Orthogroup	Mus_musculus	Microcebus_murinus
OG0005513	sp|Q9Z0Z3|SKP2_MOUSE	tr|A0A8B7ECF3|A0A8B7ECF3_MICMU
OG0005514	sp|Q9WV69|DEMA_MOUSE	tr|A0A8B7EJI4|A0A8B7EJI4_MICMU
OG0005515	sp|Q9ERH7|HIPK3_MOUSE	tr|A0A8B7EM04|A0A8B7EM04_MICMU
OG0005516	sp|Q8QZZ8|RAB38_MOUSE	tr|A0A8B7F110|A0A8B7F110_MICMU
OG0005517	sp|Q5DTT1|NEXMI_MOUSE	tr|A0A8B7FC61|A0A8B7FC61_MICMU
OG0005518	sp|O35912|EMP3_MOUSE	tr|A0A8B7FMC3|A0A8B7FMC3_MICMU
OG0005519	sp|Q9JLI6|SCLY_MOUSE	tr|A0A8B7FQH9|A0A8B7FQH9_MICMU
OG0005520	tr|A2ABG4|A2ABG4_MOUSE	tr|A0A8B7FRX6|A0A8B7FRX6_MICMU
OG0005521	sp|Q8VCA8|SCRN2_MOUSE	tr|A0A8B7GFE3|A0A8B7GFE3_MICMU
OG0005522	sp|Q8R0Z5|MFRN2_MOUSE	tr|A0A8B7GM61|A0A8B7GM61_MICMU
OG0005523	sp|Q9Z1X0|CCL27_MOUSE	tr|A0A8B7GSB6|A0A8B7GSB6_MICMU
OG0005524	sp|Q99ML2|TNK1_MOUSE	tr|A0A8B7H8T8|A0A8B7H8T8_MICMU
OG0005525	sp|P58501|PAXB1_MOUSE	tr|A0A8B7HHI2|A0A8B7HHI2_MICMU
OG0005526	sp|Q9CYN9|RENR_MOUSE	tr|A0A8B7HIU6|A0A8B7HIU6_MICMU
OG0005527	sp|Q6A070|TGRM1_MOUSE	tr|A0A8B7HL10|A0A8B7HL10_MICMU
OG0005528	tr|D3Z4Z0|D3Z4Z0_MOUSE	tr|A0A8B7HMQ3|A0A8B7HMQ3_MICMU
OG0005529	sp|Q9CZA6|NDE1_MOUSE	tr|A0A8B7I6E3|A0A8B7I6E3_MICMU
OG0005530	sp|Q9D3W4|GPN3_MOUSE	tr|A0A8B7WTC6|A0A8B7WTC6_MICMU
OG0005531	sp|Q8R1J1|TM6S2_MOUSE	tr|A0A8B7WVL6|A0A8B7WVL6_MICMU
OG0005532	sp|Q3UHD2|GFOD1_MOUSE	tr|A0A8C5UJQ5|A0A8C5UJQ5_MICMU
OG0005533	sp|Q8CI96|CLIP4_MOUSE	tr|A0A8C5UKQ1|A0A8C5UKQ1_MICMU
OG0005534	sp|Q9CPZ3|CA185_MOUSE	tr|A0A8C5UPK9|A0A8C5UPK9_MICMU
OG0005535	sp|Q61245|COBA1_MOUSE	tr|A0A8C5UQT4|A0A8C5UQT4_MICMU
OG0005536	sp|Q09PK2|APRV1_MOUSE	tr|A0A8C5US39|A0A8C5US39_MICMU
OG0005537	sp|Q8BP86|SNPC4_MOUSE	tr|A0A8C5USM3|A0A8C5USM3_MICMU
OG0005538	sp|Q8CBB2|S15A5_MOUSE	tr|A0A8C5UT19|A0A8C5UT19_MICMU
OG0005539	sp|P57110|ATS8_MOUSE	tr|A0A8C5UUM9|A0A8C5UUM9_MICMU
OG0005540	sp|A2AKG8|FOCAD_MOUSE	tr|A0A8C5UX89|A0A8C5UX89_MICMU
OG0005541	sp|P70327|TBX6_MOUSE	tr|A0A8C5UZS2|A0A8C5UZS2_MICMU
OG0005542	sp|O89029|MATN4_MOUSE	tr|A0A8C5V1G0|A0A8C5V1G0_MICMU
OG0005543	sp|P35545|UBIM_MOUSE	tr|A0A8C5V4F4|A0A8C5V4F4_MICMU
OG0005544	sp|Q8BX43|TR19L_MOUSE	tr|A0A8C5V7W8|A0A8C5V7W8_MICMU
OG0005545	sp|O70342|NPY5R_MOUSE	tr|A0A8C5V859|A0A8C5V859_MICMU
OG0005546	sp|A2ADU8|DG2L6_MOUSE	tr|A0A8C5V8R2|A0A8C5V8R2_MICMU
OG0005547	sp|B7ZCC9|AGRG4_MOUSE	tr|A0A8C5VDZ2|A0A8C5VDZ2_MICMU
OG0005548	sp|Q9DCV6|DELE1_MOUSE	tr|A0A8C5VGP2|A0A8C5VGP2_MICMU
OG0005549	sp|Q5SV06|SPT22_MOUSE	tr|A0A8C5VH03|A0A8C5VH03_MICMU
OG0005550	sp|O88967|YMEL1_MOUSE	tr|A0A8C5VHM2|A0A8C5VHM2_MICMU
OG0005551	sp|Q99JB2|STML2_MOUSE	tr|A0A8C5VQU4|A0A8C5VQU4_MICMU
OG0005552	sp|Q9D0T2|DUS12_MOUSE	tr|A0A8C5VR48|A0A8C5VR48_MICMU
OG0005553	sp|Q3UFY7|5NT3B_MOUSE	tr|A0A8C5VTH8|A0A8C5VTH8_MICMU
OG0005554	sp|Q9QYH9|TNF14_MOUSE	tr|A0A8C5VVR6|A0A8C5VVR6_MICMU
OG0005555	sp|P35454|NEU1_MOUSE	tr|A0A8C5VW38|A0A8C5VW38_MICMU
OG0005556	sp|Q6QLQ4|CLC7A_MOUSE	tr|A0A8C5VXP5|A0A8C5VXP5_MICMU
OG0005557	sp|Q6PDM1|MSL1_MOUSE	tr|A0A8C5W1H8|A0A8C5W1H8_MICMU
OG0005558	sp|Q07916|PO6F1_MOUSE	tr|A0A8C5W3V9|A0A8C5W3V9_MICMU
OG0005559	sp|Q9QUI6|ACKR1_MOUSE	tr|A0A8C5W4X9|A0A8C5W4X9_MICMU
OG0005560	sp|Q505F1|NR2C1_MOUSE	tr|A0A8C5W9N9|A0A8C5W9N9_MICMU
OG0005561	sp|Q8CHH5|BICRL_MOUSE	tr|A0A8C5XBL7|A0A8C5XBL7_MICMU
OG0005562	sp|Q8C6B2|RTKN_MOUSE	tr|A0A8C5XC81|A0A8C5XC81_MICMU
OG0005563	tr|A0A087WPJ1|A0A087WPJ1_MOUSE	tr|A0A8C5XCS8|A0A8C5XCS8_MICMU
OG0005564	sp|F6SEU4|SYGP1_MOUSE	tr|A0A8C5XFA2|A0A8C5XFA2_MICMU
OG0005565	sp|Q9CWL2|CASZ1_MOUSE	tr|A0A8C5XHG8|A0A8C5XHG8_MICMU
OG0005566	sp|Q9QUN3|BLNK_MOUSE	tr|A0A8C5XPH9|A0A8C5XPH9_MICMU
OG0005567	sp|Q04573|NPY1R_MOUSE	tr|A0A8C5XQV7|A0A8C5XQV7_MICMU
OG0005568	sp|Q9QUP4|CHST5_MOUSE	tr|A0A8C5XRR0|A0A8C5XRR0_MICMU
OG0005569	sp|Q9QZL0|RIPK3_MOUSE	tr|A0A8C5Y0Q4|A0A8C5Y0Q4_MICMU
OG0005570	sp|P11260|LORF1_MOUSE	tr|A0A8C5Y7N2|A0A8C5Y7N2_MICMU
OG0005571	sp|Q7TNF9|F117A_MOUSE	tr|A0A8C5Y8W8|A0A8C5Y8W8_MICMU
OG0005572	sp|Q8BQ86|CHST8_MOUSE	tr|A0A8C5YAY5|A0A8C5YAY5_MICMU
OG0005573	sp|Q9JL06|LPAR2_MOUSE	tr|A0A8C5YBN9|A0A8C5YBN9_MICMU
OG0005574	sp|Q8BP67|RL24_MOUSE	tr|A0A8C5YJ94|A0A8C5YJ94_MICMU
OG0005575	sp|Q0KK56|F184B_MOUSE	tr|A0A8B7EFG5|A0A8B7EFG5_MICMU
OG0005576	sp|Q8C726|BTBD9_MOUSE	tr|A0A8B7F2V2|A0A8B7F2V2_MICMU
OG0005577	sp|B2KF05|BRPF3_MOUSE	tr|A0A8B7F348|A0A8B7F348_MICMU
OG0005578	sp|Q80YR6|CTIP_MOUSE	tr|A0A8B7F3L0|A0A8B7F3L0_MICMU
OG0005579	sp|Q8CC86|PNCB_MOUSE	tr|A0A8B7FII7|A0A8B7FII7_MICMU
OG0005580	sp|Q80ZF8|AGRB3_MOUSE	tr|A0A8B7FJ09|A0A8B7FJ09_MICMU
OG0005581	sp|P16460|ASSY_MOUSE	tr|A0A8B7FMS8|A0A8B7FMS8_MICMU
OG0005582	sp|O35425|BOK_MOUSE	tr|A0A8B7FQT7|A0A8B7FQT7_MICMU
OG0005583	sp|Q924W5|SMC6_MOUSE	tr|A0A8B7FQZ8|A0A8B7FQZ8_MICMU
OG0005584	tr|Q9JHF5|Q9JHF5_MOUSE	tr|A0A8B7FUG5|A0A8B7FUG5_MICMU
OG0005585	sp|A6H6A9|RBG1L_MOUSE	tr|A0A8B7GCZ5|A0A8B7GCZ5_MICMU
OG0005586	sp|O70370|CATS_MOUSE	tr|A0A8B7GJW7|A0A8B7GJW7_MICMU
OG0005587	sp|Q9CRY7|GDPD1_MOUSE	tr|A0A8B7GQ00|A0A8B7GQ00_MICMU
OG0005588	sp|Q925I7|PDGFD_MOUSE	tr|A0A8B7GTF6|A0A8B7GTF6_MICMU
OG0005589	sp|Q64FW2|RETST_MOUSE	tr|A0A8B7H0U6|A0A8B7H0U6_MICMU
OG0005590	sp|O35347|DGCR6_MOUSE	tr|A0A8B7H687|A0A8B7H687_MICMU
OG0005591	sp|Q99LJ0|CT2NL_MOUSE	tr|A0A8B7HB19|A0A8B7HB19_MICMU
OG0005592	sp|P56873|ZNRD2_MOUSE	tr|A0A8B7HCU6|A0A8B7HCU6_MICMU
OG0005593	sp|Q9D4K5|F166A_MOUSE	tr|A0A8B7HQ35|A0A8B7HQ35_MICMU
OG0005594	sp|Q9WTN3|SRBP1_MOUSE	tr|A0A8B7WPL0|A0A8B7WPL0_MICMU
OG0005595	sp|Q6DIB5|MEG10_MOUSE	tr|A0A8B7XD01|A0A8B7XD01_MICMU
OG0005596	sp|Q3TMX7|QSOX2_MOUSE	tr|A0A8C5UJJ7|A0A8C5UJJ7_MICMU
OG0005597	sp|Q6ZPY7|KDM3B_MOUSE	tr|A0A8C5ULF7|A0A8C5ULF7_MICMU
OG0005598	sp|P63015|PAX6_MOUSE	tr|A0A8C5UPB6|A0A8C5UPB6_MICMU
OG0005599	sp|Q8CG76|ARK72_MOUSE	tr|A0A8C5UQT3|A0A8C5UQT3_MICMU
OG0005600	sp|Q91X79|CELA1_MOUSE	tr|A0A8C5UV96|A0A8C5UV96_MICMU
OG0005601	sp|Q9Z1Y4|TRIP6_MOUSE	tr|A0A8C5UXY6|A0A8C5UXY6_MICMU
OG0005602	sp|Q5NBU8|XAF1_MOUSE	tr|A0A8C5UZB8|A0A8C5UZB8_MICMU
OG0005603	sp|Q8BQM4|HEAT3_MOUSE	tr|A0A8C5V0R9|A0A8C5V0R9_MICMU
OG0005604	sp|Q8C0J2|A16L1_MOUSE	tr|A0A8C5V3V6|A0A8C5V3V6_MICMU
OG0005605	sp|Q8CIE4|PAR10_MOUSE	tr|A0A8C5V6I0|A0A8C5V6I0_MICMU
OG0005606	sp|P52623|UCK1_MOUSE	tr|A0A8C5V8H7|A0A8C5V8H7_MICMU
OG0005607	sp|Q8R4H9|ZNT5_MOUSE	tr|A0A8C5VC05|A0A8C5VC05_MICMU
OG0005608	sp|Q70E20|SNED1_MOUSE	tr|A0A8C5VDY2|A0A8C5VDY2_MICMU
OG0005609	sp|Q8VE28|NKD2_MOUSE	tr|A0A8C5VEX0|A0A8C5VEX0_MICMU
OG0005610	sp|P08680|HEM0_MOUSE	tr|A0A8C5VH56|A0A8C5VH56_MICMU
OG0005611	sp|Q9EQX0|GHRL_MOUSE	tr|A0A8C5VMU2|A0A8C5VMU2_MICMU
OG0005612	sp|Q8BY87|UBP47_MOUSE	tr|A0A8C5VQQ2|A0A8C5VQQ2_MICMU
OG0005613	sp|O55070|DNSL3_MOUSE	tr|A0A8C5VRT8|A0A8C5VRT8_MICMU
OG0005614	sp|Q91W50|CSDE1_MOUSE	tr|A0A8C5VUQ5|A0A8C5VUQ5_MICMU
OG0005615	sp|Q1W617|SHRM4_MOUSE	tr|A0A8C5VY36|A0A8C5VY36_MICMU
OG0005616	sp|Q3UHD9|AGAP2_MOUSE	tr|A0A8C5VYK2|A0A8C5VYK2_MICMU
OG0005617	sp|Q8BMF4|ODP2_MOUSE	tr|A0A8C5W097|A0A8C5W097_MICMU
OG0005618	sp|P49615|CDK5_MOUSE	tr|A0A8C5WBH9|A0A8C5WBH9_MICMU
OG0005619	sp|P28776|I23O1_MOUSE	tr|A0A8C5XAR1|A0A8C5XAR1_MICMU
OG0005620	sp|Q06335|APLP2_MOUSE	tr|A0A8C5XMI4|A0A8C5XMI4_MICMU
OG0005621	sp|Q8K120|NFAC4_MOUSE	tr|A0A8C5XR99|A0A8C5XR99_MICMU
OG0005622	sp|Q8BR63|F177A_MOUSE	tr|A0A8C5XRB9|A0A8C5XRB9_MICMU
OG0005623	sp|Q9WTT4|VATG2_MOUSE	tr|A0A8C5XS03|A0A8C5XS03_MICMU
OG0005624	sp|Q9JIW4|DPOLM_MOUSE	tr|A0A8C5XTV0|A0A8C5XTV0_MICMU
OG0005625	sp|Q91W39|NCOA5_MOUSE	tr|A0A8C5XVC5|A0A8C5XVC5_MICMU
OG0005626	tr|E9Q3A7|E9Q3A7_MOUSE	tr|A0A8C5XWB9|A0A8C5XWB9_MICMU
OG0005627	sp|Q8VDB8|LRRC2_MOUSE	tr|A0A8C5XXT4|A0A8C5XXT4_MICMU
OG0005628	sp|Q8CDV0|CC178_MOUSE	tr|A0A8C5Y2D2|A0A8C5Y2D2_MICMU
OG0005629	sp|Q8CHG5|AREL1_MOUSE	tr|A0A8C5Y3Z1|A0A8C5Y3Z1_MICMU
OG0005630	sp|P59266|FITM2_MOUSE	tr|A0A8C5Y4Y6|A0A8C5Y4Y6_MICMU
OG0005631	sp|Q9QYJ1|SIA7E_MOUSE	tr|A0A8C5Y8D4|A0A8C5Y8D4_MICMU
OG0005632	sp|O09159|MA2B1_MOUSE	tr|A0A8C5Y9X4|A0A8C5Y9X4_MICMU
OG0005633	sp|Q5SS00|ZDBF2_MOUSE	tr|A0A8C5YC55|A0A8C5YC55_MICMU
OG0005634	sp|Q61703|ITIH2_MOUSE	tr|A0A8C5YCD0|A0A8C5YCD0_MICMU
OG0005635	sp|P35576|G6PC1_MOUSE	tr|A0A8C5YDW4|A0A8C5YDW4_MICMU
OG0005636	sp|Q9JK88|SPI2_MOUSE	tr|A0A8C5YET6|A0A8C5YET6_MICMU
OG0005637	sp|Q9D2H9|DAAF1_MOUSE	tr|A0A8C5YFK8|A0A8C5YFK8_MICMU
OG0005638	sp|Q8VHK9|DHX36_MOUSE	tr|A0A8C5YGT8|A0A8C5YGT8_MICMU
OG0005639	sp|Q07139|ECT2_MOUSE	tr|A0A8C5YH03|A0A8C5YH03_MICMU
OG0005640	sp|Q8BUL6|PKHA1_MOUSE	tr|A0A8C6ED89|A0A8C6ED89_MICMU
OG0005641	sp|Q30KP6|DFB41_MOUSE	tr|A0A8C6EJH0|A0A8C6EJH0_MICMU
OG0005642	tr|Q80Y37|Q80Y37_MOUSE	tr|A0A8C6EJW3|A0A8C6EJW3_MICMU
OG0005643	sp|Q505H4|VWC2L_MOUSE	tr|A0A8C6EK75|A0A8C6EK75_MICMU
OG0005644	sp|Q8BHE8|MAIP1_MOUSE	tr|A0A8C6EL08|A0A8C6EL08_MICMU
OG0005645	sp|Q9JLV1|BAG3_MOUSE	tr|A0A8B7EIY5|A0A8B7EIY5_MICMU
OG0005646	sp|O54927|WSB1_MOUSE	tr|A0A8B7ELY4|A0A8B7ELY4_MICMU
OG0005647	tr|B2RX82|B2RX82_MOUSE	tr|A0A8B7EYH1|A0A8B7EYH1_MICMU
OG0005648	sp|Q8BGX3|LRTM2_MOUSE	tr|A0A8B7F4S7|A0A8B7F4S7_MICMU
OG0005649	sp|Q80WW9|DDRGK_MOUSE	tr|A0A8B7FPH6|A0A8B7FPH6_MICMU
OG0005650	tr|E9Q7L6|E9Q7L6_MOUSE	tr|A0A8B7FR43|A0A8B7FR43_MICMU
OG0005651	sp|P42128|FOXK1_MOUSE	tr|A0A8B7FYK2|A0A8B7FYK2_MICMU
OG0005652	sp|Q8VE95|CH082_MOUSE	tr|A0A8B7G0P5|A0A8B7G0P5_MICMU
OG0005653	sp|P58404|STRN4_MOUSE	tr|A0A8B7G486|A0A8B7G486_MICMU
OG0005654	sp|Q78XR0|TPC6A_MOUSE	tr|A0A8B7G5F0|A0A8B7G5F0_MICMU
OG0005655	sp|P97857|ATS1_MOUSE	tr|A0A8B7GBF6|A0A8B7GBF6_MICMU
OG0005656	sp|Q99LG0|UBP16_MOUSE	tr|A0A8B7GBG7|A0A8B7GBG7_MICMU
OG0005657	sp|Q8BT07|CEP55_MOUSE	tr|A0A8B7GGF1|A0A8B7GGF1_MICMU
OG0005658	sp|Q497V6|BAHD1_MOUSE	tr|A0A8B7GGH0|A0A8B7GGH0_MICMU
OG0005659	sp|Q9QXE0|HACL1_MOUSE	tr|A0A8B7GHT7|A0A8B7GHT7_MICMU
OG0005660	sp|Q5GH68|XKR2_MOUSE	tr|A0A8B7GIY6|A0A8B7GIY6_MICMU
OG0005661	sp|Q8BVF7|APH1A_MOUSE	tr|A0A8B7GK66|A0A8B7GK66_MICMU
OG0005662	sp|Q8BGD6|S38A9_MOUSE	tr|A0A8B7H480|A0A8B7H480_MICMU
OG0005663	tr|A2RTS7|A2RTS7_MOUSE	tr|A0A8B7H653|A0A8B7H653_MICMU
OG0005664	sp|Q8VCG3|WDR74_MOUSE	tr|A0A8B7HAA6|A0A8B7HAA6_MICMU
OG0005665	sp|P39429|TRAF2_MOUSE	tr|A0A8B7HQ64|A0A8B7HQ64_MICMU
OG0005666	sp|A2AI05|NDOR1_MOUSE	tr|A0A8B7HRV1|A0A8B7HRV1_MICMU
OG0005667	sp|Q9QUL3|PA2GE_MOUSE	tr|A0A8B7I037|A0A8B7I037_MICMU
OG0005668	sp|Q5F2F2|ABH15_MOUSE	tr|A0A8B7WN53|A0A8B7WN53_MICMU
OG0005669	sp|Q8VE98|CD276_MOUSE	tr|A0A8B7X3J9|A0A8B7X3J9_MICMU
OG0005670	sp|Q6P5U8|CC148_MOUSE	tr|A0A8C5UR44|A0A8C5UR44_MICMU
OG0005671	sp|Q8BP74|PSTK_MOUSE	tr|A0A8C5URG8|A0A8C5URG8_MICMU
OG0005672	sp|Q8BVY0|RL1D1_MOUSE	tr|A0A8C5UUM1|A0A8C5UUM1_MICMU
OG0005673	sp|Q8BTU7|RCCD1_MOUSE	tr|A0A8C5UW28|A0A8C5UW28_MICMU
OG0005674	sp|Q71KU9|FGL1_MOUSE	tr|A0A8C5UWI0|A0A8C5UWI0_MICMU
OG0005675	sp|P28575|IPP_MOUSE	tr|A0A8C5UX47|A0A8C5UX47_MICMU
OG0005676	sp|Q8VHZ7|IMP4_MOUSE	tr|A0A8C5UY81|A0A8C5UY81_MICMU
OG0005677	sp|Q60846|TNR8_MOUSE	tr|A0A8C5V117|A0A8C5V117_MICMU
OG0005678	sp|Q8R2Y0|ABHD6_MOUSE	tr|A0A8C5V1P8|A0A8C5V1P8_MICMU
OG0005679	sp|O54890|ITB3_MOUSE	tr|A0A8C5V1T9|A0A8C5V1T9_MICMU
OG0005680	sp|P35700|PRDX1_MOUSE	tr|A0A8C5V2H2|A0A8C5V2H2_MICMU
OG0005681	sp|Q8C5K5|CX038_MOUSE	tr|A0A8C5V2K8|A0A8C5V2K8_MICMU
OG0005682	sp|P48771|CX7A2_MOUSE	tr|A0A8C5V3Y3|A0A8C5V3Y3_MICMU
OG0005683	sp|Q6P2K3|CF20D_MOUSE	tr|A0A8C5VEA3|A0A8C5VEA3_MICMU
OG0005684	sp|Q924H5|RA51C_MOUSE	tr|A0A8C5VFT2|A0A8C5VFT2_MICMU
OG0005685	sp|P33215|NEDD1_MOUSE	tr|A0A8C5VG92|A0A8C5VG92_MICMU
OG0005686	sp|Q921C5|BICD2_MOUSE	tr|A0A8C5VGF6|A0A8C5VGF6_MICMU
OG0005687	sp|E9PUL5|PRRT2_MOUSE	tr|A0A8C5VKE1|A0A8C5VKE1_MICMU
OG0005688	sp|Q8BQH4|UBAD2_MOUSE	tr|A0A8C5VKS1|A0A8C5VKS1_MICMU
OG0005689	sp|Q05895|TSP3_MOUSE	tr|A0A8C5VRR2|A0A8C5VRR2_MICMU
OG0005690	sp|Q99M07|COA5_MOUSE	tr|A0A8C5W6L8|A0A8C5W6L8_MICMU
OG0005691	sp|Q08879|FBLN1_MOUSE	tr|A0A8C5WAK7|A0A8C5WAK7_MICMU
OG0005692	sp|P97450|ATP5J_MOUSE	tr|A0A8C5WBJ1|A0A8C5WBJ1_MICMU
OG0005693	sp|Q9CR40|KLH28_MOUSE	tr|A0A8C5XAU2|A0A8C5XAU2_MICMU
OG0005694	sp|O55098|STK10_MOUSE	tr|A0A8C5XBT2|A0A8C5XBT2_MICMU
OG0005695	sp|Q7TNL3|STK40_MOUSE	tr|A0A8C5XCN8|A0A8C5XCN8_MICMU
OG0005696	sp|Q8BGU5|CCNY_MOUSE	tr|A0A8C5XKC6|A0A8C5XKC6_MICMU
OG0005697	sp|Q7TQ07|DPOLN_MOUSE	tr|A0A8C5XWF4|A0A8C5XWF4_MICMU
OG0005698	sp|Q5ND28|SREC_MOUSE	tr|A0A8C5XZK8|A0A8C5XZK8_MICMU
OG0005699	sp|Q8BIF0|C99L2_MOUSE	tr|A0A8C5Y0G7|A0A8C5Y0G7_MICMU
OG0005700	sp|Q8BGT1|FLRT3_MOUSE	tr|A0A8C5Y0K0|A0A8C5Y0K0_MICMU
OG0005701	sp|E9Q9F6|CTSRD_MOUSE	tr|A0A8C5Y2L0|A0A8C5Y2L0_MICMU
OG0005702	sp|P18406|CCN1_MOUSE	tr|A0A8C5Y612|A0A8C5Y612_MICMU
OG0005703	sp|Q8CG64|FKRP_MOUSE	tr|A0A8C5YAC3|A0A8C5YAC3_MICMU
OG0005704	sp|Q2VPA6|HELQ_MOUSE	tr|A0A8C5YAT1|A0A8C5YAT1_MICMU
OG0005705	sp|O89053|COR1A_MOUSE	tr|A0A8C5YFG6|A0A8C5YFG6_MICMU
OG0005706	sp|Q9CQG1|CHAC2_MOUSE	tr|A0A8C5YFR4|A0A8C5YFR4_MICMU
OG0005707	sp|Q8R4E4|MYOZ3_MOUSE	tr|A0A8C6EHM0|A0A8C6EHM0_MICMU
OG0005708	sp|Q8K0Q5|RHG18_MOUSE	tr|A0A8C6EIL5|A0A8C6EIL5_MICMU
OG0005709	sp|Q6P6M7|SPCS_MOUSE	tr|A0A8B7EFA3|A0A8B7EFA3_MICMU
OG0005710	sp|Q8BH61|F13A_MOUSE	tr|A0A8B7EFT0|A0A8B7EFT0_MICMU
OG0005711	sp|P13297|MSX1_MOUSE	tr|A0A8B7EKP0|A0A8B7EKP0_MICMU
OG0005712	sp|Q9QXE5|TSSP_MOUSE	tr|A0A8B7EQW9|A0A8B7EQW9_MICMU
OG0005713	sp|Q99LD9|EI2BB_MOUSE	tr|A0A8B7ER67|A0A8B7ER67_MICMU
OG0005714	sp|Q8C102|GALT5_MOUSE	tr|A0A8B7ESQ4|A0A8B7ESQ4_MICMU
OG0005715	sp|P35396|PPARD_MOUSE	tr|A0A8B7F3Y7|A0A8B7F3Y7_MICMU
OG0005716	sp|Q7TT00|SP20H_MOUSE	tr|A0A8B7F6W8|A0A8B7F6W8_MICMU
OG0005717	sp|Q9CWH4|RE114_MOUSE	tr|A0A8B7F753|A0A8B7F753_MICMU
OG0005718	sp|P28357|HXD9_MOUSE	tr|A0A8B7FJT9|A0A8B7FJT9_MICMU
OG0005719	sp|Q9DBB1|DUS6_MOUSE	tr|A0A8B7FKY3|A0A8B7FKY3_MICMU
OG0005720	sp|P11344|TYRO_MOUSE	tr|A0A8B7FLA5|A0A8B7FLA5_MICMU
OG0005721	sp|Q9CXZ1|NDUS4_MOUSE	tr|A0A8B7FTX4|A0A8B7FTX4_MICMU
OG0005722	sp|Q3TMP8|TM38A_MOUSE	tr|A0A8B7FWW5|A0A8B7FWW5_MICMU
OG0005723	sp|Q8C3I8|HGH1_MOUSE	tr|A0A8B7G290|A0A8B7G290_MICMU
OG0005724	sp|Q91ZM9|DOK5_MOUSE	tr|A0A8B7G488|A0A8B7G488_MICMU
OG0005725	sp|Q80TY5|VP13B_MOUSE	tr|A0A8B7G5F7|A0A8B7G5F7_MICMU
OG0005726	sp|Q5UBV8|TNF15_MOUSE	tr|A0A8B7GMF1|A0A8B7GMF1_MICMU
OG0005727	sp|Q8R4Y4|STAB1_MOUSE	tr|A0A8B7GUD0|A0A8B7GUD0_MICMU
OG0005728	sp|P55041|GEM_MOUSE	tr|A0A8B7GXI6|A0A8B7GXI6_MICMU
OG0005729	sp|Q8VEF1|ASTRA_MOUSE	tr|A0A8B7H2T5|A0A8B7H2T5_MICMU
OG0005730	sp|B2RPU2|PLHD1_MOUSE	tr|A0A8B7HHF1|A0A8B7HHF1_MICMU
OG0005731	tr|D3YUR1|D3YUR1_MOUSE	tr|A0A8B7HWX7|A0A8B7HWX7_MICMU
OG0005732	sp|O09172|GSH0_MOUSE	tr|A0A8B7I657|A0A8B7I657_MICMU
OG0005733	sp|Q6NSV7|F149B_MOUSE	tr|A0A8B7WL62|A0A8B7WL62_MICMU
OG0005734	sp|Q99LQ4|SVBP_MOUSE	tr|A0A8B7XED6|A0A8B7XED6_MICMU
OG0005735	sp|P62881|GNB5_MOUSE	tr|A0A8C5UJI6|A0A8C5UJI6_MICMU
OG0005736	sp|Q8BGJ0|ZDH15_MOUSE	tr|A0A8C5UKU6|A0A8C5UKU6_MICMU
OG0005737	sp|Q91WE1|SNX15_MOUSE	tr|A0A8C5UPG5|A0A8C5UPG5_MICMU
OG0005738	sp|Q80TY4|ST18_MOUSE	tr|A0A8C5UPR1|A0A8C5UPR1_MICMU
OG0005739	sp|Q9Z205|RFXK_MOUSE	tr|A0A8C5UQQ4|A0A8C5UQQ4_MICMU
OG0005740	sp|Q9JIX9|FASTK_MOUSE	tr|A0A8C5UR06|A0A8C5UR06_MICMU
OG0005741	sp|P46656|ADX_MOUSE	tr|A0A8C5USJ8|A0A8C5USJ8_MICMU
OG0005742	sp|Q9JLH8|TMOD4_MOUSE	tr|A0A8C5UT07|A0A8C5UT07_MICMU
OG0005743	sp|Q9DBJ1|PGAM1_MOUSE	tr|A0A8C5UTZ8|A0A8C5UTZ8_MICMU
OG0005744	sp|Q6ZQ82|RHG26_MOUSE	tr|A0A8C5UWN2|A0A8C5UWN2_MICMU
OG0005745	sp|Q62165|DAG1_MOUSE	tr|A0A8C5V1L9|A0A8C5V1L9_MICMU
OG0005746	sp|A2ASQ1|AGRIN_MOUSE	tr|A0A8C5V3H1|A0A8C5V3H1_MICMU
OG0005747	sp|Q8CI11|GNL3_MOUSE	tr|A0A8C5V429|A0A8C5V429_MICMU
OG0005748	sp|O88338|CAD16_MOUSE	tr|A0A8C5VBE1|A0A8C5VBE1_MICMU
OG0005749	sp|Q61324|ARNT2_MOUSE	tr|A0A8C5VBM6|A0A8C5VBM6_MICMU
OG0005750	sp|P58064|RT06_MOUSE	tr|A0A8C5VFB8|A0A8C5VFB8_MICMU
OG0005751	sp|Q06194|FA8_MOUSE	tr|A0A8C5VFG6|A0A8C5VFG6_MICMU
OG0005752	sp|Q9D428|GOG7B_MOUSE	tr|A0A8C5VHG1|A0A8C5VHG1_MICMU
OG0005753	sp|Q8BP92|RCN2_MOUSE	tr|A0A8C5VHP5|A0A8C5VHP5_MICMU
OG0005754	sp|Q9R0Q7|TEBP_MOUSE	tr|A0A8C5VL07|A0A8C5VL07_MICMU
OG0005755	sp|A2A690|TANC2_MOUSE	tr|A0A8C5VNW8|A0A8C5VNW8_MICMU
OG0005756	sp|Q8C167|PPCEL_MOUSE	tr|A0A8C5VTK3|A0A8C5VTK3_MICMU
OG0005757	sp|Q91VU1|YIPF1_MOUSE	tr|A0A8C5VTX5|A0A8C5VTX5_MICMU
OG0005758	sp|Q70UZ7|VWA2_MOUSE	tr|A0A8C5VWG6|A0A8C5VWG6_MICMU
