Orthogroup	Mus_musculus	Molossus_molossus
OG0008087	sp|Q9DBV4|MXRA8_MOUSE	tr|A0A7J8B8W0|A0A7J8B8W0_MOLMO
OG0008088	sp|Q02526|ZFP41_MOUSE	tr|A0A7J8BBC1|A0A7J8BBC1_MOLMO
OG0008089	sp|O88842|FGD3_MOUSE	tr|A0A7J8BIW2|A0A7J8BIW2_MOLMO
OG0008090	sp|Q5SWZ9|PLD6_MOUSE	tr|A0A7J8BJV7|A0A7J8BJV7_MOLMO
OG0008091	sp|Q8CC84|LYSM4_MOUSE	tr|A0A7J8BKE4|A0A7J8BKE4_MOLMO
OG0008092	sp|Q6P1D5|SE6L1_MOUSE	tr|A0A7J8BZN3|A0A7J8BZN3_MOLMO
OG0008093	tr|D3Z6J4|D3Z6J4_MOUSE	tr|A0A7J8C0J0|A0A7J8C0J0_MOLMO
OG0008094	sp|Q9D385|AR2BP_MOUSE	tr|A0A7J8C5M6|A0A7J8C5M6_MOLMO
OG0008095	sp|Q562E2|KCD19_MOUSE	tr|A0A7J8C870|A0A7J8C870_MOLMO
OG0008096	sp|Q9ESH5|WFDC1_MOUSE	tr|A0A7J8CC70|A0A7J8CC70_MOLMO
OG0008097	tr|Q6NZI9|Q6NZI9_MOUSE	tr|A0A7J8CCM2|A0A7J8CCM2_MOLMO
OG0008098	sp|O35387|HAX1_MOUSE	tr|A0A7J8CQY4|A0A7J8CQY4_MOLMO
OG0008099	sp|Q149C3|LIGO4_MOUSE	tr|A0A7J8CRT7|A0A7J8CRT7_MOLMO
OG0008100	sp|Q9R1Y5|HIC1_MOUSE	tr|A0A7J8CY95|A0A7J8CY95_MOLMO
OG0008101	sp|Q5SUF2|LC7L3_MOUSE	tr|A0A7J8CZK6|A0A7J8CZK6_MOLMO
OG0008102	sp|Q7TPG5|TAFA4_MOUSE	tr|A0A7J8DAY9|A0A7J8DAY9_MOLMO
OG0008103	sp|Q91VR8|BRK1_MOUSE	tr|A0A7J8DCE9|A0A7J8DCE9_MOLMO
OG0008104	sp|Q3UGM2|NEK10_MOUSE	tr|A0A7J8DCI4|A0A7J8DCI4_MOLMO
OG0008105	tr|A0A0N4SUS7|A0A0N4SUS7_MOUSE	tr|A0A7J8DCI8|A0A7J8DCI8_MOLMO
OG0008106	sp|Q9CQJ8|NDUB9_MOUSE	tr|A0A7J8DUS7|A0A7J8DUS7_MOLMO
OG0008107	sp|O70237|GFI1B_MOUSE	tr|A0A7J8EDK4|A0A7J8EDK4_MOLMO
OG0008108	sp|Q64310|SURF4_MOUSE	tr|A0A7J8EGG7|A0A7J8EGG7_MOLMO
OG0008109	sp|P09925|SURF1_MOUSE	tr|A0A7J8EGY6|A0A7J8EGY6_MOLMO
OG0008110	sp|Q9WU84|CCS_MOUSE	tr|A0A7J8EP03|A0A7J8EP03_MOLMO
OG0008111	sp|Q32M26|CK087_MOUSE	tr|A0A7J8EP32|A0A7J8EP32_MOLMO
OG0008112	sp|Q80X80|C2C2L_MOUSE	tr|A0A7J8EP45|A0A7J8EP45_MOLMO
OG0008113	sp|P12657|ACM1_MOUSE	tr|A0A7J8EPD5|A0A7J8EPD5_MOLMO
OG0008114	sp|Q9CZD0|MMAC_MOUSE	tr|A0A7J8FA89|A0A7J8FA89_MOLMO
OG0008115	tr|E9Q3G8|E9Q3G8_MOUSE	tr|A0A7J8FA96|A0A7J8FA96_MOLMO
OG0008116	sp|Q02067|ASCL1_MOUSE	tr|A0A7J8FVX2|A0A7J8FVX2_MOLMO
OG0008117	tr|D3YWK9|D3YWK9_MOUSE	tr|A0A7J8FYR8|A0A7J8FYR8_MOLMO
OG0008118	sp|Q8CFF0|PAR11_MOUSE	tr|A0A7J8FZY3|A0A7J8FZY3_MOLMO
OG0008119	sp|P31240|PDGFB_MOUSE	tr|A0A7J8G0I7|A0A7J8G0I7_MOLMO
OG0008120	sp|Q9DB10|EMRE_MOUSE	tr|A0A7J8G1I6|A0A7J8G1I6_MOLMO
OG0008121	sp|O88908|SOAT2_MOUSE	tr|A0A7J8G399|A0A7J8G399_MOLMO
OG0008122	sp|P58854|GCP3_MOUSE	tr|A0A7J8GMM0|A0A7J8GMM0_MOLMO
OG0008123	sp|Q80VJ3|DNPH1_MOUSE	tr|A0A7J8GP51|A0A7J8GP51_MOLMO
OG0008124	sp|Q7TSC1|PRC2A_MOUSE	tr|A0A7J8GRX3|A0A7J8GRX3_MOLMO
OG0008125	sp|Q8CDU4|DRC6_MOUSE	tr|A0A7J8HBL9|A0A7J8HBL9_MOLMO
OG0008126	sp|Q80YN3|BCAS1_MOUSE	tr|A0A7J8HEQ2|A0A7J8HEQ2_MOLMO
OG0008127	sp|P60879|SNP25_MOUSE	tr|A0A7J8HJS1|A0A7J8HJS1_MOLMO
OG0008128	sp|Q921E2|RAB31_MOUSE	tr|A0A7J8HJZ8|A0A7J8HJZ8_MOLMO
OG0008129	sp|P12023|A4_MOUSE	tr|A0A7J8HXR8|A0A7J8HXR8_MOLMO
OG0008130	sp|Q8BX05|GLPK5_MOUSE	tr|A0A7J8HZ10|A0A7J8HZ10_MOLMO
OG0008131	sp|Q78PG9|CCD25_MOUSE	tr|A0A7J8I539|A0A7J8I539_MOLMO
OG0008132	sp|Q6IRU5|CLCB_MOUSE	tr|A0A7J8I5E0|A0A7J8I5E0_MOLMO
OG0008133	sp|Q7TPB0|PLPR3_MOUSE	tr|A0A7J8IAD9|A0A7J8IAD9_MOLMO
OG0008134	sp|Q8CGM2|RP1L1_MOUSE	tr|A0A7J8IB35|A0A7J8IB35_MOLMO
OG0008135	sp|P35922|FMR1_MOUSE	tr|A0A7J8J6J9|A0A7J8J6J9_MOLMO
OG0008136	sp|O35114|SCRB2_MOUSE	tr|A0A7J8JZW0|A0A7J8JZW0_MOLMO
OG0008137	sp|Q8BJ37|TYDP1_MOUSE	tr|A0A7J8K1N5|A0A7J8K1N5_MOLMO
OG0008138	sp|Q9JKC6|CEND_MOUSE	tr|A0A7J8BHW6|A0A7J8BHW6_MOLMO
OG0008139	sp|Q91WS2|NLRP6_MOUSE	tr|A0A7J8BI09|A0A7J8BI09_MOLMO
OG0008140	sp|Q3TSG4|ALKB5_MOUSE	tr|A0A7J8BIH0|A0A7J8BIH0_MOLMO
OG0008141	sp|Q96DY5|RN112_MOUSE	tr|A0A7J8BIY2|A0A7J8BIY2_MOLMO
OG0008142	sp|Q6VNS1|NTRK3_MOUSE	tr|A0A7J8BLU6|A0A7J8BLU6_MOLMO
OG0008143	sp|Q8BZI6|GUCD1_MOUSE	tr|A0A7J8BY77|A0A7J8BY77_MOLMO
OG0008144	sp|Q2VPU4|MLXIP_MOUSE	tr|A0A7J8BYQ0|A0A7J8BYQ0_MOLMO
OG0008145	sp|Q8BHK2|SCN3B_MOUSE	tr|A0A7J8BZM6|A0A7J8BZM6_MOLMO
OG0008146	sp|Q91YJ3|THYN1_MOUSE	tr|A0A7J8C063|A0A7J8C063_MOLMO
OG0008147	sp|Q4VA44|ZN664_MOUSE	tr|A0A7J8C0R2|A0A7J8C0R2_MOLMO
OG0008148	sp|Q924A2|CIC_MOUSE	tr|A0A7J8C6D3|A0A7J8C6D3_MOLMO
OG0008149	sp|Q5EBG6|HSPB6_MOUSE	tr|A0A7J8C7Y1|A0A7J8C7Y1_MOLMO
OG0008150	sp|Q8BKR5|PPR37_MOUSE	tr|A0A7J8CA82|A0A7J8CA82_MOLMO
OG0008151	sp|Q9D938|TM160_MOUSE	tr|A0A7J8CBR7|A0A7J8CBR7_MOLMO
OG0008152	sp|Q9D3A9|TTYH1_MOUSE	tr|A0A7J8CBV0|A0A7J8CBV0_MOLMO
OG0008153	sp|Q9DB00|GON4L_MOUSE	tr|A0A7J8CQS5|A0A7J8CQS5_MOLMO
OG0008154	sp|Q80W04|TMCC2_MOUSE	tr|A0A7J8CUM0|A0A7J8CUM0_MOLMO
OG0008155	sp|Q9QYI3|DNJC7_MOUSE	tr|A0A7J8CXN8|A0A7J8CXN8_MOLMO
OG0008156	sp|Q80XH4|WSCD1_MOUSE	tr|A0A7J8D3E2|A0A7J8D3E2_MOLMO
OG0008157	sp|Q9CZ69|CKLF6_MOUSE	tr|A0A7J8DA64|A0A7J8DA64_MOLMO
OG0008158	sp|Q9Z0P5|TWF2_MOUSE	tr|A0A7J8DE85|A0A7J8DE85_MOLMO
OG0008159	sp|Q6P5B0|RRP12_MOUSE	tr|A0A7J8DR82|A0A7J8DR82_MOLMO
OG0008160	sp|Q91WB7|UBTD1_MOUSE	tr|A0A7J8DRS3|A0A7J8DRS3_MOLMO
OG0008161	sp|Q8BFR6|ZFAN1_MOUSE	tr|A0A7J8DVI4|A0A7J8DVI4_MOLMO
OG0008162	sp|Q7TSK7|ATL2_MOUSE	tr|A0A7J8ECH7|A0A7J8ECH7_MOLMO
OG0008163	sp|Q9CQ00|DMAC1_MOUSE	tr|A0A7J8ECI9|A0A7J8ECI9_MOLMO
OG0008164	sp|Q62422|OSTF1_MOUSE	tr|A0A7J8EFF5|A0A7J8EFF5_MOLMO
OG0008165	sp|B1AY10|NFX1_MOUSE	tr|A0A7J8EFH8|A0A7J8EFH8_MOLMO
OG0008166	sp|Q9JM51|PTGES_MOUSE	tr|A0A7J8EG46|A0A7J8EG46_MOLMO
OG0008167	sp|Q62282|TAL2_MOUSE	tr|A0A7J8EGH5|A0A7J8EGH5_MOLMO
OG0008168	sp|O35679|ISK4_MOUSE	tr|A0A7J8EH98|A0A7J8EH98_MOLMO
OG0008169	sp|P70196|TRAF6_MOUSE	tr|A0A7J8EVD2|A0A7J8EVD2_MOLMO
OG0008170	tr|E0CZH3|E0CZH3_MOUSE	tr|A0A7J8F9B5|A0A7J8F9B5_MOLMO
OG0008171	sp|Q9R020|ZRAB2_MOUSE	tr|A0A7J8FD92|A0A7J8FD92_MOLMO
OG0008172	sp|Q9CRW3|CB076_MOUSE	tr|A0A7J8FPU1|A0A7J8FPU1_MOLMO
OG0008173	sp|Q8K0J2|B3GN7_MOUSE	tr|A0A7J8FPV0|A0A7J8FPV0_MOLMO
OG0008174	sp|Q3UBG2|PCLI1_MOUSE	tr|A0A7J8FTP3|A0A7J8FTP3_MOLMO
OG0008175	sp|Q9JJV3|CCGL_MOUSE	tr|A0A7J8FU35|A0A7J8FU35_MOLMO
OG0008176	tr|E9Q9Q2|E9Q9Q2_MOUSE	tr|A0A7J8FU76|A0A7J8FU76_MOLMO
OG0008177	sp|Q810C1|SLIK1_MOUSE	tr|A0A7J8GMB3|A0A7J8GMB3_MOLMO
OG0008178	tr|Q14BI5|Q14BI5_MOUSE	tr|A0A7J8GMH7|A0A7J8GMH7_MOLMO
OG0008179	sp|Q8BIY3|ZC12D_MOUSE	tr|A0A7J8GU87|A0A7J8GU87_MOLMO
OG0008180	sp|Q9DCM2|GSTK1_MOUSE	tr|A0A7J8HB68|A0A7J8HB68_MOLMO
OG0008181	tr|Q30KP0|Q30KP0_MOUSE	tr|A0A7J8HGM3|A0A7J8HGM3_MOLMO
OG0008182	sp|Q61735|CD47_MOUSE	tr|A0A7J8HZ14|A0A7J8HZ14_MOLMO
OG0008183	sp|Q9JLB9|NECT3_MOUSE	tr|A0A7J8I1R9|A0A7J8I1R9_MOLMO
OG0008184	tr|E9Q444|E9Q444_MOUSE	tr|A0A7J8I3F9|A0A7J8I3F9_MOLMO
OG0008185	sp|Q8VCC1|PGDH_MOUSE	tr|A0A7J8I6Y1|A0A7J8I6Y1_MOLMO
OG0008186	sp|Q9D0L1|ZBED3_MOUSE	tr|A0A7J8J3X1|A0A7J8J3X1_MOLMO
OG0008187	sp|Q9CZG9|PDZ11_MOUSE	tr|A0A7J8J7S0|A0A7J8J7S0_MOLMO
OG0008188	sp|Q811Q9|PCY1B_MOUSE	tr|A0A7J8J856|A0A7J8J856_MOLMO
OG0008189	sp|Q9QXY7|XK_MOUSE	tr|A0A7J8J8P6|A0A7J8J8P6_MOLMO
OG0008190	sp|Q9CWM2|CDCA4_MOUSE	tr|A0A7J8JRF3|A0A7J8JRF3_MOLMO
OG0008191	sp|O54940|BNIP2_MOUSE	tr|A0A7J8JSU1|A0A7J8JSU1_MOLMO
OG0008192	sp|A2ARA8|ITA8_MOUSE	tr|A0A7J8JUC3|A0A7J8JUC3_MOLMO
OG0008193	sp|Q80WT4|GP176_MOUSE	tr|A0A7J8JVB1|A0A7J8JVB1_MOLMO
OG0008194	sp|Q8K1R7|NEK9_MOUSE	tr|A0A7J8JXM6|A0A7J8JXM6_MOLMO
OG0008195	sp|P27773|PDIA3_MOUSE	tr|A0A7J8JZI5|A0A7J8JZI5_MOLMO
OG0008196	sp|Q06649|3BP2_MOUSE	tr|A0A7J8K0M6|A0A7J8K0M6_MOLMO
OG0008197	sp|Q6A070|TGRM1_MOUSE	tr|A0A7J8K309|A0A7J8K309_MOLMO
OG0008198	sp|Q9D0R9|WDR89_MOUSE	tr|A0A7J8K3S6|A0A7J8K3S6_MOLMO
OG0008199	sp|Q8BVF2|PDCL3_MOUSE	tr|A0A7J8B945|A0A7J8B945_MOLMO
OG0008200	sp|P97434|MPRIP_MOUSE	tr|A0A7J8BJP9|A0A7J8BJP9_MOLMO
OG0008201	sp|Q8C966|PF21B_MOUSE	tr|A0A7J8BKM6|A0A7J8BKM6_MOLMO
OG0008202	sp|Q8R127|SCPDL_MOUSE	tr|A0A7J8BNM1|A0A7J8BNM1_MOLMO
OG0008203	sp|Q9CXX0|HYLS1_MOUSE	tr|A0A7J8BXL3|A0A7J8BXL3_MOLMO
OG0008204	sp|Q9D6T0|NOSIP_MOUSE	tr|A0A7J8C9T8|A0A7J8C9T8_MOLMO
OG0008205	sp|Q148W8|STYL2_MOUSE	tr|A0A7J8CQU5|A0A7J8CQU5_MOLMO
OG0008206	sp|Q9CR09|UFC1_MOUSE	tr|A0A7J8CV12|A0A7J8CV12_MOLMO
OG0008207	sp|Q8BGJ3|CQ100_MOUSE	tr|A0A7J8CVU7|A0A7J8CVU7_MOLMO
OG0008208	sp|P32442|MEOX1_MOUSE	tr|A0A7J8CZS6|A0A7J8CZS6_MOLMO
OG0008209	sp|Q3UUJ4|STRAA_MOUSE	tr|A0A7J8D2G1|A0A7J8D2G1_MOLMO
OG0008210	sp|O08760|OGG1_MOUSE	tr|A0A7J8DD38|A0A7J8DD38_MOLMO
OG0008211	sp|Q9R022|DJC12_MOUSE	tr|A0A7J8DNS6|A0A7J8DNS6_MOLMO
OG0008212	sp|Q8BGR5|FA53B_MOUSE	tr|A0A7J8DNS9|A0A7J8DNS9_MOLMO
OG0008213	sp|Q9D659|VISTA_MOUSE	tr|A0A7J8DRV2|A0A7J8DRV2_MOLMO
OG0008214	sp|Q64727|VINC_MOUSE	tr|A0A7J8DSD9|A0A7J8DSD9_MOLMO
OG0008215	sp|P97464|EXT1_MOUSE	tr|A0A7J8DT16|A0A7J8DT16_MOLMO
OG0008216	sp|Q8K1R3|PNPT1_MOUSE	tr|A0A7J8E475|A0A7J8E475_MOLMO
OG0008217	sp|Q3V0Q6|SPAG8_MOUSE	tr|A0A7J8EGE3|A0A7J8EGE3_MOLMO
OG0008218	sp|Q8CDK2|CBPC2_MOUSE	tr|A0A7J8EN54|A0A7J8EN54_MOLMO
OG0008219	sp|Q9D8H7|OMA1_MOUSE	tr|A0A7J8FA95|A0A7J8FA95_MOLMO
OG0008220	sp|Q9JKF4|CLC6A_MOUSE	tr|A0A7J8FW45|A0A7J8FW45_MOLMO
OG0008221	sp|Q3UWA6|GUC2C_MOUSE	tr|A0A7J8FYA4|A0A7J8FYA4_MOLMO
OG0008222	sp|Q32LZ8|PLPL5_MOUSE	tr|A0A7J8G253|A0A7J8G253_MOLMO
OG0008223	sp|Q9WUA1|WIF1_MOUSE	tr|A0A7J8G330|A0A7J8G330_MOLMO
OG0008224	sp|Q8CC96|BNIP5_MOUSE	tr|A0A7J8GNN6|A0A7J8GNN6_MOLMO
OG0008225	sp|Q9WTT4|VATG2_MOUSE	tr|A0A7J8GPE1|A0A7J8GPE1_MOLMO
OG0008226	sp|Q9JIY2|HAKAI_MOUSE	tr|A0A7J8H9M7|A0A7J8H9M7_MOLMO
OG0008227	sp|Q9D5Y0|CG031_MOUSE	tr|A0A7J8H9S4|A0A7J8H9S4_MOLMO
OG0008228	sp|Q91VU7|PUS7_MOUSE	tr|A0A7J8HDI7|A0A7J8HDI7_MOLMO
OG0008229	sp|Q8BVR0|BAFL_MOUSE	tr|A0A7J8HFC9|A0A7J8HFC9_MOLMO
OG0008230	sp|Q9D0S4|NEUL2_MOUSE	tr|A0A7J8HI31|A0A7J8HI31_MOLMO
OG0008231	sp|O35929|REM1_MOUSE	tr|A0A7J8HIX0|A0A7J8HIX0_MOLMO
OG0008232	sp|Q6XBJ3|ONEC2_MOUSE	tr|A0A7J8HIX8|A0A7J8HIX8_MOLMO
OG0008233	sp|Q62176|RBM38_MOUSE	tr|A0A7J8HJ18|A0A7J8HJ18_MOLMO
OG0008234	sp|Q68FE9|TSH2_MOUSE	tr|A0A7J8HKF9|A0A7J8HKF9_MOLMO
OG0008235	sp|Q91YL3|UCKL1_MOUSE	tr|A0A7J8HLN2|A0A7J8HLN2_MOLMO
OG0008236	sp|Q8K2A8|ALG3_MOUSE	tr|A0A7J8HXK6|A0A7J8HXK6_MOLMO
OG0008237	sp|Q8VBW5|BBX_MOUSE	tr|A0A7J8HZ75|A0A7J8HZ75_MOLMO
OG0008238	sp|Q9CZJ6|MS18A_MOUSE	tr|A0A7J8I0F0|A0A7J8I0F0_MOLMO
OG0008239	sp|O70309|ITB5_MOUSE	tr|A0A7J8I0G4|A0A7J8I0G4_MOLMO
OG0008240	sp|Q8CG71|P3H2_MOUSE	tr|A0A7J8I130|A0A7J8I130_MOLMO
OG0008241	sp|Q9DBR0|AKAP8_MOUSE	tr|A0A7J8I350|A0A7J8I350_MOLMO
OG0008242	sp|P01027|CO3_MOUSE	tr|A0A7J8I4J6|A0A7J8I4J6_MOLMO
OG0008243	sp|P10605|CATB_MOUSE	tr|A0A7J8I4P8|A0A7J8I4P8_MOLMO
OG0008244	sp|P60824|CIRBP_MOUSE	tr|A0A7J8I5A3|A0A7J8I5A3_MOLMO
OG0008245	sp|Q8VCM7|FIBG_MOUSE	tr|A0A7J8I783|A0A7J8I783_MOLMO
OG0008246	sp|Q8CH40|NUDT6_MOUSE	tr|A0A7J8I9J1|A0A7J8I9J1_MOLMO
OG0008247	sp|Q9DAL0|SIM23_MOUSE	tr|A0A7J8ICV0|A0A7J8ICV0_MOLMO
OG0008248	sp|Q8C0Z1|F234A_MOUSE	tr|A0A7J8IYR3|A0A7J8IYR3_MOLMO
OG0008249	sp|Q59J78|NDUF2_MOUSE	tr|A0A7J8J0I5|A0A7J8J0I5_MOLMO
OG0008250	sp|P07934|PHKG1_MOUSE	tr|A0A7J8J153|A0A7J8J153_MOLMO
OG0008251	sp|Q99MR6|SRRT_MOUSE	tr|A0A7J8J2N8|A0A7J8J2N8_MOLMO
OG0008252	sp|Q62311|TAF6_MOUSE	tr|A0A7J8J443|A0A7J8J443_MOLMO
OG0008253	sp|Q8CE97|CO062_MOUSE	tr|A0A7J8JRZ7|A0A7J8JRZ7_MOLMO
OG0008254	sp|Q91W10|S39A8_MOUSE	tr|A0A7J8K284|A0A7J8K284_MOLMO
OG0008255	sp|Q9D4B1|SMS2_MOUSE	tr|A0A7J8K2N2|A0A7J8K2N2_MOLMO
OG0008256	sp|Q9DCJ7|AKIP_MOUSE	tr|A0A7J8B873|A0A7J8B873_MOLMO
OG0008257	sp|Q80Y86|MK15_MOUSE	tr|A0A7J8BC21|A0A7J8BC21_MOLMO
OG0008258	sp|O54905|B3GT2_MOUSE	tr|A0A7J8BL54|A0A7J8BL54_MOLMO
OG0008259	sp|Q8BZM0|KLH12_MOUSE	tr|A0A7J8BM60|A0A7J8BM60_MOLMO
OG0008260	sp|Q5SPX1|CC157_MOUSE	tr|A0A7J8BWB8|A0A7J8BWB8_MOLMO
OG0008261	sp|O35280|CHK1_MOUSE	tr|A0A7J8BXD6|A0A7J8BXD6_MOLMO
OG0008262	sp|Q8BIX9|FICD_MOUSE	tr|A0A7J8BXW1|A0A7J8BXW1_MOLMO
OG0008263	sp|P53347|ONCM_MOUSE	tr|A0A7J8BZ08|A0A7J8BZ08_MOLMO
OG0008264	sp|Q6P4T1|SNX19_MOUSE	tr|A0A7J8BZY6|A0A7J8BZY6_MOLMO
OG0008265	sp|E9QA28|CEA16_MOUSE	tr|A0A7J8C666|A0A7J8C666_MOLMO
OG0008266	sp|Q5U4C3|SFR19_MOUSE	tr|A0A7J8CAT5|A0A7J8CAT5_MOLMO
OG0008267	tr|Q8BGS5|Q8BGS5_MOUSE	tr|A0A7J8CD43|A0A7J8CD43_MOLMO
OG0008268	sp|Q91XA8|KLD8A_MOUSE	tr|A0A7J8CRC1|A0A7J8CRC1_MOLMO
OG0008269	sp|P25425|PO2F1_MOUSE	tr|A0A7J8CTE8|A0A7J8CTE8_MOLMO
OG0008270	sp|P97428|RGS16_MOUSE	tr|A0A7J8CTI6|A0A7J8CTI6_MOLMO
OG0008271	sp|Q80UG1|FADS6_MOUSE	tr|A0A7J8CVT1|A0A7J8CVT1_MOLMO
OG0008272	sp|Q8VCR7|ABHEB_MOUSE	tr|A0A7J8D9H6|A0A7J8D9H6_MOLMO
OG0008273	sp|Q9D4K4|FACOS_MOUSE	tr|A0A7J8DAZ7|A0A7J8DAZ7_MOLMO
OG0008274	sp|Q8R0L9|TADA3_MOUSE	tr|A0A7J8DEG6|A0A7J8DEG6_MOLMO
OG0008275	sp|Q80WY3|NANO1_MOUSE	tr|A0A7J8DQ99|A0A7J8DQ99_MOLMO
OG0008276	sp|O55082|PTN20_MOUSE	tr|A0A7J8DQU8|A0A7J8DQU8_MOLMO
OG0008277	sp|Q8C3K5|TMM72_MOUSE	tr|A0A7J8DRP7|A0A7J8DRP7_MOLMO
OG0008278	sp|Q4KMM3|OXR1_MOUSE	tr|A0A7J8DU68|A0A7J8DU68_MOLMO
OG0008279	sp|Q99KN2|CIAO1_MOUSE	tr|A0A7J8E0U1|A0A7J8E0U1_MOLMO
OG0008280	sp|O88508|DNM3A_MOUSE	tr|A0A7J8E191|A0A7J8E191_MOLMO
OG0008281	sp|O35066|KIF3C_MOUSE	tr|A0A7J8E2C3|A0A7J8E2C3_MOLMO
OG0008282	tr|G3X8U3|G3X8U3_MOUSE	tr|A0A7J8EBX0|A0A7J8EBX0_MOLMO
OG0008283	sp|Q8BXQ6|AMPO_MOUSE	tr|A0A7J8EC52|A0A7J8EC52_MOLMO
OG0008284	sp|P11672|NGAL_MOUSE	tr|A0A7J8EDV5|A0A7J8EDV5_MOLMO
OG0008285	sp|Q80W15|IBPL1_MOUSE	tr|A0A7J8EDY1|A0A7J8EDY1_MOLMO
OG0008286	sp|Q3V3F6|MPZL3_MOUSE	tr|A0A7J8ES80|A0A7J8ES80_MOLMO
OG0008287	sp|Q9QUG9|GRP2_MOUSE	tr|A0A7J8ETL3|A0A7J8ETL3_MOLMO
OG0008288	sp|Q7TPW1|NEXN_MOUSE	tr|A0A7J8FB32|A0A7J8FB32_MOLMO
OG0008289	tr|J3QN89|J3QN89_MOUSE	tr|A0A7J8FPN0|A0A7J8FPN0_MOLMO
OG0008290	sp|Q9CQT7|DESI1_MOUSE	tr|A0A7J8FWU5|A0A7J8FWU5_MOLMO
OG0008291	sp|P24288|BCAT1_MOUSE	tr|A0A7J8FX68|A0A7J8FX68_MOLMO
OG0008292	sp|Q505G4|RTL6_MOUSE	tr|A0A7J8G135|A0A7J8G135_MOLMO
OG0008293	tr|G3X8X0|G3X8X0_MOUSE	tr|A0A7J8GP88|A0A7J8GP88_MOLMO
OG0008294	sp|O08648|M3K4_MOUSE	tr|A0A7J8GQN5|A0A7J8GQN5_MOLMO
OG0008295	sp|Q45KJ6|LN28B_MOUSE	tr|A0A7J8GQS3|A0A7J8GQS3_MOLMO
OG0008296	sp|Q6DFV7|NCOA7_MOUSE	tr|A0A7J8GS21|A0A7J8GS21_MOLMO
OG0008297	sp|Q9QZ41|DBF4A_MOUSE	tr|A0A7J8HAB1|A0A7J8HAB1_MOLMO
OG0008298	sp|Q9D5W8|TEX47_MOUSE	tr|A0A7J8HDS0|A0A7J8HDS0_MOLMO
OG0008299	tr|A2ACQ1|A2ACQ1_MOUSE	tr|A0A7J8HFM3|A0A7J8HFM3_MOLMO
OG0008300	sp|P58929|GMEB2_MOUSE	tr|A0A7J8HGB8|A0A7J8HGB8_MOLMO
OG0008301	sp|Q8R1M0|HMCES_MOUSE	tr|A0A7J8HGH3|A0A7J8HGH3_MOLMO
OG0008302	sp|Q99L45|IF2B_MOUSE	tr|A0A7J8HH17|A0A7J8HH17_MOLMO
OG0008303	tr|A0A0N4SW31|A0A0N4SW31_MOUSE	tr|A0A7J8HHQ9|A0A7J8HHQ9_MOLMO
OG0008304	tr|A0A1W2P7H6|A0A1W2P7H6_MOUSE	tr|A0A7J8I0H4|A0A7J8I0H4_MOLMO
OG0008305	sp|Q8K2G4|BBS7_MOUSE	tr|A0A7J8I3G4|A0A7J8I3G4_MOLMO
OG0008306	sp|Q61553|FSCN1_MOUSE	tr|A0A7J8I6Z8|A0A7J8I6Z8_MOLMO
OG0008307	sp|Q9ESY9|GILT_MOUSE	tr|A0A7J8I740|A0A7J8I740_MOLMO
OG0008308	sp|P60853|LZTS1_MOUSE	tr|A0A7J8I9X1|A0A7J8I9X1_MOLMO
OG0008309	sp|Q9JLG4|PK2L2_MOUSE	tr|A0A7J8IAB0|A0A7J8IAB0_MOLMO
OG0008310	sp|Q920G8|MFRN1_MOUSE	tr|A0A7J8IBZ5|A0A7J8IBZ5_MOLMO
OG0008311	sp|O35205|GRAK_MOUSE	tr|A0A7J8IY97|A0A7J8IY97_MOLMO
OG0008312	sp|Q3UZP0|MALD2_MOUSE	tr|A0A7J8J120|A0A7J8J120_MOLMO
OG0008313	sp|Q3UA06|PCH2_MOUSE	tr|A0A7J8J4T0|A0A7J8J4T0_MOLMO
OG0008314	sp|Q8CGN4|BCOR_MOUSE	tr|A0A7J8J570|A0A7J8J570_MOLMO
OG0008315	sp|Q07424|CDX4_MOUSE	tr|A0A7J8J5S5|A0A7J8J5S5_MOLMO
OG0008316	sp|Q7TT36|AGRA3_MOUSE	tr|A0A7J8JPP9|A0A7J8JPP9_MOLMO
OG0008317	sp|P86174|BEND4_MOUSE	tr|A0A7J8JRJ9|A0A7J8JRJ9_MOLMO
OG0008318	sp|Q80VR2|ELL3_MOUSE	tr|A0A7J8JSL0|A0A7J8JSL0_MOLMO
OG0008319	sp|Q9CWX2|CIA30_MOUSE	tr|A0A7J8JYM3|A0A7J8JYM3_MOLMO
OG0008320	sp|Q3UPR0|SHSA3_MOUSE	tr|A0A7J8K0I9|A0A7J8K0I9_MOLMO
OG0008321	sp|Q9D4P7|GSTT4_MOUSE	tr|A0A7J8BXI3|A0A7J8BXI3_MOLMO
OG0008322	sp|Q62170|SELPL_MOUSE	tr|A0A7J8BZQ0|A0A7J8BZQ0_MOLMO
OG0008323	sp|O88856|TPST2_MOUSE	tr|A0A7J8C0D3|A0A7J8C0D3_MOLMO
OG0008324	sp|D3Z070|CS081_MOUSE	tr|A0A7J8C5T7|A0A7J8C5T7_MOLMO
OG0008325	sp|Q9CZX2|CEP89_MOUSE	tr|A0A7J8C6E3|A0A7J8C6E3_MOLMO
OG0008326	sp|Q8VCS3|XYLK_MOUSE	tr|A0A7J8CQN6|A0A7J8CQN6_MOLMO
OG0008327	sp|Q9CXR4|PIGC_MOUSE	tr|A0A7J8CSW9|A0A7J8CSW9_MOLMO
OG0008328	sp|Q8R0M8|MOT5_MOUSE	tr|A0A7J8CU62|A0A7J8CU62_MOLMO
