Orthogroup	Mus_musculus	Panthera_leo
OG0008429	sp|Q8BGF9|S2544_MOUSE	tr|A0A8C8WUE2|A0A8C8WUE2_PANLE
OG0008430	sp|Q8BGK2|ARHL1_MOUSE	tr|A0A8C9CZU1|A0A8C9CZU1_PANLE
OG0008431	sp|Q8C5S3|CC022_MOUSE	tr|A0A8C9D0M9|A0A8C9D0M9_PANLE
OG0008432	sp|Q8CAB8|CAST2_MOUSE	tr|A0A8C8XZZ2|A0A8C8XZZ2_PANLE
OG0008433	sp|Q8CH02|SUGP1_MOUSE	tr|A0A8C8WD52|A0A8C8WD52_PANLE
OG0008434	tr|Q8K205|Q8K205_MOUSE	tr|A0A8C8W8G4|A0A8C8W8G4_PANLE
OG0008435	sp|Q8R326|PSPC1_MOUSE	tr|A0A8C9D0Z2|A0A8C9D0Z2_PANLE
OG0008436	sp|Q8VC10|OSGI1_MOUSE	tr|A0A8C8Y5U6|A0A8C8Y5U6_PANLE
OG0008437	sp|Q8VE99|CC115_MOUSE	tr|A0A8C8WRP6|A0A8C8WRP6_PANLE
OG0008438	tr|Q8VGW8|Q8VGW8_MOUSE	tr|A0A8C8W9A4|A0A8C8W9A4_PANLE
OG0008439	sp|Q91VY6|CYTIP_MOUSE	tr|A0A8C9DB15|A0A8C9DB15_PANLE
OG0008440	sp|Q91X60|ACHA2_MOUSE	tr|A0A8C9D113|A0A8C9D113_PANLE
OG0008441	sp|Q91ZR3|ZHANG_MOUSE	tr|A0A8C8Y0B7|A0A8C8Y0B7_PANLE
OG0008442	sp|Q922H4|GMPPA_MOUSE	tr|A0A8C8XIG6|A0A8C8XIG6_PANLE
OG0008443	sp|Q99K43|PRC1_MOUSE	tr|A0A8C8Y0U7|A0A8C8Y0U7_PANLE
OG0008444	sp|Q9CWJ9|PUR9_MOUSE	tr|A0A8C8YGA7|A0A8C8YGA7_PANLE
OG0008445	sp|Q9D035|NKAI1_MOUSE	tr|A0A8C8X0H9|A0A8C8X0H9_PANLE
OG0008446	sp|Q9D309|FAM3B_MOUSE	tr|A0A8C8XFA1|A0A8C8XFA1_PANLE
OG0008447	sp|Q9D6L8|PPIL3_MOUSE	tr|A0A8C8XNY7|A0A8C8XNY7_PANLE
OG0008448	sp|Q9D8C3|ALG13_MOUSE	tr|A0A8C8XMU5|A0A8C8XMU5_PANLE
OG0008449	sp|Q9DCH2|POP7_MOUSE	tr|A0A8C9D935|A0A8C9D935_PANLE
OG0008450	sp|Q9EPL2|CSTN1_MOUSE	tr|A0A8C9D4J7|A0A8C9D4J7_PANLE
OG0008451	sp|Q9ESN5|CENPK_MOUSE	tr|A0A8C9D1I8|A0A8C9D1I8_PANLE
OG0008452	sp|Q9JIF7|COPB_MOUSE	tr|A0A8C9D448|A0A8C9D448_PANLE
OG0008453	sp|Q9JJH1|RNAS4_MOUSE	tr|A0A8C8WYW7|A0A8C8WYW7_PANLE
OG0008454	sp|Q9QUG9|GRP2_MOUSE	tr|A0A8C8XQQ7|A0A8C8XQQ7_PANLE
OG0008455	sp|Q9R0Q4|MO4L2_MOUSE	tr|A0A8C8Y696|A0A8C8Y696_PANLE
OG0008456	sp|Q9R1S7|MRP6_MOUSE	tr|A0A8C8XEA2|A0A8C8XEA2_PANLE
OG0008457	sp|Q9WTK2|CDYL_MOUSE	tr|A0A8C8Y3Q4|A0A8C8Y3Q4_PANLE
OG0008458	tr|A0A1B0GT72|A0A1B0GT72_MOUSE	tr|A0A8C8XTH5|A0A8C8XTH5_PANLE
OG0008459	sp|D3YTS9|PPAT_MOUSE	tr|A0A8C8XE07|A0A8C8XE07_PANLE
OG0008460	tr|E9Q2E4|E9Q2E4_MOUSE	tr|A0A8C8WR27|A0A8C8WR27_PANLE
OG0008461	sp|O35719|RA51B_MOUSE	tr|A0A8C8XR52|A0A8C8XR52_PANLE
OG0008462	sp|O55226|CHAD_MOUSE	tr|A0A8C9DA67|A0A8C9DA67_PANLE
OG0008463	sp|O88282|BCL6B_MOUSE	tr|A0A8C8XJG6|A0A8C8XJG6_PANLE
OG0008464	sp|O88843|CRADD_MOUSE	tr|A0A8C8WPJ8|A0A8C8WPJ8_PANLE
OG0008465	sp|O88875|BY55_MOUSE	tr|A0A8C8XSG6|A0A8C8XSG6_PANLE
OG0008466	sp|P11983|TCPA_MOUSE	tr|A0A8C8WJW7|A0A8C8WJW7_PANLE
OG0008467	sp|P59270|B3GA2_MOUSE	tr|A0A8C8X7Y5|A0A8C8X7Y5_PANLE
OG0008468	tr|Q149I8|Q149I8_MOUSE	tr|A0A8C8X902|A0A8C8X902_PANLE
OG0008469	sp|Q3ULZ2|FHDC1_MOUSE	tr|A0A8C9D3I1|A0A8C9D3I1_PANLE
OG0008470	sp|Q5DU57|SPT13_MOUSE	tr|A0A8C8WMT0|A0A8C8WMT0_PANLE
OG0008471	sp|Q5SUF2|LC7L3_MOUSE	tr|A0A8C8WVY1|A0A8C8WVY1_PANLE
OG0008472	sp|Q5VCS6|TDRD5_MOUSE	tr|A0A8C8Y4K9|A0A8C8Y4K9_PANLE
OG0008473	sp|Q60773|CDN2D_MOUSE	tr|A0A8C8WK32|A0A8C8WK32_PANLE
OG0008474	sp|Q61024|ASNS_MOUSE	tr|A0A8C8XXX7|A0A8C8XXX7_PANLE
OG0008475	sp|Q61165|SL9A1_MOUSE	tr|A0A8C8X6C0|A0A8C8X6C0_PANLE
OG0008476	sp|Q62264|THRSP_MOUSE	tr|A0A8C8YAH7|A0A8C8YAH7_PANLE
OG0008477	sp|Q64355|EFS_MOUSE	tr|A0A8C9D6C0|A0A8C9D6C0_PANLE
OG0008478	sp|Q69ZB3|TSYL5_MOUSE	tr|A0A8C8W955|A0A8C8W955_PANLE
OG0008479	sp|Q6DIB4|NOL4L_MOUSE	tr|A0A8C8XH85|A0A8C8XH85_PANLE
OG0008480	sp|Q6DR98|NRG1_MOUSE	tr|A0A8C9CYW4|A0A8C9CYW4_PANLE
OG0008481	sp|Q6P1E1|ZMIZ1_MOUSE	tr|A0A8C8X5Y3|A0A8C8X5Y3_PANLE
OG0008482	sp|Q6PDC8|MFD4A_MOUSE	tr|A0A8C8XCM0|A0A8C8XCM0_PANLE
OG0008483	sp|Q80T85|DCAF5_MOUSE	tr|A0A8C8XRJ0|A0A8C8XRJ0_PANLE
OG0008484	sp|Q80UE6|WNK4_MOUSE	tr|A0A8C8WYL5|A0A8C8WYL5_PANLE
OG0008485	sp|Q80UY1|CARME_MOUSE	tr|A0A8C8X437|A0A8C8X437_PANLE
OG0008486	sp|Q80XS6|SMAG2_MOUSE	tr|A0A8C8X603|A0A8C8X603_PANLE
OG0008487	sp|Q80YC5|FA12_MOUSE	tr|A0A8C8XVV6|A0A8C8XVV6_PANLE
OG0008488	sp|Q8BG51|MIRO1_MOUSE	tr|A0A8C8XHX6|A0A8C8XHX6_PANLE
OG0008489	sp|Q8BHH8|CLRN3_MOUSE	tr|A0A8C9D6E3|A0A8C9D6E3_PANLE
OG0008490	sp|Q8BIE6|FRM4A_MOUSE	tr|A0A8C8XEE2|A0A8C8XEE2_PANLE
OG0008491	sp|Q8BMJ2|SYLC_MOUSE	tr|A0A8C8X7B0|A0A8C8X7B0_PANLE
OG0008492	sp|Q8BZL4|GPR22_MOUSE	tr|A0A8C8WWC7|A0A8C8WWC7_PANLE
OG0008493	sp|Q8C2S0|UBP44_MOUSE	tr|A0A8C8X922|A0A8C8X922_PANLE
OG0008494	sp|Q8C5P5|NT5D1_MOUSE	tr|A0A8C8WJ35|A0A8C8WJ35_PANLE
OG0008495	sp|Q8CAI1|CC142_MOUSE	tr|A0A8C8WV89|A0A8C8WV89_PANLE
OG0008496	sp|Q8CB93|GAPT_MOUSE	tr|A0A8C8WVA5|A0A8C8WVA5_PANLE
OG0008497	sp|Q8R0T6|AGRG3_MOUSE	tr|A0A8C8XCS9|A0A8C8XCS9_PANLE
OG0008498	sp|Q8VHB5|CAH9_MOUSE	tr|A0A8C9D7M3|A0A8C9D7M3_PANLE
OG0008499	sp|Q91XT4|SC16B_MOUSE	tr|A0A8C9D9H1|A0A8C9D9H1_PANLE
OG0008500	sp|Q91YX0|THMS2_MOUSE	tr|A0A8C8X172|A0A8C8X172_PANLE
OG0008501	sp|Q920E5|FPPS_MOUSE	tr|A0A8C9D3K4|A0A8C9D3K4_PANLE
OG0008502	sp|Q99MA9|NKX61_MOUSE	tr|A0A8C9D4E4|A0A8C9D4E4_PANLE
OG0008503	sp|Q9CQ06|RM24_MOUSE	tr|A0A8C8Y7H2|A0A8C8Y7H2_PANLE
OG0008504	sp|Q9CQ18|RNH2C_MOUSE	tr|A0A8C8WTP7|A0A8C8WTP7_PANLE
OG0008505	sp|Q9CQ46|DRC8_MOUSE	tr|A0A8C8WXV8|A0A8C8WXV8_PANLE
OG0008506	sp|Q9CZD0|MMAC_MOUSE	tr|A0A8C8X066|A0A8C8X066_PANLE
OG0008507	sp|Q9D1E8|PLCE_MOUSE	tr|A0A8C8XB63|A0A8C8XB63_PANLE
OG0008508	sp|Q9D6Y9|GLGB_MOUSE	tr|A0A8C8XLN5|A0A8C8XLN5_PANLE
OG0008509	sp|Q9D7Y9|SLX4I_MOUSE	tr|A0A8C9CZF8|A0A8C9CZF8_PANLE
OG0008510	tr|Q9DA81|Q9DA81_MOUSE	tr|A0A8C8XCX6|A0A8C8XCX6_PANLE
OG0008511	sp|Q9DCC4|P5CR3_MOUSE	tr|A0A8C9CUJ8|A0A8C9CUJ8_PANLE
OG0008512	sp|Q9ERS7|ILRL2_MOUSE	tr|A0A8C8XZF4|A0A8C8XZF4_PANLE
OG0008513	sp|Q9ES17|IL21_MOUSE	tr|A0A8C8XAS2|A0A8C8XAS2_PANLE
OG0008514	sp|Q9JJN5|CBPN_MOUSE	tr|A0A8C9D222|A0A8C9D222_PANLE
OG0008515	sp|Q9JK92|HSPB8_MOUSE	tr|A0A8C8XB22|A0A8C8XB22_PANLE
OG0008516	sp|Q9JM13|RABX5_MOUSE	tr|A0A8C8XVC9|A0A8C8XVC9_PANLE
OG0008517	sp|Q9QYH9|TNF14_MOUSE	tr|A0A8C8X2I9|A0A8C8X2I9_PANLE
OG0008518	sp|Q9QZ04|MAGL2_MOUSE	tr|A0A8C8WKP5|A0A8C8WKP5_PANLE
OG0008519	sp|Q9QZR5|HIPK2_MOUSE	tr|A0A8C8WU28|A0A8C8WU28_PANLE
OG0008520	sp|Q9WV96|T10B_MOUSE	tr|A0A8C9D1H1|A0A8C9D1H1_PANLE
OG0008521	tr|A0A087WRU1|A0A087WRU1_MOUSE	tr|A0A8C8Y5R7|A0A8C8Y5R7_PANLE
OG0008522	sp|A1A535|MELT_MOUSE	tr|A0A8C8XIK9|A0A8C8XIK9_PANLE
OG0008523	sp|A2A9T0|TBKB1_MOUSE	tr|A0A8C8WQW9|A0A8C8WQW9_PANLE
OG0008524	sp|A2CG63|ARI4B_MOUSE	tr|A0A8C8XRA5|A0A8C8XRA5_PANLE
OG0008525	tr|D3Z3I0|D3Z3I0_MOUSE	tr|A0A8C8X5C1|A0A8C8X5C1_PANLE
OG0008526	sp|E9Q2Z6|SIM35_MOUSE	tr|A0A8C9DBX6|A0A8C9DBX6_PANLE
OG0008527	sp|E9Q5L8|GLYL3_MOUSE	tr|A0A8C8WGV8|A0A8C8WGV8_PANLE
OG0008528	tr|F8VPK0|F8VPK0_MOUSE	tr|A0A8C8X2L8|A0A8C8X2L8_PANLE
OG0008529	sp|G3X912|SPRTN_MOUSE	tr|A0A8C8Y1B9|A0A8C8Y1B9_PANLE
OG0008530	sp|O35639|ANXA3_MOUSE	tr|A0A8C8XLT4|A0A8C8XLT4_PANLE
OG0008531	sp|O88543|CSN3_MOUSE	tr|A0A8C8XBE9|A0A8C8XBE9_PANLE
OG0008532	sp|P11103|PARP1_MOUSE	tr|A0A8C9D257|A0A8C9D257_PANLE
OG0008533	sp|P43406|ITAV_MOUSE	tr|A0A8C9DAW5|A0A8C9DAW5_PANLE
OG0008534	sp|P50284|TNR3_MOUSE	tr|A0A8C8WBL7|A0A8C8WBL7_PANLE
OG0008535	sp|P51855|GSHB_MOUSE	tr|A0A8C8XTE0|A0A8C8XTE0_PANLE
OG0008536	sp|P52955|LBX1_MOUSE	tr|A0A8C8WQ90|A0A8C8WQ90_PANLE
OG0008537	sp|P57759|ERP29_MOUSE	tr|A0A8C8WS92|A0A8C8WS92_PANLE
OG0008538	sp|P62484|ABI2_MOUSE	tr|A0A8C8X8J5|A0A8C8X8J5_PANLE
OG0008539	sp|P70310|NTR2_MOUSE	tr|A0A8C8WLQ9|A0A8C8WLQ9_PANLE
OG0008540	sp|P97452|BOP1_MOUSE	tr|A0A8C8YC69|A0A8C8YC69_PANLE
OG0008541	sp|Q3TGW2|EEPD1_MOUSE	tr|A0A8C8WF13|A0A8C8WF13_PANLE
OG0008542	sp|Q3U5C7|PRIC1_MOUSE	tr|A0A8C8Y7E8|A0A8C8Y7E8_PANLE
OG0008543	sp|Q3UH93|PLXD1_MOUSE	tr|A0A8C8WG74|A0A8C8WG74_PANLE
OG0008544	sp|Q3UM29|COG7_MOUSE	tr|A0A8C8Y9D0|A0A8C8Y9D0_PANLE
OG0008545	sp|Q3UMB5|SMCR8_MOUSE	tr|A0A8C8XN85|A0A8C8XN85_PANLE
OG0008546	sp|Q5HZJ5|EREP3_MOUSE	tr|A0A8C9D430|A0A8C9D430_PANLE
OG0008547	sp|Q5SVQ0|KAT7_MOUSE	tr|A0A8C8Y9S4|A0A8C8Y9S4_PANLE
OG0008548	sp|Q61083|M3K2_MOUSE	tr|A0A8C8XAN2|A0A8C8XAN2_PANLE
OG0008549	sp|Q61087|LAMB3_MOUSE	tr|A0A8C8Y9Q1|A0A8C8Y9Q1_PANLE
OG0008550	sp|Q62181|SEM3C_MOUSE	tr|A0A8C9D6K5|A0A8C9D6K5_PANLE
OG0008552	sp|Q6AW46|EST5A_MOUSE	tr|A0A8C8X037|A0A8C8X037_PANLE
OG0008553	sp|Q6AXF6|SIDT1_MOUSE	tr|A0A8C9D5V7|A0A8C9D5V7_PANLE
OG0008554	sp|Q6DIA7|BRME1_MOUSE	tr|A0A8C8Y933|A0A8C8Y933_PANLE
OG0008555	sp|Q6PAC3|DCA13_MOUSE	tr|A0A8C8X567|A0A8C8X567_PANLE
OG0008556	sp|Q6PIJ4|NFRKB_MOUSE	tr|A0A8C8X7C9|A0A8C8X7C9_PANLE
OG0008557	sp|Q7TQE6|MACOI_MOUSE	tr|A0A8C8XIT0|A0A8C8XIT0_PANLE
OG0008558	sp|Q80W00|PP1RA_MOUSE	tr|A0A8C9D9H3|A0A8C9D9H3_PANLE
OG0008559	sp|Q810C0|SLIK2_MOUSE	tr|A0A8C9D243|A0A8C9D243_PANLE
OG0008560	sp|Q8BGC4|PTGR3_MOUSE	tr|A0A8C8X232|A0A8C8X232_PANLE
OG0008561	sp|Q8BH65|DEN6A_MOUSE	tr|A0A8C9D1Q9|A0A8C9D1Q9_PANLE
OG0008562	sp|Q8BIA4|FBXW8_MOUSE	tr|A0A8C8XDU4|A0A8C8XDU4_PANLE
OG0008563	sp|Q8BNJ3|NMNA2_MOUSE	tr|A0A8C9DC86|A0A8C9DC86_PANLE
OG0008564	sp|Q8BQQ1|ZDH14_MOUSE	tr|A0A8C8WHE9|A0A8C8WHE9_PANLE
OG0008565	sp|Q8BWQ5|DCLK3_MOUSE	tr|A0A8C8WZ49|A0A8C8WZ49_PANLE
OG0008566	sp|Q8BWR8|RHPN2_MOUSE	tr|A0A8C8X4L7|A0A8C8X4L7_PANLE
OG0008567	sp|Q8BXT9|SC22C_MOUSE	tr|A0A8C8XUS7|A0A8C8XUS7_PANLE
OG0008568	sp|Q8BZR0|GPR82_MOUSE	tr|A0A8C8YGC2|A0A8C8YGC2_PANLE
OG0008569	sp|Q8C6D4|BEND5_MOUSE	tr|A0A8C8WTG9|A0A8C8WTG9_PANLE
OG0008570	sp|Q8C779|RADX_MOUSE	tr|A0A8C9DAU8|A0A8C9DAU8_PANLE
OG0008571	sp|Q8CC88|VWA8_MOUSE	tr|A0A8C9D6T3|A0A8C9D6T3_PANLE
OG0008572	sp|Q8CDI6|CD158_MOUSE	tr|A0A8C8WBT2|A0A8C8WBT2_PANLE
OG0008573	sp|Q8R3H9|TTC4_MOUSE	tr|A0A8C8XI89|A0A8C8XI89_PANLE
OG0008574	sp|Q8R409|HEXI1_MOUSE	tr|A0A8C8WY26|A0A8C8WY26_PANLE
OG0008575	sp|Q8VHN7|AGRV1_MOUSE	tr|A0A8C8XFX0|A0A8C8XFX0_PANLE
OG0008576	sp|Q91X88|PMGT1_MOUSE	tr|A0A8C8X0Z4|A0A8C8X0Z4_PANLE
OG0008577	sp|Q9CQ74|LERL1_MOUSE	tr|A0A8C8WDD1|A0A8C8WDD1_PANLE
OG0008578	sp|Q9CR22|TMM42_MOUSE	tr|A0A8C8WFK2|A0A8C8WFK2_PANLE
OG0008579	sp|Q9CRB6|TPPP3_MOUSE	tr|A0A8C8XNZ1|A0A8C8XNZ1_PANLE
OG0008580	sp|Q9CXY9|GPI8_MOUSE	tr|A0A8C9D372|A0A8C9D372_PANLE
OG0008581	sp|Q9CZ42|NNRD_MOUSE	tr|A0A8C8WM84|A0A8C8WM84_PANLE
OG0008582	sp|Q9D9F8|MIPO1_MOUSE	tr|A0A8C8WHX9|A0A8C8WHX9_PANLE
OG0008583	sp|Q9DBN9|DDX59_MOUSE	tr|A0A8C8XPX7|A0A8C8XPX7_PANLE
OG0008584	sp|Q9EP52|TWSG1_MOUSE	tr|A0A8C8X9U7|A0A8C8X9U7_PANLE
OG0008585	sp|Q9QY30|ABCBB_MOUSE	tr|A0A8C8WWG4|A0A8C8WWG4_PANLE
OG0008586	sp|Q9R0N3|SYT11_MOUSE	tr|A0A8C8WY48|A0A8C8WY48_PANLE
OG0008587	sp|Q9WV68|DECR2_MOUSE	tr|A0A8C8XN45|A0A8C8XN45_PANLE
OG0008588	sp|A2AJK6|CHD7_MOUSE	tr|A0A8C8X0S8|A0A8C8X0S8_PANLE
OG0008589	tr|A2AS37|A2AS37_MOUSE	tr|A0A8C8Y0Q6|A0A8C8Y0Q6_PANLE
OG0008590	sp|B9EJA2|CTTB2_MOUSE	tr|A0A8C8WPI4|A0A8C8WPI4_PANLE
OG0008591	tr|D3Z0M9|D3Z0M9_MOUSE	tr|A0A8C8X7A8|A0A8C8X7A8_PANLE
OG0008592	tr|E9PY43|E9PY43_MOUSE	tr|A0A8C8Y5T4|A0A8C8Y5T4_PANLE
OG0008593	tr|G3X9I0|G3X9I0_MOUSE	tr|A0A8C9D9P2|A0A8C9D9P2_PANLE
OG0008594	sp|J3QMI4|CAHM3_MOUSE	tr|A0A8C8XRI8|A0A8C8XRI8_PANLE
OG0008595	sp|O08807|PRDX4_MOUSE	tr|A0A8C9D808|A0A8C9D808_PANLE
OG0008596	sp|O54943|PER2_MOUSE	tr|A0A8C9DAL9|A0A8C9DAL9_PANLE
OG0008597	sp|O70152|DPM1_MOUSE	tr|A0A8C8WIY5|A0A8C8WIY5_PANLE
OG0008598	sp|O70362|PHLD_MOUSE	tr|A0A8C8YEH9|A0A8C8YEH9_PANLE
OG0008599	sp|O70445|BARD1_MOUSE	tr|A0A8C8YEZ5|A0A8C8YEZ5_PANLE
OG0008600	sp|O88516|DLL3_MOUSE	tr|A0A8C8X1C3|A0A8C8X1C3_PANLE
OG0008601	sp|P0C1Z5|U730_MOUSE	tr|A0A8C8X140|A0A8C8X140_PANLE
OG0008602	sp|P35285|RB22A_MOUSE	tr|A0A8C8XCV6|A0A8C8XCV6_PANLE
OG0008603	sp|P41251|NRAM1_MOUSE	tr|A0A8C8Y6V5|A0A8C8Y6V5_PANLE
OG0008604	sp|P50207|HXC13_MOUSE	tr|A0A8C8WPI0|A0A8C8WPI0_PANLE
OG0008605	sp|P51557|STAR_MOUSE	tr|A0A8C9D0K5|A0A8C9D0K5_PANLE
OG0008606	sp|P56960|EXOSX_MOUSE	tr|A0A8C8WWB2|A0A8C8WWB2_PANLE
OG0008607	sp|P57096|PSCA_MOUSE	tr|A0A8C8WAS0|A0A8C8WAS0_PANLE
OG0008608	sp|P97714|ADA1D_MOUSE	tr|A0A8C8WCT6|A0A8C8WCT6_PANLE
OG0008609	sp|Q3TBL6|TP8L3_MOUSE	tr|A0A8C8WMI7|A0A8C8WMI7_PANLE
OG0008610	tr|Q3TJB1|Q3TJB1_MOUSE	tr|A0A8C8WNI6|A0A8C8WNI6_PANLE
OG0008611	sp|Q3TV70|NR2CA_MOUSE	tr|A0A8C8WCA6|A0A8C8WCA6_PANLE
OG0008612	sp|Q3UZW7|EF2KT_MOUSE	tr|A0A8C8X862|A0A8C8X862_PANLE
OG0008613	sp|Q497J1|TM86B_MOUSE	tr|A0A8C8Y4M5|A0A8C8Y4M5_PANLE
OG0008614	sp|Q571F5|SPSB3_MOUSE	tr|A0A8C8XMG6|A0A8C8XMG6_PANLE
OG0008615	sp|Q5DTZ0|NYNRI_MOUSE	tr|A0A8C8XZK7|A0A8C8XZK7_PANLE
OG0008616	tr|Q5SUF7|Q5SUF7_MOUSE	tr|A0A8C8XY91|A0A8C8XY91_PANLE
OG0008617	sp|Q60714|S27A1_MOUSE	tr|A0A8C8WJ26|A0A8C8WJ26_PANLE
OG0008618	sp|Q61362|CH3L1_MOUSE	tr|A0A8C8Y841|A0A8C8Y841_PANLE
OG0008619	sp|Q62312|TGFR2_MOUSE	tr|A0A8C8WQ92|A0A8C8WQ92_PANLE
OG0008620	tr|Q6PCP3|Q6PCP3_MOUSE	tr|A0A8C8WEC1|A0A8C8WEC1_PANLE
OG0008621	sp|Q70KY4|FOXO6_MOUSE	tr|A0A8C9DC37|A0A8C9DC37_PANLE
OG0008622	sp|Q7TQF2|FBX10_MOUSE	tr|A0A8C8X4T5|A0A8C8X4T5_PANLE
OG0008623	sp|Q80Y86|MK15_MOUSE	tr|A0A8C8W958|A0A8C8W958_PANLE
OG0008624	sp|Q8BHM9|TM11F_MOUSE	tr|A0A8C9D4I7|A0A8C9D4I7_PANLE
OG0008625	sp|Q8BJU0|SGTA_MOUSE	tr|A0A8C8WTA7|A0A8C8WTA7_PANLE
OG0008626	tr|Q8BM11|Q8BM11_MOUSE	tr|A0A8C8WKV4|A0A8C8WKV4_PANLE
OG0008627	sp|Q8BSV3|BEND7_MOUSE	tr|A0A8C8XD65|A0A8C8XD65_PANLE
OG0008628	sp|Q8BVL3|SNX17_MOUSE	tr|A0A8C8WLP0|A0A8C8WLP0_PANLE
OG0008629	sp|Q8BWP8|B4GA1_MOUSE	tr|A0A8C8WYR2|A0A8C8WYR2_PANLE
OG0008630	sp|Q8BZ89|ZN322_MOUSE	tr|A0A8C8XH69|A0A8C8XH69_PANLE
OG0008631	sp|Q8CFK2|TF3B_MOUSE	tr|A0A8C8XPK0|A0A8C8XPK0_PANLE
OG0008632	sp|Q8CFW1|ANO2_MOUSE	tr|A0A8C8XL16|A0A8C8XL16_PANLE
OG0008633	sp|Q8CH18|CCAR1_MOUSE	tr|A0A8C8XUD4|A0A8C8XUD4_PANLE
OG0008634	sp|Q8CIG3|KDM1B_MOUSE	tr|A0A8C8Y748|A0A8C8Y748_PANLE
OG0008635	sp|Q8K296|MTMR3_MOUSE	tr|A0A8C8X535|A0A8C8X535_PANLE
OG0008636	sp|Q8K358|PIGU_MOUSE	tr|A0A8C9D9B3|A0A8C9D9B3_PANLE
OG0008637	sp|Q8R043|SIM29_MOUSE	tr|A0A8C8XBL3|A0A8C8XBL3_PANLE
OG0008638	sp|Q8R0X2|CACL1_MOUSE	tr|A0A8C8Y6G3|A0A8C8Y6G3_PANLE
OG0008639	sp|Q8R1X6|SPART_MOUSE	tr|A0A8C8X9M0|A0A8C8X9M0_PANLE
OG0008640	sp|Q8VEG0|CCD71_MOUSE	tr|A0A8C8XR47|A0A8C8XR47_PANLE
OG0008641	sp|Q91WN1|DNJC9_MOUSE	tr|A0A8C8XXJ2|A0A8C8XXJ2_PANLE
OG0008642	sp|Q91X52|DCXR_MOUSE	tr|A0A8C8XEQ7|A0A8C8XEQ7_PANLE
OG0008643	sp|Q91YM2|RHG35_MOUSE	tr|A0A8C8WVK2|A0A8C8WVK2_PANLE
OG0008644	sp|Q922Z0|OXDD_MOUSE	tr|A0A8C8WH36|A0A8C8WH36_PANLE
OG0008645	sp|Q99K30|ES8L2_MOUSE	tr|A0A8C8Y8E6|A0A8C8Y8E6_PANLE
OG0008646	sp|Q9CQB5|CISD2_MOUSE	tr|A0A8C8XAD8|A0A8C8XAD8_PANLE
OG0008647	sp|Q9CXV9|DCNL5_MOUSE	tr|A0A8C8XZX0|A0A8C8XZX0_PANLE
OG0008648	sp|Q9D180|CFA57_MOUSE	tr|A0A8C8X2Y2|A0A8C8X2Y2_PANLE
OG0008649	sp|Q9D4C5|EAF1_MOUSE	tr|A0A8C8X8W3|A0A8C8X8W3_PANLE
OG0008650	sp|Q9DAK4|FBP12_MOUSE	tr|A0A8C8WIM3|A0A8C8WIM3_PANLE
OG0008651	sp|Q9EQQ0|SUV92_MOUSE	tr|A0A8C8XEP8|A0A8C8XEP8_PANLE
OG0008652	sp|Q9JJV2|PROF2_MOUSE	tr|A0A8C8Y311|A0A8C8Y311_PANLE
OG0008653	sp|Q9JLM9|GRB14_MOUSE	tr|A0A8C8XI67|A0A8C8XI67_PANLE
OG0008654	sp|Q9R099|TBL2_MOUSE	tr|A0A8C9DCA5|A0A8C9DCA5_PANLE
OG0008655	sp|Q9R0Q9|MPU1_MOUSE	tr|A0A8C8Y597|A0A8C8Y597_PANLE
OG0008656	sp|Q9WTU0|PHF2_MOUSE	tr|A0A8C8XXC2|A0A8C8XXC2_PANLE
OG0008657	sp|Q9WTZ2|MBTP1_MOUSE	tr|A0A8C8Y5M9|A0A8C8Y5M9_PANLE
OG0008658	sp|Q9WV31|ARC_MOUSE	tr|A0A8C8WAL2|A0A8C8WAL2_PANLE
OG0008659	sp|Q9WV80|SNX1_MOUSE	tr|A0A8C8XBX7|A0A8C8XBX7_PANLE
OG0008660	sp|Q9Z0H8|CLIP2_MOUSE	tr|A0A8C8XY14|A0A8C8XY14_PANLE
OG0008661	sp|Q9Z108|STAU1_MOUSE	tr|A0A8C8WFC3|A0A8C8WFC3_PANLE
OG0008662	tr|V9GX04|V9GX04_MOUSE	tr|A0A8C8WR55|A0A8C8WR55_PANLE
OG0008663	sp|A0JNU3|LPP60_MOUSE	tr|A0A8C8WTE5|A0A8C8WTE5_PANLE
OG0008664	sp|A2BE28|LAS1L_MOUSE	tr|A0A8C8XVW6|A0A8C8XVW6_PANLE
OG0008665	sp|D3KU66|ASMT_MOUSE	tr|A0A8C8X1N2|A0A8C8X1N2_PANLE
OG0008666	tr|E9PWI3|E9PWI3_MOUSE	tr|A0A8C8Y0A0|A0A8C8Y0A0_PANLE
OG0008667	tr|E9Q963|E9Q963_MOUSE	tr|A0A8C8XB30|A0A8C8XB30_PANLE
OG0008668	tr|G3UW63|G3UW63_MOUSE	tr|A0A8C8WLJ3|A0A8C8WLJ3_PANLE
OG0008669	sp|O88803|LECT2_MOUSE	tr|A0A8C8W9M1|A0A8C8W9M1_PANLE
OG0008670	sp|P14733|LMNB1_MOUSE	tr|A0A8C8WA28|A0A8C8WA28_PANLE
OG0008671	sp|P22561|WT1_MOUSE	tr|A0A8C8WS75|A0A8C8WS75_PANLE
OG0008672	sp|P35282|RAB21_MOUSE	tr|A0A8C8WDG6|A0A8C8WDG6_PANLE
OG0008673	sp|P36371|TAP2_MOUSE	tr|A0A8C8WWT5|A0A8C8WWT5_PANLE
OG0008674	sp|P42128|FOXK1_MOUSE	tr|A0A8C9D8P9|A0A8C9D8P9_PANLE
