Orthogroup	Mus_musculus	Callithrix_jacchus
OG0013040	sp|Q9JI78|NGLY1_MOUSE	tr|F7AI61|F7AI61_CALJA
OG0013041	sp|Q8R3P6|INT14_MOUSE	tr|F7BZR9|F7BZR9_CALJA
OG0013042	sp|Q76LS9|MINY1_MOUSE	tr|F7C0Z2|F7C0Z2_CALJA
OG0013043	sp|Q9QY05|INSL6_MOUSE	tr|F7CZ41|F7CZ41_CALJA
OG0013044	sp|Q3UJF0|GPR55_MOUSE	tr|F7FGI0|F7FGI0_CALJA
OG0013045	sp|Q9DCP9|DAZP2_MOUSE	tr|F7FWV5|F7FWV5_CALJA
OG0013046	sp|P15656|FGF5_MOUSE	tr|F7G2W7|F7G2W7_CALJA
OG0013047	sp|E9QA62|LMOD3_MOUSE	tr|F7GMF9|F7GMF9_CALJA
OG0013048	sp|Q9EQK7|ICMT_MOUSE	tr|F7GN70|F7GN70_CALJA
OG0013049	sp|Q8C4A0|AQP6_MOUSE	tr|F7GV32|F7GV32_CALJA
OG0013050	sp|Q61239|FNTA_MOUSE	tr|F7H177|F7H177_CALJA
OG0013051	sp|Q99JF5|MVD1_MOUSE	tr|F7H818|F7H818_CALJA
OG0013052	tr|G3X9B1|G3X9B1_MOUSE	tr|F7HGG5|F7HGG5_CALJA
OG0013053	sp|Q80U22|RUSC2_MOUSE	tr|F7HLK6|F7HLK6_CALJA
OG0013054	sp|Q9WU40|MAN1_MOUSE	tr|F7HUU5|F7HUU5_CALJA
OG0013055	sp|O35681|SYT3_MOUSE	tr|F7I0N6|F7I0N6_CALJA
OG0013056	sp|Q9JM98|WRP73_MOUSE	tr|F7I3A0|F7I3A0_CALJA
OG0013057	sp|Q61703|ITIH2_MOUSE	tr|F7I715|F7I715_CALJA
OG0013058	sp|O35618|MDM4_MOUSE	tr|F7IAD8|F7IAD8_CALJA
OG0013059	sp|Q9CR76|TM186_MOUSE	tr|F7IJG3|F7IJG3_CALJA
OG0013060	sp|Q8CGW4|SOX30_MOUSE	tr|F7IMY9|F7IMY9_CALJA
OG0013061	sp|Q9JIY5|HTRA2_MOUSE	tr|F7IP65|F7IP65_CALJA
OG0013062	sp|Q8C3Y4|KNTC1_MOUSE	tr|F7IR56|F7IR56_CALJA
OG0013063	sp|Q9ERK9|P2RY6_MOUSE	tr|F7IT88|F7IT88_CALJA
OG0013064	sp|P63271|SPT4A_MOUSE	tr|H9KXA4|H9KXA4_CALJA
OG0013065	sp|Q8BIA4|FBXW8_MOUSE	tr|U3C2C9|U3C2C9_CALJA
OG0013066	sp|Q8C3X8|LMF2_MOUSE	tr|U3CEN3|U3CEN3_CALJA
OG0013067	sp|Q80U30|CL16A_MOUSE	tr|U3CLF3|U3CLF3_CALJA
OG0013068	sp|Q80X50|UBP2L_MOUSE	tr|U3D9U1|U3D9U1_CALJA
OG0013069	sp|Q8VCH7|RDH10_MOUSE	tr|U3DMT3|U3DMT3_CALJA
OG0013070	sp|Q149F1|RUSD2_MOUSE	tr|U3DPB3|U3DPB3_CALJA
OG0013071	sp|P13504|IL1R1_MOUSE	tr|U3DT41|U3DT41_CALJA
OG0013072	sp|Q924M7|MPI_MOUSE	tr|U3DUA7|U3DUA7_CALJA
OG0013073	sp|Q99LG1|TMM51_MOUSE	tr|U3EDC0|U3EDC0_CALJA
OG0013074	tr|E9Q7L6|E9Q7L6_MOUSE	tr|U3EET7|U3EET7_CALJA
OG0013075	sp|Q8K2Q7|BROX_MOUSE	tr|U3F6X8|U3F6X8_CALJA
OG0013076	sp|Q91WE3|RPP25_MOUSE	tr|U3FDB5|U3FDB5_CALJA
OG0013077	sp|A2AJB2|TM141_MOUSE	tr|U3FKG0|U3FKG0_CALJA
OG0013078	sp|Q9WVI9|JIP1_MOUSE	tr|U3FWH3|U3FWH3_CALJA
OG0013079	tr|A0A2I3BPW5|A0A2I3BPW5_MOUSE	tr|A0A2R8MFK3|A0A2R8MFK3_CALJA
OG0013080	sp|O54743|FOXF2_MOUSE	tr|A0A2R8MXP5|A0A2R8MXP5_CALJA
OG0013081	tr|Q7TNL9|Q7TNL9_MOUSE	tr|A0A2R8MZQ2|A0A2R8MZQ2_CALJA
OG0013082	sp|Q8VIG0|ZCH14_MOUSE	tr|A0A2R8NC02|A0A2R8NC02_CALJA
OG0013083	sp|Q9QXJ4|ARL10_MOUSE	tr|A0A2R8P3M8|A0A2R8P3M8_CALJA
OG0013084	sp|D3Z6S9|ERIP6_MOUSE	tr|A0A5F4VVF2|A0A5F4VVF2_CALJA
OG0013085	sp|Q8BXS7|GP152_MOUSE	tr|A0A5F4WAD7|A0A5F4WAD7_CALJA
OG0013086	sp|D3Z2X2|DNHD1_MOUSE	tr|A0A5F4WJH8|A0A5F4WJH8_CALJA
OG0013087	sp|Q61288|ACVL1_MOUSE	tr|A0A5K1VQB4|A0A5K1VQB4_CALJA
OG0013088	sp|Q69ZW3|EHBP1_MOUSE	tr|A0A8I3VXN9|A0A8I3VXN9_CALJA
OG0013089	sp|Q924S7|SPRE2_MOUSE	tr|A0A8I3WJK4|A0A8I3WJK4_CALJA
OG0013090	sp|Q91WE6|CDKAL_MOUSE	tr|A0A8I3WKG3|A0A8I3WKG3_CALJA
OG0013091	sp|Q8CCG1|ZC21C_MOUSE	tr|A0A8I3WKP0|A0A8I3WKP0_CALJA
OG0013092	sp|Q9ESG8|ZDH16_MOUSE	tr|A0A8I3WQR3|A0A8I3WQR3_CALJA
OG0013093	sp|Q80WT2|DMRT3_MOUSE	tr|A0A8I3WWX4|A0A8I3WWX4_CALJA
OG0013094	sp|Q9CQ28|DPH6_MOUSE	tr|A0A8I3WYS9|A0A8I3WYS9_CALJA
OG0013095	sp|P35419|PERT_MOUSE	tr|A0A8I3X0A3|A0A8I3X0A3_CALJA
OG0013096	sp|Q70KF4|CMYA5_MOUSE	tr|A0A8I3ZZU2|A0A8I3ZZU2_CALJA
OG0013097	sp|Q9DCA2|RT11_MOUSE	tr|A0A8J8XFN4|A0A8J8XFN4_CALJA
OG0013098	sp|P16951|ATF2_MOUSE	tr|A0A8J8YHP1|A0A8J8YHP1_CALJA
OG0013099	sp|Q8BK75|ELP6_MOUSE	tr|A0A8J8YT58|A0A8J8YT58_CALJA
OG0013100	sp|Q3V1H3|HPHL1_MOUSE	tr|F6RM70|F6RM70_CALJA
OG0013101	sp|Q6PB44|PTN23_MOUSE	tr|F6UV21|F6UV21_CALJA
OG0013102	sp|Q07763|CD244_MOUSE	tr|F6V9S0|F6V9S0_CALJA
OG0013103	sp|Q8BXR1|S7A14_MOUSE	tr|F6W919|F6W919_CALJA
OG0013104	sp|Q922X9|ANM7_MOUSE	tr|F6WQD8|F6WQD8_CALJA
OG0013105	sp|Q8BIG2|LKAM1_MOUSE	tr|F6XKI7|F6XKI7_CALJA
OG0013106	sp|Q02858|TIE2_MOUSE	tr|F6XN02|F6XN02_CALJA
OG0013107	sp|Q9D172|GAL3A_MOUSE	tr|F6YAZ6|F6YAZ6_CALJA
OG0013108	sp|P52793|EFNA1_MOUSE	tr|F7AMD6|F7AMD6_CALJA
OG0013109	sp|Q6SJ95|TBPL2_MOUSE	tr|F7BD60|F7BD60_CALJA
OG0013110	sp|Q9JK48|SHLB1_MOUSE	tr|F7BKI7|F7BKI7_CALJA
OG0013111	sp|A0A1L1SUL6|TXND6_MOUSE	tr|F7C565|F7C565_CALJA
OG0013112	sp|Q7TS68|NSUN6_MOUSE	tr|F7EM71|F7EM71_CALJA
OG0013113	sp|P18111|CDX1_MOUSE	tr|F7G6D7|F7G6D7_CALJA
OG0013114	sp|Q9D0R9|WDR89_MOUSE	tr|F7GS16|F7GS16_CALJA
OG0013115	sp|O08759|UBE3A_MOUSE	tr|F7H5M4|F7H5M4_CALJA
OG0013116	sp|Q61114|BPIB1_MOUSE	tr|F7HU43|F7HU43_CALJA
OG0013117	sp|Q6ZQ11|CHSS1_MOUSE	tr|F7HY89|F7HY89_CALJA
OG0013118	sp|O35963|RB33B_MOUSE	tr|F7I2X6|F7I2X6_CALJA
OG0013119	sp|Q9QXX3|PA2GX_MOUSE	tr|F7I5I9|F7I5I9_CALJA
OG0013120	sp|Q9CUU3|SYCP2_MOUSE	tr|F7IBB8|F7IBB8_CALJA
OG0013121	sp|P09022|HXA1_MOUSE	tr|F7IBE2|F7IBE2_CALJA
OG0013122	sp|Q5EBH1|RASF5_MOUSE	tr|F7IMG6|F7IMG6_CALJA
OG0013123	sp|Q80ZC9|PS1C2_MOUSE	tr|F8WPC2|F8WPC2_CALJA
OG0013124	sp|F6VAN0|ATF6A_MOUSE	tr|U3B9S1|U3B9S1_CALJA
OG0013125	sp|Q80XA0|TM121_MOUSE	tr|U3BBP2|U3BBP2_CALJA
OG0013126	sp|Q91Z46|DUS7_MOUSE	tr|U3BDR3|U3BDR3_CALJA
OG0013127	sp|Q3V1L4|5NTC_MOUSE	tr|U3BF11|U3BF11_CALJA
OG0013128	sp|Q9JLN9|MTOR_MOUSE	tr|U3DA98|U3DA98_CALJA
OG0013129	sp|Q61532|MK06_MOUSE	tr|U3DTN7|U3DTN7_CALJA
OG0013130	sp|Q80VP0|TCPR1_MOUSE	tr|U3ECL0|U3ECL0_CALJA
OG0013131	sp|Q9DD02|HIKES_MOUSE	tr|U3ED08|U3ED08_CALJA
OG0013132	sp|P86050|T170B_MOUSE	tr|U3F5M5|U3F5M5_CALJA
OG0013133	sp|Q8CFN5|MEF2C_MOUSE	tr|A0A2R8MH34|A0A2R8MH34_CALJA
OG0013134	sp|Q91WC7|NPAL2_MOUSE	tr|A0A2R8MPF6|A0A2R8MPF6_CALJA
OG0013135	sp|O54904|B3GT1_MOUSE	tr|A0A2R8PB07|A0A2R8PB07_CALJA
OG0013136	sp|Q5FW56|T255B_MOUSE	tr|A0A2R8PB99|A0A2R8PB99_CALJA
OG0013137	sp|P59281|RHG39_MOUSE	tr|A0A5F4VV19|A0A5F4VV19_CALJA
OG0013138	sp|Q9EQG9|CERT_MOUSE	tr|A0A5F4W569|A0A5F4W569_CALJA
OG0013139	sp|Q80YF9|RHG33_MOUSE	tr|A0A5F4WEA5|A0A5F4WEA5_CALJA
OG0013140	sp|P49935|CATH_MOUSE	tr|A0A5F4WGC1|A0A5F4WGC1_CALJA
OG0013141	sp|Q80W68|KIRR1_MOUSE	tr|A0A5F4WJF5|A0A5F4WJF5_CALJA
OG0013142	sp|P49135|ERCC3_MOUSE	tr|A0A5F4WJW5|A0A5F4WJW5_CALJA
OG0013143	sp|Q9DCG9|TR112_MOUSE	tr|A0A8I3W213|A0A8I3W213_CALJA
OG0013144	sp|O54804|CHKA_MOUSE	tr|A0A8I3W442|A0A8I3W442_CALJA
OG0013145	sp|Q9WVF6|PA2GD_MOUSE	tr|A0A8I3WBB9|A0A8I3WBB9_CALJA
OG0013146	sp|Q9D1H9|MFAP4_MOUSE	tr|A0A8I3WDN3|A0A8I3WDN3_CALJA
OG0013147	sp|Q9D1I6|RM14_MOUSE	tr|A0A8I3WIB4|A0A8I3WIB4_CALJA
OG0013148	sp|Q9WVL5|MORC1_MOUSE	tr|A0A8I3WWI8|A0A8I3WWI8_CALJA
OG0013149	sp|Q9JJJ7|PORCN_MOUSE	tr|A0A8I3XB45|A0A8I3XB45_CALJA
OG0013150	sp|Q80U56|AVL9_MOUSE	tr|A0A8I3XCM0|A0A8I3XCM0_CALJA
OG0013151	tr|Q30KN1|Q30KN1_MOUSE	tr|F6RM30|F6RM30_CALJA
OG0013152	sp|Q8BGA3|LRRT2_MOUSE	tr|F6TM45|F6TM45_CALJA
OG0013153	sp|Q8R4V5|OIT3_MOUSE	tr|F6VDH9|F6VDH9_CALJA
OG0013154	sp|Q8BVL9|JKIP1_MOUSE	tr|F6WDJ9|F6WDJ9_CALJA
OG0013155	sp|Q8BKA3|SRRM4_MOUSE	tr|F6YKL5|F6YKL5_CALJA
OG0013156	sp|Q8K5A4|RSLAA_MOUSE	tr|F7B280|F7B280_CALJA
OG0013157	sp|Q672J9|NOX3_MOUSE	tr|F7BDK6|F7BDK6_CALJA
OG0013158	sp|P97358|TAF1B_MOUSE	tr|F7D4T5|F7D4T5_CALJA
OG0013159	sp|Q8VD72|TTC8_MOUSE	tr|F7DJI5|F7DJI5_CALJA
OG0013160	sp|Q6P1J0|MANEL_MOUSE	tr|F7EL01|F7EL01_CALJA
OG0013161	sp|Q9JHE3|ASAH2_MOUSE	tr|F7EVB3|F7EVB3_CALJA
OG0013162	sp|Q8VCC8|RPGF3_MOUSE	tr|F7FED2|F7FED2_CALJA
OG0013163	sp|Q922G7|TEKT2_MOUSE	tr|F7G6Y1|F7G6Y1_CALJA
OG0013164	sp|Q8K0W9|DPH3_MOUSE	tr|F7GJH5|F7GJH5_CALJA
OG0013165	sp|Q0VDU3|GPR15_MOUSE	tr|F7GUM7|F7GUM7_CALJA
OG0013166	sp|Q9QXT0|CNPY2_MOUSE	tr|F7H125|F7H125_CALJA
OG0013167	sp|Q80SX8|PIF1_MOUSE	tr|F7HI20|F7HI20_CALJA
OG0013168	sp|Q9Z319|CORIN_MOUSE	tr|F7HP67|F7HP67_CALJA
OG0013169	sp|P62700|YPEL5_MOUSE	tr|F7HRG9|F7HRG9_CALJA
OG0013170	sp|P17095|HMGA1_MOUSE	tr|F7HUN6|F7HUN6_CALJA
OG0013171	sp|A2AD83|FRMD7_MOUSE	tr|F7HUU8|F7HUU8_CALJA
OG0013172	sp|O55033|NCK2_MOUSE	tr|F7HUY1|F7HUY1_CALJA
OG0013173	sp|A2AQH4|BCORL_MOUSE	tr|F7HWE9|F7HWE9_CALJA
OG0013174	sp|Q9ESS0|DUS10_MOUSE	tr|F7HX42|F7HX42_CALJA
OG0013175	sp|Q4ZJM7|OTOL1_MOUSE	tr|F7I0U8|F7I0U8_CALJA
OG0013176	sp|Q8BWF0|SSDH_MOUSE	tr|F7I1V7|F7I1V7_CALJA
OG0013177	sp|Q9JHI2|ADAT1_MOUSE	tr|F7I2F1|F7I2F1_CALJA
OG0013178	tr|Q9EQA9|Q9EQA9_MOUSE	tr|F7I4G8|F7I4G8_CALJA
OG0013179	sp|Q8CB87|RAB44_MOUSE	tr|F7I584|F7I584_CALJA
OG0013180	sp|P06879|PRL_MOUSE	tr|F7ICU3|F7ICU3_CALJA
OG0013181	sp|P29812|TYRP2_MOUSE	tr|F7IGR3|F7IGR3_CALJA
OG0013182	sp|Q3B807|TCRGL_MOUSE	tr|F7IIT2|F7IIT2_CALJA
OG0013183	sp|Q810B9|SLIK3_MOUSE	tr|F7IJP7|F7IJP7_CALJA
OG0013184	sp|Q8BYI8|F234B_MOUSE	tr|F7ILE3|F7ILE3_CALJA
OG0013185	sp|Q922Y1|UBXN1_MOUSE	tr|F7IMB9|F7IMB9_CALJA
OG0013186	sp|Q62000|MIME_MOUSE	tr|F7INR0|F7INR0_CALJA
OG0013187	tr|E9Q287|E9Q287_MOUSE	tr|F7IQZ2|F7IQZ2_CALJA
OG0013188	sp|B1AZA5|TM245_MOUSE	tr|F7IRP8|F7IRP8_CALJA
OG0013189	sp|P97305|NFAC3_MOUSE	tr|F7IRS8|F7IRS8_CALJA
OG0013190	sp|Q6P3A4|VSIG8_MOUSE	tr|F7ISH8|F7ISH8_CALJA
OG0013191	sp|Q8C1Y8|CCZ1_MOUSE	tr|U3BMT8|U3BMT8_CALJA
OG0013192	sp|Q61193|RGL2_MOUSE	tr|U3C0H1|U3C0H1_CALJA
OG0013193	sp|Q2MH31|SMRP1_MOUSE	tr|U3CQR5|U3CQR5_CALJA
OG0013194	sp|Q4QQM4|P5I11_MOUSE	tr|U3CZ55|U3CZ55_CALJA
OG0013195	sp|Q9CPW9|MAP12_MOUSE	tr|U3DYR5|U3DYR5_CALJA
OG0013196	sp|Q9CR75|TNR12_MOUSE	tr|U3E8K6|U3E8K6_CALJA
OG0013197	sp|Q9CQR6|PPP6_MOUSE	tr|U3EMC8|U3EMC8_CALJA
OG0013198	sp|P22893|TTP_MOUSE	tr|U3F9Y3|U3F9Y3_CALJA
OG0013199	sp|Q8BVW0|GANC_MOUSE	tr|U3FI56|U3FI56_CALJA
OG0013200	sp|Q6P1D5|SE6L1_MOUSE	tr|U3FLP3|U3FLP3_CALJA
OG0013201	sp|Q8BWY3|ERF1_MOUSE	tr|U3FM72|U3FM72_CALJA
OG0013202	tr|A0A286YDL3|A0A286YDL3_MOUSE	tr|A0A2R8MBM4|A0A2R8MBM4_CALJA
OG0013203	sp|Q01337|ADA2C_MOUSE	tr|A0A2R8MN39|A0A2R8MN39_CALJA
OG0013204	sp|A4Q9F6|TTL13_MOUSE	tr|A0A2R8MPP0|A0A2R8MPP0_CALJA
OG0013205	sp|Q9QY14|FOXE3_MOUSE	tr|A0A2R8MTA6|A0A2R8MTA6_CALJA
OG0013206	sp|Q8BRJ4|PPR3E_MOUSE	tr|A0A2R8N458|A0A2R8N458_CALJA
OG0013207	sp|Q7TML3|S35F2_MOUSE	tr|A0A2R8P1H7|A0A2R8P1H7_CALJA
OG0013208	sp|Q64693|OBF1_MOUSE	tr|A0A2R8PIF9|A0A2R8PIF9_CALJA
OG0013209	sp|Q99LW0|ANR10_MOUSE	tr|A0A5F4W8S5|A0A5F4W8S5_CALJA
OG0013210	sp|P08003|PDIA4_MOUSE	tr|A0A5K1U1B6|A0A5K1U1B6_CALJA
OG0013211	sp|Q920V1|B3GL1_MOUSE	tr|A0A8I3VWA0|A0A8I3VWA0_CALJA
OG0013212	sp|P97412|LYST_MOUSE	tr|A0A8I3W0E3|A0A8I3W0E3_CALJA
OG0013213	sp|Q8K0T2|DC2L1_MOUSE	tr|A0A8I3W0L6|A0A8I3W0L6_CALJA
OG0013214	sp|Q3UN90|LYRM9_MOUSE	tr|A0A8I3W8E3|A0A8I3W8E3_CALJA
OG0013215	sp|Q8R0A6|VTM2A_MOUSE	tr|A0A8I3WAR7|A0A8I3WAR7_CALJA
OG0013216	sp|Q9Z1N6|SFRP4_MOUSE	tr|A0A8I3WU62|A0A8I3WU62_CALJA
OG0013217	sp|P51162|FABP6_MOUSE	tr|A0A8I3WXE3|A0A8I3WXE3_CALJA
OG0013218	sp|Q9JJY4|DDX20_MOUSE	tr|A0A8I4A6A3|A0A8I4A6A3_CALJA
OG0013219	sp|O88602|CCG2_MOUSE	tr|A0A8J8XZQ3|A0A8J8XZQ3_CALJA
OG0013220	sp|O35608|ANGP2_MOUSE	tr|A0A8J8Y8W6|A0A8J8Y8W6_CALJA
OG0013221	sp|Q9WUL7|ARL3_MOUSE	tr|F6SUZ3|F6SUZ3_CALJA
OG0013222	sp|P51448|RORA_MOUSE	tr|F6TRW7|F6TRW7_CALJA
OG0013223	sp|Q99N43|KREM1_MOUSE	tr|F6UAY1|F6UAY1_CALJA
OG0013224	sp|P48964|MPIP1_MOUSE	tr|F6UZN3|F6UZN3_CALJA
OG0013225	sp|Q9EQC5|SCYL1_MOUSE	tr|F6WBQ2|F6WBQ2_CALJA
OG0013226	sp|Q0VBL6|HIF3A_MOUSE	tr|F6YBF1|F6YBF1_CALJA
OG0013227	sp|P10284|HXB4_MOUSE	tr|F6ZUX4|F6ZUX4_CALJA
OG0013228	sp|P23818|GRIA1_MOUSE	tr|F7AZ76|F7AZ76_CALJA
OG0013229	sp|P27577|ETS1_MOUSE	tr|F7BNT6|F7BNT6_CALJA
OG0013230	sp|Q8BNV1|TRM2A_MOUSE	tr|F7C7M5|F7C7M5_CALJA
OG0013231	sp|Q8JZL1|I17RD_MOUSE	tr|F7EEQ0|F7EEQ0_CALJA
OG0013232	sp|Q9DCV4|RMD1_MOUSE	tr|F7EWT6|F7EWT6_CALJA
OG0013233	sp|Q60754|MARCO_MOUSE	tr|F7FRB8|F7FRB8_CALJA
OG0013234	sp|Q8VFT4|OL734_MOUSE	tr|F7G5M6|F7G5M6_CALJA
OG0013235	sp|Q8C6Z1|MUC15_MOUSE	tr|F7GM62|F7GM62_CALJA
OG0013236	sp|Q8BLD6|ANR55_MOUSE	tr|F7GZ03|F7GZ03_CALJA
OG0013237	sp|Q8BGV5|ZNF8_MOUSE	tr|F7H2U2|F7H2U2_CALJA
OG0013238	sp|Q6P8I6|COX11_MOUSE	tr|F7HGB0|F7HGB0_CALJA
OG0013239	sp|Q99P21|MUTYH_MOUSE	tr|F7HTJ9|F7HTJ9_CALJA
OG0013240	sp|Q8VI47|MRP2_MOUSE	tr|F7HYI2|F7HYI2_CALJA
OG0013241	sp|Q3TGW2|EEPD1_MOUSE	tr|F7IHT9|F7IHT9_CALJA
OG0013242	sp|Q8BIW9|CTF18_MOUSE	tr|F7IHX8|F7IHX8_CALJA
OG0013243	tr|E9Q9F7|E9Q9F7_MOUSE	tr|F7IKQ2|F7IKQ2_CALJA
OG0013244	sp|Q8BWG4|K1755_MOUSE	tr|F7ILL0|F7ILL0_CALJA
OG0013245	sp|Q8BGE9|RL3R1_MOUSE	tr|F7IQY4|F7IQY4_CALJA
OG0013246	sp|Q6PD24|AN13D_MOUSE	tr|U3CBJ2|U3CBJ2_CALJA
OG0013247	sp|Q9QYJ1|SIA7E_MOUSE	tr|U3CCQ0|U3CCQ0_CALJA
OG0013248	sp|Q3U182|CRTC2_MOUSE	tr|U3CDV5|U3CDV5_CALJA
OG0013249	sp|Q91XA2|GOLM1_MOUSE	tr|U3CE44|U3CE44_CALJA
OG0013250	sp|O70579|PM34_MOUSE	tr|U3CJT9|U3CJT9_CALJA
OG0013251	sp|Q8R3Y8|I2BP1_MOUSE	tr|U3CWM1|U3CWM1_CALJA
OG0013252	sp|Q9WTX6|CUL1_MOUSE	tr|U3CZT1|U3CZT1_CALJA
OG0013253	sp|P47878|IBP3_MOUSE	tr|U3DFY0|U3DFY0_CALJA
OG0013254	sp|Q6P9S7|GLT10_MOUSE	tr|U3DIL9|U3DIL9_CALJA
OG0013255	sp|Q8VCU0|ANGE1_MOUSE	tr|U3F007|U3F007_CALJA
OG0013256	sp|Q9QZ05|E2AK4_MOUSE	tr|U3FQ30|U3FQ30_CALJA
OG0013257	sp|Q06335|APLP2_MOUSE	tr|U3FVA2|U3FVA2_CALJA
OG0013258	sp|Q7TQK4|EXOS3_MOUSE	tr|U3FVL7|U3FVL7_CALJA
OG0013259	sp|Q8CE47|S49A3_MOUSE	tr|A0A2R8M3E1|A0A2R8M3E1_CALJA
OG0013260	sp|Q8C428|TMC7_MOUSE	tr|A0A2R8MBH2|A0A2R8MBH2_CALJA
OG0013261	sp|Q9QYY9|ADH4_MOUSE	tr|A0A2R8MBZ6|A0A2R8MBZ6_CALJA
OG0013262	sp|P21237|BDNF_MOUSE	tr|A0A2R8MWP0|A0A2R8MWP0_CALJA
OG0013263	sp|Q9ET38|CLD19_MOUSE	tr|A0A2R8NCU1|A0A2R8NCU1_CALJA
OG0013264	sp|A2AUY4|BAZ2B_MOUSE	tr|A0A2R8P0Z5|A0A2R8P0Z5_CALJA
OG0013265	sp|Q9ER64|OSBL5_MOUSE	tr|A0A5F4VTS4|A0A5F4VTS4_CALJA
OG0013266	sp|Q6IQX8|ZN219_MOUSE	tr|A0A5F4W5I6|A0A5F4W5I6_CALJA
OG0013267	sp|P11862|GAS2_MOUSE	tr|A0A5F4W8W1|A0A5F4W8W1_CALJA
OG0013268	sp|F8VPU2|FARP1_MOUSE	tr|A0A5F4WFA7|A0A5F4WFA7_CALJA
OG0013269	tr|A0A1L1SSC7|A0A1L1SSC7_MOUSE	tr|A0A5K1UPX6|A0A5K1UPX6_CALJA
OG0013270	sp|A2AR50|RGPS1_MOUSE	tr|A0A8I3VYX2|A0A8I3VYX2_CALJA
OG0013271	sp|P20664|PRI1_MOUSE	tr|A0A8I3W4V0|A0A8I3W4V0_CALJA
OG0013272	sp|B3GLJ3|PATE3_MOUSE	tr|A0A8I3W7W2|A0A8I3W7W2_CALJA
OG0013273	sp|Q61586|GPAT1_MOUSE	tr|A0A8I3W879|A0A8I3W879_CALJA
OG0013274	sp|P29533|VCAM1_MOUSE	tr|A0A8I3W9U0|A0A8I3W9U0_CALJA
OG0013275	sp|Q640L5|CCD18_MOUSE	tr|A0A8I3WES7|A0A8I3WES7_CALJA
OG0013276	sp|Q9CQ45|NENF_MOUSE	tr|A0A8I3WGM1|A0A8I3WGM1_CALJA
OG0013277	sp|Q56A06|TMTC2_MOUSE	tr|A0A8I3WJY7|A0A8I3WJY7_CALJA
OG0013278	tr|Q8K0M7|Q8K0M7_MOUSE	tr|A0A8I3WKD2|A0A8I3WKD2_CALJA
OG0013279	sp|Q80U63|MFN2_MOUSE	tr|A0A8I3WM39|A0A8I3WM39_CALJA
OG0013280	sp|P20109|IL13_MOUSE	tr|A0A8I3WT33|A0A8I3WT33_CALJA
OG0013281	tr|Q80VT5|Q80VT5_MOUSE	tr|A0A8I4A3L4|A0A8I4A3L4_CALJA
OG0013282	sp|Q8VE42|ANR49_MOUSE	tr|F6QE21|F6QE21_CALJA
OG0013283	tr|G3X9N3|G3X9N3_MOUSE	tr|F6S5D6|F6S5D6_CALJA
OG0013284	sp|Q7TM99|MOT9_MOUSE	tr|F6SCZ2|F6SCZ2_CALJA
OG0013285	sp|Q8VIK2|M17L2_MOUSE	tr|F6X2A6|F6X2A6_CALJA
OG0013286	tr|G3X9F6|G3X9F6_MOUSE	tr|F6X5E2|F6X5E2_CALJA
OG0013287	sp|Q9D9S3|RWD2A_MOUSE	tr|F6XCR6|F6XCR6_CALJA
OG0013288	sp|Q9JMH3|NEUR2_MOUSE	tr|F6ZED6|F6ZED6_CALJA
OG0013289	sp|Q8K0C4|CP51A_MOUSE	tr|F7CSA0|F7CSA0_CALJA
OG0013290	sp|Q9WTS2|FUT8_MOUSE	tr|F7CXF2|F7CXF2_CALJA
OG0013291	sp|A0A5F8MPE6|CX058_MOUSE	tr|F7DQ09|F7DQ09_CALJA
OG0013292	sp|Q91V80|APOF_MOUSE	tr|F7F5D4|F7F5D4_CALJA
OG0013293	sp|Q9QZM2|DPOG2_MOUSE	tr|F7F7L7|F7F7L7_CALJA
OG0013294	sp|Q61496|DDX4_MOUSE	tr|F7H4Q2|F7H4Q2_CALJA
OG0013295	sp|Q5DTT1|NEXMI_MOUSE	tr|F7H8J4|F7H8J4_CALJA
OG0013296	sp|Q307W7|KNCN_MOUSE	tr|F7HA51|F7HA51_CALJA
OG0013297	sp|Q6P9J5|KANK4_MOUSE	tr|F7I4Z8|F7I4Z8_CALJA
OG0013298	sp|Q8VE37|RCC1_MOUSE	tr|F7I7E4|F7I7E4_CALJA
OG0013299	sp|Q8VCF5|TSN10_MOUSE	tr|F7I929|F7I929_CALJA
OG0013300	sp|Q9WVA8|NPFF_MOUSE	tr|F7IAQ2|F7IAQ2_CALJA
OG0013301	sp|B9EJV3|GRB1L_MOUSE	tr|F7IE79|F7IE79_CALJA
OG0013302	sp|Q9Z2D3|GSDME_MOUSE	tr|F7IGG5|F7IGG5_CALJA
OG0013303	sp|Q922G2|FA76A_MOUSE	tr|F7IHC3|F7IHC3_CALJA
OG0013304	sp|Q5SSF7|TET5C_MOUSE	tr|F7IHS2|F7IHS2_CALJA
OG0013305	sp|Q8N7N6|CIKS_MOUSE	tr|F7IMU3|F7IMU3_CALJA
OG0013306	sp|Q8CII0|ZBT8B_MOUSE	tr|H9KXW4|H9KXW4_CALJA
OG0013307	sp|P50171|DHB8_MOUSE	sp|Q9GME3|DHB8_CALJA
OG0013308	sp|Q9D2R6|COA3_MOUSE	tr|U3AZG6|U3AZG6_CALJA
OG0013309	sp|Q99MP3|CALCB_MOUSE	tr|U3BRR6|U3BRR6_CALJA
OG0013310	sp|O88888|APBA3_MOUSE	tr|U3C8T4|U3C8T4_CALJA
OG0013311	sp|Q9CQX2|CYB5B_MOUSE	tr|U3CN13|U3CN13_CALJA
