Orthogroup	Mus_musculus	Ursus_americanus
OG0006008	sp|Q925N2|SFXN2_MOUSE	tr|A0A452SQR2|A0A452SQR2_URSAM
OG0006009	sp|Q9D2F5|STPG1_MOUSE	tr|A0A452S785|A0A452S785_URSAM
OG0006010	tr|Q9D3J3|Q9D3J3_MOUSE	tr|A0A452QTE0|A0A452QTE0_URSAM
OG0006011	sp|Q9D753|EXOS8_MOUSE	tr|A0A452QA80|A0A452QA80_URSAM
OG0006012	sp|Q9D967|MGDP1_MOUSE	tr|A0A452SHA6|A0A452SHA6_URSAM
OG0006013	sp|Q9DAG9|PHF7_MOUSE	tr|A0A452QPW9|A0A452QPW9_URSAM
OG0006014	sp|Q9DAI9|MORN5_MOUSE	tr|A0A452RH28|A0A452RH28_URSAM
OG0006015	sp|Q9DCC3|CC107_MOUSE	tr|A0A452SKD5|A0A452SKD5_URSAM
OG0006016	sp|Q9JHE4|G3ST1_MOUSE	tr|A0A452QR27|A0A452QR27_URSAM
OG0006017	sp|Q9JM55|TOB2_MOUSE	tr|A0A452SP26|A0A452SP26_URSAM
OG0006018	sp|Q9JM63|KCJ10_MOUSE	tr|A0A452R9B7|A0A452R9B7_URSAM
OG0006019	sp|Q9QXV1|CBX8_MOUSE	tr|A0A452RP25|A0A452RP25_URSAM
OG0006020	sp|Q9WVG5|LIPE_MOUSE	tr|A0A452QXR7|A0A452QXR7_URSAM
OG0006021	tr|A0A1L1SUI3|A0A1L1SUI3_MOUSE	tr|A0A452SUQ3|A0A452SUQ3_URSAM
OG0006022	tr|B2RVL1|B2RVL1_MOUSE	tr|A0A452RT12|A0A452RT12_URSAM
OG0006023	tr|D3YWC7|D3YWC7_MOUSE	tr|A0A452SJH9|A0A452SJH9_URSAM
OG0006024	sp|E9Q349|WDR25_MOUSE	tr|A0A452RNJ9|A0A452RNJ9_URSAM
OG0006025	sp|O35235|TNF11_MOUSE	tr|A0A452QNL7|A0A452QNL7_URSAM
OG0006026	sp|O35594|IFT81_MOUSE	tr|A0A452QND7|A0A452QND7_URSAM
OG0006027	sp|P07091|S10A4_MOUSE	tr|A0A452QG61|A0A452QG61_URSAM
OG0006028	sp|P15105|GLNA_MOUSE	tr|A0A452SJM7|A0A452SJM7_URSAM
OG0006029	sp|P49222|EPB42_MOUSE	tr|A0A452R470|A0A452R470_URSAM
OG0006030	sp|P59481|LMA2L_MOUSE	tr|A0A452RPP4|A0A452RPP4_URSAM
OG0006031	sp|P97352|S10AD_MOUSE	tr|A0A452QG83|A0A452QG83_URSAM
OG0006032	sp|Q04690|NF1_MOUSE	tr|A0A452RX91|A0A452RX91_URSAM
OG0006033	sp|Q14B48|ITPI1_MOUSE	tr|A0A452R5M8|A0A452R5M8_URSAM
OG0006034	sp|Q3TAE8|ALG6_MOUSE	tr|A0A452QTQ7|A0A452QTQ7_URSAM
OG0006035	sp|Q3V3Q7|PACS2_MOUSE	tr|A0A452R889|A0A452R889_URSAM
OG0006036	sp|Q5SUV2|MYBPP_MOUSE	tr|A0A452R3R0|A0A452R3R0_URSAM
OG0006037	sp|Q64299|CCN3_MOUSE	tr|A0A452QZW7|A0A452QZW7_URSAM
OG0006038	sp|Q64321|ZBT7B_MOUSE	tr|A0A452RGQ6|A0A452RGQ6_URSAM
OG0006040	sp|Q6PIU9|YJ005_MOUSE	tr|A0A452QU92|A0A452QU92_URSAM
OG0006041	sp|Q7TPD0|INT3_MOUSE	tr|A0A452S0D1|A0A452S0D1_URSAM
OG0006042	sp|Q80W22|THNS2_MOUSE	tr|A0A452RZ20|A0A452RZ20_URSAM
OG0006043	sp|Q80Z64|NANOG_MOUSE	tr|A0A452R702|A0A452R702_URSAM
OG0006044	sp|Q8BK03|MIGA2_MOUSE	tr|A0A452SPL1|A0A452SPL1_URSAM
OG0006045	sp|Q8BP74|PSTK_MOUSE	tr|A0A452RYX7|A0A452RYX7_URSAM
OG0006046	sp|Q8BWM0|PGES2_MOUSE	tr|A0A452R1Z5|A0A452R1Z5_URSAM
OG0006047	sp|Q8BZW8|NHLC2_MOUSE	tr|A0A452QU03|A0A452QU03_URSAM
OG0006048	sp|Q8C5T8|CC113_MOUSE	tr|A0A452RQ53|A0A452RQ53_URSAM
OG0006049	sp|Q8C963|CC159_MOUSE	tr|A0A452SS57|A0A452SS57_URSAM
OG0006050	sp|Q8JZL2|MCHR1_MOUSE	tr|A0A452Q7H9|A0A452Q7H9_URSAM
OG0006051	sp|Q8R0A7|K0513_MOUSE	tr|A0A452QFW0|A0A452QFW0_URSAM
OG0006053	sp|Q91WJ7|SPS2L_MOUSE	tr|A0A452RGE8|A0A452RGE8_URSAM
OG0006054	sp|Q91ZA6|SOCS4_MOUSE	tr|A0A452RK55|A0A452RK55_URSAM
OG0006055	sp|Q924Z4|CERS2_MOUSE	tr|A0A452SQX9|A0A452SQX9_URSAM
OG0006056	sp|Q99LS0|AUGN_MOUSE	tr|A0A452SP77|A0A452SP77_URSAM
OG0006057	sp|Q9CWP8|DPOD4_MOUSE	tr|A0A452QN02|A0A452QN02_URSAM
OG0006058	sp|Q9CXP4|RHG08_MOUSE	tr|A0A452SK45|A0A452SK45_URSAM
OG0006059	sp|Q9D581|EFC10_MOUSE	tr|A0A452R6L7|A0A452R6L7_URSAM
OG0006060	sp|Q9D772|F219A_MOUSE	tr|A0A452QM17|A0A452QM17_URSAM
OG0006061	tr|Q9D7M5|Q9D7M5_MOUSE	tr|A0A452R7A4|A0A452R7A4_URSAM
OG0006062	sp|Q9DA57|SPT25_MOUSE	tr|A0A452R369|A0A452R369_URSAM
OG0006063	sp|Q9DAW9|CNN3_MOUSE	tr|A0A452SM58|A0A452SM58_URSAM
OG0006064	sp|Q9ER71|RHOJ_MOUSE	tr|A0A452RSD9|A0A452RSD9_URSAM
OG0006065	sp|Q9ERS4|PKHA3_MOUSE	tr|A0A452R455|A0A452R455_URSAM
OG0006066	sp|Q9ESP1|SDF2L_MOUSE	tr|A0A452S6W2|A0A452S6W2_URSAM
OG0006068	sp|Q9Z0H7|BCL10_MOUSE	tr|A0A452RYT6|A0A452RYT6_URSAM
OG0006069	sp|Q9Z131|3BP5_MOUSE	tr|A0A452SV59|A0A452SV59_URSAM
OG0006070	sp|Q9Z1R3|APOM_MOUSE	tr|A0A452RAA5|A0A452RAA5_URSAM
OG0006071	sp|A2A6A1|GPTC8_MOUSE	tr|A0A452QJ30|A0A452QJ30_URSAM
OG0006072	sp|A2AUC9|KLH41_MOUSE	tr|A0A452RXD2|A0A452RXD2_URSAM
OG0006073	sp|B1AX39|ZCHC7_MOUSE	tr|A0A452QQL6|A0A452QQL6_URSAM
OG0006074	tr|E9Q050|E9Q050_MOUSE	tr|A0A452SQL4|A0A452SQL4_URSAM
OG0006075	sp|F7BWT7|TSN15_MOUSE	tr|A0A452RTA1|A0A452RTA1_URSAM
OG0006076	sp|O08917|FLOT1_MOUSE	tr|A0A452SPA6|A0A452SPA6_URSAM
OG0006077	sp|O35083|PLCA_MOUSE	tr|A0A452RN89|A0A452RN89_URSAM
OG0006078	sp|O35125|LRC23_MOUSE	tr|A0A452SRI2|A0A452SRI2_URSAM
OG0006079	sp|O35864|CSN5_MOUSE	tr|A0A452SE22|A0A452SE22_URSAM
OG0006080	sp|O35955|PSB10_MOUSE	tr|A0A452S409|A0A452S409_URSAM
OG0006081	sp|O70201|BIRC5_MOUSE	tr|A0A452S5L7|A0A452S5L7_URSAM
OG0006082	sp|P04345|CRGA_MOUSE	tr|A0A452R0E3|A0A452R0E3_URSAM
OG0006083	sp|P30987|TA2R_MOUSE	tr|A0A452RRC0|A0A452RRC0_URSAM
OG0006084	sp|P35821|PTN1_MOUSE	tr|A0A452S577|A0A452S577_URSAM
OG0006085	sp|P81615|UCN1_MOUSE	tr|A0A452QRT9|A0A452QRT9_URSAM
OG0006086	sp|P86046|KCJ13_MOUSE	tr|A0A452S1F4|A0A452S1F4_URSAM
OG0006087	sp|Q08423|TFF1_MOUSE	tr|A0A452SLJ8|A0A452SLJ8_URSAM
OG0006088	sp|Q14DK4|GPAT2_MOUSE	tr|A0A452R682|A0A452R682_URSAM
OG0006089	sp|Q3TUL7|DCA17_MOUSE	tr|A0A452RSH2|A0A452RSH2_URSAM
OG0006090	sp|Q5SUR0|PUR4_MOUSE	tr|A0A452QKN4|A0A452QKN4_URSAM
OG0006091	sp|Q5SWD9|TSR1_MOUSE	tr|A0A452SK74|A0A452SK74_URSAM
OG0006092	sp|Q61017|GBGT2_MOUSE	tr|A0A452RMC3|A0A452RMC3_URSAM
OG0006093	sp|Q6PAQ4|REXO4_MOUSE	tr|A0A452RWF2|A0A452RWF2_URSAM
OG0006094	tr|Q7TS30|Q7TS30_MOUSE	tr|A0A452RK42|A0A452RK42_URSAM
OG0006095	sp|Q8BHA9|PXYP1_MOUSE	tr|A0A452RCZ0|A0A452RCZ0_URSAM
OG0006096	sp|Q8BMA5|NPAT_MOUSE	tr|A0A452QTA5|A0A452QTA5_URSAM
OG0006097	sp|Q8C5W0|CLMN_MOUSE	tr|A0A452RFI3|A0A452RFI3_URSAM
OG0006098	sp|Q8CIE2|ZMIZ2_MOUSE	tr|A0A452RG24|A0A452RG24_URSAM
OG0006099	sp|Q8K2Y0|OBI1_MOUSE	tr|A0A452RHK5|A0A452RHK5_URSAM
OG0006100	sp|Q8K3W0|BABA2_MOUSE	tr|A0A452QZS8|A0A452QZS8_URSAM
OG0006101	sp|Q8R448|OTOSP_MOUSE	tr|A0A452QMG9|A0A452QMG9_URSAM
OG0006102	tr|Q8VGX9|Q8VGX9_MOUSE	tr|A0A452RM62|A0A452RM62_URSAM
OG0006103	sp|Q91WD9|SEGN_MOUSE	tr|A0A452RHF4|A0A452RHF4_URSAM
OG0006104	sp|Q91YE7|RBM5_MOUSE	tr|A0A452SWN9|A0A452SWN9_URSAM
OG0006105	sp|Q9CXC9|ETV5_MOUSE	tr|A0A452Q8Q8|A0A452Q8Q8_URSAM
OG0006106	sp|Q9D0B8|RIBC1_MOUSE	tr|A0A452SEG3|A0A452SEG3_URSAM
OG0006107	sp|Q9D8Q6|OCAT1_MOUSE	tr|A0A452RCJ3|A0A452RCJ3_URSAM
OG0006108	sp|Q9D9M4|PDZD9_MOUSE	tr|A0A452QMG3|A0A452QMG3_URSAM
OG0006109	sp|Q9DBF7|CWC25_MOUSE	tr|A0A452QM21|A0A452QM21_URSAM
OG0006110	sp|Q9WUA2|SYFB_MOUSE	tr|A0A452SIB2|A0A452SIB2_URSAM
OG0006111	sp|Q9Z0P7|SUFU_MOUSE	tr|A0A452QWH5|A0A452QWH5_URSAM
OG0006112	tr|A0A0B4J1F8|A0A0B4J1F8_MOUSE	tr|A0A452QPR2|A0A452QPR2_URSAM
OG0006113	tr|A0A571BE33|A0A571BE33_MOUSE	tr|A0A452SL56|A0A452SL56_URSAM
OG0006114	sp|A2A9G7|SHL2A_MOUSE	tr|A0A452QE30|A0A452QE30_URSAM
OG0006115	tr|D3YTP3|D3YTP3_MOUSE	tr|A0A452RT96|A0A452RT96_URSAM
OG0006116	tr|D3Z0K6|D3Z0K6_MOUSE	tr|A0A452QMY2|A0A452QMY2_URSAM
OG0006117	tr|D3Z6E3|D3Z6E3_MOUSE	tr|A0A452SKZ2|A0A452SKZ2_URSAM
OG0006118	sp|E1U8D0|SOGA1_MOUSE	tr|A0A452QUJ3|A0A452QUJ3_URSAM
OG0006119	tr|E9PYF7|E9PYF7_MOUSE	tr|A0A452SUD6|A0A452SUD6_URSAM
OG0006120	sp|O35984|PBX2_MOUSE	tr|A0A452RN05|A0A452RN05_URSAM
OG0006121	sp|O88888|APBA3_MOUSE	tr|A0A452S6X2|A0A452S6X2_URSAM
OG0006122	sp|O89109|KCNN4_MOUSE	tr|A0A452QEU6|A0A452QEU6_URSAM
OG0006123	sp|P48997|INVO_MOUSE	tr|A0A452R1S6|A0A452R1S6_URSAM
OG0006124	sp|P51906|EAA3_MOUSE	tr|A0A452QZ60|A0A452QZ60_URSAM
OG0006125	sp|P97329|KI20A_MOUSE	tr|A0A452QD17|A0A452QD17_URSAM
OG0006126	sp|Q00731|VEGFA_MOUSE	tr|A0A452RLR9|A0A452RLR9_URSAM
OG0006127	sp|Q3TFQ1|SPRY7_MOUSE	tr|A0A452R0U8|A0A452R0U8_URSAM
OG0006128	sp|Q3UHX9|CI114_MOUSE	tr|A0A452RNC2|A0A452RNC2_URSAM
OG0006129	sp|Q3UJF0|GPR55_MOUSE	tr|A0A452QC99|A0A452QC99_URSAM
OG0006130	sp|Q3UW41|WFDC9_MOUSE	tr|A0A452RGY9|A0A452RGY9_URSAM
OG0006131	sp|Q5EE38|ACD_MOUSE	tr|A0A452RM57|A0A452RM57_URSAM
OG0006132	sp|Q5H8C4|VP13A_MOUSE	tr|A0A452S191|A0A452S191_URSAM
OG0006133	sp|Q64010|CRK_MOUSE	tr|A0A452RD91|A0A452RD91_URSAM
OG0006134	sp|Q6P5G3|MBTD1_MOUSE	tr|A0A452SHW3|A0A452SHW3_URSAM
OG0006135	sp|Q7TT79|MCPH1_MOUSE	tr|A0A452RU46|A0A452RU46_URSAM
OG0006136	sp|Q810S2|CB074_MOUSE	tr|A0A452R2L4|A0A452R2L4_URSAM
OG0006137	sp|Q8BGA7|INT15_MOUSE	tr|A0A452SDZ3|A0A452SDZ3_URSAM
OG0006138	sp|Q8BJ05|ZC3HE_MOUSE	tr|A0A452QY76|A0A452QY76_URSAM
OG0006139	sp|Q8BKK4|PPR1C_MOUSE	tr|A0A452S8Y7|A0A452S8Y7_URSAM
OG0006140	sp|Q8BUY9|PGTB1_MOUSE	tr|A0A452SGL4|A0A452SGL4_URSAM
OG0006141	sp|Q8C4H2|SAMD3_MOUSE	tr|A0A452QT02|A0A452QT02_URSAM
OG0006142	sp|Q8C5V8|CC187_MOUSE	tr|A0A452R108|A0A452R108_URSAM
OG0006143	sp|Q8C7B6|FXL22_MOUSE	tr|A0A452S9Q3|A0A452S9Q3_URSAM
OG0006144	sp|Q8K207|CA021_MOUSE	tr|A0A452R5R3|A0A452R5R3_URSAM
OG0006145	sp|Q8K3R3|PLCD4_MOUSE	tr|A0A452S5J7|A0A452S5J7_URSAM
OG0006146	sp|Q8QZX0|SBK1_MOUSE	tr|A0A452RLA0|A0A452RLA0_URSAM
OG0006147	sp|Q8R4N0|CLYBL_MOUSE	tr|A0A452S914|A0A452S914_URSAM
OG0006148	sp|Q8VD57|SFT2B_MOUSE	tr|A0A452SJL7|A0A452SJL7_URSAM
OG0006149	sp|Q91YN1|F118A_MOUSE	tr|A0A452QEP8|A0A452QEP8_URSAM
OG0006150	sp|Q91ZK4|DMBX1_MOUSE	tr|A0A452QGN5|A0A452QGN5_URSAM
OG0006151	sp|Q921S7|RM37_MOUSE	tr|A0A452RZ56|A0A452RZ56_URSAM
OG0006152	sp|Q923B1|DBR1_MOUSE	tr|A0A452QJ59|A0A452QJ59_URSAM
OG0006153	sp|Q99LP6|GRPE1_MOUSE	tr|A0A452SCV4|A0A452SCV4_URSAM
OG0006154	sp|Q9D394|RUFY3_MOUSE	tr|A0A452QYD2|A0A452QYD2_URSAM
OG0006155	sp|Q9D8B7|JAM3_MOUSE	tr|A0A452SGW3|A0A452SGW3_URSAM
OG0006156	sp|Q9DAU7|WFDC2_MOUSE	tr|A0A452S3P8|A0A452S3P8_URSAM
OG0006157	sp|Q9JHR9|NRIP2_MOUSE	tr|A0A452S4L9|A0A452S4L9_URSAM
OG0006158	sp|Q9JHX3|IL21R_MOUSE	tr|A0A452R9R8|A0A452R9R8_URSAM
OG0006159	sp|Q9JJA2|COG8_MOUSE	tr|A0A452SAU5|A0A452SAU5_URSAM
OG0006160	sp|Q9QXY9|PEX3_MOUSE	tr|A0A452QXW5|A0A452QXW5_URSAM
OG0006161	tr|E9Q9B3|E9Q9B3_MOUSE	tr|A0A452RQW4|A0A452RQW4_URSAM
OG0006162	tr|G3UW87|G3UW87_MOUSE	tr|A0A452QQC3|A0A452QQC3_URSAM
OG0006163	sp|G5E8K6|MOT6_MOUSE	tr|A0A452R3R1|A0A452R3R1_URSAM
OG0006164	sp|O35682|MYADM_MOUSE	tr|A0A452RMH9|A0A452RMH9_URSAM
OG0006165	sp|O55033|NCK2_MOUSE	tr|A0A452REW2|A0A452REW2_URSAM
OG0006166	sp|P09793|CTLA4_MOUSE	tr|A0A452S6I4|A0A452S6I4_URSAM
OG0006167	sp|P15037|ETS2_MOUSE	tr|A0A452SC38|A0A452SC38_URSAM
OG0006168	sp|P21981|TGM2_MOUSE	tr|A0A452SCP8|A0A452SCP8_URSAM
OG0006169	sp|P33435|MMP13_MOUSE	tr|A0A452QTL6|A0A452QTL6_URSAM
OG0006170	sp|P55099|TKNK_MOUSE	tr|A0A452R503|A0A452R503_URSAM
OG0006171	sp|P62342|SELT_MOUSE	tr|A0A452SS79|A0A452SS79_URSAM
OG0006172	sp|P98086|C1QA_MOUSE	tr|A0A452S2S1|A0A452S2S1_URSAM
OG0006173	sp|Q283N4|URAD_MOUSE	tr|A0A452SD56|A0A452SD56_URSAM
OG0006174	sp|Q3TUH1|TAM41_MOUSE	tr|A0A452QQB6|A0A452QQB6_URSAM
OG0006175	sp|Q5EBG8|CA050_MOUSE	tr|A0A452Q845|A0A452Q845_URSAM
OG0006176	sp|Q5FWH6|ARHGF_MOUSE	tr|A0A452S9N0|A0A452S9N0_URSAM
OG0006177	sp|Q60850|S23A3_MOUSE	tr|A0A452QRC2|A0A452QRC2_URSAM
OG0006178	sp|Q61207|SAP_MOUSE	tr|A0A452RWI0|A0A452RWI0_URSAM
OG0006179	sp|Q6P1C6|LRIG3_MOUSE	tr|A0A452SMJ1|A0A452SMJ1_URSAM
OG0006180	sp|Q6W3F0|P4HA3_MOUSE	tr|A0A452QES7|A0A452QES7_URSAM
OG0006181	sp|Q6ZQ89|MARH6_MOUSE	tr|A0A452R0W4|A0A452R0W4_URSAM
OG0006182	sp|Q80TL7|MON2_MOUSE	tr|A0A452QIK7|A0A452QIK7_URSAM
OG0006183	sp|Q8BFW3|PR15B_MOUSE	tr|A0A452SJN3|A0A452SJN3_URSAM
OG0006184	sp|Q8BG15|CTSL2_MOUSE	tr|A0A452QTR1|A0A452QTR1_URSAM
OG0006185	sp|Q8BGE5|FANCM_MOUSE	tr|A0A452SCC9|A0A452SCC9_URSAM
OG0006186	sp|Q8BKZ9|ODPX_MOUSE	tr|A0A452S4Z6|A0A452S4Z6_URSAM
OG0006187	sp|Q8BUE7|MUC20_MOUSE	tr|A0A452RNV9|A0A452RNV9_URSAM
OG0006188	sp|Q8BZG5|MT25B_MOUSE	tr|A0A452RDW9|A0A452RDW9_URSAM
OG0006189	tr|Q8C879|Q8C879_MOUSE	tr|A0A452SCI0|A0A452SCI0_URSAM
OG0006190	sp|Q8CFV2|F149A_MOUSE	tr|A0A452RK64|A0A452RK64_URSAM
OG0006191	sp|Q8CII8|SYNE4_MOUSE	tr|A0A452S3I2|A0A452S3I2_URSAM
OG0006192	sp|Q8R0A6|VTM2A_MOUSE	tr|A0A452RNK0|A0A452RNK0_URSAM
OG0006193	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A452R6Z0|A0A452R6Z0_URSAM
OG0006194	sp|Q8R127|SCPDL_MOUSE	tr|A0A452R0G2|A0A452R0G2_URSAM
OG0006195	sp|Q8R5F8|ES8L1_MOUSE	tr|A0A452RT15|A0A452RT15_URSAM
OG0006196	tr|Q8VBZ2|Q8VBZ2_MOUSE	tr|A0A452S0E5|A0A452S0E5_URSAM
OG0006197	tr|Q8VFE2|Q8VFE2_MOUSE	tr|A0A452S5G1|A0A452S5G1_URSAM
OG0006198	sp|Q91X96|MSS4_MOUSE	tr|A0A452RTZ2|A0A452RTZ2_URSAM
OG0006199	tr|Q925T4|Q925T4_MOUSE	tr|A0A452SDK5|A0A452SDK5_URSAM
OG0006200	sp|Q99M31|HSP7E_MOUSE	tr|A0A452QGC5|A0A452QGC5_URSAM
OG0006201	sp|Q9CR25|DPH2_MOUSE	tr|A0A452SQ18|A0A452SQ18_URSAM
OG0006202	sp|Q9CX86|ROA0_MOUSE	tr|A0A452Q8F1|A0A452Q8F1_URSAM
OG0006203	sp|Q9CY24|T179B_MOUSE	tr|A0A452SN51|A0A452SN51_URSAM
OG0006204	sp|Q9D123|TM219_MOUSE	tr|A0A452SG77|A0A452SG77_URSAM
OG0006205	sp|Q9D8U3|ERP27_MOUSE	tr|A0A452QB48|A0A452QB48_URSAM
OG0006206	sp|Q9DA48|SACA1_MOUSE	tr|A0A452SJS3|A0A452SJS3_URSAM
OG0006207	sp|Q9DB94|WDR53_MOUSE	tr|A0A452R856|A0A452R856_URSAM
OG0006208	sp|Q9ESG9|PMYT1_MOUSE	tr|A0A452QV63|A0A452QV63_URSAM
OG0006209	sp|Q9NWG9|MAGH1_MOUSE	tr|A0A452QK61|A0A452QK61_URSAM
OG0006210	sp|Q9WTW5|S22A3_MOUSE	tr|A0A452QNS9|A0A452QNS9_URSAM
OG0006211	sp|Q9WU56|PUS1_MOUSE	tr|A0A452RR87|A0A452RR87_URSAM
OG0006212	sp|Q9WUV0|ORC5_MOUSE	tr|A0A452RZ59|A0A452RZ59_URSAM
OG0006213	sp|Q9Z222|B3GN2_MOUSE	tr|A0A452RI67|A0A452RI67_URSAM
OG0006214	tr|A0A1B0GSK3|A0A1B0GSK3_MOUSE	tr|A0A452SJV1|A0A452SJV1_URSAM
OG0006215	tr|A0A286YCZ6|A0A286YCZ6_MOUSE	tr|A0A452RAH8|A0A452RAH8_URSAM
OG0006216	sp|A2A5I3|CRSPL_MOUSE	tr|A0A452RR17|A0A452RR17_URSAM
OG0006217	tr|B1ATY8|B1ATY8_MOUSE	tr|A0A452RQ44|A0A452RQ44_URSAM
OG0006218	sp|B2RX88|CSPP1_MOUSE	tr|A0A452SE14|A0A452SE14_URSAM
OG0006219	tr|B9EKK6|B9EKK6_MOUSE	tr|A0A452QXD6|A0A452QXD6_URSAM
OG0006220	sp|E9QAM5|HELZ2_MOUSE	tr|A0A452SKE2|A0A452SKE2_URSAM
OG0006221	sp|O08689|GDF8_MOUSE	tr|A0A452SEX9|A0A452SEX9_URSAM
OG0006222	sp|O09061|PSB1_MOUSE	tr|A0A452QFF7|A0A452QFF7_URSAM
OG0006223	sp|O35885|ASCL2_MOUSE	tr|A0A452SG17|A0A452SG17_URSAM
OG0006224	sp|O54901|OX2G_MOUSE	tr|A0A452RCL6|A0A452RCL6_URSAM
OG0006225	sp|O88746|TOM1_MOUSE	tr|A0A452RKI0|A0A452RKI0_URSAM
OG0006226	sp|P11930|NUD19_MOUSE	tr|A0A452QSZ6|A0A452QSZ6_URSAM
OG0006227	sp|P47810|WEE1_MOUSE	tr|A0A452QSE1|A0A452QSE1_URSAM
OG0006228	sp|P51491|OPSB_MOUSE	tr|A0A452S9M9|A0A452S9M9_URSAM
OG0006229	sp|P54751|SIA4A_MOUSE	tr|A0A452RXJ6|A0A452RXJ6_URSAM
OG0006230	sp|P83882|RL36A_MOUSE	tr|A0A452QG32|A0A452QG32_URSAM
OG0006231	sp|P97431|IRF6_MOUSE	tr|A0A452RP35|A0A452RP35_URSAM
OG0006232	sp|P99028|QCR6_MOUSE	tr|A0A452R8H6|A0A452R8H6_URSAM
OG0006233	sp|Q0GA42|CNNM1_MOUSE	tr|A0A452SGI4|A0A452SGI4_URSAM
OG0006234	sp|Q2TPA8|HSDL2_MOUSE	tr|A0A452QM26|A0A452QM26_URSAM
OG0006235	sp|Q3U4H6|HEXD_MOUSE	tr|A0A452Q8X6|A0A452Q8X6_URSAM
OG0006236	sp|Q3UIA2|RHG17_MOUSE	tr|A0A452RHM0|A0A452RHM0_URSAM
OG0006237	sp|Q3USW5|FXRD2_MOUSE	tr|A0A452RS97|A0A452RS97_URSAM
OG0006238	sp|Q3UUX7|CD046_MOUSE	tr|A0A452SMM6|A0A452SMM6_URSAM
OG0006239	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A452QW18|A0A452QW18_URSAM
OG0006240	sp|Q497V5|SRBD1_MOUSE	tr|A0A452QXW4|A0A452QXW4_URSAM
OG0006241	sp|Q5QD15|TAAR4_MOUSE	tr|A0A452RR55|A0A452RR55_URSAM
OG0006242	sp|Q60825|NPT2A_MOUSE	tr|A0A452SE64|A0A452SE64_URSAM
OG0006243	sp|Q69ZF7|CNNM4_MOUSE	tr|A0A452RPN4|A0A452RPN4_URSAM
OG0006244	sp|Q6NXH8|MET25_MOUSE	tr|A0A452QSC3|A0A452QSC3_URSAM
OG0006245	sp|Q6NZP2|GPBL1_MOUSE	tr|A0A452ST01|A0A452ST01_URSAM
OG0006246	sp|Q6ZWX0|ASTER_MOUSE	tr|A0A452S041|A0A452S041_URSAM
OG0006247	sp|Q70FJ1|AKAP9_MOUSE	tr|A0A452S916|A0A452S916_URSAM
OG0006248	sp|Q7TSN7|IGSF5_MOUSE	tr|A0A452S525|A0A452S525_URSAM
OG0006249	sp|Q8BGN6|TMG4_MOUSE	tr|A0A452RWH7|A0A452RWH7_URSAM
OG0006250	sp|Q8BH57|WDR48_MOUSE	tr|A0A452S1Q2|A0A452S1Q2_URSAM
OG0006251	sp|Q8BK35|NOP53_MOUSE	tr|A0A452SWE9|A0A452SWE9_URSAM
OG0006252	sp|Q8BL03|MCATL_MOUSE	tr|A0A452RNE4|A0A452RNE4_URSAM
OG0006253	sp|Q8CA95|PDE10_MOUSE	tr|A0A452SKZ4|A0A452SKZ4_URSAM
OG0006254	sp|Q8CDY7|DYLT4_MOUSE	tr|A0A452QEX2|A0A452QEX2_URSAM
OG0006255	sp|Q8K124|PKHO2_MOUSE	tr|A0A452RQK3|A0A452RQK3_URSAM
OG0006256	sp|Q8K3D6|S35E4_MOUSE	tr|A0A452QR37|A0A452QR37_URSAM
OG0006257	sp|Q8R087|B4GT7_MOUSE	tr|A0A452QGG4|A0A452QGG4_URSAM
OG0006258	sp|Q8R3J4|MTEF3_MOUSE	tr|A0A452Q862|A0A452Q862_URSAM
OG0006259	sp|Q8VCF5|TSN10_MOUSE	tr|A0A452RQ42|A0A452RQ42_URSAM
OG0006260	sp|Q91VU1|YIPF1_MOUSE	tr|A0A452QKS7|A0A452QKS7_URSAM
OG0006261	sp|Q920M7|SYT17_MOUSE	tr|A0A452SFG0|A0A452SFG0_URSAM
OG0006262	sp|Q9CPW9|MAP12_MOUSE	tr|A0A452QUH7|A0A452QUH7_URSAM
OG0006263	sp|Q9CPX9|APC11_MOUSE	tr|A0A452RQJ6|A0A452RQJ6_URSAM
OG0006264	sp|Q9D0E3|LYSM1_MOUSE	tr|A0A452ST44|A0A452ST44_URSAM
OG0006265	tr|Q9D1B1|Q9D1B1_MOUSE	tr|A0A452S472|A0A452S472_URSAM
OG0006266	sp|Q9D5T0|ATAD1_MOUSE	tr|A0A452SDP7|A0A452SDP7_URSAM
OG0006267	sp|Q9DAK8|LRC51_MOUSE	tr|A0A452STB2|A0A452STB2_URSAM
OG0006268	sp|Q9JM95|SIA7F_MOUSE	tr|A0A452SCD5|A0A452SCD5_URSAM
OG0006269	sp|Q9QUM9|PSA6_MOUSE	tr|A0A452SDP4|A0A452SDP4_URSAM
OG0006270	sp|Q9QYY8|SPAST_MOUSE	tr|A0A452RY64|A0A452RY64_URSAM
OG0006271	sp|Q9QZX7|SRR_MOUSE	tr|A0A452SK55|A0A452SK55_URSAM
OG0006272	sp|A2RSX4|STPG3_MOUSE	tr|A0A452S6N8|A0A452S6N8_URSAM
OG0006273	sp|F2YMG0|PRS56_MOUSE	tr|A0A452S3A3|A0A452S3A3_URSAM
OG0006274	sp|O54714|PIAS3_MOUSE	tr|A0A452S803|A0A452S803_URSAM
OG0006275	sp|O55127|CP26A_MOUSE	tr|A0A452QER4|A0A452QER4_URSAM
