Orthogroup	Mus_musculus	Myotis_myotis
OG0010728	sp|Q9ER10|BSSP4_MOUSE	tr|A0A7J7Y1G2|A0A7J7Y1G2_MYOMY
OG0010729	sp|Q9JLN5|ERMAP_MOUSE	tr|A0A7J7ZW82|A0A7J7ZW82_MYOMY
OG0010730	sp|Q9JLV6|PNKP_MOUSE	tr|A0A7J7QXY4|A0A7J7QXY4_MYOMY
OG0010731	sp|A2AIL4|NDUF6_MOUSE	tr|A0A7J7TIV4|A0A7J7TIV4_MYOMY
OG0010732	sp|F6XLV1|CRCC2_MOUSE	tr|A0A7J7WGP1|A0A7J7WGP1_MYOMY
OG0010733	sp|O08789|MNT_MOUSE	tr|A0A7J7T6J4|A0A7J7T6J4_MYOMY
OG0010734	sp|O70166|STMN3_MOUSE	tr|A0A7J7W100|A0A7J7W100_MYOMY
OG0010735	sp|P01132|EGF_MOUSE	tr|A0A7J8AKG2|A0A7J8AKG2_MYOMY
OG0010736	sp|P0C1T1|HXB2_MOUSE	tr|A0A7J7T549|A0A7J7T549_MYOMY
OG0010737	sp|P0C913|OCC1_MOUSE	tr|A0A7J7Z0J1|A0A7J7Z0J1_MYOMY
OG0010738	sp|P15089|CBPA3_MOUSE	tr|A0A7J7ZTK6|A0A7J7ZTK6_MYOMY
OG0010739	sp|P31311|HXA11_MOUSE	tr|A0A7J7V339|A0A7J7V339_MYOMY
OG0010740	sp|P32300|OPRD_MOUSE	tr|A0A7J8A027|A0A7J8A027_MYOMY
OG0010741	sp|P35375|PE2R1_MOUSE	tr|A0A7J7R9Q8|A0A7J7R9Q8_MYOMY
OG0010742	sp|P48999|LOX5_MOUSE	tr|A0A7J7RMH1|A0A7J7RMH1_MYOMY
OG0010743	sp|P52795|EFNB1_MOUSE	tr|A0A7J7YCT6|A0A7J7YCT6_MYOMY
OG0010744	sp|P57680|EVC_MOUSE	tr|A0A7J8AK98|A0A7J8AK98_MYOMY
OG0010745	sp|P57722|PCBP3_MOUSE	tr|A0A7J8A035|A0A7J8A035_MYOMY
OG0010746	sp|P58500|M3KCL_MOUSE	tr|A0A7J7ZYE7|A0A7J7ZYE7_MYOMY
OG0010747	sp|P59729|RIN3_MOUSE	tr|A0A7J8AQW0|A0A7J8AQW0_MYOMY
OG0010748	sp|P63089|PTN_MOUSE	tr|A0A7J7V4X7|A0A7J7V4X7_MYOMY
OG0010749	sp|P70402|MYBPH_MOUSE	tr|A0A7J7R419|A0A7J7R419_MYOMY
OG0010750	sp|Q03958|PFD6_MOUSE	tr|A0A7J7RKF8|A0A7J7RKF8_MYOMY
OG0010751	sp|Q08297|RAD51_MOUSE	tr|A0A7J8APN4|A0A7J8APN4_MYOMY
OG0010752	sp|Q3SXB8|COL11_MOUSE	tr|A0A7J7U4A6|A0A7J7U4A6_MYOMY
OG0010753	sp|Q3TGF2|F107B_MOUSE	tr|A0A7J7QXA9|A0A7J7QXA9_MYOMY
OG0010754	sp|Q3U0V2|TRADD_MOUSE	tr|A0A7J7SDK5|A0A7J7SDK5_MYOMY
OG0010755	sp|Q3UTD9|SIM15_MOUSE	tr|A0A7J7Y2F7|A0A7J7Y2F7_MYOMY
OG0010756	sp|Q5M6W3|CLHC1_MOUSE	tr|A0A7J7U464|A0A7J7U464_MYOMY
OG0010757	sp|Q5U419|MFSD3_MOUSE	tr|A0A7J7R436|A0A7J7R436_MYOMY
OG0010758	sp|Q60631|GRB2_MOUSE	tr|A0A7J7T520|A0A7J7T520_MYOMY
OG0010759	sp|Q60925|DBP_MOUSE	tr|A0A7J7QXE5|A0A7J7QXE5_MYOMY
OG0010760	sp|Q68FM6|PPR29_MOUSE	tr|A0A7J7Z3L4|A0A7J7Z3L4_MYOMY
OG0010761	sp|Q6NZK5|K1328_MOUSE	tr|A0A7J7VY39|A0A7J7VY39_MYOMY
OG0010762	sp|Q6PE01|SNR40_MOUSE	tr|A0A7J8A220|A0A7J8A220_MYOMY
OG0010763	sp|Q7TQP4|RL3R2_MOUSE	tr|A0A7J7SU20|A0A7J7SU20_MYOMY
OG0010764	sp|Q80UL9|JAML_MOUSE	tr|A0A7J7VI37|A0A7J7VI37_MYOMY
OG0010765	sp|Q8BIS8|CC126_MOUSE	tr|A0A7J7V2G4|A0A7J7V2G4_MYOMY
OG0010766	sp|Q8BJS7|MAP10_MOUSE	tr|A0A7J7RUV4|A0A7J7RUV4_MYOMY
OG0010767	sp|Q8BJY1|PSMD5_MOUSE	tr|A0A7J7UQP9|A0A7J7UQP9_MYOMY
OG0010768	sp|Q8BQS5|PAQR2_MOUSE	tr|A0A7J7Z023|A0A7J7Z023_MYOMY
OG0010769	sp|Q8CF89|TAB1_MOUSE	tr|A0A7J7Z9H4|A0A7J7Z9H4_MYOMY
OG0010770	sp|Q8K1J5|SDE2_MOUSE	tr|A0A7J7RVP2|A0A7J7RVP2_MYOMY
OG0010771	sp|Q8K262|PLAC9_MOUSE	tr|A0A7J7TUD3|A0A7J7TUD3_MYOMY
OG0010772	sp|Q8K2M3|SRR1L_MOUSE	tr|A0A7J7S388|A0A7J7S388_MYOMY
OG0010773	sp|Q8R115|TMM82_MOUSE	tr|A0A7J8A329|A0A7J8A329_MYOMY
OG0010774	sp|Q8R2T8|TF3C5_MOUSE	tr|A0A7J7UNZ5|A0A7J7UNZ5_MYOMY
OG0010775	sp|Q8R418|DICER_MOUSE	tr|A0A7J8AJU7|A0A7J8AJU7_MYOMY
OG0010776	sp|Q91XQ6|LAP4B_MOUSE	tr|A0A7J7TIJ3|A0A7J7TIJ3_MYOMY
OG0010777	sp|Q91ZT7|ASB10_MOUSE	tr|A0A7J7RM47|A0A7J7RM47_MYOMY
OG0010778	sp|Q922S8|KIF2C_MOUSE	tr|A0A7J7ZWR3|A0A7J7ZWR3_MYOMY
OG0010779	sp|Q9CQ35|GRPL2_MOUSE	tr|A0A7J7Z2U4|A0A7J7Z2U4_MYOMY
OG0010780	sp|Q9CQ40|RM49_MOUSE	tr|A0A7J7VIV2|A0A7J7VIV2_MYOMY
OG0010781	sp|Q9D113|DNLZ_MOUSE	tr|A0A7J7QZ39|A0A7J7QZ39_MYOMY
OG0010782	sp|Q9D2H5|TRI42_MOUSE	tr|A0A7J7UEZ8|A0A7J7UEZ8_MYOMY
OG0010783	sp|Q9DAI6|F135B_MOUSE	tr|A0A7J7TJD4|A0A7J7TJD4_MYOMY
OG0010784	sp|Q9DD19|RASF7_MOUSE	tr|A0A7J7RHE0|A0A7J7RHE0_MYOMY
OG0010785	sp|Q9ESX2|SP6_MOUSE	tr|A0A7J7T9B9|A0A7J7T9B9_MYOMY
OG0010786	sp|Q9QVY8|RAI2_MOUSE	tr|A0A7J7YF04|A0A7J7YF04_MYOMY
OG0010787	sp|Q9WTP9|VAX2_MOUSE	tr|A0A7J7U6Y2|A0A7J7U6Y2_MYOMY
OG0010788	sp|Q9WUA1|WIF1_MOUSE	tr|A0A7J7ZAQ1|A0A7J7ZAQ1_MYOMY
OG0010789	sp|Q9WUD8|FAIM1_MOUSE	tr|A0A7J7UC50|A0A7J7UC50_MYOMY
OG0010790	sp|Q9Z1N2|ORC1_MOUSE	tr|A0A7J7ZZW5|A0A7J7ZZW5_MYOMY
OG0010791	sp|A6PWV5|ARI3C_MOUSE	tr|A0A7J7UMV1|A0A7J7UMV1_MYOMY
OG0010792	tr|E9Q9T0|E9Q9T0_MOUSE	tr|A0A7J7R4N6|A0A7J7R4N6_MYOMY
OG0010793	sp|O35387|HAX1_MOUSE	tr|A0A7J7SR24|A0A7J7SR24_MYOMY
OG0010794	sp|O55060|TPMT_MOUSE	tr|A0A7J8A2R9|A0A7J8A2R9_MYOMY
OG0010795	sp|O70496|CLCN7_MOUSE	tr|A0A7J7XXX1|A0A7J7XXX1_MYOMY
OG0010796	sp|P20934|EVI2A_MOUSE	tr|A0A7J7T4I7|A0A7J7T4I7_MYOMY
OG0010797	sp|P37913|DNLI1_MOUSE	tr|A0A7J7QUB6|A0A7J7QUB6_MYOMY
OG0010798	sp|P48964|MPIP1_MOUSE	tr|A0A7J7UBG1|A0A7J7UBG1_MYOMY
OG0010799	sp|P54841|MAFB_MOUSE	tr|A0A7J7VZ68|A0A7J7VZ68_MYOMY
OG0010800	sp|P56135|ATPK_MOUSE	tr|A0A7J7XXH9|A0A7J7XXH9_MYOMY
OG0010801	sp|P60603|ROMO1_MOUSE	tr|A0A7J7W0D2|A0A7J7W0D2_MYOMY
OG0010802	sp|P62984|RL40_MOUSE	tr|A0A7J7XLK6|A0A7J7XLK6_MYOMY
OG0010803	sp|P70397|DLX6_MOUSE	tr|A0A7J7V2T1|A0A7J7V2T1_MYOMY
OG0010804	sp|P98192|GNPAT_MOUSE	tr|A0A7J7RUF6|A0A7J7RUF6_MYOMY
OG0010805	sp|Q07643|CO9A2_MOUSE	tr|A0A7J7ZTL0|A0A7J7ZTL0_MYOMY
OG0010806	sp|Q3U0P1|PALB2_MOUSE	tr|A0A7J7Y137|A0A7J7Y137_MYOMY
OG0010807	sp|Q3UP24|NLRC4_MOUSE	tr|A0A7J7U5T3|A0A7J7U5T3_MYOMY
OG0010808	sp|Q5SW19|CLU_MOUSE	tr|A0A7J7T3Z6|A0A7J7T3Z6_MYOMY
OG0010809	sp|Q61663|TLX2_MOUSE	tr|A0A7J7U6Y5|A0A7J7U6Y5_MYOMY
OG0010810	sp|Q66GT5|PTPM1_MOUSE	tr|A0A7J7VKA9|A0A7J7VKA9_MYOMY
OG0010811	sp|Q6PDE7|GGT6_MOUSE	tr|A0A7J7T5D4|A0A7J7T5D4_MYOMY
OG0010812	sp|Q6PE13|PRRT3_MOUSE	tr|A0A7J7UDY8|A0A7J7UDY8_MYOMY
OG0010813	sp|Q6QI06|RICTR_MOUSE	tr|A0A7J7Y2Y1|A0A7J7Y2Y1_MYOMY
OG0010814	sp|Q8BPY9|FIGL1_MOUSE	tr|A0A7J7V394|A0A7J7V394_MYOMY
OG0010815	sp|Q8CBG9|RN170_MOUSE	tr|A0A7J7Z8F9|A0A7J7Z8F9_MYOMY
OG0010816	sp|Q8CC35|SYNPO_MOUSE	tr|A0A7J7XKQ2|A0A7J7XKQ2_MYOMY
OG0010817	sp|Q8CGB3|UACA_MOUSE	tr|A0A7J8ASE8|A0A7J8ASE8_MYOMY
OG0010818	sp|Q8CIB9|ESCO2_MOUSE	tr|A0A7J7XGD4|A0A7J7XGD4_MYOMY
OG0010819	sp|Q8K0F1|TBC23_MOUSE	tr|A0A7J8A215|A0A7J8A215_MYOMY
OG0010820	sp|Q8K3Q3|FOXN4_MOUSE	tr|A0A7J7S1X0|A0A7J7S1X0_MYOMY
OG0010821	sp|Q8R010|AIMP2_MOUSE	tr|A0A7J7XDK8|A0A7J7XDK8_MYOMY
OG0010822	sp|Q8R121|ZPI_MOUSE	tr|A0A7J7QTH6|A0A7J7QTH6_MYOMY
OG0010823	sp|Q99JT5|KRCC1_MOUSE	tr|A0A7J7U5E9|A0A7J7U5E9_MYOMY
OG0010824	sp|Q9CWK8|SNX2_MOUSE	tr|A0A7J7Y2P3|A0A7J7Y2P3_MYOMY
OG0010825	sp|Q9CWQ3|ATP23_MOUSE	tr|A0A7J7Z1P6|A0A7J7Z1P6_MYOMY
OG0010826	sp|Q9CXG3|PPIL4_MOUSE	tr|A0A7J7WWY8|A0A7J7WWY8_MYOMY
OG0010827	sp|Q9CZX0|ELP3_MOUSE	tr|A0A7J7XFD7|A0A7J7XFD7_MYOMY
OG0010828	sp|Q9D0U9|ARV1_MOUSE	tr|A0A7J7RUI1|A0A7J7RUI1_MYOMY
OG0010829	sp|Q9D2E2|TOE1_MOUSE	tr|A0A7J8A2Q8|A0A7J8A2Q8_MYOMY
OG0010830	sp|Q9D2H8|FNDC8_MOUSE	tr|A0A7J7T4M5|A0A7J7T4M5_MYOMY
OG0010831	sp|Q9D3P8|PLRKT_MOUSE	tr|A0A7J7UPZ4|A0A7J7UPZ4_MYOMY
OG0010832	sp|Q9D7B7|GPX8_MOUSE	tr|A0A7J7Y009|A0A7J7Y009_MYOMY
OG0010833	sp|Q9D864|ARP6_MOUSE	tr|A0A7J7YZJ5|A0A7J7YZJ5_MYOMY
OG0010834	sp|Q9EQF6|DPYL5_MOUSE	tr|A0A7J7U4I9|A0A7J7U4I9_MYOMY
OG0010835	sp|Q9JI57|GT2D1_MOUSE	tr|A0A7J7XYU1|A0A7J7XYU1_MYOMY
OG0010836	sp|Q9JMH3|NEUR2_MOUSE	tr|A0A7J7WIJ1|A0A7J7WIJ1_MYOMY
OG0010837	tr|A0A571BEE7|A0A571BEE7_MOUSE	tr|A0A7J7QU40|A0A7J7QU40_MYOMY
OG0010838	sp|B2RRE4|Z518B_MOUSE	tr|A0A7J8ASN6|A0A7J8ASN6_MYOMY
OG0010839	sp|J3QM76|CC179_MOUSE	tr|A0A7J7VG75|A0A7J7VG75_MYOMY
OG0010840	sp|O35149|ZNT4_MOUSE	tr|A0A7J8AR60|A0A7J8AR60_MYOMY
OG0010841	sp|O35261|E2F3_MOUSE	tr|A0A7J7ZU44|A0A7J7ZU44_MYOMY
OG0010842	sp|O55176|PJA1_MOUSE	tr|A0A7J7YFT3|A0A7J7YFT3_MYOMY
OG0010843	sp|O88668|CREG1_MOUSE	tr|A0A7J7SQA7|A0A7J7SQA7_MYOMY
OG0010844	sp|O89026|ROBO1_MOUSE	tr|A0A7J8A1G8|A0A7J8A1G8_MYOMY
OG0010845	sp|P11911|CD79A_MOUSE	tr|A0A7J7SAU1|A0A7J7SAU1_MYOMY
OG0010846	sp|P28076|PSB9_MOUSE	tr|A0A7J7RKI8|A0A7J7RKI8_MYOMY
OG0010847	sp|P30412|PPIC_MOUSE	tr|A0A7J7Y1Q4|A0A7J7Y1Q4_MYOMY
OG0010848	sp|P35283|RAB12_MOUSE	tr|A0A7J7W0M8|A0A7J7W0M8_MYOMY
OG0010849	sp|P42932|TCPQ_MOUSE	tr|A0A7J7ZTN8|A0A7J7ZTN8_MYOMY
OG0010850	sp|P43241|CDX2_MOUSE	tr|A0A7J7Z0U7|A0A7J7Z0U7_MYOMY
OG0010851	sp|P47759|NSG2_MOUSE	tr|A0A7J7XIP4|A0A7J7XIP4_MYOMY
OG0010852	sp|P51943|CCNA2_MOUSE	tr|A0A7J7XEB2|A0A7J7XEB2_MYOMY
OG0010853	sp|P59041|DJC30_MOUSE	tr|A0A7J7XYP3|A0A7J7XYP3_MYOMY
OG0010854	sp|P62843|RS15_MOUSE	tr|A0A7J7XKF2|A0A7J7XKF2_MYOMY
OG0010855	sp|P70700|RPA2_MOUSE	tr|A0A7J7QTK2|A0A7J7QTK2_MYOMY
OG0010856	sp|P97798|NEO1_MOUSE	tr|A0A7J8AP93|A0A7J8AP93_MYOMY
OG0010857	sp|P97868|RBBP6_MOUSE	tr|A0A7J7Y264|A0A7J7Y264_MYOMY
OG0010858	sp|Q2TBA3|MALT1_MOUSE	tr|A0A7J7VZD5|A0A7J7VZD5_MYOMY
OG0010859	sp|Q3UQS2|LSME1_MOUSE	tr|A0A7J7V406|A0A7J7V406_MYOMY
OG0010860	sp|Q562D6|TRMO_MOUSE	tr|A0A7J7US35|A0A7J7US35_MYOMY
OG0010861	sp|Q5SWK7|RN145_MOUSE	tr|A0A7J7XJZ1|A0A7J7XJZ1_MYOMY
OG0010862	sp|Q61609|S20A1_MOUSE	tr|A0A7J7QTQ1|A0A7J7QTQ1_MYOMY
OG0010863	sp|Q64163|TFDP2_MOUSE	tr|A0A7J7UER8|A0A7J7UER8_MYOMY
OG0010864	sp|Q64332|SYN2_MOUSE	tr|A0A7J7UEH3|A0A7J7UEH3_MYOMY
OG0010865	sp|Q6P1I6|PSD2_MOUSE	tr|A0A7J7XJD0|A0A7J7XJD0_MYOMY
OG0010866	sp|Q6PEM8|PCFT_MOUSE	tr|A0A7J7T983|A0A7J7T983_MYOMY
OG0010867	sp|Q6ZPY7|KDM3B_MOUSE	tr|A0A7J7XH10|A0A7J7XH10_MYOMY
OG0010868	sp|Q7TS99|HELT_MOUSE	tr|A0A7J7Z358|A0A7J7Z358_MYOMY
OG0010869	sp|Q8CI33|C19L1_MOUSE	tr|A0A7J7TSQ0|A0A7J7TSQ0_MYOMY
OG0010870	sp|Q8CIW6|S26A6_MOUSE	tr|A0A7J7UEH1|A0A7J7UEH1_MYOMY
OG0010871	sp|Q8CJ26|NRADD_MOUSE	tr|A0A7J7UD27|A0A7J7UD27_MYOMY
OG0010872	sp|Q8K402|TBX22_MOUSE	tr|A0A7J7YFY9|A0A7J7YFY9_MYOMY
OG0010873	sp|Q8K4F0|CD226_MOUSE	tr|A0A7J7VWZ1|A0A7J7VWZ1_MYOMY
OG0010874	sp|Q8K4G2|CONA1_MOUSE	tr|A0A7J7XEI3|A0A7J7XEI3_MYOMY
OG0010875	sp|Q8K4L3|SVIL_MOUSE	tr|A0A7J8AS34|A0A7J8AS34_MYOMY
OG0010876	sp|Q8R235|TM203_MOUSE	tr|A0A7J7QYZ4|A0A7J7QYZ4_MYOMY
OG0010877	sp|Q8VBX6|MPDZ_MOUSE	tr|A0A7J7UQ20|A0A7J7UQ20_MYOMY
OG0010878	sp|Q8VEM1|GOLI_MOUSE	tr|A0A7J7XJQ9|A0A7J7XJQ9_MYOMY
OG0010879	sp|Q91VD1|LEG12_MOUSE	tr|A0A7J7RHI3|A0A7J7RHI3_MYOMY
OG0010880	sp|Q91W52|TMM19_MOUSE	tr|A0A7J7Z5R1|A0A7J7Z5R1_MYOMY
OG0010881	sp|Q91X49|MALL_MOUSE	tr|A0A7J7QSV5|A0A7J7QSV5_MYOMY
OG0010882	sp|Q91YQ5|RPN1_MOUSE	tr|A0A7J7W0X6|A0A7J7W0X6_MYOMY
OG0010883	sp|Q922J3|CLIP1_MOUSE	tr|A0A7J7S0Y6|A0A7J7S0Y6_MYOMY
OG0010884	sp|Q925D8|TS1R3_MOUSE	tr|A0A7J7QWM1|A0A7J7QWM1_MYOMY
OG0010885	sp|Q9CR39|WIPI3_MOUSE	tr|A0A7J7R400|A0A7J7R400_MYOMY
OG0010886	sp|Q9D1Q1|MPH6_MOUSE	tr|A0A7J7SCL1|A0A7J7SCL1_MYOMY
OG0010887	sp|Q9DAC7|TTC32_MOUSE	tr|A0A7J7U6V0|A0A7J7U6V0_MYOMY
OG0010888	sp|Q9DBE8|ALG2_MOUSE	tr|A0A7J7UMM0|A0A7J7UMM0_MYOMY
OG0010889	sp|Q9DCW4|ETFB_MOUSE	tr|A0A7J7RFW5|A0A7J7RFW5_MYOMY
OG0010890	sp|Q9EQC4|ELOV4_MOUSE	tr|A0A7J7WUW6|A0A7J7WUW6_MYOMY
OG0010891	sp|Q9ERE3|SGK3_MOUSE	tr|A0A7J7TJE5|A0A7J7TJE5_MYOMY
OG0010892	sp|Q9JJA9|GRASP_MOUSE	tr|A0A7J7Z303|A0A7J7Z303_MYOMY
OG0010893	sp|Q9JJK5|HERP1_MOUSE	tr|A0A7J7SBK2|A0A7J7SBK2_MYOMY
OG0010894	sp|Q9JKZ2|SC5A3_MOUSE	tr|A0A7J8A198|A0A7J8A198_MYOMY
OG0010895	sp|Q9JMF7|DOPP1_MOUSE	tr|A0A7J7UNI4|A0A7J7UNI4_MYOMY
OG0010896	sp|Q9Z0S1|BPNT1_MOUSE	tr|A0A7J7RUM9|A0A7J7RUM9_MYOMY
OG0010897	sp|Q9Z1K6|ARI2_MOUSE	tr|A0A7J7UB31|A0A7J7UB31_MYOMY
OG0010898	sp|A2A4P0|DHX8_MOUSE	tr|A0A7J7T474|A0A7J7T474_MYOMY
OG0010899	sp|B2RRF6|Z518A_MOUSE	tr|A0A7J7TVG2|A0A7J7TVG2_MYOMY
OG0010900	tr|E9Q2C0|E9Q2C0_MOUSE	tr|A0A7J7TSF5|A0A7J7TSF5_MYOMY
OG0010901	tr|F8VQG7|F8VQG7_MOUSE	tr|A0A7J8AN27|A0A7J8AN27_MYOMY
OG0010902	sp|O35103|OMD_MOUSE	tr|A0A7J7QV25|A0A7J7QV25_MYOMY
OG0010903	sp|O55023|IMPA1_MOUSE	tr|A0A7J7TJD0|A0A7J7TJD0_MYOMY
OG0010904	sp|O70370|CATS_MOUSE	tr|A0A7J7SPX1|A0A7J7SPX1_MYOMY
OG0010905	sp|O88410|CXCR3_MOUSE	tr|A0A7J7YDS7|A0A7J7YDS7_MYOMY
OG0010906	sp|P04202|TGFB1_MOUSE	tr|A0A7J7S9S2|A0A7J7S9S2_MYOMY
OG0010907	sp|P09450|JUNB_MOUSE	tr|A0A7J7RBV2|A0A7J7RBV2_MYOMY
OG0010908	sp|P27573|MYP0_MOUSE	tr|A0A7J7SS09|A0A7J7SS09_MYOMY
OG0010909	sp|P27661|H2AX_MOUSE	tr|A0A7J7VHU6|A0A7J7VHU6_MYOMY
OG0010910	sp|P48299|EDN3_MOUSE	tr|A0A7J7VY59|A0A7J7VY59_MYOMY
OG0010911	sp|P53668|LIMK1_MOUSE	tr|A0A7J7XZI6|A0A7J7XZI6_MYOMY
OG0010912	sp|P54731|FAF1_MOUSE	tr|A0A7J7ZVC2|A0A7J7ZVC2_MYOMY
OG0010913	sp|P58468|SLX9_MOUSE	tr|A0A7J7ZW06|A0A7J7ZW06_MYOMY
OG0010914	sp|P62751|RL23A_MOUSE	tr|A0A7J7T8T2|A0A7J7T8T2_MYOMY
OG0010915	sp|Q03145|EPHA2_MOUSE	tr|A0A7J7ZUF3|A0A7J7ZUF3_MYOMY
OG0010916	sp|Q06180|PTN2_MOUSE	tr|A0A7J7W098|A0A7J7W098_MYOMY
OG0010917	sp|Q0P5X1|LRIQ1_MOUSE	tr|A0A7J7Z601|A0A7J7Z601_MYOMY
OG0010918	sp|Q3URR0|CENPW_MOUSE	tr|A0A7J7WUJ5|A0A7J7WUJ5_MYOMY
OG0010919	sp|Q3V124|EID3_MOUSE	tr|A0A7J7Z3J6|A0A7J7Z3J6_MYOMY
OG0010920	sp|Q562E2|KCD19_MOUSE	tr|A0A7J7SBU6|A0A7J7SBU6_MYOMY
OG0010921	sp|Q64693|OBF1_MOUSE	tr|A0A7J7VJZ9|A0A7J7VJZ9_MYOMY
OG0010922	sp|Q6IMB1|RSLBA_MOUSE	tr|A0A7J7Z802|A0A7J7Z802_MYOMY
OG0010923	sp|Q6P1G2|KDM2B_MOUSE	tr|A0A7J7S1U5|A0A7J7S1U5_MYOMY
OG0010924	sp|Q6P7W5|SEN2_MOUSE	tr|A0A7J7UEN0|A0A7J7UEN0_MYOMY
OG0010925	sp|Q6PCQ0|IQCE_MOUSE	tr|A0A7J7XHT4|A0A7J7XHT4_MYOMY
OG0010926	sp|Q6VMN6|PRLHR_MOUSE	tr|A0A7J7TUE9|A0A7J7TUE9_MYOMY
OG0010927	sp|Q78PY7|SND1_MOUSE	tr|A0A7J7V4V7|A0A7J7V4V7_MYOMY
OG0010928	sp|Q80VP8|T106C_MOUSE	tr|A0A7J7Z9S5|A0A7J7Z9S5_MYOMY
OG0010929	sp|Q8BHA1|LRC24_MOUSE	tr|A0A7J7R3W5|A0A7J7R3W5_MYOMY
OG0010930	sp|Q8BMB0|EMSY_MOUSE	tr|A0A7J7VGX1|A0A7J7VGX1_MYOMY
OG0010931	sp|Q8BTT6|UTP25_MOUSE	tr|A0A7J7SUG2|A0A7J7SUG2_MYOMY
OG0010932	sp|Q8C1F4|CGAT2_MOUSE	tr|A0A7J7TSM8|A0A7J7TSM8_MYOMY
OG0010933	sp|Q8CHP6|PHC3_MOUSE	tr|A0A7J8A0K0|A0A7J8A0K0_MYOMY
OG0010934	sp|Q8JZS0|LIN7A_MOUSE	tr|A0A7J7Z4A7|A0A7J7Z4A7_MYOMY
OG0010935	sp|Q8R1H8|BATF2_MOUSE	tr|A0A7J7VGG7|A0A7J7VGG7_MYOMY
OG0010936	sp|Q8R5F7|IFIH1_MOUSE	tr|A0A7J7WH96|A0A7J7WH96_MYOMY
OG0010937	sp|Q8VEK2|RHBD2_MOUSE	tr|A0A7J7Y2M8|A0A7J7Y2M8_MYOMY
OG0010938	sp|Q91WN4|KMO_MOUSE	tr|A0A7J7RV85|A0A7J7RV85_MYOMY
OG0010939	sp|Q920G8|MFRN1_MOUSE	tr|A0A7J7XKB0|A0A7J7XKB0_MYOMY
OG0010940	sp|Q9CQ76|NEPN_MOUSE	tr|A0A7J7WWQ1|A0A7J7WWQ1_MYOMY
OG0010941	sp|Q9CZG3|COMD8_MOUSE	tr|A0A7J8AJH0|A0A7J8AJH0_MYOMY
OG0010942	sp|Q9CZS3|CEP20_MOUSE	tr|A0A7J7XZ45|A0A7J7XZ45_MYOMY
OG0010943	sp|Q9D0B6|PBDC1_MOUSE	tr|A0A7J7YEM1|A0A7J7YEM1_MYOMY
OG0010944	sp|Q9D287|SPF27_MOUSE	tr|A0A7J7SPA1|A0A7J7SPA1_MYOMY
OG0010945	sp|Q9D4K4|FACOS_MOUSE	tr|A0A7J7UCD4|A0A7J7UCD4_MYOMY
OG0010946	sp|Q9D710|TMX2_MOUSE	tr|A0A7J7VL32|A0A7J7VL32_MYOMY
OG0010947	sp|Q9D8Y8|ING5_MOUSE	tr|A0A7J7WHA5|A0A7J7WHA5_MYOMY
OG0010948	sp|Q9DBU5|RNF6_MOUSE	tr|A0A7J7Z8N8|A0A7J7Z8N8_MYOMY
OG0010949	sp|Q9ESM3|HPLN2_MOUSE	tr|A0A7J7SQK8|A0A7J7SQK8_MYOMY
OG0010950	sp|Q9JHQ0|ANXA9_MOUSE	tr|A0A7J7SNZ8|A0A7J7SNZ8_MYOMY
OG0010951	sp|Q9WTM3|SEM6C_MOUSE	tr|A0A7J7STX1|A0A7J7STX1_MYOMY
OG0010952	sp|Q9Z1D8|ZKSC5_MOUSE	tr|A0A7J7Y396|A0A7J7Y396_MYOMY
OG0010953	sp|Q9Z2I0|LETM1_MOUSE	tr|A0A7J8AL73|A0A7J8AL73_MYOMY
OG0010954	tr|A0A1B0GSW2|A0A1B0GSW2_MOUSE	tr|A0A7J7UCR5|A0A7J7UCR5_MYOMY
OG0010955	tr|A0A1D5RLS7|A0A1D5RLS7_MOUSE	tr|A0A7J8ALC1|A0A7J8ALC1_MYOMY
OG0010956	sp|A2RSJ4|UH1BL_MOUSE	tr|A0A7J7ZAG2|A0A7J7ZAG2_MYOMY
OG0010957	tr|E9PVD9|E9PVD9_MOUSE	tr|A0A7J7TJF4|A0A7J7TJF4_MYOMY
OG0010958	tr|E9Q5N9|E9Q5N9_MOUSE	tr|A0A7J7XMX7|A0A7J7XMX7_MYOMY
OG0010959	sp|O08742|GPV_MOUSE	tr|A0A7J7ZVY5|A0A7J7ZVY5_MYOMY
OG0010960	sp|O35417|PDYN_MOUSE	tr|A0A7J7W023|A0A7J7W023_MYOMY
OG0010961	sp|O35906|SPIB_MOUSE	tr|A0A7J7QYA3|A0A7J7QYA3_MYOMY
OG0010962	sp|O70582|LX12B_MOUSE	tr|A0A7J7T2Z5|A0A7J7T2Z5_MYOMY
OG0010963	sp|P09535|IGF2_MOUSE	tr|A0A7J7QTD4|A0A7J7QTD4_MYOMY
OG0010964	sp|P25801|RBTN2_MOUSE	tr|A0A7J7VHR6|A0A7J7VHR6_MYOMY
OG0010965	sp|P31041|CD28_MOUSE	tr|A0A7J7WFY4|A0A7J7WFY4_MYOMY
OG0010966	sp|P43081|GUC1A_MOUSE	tr|A0A7J7WVH6|A0A7J7WVH6_MYOMY
OG0010967	sp|P59383|LRRN4_MOUSE	tr|A0A7J7VZ56|A0A7J7VZ56_MYOMY
OG0010968	sp|P62717|RL18A_MOUSE	tr|A0A7J7XJU1|A0A7J7XJU1_MYOMY
OG0010969	sp|P70441|NHRF1_MOUSE	tr|A0A7J7T9A3|A0A7J7T9A3_MYOMY
