Orthogroup	Mus_musculus	Homo_sapiens
OG0008404	sp|Q9Z2I9|SUCB1_MOUSE	sp|Q9P2R7|SUCB1_HUMAN
OG0008405	sp|Q8BKC8|PI4KB_MOUSE	sp|Q9UBF8|PI4KB_HUMAN
OG0008406	sp|O89050|MKLN1_MOUSE	sp|Q9UL63|MKLN1_HUMAN
OG0008407	sp|Q8R418|DICER_MOUSE	sp|Q9UPY3|DICER_HUMAN
OG0008408	sp|Q9JJT0|RCL1_MOUSE	sp|Q9Y2P8|RCL1_HUMAN
OG0008409	sp|Q8BH43|WASF2_MOUSE	sp|Q9Y6W5|WASF2_HUMAN
OG0008410	tr|B2RTN2|B2RTN2_MOUSE	sp|A1L1A6|IGS23_HUMAN
OG0008411	sp|Q7TSG5|SH321_MOUSE	sp|A4FU49|SH321_HUMAN
OG0008412	sp|Q14DN9|AKD1B_MOUSE	sp|A6NHY2|AKD1B_HUMAN
OG0008413	sp|Q8BXX9|CC169_MOUSE	sp|A6NNP5|CC169_HUMAN
OG0008414	tr|J3QP37|J3QP37_MOUSE	sp|K7EJ46|SIM22_HUMAN
OG0008415	sp|E9Q236|MRP4_MOUSE	sp|O15439|MRP4_HUMAN
OG0008416	sp|Q8BP71|RFOX2_MOUSE	sp|O43251|RFOX2_HUMAN
OG0008417	sp|O35622|FGF15_MOUSE	sp|O95750|FGF19_HUMAN
OG0008418	sp|P04202|TGFB1_MOUSE	sp|P01137|TGFB1_HUMAN
OG0008419	sp|P47750|TSHR_MOUSE	sp|P16473|TSHR_HUMAN
OG0008420	sp|P30306|MPIP2_MOUSE	sp|P30305|MPIP2_HUMAN
OG0008421	tr|E9Q7L6|E9Q7L6_MOUSE	sp|P32314|FOXN2_HUMAN
OG0008422	sp|Q05769|PGH2_MOUSE	sp|P35354|PGH2_HUMAN
OG0008423	sp|Q9Z2I2|FKB1B_MOUSE	sp|P68106|FKB1B_HUMAN
OG0008424	sp|Q61420|S35A1_MOUSE	sp|P78382|S35A1_HUMAN
OG0008425	sp|P84096|RHOG_MOUSE	sp|P84095|RHOG_HUMAN
OG0008426	sp|Q505K2|FHI1A_MOUSE	sp|Q05DH4|FHI1A_HUMAN
OG0008427	sp|P23198|CBX3_MOUSE	sp|Q13185|CBX3_HUMAN
OG0008428	sp|Q9Z0Z3|SKP2_MOUSE	sp|Q13309|SKP2_HUMAN
OG0008429	sp|Q64163|TFDP2_MOUSE	sp|Q14188|TFDP2_HUMAN
OG0008430	sp|Q9D0M0|EXOS7_MOUSE	sp|Q15024|EXOS7_HUMAN
OG0008431	sp|O70342|NPY5R_MOUSE	sp|Q15761|NPY5R_HUMAN
OG0008432	sp|Q9R0W9|ACHA6_MOUSE	sp|Q15825|ACHA6_HUMAN
OG0008433	sp|Q4VAB4|CNPY1_MOUSE	sp|Q3B7I2|CNPY1_HUMAN
OG0008434	tr|E9PX14|E9PX14_MOUSE	sp|Q4G0S7|CC152_HUMAN
OG0008435	sp|Q9JIY0|PKHO1_MOUSE	sp|Q53GL0|PKHO1_HUMAN
OG0008436	sp|Q3TXX3|ZFY27_MOUSE	sp|Q5T4F4|ZFY27_HUMAN
OG0008437	sp|Q8BQP9|R7BP_MOUSE	sp|Q6MZT1|R7BP_HUMAN
OG0008438	sp|Q68FF0|SANBR_MOUSE	sp|Q6NSI8|SANBR_HUMAN
OG0008439	sp|Q8BGV4|TTI2_MOUSE	sp|Q6NXR4|TTI2_HUMAN
OG0008440	sp|Q4VBD2|TAPT1_MOUSE	sp|Q6NXT6|TAPT1_HUMAN
OG0008441	sp|Q69ZF7|CNNM4_MOUSE	sp|Q6P4Q7|CNNM4_HUMAN
OG0008442	sp|Q9D2Z1|CEA20_MOUSE	sp|Q6UY09|CEA20_HUMAN
OG0008443	sp|A0JNT9|BICL1_MOUSE	sp|Q6ZP65|BICL1_HUMAN
OG0008444	sp|Q8BHM9|TM11F_MOUSE	sp|Q6ZWK6|TM11F_HUMAN
OG0008445	sp|Q80UP5|AN13A_MOUSE	sp|Q8IZ07|AN13A_HUMAN
OG0008446	sp|Q8BUP8|FA43A_MOUSE	sp|Q8N2R8|FA43A_HUMAN
OG0008447	sp|P59266|FITM2_MOUSE	sp|Q8N6M3|FITM2_HUMAN
OG0008448	sp|Q8VEB4|PAG15_MOUSE	sp|Q8NCC3|PAG15_HUMAN
OG0008449	sp|Q3ULG3|SRARP_MOUSE	sp|Q8NEQ6|SRARP_HUMAN
OG0008450	sp|Q8K3G9|DP13B_MOUSE	sp|Q8NEU8|DP13B_HUMAN
OG0008451	sp|Q9D7F2|LPD6B_MOUSE	sp|Q8NI32|LPD6B_HUMAN
OG0008452	sp|Q8R4H9|ZNT5_MOUSE	sp|Q8TAD4|ZNT5_HUMAN
OG0008453	sp|Q9QXN0|SHRM3_MOUSE	sp|Q8TF72|SHRM3_HUMAN
OG0008454	sp|Q8K288|TP8L1_MOUSE	sp|Q8WVP5|TP8L1_HUMAN
OG0008455	sp|Q8VCF1|CANT1_MOUSE	sp|Q8WVQ1|CANT1_HUMAN
OG0008456	sp|Q8R0Z5|MFRN2_MOUSE	sp|Q96A46|MFRN2_HUMAN
OG0008457	sp|Q6PIX5|RHDF1_MOUSE	sp|Q96CC6|RHDF1_HUMAN
OG0008458	sp|Q3UPH1|PRRC1_MOUSE	sp|Q96M27|PRRC1_HUMAN
OG0008459	sp|Q0VF22|CC138_MOUSE	sp|Q96M89|CC138_HUMAN
OG0008460	sp|Q9D439|CFA53_MOUSE	sp|Q96M91|CFA53_HUMAN
OG0008461	sp|Q9CQA9|NTPCR_MOUSE	sp|Q9BSD7|NTPCR_HUMAN
OG0008462	sp|Q80X66|BTBDA_MOUSE	sp|Q9BSF8|BTBDA_HUMAN
OG0008463	sp|Q8R4E9|CDT1_MOUSE	sp|Q9H211|CDT1_HUMAN
OG0008464	sp|Q9ER71|RHOJ_MOUSE	sp|Q9H4E5|RHOJ_HUMAN
OG0008465	sp|E9PZZ1|PRD13_MOUSE	sp|Q9H4Q3|PRD13_HUMAN
OG0008466	sp|Q8BTH6|SCRT2_MOUSE	sp|Q9NQ03|SCRT2_HUMAN
OG0008467	sp|Q9QXW4|FSCN3_MOUSE	sp|Q9NQT6|FSCN3_HUMAN
OG0008468	sp|Q8K0B2|LMBD1_MOUSE	sp|Q9NUN5|LMBD1_HUMAN
OG0008469	sp|Q8K268|ABCF3_MOUSE	sp|Q9NUQ8|ABCF3_HUMAN
OG0008470	sp|Q9CY02|AHSP_MOUSE	sp|Q9NZD4|AHSP_HUMAN
OG0008471	sp|Q8BIE6|FRM4A_MOUSE	sp|Q9P2Q2|FRM4A_HUMAN
OG0008472	tr|Q3URQ4|Q3URQ4_MOUSE	sp|Q9UBU6|FA8A1_HUMAN
OG0008473	sp|Q9QZL9|DKKL1_MOUSE	sp|Q9UK85|DKKL1_HUMAN
OG0008474	sp|Q52KG5|KI26A_MOUSE	sp|Q9ULI4|KI26A_HUMAN
OG0008475	sp|Q9JJN0|POLH_MOUSE	sp|Q9Y253|POLH_HUMAN
OG0008476	sp|E9Q3C1|C2CD2_MOUSE	sp|Q9Y426|C2CD2_HUMAN
OG0008477	sp|Q99K41|EMIL1_MOUSE	sp|Q9Y6C2|EMIL1_HUMAN
OG0008478	tr|Q8BUR5|Q8BUR5_MOUSE	tr|A0A1B0GVY2|A0A1B0GVY2_HUMAN
OG0008479	sp|Q8R115|TMM82_MOUSE	sp|A0PJX8|TMM82_HUMAN
OG0008480	sp|Q307W7|KNCN_MOUSE	sp|A6PVL3|KNCN_HUMAN
OG0008481	sp|D3Z338|TM262_MOUSE	sp|E9PQX1|TM262_HUMAN
OG0008482	sp|O35136|NCAM2_MOUSE	sp|O15394|NCAM2_HUMAN
OG0008483	sp|Q9JJJ3|AQP9_MOUSE	sp|O43315|AQP9_HUMAN
OG0008484	sp|Q61550|RAD21_MOUSE	sp|O60216|RAD21_HUMAN
OG0008485	sp|O54908|DKK1_MOUSE	sp|O94907|DKK1_HUMAN
OG0008486	sp|Q9ES97|RTN3_MOUSE	sp|O95197|RTN3_HUMAN
OG0008487	sp|Q62351|TFR1_MOUSE	sp|P02786|TFR1_HUMAN
OG0008488	sp|Q04998|INHBA_MOUSE	sp|P08476|INHBA_HUMAN
OG0008489	sp|P11403|FGF4_MOUSE	sp|P08620|FGF4_HUMAN
OG0008490	sp|P43024|CX6A1_MOUSE	sp|P12074|CX6A1_HUMAN
OG0008491	sp|P16390|KCNA3_MOUSE	sp|P22001|KCNA3_HUMAN
OG0008492	sp|Q60676|PPP5_MOUSE	sp|P53041|PPP5_HUMAN
OG0008493	sp|Q63871|RPAB4_MOUSE	sp|P53803|RPAB4_HUMAN
OG0008494	sp|P62774|MTPN_MOUSE	sp|P58546|MTPN_HUMAN
OG0008495	sp|Q0P5Y3|TPPP2_MOUSE	sp|P59282|TPPP2_HUMAN
OG0008496	sp|P61290|PSME3_MOUSE	sp|P61289|PSME3_HUMAN
OG0008497	sp|P61953|GBG11_MOUSE	sp|P61952|GBG11_HUMAN
OG0008498	sp|Q07797|LG3BP_MOUSE	sp|Q08380|LG3BP_HUMAN
OG0008499	sp|Q8C5Q4|GRSF1_MOUSE	sp|Q12849|GRSF1_HUMAN
OG0008500	sp|Q9QZ57|HSPB3_MOUSE	sp|Q12988|HSPB3_HUMAN
OG0008501	sp|Q8R2G4|NAR3_MOUSE	sp|Q13508|NAR3_HUMAN
OG0008502	sp|Q99KJ8|DCTN2_MOUSE	sp|Q13561|DCTN2_HUMAN
OG0008503	sp|Q80X50|UBP2L_MOUSE	sp|Q14157|UBP2L_HUMAN
OG0008504	sp|P70257|NFIX_MOUSE	sp|Q14938|NFIX_HUMAN
OG0008505	sp|Q0VF58|COJA1_MOUSE	sp|Q14993|COJA1_HUMAN
OG0008506	sp|A2AFR3|FRPD4_MOUSE	sp|Q14CM0|FRPD4_HUMAN
OG0008507	sp|Q3U0V2|TRADD_MOUSE	sp|Q15628|TRADD_HUMAN
OG0008508	sp|Q6VNS1|NTRK3_MOUSE	sp|Q16288|NTRK3_HUMAN
OG0008509	sp|Q61885|MOG_MOUSE	sp|Q16653|MOG_HUMAN
OG0008510	sp|Q9CXF0|KYNU_MOUSE	sp|Q16719|KYNU_HUMAN
OG0008511	sp|Q62136|PTN21_MOUSE	sp|Q16825|PTN21_HUMAN
OG0008512	sp|Q5SSM3|RHG44_MOUSE	sp|Q17R89|RHG44_HUMAN
OG0008513	sp|Q7TN83|SYT16_MOUSE	sp|Q17RD7|SYT16_HUMAN
OG0008514	sp|Q8K2U2|ALKB6_MOUSE	sp|Q3KRA9|ALKB6_HUMAN
OG0008515	sp|Q3V1H9|SAMD5_MOUSE	sp|Q5TGI4|SAMD5_HUMAN
OG0008516	sp|Q6NXI6|RPRD2_MOUSE	sp|Q5VT52|RPRD2_HUMAN
OG0008517	sp|A7RDN6|RNLS_MOUSE	sp|Q5VYX0|RNLS_HUMAN
OG0008518	sp|Q5F2L2|FUT10_MOUSE	sp|Q6P4F1|FUT10_HUMAN
OG0008519	sp|Q9Z248|AEBP2_MOUSE	sp|Q6ZN18|AEBP2_HUMAN
OG0008520	sp|A3KGF9|CCD9B_MOUSE	sp|Q6ZUT6|CCD9B_HUMAN
OG0008521	sp|Q9QY39|PDZD4_MOUSE	sp|Q76G19|PDZD4_HUMAN
OG0008522	sp|Q8K1B8|URP2_MOUSE	sp|Q86UX7|URP2_HUMAN
OG0008523	sp|Q8CHY6|P66A_MOUSE	sp|Q86YP4|P66A_HUMAN
OG0008524	sp|Q8BTK5|SMYD4_MOUSE	sp|Q8IYR2|SMYD4_HUMAN
OG0008525	tr|E9Q9D8|E9Q9D8_MOUSE	sp|Q8N283|ANR35_HUMAN
OG0008526	sp|Q3UD82|PARP8_MOUSE	sp|Q8N3A8|PARP8_HUMAN
OG0008527	sp|Q9D300|RGF1C_MOUSE	sp|Q8N431|RGF1C_HUMAN
OG0008528	sp|Q8BNX7|NRAC_MOUSE	sp|Q8N912|NRAC_HUMAN
OG0008529	sp|E9Q6J5|BD1L1_MOUSE	sp|Q8NFC6|BD1L1_HUMAN
OG0008530	tr|Q8VF22|Q8VF22_MOUSE	sp|Q8NGR4|OR5C1_HUMAN
OG0008531	sp|Q9D2H8|FNDC8_MOUSE	sp|Q8TC99|FNDC8_HUMAN
OG0008532	sp|Q8K4J6|MRTFA_MOUSE	sp|Q969V6|MRTFA_HUMAN
OG0008533	sp|Q6RUU0|PTX4_MOUSE	sp|Q96A99|PTX4_HUMAN
OG0008534	sp|Q9ERE3|SGK3_MOUSE	sp|Q96BR1|SGK3_HUMAN
OG0008535	sp|Q91XD8|S2538_MOUSE	sp|Q96DW6|S2538_HUMAN
OG0008536	sp|Q91YT2|RN185_MOUSE	sp|Q96GF1|RN185_HUMAN
OG0008537	sp|Q8BM96|AGRG7_MOUSE	sp|Q96K78|AGRG7_HUMAN
OG0008538	sp|Q99MR8|MCCA_MOUSE	sp|Q96RQ3|MCCA_HUMAN
OG0008539	sp|Q923W1|TGS1_MOUSE	sp|Q96RS0|TGS1_HUMAN
OG0008540	sp|P97412|LYST_MOUSE	sp|Q99698|LYST_HUMAN
OG0008541	sp|P56726|SMO_MOUSE	sp|Q99835|SMO_HUMAN
OG0008542	sp|Q8R149|BUD13_MOUSE	sp|Q9BRD0|BUD13_HUMAN
OG0008543	sp|Q99NF1|BCDO2_MOUSE	sp|Q9BYV7|BCDO2_HUMAN
OG0008544	sp|Q99JB6|FOXP3_MOUSE	sp|Q9BZS1|FOXP3_HUMAN
OG0008545	tr|G3UY57|G3UY57_MOUSE	sp|Q9C019|TRI15_HUMAN
OG0008546	sp|P70447|NGN2_MOUSE	sp|Q9H2A3|NGN2_HUMAN
OG0008547	sp|Q8CA72|GAN_MOUSE	sp|Q9H2C0|GAN_HUMAN
OG0008548	sp|Q9DAI2|IFT22_MOUSE	sp|Q9H7X7|IFT22_HUMAN
OG0008549	sp|Q8BZ94|ZMAT4_MOUSE	sp|Q9H898|ZMAT4_HUMAN
OG0008550	tr|Q76M80|Q76M80_MOUSE	sp|Q9HB15|KCNKC_HUMAN
OG0008551	sp|Q9JIL5|TULP4_MOUSE	sp|Q9NRJ4|TULP4_HUMAN
OG0008552	sp|Q3TVP5|OTULL_MOUSE	sp|Q9NUU6|OTULL_HUMAN
OG0008553	sp|Q7TS63|ZFAT_MOUSE	sp|Q9P243|ZFAT_HUMAN
OG0008554	sp|P60762|MO4L1_MOUSE	sp|Q9UBU8|MO4L1_HUMAN
OG0008555	sp|Q9JLN6|ADA28_MOUSE	sp|Q9UKQ2|ADA28_HUMAN
OG0008556	sp|P61622|ITA11_MOUSE	sp|Q9UKX5|ITA11_HUMAN
OG0008557	sp|Q8C0G2|T3JAM_MOUSE	sp|Q9Y228|T3JAM_HUMAN
OG0008559	sp|A6PWV5|ARI3C_MOUSE	sp|A6NKF2|ARI3C_HUMAN
OG0008560	tr|J3QPU5|J3QPU5_MOUSE	sp|I3L3R5|CCER2_HUMAN
OG0008561	sp|Q9D939|ST1C2_MOUSE	sp|O00338|ST1C2_HUMAN
OG0008562	sp|O88803|LECT2_MOUSE	sp|O14960|LECT2_HUMAN
OG0008563	sp|P20293|TBXT_MOUSE	sp|O15178|TBXT_HUMAN
OG0008564	sp|P32766|CST8_MOUSE	sp|O60676|CST8_HUMAN
OG0008565	sp|Q5UBV8|TNF15_MOUSE	sp|O95150|TNF15_HUMAN
OG0008566	sp|Q62233|SIX3_MOUSE	sp|O95343|SIX3_HUMAN
OG0008567	sp|Q08423|TFF1_MOUSE	sp|P04155|TFF1_HUMAN
OG0008568	sp|P05201|AATC_MOUSE	sp|P17174|AATC_HUMAN
OG0008569	sp|P41272|CD27_MOUSE	sp|P26842|CD27_HUMAN
OG0008570	sp|Q9D0D5|T2EA_MOUSE	sp|P29083|T2EA_HUMAN
OG0008571	sp|Q8BVA4|LMOD1_MOUSE	sp|P29536|LMOD1_HUMAN
OG0008572	sp|Q9JK91|MLH1_MOUSE	sp|P40692|MLH1_HUMAN
OG0008573	sp|Q61211|EIF2D_MOUSE	sp|P41214|EIF2D_HUMAN
OG0008574	sp|P41274|TNFL9_MOUSE	sp|P41273|TNFL9_HUMAN
OG0008575	sp|P42859|HD_MOUSE	sp|P42858|HD_HUMAN
OG0008576	sp|P48776|T23O_MOUSE	sp|P48775|T23O_HUMAN
OG0008577	sp|Q8C3Y4|KNTC1_MOUSE	sp|P50748|KNTC1_HUMAN
OG0008578	sp|Q9WVC3|CAV2_MOUSE	sp|P51636|CAV2_HUMAN
OG0008579	sp|Q9R1M5|NALP5_MOUSE	sp|P59047|NALP5_HUMAN
OG0008580	sp|P17751|TPIS_MOUSE	sp|P60174|TPIS_HUMAN
OG0008581	sp|P36371|TAP2_MOUSE	sp|Q03519|TAP2_HUMAN
OG0008582	sp|P97855|G3BP1_MOUSE	sp|Q13283|G3BP1_HUMAN
OG0008583	sp|O35309|NMI_MOUSE	sp|Q13287|NMI_HUMAN
OG0008584	sp|P56477|IRF5_MOUSE	sp|Q13568|IRF5_HUMAN
OG0008585	sp|P0C605|KGP1_MOUSE	sp|Q13976|KGP1_HUMAN
OG0008586	sp|Q9CYH6|RRS1_MOUSE	sp|Q15050|RRS1_HUMAN
OG0008587	sp|P48301|TEAD2_MOUSE	sp|Q15562|TEAD2_HUMAN
OG0008588	sp|Q810P3|CDKN3_MOUSE	sp|Q16667|CDKN3_HUMAN
OG0008589	sp|Q7TPD7|LR75B_MOUSE	sp|Q2VPJ9|LR75B_HUMAN
OG0008590	sp|Q80T11|USH1G_MOUSE	sp|Q495M9|USH1G_HUMAN
OG0008591	sp|Q569E7|ZN697_MOUSE	sp|Q5TEC3|ZN697_HUMAN
OG0008592	sp|P0C6B2|PTCRA_MOUSE	sp|Q6ISU1|PTCRA_HUMAN
OG0008593	sp|Q921Y4|MFSD5_MOUSE	sp|Q6N075|MFSD5_HUMAN
OG0008594	sp|B2RXB0|GAR1A_MOUSE	sp|Q6NXP2|GAR1A_HUMAN
OG0008595	sp|Q9QYK9|KCC1B_MOUSE	sp|Q6P2M8|KCC1B_HUMAN
OG0008596	sp|E9Q4F7|ANR11_MOUSE	sp|Q6UB99|ANR11_HUMAN
OG0008597	sp|Q80X32|CE024_MOUSE	sp|Q7Z6I8|CE024_HUMAN
OG0008598	sp|Q8BT18|ARMD4_MOUSE	sp|Q86TY3|ARMD4_HUMAN
OG0008599	sp|Q0P678|ZCH18_MOUSE	sp|Q86VM9|ZCH18_HUMAN
OG0008600	sp|C3VPR6|NLRC5_MOUSE	sp|Q86WI3|NLRC5_HUMAN
OG0008601	sp|Q9DCU9|HOGA1_MOUSE	sp|Q86XE5|HOGA1_HUMAN
OG0008602	sp|Q8BQC3|IGDC3_MOUSE	sp|Q8IVU1|IGDC3_HUMAN
OG0008603	sp|Q5F289|SPEM1_MOUSE	sp|Q8N4L4|SPEM1_HUMAN
OG0008604	sp|A2AVZ9|S43A3_MOUSE	sp|Q8NBI5|S43A3_HUMAN
OG0008605	sp|Q91V17|ZNRF1_MOUSE	sp|Q8ND25|ZNRF1_HUMAN
OG0008606	sp|G3UYX5|RGS22_MOUSE	sp|Q8NE09|RGS22_HUMAN
OG0008607	sp|Q9DB96|NGDN_MOUSE	sp|Q8NEJ9|NGDN_HUMAN
OG0008608	sp|Q3URY6|ARMC2_MOUSE	sp|Q8NEN0|ARMC2_HUMAN
OG0008609	sp|Q09199|B4GN2_MOUSE	sp|Q8NHY0|B4GN2_HUMAN
OG0008610	sp|Q80ZW0|STK35_MOUSE	sp|Q8TDR2|STK35_HUMAN
OG0008611	sp|Q8K3C3|LZIC_MOUSE	sp|Q8WZA0|LZIC_HUMAN
OG0008612	sp|O70131|NINJ1_MOUSE	sp|Q92982|NINJ1_HUMAN
OG0008613	sp|A8E0Y8|IGSF2_MOUSE	sp|Q93033|IGSF2_HUMAN
OG0008614	sp|Q9D5L7|SPSB1_MOUSE	sp|Q96BD6|SPSB1_HUMAN
OG0008615	sp|Q5U4F6|DC2I2_MOUSE	sp|Q96EX3|DC2I2_HUMAN
OG0008616	sp|Q8BJH1|ZC21A_MOUSE	sp|Q96GY0|ZC21A_HUMAN
OG0008617	sp|Q8BIY1|GPTC3_MOUSE	sp|Q96I76|GPTC3_HUMAN
OG0008618	sp|Q8BVU0|LRCH3_MOUSE	sp|Q96II8|LRCH3_HUMAN
OG0008619	sp|Q9DAG4|TEX37_MOUSE	sp|Q96LM6|TEX37_HUMAN
OG0008620	sp|Q61286|HTF4_MOUSE	sp|Q99081|HTF4_HUMAN
OG0008621	sp|Q9CZB0|C560_MOUSE	sp|Q99643|C560_HUMAN
OG0008622	sp|Q7TQJ1|MALD1_MOUSE	sp|Q9BSK0|MALD1_HUMAN
OG0008623	sp|Q8CIS0|CAR11_MOUSE	sp|Q9BXL7|CAR11_HUMAN
OG0008624	sp|P97303|BACH2_MOUSE	sp|Q9BYV9|BACH2_HUMAN
OG0008625	sp|Q9EQC4|ELOV4_MOUSE	sp|Q9GZR5|ELOV4_HUMAN
OG0008626	sp|Q9D269|CST11_MOUSE	sp|Q9H112|CST11_HUMAN
OG0008627	sp|Q91WA9|ABCG4_MOUSE	sp|Q9H172|ABCG4_HUMAN
OG0008628	sp|Q9CXM0|CHODL_MOUSE	sp|Q9H9P2|CHODL_HUMAN
OG0008629	sp|P0C090|RC3H2_MOUSE	sp|Q9HBD1|RC3H2_HUMAN
OG0008630	sp|Q9R078|AAKB1_MOUSE	sp|Q9Y478|AAKB1_HUMAN
OG0008631	sp|Q80WV3|CHST2_MOUSE	sp|Q9Y4C5|CHST2_HUMAN
OG0008632	sp|Q5XFR0|EPAB2_MOUSE	sp|A6NDY0|EPAB2_HUMAN
OG0008633	sp|P97813|PLD2_MOUSE	sp|O14939|PLD2_HUMAN
OG0008634	sp|Q9Z2C6|UPK1B_MOUSE	sp|O75841|UPK1B_HUMAN
OG0008635	sp|Q3UPL0|SC31A_MOUSE	sp|O94979|SC31A_HUMAN
OG0008636	sp|Q9ES00|UBE4B_MOUSE	sp|O95155|UBE4B_HUMAN
OG0008637	sp|Q9Z2I0|LETM1_MOUSE	sp|O95202|LETM1_HUMAN
OG0008638	sp|P48678|LMNA_MOUSE	sp|P02545|LMNA_HUMAN
OG0008639	sp|Q91YQ5|RPN1_MOUSE	sp|P04843|RPN1_HUMAN
OG0008640	sp|P18242|CATD_MOUSE	sp|P07339|CATD_HUMAN
OG0008641	sp|P0C872|JMJD7_MOUSE	sp|P0C870|JMJD7_HUMAN
OG0008642	sp|Q9ESY9|GILT_MOUSE	sp|P13284|GILT_HUMAN
OG0008643	sp|Q62469|ITA2_MOUSE	sp|P17301|ITA2_HUMAN
OG0008644	sp|Q05909|PTPRG_MOUSE	sp|P23470|PTPRG_HUMAN
OG0008645	sp|Q04841|3MG_MOUSE	sp|P29372|3MG_HUMAN
OG0008646	sp|O70200|AIF1_MOUSE	sp|P55008|AIF1_HUMAN
OG0008647	sp|Q8K445|CLRN1_MOUSE	sp|P58418|CLRN1_HUMAN
OG0008648	sp|P70314|PITX1_MOUSE	sp|P78337|PITX1_HUMAN
OG0008649	sp|O54991|CNTP1_MOUSE	sp|P78357|CNTP1_HUMAN
OG0008650	sp|Q9QUT0|RHAG_MOUSE	sp|Q02094|RHAG_HUMAN
OG0008651	sp|P70402|MYBPH_MOUSE	sp|Q13203|MYBPH_HUMAN
OG0008652	sp|Q9JLV5|CUL3_MOUSE	sp|Q13618|CUL3_HUMAN
OG0008653	sp|Q9WTZ2|MBTP1_MOUSE	sp|Q14703|MBTP1_HUMAN
OG0008654	sp|Q921L5|COG2_MOUSE	sp|Q14746|COG2_HUMAN
OG0008655	sp|Q8BGA9|OXA1L_MOUSE	sp|Q15070|OXA1L_HUMAN
OG0008656	sp|Q8K3D3|SWI5_MOUSE	sp|Q1ZZU3|SWI5_HUMAN
OG0008657	tr|F6ZPB0|F6ZPB0_MOUSE	sp|Q2TBC4|PRIC4_HUMAN
OG0008658	sp|Q80V03|ADCK5_MOUSE	sp|Q3MIX3|ADCK5_HUMAN
OG0008659	sp|Q8CIB9|ESCO2_MOUSE	sp|Q56NI9|ESCO2_HUMAN
OG0008660	sp|Q3UMG5|LRCH2_MOUSE	sp|Q5VUJ6|LRCH2_HUMAN
OG0008661	sp|Q8C561|LMBD2_MOUSE	sp|Q68DH5|LMBD2_HUMAN
OG0008662	tr|B1AYM9|B1AYM9_MOUSE	sp|Q6P1W5|CA094_HUMAN
OG0008663	sp|Q9D075|TM10B_MOUSE	sp|Q6PF06|TM10B_HUMAN
OG0008664	sp|Q921R4|DJC14_MOUSE	sp|Q6Y2X3|DJC14_HUMAN
OG0008665	sp|Q9DCQ3|GOT1A_MOUSE	sp|Q6ZVE7|GOT1A_HUMAN
OG0008666	sp|A2AL36|CNTRL_MOUSE	sp|Q7Z7A1|CNTRL_HUMAN
OG0008667	sp|Q9CS72|FLIP1_MOUSE	sp|Q7Z7B0|FLIP1_HUMAN
OG0008668	sp|Q80VM8|PNM8A_MOUSE	sp|Q86V59|PNM8A_HUMAN
OG0008669	sp|Q91YK0|LRC49_MOUSE	sp|Q8IUZ0|LRC49_HUMAN
OG0008670	sp|Q6IQX7|CHSS2_MOUSE	sp|Q8IZ52|CHSS2_HUMAN
OG0008671	sp|Q4KMM3|OXR1_MOUSE	sp|Q8N573|OXR1_HUMAN
OG0008672	sp|Q61467|ZIC4_MOUSE	sp|Q8N9L1|ZIC4_HUMAN
OG0008673	tr|F8VPZ3|F8VPZ3_MOUSE	sp|Q8NFA0|UBP32_HUMAN
OG0008674	tr|Q7TRW1|Q7TRW1_MOUSE	sp|Q8NGY5|OR6N1_HUMAN
OG0008675	sp|Q8BGP6|S2540_MOUSE	sp|Q8TBP6|S2540_HUMAN
OG0008676	sp|Q8VI67|SP7_MOUSE	sp|Q8TDD2|SP7_HUMAN
OG0008677	sp|Q8R4X1|ACER1_MOUSE	sp|Q8TDN7|ACER1_HUMAN
OG0008678	sp|Q61009|SCRB1_MOUSE	sp|Q8WTV0|SCRB1_HUMAN
OG0008679	sp|Q8BLR7|RND1_MOUSE	sp|Q92730|RND1_HUMAN
OG0008680	sp|Q80XF5|I22R2_MOUSE	sp|Q969J5|I22R2_HUMAN
OG0008681	sp|Q9D4H2|GCC1_MOUSE	sp|Q96CN9|GCC1_HUMAN
OG0008682	sp|Q9QZM8|FBX17_MOUSE	sp|Q96EF6|FBX17_HUMAN
OG0008683	sp|Q9CR83|RBM18_MOUSE	sp|Q96H35|RBM18_HUMAN
OG0008684	sp|Q9DCP2|S38A3_MOUSE	sp|Q99624|S38A3_HUMAN
OG0008685	sp|Q9D6V8|PAIP2_MOUSE	sp|Q9BPZ3|PAIP2_HUMAN
OG0008686	sp|P63046|ST4A1_MOUSE	sp|Q9BR01|ST4A1_HUMAN
OG0008687	sp|Q62255|SALL3_MOUSE	sp|Q9BXA9|SALL3_HUMAN
OG0008688	sp|Q3V1F8|EPHX3_MOUSE	sp|Q9H6B9|EPHX3_HUMAN
OG0008689	sp|Q8CE72|CPLN1_MOUSE	sp|Q9H799|CPLN1_HUMAN
OG0008690	sp|Q9ERH8|S28A3_MOUSE	sp|Q9HAS3|S28A3_HUMAN
OG0008691	sp|Q9DB91|MED29_MOUSE	sp|Q9NX70|MED29_HUMAN
OG0008692	sp|Q9D8C6|MED11_MOUSE	sp|Q9P086|MED11_HUMAN
OG0008693	tr|A0A338P7C9|A0A338P7C9_MOUSE	sp|Q9P2C4|TM181_HUMAN
OG0008694	sp|A3KFU9|DISP3_MOUSE	sp|Q9P2K9|DISP3_HUMAN
OG0008695	sp|Q5DU00|DCDC2_MOUSE	sp|Q9UHG0|DCDC2_HUMAN
