Orthogroup	Mus_musculus	Delphinapterus_leucas
OG0008808	sp|Q0PD08|RAB42_MOUSE	tr|A0A2Y9LDF7|A0A2Y9LDF7_DELLE
OG0008809	sp|Q8BWJ4|LRAD4_MOUSE	tr|A0A2Y9LEF9|A0A2Y9LEF9_DELLE
OG0008810	sp|P55096|ABCD3_MOUSE	tr|A0A2Y9LPL7|A0A2Y9LPL7_DELLE
OG0008811	sp|P16294|FA9_MOUSE	tr|A0A2Y9LSD8|A0A2Y9LSD8_DELLE
OG0008812	sp|Q8K129|CTXN1_MOUSE	tr|A0A2Y9LTJ6|A0A2Y9LTJ6_DELLE
OG0008813	sp|Q8CAK3|SHFL_MOUSE	tr|A0A2Y9LTU3|A0A2Y9LTU3_DELLE
OG0008814	sp|Q9QUR7|PIN1_MOUSE	tr|A0A2Y9LTV7|A0A2Y9LTV7_DELLE
OG0008815	sp|Q9CPX8|QCR10_MOUSE	tr|A0A2Y9LU09|A0A2Y9LU09_DELLE
OG0008816	sp|Q9EQH3|VPS35_MOUSE	tr|A0A2Y9LV16|A0A2Y9LV16_DELLE
OG0008817	sp|Q9WTL2|RAB25_MOUSE	tr|A0A2Y9M0U2|A0A2Y9M0U2_DELLE
OG0008818	sp|P70380|IL18_MOUSE	tr|A0A2Y9M1D1|A0A2Y9M1D1_DELLE
OG0008819	sp|Q9D164|FXYD6_MOUSE	tr|A0A2Y9M1H7|A0A2Y9M1H7_DELLE
OG0008820	sp|Q8C3I9|DIK2B_MOUSE	tr|A0A2Y9M457|A0A2Y9M457_DELLE
OG0008821	sp|Q68ED7|CRTC1_MOUSE	tr|A0A2Y9M5X1|A0A2Y9M5X1_DELLE
OG0008822	sp|Q8BWF0|SSDH_MOUSE	tr|A0A2Y9MAM6|A0A2Y9MAM6_DELLE
OG0008823	sp|Q9JJ28|FLII_MOUSE	tr|A0A2Y9MBF0|A0A2Y9MBF0_DELLE
OG0008824	sp|Q3U2K0|F193B_MOUSE	tr|A0A2Y9MD47|A0A2Y9MD47_DELLE
OG0008825	sp|Q9D738|ASB12_MOUSE	tr|A0A2Y9MLB2|A0A2Y9MLB2_DELLE
OG0008826	sp|Q3KNJ2|NHEJ1_MOUSE	tr|A0A2Y9MN59|A0A2Y9MN59_DELLE
OG0008827	sp|Q4VBD2|TAPT1_MOUSE	tr|A0A2Y9MNV6|A0A2Y9MNV6_DELLE
OG0008828	sp|Q8BP27|SFR1_MOUSE	tr|A0A2Y9MQE0|A0A2Y9MQE0_DELLE
OG0008829	sp|Q91WS0|CISD1_MOUSE	tr|A0A2Y9MS23|A0A2Y9MS23_DELLE
OG0008830	sp|P63250|KCNJ3_MOUSE	tr|A0A2Y9MU28|A0A2Y9MU28_DELLE
OG0008831	sp|Q80UP8|S20A2_MOUSE	tr|A0A2Y9MX84|A0A2Y9MX84_DELLE
OG0008832	sp|Q5HZI1|MTUS1_MOUSE	tr|A0A2Y9MY16|A0A2Y9MY16_DELLE
OG0008833	sp|Q9CXC9|ETV5_MOUSE	tr|A0A2Y9N3I6|A0A2Y9N3I6_DELLE
OG0008834	sp|Q80TA1|EPT1_MOUSE	tr|A0A2Y9N5I4|A0A2Y9N5I4_DELLE
OG0008835	sp|P52927|HMGA2_MOUSE	tr|A0A2Y9N7D2|A0A2Y9N7D2_DELLE
OG0008836	tr|G3UW50|G3UW50_MOUSE	tr|A0A2Y9NA30|A0A2Y9NA30_DELLE
OG0008837	sp|Q7TMY4|THOC7_MOUSE	tr|A0A2Y9NA90|A0A2Y9NA90_DELLE
OG0008838	sp|Q9D0M0|EXOS7_MOUSE	tr|A0A2Y9NCF3|A0A2Y9NCF3_DELLE
OG0008839	sp|Q9CQ00|DMAC1_MOUSE	tr|A0A2Y9ND70|A0A2Y9ND70_DELLE
OG0008840	sp|Q64429|CP1B1_MOUSE	tr|A0A2Y9NE78|A0A2Y9NE78_DELLE
OG0008841	tr|E9Q0X2|E9Q0X2_MOUSE	tr|A0A2Y9NEH0|A0A2Y9NEH0_DELLE
OG0008842	sp|Q3UK37|TEDC1_MOUSE	tr|A0A2Y9NF77|A0A2Y9NF77_DELLE
OG0008843	sp|Q9CYW4|HDHD3_MOUSE	tr|A0A2Y9NI97|A0A2Y9NI97_DELLE
OG0008844	sp|P52800|EFNB2_MOUSE	tr|A0A2Y9NMB4|A0A2Y9NMB4_DELLE
OG0008845	tr|E9Q1A5|E9Q1A5_MOUSE	tr|A0A2Y9NP47|A0A2Y9NP47_DELLE
OG0008846	sp|Q811F1|ZBT41_MOUSE	tr|A0A2Y9NPS1|A0A2Y9NPS1_DELLE
OG0008847	sp|Q8BU04|UBR7_MOUSE	tr|A0A2Y9NRH7|A0A2Y9NRH7_DELLE
OG0008848	tr|F8VQ70|F8VQ70_MOUSE	tr|A0A2Y9NSC7|A0A2Y9NSC7_DELLE
OG0008849	sp|Q80YW5|BSPRY_MOUSE	tr|A0A2Y9NUG8|A0A2Y9NUG8_DELLE
OG0008850	sp|Q9D7H3|RTCA_MOUSE	tr|A0A2Y9NYB7|A0A2Y9NYB7_DELLE
OG0008851	sp|Q8C0P0|GWL_MOUSE	tr|A0A2Y9P1S0|A0A2Y9P1S0_DELLE
OG0008852	sp|Q9Z238|CCNE2_MOUSE	tr|A0A2Y9P5H1|A0A2Y9P5H1_DELLE
OG0008853	sp|Q8C0R9|LRRD1_MOUSE	tr|A0A2Y9P5J0|A0A2Y9P5J0_DELLE
OG0008854	sp|Q3U4G0|CDIN1_MOUSE	tr|A0A2Y9P868|A0A2Y9P868_DELLE
OG0008855	sp|Q8BH53|CFA69_MOUSE	tr|A0A2Y9PCE1|A0A2Y9PCE1_DELLE
OG0008856	sp|Q8BQX5|TMCO6_MOUSE	tr|A0A2Y9PCP3|A0A2Y9PCP3_DELLE
OG0008857	sp|Q9D844|DNJC4_MOUSE	tr|A0A2Y9PKB9|A0A2Y9PKB9_DELLE
OG0008858	sp|Q91ZE9|BMF_MOUSE	tr|A0A2Y9PKH3|A0A2Y9PKH3_DELLE
OG0008859	sp|O08915|AIP_MOUSE	tr|A0A2Y9PNY3|A0A2Y9PNY3_DELLE
OG0008860	sp|Q9D275|BATF3_MOUSE	tr|A0A2Y9PQH9|A0A2Y9PQH9_DELLE
OG0008861	sp|Q03358|MSX2_MOUSE	tr|A0A2Y9PV86|A0A2Y9PV86_DELLE
OG0008862	sp|Q9JHI8|NOX4_MOUSE	tr|A0A2Y9PWA8|A0A2Y9PWA8_DELLE
OG0008863	sp|Q6PG95|CRML_MOUSE	tr|A0A2Y9PXC4|A0A2Y9PXC4_DELLE
OG0008864	sp|P47809|MP2K4_MOUSE	tr|A0A2Y9PYR4|A0A2Y9PYR4_DELLE
OG0008865	sp|Q99KR3|LACB2_MOUSE	tr|A0A2Y9Q0L1|A0A2Y9Q0L1_DELLE
OG0008866	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A2Y9Q122|A0A2Y9Q122_DELLE
OG0008867	sp|Q9D2U5|LSMD1_MOUSE	tr|A0A2Y9Q1I4|A0A2Y9Q1I4_DELLE
OG0008868	sp|E9PVD1|CCD62_MOUSE	tr|A0A2Y9Q450|A0A2Y9Q450_DELLE
OG0008869	sp|Q61112|CAB45_MOUSE	tr|A0A2Y9Q9M2|A0A2Y9Q9M2_DELLE
OG0008870	sp|Q04888|SOX10_MOUSE	tr|A0A2Y9QB75|A0A2Y9QB75_DELLE
OG0008871	sp|Q6PDN3|MYLK_MOUSE	tr|A0A7F8K595|A0A7F8K595_DELLE
OG0008872	sp|P97325|SIAT6_MOUSE	tr|A0A7F8K7M3|A0A7F8K7M3_DELLE
OG0008873	sp|Q8CEZ1|SMCO1_MOUSE	tr|A0A7F8K9I9|A0A7F8K9I9_DELLE
OG0008874	sp|Q3UF25|STIMA_MOUSE	tr|A0A7F8K9U4|A0A7F8K9U4_DELLE
OG0008875	tr|Q9D976|Q9D976_MOUSE	tr|A0A7F8KBC1|A0A7F8KBC1_DELLE
OG0008876	sp|Q80UG5|SEPT9_MOUSE	tr|A0A7F8KDZ2|A0A7F8KDZ2_DELLE
OG0008877	sp|P54987|IRG1_MOUSE	tr|A0A7F8KDZ4|A0A7F8KDZ4_DELLE
OG0008878	sp|O35914|BNC1_MOUSE	tr|A0A7F8KEP8|A0A7F8KEP8_DELLE
OG0008879	sp|Q5SPX3|RN215_MOUSE	tr|A0A2Y9LD42|A0A2Y9LD42_DELLE
OG0008880	sp|Q4VC33|MAEA_MOUSE	tr|A0A2Y9LML6|A0A2Y9LML6_DELLE
OG0008881	sp|P30415|NKTR_MOUSE	tr|A0A2Y9LR12|A0A2Y9LR12_DELLE
OG0008882	sp|Q62018|CTR9_MOUSE	tr|A0A2Y9LRZ2|A0A2Y9LRZ2_DELLE
OG0008883	sp|P22005|PENK_MOUSE	tr|A0A2Y9LUV1|A0A2Y9LUV1_DELLE
OG0008884	sp|Q8BP01|VMAC_MOUSE	tr|A0A2Y9LVB5|A0A2Y9LVB5_DELLE
OG0008885	sp|Q9D2R6|COA3_MOUSE	tr|A0A2Y9LVU9|A0A2Y9LVU9_DELLE
OG0008886	tr|O88325|O88325_MOUSE	tr|A0A2Y9LWF2|A0A2Y9LWF2_DELLE
OG0008887	sp|P40645|SOX6_MOUSE	tr|A0A2Y9LWT3|A0A2Y9LWT3_DELLE
OG0008888	sp|P60324|NANO3_MOUSE	tr|A0A2Y9LYJ5|A0A2Y9LYJ5_DELLE
OG0008889	sp|Q8R404|MIC13_MOUSE	tr|A0A2Y9M0M4|A0A2Y9M0M4_DELLE
OG0008890	sp|A2A6H3|FBX47_MOUSE	tr|A0A2Y9M3S3|A0A2Y9M3S3_DELLE
OG0008891	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A2Y9M537|A0A2Y9M537_DELLE
OG0008892	sp|Q9JJR7|ASCL3_MOUSE	tr|A0A2Y9MD02|A0A2Y9MD02_DELLE
OG0008893	sp|P82349|SGCB_MOUSE	tr|A0A2Y9MD37|A0A2Y9MD37_DELLE
OG0008894	tr|J3QP53|J3QP53_MOUSE	tr|A0A2Y9ME30|A0A2Y9ME30_DELLE
OG0008895	sp|O08576|RUN3A_MOUSE	tr|A0A2Y9MF25|A0A2Y9MF25_DELLE
OG0008896	sp|O70200|AIF1_MOUSE	tr|A0A2Y9MIU7|A0A2Y9MIU7_DELLE
OG0008897	sp|G5E897|PLGT3_MOUSE	tr|A0A2Y9MJB4|A0A2Y9MJB4_DELLE
OG0008898	sp|Q99LG0|UBP16_MOUSE	tr|A0A2Y9MW63|A0A2Y9MW63_DELLE
OG0008899	sp|Q8VEB2|SAV1_MOUSE	tr|A0A2Y9MZL8|A0A2Y9MZL8_DELLE
OG0008900	sp|P23906|IRF2_MOUSE	tr|A0A2Y9N0F7|A0A2Y9N0F7_DELLE
OG0008901	sp|Q3U3F9|GP160_MOUSE	tr|A0A2Y9N101|A0A2Y9N101_DELLE
OG0008902	sp|Q9R0M1|XCR1_MOUSE	tr|A0A2Y9N338|A0A2Y9N338_DELLE
OG0008903	sp|O89090|SP1_MOUSE	tr|A0A2Y9N3R0|A0A2Y9N3R0_DELLE
OG0008904	sp|Q8VHH7|ADCY3_MOUSE	tr|A0A2Y9N5N0|A0A2Y9N5N0_DELLE
OG0008905	sp|Q6VMN6|PRLHR_MOUSE	tr|A0A2Y9N7J4|A0A2Y9N7J4_DELLE
OG0008906	sp|Q9D8M3|HRG1_MOUSE	tr|A0A2Y9N9E4|A0A2Y9N9E4_DELLE
OG0008907	sp|Q99MK9|RASF1_MOUSE	tr|A0A2Y9NBD2|A0A2Y9NBD2_DELLE
OG0008908	sp|Q71KU9|FGL1_MOUSE	tr|A0A2Y9NC09|A0A2Y9NC09_DELLE
OG0008909	sp|Q8R322|GLE1_MOUSE	tr|A0A2Y9NH67|A0A2Y9NH67_DELLE
OG0008910	sp|Q8VI78|PLA1A_MOUSE	tr|A0A2Y9NK56|A0A2Y9NK56_DELLE
OG0008911	sp|Q8BH01|TMCO3_MOUSE	tr|A0A2Y9NM11|A0A2Y9NM11_DELLE
OG0008912	sp|E9Q784|ZC3HD_MOUSE	tr|A0A2Y9NMM1|A0A2Y9NMM1_DELLE
OG0008913	sp|Q80WK2|OSTB_MOUSE	tr|A0A2Y9NPI7|A0A2Y9NPI7_DELLE
OG0008914	sp|Q91XC8|DAP1_MOUSE	tr|A0A2Y9NPN1|A0A2Y9NPN1_DELLE
OG0008915	sp|Q8CFF0|PAR11_MOUSE	tr|A0A2Y9NU92|A0A2Y9NU92_DELLE
OG0008916	sp|Q1HFZ0|NSUN2_MOUSE	tr|A0A2Y9NVU5|A0A2Y9NVU5_DELLE
OG0008917	sp|Q8BX05|GLPK5_MOUSE	tr|A0A2Y9NWH6|A0A2Y9NWH6_DELLE
OG0008918	sp|Q9D287|SPF27_MOUSE	tr|A0A2Y9NXM6|A0A2Y9NXM6_DELLE
OG0008919	sp|Q8R3L2|TCF25_MOUSE	tr|A0A2Y9NZX6|A0A2Y9NZX6_DELLE
OG0008920	tr|Q80X98|Q80X98_MOUSE	tr|A0A2Y9P158|A0A2Y9P158_DELLE
OG0008921	sp|Q8BLG2|LPAR4_MOUSE	tr|A0A2Y9P2S6|A0A2Y9P2S6_DELLE
OG0008922	sp|Q9WTZ2|MBTP1_MOUSE	tr|A0A2Y9P8W9|A0A2Y9P8W9_DELLE
OG0008923	sp|Q9CZC8|SCRN1_MOUSE	tr|A0A2Y9P9M2|A0A2Y9P9M2_DELLE
OG0008924	sp|Q8BG15|CTSL2_MOUSE	tr|A0A2Y9PA67|A0A2Y9PA67_DELLE
OG0008925	sp|Q91WB4|PKHF2_MOUSE	tr|A0A2Y9PAZ8|A0A2Y9PAZ8_DELLE
OG0008926	sp|Q9JJF9|SPP2A_MOUSE	tr|A0A2Y9PC47|A0A2Y9PC47_DELLE
OG0008927	sp|Q07832|PLK1_MOUSE	tr|A0A2Y9PEA9|A0A2Y9PEA9_DELLE
OG0008928	sp|Q99LY2|GDPD3_MOUSE	tr|A0A2Y9PFK9|A0A2Y9PFK9_DELLE
OG0008929	sp|P35330|ICAM2_MOUSE	tr|A0A2Y9PG92|A0A2Y9PG92_DELLE
OG0008930	sp|Q80X32|CE024_MOUSE	tr|A0A2Y9PGZ4|A0A2Y9PGZ4_DELLE
OG0008931	sp|Q3UG98|NAT9_MOUSE	tr|A0A2Y9PHY5|A0A2Y9PHY5_DELLE
OG0008932	sp|Q9JLS0|HLPDA_MOUSE	tr|A0A2Y9PPG5|A0A2Y9PPG5_DELLE
OG0008933	tr|E9PYG6|E9PYG6_MOUSE	tr|A0A2Y9PQ27|A0A2Y9PQ27_DELLE
OG0008934	sp|Q8BKN5|GCP5_MOUSE	tr|A0A2Y9PTC4|A0A2Y9PTC4_DELLE
OG0008935	sp|Q924T3|XRCC4_MOUSE	tr|A0A2Y9PU21|A0A2Y9PU21_DELLE
OG0008936	sp|P02468|LAMC1_MOUSE	tr|A0A2Y9Q0S7|A0A2Y9Q0S7_DELLE
OG0008937	sp|Q3UN90|LYRM9_MOUSE	tr|A0A2Y9Q7Y5|A0A2Y9Q7Y5_DELLE
OG0008938	sp|Q8VDV8|MITD1_MOUSE	tr|A0A2Y9QAV3|A0A2Y9QAV3_DELLE
OG0008939	sp|Q6X632|GPR75_MOUSE	tr|A0A2Y9QC33|A0A2Y9QC33_DELLE
OG0008940	sp|Q5K6N0|TM232_MOUSE	tr|A0A2Y9QE24|A0A2Y9QE24_DELLE
OG0008941	tr|Q7TPG0|Q7TPG0_MOUSE	tr|A0A7F8K6K7|A0A7F8K6K7_DELLE
OG0008942	tr|Q7TSV0|Q7TSV0_MOUSE	tr|A0A7F8K8S8|A0A7F8K8S8_DELLE
OG0008943	sp|Q9D7S9|CHMP5_MOUSE	tr|A0A2Y9LCF2|A0A2Y9LCF2_DELLE
OG0008944	sp|O35716|SOCS1_MOUSE	tr|A0A2Y9LE91|A0A2Y9LE91_DELLE
OG0008945	sp|Q9Z0F8|ADA17_MOUSE	tr|A0A2Y9LK72|A0A2Y9LK72_DELLE
OG0008946	sp|Q6PZD9|CEBPE_MOUSE	tr|A0A2Y9LQ31|A0A2Y9LQ31_DELLE
OG0008947	sp|Q8K120|NFAC4_MOUSE	tr|A0A2Y9LQG1|A0A2Y9LQG1_DELLE
OG0008948	sp|O54732|MMP15_MOUSE	tr|A0A2Y9LSF1|A0A2Y9LSF1_DELLE
OG0008949	sp|P57784|RU2A_MOUSE	tr|A0A2Y9LT26|A0A2Y9LT26_DELLE
OG0008950	sp|P09450|JUNB_MOUSE	tr|A0A2Y9LXN7|A0A2Y9LXN7_DELLE
OG0008951	sp|Q8C0C7|SYFA_MOUSE	tr|A0A2Y9LY29|A0A2Y9LY29_DELLE
OG0008952	sp|Q7TN02|MED26_MOUSE	tr|A0A2Y9M4P2|A0A2Y9M4P2_DELLE
OG0008953	sp|Q9D531|NXNL2_MOUSE	tr|A0A2Y9M5R7|A0A2Y9M5R7_DELLE
OG0008954	sp|Q8CEE0|CEP57_MOUSE	tr|A0A2Y9M6L5|A0A2Y9M6L5_DELLE
OG0008955	sp|Q3SXB8|COL11_MOUSE	tr|A0A2Y9M803|A0A2Y9M803_DELLE
OG0008956	sp|Q60902|EP15R_MOUSE	tr|A0A2Y9MAI7|A0A2Y9MAI7_DELLE
OG0008957	sp|P13595|NCAM1_MOUSE	tr|A0A2Y9MBD2|A0A2Y9MBD2_DELLE
OG0008958	sp|Q6PAQ9|TMG3_MOUSE	tr|A0A2Y9MCP2|A0A2Y9MCP2_DELLE
OG0008959	sp|Q9D3W5|LRC71_MOUSE	tr|A0A2Y9MD41|A0A2Y9MD41_DELLE
OG0008960	sp|Q5PR69|CRACD_MOUSE	tr|A0A2Y9MK52|A0A2Y9MK52_DELLE
OG0008961	sp|Q9CY66|GAR1_MOUSE	tr|A0A2Y9MLF8|A0A2Y9MLF8_DELLE
OG0008962	sp|Q8K3B1|FBSP1_MOUSE	tr|A0A2Y9MPR7|A0A2Y9MPR7_DELLE
OG0008963	sp|Q2NKI2|VAX1_MOUSE	tr|A0A2Y9MTC3|A0A2Y9MTC3_DELLE
OG0008964	sp|P28574|MAX_MOUSE	tr|A0A2Y9MYS7|A0A2Y9MYS7_DELLE
OG0008965	sp|E9Q1U1|CC171_MOUSE	tr|A0A2Y9N447|A0A2Y9N447_DELLE
OG0008966	sp|O35684|NEUS_MOUSE	tr|A0A2Y9N6F0|A0A2Y9N6F0_DELLE
OG0008967	sp|P62500|T22D1_MOUSE	tr|A0A2Y9N786|A0A2Y9N786_DELLE
OG0008968	sp|P47932|REL1_MOUSE	tr|A0A2Y9ND20|A0A2Y9ND20_DELLE
OG0008969	sp|P50615|BTG3_MOUSE	tr|A0A2Y9ND88|A0A2Y9ND88_DELLE
OG0008970	sp|O88987|AKAP3_MOUSE	tr|A0A2Y9NDN5|A0A2Y9NDN5_DELLE
OG0008971	sp|Q9EQF6|DPYL5_MOUSE	tr|A0A2Y9NER7|A0A2Y9NER7_DELLE
OG0008972	sp|Q02591|GSC_MOUSE	tr|A0A2Y9NF40|A0A2Y9NF40_DELLE
OG0008973	sp|Q8BJZ4|RT35_MOUSE	tr|A0A2Y9NF50|A0A2Y9NF50_DELLE
OG0008974	sp|Q3TIU4|PDE12_MOUSE	tr|A0A2Y9NGX2|A0A2Y9NGX2_DELLE
OG0008975	sp|Q9CTH6|FCF1_MOUSE	tr|A0A2Y9NH04|A0A2Y9NH04_DELLE
OG0008976	sp|Q9WUZ9|ENTP5_MOUSE	tr|A0A2Y9NH71|A0A2Y9NH71_DELLE
OG0008977	sp|Q9CR33|MANS1_MOUSE	tr|A0A2Y9NKA9|A0A2Y9NKA9_DELLE
OG0008978	sp|Q8K190|SMDC1_MOUSE	tr|A0A2Y9NQW3|A0A2Y9NQW3_DELLE
OG0008979	sp|P30282|CCND3_MOUSE	tr|A0A2Y9NR31|A0A2Y9NR31_DELLE
OG0008980	sp|Q8R2S1|RPKL1_MOUSE	tr|A0A2Y9NS83|A0A2Y9NS83_DELLE
OG0008981	sp|Q80UU2|RPP38_MOUSE	tr|A0A2Y9NTH5|A0A2Y9NTH5_DELLE
OG0008982	sp|Q9D0W5|PPIL1_MOUSE	tr|A0A2Y9NTW3|A0A2Y9NTW3_DELLE
OG0008983	sp|Q99LE6|ABCF2_MOUSE	tr|A0A2Y9NUP9|A0A2Y9NUP9_DELLE
OG0008984	sp|Q80XL6|ACD11_MOUSE	tr|A0A2Y9NW07|A0A2Y9NW07_DELLE
OG0008985	sp|Q91WN4|KMO_MOUSE	tr|A0A2Y9NZC8|A0A2Y9NZC8_DELLE
OG0008986	sp|P25801|RBTN2_MOUSE	tr|A0A2Y9NZG2|A0A2Y9NZG2_DELLE
OG0008987	sp|Q9QZS7|NPHN_MOUSE	tr|A0A2Y9P0R9|A0A2Y9P0R9_DELLE
OG0008988	sp|P51661|DHI2_MOUSE	tr|A0A2Y9P1L8|A0A2Y9P1L8_DELLE
OG0008989	sp|Q80WJ1|GGN_MOUSE	tr|A0A2Y9P5V3|A0A2Y9P5V3_DELLE
OG0008990	tr|Q504M2|Q504M2_MOUSE	tr|A0A2Y9PA10|A0A2Y9PA10_DELLE
OG0008991	sp|Q8BR37|NHLC1_MOUSE	tr|A0A2Y9PAC2|A0A2Y9PAC2_DELLE
OG0008992	sp|Q8K215|LYRM4_MOUSE	tr|A0A2Y9PAL3|A0A2Y9PAL3_DELLE
OG0008993	sp|Q9CQQ7|AT5F1_MOUSE	tr|A0A2Y9PBH2|A0A2Y9PBH2_DELLE
OG0008994	sp|Q3UK10|B9D2_MOUSE	tr|A0A2Y9PDG8|A0A2Y9PDG8_DELLE
OG0008995	sp|P54279|PMS2_MOUSE	tr|A0A2Y9PDQ0|A0A2Y9PDQ0_DELLE
OG0008996	sp|Q7TN37|TRPM4_MOUSE	tr|A0A2Y9PE09|A0A2Y9PE09_DELLE
OG0008997	sp|B1AT66|MOT7_MOUSE	tr|A0A2Y9PF01|A0A2Y9PF01_DELLE
OG0008998	sp|O09130|NF2IP_MOUSE	tr|A0A2Y9PFR1|A0A2Y9PFR1_DELLE
OG0008999	tr|E9PX79|E9PX79_MOUSE	tr|A0A2Y9PHQ2|A0A2Y9PHQ2_DELLE
OG0009000	sp|P97817|CDR2_MOUSE	tr|A0A2Y9PLV4|A0A2Y9PLV4_DELLE
OG0009001	tr|B1ATY8|B1ATY8_MOUSE	tr|A0A2Y9PP14|A0A2Y9PP14_DELLE
OG0009002	sp|Q8K1E0|STX5_MOUSE	tr|A0A2Y9PQD5|A0A2Y9PQD5_DELLE
OG0009003	sp|Q9D0J4|ARL2_MOUSE	tr|A0A2Y9PV80|A0A2Y9PV80_DELLE
OG0009004	tr|E9PVD9|E9PVD9_MOUSE	tr|A0A2Y9PW52|A0A2Y9PW52_DELLE
OG0009005	sp|Q9D684|RIN2_MOUSE	tr|A0A2Y9PXP3|A0A2Y9PXP3_DELLE
OG0009006	sp|Q99PV0|PRP8_MOUSE	tr|A0A2Y9Q0Y1|A0A2Y9Q0Y1_DELLE
OG0009007	sp|J3QNX5|SHSA8_MOUSE	tr|A0A2Y9Q515|A0A2Y9Q515_DELLE
OG0009008	sp|Q8BGD6|S38A9_MOUSE	tr|A0A2Y9Q6B8|A0A2Y9Q6B8_DELLE
OG0009009	sp|Q7TST3|SAM10_MOUSE	tr|A0A2Y9Q732|A0A2Y9Q732_DELLE
OG0009010	tr|F8VPP8|F8VPP8_MOUSE	tr|A0A2Y9Q9S1|A0A2Y9Q9S1_DELLE
OG0009011	sp|Q9CWN7|CNO11_MOUSE	tr|A0A2Y9QAN3|A0A2Y9QAN3_DELLE
OG0009012	sp|O35474|EDIL3_MOUSE	tr|A0A2Y9QEF0|A0A2Y9QEF0_DELLE
OG0009013	sp|P97299|SFRP2_MOUSE	tr|A0A2Y9QJE9|A0A2Y9QJE9_DELLE
OG0009014	sp|P97783|AF1Q_MOUSE	tr|A0A7F8K218|A0A7F8K218_DELLE
OG0009015	sp|E9PXB6|SFTA2_MOUSE	tr|A0A7F8K6A8|A0A7F8K6A8_DELLE
OG0009016	sp|Q60698|SKI_MOUSE	tr|A0A7F8KAJ6|A0A7F8KAJ6_DELLE
OG0009017	tr|E9Q9U8|E9Q9U8_MOUSE	tr|A0A7F8KGV0|A0A7F8KGV0_DELLE
OG0009018	sp|Q3UV48|LRC30_MOUSE	tr|A0A2Y9LBX2|A0A2Y9LBX2_DELLE
OG0009019	sp|Q8BJ52|PLPR5_MOUSE	tr|A0A2Y9LHT3|A0A2Y9LHT3_DELLE
OG0009020	sp|P35546|RET_MOUSE	tr|A0A2Y9LJM0|A0A2Y9LJM0_DELLE
OG0009021	sp|O70303|CIDEB_MOUSE	tr|A0A2Y9LKW4|A0A2Y9LKW4_DELLE
OG0009022	sp|Q80YS6|AFAP1_MOUSE	tr|A0A2Y9LLE4|A0A2Y9LLE4_DELLE
OG0009023	sp|Q8R395|COMD5_MOUSE	tr|A0A2Y9LN95|A0A2Y9LN95_DELLE
OG0009024	sp|Q9CQE6|ASF1A_MOUSE	tr|A0A2Y9LNJ4|A0A2Y9LNJ4_DELLE
OG0009025	sp|E9PZ19|TUTLB_MOUSE	tr|A0A2Y9LXY2|A0A2Y9LXY2_DELLE
OG0009026	sp|Q9EP78|CHST7_MOUSE	tr|A0A2Y9LYF6|A0A2Y9LYF6_DELLE
OG0009027	sp|Q8VED8|MTFR2_MOUSE	tr|A0A2Y9M1C5|A0A2Y9M1C5_DELLE
OG0009028	sp|Q91V92|ACLY_MOUSE	tr|A0A2Y9M2D9|A0A2Y9M2D9_DELLE
OG0009029	sp|Q6P5H2|NEST_MOUSE	tr|A0A2Y9M2H8|A0A2Y9M2H8_DELLE
OG0009030	sp|O09030|I13R1_MOUSE	tr|A0A2Y9MCB6|A0A2Y9MCB6_DELLE
OG0009031	tr|Q9EQC8|Q9EQC8_MOUSE	tr|A0A2Y9MDJ9|A0A2Y9MDJ9_DELLE
OG0009032	sp|Q8BVH9|METL6_MOUSE	tr|A0A2Y9MEJ1|A0A2Y9MEJ1_DELLE
OG0009033	tr|Q91Y10|Q91Y10_MOUSE	tr|A0A2Y9MJT4|A0A2Y9MJT4_DELLE
OG0009034	sp|Q3V0C1|ZMAT1_MOUSE	tr|A0A2Y9MMJ9|A0A2Y9MMJ9_DELLE
OG0009035	sp|Q9D2I5|ARMC9_MOUSE	tr|A0A2Y9MMY2|A0A2Y9MMY2_DELLE
OG0009036	sp|P43488|TNFL4_MOUSE	tr|A0A2Y9MPF9|A0A2Y9MPF9_DELLE
OG0009037	sp|P13439|UMPS_MOUSE	tr|A0A2Y9MQT8|A0A2Y9MQT8_DELLE
OG0009038	sp|Q9CPV7|ZDHC6_MOUSE	tr|A0A2Y9MU58|A0A2Y9MU58_DELLE
OG0009039	sp|Q8BHG3|CC50B_MOUSE	tr|A0A2Y9MWB6|A0A2Y9MWB6_DELLE
OG0009040	sp|Q60850|S23A3_MOUSE	tr|A0A2Y9MY87|A0A2Y9MY87_DELLE
OG0009041	sp|Q99LS1|MMAD_MOUSE	tr|A0A2Y9N1Y4|A0A2Y9N1Y4_DELLE
OG0009042	sp|A2AKM2|HACD4_MOUSE	tr|A0A2Y9N9A6|A0A2Y9N9A6_DELLE
OG0009043	sp|Q810F0|PRIMA_MOUSE	tr|A0A2Y9NAP2|A0A2Y9NAP2_DELLE
OG0009044	sp|P80206|OTX2_MOUSE	tr|A0A2Y9NB70|A0A2Y9NB70_DELLE
OG0009045	sp|Q61062|DVL3_MOUSE	tr|A0A2Y9NBN7|A0A2Y9NBN7_DELLE
OG0009046	sp|Q9D818|SAPC2_MOUSE	tr|A0A2Y9NFU7|A0A2Y9NFU7_DELLE
