Orthogroup	Mus_musculus	Monodon_monoceros
OG0011164	sp|P41133|ID3_MOUSE	tr|A0A4U1FSM8|A0A4U1FSM8_MONMO
OG0011165	sp|P52432|RPAC1_MOUSE	tr|A0A4U1FTB0|A0A4U1FTB0_MONMO
OG0011166	sp|Q8R242|DIAC_MOUSE	tr|A0A4V5P9E7|A0A4V5P9E7_MONMO
OG0011167	sp|Q9D1F3|EOLA1_MOUSE	tr|A0A4U1EBY5|A0A4U1EBY5_MONMO
OG0011168	sp|Q8VEE4|RFA1_MOUSE	tr|A0A4U1ECI4|A0A4U1ECI4_MONMO
OG0011169	sp|Q9R1J0|NSDHL_MOUSE	tr|A0A4U1EDM3|A0A4U1EDM3_MONMO
OG0011170	sp|Q9D2H8|FNDC8_MOUSE	tr|A0A4U1EHU1|A0A4U1EHU1_MONMO
OG0011171	sp|Q8C437|PEX5R_MOUSE	tr|A0A4U1EJL6|A0A4U1EJL6_MONMO
OG0011172	sp|Q5BKS4|ERI2_MOUSE	tr|A0A4U1EJN0|A0A4U1EJN0_MONMO
OG0011173	sp|Q9WVJ9|FBLN4_MOUSE	tr|A0A4U1EKS3|A0A4U1EKS3_MONMO
OG0011174	sp|Q5NCC9|TRI58_MOUSE	tr|A0A4U1EN54|A0A4U1EN54_MONMO
OG0011175	sp|O55055|TRDMT_MOUSE	tr|A0A4U1ENL7|A0A4U1ENL7_MONMO
OG0011176	sp|Q8VCD6|REEP2_MOUSE	tr|A0A4U1EQW2|A0A4U1EQW2_MONMO
OG0011177	sp|Q9Z111|GA45G_MOUSE	tr|A0A4U1ER44|A0A4U1ER44_MONMO
OG0011178	sp|P70658|CXCR4_MOUSE	tr|A0A4U1ES68|A0A4U1ES68_MONMO
OG0011179	sp|Q9D5V5|CUL5_MOUSE	tr|A0A4U1EV80|A0A4U1EV80_MONMO
OG0011180	sp|O35969|GAMT_MOUSE	tr|A0A4U1EVY3|A0A4U1EVY3_MONMO
OG0011181	sp|Q9ERZ0|HEMGN_MOUSE	tr|A0A4U1EWG2|A0A4U1EWG2_MONMO
OG0011182	sp|Q9D2C9|SNPC3_MOUSE	tr|A0A4U1EWQ8|A0A4U1EWQ8_MONMO
OG0011183	sp|Q9Z0E3|AIRE_MOUSE	tr|A0A4U1EX98|A0A4U1EX98_MONMO
OG0011184	sp|Q8C5D8|PIAS2_MOUSE	tr|A0A4U1EXN7|A0A4U1EXN7_MONMO
OG0011185	sp|Q3TEI4|CO039_MOUSE	tr|A0A4U1F2L0|A0A4U1F2L0_MONMO
OG0011186	sp|Q8C5T8|CC113_MOUSE	tr|A0A4U1F570|A0A4U1F570_MONMO
OG0011187	sp|Q8R1R3|STAR7_MOUSE	tr|A0A4U1F5A6|A0A4U1F5A6_MONMO
OG0011188	sp|O35185|BHE40_MOUSE	tr|A0A4U1F674|A0A4U1F674_MONMO
OG0011189	sp|P58929|GMEB2_MOUSE	tr|A0A4U1F6P2|A0A4U1F6P2_MONMO
OG0011190	sp|Q91ZR2|SNX18_MOUSE	tr|A0A4U1F7J3|A0A4U1F7J3_MONMO
OG0011191	sp|P41242|MATK_MOUSE	tr|A0A4U1FA41|A0A4U1FA41_MONMO
OG0011192	sp|Q8BMC1|VATG3_MOUSE	tr|A0A4U1FAV9|A0A4U1FAV9_MONMO
OG0011193	sp|D3YWP0|EFMT3_MOUSE	tr|A0A4U1FB92|A0A4U1FB92_MONMO
OG0011194	sp|Q9DBT5|AMPD2_MOUSE	tr|A0A4U1FBM8|A0A4U1FBM8_MONMO
OG0011195	sp|Q80W03|TOX3_MOUSE	tr|A0A4U1FBQ3|A0A4U1FBQ3_MONMO
OG0011196	sp|Q9QZ10|ANX10_MOUSE	tr|A0A4U1FD81|A0A4U1FD81_MONMO
OG0011197	sp|Q8VE09|TT39C_MOUSE	tr|A0A4U1FDV1|A0A4U1FDV1_MONMO
OG0011198	sp|P61922|GABT_MOUSE	tr|A0A4U1FEE7|A0A4U1FEE7_MONMO
OG0011199	sp|Q9DCR4|EID1_MOUSE	tr|A0A4U1FG50|A0A4U1FG50_MONMO
OG0011200	sp|Q14BJ1|FA89A_MOUSE	tr|A0A4U1FGD2|A0A4U1FGD2_MONMO
OG0011201	sp|O88396|GRPE2_MOUSE	tr|A0A4U1FGP4|A0A4U1FGP4_MONMO
OG0011202	sp|Q8C129|LCAP_MOUSE	tr|A0A4U1FIU6|A0A4U1FIU6_MONMO
OG0011203	sp|Q9CWK3|CD2B2_MOUSE	tr|A0A4U1FKJ0|A0A4U1FKJ0_MONMO
OG0011204	sp|P23506|PIMT_MOUSE	tr|A0A4U1FLK5|A0A4U1FLK5_MONMO
OG0011205	sp|Q9CX11|UTP23_MOUSE	tr|A0A4U1FMI6|A0A4U1FMI6_MONMO
OG0011206	sp|Q6ZPU9|KBP_MOUSE	tr|A0A4U1FNA5|A0A4U1FNA5_MONMO
OG0011207	sp|Q61164|CTCF_MOUSE	tr|A0A4U1FNV1|A0A4U1FNV1_MONMO
OG0011208	sp|Q3TJM4|CENPT_MOUSE	tr|A0A4U1FP58|A0A4U1FP58_MONMO
OG0011209	sp|Q99KX1|MLF2_MOUSE	tr|A0A4U1FPW8|A0A4U1FPW8_MONMO
OG0011210	tr|D3YUR1|D3YUR1_MOUSE	tr|A0A4U1FSV1|A0A4U1FSV1_MONMO
OG0011211	sp|Q9D938|TM160_MOUSE	tr|A0A4U1FVS4|A0A4U1FVS4_MONMO
OG0011212	sp|P63075|FGF17_MOUSE	tr|A0A4V5P7S0|A0A4V5P7S0_MONMO
OG0011213	sp|Q8C9R9|EFCB8_MOUSE	tr|A0A4V5P885|A0A4V5P885_MONMO
OG0011214	sp|Q3TYD6|LMTK2_MOUSE	tr|A0A4V5P8W6|A0A4V5P8W6_MONMO
OG0011215	sp|Q715T0|TXND3_MOUSE	tr|A0A4V5P8X4|A0A4V5P8X4_MONMO
OG0011216	sp|Q8C7U1|N4BP3_MOUSE	tr|A0A4V5P9Q1|A0A4V5P9Q1_MONMO
OG0011217	sp|Q9WVF6|PA2GD_MOUSE	tr|A0A4V5PAZ9|A0A4V5PAZ9_MONMO
OG0011218	sp|Q8BR21|F180A_MOUSE	tr|A0A4V5PB18|A0A4V5PB18_MONMO
OG0011219	sp|Q9D9F8|MIPO1_MOUSE	tr|A0A4U1EDK7|A0A4U1EDK7_MONMO
OG0011220	sp|Q6PGG6|GNL3L_MOUSE	tr|A0A4U1EFJ1|A0A4U1EFJ1_MONMO
OG0011221	sp|Q91XB0|TREX1_MOUSE	tr|A0A4U1EHB1|A0A4U1EHB1_MONMO
OG0011222	sp|P07742|RIR1_MOUSE	tr|A0A4U1EK54|A0A4U1EK54_MONMO
OG0011223	sp|Q99LC5|ETFA_MOUSE	tr|A0A4U1EK79|A0A4U1EK79_MONMO
OG0011224	sp|Q91VA6|PDIP2_MOUSE	tr|A0A4U1EKX3|A0A4U1EKX3_MONMO
OG0011225	sp|Q5FWH7|S39AC_MOUSE	tr|A0A4U1EL32|A0A4U1EL32_MONMO
OG0011226	sp|Q80TG1|KANL1_MOUSE	tr|A0A4U1ELA2|A0A4U1ELA2_MONMO
OG0011227	sp|Q99L04|DHRS1_MOUSE	tr|A0A4U1ENX6|A0A4U1ENX6_MONMO
OG0011228	sp|Q9CZ62|CEP97_MOUSE	tr|A0A4U1EPK4|A0A4U1EPK4_MONMO
OG0011229	sp|Q61139|PCSK7_MOUSE	tr|A0A4U1EQ34|A0A4U1EQ34_MONMO
OG0011230	sp|Q62070|PIM2_MOUSE	tr|A0A4U1EST5|A0A4U1EST5_MONMO
OG0011231	sp|O35717|SOCS2_MOUSE	tr|A0A4U1EUB5|A0A4U1EUB5_MONMO
OG0011232	sp|Q3UHX8|NKX63_MOUSE	tr|A0A4U1EUL4|A0A4U1EUL4_MONMO
OG0011233	sp|P82198|BGH3_MOUSE	tr|A0A4U1EVK4|A0A4U1EVK4_MONMO
OG0011234	sp|P20443|ARRS_MOUSE	tr|A0A4U1EYL5|A0A4U1EYL5_MONMO
OG0011235	sp|A2APC3|TTLL9_MOUSE	tr|A0A4U1EZX6|A0A4U1EZX6_MONMO
OG0011236	sp|Q9Z282|GP132_MOUSE	tr|A0A4U1F034|A0A4U1F034_MONMO
OG0011237	sp|O70491|STRA6_MOUSE	tr|A0A4U1F2H8|A0A4U1F2H8_MONMO
OG0011238	sp|Q8BUR3|FOXJ3_MOUSE	tr|A0A4U1F3D2|A0A4U1F3D2_MONMO
OG0011239	sp|Q8BHW9|SLNL1_MOUSE	tr|A0A4U1F3P1|A0A4U1F3P1_MONMO
OG0011240	sp|A2BH40|ARI1A_MOUSE	tr|A0A4U1F460|A0A4U1F460_MONMO
OG0011241	sp|P97325|SIAT6_MOUSE	tr|A0A4U1F6X3|A0A4U1F6X3_MONMO
OG0011242	sp|Q9D3D0|TTPAL_MOUSE	tr|A0A4U1F9E4|A0A4U1F9E4_MONMO
OG0011243	sp|Q9DB77|QCR2_MOUSE	tr|A0A4U1FAC1|A0A4U1FAC1_MONMO
OG0011244	sp|Q9ERK0|RIPK4_MOUSE	tr|A0A4U1FB54|A0A4U1FB54_MONMO
OG0011245	sp|Q8K0C4|CP51A_MOUSE	tr|A0A4U1FBP3|A0A4U1FBP3_MONMO
OG0011246	sp|Q9CR48|DRAM2_MOUSE	tr|A0A4U1FC80|A0A4U1FC80_MONMO
OG0011247	sp|Q8K5B2|MCFD2_MOUSE	tr|A0A4U1FEB6|A0A4U1FEB6_MONMO
OG0011248	sp|Q8BWD2|IP6K3_MOUSE	tr|A0A4U1FJ10|A0A4U1FJ10_MONMO
OG0011249	sp|Q9D8X2|CC124_MOUSE	tr|A0A4U1FJE5|A0A4U1FJE5_MONMO
OG0011250	sp|O54826|AF10_MOUSE	tr|A0A4U1FKF4|A0A4U1FKF4_MONMO
OG0011251	sp|P97457|MYL11_MOUSE	tr|A0A4U1FKI9|A0A4U1FKI9_MONMO
OG0011252	sp|Q5SSI6|UTP18_MOUSE	tr|A0A4U1FKM2|A0A4U1FKM2_MONMO
OG0011253	sp|Q91VL9|ZBTB1_MOUSE	tr|A0A4U1FL67|A0A4U1FL67_MONMO
OG0011254	sp|Q8R1Q3|ANGL7_MOUSE	tr|A0A4U1FLL7|A0A4U1FLL7_MONMO
OG0011255	sp|Q924M5|BOLL_MOUSE	tr|A0A4U1FMP9|A0A4U1FMP9_MONMO
OG0011256	sp|Q8BTG6|SPRNG_MOUSE	tr|A0A4U1FP61|A0A4U1FP61_MONMO
OG0011257	sp|Q9D0K0|TBCD7_MOUSE	tr|A0A4U1FS92|A0A4U1FS92_MONMO
OG0011258	sp|Q923B0|GGACT_MOUSE	tr|A0A4U1FTG7|A0A4U1FTG7_MONMO
OG0011259	sp|Q61606|GLR_MOUSE	tr|A0A4U1FU10|A0A4U1FU10_MONMO
OG0011260	sp|Q60841|RELN_MOUSE	tr|A0A4U1FU57|A0A4U1FU57_MONMO
OG0011261	sp|P35584|FOXA3_MOUSE	tr|A0A4U1FUW7|A0A4U1FUW7_MONMO
OG0011262	sp|Q8VCX6|KPTN_MOUSE	tr|A0A4U1FVQ4|A0A4U1FVQ4_MONMO
OG0011263	sp|Q9EP89|LACTB_MOUSE	tr|A0A4V5P5F0|A0A4V5P5F0_MONMO
OG0011264	sp|O88736|DHB7_MOUSE	tr|A0A4V5P5K2|A0A4V5P5K2_MONMO
OG0011265	sp|Q3TVW5|TCHP_MOUSE	tr|A0A4V5P8C4|A0A4V5P8C4_MONMO
OG0011266	sp|Q80VY2|INKA2_MOUSE	tr|A0A4V5P9C0|A0A4V5P9C0_MONMO
OG0011267	sp|P48999|LOX5_MOUSE	tr|A0A4V5PA91|A0A4V5PA91_MONMO
OG0011268	sp|P04426|WNT1_MOUSE	tr|A0A4U1ECV1|A0A4U1ECV1_MONMO
OG0011269	tr|J3QP53|J3QP53_MOUSE	tr|A0A4U1EER0|A0A4U1EER0_MONMO
OG0011270	sp|Q3URD2|RPRML_MOUSE	tr|A0A4U1EES5|A0A4U1EES5_MONMO
OG0011271	sp|Q8BGD7|NPAS4_MOUSE	tr|A0A4U1EK16|A0A4U1EK16_MONMO
OG0011272	sp|Q99MS7|EH1L1_MOUSE	tr|A0A4U1EKY3|A0A4U1EKY3_MONMO
OG0011273	sp|Q8VE99|CC115_MOUSE	tr|A0A4U1ELF7|A0A4U1ELF7_MONMO
OG0011274	sp|Q8BHI7|ELOV5_MOUSE	tr|A0A4U1EPJ1|A0A4U1EPJ1_MONMO
OG0011275	sp|P54279|PMS2_MOUSE	tr|A0A4U1ER96|A0A4U1ER96_MONMO
OG0011276	sp|Q059Y8|DCST1_MOUSE	tr|A0A4U1ERE6|A0A4U1ERE6_MONMO
OG0011277	sp|Q8BXX2|ZBT49_MOUSE	tr|A0A4U1ETK3|A0A4U1ETK3_MONMO
OG0011278	sp|Q8BUV6|LSM11_MOUSE	tr|A0A4U1EWA7|A0A4U1EWA7_MONMO
OG0011279	sp|Q8K158|CNPD1_MOUSE	tr|A0A4U1EZ10|A0A4U1EZ10_MONMO
OG0011280	sp|Q9EQI8|RM46_MOUSE	tr|A0A4U1F032|A0A4U1F032_MONMO
OG0011281	sp|Q8K1C7|MOT14_MOUSE	tr|A0A4U1F0T1|A0A4U1F0T1_MONMO
OG0011282	sp|Q8CG79|ASPP2_MOUSE	tr|A0A4U1F1Q9|A0A4U1F1Q9_MONMO
OG0011283	sp|P54822|PUR8_MOUSE	tr|A0A4U1F335|A0A4U1F335_MONMO
OG0011284	tr|E9Q4M0|E9Q4M0_MOUSE	tr|A0A4U1F3G4|A0A4U1F3G4_MONMO
OG0011285	sp|Q9WUL6|M3K14_MOUSE	tr|A0A4U1F4Y0|A0A4U1F4Y0_MONMO
OG0011286	sp|Q3UZ45|MCIN_MOUSE	tr|A0A4U1F7K3|A0A4U1F7K3_MONMO
OG0011287	sp|P58750|PIM3_MOUSE	tr|A0A4U1F7K4|A0A4U1F7K4_MONMO
OG0011288	sp|Q99LJ2|ABTB1_MOUSE	tr|A0A4U1F988|A0A4U1F988_MONMO
OG0011289	sp|Q8BZ52|FSD2_MOUSE	tr|A0A4U1F9T6|A0A4U1F9T6_MONMO
OG0011290	sp|Q6ZPI0|JADE1_MOUSE	tr|A0A4U1FAM3|A0A4U1FAM3_MONMO
OG0011291	sp|Q9D979|CQ064_MOUSE	tr|A0A4U1FC30|A0A4U1FC30_MONMO
OG0011292	sp|Q9EQQ3|GPR63_MOUSE	tr|A0A4U1FD88|A0A4U1FD88_MONMO
OG0011293	sp|Q8BJ66|KAZD1_MOUSE	tr|A0A4U1FDR7|A0A4U1FDR7_MONMO
OG0011294	sp|Q6PGC7|S35E3_MOUSE	tr|A0A4U1FDS4|A0A4U1FDS4_MONMO
OG0011295	sp|Q3UPI1|GAK1B_MOUSE	tr|A0A4U1FEF3|A0A4U1FEF3_MONMO
OG0011296	sp|Q8CAB8|CAST2_MOUSE	tr|A0A4U1FEG6|A0A4U1FEG6_MONMO
OG0011297	sp|Q9EQN3|T22D4_MOUSE	tr|A0A4U1FG20|A0A4U1FG20_MONMO
OG0011298	sp|Q62028|PLA2R_MOUSE	tr|A0A4U1FHG8|A0A4U1FHG8_MONMO
OG0011299	sp|P59328|WDHD1_MOUSE	tr|A0A4U1FJE1|A0A4U1FJE1_MONMO
OG0011300	sp|Q8R5F7|IFIH1_MOUSE	tr|A0A4U1FJT4|A0A4U1FJT4_MONMO
OG0011301	sp|Q6ZPL9|DDX55_MOUSE	tr|A0A4U1FKQ7|A0A4U1FKQ7_MONMO
OG0011302	sp|Q3UR85|MYRF_MOUSE	tr|A0A4U1FM21|A0A4U1FM21_MONMO
OG0011303	sp|Q80XC6|NRDE2_MOUSE	tr|A0A4U1FMJ7|A0A4U1FMJ7_MONMO
OG0011304	sp|Q9QUK3|CLN8_MOUSE	tr|A0A4U1FNY3|A0A4U1FNY3_MONMO
OG0011305	sp|Q8CI78|RMND1_MOUSE	tr|A0A4U1FP19|A0A4U1FP19_MONMO
OG0011306	tr|Q6XPS7|Q6XPS7_MOUSE	tr|A0A4U1FTB2|A0A4U1FTB2_MONMO
OG0011307	sp|Q9QZD8|DIC_MOUSE	tr|A0A4U1FTQ3|A0A4U1FTQ3_MONMO
OG0011308	sp|P52795|EFNB1_MOUSE	tr|A0A4V5P693|A0A4V5P693_MONMO
OG0011309	sp|Q6NS59|F135A_MOUSE	tr|A0A4V5P9F1|A0A4V5P9F1_MONMO
OG0011310	sp|O55240|RDH5_MOUSE	tr|A0A4V5PAW1|A0A4V5PAW1_MONMO
OG0011311	sp|Q4QRL3|CC88B_MOUSE	tr|A0A4V6WPB4|A0A4V6WPB4_MONMO
OG0011312	sp|Q9D7Q0|LYG1_MOUSE	tr|A0A4U1EC01|A0A4U1EC01_MONMO
OG0011313	sp|Q9CQ65|MTAP_MOUSE	tr|A0A4U1ED37|A0A4U1ED37_MONMO
OG0011314	sp|Q8BGQ7|SYAC_MOUSE	tr|A0A4U1EDD8|A0A4U1EDD8_MONMO
OG0011315	sp|Q99MB1|TLR3_MOUSE	tr|A0A4U1EEB0|A0A4U1EEB0_MONMO
OG0011316	sp|Q920Q2|REV1_MOUSE	tr|A0A4U1EEM8|A0A4U1EEM8_MONMO
OG0011317	sp|Q5SV85|SYNRG_MOUSE	tr|A0A4U1EFG9|A0A4U1EFG9_MONMO
OG0011318	sp|P97766|CFC1_MOUSE	tr|A0A4U1EFV3|A0A4U1EFV3_MONMO
OG0011319	sp|P60882|MEGF8_MOUSE	tr|A0A4U1EI66|A0A4U1EI66_MONMO
OG0011320	sp|Q9EQT3|RHOU_MOUSE	tr|A0A4U1EIQ7|A0A4U1EIQ7_MONMO
OG0011321	sp|Q91WN4|KMO_MOUSE	tr|A0A4U1EJ03|A0A4U1EJ03_MONMO
OG0011322	sp|Q9WUE3|C56D2_MOUSE	tr|A0A4U1EJY9|A0A4U1EJY9_MONMO
OG0011323	sp|P97348|RHOD_MOUSE	tr|A0A4U1ELI0|A0A4U1ELI0_MONMO
OG0011324	sp|P06683|CO9_MOUSE	tr|A0A4U1EM71|A0A4U1EM71_MONMO
OG0011325	sp|Q8K4K4|TRIB1_MOUSE	tr|A0A4U1ES02|A0A4U1ES02_MONMO
OG0011326	sp|Q9JKK8|ATR_MOUSE	tr|A0A4U1ESG6|A0A4U1ESG6_MONMO
OG0011327	sp|Q8VC97|BUP1_MOUSE	tr|A0A4U1EUN7|A0A4U1EUN7_MONMO
OG0011328	tr|E9Q8V6|E9Q8V6_MOUSE	tr|A0A4U1EVC6|A0A4U1EVC6_MONMO
OG0011329	sp|Q6NSU3|GL8D1_MOUSE	tr|A0A4U1EXF0|A0A4U1EXF0_MONMO
OG0011330	sp|Q9DCU6|RM04_MOUSE	tr|A0A4U1EXQ5|A0A4U1EXQ5_MONMO
OG0011331	sp|Q08376|ZBT14_MOUSE	tr|A0A4U1EYU4|A0A4U1EYU4_MONMO
OG0011332	sp|B2RRF6|Z518A_MOUSE	tr|A0A4U1EZT6|A0A4U1EZT6_MONMO
OG0011333	sp|Q14BI7|TDRD9_MOUSE	tr|A0A4U1F088|A0A4U1F088_MONMO
OG0011334	sp|Q9DBF1|AL7A1_MOUSE	tr|A0A4U1F0Q9|A0A4U1F0Q9_MONMO
OG0011335	sp|Q9JLI3|MMEL1_MOUSE	tr|A0A4U1F1A9|A0A4U1F1A9_MONMO
OG0011336	sp|Q8R3W5|SEN15_MOUSE	tr|A0A4U1F3L2|A0A4U1F3L2_MONMO
OG0011337	sp|Q60695|RGL1_MOUSE	tr|A0A4U1F3Y2|A0A4U1F3Y2_MONMO
OG0011338	tr|A0A0U1RNU5|A0A0U1RNU5_MOUSE	tr|A0A4U1F4C2|A0A4U1F4C2_MONMO
OG0011339	sp|Q7TQG1|PKHA6_MOUSE	tr|A0A4U1F4P8|A0A4U1F4P8_MONMO
OG0011340	sp|Q8BG40|KTNB1_MOUSE	tr|A0A4U1F5C9|A0A4U1F5C9_MONMO
OG0011341	sp|Q8VEE1|LMCD1_MOUSE	tr|A0A4U1F6Y1|A0A4U1F6Y1_MONMO
OG0011342	sp|Q9DAT2|MRGBP_MOUSE	tr|A0A4U1F7D9|A0A4U1F7D9_MONMO
OG0011343	sp|Q6J1H4|UTF1_MOUSE	tr|A0A4U1FBI3|A0A4U1FBI3_MONMO
OG0011344	sp|Q91WQ5|TAF5L_MOUSE	tr|A0A4U1FGG0|A0A4U1FGG0_MONMO
OG0011345	sp|O88507|CNTFR_MOUSE	tr|A0A4U1FH08|A0A4U1FH08_MONMO
OG0011346	sp|Q3THG9|AASD1_MOUSE	tr|A0A4U1FHM0|A0A4U1FHM0_MONMO
OG0011347	sp|Q8BIE6|FRM4A_MOUSE	tr|A0A4U1FID6|A0A4U1FID6_MONMO
OG0011348	sp|Q8R0W6|NFIP1_MOUSE	tr|A0A4U1FL64|A0A4U1FL64_MONMO
OG0011349	sp|Q3UHD3|MTUS2_MOUSE	tr|A0A4U1FR60|A0A4U1FR60_MONMO
OG0011350	sp|Q8JZN3|KCJ14_MOUSE	tr|A0A4U1FTD1|A0A4U1FTD1_MONMO
OG0011351	sp|Q9QYJ7|DS13B_MOUSE	tr|A0A4V5P7H1|A0A4V5P7H1_MONMO
OG0011352	sp|Q9DB70|FUND1_MOUSE	tr|A0A4V5P7W0|A0A4V5P7W0_MONMO
OG0011353	sp|O88737|BSN_MOUSE	tr|A0A4V5P808|A0A4V5P808_MONMO
OG0011354	sp|Q91XQ5|CHSTF_MOUSE	tr|A0A4V5P8E4|A0A4V5P8E4_MONMO
OG0011355	tr|G5E8L9|G5E8L9_MOUSE	tr|A0A4V5P9G5|A0A4V5P9G5_MONMO
OG0011356	sp|Q3TYL0|IQAK1_MOUSE	tr|A0A4V5P9K6|A0A4V5P9K6_MONMO
OG0011357	sp|Q07763|CD244_MOUSE	tr|A0A4V5P9S4|A0A4V5P9S4_MONMO
OG0011358	sp|P36371|TAP2_MOUSE	tr|A0A4V5PA39|A0A4V5PA39_MONMO
OG0011359	sp|Q8CHH5|BICRL_MOUSE	tr|A0A4V5PAU3|A0A4V5PAU3_MONMO
OG0011360	sp|O70622|RTN2_MOUSE	tr|A0A4V5PCP9|A0A4V5PCP9_MONMO
OG0011361	sp|Q64697|PTCA_MOUSE	tr|A0A4V6WNW9|A0A4V6WNW9_MONMO
OG0011362	sp|Q8VIG1|REST_MOUSE	tr|A0A4U1EAI1|A0A4U1EAI1_MONMO
OG0011363	sp|O35450|FKBPL_MOUSE	tr|A0A4U1EDE3|A0A4U1EDE3_MONMO
OG0011364	sp|Q9QZ06|TOLIP_MOUSE	tr|A0A4U1EEZ8|A0A4U1EEZ8_MONMO
OG0011365	sp|P05622|PGFRB_MOUSE	tr|A0A4U1EF19|A0A4U1EF19_MONMO
OG0011366	sp|Q99PU8|DHX30_MOUSE	tr|A0A4U1EGB7|A0A4U1EGB7_MONMO
OG0011367	sp|Q8R1U1|COG4_MOUSE	tr|A0A4U1EGI2|A0A4U1EGI2_MONMO
OG0011368	sp|Q9D485|EFHC2_MOUSE	tr|A0A4U1EGR8|A0A4U1EGR8_MONMO
OG0011369	sp|Q80V72|IP6K2_MOUSE	tr|A0A4U1EIZ6|A0A4U1EIZ6_MONMO
OG0011370	tr|A0A571BE98|A0A571BE98_MOUSE	tr|A0A4U1EJD3|A0A4U1EJD3_MONMO
OG0011371	sp|Q8BHC0|LYVE1_MOUSE	tr|A0A4U1EK01|A0A4U1EK01_MONMO
OG0011372	sp|Q9R1P0|PSA4_MOUSE	tr|A0A4U1EMC8|A0A4U1EMC8_MONMO
OG0011373	sp|Q9CR67|TMM33_MOUSE	tr|A0A4U1EMV3|A0A4U1EMV3_MONMO
OG0011374	sp|O70494|SP3_MOUSE	tr|A0A4U1ENH1|A0A4U1ENH1_MONMO
OG0011375	sp|Q3SXB8|COL11_MOUSE	tr|A0A4U1EPL4|A0A4U1EPL4_MONMO
OG0011376	sp|P43027|GDF5_MOUSE	tr|A0A4U1ETB4|A0A4U1ETB4_MONMO
OG0011377	sp|Q9D6W7|C16L2_MOUSE	tr|A0A4U1ETD4|A0A4U1ETD4_MONMO
OG0011378	sp|P42581|HMX3_MOUSE	tr|A0A4U1EUR5|A0A4U1EUR5_MONMO
OG0011379	sp|Q9EQG5|BEAN1_MOUSE	tr|A0A4U1EUU6|A0A4U1EUU6_MONMO
OG0011380	tr|D3Z0P8|D3Z0P8_MOUSE	tr|A0A4U1EV24|A0A4U1EV24_MONMO
OG0011381	sp|Q9JHS4|CLPX_MOUSE	tr|A0A4U1EV43|A0A4U1EV43_MONMO
OG0011382	sp|Q7TMM8|PAR16_MOUSE	tr|A0A4U1EVD5|A0A4U1EVD5_MONMO
OG0011383	sp|E9Q6D6|ZN277_MOUSE	tr|A0A4U1EVK0|A0A4U1EVK0_MONMO
OG0011384	sp|Q3TLD5|RMP_MOUSE	tr|A0A4U1EVR9|A0A4U1EVR9_MONMO
OG0011385	sp|Q9Z2D0|MTMR9_MOUSE	tr|A0A4U1EY67|A0A4U1EY67_MONMO
OG0011386	sp|Q62407|SPEG_MOUSE	tr|A0A4U1EZ22|A0A4U1EZ22_MONMO
OG0011387	tr|E9PYD1|E9PYD1_MOUSE	tr|A0A4U1EZG9|A0A4U1EZG9_MONMO
OG0011388	tr|A2AI76|A2AI76_MOUSE	tr|A0A4U1F0E4|A0A4U1F0E4_MONMO
OG0011389	sp|Q9DAD6|PROF3_MOUSE	tr|A0A4U1F0M0|A0A4U1F0M0_MONMO
OG0011390	tr|Q6XZL8|Q6XZL8_MOUSE	tr|A0A4U1F2Y1|A0A4U1F2Y1_MONMO
OG0011391	sp|Q99KI0|ACON_MOUSE	tr|A0A4U1F372|A0A4U1F372_MONMO
OG0011392	sp|Q925G2|CYBR1_MOUSE	tr|A0A4U1F657|A0A4U1F657_MONMO
OG0011393	sp|Q3U487|HECD3_MOUSE	tr|A0A4U1F6U4|A0A4U1F6U4_MONMO
OG0011394	sp|P32233|DRG1_MOUSE	tr|A0A4U1F7Q1|A0A4U1F7Q1_MONMO
OG0011395	sp|D3YUG0|SAM13_MOUSE	tr|A0A4U1F8N3|A0A4U1F8N3_MONMO
OG0011396	sp|Q9JL25|RGS1_MOUSE	tr|A0A4U1F9G9|A0A4U1F9G9_MONMO
OG0011397	sp|A6PWY4|WDR76_MOUSE	tr|A0A4U1F9H8|A0A4U1F9H8_MONMO
OG0011398	sp|Q9CR83|RBM18_MOUSE	tr|A0A4U1FCN6|A0A4U1FCN6_MONMO
OG0011399	sp|Q6P9L6|KIF15_MOUSE	tr|A0A4U1FHZ8|A0A4U1FHZ8_MONMO
OG0011400	sp|Q9CR56|KBRS2_MOUSE	tr|A0A4U1FII8|A0A4U1FII8_MONMO
OG0011401	sp|Q9D9Z5|DDA1_MOUSE	tr|A0A4U1FJN9|A0A4U1FJN9_MONMO
OG0011402	sp|O88342|WDR1_MOUSE	tr|A0A4U1FJW3|A0A4U1FJW3_MONMO
OG0011403	sp|Q80UW2|FBX2_MOUSE	tr|A0A4U1FLQ0|A0A4U1FLQ0_MONMO
OG0011404	sp|O08852|PKD1_MOUSE	tr|A0A4U1FMU3|A0A4U1FMU3_MONMO
OG0011405	sp|Q9WV85|NDK3_MOUSE	tr|A0A4U1FQR8|A0A4U1FQR8_MONMO
OG0011406	sp|O09053|WRN_MOUSE	tr|A0A4U1FSV4|A0A4U1FSV4_MONMO
OG0011407	sp|P54265|DMPK_MOUSE	tr|A0A4U1FU95|A0A4U1FU95_MONMO
OG0011408	sp|Q9WTM5|RUVB2_MOUSE	tr|A0A4U1FUM8|A0A4U1FUM8_MONMO
OG0011409	sp|P07903|ERCC1_MOUSE	tr|A0A4U1FZN5|A0A4U1FZN5_MONMO
