Orthogroup	Mus_musculus	Colobus_angolensis_palliatus
OG0005458	sp|Q8BGF3|DAA10_MOUSE	tr|A0A2K5IHW0|A0A2K5IHW0_COLAP
OG0005459	sp|Q99KV1|DJB11_MOUSE	tr|A0A2K5IJ38|A0A2K5IJ38_COLAP
OG0005460	sp|P57110|ATS8_MOUSE	tr|A0A2K5IM21|A0A2K5IM21_COLAP
OG0005461	sp|Q8BVG4|DPP9_MOUSE	tr|A0A2K5IMI8|A0A2K5IMI8_COLAP
OG0005462	sp|Q6P073|UB2J2_MOUSE	tr|A0A2K5IP45|A0A2K5IP45_COLAP
OG0005463	sp|Q60837|I12R1_MOUSE	tr|A0A2K5ISZ9|A0A2K5ISZ9_COLAP
OG0005464	sp|Q7TQ65|TMC4_MOUSE	tr|A0A2K5IUF7|A0A2K5IUF7_COLAP
OG0005465	sp|Q62181|SEM3C_MOUSE	tr|A0A2K5IV26|A0A2K5IV26_COLAP
OG0005466	sp|Q5BJ29|FBXL7_MOUSE	tr|A0A2K5IVU3|A0A2K5IVU3_COLAP
OG0005467	sp|P42581|HMX3_MOUSE	tr|A0A2K5IYC2|A0A2K5IYC2_COLAP
OG0005468	sp|Q9JIT0|LMBR1_MOUSE	tr|A0A2K5IYC4|A0A2K5IYC4_COLAP
OG0005469	sp|Q69Z36|MEX3B_MOUSE	tr|A0A2K5IZN4|A0A2K5IZN4_COLAP
OG0005470	sp|Q9D1E5|LMBRL_MOUSE	tr|A0A2K5J5Z3|A0A2K5J5Z3_COLAP
OG0005471	sp|Q8CBW3|ABI1_MOUSE	tr|A0A2K5J6M4|A0A2K5J6M4_COLAP
OG0005472	sp|Q80WC9|ACSF4_MOUSE	tr|A0A2K5J9D9|A0A2K5J9D9_COLAP
OG0005473	sp|P18894|OXDA_MOUSE	tr|A0A2K5J9K2|A0A2K5J9K2_COLAP
OG0005474	sp|Q920Q6|MSI2H_MOUSE	tr|A0A2K5JAW6|A0A2K5JAW6_COLAP
OG0005475	sp|Q7TNB8|SBNO2_MOUSE	tr|A0A2K5JD08|A0A2K5JD08_COLAP
OG0005476	sp|E5FYH1|TOPZ1_MOUSE	tr|A0A2K5JEV3|A0A2K5JEV3_COLAP
OG0005477	sp|Q6P1D7|SLX4_MOUSE	tr|A0A2K5JF29|A0A2K5JF29_COLAP
OG0005478	sp|Q5I1X5|IASPP_MOUSE	tr|A0A2K5JGS5|A0A2K5JGS5_COLAP
OG0005479	sp|Q8CHQ6|TM125_MOUSE	tr|A0A2K5JJE5|A0A2K5JJE5_COLAP
OG0005480	sp|Q8C261|NCKX5_MOUSE	tr|A0A2K5JNB3|A0A2K5JNB3_COLAP
OG0005481	sp|Q91V76|CK054_MOUSE	tr|A0A2K5JP17|A0A2K5JP17_COLAP
OG0005482	sp|P84086|CPLX2_MOUSE	tr|A0A2K5JS50|A0A2K5JS50_COLAP
OG0005483	sp|E9PVD1|CCD62_MOUSE	tr|A0A2K5JTC2|A0A2K5JTC2_COLAP
OG0005484	sp|Q8JZP2|SYN3_MOUSE	tr|A0A2K5JVF1|A0A2K5JVF1_COLAP
OG0005485	sp|Q99MN9|PCCB_MOUSE	tr|A0A2K5JVI3|A0A2K5JVI3_COLAP
OG0005486	sp|Q8CCH2|NHLC3_MOUSE	tr|A0A2K5JWS0|A0A2K5JWS0_COLAP
OG0005487	sp|Q8K003|TMA7_MOUSE	tr|A0A2K5JXJ0|A0A2K5JXJ0_COLAP
OG0005488	sp|Q9EP71|RAI14_MOUSE	tr|A0A2K5K3D5|A0A2K5K3D5_COLAP
OG0005489	sp|Q9JJW0|PXMP4_MOUSE	tr|A0A2K5K6J1|A0A2K5K6J1_COLAP
OG0005490	sp|Q8BJL1|FBX30_MOUSE	tr|A0A2K5K8B0|A0A2K5K8B0_COLAP
OG0005491	sp|Q8CIM3|D2HDH_MOUSE	tr|A0A2K5K976|A0A2K5K976_COLAP
OG0005492	sp|Q504N2|S22AF_MOUSE	tr|A0A2K5KC95|A0A2K5KC95_COLAP
OG0005493	sp|Q810B3|BSH_MOUSE	tr|A0A2K5KEF3|A0A2K5KEF3_COLAP
OG0005494	sp|P30548|NK1R_MOUSE	tr|A0A2K5KFP2|A0A2K5KFP2_COLAP
OG0005495	sp|Q62280|SSXT_MOUSE	tr|A0A2K5KG94|A0A2K5KG94_COLAP
OG0005496	tr|G3X8X0|G3X8X0_MOUSE	tr|A0A2K5KGB7|A0A2K5KGB7_COLAP
OG0005497	sp|O55201|SPT5H_MOUSE	tr|A0A2K5KGH2|A0A2K5KGH2_COLAP
OG0005498	sp|Q80TL7|MON2_MOUSE	tr|A0A2K5H9V0|A0A2K5H9V0_COLAP
OG0005499	sp|Q9D3G5|STX11_MOUSE	tr|A0A2K5HAP5|A0A2K5HAP5_COLAP
OG0005500	sp|O35468|WNT9B_MOUSE	tr|A0A2K5HBQ8|A0A2K5HBQ8_COLAP
OG0005501	sp|P27661|H2AX_MOUSE	tr|A0A2K5HE74|A0A2K5HE74_COLAP
OG0005502	sp|Q8C078|KKCC2_MOUSE	tr|A0A2K5HJF0|A0A2K5HJF0_COLAP
OG0005503	sp|A2BDX3|MOCS3_MOUSE	tr|A0A2K5HM24|A0A2K5HM24_COLAP
OG0005504	sp|Q9D6F4|GBRA4_MOUSE	tr|A0A2K5HNG9|A0A2K5HNG9_COLAP
OG0005505	sp|B2RVL6|ZCH24_MOUSE	tr|A0A2K5HNR3|A0A2K5HNR3_COLAP
OG0005506	sp|Q69ZX8|ABLM3_MOUSE	tr|A0A2K5HPI5|A0A2K5HPI5_COLAP
OG0005507	sp|Q14B62|PTHD1_MOUSE	tr|A0A2K5HU22|A0A2K5HU22_COLAP
OG0005508	sp|O35516|NOTC2_MOUSE	tr|A0A2K5HWJ7|A0A2K5HWJ7_COLAP
OG0005509	sp|P59281|RHG39_MOUSE	tr|A0A2K5HYT2|A0A2K5HYT2_COLAP
OG0005510	sp|Q66JV7|CH058_MOUSE	tr|A0A2K5HZL2|A0A2K5HZL2_COLAP
OG0005511	sp|Q7TQK0|CCNT2_MOUSE	tr|A0A2K5HZX4|A0A2K5HZX4_COLAP
OG0005512	sp|Q9CX11|UTP23_MOUSE	tr|A0A2K5I0P2|A0A2K5I0P2_COLAP
OG0005513	sp|Q9D939|ST1C2_MOUSE	tr|A0A2K5I0V8|A0A2K5I0V8_COLAP
OG0005514	tr|Q80Y32|Q80Y32_MOUSE	tr|A0A2K5I124|A0A2K5I124_COLAP
OG0005515	sp|Q80UJ7|RB3GP_MOUSE	tr|A0A2K5I2U4|A0A2K5I2U4_COLAP
OG0005516	sp|Q62191|RO52_MOUSE	tr|A0A2K5I523|A0A2K5I523_COLAP
OG0005517	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A2K5I588|A0A2K5I588_COLAP
OG0005518	sp|Q9CXT7|TM192_MOUSE	tr|A0A2K5I7G9|A0A2K5I7G9_COLAP
OG0005519	sp|O88561|S27A3_MOUSE	tr|A0A2K5IAU3|A0A2K5IAU3_COLAP
OG0005520	sp|O09010|LFNG_MOUSE	tr|A0A2K5IC62|A0A2K5IC62_COLAP
OG0005521	sp|Q91VR7|MLP3A_MOUSE	tr|A0A2K5IFC3|A0A2K5IFC3_COLAP
OG0005522	sp|Q9DAR7|DCPS_MOUSE	tr|A0A2K5IJR1|A0A2K5IJR1_COLAP
OG0005523	sp|O35228|IL27B_MOUSE	tr|A0A2K5ILZ2|A0A2K5ILZ2_COLAP
OG0005524	sp|Q9D2H8|FNDC8_MOUSE	tr|A0A2K5IR94|A0A2K5IR94_COLAP
OG0005525	sp|Q99MT2|MSH4_MOUSE	tr|A0A2K5IS17|A0A2K5IS17_COLAP
OG0005526	sp|Q5DTZ0|NYNRI_MOUSE	tr|A0A2K5ISP3|A0A2K5ISP3_COLAP
OG0005527	sp|B2RW38|CFA58_MOUSE	tr|A0A2K5IU60|A0A2K5IU60_COLAP
OG0005528	sp|Q8BM54|MYLIP_MOUSE	tr|A0A2K5IUI8|A0A2K5IUI8_COLAP
OG0005529	tr|E9Q468|E9Q468_MOUSE	tr|A0A2K5IUR3|A0A2K5IUR3_COLAP
OG0005530	sp|Q63829|COMD3_MOUSE	tr|A0A2K5IVX8|A0A2K5IVX8_COLAP
OG0005531	sp|P48999|LOX5_MOUSE	tr|A0A2K5IX18|A0A2K5IX18_COLAP
OG0005532	tr|B2RXA7|B2RXA7_MOUSE	tr|A0A2K5IZ00|A0A2K5IZ00_COLAP
OG0005533	sp|Q8BHI4|KBTB3_MOUSE	tr|A0A2K5IZI7|A0A2K5IZI7_COLAP
OG0005534	sp|Q9D2Y9|ELOV7_MOUSE	tr|A0A2K5IZU6|A0A2K5IZU6_COLAP
OG0005535	sp|Q9Z111|GA45G_MOUSE	tr|A0A2K5J049|A0A2K5J049_COLAP
OG0005536	sp|Q91W43|GCSP_MOUSE	tr|A0A2K5J2W9|A0A2K5J2W9_COLAP
OG0005537	sp|Q8BGZ8|ZPLD1_MOUSE	tr|A0A2K5J5N4|A0A2K5J5N4_COLAP
OG0005538	sp|Q9DB98|LENG1_MOUSE	tr|A0A2K5J5P9|A0A2K5J5P9_COLAP
OG0005539	sp|Q9CXU1|MED31_MOUSE	tr|A0A2K5J5T1|A0A2K5J5T1_COLAP
OG0005540	sp|Q9D9V3|ECHD1_MOUSE	tr|A0A2K5J822|A0A2K5J822_COLAP
OG0005541	sp|Q8R089|FBRS_MOUSE	tr|A0A2K5J882|A0A2K5J882_COLAP
OG0005542	sp|Q9QXX0|JAG1_MOUSE	tr|A0A2K5JCJ0|A0A2K5JCJ0_COLAP
OG0005543	sp|Q99JI1|MSTN1_MOUSE	tr|A0A2K5JEJ7|A0A2K5JEJ7_COLAP
OG0005544	sp|O08582|GTPB1_MOUSE	tr|A0A2K5JGT2|A0A2K5JGT2_COLAP
OG0005545	sp|Q76LS9|MINY1_MOUSE	tr|A0A2K5JH71|A0A2K5JH71_COLAP
OG0005546	sp|P58043|SESN2_MOUSE	tr|A0A2K5JHV3|A0A2K5JHV3_COLAP
OG0005547	sp|O70354|CAH11_MOUSE	tr|A0A2K5JJ23|A0A2K5JJ23_COLAP
OG0005548	sp|Q148B6|SPERI_MOUSE	tr|A0A2K5JJ80|A0A2K5JJ80_COLAP
OG0005549	sp|Q8VDV8|MITD1_MOUSE	tr|A0A2K5JL75|A0A2K5JL75_COLAP
OG0005550	sp|Q61501|E2F1_MOUSE	tr|A0A2K5JPK9|A0A2K5JPK9_COLAP
OG0005551	sp|Q3T9Z9|ZUP1_MOUSE	tr|A0A2K5JPT9|A0A2K5JPT9_COLAP
OG0005552	sp|Q03526|ITK_MOUSE	tr|A0A2K5JT53|A0A2K5JT53_COLAP
OG0005553	sp|Q3U129|B3GNL_MOUSE	tr|A0A2K5JYA1|A0A2K5JYA1_COLAP
OG0005554	sp|Q9D275|BATF3_MOUSE	tr|A0A2K5K200|A0A2K5K200_COLAP
OG0005555	tr|E9Q295|E9Q295_MOUSE	tr|A0A2K5K2U1|A0A2K5K2U1_COLAP
OG0005556	sp|Q9JKK8|ATR_MOUSE	tr|A0A2K5K384|A0A2K5K384_COLAP
OG0005557	tr|E9PWW9|E9PWW9_MOUSE	tr|A0A2K5K4E6|A0A2K5K4E6_COLAP
OG0005558	sp|Q9D9V4|RSPH9_MOUSE	tr|A0A2K5K557|A0A2K5K557_COLAP
OG0005559	sp|Q8BJQ9|CGAT1_MOUSE	tr|A0A2K5K5T2|A0A2K5K5T2_COLAP
OG0005560	sp|P56716|RP1_MOUSE	tr|A0A2K5K8S1|A0A2K5K8S1_COLAP
OG0005561	tr|F6V035|F6V035_MOUSE	tr|A0A2K5K936|A0A2K5K936_COLAP
OG0005562	sp|O08691|ARGI2_MOUSE	tr|A0A2K5K9B1|A0A2K5K9B1_COLAP
OG0005563	sp|Q8R400|ADIG_MOUSE	tr|A0A2K5K9C4|A0A2K5K9C4_COLAP
OG0005564	sp|Q9D485|EFHC2_MOUSE	tr|A0A2K5K9E2|A0A2K5K9E2_COLAP
OG0005565	sp|Q8K2C8|GPAT4_MOUSE	tr|A0A2K5K9W3|A0A2K5K9W3_COLAP
OG0005567	sp|Q99JV5|STAR4_MOUSE	tr|A0A2K5KB92|A0A2K5KB92_COLAP
OG0005568	sp|Q2KHK3|AMPQ_MOUSE	tr|A0A2K5KC52|A0A2K5KC52_COLAP
OG0005569	sp|Q99M07|COA5_MOUSE	tr|A0A2K5H6P5|A0A2K5H6P5_COLAP
OG0005570	sp|Q8R2K1|FUCM_MOUSE	tr|A0A2K5H796|A0A2K5H796_COLAP
OG0005571	sp|Q99LX8|OST4_MOUSE	tr|A0A2K5H9S1|A0A2K5H9S1_COLAP
OG0005572	sp|Q02788|CO6A2_MOUSE	tr|A0A2K5HAG0|A0A2K5HAG0_COLAP
OG0005573	sp|Q9D1T0|LIGO1_MOUSE	tr|A0A2K5HF56|A0A2K5HF56_COLAP
OG0005574	sp|A2AJA7|AEGP_MOUSE	tr|A0A2K5HRV2|A0A2K5HRV2_COLAP
OG0005575	sp|Q80VN0|CP100_MOUSE	tr|A0A2K5HS80|A0A2K5HS80_COLAP
OG0005576	sp|B1ARI9|PRR29_MOUSE	tr|A0A2K5HUT9|A0A2K5HUT9_COLAP
OG0005577	sp|Q9D4D7|CC50C_MOUSE	tr|A0A2K5HUW0|A0A2K5HUW0_COLAP
OG0005578	sp|Q99KE3|DOK4_MOUSE	tr|A0A2K5HW96|A0A2K5HW96_COLAP
OG0005579	sp|O54990|PROM1_MOUSE	tr|A0A2K5HXV6|A0A2K5HXV6_COLAP
OG0005580	sp|Q8C2A2|SEN54_MOUSE	tr|A0A2K5HYB2|A0A2K5HYB2_COLAP
OG0005581	sp|Q8K5B2|MCFD2_MOUSE	tr|A0A2K5I1Y1|A0A2K5I1Y1_COLAP
OG0005582	sp|Q69Z38|PEAK1_MOUSE	tr|A0A2K5I297|A0A2K5I297_COLAP
OG0005583	sp|Q8BM96|AGRG7_MOUSE	tr|A0A2K5I338|A0A2K5I338_COLAP
OG0005584	sp|Q9JJV3|CCGL_MOUSE	tr|A0A2K5I844|A0A2K5I844_COLAP
OG0005585	sp|Q8BGA2|LHPL2_MOUSE	tr|A0A2K5I8Q8|A0A2K5I8Q8_COLAP
OG0005586	sp|Q9ERV1|MKRN2_MOUSE	tr|A0A2K5I957|A0A2K5I957_COLAP
OG0005587	sp|Q8C6N3|SYT15_MOUSE	tr|A0A2K5IBJ3|A0A2K5IBJ3_COLAP
OG0005588	sp|Q8CD10|MICU2_MOUSE	tr|A0A2K5IJ00|A0A2K5IJ00_COLAP
OG0005589	sp|Q9JLC6|TEF_MOUSE	tr|A0A2K5IKW6|A0A2K5IKW6_COLAP
OG0005590	sp|Q8BT20|ISK6_MOUSE	tr|A0A2K5INP1|A0A2K5INP1_COLAP
OG0005591	sp|Q9EQJ9|MAGI3_MOUSE	tr|A0A2K5INY5|A0A2K5INY5_COLAP
OG0005592	sp|Q91VT1|NSE2_MOUSE	tr|A0A2K5IP76|A0A2K5IP76_COLAP
OG0005593	sp|P35639|DDIT3_MOUSE	tr|A0A2K5IU07|A0A2K5IU07_COLAP
OG0005594	sp|Q924K8|MTA3_MOUSE	tr|A0A2K5IUK8|A0A2K5IUK8_COLAP
OG0005595	sp|Q9DCW4|ETFB_MOUSE	tr|A0A2K5IVT4|A0A2K5IVT4_COLAP
OG0005596	sp|A2RSJ4|UH1BL_MOUSE	tr|A0A2K5IW55|A0A2K5IW55_COLAP
OG0005597	sp|P10168|IL7_MOUSE	tr|A0A2K5IWM5|A0A2K5IWM5_COLAP
OG0005598	sp|P70172|NTCP2_MOUSE	tr|A0A2K5IXJ8|A0A2K5IXJ8_COLAP
OG0005599	sp|A0A087WPF7|AUTS2_MOUSE	tr|A0A2K5IZ17|A0A2K5IZ17_COLAP
OG0005600	sp|Q6DFW0|CI072_MOUSE	tr|A0A2K5IZJ2|A0A2K5IZJ2_COLAP
OG0005601	sp|Q8C1A3|MTRR_MOUSE	tr|A0A2K5J5T9|A0A2K5J5T9_COLAP
OG0005602	sp|Q04744|EMX2_MOUSE	tr|A0A2K5J717|A0A2K5J717_COLAP
OG0005603	sp|Q8VEM9|KLDC3_MOUSE	tr|A0A2K5J7N7|A0A2K5J7N7_COLAP
OG0005604	sp|P48377|RFX1_MOUSE	tr|A0A2K5J865|A0A2K5J865_COLAP
OG0005605	sp|Q80W68|KIRR1_MOUSE	tr|A0A2K5J942|A0A2K5J942_COLAP
OG0005606	sp|Q6UJB9|TM270_MOUSE	tr|A0A2K5J989|A0A2K5J989_COLAP
OG0005607	sp|Q52KR2|LRIG2_MOUSE	tr|A0A2K5J9W2|A0A2K5J9W2_COLAP
OG0005608	sp|Q91YX5|LGAT1_MOUSE	tr|A0A2K5JAF6|A0A2K5JAF6_COLAP
OG0005609	sp|P48193|EPB41_MOUSE	tr|A0A2K5JAG9|A0A2K5JAG9_COLAP
OG0005610	sp|Q9Z180|SETBP_MOUSE	tr|A0A2K5JBN3|A0A2K5JBN3_COLAP
OG0005611	sp|P14142|GLUT4_MOUSE	tr|A0A2K5JG35|A0A2K5JG35_COLAP
OG0005612	sp|Q00724|RET4_MOUSE	tr|A0A2K5JI15|A0A2K5JI15_COLAP
OG0005613	sp|Q9CQ44|TM218_MOUSE	tr|A0A2K5JLB2|A0A2K5JLB2_COLAP
OG0005614	sp|Q8BI17|SH2D7_MOUSE	tr|A0A2K5JLF6|A0A2K5JLF6_COLAP
OG0005615	sp|Q96EQ9|PRDM9_MOUSE	tr|A0A2K5JMA4|A0A2K5JMA4_COLAP
OG0005616	sp|Q64378|FKBP5_MOUSE	tr|A0A2K5JRL7|A0A2K5JRL7_COLAP
OG0005617	sp|Q99PP7|TRI33_MOUSE	tr|A0A2K5JX61|A0A2K5JX61_COLAP
OG0005618	sp|P23578|ACRO_MOUSE	tr|A0A2K5JXL0|A0A2K5JXL0_COLAP
OG0005619	sp|Q8K1T5|LY65C_MOUSE	tr|A0A2K5K189|A0A2K5K189_COLAP
OG0005620	sp|P35831|PTN12_MOUSE	tr|A0A2K5K263|A0A2K5K263_COLAP
OG0005621	sp|Q8BWB1|SYP2L_MOUSE	tr|A0A2K5K2M3|A0A2K5K2M3_COLAP
OG0005622	sp|Q3U2S8|HVCN1_MOUSE	tr|A0A2K5K572|A0A2K5K572_COLAP
OG0005623	sp|Q9WVM3|APC7_MOUSE	tr|A0A2K5K786|A0A2K5K786_COLAP
OG0005624	sp|P47867|SCG3_MOUSE	tr|A0A2K5K8N9|A0A2K5K8N9_COLAP
OG0005625	sp|Q8K3A2|TRPT1_MOUSE	tr|A0A2K5KBY8|A0A2K5KBY8_COLAP
OG0005626	sp|Q9JKL4|NDUF3_MOUSE	tr|A0A2K5KE40|A0A2K5KE40_COLAP
OG0005627	sp|O08664|BCL7C_MOUSE	tr|A0A2K5KEH3|A0A2K5KEH3_COLAP
OG0005628	sp|Q9DCG9|TR112_MOUSE	tr|A0A2K5KEP9|A0A2K5KEP9_COLAP
OG0005629	sp|Q99ML9|RN111_MOUSE	tr|A0A2K5KGZ0|A0A2K5KGZ0_COLAP
OG0005630	sp|Q6VZZ7|OPN5_MOUSE	tr|A0A2K5H921|A0A2K5H921_COLAP
OG0005631	sp|Q70IV5|SYNEM_MOUSE	tr|A0A2K5HD78|A0A2K5HD78_COLAP
OG0005632	sp|Q69ZF8|MSL2_MOUSE	tr|A0A2K5HE55|A0A2K5HE55_COLAP
OG0005633	sp|Q7TPG5|TAFA4_MOUSE	tr|A0A2K5HEH1|A0A2K5HEH1_COLAP
OG0005634	sp|Q9CYF5|RCC1L_MOUSE	tr|A0A2K5HEZ3|A0A2K5HEZ3_COLAP
OG0005635	sp|Q4VC33|MAEA_MOUSE	tr|A0A2K5HF43|A0A2K5HF43_COLAP
OG0005636	sp|Q924I3|ACKR4_MOUSE	tr|A0A2K5HFG9|A0A2K5HFG9_COLAP
OG0005637	sp|Q9JHI4|S13A1_MOUSE	tr|A0A2K5HIJ5|A0A2K5HIJ5_COLAP
OG0005638	sp|Q8K0W3|RN208_MOUSE	tr|A0A2K5HIU2|A0A2K5HIU2_COLAP
OG0005639	sp|Q99KG7|HPS4_MOUSE	tr|A0A2K5HND1|A0A2K5HND1_COLAP
OG0005640	sp|Q3UE31|K0930_MOUSE	tr|A0A2K5HQU0|A0A2K5HQU0_COLAP
OG0005641	sp|Q9D0I4|STX17_MOUSE	tr|A0A2K5HQX7|A0A2K5HQX7_COLAP
OG0005642	sp|Q9D494|TERB2_MOUSE	tr|A0A2K5HYV1|A0A2K5HYV1_COLAP
OG0005643	sp|P51658|DHB2_MOUSE	tr|A0A2K5I133|A0A2K5I133_COLAP
OG0005644	sp|Q6P3A1|STMD1_MOUSE	tr|A0A2K5I214|A0A2K5I214_COLAP
OG0005645	sp|Q5SPV6|CB073_MOUSE	tr|A0A2K5I2L3|A0A2K5I2L3_COLAP
OG0005646	sp|Q05920|PYC_MOUSE	tr|A0A2K5I3U2|A0A2K5I3U2_COLAP
OG0005647	sp|Q14AI0|DCC1_MOUSE	tr|A0A2K5I7C0|A0A2K5I7C0_COLAP
OG0005648	tr|D3YYY8|D3YYY8_MOUSE	tr|A0A2K5IEL6|A0A2K5IEL6_COLAP
OG0005649	sp|Q91YE7|RBM5_MOUSE	tr|A0A2K5IGT2|A0A2K5IGT2_COLAP
OG0005650	sp|Q9WU28|PFD5_MOUSE	tr|A0A2K5INS1|A0A2K5INS1_COLAP
OG0005651	sp|P35123|UBP4_MOUSE	tr|A0A2K5IQH0|A0A2K5IQH0_COLAP
OG0005652	sp|P48756|GIP_MOUSE	tr|A0A2K5IXM5|A0A2K5IXM5_COLAP
OG0005653	sp|Q9D8B1|AIG1_MOUSE	tr|A0A2K5IY55|A0A2K5IY55_COLAP
OG0005654	sp|Q8C7V3|UTP15_MOUSE	tr|A0A2K5J0T8|A0A2K5J0T8_COLAP
OG0005655	sp|Q8CIG9|FBXL8_MOUSE	tr|A0A2K5J1S9|A0A2K5J1S9_COLAP
OG0005656	sp|Q3UR78|CD048_MOUSE	tr|A0A2K5J9B8|A0A2K5J9B8_COLAP
OG0005657	sp|Q99JU7|BNIPL_MOUSE	tr|A0A2K5JB86|A0A2K5JB86_COLAP
OG0005658	sp|Q9CQF3|CPSF5_MOUSE	tr|A0A2K5JCE8|A0A2K5JCE8_COLAP
OG0005659	tr|B1AV60|B1AV60_MOUSE	tr|A0A2K5JDR4|A0A2K5JDR4_COLAP
OG0005660	sp|Q8BIG2|LKAM1_MOUSE	tr|A0A2K5JEE3|A0A2K5JEE3_COLAP
OG0005661	sp|Q5SSG4|GA2L2_MOUSE	tr|A0A2K5JF84|A0A2K5JF84_COLAP
OG0005662	sp|P09084|PAX1_MOUSE	tr|A0A2K5JFN6|A0A2K5JFN6_COLAP
OG0005663	sp|Q69AB2|TXND8_MOUSE	tr|A0A2K5JFV2|A0A2K5JFV2_COLAP
OG0005664	sp|P82349|SGCB_MOUSE	tr|A0A2K5JJE8|A0A2K5JJE8_COLAP
OG0005665	sp|Q9Z307|KCJ16_MOUSE	tr|A0A2K5JJG1|A0A2K5JJG1_COLAP
OG0005666	sp|Q499E6|CA109_MOUSE	tr|A0A2K5JJW7|A0A2K5JJW7_COLAP
OG0005667	sp|Q80SY4|MIB1_MOUSE	tr|A0A2K5JNG5|A0A2K5JNG5_COLAP
OG0005668	sp|E9Q349|WDR25_MOUSE	tr|A0A2K5JNP5|A0A2K5JNP5_COLAP
OG0005669	sp|Q8CFE6|S38A2_MOUSE	tr|A0A2K5JTR3|A0A2K5JTR3_COLAP
OG0005670	sp|Q5SSE9|ABCAD_MOUSE	tr|A0A2K5JVX4|A0A2K5JVX4_COLAP
OG0005671	sp|O35451|ATF6B_MOUSE	tr|A0A2K5JYQ0|A0A2K5JYQ0_COLAP
OG0005672	sp|Q9JLG4|PK2L2_MOUSE	tr|A0A2K5K034|A0A2K5K034_COLAP
OG0005673	sp|Q3TVI8|PBIP1_MOUSE	tr|A0A2K5K2D5|A0A2K5K2D5_COLAP
OG0005674	sp|Q3ULW6|CCD33_MOUSE	tr|A0A2K5K4U5|A0A2K5K4U5_COLAP
OG0005675	sp|P61025|CKS1_MOUSE	tr|A0A2K5K7D0|A0A2K5K7D0_COLAP
OG0005676	sp|Q8VEK2|RHBD2_MOUSE	tr|A0A2K5K7Z7|A0A2K5K7Z7_COLAP
OG0005677	sp|P52019|ERG1_MOUSE	tr|A0A2K5K8B4|A0A2K5K8B4_COLAP
OG0005678	sp|Q08369|GATA4_MOUSE	tr|A0A2K5K8F3|A0A2K5K8F3_COLAP
OG0005679	tr|E9Q3H4|E9Q3H4_MOUSE	tr|A0A2K5K9N2|A0A2K5K9N2_COLAP
OG0005680	sp|Q9JKV5|SCAM4_MOUSE	tr|A0A2K5K9X4|A0A2K5K9X4_COLAP
OG0005681	sp|Q9Z2E9|BSCL2_MOUSE	tr|A0A2K5KC81|A0A2K5KC81_COLAP
OG0005682	sp|O54709|NKG2D_MOUSE	tr|A0A2K5KCD5|A0A2K5KCD5_COLAP
OG0005683	sp|Q75NR7|RECQ4_MOUSE	tr|A0A2K5KDW4|A0A2K5KDW4_COLAP
OG0005684	sp|Q02257|PLAK_MOUSE	tr|A0A2K5KF19|A0A2K5KF19_COLAP
OG0005685	sp|Q8CIE4|PAR10_MOUSE	tr|A0A2K5KF94|A0A2K5KF94_COLAP
OG0005686	sp|P08551|NFL_MOUSE	tr|A0A2K5H7Z5|A0A2K5H7Z5_COLAP
OG0005687	sp|Q9DCM2|GSTK1_MOUSE	tr|A0A2K5HBF9|A0A2K5HBF9_COLAP
OG0005688	sp|Q99PU8|DHX30_MOUSE	tr|A0A2K5HCT9|A0A2K5HCT9_COLAP
OG0005689	sp|Q14DH7|ACSS3_MOUSE	tr|A0A2K5HDZ6|A0A2K5HDZ6_COLAP
OG0005690	sp|P43276|H15_MOUSE	tr|A0A2K5HJ07|A0A2K5HJ07_COLAP
OG0005691	sp|Q91WG3|TRUB2_MOUSE	tr|A0A2K5HK13|A0A2K5HK13_COLAP
OG0005692	tr|E9PXF0|E9PXF0_MOUSE	tr|A0A2K5HM43|A0A2K5HM43_COLAP
OG0005693	sp|Q9D3G9|RHOH_MOUSE	tr|A0A2K5HN47|A0A2K5HN47_COLAP
OG0005694	sp|Q8BH55|THNS1_MOUSE	tr|A0A2K5HNC9|A0A2K5HNC9_COLAP
OG0005695	sp|Q9D439|CFA53_MOUSE	tr|A0A2K5HP55|A0A2K5HP55_COLAP
OG0005696	sp|A2RTF1|CTSRB_MOUSE	tr|A0A2K5HRG4|A0A2K5HRG4_COLAP
OG0005697	sp|Q8K0F1|TBC23_MOUSE	tr|A0A2K5HTJ8|A0A2K5HTJ8_COLAP
OG0005698	sp|P43345|TLX1_MOUSE	tr|A0A2K5HTL4|A0A2K5HTL4_COLAP
OG0005699	sp|Q9CWY8|RNH2A_MOUSE	tr|A0A2K5HVI0|A0A2K5HVI0_COLAP
OG0005700	sp|Q8BGT8|PHIPL_MOUSE	tr|A0A2K5HZP2|A0A2K5HZP2_COLAP
OG0005701	sp|Q80V72|IP6K2_MOUSE	tr|A0A2K5I2S1|A0A2K5I2S1_COLAP
OG0005702	sp|P22907|HEM3_MOUSE	tr|A0A2K5I2V8|A0A2K5I2V8_COLAP
OG0005703	sp|Q9Z0S1|BPNT1_MOUSE	tr|A0A2K5I310|A0A2K5I310_COLAP
OG0005704	sp|Q80T23|SYTL5_MOUSE	tr|A0A2K5I3B8|A0A2K5I3B8_COLAP
OG0005705	sp|O55111|DSG2_MOUSE	tr|A0A2K5I6B6|A0A2K5I6B6_COLAP
OG0005706	sp|Q8CHC8|ADNP2_MOUSE	tr|A0A2K5I8N6|A0A2K5I8N6_COLAP
