Orthogroup	Mus_musculus	Tupaia_chinensis
OG0010221	sp|Q148R9|R9BP_MOUSE	tr|L8Y3Y0|L8Y3Y0_TUPCH
OG0010222	sp|Q61139|PCSK7_MOUSE	tr|L8YH91|L8YH91_TUPCH
OG0010223	sp|Q61792|LASP1_MOUSE	tr|L9K0B0|L9K0B0_TUPCH
OG0010224	sp|Q6A085|ZN629_MOUSE	tr|L9KTT5|L9KTT5_TUPCH
OG0010225	sp|Q75N73|S39AE_MOUSE	tr|L9JUC1|L9JUC1_TUPCH
OG0010227	sp|Q80XD1|CHIO_MOUSE	tr|L9KY97|L9KY97_TUPCH
OG0010228	sp|Q8BGF8|S35D3_MOUSE	tr|L9L731|L9L731_TUPCH
OG0010229	sp|Q8BH73|QPCTL_MOUSE	tr|L9L8Z7|L9L8Z7_TUPCH
OG0010230	sp|Q8BX80|ENASE_MOUSE	tr|L9L4A5|L9L4A5_TUPCH
OG0010231	sp|Q8C165|P20D1_MOUSE	tr|L9JB16|L9JB16_TUPCH
OG0010232	sp|Q8CBC4|CNST_MOUSE	tr|L9JK66|L9JK66_TUPCH
OG0010233	sp|Q8QZY9|SF3B4_MOUSE	tr|L8Y714|L8Y714_TUPCH
OG0010234	sp|Q8R105|VP37C_MOUSE	tr|L8Y5I8|L8Y5I8_TUPCH
OG0010235	sp|Q8R1S0|COQ6_MOUSE	tr|L8Y0N4|L8Y0N4_TUPCH
OG0010236	sp|Q8R2Q4|RRF2M_MOUSE	tr|L8Y3Q3|L8Y3Q3_TUPCH
OG0010237	sp|Q8VC33|NXNL1_MOUSE	tr|L9KWI8|L9KWI8_TUPCH
OG0010238	sp|Q8VCM7|FIBG_MOUSE	tr|L8Y0J9|L8Y0J9_TUPCH
OG0010239	sp|Q8VDP4|CCAR2_MOUSE	tr|L9JR90|L9JR90_TUPCH
OG0010240	sp|Q8VIK5|PEAR1_MOUSE	tr|L9KAM4|L9KAM4_TUPCH
OG0010241	sp|Q91W50|CSDE1_MOUSE	tr|L9KQR6|L9KQR6_TUPCH
OG0010242	sp|Q91WA3|HDA11_MOUSE	tr|L9K6W5|L9K6W5_TUPCH
OG0010243	sp|Q91WR3|ASCC2_MOUSE	tr|L9KUR5|L9KUR5_TUPCH
OG0010244	sp|Q91YK0|LRC49_MOUSE	tr|L8YGJ5|L8YGJ5_TUPCH
OG0010245	sp|Q91Z22|PORIM_MOUSE	tr|L9KJR9|L9KJR9_TUPCH
OG0010246	sp|Q9D7I5|LHPP_MOUSE	tr|L9L415|L9L415_TUPCH
OG0010247	sp|Q9DAD0|CF276_MOUSE	tr|L9KS57|L9KS57_TUPCH
OG0010248	sp|Q9DB70|FUND1_MOUSE	tr|L9L2K8|L9L2K8_TUPCH
OG0010249	sp|Q9JLL0|CRIM1_MOUSE	tr|L9KRY8|L9KRY8_TUPCH
OG0010250	sp|Q9QZB6|NR4A3_MOUSE	tr|L8YB53|L8YB53_TUPCH
OG0010251	sp|Q9WTX8|MD1L1_MOUSE	tr|L8Y7J4|L8Y7J4_TUPCH
OG0010252	sp|Q9Z2X2|PSD10_MOUSE	tr|L9L7D7|L9L7D7_TUPCH
OG0010253	tr|A0A2I3BPE8|A0A2I3BPE8_MOUSE	tr|L8Y958|L8Y958_TUPCH
OG0010254	sp|A1IGU4|ARH37_MOUSE	tr|L9KMY6|L9KMY6_TUPCH
OG0010255	tr|E9Q4G0|E9Q4G0_MOUSE	tr|L9JBT1|L9JBT1_TUPCH
OG0010256	sp|O35674|ADA19_MOUSE	tr|L8YBF4|L8YBF4_TUPCH
OG0010257	sp|O55082|PTN20_MOUSE	tr|L9KVD4|L9KVD4_TUPCH
OG0010258	sp|P14719|ILRL1_MOUSE	tr|L8Y5P5|L8Y5P5_TUPCH
OG0010259	sp|P16301|LCAT_MOUSE	tr|L9JIL0|L9JIL0_TUPCH
OG0010260	sp|P51569|AGAL_MOUSE	tr|L8Y1E3|L8Y1E3_TUPCH
OG0010261	sp|P56485|ACKR3_MOUSE	tr|L9LF94|L9LF94_TUPCH
OG0010262	sp|P62849|RS24_MOUSE	tr|L9K1S3|L9K1S3_TUPCH
OG0010263	sp|P70368|SEBOX_MOUSE	tr|L8Y774|L8Y774_TUPCH
OG0010264	sp|P97930|KTHY_MOUSE	tr|L8Y742|L8Y742_TUPCH
OG0010265	sp|Q1LZI2|S35F3_MOUSE	tr|L9KZL6|L9KZL6_TUPCH
OG0010266	sp|Q33DR2|DPS1_MOUSE	tr|L9LD93|L9LD93_TUPCH
OG0010267	sp|Q61001|LAMA5_MOUSE	tr|L9JIH0|L9JIH0_TUPCH
OG0010268	sp|Q6DFV7|NCOA7_MOUSE	tr|L9L501|L9L501_TUPCH
OG0010269	sp|Q6Q6R3|CRIP3_MOUSE	tr|L9KSZ1|L9KSZ1_TUPCH
OG0010270	sp|Q6ZQA0|NBEL2_MOUSE	tr|L8Y035|L8Y035_TUPCH
OG0010271	sp|Q78IQ7|S39A4_MOUSE	tr|L8YF26|L8YF26_TUPCH
OG0010272	sp|Q80XM3|KCNG4_MOUSE	tr|L9KKC9|L9KKC9_TUPCH
OG0010273	sp|Q8BH74|NU107_MOUSE	tr|L9KVU4|L9KVU4_TUPCH
OG0010274	sp|Q8BP78|F10C1_MOUSE	tr|L9KVJ4|L9KVJ4_TUPCH
OG0010275	sp|Q8BWF0|SSDH_MOUSE	tr|L9L1D3|L9L1D3_TUPCH
OG0010276	sp|Q8BZX4|SREK1_MOUSE	tr|L8Y413|L8Y413_TUPCH
OG0010277	sp|Q8C0N1|KIF2B_MOUSE	tr|L8Y767|L8Y767_TUPCH
OG0010278	sp|Q8CH62|LTO1_MOUSE	tr|L8Y555|L8Y555_TUPCH
OG0010279	sp|Q8R001|MARE2_MOUSE	tr|L9KTV9|L9KTV9_TUPCH
OG0010280	sp|Q8R3L2|TCF25_MOUSE	tr|L9KK39|L9KK39_TUPCH
OG0010281	tr|Q8VEH2|Q8VEH2_MOUSE	tr|L9KH76|L9KH76_TUPCH
OG0010282	tr|Q8VH17|Q8VH17_MOUSE	tr|L8YB73|L8YB73_TUPCH
OG0010283	sp|Q91X45|ZBTB3_MOUSE	tr|L9JS85|L9JS85_TUPCH
OG0010284	sp|Q91XA8|KLD8A_MOUSE	tr|L9JAX0|L9JAX0_TUPCH
OG0010285	sp|Q923S9|RAB30_MOUSE	tr|L9L178|L9L178_TUPCH
OG0010286	sp|Q99KE3|DOK4_MOUSE	tr|L9KYG0|L9KYG0_TUPCH
OG0010287	sp|Q99MU1|TPRA1_MOUSE	tr|L8Y1F5|L8Y1F5_TUPCH
OG0010288	sp|Q9CU24|THMS3_MOUSE	tr|L8YCP8|L8YCP8_TUPCH
OG0010289	sp|Q9CX99|GRAP_MOUSE	tr|L9KN84|L9KN84_TUPCH
OG0010290	sp|Q9D125|RT25_MOUSE	tr|L9J9K7|L9J9K7_TUPCH
OG0010291	sp|Q9D3R6|KATL2_MOUSE	tr|L9L3K2|L9L3K2_TUPCH
OG0010292	sp|Q9JJH7|TRPM5_MOUSE	tr|L9LAK5|L9LAK5_TUPCH
OG0010293	sp|Q9QWR8|NAGAB_MOUSE	tr|L9KNU8|L9KNU8_TUPCH
OG0010294	sp|Q9QZ47|TNNT3_MOUSE	tr|L9LAJ3|L9LAJ3_TUPCH
OG0010295	sp|Q9Z2J6|PD2R2_MOUSE	tr|L8Y1V0|L8Y1V0_TUPCH
OG0010296	tr|A0A0A6YY83|A0A0A6YY83_MOUSE	tr|L9L6D5|L9L6D5_TUPCH
OG0010297	sp|A1L3T7|RIPR3_MOUSE	tr|L9LD79|L9LD79_TUPCH
OG0010298	sp|E9Q7D5|ARHG5_MOUSE	tr|L9LG55|L9LG55_TUPCH
OG0010299	tr|G3UYY4|G3UYY4_MOUSE	tr|L9KPR3|L9KPR3_TUPCH
OG0010300	sp|O35177|CASL_MOUSE	tr|L9L9U0|L9L9U0_TUPCH
OG0010301	sp|O54836|ZMAT3_MOUSE	tr|L8YAK1|L8YAK1_TUPCH
OG0010302	sp|P43488|TNFL4_MOUSE	tr|L9L7E7|L9L7E7_TUPCH
OG0010303	sp|P47937|NK3R_MOUSE	tr|L9KSD0|L9KSD0_TUPCH
OG0010304	sp|P57746|VATD_MOUSE	tr|L9JCL2|L9JCL2_TUPCH
OG0010305	sp|P60007|APC15_MOUSE	tr|L9LA52|L9LA52_TUPCH
OG0010306	sp|P99026|PSB4_MOUSE	tr|L8Y2V9|L8Y2V9_TUPCH
OG0010307	sp|Q06318|UTER_MOUSE	tr|L9JNW8|L9JNW8_TUPCH
OG0010308	sp|Q07563|COHA1_MOUSE	tr|L8YBC6|L8YBC6_TUPCH
OG0010309	sp|Q0VBN2|DSEL_MOUSE	tr|L9KWK2|L9KWK2_TUPCH
OG0010310	sp|Q14CH1|MOCOS_MOUSE	tr|L9KTU6|L9KTU6_TUPCH
OG0010311	sp|Q3UYR4|ESPNL_MOUSE	tr|L9KLF0|L9KLF0_TUPCH
OG0010312	sp|Q640L5|CCD18_MOUSE	tr|L9LCI7|L9LCI7_TUPCH
OG0010313	sp|Q68FE9|TSH2_MOUSE	tr|L9L8C4|L9L8C4_TUPCH
OG0010314	tr|Q6PGF5|Q6PGF5_MOUSE	tr|L8Y836|L8Y836_TUPCH
OG0010315	sp|Q7TQN9|GP142_MOUSE	tr|L9KZX2|L9KZX2_TUPCH
OG0010316	sp|Q80VF6|F181B_MOUSE	tr|L9L627|L9L627_TUPCH
OG0010317	sp|Q80WV3|CHST2_MOUSE	tr|L8YEX3|L8YEX3_TUPCH
OG0010318	sp|Q80Y61|BI2L2_MOUSE	tr|L9K6Q5|L9K6Q5_TUPCH
OG0010319	sp|Q8BG50|TM169_MOUSE	tr|L9JF11|L9JF11_TUPCH
OG0010320	sp|Q8BMI4|GEN_MOUSE	tr|L9LAV2|L9LAV2_TUPCH
OG0010321	sp|Q8BNL5|KCTD6_MOUSE	tr|L8Y2H2|L8Y2H2_TUPCH
OG0010322	sp|Q8QZV6|F161A_MOUSE	tr|L9KKR0|L9KKR0_TUPCH
OG0010323	sp|Q8VC82|RHBL1_MOUSE	tr|L9KYG9|L9KYG9_TUPCH
OG0010324	sp|Q8VE65|TAF12_MOUSE	tr|L8Y8K5|L8Y8K5_TUPCH
OG0010325	sp|Q91VL8|TE2IP_MOUSE	tr|L9KJT1|L9KJT1_TUPCH
OG0010326	sp|Q91X72|HEMO_MOUSE	tr|L8YFE1|L8YFE1_TUPCH
OG0010327	sp|Q922Q2|RIOK1_MOUSE	tr|L9LA27|L9LA27_TUPCH
OG0010328	sp|Q99KR8|FUCO2_MOUSE	tr|L8YFR9|L8YFR9_TUPCH
OG0010329	sp|Q99N48|SYTL3_MOUSE	tr|L9K0M2|L9K0M2_TUPCH
OG0010330	sp|Q9CQG3|ZMY19_MOUSE	tr|L8Y9K9|L8Y9K9_TUPCH
OG0010331	sp|Q9CQT1|MTNA_MOUSE	tr|L8YDI0|L8YDI0_TUPCH
OG0010332	sp|Q9CQW1|YKT6_MOUSE	tr|L8Y6A4|L8Y6A4_TUPCH
OG0010333	sp|Q9D159|MRAP_MOUSE	tr|L9KLQ1|L9KLQ1_TUPCH
OG0010334	sp|Q9D6G5|TM138_MOUSE	tr|L8Y1W3|L8Y1W3_TUPCH
OG0010335	sp|Q9D738|ASB12_MOUSE	tr|L8Y587|L8Y587_TUPCH
OG0010336	sp|Q9D9X6|ZSWM2_MOUSE	tr|L9KUY2|L9KUY2_TUPCH
OG0010337	sp|Q9EPC5|RET7_MOUSE	tr|L9L1N4|L9L1N4_TUPCH
OG0010338	sp|Q9EPW2|KLF15_MOUSE	tr|L8Y1S1|L8Y1S1_TUPCH
OG0010339	sp|Q9QX98|PTF1A_MOUSE	tr|L9LD46|L9LD46_TUPCH
OG0010340	sp|Q9R020|ZRAB2_MOUSE	tr|L9LAC0|L9LAC0_TUPCH
OG0010341	sp|B8ZXI1|QTRT2_MOUSE	tr|L8YFK2|L8YFK2_TUPCH
OG0010342	tr|E9Q7L1|E9Q7L1_MOUSE	tr|L9KZG0|L9KZG0_TUPCH
OG0010343	tr|E9Q8X5|E9Q8X5_MOUSE	tr|L8Y6F1|L8Y6F1_TUPCH
OG0010344	tr|F6QRE9|F6QRE9_MOUSE	tr|L9L3T2|L9L3T2_TUPCH
OG0010345	sp|O35245|PKD2_MOUSE	tr|L9L5F2|L9L5F2_TUPCH
OG0010346	sp|O88978|DAA11_MOUSE	tr|L9K395|L9K395_TUPCH
OG0010347	sp|P17439|GBA1_MOUSE	tr|L9KHN0|L9KHN0_TUPCH
OG0010348	sp|P31266|SUH_MOUSE	tr|L9KJS7|L9KJS7_TUPCH
OG0010349	sp|P40224|SDF1_MOUSE	tr|L9KVL8|L9KVL8_TUPCH
OG0010350	sp|P43680|SOX18_MOUSE	tr|L8Y8Q1|L8Y8Q1_TUPCH
OG0010351	sp|P43688|NKX26_MOUSE	tr|L9LBA9|L9LBA9_TUPCH
OG0010352	sp|P48377|RFX1_MOUSE	tr|L8YDI4|L8YDI4_TUPCH
OG0010353	sp|P70172|NTCP2_MOUSE	tr|L9L928|L9L928_TUPCH
OG0010354	sp|Q02788|CO6A2_MOUSE	tr|L8Y9Z7|L8Y9Z7_TUPCH
OG0010355	sp|Q14DH7|ACSS3_MOUSE	tr|L9L9Z9|L9L9Z9_TUPCH
OG0010356	sp|Q3UP38|EFC4B_MOUSE	tr|L8XYQ0|L8XYQ0_TUPCH
OG0010357	sp|Q3UXL4|KIZ_MOUSE	tr|L8YD68|L8YD68_TUPCH
OG0010358	sp|Q5BL07|PEX1_MOUSE	tr|L9K2R3|L9K2R3_TUPCH
OG0010359	sp|Q5ND34|WDR81_MOUSE	tr|L8Y4G2|L8Y4G2_TUPCH
OG0010360	sp|Q61096|PRTN3_MOUSE	tr|L8Y2Q3|L8Y2Q3_TUPCH
OG0010361	sp|Q6PGC1|DHX29_MOUSE	tr|L9KT69|L9KT69_TUPCH
OG0010362	sp|Q80UF9|OTOP3_MOUSE	tr|L9L4J9|L9L4J9_TUPCH
OG0010363	tr|Q8BFX2|Q8BFX2_MOUSE	tr|L9JCZ9|L9JCZ9_TUPCH
OG0010364	sp|Q8BKA3|SRRM4_MOUSE	tr|L9KM74|L9KM74_TUPCH
OG0010365	sp|Q8BM47|PKHM3_MOUSE	tr|L9L6R4|L9L6R4_TUPCH
OG0010366	sp|Q8BTI7|ANR52_MOUSE	tr|L8YAG1|L8YAG1_TUPCH
OG0010367	sp|Q8C0V9|FRMD6_MOUSE	tr|L9J9M5|L9J9M5_TUPCH
OG0010368	sp|Q8K396|MND1_MOUSE	tr|L9KPA9|L9KPA9_TUPCH
OG0010369	sp|Q8R2S1|RPKL1_MOUSE	tr|L8Y0Q0|L8Y0Q0_TUPCH
OG0010370	sp|Q8R4P9|MRP7_MOUSE	tr|L9KTK9|L9KTK9_TUPCH
OG0010371	sp|Q91WD8|NCKX1_MOUSE	tr|L9KI71|L9KI71_TUPCH
OG0010372	sp|Q9CT10|RANB3_MOUSE	tr|L8Y1C4|L8Y1C4_TUPCH
OG0010373	sp|Q9CX60|LBH_MOUSE	tr|L8Y6L0|L8Y6L0_TUPCH
OG0010374	sp|Q9CZT5|VASN_MOUSE	tr|L9LBR1|L9LBR1_TUPCH
OG0010375	sp|Q9D2Q8|S10AE_MOUSE	tr|L9JEC1|L9JEC1_TUPCH
OG0010376	sp|Q9D3J8|AMTN_MOUSE	tr|L9L6C1|L9L6C1_TUPCH
OG0010377	sp|Q9JHE7|TSSC4_MOUSE	tr|L9LDV4|L9LDV4_TUPCH
OG0010378	sp|Q9Z0S9|PRAF1_MOUSE	tr|L9L845|L9L845_TUPCH
OG0010379	sp|Q9Z1P5|CD320_MOUSE	tr|L9JE34|L9JE34_TUPCH
OG0010380	sp|A2AKG8|FOCAD_MOUSE	tr|L9LCW0|L9LCW0_TUPCH
OG0010381	sp|A3KMN5|LARGN_MOUSE	tr|L9KN88|L9KN88_TUPCH
OG0010382	sp|B2RU40|PRRT4_MOUSE	tr|L9KX72|L9KX72_TUPCH
OG0010383	sp|O08762|NETR_MOUSE	tr|L9KIQ3|L9KIQ3_TUPCH
OG0010384	sp|O08915|AIP_MOUSE	tr|L8Y3K2|L8Y3K2_TUPCH
OG0010385	sp|O08934|UNC4_MOUSE	tr|L8Y7U0|L8Y7U0_TUPCH
OG0010386	sp|O09009|RFNG_MOUSE	tr|L9KZG7|L9KZG7_TUPCH
OG0010387	sp|O35075|VP26C_MOUSE	tr|L9KY59|L9KY59_TUPCH
OG0010388	sp|O35973|PER1_MOUSE	tr|L9KQY1|L9KQY1_TUPCH
OG0010389	sp|O70251|EF1B_MOUSE	tr|L9L7B7|L9L7B7_TUPCH
OG0010390	sp|O88573|AFF1_MOUSE	tr|L9L6E2|L9L6E2_TUPCH
OG0010391	sp|P50247|SAHH_MOUSE	tr|L9L344|L9L344_TUPCH
OG0010392	sp|P97436|NKX31_MOUSE	tr|L9LEI1|L9LEI1_TUPCH
OG0010393	sp|Q04646|ATNG_MOUSE	tr|L8YH87|L8YH87_TUPCH
OG0010394	sp|Q07646|MEST_MOUSE	tr|L9JCI2|L9JCI2_TUPCH
OG0010395	sp|Q3U308|CTU2_MOUSE	tr|L9KIX4|L9KIX4_TUPCH
OG0010396	sp|Q5DRQ8|FCRLB_MOUSE	tr|L9L8H3|L9L8H3_TUPCH
OG0010397	sp|Q5F293|ZBTB4_MOUSE	tr|L9KLH3|L9KLH3_TUPCH
OG0010398	sp|Q61140|BCAR1_MOUSE	tr|L9KJB8|L9KJB8_TUPCH
OG0010399	sp|Q6NSQ7|LTV1_MOUSE	tr|L8YC86|L8YC86_TUPCH
OG0010400	sp|Q6P9N1|HYCCI_MOUSE	tr|L9KXS5|L9KXS5_TUPCH
OG0010401	sp|Q6PGF3|MED16_MOUSE	tr|L8Y305|L8Y305_TUPCH
OG0010402	sp|Q7TQP2|GP135_MOUSE	tr|L9L1H5|L9L1H5_TUPCH
OG0010403	sp|Q811F1|ZBT41_MOUSE	tr|L9K5E8|L9K5E8_TUPCH
OG0010404	sp|Q8BG19|TMTC4_MOUSE	tr|L9L9E6|L9L9E6_TUPCH
OG0010405	sp|Q8C006|TRI35_MOUSE	tr|L9KIJ6|L9KIJ6_TUPCH
OG0010406	sp|Q8C1B1|CAMP2_MOUSE	tr|L9K8Y5|L9K8Y5_TUPCH
OG0010407	sp|Q8R138|TM119_MOUSE	tr|L9KM19|L9KM19_TUPCH
OG0010408	sp|Q91VC9|GHITM_MOUSE	tr|L9KTD2|L9KTD2_TUPCH
OG0010409	sp|Q91W34|RUSF1_MOUSE	tr|L9KU20|L9KU20_TUPCH
OG0010410	sp|Q920D7|SG3A1_MOUSE	tr|L9KVZ2|L9KVZ2_TUPCH
OG0010411	sp|Q921N6|DDX27_MOUSE	tr|L9L9S1|L9L9S1_TUPCH
OG0010412	sp|Q9CR83|RBM18_MOUSE	tr|L9KPJ1|L9KPJ1_TUPCH
OG0010413	sp|Q9D172|GAL3A_MOUSE	tr|L8Y1T4|L8Y1T4_TUPCH
OG0010414	sp|Q9D404|OXSM_MOUSE	tr|L9KIF7|L9KIF7_TUPCH
OG0010415	sp|Q9DCS2|MTL26_MOUSE	tr|L9KY83|L9KY83_TUPCH
OG0010416	sp|Q9ES03|TBX20_MOUSE	tr|L9L5V2|L9L5V2_TUPCH
OG0010417	sp|Q9JJF2|SPAG4_MOUSE	tr|L9L4D2|L9L4D2_TUPCH
OG0010418	sp|Q9QUI0|RHOA_MOUSE	tr|L8Y3X1|L8Y3X1_TUPCH
OG0010419	sp|Q9QY42|GPR37_MOUSE	tr|L9KST2|L9KST2_TUPCH
OG0010420	sp|Q9WV74|ASB1_MOUSE	tr|L9KQV2|L9KQV2_TUPCH
OG0010421	sp|Q9WVM3|APC7_MOUSE	tr|L9KRH6|L9KRH6_TUPCH
OG0010422	tr|B2KF50|B2KF50_MOUSE	tr|L9L764|L9L764_TUPCH
OG0010423	tr|E9PY16|E9PY16_MOUSE	tr|L8Y9L0|L8Y9L0_TUPCH
OG0010424	tr|E9Q238|E9Q238_MOUSE	tr|L9KK14|L9KK14_TUPCH
OG0010425	sp|O08842|GFRA2_MOUSE	tr|L9JQW2|L9JQW2_TUPCH
OG0010426	sp|O35536|TFPI2_MOUSE	tr|L9JEW1|L9JEW1_TUPCH
OG0010427	sp|O35648|CETN3_MOUSE	tr|L9JPL9|L9JPL9_TUPCH
OG0010428	sp|P21237|BDNF_MOUSE	tr|L9JIJ8|L9JIJ8_TUPCH
OG0010429	sp|P41149|MC5R_MOUSE	tr|L8YEF4|L8YEF4_TUPCH
OG0010430	sp|P42586|NKX22_MOUSE	tr|L8YF33|L8YF33_TUPCH
OG0010431	sp|P62325|BTG1_MOUSE	tr|L9KFL2|L9KFL2_TUPCH
OG0010432	sp|Q5DTT2|PSD1_MOUSE	tr|L8Y9J5|L8Y9J5_TUPCH
OG0010433	sp|Q5NBU8|XAF1_MOUSE	tr|L9KET4|L9KET4_TUPCH
OG0010434	sp|Q62082|MYL10_MOUSE	tr|L9K0Z0|L9K0Z0_TUPCH
OG0010435	sp|Q6PDZ2|TAF1C_MOUSE	tr|L9KJM0|L9KJM0_TUPCH
OG0010436	sp|Q78IS1|TMED3_MOUSE	tr|L9L7Q9|L9L7Q9_TUPCH
OG0010437	sp|Q8BFQ9|KLH42_MOUSE	tr|L9LBU3|L9LBU3_TUPCH
OG0010438	sp|Q8BHZ5|CYREN_MOUSE	tr|L9L1F4|L9L1F4_TUPCH
OG0010439	sp|Q8BRH4|KMT2C_MOUSE	tr|L9KQT5|L9KQT5_TUPCH
OG0010440	sp|Q8BVY0|RL1D1_MOUSE	tr|L9KYT7|L9KYT7_TUPCH
OG0010441	sp|Q8C4X7|MNARL_MOUSE	tr|L9JFT0|L9JFT0_TUPCH
OG0010442	sp|Q8C6E0|CFA36_MOUSE	tr|L9JBY5|L9JBY5_TUPCH
OG0010443	sp|Q8CCM6|TIM21_MOUSE	tr|L8Y3B2|L8Y3B2_TUPCH
OG0010444	sp|Q8CD26|S35E1_MOUSE	tr|L9KWM1|L9KWM1_TUPCH
OG0010445	sp|Q8CG64|FKRP_MOUSE	tr|L9L919|L9L919_TUPCH
OG0010446	sp|Q8CH19|CS2IP_MOUSE	tr|L9LCT7|L9LCT7_TUPCH
OG0010447	sp|Q8K2R5|ZN668_MOUSE	tr|L9KYU0|L9KYU0_TUPCH
OG0010448	sp|Q8K4R9|DLGP5_MOUSE	tr|L9JDK5|L9JDK5_TUPCH
OG0010449	sp|Q8R5A0|SMYD2_MOUSE	tr|L9JXZ7|L9JXZ7_TUPCH
OG0010450	sp|Q99J85|NPTXR_MOUSE	tr|L9K759|L9K759_TUPCH
OG0010451	sp|Q9CQ79|TXND9_MOUSE	tr|L9JIV4|L9JIV4_TUPCH
OG0010452	sp|Q9CWY4|GEMI7_MOUSE	tr|L9L8X4|L9L8X4_TUPCH
OG0010453	sp|Q9D2H9|DAAF1_MOUSE	tr|L9KP49|L9KP49_TUPCH
OG0010454	sp|Q9D9H3|MB3L1_MOUSE	tr|L9JUC2|L9JUC2_TUPCH
OG0010455	sp|Q9JJ11|TACC3_MOUSE	tr|L9KIJ2|L9KIJ2_TUPCH
OG0010456	sp|A6X8Z5|RHG31_MOUSE	tr|L8Y818|L8Y818_TUPCH
OG0010457	sp|B2RXS4|PLXB2_MOUSE	tr|L9JFE4|L9JFE4_TUPCH
OG0010458	sp|B9EJX3|VAFNB_MOUSE	tr|L9JCL1|L9JCL1_TUPCH
OG0010459	tr|G3UWC3|G3UWC3_MOUSE	tr|L9KLF7|L9KLF7_TUPCH
OG0010460	sp|O55240|RDH5_MOUSE	tr|L8Y716|L8Y716_TUPCH
OG0010461	sp|P00860|DCOR_MOUSE	tr|L9LAD8|L9LAD8_TUPCH
OG0010462	sp|P20108|PRDX3_MOUSE	tr|L9KLS3|L9KLS3_TUPCH
OG0010463	sp|P28231|CXB3_MOUSE	tr|L9JDE4|L9JDE4_TUPCH
OG0010465	sp|P84104|SRSF3_MOUSE	tr|L9KND9|L9KND9_TUPCH
OG0010466	sp|P97297|ADML_MOUSE	tr|L8YAC3|L8YAC3_TUPCH
OG0010467	sp|Q3UR97|SNX21_MOUSE	tr|L9JCZ7|L9JCZ7_TUPCH
OG0010468	sp|Q3USH1|INSY2_MOUSE	tr|L9L1J4|L9L1J4_TUPCH
OG0010469	sp|Q5SXI5|ZN496_MOUSE	tr|L8YH27|L8YH27_TUPCH
OG0010470	sp|Q69ZQ2|ISY1_MOUSE	tr|L8Y1G3|L8Y1G3_TUPCH
OG0010471	sp|Q6DIB5|MEG10_MOUSE	tr|L9L0G2|L9L0G2_TUPCH
OG0010472	sp|Q6P5D3|DHX57_MOUSE	tr|L9KS28|L9KS28_TUPCH
OG0010473	sp|Q7TSG5|SH321_MOUSE	tr|L9JC62|L9JC62_TUPCH
OG0010474	sp|Q8BHH2|RAB9B_MOUSE	tr|L8YD98|L8YD98_TUPCH
OG0010475	sp|Q8BVM7|FACC1_MOUSE	tr|L9KJL8|L9KJL8_TUPCH
OG0010476	sp|Q8BWZ3|NAA25_MOUSE	tr|L9KUI8|L9KUI8_TUPCH
OG0010477	sp|Q8BY46|ZN574_MOUSE	tr|L9L7G9|L9L7G9_TUPCH
OG0010478	sp|Q8BY87|UBP47_MOUSE	tr|L8Y803|L8Y803_TUPCH
OG0010479	sp|Q8C033|ARHGA_MOUSE	tr|L8YDP3|L8YDP3_TUPCH
OG0010480	sp|Q8C0F9|PRS35_MOUSE	tr|L9L4K7|L9L4K7_TUPCH
OG0010481	sp|Q8K0E7|SERC2_MOUSE	tr|L9JEB1|L9JEB1_TUPCH
OG0010482	sp|Q8K0Z9|GP153_MOUSE	tr|L9L0X9|L9L0X9_TUPCH
OG0010483	sp|Q8K3J5|ZN131_MOUSE	tr|L8YAK7|L8YAK7_TUPCH
OG0010484	sp|Q8R016|BLMH_MOUSE	tr|L8Y5L3|L8Y5L3_TUPCH
OG0010485	sp|Q8R139|S29A4_MOUSE	tr|L9L5A8|L9L5A8_TUPCH
OG0010486	sp|Q8R4V1|NFAM1_MOUSE	tr|L9KNT6|L9KNT6_TUPCH
OG0010487	sp|Q8VHD6|GTR10_MOUSE	tr|L9JD12|L9JD12_TUPCH
OG0010488	sp|Q99J36|THUM1_MOUSE	tr|L9KN20|L9KN20_TUPCH
OG0010489	sp|Q99J99|THTM_MOUSE	tr|L9JPR9|L9JPR9_TUPCH
OG0010490	sp|Q9CQA8|CEP19_MOUSE	tr|L9KIF9|L9KIF9_TUPCH
OG0010491	sp|Q9CQH0|PDZ1I_MOUSE	tr|L8YEU0|L8YEU0_TUPCH
OG0010492	sp|Q9CQT2|RBM7_MOUSE	tr|L8YB94|L8YB94_TUPCH
OG0010493	sp|Q9CQY6|UQCC2_MOUSE	tr|L9L3L4|L9L3L4_TUPCH
OG0010494	sp|Q9CR88|RT14_MOUSE	tr|L9KIA9|L9KIA9_TUPCH
OG0010495	tr|Q9D140|Q9D140_MOUSE	tr|L9L1S9|L9L1S9_TUPCH
OG0010496	sp|Q9D279|MISP_MOUSE	tr|L8Y4K4|L8Y4K4_TUPCH
OG0010497	sp|Q9DBN4|P33MX_MOUSE	tr|L9JBR2|L9JBR2_TUPCH
OG0010498	sp|Q9DCV6|DELE1_MOUSE	tr|L8YGB8|L8YGB8_TUPCH
OG0010499	sp|Q9QUI6|ACKR1_MOUSE	tr|L8Y6J8|L8Y6J8_TUPCH
OG0010501	sp|B1AZ99|OTUD3_MOUSE	tr|L9L0S7|L9L0S7_TUPCH
OG0010502	sp|E9Q7G0|NUMA1_MOUSE	tr|L9LDL2|L9LDL2_TUPCH
