Orthogroup	Mus_musculus	Prolemur_simus
OG0006640	sp|A2A884|ZEP3_MOUSE	tr|A0A8C9DLP7|A0A8C9DLP7_PROSS
OG0006641	sp|A6H690|IQCAL_MOUSE	tr|A0A8C8ZDA1|A0A8C8ZDA1_PROSS
OG0006642	sp|B1AT66|MOT7_MOUSE	tr|A0A8C8ZJ36|A0A8C8ZJ36_PROSS
OG0006643	tr|E9PX92|E9PX92_MOUSE	tr|A0A8C8YF08|A0A8C8YF08_PROSS
OG0006644	tr|G3X8X0|G3X8X0_MOUSE	tr|A0A8C8YHT6|A0A8C8YHT6_PROSS
OG0006645	sp|O88291|ZN326_MOUSE	tr|A0A8C9DVM1|A0A8C9DVM1_PROSS
OG0006646	sp|P30993|C5AR1_MOUSE	tr|A0A8C9ARU9|A0A8C9ARU9_PROSS
OG0006647	sp|P31001|DESM_MOUSE	tr|A0A8C9DV64|A0A8C9DV64_PROSS
OG0006648	sp|P43027|GDF5_MOUSE	tr|A0A8C8YQV9|A0A8C8YQV9_PROSS
OG0006649	sp|P43346|DCK_MOUSE	tr|A0A8C8ZTV9|A0A8C8ZTV9_PROSS
OG0006650	sp|P49429|HPPD_MOUSE	tr|A0A8C8Z1F0|A0A8C8Z1F0_PROSS
OG0006651	sp|P50153|GBG4_MOUSE	tr|A0A8C9AU58|A0A8C9AU58_PROSS
OG0006652	sp|P51879|ONCO_MOUSE	tr|A0A8C8YQT3|A0A8C8YQT3_PROSS
OG0006653	sp|P56213|ALR_MOUSE	tr|A0A8C9DU88|A0A8C9DU88_PROSS
OG0006654	sp|P62878|RBX1_MOUSE	tr|A0A8C9DE59|A0A8C9DE59_PROSS
OG0006655	sp|P97393|RHG05_MOUSE	tr|A0A8C8YPX0|A0A8C8YPX0_PROSS
OG0006656	sp|P97401|SFRP3_MOUSE	tr|A0A8C9DKH3|A0A8C9DKH3_PROSS
OG0006657	tr|Q3TBV4|Q3TBV4_MOUSE	tr|A0A8C9DPZ6|A0A8C9DPZ6_PROSS
OG0006658	sp|Q3TVC7|CCDB1_MOUSE	tr|A0A8C8Z668|A0A8C8Z668_PROSS
OG0006659	sp|Q3TZW0|ECSCR_MOUSE	tr|A0A8C9AA89|A0A8C9AA89_PROSS
OG0006660	sp|Q3UPH1|PRRC1_MOUSE	tr|A0A8C9AVS8|A0A8C9AVS8_PROSS
OG0006661	sp|Q3V0J1|TM237_MOUSE	tr|A0A8C9A9X4|A0A8C9A9X4_PROSS
OG0006662	sp|Q60929|MEF2A_MOUSE	tr|A0A8C8Z677|A0A8C8Z677_PROSS
OG0006663	sp|Q61703|ITIH2_MOUSE	tr|A0A8C9DIB7|A0A8C9DIB7_PROSS
OG0006664	sp|Q62424|HXA13_MOUSE	tr|A0A8C8ZQ45|A0A8C8ZQ45_PROSS
OG0006665	sp|Q6P5D8|SMHD1_MOUSE	tr|A0A8C8ZR13|A0A8C8ZR13_PROSS
OG0006666	sp|Q7TMA2|ZN503_MOUSE	tr|A0A8C9AAJ2|A0A8C9AAJ2_PROSS
OG0006667	sp|Q80TC5|POGK_MOUSE	tr|A0A8C9DJQ5|A0A8C9DJQ5_PROSS
OG0006668	tr|Q80Y32|Q80Y32_MOUSE	tr|A0A8C9AKY4|A0A8C9AKY4_PROSS
OG0006669	sp|Q80ZJ8|EFC4A_MOUSE	tr|A0A8C8Z6K1|A0A8C8Z6K1_PROSS
OG0006670	sp|Q8BKJ9|SIR7_MOUSE	tr|A0A8C8ZJI4|A0A8C8ZJI4_PROSS
OG0006671	sp|Q8BRJ3|RELL2_MOUSE	tr|A0A8C9AAW1|A0A8C9AAW1_PROSS
OG0006672	sp|Q8BZ05|ARAP2_MOUSE	tr|A0A8C8Z5V8|A0A8C8Z5V8_PROSS
OG0006673	sp|Q8BZA9|TIGAR_MOUSE	tr|A0A8C8ZSZ1|A0A8C8ZSZ1_PROSS
OG0006674	sp|Q8C4Y3|NELFB_MOUSE	tr|A0A8C8YW51|A0A8C8YW51_PROSS
OG0006675	sp|Q8CDE2|CALI_MOUSE	tr|A0A8C8YJ18|A0A8C8YJ18_PROSS
OG0006676	sp|Q8CE90|MP2K7_MOUSE	tr|A0A8C8ZT33|A0A8C8ZT33_PROSS
OG0006677	sp|Q8K057|IFT80_MOUSE	tr|A0A8C8ZAR2|A0A8C8ZAR2_PROSS
OG0006678	sp|Q8K1R7|NEK9_MOUSE	tr|A0A8C8ZNS2|A0A8C8ZNS2_PROSS
OG0006679	sp|Q8R1C6|MET22_MOUSE	tr|A0A8C9AD45|A0A8C9AD45_PROSS
OG0006680	sp|Q8R1W2|GSG1_MOUSE	tr|A0A8C8YV53|A0A8C8YV53_PROSS
OG0006681	sp|Q8R5M8|CADM1_MOUSE	tr|A0A8C9ASL8|A0A8C9ASL8_PROSS
OG0006682	sp|Q8VBT0|TMX1_MOUSE	tr|A0A8C8ZDG6|A0A8C8ZDG6_PROSS
OG0006683	sp|Q8VI75|IPO4_MOUSE	tr|A0A8C8ZYD1|A0A8C8ZYD1_PROSS
OG0006684	sp|Q922G7|TEKT2_MOUSE	tr|A0A8C8Z3P9|A0A8C8Z3P9_PROSS
OG0006685	sp|Q922P9|GLYR1_MOUSE	tr|A0A8C9APX9|A0A8C9APX9_PROSS
OG0006686	sp|Q99L88|SNTB1_MOUSE	tr|A0A8C9AED3|A0A8C9AED3_PROSS
OG0006687	sp|Q9CQC3|CFA95_MOUSE	tr|A0A8C9AY79|A0A8C9AY79_PROSS
OG0006688	sp|Q9D067|MDM1_MOUSE	tr|A0A8C9DE74|A0A8C9DE74_PROSS
OG0006689	sp|Q9D168|INT12_MOUSE	tr|A0A8C8Z5X9|A0A8C8Z5X9_PROSS
OG0006690	sp|Q9D6E4|TTC9B_MOUSE	tr|A0A8C9AFR9|A0A8C9AFR9_PROSS
OG0006691	sp|Q9D856|S39A5_MOUSE	tr|A0A8C9AK49|A0A8C9AK49_PROSS
OG0006692	sp|Q9D8B4|NDUAB_MOUSE	tr|A0A8C8YIE0|A0A8C8YIE0_PROSS
OG0006693	sp|Q9JIQ8|TMPS2_MOUSE	tr|A0A8C9AK37|A0A8C9AK37_PROSS
OG0006694	sp|Q9R1C6|DGKE_MOUSE	tr|A0A8C9AA59|A0A8C9AA59_PROSS
OG0006695	sp|Q9Z1Z0|USO1_MOUSE	tr|A0A8C8ZNZ0|A0A8C8ZNZ0_PROSS
OG0006696	sp|Q9Z324|DPM2_MOUSE	tr|A0A8C8Z1M9|A0A8C8Z1M9_PROSS
OG0006697	sp|E9PYY5|DNAI4_MOUSE	tr|A0A8C8YZD9|A0A8C8YZD9_PROSS
OG0006698	tr|E9Q2E9|E9Q2E9_MOUSE	tr|A0A8C8ZHQ9|A0A8C8ZHQ9_PROSS
OG0006699	tr|I7HPW8|I7HPW8_MOUSE	tr|A0A8C8YA77|A0A8C8YA77_PROSS
OG0006700	sp|P06332|CD4_MOUSE	tr|A0A8C9A0Q6|A0A8C9A0Q6_PROSS
OG0006701	sp|P08680|HEM0_MOUSE	tr|A0A8C8ZDL0|A0A8C8ZDL0_PROSS
OG0006702	sp|P19426|NELFE_MOUSE	tr|A0A8C9DQL3|A0A8C9DQL3_PROSS
OG0006703	sp|P19536|COX5B_MOUSE	tr|A0A8C9AKS1|A0A8C9AKS1_PROSS
OG0006704	sp|P28571|SC6A9_MOUSE	tr|A0A8C8YQC7|A0A8C8YQC7_PROSS
OG0006705	sp|P35803|GPM6B_MOUSE	tr|A0A8C8ZQR3|A0A8C8ZQR3_PROSS
OG0006706	sp|P48540|GDNF_MOUSE	tr|A0A8C8YGH4|A0A8C8YGH4_PROSS
OG0006707	sp|P53783|SOX1_MOUSE	tr|A0A8C9ATF3|A0A8C9ATF3_PROSS
OG0006708	sp|P56528|CD38_MOUSE	tr|A0A8C8YV88|A0A8C8YV88_PROSS
OG0006709	sp|P63072|UBD_MOUSE	tr|A0A8C8ZCB7|A0A8C8ZCB7_PROSS
OG0006710	sp|P97785|GFRA1_MOUSE	tr|A0A8C8ZZ16|A0A8C8ZZ16_PROSS
OG0006711	sp|Q0VDN7|RUND1_MOUSE	tr|A0A8C8YWU5|A0A8C8YWU5_PROSS
OG0006712	sp|Q0VF58|COJA1_MOUSE	tr|A0A8C8YHC4|A0A8C8YHC4_PROSS
OG0006713	sp|Q3TDD9|PPR21_MOUSE	tr|A0A8C8ZF12|A0A8C8ZF12_PROSS
OG0006714	sp|Q3TYD6|LMTK2_MOUSE	tr|A0A8C8YRK5|A0A8C8YRK5_PROSS
OG0006715	sp|Q3UA16|SPC25_MOUSE	tr|A0A8C9AMR1|A0A8C9AMR1_PROSS
OG0006717	sp|Q4KKZ1|CF107_MOUSE	tr|A0A8C8ZQQ5|A0A8C8ZQQ5_PROSS
OG0006718	sp|Q5NCY3|CB5D1_MOUSE	tr|A0A8C9DQH2|A0A8C9DQH2_PROSS
OG0006719	sp|Q5YD48|A1CF_MOUSE	tr|A0A8C8YMP1|A0A8C8YMP1_PROSS
OG0006720	sp|Q63ZV0|INSM1_MOUSE	tr|A0A8C8Z2T7|A0A8C8Z2T7_PROSS
OG0006721	sp|Q66JT7|COQ2_MOUSE	tr|A0A8C9A9M3|A0A8C9A9M3_PROSS
OG0006722	sp|Q69ZJ7|RIC1_MOUSE	tr|A0A8C8YM34|A0A8C8YM34_PROSS
OG0006723	sp|Q6P5H2|NEST_MOUSE	tr|A0A8C8ZGF5|A0A8C8ZGF5_PROSS
OG0006724	sp|Q80UU1|ANKZ1_MOUSE	tr|A0A8C9ANT2|A0A8C9ANT2_PROSS
OG0006725	sp|Q80VL1|TDRKH_MOUSE	tr|A0A8C8YNF8|A0A8C8YNF8_PROSS
OG0006726	sp|Q80Y81|RNZ2_MOUSE	tr|A0A8C9A717|A0A8C9A717_PROSS
OG0006727	sp|Q80YR3|SKDA1_MOUSE	tr|A0A8C8YGJ6|A0A8C8YGJ6_PROSS
OG0006728	sp|Q8BFS9|ASND1_MOUSE	tr|A0A8C8YVW9|A0A8C8YVW9_PROSS
OG0006729	sp|Q8BH24|TM9S4_MOUSE	tr|A0A8C8YS85|A0A8C8YS85_PROSS
OG0006730	sp|Q8BHN0|PPM1L_MOUSE	tr|A0A8C8Z2L4|A0A8C8Z2L4_PROSS
OG0006731	sp|Q8BTQ0|PCGF3_MOUSE	tr|A0A8C9DF17|A0A8C9DF17_PROSS
OG0006732	sp|Q8C4Q9|TM154_MOUSE	tr|A0A8C9DSV0|A0A8C9DSV0_PROSS
OG0006733	tr|Q8CGR6|Q8CGR6_MOUSE	tr|A0A8C9A0T0|A0A8C9A0T0_PROSS
OG0006734	sp|Q8CJ70|IL19_MOUSE	tr|A0A8C8YZ41|A0A8C8YZ41_PROSS
OG0006735	sp|Q8K0W9|DPH3_MOUSE	tr|A0A8C8Z9F4|A0A8C8Z9F4_PROSS
OG0006736	sp|Q8K4C5|IL17C_MOUSE	tr|A0A8C8ZBW4|A0A8C8ZBW4_PROSS
OG0006737	sp|Q8VC69|S22A6_MOUSE	tr|A0A8C9AT59|A0A8C9AT59_PROSS
OG0006738	sp|Q8VCS6|MED9_MOUSE	tr|A0A8C8ZEX7|A0A8C8ZEX7_PROSS
OG0006739	sp|Q8VEA8|RAB7B_MOUSE	tr|A0A8C8YYB8|A0A8C8YYB8_PROSS
OG0006740	sp|Q99NB9|SF3B1_MOUSE	tr|A0A8C9AP29|A0A8C9AP29_PROSS
OG0006741	sp|Q9CQJ2|PIHD1_MOUSE	tr|A0A8C9ACX5|A0A8C9ACX5_PROSS
OG0006742	sp|Q9CRA9|FGOP2_MOUSE	tr|A0A8C9A7C6|A0A8C9A7C6_PROSS
OG0006743	sp|Q9CZK6|ANKS3_MOUSE	tr|A0A8C9AM56|A0A8C9AM56_PROSS
OG0006744	sp|Q9D7B6|ACAD8_MOUSE	tr|A0A8C8YQA6|A0A8C8YQA6_PROSS
OG0006745	sp|Q9DA08|SGF29_MOUSE	tr|A0A8C9DCX2|A0A8C9DCX2_PROSS
OG0006746	sp|Q9DAH1|SCP2D_MOUSE	tr|A0A8C9DKN5|A0A8C9DKN5_PROSS
OG0006747	sp|Q9DAM1|LRC34_MOUSE	tr|A0A8C9ATL7|A0A8C9ATL7_PROSS
OG0006748	sp|Q9ERD6|RGPS2_MOUSE	tr|A0A8C8Y9G1|A0A8C8Y9G1_PROSS
OG0006749	sp|Q9WTZ1|RBX2_MOUSE	tr|A0A8C9ANL8|A0A8C9ANL8_PROSS
OG0006750	sp|Q9WVG7|OSR1_MOUSE	tr|A0A8C9DHL4|A0A8C9DHL4_PROSS
OG0006751	sp|Q9Z148|EHMT2_MOUSE	tr|A0A8C9A3E2|A0A8C9A3E2_PROSS
OG0006752	sp|A2AFR3|FRPD4_MOUSE	tr|A0A8C9AQA4|A0A8C9AQA4_PROSS
OG0006753	sp|A2AJI0|MA7D1_MOUSE	tr|A0A8C8Z502|A0A8C8Z502_PROSS
OG0006754	tr|B2RQG2|B2RQG2_MOUSE	tr|A0A8C9DS53|A0A8C9DS53_PROSS
OG0006755	tr|D3YVV3|D3YVV3_MOUSE	tr|A0A8C8ZDT1|A0A8C8ZDT1_PROSS
OG0006756	sp|E9Q1U1|CC171_MOUSE	tr|A0A8C8YNH7|A0A8C8YNH7_PROSS
OG0006757	tr|E9Q3H4|E9Q3H4_MOUSE	tr|A0A8C8ZBP6|A0A8C8ZBP6_PROSS
OG0006758	sp|E9Q9F6|CTSRD_MOUSE	tr|A0A8C8YNQ2|A0A8C8YNQ2_PROSS
OG0006759	tr|H3BJZ2|H3BJZ2_MOUSE	tr|A0A8C8ZM96|A0A8C8ZM96_PROSS
OG0006760	sp|O35218|CPSF2_MOUSE	tr|A0A8C8ZVC8|A0A8C8ZVC8_PROSS
OG0006761	sp|O54792|HES2_MOUSE	tr|A0A8C9AP72|A0A8C9AP72_PROSS
OG0006762	sp|P09690|ACHB_MOUSE	tr|A0A8C9A3C6|A0A8C9A3C6_PROSS
OG0006763	sp|P12813|NR4A1_MOUSE	tr|A0A8C8ZMY3|A0A8C8ZMY3_PROSS
OG0006764	sp|P20664|PRI1_MOUSE	tr|A0A8C9AMC8|A0A8C9AMC8_PROSS
OG0006765	sp|P27577|ETS1_MOUSE	tr|A0A8C9DFU0|A0A8C9DFU0_PROSS
OG0006766	sp|P53995|APC1_MOUSE	tr|A0A8C8ZTY0|A0A8C8ZTY0_PROSS
OG0006767	sp|P58660|CAR10_MOUSE	tr|A0A8C8ZYB0|A0A8C8ZYB0_PROSS
OG0006768	sp|P60824|CIRBP_MOUSE	tr|A0A8C9DV17|A0A8C9DV17_PROSS
OG0006769	sp|Q3U0X8|TACT_MOUSE	tr|A0A8C8ZMC6|A0A8C8ZMC6_PROSS
OG0006770	sp|Q3UKU4|FA83F_MOUSE	tr|A0A8C8YRY2|A0A8C8YRY2_PROSS
OG0006771	sp|Q3UVL4|VPS51_MOUSE	tr|A0A8C9DDE6|A0A8C9DDE6_PROSS
OG0006772	sp|Q5DTT4|RTL5_MOUSE	tr|A0A8C8ZWK0|A0A8C8ZWK0_PROSS
OG0006773	sp|Q5NCF2|TPPC1_MOUSE	tr|A0A8C9A7B6|A0A8C9A7B6_PROSS
OG0006774	sp|Q60949|TBCD1_MOUSE	tr|A0A8C8ZHP0|A0A8C8ZHP0_PROSS
OG0006775	sp|Q61039|HAND2_MOUSE	tr|A0A8C9AF65|A0A8C9AF65_PROSS
OG0006776	sp|Q61321|SIX4_MOUSE	tr|A0A8C9B1J6|A0A8C9B1J6_PROSS
OG0006777	sp|Q62005|ZP1_MOUSE	tr|A0A8C9A4G9|A0A8C9A4G9_PROSS
OG0006778	sp|Q62252|SP17_MOUSE	tr|A0A8C9DE15|A0A8C9DE15_PROSS
OG0006779	sp|Q6NSU3|GL8D1_MOUSE	tr|A0A8C8YTE3|A0A8C8YTE3_PROSS
OG0006780	sp|Q80SX8|PIF1_MOUSE	tr|A0A8C8YF25|A0A8C8YF25_PROSS
OG0006781	sp|Q80TM9|NISCH_MOUSE	tr|A0A8C8YW42|A0A8C8YW42_PROSS
OG0006782	sp|Q8BGA2|LHPL2_MOUSE	tr|A0A8C9AP70|A0A8C9AP70_PROSS
OG0006783	sp|Q8BVR0|BAFL_MOUSE	tr|A0A8C8YFP7|A0A8C8YFP7_PROSS
OG0006784	sp|Q8C170|MYO9A_MOUSE	tr|A0A8C8ZJD5|A0A8C8ZJD5_PROSS
OG0006785	sp|Q8K3F6|KCNQ3_MOUSE	tr|A0A8C8YKJ2|A0A8C8YKJ2_PROSS
OG0006786	sp|Q8K4Q7|CERK1_MOUSE	tr|A0A8C8ZME9|A0A8C8ZME9_PROSS
OG0006787	sp|Q8R149|BUD13_MOUSE	tr|A0A8C8Y8U8|A0A8C8Y8U8_PROSS
OG0006788	sp|Q8R2H9|PHOP1_MOUSE	tr|A0A8C9AQJ9|A0A8C9AQJ9_PROSS
OG0006789	sp|Q8R370|USBP1_MOUSE	tr|A0A8C9AYZ4|A0A8C9AYZ4_PROSS
OG0006790	sp|Q8R3N1|NOP14_MOUSE	tr|A0A8C9A9Y7|A0A8C9A9Y7_PROSS
OG0006791	sp|Q8VDV8|MITD1_MOUSE	tr|A0A8C9AI66|A0A8C9AI66_PROSS
OG0006792	sp|Q8VEC4|CAHM2_MOUSE	tr|A0A8C9DLD5|A0A8C9DLD5_PROSS
OG0006793	tr|Q91Y10|Q91Y10_MOUSE	tr|A0A8C9DSA9|A0A8C9DSA9_PROSS
OG0006794	sp|Q925N1|SFXN4_MOUSE	tr|A0A8C8ZJK4|A0A8C8ZJK4_PROSS
OG0006795	sp|Q99MZ7|PECR_MOUSE	tr|A0A8C9APP3|A0A8C9APP3_PROSS
OG0006796	sp|Q9CQN4|SOSD1_MOUSE	tr|A0A8C8ZXQ2|A0A8C8ZXQ2_PROSS
OG0006797	sp|Q9CZ13|QCR1_MOUSE	tr|A0A8C9AT57|A0A8C9AT57_PROSS
OG0006798	sp|Q9D0R9|WDR89_MOUSE	tr|A0A8C9ADI6|A0A8C9ADI6_PROSS
OG0006799	sp|Q9D0V8|CINP_MOUSE	tr|A0A8C9DTA0|A0A8C9DTA0_PROSS
OG0006800	sp|Q9D1Z3|ACKMT_MOUSE	tr|A0A8C8ZL05|A0A8C8ZL05_PROSS
OG0006801	sp|Q9D4P7|GSTT4_MOUSE	tr|A0A8C8YWI0|A0A8C8YWI0_PROSS
OG0006802	sp|Q9D5D8|CDYL2_MOUSE	tr|A0A8C8YVU0|A0A8C8YVU0_PROSS
OG0006803	sp|Q9D8M7|PHF10_MOUSE	tr|A0A8C8ZJK8|A0A8C8ZJK8_PROSS
OG0006804	sp|Q9ERE8|TLRN1_MOUSE	tr|A0A8C8YKF8|A0A8C8YKF8_PROSS
OG0006805	sp|Q9JKD9|ZBT32_MOUSE	tr|A0A8C8YI94|A0A8C8YI94_PROSS
OG0006806	sp|Q9WU40|MAN1_MOUSE	tr|A0A8C8YFR0|A0A8C8YFR0_PROSS
OG0006807	sp|Q9Z1X4|ILF3_MOUSE	tr|A0A8C9A027|A0A8C9A027_PROSS
OG0006808	sp|A0A1B0GRQ0|SIM36_MOUSE	tr|A0A8C8Z6B7|A0A8C8Z6B7_PROSS
OG0006809	tr|A0A1B0GRQ9|A0A1B0GRQ9_MOUSE	tr|A0A8C9A887|A0A8C9A887_PROSS
OG0006810	sp|A2ADZ8|IQCC_MOUSE	tr|A0A8C9DRX4|A0A8C9DRX4_PROSS
OG0006811	tr|A2AF28|A2AF28_MOUSE	tr|A0A8C9AVF7|A0A8C9AVF7_PROSS
OG0006812	sp|A6PWD2|FHAD1_MOUSE	tr|A0A8C8ZGA7|A0A8C8ZGA7_PROSS
OG0006813	tr|D3YVV6|D3YVV6_MOUSE	tr|A0A8C9A7X8|A0A8C9A7X8_PROSS
OG0006815	tr|D4AFX7|D4AFX7_MOUSE	tr|A0A8C9B7X2|A0A8C9B7X2_PROSS
OG0006816	tr|E9Q8Q6|E9Q8Q6_MOUSE	tr|A0A8C8YW29|A0A8C8YW29_PROSS
OG0006817	sp|O35453|HEPS_MOUSE	tr|A0A8C9B176|A0A8C9B176_PROSS
OG0006818	sp|O35486|CRYGS_MOUSE	tr|A0A8C8ZXT2|A0A8C8ZXT2_PROSS
OG0006819	sp|O35632|HYAL2_MOUSE	tr|A0A8C8ZM11|A0A8C8ZM11_PROSS
OG0006820	sp|O54709|NKG2D_MOUSE	tr|A0A8C8Z385|A0A8C8Z385_PROSS
OG0006821	sp|O89100|GRAP2_MOUSE	tr|A0A8C9DF53|A0A8C9DF53_PROSS
OG0006822	sp|O89112|LANC1_MOUSE	tr|A0A8C9DQP4|A0A8C9DQP4_PROSS
OG0006823	sp|P10749|IL1B_MOUSE	tr|A0A8C9A2I2|A0A8C9A2I2_PROSS
OG0006824	sp|P15379|CD44_MOUSE	tr|A0A8C9DVE7|A0A8C9DVE7_PROSS
OG0006825	sp|P23249|MOV10_MOUSE	tr|A0A8C8Z9Z0|A0A8C8Z9Z0_PROSS
OG0006826	sp|P32043|HXC5_MOUSE	tr|A0A8C9A900|A0A8C9A900_PROSS
OG0006827	sp|P35413|GPR3_MOUSE	tr|A0A8C8ZHN7|A0A8C8ZHN7_PROSS
OG0006828	sp|P42208|SEPT2_MOUSE	tr|A0A8C9AE13|A0A8C9AE13_PROSS
OG0006829	sp|P56394|COX17_MOUSE	tr|A0A8C9A024|A0A8C9A024_PROSS
OG0006830	sp|P62774|MTPN_MOUSE	tr|A0A8C9ALI8|A0A8C9ALI8_PROSS
OG0006831	sp|P97764|WBP1_MOUSE	tr|A0A8C9AES7|A0A8C9AES7_PROSS
OG0006832	sp|Q05186|RCN1_MOUSE	tr|A0A8C8ZPV7|A0A8C8ZPV7_PROSS
OG0006833	sp|Q3TP92|CNEP1_MOUSE	tr|A0A8C9A8C1|A0A8C9A8C1_PROSS
OG0006834	sp|Q3TXX3|ZFY27_MOUSE	tr|A0A8C9DIY4|A0A8C9DIY4_PROSS
OG0006835	sp|Q3U2C5|RN149_MOUSE	tr|A0A8C9AHC5|A0A8C9AHC5_PROSS
OG0006836	sp|Q5SP85|CC85A_MOUSE	tr|A0A8C8ZPR7|A0A8C8ZPR7_PROSS
OG0006837	sp|Q60976|JERKY_MOUSE	tr|A0A8C9AQJ6|A0A8C9AQJ6_PROSS
OG0006838	sp|Q61037|TSC2_MOUSE	tr|A0A8C9APG0|A0A8C9APG0_PROSS
OG0006839	sp|Q61125|BKRB1_MOUSE	tr|A0A8C9DUN3|A0A8C9DUN3_PROSS
OG0006840	sp|Q61127|NAB2_MOUSE	tr|A0A8C9AI50|A0A8C9AI50_PROSS
OG0006841	sp|Q62073|M3K7_MOUSE	tr|A0A8C9AEM8|A0A8C9AEM8_PROSS
OG0006842	sp|Q62415|ASPP1_MOUSE	tr|A0A8C9DIH3|A0A8C9DIH3_PROSS
OG0006843	sp|Q64339|ISG15_MOUSE	tr|A0A8C8ZNI4|A0A8C8ZNI4_PROSS
OG0006844	sp|Q6DID3|SCAF8_MOUSE	tr|A0A8C9AIM0|A0A8C9AIM0_PROSS
OG0006845	sp|Q6ZWS4|CNIH3_MOUSE	tr|A0A8C8YYK6|A0A8C8YYK6_PROSS
OG0006846	sp|Q7TPV2|DZIP3_MOUSE	tr|A0A8C8YSE1|A0A8C8YSE1_PROSS
OG0006847	sp|Q7TQ95|LNP_MOUSE	tr|A0A8C9AMD7|A0A8C9AMD7_PROSS
OG0006848	sp|Q8BII1|PROX2_MOUSE	tr|A0A8C8ZYF9|A0A8C8ZYF9_PROSS
OG0006849	sp|Q8BJF9|CHM2B_MOUSE	tr|A0A8C8ZVZ6|A0A8C8ZVZ6_PROSS
OG0006850	sp|Q8C0Y0|PP4R4_MOUSE	tr|A0A8C9AKD0|A0A8C9AKD0_PROSS
OG0006851	sp|Q8C2B3|HDAC7_MOUSE	tr|A0A8C8Z0Z7|A0A8C8Z0Z7_PROSS
OG0006852	tr|Q8CET0|Q8CET0_MOUSE	tr|A0A8C8Z2U0|A0A8C8Z2U0_PROSS
OG0006853	sp|Q8CF25|CS067_MOUSE	tr|A0A8C8YIF1|A0A8C8YIF1_PROSS
OG0006854	sp|Q8CFD5|ERCC8_MOUSE	tr|A0A8C8ZRX6|A0A8C8ZRX6_PROSS
OG0006855	sp|Q8QZY4|RTBDN_MOUSE	tr|A0A8C8YJD7|A0A8C8YJD7_PROSS
OG0006856	tr|Q91UZ1|Q91UZ1_MOUSE	tr|A0A8C8YKZ7|A0A8C8YKZ7_PROSS
OG0006857	sp|Q99LC5|ETFA_MOUSE	tr|A0A8C8Z4Y8|A0A8C8Z4Y8_PROSS
OG0006858	sp|Q99M15|PPIP2_MOUSE	tr|A0A8C9APF2|A0A8C9APF2_PROSS
OG0006859	sp|Q99MQ1|BICC1_MOUSE	tr|A0A8C9DUJ4|A0A8C9DUJ4_PROSS
OG0006860	sp|Q9D2Y5|SNX20_MOUSE	tr|A0A8C8ZVP7|A0A8C8ZVP7_PROSS
OG0006861	sp|Q9EP73|PD1L1_MOUSE	tr|A0A8C9AQD7|A0A8C9AQD7_PROSS
OG0006862	sp|Q9EPW0|INP4A_MOUSE	tr|A0A8C9ARN8|A0A8C9ARN8_PROSS
OG0006863	sp|Q9ET78|JPH2_MOUSE	tr|A0A8C8YFL3|A0A8C8YFL3_PROSS
OG0006864	sp|Q9QZU4|PLAT1_MOUSE	tr|A0A8C9DLP4|A0A8C9DLP4_PROSS
OG0006865	sp|Q9R088|KITM_MOUSE	tr|A0A8C9DMD0|A0A8C9DMD0_PROSS
OG0006866	sp|Q9Z1W4|GDF11_MOUSE	tr|A0A8C9AJG3|A0A8C9AJG3_PROSS
OG0006867	sp|Q9Z2X8|KEAP1_MOUSE	tr|A0A8C9A8M6|A0A8C9A8M6_PROSS
OG0006868	sp|A2AM05|CNTLN_MOUSE	tr|A0A8C8YP05|A0A8C8YP05_PROSS
OG0006869	sp|B9EJ86|OSBL8_MOUSE	tr|A0A8C8YPP7|A0A8C8YPP7_PROSS
OG0006870	tr|E9Q4M0|E9Q4M0_MOUSE	tr|A0A8C8ZDV7|A0A8C8ZDV7_PROSS
OG0006871	sp|G5E8B9|ZBT11_MOUSE	tr|A0A8C9DGM7|A0A8C9DGM7_PROSS
OG0006872	sp|O09008|MFNG_MOUSE	tr|A0A8C8ZSC3|A0A8C8ZSC3_PROSS
OG0006873	sp|O35382|EXOC4_MOUSE	tr|A0A8C9A1I8|A0A8C9A1I8_PROSS
OG0006874	sp|O54991|CNTP1_MOUSE	tr|A0A8C8Z3R4|A0A8C8Z3R4_PROSS
OG0006876	sp|P28662|BRI3_MOUSE	tr|A0A8C9DET4|A0A8C9DET4_PROSS
OG0006877	sp|P47876|IBP1_MOUSE	tr|A0A8C9DSK2|A0A8C9DSK2_PROSS
OG0006878	sp|P51163|HEM4_MOUSE	tr|A0A8C8YQP6|A0A8C8YQP6_PROSS
OG0006879	sp|P52801|EFNA2_MOUSE	tr|A0A8C9AUU4|A0A8C9AUU4_PROSS
OG0006880	sp|P52946|PDX1_MOUSE	tr|A0A8C9AMZ9|A0A8C9AMZ9_PROSS
OG0006881	sp|P80206|OTX2_MOUSE	tr|A0A8C9ANT9|A0A8C9ANT9_PROSS
OG0006882	sp|P82348|SGCG_MOUSE	tr|A0A8C8ZZF5|A0A8C8ZZF5_PROSS
OG0006883	sp|P97303|BACH2_MOUSE	tr|A0A8C9DKI0|A0A8C9DKI0_PROSS
OG0006884	sp|P97950|RB33A_MOUSE	tr|A0A8C9DQ51|A0A8C9DQ51_PROSS
OG0006885	sp|Q3TCN2|PLBL2_MOUSE	tr|A0A8C8YE35|A0A8C8YE35_PROSS
