Orthogroup	Mus_musculus	Acinonyx_jubatus
OG0009109	sp|A6H639|DRC5_MOUSE	tr|A0A6J1Z9L4|A0A6J1Z9L4_ACIJB
OG0009110	sp|Q60668|HNRPD_MOUSE	tr|A0A6J1ZDI7|A0A6J1ZDI7_ACIJB
OG0009111	sp|Q9R0A0|PEX14_MOUSE	tr|A0A6J1ZFV2|A0A6J1ZFV2_ACIJB
OG0009112	sp|Q99KR7|PPIF_MOUSE	tr|A0A6J1ZNJ2|A0A6J1ZNJ2_ACIJB
OG0009113	sp|P97785|GFRA1_MOUSE	tr|A0A6J1ZNL8|A0A6J1ZNL8_ACIJB
OG0009114	sp|Q8K4K4|TRIB1_MOUSE	tr|A0A6J1ZQN0|A0A6J1ZQN0_ACIJB
OG0009115	tr|Q1HL35|Q1HL35_MOUSE	tr|A0A6J1ZRN4|A0A6J1ZRN4_ACIJB
OG0009116	sp|Q8CC88|VWA8_MOUSE	tr|A0A6J1ZTH4|A0A6J1ZTH4_ACIJB
OG0009117	sp|Q8BZ47|ZN609_MOUSE	tr|A0A6J2A1J2|A0A6J2A1J2_ACIJB
OG0009118	sp|Q9QZS2|RNF4_MOUSE	tr|A0A6J2A4Z3|A0A6J2A4Z3_ACIJB
OG0009119	sp|Q8BQ33|TICRR_MOUSE	tr|A0A6J2A5A4|A0A6J2A5A4_ACIJB
OG0009120	sp|P49660|SSR4_MOUSE	tr|A0A6J2A6V5|A0A6J2A6V5_ACIJB
OG0009121	sp|Q6IMP4|PANX2_MOUSE	tr|A0A6J2A8N2|A0A6J2A8N2_ACIJB
OG0009122	sp|Q99PL5|RRBP1_MOUSE	tr|A0A6J2A9Y4|A0A6J2A9Y4_ACIJB
OG0009123	sp|Q6GQW0|ABTB3_MOUSE	tr|A0A6J2ADU7|A0A6J2ADU7_ACIJB
OG0009124	sp|A2AT37|RENT2_MOUSE	tr|A0A6J2AHC4|A0A6J2AHC4_ACIJB
OG0009125	sp|P23611|IRF8_MOUSE	tr|A0A6J2AQ57|A0A6J2AQ57_ACIJB
OG0009126	sp|Q99L60|VATC2_MOUSE	tr|A0A6J2AZT5|A0A6J2AZT5_ACIJB
OG0009127	sp|Q9DAI4|ZBT43_MOUSE	tr|A0A6I9ZCB3|A0A6I9ZCB3_ACIJB
OG0009128	sp|Q9QY05|INSL6_MOUSE	tr|A0A6I9ZEU0|A0A6I9ZEU0_ACIJB
OG0009129	sp|Q8BJZ4|RT35_MOUSE	tr|A0A6I9ZFS1|A0A6I9ZFS1_ACIJB
OG0009130	sp|Q9Z2B1|I18RA_MOUSE	tr|A0A6I9ZH11|A0A6I9ZH11_ACIJB
OG0009131	sp|Q9D305|THAP2_MOUSE	tr|A0A6I9ZIA1|A0A6I9ZIA1_ACIJB
OG0009132	sp|Q62018|CTR9_MOUSE	tr|A0A6I9ZJX2|A0A6I9ZJX2_ACIJB
OG0009133	sp|P85442|VGLL3_MOUSE	tr|A0A6I9ZLI0|A0A6I9ZLI0_ACIJB
OG0009134	sp|P70158|ASM3A_MOUSE	tr|A0A6I9ZMI1|A0A6I9ZMI1_ACIJB
OG0009135	sp|Q6PDX6|RN220_MOUSE	tr|A0A6I9ZMN1|A0A6I9ZMN1_ACIJB
OG0009136	sp|O35887|CALU_MOUSE	tr|A0A6I9ZMQ1|A0A6I9ZMQ1_ACIJB
OG0009137	sp|Q6P8W9|HMGB4_MOUSE	tr|A0A6I9ZQ13|A0A6I9ZQ13_ACIJB
OG0009138	sp|G5E861|SCLT1_MOUSE	tr|A0A6I9ZT66|A0A6I9ZT66_ACIJB
OG0009139	sp|Q9Z1X0|CCL27_MOUSE	tr|A0A6I9ZVE1|A0A6I9ZVE1_ACIJB
OG0009140	sp|Q8CG48|SMC2_MOUSE	tr|A0A6I9ZWX5|A0A6I9ZWX5_ACIJB
OG0009141	sp|Q80WM3|CPLX4_MOUSE	tr|A0A6I9ZYG7|A0A6I9ZYG7_ACIJB
OG0009142	sp|Q8CDG1|PIWL2_MOUSE	tr|A0A6I9ZZ55|A0A6I9ZZ55_ACIJB
OG0009143	sp|Q8VC97|BUP1_MOUSE	tr|A0A6I9ZZR7|A0A6I9ZZR7_ACIJB
OG0009144	sp|Q8BMG8|MFTC_MOUSE	tr|A0A6J0A0C2|A0A6J0A0C2_ACIJB
OG0009145	sp|Q69ZB0|LRCC1_MOUSE	tr|A0A6J0A2Y6|A0A6J0A2Y6_ACIJB
OG0009146	sp|P97401|SFRP3_MOUSE	tr|A0A6J0A7R7|A0A6J0A7R7_ACIJB
OG0009147	sp|Q8CF66|LTOR4_MOUSE	tr|A0A6J0AA40|A0A6J0AA40_ACIJB
OG0009148	sp|Q61686|CBX5_MOUSE	tr|A0A6J0AB76|A0A6J0AB76_ACIJB
OG0009149	sp|A2AL36|CNTRL_MOUSE	tr|A0A6J1XE67|A0A6J1XE67_ACIJB
OG0009150	sp|P22682|CBL_MOUSE	tr|A0A6J1XJ89|A0A6J1XJ89_ACIJB
OG0009151	sp|Q61070|EI24_MOUSE	tr|A0A6J1XJF4|A0A6J1XJF4_ACIJB
OG0009152	sp|P0C191|GPVI_MOUSE	tr|A0A6J1XKW1|A0A6J1XKW1_ACIJB
OG0009153	sp|Q9DBV3|DHX34_MOUSE	tr|A0A6J1XMQ3|A0A6J1XMQ3_ACIJB
OG0009154	sp|Q8VC33|NXNL1_MOUSE	tr|A0A6J1XNJ8|A0A6J1XNJ8_ACIJB
OG0009155	sp|Q60I26|AL2CL_MOUSE	tr|A0A6J1XP90|A0A6J1XP90_ACIJB
OG0009156	sp|Q8K021|SCAM1_MOUSE	tr|A0A6J1XRU6|A0A6J1XRU6_ACIJB
OG0009157	sp|Q9QYE9|PKHB1_MOUSE	tr|A0A6J1XSZ9|A0A6J1XSZ9_ACIJB
OG0009158	sp|Q61120|SHC3_MOUSE	tr|A0A6J1XX28|A0A6J1XX28_ACIJB
OG0009159	sp|P27600|GNA12_MOUSE	tr|A0A6J1XZR9|A0A6J1XZR9_ACIJB
OG0009160	sp|Q8C428|TMC7_MOUSE	tr|A0A6J1Y215|A0A6J1Y215_ACIJB
OG0009161	sp|Q6S5C2|GNPTG_MOUSE	tr|A0A6J1Y3I4|A0A6J1Y3I4_ACIJB
OG0009162	tr|G3X9B1|G3X9B1_MOUSE	tr|A0A6J1YCN0|A0A6J1YCN0_ACIJB
OG0009163	sp|Q6PFY9|CC14B_MOUSE	tr|A0A6J1YGY7|A0A6J1YGY7_ACIJB
OG0009164	sp|P34884|MIF_MOUSE	tr|A0A6J1YL77|A0A6J1YL77_ACIJB
OG0009165	sp|Q91X58|ZFN2B_MOUSE	tr|A0A6J1YLQ0|A0A6J1YLQ0_ACIJB
OG0009166	tr|E9PV26|E9PV26_MOUSE	tr|A0A6J1YNV2|A0A6J1YNV2_ACIJB
OG0009167	sp|Q9R0L7|AKP8L_MOUSE	tr|A0A6J1YPS8|A0A6J1YPS8_ACIJB
OG0009168	sp|Q5DW34|EHMT1_MOUSE	tr|A0A6J1YQ07|A0A6J1YQ07_ACIJB
OG0009169	sp|Q61124|CLN3_MOUSE	tr|A0A6J1YQU2|A0A6J1YQU2_ACIJB
OG0009170	sp|A2A6Q5|CDC27_MOUSE	tr|A0A6J1YRK6|A0A6J1YRK6_ACIJB
OG0009171	sp|E9PVD3|PCD16_MOUSE	tr|A0A6J1YTR2|A0A6J1YTR2_ACIJB
OG0009172	sp|Q80Z25|OFD1_MOUSE	tr|A0A6J1YVK9|A0A6J1YVK9_ACIJB
OG0009173	sp|Q8BMS2|SPON2_MOUSE	tr|A0A6J1YW34|A0A6J1YW34_ACIJB
OG0009174	sp|Q8CFZ4|GPC3_MOUSE	tr|A0A6J1YY89|A0A6J1YY89_ACIJB
OG0009175	sp|Q9CZG9|PDZ11_MOUSE	tr|A0A6J1YZQ8|A0A6J1YZQ8_ACIJB
OG0009176	sp|O09061|PSB1_MOUSE	tr|A0A6J1Z5D8|A0A6J1Z5D8_ACIJB
OG0009177	sp|Q922U1|PRPF3_MOUSE	tr|A0A6J1Z704|A0A6J1Z704_ACIJB
OG0009178	sp|Q61045|SIM1_MOUSE	tr|A0A6J1Z7I9|A0A6J1Z7I9_ACIJB
OG0009179	sp|Q8R4G0|NTNG1_MOUSE	tr|A0A6J1ZAJ7|A0A6J1ZAJ7_ACIJB
OG0009180	sp|Q0VBM2|FA83B_MOUSE	tr|A0A6J1ZAP5|A0A6J1ZAP5_ACIJB
OG0009181	tr|Q9D6D0|Q9D6D0_MOUSE	tr|A0A6J1ZAV6|A0A6J1ZAV6_ACIJB
OG0009182	tr|E9QA22|E9QA22_MOUSE	tr|A0A6J1ZBK9|A0A6J1ZBK9_ACIJB
OG0009183	tr|F6YK91|F6YK91_MOUSE	tr|A0A6J1ZCI9|A0A6J1ZCI9_ACIJB
OG0009184	sp|Q8CGM1|AGRB2_MOUSE	tr|A0A6J1ZDU0|A0A6J1ZDU0_ACIJB
OG0009185	sp|Q64131|RUNX3_MOUSE	tr|A0A6J1ZFN0|A0A6J1ZFN0_ACIJB
OG0009186	sp|Q921F2|TADBP_MOUSE	tr|A0A6J1ZGP9|A0A6J1ZGP9_ACIJB
OG0009187	sp|Q8CE47|S49A3_MOUSE	tr|A0A6J1ZJ26|A0A6J1ZJ26_ACIJB
OG0009188	tr|J3QQ27|J3QQ27_MOUSE	tr|A0A6J1ZK58|A0A6J1ZK58_ACIJB
OG0009189	sp|Q69ZK6|JHD2C_MOUSE	tr|A0A6J1ZKJ3|A0A6J1ZKJ3_ACIJB
OG0009190	sp|Q8CB96|RASF4_MOUSE	tr|A0A6J1ZMP0|A0A6J1ZMP0_ACIJB
OG0009191	sp|Q3TNL8|IPRI_MOUSE	tr|A0A6J1ZMT1|A0A6J1ZMT1_ACIJB
OG0009192	sp|Q8CC86|PNCB_MOUSE	tr|A0A6J1ZQ29|A0A6J1ZQ29_ACIJB
OG0009193	sp|Q9Z1E3|IKBA_MOUSE	tr|A0A6J1ZVD9|A0A6J1ZVD9_ACIJB
OG0009194	sp|A6PWY4|WDR76_MOUSE	tr|A0A6J1ZZD8|A0A6J1ZZD8_ACIJB
OG0009195	sp|O54926|SIVA_MOUSE	tr|A0A6J2A1A9|A0A6J2A1A9_ACIJB
OG0009196	sp|P59598|ASXL1_MOUSE	tr|A0A6J2A713|A0A6J2A713_ACIJB
OG0009197	sp|P51954|NEK1_MOUSE	tr|A0A6J2A823|A0A6J2A823_ACIJB
OG0009198	sp|Q9CPW4|ARPC5_MOUSE	tr|A0A6J2AK43|A0A6J2AK43_ACIJB
OG0009199	sp|Q8K353|CYTM1_MOUSE	tr|A0A6J2AQP7|A0A6J2AQP7_ACIJB
OG0009200	tr|Q8BZ82|Q8BZ82_MOUSE	tr|A0A6J2ASI0|A0A6J2ASI0_ACIJB
OG0009201	sp|P51661|DHI2_MOUSE	tr|A0A6J2ATD1|A0A6J2ATD1_ACIJB
OG0009202	sp|Q9D650|LRAT1_MOUSE	tr|A0A6J2AWS2|A0A6J2AWS2_ACIJB
OG0009203	sp|Q7TSN7|IGSF5_MOUSE	tr|A0A6I9ZFZ8|A0A6I9ZFZ8_ACIJB
OG0009204	sp|Q8CEC6|PPWD1_MOUSE	tr|A0A6I9ZH99|A0A6I9ZH99_ACIJB
OG0009205	sp|Q8VDV8|MITD1_MOUSE	tr|A0A6I9ZIF1|A0A6I9ZIF1_ACIJB
OG0009206	tr|A0A286YDB2|A0A286YDB2_MOUSE	tr|A0A6I9ZNR3|A0A6I9ZNR3_ACIJB
OG0009207	sp|Q9D5Z5|MSS51_MOUSE	tr|A0A6I9ZP02|A0A6I9ZP02_ACIJB
OG0009208	sp|P35545|UBIM_MOUSE	tr|A0A6I9ZP99|A0A6I9ZP99_ACIJB
OG0009209	sp|Q91WQ3|SYYC_MOUSE	tr|A0A6I9ZS97|A0A6I9ZS97_ACIJB
OG0009210	sp|Q9JM90|STAP1_MOUSE	tr|A0A6I9ZTM7|A0A6I9ZTM7_ACIJB
OG0009211	sp|Q5VCS6|TDRD5_MOUSE	tr|A0A6I9ZUT6|A0A6I9ZUT6_ACIJB
OG0009212	sp|Q9CR68|UCRI_MOUSE	tr|A0A6I9ZVG7|A0A6I9ZVG7_ACIJB
OG0009213	sp|Q8BMG1|ATRIP_MOUSE	tr|A0A6I9ZVI7|A0A6I9ZVI7_ACIJB
OG0009214	sp|Q9DAV9|TM38B_MOUSE	tr|A0A6I9ZVT2|A0A6I9ZVT2_ACIJB
OG0009215	sp|Q9D0E5|EFC11_MOUSE	tr|A0A6I9ZWE3|A0A6I9ZWE3_ACIJB
OG0009216	sp|P15409|OPSD_MOUSE	tr|A0A6I9ZWZ0|A0A6I9ZWZ0_ACIJB
OG0009217	sp|Q91ZD6|EAF2_MOUSE	tr|A0A6I9ZX76|A0A6I9ZX76_ACIJB
OG0009218	sp|P16872|IL7RA_MOUSE	tr|A0A6I9ZYP9|A0A6I9ZYP9_ACIJB
OG0009219	tr|F8VQ07|F8VQ07_MOUSE	tr|A0A6I9ZZE2|A0A6I9ZZE2_ACIJB
OG0009220	sp|Q3URS9|MITOK_MOUSE	tr|A0A6I9ZZY5|A0A6I9ZZY5_ACIJB
OG0009221	sp|Q9D1R9|RL34_MOUSE	tr|A0A6J0A536|A0A6J0A536_ACIJB
OG0009222	sp|Q9CZW2|CENPN_MOUSE	tr|A0A6J0A5F0|A0A6J0A5F0_ACIJB
OG0009223	sp|Q8CFV4|NRN1_MOUSE	tr|A0A6J0A678|A0A6J0A678_ACIJB
OG0009224	sp|Q64373|B2CL1_MOUSE	tr|A0A6J0A788|A0A6J0A788_ACIJB
OG0009225	sp|Q61881|MCM7_MOUSE	tr|A0A6J0A954|A0A6J0A954_ACIJB
OG0009226	sp|P61215|CAH10_MOUSE	tr|A0A6J0A9A7|A0A6J0A9A7_ACIJB
OG0009227	sp|Q5SSK3|TEFM_MOUSE	tr|A0A6J1XCN2|A0A6J1XCN2_ACIJB
OG0009228	sp|Q80U12|SGSM2_MOUSE	tr|A0A6J1XDC2|A0A6J1XDC2_ACIJB
OG0009229	sp|Q80YX1|TENA_MOUSE	tr|A0A6J1XE34|A0A6J1XE34_ACIJB
OG0009230	sp|Q5U4F6|DC2I2_MOUSE	tr|A0A6J1XF38|A0A6J1XF38_ACIJB
OG0009231	sp|Q3TQI7|TLS1_MOUSE	tr|A0A6J1XFE0|A0A6J1XFE0_ACIJB
OG0009232	sp|Q8VCI0|PLBL1_MOUSE	tr|A0A6J1XG11|A0A6J1XG11_ACIJB
OG0009233	sp|Q60664|IRAG2_MOUSE	tr|A0A6J1XGE9|A0A6J1XGE9_ACIJB
OG0009234	sp|Q5U405|TMPSD_MOUSE	tr|A0A6J1XIU9|A0A6J1XIU9_ACIJB
OG0009235	tr|D3YUP5|D3YUP5_MOUSE	tr|A0A6J1XMB1|A0A6J1XMB1_ACIJB
OG0009236	sp|O70146|TESK1_MOUSE	tr|A0A6J1XRM0|A0A6J1XRM0_ACIJB
OG0009237	tr|A0A2I3BR67|A0A2I3BR67_MOUSE	tr|A0A6J1XSS8|A0A6J1XSS8_ACIJB
OG0009238	sp|P97799|NRSN1_MOUSE	tr|A0A6J1XUG8|A0A6J1XUG8_ACIJB
OG0009239	sp|Q00322|CEBPD_MOUSE	tr|A0A6J1Y1H2|A0A6J1Y1H2_ACIJB
OG0009240	sp|Q80TQ2|CYLD_MOUSE	tr|A0A6J1Y5P4|A0A6J1Y5P4_ACIJB
OG0009241	sp|Q9CWY9|RIP_MOUSE	tr|A0A6J1YEP8|A0A6J1YEP8_ACIJB
OG0009242	sp|Q91W96|APC4_MOUSE	tr|A0A6J1YI43|A0A6J1YI43_ACIJB
OG0009243	sp|P59268|ZDHC9_MOUSE	tr|A0A6J1YXX5|A0A6J1YXX5_ACIJB
OG0009244	sp|Q9D964|GATM_MOUSE	tr|A0A6J1Z0N5|A0A6J1Z0N5_ACIJB
OG0009245	sp|O08689|GDF8_MOUSE	tr|A0A6J1Z1A1|A0A6J1Z1A1_ACIJB
OG0009246	sp|Q99N94|RM09_MOUSE	tr|A0A6J1Z6N1|A0A6J1Z6N1_ACIJB
OG0009247	sp|Q05722|CO9A1_MOUSE	tr|A0A6J1Z7A5|A0A6J1Z7A5_ACIJB
OG0009248	sp|A3KG59|P20D2_MOUSE	tr|A0A6J1Z7Q4|A0A6J1Z7Q4_ACIJB
OG0009249	sp|Q9DCL9|PUR6_MOUSE	tr|A0A6J1Z8C5|A0A6J1Z8C5_ACIJB
OG0009250	sp|Q9R0X0|MED20_MOUSE	tr|A0A6J1Z8L3|A0A6J1Z8L3_ACIJB
OG0009251	tr|Q3TJB1|Q3TJB1_MOUSE	tr|A0A6J1ZEP3|A0A6J1ZEP3_ACIJB
OG0009252	sp|Q0VGT4|ZGRF1_MOUSE	tr|A0A6J1ZM45|A0A6J1ZM45_ACIJB
OG0009253	sp|Q91WA6|SHRPN_MOUSE	tr|A0A6J1ZPU8|A0A6J1ZPU8_ACIJB
OG0009254	sp|Q9R226|KHDR3_MOUSE	tr|A0A6J1ZQ43|A0A6J1ZQ43_ACIJB
OG0009255	tr|Q6NXL1|Q6NXL1_MOUSE	tr|A0A6J1ZQ94|A0A6J1ZQ94_ACIJB
OG0009256	tr|D3YUR1|D3YUR1_MOUSE	tr|A0A6J1ZRZ4|A0A6J1ZRZ4_ACIJB
OG0009257	sp|P35969|VGFR1_MOUSE	tr|A0A6J1ZSM6|A0A6J1ZSM6_ACIJB
OG0009258	sp|Q9D489|SOLH2_MOUSE	tr|A0A6J1ZSU3|A0A6J1ZSU3_ACIJB
OG0009259	sp|Q9JK24|P2R3C_MOUSE	tr|A0A6J1ZUX4|A0A6J1ZUX4_ACIJB
OG0009260	sp|Q9D9U4|TEX22_MOUSE	tr|A0A6J1ZYD3|A0A6J1ZYD3_ACIJB
OG0009261	sp|Q8BII1|PROX2_MOUSE	tr|A0A6J2A0R1|A0A6J2A0R1_ACIJB
OG0009262	sp|Q8CGI1|F193A_MOUSE	tr|A0A6J2A3T3|A0A6J2A3T3_ACIJB
OG0009263	sp|Q76EC5|CHST9_MOUSE	tr|A0A6J2A3Y2|A0A6J2A3Y2_ACIJB
OG0009264	sp|Q9CQC8|SPG21_MOUSE	tr|A0A6J2A4J5|A0A6J2A4J5_ACIJB
OG0009265	sp|Q9D611|OCSTP_MOUSE	tr|A0A6J2A5J6|A0A6J2A5J6_ACIJB
OG0009266	sp|Q9D9I4|TBC20_MOUSE	tr|A0A6J2A6V7|A0A6J2A6V7_ACIJB
OG0009267	sp|Q9JLV2|TP4AP_MOUSE	tr|A0A6J2A797|A0A6J2A797_ACIJB
OG0009268	sp|O70302|CIDEA_MOUSE	tr|A0A6J2A7B1|A0A6J2A7B1_ACIJB
OG0009269	sp|Q9CWQ3|ATP23_MOUSE	tr|A0A6J2ABH1|A0A6J2ABH1_ACIJB
OG0009270	sp|Q3UHD9|AGAP2_MOUSE	tr|A0A6J2ACG0|A0A6J2ACG0_ACIJB
OG0009271	tr|A0A2R8VKG2|A0A2R8VKG2_MOUSE	tr|A0A6J2AFI6|A0A6J2AFI6_ACIJB
OG0009272	sp|Q9WUX5|IRAG1_MOUSE	tr|A0A6J2AG71|A0A6J2AG71_ACIJB
OG0009273	sp|P12979|MYOG_MOUSE	tr|A0A6J2AKJ5|A0A6J2AKJ5_ACIJB
OG0009274	sp|Q8VBX0|ASB13_MOUSE	tr|A0A6J2AL54|A0A6J2AL54_ACIJB
OG0009275	sp|Q6SP97|ENKUR_MOUSE	tr|A0A6J2ALQ6|A0A6J2ALQ6_ACIJB
OG0009276	sp|Q7TMQ7|WDR91_MOUSE	tr|A0A6J2AMW2|A0A6J2AMW2_ACIJB
OG0009277	sp|Q9JKU8|LMX1A_MOUSE	tr|A0A6J2AR30|A0A6J2AR30_ACIJB
OG0009278	sp|D3YY23|LONF1_MOUSE	tr|A0A6J2ASV2|A0A6J2ASV2_ACIJB
OG0009279	sp|Q99J39|DCMC_MOUSE	tr|A0A6J2AU83|A0A6J2AU83_ACIJB
OG0009280	sp|P35419|PERT_MOUSE	tr|A0A6J2AW89|A0A6J2AW89_ACIJB
OG0009281	sp|O08997|ATOX1_MOUSE	tr|A0A6J2AXW0|A0A6J2AXW0_ACIJB
OG0009282	sp|Q3SXB8|COL11_MOUSE	tr|A0A6J2AZI2|A0A6J2AZI2_ACIJB
OG0009283	sp|Q811B5|PRR3_MOUSE	tr|A0A6I9ZDQ3|A0A6I9ZDQ3_ACIJB
OG0009284	sp|Q67BJ4|A4GAT_MOUSE	tr|A0A6I9ZEX8|A0A6I9ZEX8_ACIJB
OG0009285	sp|Q9JJ69|KCIP2_MOUSE	tr|A0A6I9ZFR6|A0A6I9ZFR6_ACIJB
OG0009286	sp|O88551|CLD1_MOUSE	tr|A0A6I9ZG54|A0A6I9ZG54_ACIJB
OG0009287	sp|Q9D2R8|RT33_MOUSE	tr|A0A6I9ZHY5|A0A6I9ZHY5_ACIJB
OG0009288	sp|A8E0Y8|IGSF2_MOUSE	tr|A0A6I9ZI46|A0A6I9ZI46_ACIJB
OG0009289	sp|Q921R7|S35A5_MOUSE	tr|A0A6I9ZKK6|A0A6I9ZKK6_ACIJB
OG0009290	sp|Q91ZV4|MOGT1_MOUSE	tr|A0A6I9ZQI9|A0A6I9ZQI9_ACIJB
OG0009291	sp|Q3TC72|FAHD2_MOUSE	tr|A0A6I9ZQR2|A0A6I9ZQR2_ACIJB
OG0009292	sp|P62932|FBX40_MOUSE	tr|A0A6I9ZRC6|A0A6I9ZRC6_ACIJB
OG0009293	sp|P32442|MEOX1_MOUSE	tr|A0A6I9ZTN1|A0A6I9ZTN1_ACIJB
OG0009294	sp|O88416|GPR33_MOUSE	tr|A0A6I9ZVU6|A0A6I9ZVU6_ACIJB
OG0009295	sp|Q5EBP3|ARMC5_MOUSE	tr|A0A6I9ZYW1|A0A6I9ZYW1_ACIJB
OG0009296	sp|Q3UKU4|FA83F_MOUSE	tr|A0A6J0A058|A0A6J0A058_ACIJB
OG0009297	sp|Q8BGC1|CE022_MOUSE	tr|A0A6J0A0M1|A0A6J0A0M1_ACIJB
OG0009298	sp|Q80Y83|DIXC1_MOUSE	tr|A0A6J0A2K7|A0A6J0A2K7_ACIJB
OG0009299	sp|Q570Y9|DPTOR_MOUSE	tr|A0A6J0A6C6|A0A6J0A6C6_ACIJB
OG0009300	sp|Q8VEL9|REM2_MOUSE	tr|A0A6J0A7H0|A0A6J0A7H0_ACIJB
OG0009301	sp|Q64429|CP1B1_MOUSE	tr|A0A6J1XA86|A0A6J1XA86_ACIJB
OG0009302	sp|P70424|ERBB2_MOUSE	tr|A0A6J1XB04|A0A6J1XB04_ACIJB
OG0009303	sp|Q8BYZ1|ABI3_MOUSE	tr|A0A6J1XBF2|A0A6J1XBF2_ACIJB
OG0009304	sp|Q5SUF2|LC7L3_MOUSE	tr|A0A6J1XBQ9|A0A6J1XBQ9_ACIJB
OG0009305	sp|Q9D9X8|SACA3_MOUSE	tr|A0A6J1XCJ9|A0A6J1XCJ9_ACIJB
OG0009306	sp|O89001|CBPD_MOUSE	tr|A0A6J1XD34|A0A6J1XD34_ACIJB
OG0009307	sp|Q62384|ZPR1_MOUSE	tr|A0A6J1XIQ5|A0A6J1XIQ5_ACIJB
OG0009308	sp|Q0P523|CIB3_MOUSE	tr|A0A6J1XNA6|A0A6J1XNA6_ACIJB
OG0009309	sp|Q8BG58|P4HTM_MOUSE	tr|A0A6J1XPN5|A0A6J1XPN5_ACIJB
OG0009310	sp|B8JK39|ITA9_MOUSE	tr|A0A6J1XVG6|A0A6J1XVG6_ACIJB
OG0009311	sp|Q9R001|ATS5_MOUSE	tr|A0A6J1XYE2|A0A6J1XYE2_ACIJB
OG0009312	sp|Q9JJG7|CABP8_MOUSE	tr|A0A6J1XZJ8|A0A6J1XZJ8_ACIJB
OG0009313	sp|O08808|DIAP1_MOUSE	tr|A0A6J1Y1W5|A0A6J1Y1W5_ACIJB
OG0009314	sp|Q5DU56|NLRC3_MOUSE	tr|A0A6J1Y2K3|A0A6J1Y2K3_ACIJB
OG0009315	sp|B2RS91|RRN3_MOUSE	tr|A0A6J1Y2M6|A0A6J1Y2M6_ACIJB
OG0009316	sp|Q9D992|MAJIN_MOUSE	tr|A0A6J1YBJ1|A0A6J1YBJ1_ACIJB
OG0009317	sp|Q7TPV4|MBB1A_MOUSE	tr|A0A6J1YEI5|A0A6J1YEI5_ACIJB
OG0009318	sp|O09164|SODE_MOUSE	tr|A0A6J1YFC2|A0A6J1YFC2_ACIJB
OG0009319	sp|Q5NCS9|MID49_MOUSE	tr|A0A6J1YGH0|A0A6J1YGH0_ACIJB
OG0009320	sp|Q9D1G2|PMVK_MOUSE	tr|A0A6J1YI57|A0A6J1YI57_ACIJB
OG0009321	tr|A0A571BES4|A0A571BES4_MOUSE	tr|A0A6J1YQY4|A0A6J1YQY4_ACIJB
OG0009322	sp|Q9JIT0|LMBR1_MOUSE	tr|A0A6J1YR57|A0A6J1YR57_ACIJB
OG0009323	sp|Q7TPN9|PRR14_MOUSE	tr|A0A6J1YTE8|A0A6J1YTE8_ACIJB
OG0009324	sp|Q6PFG8|OLIG3_MOUSE	tr|A0A6J1Z5S6|A0A6J1Z5S6_ACIJB
OG0009325	sp|Q9CX19|F162B_MOUSE	tr|A0A6J1Z6C2|A0A6J1Z6C2_ACIJB
OG0009326	sp|P35918|VGFR2_MOUSE	tr|A0A6J1Z6Y1|A0A6J1Z6Y1_ACIJB
OG0009327	sp|P21180|CO2_MOUSE	tr|A0A6J1Z8P0|A0A6J1Z8P0_ACIJB
OG0009328	sp|Q9ES83|POPD1_MOUSE	tr|A0A6J1Z9L6|A0A6J1Z9L6_ACIJB
OG0009329	tr|F6ZPB0|F6ZPB0_MOUSE	tr|A0A6J1Z9Y9|A0A6J1Z9Y9_ACIJB
OG0009330	tr|F8VPN4|F8VPN4_MOUSE	tr|A0A6J1ZB57|A0A6J1ZB57_ACIJB
OG0009331	sp|Q7TNL3|STK40_MOUSE	tr|A0A6J1ZDC7|A0A6J1ZDC7_ACIJB
OG0009332	sp|P42567|EPS15_MOUSE	tr|A0A6J1ZFA3|A0A6J1ZFA3_ACIJB
OG0009333	sp|Q3SYP2|CTRC_MOUSE	tr|A0A6J1ZFA8|A0A6J1ZFA8_ACIJB
OG0009334	sp|Q14BB9|MA6D1_MOUSE	tr|A0A6J1ZID4|A0A6J1ZID4_ACIJB
OG0009335	sp|Q6TL19|GUC2G_MOUSE	tr|A0A6J1ZRS1|A0A6J1ZRS1_ACIJB
OG0009336	sp|Q8C0C0|ZHX2_MOUSE	tr|A0A6J1ZUI2|A0A6J1ZUI2_ACIJB
OG0009337	sp|A0JNU3|LPP60_MOUSE	tr|A0A6J1ZY71|A0A6J1ZY71_ACIJB
OG0009338	sp|Q3TX51|LRC28_MOUSE	tr|A0A6J2A1Q6|A0A6J2A1Q6_ACIJB
OG0009339	sp|P27681|GBRG3_MOUSE	tr|A0A6J2A2J2|A0A6J2A2J2_ACIJB
OG0009340	sp|P70166|CPEB1_MOUSE	tr|A0A6J2A2L0|A0A6J2A2L0_ACIJB
OG0009341	sp|Q8BH50|CR025_MOUSE	tr|A0A6J2A4G9|A0A6J2A4G9_ACIJB
OG0009342	sp|Q8R2K7|SNPC5_MOUSE	tr|A0A6J2A4R3|A0A6J2A4R3_ACIJB
OG0009343	sp|Q7TPM9|MTMRA_MOUSE	tr|A0A6J2A4S8|A0A6J2A4S8_ACIJB
OG0009344	sp|Q9Z2E2|MBD1_MOUSE	tr|A0A6J2A5N0|A0A6J2A5N0_ACIJB
OG0009345	sp|Q9DD18|DTD1_MOUSE	tr|A0A6J2A604|A0A6J2A604_ACIJB
