Orthogroup	Mus_musculus	Phascolarctos_cinereus
OG0009073	sp|Q6GQS1|SCMC3_MOUSE	tr|A0A6P5J7S0|A0A6P5J7S0_PHACI
OG0009074	sp|Q6GQT6|SCAP_MOUSE	tr|A0A6P5LGM6|A0A6P5LGM6_PHACI
OG0009075	sp|Q78HU7|GLPC_MOUSE	tr|A0A6P5IW30|A0A6P5IW30_PHACI
OG0009076	sp|Q80UY2|KCMF1_MOUSE	tr|A0A6P5J1T7|A0A6P5J1T7_PHACI
OG0009077	sp|Q80VA5|S3TC2_MOUSE	tr|A0A6P5J1N9|A0A6P5J1N9_PHACI
OG0009078	sp|Q8BG60|TXNIP_MOUSE	tr|A0A6P5LTZ9|A0A6P5LTZ9_PHACI
OG0009079	sp|Q8BIH0|SP130_MOUSE	tr|A0A6P5ILJ2|A0A6P5ILJ2_PHACI
OG0009080	sp|Q8BX32|SLX1_MOUSE	tr|A0A6P5LUY1|A0A6P5LUY1_PHACI
OG0009081	sp|Q8BZ21|KAT6A_MOUSE	tr|A0A6P5J2S7|A0A6P5J2S7_PHACI
OG0009082	sp|Q8C811|S35E2_MOUSE	tr|A0A6P5JE69|A0A6P5JE69_PHACI
OG0009083	sp|Q8CAV0|YBEY_MOUSE	tr|A0A6P5JD83|A0A6P5JD83_PHACI
OG0009084	sp|Q8CG50|RAB43_MOUSE	tr|A0A6P5JRY5|A0A6P5JRY5_PHACI
OG0009085	sp|Q8K203|NEIL3_MOUSE	tr|A0A6P5L9T2|A0A6P5L9T2_PHACI
OG0009086	sp|Q8K2H3|FA13B_MOUSE	tr|A0A6P5LWR4|A0A6P5LWR4_PHACI
OG0009087	sp|Q8R0A0|T2FB_MOUSE	tr|A0A6P5J7T3|A0A6P5J7T3_PHACI
OG0009088	sp|Q8VEI3|HYAL3_MOUSE	tr|A0A6P5L9Z1|A0A6P5L9Z1_PHACI
OG0009089	tr|Q8VGZ3|Q8VGZ3_MOUSE	tr|A0A6P5IMS8|A0A6P5IMS8_PHACI
OG0009090	sp|Q91V80|APOF_MOUSE	tr|A0A6P5KMP5|A0A6P5KMP5_PHACI
OG0009091	sp|Q924S8|SPRE1_MOUSE	tr|A0A6P5KPD9|A0A6P5KPD9_PHACI
OG0009092	sp|Q99KS2|NGRN_MOUSE	tr|A0A6P5IG93|A0A6P5IG93_PHACI
OG0009093	sp|Q99PJ0|NTRI_MOUSE	tr|A0A6P5IB41|A0A6P5IB41_PHACI
OG0009094	sp|Q99PV0|PRP8_MOUSE	tr|A0A6P5LZG8|A0A6P5LZG8_PHACI
OG0009095	sp|Q9D1M0|SEC13_MOUSE	tr|A0A6P5JQV5|A0A6P5JQV5_PHACI
OG0009096	sp|Q9D3I6|KRA71_MOUSE	tr|A0A6P5J5C7|A0A6P5J5C7_PHACI
OG0009097	sp|Q9D4K7|CC105_MOUSE	tr|A0A6P5IS13|A0A6P5IS13_PHACI
OG0009098	sp|Q9DAQ9|SPT19_MOUSE	tr|A0A6P5IKT9|A0A6P5IKT9_PHACI
OG0009099	sp|Q9DBY5|CBX6_MOUSE	tr|A0A6P5JZY4|A0A6P5JZY4_PHACI
OG0009100	sp|Q9DBZ1|IKIP_MOUSE	tr|A0A6P5LXU8|A0A6P5LXU8_PHACI
OG0009101	sp|Q9DC04|RGS3_MOUSE	tr|A0A6P5IJ45|A0A6P5IJ45_PHACI
OG0009102	sp|Q9ESD6|CKLF7_MOUSE	tr|A0A6P5KT03|A0A6P5KT03_PHACI
OG0009103	sp|Q9QWK4|CD5L_MOUSE	tr|A0A6P5KN94|A0A6P5KN94_PHACI
OG0009104	sp|Q9QXV9|SPY1_MOUSE	tr|A0A6P5LZP2|A0A6P5LZP2_PHACI
OG0009105	sp|Q9QY39|PDZD4_MOUSE	tr|A0A6P5JP23|A0A6P5JP23_PHACI
OG0009106	sp|A6H603|NWD1_MOUSE	tr|A0A6P5ISN6|A0A6P5ISN6_PHACI
OG0009107	sp|J3QPP8|ALKL1_MOUSE	tr|A0A6P5M011|A0A6P5M011_PHACI
OG0009108	sp|O08539|BIN1_MOUSE	tr|A0A6P5IWA8|A0A6P5IWA8_PHACI
OG0009109	sp|O35085|ARX_MOUSE	tr|A0A6P5KM58|A0A6P5KM58_PHACI
OG0009110	sp|O54962|BAF_MOUSE	tr|A0A6P5IRW9|A0A6P5IRW9_PHACI
OG0009111	sp|O55022|PGRC1_MOUSE	tr|A0A6P5J9G8|A0A6P5J9G8_PHACI
OG0009112	sp|O88735|MAP7_MOUSE	tr|A0A6P5KBF1|A0A6P5KBF1_PHACI
OG0009113	sp|O88796|RPP30_MOUSE	tr|A0A6P5ILS8|A0A6P5ILS8_PHACI
OG0009114	sp|O88995|IKBL1_MOUSE	tr|A0A6P5J5X0|A0A6P5J5X0_PHACI
OG0009115	sp|P03921|NU5M_MOUSE	tr|Q1MWI9|Q1MWI9_PHACI
OG0009116	sp|P14753|EPOR_MOUSE	tr|A0A6P5KZF7|A0A6P5KZF7_PHACI
OG0009117	sp|P28575|IPP_MOUSE	tr|A0A6P5KFE1|A0A6P5KFE1_PHACI
OG0009118	sp|P37237|FGF8_MOUSE	tr|A0A6P5IJB8|A0A6P5IJB8_PHACI
OG0009119	sp|P40237|CD82_MOUSE	tr|A0A6P5M685|A0A6P5M685_PHACI
OG0009120	sp|P47878|IBP3_MOUSE	tr|A0A6P5J817|A0A6P5J817_PHACI
OG0009121	sp|P52196|THTR_MOUSE	tr|A0A6P5JZ80|A0A6P5JZ80_PHACI
OG0009122	sp|P55002|MFAP2_MOUSE	tr|A0A6P5JBB2|A0A6P5JBB2_PHACI
OG0009123	sp|P55041|GEM_MOUSE	tr|A0A6P5J002|A0A6P5J002_PHACI
OG0009124	sp|P70426|RIT1_MOUSE	tr|A0A6P5KNN0|A0A6P5KNN0_PHACI
OG0009125	sp|Q00420|GABP1_MOUSE	tr|A0A6P5JV16|A0A6P5JV16_PHACI
OG0009126	sp|Q08288|LYAR_MOUSE	tr|A0A6P5KS26|A0A6P5KS26_PHACI
OG0009127	sp|Q2PFD7|PSD3_MOUSE	tr|A0A6P5IT39|A0A6P5IT39_PHACI
OG0009128	sp|Q3SYP2|CTRC_MOUSE	tr|A0A6P5J954|A0A6P5J954_PHACI
OG0009129	sp|Q3TX51|LRC28_MOUSE	tr|A0A6P5ILV8|A0A6P5ILV8_PHACI
OG0009130	sp|Q3TYE7|TLCD5_MOUSE	tr|A0A6P5K6E1|A0A6P5K6E1_PHACI
OG0009131	sp|Q3UEB3|PUF60_MOUSE	tr|A0A6P5KXH7|A0A6P5KXH7_PHACI
OG0009132	sp|Q569L8|CENPJ_MOUSE	tr|A0A6P5J0Q8|A0A6P5J0Q8_PHACI
OG0009133	sp|Q60649|CLPB_MOUSE	tr|A0A6P5IMI5|A0A6P5IMI5_PHACI
OG0009134	sp|Q61501|E2F1_MOUSE	tr|A0A6P5L8W5|A0A6P5L8W5_PHACI
OG0009135	sp|Q61559|FCGRN_MOUSE	tr|A0A6P5LNI1|A0A6P5LNI1_PHACI
OG0009136	sp|Q61644|PACN1_MOUSE	tr|A0A6P5LAB6|A0A6P5LAB6_PHACI
OG0009137	sp|Q6A098|SBP2L_MOUSE	tr|A0A6P5JG11|A0A6P5JG11_PHACI
OG0009138	tr|Q6NZL1|Q6NZL1_MOUSE	tr|A0A6P5LV86|A0A6P5LV86_PHACI
OG0009139	sp|Q80VP9|ASPH2_MOUSE	tr|A0A6P5L1V4|A0A6P5L1V4_PHACI
OG0009140	sp|Q80W03|TOX3_MOUSE	tr|A0A6P5K679|A0A6P5K679_PHACI
OG0009141	sp|Q80XJ3|TTC28_MOUSE	tr|A0A6P5L3J2|A0A6P5L3J2_PHACI
OG0009142	sp|Q80YV3|TRRAP_MOUSE	tr|A0A6P5IQR6|A0A6P5IQR6_PHACI
OG0009143	sp|Q80ZU5|CC181_MOUSE	tr|A0A6P5J7S4|A0A6P5J7S4_PHACI
OG0009144	sp|Q8BFW7|LPP_MOUSE	tr|A0A6P5KGH8|A0A6P5KGH8_PHACI
OG0009145	sp|Q8BG34|UBX10_MOUSE	tr|A0A6P5JCM6|A0A6P5JCM6_PHACI
OG0009146	sp|Q8BKV1|GPC2_MOUSE	tr|A0A6P5JKV1|A0A6P5JKV1_PHACI
OG0009147	sp|Q8BP92|RCN2_MOUSE	tr|A0A6P5JBK6|A0A6P5JBK6_PHACI
OG0009148	sp|Q8BQT2|DIK1C_MOUSE	tr|A0A6P5KYL2|A0A6P5KYL2_PHACI
OG0009149	sp|Q8BWY4|MBLC1_MOUSE	tr|A0A6P5J5W4|A0A6P5J5W4_PHACI
OG0009150	sp|Q8BXP5|PANKY_MOUSE	tr|A0A6P5IJ13|A0A6P5IJ13_PHACI
OG0009151	sp|Q8C186|BPIFC_MOUSE	tr|A0A6P5JZ22|A0A6P5JZ22_PHACI
OG0009152	sp|Q8CCJ4|AMER2_MOUSE	tr|A0A6P5LB65|A0A6P5LB65_PHACI
OG0009153	sp|Q8CJ27|ASPM_MOUSE	tr|A0A6P5IZ32|A0A6P5IZ32_PHACI
OG0009154	sp|Q8R4V4|CBPZ_MOUSE	tr|A0A6P5KQH8|A0A6P5KQH8_PHACI
OG0009155	sp|Q8VCZ8|RUSD1_MOUSE	tr|A0A6P5LZ17|A0A6P5LZ17_PHACI
OG0009156	tr|Q8VGW6|Q8VGW6_MOUSE	tr|A0A6P5JU71|A0A6P5JU71_PHACI
OG0009157	sp|Q91YL3|UCKL1_MOUSE	tr|A0A6P5JT91|A0A6P5JT91_PHACI
OG0009158	sp|Q921L3|TMCO1_MOUSE	tr|A0A6P5JTF4|A0A6P5JTF4_PHACI
OG0009159	sp|Q923Y8|TAAR1_MOUSE	tr|A0A6P5KCY1|A0A6P5KCY1_PHACI
OG0009160	sp|Q924H0|NPFF2_MOUSE	tr|A0A6P5KFA0|A0A6P5KFA0_PHACI
OG0009161	sp|Q925F3|R144A_MOUSE	tr|A0A6P5KU19|A0A6P5KU19_PHACI
OG0009162	sp|Q9CX00|IST1_MOUSE	tr|A0A6P5IBN2|A0A6P5IBN2_PHACI
OG0009163	sp|Q9CX97|WDR55_MOUSE	tr|A0A6P5LXP3|A0A6P5LXP3_PHACI
OG0009164	sp|Q9ERS5|PKHA2_MOUSE	tr|A0A6P5K7M4|A0A6P5K7M4_PHACI
OG0009165	sp|Q9JK54|MSGN1_MOUSE	tr|A0A6P5IPT8|A0A6P5IPT8_PHACI
OG0009166	sp|Q9JL21|CCR10_MOUSE	tr|A0A6P5J1P4|A0A6P5J1P4_PHACI
OG0009167	sp|Q9R0M4|PODXL_MOUSE	tr|A0A6P5LI37|A0A6P5LI37_PHACI
OG0009168	sp|Q9R118|HTRA1_MOUSE	tr|A0A6P5JND7|A0A6P5JND7_PHACI
OG0009169	sp|Q9R1W3|RN103_MOUSE	tr|A0A6P5J2I4|A0A6P5J2I4_PHACI
OG0009170	tr|Q9WUR0|Q9WUR0_MOUSE	tr|A0A6P5L1U5|A0A6P5L1U5_PHACI
OG0009171	sp|Q9WV52|PLEK2_MOUSE	tr|A0A6P5LPM0|A0A6P5LPM0_PHACI
OG0009172	sp|Q9Z0L8|GGH_MOUSE	tr|A0A6P5LPI0|A0A6P5LPI0_PHACI
OG0009173	sp|Q9Z1S5|SEPT3_MOUSE	tr|A0A6P5K0D5|A0A6P5K0D5_PHACI
OG0009174	sp|A2AJB2|TM141_MOUSE	tr|A0A6P5JYH5|A0A6P5JYH5_PHACI
OG0009175	sp|A2AL36|CNTRL_MOUSE	tr|A0A6P5KMM3|A0A6P5KMM3_PHACI
OG0009176	sp|A2AVA0|SVEP1_MOUSE	tr|A0A6P5LLM2|A0A6P5LLM2_PHACI
OG0009177	sp|B2RW38|CFA58_MOUSE	tr|A0A6P5KDN5|A0A6P5KDN5_PHACI
OG0009178	sp|D3YYI7|RN217_MOUSE	tr|A0A6P5KCA8|A0A6P5KCA8_PHACI
OG0009179	tr|D3Z5T8|D3Z5T8_MOUSE	tr|A0A6P5K091|A0A6P5K091_PHACI
OG0009180	tr|E9Q8V6|E9Q8V6_MOUSE	tr|A0A6P5K0Z7|A0A6P5K0Z7_PHACI
OG0009181	sp|O09164|SODE_MOUSE	tr|A0A6P5KQY4|A0A6P5KQY4_PHACI
OG0009182	sp|O70589|CSKP_MOUSE	tr|A0A6P5INQ9|A0A6P5INQ9_PHACI
OG0009183	sp|P13634|CAH1_MOUSE	tr|A0A6P5KZN7|A0A6P5KZN7_PHACI
OG0009184	sp|P15409|OPSD_MOUSE	tr|A0A6P5JWS2|A0A6P5JWS2_PHACI
OG0009185	sp|P15919|RAG1_MOUSE	tr|A0A6P5IEP7|A0A6P5IEP7_PHACI
OG0009186	sp|P49003|BMP5_MOUSE	tr|A0A6P5LK48|A0A6P5LK48_PHACI
OG0009187	sp|P70389|ALS_MOUSE	tr|A0A6P5M0Z3|A0A6P5M0Z3_PHACI
OG0009188	sp|P82349|SGCB_MOUSE	tr|A0A6P5KMK2|A0A6P5KMK2_PHACI
OG0009189	sp|P99029|PRDX5_MOUSE	tr|A0A6P5INI0|A0A6P5INI0_PHACI
OG0009190	sp|Q05915|GCH1_MOUSE	tr|A0A6P5KPY4|A0A6P5KPY4_PHACI
OG0009191	sp|Q08AU9|CQ058_MOUSE	tr|A0A6P5LFK2|A0A6P5LFK2_PHACI
OG0009192	sp|Q1EHW4|SAP25_MOUSE	tr|A0A6P5JKL5|A0A6P5JKL5_PHACI
OG0009193	sp|Q3UDK1|TRAD1_MOUSE	tr|A0A6P5JQF0|A0A6P5JQF0_PHACI
OG0009194	sp|Q3UM45|PP1R7_MOUSE	tr|A0A6P5KGC8|A0A6P5KGC8_PHACI
OG0009195	sp|Q61809|LRRN1_MOUSE	tr|A0A6P5IPV2|A0A6P5IPV2_PHACI
OG0009196	sp|Q61846|MELK_MOUSE	tr|A0A6P5LSY3|A0A6P5LSY3_PHACI
OG0009197	sp|Q62282|TAL2_MOUSE	tr|A0A6P5LJL1|A0A6P5LJL1_PHACI
OG0009198	sp|Q6ZPV2|INO80_MOUSE	tr|A0A6P5M2D9|A0A6P5M2D9_PHACI
OG0009199	sp|Q76JU9|FFAR1_MOUSE	tr|A0A6P5JPZ7|A0A6P5JPZ7_PHACI
OG0009200	sp|Q80V86|INT8_MOUSE	tr|A0A6P5IQE6|A0A6P5IQE6_PHACI
OG0009201	sp|Q80WQ4|TRM9B_MOUSE	tr|A0A6P5JVV1|A0A6P5JVV1_PHACI
OG0009202	sp|Q8BFT6|JMJD4_MOUSE	tr|A0A6P5LG64|A0A6P5LG64_PHACI
OG0009203	sp|Q8BLX7|COGA1_MOUSE	tr|A0A6P5K2H8|A0A6P5K2H8_PHACI
OG0009204	sp|Q8BU00|IKZF5_MOUSE	tr|A0A6P5IFE0|A0A6P5IFE0_PHACI
OG0009205	sp|Q8C052|MAP1S_MOUSE	tr|A0A6P5M472|A0A6P5M472_PHACI
OG0009206	sp|Q8C1Y8|CCZ1_MOUSE	tr|A0A6P5IPW4|A0A6P5IPW4_PHACI
OG0009207	sp|Q8C8J0|STPG2_MOUSE	tr|A0A6P5LZX2|A0A6P5LZX2_PHACI
OG0009208	sp|Q8CBB9|RSAD2_MOUSE	tr|A0A6P5KUC4|A0A6P5KUC4_PHACI
OG0009209	sp|Q8K2F0|BRD3_MOUSE	tr|A0A6P5JVH6|A0A6P5JVH6_PHACI
OG0009210	sp|Q8K3Z0|NOD2_MOUSE	tr|A0A6P5K5Z4|A0A6P5K5Z4_PHACI
OG0009211	sp|Q8R066|C1QT4_MOUSE	tr|A0A6P5M464|A0A6P5M464_PHACI
OG0009212	sp|Q8R182|TMG2_MOUSE	tr|A0A6P5LKU3|A0A6P5LKU3_PHACI
OG0009213	sp|Q8R3B7|BRD8_MOUSE	tr|A0A6P5LUI4|A0A6P5LUI4_PHACI
OG0009214	sp|Q8R3Q0|SARAF_MOUSE	tr|A0A6P5LZQ2|A0A6P5LZQ2_PHACI
OG0009215	sp|Q91VF2|HNMT_MOUSE	tr|A0A6P5M9H7|A0A6P5M9H7_PHACI
OG0009216	sp|Q91X46|ARHG3_MOUSE	tr|A0A6P5IYS4|A0A6P5IYS4_PHACI
OG0009217	sp|Q922B2|SYDC_MOUSE	tr|A0A6P5MAA9|A0A6P5MAA9_PHACI
OG0009218	sp|Q99KB8|GLO2_MOUSE	tr|A0A6P5LUG2|A0A6P5LUG2_PHACI
OG0009219	sp|Q99L02|PGR1A_MOUSE	tr|A0A6P5M2N4|A0A6P5M2N4_PHACI
OG0009220	sp|Q9CQ07|LRC18_MOUSE	tr|A0A6P5L2I2|A0A6P5L2I2_PHACI
OG0009221	sp|Q9CTN8|LHPL3_MOUSE	tr|A0A6P5K4N8|A0A6P5K4N8_PHACI
OG0009222	sp|Q9CY52|THG1_MOUSE	tr|A0A6P5KQS2|A0A6P5KQS2_PHACI
OG0009223	sp|Q9CZH3|PSMG3_MOUSE	tr|A0A6P5J9D7|A0A6P5J9D7_PHACI
OG0009224	sp|Q9D0M3|CY1_MOUSE	tr|A0A6P5L5R0|A0A6P5L5R0_PHACI
OG0009225	sp|Q9D0M5|DYL2_MOUSE	tr|A0A6P5KPL1|A0A6P5KPL1_PHACI
OG0009226	sp|Q9D1J3|SARNP_MOUSE	tr|A0A6P5KMG4|A0A6P5KMG4_PHACI
OG0009227	sp|Q9QXW4|FSCN3_MOUSE	tr|A0A6P5LI41|A0A6P5LI41_PHACI
OG0009228	sp|Q9R0X0|MED20_MOUSE	tr|A0A6P5JPZ8|A0A6P5JPZ8_PHACI
OG0009229	sp|A2AB59|RHG27_MOUSE	tr|A0A6P5LC60|A0A6P5LC60_PHACI
OG0009230	tr|B1AVP0|B1AVP0_MOUSE	tr|A0A6P5JAH0|A0A6P5JAH0_PHACI
OG0009231	tr|D3YXL0|D3YXL0_MOUSE	tr|A0A6P5KA14|A0A6P5KA14_PHACI
OG0009232	sp|O35214|OPSX_MOUSE	tr|A0A6P5LG80|A0A6P5LG80_PHACI
OG0009233	sp|O55103|PRAX_MOUSE	tr|A0A6P5JUQ9|A0A6P5JUQ9_PHACI
OG0009234	sp|O70477|PKNX1_MOUSE	tr|A0A6P5J7Z7|A0A6P5J7Z7_PHACI
OG0009235	sp|P05017|IGF1_MOUSE	tr|A0A6P5JYZ5|A0A6P5JYZ5_PHACI
OG0009236	sp|P07750|IL4_MOUSE	tr|A0A6P5KQG6|A0A6P5KQG6_PHACI
OG0009237	sp|P27040|AVR2B_MOUSE	tr|A0A6P5JS53|A0A6P5JS53_PHACI
OG0009238	sp|P48776|T23O_MOUSE	tr|A0A6P5KWS2|A0A6P5KWS2_PHACI
OG0009239	sp|P49442|INPP_MOUSE	tr|A0A6P5KU53|A0A6P5KU53_PHACI
OG0009240	sp|P51637|CAV3_MOUSE	tr|A0A6P5JEC2|A0A6P5JEC2_PHACI
OG0009241	sp|P59900|EMIL3_MOUSE	tr|A0A6P5L8C3|A0A6P5L8C3_PHACI
OG0009242	sp|P70348|GCM1_MOUSE	tr|A0A6P5KUP2|A0A6P5KUP2_PHACI
OG0009243	sp|P86050|T170B_MOUSE	tr|A0A6P5M4D5|A0A6P5M4D5_PHACI
OG0009244	sp|P97414|KCNQ1_MOUSE	tr|A0A6P5J5Y4|A0A6P5J5Y4_PHACI
OG0009245	sp|P97480|EYA3_MOUSE	tr|A0A6P5K1H8|A0A6P5K1H8_PHACI
OG0009246	sp|Q3T9X0|GTR9_MOUSE	tr|A0A6P5KSC6|A0A6P5KSC6_PHACI
OG0009247	sp|Q3TAP4|AP5B1_MOUSE	tr|A0A6P5IZN3|A0A6P5IZN3_PHACI
OG0009248	sp|Q3TVA9|CC136_MOUSE	tr|A0A6P5LQ10|A0A6P5LQ10_PHACI
OG0009249	sp|Q3UUV5|SKAP1_MOUSE	tr|A0A6P5L892|A0A6P5L892_PHACI
OG0009250	sp|Q5F285|TM256_MOUSE	tr|A0A6P5IJP5|A0A6P5IJP5_PHACI
OG0009251	sp|Q61574|FOXS1_MOUSE	tr|A0A6P5KL40|A0A6P5KL40_PHACI
OG0009252	sp|Q62176|RBM38_MOUSE	tr|A0A6P5JUJ7|A0A6P5JUJ7_PHACI
OG0009253	sp|Q62386|IL17_MOUSE	tr|A0A6P5KUT5|A0A6P5KUT5_PHACI
OG0009254	sp|Q64323|PIGA_MOUSE	tr|A0A6P5LX66|A0A6P5LX66_PHACI
OG0009255	sp|Q6IS41|S2547_MOUSE	tr|A0A6P5LWU4|A0A6P5LWU4_PHACI
OG0009256	sp|Q6P5C5|SMUG1_MOUSE	tr|A0A6P5K4M6|A0A6P5K4M6_PHACI
OG0009257	sp|Q6S5L9|SHC4_MOUSE	tr|A0A6P5JPH2|A0A6P5JPH2_PHACI
OG0009258	sp|Q8BHS3|RBM22_MOUSE	tr|A0A6P5ID32|A0A6P5ID32_PHACI
OG0009259	sp|Q8BNX7|NRAC_MOUSE	tr|A0A6P5JLG9|A0A6P5JLG9_PHACI
OG0009260	sp|Q8BU88|RM22_MOUSE	tr|A0A6P5JA47|A0A6P5JA47_PHACI
OG0009261	sp|Q8BVH9|METL6_MOUSE	tr|A0A6P5KBN9|A0A6P5KBN9_PHACI
OG0009262	sp|Q8BZT9|LACC1_MOUSE	tr|A0A6P5IYX7|A0A6P5IYX7_PHACI
OG0009263	sp|Q8C3S2|TNG6_MOUSE	tr|A0A6P5KJZ2|A0A6P5KJZ2_PHACI
OG0009264	sp|Q8CH72|TRI32_MOUSE	tr|A0A6P5KNH1|A0A6P5KNH1_PHACI
OG0009265	sp|Q8CIP4|MARK4_MOUSE	tr|A0A6P5JWQ1|A0A6P5JWQ1_PHACI
OG0009266	sp|Q8K353|CYTM1_MOUSE	tr|A0A6P5LXJ8|A0A6P5LXJ8_PHACI
OG0009267	sp|Q8R034|APC13_MOUSE	tr|A0A6P5K8N1|A0A6P5K8N1_PHACI
OG0009268	sp|Q8R146|APEH_MOUSE	tr|A0A6P5LG55|A0A6P5LG55_PHACI
OG0009269	sp|Q8VC57|KCTD5_MOUSE	tr|A0A6P5M2H7|A0A6P5M2H7_PHACI
OG0009270	sp|Q8VDG3|PARN_MOUSE	tr|A0A6P5J1F0|A0A6P5J1F0_PHACI
OG0009271	sp|Q8VHZ5|DDT4L_MOUSE	tr|A0A6P5KH68|A0A6P5KH68_PHACI
OG0009272	sp|Q91W96|APC4_MOUSE	tr|A0A6P5KWU6|A0A6P5KWU6_PHACI
OG0009273	sp|Q91X84|CRTC3_MOUSE	tr|A0A6P5KWB0|A0A6P5KWB0_PHACI
OG0009274	sp|Q91YE5|BAZ2A_MOUSE	tr|A0A6P5KJC9|A0A6P5KJC9_PHACI
OG0009275	sp|Q91ZI8|IOD3_MOUSE	tr|A0A6P5LWV2|A0A6P5LWV2_PHACI
OG0009276	sp|Q9CPV1|SKA1_MOUSE	tr|A0A6P5JA09|A0A6P5JA09_PHACI
OG0009277	sp|Q9D1G3|HHATL_MOUSE	tr|A0A6P5L9T6|A0A6P5L9T6_PHACI
OG0009278	sp|Q9DCG9|TR112_MOUSE	tr|A0A6P5IXD2|A0A6P5IXD2_PHACI
OG0009279	sp|Q9EP78|CHST7_MOUSE	tr|A0A6P5KS63|A0A6P5KS63_PHACI
OG0009280	sp|Q9JKY5|HIP1R_MOUSE	tr|A0A6P5J4H5|A0A6P5J4H5_PHACI
OG0009281	sp|Q9R187|EDAR_MOUSE	tr|A0A6P5IIE1|A0A6P5IIE1_PHACI
OG0009282	sp|Q9WV71|ASB4_MOUSE	tr|A0A6P5LCU7|A0A6P5LCU7_PHACI
OG0009283	sp|Q9Z0G0|GIPC1_MOUSE	tr|A0A6P5JMT7|A0A6P5JMT7_PHACI
OG0009284	sp|Q9Z101|PAR6A_MOUSE	tr|A0A6P5KH89|A0A6P5KH89_PHACI
OG0009285	sp|A0PJN4|U2QL1_MOUSE	tr|A0A6P5LSE1|A0A6P5LSE1_PHACI
OG0009286	tr|A2A7B5|A2A7B5_MOUSE	tr|A0A6P5J4D7|A0A6P5J4D7_PHACI
OG0009287	tr|A2ATY4|A2ATY4_MOUSE	tr|A0A6P5K6R6|A0A6P5K6R6_PHACI
OG0009288	tr|E9Q2T4|E9Q2T4_MOUSE	tr|A0A6P5J4P1|A0A6P5J4P1_PHACI
OG0009289	sp|G5E870|TRIPC_MOUSE	tr|A0A6P5J5U6|A0A6P5J5U6_PHACI
OG0009290	sp|O08663|MAP2_MOUSE	tr|A0A6P5LXV2|A0A6P5LXV2_PHACI
OG0009291	sp|O88693|CEGT_MOUSE	tr|A0A6P5JAF7|A0A6P5JAF7_PHACI
OG0009292	sp|O88974|SETB1_MOUSE	tr|A0A6P5LVW0|A0A6P5LVW0_PHACI
OG0009293	sp|P43117|PF2R_MOUSE	tr|A0A6P5J057|A0A6P5J057_PHACI
OG0009294	sp|P46062|SIPA1_MOUSE	tr|A0A6P5IPP8|A0A6P5IPP8_PHACI
OG0009295	sp|P50543|S10AB_MOUSE	tr|A0A6P5LYD3|A0A6P5LYD3_PHACI
OG0009296	sp|P54830|PTN5_MOUSE	tr|A0A6P5LYL1|A0A6P5LYL1_PHACI
OG0009297	sp|P70325|TBX4_MOUSE	tr|A0A6P5KS66|A0A6P5KS66_PHACI
OG0009298	sp|Q00977|CXB2_MOUSE	tr|A0A6P5IQR9|A0A6P5IQR9_PHACI
OG0009299	sp|Q07456|AMBP_MOUSE	tr|A0A6P5IHC5|A0A6P5IHC5_PHACI
OG0009300	sp|Q08091|CNN1_MOUSE	tr|A0A6P5KZX2|A0A6P5KZX2_PHACI
OG0009301	sp|Q3TLS3|GDPP1_MOUSE	tr|A0A6P5IJV7|A0A6P5IJV7_PHACI
OG0009302	tr|Q3U1C4|Q3U1C4_MOUSE	tr|A0A6P5M9I6|A0A6P5M9I6_PHACI
OG0009303	sp|Q3UYI6|FUZZY_MOUSE	tr|A0A6P5LNY1|A0A6P5LNY1_PHACI
OG0009304	sp|Q3V4B5|COMD6_MOUSE	tr|A0A6P5KR48|A0A6P5KR48_PHACI
OG0009305	sp|Q505H4|VWC2L_MOUSE	tr|A0A6P5LLI7|A0A6P5LLI7_PHACI
OG0009306	sp|Q56A08|GPKOW_MOUSE	tr|A0A6P5LRG6|A0A6P5LRG6_PHACI
OG0009307	sp|Q5EBJ4|ERMIN_MOUSE	tr|A0A6P5LQ59|A0A6P5LQ59_PHACI
OG0009308	sp|Q5SQY2|BOD1_MOUSE	tr|A0A6P5IRS0|A0A6P5IRS0_PHACI
OG0009309	sp|Q5U431|GPR39_MOUSE	tr|A0A6P5M3D9|A0A6P5M3D9_PHACI
OG0009310	sp|Q60930|VDAC2_MOUSE	tr|A0A6P5LTE0|A0A6P5LTE0_PHACI
OG0009311	sp|Q62418|DBNL_MOUSE	tr|A0A6P5IAW5|A0A6P5IAW5_PHACI
OG0009312	sp|Q6NS45|CCD66_MOUSE	tr|A0A6P5IVS0|A0A6P5IVS0_PHACI
OG0009313	sp|Q6WQJ1|DGLA_MOUSE	tr|A0A6P5INF0|A0A6P5INF0_PHACI
OG0009314	sp|Q7TPW1|NEXN_MOUSE	tr|A0A6P5IZZ8|A0A6P5IZZ8_PHACI
OG0009315	sp|Q8BGS2|BOLA2_MOUSE	tr|A0A6P5LYD5|A0A6P5LYD5_PHACI
OG0009316	sp|Q8BHX3|BOREA_MOUSE	tr|A0A6P5K2D9|A0A6P5K2D9_PHACI
OG0009317	sp|Q8BMF4|ODP2_MOUSE	tr|A0A6P5KLU4|A0A6P5KLU4_PHACI
OG0009318	sp|Q8BP40|PPA6_MOUSE	tr|A0A6P5LLF5|A0A6P5LLF5_PHACI
OG0009319	sp|Q8BQ89|LIX1L_MOUSE	tr|A0A6P5LMF6|A0A6P5LMF6_PHACI
