Orthogroup	Mus_musculus	Lipotes_vexillifer
OG0005905	sp|Q8BIS8|CC126_MOUSE	tr|A0A340WFW1|A0A340WFW1_LIPVE
OG0005906	sp|Q9CXF4|TBC15_MOUSE	tr|A0A340WGV1|A0A340WGV1_LIPVE
OG0005907	sp|Q8BFQ9|KLH42_MOUSE	tr|A0A340WH44|A0A340WH44_LIPVE
OG0005908	sp|Q9QUS4|HEY2_MOUSE	tr|A0A340WH62|A0A340WH62_LIPVE
OG0005909	sp|Q9CWH4|RE114_MOUSE	tr|A0A340WID5|A0A340WID5_LIPVE
OG0005910	sp|Q5QNV8|HEAT9_MOUSE	tr|A0A340WJ19|A0A340WJ19_LIPVE
OG0005911	sp|Q9QXT6|IL17B_MOUSE	tr|A0A340WJ33|A0A340WJ33_LIPVE
OG0005912	sp|Q80X44|ZBT24_MOUSE	tr|A0A340WK09|A0A340WK09_LIPVE
OG0005913	sp|Q9JHG0|CBLN3_MOUSE	tr|A0A340WK45|A0A340WK45_LIPVE
OG0005914	sp|Q8BFT2|HAUS4_MOUSE	tr|A0A340WLK9|A0A340WLK9_LIPVE
OG0005915	sp|Q8CAA5|F163A_MOUSE	tr|A0A340WLT1|A0A340WLT1_LIPVE
OG0005916	sp|Q8K1S2|UNC5D_MOUSE	tr|A0A340WMQ5|A0A340WMQ5_LIPVE
OG0005917	sp|Q9JJA7|CCNL2_MOUSE	tr|A0A340WMU4|A0A340WMU4_LIPVE
OG0005918	sp|P30204|MSRE_MOUSE	tr|A0A340WPV8|A0A340WPV8_LIPVE
OG0005919	sp|Q08376|ZBT14_MOUSE	tr|A0A340WQH9|A0A340WQH9_LIPVE
OG0005920	sp|Q8R5H1|UBP15_MOUSE	tr|A0A340WRK2|A0A340WRK2_LIPVE
OG0005921	sp|O89093|CCL20_MOUSE	tr|A0A340WV92|A0A340WV92_LIPVE
OG0005922	sp|Q8BZT7|PA2G3_MOUSE	tr|A0A340WW49|A0A340WW49_LIPVE
OG0005923	sp|P59808|SASH1_MOUSE	tr|A0A340WW77|A0A340WW77_LIPVE
OG0005924	sp|Q8BFW9|GTR12_MOUSE	tr|A0A340X1N3|A0A340X1N3_LIPVE
OG0005925	sp|Q80TL4|PHF24_MOUSE	tr|A0A340X374|A0A340X374_LIPVE
OG0005927	sp|Q9D7K2|TEN1L_MOUSE	tr|A0A340X510|A0A340X510_LIPVE
OG0005928	sp|P70310|NTR2_MOUSE	tr|A0A340X5X5|A0A340X5X5_LIPVE
OG0005929	sp|Q9WUL6|M3K14_MOUSE	tr|A0A340X846|A0A340X846_LIPVE
OG0005930	sp|P14231|AT1B2_MOUSE	tr|A0A340X8Y2|A0A340X8Y2_LIPVE
OG0005931	sp|Q5RKZ7|MOCS1_MOUSE	tr|A0A340X9J9|A0A340X9J9_LIPVE
OG0005932	sp|O89114|DNJB5_MOUSE	tr|A0A340X9Z0|A0A340X9Z0_LIPVE
OG0005933	sp|Q9CQX8|KGD4_MOUSE	tr|A0A340XAP4|A0A340XAP4_LIPVE
OG0005934	sp|Q6P6I6|GRL1A_MOUSE	tr|A0A340XC12|A0A340XC12_LIPVE
OG0005935	sp|Q497K7|TM247_MOUSE	tr|A0A340XF40|A0A340XF40_LIPVE
OG0005936	sp|O35226|PSMD4_MOUSE	tr|A0A340XFX8|A0A340XFX8_LIPVE
OG0005937	sp|Q06318|UTER_MOUSE	tr|A0A340XLH1|A0A340XLH1_LIPVE
OG0005938	sp|Q8K221|ARFP2_MOUSE	tr|A0A340XLI5|A0A340XLI5_LIPVE
OG0005939	sp|A2AWL7|MGAP_MOUSE	tr|A0A340XLX2|A0A340XLX2_LIPVE
OG0005940	sp|Q8BZH4|POGZ_MOUSE	tr|A0A340XM29|A0A340XM29_LIPVE
OG0005941	sp|Q80TF6|STAR9_MOUSE	tr|A0A340XME5|A0A340XME5_LIPVE
OG0005942	sp|Q00417|TCF7_MOUSE	tr|A0A340XPZ6|A0A340XPZ6_LIPVE
OG0005943	sp|Q9CRB2|NHP2_MOUSE	tr|A0A340XSJ9|A0A340XSJ9_LIPVE
OG0005944	sp|Q00PI9|HNRL2_MOUSE	tr|A0A340XSZ1|A0A340XSZ1_LIPVE
OG0005945	sp|Q8BV79|TRNK1_MOUSE	tr|A0A340XTU9|A0A340XTU9_LIPVE
OG0005947	sp|Q45KJ6|LN28B_MOUSE	tr|A0A340XXE4|A0A340XXE4_LIPVE
OG0005948	sp|Q8C8J0|STPG2_MOUSE	tr|A0A340XXF7|A0A340XXF7_LIPVE
OG0005949	sp|Q9D618|KBTBC_MOUSE	tr|A0A340Y150|A0A340Y150_LIPVE
OG0005950	sp|Q9WVL6|EXTL3_MOUSE	tr|A0A340Y176|A0A340Y176_LIPVE
OG0005951	sp|Q9DD20|MET7B_MOUSE	tr|A0A340Y2F2|A0A340Y2F2_LIPVE
OG0005952	sp|Q8VIH7|CYYR1_MOUSE	tr|A0A340Y504|A0A340Y504_LIPVE
OG0005953	sp|Q791T5|MTCH1_MOUSE	tr|A0A340Y6I9|A0A340Y6I9_LIPVE
OG0005954	sp|Q9QX47|SON_MOUSE	tr|A0A340Y7L9|A0A340Y7L9_LIPVE
OG0005955	sp|Q9D5K4|S1PBP_MOUSE	tr|A0A340Y8K0|A0A340Y8K0_LIPVE
OG0005956	sp|Q8BI22|CE128_MOUSE	tr|A0A340YBU3|A0A340YBU3_LIPVE
OG0005957	sp|Q9R1V7|ADA23_MOUSE	tr|A0A340YC87|A0A340YC87_LIPVE
OG0005958	sp|O08600|NUCG_MOUSE	tr|A0A340YDV0|A0A340YDV0_LIPVE
OG0005959	sp|Q91YN9|BAG2_MOUSE	tr|A0A340YFQ0|A0A340YFQ0_LIPVE
OG0005960	sp|P16879|FES_MOUSE	tr|A0A340YGN5|A0A340YGN5_LIPVE
OG0005961	sp|Q3UFF7|LYPL1_MOUSE	tr|A0A340YHH3|A0A340YHH3_LIPVE
OG0005962	sp|Q6KAR6|EXOC3_MOUSE	tr|A0A340YIR6|A0A340YIR6_LIPVE
OG0005963	sp|Q8BIP0|SYDM_MOUSE	tr|A0A340YJM7|A0A340YJM7_LIPVE
OG0005964	sp|Q8CJ96|RASF8_MOUSE	tr|A0A340WA64|A0A340WA64_LIPVE
OG0005965	sp|Q8BJZ4|RT35_MOUSE	tr|A0A340WA75|A0A340WA75_LIPVE
OG0005966	sp|Q9Z0L0|TPBG_MOUSE	tr|A0A340WBP5|A0A340WBP5_LIPVE
OG0005967	sp|Q91YR5|EFNMT_MOUSE	tr|A0A340WDZ4|A0A340WDZ4_LIPVE
OG0005968	sp|A8C756|THADA_MOUSE	tr|A0A340WF48|A0A340WF48_LIPVE
OG0005969	sp|Q8K2Q0|COMD9_MOUSE	tr|A0A340WPI2|A0A340WPI2_LIPVE
OG0005970	sp|Q0ZLH2|PJVK_MOUSE	tr|A0A340WPT2|A0A340WPT2_LIPVE
OG0005971	sp|Q9CWQ0|DPH5_MOUSE	tr|A0A340WPW1|A0A340WPW1_LIPVE
OG0005972	sp|Q8QZX2|HAUS3_MOUSE	tr|A0A340WQH5|A0A340WQH5_LIPVE
OG0005973	sp|P43687|HMX2_MOUSE	tr|A0A340WQS8|A0A340WQS8_LIPVE
OG0005974	sp|Q9D8S4|ORN_MOUSE	tr|A0A340WRY7|A0A340WRY7_LIPVE
OG0005975	sp|Q8R1G1|TASP1_MOUSE	tr|A0A340WT72|A0A340WT72_LIPVE
OG0005976	sp|Q8R5H6|WASF1_MOUSE	tr|A0A340WTA3|A0A340WTA3_LIPVE
OG0005977	sp|Q61102|ABCB7_MOUSE	tr|A0A340WTI7|A0A340WTI7_LIPVE
OG0005978	sp|Q8K0C5|ZG16_MOUSE	tr|A0A340WV62|A0A340WV62_LIPVE
OG0005979	sp|Q9CX80|CYGB_MOUSE	tr|A0A340WZ85|A0A340WZ85_LIPVE
OG0005980	sp|P10820|PERF_MOUSE	tr|A0A340X0D9|A0A340X0D9_LIPVE
OG0005981	sp|Q8BG39|SV2B_MOUSE	tr|A0A340X0X2|A0A340X0X2_LIPVE
OG0005982	sp|Q8K4T5|DUS19_MOUSE	tr|A0A340X127|A0A340X127_LIPVE
OG0005983	sp|Q5XFZ0|CR021_MOUSE	tr|A0A340X1T3|A0A340X1T3_LIPVE
OG0005984	sp|P70296|PEBP1_MOUSE	tr|A0A340X2Y2|A0A340X2Y2_LIPVE
OG0005985	sp|Q8BL06|UBP54_MOUSE	tr|A0A340X473|A0A340X473_LIPVE
OG0005986	sp|P58750|PIM3_MOUSE	tr|A0A340X478|A0A340X478_LIPVE
OG0005987	sp|Q8K4J6|MRTFA_MOUSE	tr|A0A340X4G7|A0A340X4G7_LIPVE
OG0005988	sp|Q8R1W8|IMPG1_MOUSE	tr|A0A340X536|A0A340X536_LIPVE
OG0005989	sp|Q571K4|TAB3_MOUSE	tr|A0A340X6G3|A0A340X6G3_LIPVE
OG0005990	sp|D3YUG0|SAM13_MOUSE	tr|A0A340X6U8|A0A340X6U8_LIPVE
OG0005991	sp|Q61847|MEP1B_MOUSE	tr|A0A340X7L8|A0A340X7L8_LIPVE
OG0005992	tr|E9Q289|E9Q289_MOUSE	tr|A0A340X841|A0A340X841_LIPVE
OG0005993	sp|O88983|STX8_MOUSE	tr|A0A340X8J2|A0A340X8J2_LIPVE
OG0005994	sp|Q78WZ7|RPA43_MOUSE	tr|A0A340X8V4|A0A340X8V4_LIPVE
OG0005995	tr|Q68FM7|Q68FM7_MOUSE	tr|A0A340X948|A0A340X948_LIPVE
OG0005996	sp|Q3UY51|LRC55_MOUSE	tr|A0A340X9A3|A0A340X9A3_LIPVE
OG0005997	sp|Q80X80|C2C2L_MOUSE	tr|A0A340XBF5|A0A340XBF5_LIPVE
OG0005998	sp|Q3URU2|PEG3_MOUSE	tr|A0A340XBS0|A0A340XBS0_LIPVE
OG0005999	sp|O54917|E2F6_MOUSE	tr|A0A340XD60|A0A340XD60_LIPVE
OG0006000	sp|P19426|NELFE_MOUSE	tr|A0A340XDQ4|A0A340XDQ4_LIPVE
OG0006001	sp|Q9CRZ8|TSPO2_MOUSE	tr|A0A340XGK5|A0A340XGK5_LIPVE
OG0006002	sp|A2ARJ3|TM236_MOUSE	tr|A0A340XHJ4|A0A340XHJ4_LIPVE
OG0006003	sp|P30987|TA2R_MOUSE	tr|A0A340XJU9|A0A340XJU9_LIPVE
OG0006004	sp|A2ARI4|LGR4_MOUSE	tr|A0A340XML9|A0A340XML9_LIPVE
OG0006005	sp|Q9WU72|TN13B_MOUSE	tr|A0A340XN35|A0A340XN35_LIPVE
OG0006006	sp|Q8BXZ1|TMX3_MOUSE	tr|A0A340XPH3|A0A340XPH3_LIPVE
OG0006007	tr|G3XA50|G3XA50_MOUSE	tr|A0A340XPW8|A0A340XPW8_LIPVE
OG0006008	sp|O70166|STMN3_MOUSE	tr|A0A340XQ34|A0A340XQ34_LIPVE
OG0006009	sp|Q9QXP7|C1QT1_MOUSE	tr|A0A340XQE3|A0A340XQE3_LIPVE
OG0006010	sp|Q8R088|GLP3L_MOUSE	tr|A0A340XQH5|A0A340XQH5_LIPVE
OG0006011	sp|P04760|ACHG_MOUSE	tr|A0A340XRJ8|A0A340XRJ8_LIPVE
OG0006012	sp|Q924S7|SPRE2_MOUSE	tr|A0A340XS72|A0A340XS72_LIPVE
OG0006013	sp|P12388|PAI2_MOUSE	tr|A0A340XUD9|A0A340XUD9_LIPVE
OG0006014	sp|P07147|TYRP1_MOUSE	tr|A0A340XWY6|A0A340XWY6_LIPVE
OG0006015	sp|O35885|ASCL2_MOUSE	tr|A0A340XXY7|A0A340XXY7_LIPVE
OG0006016	sp|Q8BHY8|SNX14_MOUSE	tr|A0A340Y174|A0A340Y174_LIPVE
OG0006017	sp|O08934|UNC4_MOUSE	tr|A0A340Y1I3|A0A340Y1I3_LIPVE
OG0006018	sp|Q6QD59|SEC20_MOUSE	tr|A0A340Y2G0|A0A340Y2G0_LIPVE
OG0006019	sp|Q91X51|GORS1_MOUSE	tr|A0A340Y3E0|A0A340Y3E0_LIPVE
OG0006020	sp|P40936|INMT_MOUSE	tr|A0A340Y3Y5|A0A340Y3Y5_LIPVE
OG0006021	sp|Q8C3Q5|SHSA7_MOUSE	tr|A0A340Y481|A0A340Y481_LIPVE
OG0006022	sp|Q8R5G7|ARAP3_MOUSE	tr|A0A340Y6L4|A0A340Y6L4_LIPVE
OG0006023	tr|D3Z3I0|D3Z3I0_MOUSE	tr|A0A340Y6M7|A0A340Y6M7_LIPVE
OG0006024	sp|Q02395|MTF2_MOUSE	tr|A0A340Y869|A0A340Y869_LIPVE
OG0006025	tr|A2AI76|A2AI76_MOUSE	tr|A0A340Y889|A0A340Y889_LIPVE
OG0006026	sp|Q5GH68|XKR2_MOUSE	tr|A0A340Y976|A0A340Y976_LIPVE
OG0006027	sp|Q9D176|SUSD3_MOUSE	tr|A0A340Y9V3|A0A340Y9V3_LIPVE
OG0006028	sp|Q9D6K7|TTC33_MOUSE	tr|A0A340YB77|A0A340YB77_LIPVE
OG0006029	sp|P62754|RS6_MOUSE	tr|A0A340YCU0|A0A340YCU0_LIPVE
OG0006030	sp|Q8BL74|TF3C2_MOUSE	tr|A0A340YD12|A0A340YD12_LIPVE
OG0006031	sp|Q9D132|UPK1A_MOUSE	tr|A0A340YF27|A0A340YF27_LIPVE
OG0006032	sp|Q9D8N6|LIN37_MOUSE	tr|A0A340YG86|A0A340YG86_LIPVE
OG0006033	sp|Q8VCD3|LMA1L_MOUSE	tr|A0A340YI16|A0A340YI16_LIPVE
OG0006034	sp|Q9D7I0|SHSA5_MOUSE	tr|A0A340W9V6|A0A340W9V6_LIPVE
OG0006035	sp|Q61043|NIN_MOUSE	tr|A0A340WAY4|A0A340WAY4_LIPVE
OG0006036	sp|Q6TDU8|DNAI7_MOUSE	tr|A0A340WCQ2|A0A340WCQ2_LIPVE
OG0006038	sp|P60330|ESPL1_MOUSE	tr|A0A340WFE8|A0A340WFE8_LIPVE
OG0006039	sp|Q9CX99|GRAP_MOUSE	tr|A0A340WFU8|A0A340WFU8_LIPVE
OG0006040	sp|Q63870|CO7A1_MOUSE	tr|A0A340WGI9|A0A340WGI9_LIPVE
OG0006041	sp|P58801|RIPK2_MOUSE	tr|A0A340WH57|A0A340WH57_LIPVE
OG0006042	sp|Q4LDD4|ARAP1_MOUSE	tr|A0A340WHF2|A0A340WHF2_LIPVE
OG0006043	sp|P14404|MECOM_MOUSE	tr|A0A340WHH6|A0A340WHH6_LIPVE
OG0006044	sp|Q99LF4|RTCB_MOUSE	tr|A0A340WIP8|A0A340WIP8_LIPVE
OG0006045	sp|Q924H5|RA51C_MOUSE	tr|A0A340WK88|A0A340WK88_LIPVE
OG0006046	sp|Q7TPD3|ROBO2_MOUSE	tr|A0A340WLE2|A0A340WLE2_LIPVE
OG0006047	sp|O35696|SIA8B_MOUSE	tr|A0A340WLS5|A0A340WLS5_LIPVE
OG0006048	sp|E9Q743|CF251_MOUSE	tr|A0A340WMD0|A0A340WMD0_LIPVE
OG0006049	sp|Q6PHN9|RAB35_MOUSE	tr|A0A340WMI9|A0A340WMI9_LIPVE
OG0006050	sp|Q8VI78|PLA1A_MOUSE	tr|A0A340WQ60|A0A340WQ60_LIPVE
OG0006051	sp|P21183|IL5RA_MOUSE	tr|A0A340WR39|A0A340WR39_LIPVE
OG0006052	sp|Q9CR04|HYPM_MOUSE	tr|A0A340WRB1|A0A340WRB1_LIPVE
OG0006053	sp|Q9JLF7|TLR5_MOUSE	tr|A0A340WT86|A0A340WT86_LIPVE
OG0006054	sp|Q9D665|D42E1_MOUSE	tr|A0A340WUE0|A0A340WUE0_LIPVE
OG0006055	sp|Q8R0G7|SPNS1_MOUSE	tr|A0A340WV52|A0A340WV52_LIPVE
OG0006056	tr|Q9D2Z6|Q9D2Z6_MOUSE	tr|A0A340WWF2|A0A340WWF2_LIPVE
OG0006057	sp|Q3U0P5|ENTP6_MOUSE	tr|A0A340WXA9|A0A340WXA9_LIPVE
OG0006058	sp|Q8BJS8|MTBP_MOUSE	tr|A0A340WXB2|A0A340WXB2_LIPVE
OG0006059	sp|P16675|PPGB_MOUSE	tr|A0A340WXX7|A0A340WXX7_LIPVE
OG0006060	sp|Q8K284|TF3C1_MOUSE	tr|A0A340WYY3|A0A340WYY3_LIPVE
OG0006061	sp|P50153|GBG4_MOUSE	tr|A0A340WZA3|A0A340WZA3_LIPVE
OG0006062	sp|P61460|DEPD5_MOUSE	tr|A0A340X004|A0A340X004_LIPVE
OG0006063	sp|Q9JL15|LEG8_MOUSE	tr|A0A340X1I6|A0A340X1I6_LIPVE
OG0006064	sp|Q8R409|HEXI1_MOUSE	tr|A0A340X1L5|A0A340X1L5_LIPVE
OG0006065	sp|Q8BG21|FLOWR_MOUSE	tr|A0A340X1X1|A0A340X1X1_LIPVE
OG0006066	sp|Q9CRB9|MIC19_MOUSE	tr|A0A340X279|A0A340X279_LIPVE
OG0006067	sp|Q8BZM0|KLH12_MOUSE	tr|A0A340X4I3|A0A340X4I3_LIPVE
OG0006068	sp|P30935|SSR3_MOUSE	tr|A0A340X4Q6|A0A340X4Q6_LIPVE
OG0006069	sp|Q692V3|TTC41_MOUSE	tr|A0A340X4X4|A0A340X4X4_LIPVE
OG0006070	sp|Q6ZPJ0|TEX2_MOUSE	tr|A0A340X698|A0A340X698_LIPVE
OG0006071	sp|Q9QYK9|KCC1B_MOUSE	tr|A0A340X9H3|A0A340X9H3_LIPVE
OG0006072	sp|Q91VT1|NSE2_MOUSE	tr|A0A340XAC7|A0A340XAC7_LIPVE
OG0006073	sp|Q5I1X5|IASPP_MOUSE	tr|A0A340XAI6|A0A340XAI6_LIPVE
OG0006074	sp|Q99PQ2|TRI11_MOUSE	tr|A0A340XC10|A0A340XC10_LIPVE
OG0006075	sp|Q9D7S0|LYPD8_MOUSE	tr|A0A340XC15|A0A340XC15_LIPVE
OG0006076	sp|Q5SW28|PI3R5_MOUSE	tr|A0A340XF94|A0A340XF94_LIPVE
OG0006077	sp|P99026|PSB4_MOUSE	tr|A0A340XFY7|A0A340XFY7_LIPVE
OG0006078	sp|P28063|PSB8_MOUSE	tr|A0A340XHI7|A0A340XHI7_LIPVE
OG0006079	sp|Q9D938|TM160_MOUSE	tr|A0A340XHP3|A0A340XHP3_LIPVE
OG0006080	sp|Q01705|NOTC1_MOUSE	tr|A0A340XJ37|A0A340XJ37_LIPVE
OG0006081	sp|Q80W03|TOX3_MOUSE	tr|A0A340XKG7|A0A340XKG7_LIPVE
OG0006082	sp|Q91VL9|ZBTB1_MOUSE	tr|A0A340XLF4|A0A340XLF4_LIPVE
OG0006083	sp|Q71KU9|FGL1_MOUSE	tr|A0A340XLR9|A0A340XLR9_LIPVE
OG0006084	sp|Q6NXI6|RPRD2_MOUSE	tr|A0A340XQC8|A0A340XQC8_LIPVE
OG0006085	sp|P11103|PARP1_MOUSE	tr|A0A340XSF1|A0A340XSF1_LIPVE
OG0006086	sp|Q8R1M0|HMCES_MOUSE	tr|A0A340XVF4|A0A340XVF4_LIPVE
OG0006087	sp|Q9JK48|SHLB1_MOUSE	tr|A0A340XW16|A0A340XW16_LIPVE
OG0006088	sp|P62077|TIM8B_MOUSE	tr|A0A340XWX0|A0A340XWX0_LIPVE
OG0006089	sp|Q8QZS1|HIBCH_MOUSE	tr|A0A340XXS2|A0A340XXS2_LIPVE
OG0006090	sp|Q8BYC4|GPR20_MOUSE	tr|A0A340XZL3|A0A340XZL3_LIPVE
OG0006091	sp|G3X9C2|FBX50_MOUSE	tr|A0A340XZW5|A0A340XZW5_LIPVE
OG0006092	sp|Q8BP56|PGGHG_MOUSE	tr|A0A340Y0N3|A0A340Y0N3_LIPVE
OG0006093	sp|Q9D8C3|ALG13_MOUSE	tr|A0A340Y3W9|A0A340Y3W9_LIPVE
OG0006094	sp|P0C5K0|SBK3_MOUSE	tr|A0A340Y4C2|A0A340Y4C2_LIPVE
OG0006095	sp|Q0PMG2|MDGA1_MOUSE	tr|A0A340Y4P1|A0A340Y4P1_LIPVE
OG0006096	sp|Q8R1F5|HYI_MOUSE	tr|A0A340Y4Y2|A0A340Y4Y2_LIPVE
OG0006097	sp|P09450|JUNB_MOUSE	tr|A0A340Y646|A0A340Y646_LIPVE
OG0006098	sp|Q60841|RELN_MOUSE	tr|A0A340Y6J8|A0A340Y6J8_LIPVE
OG0006099	sp|Q8VC74|COX18_MOUSE	tr|A0A340Y7B5|A0A340Y7B5_LIPVE
OG0006100	sp|Q91WE2|PIP30_MOUSE	tr|A0A340Y7M1|A0A340Y7M1_LIPVE
OG0006101	sp|A2RSY1|KANL3_MOUSE	tr|A0A340Y997|A0A340Y997_LIPVE
OG0006102	sp|Q9D7I5|LHPP_MOUSE	tr|A0A340YAD5|A0A340YAD5_LIPVE
OG0006103	sp|Q61457|CCNE1_MOUSE	tr|A0A340YBA1|A0A340YBA1_LIPVE
OG0006104	sp|Q810P2|OD3L1_MOUSE	tr|A0A340YBI6|A0A340YBI6_LIPVE
OG0006105	sp|O09047|C3AR_MOUSE	tr|A0A340YDC4|A0A340YDC4_LIPVE
OG0006106	sp|D3YYM0|OVOL3_MOUSE	tr|A0A340YDL2|A0A340YDL2_LIPVE
OG0006107	sp|Q8BIA3|MKX_MOUSE	tr|A0A340YEV5|A0A340YEV5_LIPVE
OG0006108	tr|E9PWH2|E9PWH2_MOUSE	tr|A0A340YHG8|A0A340YHG8_LIPVE
OG0006109	sp|Q7TN31|AGGF1_MOUSE	tr|A0A340YHP9|A0A340YHP9_LIPVE
OG0006110	sp|P04247|MYG_MOUSE	tr|A0A140GN48|A0A140GN48_LIPVE
OG0006111	tr|E9PVW1|E9PVW1_MOUSE	tr|A0A340WBA7|A0A340WBA7_LIPVE
OG0006112	sp|Q9D7G4|EURL_MOUSE	tr|A0A340WC30|A0A340WC30_LIPVE
OG0006113	sp|Q8BFT9|SVOP_MOUSE	tr|A0A340WFC1|A0A340WFC1_LIPVE
OG0006114	sp|Q99N11|DUS22_MOUSE	tr|A0A340WFJ9|A0A340WFJ9_LIPVE
OG0006115	sp|Q6KCD5|NIPBL_MOUSE	tr|A0A340WLK0|A0A340WLK0_LIPVE
OG0006116	sp|Q61006|MUSK_MOUSE	tr|A0A340WMA4|A0A340WMA4_LIPVE
OG0006117	sp|P14869|RLA0_MOUSE	tr|A0A340WMC2|A0A340WMC2_LIPVE
OG0006118	sp|Q80UY1|CARME_MOUSE	tr|A0A340WNF2|A0A340WNF2_LIPVE
OG0006119	sp|E9PXB6|SFTA2_MOUSE	tr|A0A340WNL2|A0A340WNL2_LIPVE
OG0006120	sp|Q922S8|KIF2C_MOUSE	tr|A0A340WNT2|A0A340WNT2_LIPVE
OG0006121	sp|Q9D1A2|CNDP2_MOUSE	tr|A0A340WQ10|A0A340WQ10_LIPVE
OG0006122	sp|Q8K2J7|RELL1_MOUSE	tr|A0A340WQW7|A0A340WQW7_LIPVE
OG0006123	sp|Q91V10|VSX1_MOUSE	tr|A0A340WRN9|A0A340WRN9_LIPVE
OG0006124	sp|Q3UKU1|ELL2_MOUSE	tr|A0A340WT96|A0A340WT96_LIPVE
OG0006125	sp|Q3TTP0|SHP1L_MOUSE	tr|A0A340WTE1|A0A340WTE1_LIPVE
OG0006126	sp|O35595|PTC2_MOUSE	tr|A0A340WTK3|A0A340WTK3_LIPVE
OG0006127	sp|Q9ERB0|SNP29_MOUSE	tr|A0A340WTZ7|A0A340WTZ7_LIPVE
OG0006128	sp|Q8BNQ3|G137B_MOUSE	tr|A0A340WU62|A0A340WU62_LIPVE
OG0006129	sp|O08842|GFRA2_MOUSE	tr|A0A340WUP9|A0A340WUP9_LIPVE
OG0006130	sp|Q6PIU9|YJ005_MOUSE	tr|A0A340WVQ8|A0A340WVQ8_LIPVE
OG0006131	sp|P62267|RS23_MOUSE	tr|A0A340WVW7|A0A340WVW7_LIPVE
OG0006132	sp|Q3U435|MMP25_MOUSE	tr|A0A340WWZ7|A0A340WWZ7_LIPVE
OG0006133	sp|Q9D1E5|LMBRL_MOUSE	tr|A0A340WXE6|A0A340WXE6_LIPVE
OG0006134	sp|P0C6A2|MAMD1_MOUSE	tr|A0A340WZA9|A0A340WZA9_LIPVE
OG0006135	sp|Q6ZQ29|TAOK2_MOUSE	tr|A0A340X149|A0A340X149_LIPVE
OG0006136	sp|Q9DA75|NLS1_MOUSE	tr|A0A340X1M7|A0A340X1M7_LIPVE
OG0006137	sp|Q91WB7|UBTD1_MOUSE	tr|A0A340X402|A0A340X402_LIPVE
OG0006138	sp|P14873|MAP1B_MOUSE	tr|A0A340X6D6|A0A340X6D6_LIPVE
OG0006139	sp|Q3V0M2|LRC36_MOUSE	tr|A0A340X7L6|A0A340X7L6_LIPVE
OG0006140	sp|Q7TQG0|ZBTB5_MOUSE	tr|A0A340X7R8|A0A340X7R8_LIPVE
OG0006141	sp|Q8C261|NCKX5_MOUSE	tr|A0A340X8R8|A0A340X8R8_LIPVE
OG0006142	sp|Q9DBD5|PELP1_MOUSE	tr|A0A340X8S8|A0A340X8S8_LIPVE
OG0006143	sp|O88668|CREG1_MOUSE	tr|A0A340X9A9|A0A340X9A9_LIPVE
OG0006144	sp|Q9D4A5|CP086_MOUSE	tr|A0A340XB85|A0A340XB85_LIPVE
OG0006145	sp|Q3V3E1|UBS3A_MOUSE	tr|A0A340XBG8|A0A340XBG8_LIPVE
OG0006146	sp|Q8VDI7|UBAC1_MOUSE	tr|A0A340XC09|A0A340XC09_LIPVE
OG0006147	sp|P47936|CNR2_MOUSE	tr|A0A340XD17|A0A340XD17_LIPVE
OG0006148	sp|Q9CWU4|CA052_MOUSE	tr|A0A340XE36|A0A340XE36_LIPVE
OG0006149	sp|Q9QZ10|ANX10_MOUSE	tr|A0A340XEH9|A0A340XEH9_LIPVE
OG0006150	sp|Q9QUR7|PIN1_MOUSE	tr|A0A340XGT5|A0A340XGT5_LIPVE
OG0006151	sp|Q9Z1B8|PHF1_MOUSE	tr|A0A340XHL4|A0A340XHL4_LIPVE
OG0006152	sp|Q8CC36|CDNF_MOUSE	tr|A0A340XHR3|A0A340XHR3_LIPVE
OG0006153	sp|Q61165|SL9A1_MOUSE	tr|A0A340XIQ0|A0A340XIQ0_LIPVE
OG0006154	sp|O88466|ZN106_MOUSE	tr|A0A340XJB6|A0A340XJB6_LIPVE
OG0006155	sp|Q03517|SCG2_MOUSE	tr|A0A340XJE6|A0A340XJE6_LIPVE
OG0006156	sp|Q8K3Z0|NOD2_MOUSE	tr|A0A340XJS5|A0A340XJS5_LIPVE
OG0006157	sp|Q03145|EPHA2_MOUSE	tr|A0A340XJY3|A0A340XJY3_LIPVE
OG0006158	sp|P61315|G3ST3_MOUSE	tr|A0A340XKU1|A0A340XKU1_LIPVE
OG0006159	tr|E9QAP7|E9QAP7_MOUSE	tr|A0A340XLS0|A0A340XLS0_LIPVE
OG0006160	sp|O88472|TNR17_MOUSE	tr|A0A340XN80|A0A340XN80_LIPVE
OG0006161	sp|P70671|IRF3_MOUSE	tr|A0A340XPX1|A0A340XPX1_LIPVE
OG0006162	sp|Q8CI75|DI3L2_MOUSE	tr|A0A340XRJ3|A0A340XRJ3_LIPVE
OG0006163	sp|Q9D9H2|CLDN2_MOUSE	tr|A0A340XTE2|A0A340XTE2_LIPVE
OG0006164	sp|Q9D067|MDM1_MOUSE	tr|A0A340XTZ4|A0A340XTZ4_LIPVE
OG0006165	sp|Q3UJF0|GPR55_MOUSE	tr|A0A340XU18|A0A340XU18_LIPVE
OG0006166	sp|Q8R326|PSPC1_MOUSE	tr|A0A340XWI9|A0A340XWI9_LIPVE
OG0006167	sp|Q99NB9|SF3B1_MOUSE	tr|A0A340XWP9|A0A340XWP9_LIPVE
