Orthogroup	Mus_musculus	Pteropus_alecto
OG0006253	sp|Q5YD48|A1CF_MOUSE	tr|L5JS18|L5JS18_PTEAL
OG0006254	sp|Q63ZV0|INSM1_MOUSE	tr|L5JWX4|L5JWX4_PTEAL
OG0006255	sp|Q69ZJ7|RIC1_MOUSE	tr|L5K671|L5K671_PTEAL
OG0006256	sp|Q6E1M8|AWAT2_MOUSE	tr|L5KW47|L5KW47_PTEAL
OG0006257	sp|Q6P5H2|NEST_MOUSE	tr|L5JW69|L5JW69_PTEAL
OG0006258	sp|Q80SX5|OTOP2_MOUSE	tr|L5KNG1|L5KNG1_PTEAL
OG0006259	sp|Q80UU1|ANKZ1_MOUSE	tr|L5L1N5|L5L1N5_PTEAL
OG0006260	sp|Q80VL1|TDRKH_MOUSE	tr|L5K2Y1|L5K2Y1_PTEAL
OG0006261	sp|Q80Y81|RNZ2_MOUSE	tr|L5KWB5|L5KWB5_PTEAL
OG0006262	sp|Q80YR3|SKDA1_MOUSE	tr|L5L0N7|L5L0N7_PTEAL
OG0006263	sp|Q8BFS9|ASND1_MOUSE	tr|L5K204|L5K204_PTEAL
OG0006264	sp|Q8BH24|TM9S4_MOUSE	tr|L5K0R0|L5K0R0_PTEAL
OG0006265	sp|Q8BTQ0|PCGF3_MOUSE	tr|L5K7Y8|L5K7Y8_PTEAL
OG0006266	tr|Q8CGR6|Q8CGR6_MOUSE	tr|L5L4C5|L5L4C5_PTEAL
OG0006267	sp|Q8CJ70|IL19_MOUSE	tr|L5JW63|L5JW63_PTEAL
OG0006268	sp|Q8K0W9|DPH3_MOUSE	tr|L5KZ52|L5KZ52_PTEAL
OG0006269	sp|Q8K4C5|IL17C_MOUSE	tr|L5JQV3|L5JQV3_PTEAL
OG0006270	sp|Q8R081|HNRPL_MOUSE	tr|L5KMG7|L5KMG7_PTEAL
OG0006271	sp|Q8VCS6|MED9_MOUSE	tr|L5KX41|L5KX41_PTEAL
OG0006272	sp|Q8VEA8|RAB7B_MOUSE	tr|L5JW79|L5JW79_PTEAL
OG0006273	sp|Q99NB9|SF3B1_MOUSE	tr|L5JZP1|L5JZP1_PTEAL
OG0006274	sp|Q9CQJ2|PIHD1_MOUSE	tr|L5L672|L5L672_PTEAL
OG0006275	sp|Q9CRA9|FGOP2_MOUSE	tr|L5KMK9|L5KMK9_PTEAL
OG0006276	sp|Q9CZK6|ANKS3_MOUSE	tr|L5KIU8|L5KIU8_PTEAL
OG0006277	sp|Q9D7B6|ACAD8_MOUSE	tr|L5L3U2|L5L3U2_PTEAL
OG0006278	sp|Q9DA08|SGF29_MOUSE	tr|L5KH88|L5KH88_PTEAL
OG0006279	sp|Q9DAH1|SCP2D_MOUSE	tr|L5JZM0|L5JZM0_PTEAL
OG0006280	sp|Q9DAM1|LRC34_MOUSE	tr|L5KRL1|L5KRL1_PTEAL
OG0006281	sp|Q9JKP5|MBNL1_MOUSE	tr|L5KXL7|L5KXL7_PTEAL
OG0006282	sp|Q9WTZ1|RBX2_MOUSE	tr|L5KZ44|L5KZ44_PTEAL
OG0006284	sp|Q9WVG7|OSR1_MOUSE	tr|L5KRD3|L5KRD3_PTEAL
OG0006285	sp|Q9Z148|EHMT2_MOUSE	tr|L5L5M0|L5L5M0_PTEAL
OG0006286	sp|A2AFR3|FRPD4_MOUSE	tr|L5L246|L5L246_PTEAL
OG0006287	sp|A2AJI0|MA7D1_MOUSE	tr|L5JUJ9|L5JUJ9_PTEAL
OG0006288	tr|B2RQG2|B2RQG2_MOUSE	tr|L5JPV4|L5JPV4_PTEAL
OG0006289	sp|E9Q1U1|CC171_MOUSE	tr|L5K925|L5K925_PTEAL
OG0006290	tr|E9Q3H4|E9Q3H4_MOUSE	tr|L5L1R7|L5L1R7_PTEAL
OG0006291	sp|E9Q9F6|CTSRD_MOUSE	tr|L5L7Q4|L5L7Q4_PTEAL
OG0006292	sp|E9QMW4|CP096_MOUSE	tr|L5KGJ4|L5KGJ4_PTEAL
OG0006293	sp|O35218|CPSF2_MOUSE	tr|L5JNZ8|L5JNZ8_PTEAL
OG0006294	sp|O54792|HES2_MOUSE	tr|L5KFV8|L5KFV8_PTEAL
OG0006295	sp|P09690|ACHB_MOUSE	tr|L5JZ77|L5JZ77_PTEAL
OG0006296	sp|P12813|NR4A1_MOUSE	tr|L5L7K0|L5L7K0_PTEAL
OG0006297	sp|P27577|ETS1_MOUSE	tr|L5KDJ2|L5KDJ2_PTEAL
OG0006298	sp|P53995|APC1_MOUSE	tr|L5KV44|L5KV44_PTEAL
OG0006299	sp|P58660|CAR10_MOUSE	tr|L5KEZ2|L5KEZ2_PTEAL
OG0006300	sp|P60824|CIRBP_MOUSE	tr|L5L6N6|L5L6N6_PTEAL
OG0006301	sp|Q3U0X8|TACT_MOUSE	tr|L5L340|L5L340_PTEAL
OG0006302	sp|Q3UVL4|VPS51_MOUSE	tr|L5KNP3|L5KNP3_PTEAL
OG0006303	sp|Q5NCF2|TPPC1_MOUSE	tr|L5K010|L5K010_PTEAL
OG0006304	sp|Q60949|TBCD1_MOUSE	tr|L5K6N7|L5K6N7_PTEAL
OG0006305	sp|Q61039|HAND2_MOUSE	tr|L5L2Q9|L5L2Q9_PTEAL
OG0006306	sp|Q61321|SIX4_MOUSE	tr|L5KDT0|L5KDT0_PTEAL
OG0006307	sp|Q62252|SP17_MOUSE	tr|L5KEN6|L5KEN6_PTEAL
OG0006308	sp|Q80SX8|PIF1_MOUSE	tr|L5K0W2|L5K0W2_PTEAL
OG0006309	sp|Q80TI0|ASTRB_MOUSE	tr|L5JRN7|L5JRN7_PTEAL
OG0006310	sp|Q80TM9|NISCH_MOUSE	tr|L5K8J1|L5K8J1_PTEAL
OG0006311	sp|Q8BGA2|LHPL2_MOUSE	tr|L5KL28|L5KL28_PTEAL
OG0006313	sp|Q8C170|MYO9A_MOUSE	tr|L5JZ66|L5JZ66_PTEAL
OG0006314	sp|Q8JZM7|CDC73_MOUSE	tr|L5KB68|L5KB68_PTEAL
OG0006315	sp|Q8K3F6|KCNQ3_MOUSE	tr|L5KJ13|L5KJ13_PTEAL
OG0006316	sp|Q8K4Q7|CERK1_MOUSE	tr|L5K9V1|L5K9V1_PTEAL
OG0006317	sp|Q8R149|BUD13_MOUSE	tr|L5KMB3|L5KMB3_PTEAL
OG0006318	sp|Q8R1T4|S35A3_MOUSE	tr|L5K5R3|L5K5R3_PTEAL
OG0006319	sp|Q8R2H9|PHOP1_MOUSE	tr|L5JQE4|L5JQE4_PTEAL
OG0006320	sp|Q8R370|USBP1_MOUSE	tr|L5L6T1|L5L6T1_PTEAL
OG0006321	sp|Q8R3N1|NOP14_MOUSE	tr|L5K5C9|L5K5C9_PTEAL
OG0006322	sp|Q8VDV8|MITD1_MOUSE	tr|L5KBR4|L5KBR4_PTEAL
OG0006323	sp|Q8VEC4|CAHM2_MOUSE	tr|L5K3E4|L5K3E4_PTEAL
OG0006324	tr|Q91Y10|Q91Y10_MOUSE	tr|L5JXN8|L5JXN8_PTEAL
OG0006325	sp|Q925N1|SFXN4_MOUSE	tr|L5K028|L5K028_PTEAL
OG0006326	sp|Q99MZ7|PECR_MOUSE	tr|L5L2F3|L5L2F3_PTEAL
OG0006327	sp|Q9CQE3|RT17_MOUSE	tr|L5K7P8|L5K7P8_PTEAL
OG0006328	sp|Q9CQN4|SOSD1_MOUSE	tr|L5KPJ0|L5KPJ0_PTEAL
OG0006329	sp|Q9CZ13|QCR1_MOUSE	tr|L5KUD0|L5KUD0_PTEAL
OG0006330	sp|Q9D0E1|HNRPM_MOUSE	tr|L5KC42|L5KC42_PTEAL
OG0006331	sp|Q9D0R9|WDR89_MOUSE	tr|L5KGF2|L5KGF2_PTEAL
OG0006332	sp|Q9D1Z3|ACKMT_MOUSE	tr|L5KCG7|L5KCG7_PTEAL
OG0006333	sp|Q9D4P7|GSTT4_MOUSE	tr|L5KWN0|L5KWN0_PTEAL
OG0006334	sp|Q9D8M7|PHF10_MOUSE	tr|L5KEL3|L5KEL3_PTEAL
OG0006335	sp|Q9ERE8|TLRN1_MOUSE	tr|L5L3M1|L5L3M1_PTEAL
OG0006336	sp|Q9WU40|MAN1_MOUSE	tr|L5JT36|L5JT36_PTEAL
OG0006337	sp|Q9Z1X4|ILF3_MOUSE	tr|L5L332|L5L332_PTEAL
OG0006338	tr|A2AF28|A2AF28_MOUSE	tr|L5KWM5|L5KWM5_PTEAL
OG0006339	sp|A6PWD2|FHAD1_MOUSE	tr|L5KGQ4|L5KGQ4_PTEAL
OG0006340	sp|D3YYM0|OVOL3_MOUSE	tr|L5L3C7|L5L3C7_PTEAL
OG0006341	tr|D4AFX7|D4AFX7_MOUSE	tr|L5KZ31|L5KZ31_PTEAL
OG0006342	tr|E9Q8Q6|E9Q8Q6_MOUSE	tr|L5JZ68|L5JZ68_PTEAL
OG0006343	sp|O35453|HEPS_MOUSE	tr|L5K232|L5K232_PTEAL
OG0006344	sp|O89100|GRAP2_MOUSE	tr|L5KB52|L5KB52_PTEAL
OG0006345	sp|P10749|IL1B_MOUSE	tr|L5KTV2|L5KTV2_PTEAL
OG0006346	sp|P15379|CD44_MOUSE	tr|L5KYF6|L5KYF6_PTEAL
OG0006347	sp|P23249|MOV10_MOUSE	tr|L5K625|L5K625_PTEAL
OG0006348	sp|P32043|HXC5_MOUSE	tr|L5L6S5|L5L6S5_PTEAL
OG0006349	sp|P35413|GPR3_MOUSE	tr|L5JRW0|L5JRW0_PTEAL
OG0006350	sp|P42208|SEPT2_MOUSE	tr|L5KTZ4|L5KTZ4_PTEAL
OG0006351	sp|P62774|MTPN_MOUSE	tr|L5KRF0|L5KRF0_PTEAL
OG0006352	sp|P97764|WBP1_MOUSE	tr|L5L576|L5L576_PTEAL
OG0006353	sp|Q05186|RCN1_MOUSE	tr|L5KYZ2|L5KYZ2_PTEAL
OG0006354	sp|Q3TP92|CNEP1_MOUSE	tr|L5JZ60|L5JZ60_PTEAL
OG0006355	sp|Q3TXX3|ZFY27_MOUSE	tr|L5JRS4|L5JRS4_PTEAL
OG0006356	sp|Q3U2C5|RN149_MOUSE	tr|L5K111|L5K111_PTEAL
OG0006357	sp|Q5SP85|CC85A_MOUSE	tr|L5KTE6|L5KTE6_PTEAL
OG0006358	sp|Q61037|TSC2_MOUSE	tr|L5KGT3|L5KGT3_PTEAL
OG0006359	sp|Q61125|BKRB1_MOUSE	tr|L5JQG5|L5JQG5_PTEAL
OG0006360	sp|Q61127|NAB2_MOUSE	tr|L5KV21|L5KV21_PTEAL
OG0006361	sp|Q62415|ASPP1_MOUSE	tr|L5JQM5|L5JQM5_PTEAL
OG0006362	sp|Q64339|ISG15_MOUSE	tr|L5L743|L5L743_PTEAL
OG0006363	sp|Q6DID3|SCAF8_MOUSE	tr|L5KF27|L5KF27_PTEAL
OG0006364	sp|Q7TPV2|DZIP3_MOUSE	tr|L5L528|L5L528_PTEAL
OG0006365	sp|Q7TQ95|LNP_MOUSE	tr|L5JZF4|L5JZF4_PTEAL
OG0006366	sp|Q8BII1|PROX2_MOUSE	tr|L5JQ39|L5JQ39_PTEAL
OG0006367	sp|Q8BJF9|CHM2B_MOUSE	tr|L5JNR2|L5JNR2_PTEAL
OG0006368	sp|Q8C0Y0|PP4R4_MOUSE	tr|L5JQX2|L5JQX2_PTEAL
OG0006369	tr|Q8CET0|Q8CET0_MOUSE	tr|L5KE85|L5KE85_PTEAL
OG0006370	sp|Q8CF25|CS067_MOUSE	tr|L5K7J1|L5K7J1_PTEAL
OG0006371	sp|Q8CFD5|ERCC8_MOUSE	tr|L5L2N0|L5L2N0_PTEAL
OG0006372	tr|Q91UZ1|Q91UZ1_MOUSE	tr|L5JXB3|L5JXB3_PTEAL
OG0006373	sp|Q99LC5|ETFA_MOUSE	tr|L5L525|L5L525_PTEAL
OG0006374	sp|Q99MQ1|BICC1_MOUSE	tr|L5KFQ5|L5KFQ5_PTEAL
OG0006375	sp|Q9D2Y5|SNX20_MOUSE	tr|L5KVB8|L5KVB8_PTEAL
OG0006376	sp|Q9EP73|PD1L1_MOUSE	tr|L5K6N3|L5K6N3_PTEAL
OG0006377	sp|Q9ET78|JPH2_MOUSE	tr|L5JXZ7|L5JXZ7_PTEAL
OG0006378	sp|Q9QZU4|PLAT1_MOUSE	tr|L5L3L4|L5L3L4_PTEAL
OG0006379	sp|Q9R088|KITM_MOUSE	tr|L5KUI7|L5KUI7_PTEAL
OG0006380	sp|Q9Z2X8|KEAP1_MOUSE	tr|L5L3K0|L5L3K0_PTEAL
OG0006381	sp|A2AM05|CNTLN_MOUSE	tr|L5K649|L5K649_PTEAL
OG0006383	sp|B9EJ86|OSBL8_MOUSE	tr|L5JT76|L5JT76_PTEAL
OG0006384	tr|E9Q4M0|E9Q4M0_MOUSE	tr|L5L1K2|L5L1K2_PTEAL
OG0006385	sp|G5E8B9|ZBT11_MOUSE	tr|L5KJA0|L5KJA0_PTEAL
OG0006386	sp|O09008|MFNG_MOUSE	tr|L5KFB3|L5KFB3_PTEAL
OG0006387	sp|O35382|EXOC4_MOUSE	tr|L5KPY6|L5KPY6_PTEAL
OG0006388	sp|O35904|PK3CD_MOUSE	tr|L5KGU6|L5KGU6_PTEAL
OG0006390	sp|P28662|BRI3_MOUSE	tr|L5L1C3|L5L1C3_PTEAL
OG0006391	sp|P47876|IBP1_MOUSE	tr|L5KPC6|L5KPC6_PTEAL
OG0006392	sp|P51163|HEM4_MOUSE	tr|L5KJJ5|L5KJJ5_PTEAL
OG0006393	sp|P52946|PDX1_MOUSE	tr|L5L5N0|L5L5N0_PTEAL
OG0006394	sp|P80206|OTX2_MOUSE	tr|L5K0M0|L5K0M0_PTEAL
OG0006395	sp|P82348|SGCG_MOUSE	tr|L5KES9|L5KES9_PTEAL
OG0006396	sp|P97303|BACH2_MOUSE	tr|L5JMU7|L5JMU7_PTEAL
OG0006397	sp|P97950|RB33A_MOUSE	tr|L5KMY9|L5KMY9_PTEAL
OG0006398	sp|Q3TCN2|PLBL2_MOUSE	tr|L5KVK9|L5KVK9_PTEAL
OG0006399	sp|Q3TTJ4|CH048_MOUSE	tr|L5KBS1|L5KBS1_PTEAL
OG0006400	sp|Q3U108|ARI5A_MOUSE	tr|L5KVF6|L5KVF6_PTEAL
OG0006401	sp|Q3UQI9|MINY4_MOUSE	tr|L5KLV1|L5KLV1_PTEAL
OG0006402	sp|Q3UUA0|LHPL7_MOUSE	tr|L5L4P5|L5L4P5_PTEAL
OG0006403	sp|Q5NCE8|MRS2_MOUSE	tr|L5K4V5|L5K4V5_PTEAL
OG0006404	sp|Q5U462|CDCP1_MOUSE	tr|L5KEP1|L5KEP1_PTEAL
OG0006405	sp|Q61420|S35A1_MOUSE	tr|L5JL16|L5JL16_PTEAL
OG0006406	sp|Q68EF0|RAB3I_MOUSE	tr|L5JVI9|L5JVI9_PTEAL
OG0006407	sp|Q6A4J8|UBP7_MOUSE	tr|L5KGG8|L5KGG8_PTEAL
OG0006408	sp|Q6PE65|GPT2L_MOUSE	tr|L5JNT0|L5JNT0_PTEAL
OG0006409	sp|Q6PEB6|PHOCN_MOUSE	tr|L5K2U5|L5K2U5_PTEAL
OG0006410	sp|Q6UJB9|TM270_MOUSE	tr|L5K8N3|L5K8N3_PTEAL
OG0006411	sp|Q80SZ7|GBG5_MOUSE	tr|L5K743|L5K743_PTEAL
OG0006412	sp|Q80TY4|ST18_MOUSE	tr|L5JTG8|L5JTG8_PTEAL
OG0006413	tr|Q80ZQ7|Q80ZQ7_MOUSE	tr|L5KVS3|L5KVS3_PTEAL
OG0006414	sp|Q8BXR5|NALCN_MOUSE	tr|L5KU37|L5KU37_PTEAL
OG0006415	sp|Q8VC85|LSM1_MOUSE	tr|L5KD85|L5KD85_PTEAL
OG0006416	sp|Q99PR8|HSPB2_MOUSE	tr|L5KME3|L5KME3_PTEAL
OG0006417	sp|Q9CZ15|PSF1_MOUSE	tr|L5K158|L5K158_PTEAL
OG0006418	sp|Q9D2X8|CH076_MOUSE	tr|L5KA47|L5KA47_PTEAL
OG0006419	sp|Q9D7S1|TMM54_MOUSE	tr|L5JU45|L5JU45_PTEAL
OG0006420	sp|Q9DC60|UBIA1_MOUSE	tr|L5KJ29|L5KJ29_PTEAL
OG0006421	sp|Q9EQR5|LIME1_MOUSE	tr|L5JYB1|L5JYB1_PTEAL
OG0006422	sp|Q9ESS2|FGF22_MOUSE	tr|L5L7M8|L5L7M8_PTEAL
OG0006423	sp|Q9JHE3|ASAH2_MOUSE	tr|L5JPU4|L5JPU4_PTEAL
OG0006424	sp|Q9JHR7|IDE_MOUSE	tr|L5JPR1|L5JPR1_PTEAL
OG0006425	sp|Q9JIX0|ENY2_MOUSE	tr|L5KCT6|L5KCT6_PTEAL
OG0006426	sp|Q9Z1F6|CNMD_MOUSE	tr|L5KEM9|L5KEM9_PTEAL
OG0006427	sp|B1ARI9|PRR29_MOUSE	tr|L5KLQ9|L5KLQ9_PTEAL
OG0006428	tr|B1AUY3|B1AUY3_MOUSE	tr|L5KDT3|L5KDT3_PTEAL
OG0006429	sp|D3YY23|LONF1_MOUSE	tr|L5KBR6|L5KBR6_PTEAL
OG0006430	sp|D3Z1D3|CEFIP_MOUSE	tr|L5K9F9|L5K9F9_PTEAL
OG0006431	sp|O35668|HAP1_MOUSE	tr|L5JQ73|L5JQ73_PTEAL
OG0006432	sp|O35942|NEK2_MOUSE	tr|L5KYR2|L5KYR2_PTEAL
OG0006433	sp|O70255|MPZL2_MOUSE	tr|L5KMT3|L5KMT3_PTEAL
OG0006434	sp|P0C7L0|WIPF3_MOUSE	tr|L5KMT4|L5KMT4_PTEAL
OG0006435	sp|P13595|NCAM1_MOUSE	tr|L5KMY8|L5KMY8_PTEAL
OG0006436	sp|P28028|BRAF_MOUSE	tr|L5KQV3|L5KQV3_PTEAL
OG0006437	sp|P28235|CXA4_MOUSE	tr|L5JU34|L5JU34_PTEAL
OG0006438	sp|P54729|NUB1_MOUSE	tr|L5K3U5|L5K3U5_PTEAL
OG0006439	sp|P70186|EPYC_MOUSE	tr|L5JVP4|L5JVP4_PTEAL
OG0006440	sp|P84091|AP2M1_MOUSE	tr|L5JRJ0|L5JRJ0_PTEAL
OG0006441	sp|Q3TQR0|PGAP2_MOUSE	tr|L5K507|L5K507_PTEAL
OG0006442	sp|Q3TZI6|CCNJ_MOUSE	tr|L5JNB6|L5JNB6_PTEAL
OG0006443	sp|Q3UHX8|NKX63_MOUSE	tr|L5KB09|L5KB09_PTEAL
OG0006444	sp|Q3UTQ8|CDKL5_MOUSE	tr|L5KNM1|L5KNM1_PTEAL
OG0006445	sp|Q4QRL3|CC88B_MOUSE	tr|L5KRK3|L5KRK3_PTEAL
OG0006446	sp|Q61712|DNJC1_MOUSE	tr|L5L018|L5L018_PTEAL
OG0006447	sp|Q6P9Q4|FHOD1_MOUSE	tr|L5KSV9|L5KSV9_PTEAL
OG0006448	sp|Q6PCX9|TRI37_MOUSE	tr|L5JS12|L5JS12_PTEAL
OG0006449	sp|Q7TQG0|ZBTB5_MOUSE	tr|L5KQJ5|L5KQJ5_PTEAL
OG0006450	sp|Q80UP8|S20A2_MOUSE	tr|L5KD48|L5KD48_PTEAL
OG0006451	sp|Q80X50|UBP2L_MOUSE	tr|L5JUW0|L5JUW0_PTEAL
OG0006452	sp|Q8BGV3|TACD2_MOUSE	tr|L5K5X5|L5K5X5_PTEAL
OG0006453	sp|Q8BH95|ECHM_MOUSE	tr|L5KKB1|L5KKB1_PTEAL
OG0006454	sp|Q8BHK1|NIPA1_MOUSE	tr|L5KZD4|L5KZD4_PTEAL
OG0006455	sp|Q8BL43|RASFA_MOUSE	tr|L5L2T6|L5L2T6_PTEAL
OG0006456	sp|Q8BTZ4|APC5_MOUSE	tr|L5KS99|L5KS99_PTEAL
OG0006457	sp|Q8C008|DZAN1_MOUSE	tr|L5K0D9|L5K0D9_PTEAL
OG0006458	sp|Q8CDN9|LRRC9_MOUSE	tr|L5KE37|L5KE37_PTEAL
OG0006459	sp|Q8K2C7|OS9_MOUSE	tr|L5KWG8|L5KWG8_PTEAL
OG0006460	sp|Q8K342|RASF9_MOUSE	tr|L5JW81|L5JW81_PTEAL
OG0006461	sp|Q8K4H1|KFA_MOUSE	tr|L5KNA5|L5KNA5_PTEAL
OG0006462	sp|Q8K4S1|PLCE1_MOUSE	tr|L5JQ80|L5JQ80_PTEAL
OG0006463	sp|Q8R519|ACMSD_MOUSE	tr|L5JZ23|L5JZ23_PTEAL
OG0006464	sp|Q91WU6|ZDHC7_MOUSE	tr|L5JQS7|L5JQS7_PTEAL
OG0006465	sp|Q9CPV3|RM42_MOUSE	tr|L5KQK2|L5KQK2_PTEAL
OG0006466	sp|Q9CR29|CCD43_MOUSE	tr|L5KSG0|L5KSG0_PTEAL
OG0006467	sp|Q9CWU2|ZDH13_MOUSE	tr|L5KYA1|L5KYA1_PTEAL
OG0006468	sp|Q9D8U2|TM41A_MOUSE	tr|L5JPC3|L5JPC3_PTEAL
OG0006469	sp|Q9JJB1|T191C_MOUSE	tr|L5KVU0|L5KVU0_PTEAL
OG0006470	sp|Q9QYP6|AZI2_MOUSE	tr|L5L4J0|L5L4J0_PTEAL
OG0006471	sp|Q9R049|AMFR_MOUSE	tr|L5KWQ3|L5KWQ3_PTEAL
OG0006472	sp|Q9R1Q6|T176B_MOUSE	tr|L5K1G4|L5K1G4_PTEAL
OG0006474	sp|Q9Z266|SNAPN_MOUSE	tr|L5JWI2|L5JWI2_PTEAL
OG0006475	tr|A2ASP7|A2ASP7_MOUSE	tr|L5L7E4|L5L7E4_PTEAL
OG0006476	sp|O08908|P85B_MOUSE	tr|L5L7Z2|L5L7Z2_PTEAL
OG0006477	sp|O88522|NEMO_MOUSE	tr|L5L5S8|L5L5S8_PTEAL
OG0006478	sp|P08226|APOE_MOUSE	sp|L5KM50|APOE_PTEAL
OG0006479	sp|P34057|RECO_MOUSE	tr|L5JWQ5|L5JWQ5_PTEAL
OG0006480	sp|P61202|CSN2_MOUSE	tr|L5K4P8|L5K4P8_PTEAL
OG0006481	sp|Q00560|IL6RB_MOUSE	tr|L5KLJ5|L5KLJ5_PTEAL
OG0006482	sp|Q3U2S8|HVCN1_MOUSE	tr|L5KSB0|L5KSB0_PTEAL
OG0006483	sp|Q3UYI5|RGL3_MOUSE	tr|L5L309|L5L309_PTEAL
OG0006484	sp|Q5BU09|EAPP_MOUSE	tr|L5L1C5|L5L1C5_PTEAL
OG0006485	sp|Q60988|STIL_MOUSE	tr|L5K340|L5K340_PTEAL
OG0006486	sp|Q6DFW0|CI072_MOUSE	tr|L5KIA7|L5KIA7_PTEAL
OG0006487	sp|Q6P566|LIX1_MOUSE	tr|L5KL80|L5KL80_PTEAL
OG0006488	sp|Q6P9J9|ANO6_MOUSE	tr|L5KCF0|L5KCF0_PTEAL
OG0006489	sp|Q6PDS3|SARM1_MOUSE	tr|L5JSW9|L5JSW9_PTEAL
OG0006490	sp|Q8BGX7|SPIDR_MOUSE	tr|L5L4W1|L5L4W1_PTEAL
OG0006491	sp|Q8BI79|CCD40_MOUSE	tr|L5KLU3|L5KLU3_PTEAL
OG0006492	sp|Q8BPB5|FBLN3_MOUSE	tr|L5KV49|L5KV49_PTEAL
OG0006493	sp|Q8BPK2|ZCHC3_MOUSE	tr|L5K0P2|L5K0P2_PTEAL
OG0006494	sp|Q8BW10|NOB1_MOUSE	tr|L5KUB7|L5KUB7_PTEAL
OG0006495	sp|Q8BXN9|TM87A_MOUSE	tr|L5K2F1|L5K2F1_PTEAL
OG0006496	sp|Q8C196|CPSM_MOUSE	tr|L5KWV9|L5KWV9_PTEAL
OG0006497	sp|Q8C351|LAYN_MOUSE	tr|L5KN02|L5KN02_PTEAL
OG0006498	sp|Q8CC21|TTC19_MOUSE	tr|L5KWZ8|L5KWZ8_PTEAL
OG0006499	sp|Q8R1C9|APBB3_MOUSE	tr|L5JXQ6|L5JXQ6_PTEAL
OG0006500	sp|Q8R2N1|AQP3_MOUSE	tr|L5KCK5|L5KCK5_PTEAL
OG0006501	sp|Q8VEJ1|GPN2_MOUSE	tr|L5JUC0|L5JUC0_PTEAL
OG0006502	sp|Q91ZU1|ASB6_MOUSE	tr|L5K926|L5K926_PTEAL
OG0006503	sp|Q923Z4|FER3L_MOUSE	tr|L5KM02|L5KM02_PTEAL
OG0006504	sp|Q924C1|XPO5_MOUSE	tr|L5JQ60|L5JQ60_PTEAL
OG0006505	sp|Q99LJ0|CT2NL_MOUSE	tr|L5K2K6|L5K2K6_PTEAL
OG0006506	sp|Q99P58|RB27B_MOUSE	tr|L5K4A2|L5K4A2_PTEAL
OG0006507	sp|Q9CPT4|MYDGF_MOUSE	tr|L5L726|L5L726_PTEAL
OG0006508	sp|Q9CS72|FLIP1_MOUSE	tr|L5JN05|L5JN05_PTEAL
OG0006509	sp|Q9CYL5|GAPR1_MOUSE	tr|L5KNW2|L5KNW2_PTEAL
OG0006510	sp|Q9D3G9|RHOH_MOUSE	tr|L5JWC0|L5JWC0_PTEAL
OG0006511	sp|Q9D3U0|PUS10_MOUSE	tr|L5KUP0|L5KUP0_PTEAL
OG0006512	sp|Q9D6J6|NDUV2_MOUSE	tr|L5K2E5|L5K2E5_PTEAL
OG0006513	sp|Q9D9U4|TEX22_MOUSE	tr|L5JSS9|L5JSS9_PTEAL
OG0006514	sp|Q9DAE8|CA074_MOUSE	tr|L5KYP7|L5KYP7_PTEAL
OG0006515	sp|Q9DB96|NGDN_MOUSE	tr|L5KIS2|L5KIS2_PTEAL
OG0006516	sp|Q9EP53|TSC1_MOUSE	tr|L5K9Z4|L5K9Z4_PTEAL
OG0006517	sp|Q9EPQ2|RPGR1_MOUSE	tr|L5K9D6|L5K9D6_PTEAL
OG0006518	sp|Q9R0Q1|SYTL4_MOUSE	tr|L5K0N2|L5K0N2_PTEAL
OG0006519	sp|Q9WUP7|UCHL5_MOUSE	tr|L5KEK4|L5KEK4_PTEAL
OG0006520	sp|Q9Z186|G6PC2_MOUSE	tr|L5JYY8|L5JYY8_PTEAL
OG0006521	tr|A2ADM8|A2ADM8_MOUSE	tr|L5JY11|L5JY11_PTEAL
OG0006522	sp|E9Q6X9|RHG40_MOUSE	tr|L5K100|L5K100_PTEAL
OG0006523	sp|E9Q784|ZC3HD_MOUSE	tr|L5KKI9|L5KKI9_PTEAL
OG0006524	sp|O54890|ITB3_MOUSE	tr|L5KTS4|L5KTS4_PTEAL
OG0006525	sp|O70157|TOP3A_MOUSE	tr|L5KY49|L5KY49_PTEAL
OG0006526	sp|P15331|PERI_MOUSE	tr|L5KA56|L5KA56_PTEAL
OG0006527	sp|P16646|PMP22_MOUSE	tr|L5KWC0|L5KWC0_PTEAL
OG0006528	sp|P28574|MAX_MOUSE	tr|L5KEY0|L5KEY0_PTEAL
OG0006529	sp|P43252|PI2R_MOUSE	tr|L5KML3|L5KML3_PTEAL
OG0006530	sp|P43267|SOX15_MOUSE	tr|L5JXN1|L5JXN1_PTEAL
OG0006531	sp|P50228|CXCL5_MOUSE	tr|L5KB92|L5KB92_PTEAL
OG0006532	sp|P58873|RHBL3_MOUSE	tr|L5JSU2|L5JSU2_PTEAL
OG0006533	sp|P62281|RS11_MOUSE	tr|L5L538|L5L538_PTEAL
OG0006534	sp|Q3ULB5|PAK6_MOUSE	tr|L5K1H9|L5K1H9_PTEAL
OG0006535	sp|Q3ZT31|SNX25_MOUSE	tr|L5KEA8|L5KEA8_PTEAL
OG0006536	sp|Q4QQM4|P5I11_MOUSE	tr|L5KZ32|L5KZ32_PTEAL
OG0006537	sp|Q5DTX6|JCAD_MOUSE	tr|L5JS53|L5JS53_PTEAL
OG0006538	sp|Q60819|I15RA_MOUSE	tr|L5KZW3|L5KZW3_PTEAL
