Orthogroup	Mus_musculus	Orycteropus_afer_afer
OG0005986	sp|Q8VC26|TLCD2_MOUSE	tr|A0A8B6ZKZ2|A0A8B6ZKZ2_ORYAF
OG0005987	sp|Q8VE95|CH082_MOUSE	tr|A0A8B7B290|A0A8B7B290_ORYAF
OG0005988	sp|Q8VI56|LRP4_MOUSE	tr|A0A8B7B6D5|A0A8B7B6D5_ORYAF
OG0005989	sp|Q8VIB3|SIA10_MOUSE	tr|A0A8B7A7P6|A0A8B7A7P6_ORYAF
OG0005990	sp|Q8VIG3|RSPH1_MOUSE	tr|A0A8B7ABV6|A0A8B7ABV6_ORYAF
OG0005991	sp|Q91YS8|KCC1A_MOUSE	tr|A0A8B7A9B4|A0A8B7A9B4_ORYAF
OG0005992	sp|Q91YU6|LZTS2_MOUSE	tr|A0A8B6ZR00|A0A8B6ZR00_ORYAF
OG0005993	sp|Q99K46|UBP11_MOUSE	tr|A0A8B7BAH2|A0A8B7BAH2_ORYAF
OG0005994	sp|Q99LS3|SERB_MOUSE	tr|A0A8B6ZYB7|A0A8B6ZYB7_ORYAF
OG0005995	sp|Q99NA2|ATOH8_MOUSE	tr|A0A8B7AHX8|A0A8B7AHX8_ORYAF
OG0005996	sp|Q9CRB2|NHP2_MOUSE	tr|A0A8B7AT67|A0A8B7AT67_ORYAF
OG0005997	sp|Q9CU65|ZMYM2_MOUSE	tr|A0A8B7B3G1|A0A8B7B3G1_ORYAF
OG0005998	sp|Q9D2D7|ZN687_MOUSE	tr|A0A8B7AS74|A0A8B7AS74_ORYAF
OG0005999	sp|Q9DA32|SUN5_MOUSE	tr|A0A8B6ZCG9|A0A8B6ZCG9_ORYAF
OG0006000	sp|Q9DAM5|TPC_MOUSE	tr|A0A8B7BDI3|A0A8B7BDI3_ORYAF
OG0006001	sp|Q9DBC3|CMTR1_MOUSE	tr|A0A8B6ZPH8|A0A8B6ZPH8_ORYAF
OG0006002	sp|Q9EPT5|SO2A1_MOUSE	tr|A0A8B6ZMG6|A0A8B6ZMG6_ORYAF
OG0006003	sp|Q9JK42|PDK2_MOUSE	tr|A0A8B6ZYD2|A0A8B6ZYD2_ORYAF
OG0006004	tr|A0A286YDY8|A0A286YDY8_MOUSE	tr|A0A8B6ZMN4|A0A8B6ZMN4_ORYAF
OG0006005	sp|A6H5Y3|METH_MOUSE	tr|A0A8B7B6R7|A0A8B7B6R7_ORYAF
OG0006006	sp|B1AWI6|MSMP_MOUSE	tr|A0A8B7AAU9|A0A8B7AAU9_ORYAF
OG0006007	sp|B9EKE5|CATIP_MOUSE	tr|A0A8B6ZE68|A0A8B6ZE68_ORYAF
OG0006008	tr|D3YYY8|D3YYY8_MOUSE	tr|A0A8B7A1E5|A0A8B7A1E5_ORYAF
OG0006009	sp|O08540|MSMB_MOUSE	tr|A0A8B6ZMJ0|A0A8B6ZMJ0_ORYAF
OG0006010	sp|O08919|NUMBL_MOUSE	tr|A0A8B7A4T2|A0A8B7A4T2_ORYAF
OG0006011	sp|O70303|CIDEB_MOUSE	tr|A0A8B7AHE7|A0A8B7AHE7_ORYAF
OG0006012	sp|O88947|FA10_MOUSE	tr|A0A8B7A345|A0A8B7A345_ORYAF
OG0006013	sp|P04247|MYG_MOUSE	tr|A0A8B7AX47|A0A8B7AX47_ORYAF
OG0006014	sp|P33434|MMP2_MOUSE	tr|A0A8B7ABI1|A0A8B7ABI1_ORYAF
OG0006015	sp|P59672|ANS1A_MOUSE	tr|A0A8B6ZPC7|A0A8B6ZPC7_ORYAF
OG0006016	sp|P61025|CKS1_MOUSE	tr|A0A8B7AGV8|A0A8B7AGV8_ORYAF
OG0006017	sp|Q05A62|DNAL1_MOUSE	tr|A0A8B6ZV67|A0A8B6ZV67_ORYAF
OG0006018	sp|Q2TB02|IKBD_MOUSE	tr|A0A8B7AZP2|A0A8B7AZP2_ORYAF
OG0006019	sp|Q3TLD5|RMP_MOUSE	tr|A0A8B7AD86|A0A8B7AD86_ORYAF
OG0006020	sp|Q3USY0|S38AB_MOUSE	tr|A0A8B7AFL1|A0A8B7AFL1_ORYAF
OG0006021	sp|Q5QNQ9|CORA1_MOUSE	tr|A0A8B6ZGY9|A0A8B6ZGY9_ORYAF
OG0006022	sp|Q5RJY2|G2E3_MOUSE	tr|A0A8B7AL10|A0A8B7AL10_ORYAF
OG0006023	sp|Q5SXJ3|FANCJ_MOUSE	tr|A0A8B7ADQ5|A0A8B7ADQ5_ORYAF
OG0006024	sp|Q61313|AP2B_MOUSE	tr|A0A8B6ZJX9|A0A8B6ZJX9_ORYAF
OG0006025	sp|Q62521|ZIC3_MOUSE	tr|A0A8B7AUD7|A0A8B7AUD7_ORYAF
OG0006026	sp|Q64326|ACTHR_MOUSE	tr|A0A8B7ALL4|A0A8B7ALL4_ORYAF
OG0006027	sp|Q6ZPS6|AKIB1_MOUSE	tr|A0A8B6ZQP8|A0A8B6ZQP8_ORYAF
OG0006028	sp|Q7TQI0|TM204_MOUSE	tr|A0A8B6ZRG6|A0A8B6ZRG6_ORYAF
OG0006029	sp|Q80UW0|H6ST2_MOUSE	tr|A0A8B7AM89|A0A8B7AM89_ORYAF
OG0006030	sp|Q80VP5|MTRFR_MOUSE	tr|A0A8B6ZL65|A0A8B6ZL65_ORYAF
OG0006031	sp|Q8BKE6|CP20A_MOUSE	tr|A0A8B6ZDP7|A0A8B6ZDP7_ORYAF
OG0006032	sp|Q8CHR9|PIHD2_MOUSE	tr|A0A8B6ZGB8|A0A8B6ZGB8_ORYAF
OG0006033	sp|Q8CI32|BAG5_MOUSE	tr|A0A8B7A478|A0A8B7A478_ORYAF
OG0006034	sp|Q8K2A8|ALG3_MOUSE	tr|A0A8B6ZEM3|A0A8B6ZEM3_ORYAF
OG0006035	sp|Q8K385|FRRS1_MOUSE	tr|A0A8B6ZF36|A0A8B6ZF36_ORYAF
OG0006036	sp|Q8K4J6|MRTFA_MOUSE	tr|A0A8B6ZWA0|A0A8B6ZWA0_ORYAF
OG0006037	sp|Q8K4Z6|GPC6A_MOUSE	tr|A0A8B7B2P8|A0A8B7B2P8_ORYAF
OG0006038	sp|Q8R180|ERO1A_MOUSE	tr|A0A8B7AKD1|A0A8B7AKD1_ORYAF
OG0006039	sp|Q8R1Q0|STX19_MOUSE	tr|A0A8B7B7P6|A0A8B7B7P6_ORYAF
OG0006040	sp|Q8VEE4|RFA1_MOUSE	tr|A0A8B6ZJC2|A0A8B6ZJC2_ORYAF
OG0006041	sp|Q921K9|BCL7B_MOUSE	tr|A0A8B6ZTR1|A0A8B6ZTR1_ORYAF
OG0006042	sp|Q99JB7|AMNLS_MOUSE	tr|A0A8B7AY74|A0A8B7AY74_ORYAF
OG0006043	sp|Q99JR6|NMNA3_MOUSE	tr|A0A8B7ACJ9|A0A8B7ACJ9_ORYAF
OG0006044	sp|Q99K23|UFSP2_MOUSE	tr|A0A8B7AEZ0|A0A8B7AEZ0_ORYAF
OG0006045	sp|Q99LB7|SARDH_MOUSE	tr|A0A8B7AY47|A0A8B7AY47_ORYAF
OG0006046	sp|Q9CQ82|CENPR_MOUSE	tr|A0A8B7BAY4|A0A8B7BAY4_ORYAF
OG0006047	sp|Q9CYP7|SESN3_MOUSE	tr|A0A8B6ZKN9|A0A8B6ZKN9_ORYAF
OG0006048	sp|Q9CZG9|PDZ11_MOUSE	tr|A0A8B7BAZ0|A0A8B7BAZ0_ORYAF
OG0006049	sp|Q9D219|BCL9_MOUSE	tr|A0A8B7AF11|A0A8B7AF11_ORYAF
OG0006050	sp|Q9D306|MGT4C_MOUSE	tr|A0A8B7AWQ9|A0A8B7AWQ9_ORYAF
OG0006051	sp|Q9D4H2|GCC1_MOUSE	tr|A0A8B7AAC8|A0A8B7AAC8_ORYAF
OG0006052	sp|Q9D4M9|GLTL5_MOUSE	tr|A0A8B7AQ47|A0A8B7AQ47_ORYAF
OG0006053	sp|Q9D8V7|SC11C_MOUSE	tr|A0A8B6ZDH3|A0A8B6ZDH3_ORYAF
OG0006054	sp|Q9DC70|NDUS7_MOUSE	tr|A0A8B7AXT6|A0A8B7AXT6_ORYAF
OG0006055	sp|Q9DD02|HIKES_MOUSE	tr|A0A8B7A912|A0A8B7A912_ORYAF
OG0006056	sp|Q9JI71|DLL4_MOUSE	tr|A0A8B6ZSE4|A0A8B6ZSE4_ORYAF
OG0006057	sp|Q9QYI3|DNJC7_MOUSE	tr|A0A8B7A298|A0A8B7A298_ORYAF
OG0006058	sp|Q9QYN3|KLK11_MOUSE	tr|A0A8B7B6G2|A0A8B7B6G2_ORYAF
OG0006059	sp|Q9QZ23|NFU1_MOUSE	tr|A0A8B6ZRD6|A0A8B6ZRD6_ORYAF
OG0006060	sp|Q9QZZ6|DERM_MOUSE	tr|A0A8B6ZLD7|A0A8B6ZLD7_ORYAF
OG0006061	sp|A2AC93|DNAI2_MOUSE	tr|A0A8B7BEX0|A0A8B7BEX0_ORYAF
OG0006062	sp|D3YUB6|BTBD8_MOUSE	tr|A0A8B6ZEY6|A0A8B6ZEY6_ORYAF
OG0006063	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A8B7AML0|A0A8B7AML0_ORYAF
OG0006064	tr|E9PYD1|E9PYD1_MOUSE	tr|A0A8B7B1G5|A0A8B7B1G5_ORYAF
OG0006065	sp|E9Q649|GCNT4_MOUSE	tr|A0A8B7A5Z0|A0A8B7A5Z0_ORYAF
OG0006066	tr|H7BX78|H7BX78_MOUSE	tr|A0A8B7A9U1|A0A8B7A9U1_ORYAF
OG0006067	sp|O70209|PDLI3_MOUSE	tr|A0A8B7AKG8|A0A8B7AKG8_ORYAF
OG0006068	sp|O88513|GEMI_MOUSE	tr|A0A8B7AKI0|A0A8B7AKI0_ORYAF
OG0006069	sp|O88895|HDAC3_MOUSE	tr|A0A8B6ZNJ1|A0A8B6ZNJ1_ORYAF
OG0006070	sp|P05622|PGFRB_MOUSE	tr|A0A8B7A1H1|A0A8B7A1H1_ORYAF
OG0006071	sp|P0C5K1|SBK2_MOUSE	tr|A0A8B7B7A1|A0A8B7B7A1_ORYAF
OG0006072	sp|P14097|CCL4_MOUSE	tr|A0A8B7ADN7|A0A8B7ADN7_ORYAF
OG0006073	sp|P18111|CDX1_MOUSE	tr|A0A8B7A6M7|A0A8B7A6M7_ORYAF
OG0006074	sp|P22682|CBL_MOUSE	tr|A0A8B6ZGG4|A0A8B6ZGG4_ORYAF
OG0006075	sp|P26049|GBRA3_MOUSE	tr|A0A8B7B8D9|A0A8B7B8D9_ORYAF
OG0006076	sp|P26323|FLI1_MOUSE	tr|A0A8B7ABR9|A0A8B7ABR9_ORYAF
OG0006077	sp|P31695|NOTC4_MOUSE	tr|A0A8B7ANB2|A0A8B7ANB2_ORYAF
OG0006078	sp|P47880|IBP6_MOUSE	tr|A0A8B7AIA0|A0A8B7AIA0_ORYAF
OG0006079	sp|P59764|DOCK4_MOUSE	tr|A0A8B7AAY4|A0A8B7AAY4_ORYAF
OG0006080	sp|P70271|PDLI4_MOUSE	tr|A0A8B7A1U6|A0A8B7A1U6_ORYAF
OG0006081	sp|P97875|JDP2_MOUSE	tr|A0A8B6ZV04|A0A8B6ZV04_ORYAF
OG0006082	sp|Q0VBD2|MCM10_MOUSE	tr|A0A8B6ZDE6|A0A8B6ZDE6_ORYAF
OG0006083	sp|Q2WG76|RIPP2_MOUSE	tr|A0A8B7AP15|A0A8B7AP15_ORYAF
OG0006084	sp|Q3U133|ZN746_MOUSE	tr|A0A8B7BD03|A0A8B7BD03_ORYAF
OG0006085	sp|Q3U6K5|SPAT6_MOUSE	tr|A0A8B7AAA3|A0A8B7AAA3_ORYAF
OG0006086	sp|Q3UXZ9|KDM5A_MOUSE	tr|A0A8B6ZHT2|A0A8B6ZHT2_ORYAF
OG0006087	sp|Q3V1U8|ELMD1_MOUSE	tr|A0A8B7A9S1|A0A8B7A9S1_ORYAF
OG0006088	sp|Q5EBP3|ARMC5_MOUSE	tr|A0A8B7B1F0|A0A8B7B1F0_ORYAF
OG0006089	sp|Q5F204|MDH1B_MOUSE	tr|A0A8B6ZEQ6|A0A8B6ZEQ6_ORYAF
OG0006090	sp|Q60805|MERTK_MOUSE	tr|A0A8B7BEH8|A0A8B7BEH8_ORYAF
OG0006091	sp|Q61245|COBA1_MOUSE	tr|A0A8B7AQI3|A0A8B7AQI3_ORYAF
OG0006092	sp|Q61425|HCDH_MOUSE	tr|A0A8B6ZTD5|A0A8B6ZTD5_ORYAF
OG0006093	sp|Q69Z37|SAM9L_MOUSE	tr|A0A8B6ZSA5|A0A8B6ZSA5_ORYAF
OG0006094	sp|Q6DI86|FAKD1_MOUSE	tr|A0A8B7A6M4|A0A8B7A6M4_ORYAF
OG0006095	sp|Q6P9P0|SLF2_MOUSE	tr|A0A8B6ZR05|A0A8B6ZR05_ORYAF
OG0006096	sp|Q794H2|NP1L3_MOUSE	tr|A0A8B7ATY5|A0A8B7ATY5_ORYAF
OG0006097	sp|Q7TMA4|FFAR4_MOUSE	tr|A0A8B7ANZ0|A0A8B7ANZ0_ORYAF
OG0006098	sp|Q7TMJ8|P3IP1_MOUSE	tr|A0A8B7B0G2|A0A8B7B0G2_ORYAF
OG0006099	sp|Q80VJ8|KASH5_MOUSE	tr|A0A8B7A4W7|A0A8B7A4W7_ORYAF
OG0006100	sp|Q80WQ9|ZBED4_MOUSE	tr|A0A8B7B2M6|A0A8B7B2M6_ORYAF
OG0006101	sp|Q8BGQ1|SPE39_MOUSE	tr|A0A8B6ZV07|A0A8B6ZV07_ORYAF
OG0006102	sp|Q8BGW5|SOSB2_MOUSE	tr|A0A8B6ZI81|A0A8B6ZI81_ORYAF
OG0006103	sp|Q8BVN9|MAEL_MOUSE	tr|A0A8B6ZLF6|A0A8B6ZLF6_ORYAF
OG0006104	sp|Q8C3B8|RFT1_MOUSE	tr|A0A8B7B850|A0A8B7B850_ORYAF
OG0006105	sp|Q8C4G9|AGRA1_MOUSE	tr|A0A8B6ZGZ8|A0A8B6ZGZ8_ORYAF
OG0006106	sp|Q8C5W3|TBCEL_MOUSE	tr|A0A8B7B1P7|A0A8B7B1P7_ORYAF
OG0006107	sp|Q8CE93|CAHM4_MOUSE	tr|A0A8B7AWD3|A0A8B7AWD3_ORYAF
OG0006108	sp|Q8CGM1|AGRB2_MOUSE	tr|A0A8B7AWI8|A0A8B7AWI8_ORYAF
OG0006109	sp|Q8CGY6|UN45B_MOUSE	tr|A0A8B6ZIJ0|A0A8B6ZIJ0_ORYAF
OG0006110	sp|Q8JZL0|ZN467_MOUSE	tr|A0A8B7BDD7|A0A8B7BDD7_ORYAF
OG0006111	sp|Q8VC97|BUP1_MOUSE	tr|A0A8B7B5Z0|A0A8B7B5Z0_ORYAF
OG0006112	sp|Q8VCW8|ACSF2_MOUSE	tr|A0A8B6ZYC3|A0A8B6ZYC3_ORYAF
OG0006113	sp|Q91VF5|EMID1_MOUSE	tr|A0A8B7ADX0|A0A8B7ADX0_ORYAF
OG0006114	sp|Q91XD7|CREL1_MOUSE	tr|A0A8B7A7T5|A0A8B7A7T5_ORYAF
OG0006115	sp|Q99LJ6|GPX7_MOUSE	tr|A0A8B7BCZ8|A0A8B7BCZ8_ORYAF
OG0006116	sp|Q99ML1|BBC3_MOUSE	tr|A0A8B7A4I3|A0A8B7A4I3_ORYAF
OG0006117	sp|Q99PL8|S19A3_MOUSE	tr|A0A8B6ZZ37|A0A8B6ZZ37_ORYAF
OG0006118	sp|Q9CQ33|LZTR1_MOUSE	tr|A0A8B7B1J9|A0A8B7B1J9_ORYAF
OG0006119	sp|Q9CWD3|NUD17_MOUSE	tr|A0A8B7AER8|A0A8B7AER8_ORYAF
OG0006120	sp|Q9D1F5|MRNIP_MOUSE	tr|A0A8B7AUH2|A0A8B7AUH2_ORYAF
OG0006121	sp|Q9D1Q4|DPM3_MOUSE	tr|A0A8B7AKT3|A0A8B7AKT3_ORYAF
OG0006122	sp|Q9D485|EFHC2_MOUSE	tr|A0A8B7B1N4|A0A8B7B1N4_ORYAF
OG0006123	sp|Q9D9T6|SPTA3_MOUSE	tr|A0A8B7A263|A0A8B7A263_ORYAF
OG0006124	sp|Q9DAM7|TM263_MOUSE	tr|A0A8B7AEK3|A0A8B7AEK3_ORYAF
OG0006125	sp|Q9DBZ9|SYDE1_MOUSE	tr|A0A8B7B9B9|A0A8B7B9B9_ORYAF
OG0006126	sp|Q9JJR6|CK016_MOUSE	tr|A0A8B7B3Y5|A0A8B7B3Y5_ORYAF
OG0006127	sp|Q9QUG2|POLK_MOUSE	tr|A0A8B7A2D9|A0A8B7A2D9_ORYAF
OG0006128	sp|Q9WTP5|CAD22_MOUSE	tr|A0A8B6ZLU3|A0A8B6ZLU3_ORYAF
OG0006129	sp|A2A9C3|SZT2_MOUSE	tr|A0A8B7ATC3|A0A8B7ATC3_ORYAF
OG0006130	sp|A2AKE7|ACL10_MOUSE	tr|A0A8B6ZAW0|A0A8B6ZAW0_ORYAF
OG0006131	sp|A3KFU9|DISP3_MOUSE	tr|A0A8B6ZYQ3|A0A8B6ZYQ3_ORYAF
OG0006132	sp|B2RU80|PTPRB_MOUSE	tr|A0A8B7B659|A0A8B7B659_ORYAF
OG0006133	sp|B7ZNG4|TROAP_MOUSE	tr|A0A8B6ZLR5|A0A8B6ZLR5_ORYAF
OG0006134	tr|J3QPQ6|J3QPQ6_MOUSE	tr|A0A8B7AAW1|A0A8B7AAW1_ORYAF
OG0006135	sp|O08601|MTP_MOUSE	tr|A0A8B7AGE2|A0A8B7AGE2_ORYAF
OG0006136	sp|O08850|RGS5_MOUSE	tr|A0A8B6ZJT0|A0A8B6ZJT0_ORYAF
OG0006137	sp|O54834|RHG06_MOUSE	tr|A0A8B7AP97|A0A8B7AP97_ORYAF
OG0006138	sp|O55003|BNIP3_MOUSE	tr|A0A8B6ZHD6|A0A8B6ZHD6_ORYAF
OG0006139	sp|O55196|ENAM_MOUSE	tr|A0A8B6ZZ52|A0A8B6ZZ52_ORYAF
OG0006140	sp|O70167|P3C2G_MOUSE	tr|A0A8B7A3V8|A0A8B7A3V8_ORYAF
OG0006141	sp|P27546|MAP4_MOUSE	tr|A0A8B7AQK5|A0A8B7AQK5_ORYAF
OG0006142	sp|P33896|INAR1_MOUSE	tr|A0A8B6ZWK6|A0A8B6ZWK6_ORYAF
OG0006143	sp|P35329|CD22_MOUSE	tr|A0A8B7AZM1|A0A8B7AZM1_ORYAF
OG0006144	sp|P35980|RL18_MOUSE	tr|A0A8B7B7Y6|A0A8B7B7Y6_ORYAF
OG0006145	sp|P52624|UPP1_MOUSE	tr|A0A8B7A4K9|A0A8B7A4K9_ORYAF
OG0006146	sp|P63011|RAB3A_MOUSE	tr|A0A8B7A6H0|A0A8B7A6H0_ORYAF
OG0006147	sp|P63028|TCTP_MOUSE	tr|A0A8B7ADF0|A0A8B7ADF0_ORYAF
OG0006148	sp|P97471|SMAD4_MOUSE	tr|A0A8B7A223|A0A8B7A223_ORYAF
OG0006149	sp|Q02067|ASCL1_MOUSE	tr|A0A8B7ARE4|A0A8B7ARE4_ORYAF
OG0006150	sp|Q14B98|SESQ2_MOUSE	tr|A0A8B6ZXR2|A0A8B6ZXR2_ORYAF
OG0006151	sp|Q3TZM9|ALG11_MOUSE	tr|A0A8B7ABJ9|A0A8B7ABJ9_ORYAF
OG0006152	sp|Q3U4N7|IGFR1_MOUSE	tr|A0A8B7AYN0|A0A8B7AYN0_ORYAF
OG0006153	sp|Q3U5F4|YRDC_MOUSE	tr|A0A8B7ACU8|A0A8B7ACU8_ORYAF
OG0006154	sp|Q5D525|SYC1L_MOUSE	tr|A0A8B6ZNV2|A0A8B6ZNV2_ORYAF
OG0006155	sp|Q61839|ANFC_MOUSE	tr|A0A8B6ZWQ0|A0A8B6ZWQ0_ORYAF
OG0006156	sp|Q6IMP4|PANX2_MOUSE	tr|A0A8B7AYB2|A0A8B7AYB2_ORYAF
OG0006157	sp|Q6NXZ1|KRBA1_MOUSE	tr|A0A8B7B9L3|A0A8B7B9L3_ORYAF
OG0006158	sp|Q6P8W9|HMGB4_MOUSE	tr|A0A8B7ALB1|A0A8B7ALB1_ORYAF
OG0006159	sp|Q7TMF2|ERI1_MOUSE	tr|A0A8B7B942|A0A8B7B942_ORYAF
OG0006160	sp|Q7TSG1|CE120_MOUSE	tr|A0A8B7A2K8|A0A8B7A2K8_ORYAF
OG0006161	sp|Q80WC1|UBN2_MOUSE	tr|A0A8B7ATV5|A0A8B7ATV5_ORYAF
OG0006162	sp|Q80WT2|DMRT3_MOUSE	tr|A0A8B7B1Y6|A0A8B7B1Y6_ORYAF
OG0006163	sp|Q80X19|COEA1_MOUSE	tr|A0A8B7AAQ4|A0A8B7AAQ4_ORYAF
OG0006164	sp|Q8BGR6|ARL15_MOUSE	tr|A0A8B7ANZ3|A0A8B7ANZ3_ORYAF
OG0006165	sp|Q8BIK6|TMPS7_MOUSE	tr|A0A8B7ACA7|A0A8B7ACA7_ORYAF
OG0006166	sp|Q8BVF2|PDCL3_MOUSE	tr|A0A8B7BC34|A0A8B7BC34_ORYAF
OG0006167	sp|Q8BVF9|AMZ1_MOUSE	tr|A0A8B6ZZK4|A0A8B6ZZK4_ORYAF
OG0006168	sp|Q8BZW2|SWAHB_MOUSE	tr|A0A8B7AIA3|A0A8B7AIA3_ORYAF
OG0006169	sp|Q8C0K5|GDC_MOUSE	tr|A0A8B6ZT42|A0A8B6ZT42_ORYAF
OG0006170	sp|Q8C0P0|GWL_MOUSE	tr|A0A8B6ZFX9|A0A8B6ZFX9_ORYAF
OG0006171	sp|Q8CHS7|DRS7C_MOUSE	tr|A0A8B7AE01|A0A8B7AE01_ORYAF
OG0006172	sp|Q8CIP5|DISP2_MOUSE	tr|A0A8B6ZSG2|A0A8B6ZSG2_ORYAF
OG0006173	sp|Q8JZL3|THTPA_MOUSE	tr|A0A8B7AN60|A0A8B7AN60_ORYAF
OG0006174	sp|Q8K078|SO4A1_MOUSE	tr|A0A8B7AY80|A0A8B7AY80_ORYAF
OG0006175	sp|Q8K0D5|EFGM_MOUSE	tr|A0A8B7A1A2|A0A8B7A1A2_ORYAF
OG0006176	sp|Q8K2C8|GPAT4_MOUSE	tr|A0A8B6ZC21|A0A8B6ZC21_ORYAF
OG0006177	sp|Q8QZS1|HIBCH_MOUSE	tr|A0A8B7AKC8|A0A8B7AKC8_ORYAF
OG0006178	sp|Q8R1U2|CGRE1_MOUSE	tr|A0A8B6ZMX8|A0A8B6ZMX8_ORYAF
OG0006179	sp|Q8R3N6|THOC1_MOUSE	tr|A0A8B6ZDS0|A0A8B6ZDS0_ORYAF
OG0006180	sp|Q8VIG0|ZCH14_MOUSE	tr|A0A8B6ZNU1|A0A8B6ZNU1_ORYAF
OG0006181	sp|Q924C5|ALPK3_MOUSE	tr|A0A8B7ABD7|A0A8B7ABD7_ORYAF
OG0006182	sp|Q924Y0|BODG_MOUSE	tr|A0A8B7ARJ3|A0A8B7ARJ3_ORYAF
OG0006183	sp|Q99PP2|ZN318_MOUSE	tr|A0A8B6ZFN8|A0A8B6ZFN8_ORYAF
OG0006184	sp|Q9CQ92|FIS1_MOUSE	tr|A0A8B6ZRA7|A0A8B6ZRA7_ORYAF
OG0006185	sp|Q9CQL0|MT21A_MOUSE	tr|A0A8B6ZFU8|A0A8B6ZFU8_ORYAF
OG0006186	sp|Q9CR20|IR3IP_MOUSE	tr|A0A8B7A262|A0A8B7A262_ORYAF
OG0006187	sp|Q9CSP9|TTC14_MOUSE	tr|A0A8B6ZJ83|A0A8B6ZJ83_ORYAF
OG0006188	sp|Q9CW73|B3GA1_MOUSE	tr|A0A8B7ALD8|A0A8B7ALD8_ORYAF
OG0006189	sp|Q9D3S5|NXRD1_MOUSE	tr|A0A8B6ZUY3|A0A8B6ZUY3_ORYAF
OG0006190	sp|Q9ERF3|WDR61_MOUSE	tr|A0A8B7AQQ3|A0A8B7AQQ3_ORYAF
OG0006191	sp|Q9Z123|SEM4F_MOUSE	tr|A0A8B7ATH3|A0A8B7ATH3_ORYAF
OG0006193	sp|B2RVW2|CLRN2_MOUSE	tr|A0A8B7B9U6|A0A8B7B9U6_ORYAF
OG0006194	sp|D3YWJ0|SLIP_MOUSE	tr|A0A8B6ZMS1|A0A8B6ZMS1_ORYAF
OG0006195	tr|E9PWG6|E9PWG6_MOUSE	tr|A0A8B7B6I7|A0A8B7B6I7_ORYAF
OG0006196	tr|E9PYB4|E9PYB4_MOUSE	tr|A0A8B7BAP5|A0A8B7BAP5_ORYAF
OG0006197	tr|E9PZ87|E9PZ87_MOUSE	tr|A0A8B6ZJD0|A0A8B6ZJD0_ORYAF
OG0006198	tr|E9Q1A5|E9Q1A5_MOUSE	tr|A0A8B6ZHY2|A0A8B6ZHY2_ORYAF
OG0006199	sp|O35074|PTGIS_MOUSE	tr|A0A8B6ZRS7|A0A8B6ZRS7_ORYAF
OG0006200	sp|O54904|B3GT1_MOUSE	tr|A0A8B7ABB6|A0A8B7ABB6_ORYAF
OG0006201	sp|P0DJF2|PT117_MOUSE	tr|A0A8B7AEI2|A0A8B7AEI2_ORYAF
OG0006202	sp|P0DP99|STMP1_MOUSE	tr|A0A8B6ZF21|A0A8B6ZF21_ORYAF
OG0006203	sp|P22935|RABP2_MOUSE	tr|A0A8B7AKL5|A0A8B7AKL5_ORYAF
OG0006204	sp|P23979|5HT3A_MOUSE	tr|A0A8B6ZL00|A0A8B6ZL00_ORYAF
OG0006205	sp|P32304|5HT7R_MOUSE	tr|A0A8B7B6X1|A0A8B7B6X1_ORYAF
OG0006206	sp|P51830|ADCY9_MOUSE	tr|A0A8B6ZQ11|A0A8B6ZQ11_ORYAF
OG0006207	sp|P53612|PGTB2_MOUSE	tr|A0A8B7B808|A0A8B7B808_ORYAF
OG0006208	sp|P56959|FUS_MOUSE	tr|A0A8B7AKE6|A0A8B7AKE6_ORYAF
OG0006209	sp|P62046|LRCH1_MOUSE	tr|A0A8B7A9B0|A0A8B7A9B0_ORYAF
OG0006210	sp|P62274|RS29_MOUSE	tr|A0A8B7A3D4|A0A8B7A3D4_ORYAF
OG0006211	sp|P70447|NGN2_MOUSE	tr|A0A8B6ZTD7|A0A8B6ZTD7_ORYAF
OG0006212	sp|P97314|CSRP2_MOUSE	tr|A0A8B7ACN7|A0A8B7ACN7_ORYAF
OG0006213	sp|Q3TVI8|PBIP1_MOUSE	tr|A0A8B7AFN5|A0A8B7AFN5_ORYAF
OG0006214	sp|Q3TY65|ICA1L_MOUSE	tr|A0A8B6ZJM5|A0A8B6ZJM5_ORYAF
OG0006215	sp|Q3TY86|AIFM3_MOUSE	tr|A0A8B7B4I7|A0A8B7B4I7_ORYAF
OG0006216	sp|Q3U1T3|BRM1L_MOUSE	tr|A0A8B6ZM59|A0A8B6ZM59_ORYAF
OG0006217	sp|Q3UWA4|TRI40_MOUSE	tr|A0A8B7APL0|A0A8B7APL0_ORYAF
OG0006218	sp|Q3V2Q8|N42L1_MOUSE	tr|A0A8B7B5Y9|A0A8B7B5Y9_ORYAF
OG0006219	sp|Q4VA44|ZN664_MOUSE	tr|A0A8B6ZKT7|A0A8B6ZKT7_ORYAF
OG0006220	sp|Q4VA45|ZFTA_MOUSE	tr|A0A8B7A701|A0A8B7A701_ORYAF
OG0006221	sp|Q5M8M9|LRC52_MOUSE	tr|A0A8B6ZPP3|A0A8B6ZPP3_ORYAF
OG0006222	sp|Q60838|DVL2_MOUSE	tr|A0A8B7AS48|A0A8B7AS48_ORYAF
OG0006223	sp|Q61006|MUSK_MOUSE	tr|A0A8B6ZGU8|A0A8B6ZGU8_ORYAF
OG0006224	sp|Q61483|DLL1_MOUSE	tr|A0A8B7AL13|A0A8B7AL13_ORYAF
