Orthogroup	Mus_musculus	Panthera_tigris_altaica
OG0005861	sp|Q9D9M4|PDZD9_MOUSE	tr|A0A8C9KVA6|A0A8C9KVA6_PANTA
OG0005862	sp|Q9DBF7|CWC25_MOUSE	tr|A0A8C9L0G6|A0A8C9L0G6_PANTA
OG0005863	sp|Q9Z0P7|SUFU_MOUSE	tr|A0A8C9KK15|A0A8C9KK15_PANTA
OG0005864	tr|A0A571BE33|A0A571BE33_MOUSE	tr|A0A8C9KYB9|A0A8C9KYB9_PANTA
OG0005865	tr|E9PYF7|E9PYF7_MOUSE	tr|A0A8C9JPT4|A0A8C9JPT4_PANTA
OG0005866	sp|O89109|KCNN4_MOUSE	tr|A0A8C9KHB1|A0A8C9KHB1_PANTA
OG0005867	sp|P35991|BTK_MOUSE	tr|A0A8C9KBC6|A0A8C9KBC6_PANTA
OG0005868	sp|P51906|EAA3_MOUSE	tr|A0A8C9K7C8|A0A8C9K7C8_PANTA
OG0005869	sp|P70352|NAR5_MOUSE	tr|A0A8C9JPN3|A0A8C9JPN3_PANTA
OG0005870	sp|P97329|KI20A_MOUSE	tr|A0A8C9KG40|A0A8C9KG40_PANTA
OG0005871	sp|Q00731|VEGFA_MOUSE	tr|A0A8C9MDG3|A0A8C9MDG3_PANTA
OG0005872	sp|Q3TFQ1|SPRY7_MOUSE	tr|A0A8C9K2U3|A0A8C9K2U3_PANTA
OG0005873	sp|Q3UHX9|CI114_MOUSE	tr|A0A8C9JSA2|A0A8C9JSA2_PANTA
OG0005875	sp|Q3UW41|WFDC9_MOUSE	tr|A0A8C9M2Q9|A0A8C9M2Q9_PANTA
OG0005876	sp|Q5EE38|ACD_MOUSE	tr|A0A8C9KMN9|A0A8C9KMN9_PANTA
OG0005877	sp|Q5FW56|T255B_MOUSE	tr|A0A8C9K9G1|A0A8C9K9G1_PANTA
OG0005878	sp|Q5H8C4|VP13A_MOUSE	tr|A0A8C9MCT2|A0A8C9MCT2_PANTA
OG0005879	sp|Q64010|CRK_MOUSE	tr|A0A8C9JRG6|A0A8C9JRG6_PANTA
OG0005880	sp|Q6P5G3|MBTD1_MOUSE	tr|A0A8C9JK84|A0A8C9JK84_PANTA
OG0005881	sp|Q7TT79|MCPH1_MOUSE	tr|A0A8C9JNG8|A0A8C9JNG8_PANTA
OG0005882	sp|Q810S2|CB074_MOUSE	tr|A0A8C9JPH2|A0A8C9JPH2_PANTA
OG0005883	sp|Q8BGA7|INT15_MOUSE	tr|A0A8C9K965|A0A8C9K965_PANTA
OG0005884	sp|Q8BJ05|ZC3HE_MOUSE	tr|A0A8C9JT62|A0A8C9JT62_PANTA
OG0005885	sp|Q8BKK4|PPR1C_MOUSE	tr|A0A8C9JP71|A0A8C9JP71_PANTA
OG0005886	sp|Q8BUY9|PGTB1_MOUSE	tr|A0A8C9J6J1|A0A8C9J6J1_PANTA
OG0005887	sp|Q8C4H2|SAMD3_MOUSE	tr|A0A8C9JK33|A0A8C9JK33_PANTA
OG0005888	sp|Q8C5V8|CC187_MOUSE	tr|A0A8C9K6F5|A0A8C9K6F5_PANTA
OG0005889	sp|Q8C6Y6|ASB14_MOUSE	tr|A0A8C9JDI7|A0A8C9JDI7_PANTA
OG0005890	sp|Q8C7B6|FXL22_MOUSE	tr|A0A8C9M978|A0A8C9M978_PANTA
OG0005891	sp|Q8K207|CA021_MOUSE	tr|A0A8C9KRR5|A0A8C9KRR5_PANTA
OG0005892	sp|Q8K3R3|PLCD4_MOUSE	tr|A0A8C9M8W8|A0A8C9M8W8_PANTA
OG0005893	sp|Q8R4N0|CLYBL_MOUSE	tr|A0A8C9JM61|A0A8C9JM61_PANTA
OG0005894	sp|Q8VD57|SFT2B_MOUSE	tr|A0A8C9MEK3|A0A8C9MEK3_PANTA
OG0005895	sp|Q8VHJ7|PRGC2_MOUSE	tr|A0A8C9M386|A0A8C9M386_PANTA
OG0005896	sp|Q91YN1|F118A_MOUSE	tr|A0A8C9J7D6|A0A8C9J7D6_PANTA
OG0005897	sp|Q91ZK4|DMBX1_MOUSE	tr|A0A8C9JG70|A0A8C9JG70_PANTA
OG0005898	sp|Q921S7|RM37_MOUSE	tr|A0A8C9M482|A0A8C9M482_PANTA
OG0005899	sp|Q922G2|FA76A_MOUSE	tr|A0A8C9M292|A0A8C9M292_PANTA
OG0005900	sp|Q923B1|DBR1_MOUSE	tr|A0A8C9KA16|A0A8C9KA16_PANTA
OG0005901	sp|Q99LP6|GRPE1_MOUSE	tr|A0A8C9J6T7|A0A8C9J6T7_PANTA
OG0005902	sp|Q9CUX1|P52K_MOUSE	tr|A0A8C9KDQ1|A0A8C9KDQ1_PANTA
OG0005903	sp|Q9D394|RUFY3_MOUSE	tr|A0A8C9J3M9|A0A8C9J3M9_PANTA
OG0005904	sp|Q9D808|KCNE2_MOUSE	tr|A0A8C9J3F6|A0A8C9J3F6_PANTA
OG0005905	sp|Q9D8B7|JAM3_MOUSE	tr|A0A8C9JV47|A0A8C9JV47_PANTA
OG0005906	sp|Q9JHR9|NRIP2_MOUSE	tr|A0A8C9JVD9|A0A8C9JVD9_PANTA
OG0005907	sp|Q9JHX3|IL21R_MOUSE	tr|A0A8C9M3X9|A0A8C9M3X9_PANTA
OG0005908	sp|Q9JJA2|COG8_MOUSE	tr|A0A8C9JMM0|A0A8C9JMM0_PANTA
OG0005909	sp|Q9QXY9|PEX3_MOUSE	tr|A0A8C9K697|A0A8C9K697_PANTA
OG0005910	sp|Q9QYS9|QKI_MOUSE	tr|A0A8C9JQ41|A0A8C9JQ41_PANTA
OG0005911	sp|A0A0B4J1G0|FCG3A_MOUSE	tr|A0A8C9K1P1|A0A8C9K1P1_PANTA
OG0005912	tr|E9Q9B3|E9Q9B3_MOUSE	tr|A0A8C9L4D9|A0A8C9L4D9_PANTA
OG0005913	tr|G3UW87|G3UW87_MOUSE	tr|A0A8C9J4S3|A0A8C9J4S3_PANTA
OG0005914	sp|G5E8K6|MOT6_MOUSE	tr|A0A8C9K3N8|A0A8C9K3N8_PANTA
OG0005915	sp|O35943|FRDA_MOUSE	tr|A0A8C9K818|A0A8C9K818_PANTA
OG0005916	sp|P09542|MYL3_MOUSE	tr|A0A8C9JZ38|A0A8C9JZ38_PANTA
OG0005917	sp|P09793|CTLA4_MOUSE	tr|A0A8C9JRK7|A0A8C9JRK7_PANTA
OG0005918	sp|P15037|ETS2_MOUSE	tr|A0A8C9L395|A0A8C9L395_PANTA
OG0005919	sp|P21981|TGM2_MOUSE	tr|A0A8C9M6M2|A0A8C9M6M2_PANTA
OG0005920	sp|P33435|MMP13_MOUSE	tr|A0A8C9JCV8|A0A8C9JCV8_PANTA
OG0005921	sp|P55099|TKNK_MOUSE	tr|A0A8C9L1J6|A0A8C9L1J6_PANTA
OG0005922	sp|P62342|SELT_MOUSE	tr|A0A8C9K964|A0A8C9K964_PANTA
OG0005923	sp|P98086|C1QA_MOUSE	tr|A0A8C9JJ79|A0A8C9JJ79_PANTA
OG0005924	sp|Q3TUH1|TAM41_MOUSE	tr|A0A8C9JJ08|A0A8C9JJ08_PANTA
OG0005925	sp|Q5EBG8|CA050_MOUSE	tr|A0A8C9JPN2|A0A8C9JPN2_PANTA
OG0005926	sp|Q5FWH6|ARHGF_MOUSE	tr|A0A8C9M4W2|A0A8C9M4W2_PANTA
OG0005927	sp|Q60850|S23A3_MOUSE	tr|A0A8C9K4T8|A0A8C9K4T8_PANTA
OG0005928	sp|Q61207|SAP_MOUSE	tr|A0A8C9K7I7|A0A8C9K7I7_PANTA
OG0005929	sp|Q61330|CNTN2_MOUSE	tr|A0A8C9KP14|A0A8C9KP14_PANTA
OG0005930	sp|Q6P1C6|LRIG3_MOUSE	tr|A0A8C9J0X3|A0A8C9J0X3_PANTA
OG0005931	sp|Q6W3F0|P4HA3_MOUSE	tr|A0A8C9KIP3|A0A8C9KIP3_PANTA
OG0005932	sp|Q6ZQ89|MARH6_MOUSE	tr|A0A8C9L443|A0A8C9L443_PANTA
OG0005934	sp|Q80TL7|MON2_MOUSE	tr|A0A8C9KCN7|A0A8C9KCN7_PANTA
OG0005935	sp|Q8BG15|CTSL2_MOUSE	tr|A0A8C9K8W1|A0A8C9K8W1_PANTA
OG0005936	sp|Q8BGE5|FANCM_MOUSE	tr|A0A8C9KMF5|A0A8C9KMF5_PANTA
OG0005937	sp|Q8BKZ9|ODPX_MOUSE	tr|A0A8C9JUD2|A0A8C9JUD2_PANTA
OG0005938	sp|Q8BUE7|MUC20_MOUSE	tr|A0A8C9JF92|A0A8C9JF92_PANTA
OG0005939	sp|Q8BZG5|MT25B_MOUSE	tr|A0A8C9KFP8|A0A8C9KFP8_PANTA
OG0005940	tr|Q8C879|Q8C879_MOUSE	tr|A0A8C9M7R9|A0A8C9M7R9_PANTA
OG0005941	sp|Q8CFV2|F149A_MOUSE	tr|A0A8C9KJ59|A0A8C9KJ59_PANTA
OG0005942	sp|Q8CII8|SYNE4_MOUSE	tr|A0A8C9MB48|A0A8C9MB48_PANTA
OG0005943	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A8C9K4Z6|A0A8C9K4Z6_PANTA
OG0005944	sp|Q8R127|SCPDL_MOUSE	tr|A0A8C9JP02|A0A8C9JP02_PANTA
OG0005945	sp|Q91X96|MSS4_MOUSE	tr|A0A8C9KA24|A0A8C9KA24_PANTA
OG0005946	tr|Q925T4|Q925T4_MOUSE	tr|A0A8C9JKC8|A0A8C9JKC8_PANTA
OG0005947	sp|Q99M31|HSP7E_MOUSE	tr|A0A8C9JT56|A0A8C9JT56_PANTA
OG0005948	sp|Q9CR25|DPH2_MOUSE	tr|A0A8C9K163|A0A8C9K163_PANTA
OG0005949	sp|Q9CXS4|CENPV_MOUSE	tr|A0A8C9KEA3|A0A8C9KEA3_PANTA
OG0005950	sp|Q9CY24|T179B_MOUSE	tr|A0A8C9M966|A0A8C9M966_PANTA
OG0005951	sp|Q9D123|TM219_MOUSE	tr|A0A8C9K742|A0A8C9K742_PANTA
OG0005952	sp|Q9D8U3|ERP27_MOUSE	tr|A0A8C9JWQ2|A0A8C9JWQ2_PANTA
OG0005953	sp|Q9DA48|SACA1_MOUSE	tr|A0A8C9J306|A0A8C9J306_PANTA
OG0005954	sp|Q9DB94|WDR53_MOUSE	tr|A0A8C9M4I6|A0A8C9M4I6_PANTA
OG0005955	sp|Q9ESG9|PMYT1_MOUSE	tr|A0A8C9MBS0|A0A8C9MBS0_PANTA
OG0005956	sp|Q9NWG9|MAGH1_MOUSE	tr|A0A8C9M3I5|A0A8C9M3I5_PANTA
OG0005957	sp|Q9WTW5|S22A3_MOUSE	tr|A0A8C9JVI2|A0A8C9JVI2_PANTA
OG0005958	sp|Q9WU28|PFD5_MOUSE	tr|A0A8C9K4U6|A0A8C9K4U6_PANTA
OG0005959	sp|Q9WU56|PUS1_MOUSE	tr|A0A8C9J1S3|A0A8C9J1S3_PANTA
OG0005960	sp|Q9WUV0|ORC5_MOUSE	tr|A0A8C9K9M4|A0A8C9K9M4_PANTA
OG0005961	tr|A0A1B0GSK3|A0A1B0GSK3_MOUSE	tr|A0A8C9KH49|A0A8C9KH49_PANTA
OG0005962	tr|A0A286YCZ6|A0A286YCZ6_MOUSE	tr|A0A8C9JAS7|A0A8C9JAS7_PANTA
OG0005963	sp|A2A5I3|CRSPL_MOUSE	tr|A0A8C9JWZ9|A0A8C9JWZ9_PANTA
OG0005964	sp|A2A791|ZMYM4_MOUSE	tr|A0A8C9JF68|A0A8C9JF68_PANTA
OG0005965	tr|B1ATY8|B1ATY8_MOUSE	tr|A0A8C9JRS1|A0A8C9JRS1_PANTA
OG0005966	sp|B2RX88|CSPP1_MOUSE	tr|A0A8C9KZ28|A0A8C9KZ28_PANTA
OG0005967	tr|E9Q9H8|E9Q9H8_MOUSE	tr|A0A8C9JF54|A0A8C9JF54_PANTA
OG0005968	sp|E9QAM5|HELZ2_MOUSE	tr|A0A8C9KES2|A0A8C9KES2_PANTA
OG0005969	sp|O08689|GDF8_MOUSE	tr|A0A8C9KLY8|A0A8C9KLY8_PANTA
OG0005970	sp|O09061|PSB1_MOUSE	tr|A0A8C9L0F3|A0A8C9L0F3_PANTA
OG0005971	sp|O54901|OX2G_MOUSE	tr|A0A8C9J4A9|A0A8C9J4A9_PANTA
OG0005972	sp|O88746|TOM1_MOUSE	tr|A0A8C9MD21|A0A8C9MD21_PANTA
OG0005973	sp|P54751|SIA4A_MOUSE	tr|A0A8C9J0U3|A0A8C9J0U3_PANTA
OG0005974	sp|P99028|QCR6_MOUSE	tr|A0A8C9M4P9|A0A8C9M4P9_PANTA
OG0005975	sp|Q08351|TPOR_MOUSE	tr|A0A8C9MCM6|A0A8C9MCM6_PANTA
OG0005976	sp|Q0GA42|CNNM1_MOUSE	tr|A0A8C9KUR9|A0A8C9KUR9_PANTA
OG0005977	sp|Q2TPA8|HSDL2_MOUSE	tr|A0A8C9KR32|A0A8C9KR32_PANTA
OG0005978	sp|Q3U4H6|HEXD_MOUSE	tr|A0A8C9M9W8|A0A8C9M9W8_PANTA
OG0005979	sp|Q3UFB2|BCD1_MOUSE	tr|A0A8C9K094|A0A8C9K094_PANTA
OG0005980	sp|Q3USW5|FXRD2_MOUSE	tr|A0A8C9JZ65|A0A8C9JZ65_PANTA
OG0005981	sp|Q3UUX7|CD046_MOUSE	tr|A0A8C9KGE4|A0A8C9KGE4_PANTA
OG0005982	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A8C9JTR6|A0A8C9JTR6_PANTA
OG0005983	sp|Q497V5|SRBD1_MOUSE	tr|A0A8C9JUH1|A0A8C9JUH1_PANTA
OG0005984	sp|Q5QD15|TAAR4_MOUSE	tr|A0A8C9J3G6|A0A8C9J3G6_PANTA
OG0005985	sp|Q6NXH8|MET25_MOUSE	tr|A0A8C9J404|A0A8C9J404_PANTA
OG0005986	sp|Q6NZP2|GPBL1_MOUSE	tr|A0A8C9KMH7|A0A8C9KMH7_PANTA
OG0005987	sp|Q6ZWX0|ASTER_MOUSE	tr|A0A8C9JRD5|A0A8C9JRD5_PANTA
OG0005988	sp|Q8BGN6|TMG4_MOUSE	tr|A0A8C9JDA0|A0A8C9JDA0_PANTA
OG0005989	sp|Q8BH57|WDR48_MOUSE	tr|A0A8C9KUP0|A0A8C9KUP0_PANTA
OG0005990	sp|Q8CA95|PDE10_MOUSE	tr|A0A8C9JYI4|A0A8C9JYI4_PANTA
OG0005991	sp|Q8CDY7|DYLT4_MOUSE	tr|A0A8C9M365|A0A8C9M365_PANTA
OG0005992	sp|Q8K124|PKHO2_MOUSE	tr|A0A8C9MCC3|A0A8C9MCC3_PANTA
OG0005993	sp|Q8K3D6|S35E4_MOUSE	tr|A0A8C9JS60|A0A8C9JS60_PANTA
OG0005994	sp|Q8R087|B4GT7_MOUSE	tr|A0A8C9KMA9|A0A8C9KMA9_PANTA
OG0005995	sp|Q8R1W8|IMPG1_MOUSE	tr|A0A8C9KWF2|A0A8C9KWF2_PANTA
OG0005996	sp|Q8R3J4|MTEF3_MOUSE	tr|A0A8C9KCN2|A0A8C9KCN2_PANTA
OG0005997	sp|Q8VCF5|TSN10_MOUSE	tr|A0A8C9JVR3|A0A8C9JVR3_PANTA
OG0005998	sp|Q920M7|SYT17_MOUSE	tr|A0A8C9M391|A0A8C9M391_PANTA
OG0005999	sp|Q9CPW9|MAP12_MOUSE	tr|A0A8C9KLS4|A0A8C9KLS4_PANTA
OG0006000	sp|Q9CPX9|APC11_MOUSE	tr|A0A8C9JPJ4|A0A8C9JPJ4_PANTA
OG0006001	sp|Q9CXH7|SGO1_MOUSE	tr|A0A8C9K5H9|A0A8C9K5H9_PANTA
OG0006002	sp|Q9D0E3|LYSM1_MOUSE	tr|A0A8C9JRL1|A0A8C9JRL1_PANTA
OG0006003	tr|Q9D1B1|Q9D1B1_MOUSE	tr|A0A8C9KHQ1|A0A8C9KHQ1_PANTA
OG0006004	sp|Q9D5T0|ATAD1_MOUSE	tr|A0A8C9K737|A0A8C9K737_PANTA
OG0006005	sp|Q9D7I9|TGM5_MOUSE	tr|A0A8C9JEP9|A0A8C9JEP9_PANTA
OG0006006	sp|Q9DAK8|LRC51_MOUSE	tr|A0A8C9KF85|A0A8C9KF85_PANTA
OG0006007	sp|Q9ERH8|S28A3_MOUSE	tr|A0A8C9MCS4|A0A8C9MCS4_PANTA
OG0006008	sp|Q9JM95|SIA7F_MOUSE	tr|A0A8C9M3L6|A0A8C9M3L6_PANTA
OG0006009	sp|Q9QYY8|SPAST_MOUSE	tr|A0A8C9K882|A0A8C9K882_PANTA
OG0006010	sp|Q9QZX7|SRR_MOUSE	tr|A0A8C9JV51|A0A8C9JV51_PANTA
OG0006011	sp|F2YMG0|PRS56_MOUSE	tr|A0A8C9KZP8|A0A8C9KZP8_PANTA
OG0006012	sp|O35696|SIA8B_MOUSE	tr|A0A8C9KBP0|A0A8C9KBP0_PANTA
OG0006013	sp|O70401|TSN6_MOUSE	tr|A0A8C9JRF2|A0A8C9JRF2_PANTA
OG0006014	sp|O88653|LTOR3_MOUSE	tr|A0A8C9K8V6|A0A8C9K8V6_PANTA
OG0006015	sp|P11627|L1CAM_MOUSE	tr|A0A8C9JHT5|A0A8C9JHT5_PANTA
OG0006016	sp|P23780|BGAL_MOUSE	tr|A0A8C9KJ90|A0A8C9KJ90_PANTA
OG0006017	sp|P53349|M3K1_MOUSE	tr|A0A8C9J6N9|A0A8C9J6N9_PANTA
OG0006018	sp|P58283|RN216_MOUSE	tr|A0A8C9KPY5|A0A8C9KPY5_PANTA
OG0006019	sp|P62627|DLRB1_MOUSE	tr|A0A8C9JCQ8|A0A8C9JCQ8_PANTA
OG0006020	sp|Q3UNA4|NXT2_MOUSE	tr|A0A8C9JX40|A0A8C9JX40_PANTA
OG0006021	sp|Q3UND0|SKAP2_MOUSE	tr|A0A8C9M973|A0A8C9M973_PANTA
OG0006022	sp|Q3UUF8|AN34B_MOUSE	tr|A0A8C9M2Q8|A0A8C9M2Q8_PANTA
OG0006023	sp|Q3V1F8|EPHX3_MOUSE	tr|A0A8C9M5P7|A0A8C9M5P7_PANTA
OG0006024	sp|Q5ND29|RILP_MOUSE	tr|A0A8C9KHT3|A0A8C9KHT3_PANTA
OG0006025	sp|Q5U4D9|THOC6_MOUSE	tr|A0A8C9MCC1|A0A8C9MCC1_PANTA
OG0006026	sp|Q60710|SAMH1_MOUSE	tr|A0A8C9KMH0|A0A8C9KMH0_PANTA
OG0006027	sp|Q61451|CD53_MOUSE	tr|A0A8C9JGD4|A0A8C9JGD4_PANTA
OG0006028	sp|Q68FF9|S5A1_MOUSE	tr|A0A8C9JWU3|A0A8C9JWU3_PANTA
OG0006029	tr|Q6DFZ1|Q6DFZ1_MOUSE	tr|A0A8C9KC42|A0A8C9KC42_PANTA
OG0006030	sp|Q6VNS1|NTRK3_MOUSE	tr|A0A8C9J357|A0A8C9J357_PANTA
OG0006031	sp|Q8BG87|TET3_MOUSE	tr|A0A8C9JZ82|A0A8C9JZ82_PANTA
OG0006032	sp|Q8BGF6|ELMD2_MOUSE	tr|A0A8C9JD55|A0A8C9JD55_PANTA
OG0006033	sp|Q8BJI4|PO6F2_MOUSE	tr|A0A8C9M330|A0A8C9M330_PANTA
OG0006034	sp|Q8BLK3|LSAMP_MOUSE	tr|A0A8C9KGG8|A0A8C9KGG8_PANTA
OG0006035	sp|Q8BTC1|BWNIN_MOUSE	tr|A0A8C9K9A9|A0A8C9K9A9_PANTA
OG0006036	sp|Q8BVN4|MTEF4_MOUSE	tr|A0A8C9K4F1|A0A8C9K4F1_PANTA
OG0006037	sp|Q8BVQ5|PPME1_MOUSE	tr|A0A8C9KG52|A0A8C9KG52_PANTA
OG0006038	sp|Q8BWA5|KLH31_MOUSE	tr|A0A8C9KCD7|A0A8C9KCD7_PANTA
OG0006039	sp|Q8BZM0|KLH12_MOUSE	tr|A0A8C9K7E2|A0A8C9K7E2_PANTA
OG0006040	sp|Q8C828|KBTBD_MOUSE	tr|A0A8C9J3R9|A0A8C9J3R9_PANTA
OG0006041	sp|Q8CFI5|SYPM_MOUSE	tr|A0A8C9J4M1|A0A8C9J4M1_PANTA
OG0006042	sp|Q8CHX7|RFTN2_MOUSE	tr|A0A8C9K0X8|A0A8C9K0X8_PANTA
OG0006043	sp|Q8K1S4|UNC5A_MOUSE	tr|A0A8C9JTJ6|A0A8C9JTJ6_PANTA
OG0006044	sp|Q8K209|AGRG1_MOUSE	tr|A0A8C9K250|A0A8C9K250_PANTA
OG0006045	sp|Q8K558|TRML1_MOUSE	tr|A0A8C9MCR1|A0A8C9MCR1_PANTA
OG0006046	sp|Q8K5B1|IL31R_MOUSE	tr|A0A8C9JC47|A0A8C9JC47_PANTA
OG0006047	sp|Q8VC26|TLCD2_MOUSE	tr|A0A8C9M279|A0A8C9M279_PANTA
OG0006048	sp|Q8VI56|LRP4_MOUSE	tr|A0A8C9KFN9|A0A8C9KFN9_PANTA
OG0006049	sp|Q8VIB3|SIA10_MOUSE	tr|A0A8C9JR63|A0A8C9JR63_PANTA
OG0006050	sp|Q8VIG3|RSPH1_MOUSE	tr|A0A8C9MA60|A0A8C9MA60_PANTA
OG0006051	sp|Q99LS3|SERB_MOUSE	tr|A0A8C9MAN0|A0A8C9MAN0_PANTA
OG0006052	sp|Q9CRB2|NHP2_MOUSE	tr|A0A8C9KRX3|A0A8C9KRX3_PANTA
OG0006053	sp|Q9CU65|ZMYM2_MOUSE	tr|A0A8C9JRP2|A0A8C9JRP2_PANTA
OG0006054	sp|Q9D2D7|ZN687_MOUSE	tr|A0A8C9M4F7|A0A8C9M4F7_PANTA
OG0006055	sp|Q9DA32|SUN5_MOUSE	tr|A0A8C9M7G5|A0A8C9M7G5_PANTA
OG0006056	sp|Q9DAM5|TPC_MOUSE	tr|A0A8C9K9P5|A0A8C9K9P5_PANTA
OG0006057	sp|Q9DBC3|CMTR1_MOUSE	tr|A0A8C9KI88|A0A8C9KI88_PANTA
OG0006058	sp|Q9EPT5|SO2A1_MOUSE	tr|A0A8C9JJF3|A0A8C9JJF3_PANTA
OG0006059	tr|A0A087WSB9|A0A087WSB9_MOUSE	tr|A0A8C9K2B2|A0A8C9K2B2_PANTA
OG0006060	tr|A0A286YDY8|A0A286YDY8_MOUSE	tr|A0A8C9KLV5|A0A8C9KLV5_PANTA
OG0006061	sp|A6H5Y3|METH_MOUSE	tr|A0A8C9IZU7|A0A8C9IZU7_PANTA
OG0006062	sp|B1AWI6|MSMP_MOUSE	tr|A0A8C9KQ74|A0A8C9KQ74_PANTA
OG0006063	sp|B9EKE5|CATIP_MOUSE	tr|A0A8C9M2K6|A0A8C9M2K6_PANTA
OG0006064	sp|O08919|NUMBL_MOUSE	tr|A0A8C9M9K5|A0A8C9M9K5_PANTA
OG0006065	sp|O70303|CIDEB_MOUSE	tr|A0A8C9J2W3|A0A8C9J2W3_PANTA
OG0006066	sp|P04247|MYG_MOUSE	tr|A0A8C9JZF0|A0A8C9JZF0_PANTA
OG0006067	sp|P20263|PO5F1_MOUSE	tr|A0A8C9JE28|A0A8C9JE28_PANTA
OG0006068	sp|P33434|MMP2_MOUSE	tr|A0A8C9KV02|A0A8C9KV02_PANTA
OG0006069	sp|P59672|ANS1A_MOUSE	tr|A0A8C9KJJ7|A0A8C9KJJ7_PANTA
OG0006070	sp|P61025|CKS1_MOUSE	tr|A0A8C9MAZ4|A0A8C9MAZ4_PANTA
OG0006071	sp|Q05A62|DNAL1_MOUSE	tr|A0A8C9M9L6|A0A8C9M9L6_PANTA
OG0006072	sp|Q2TB02|IKBD_MOUSE	tr|A0A8C9K5P2|A0A8C9K5P2_PANTA
OG0006073	sp|Q3TLD5|RMP_MOUSE	tr|A0A8C9KGQ6|A0A8C9KGQ6_PANTA
OG0006075	sp|Q3USY0|S38AB_MOUSE	tr|A0A8C9JXJ5|A0A8C9JXJ5_PANTA
OG0006076	tr|Q3UW22|Q3UW22_MOUSE	tr|A0A8C9JW18|A0A8C9JW18_PANTA
OG0006077	sp|Q5QNQ9|CORA1_MOUSE	tr|A0A8C9L1R3|A0A8C9L1R3_PANTA
OG0006078	sp|Q5RJY2|G2E3_MOUSE	tr|A0A8C9JTK0|A0A8C9JTK0_PANTA
OG0006079	sp|Q64326|ACTHR_MOUSE	tr|A0A8C9JF23|A0A8C9JF23_PANTA
OG0006080	sp|Q6ZPS6|AKIB1_MOUSE	tr|A0A8C9J8J9|A0A8C9J8J9_PANTA
OG0006081	sp|Q7TQI0|TM204_MOUSE	tr|A0A8C9JDM4|A0A8C9JDM4_PANTA
OG0006082	sp|Q80VP5|MTRFR_MOUSE	tr|A0A8C9K6G9|A0A8C9K6G9_PANTA
OG0006083	sp|Q8BKE6|CP20A_MOUSE	tr|A0A8C9KAQ9|A0A8C9KAQ9_PANTA
OG0006084	sp|Q8CHR9|PIHD2_MOUSE	tr|A0A8C9L341|A0A8C9L341_PANTA
OG0006085	sp|Q8K2A8|ALG3_MOUSE	tr|A0A8C9JG36|A0A8C9JG36_PANTA
OG0006086	sp|Q8K4Z6|GPC6A_MOUSE	tr|A0A8C9M890|A0A8C9M890_PANTA
OG0006087	sp|Q8VEE4|RFA1_MOUSE	tr|A0A8C9JI31|A0A8C9JI31_PANTA
OG0006088	sp|Q921K9|BCL7B_MOUSE	tr|A0A8C9J9E6|A0A8C9J9E6_PANTA
OG0006089	sp|Q99JR6|NMNA3_MOUSE	tr|A0A8C9KAR2|A0A8C9KAR2_PANTA
OG0006090	sp|Q99K23|UFSP2_MOUSE	tr|A0A8C9L3L2|A0A8C9L3L2_PANTA
OG0006091	sp|Q99LB7|SARDH_MOUSE	tr|A0A8C9K042|A0A8C9K042_PANTA
OG0006092	sp|Q9CQ82|CENPR_MOUSE	tr|A0A8C9J2D3|A0A8C9J2D3_PANTA
OG0006093	sp|Q9CYP7|SESN3_MOUSE	tr|A0A8C9IY37|A0A8C9IY37_PANTA
OG0006094	sp|Q9CZG9|PDZ11_MOUSE	tr|A0A8C9JCR4|A0A8C9JCR4_PANTA
OG0006095	sp|Q9D219|BCL9_MOUSE	tr|A0A8C9JVE4|A0A8C9JVE4_PANTA
OG0006096	sp|Q9D306|MGT4C_MOUSE	tr|A0A8C9KKX2|A0A8C9KKX2_PANTA
OG0006097	sp|Q9D4H2|GCC1_MOUSE	tr|A0A8C9K6W2|A0A8C9K6W2_PANTA
OG0006098	sp|Q9D8V7|SC11C_MOUSE	tr|A0A8C9JZE9|A0A8C9JZE9_PANTA
OG0006099	sp|Q9DC70|NDUS7_MOUSE	tr|A0A8C9JSQ3|A0A8C9JSQ3_PANTA
OG0006100	sp|Q9DD02|HIKES_MOUSE	tr|A0A8C9K261|A0A8C9K261_PANTA
OG0006101	sp|Q9JI71|DLL4_MOUSE	tr|A0A8C9KIL8|A0A8C9KIL8_PANTA
OG0006102	sp|Q9QYI3|DNJC7_MOUSE	tr|A0A8C9JA70|A0A8C9JA70_PANTA
OG0006103	sp|Q9QYN3|KLK11_MOUSE	tr|A0A8C9KT90|A0A8C9KT90_PANTA
OG0006104	sp|Q9QZ23|NFU1_MOUSE	tr|A0A8C9KC50|A0A8C9KC50_PANTA
OG0006105	sp|Q9QZZ6|DERM_MOUSE	tr|A0A8C9JGQ4|A0A8C9JGQ4_PANTA
OG0006106	sp|A2AC93|DNAI2_MOUSE	tr|A0A8C9M7G0|A0A8C9M7G0_PANTA
OG0006107	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A8C9MCJ9|A0A8C9MCJ9_PANTA
OG0006108	tr|E9PYD1|E9PYD1_MOUSE	tr|A0A8C9K5V3|A0A8C9K5V3_PANTA
OG0006109	tr|H7BX78|H7BX78_MOUSE	tr|A0A8C9K4M3|A0A8C9K4M3_PANTA
