Orthogroup	Mus_musculus	Ursus_maritimus
OG0008769	sp|P35282|RAB21_MOUSE	tr|A0A384BJ61|A0A384BJ61_URSMA
OG0008770	sp|P36371|TAP2_MOUSE	tr|A0A8M1H4U5|A0A8M1H4U5_URSMA
OG0008771	sp|P42128|FOXK1_MOUSE	tr|A0A8M1G4V9|A0A8M1G4V9_URSMA
OG0008772	sp|P57757|CTNS_MOUSE	tr|A0A8M1GN22|A0A8M1GN22_URSMA
OG0008773	sp|P61957|SUMO2_MOUSE	tr|A0A8M1GN47|A0A8M1GN47_URSMA
OG0008774	sp|P83940|ELOC_MOUSE	tr|A0A384DPP6|A0A384DPP6_URSMA
OG0008775	sp|P97494|GSH1_MOUSE	tr|A0A8M1GXG2|A0A8M1GXG2_URSMA
OG0008776	sp|P97931|UNG_MOUSE	tr|A0A8M1F491|A0A8M1F491_URSMA
OG0008777	sp|Q3TIX9|SNUT2_MOUSE	tr|A0A384CUY9|A0A384CUY9_URSMA
OG0008778	sp|Q3UFD7|FFAR3_MOUSE	tr|A0A384DU42|A0A384DU42_URSMA
OG0008779	sp|Q3UFJ6|T184A_MOUSE	tr|A0A384CNV4|A0A384CNV4_URSMA
OG0008780	tr|Q50E62|Q50E62_MOUSE	tr|A0A384CUS6|A0A384CUS6_URSMA
OG0008781	sp|Q5I043|UBP28_MOUSE	tr|A0A8M1G4F2|A0A8M1G4F2_URSMA
OG0008782	sp|Q5RJB0|BHA09_MOUSE	tr|A0A8M1GJB4|A0A8M1GJB4_URSMA
OG0008783	sp|Q60753|CTF1_MOUSE	tr|A0A8M1G5S9|A0A8M1G5S9_URSMA
OG0008784	sp|Q64322|NPDC1_MOUSE	tr|A0A8M1G7Q1|A0A8M1G7Q1_URSMA
OG0008785	sp|Q6GQU6|LIGO3_MOUSE	tr|A0A8M1FZP4|A0A8M1FZP4_URSMA
OG0008786	sp|Q6NXI8|CXXC4_MOUSE	tr|A0A384BYR6|A0A384BYR6_URSMA
OG0008787	sp|Q6PFD7|NAIF1_MOUSE	tr|A0A384CQ42|A0A384CQ42_URSMA
OG0008788	sp|Q6TXD4|DNMBP_MOUSE	tr|A0A8M1FDW5|A0A8M1FDW5_URSMA
OG0008789	sp|Q6ZQ93|UBP34_MOUSE	tr|A0A8M1FBW5|A0A8M1FBW5_URSMA
OG0008790	sp|Q7M750|OPALI_MOUSE	tr|A0A384CYI0|A0A384CYI0_URSMA
OG0008791	sp|Q7TQI3|OTUB1_MOUSE	tr|A0A8M1GUQ7|A0A8M1GUQ7_URSMA
OG0008792	sp|Q80TS7|DEND_MOUSE	tr|A0A8M1GRJ3|A0A8M1GRJ3_URSMA
OG0008793	sp|Q80VU4|NTF4_MOUSE	tr|A0A384BJL6|A0A384BJL6_URSMA
OG0008794	sp|Q80Z25|OFD1_MOUSE	tr|A0A8M1GE34|A0A8M1GE34_URSMA
OG0008795	sp|Q8BGR5|FA53B_MOUSE	tr|A0A8M1FBE9|A0A8M1FBE9_URSMA
OG0008796	sp|Q8BGY5|TM140_MOUSE	tr|A0A384DFN2|A0A384DFN2_URSMA
OG0008797	sp|Q8BRM6|MEI4_MOUSE	tr|A0A384BKH3|A0A384BKH3_URSMA
OG0008798	sp|Q8BVE8|NSD2_MOUSE	tr|A0A8M1FEY9|A0A8M1FEY9_URSMA
OG0008799	sp|Q8C3P7|MTA70_MOUSE	tr|A0A384DQL7|A0A384DQL7_URSMA
OG0008800	sp|Q8C4Q6|AIDA_MOUSE	tr|A0A8M1G8G8|A0A8M1G8G8_URSMA
OG0008801	sp|Q8CFR0|C1QL2_MOUSE	tr|A0A8M1GG91|A0A8M1GG91_URSMA
OG0008802	sp|Q8CIM3|D2HDH_MOUSE	tr|A0A8M1GQD3|A0A8M1GQD3_URSMA
OG0008803	sp|Q8K215|LYRM4_MOUSE	tr|A0A384C8D0|A0A384C8D0_URSMA
OG0008804	sp|Q8K4B2|IRAK3_MOUSE	tr|A0A8M1GE53|A0A8M1GE53_URSMA
OG0008805	sp|Q8R100|CAHM5_MOUSE	tr|A0A384C3J3|A0A384C3J3_URSMA
OG0008806	sp|Q8R3C0|MCMBP_MOUSE	tr|A0A8M1FD34|A0A8M1FD34_URSMA
OG0008807	sp|Q8VGS3|O1019_MOUSE	tr|A0A384CCC0|A0A384CCC0_URSMA
OG0008808	sp|Q91ZR5|CTSR1_MOUSE	tr|A0A8M1GG90|A0A8M1GG90_URSMA
OG0008809	sp|Q921F4|HNRLL_MOUSE	tr|A0A8M1F6T8|A0A8M1F6T8_URSMA
OG0008810	sp|Q924Z6|XPO6_MOUSE	tr|A0A384BLF2|A0A384BLF2_URSMA
OG0008811	tr|Q9D1F0|Q9D1F0_MOUSE	tr|A0A384CZH0|A0A384CZH0_URSMA
OG0008812	sp|Q9D5I4|DYLT5_MOUSE	tr|A0A384C2H8|A0A384C2H8_URSMA
OG0008813	sp|Q9D5U5|HDHD1_MOUSE	tr|A0A8M1G4V1|A0A8M1G4V1_URSMA
OG0008814	sp|Q9D6R2|IDH3A_MOUSE	tr|A0A8M1GTU9|A0A8M1GTU9_URSMA
OG0008815	sp|Q9D711|PIR_MOUSE	tr|A0A384CJF3|A0A384CJF3_URSMA
OG0008816	sp|Q9D735|TRIR_MOUSE	tr|A0A8M1FPA1|A0A8M1FPA1_URSMA
OG0008817	sp|Q9D7E4|CS025_MOUSE	tr|A0A8M1FU94|A0A8M1FU94_URSMA
OG0008818	sp|Q9DAN1|PDILT_MOUSE	tr|A0A384CK30|A0A384CK30_URSMA
OG0008819	sp|Q9DBE9|SPB1_MOUSE	tr|A0A384CAE1|A0A384CAE1_URSMA
OG0008820	sp|Q9DBQ9|SWT1_MOUSE	tr|A0A384CLD4|A0A384CLD4_URSMA
OG0008821	sp|Q9JIM3|ER6L2_MOUSE	tr|A0A384DTB8|A0A384DTB8_URSMA
OG0008822	sp|Q9JJX8|ST32B_MOUSE	tr|A0A384BPK1|A0A384BPK1_URSMA
OG0008823	sp|Q9QYY0|GAB1_MOUSE	tr|A0A384BMH7|A0A384BMH7_URSMA
OG0008824	sp|Q9QZE2|CLNK_MOUSE	tr|A0A8M1FCZ4|A0A8M1FCZ4_URSMA
OG0008825	sp|Q9Z1Q9|SYVC_MOUSE	tr|A0A8M1GZV6|A0A8M1GZV6_URSMA
OG0008826	tr|A0A1L1SR87|A0A1L1SR87_MOUSE	tr|A0A8M1GIC6|A0A8M1GIC6_URSMA
OG0008827	sp|A1Y9I9|TOMT_MOUSE	tr|A0A8M1FTQ1|A0A8M1FTQ1_URSMA
OG0008828	sp|A2AWP8|ARGAL_MOUSE	tr|A0A8M1H2G8|A0A8M1H2G8_URSMA
OG0008829	sp|A8C756|THADA_MOUSE	tr|A0A8M1FB72|A0A8M1FB72_URSMA
OG0008830	sp|D3YVL2|CFA70_MOUSE	tr|A0A384CHI7|A0A384CHI7_URSMA
OG0008831	tr|D3Z7A5|D3Z7A5_MOUSE	tr|A0A8M1GCE1|A0A8M1GCE1_URSMA
OG0008832	tr|E9PYF4|E9PYF4_MOUSE	tr|A0A8M1F8A8|A0A8M1F8A8_URSMA
OG0008833	sp|G3X939|SL9A3_MOUSE	tr|A0A8M1FT31|A0A8M1FT31_URSMA
OG0008834	tr|M0QWN7|M0QWN7_MOUSE	tr|A0A8M1FWJ0|A0A8M1FWJ0_URSMA
OG0008835	sp|O35601|FYB1_MOUSE	tr|A0A384C8P6|A0A384C8P6_URSMA
OG0008836	sp|O35627|NR1I3_MOUSE	tr|A0A384CVP5|A0A384CVP5_URSMA
OG0008837	sp|O70342|NPY5R_MOUSE	tr|A0A8M1FJA2|A0A8M1FJA2_URSMA
OG0008838	sp|P08228|SODC_MOUSE	tr|A0A8M1F842|A0A8M1F842_URSMA
OG0008839	sp|P27889|HNF1B_MOUSE	tr|A0A8M1GMG8|A0A8M1GMG8_URSMA
OG0008840	sp|P31428|DPEP1_MOUSE	tr|A0A8M1G3E1|A0A8M1G3E1_URSMA
OG0008841	sp|P35374|AGTR2_MOUSE	tr|A0A384DEB3|A0A384DEB3_URSMA
OG0008842	sp|P37889|FBLN2_MOUSE	tr|A0A8M1FQH6|A0A8M1FQH6_URSMA
OG0008843	sp|P62331|ARF6_MOUSE	tr|A0A384C9T2|A0A384C9T2_URSMA
OG0008844	sp|P70662|LDB1_MOUSE	tr|A0A8M1FEL7|A0A8M1FEL7_URSMA
OG0008845	sp|P97793|ALK_MOUSE	tr|A0A384CVH5|A0A384CVH5_URSMA
OG0008846	sp|P97794|KCNJ8_MOUSE	tr|A0A384C8X8|A0A384C8X8_URSMA
OG0008847	sp|Q03142|FGFR4_MOUSE	tr|A0A384C6V6|A0A384C6V6_URSMA
OG0008848	sp|Q3TIT8|SPX3_MOUSE	tr|A0A384CMA5|A0A384CMA5_URSMA
OG0008849	sp|Q3U2U7|MET17_MOUSE	tr|A0A384DQK4|A0A384DQK4_URSMA
OG0008850	sp|Q3U829|AP5Z1_MOUSE	tr|A0A8M1GFE3|A0A8M1GFE3_URSMA
OG0008851	sp|Q3UIJ9|MYZAP_MOUSE	tr|A0A8M1F374|A0A8M1F374_URSMA
OG0008852	tr|Q3ULL6|Q3ULL6_MOUSE	tr|A0A384DEH2|A0A384DEH2_URSMA
OG0008853	sp|Q61144|PSN2_MOUSE	tr|A0A384CFV9|A0A384CFV9_URSMA
OG0008854	sp|Q61618|AA3R_MOUSE	tr|A0A8M1FH04|A0A8M1FH04_URSMA
OG0008855	sp|Q61656|DDX5_MOUSE	tr|A0A384CAG4|A0A384CAG4_URSMA
OG0008856	sp|Q62406|IRAK1_MOUSE	tr|A0A8M1FHB2|A0A8M1FHB2_URSMA
OG0008857	sp|Q62442|VAMP1_MOUSE	tr|A0A384BHQ5|A0A384BHQ5_URSMA
OG0008858	sp|Q69ZB0|LRCC1_MOUSE	tr|A0A384BYL7|A0A384BYL7_URSMA
OG0008859	sp|Q6KAQ7|ZZZ3_MOUSE	tr|A0A452TIY7|A0A452TIY7_URSMA
OG0008860	sp|Q6PFE3|RA54B_MOUSE	tr|A0A384BYY8|A0A384BYY8_URSMA
OG0008861	sp|Q6PJN8|DALD3_MOUSE	tr|A0A8M1FRR0|A0A8M1FRR0_URSMA
OG0008862	sp|Q6R653|UN5CL_MOUSE	tr|A0A384C6Z6|A0A384C6Z6_URSMA
OG0008863	sp|Q71M36|CSPG5_MOUSE	tr|A0A8M1FN85|A0A8M1FN85_URSMA
OG0008864	sp|Q765I1|UTS2B_MOUSE	tr|A0A384D8K0|A0A384D8K0_URSMA
OG0008865	sp|Q7M742|SG1C1_MOUSE	tr|A0A8M1GT73|A0A8M1GT73_URSMA
OG0008866	sp|Q80Y19|RHGBA_MOUSE	tr|A0A384D170|A0A384D170_URSMA
OG0008867	sp|Q8BGW8|VGLL2_MOUSE	tr|A0A8M1FSV5|A0A8M1FSV5_URSMA
OG0008868	sp|Q8BSU2|CXL16_MOUSE	tr|A0A8M1FPH0|A0A8M1FPH0_URSMA
OG0008869	sp|Q8BUE4|FSP1_MOUSE	tr|A0A8M1FAM9|A0A8M1FAM9_URSMA
OG0008870	sp|Q8BUL6|PKHA1_MOUSE	tr|A0A384BMP4|A0A384BMP4_URSMA
OG0008871	sp|Q8BVR6|RSPRY_MOUSE	tr|A0A384D244|A0A384D244_URSMA
OG0008872	sp|Q8BX79|GPR21_MOUSE	tr|A0A384CQC3|A0A384CQC3_URSMA
OG0008873	sp|Q8BZ33|TENS4_MOUSE	tr|A0A384BYR0|A0A384BYR0_URSMA
OG0008874	sp|Q8C3F2|F120C_MOUSE	tr|A0A8M1FV51|A0A8M1FV51_URSMA
OG0008875	sp|Q8CB14|LAS2_MOUSE	tr|A0A384C7X1|A0A384C7X1_URSMA
OG0008876	sp|Q8CBR6|TSK_MOUSE	tr|A0A8M1FTX0|A0A8M1FTX0_URSMA
OG0008877	sp|Q8JZZ6|AMERL_MOUSE	tr|A0A384BNX3|A0A384BNX3_URSMA
OG0008878	sp|Q8K010|OPLA_MOUSE	tr|A0A8M1FH74|A0A8M1FH74_URSMA
OG0008879	sp|Q8K3A0|HSC20_MOUSE	tr|A0A384BRQ1|A0A384BRQ1_URSMA
OG0008880	sp|Q8K3V7|MNAR1_MOUSE	tr|A0A384BUY1|A0A384BUY1_URSMA
OG0008881	sp|Q8QZY2|GLCTK_MOUSE	tr|A0A384D4C7|A0A384D4C7_URSMA
OG0008882	sp|Q8R080|GTSE1_MOUSE	tr|A0A384D206|A0A384D206_URSMA
OG0008883	sp|Q8R3P9|SLF1_MOUSE	tr|A0A384CW74|A0A384CW74_URSMA
OG0008884	sp|Q8VCE9|PKHH3_MOUSE	tr|A0A8M1GLD8|A0A8M1GLD8_URSMA
OG0008885	sp|Q91UZ5|IMPA2_MOUSE	tr|A0A8M1EX84|A0A8M1EX84_URSMA
OG0008886	sp|Q91V79|FITM1_MOUSE	tr|A0A384DJV3|A0A384DJV3_URSMA
OG0008887	sp|Q91WA4|CXXC5_MOUSE	tr|A0A8M1FBY3|A0A8M1FBY3_URSMA
OG0008888	sp|Q99P65|S29A3_MOUSE	tr|A0A8M1F9I8|A0A8M1F9I8_URSMA
OG0008889	sp|Q9CQ20|M1IP1_MOUSE	tr|A0A8M1FZY2|A0A8M1FZY2_URSMA
OG0008890	sp|Q9CZ28|SNF8_MOUSE	tr|A0A8M1GLX3|A0A8M1GLX3_URSMA
OG0008891	sp|Q9CZB6|MED7_MOUSE	tr|A0A384C869|A0A384C869_URSMA
OG0008892	sp|Q9D4J3|DCBD1_MOUSE	tr|A0A8M1FTF1|A0A8M1FTF1_URSMA
OG0008893	sp|Q9D5V2|KLH10_MOUSE	tr|A0A384CXH6|A0A384CXH6_URSMA
OG0008894	sp|Q9JLN6|ADA28_MOUSE	tr|A0A8M1FEB1|A0A8M1FEB1_URSMA
OG0008895	sp|Q9Z205|RFXK_MOUSE	tr|A0A384D4Y6|A0A384D4Y6_URSMA
OG0008896	tr|A0A1B0GT24|A0A1B0GT24_MOUSE	tr|A0A384DQX9|A0A384DQX9_URSMA
OG0008897	sp|A2A9F4|KDF1_MOUSE	tr|A0A384CD74|A0A384CD74_URSMA
OG0008898	sp|O08609|MLX_MOUSE	tr|A0A8M1GP33|A0A8M1GP33_URSMA
OG0008899	sp|O35071|KIF1C_MOUSE	tr|A0A8M1FQZ4|A0A8M1FQZ4_URSMA
OG0008900	sp|O35972|RM23_MOUSE	tr|A0A8M1GVV8|A0A8M1GVV8_URSMA
OG0008901	sp|O70300|PSPN_MOUSE	tr|A0A8M1FPD6|A0A8M1FPD6_URSMA
OG0008902	sp|O70400|PDLI1_MOUSE	tr|A0A8M1FAD9|A0A8M1FAD9_URSMA
OG0008903	sp|O88346|TNNT1_MOUSE	tr|A0A8M1GA65|A0A8M1GA65_URSMA
OG0008904	sp|O88838|SPSB2_MOUSE	tr|A0A384BGM8|A0A384BGM8_URSMA
OG0008905	sp|P03899|NU3M_MOUSE	tr|Q8SJG8|Q8SJG8_URSMA
OG0008906	sp|P13346|FOSB_MOUSE	tr|A0A384BJF7|A0A384BJF7_URSMA
OG0008907	sp|P62270|RS18_MOUSE	tr|A0A384C9W1|A0A384C9W1_URSMA
OG0008908	sp|P62838|UB2D2_MOUSE	tr|A0A8M1F7Z7|A0A8M1F7Z7_URSMA
OG0008909	sp|P70158|ASM3A_MOUSE	tr|A0A384C4K9|A0A384C4K9_URSMA
OG0008910	sp|P70196|TRAF6_MOUSE	tr|A0A384BRZ7|A0A384BRZ7_URSMA
OG0008911	sp|P70388|RAD50_MOUSE	tr|A0A384C4U6|A0A384C4U6_URSMA
OG0008912	sp|P97378|I12R2_MOUSE	tr|A0A384C265|A0A384C265_URSMA
OG0008913	sp|P97717|ADA1B_MOUSE	tr|A0A384C8Z8|A0A384C8Z8_URSMA
OG0008914	sp|Q0VG85|CC162_MOUSE	tr|A0A8M1FKX5|A0A8M1FKX5_URSMA
OG0008915	sp|Q32MD9|CDON_MOUSE	tr|A0A384BW80|A0A384BW80_URSMA
OG0008916	sp|Q3TQ03|CIART_MOUSE	tr|A0A384CHQ8|A0A384CHQ8_URSMA
OG0008917	sp|Q3TRR0|MAP9_MOUSE	tr|A0A8M1FFZ5|A0A8M1FFZ5_URSMA
OG0008918	sp|Q3US41|ESRP1_MOUSE	tr|A0A384BYR3|A0A384BYR3_URSMA
OG0008919	sp|Q504M8|RAB26_MOUSE	tr|A0A8M1G744|A0A8M1G744_URSMA
OG0008920	sp|Q5M8S2|PRS46_MOUSE	tr|A0A8M1FNA6|A0A8M1FNA6_URSMA
OG0008921	sp|Q5SWT3|S2535_MOUSE	tr|A0A384BVP7|A0A384BVP7_URSMA
OG0008922	sp|Q60795|NF2L2_MOUSE	tr|A0A8M1GUL1|A0A8M1GUL1_URSMA
OG0008923	sp|Q60945|MTCP1_MOUSE	tr|A0A384BQZ7|A0A384BQZ7_URSMA
OG0008924	sp|Q60980|KLF3_MOUSE	tr|A0A8M1FGE6|A0A8M1FGE6_URSMA
OG0008925	sp|Q62318|TIF1B_MOUSE	tr|A0A8M1G2D0|A0A8M1G2D0_URSMA
OG0008926	sp|Q64327|MEA1_MOUSE	tr|A0A384C5L3|A0A384C5L3_URSMA
OG0008927	sp|Q80VR2|ELL3_MOUSE	tr|A0A8M1F304|A0A8M1F304_URSMA
OG0008928	sp|Q80YA3|DDHD1_MOUSE	tr|A0A8M1GRQ1|A0A8M1GRQ1_URSMA
OG0008929	sp|Q8BFT9|SVOP_MOUSE	tr|A0A384DGE4|A0A384DGE4_URSMA
OG0008930	sp|Q8BGA9|OXA1L_MOUSE	tr|A0A384DP11|A0A384DP11_URSMA
OG0008931	sp|Q8BH26|TM251_MOUSE	tr|A0A384CPA7|A0A384CPA7_URSMA
OG0008932	sp|Q8BN58|RHG28_MOUSE	tr|A0A8M1FZ42|A0A8M1FZ42_URSMA
OG0008933	sp|Q8BQU6|CXG2_MOUSE	tr|A0A8M1F6V0|A0A8M1F6V0_URSMA
OG0008934	sp|Q8BTJ4|ENPP4_MOUSE	tr|A0A384C6Q3|A0A384C6Q3_URSMA
OG0008935	sp|Q8BTU7|RCCD1_MOUSE	tr|A0A8M1GVC4|A0A8M1GVC4_URSMA
OG0008936	sp|Q8BXQ3|LRTM1_MOUSE	tr|A0A8M1FPQ0|A0A8M1FPQ0_URSMA
OG0008937	sp|Q8C6Z1|MUC15_MOUSE	tr|A0A384BRA2|A0A384BRA2_URSMA
OG0008938	sp|Q8CFA7|KLF17_MOUSE	tr|A0A384CSR7|A0A384CSR7_URSMA
OG0008939	sp|Q8K1S6|SPIR2_MOUSE	tr|A0A384D1J0|A0A384D1J0_URSMA
OG0008940	sp|Q8VD12|Z385A_MOUSE	tr|A0A8M1GS32|A0A8M1GS32_URSMA
OG0008941	sp|Q8VEK0|CC50A_MOUSE	tr|A0A384BLR3|A0A384BLR3_URSMA
OG0008942	sp|Q91V76|CK054_MOUSE	tr|A0A384BWQ5|A0A384BWQ5_URSMA
OG0008943	sp|Q91YP0|L2HDH_MOUSE	tr|A0A8M1F0M0|A0A8M1F0M0_URSMA
OG0008944	sp|Q91ZJ5|UGPA_MOUSE	tr|A0A384CUH5|A0A384CUH5_URSMA
OG0008945	sp|Q9CWL2|CASZ1_MOUSE	tr|A0A8M1H0D7|A0A8M1H0D7_URSMA
OG0008946	sp|Q9D0U1|DTWD2_MOUSE	tr|A0A8M1FCI7|A0A8M1FCI7_URSMA
OG0008947	sp|Q9D4W2|MFI_MOUSE	tr|A0A384C0H7|A0A384C0H7_URSMA
OG0008948	sp|Q9D5U8|CNBD2_MOUSE	tr|A0A384CPG5|A0A384CPG5_URSMA
OG0008949	sp|Q9D6N5|NC2A_MOUSE	tr|A0A8M1GI69|A0A8M1GI69_URSMA
OG0008950	sp|Q9D8M4|RL7L_MOUSE	tr|A0A384C5F2|A0A384C5F2_URSMA
OG0008951	sp|Q9DAR7|DCPS_MOUSE	tr|A0A384BV99|A0A384BV99_URSMA
OG0008952	sp|Q9DBT9|M2GD_MOUSE	tr|A0A8M1F3J3|A0A8M1F3J3_URSMA
OG0008953	sp|Q9DC29|ABCB6_MOUSE	tr|A0A8M1GY77|A0A8M1GY77_URSMA
OG0008954	sp|Q9DCB4|ARP21_MOUSE	tr|A0A8M1GB97|A0A8M1GB97_URSMA
OG0008955	sp|Q9EP89|LACTB_MOUSE	tr|A0A8M1EZP3|A0A8M1EZP3_URSMA
OG0008956	sp|Q9EPZ6|TBX18_MOUSE	tr|A0A8M1GV99|A0A8M1GV99_URSMA
OG0008957	sp|Q9ERE9|JIP2_MOUSE	tr|A0A8M1GQ20|A0A8M1GQ20_URSMA
OG0008958	sp|Q9QXY1|ZO3_MOUSE	tr|A0A8M1FTS5|A0A8M1FTS5_URSMA
OG0008959	sp|Q9QYA2|TOM40_MOUSE	tr|A0A8M1GDK3|A0A8M1GDK3_URSMA
OG0008960	sp|Q9QYJ7|DS13B_MOUSE	tr|A0A384CIJ8|A0A384CIJ8_URSMA
OG0008961	sp|Q9R0B6|LAMC3_MOUSE	tr|A0A8M1FZU5|A0A8M1FZU5_URSMA
OG0008962	sp|Q9R0L6|PCM1_MOUSE	tr|A0A8M1GVP7|A0A8M1GVP7_URSMA
OG0008963	sp|Q9Z0E3|AIRE_MOUSE	tr|A0A8M1F2P2|A0A8M1F2P2_URSMA
OG0008964	sp|A1E960|ODAM_MOUSE	tr|A0A384CAB0|A0A384CAB0_URSMA
OG0008965	sp|A2BDP1|NALF2_MOUSE	tr|A0A8M1FWU5|A0A8M1FWU5_URSMA
OG0008966	sp|B2RQL2|STOX1_MOUSE	tr|A0A8M1FF12|A0A8M1FF12_URSMA
OG0008968	sp|E9Q612|PTPRO_MOUSE	tr|A0A8M1GRU8|A0A8M1GRU8_URSMA
OG0008969	sp|O08537|ESR2_MOUSE	tr|A0A384CWL1|A0A384CWL1_URSMA
OG0008970	sp|O35969|GAMT_MOUSE	tr|A0A8M1FTB3|A0A8M1FTB3_URSMA
OG0008971	sp|O89116|VTI1A_MOUSE	tr|A0A8M1FGU8|A0A8M1FGU8_URSMA
OG0008972	sp|P35576|G6PC1_MOUSE	tr|A0A384CXH2|A0A384CXH2_URSMA
OG0008973	sp|P41047|TNFL6_MOUSE	tr|A0A384CIH2|A0A384CIH2_URSMA
OG0008974	sp|P56480|ATPB_MOUSE	tr|A0A384BI21|A0A384BI21_URSMA
OG0008975	sp|P97821|CATC_MOUSE	tr|A0A8M1FWN1|A0A8M1FWN1_URSMA
OG0008976	sp|Q00623|APOA1_MOUSE	tr|A0A384C0R4|A0A384C0R4_URSMA
OG0008977	sp|Q148A4|PPR32_MOUSE	tr|A0A384DFC1|A0A384DFC1_URSMA
OG0008978	sp|Q3TKY6|CWC27_MOUSE	tr|A0A8M1F4B3|A0A8M1F4B3_URSMA
OG0008979	tr|Q3TQ88|Q3TQ88_MOUSE	tr|A0A8M1G3Z9|A0A8M1G3Z9_URSMA
OG0008980	sp|Q3UHC2|LRRK1_MOUSE	tr|A0A8M1GU21|A0A8M1GU21_URSMA
OG0008981	sp|Q3UK10|B9D2_MOUSE	tr|A0A8M1GD74|A0A8M1GD74_URSMA
OG0008982	sp|Q3UMF9|FAXC_MOUSE	tr|A0A384D8X1|A0A384D8X1_URSMA
OG0008983	sp|Q3UN04|UBP30_MOUSE	tr|A0A8M1F1P1|A0A8M1F1P1_URSMA
OG0008984	sp|Q3UQN2|FCHO2_MOUSE	tr|A0A8M1F8E1|A0A8M1F8E1_URSMA
OG0008985	sp|Q497L8|S22AG_MOUSE	tr|A0A384DBP7|A0A384DBP7_URSMA
OG0008986	sp|Q50L42|PA24E_MOUSE	tr|A0A384D035|A0A384D035_URSMA
OG0008987	sp|Q61553|FSCN1_MOUSE	tr|A0A8M1G4X4|A0A8M1G4X4_URSMA
OG0008988	sp|Q6ZQ29|TAOK2_MOUSE	tr|A0A384BLM9|A0A384BLM9_URSMA
OG0008989	sp|Q78JT3|3HAO_MOUSE	tr|A0A8M1FFI5|A0A8M1FFI5_URSMA
OG0008990	sp|Q7TPG6|TAFA3_MOUSE	tr|A0A384D5R4|A0A384D5R4_URSMA
OG0008991	sp|Q8BHJ9|SLU7_MOUSE	tr|A0A384C6X2|A0A384C6X2_URSMA
OG0008992	tr|Q8BIS1|Q8BIS1_MOUSE	tr|A0A384BZ32|A0A384BZ32_URSMA
OG0008993	sp|Q8BRJ4|PPR3E_MOUSE	tr|A0A8M1F3L1|A0A8M1F3L1_URSMA
OG0008994	sp|Q8C0E3|TRI47_MOUSE	tr|A0A8M1GN10|A0A8M1GN10_URSMA
OG0008995	sp|Q8CI15|SPHK1_MOUSE	tr|A0A384CBJ8|A0A384CBJ8_URSMA
OG0008996	sp|Q8CI52|ASTRC_MOUSE	tr|A0A8M1F5R8|A0A8M1F5R8_URSMA
OG0008997	sp|Q8K019|BCLF1_MOUSE	tr|A0A384C325|A0A384C325_URSMA
OG0008998	sp|Q8K348|ACV1C_MOUSE	tr|A0A8M1GY54|A0A8M1GY54_URSMA
OG0008999	sp|Q8VCZ2|TM45B_MOUSE	tr|A0A384BVB6|A0A384BVB6_URSMA
OG0009000	sp|Q91VI7|RINI_MOUSE	tr|A0A8M1GJ29|A0A8M1GJ29_URSMA
OG0009001	sp|Q91VR8|BRK1_MOUSE	tr|A0A384CMQ1|A0A384CMQ1_URSMA
OG0009002	sp|Q99KJ5|TCF19_MOUSE	tr|A0A384C8E0|A0A384C8E0_URSMA
OG0009003	sp|Q99KR7|PPIF_MOUSE	tr|A0A384CI98|A0A384CI98_URSMA
OG0009004	sp|Q99KX1|MLF2_MOUSE	tr|A0A8M1GSE4|A0A8M1GSE4_URSMA
OG0009005	sp|Q99P31|HPBP1_MOUSE	tr|A0A8M1G297|A0A8M1G297_URSMA
OG0009006	sp|Q99PG2|OGFR_MOUSE	tr|A0A8M1GSF7|A0A8M1GSF7_URSMA
OG0009007	sp|Q9CQK3|RDM1_MOUSE	tr|A0A384CAB9|A0A384CAB9_URSMA
OG0009008	sp|Q9CWI3|BCCIP_MOUSE	tr|A0A384BMN8|A0A384BMN8_URSMA
OG0009009	sp|Q9CYB0|TRI13_MOUSE	tr|A0A384DE55|A0A384DE55_URSMA
OG0009010	sp|Q9D0B1|ZN524_MOUSE	tr|A0A8M1G279|A0A8M1G279_URSMA
OG0009011	sp|Q9D0I9|SYRC_MOUSE	tr|A0A384C726|A0A384C726_URSMA
OG0009012	sp|Q9D0J8|PTMS_MOUSE	tr|A0A8M1GS45|A0A8M1GS45_URSMA
OG0009013	sp|Q9D6Z0|ALKB7_MOUSE	tr|A0A8M1FPY0|A0A8M1FPY0_URSMA
OG0009014	sp|Q9D8P4|RM17_MOUSE	tr|A0A384DQC5|A0A384DQC5_URSMA
OG0009015	sp|Q9D9W6|F217A_MOUSE	tr|A0A384C8Y9|A0A384C8Y9_URSMA
OG0009016	sp|Q9DB10|EMRE_MOUSE	tr|A0A384D338|A0A384D338_URSMA
OG0009017	sp|Q9DBS5|KLC4_MOUSE	tr|A0A384C5E2|A0A384C5E2_URSMA
OG0009018	sp|Q9DCX7|TM174_MOUSE	tr|A0A8M1F346|A0A8M1F346_URSMA
OG0009019	sp|Q9JJS7|P2RY4_MOUSE	tr|A0A384DUB1|A0A384DUB1_URSMA
OG0009020	sp|Q9JKJ9|CP39A_MOUSE	tr|A0A384C5D9|A0A384C5D9_URSMA
OG0009021	sp|Q9QZ67|PPM1D_MOUSE	tr|A0A384CG32|A0A384CG32_URSMA
OG0009022	sp|Q9R001|ATS5_MOUSE	tr|A0A384CZ97|A0A384CZ97_URSMA
OG0009023	sp|Q9Z2B1|I18RA_MOUSE	tr|A0A384CR80|A0A384CR80_URSMA
