Orthogroup	Mus_musculus	Lynx_canadensis
OG0008489	sp|Q9CXL7|SNORC_MOUSE	tr|A0A667HAQ9|A0A667HAQ9_LYNCA
OG0008490	sp|Q9JI39|ABCBA_MOUSE	tr|A0A667HAV9|A0A667HAV9_LYNCA
OG0008491	sp|Q810A1|ZNF18_MOUSE	tr|A0A667HB76|A0A667HB76_LYNCA
OG0008492	sp|Q8BKN5|GCP5_MOUSE	tr|A0A667HCM4|A0A667HCM4_LYNCA
OG0008493	sp|Q80YS5|LRC27_MOUSE	tr|A0A667HCS8|A0A667HCS8_LYNCA
OG0008494	sp|P97393|RHG05_MOUSE	tr|A0A667HD58|A0A667HD58_LYNCA
OG0008495	sp|O35659|GLP1R_MOUSE	tr|A0A667HEQ8|A0A667HEQ8_LYNCA
OG0008496	sp|Q8CHW4|EI2BE_MOUSE	tr|A0A667HF09|A0A667HF09_LYNCA
OG0008497	sp|Q6Y5D8|RHG10_MOUSE	tr|A0A667HFI4|A0A667HFI4_LYNCA
OG0008498	sp|Q91WB7|UBTD1_MOUSE	tr|A0A667HK59|A0A667HK59_LYNCA
OG0008499	sp|Q99LJ0|CT2NL_MOUSE	tr|A0A667HLG0|A0A667HLG0_LYNCA
OG0008500	sp|P61082|UBC12_MOUSE	tr|A0A667HP53|A0A667HP53_LYNCA
OG0008501	tr|G3UVV3|G3UVV3_MOUSE	tr|A0A667HQ88|A0A667HQ88_LYNCA
OG0008502	sp|Q80V85|TRI62_MOUSE	tr|A0A667HR35|A0A667HR35_LYNCA
OG0008503	sp|P29595|NEDD8_MOUSE	tr|A0A667HW17|A0A667HW17_LYNCA
OG0008504	sp|Q8BY87|UBP47_MOUSE	tr|A0A667HWK2|A0A667HWK2_LYNCA
OG0008505	sp|Q3UFY8|TM10C_MOUSE	tr|A0A667HWT7|A0A667HWT7_LYNCA
OG0008506	sp|Q6DIB4|NOL4L_MOUSE	tr|A0A667HZG1|A0A667HZG1_LYNCA
OG0008507	sp|Q7TNM2|TRI46_MOUSE	tr|A0A667I3K1|A0A667I3K1_LYNCA
OG0008508	sp|Q921W0|CHM1A_MOUSE	tr|A0A667I3W3|A0A667I3W3_LYNCA
OG0008509	sp|Q922B9|ITPI2_MOUSE	tr|A0A667I4L8|A0A667I4L8_LYNCA
OG0008510	sp|P0C0P8|NPS_MOUSE	tr|A0A667I4M4|A0A667I4M4_LYNCA
OG0008511	sp|Q60925|DBP_MOUSE	tr|A0A667I5P5|A0A667I5P5_LYNCA
OG0008512	tr|Q8BJX2|Q8BJX2_MOUSE	tr|A0A667I6X2|A0A667I6X2_LYNCA
OG0008513	sp|O88668|CREG1_MOUSE	tr|A0A667I790|A0A667I790_LYNCA
OG0008514	sp|Q9D702|TMM52_MOUSE	tr|A0A667I8X4|A0A667I8X4_LYNCA
OG0008515	sp|Q8BTZ5|ANR46_MOUSE	tr|A0A667I9C2|A0A667I9C2_LYNCA
OG0008516	sp|Q3TMV7|PYRD1_MOUSE	tr|A0A667IFH0|A0A667IFH0_LYNCA
OG0008517	sp|Q6A037|N4BP1_MOUSE	tr|A0A667IFH9|A0A667IFH9_LYNCA
OG0008518	sp|Q9CR60|GOT1B_MOUSE	tr|A0A667IG06|A0A667IG06_LYNCA
OG0008519	sp|Q6PFY9|CC14B_MOUSE	tr|A0A667IJK4|A0A667IJK4_LYNCA
OG0008520	sp|Q8JZU6|PXDC1_MOUSE	tr|A0A667IK17|A0A667IK17_LYNCA
OG0008521	sp|Q9QXL8|NDK7_MOUSE	tr|A0A667IKJ7|A0A667IKJ7_LYNCA
OG0008522	sp|Q8K2R5|ZN668_MOUSE	tr|A0A667J4I9|A0A667J4I9_LYNCA
OG0008523	sp|Q9CQA5|MED4_MOUSE	tr|A0A667FEQ8|A0A667FEQ8_LYNCA
OG0008524	sp|Q8BHJ6|SERC5_MOUSE	tr|A0A667FN87|A0A667FN87_LYNCA
OG0008525	sp|Q9CQZ5|NDUA6_MOUSE	tr|A0A667FQB6|A0A667FQB6_LYNCA
OG0008526	sp|Q9CWV7|ZSWM1_MOUSE	tr|A0A667FQI4|A0A667FQI4_LYNCA
OG0008527	sp|P43027|GDF5_MOUSE	tr|A0A667FS74|A0A667FS74_LYNCA
OG0008528	sp|E9PW74|GIMD1_MOUSE	tr|A0A667FSM0|A0A667FSM0_LYNCA
OG0008529	sp|Q8K072|REEP4_MOUSE	tr|A0A667FSP3|A0A667FSP3_LYNCA
OG0008530	sp|Q497V5|SRBD1_MOUSE	tr|A0A667FTQ4|A0A667FTQ4_LYNCA
OG0008531	sp|Q9DAZ9|ANCHR_MOUSE	tr|A0A667FX98|A0A667FX98_LYNCA
OG0008532	sp|P21614|VTDB_MOUSE	tr|A0A667FXH4|A0A667FXH4_LYNCA
OG0008533	sp|Q69Z61|PWP2A_MOUSE	tr|A0A667G143|A0A667G143_LYNCA
OG0008534	sp|O70325|GPX4_MOUSE	tr|A0A667G2B5|A0A667G2B5_LYNCA
OG0008535	sp|Q05306|COAA1_MOUSE	tr|A0A667G5L5|A0A667G5L5_LYNCA
OG0008536	sp|P48986|NDF6_MOUSE	tr|A0A667G6L3|A0A667G6L3_LYNCA
OG0008537	sp|Q9JJG9|NOA1_MOUSE	tr|A0A667G7T4|A0A667G7T4_LYNCA
OG0008538	sp|Q60767|LY75_MOUSE	tr|A0A667G8V4|A0A667G8V4_LYNCA
OG0008539	sp|Q9QXZ7|NR2E3_MOUSE	tr|A0A667GBV7|A0A667GBV7_LYNCA
OG0008540	sp|Q3UTY6|THSD4_MOUSE	tr|A0A667GBY7|A0A667GBY7_LYNCA
OG0008541	sp|Q8CH40|NUDT6_MOUSE	tr|A0A667GBZ6|A0A667GBZ6_LYNCA
OG0008542	sp|Q80Y55|BSDC1_MOUSE	tr|A0A667GC89|A0A667GC89_LYNCA
OG0008543	sp|Q8BYR8|S41A2_MOUSE	tr|A0A667GCI4|A0A667GCI4_LYNCA
OG0008544	sp|Q8CHY6|P66A_MOUSE	tr|A0A667GCX8|A0A667GCX8_LYNCA
OG0008545	sp|Q91VH2|SNX9_MOUSE	tr|A0A667GEP0|A0A667GEP0_LYNCA
OG0008546	sp|P0CB42|ALKB1_MOUSE	tr|A0A667GG72|A0A667GG72_LYNCA
OG0008547	sp|Q9D684|RIN2_MOUSE	tr|A0A667GHK0|A0A667GHK0_LYNCA
OG0008548	sp|Q9D572|UBX11_MOUSE	tr|A0A667GIU5|A0A667GIU5_LYNCA
OG0008549	sp|Q9D8X2|CC124_MOUSE	tr|A0A667GMZ1|A0A667GMZ1_LYNCA
OG0008550	tr|G3X9N5|G3X9N5_MOUSE	tr|A0A667GN26|A0A667GN26_LYNCA
OG0008551	sp|P57080|UBP25_MOUSE	tr|A0A667GN33|A0A667GN33_LYNCA
OG0008552	sp|Q7TSH7|KCNF1_MOUSE	tr|A0A667GPB2|A0A667GPB2_LYNCA
OG0008553	sp|O08859|TSG6_MOUSE	tr|A0A667GQT3|A0A667GQT3_LYNCA
OG0008554	sp|Q91V98|CD248_MOUSE	tr|A0A667GVC4|A0A667GVC4_LYNCA
OG0008555	sp|Q9D945|LLPH_MOUSE	tr|A0A667GVI9|A0A667GVI9_LYNCA
OG0008556	sp|Q9DC48|PRP17_MOUSE	tr|A0A667GWZ2|A0A667GWZ2_LYNCA
OG0008557	sp|Q99LG4|TTC5_MOUSE	tr|A0A667GY86|A0A667GY86_LYNCA
OG0008558	sp|Q6F3F9|AGRG6_MOUSE	tr|A0A667GZ12|A0A667GZ12_LYNCA
OG0008559	sp|Q8VIG0|ZCH14_MOUSE	tr|A0A667H3M6|A0A667H3M6_LYNCA
OG0008560	tr|Q8BGS5|Q8BGS5_MOUSE	tr|A0A667H408|A0A667H408_LYNCA
OG0008561	sp|O35316|SC6A6_MOUSE	tr|A0A667H796|A0A667H796_LYNCA
OG0008562	sp|Q9JJ78|TOPK_MOUSE	tr|A0A667HB39|A0A667HB39_LYNCA
OG0008563	sp|Q8BJ51|MFS11_MOUSE	tr|A0A667HC76|A0A667HC76_LYNCA
OG0008564	sp|Q80VJ2|SRA1_MOUSE	tr|A0A667HDV4|A0A667HDV4_LYNCA
OG0008565	sp|Q6NZK5|K1328_MOUSE	tr|A0A667HFJ9|A0A667HFJ9_LYNCA
OG0008566	sp|Q8BGA2|LHPL2_MOUSE	tr|A0A667HFN0|A0A667HFN0_LYNCA
OG0008567	sp|P59242|CING_MOUSE	tr|A0A667HGP6|A0A667HGP6_LYNCA
OG0008568	sp|Q91VB2|KCC1G_MOUSE	tr|A0A667HHE7|A0A667HHE7_LYNCA
OG0008569	sp|A2ALS5|RPGP1_MOUSE	tr|A0A667HHE9|A0A667HHE9_LYNCA
OG0008570	sp|O55208|FIGLA_MOUSE	tr|A0A667HID1|A0A667HID1_LYNCA
OG0008571	sp|Q8BHC4|DCAKD_MOUSE	tr|A0A667HIM6|A0A667HIM6_LYNCA
OG0008572	sp|Q61247|A2AP_MOUSE	tr|A0A667HJP3|A0A667HJP3_LYNCA
OG0008573	sp|Q9D8Y8|ING5_MOUSE	tr|A0A667HLZ0|A0A667HLZ0_LYNCA
OG0008574	sp|A2RSY6|TRM1L_MOUSE	tr|A0A667HNH7|A0A667HNH7_LYNCA
OG0008575	sp|Q8BLM0|KLF8_MOUSE	tr|A0A667HRV1|A0A667HRV1_LYNCA
OG0008576	sp|Q9CQP3|CHCH5_MOUSE	tr|A0A667HSF8|A0A667HSF8_LYNCA
OG0008577	sp|Q00288|PAX8_MOUSE	tr|A0A667HSY2|A0A667HSY2_LYNCA
OG0008578	sp|P97816|S100G_MOUSE	tr|A0A667HXL9|A0A667HXL9_LYNCA
OG0008579	sp|Q9DB75|CDIP1_MOUSE	tr|A0A667HXP2|A0A667HXP2_LYNCA
OG0008580	sp|Q9Z184|PADI3_MOUSE	tr|A0A667HZ34|A0A667HZ34_LYNCA
OG0008581	sp|Q0VG85|CC162_MOUSE	tr|A0A667I6H8|A0A667I6H8_LYNCA
OG0008582	sp|Q9D1Q4|DPM3_MOUSE	tr|A0A667I767|A0A667I767_LYNCA
OG0008583	sp|Q6P3D0|NUD16_MOUSE	tr|A0A667IB54|A0A667IB54_LYNCA
OG0008584	sp|P08030|APT_MOUSE	tr|A0A667IBJ1|A0A667IBJ1_LYNCA
OG0008585	sp|Q9D0B6|PBDC1_MOUSE	tr|A0A667IC00|A0A667IC00_LYNCA
OG0008586	tr|Q3ULL6|Q3ULL6_MOUSE	tr|A0A667IDW1|A0A667IDW1_LYNCA
OG0008587	sp|Q8BGY7|F210A_MOUSE	tr|A0A667IF30|A0A667IF30_LYNCA
OG0008588	sp|E9Q9R3|FIMP_MOUSE	tr|A0A667IF57|A0A667IF57_LYNCA
OG0008589	sp|Q8K5A4|RSLAA_MOUSE	tr|A0A667IFX9|A0A667IFX9_LYNCA
OG0008590	sp|P17433|SPI1_MOUSE	tr|A0A667IJI2|A0A667IJI2_LYNCA
OG0008591	sp|Q920M7|SYT17_MOUSE	tr|A0A667IKY5|A0A667IKY5_LYNCA
OG0008592	sp|Q8BZT9|LACC1_MOUSE	tr|A0A667FEV0|A0A667FEV0_LYNCA
OG0008593	tr|Q8C5Z9|Q8C5Z9_MOUSE	tr|A0A667FFU2|A0A667FFU2_LYNCA
OG0008594	sp|Q61703|ITIH2_MOUSE	tr|A0A667FJB8|A0A667FJB8_LYNCA
OG0008595	sp|O35083|PLCA_MOUSE	tr|A0A667FKE7|A0A667FKE7_LYNCA
OG0008596	tr|B2RWG3|B2RWG3_MOUSE	tr|A0A667FM79|A0A667FM79_LYNCA
OG0008597	sp|Q8BL07|GP150_MOUSE	tr|A0A667FSW0|A0A667FSW0_LYNCA
OG0008598	sp|Q9JIE6|TSLP_MOUSE	tr|A0A667G0J7|A0A667G0J7_LYNCA
OG0008599	sp|Q9CX34|SGT1_MOUSE	tr|A0A667G117|A0A667G117_LYNCA
OG0008600	tr|A0A286YD60|A0A286YD60_MOUSE	tr|A0A667G3J0|A0A667G3J0_LYNCA
OG0008601	sp|Q9ERU9|RBP2_MOUSE	tr|A0A667G6C8|A0A667G6C8_LYNCA
OG0008602	sp|Q6ZPF3|TIAM2_MOUSE	tr|A0A667GAI2|A0A667GAI2_LYNCA
OG0008603	sp|Q5BL07|PEX1_MOUSE	tr|A0A667GAM9|A0A667GAM9_LYNCA
OG0008604	sp|Q9CZ91|SRFB1_MOUSE	tr|A0A667GDG1|A0A667GDG1_LYNCA
OG0008605	sp|P56677|ST14_MOUSE	tr|A0A667GGW1|A0A667GGW1_LYNCA
OG0008606	sp|Q9CX84|RGS19_MOUSE	tr|A0A667GJH9|A0A667GJH9_LYNCA
OG0008607	sp|Q6PCX7|RGMA_MOUSE	tr|A0A667GJY6|A0A667GJY6_LYNCA
OG0008608	sp|Q8K0D7|GET1_MOUSE	tr|A0A667GLR7|A0A667GLR7_LYNCA
OG0008609	tr|A0A2I3BQG2|A0A2I3BQG2_MOUSE	tr|A0A667GNT6|A0A667GNT6_LYNCA
OG0008610	sp|Q8CFP6|DJC27_MOUSE	tr|A0A667GQF1|A0A667GQF1_LYNCA
OG0008611	sp|P23298|KPCL_MOUSE	tr|A0A667GR46|A0A667GR46_LYNCA
OG0008612	sp|P97435|ENTK_MOUSE	tr|A0A667GU20|A0A667GU20_LYNCA
OG0008613	tr|A2A484|A2A484_MOUSE	tr|A0A667GYL4|A0A667GYL4_LYNCA
OG0008614	sp|Q8BJM3|R3HCL_MOUSE	tr|A0A667H236|A0A667H236_LYNCA
OG0008615	sp|Q9DCU9|HOGA1_MOUSE	tr|A0A667H3H1|A0A667H3H1_LYNCA
OG0008616	tr|A0A140LIX9|A0A140LIX9_MOUSE	tr|A0A667H3M4|A0A667H3M4_LYNCA
OG0008617	sp|Q8CDN8|CCD38_MOUSE	tr|A0A667H4J4|A0A667H4J4_LYNCA
OG0008618	sp|P97805|FAM3D_MOUSE	tr|A0A667H592|A0A667H592_LYNCA
OG0008619	sp|Q8BLX4|FUCT1_MOUSE	tr|A0A667H5G8|A0A667H5G8_LYNCA
OG0008620	sp|Q9D125|RT25_MOUSE	tr|A0A667H623|A0A667H623_LYNCA
OG0008621	sp|Q8BHB7|CP046_MOUSE	tr|A0A667HB63|A0A667HB63_LYNCA
OG0008622	sp|P56389|CDD_MOUSE	tr|A0A667HD50|A0A667HD50_LYNCA
OG0008623	sp|Q8BLR9|HIF1N_MOUSE	tr|A0A667HED2|A0A667HED2_LYNCA
OG0008624	sp|P97492|RGS14_MOUSE	tr|A0A667HEE4|A0A667HEE4_LYNCA
OG0008625	sp|O08576|RUN3A_MOUSE	tr|A0A667HFF8|A0A667HFF8_LYNCA
OG0008626	sp|P50481|LHX3_MOUSE	tr|A0A667HFR0|A0A667HFR0_LYNCA
OG0008627	sp|Q9D256|ISK12_MOUSE	tr|A0A667HGB1|A0A667HGB1_LYNCA
OG0008628	sp|Q9D1Q6|ERP44_MOUSE	tr|A0A667HGQ6|A0A667HGQ6_LYNCA
OG0008629	sp|Q8C0E2|VP26B_MOUSE	tr|A0A667HH43|A0A667HH43_LYNCA
OG0008630	sp|Q9D8Z1|ASCC1_MOUSE	tr|A0A667HI76|A0A667HI76_LYNCA
OG0008631	sp|Q8BJ71|NUP93_MOUSE	tr|A0A667HJ05|A0A667HJ05_LYNCA
OG0008632	sp|Q9QZ08|NAGK_MOUSE	tr|A0A667HJ27|A0A667HJ27_LYNCA
OG0008633	sp|Q8BX43|TR19L_MOUSE	tr|A0A667HK91|A0A667HK91_LYNCA
OG0008634	sp|Q9JIL2|CCL28_MOUSE	tr|A0A667HKK3|A0A667HKK3_LYNCA
OG0008635	sp|Q8C8Y5|SAMD7_MOUSE	tr|A0A667HLE9|A0A667HLE9_LYNCA
OG0008636	sp|Q7TQJ8|WTIP_MOUSE	tr|A0A667HM46|A0A667HM46_LYNCA
OG0008637	sp|Q14AX6|CDK12_MOUSE	tr|A0A667HMH5|A0A667HMH5_LYNCA
OG0008638	sp|D3Z752|SPXN_MOUSE	tr|A0A667HRR2|A0A667HRR2_LYNCA
OG0008639	sp|P11680|PROP_MOUSE	tr|A0A667HRX6|A0A667HRX6_LYNCA
OG0008640	sp|Q9QYM5|RND2_MOUSE	tr|A0A667HT90|A0A667HT90_LYNCA
OG0008641	sp|Q80W93|HYDIN_MOUSE	tr|A0A667HU45|A0A667HU45_LYNCA
OG0008642	sp|Q61502|E2F5_MOUSE	tr|A0A667HWW7|A0A667HWW7_LYNCA
OG0008643	sp|Q91WF3|ADCY4_MOUSE	tr|A0A667HY59|A0A667HY59_LYNCA
OG0008644	sp|P40646|SOX7_MOUSE	tr|A0A667I152|A0A667I152_LYNCA
OG0008645	sp|Q99J78|DEFI8_MOUSE	tr|A0A667I1K7|A0A667I1K7_LYNCA
OG0008646	sp|Q8K209|AGRG1_MOUSE	tr|A0A667I239|A0A667I239_LYNCA
OG0008647	sp|O70283|WNT2B_MOUSE	tr|A0A667I3S6|A0A667I3S6_LYNCA
OG0008648	sp|Q9CPY0|MRM2_MOUSE	tr|A0A667I400|A0A667I400_LYNCA
OG0008649	sp|Q9EQ28|DPOD3_MOUSE	tr|A0A667I6H2|A0A667I6H2_LYNCA
OG0008650	tr|Q9DCP4|Q9DCP4_MOUSE	tr|A0A667IDI9|A0A667IDI9_LYNCA
OG0008651	sp|Q8BZ20|PAR12_MOUSE	tr|A0A667IE75|A0A667IE75_LYNCA
OG0008652	sp|Q6P3B9|RBFA_MOUSE	tr|A0A667IF27|A0A667IF27_LYNCA
OG0008653	tr|Q3TIX6|Q3TIX6_MOUSE	tr|A0A667IHX9|A0A667IHX9_LYNCA
OG0008654	sp|O70146|TESK1_MOUSE	tr|A0A667IIB3|A0A667IIB3_LYNCA
OG0008655	sp|Q9QZ11|EXO1_MOUSE	tr|A0A667IL76|A0A667IL76_LYNCA
OG0008656	sp|Q9ER64|OSBL5_MOUSE	tr|A0A667IM86|A0A667IM86_LYNCA
OG0008657	sp|A2ASQ1|AGRIN_MOUSE	tr|A0A667IMW5|A0A667IMW5_LYNCA
OG0008658	sp|Q9D0B1|ZN524_MOUSE	tr|A0A667IQX5|A0A667IQX5_LYNCA
OG0008659	sp|Q3UIA2|RHG17_MOUSE	tr|A0A667J5H9|A0A667J5H9_LYNCA
OG0008660	sp|P35583|FOXA2_MOUSE	tr|A0A667FGB2|A0A667FGB2_LYNCA
OG0008661	sp|Q9CQ79|TXND9_MOUSE	tr|A0A667FXW4|A0A667FXW4_LYNCA
OG0008662	sp|Q9R0P5|DEST_MOUSE	tr|A0A667G0R4|A0A667G0R4_LYNCA
OG0008663	sp|P59114|CAPAM_MOUSE	tr|A0A667G1Z5|A0A667G1Z5_LYNCA
OG0008664	sp|Q8VCL2|SCO2_MOUSE	tr|A0A667G3F9|A0A667G3F9_LYNCA
OG0008665	sp|O54865|GCYB1_MOUSE	tr|A0A667G686|A0A667G686_LYNCA
OG0008666	sp|Q9DCD5|TJAP1_MOUSE	tr|A0A667G698|A0A667G698_LYNCA
OG0008667	sp|Q8K201|KCT2_MOUSE	tr|A0A667GA29|A0A667GA29_LYNCA
OG0008668	tr|Q3UNZ2|Q3UNZ2_MOUSE	tr|A0A667GA50|A0A667GA50_LYNCA
OG0008669	sp|Q9ERI6|RDH14_MOUSE	tr|A0A667GB86|A0A667GB86_LYNCA
OG0008670	sp|Q8K368|FANCI_MOUSE	tr|A0A667GE05|A0A667GE05_LYNCA
OG0008671	sp|Q8BVF4|CCD30_MOUSE	tr|A0A667GFE6|A0A667GFE6_LYNCA
OG0008672	sp|Q9CPS8|SMAKA_MOUSE	tr|A0A667GG12|A0A667GG12_LYNCA
OG0008673	sp|A8VU90|ANKL1_MOUSE	tr|A0A667GHC6|A0A667GHC6_LYNCA
OG0008674	sp|Q8C8S3|T150C_MOUSE	tr|A0A667GJZ5|A0A667GJZ5_LYNCA
OG0008675	sp|Q8CG50|RAB43_MOUSE	tr|A0A667GK00|A0A667GK00_LYNCA
OG0008676	sp|Q8CB87|RAB44_MOUSE	tr|A0A667GKM6|A0A667GKM6_LYNCA
OG0008677	tr|A0A1D5RLR8|A0A1D5RLR8_MOUSE	tr|A0A667GP04|A0A667GP04_LYNCA
OG0008678	sp|Q8R3I2|MBOA2_MOUSE	tr|A0A667GTA7|A0A667GTA7_LYNCA
OG0008679	sp|Q8CAA7|PGM2L_MOUSE	tr|A0A667GUY8|A0A667GUY8_LYNCA
OG0008680	sp|O55003|BNIP3_MOUSE	tr|A0A667GVU4|A0A667GVU4_LYNCA
OG0008681	sp|P68500|CNTN5_MOUSE	tr|A0A667GWL7|A0A667GWL7_LYNCA
OG0008682	sp|Q8BHW9|SLNL1_MOUSE	tr|A0A667GYL2|A0A667GYL2_LYNCA
OG0008683	sp|A2A259|PK2L1_MOUSE	tr|A0A667GZK3|A0A667GZK3_LYNCA
OG0008684	sp|Q08509|EPS8_MOUSE	tr|A0A667H0G3|A0A667H0G3_LYNCA
OG0008685	sp|Q91YP3|DEOC_MOUSE	tr|A0A667H0R7|A0A667H0R7_LYNCA
OG0008686	sp|Q7TQE6|MACOI_MOUSE	tr|A0A667H2L7|A0A667H2L7_LYNCA
OG0008687	sp|Q8C804|SPICE_MOUSE	tr|A0A667H445|A0A667H445_LYNCA
OG0008688	sp|O35486|CRYGS_MOUSE	tr|A0A667H4D0|A0A667H4D0_LYNCA
OG0008689	sp|Q8CHS8|VP37A_MOUSE	tr|A0A667H5N7|A0A667H5N7_LYNCA
OG0008690	sp|Q3TNL8|IPRI_MOUSE	tr|A0A667H6J1|A0A667H6J1_LYNCA
OG0008691	sp|Q9WUD1|CHIP_MOUSE	tr|A0A667H8V7|A0A667H8V7_LYNCA
OG0008692	sp|Q7TT41|MOXD2_MOUSE	tr|A0A667H9G1|A0A667H9G1_LYNCA
OG0008693	sp|Q6IQY5|CEP70_MOUSE	tr|A0A667HC63|A0A667HC63_LYNCA
OG0008694	sp|Q8BG17|NOL12_MOUSE	tr|A0A667HCN1|A0A667HCN1_LYNCA
OG0008695	sp|P31996|CD68_MOUSE	tr|A0A667HDX1|A0A667HDX1_LYNCA
OG0008696	sp|Q9JJN6|CNBP1_MOUSE	tr|A0A667HED7|A0A667HED7_LYNCA
OG0008697	sp|Q8BFY6|PEF1_MOUSE	tr|A0A667HGQ4|A0A667HGQ4_LYNCA
OG0008698	sp|Q9Z132|RSPO1_MOUSE	tr|A0A667HIV6|A0A667HIV6_LYNCA
OG0008699	sp|Q61462|CY24A_MOUSE	tr|A0A667HLG4|A0A667HLG4_LYNCA
OG0008700	tr|J3QK56|J3QK56_MOUSE	tr|A0A667HR93|A0A667HR93_LYNCA
OG0008701	sp|P53808|PPCT_MOUSE	tr|A0A667HTR5|A0A667HTR5_LYNCA
OG0008702	sp|P97432|NBR1_MOUSE	tr|A0A667HU74|A0A667HU74_LYNCA
OG0008703	sp|Q9DAI4|ZBT43_MOUSE	tr|A0A667HW03|A0A667HW03_LYNCA
OG0008704	sp|Q6E1M8|AWAT2_MOUSE	tr|A0A667HY54|A0A667HY54_LYNCA
OG0008705	sp|Q8R1I2|GRP_MOUSE	tr|A0A667HZB4|A0A667HZB4_LYNCA
OG0008706	sp|O08580|ERR1_MOUSE	tr|A0A667I1H0|A0A667I1H0_LYNCA
OG0008707	sp|O70591|PFD2_MOUSE	tr|A0A667I1I5|A0A667I1I5_LYNCA
OG0008708	sp|P70188|KIFA3_MOUSE	tr|A0A667I288|A0A667I288_LYNCA
OG0008709	sp|P47867|SCG3_MOUSE	tr|A0A667I4G9|A0A667I4G9_LYNCA
OG0008710	sp|Q8C2E4|PTCD1_MOUSE	tr|A0A667I640|A0A667I640_LYNCA
OG0008711	sp|B1AXH1|NHSL2_MOUSE	tr|A0A667I913|A0A667I913_LYNCA
OG0008712	sp|A2AUM9|CE152_MOUSE	tr|A0A667IA28|A0A667IA28_LYNCA
OG0008713	sp|Q05793|PGBM_MOUSE	tr|A0A667IAF7|A0A667IAF7_LYNCA
OG0008714	tr|J3QMK2|J3QMK2_MOUSE	tr|A0A667IBP6|A0A667IBP6_LYNCA
OG0008715	sp|Q9JLF6|TGM1_MOUSE	tr|A0A667ICN4|A0A667ICN4_LYNCA
OG0008716	sp|Q8BVA4|LMOD1_MOUSE	tr|A0A667ILE8|A0A667ILE8_LYNCA
OG0008717	sp|Q9WVH3|FOXO4_MOUSE	tr|A0A667IMY4|A0A667IMY4_LYNCA
OG0008718	sp|Q8R035|ICT1_MOUSE	tr|A0A667IPR4|A0A667IPR4_LYNCA
OG0008719	sp|Q504N2|S22AF_MOUSE	tr|A0A667IZE7|A0A667IZE7_LYNCA
OG0008720	sp|Q8BWA8|ARHGJ_MOUSE	tr|A0A667J6H4|A0A667J6H4_LYNCA
OG0008721	sp|Q99PQ2|TRI11_MOUSE	tr|A0A667FFZ8|A0A667FFZ8_LYNCA
OG0008722	sp|Q6ZPR1|CFA97_MOUSE	tr|A0A667FLD5|A0A667FLD5_LYNCA
OG0008723	sp|Q99LW0|ANR10_MOUSE	tr|A0A667FMM9|A0A667FMM9_LYNCA
OG0008724	sp|P24369|PPIB_MOUSE	tr|A0A667FSE5|A0A667FSE5_LYNCA
OG0008725	sp|Q9R233|TPSN_MOUSE	tr|A0A667FYM9|A0A667FYM9_LYNCA
OG0008726	sp|Q9D269|CST11_MOUSE	tr|A0A667G128|A0A667G128_LYNCA
OG0008727	sp|Q9Z1P4|LGR5_MOUSE	tr|A0A667G351|A0A667G351_LYNCA
OG0008728	sp|Q8K1S2|UNC5D_MOUSE	tr|A0A667G4I2|A0A667G4I2_LYNCA
OG0008729	sp|Q8BK06|FBX9_MOUSE	tr|A0A667G4L5|A0A667G4L5_LYNCA
OG0008730	sp|Q9DBS1|TMM43_MOUSE	tr|A0A667GIQ8|A0A667GIQ8_LYNCA
OG0008731	sp|Q9CQA9|NTPCR_MOUSE	tr|A0A667GKS9|A0A667GKS9_LYNCA
OG0008732	sp|Q64519|SDC3_MOUSE	tr|A0A667GPZ7|A0A667GPZ7_LYNCA
OG0008733	sp|Q9Z223|MOC2B_MOUSE	tr|A0A667GSI7|A0A667GSI7_LYNCA
OG0008734	sp|Q8VED8|MTFR2_MOUSE	tr|A0A667GV17|A0A667GV17_LYNCA
OG0008735	sp|O35704|SPTC1_MOUSE	tr|A0A667GXT5|A0A667GXT5_LYNCA
OG0008736	sp|Q8VC88|GRAN_MOUSE	tr|A0A667GY95|A0A667GY95_LYNCA
OG0008737	sp|B8JK39|ITA9_MOUSE	tr|A0A667H027|A0A667H027_LYNCA
OG0008738	sp|P49070|CAMLG_MOUSE	tr|A0A667H204|A0A667H204_LYNCA
OG0008739	sp|Q3TY65|ICA1L_MOUSE	tr|A0A667H3U8|A0A667H3U8_LYNCA
OG0008740	tr|Q91XL1|Q91XL1_MOUSE	tr|A0A667H4X5|A0A667H4X5_LYNCA
OG0008741	sp|Q99N91|RM34_MOUSE	tr|A0A667H5W8|A0A667H5W8_LYNCA
OG0008742	sp|Q9CPZ1|CC198_MOUSE	tr|A0A667H994|A0A667H994_LYNCA
OG0008743	sp|O54998|FKBP7_MOUSE	tr|A0A667HB13|A0A667HB13_LYNCA
OG0008744	sp|Q80W04|TMCC2_MOUSE	tr|A0A667HCD2|A0A667HCD2_LYNCA
OG0008745	sp|P28229|CXG1_MOUSE	tr|A0A667HHP9|A0A667HHP9_LYNCA
OG0008746	sp|Q7TME2|SPAG5_MOUSE	tr|A0A667HJG8|A0A667HJG8_LYNCA
OG0008747	sp|Q8VEB4|PAG15_MOUSE	tr|A0A667HKN7|A0A667HKN7_LYNCA
OG0008748	sp|Q810M6|LIAT1_MOUSE	tr|A0A667HLC8|A0A667HLC8_LYNCA
OG0008749	sp|P52950|DBX1_MOUSE	tr|A0A667HPY3|A0A667HPY3_LYNCA
