Orthogroup	Mus_musculus	Sciurus_vulgaris
OG0009346	sp|P97717|ADA1B_MOUSE	tr|A0A8D2DKP3|A0A8D2DKP3_SCIVU
OG0009347	sp|Q0VG85|CC162_MOUSE	tr|A0A8D2D8J8|A0A8D2D8J8_SCIVU
OG0009348	sp|Q32MD9|CDON_MOUSE	tr|A0A8D2DIM4|A0A8D2DIM4_SCIVU
OG0009349	sp|Q3TQ03|CIART_MOUSE	tr|A0A8D2AF60|A0A8D2AF60_SCIVU
OG0009350	sp|Q3TRR0|MAP9_MOUSE	tr|A0A8D2B0D9|A0A8D2B0D9_SCIVU
OG0009351	sp|Q3UJU9|RMD3_MOUSE	tr|A0A8D2AIZ1|A0A8D2AIZ1_SCIVU
OG0009352	sp|Q3US41|ESRP1_MOUSE	tr|A0A8D2CKC7|A0A8D2CKC7_SCIVU
OG0009353	sp|Q504M8|RAB26_MOUSE	tr|A0A8D2JS21|A0A8D2JS21_SCIVU
OG0009354	sp|Q5M8S2|PRS46_MOUSE	tr|A0A8D2DR77|A0A8D2DR77_SCIVU
OG0009355	sp|Q5SWT3|S2535_MOUSE	tr|A0A8D2CS74|A0A8D2CS74_SCIVU
OG0009356	sp|Q60795|NF2L2_MOUSE	tr|A0A8D2CLQ9|A0A8D2CLQ9_SCIVU
OG0009357	sp|Q60945|MTCP1_MOUSE	tr|A0A8D2D7H6|A0A8D2D7H6_SCIVU
OG0009358	sp|Q62318|TIF1B_MOUSE	tr|A0A8D2JPH3|A0A8D2JPH3_SCIVU
OG0009359	sp|Q64327|MEA1_MOUSE	tr|A0A8D2CP60|A0A8D2CP60_SCIVU
OG0009360	tr|Q80T54|Q80T54_MOUSE	tr|A0A8D2JP86|A0A8D2JP86_SCIVU
OG0009361	sp|Q80VR2|ELL3_MOUSE	tr|A0A8D2AWN5|A0A8D2AWN5_SCIVU
OG0009362	sp|Q80YA3|DDHD1_MOUSE	tr|A0A8D2B6B4|A0A8D2B6B4_SCIVU
OG0009363	sp|Q8BFT9|SVOP_MOUSE	tr|A0A8D2CM75|A0A8D2CM75_SCIVU
OG0009364	sp|Q8BGA9|OXA1L_MOUSE	tr|A0A8D2ASX3|A0A8D2ASX3_SCIVU
OG0009365	sp|Q8BH26|TM251_MOUSE	tr|A0A8D2ALK6|A0A8D2ALK6_SCIVU
OG0009366	sp|Q8BN58|RHG28_MOUSE	tr|A0A8D2DEZ5|A0A8D2DEZ5_SCIVU
OG0009367	sp|Q8BQU6|CXG2_MOUSE	tr|A0A8D2ARY0|A0A8D2ARY0_SCIVU
OG0009368	sp|Q8BTJ4|ENPP4_MOUSE	tr|A0A8D2CMB9|A0A8D2CMB9_SCIVU
OG0009369	sp|Q8BTU7|RCCD1_MOUSE	tr|A0A8D2AXR4|A0A8D2AXR4_SCIVU
OG0009370	sp|Q8BV66|IFI44_MOUSE	tr|A0A8D2DQ66|A0A8D2DQ66_SCIVU
OG0009371	sp|Q8BXQ3|LRTM1_MOUSE	tr|A0A8D2D412|A0A8D2D412_SCIVU
OG0009372	sp|Q8C1R0|TSSK5_MOUSE	tr|A0A8D2AL35|A0A8D2AL35_SCIVU
OG0009373	sp|Q8C6Z1|MUC15_MOUSE	tr|A0A8D2BBV4|A0A8D2BBV4_SCIVU
OG0009374	sp|Q8K1S6|SPIR2_MOUSE	tr|A0A8D2JN05|A0A8D2JN05_SCIVU
OG0009375	sp|Q8VD12|Z385A_MOUSE	tr|A0A8D2AMF0|A0A8D2AMF0_SCIVU
OG0009376	sp|Q8VEK0|CC50A_MOUSE	tr|A0A8D2B2V5|A0A8D2B2V5_SCIVU
OG0009377	sp|Q91V76|CK054_MOUSE	tr|A0A8D2B9R8|A0A8D2B9R8_SCIVU
OG0009378	sp|Q91YP0|L2HDH_MOUSE	tr|A0A8D2B7L2|A0A8D2B7L2_SCIVU
OG0009379	sp|Q91ZJ5|UGPA_MOUSE	tr|A0A8D2DQW7|A0A8D2DQW7_SCIVU
OG0009380	sp|Q9CWL2|CASZ1_MOUSE	tr|A0A8D2B2N1|A0A8D2B2N1_SCIVU
OG0009381	sp|Q9D0U1|DTWD2_MOUSE	tr|A0A8D2CWW7|A0A8D2CWW7_SCIVU
OG0009382	sp|Q9D4W2|MFI_MOUSE	tr|A0A8D2CWA5|A0A8D2CWA5_SCIVU
OG0009383	sp|Q9D5U8|CNBD2_MOUSE	tr|A0A8D2D697|A0A8D2D697_SCIVU
OG0009384	sp|Q9D6N5|NC2A_MOUSE	tr|A0A8D2B4X5|A0A8D2B4X5_SCIVU
OG0009385	tr|Q9DAE2|Q9DAE2_MOUSE	tr|A0A8D2CMZ0|A0A8D2CMZ0_SCIVU
OG0009386	sp|Q9DAR7|DCPS_MOUSE	tr|A0A8D2DLA9|A0A8D2DLA9_SCIVU
OG0009387	sp|Q9DBT9|M2GD_MOUSE	tr|A0A8D2D0C0|A0A8D2D0C0_SCIVU
OG0009388	sp|Q9DC29|ABCB6_MOUSE	tr|A0A8D2D4R9|A0A8D2D4R9_SCIVU
OG0009389	sp|Q9DCB4|ARP21_MOUSE	tr|A0A8D2D5B9|A0A8D2D5B9_SCIVU
OG0009390	sp|Q9EP89|LACTB_MOUSE	tr|A0A8D2DGA0|A0A8D2DGA0_SCIVU
OG0009391	sp|Q9EPZ6|TBX18_MOUSE	tr|A0A8D2AUB0|A0A8D2AUB0_SCIVU
OG0009392	sp|Q9ERE9|JIP2_MOUSE	tr|A0A8D2CLY7|A0A8D2CLY7_SCIVU
OG0009393	sp|Q9QXY1|ZO3_MOUSE	tr|A0A8D2DUQ6|A0A8D2DUQ6_SCIVU
OG0009394	sp|Q9QYA2|TOM40_MOUSE	tr|A0A8D2DHW5|A0A8D2DHW5_SCIVU
OG0009395	sp|Q9QYJ7|DS13B_MOUSE	tr|A0A8D2CSA8|A0A8D2CSA8_SCIVU
OG0009396	sp|Q9R0B6|LAMC3_MOUSE	tr|A0A8D2JSZ6|A0A8D2JSZ6_SCIVU
OG0009397	sp|Q9R0L6|PCM1_MOUSE	tr|A0A8D2CVX4|A0A8D2CVX4_SCIVU
OG0009398	sp|Q9Z0E3|AIRE_MOUSE	tr|A0A8D2JSI4|A0A8D2JSI4_SCIVU
OG0009399	sp|A1E960|ODAM_MOUSE	tr|A0A8D2DQW9|A0A8D2DQW9_SCIVU
OG0009400	sp|A2A7Z8|ADCL3_MOUSE	tr|A0A8D2BB71|A0A8D2BB71_SCIVU
OG0009401	sp|A2BDP1|NALF2_MOUSE	tr|A0A8D2DE26|A0A8D2DE26_SCIVU
OG0009402	sp|E9Q612|PTPRO_MOUSE	tr|A0A8D2DD43|A0A8D2DD43_SCIVU
OG0009403	sp|G3UW36|C97D2_MOUSE	tr|A0A8D2CKU4|A0A8D2CKU4_SCIVU
OG0009404	sp|O08537|ESR2_MOUSE	tr|A0A8D2AK31|A0A8D2AK31_SCIVU
OG0009405	sp|O35969|GAMT_MOUSE	tr|A0A8D2DAT0|A0A8D2DAT0_SCIVU
OG0009406	sp|O89116|VTI1A_MOUSE	tr|A0A8D2AG33|A0A8D2AG33_SCIVU
OG0009407	sp|P15864|H12_MOUSE	tr|A0A8D2JLI4|A0A8D2JLI4_SCIVU
OG0009408	sp|P29477|NOS2_MOUSE	tr|A0A8D2CU02|A0A8D2CU02_SCIVU
OG0009409	sp|P35576|G6PC1_MOUSE	tr|A0A8D2ATM8|A0A8D2ATM8_SCIVU
OG0009410	sp|P41047|TNFL6_MOUSE	tr|A0A8D2DMQ5|A0A8D2DMQ5_SCIVU
OG0009411	sp|P43136|NR2F6_MOUSE	tr|A0A8D2DT40|A0A8D2DT40_SCIVU
OG0009412	sp|P56480|ATPB_MOUSE	tr|A0A8D2BBW1|A0A8D2BBW1_SCIVU
OG0009413	sp|P62748|HPCL1_MOUSE	tr|A0A8D2DFW7|A0A8D2DFW7_SCIVU
OG0009414	sp|P97821|CATC_MOUSE	tr|A0A8D2DQD8|A0A8D2DQD8_SCIVU
OG0009415	sp|Q00623|APOA1_MOUSE	tr|A0A8D2DPT1|A0A8D2DPT1_SCIVU
OG0009416	sp|Q148A4|PPR32_MOUSE	tr|A0A8D2CPU9|A0A8D2CPU9_SCIVU
OG0009417	sp|Q3TKY6|CWC27_MOUSE	tr|A0A8D2ARE2|A0A8D2ARE2_SCIVU
OG0009418	tr|Q3TQ88|Q3TQ88_MOUSE	tr|A0A8D2DE46|A0A8D2DE46_SCIVU
OG0009419	sp|Q3UHC2|LRRK1_MOUSE	tr|A0A8D2AGN6|A0A8D2AGN6_SCIVU
OG0009420	sp|Q3UK10|B9D2_MOUSE	tr|A0A8D2DUZ2|A0A8D2DUZ2_SCIVU
OG0009421	sp|Q3UMF9|FAXC_MOUSE	tr|A0A8D2BEX9|A0A8D2BEX9_SCIVU
OG0009422	sp|Q3UN04|UBP30_MOUSE	tr|A0A8D2AY26|A0A8D2AY26_SCIVU
OG0009423	sp|Q3UQN2|FCHO2_MOUSE	tr|A0A8D2CMP1|A0A8D2CMP1_SCIVU
OG0009424	sp|Q497L8|S22AG_MOUSE	tr|A0A8D2CX45|A0A8D2CX45_SCIVU
OG0009425	sp|Q50L42|PA24E_MOUSE	tr|A0A8D2CKQ1|A0A8D2CKQ1_SCIVU
OG0009426	sp|Q61553|FSCN1_MOUSE	tr|A0A8D2E0P2|A0A8D2E0P2_SCIVU
OG0009427	sp|Q6GYP7|RGPA1_MOUSE	tr|A0A8D2CKT3|A0A8D2CKT3_SCIVU
OG0009428	sp|Q6ZQ29|TAOK2_MOUSE	tr|A0A8D2DWY2|A0A8D2DWY2_SCIVU
OG0009429	sp|Q78JT3|3HAO_MOUSE	tr|A0A8D2DYX7|A0A8D2DYX7_SCIVU
OG0009430	sp|Q8BHJ9|SLU7_MOUSE	tr|A0A8D2JPW8|A0A8D2JPW8_SCIVU
OG0009431	sp|Q8BRJ4|PPR3E_MOUSE	tr|A0A8D2CKT6|A0A8D2CKT6_SCIVU
OG0009432	sp|Q8BWW9|PKN2_MOUSE	tr|A0A8D2AKS6|A0A8D2AKS6_SCIVU
OG0009433	sp|Q8C0E3|TRI47_MOUSE	tr|A0A8D2DVF5|A0A8D2DVF5_SCIVU
OG0009434	sp|Q8C1A5|THOP1_MOUSE	tr|A0A8D2DSD2|A0A8D2DSD2_SCIVU
OG0009435	sp|Q8CI15|SPHK1_MOUSE	tr|A0A8D2DPI5|A0A8D2DPI5_SCIVU
OG0009436	sp|Q8CI52|ASTRC_MOUSE	tr|A0A8D2B7V1|A0A8D2B7V1_SCIVU
OG0009437	sp|Q8K348|ACV1C_MOUSE	tr|A0A8D2BAL4|A0A8D2BAL4_SCIVU
OG0009438	sp|Q8VCZ2|TM45B_MOUSE	tr|A0A8D2JR08|A0A8D2JR08_SCIVU
OG0009439	sp|Q91VR8|BRK1_MOUSE	tr|A0A8D2DYW9|A0A8D2DYW9_SCIVU
OG0009440	sp|Q99KJ5|TCF19_MOUSE	tr|A0A8D2AT98|A0A8D2AT98_SCIVU
OG0009441	sp|Q99KX1|MLF2_MOUSE	tr|A0A8D2DFL7|A0A8D2DFL7_SCIVU
OG0009442	sp|Q99P31|HPBP1_MOUSE	tr|A0A8D2DUX7|A0A8D2DUX7_SCIVU
OG0009443	sp|Q99PG2|OGFR_MOUSE	tr|A0A8D2APK6|A0A8D2APK6_SCIVU
OG0009444	sp|Q9CQK3|RDM1_MOUSE	tr|A0A8D2AS80|A0A8D2AS80_SCIVU
OG0009445	sp|Q9CYB0|TRI13_MOUSE	tr|A0A8D2CLE6|A0A8D2CLE6_SCIVU
OG0009446	sp|Q9D0B1|ZN524_MOUSE	tr|A0A8D2JS18|A0A8D2JS18_SCIVU
OG0009447	sp|Q9D0I9|SYRC_MOUSE	tr|A0A8D2DB32|A0A8D2DB32_SCIVU
OG0009448	sp|Q9D0J8|PTMS_MOUSE	tr|A0A8D2DG17|A0A8D2DG17_SCIVU
OG0009449	sp|Q9D6Z0|ALKB7_MOUSE	tr|A0A8D2JRW8|A0A8D2JRW8_SCIVU
OG0009450	sp|Q9DB10|EMRE_MOUSE	tr|A0A8D2CLJ6|A0A8D2CLJ6_SCIVU
OG0009451	sp|Q9DBS5|KLC4_MOUSE	tr|A0A8D2B1P7|A0A8D2B1P7_SCIVU
OG0009452	sp|Q9DCX7|TM174_MOUSE	tr|A0A8D2CMR0|A0A8D2CMR0_SCIVU
OG0009453	sp|Q9JKJ9|CP39A_MOUSE	tr|A0A8D2AWL0|A0A8D2AWL0_SCIVU
OG0009454	sp|Q9QZ67|PPM1D_MOUSE	tr|A0A8D2B4M6|A0A8D2B4M6_SCIVU
OG0009455	sp|Q9R001|ATS5_MOUSE	tr|A0A8D2CY51|A0A8D2CY51_SCIVU
OG0009456	sp|Q9Z2B1|I18RA_MOUSE	tr|A0A8D2D3X4|A0A8D2D3X4_SCIVU
OG0009457	sp|V9GXK1|PIRC2_MOUSE	tr|A0A8D2BBR1|A0A8D2BBR1_SCIVU
OG0009458	sp|A0A1W2P872|NOVA2_MOUSE	tr|A0A8D2DZJ1|A0A8D2DZJ1_SCIVU
OG0009459	tr|E9Q8N6|E9Q8N6_MOUSE	tr|A0A8D2BAK9|A0A8D2BAK9_SCIVU
OG0009460	tr|G3UYQ4|G3UYQ4_MOUSE	tr|A0A8D2D214|A0A8D2D214_SCIVU
OG0009461	sp|O54818|TPD53_MOUSE	tr|A0A8D2DNE7|A0A8D2DNE7_SCIVU
OG0009462	sp|O55125|NIPS1_MOUSE	tr|A0A8D2DBD6|A0A8D2DBD6_SCIVU
OG0009463	sp|O88940|MUSC_MOUSE	tr|A0A8D2AJK7|A0A8D2AJK7_SCIVU
OG0009464	sp|P15314|IRF1_MOUSE	tr|A0A8D2DPH1|A0A8D2DPH1_SCIVU
OG0009465	sp|P45878|FKBP2_MOUSE	tr|A0A8D2DE09|A0A8D2DE09_SCIVU
OG0009466	sp|P49718|MCM5_MOUSE	tr|A0A8D2D8L7|A0A8D2D8L7_SCIVU
OG0009467	sp|P62881|GNB5_MOUSE	tr|A0A8D2AS06|A0A8D2AS06_SCIVU
OG0009468	sp|P70211|DCC_MOUSE	tr|A0A8D2DY21|A0A8D2DY21_SCIVU
OG0009469	sp|P97299|SFRP2_MOUSE	tr|A0A8D2D7W6|A0A8D2D7W6_SCIVU
OG0009470	sp|Q01822|HXD1_MOUSE	tr|A0A8D2AVL1|A0A8D2AVL1_SCIVU
OG0009471	sp|Q04841|3MG_MOUSE	tr|A0A8D2JPX1|A0A8D2JPX1_SCIVU
OG0009472	sp|Q0KK56|F184B_MOUSE	tr|A0A8D2DEH3|A0A8D2DEH3_SCIVU
OG0009473	sp|Q148B6|SPERI_MOUSE	tr|A0A8D2AKI8|A0A8D2AKI8_SCIVU
OG0009474	sp|Q148W8|STYL2_MOUSE	tr|A0A8D2AZW7|A0A8D2AZW7_SCIVU
OG0009475	sp|Q3TYX3|SMYD5_MOUSE	tr|A0A8D2DJ69|A0A8D2DJ69_SCIVU
OG0009476	sp|Q3U0Y2|TM35B_MOUSE	tr|A0A8D2AHA2|A0A8D2AHA2_SCIVU
OG0009477	sp|Q3UH99|SHSA6_MOUSE	tr|A0A8D2CNI6|A0A8D2CNI6_SCIVU
OG0009478	sp|Q4JIM5|ABL2_MOUSE	tr|A0A8D2D5L8|A0A8D2D5L8_SCIVU
OG0009479	sp|Q4VBE4|EGFLA_MOUSE	tr|A0A8D2B5J0|A0A8D2B5J0_SCIVU
OG0009480	sp|Q52KB6|C2CD3_MOUSE	tr|A0A8D2DGX9|A0A8D2DGX9_SCIVU
OG0009481	sp|Q5HZK2|NRSN2_MOUSE	tr|A0A8D2AH18|A0A8D2AH18_SCIVU
OG0009482	sp|Q5SSI6|UTP18_MOUSE	tr|A0A8D2B8Y9|A0A8D2B8Y9_SCIVU
OG0009483	sp|Q61361|PGCB_MOUSE	tr|A0A8D2AP32|A0A8D2AP32_SCIVU
OG0009484	sp|Q61466|SMRD1_MOUSE	tr|A0A8D2DAH8|A0A8D2DAH8_SCIVU
OG0009485	sp|Q62388|ATM_MOUSE	tr|A0A8D2DKH9|A0A8D2DKH9_SCIVU
OG0009486	sp|Q62407|SPEG_MOUSE	tr|A0A8D2DB64|A0A8D2DB64_SCIVU
OG0009487	tr|Q7TQW4|Q7TQW4_MOUSE	tr|A0A8D2D8H5|A0A8D2D8H5_SCIVU
OG0009488	sp|Q80U63|MFN2_MOUSE	tr|A0A8D2B4R3|A0A8D2B4R3_SCIVU
OG0009489	sp|Q810P2|OD3L1_MOUSE	tr|A0A8D2AUK3|A0A8D2AUK3_SCIVU
OG0009490	sp|Q8BGS7|CEPT1_MOUSE	tr|A0A8D2DA10|A0A8D2DA10_SCIVU
OG0009491	sp|Q8BH82|NAPEP_MOUSE	tr|A0A8D2DJZ4|A0A8D2DJZ4_SCIVU
OG0009492	sp|Q8BHP7|OLM2A_MOUSE	tr|A0A8D2DS59|A0A8D2DS59_SCIVU
OG0009493	sp|Q8BID6|ZBT46_MOUSE	tr|A0A8D2CUA5|A0A8D2CUA5_SCIVU
OG0009494	sp|Q8CG46|SMC5_MOUSE	tr|A0A8D2DP22|A0A8D2DP22_SCIVU
OG0009495	sp|Q8CGT6|PIWL4_MOUSE	tr|A0A8D2CQA6|A0A8D2CQA6_SCIVU
OG0009496	sp|Q8CHP0|ZC3H3_MOUSE	tr|A0A8D2DXS9|A0A8D2DXS9_SCIVU
OG0009497	sp|Q8K2U2|ALKB6_MOUSE	tr|A0A8D2CZK5|A0A8D2CZK5_SCIVU
OG0009498	sp|Q8K301|DDX52_MOUSE	tr|A0A8D2B573|A0A8D2B573_SCIVU
OG0009499	sp|Q8R0W5|EST4A_MOUSE	tr|A0A8D2DY46|A0A8D2DY46_SCIVU
OG0009500	sp|Q8VED9|LEGL_MOUSE	tr|A0A8D2JQD7|A0A8D2JQD7_SCIVU
OG0009501	tr|Q8VEU7|Q8VEU7_MOUSE	tr|A0A8D2JM66|A0A8D2JM66_SCIVU
OG0009502	sp|Q8VIK2|M17L2_MOUSE	tr|A0A8D2E2C5|A0A8D2E2C5_SCIVU
OG0009503	sp|Q8VIM0|HAVR2_MOUSE	tr|A0A8D2CZA5|A0A8D2CZA5_SCIVU
OG0009504	sp|Q91WQ3|SYYC_MOUSE	tr|A0A8D2JR05|A0A8D2JR05_SCIVU
OG0009505	sp|Q91Y74|SIA4C_MOUSE	tr|A0A8D2DID9|A0A8D2DID9_SCIVU
OG0009506	sp|Q91YI6|GLD2_MOUSE	tr|A0A8D2CVW6|A0A8D2CVW6_SCIVU
OG0009507	sp|Q99J25|MRM1_MOUSE	tr|A0A8D2B2B8|A0A8D2B2B8_SCIVU
OG0009508	sp|Q99KN2|CIAO1_MOUSE	tr|A0A8D2BCD8|A0A8D2BCD8_SCIVU
OG0009509	sp|Q99MD9|NASP_MOUSE	tr|A0A8D2AYR9|A0A8D2AYR9_SCIVU
OG0009510	sp|Q99PE8|ABCG5_MOUSE	tr|A0A8D2DW56|A0A8D2DW56_SCIVU
OG0009511	sp|Q9CQX4|PAF15_MOUSE	tr|A0A8D2DKN8|A0A8D2DKN8_SCIVU
OG0009512	sp|Q9CX80|CYGB_MOUSE	tr|A0A8D2DTU0|A0A8D2DTU0_SCIVU
OG0009513	sp|Q9CYQ7|NARF_MOUSE	tr|A0A8D2D3Q9|A0A8D2D3Q9_SCIVU
OG0009514	sp|Q9CZJ0|MPPD2_MOUSE	tr|A0A8D2B716|A0A8D2B716_SCIVU
OG0009515	sp|Q9D032|SSBP3_MOUSE	tr|A0A8D2AL14|A0A8D2AL14_SCIVU
OG0009516	sp|Q9D0T7|GKN3_MOUSE	tr|A0A8D2JR46|A0A8D2JR46_SCIVU
OG0009517	sp|Q9D495|SYCE1_MOUSE	tr|A0A8D2CY09|A0A8D2CY09_SCIVU
OG0009518	sp|Q9D5K4|S1PBP_MOUSE	tr|A0A8D2DR76|A0A8D2DR76_SCIVU
OG0009519	sp|Q9DBU2|NAA60_MOUSE	tr|A0A8D2D8G0|A0A8D2D8G0_SCIVU
OG0009520	sp|Q9EPU5|TNR21_MOUSE	tr|A0A8D2CV06|A0A8D2CV06_SCIVU
OG0009521	sp|Q9JHW9|AL1A3_MOUSE	tr|A0A8D2AH96|A0A8D2AH96_SCIVU
OG0009522	sp|Q9QWH1|PHC2_MOUSE	tr|A0A8D2AFL0|A0A8D2AFL0_SCIVU
OG0009523	sp|Q9QZB9|DCTN5_MOUSE	tr|A0A8D2E252|A0A8D2E252_SCIVU
OG0009524	sp|Q9Z2E4|PPR17_MOUSE	tr|A0A8D2D759|A0A8D2D759_SCIVU
OG0009525	tr|A0A286YDU8|A0A286YDU8_MOUSE	tr|A0A8D2DP87|A0A8D2DP87_SCIVU
OG0009526	tr|A2A5H4|A2A5H4_MOUSE	tr|A0A8D2CKA5|A0A8D2CKA5_SCIVU
OG0009528	sp|A2AKB9|DCA10_MOUSE	tr|A0A8D2DEL6|A0A8D2DEL6_SCIVU
OG0009529	sp|A6PWV3|IZUM3_MOUSE	tr|A0A8D2DT16|A0A8D2DT16_SCIVU
OG0009530	sp|E9PZZ1|PRD13_MOUSE	tr|A0A8D2B5Q8|A0A8D2B5Q8_SCIVU
OG0009531	sp|O35367|KERA_MOUSE	tr|A0A8D2CM17|A0A8D2CM17_SCIVU
OG0009532	sp|O35683|NDUA1_MOUSE	tr|A0A8D2D2C7|A0A8D2D2C7_SCIVU
OG0009533	sp|O35855|BCAT2_MOUSE	tr|A0A8D2DMT6|A0A8D2DMT6_SCIVU
OG0009534	sp|O54689|CCR6_MOUSE	tr|A0A8D2B652|A0A8D2B652_SCIVU
OG0009535	sp|O54998|FKBP7_MOUSE	tr|A0A8D2AUJ9|A0A8D2AUJ9_SCIVU
OG0009536	sp|O70139|IPKG_MOUSE	tr|A0A8D2AGV8|A0A8D2AGV8_SCIVU
OG0009537	sp|O88396|GRPE2_MOUSE	tr|A0A8D2B4U5|A0A8D2B4U5_SCIVU
OG0009538	sp|P02830|HXA7_MOUSE	tr|A0A8D2CUN1|A0A8D2CUN1_SCIVU
OG0009539	sp|P19785|ESR1_MOUSE	tr|A0A8D2CT76|A0A8D2CT76_SCIVU
OG0009540	sp|P20293|TBXT_MOUSE	tr|A0A8D2BDD4|A0A8D2BDD4_SCIVU
OG0009541	sp|P28825|MEP1A_MOUSE	tr|A0A8D2CXN0|A0A8D2CXN0_SCIVU
OG0009542	sp|P46414|CDN1B_MOUSE	tr|A0A8D2D0S0|A0A8D2D0S0_SCIVU
OG0009543	sp|P50992|ATP4B_MOUSE	tr|A0A8D2AM75|A0A8D2AM75_SCIVU
OG0009544	sp|P59113|FERM1_MOUSE	tr|A0A8D2AT49|A0A8D2AT49_SCIVU
OG0009545	sp|P63248|IPKA_MOUSE	tr|A0A8D2AUV0|A0A8D2AUV0_SCIVU
OG0009546	sp|P97400|LEG10_MOUSE	tr|A0A8D2E1Q3|A0A8D2E1Q3_SCIVU
OG0009547	sp|Q00493|CBPE_MOUSE	tr|A0A8D2AHR2|A0A8D2AHR2_SCIVU
OG0009548	sp|Q0ZLH2|PJVK_MOUSE	tr|A0A8D2CMR1|A0A8D2CMR1_SCIVU
OG0009549	sp|Q3TZX3|S2533_MOUSE	tr|A0A8D2ARZ5|A0A8D2ARZ5_SCIVU
OG0009550	tr|Q5U4H9|Q5U4H9_MOUSE	tr|A0A8D2AS63|A0A8D2AS63_SCIVU
OG0009551	sp|Q60803|TRAF3_MOUSE	tr|A0A8D2JKK7|A0A8D2JKK7_SCIVU
OG0009552	sp|Q61727|I10R1_MOUSE	tr|A0A8D2JS95|A0A8D2JS95_SCIVU
OG0009553	sp|Q62422|OSTF1_MOUSE	tr|A0A8D2D4H1|A0A8D2D4H1_SCIVU
OG0009554	sp|Q66JT5|TPGS2_MOUSE	tr|A0A8D2DIC2|A0A8D2DIC2_SCIVU
OG0009555	sp|Q6IMH0|TEPP_MOUSE	tr|A0A8D2DJS8|A0A8D2DJS8_SCIVU
OG0009556	sp|Q6PD10|IP6K1_MOUSE	tr|A0A8D2JQA3|A0A8D2JQA3_SCIVU
OG0009557	sp|Q6Q783|KMT5C_MOUSE	tr|A0A8D2DWQ4|A0A8D2DWQ4_SCIVU
OG0009558	sp|Q78DX7|ROS1_MOUSE	tr|A0A8D2B585|A0A8D2B585_SCIVU
OG0009559	sp|Q7M6Y2|SOX11_MOUSE	tr|A0A8D2DP11|A0A8D2DP11_SCIVU
OG0009560	sp|Q7TS63|ZFAT_MOUSE	tr|A0A8D2DCR9|A0A8D2DCR9_SCIVU
OG0009561	sp|Q7TT52|PP14D_MOUSE	tr|A0A8D2CJM3|A0A8D2CJM3_SCIVU
OG0009562	sp|Q80XE1|RIC8B_MOUSE	tr|A0A8D2CZ95|A0A8D2CZ95_SCIVU
OG0009563	sp|Q8BHJ6|SERC5_MOUSE	tr|A0A8D2CTL7|A0A8D2CTL7_SCIVU
OG0009564	sp|Q8BK67|RCC2_MOUSE	tr|A0A8D2ALK5|A0A8D2ALK5_SCIVU
OG0009565	sp|Q8BLD9|DRD5_MOUSE	tr|A0A8D2CNZ2|A0A8D2CNZ2_SCIVU
OG0009566	sp|Q8C1E7|TACAN_MOUSE	tr|A0A8D2DKY6|A0A8D2DKY6_SCIVU
OG0009567	sp|Q8CGA3|LAT4_MOUSE	tr|A0A8D2CU29|A0A8D2CU29_SCIVU
OG0009568	sp|Q8CI85|CAH12_MOUSE	tr|A0A8D2DID5|A0A8D2DID5_SCIVU
OG0009569	sp|Q8R0Y8|S2542_MOUSE	tr|A0A8D2JMK7|A0A8D2JMK7_SCIVU
OG0009570	sp|Q8R205|ZC3HA_MOUSE	tr|A0A8D2AZG1|A0A8D2AZG1_SCIVU
OG0009571	sp|Q8VCK5|KLH20_MOUSE	tr|A0A8D2DI82|A0A8D2DI82_SCIVU
OG0009573	sp|Q8VHI5|VITRN_MOUSE	tr|A0A8D2DI60|A0A8D2DI60_SCIVU
OG0009574	sp|Q8VHX2|EDAD_MOUSE	tr|A0A8D2D4W4|A0A8D2D4W4_SCIVU
OG0009575	sp|Q91WK0|LRRF2_MOUSE	tr|A0A8D2JKC6|A0A8D2JKC6_SCIVU
OG0009576	sp|Q91X91|NADC_MOUSE	tr|A0A8D2DYL3|A0A8D2DYL3_SCIVU
OG0009577	sp|Q99LJ1|FUCO_MOUSE	tr|A0A8D2ADR5|A0A8D2ADR5_SCIVU
OG0009578	sp|Q9D1N4|MYMK_MOUSE	tr|A0A8D2JRZ2|A0A8D2JRZ2_SCIVU
OG0009579	sp|Q9D311|DOXA2_MOUSE	tr|A0A8D2CJJ8|A0A8D2CJJ8_SCIVU
OG0009580	sp|Q9D4V6|TO20L_MOUSE	tr|A0A8D2CL52|A0A8D2CL52_SCIVU
OG0009581	sp|Q9D7P9|SPB12_MOUSE	tr|A0A8D2AUW1|A0A8D2AUW1_SCIVU
OG0009582	sp|Q9D9K8|IQCF1_MOUSE	tr|A0A8D2B4S5|A0A8D2B4S5_SCIVU
OG0009583	sp|Q9DAQ4|CB081_MOUSE	tr|A0A8D2DZP3|A0A8D2DZP3_SCIVU
OG0009584	sp|Q9JL19|NCOA6_MOUSE	tr|A0A8D2BBB8|A0A8D2BBB8_SCIVU
OG0009585	sp|Q9QXA6|BAT1_MOUSE	tr|A0A8D2JQM6|A0A8D2JQM6_SCIVU
OG0009586	sp|Q9QXF8|GNMT_MOUSE	tr|A0A8D2B2P6|A0A8D2B2P6_SCIVU
OG0009587	sp|Q9QXQ1|PDE7B_MOUSE	tr|A0A8D2CNW2|A0A8D2CNW2_SCIVU
OG0009588	sp|Q9R0N6|SYT8_MOUSE	tr|A0A8D2D6U9|A0A8D2D6U9_SCIVU
