Orthogroup	Mus_musculus	Pan_paniscus
OG0004845	sp|P54265|DMPK_MOUSE	tr|A0A2R9CR13|A0A2R9CR13_PANPA
OG0004846	sp|P59055|CSRN3_MOUSE	tr|A0A2R9B531|A0A2R9B531_PANPA
OG0004847	sp|P61969|LMO4_MOUSE	tr|A0A2R9BTN3|A0A2R9BTN3_PANPA
OG0004848	sp|P97288|5HT4R_MOUSE	tr|A0A2R9C269|A0A2R9C269_PANPA
OG0004849	sp|Q04859|MAK_MOUSE	tr|A0A2R9ANM5|A0A2R9ANM5_PANPA
OG0004850	sp|Q0KK59|UNC79_MOUSE	tr|A0A2R8ZXH0|A0A2R8ZXH0_PANPA
OG0004851	sp|Q3TFD2|PCAT1_MOUSE	tr|A0A2R9C990|A0A2R9C990_PANPA
OG0004852	sp|Q3TQQ9|CA112_MOUSE	tr|A0A2R9AG57|A0A2R9AG57_PANPA
OG0004853	sp|Q61410|KGP2_MOUSE	tr|A0A2R9C2R9|A0A2R9C2R9_PANPA
OG0004854	sp|Q61490|CD166_MOUSE	tr|A0A2R9C2F8|A0A2R9C2F8_PANPA
OG0004855	sp|Q61508|ECM1_MOUSE	tr|A0A2R9AJ91|A0A2R9AJ91_PANPA
OG0004856	sp|Q62070|PIM2_MOUSE	tr|A0A2R9C4I5|A0A2R9C4I5_PANPA
OG0004857	sp|Q62302|TX261_MOUSE	tr|A0A2R9BQH7|A0A2R9BQH7_PANPA
OG0004858	sp|Q6P549|SHIP2_MOUSE	tr|A0A2R9CM67|A0A2R9CM67_PANPA
OG0004859	sp|Q80TT2|BAIP3_MOUSE	tr|A0A2R9ADZ0|A0A2R9ADZ0_PANPA
OG0004860	sp|Q80UZ0|FGD5_MOUSE	tr|A0A2R8ZVC3|A0A2R8ZVC3_PANPA
OG0004861	sp|Q80YQ2|MED23_MOUSE	tr|A0A2R8ZHI1|A0A2R8ZHI1_PANPA
OG0004862	sp|Q8BKN5|GCP5_MOUSE	tr|A0A2R9A1W0|A0A2R9A1W0_PANPA
OG0004863	sp|Q8BLD6|ANR55_MOUSE	tr|A0A2R9CIU0|A0A2R9CIU0_PANPA
OG0004864	sp|Q8BXQ8|FA53C_MOUSE	tr|A0A2R9CCJ3|A0A2R9CCJ3_PANPA
OG0004865	sp|Q8BZ09|ODC_MOUSE	tr|A0A2R9C1V7|A0A2R9C1V7_PANPA
OG0004866	sp|Q8C042|ENO4_MOUSE	tr|A0A2R9B6U1|A0A2R9B6U1_PANPA
OG0004867	sp|Q8CFN5|MEF2C_MOUSE	tr|A0A2R9BU79|A0A2R9BU79_PANPA
OG0004868	sp|Q8K4L6|MEPE_MOUSE	tr|A0A2R9CFR1|A0A2R9CFR1_PANPA
OG0004869	sp|Q8K5A4|RSLAA_MOUSE	tr|A0A2R9BQK7|A0A2R9BQK7_PANPA
OG0004870	sp|Q8R1Z4|PPR42_MOUSE	tr|A0A2R9BC44|A0A2R9BC44_PANPA
OG0004871	sp|Q8R242|DIAC_MOUSE	tr|A0A2R9C459|A0A2R9C459_PANPA
OG0004872	sp|Q8R3E3|WIPI1_MOUSE	tr|A0A2R9CB83|A0A2R9CB83_PANPA
OG0004873	sp|Q8R4D5|TRPM8_MOUSE	tr|A0A2R9BRV5|A0A2R9BRV5_PANPA
OG0004874	sp|Q8R4E9|CDT1_MOUSE	tr|A0A2R9BCW7|A0A2R9BCW7_PANPA
OG0004875	sp|Q8R4U7|LUZP1_MOUSE	tr|A0A2R9C9E0|A0A2R9C9E0_PANPA
OG0004876	sp|Q8VCX1|AK1D1_MOUSE	tr|A0A2R9CM81|A0A2R9CM81_PANPA
OG0004877	sp|Q91VE3|KLK7_MOUSE	tr|A0A2R9APY3|A0A2R9APY3_PANPA
OG0004878	sp|Q91YJ2|SNX4_MOUSE	tr|A0A2R9A0S2|A0A2R9A0S2_PANPA
OG0004879	sp|Q920P3|BRNP1_MOUSE	tr|A0A2R9AL02|A0A2R9AL02_PANPA
OG0004880	sp|Q922E6|FAKD2_MOUSE	tr|A0A2R8ZKC0|A0A2R8ZKC0_PANPA
OG0004881	sp|Q922R8|PDIA6_MOUSE	tr|A0A2R9A1J9|A0A2R9A1J9_PANPA
OG0004882	sp|Q922Y0|DYRK3_MOUSE	tr|A0A2R9BLG6|A0A2R9BLG6_PANPA
OG0004883	sp|Q99MQ5|COPA1_MOUSE	tr|A0A2R8ZUD8|A0A2R8ZUD8_PANPA
OG0004884	sp|Q99NC0|VGLL1_MOUSE	tr|A0A2R9BF00|A0A2R9BF00_PANPA
OG0004885	sp|Q9D114|MESH1_MOUSE	tr|A0A2R9BV56|A0A2R9BV56_PANPA
OG0004886	sp|Q9DA03|LYRM7_MOUSE	tr|A0A2R9AT14|A0A2R9AT14_PANPA
OG0004887	sp|Q9EQ09|OLR1_MOUSE	tr|A0A2R8ZSS2|A0A2R8ZSS2_PANPA
OG0004888	sp|Q9ERT9|PPR1A_MOUSE	tr|A0A2R9AD34|A0A2R9AD34_PANPA
OG0004889	sp|Q9ES00|UBE4B_MOUSE	tr|A0A2R9BS61|A0A2R9BS61_PANPA
OG0004890	sp|Q9ESU6|BRD4_MOUSE	tr|A0A2R8ZVC8|A0A2R8ZVC8_PANPA
OG0004891	sp|Q9QY66|ZNHI2_MOUSE	tr|A0A2R8ZNJ3|A0A2R8ZNJ3_PANPA
OG0004892	sp|Q9WVJ2|PSD13_MOUSE	tr|A0A2R9CJB1|A0A2R9CJB1_PANPA
OG0004893	sp|Q9Z1B8|PHF1_MOUSE	tr|A0A2R9B7U9|A0A2R9B7U9_PANPA
OG0004895	sp|A2ADU9|AWAT1_MOUSE	tr|A0A2R9CDE4|A0A2R9CDE4_PANPA
OG0004896	sp|B1AUE5|PEX10_MOUSE	tr|A0A2R9B1X2|A0A2R9B1X2_PANPA
OG0004897	tr|D3YUR1|D3YUR1_MOUSE	tr|A0A2R9BDI3|A0A2R9BDI3_PANPA
OG0004898	sp|D3Z6P0|PDIA2_MOUSE	tr|A0A2R9A4R3|A0A2R9A4R3_PANPA
OG0004899	tr|E9Q0M4|E9Q0M4_MOUSE	tr|A0A2R8Z9M4|A0A2R8Z9M4_PANPA
OG0004900	tr|E9Q3H6|E9Q3H6_MOUSE	tr|A0A2R9AWR1|A0A2R9AWR1_PANPA
OG0004901	sp|E9Q5R7|NAL12_MOUSE	tr|A0A2R9A8C8|A0A2R9A8C8_PANPA
OG0004902	sp|G5E8Z2|TAF4B_MOUSE	tr|A0A2R9ASN4|A0A2R9ASN4_PANPA
OG0004903	tr|J3QM92|J3QM92_MOUSE	tr|A0A2R9B5H6|A0A2R9B5H6_PANPA
OG0004904	tr|J3QMK2|J3QMK2_MOUSE	tr|A0A2R9AK62|A0A2R9AK62_PANPA
OG0004905	sp|O08600|NUCG_MOUSE	tr|A0A2R9C4H9|A0A2R9C4H9_PANPA
OG0004906	sp|O54885|TYOBP_MOUSE	tr|A0A2R9C1E2|A0A2R9C1E2_PANPA
OG0004907	sp|O89086|RBM3_MOUSE	tr|A0A2R9AXF1|A0A2R9AXF1_PANPA
OG0004908	sp|P10168|IL7_MOUSE	tr|A0A2R8ZAD5|A0A2R8ZAD5_PANPA
OG0004909	sp|P29533|VCAM1_MOUSE	tr|A0A2R8ZBC2|A0A2R8ZBC2_PANPA
OG0004910	sp|P40749|SYT4_MOUSE	tr|A0A2R9B3K0|A0A2R9B3K0_PANPA
OG0004911	sp|P62080|TSN5_MOUSE	tr|A0A2R9CKX0|A0A2R9CKX0_PANPA
OG0004912	sp|Q3SYK4|VRTN_MOUSE	tr|A0A2R8ZG53|A0A2R8ZG53_PANPA
OG0004913	sp|Q3TSG4|ALKB5_MOUSE	tr|A0A2R9ABJ6|A0A2R9ABJ6_PANPA
OG0004914	sp|Q3U132|TESP1_MOUSE	tr|A0A2R9BL09|A0A2R9BL09_PANPA
OG0004915	tr|Q6NZH9|Q6NZH9_MOUSE	tr|A0A2R9B2S9|A0A2R9B2S9_PANPA
OG0004916	sp|Q6P8X6|UBP50_MOUSE	tr|A0A2R9CL76|A0A2R9CL76_PANPA
OG0004917	sp|Q6QD59|SEC20_MOUSE	tr|A0A2R9AD37|A0A2R9AD37_PANPA
OG0004918	sp|Q6V3W6|DRC7_MOUSE	tr|A0A2R9BR68|A0A2R9BR68_PANPA
OG0004919	sp|Q6ZPK0|PF21A_MOUSE	tr|A0A2R9BZI8|A0A2R9BZI8_PANPA
OG0004920	sp|Q76EC5|CHST9_MOUSE	tr|A0A2R9AA59|A0A2R9AA59_PANPA
OG0004921	sp|Q80V23|ZNF32_MOUSE	tr|A0A2R9AZ09|A0A2R9AZ09_PANPA
OG0004922	sp|Q80VM3|TTC29_MOUSE	tr|A0A2R9BTE0|A0A2R9BTE0_PANPA
OG0004923	sp|Q8BH49|SESQ1_MOUSE	tr|A0A2R9B6F1|A0A2R9B6F1_PANPA
OG0004924	sp|Q8BJ71|NUP93_MOUSE	tr|A0A2R9A4I9|A0A2R9A4I9_PANPA
OG0004925	sp|Q8BJM3|R3HCL_MOUSE	tr|A0A2R9BX21|A0A2R9BX21_PANPA
OG0004926	sp|Q8BM88|CATO_MOUSE	tr|A0A2R9CA02|A0A2R9CA02_PANPA
OG0004927	sp|Q8BRE0|RD3_MOUSE	tr|A0A2R9BR12|A0A2R9BR12_PANPA
OG0004928	sp|Q8BS45|IFT56_MOUSE	tr|A0A2R9B149|A0A2R9B149_PANPA
OG0004929	sp|Q8BZL1|NEUR4_MOUSE	tr|A0A2R8Z5M6|A0A2R8Z5M6_PANPA
OG0004930	sp|Q8C0Q9|RPGF5_MOUSE	tr|A0A2R9C552|A0A2R9C552_PANPA
OG0004931	sp|Q8C0T5|SI1L1_MOUSE	tr|A0A2R8Z619|A0A2R8Z619_PANPA
OG0004932	sp|Q8C176|TAF2_MOUSE	tr|A0A2R9B3M5|A0A2R9B3M5_PANPA
OG0004933	sp|Q8CHI8|EP400_MOUSE	tr|A0A2R9C645|A0A2R9C645_PANPA
OG0004934	sp|Q8CI03|FWCH1_MOUSE	tr|A0A2R9C427|A0A2R9C427_PANPA
OG0004935	sp|Q8K1S7|KREM2_MOUSE	tr|A0A2R9CBG3|A0A2R9CBG3_PANPA
OG0004936	sp|Q8K592|AMHR2_MOUSE	tr|A0A2R8ZS13|A0A2R8ZS13_PANPA
OG0004937	sp|Q8R3D1|TBC13_MOUSE	tr|A0A2R8ZEG3|A0A2R8ZEG3_PANPA
OG0004938	sp|Q8R4T9|UT2_MOUSE	tr|A0A2R9BD36|A0A2R9BD36_PANPA
OG0004939	sp|Q91X20|ASH2L_MOUSE	tr|A0A2R9CCX8|A0A2R9CCX8_PANPA
OG0004940	sp|Q99LE3|LYSM3_MOUSE	tr|A0A2R9B8N1|A0A2R9B8N1_PANPA
OG0004941	sp|Q99P91|GPNMB_MOUSE	tr|A0A2R9AI02|A0A2R9AI02_PANPA
OG0004942	sp|Q9CR30|JOS2_MOUSE	tr|A0A2R9AI51|A0A2R9AI51_PANPA
OG0004943	sp|Q9D2N8|GLT15_MOUSE	tr|A0A2R9C5X3|A0A2R9C5X3_PANPA
OG0004944	sp|Q9D9X8|SACA3_MOUSE	tr|A0A2R9BWV7|A0A2R9BWV7_PANPA
OG0004945	sp|Q9DC48|PRP17_MOUSE	tr|A0A2R9CGC1|A0A2R9CGC1_PANPA
OG0004946	sp|Q9JHG7|PK3CG_MOUSE	tr|A0A2R9CFV4|A0A2R9CFV4_PANPA
OG0004947	sp|Q9JJW5|MYOZ2_MOUSE	tr|A0A2R9BB68|A0A2R9BB68_PANPA
OG0004948	sp|Q9JLF1|GBRT_MOUSE	tr|A0A2R9ALH2|A0A2R9ALH2_PANPA
OG0004949	sp|Q9QUP5|HPLN1_MOUSE	tr|A0A2R9BLD6|A0A2R9BLD6_PANPA
OG0004950	sp|Q9QZ08|NAGK_MOUSE	tr|A0A2R9BU47|A0A2R9BU47_PANPA
OG0004951	sp|Q9WV86|KTNA1_MOUSE	tr|A0A2R9CDG2|A0A2R9CDG2_PANPA
OG0004952	sp|Q9Z0J4|NOS1_MOUSE	tr|A0A2R9CL02|A0A2R9CL02_PANPA
OG0004953	sp|Q9Z1T6|FYV1_MOUSE	tr|A0A2R9BPT5|A0A2R9BPT5_PANPA
OG0004954	sp|A0A0M3U1B0|SYC2L_MOUSE	tr|A0A2R9BVK5|A0A2R9BVK5_PANPA
OG0004955	tr|A0A5F8MPH8|A0A5F8MPH8_MOUSE	tr|A0A2R9CM88|A0A2R9CM88_PANPA
OG0004956	sp|A2AIR5|NMD3A_MOUSE	tr|A0A2R8ZQF5|A0A2R8ZQF5_PANPA
OG0004957	sp|A2ARJ3|TM236_MOUSE	tr|A0A2R9AVB3|A0A2R9AVB3_PANPA
OG0004958	sp|O54775|CCN4_MOUSE	tr|A0A2R9CCT8|A0A2R9CCT8_PANPA
OG0004959	sp|P20181|NTF3_MOUSE	tr|A0A2R9CKF1|A0A2R9CKF1_PANPA
OG0004960	sp|P23798|PCGF2_MOUSE	tr|A0A2R9BM89|A0A2R9BM89_PANPA
OG0004961	sp|P27931|IL1R2_MOUSE	tr|A0A2R9A393|A0A2R9A393_PANPA
OG0004962	sp|P31310|HXA10_MOUSE	tr|A0A2R9A2F8|A0A2R9A2F8_PANPA
OG0004963	sp|P42581|HMX3_MOUSE	tr|A0A2R9CGI6|A0A2R9CGI6_PANPA
OG0004964	sp|P49025|CTRO_MOUSE	tr|A0A2R9B9P8|A0A2R9B9P8_PANPA
OG0004965	sp|P49817|CAV1_MOUSE	tr|A0A2R9BGE7|A0A2R9BGE7_PANPA
OG0004966	sp|P52432|RPAC1_MOUSE	tr|A0A2R9CJQ8|A0A2R9CJQ8_PANPA
OG0004967	sp|P52760|RIDA_MOUSE	tr|A0A2R9ABI3|A0A2R9ABI3_PANPA
OG0004968	sp|P62806|H4_MOUSE	tr|A0A2R8ZRP3|A0A2R8ZRP3_PANPA
OG0004969	sp|P70313|NOS3_MOUSE	tr|A0A2R9C136|A0A2R9C136_PANPA
OG0004970	sp|P97769|CITE1_MOUSE	tr|A0A2R9BGL8|A0A2R9BGL8_PANPA
OG0004971	sp|P97805|FAM3D_MOUSE	tr|A0A2R9AUN3|A0A2R9AUN3_PANPA
OG0004972	sp|Q02013|AQP1_MOUSE	tr|A0A2R9B319|A0A2R9B319_PANPA
OG0004973	sp|Q02395|MTF2_MOUSE	tr|A0A2R9A965|A0A2R9A965_PANPA
OG0004974	sp|Q0VF22|CC138_MOUSE	tr|A0A2R8ZMG5|A0A2R8ZMG5_PANPA
OG0004975	sp|Q11136|PEPD_MOUSE	tr|A0A2R9A0Z7|A0A2R9A0Z7_PANPA
OG0004976	tr|Q14BI5|Q14BI5_MOUSE	tr|A0A2R9CS71|A0A2R9CS71_PANPA
OG0004977	sp|Q14BP6|LR74B_MOUSE	tr|A0A2R9C6J8|A0A2R9C6J8_PANPA
OG0004978	sp|Q1HFZ0|NSUN2_MOUSE	tr|A0A2R9B8T9|A0A2R9B8T9_PANPA
OG0004979	sp|Q32KG4|RTL9_MOUSE	tr|A0A2R9CDZ8|A0A2R9CDZ8_PANPA
OG0004980	sp|Q3TLH4|PRC2C_MOUSE	tr|A0A2R9BFJ6|A0A2R9BFJ6_PANPA
OG0004981	sp|Q3U1J1|TFPT_MOUSE	tr|A0A2R9C9C5|A0A2R9C9C5_PANPA
OG0004982	sp|Q3UBG2|PCLI1_MOUSE	tr|A0A2R9B1P3|A0A2R9B1P3_PANPA
OG0004983	sp|Q60806|PLK3_MOUSE	tr|A0A2R9BEM8|A0A2R9BEM8_PANPA
OG0004984	sp|Q62130|PTN14_MOUSE	tr|A0A2R9AKT1|A0A2R9AKT1_PANPA
OG0004985	sp|Q62277|SYPH_MOUSE	tr|A0A2R9AYF3|A0A2R9AYF3_PANPA
OG0004986	sp|Q6P1H1|CYAC3_MOUSE	tr|A0A2R9CAN0|A0A2R9CAN0_PANPA
OG0004987	sp|Q6PD31|TRAK1_MOUSE	tr|A0A2R9A3X5|A0A2R9A3X5_PANPA
OG0004988	sp|Q6TYB5|FEZ2_MOUSE	tr|A0A2R9C1L5|A0A2R9C1L5_PANPA
OG0004989	sp|Q6X1Y6|ASIC3_MOUSE	tr|A0A2R9BS54|A0A2R9BS54_PANPA
OG0004990	sp|Q80YR7|CLSPN_MOUSE	tr|A0A2R9A3S2|A0A2R9A3S2_PANPA
OG0004991	sp|Q811I0|ATPF1_MOUSE	tr|A0A2R9ANP8|A0A2R9ANP8_PANPA
OG0004992	sp|Q8BHN7|CL029_MOUSE	tr|A0A2R9CD95|A0A2R9CD95_PANPA
OG0004993	sp|Q8C428|TMC7_MOUSE	tr|A0A2R8ZJY1|A0A2R8ZJY1_PANPA
OG0004994	sp|Q8C7K6|PCYXL_MOUSE	tr|A0A2R9BXE7|A0A2R9BXE7_PANPA
OG0004995	sp|Q8CH40|NUDT6_MOUSE	tr|A0A2R9C965|A0A2R9C965_PANPA
OG0004996	sp|Q8CIM8|INT4_MOUSE	tr|A0A2R8ZQZ3|A0A2R8ZQZ3_PANPA
OG0004997	sp|Q8K0G5|EIPR1_MOUSE	tr|A0A2R8ZHN3|A0A2R8ZHN3_PANPA
OG0004998	sp|Q8K0H5|TAF10_MOUSE	tr|A0A2R9BFN9|A0A2R9BFN9_PANPA
OG0004999	sp|Q8R2U4|NTM1A_MOUSE	tr|A0A2R9BLQ4|A0A2R9BLQ4_PANPA
OG0005000	sp|Q8R4A3|DACT1_MOUSE	tr|A0A2R9B030|A0A2R9B030_PANPA
OG0005001	sp|Q922Y1|UBXN1_MOUSE	tr|A0A2R9BG52|A0A2R9BG52_PANPA
OG0005002	sp|Q99JP7|GGT7_MOUSE	tr|A0A2R9B9V5|A0A2R9B9V5_PANPA
OG0005003	sp|Q9CPT3|NANP_MOUSE	tr|A0A2R8ZKI7|A0A2R8ZKI7_PANPA
OG0005004	sp|Q9CPZ3|CA185_MOUSE	tr|A0A2R8ZP70|A0A2R8ZP70_PANPA
OG0005005	sp|Q9DBV4|MXRA8_MOUSE	tr|A0A2R9ATH5|A0A2R9ATH5_PANPA
OG0005006	sp|Q9ERE7|MESD_MOUSE	tr|A0A2R8ZE28|A0A2R8ZE28_PANPA
OG0005007	sp|Q9JHI8|NOX4_MOUSE	tr|A0A2R9CR47|A0A2R9CR47_PANPA
OG0005008	tr|Q9JIZ5|Q9JIZ5_MOUSE	tr|A0A2R9AZ35|A0A2R9AZ35_PANPA
OG0005009	sp|Q9JJR9|NRIP3_MOUSE	tr|A0A2R9A6A9|A0A2R9A6A9_PANPA
OG0005010	sp|Q9Z0T9|ITB6_MOUSE	tr|A0A2R9C494|A0A2R9C494_PANPA
OG0005011	tr|A0A075B5J2|A0A075B5J2_MOUSE	tr|A0A2R8ZTG2|A0A2R8ZTG2_PANPA
OG0005012	tr|A0A140LIW3|A0A140LIW3_MOUSE	tr|A0A2R9A397|A0A2R9A397_PANPA
OG0005013	tr|A0A1L1SSC7|A0A1L1SSC7_MOUSE	tr|A0A2R8ZYY5|A0A2R8ZYY5_PANPA
OG0005014	sp|A4Q9F6|TTL13_MOUSE	tr|A0A2R8ZPT8|A0A2R8ZPT8_PANPA
OG0005015	tr|B1ART2|B1ART2_MOUSE	tr|A0A2R9AUX0|A0A2R9AUX0_PANPA
OG0005016	tr|D3Z0W3|D3Z0W3_MOUSE	tr|A0A2R8Z9U1|A0A2R8Z9U1_PANPA
OG0005017	tr|D3Z3N4|D3Z3N4_MOUSE	tr|A0A2R9AZ13|A0A2R9AZ13_PANPA
OG0005018	tr|E9Q271|E9Q271_MOUSE	tr|A0A2R9CRR4|A0A2R9CRR4_PANPA
OG0005019	sp|O08542|EFNA4_MOUSE	tr|A0A2R8ZSX4|A0A2R8ZSX4_PANPA
OG0005020	sp|O08849|RGS2_MOUSE	tr|A0A2R9BEH1|A0A2R9BEH1_PANPA
OG0005021	sp|O35143|ATIF1_MOUSE	tr|A0A2R9CQC9|A0A2R9CQC9_PANPA
OG0005022	sp|O35304|VACHT_MOUSE	tr|A0A2R9AKG9|A0A2R9AKG9_PANPA
OG0005023	sp|O54916|REPS1_MOUSE	tr|A0A2R9BXV2|A0A2R9BXV2_PANPA
OG0005024	sp|P07743|BPIA2_MOUSE	tr|A0A2R9BYJ8|A0A2R9BYJ8_PANPA
OG0005025	sp|P20693|FCER2_MOUSE	tr|A0A2R9CLR0|A0A2R9CLR0_PANPA
OG0005026	sp|P21784|RAG2_MOUSE	tr|A0A2R8ZER4|A0A2R8ZER4_PANPA
OG0005027	sp|P22724|WNT4_MOUSE	tr|A0A2R8ZHG4|A0A2R8ZHG4_PANPA
OG0005028	sp|P33610|PRI2_MOUSE	tr|A0A2R8Z5V7|A0A2R8Z5V7_PANPA
OG0005029	sp|P35436|NMDE1_MOUSE	tr|A0A2R9AYV3|A0A2R9AYV3_PANPA
OG0005030	sp|P70314|PITX1_MOUSE	tr|A0A2R8ZJP5|A0A2R8ZJP5_PANPA
OG0005031	sp|P97411|ICA69_MOUSE	tr|A0A2R9AND5|A0A2R9AND5_PANPA
OG0005032	sp|P97428|RGS16_MOUSE	tr|A0A2R8ZDD3|A0A2R8ZDD3_PANPA
OG0005033	sp|Q04997|INHA_MOUSE	tr|A0A2R9CFY0|A0A2R9CFY0_PANPA
OG0005034	sp|Q1XH17|TRI72_MOUSE	tr|A0A2R9A6C3|A0A2R9A6C3_PANPA
OG0005035	sp|Q3TYX8|RUFY4_MOUSE	tr|A0A2R9A7Y4|A0A2R9A7Y4_PANPA
OG0005036	sp|Q3U319|BRE1B_MOUSE	tr|A0A2R8ZS60|A0A2R8ZS60_PANPA
OG0005037	sp|Q3UN70|MRFL_MOUSE	tr|A0A2R9B4N1|A0A2R9B4N1_PANPA
OG0005038	sp|Q3URD3|SLMAP_MOUSE	tr|A0A2R9BNE6|A0A2R9BNE6_PANPA
OG0005039	tr|Q3UXB0|Q3UXB0_MOUSE	tr|A0A2R9CBB9|A0A2R9CBB9_PANPA
OG0005040	sp|Q5DW34|EHMT1_MOUSE	tr|A0A2R9AY67|A0A2R9AY67_PANPA
OG0005041	sp|Q5TIS6|NOTO_MOUSE	tr|A0A2R9B8T8|A0A2R9B8T8_PANPA
OG0005042	sp|Q64525|H2B2B_MOUSE	tr|A0A2R8ZLJ7|A0A2R8ZLJ7_PANPA
OG0005043	sp|Q64687|SIA8A_MOUSE	tr|A0A2R9CDH5|A0A2R9CDH5_PANPA
OG0005044	sp|Q6P5H6|FRMD5_MOUSE	tr|A0A2R9AYL7|A0A2R9AYL7_PANPA
OG0005045	sp|Q6P8X9|FLTOP_MOUSE	tr|A0A2R9CMQ9|A0A2R9CMQ9_PANPA
OG0005046	sp|Q80TR8|DCAF1_MOUSE	tr|A0A2R8ZTG9|A0A2R8ZTG9_PANPA
OG0005047	sp|Q80U22|RUSC2_MOUSE	tr|A0A2R8ZH60|A0A2R8ZH60_PANPA
OG0005048	sp|Q812F8|MGT4B_MOUSE	tr|A0A2R9ATF2|A0A2R9ATF2_PANPA
OG0005049	sp|Q8BLY1|SMOC1_MOUSE	tr|A0A2R9BR23|A0A2R9BR23_PANPA
OG0005050	sp|Q8BPM6|RIC3_MOUSE	tr|A0A2R9BXD8|A0A2R9BXD8_PANPA
OG0005051	sp|Q8BZ32|ASXL2_MOUSE	tr|A0A2R9C392|A0A2R9C392_PANPA
OG0005052	sp|Q8CHG5|AREL1_MOUSE	tr|A0A2R9A8T2|A0A2R9A8T2_PANPA
OG0005053	sp|Q8CIV2|MBRL_MOUSE	tr|A0A2R9CJV2|A0A2R9CJV2_PANPA
OG0005054	sp|Q8K0T2|DC2L1_MOUSE	tr|A0A2R9BAK2|A0A2R9BAK2_PANPA
OG0005055	sp|Q8K424|TRPV3_MOUSE	tr|A0A2R9CQ60|A0A2R9CQ60_PANPA
OG0005056	sp|Q8R007|NECT4_MOUSE	tr|A0A2R9C092|A0A2R9C092_PANPA
OG0005057	sp|Q8VC19|HEM1_MOUSE	tr|A0A2R9CAD9|A0A2R9CAD9_PANPA
OG0005058	sp|Q91Y63|S13A3_MOUSE	tr|A0A2R9A0I4|A0A2R9A0I4_PANPA
OG0005059	sp|Q922I5|FOXI1_MOUSE	tr|A0A2R8ZMY1|A0A2R8ZMY1_PANPA
OG0005060	sp|Q99M74|KRT82_MOUSE	tr|A0A2R9AZX5|A0A2R9AZX5_PANPA
OG0005061	sp|Q9CXD9|LRC17_MOUSE	tr|A0A2R9A8Y1|A0A2R9A8Y1_PANPA
OG0005062	sp|Q9CXU1|MED31_MOUSE	tr|A0A2R9BIY3|A0A2R9BIY3_PANPA
OG0005063	sp|Q9CZR8|EFTS_MOUSE	tr|A0A2R9CKY0|A0A2R9CKY0_PANPA
OG0005064	sp|Q9EQK5|MVP_MOUSE	tr|A0A2R9BB37|A0A2R9BB37_PANPA
OG0005065	sp|Q9ERB5|SO1C1_MOUSE	tr|A0A2R8ZFI6|A0A2R8ZFI6_PANPA
OG0005066	sp|Q9EST3|4ET_MOUSE	tr|A0A2R9BEA2|A0A2R9BEA2_PANPA
OG0005067	sp|Q9JKC6|CEND_MOUSE	tr|A0A2R9AQ67|A0A2R9AQ67_PANPA
OG0005068	sp|Q9Z0D9|CX3C1_MOUSE	tr|A0A2R9AZT7|A0A2R9AZT7_PANPA
OG0005069	tr|A0A087WNQ7|A0A087WNQ7_MOUSE	tr|A0A2R8ZLK1|A0A2R8ZLK1_PANPA
OG0005070	tr|A0A1B0GRI5|A0A1B0GRI5_MOUSE	tr|A0A2R8ZDZ6|A0A2R8ZDZ6_PANPA
OG0005071	tr|A0A286YD60|A0A286YD60_MOUSE	tr|A0A2R8Z6X3|A0A2R8Z6X3_PANPA
OG0005072	tr|A0A571BEV2|A0A571BEV2_MOUSE	tr|A0A2R9CAC1|A0A2R9CAC1_PANPA
OG0005073	sp|A2A6C4|SPP2C_MOUSE	tr|A0A2R8ZT11|A0A2R8ZT11_PANPA
OG0005074	tr|B8JJ69|B8JJ69_MOUSE	tr|A0A2R9AN12|A0A2R9AN12_PANPA
OG0005075	tr|J3QQ27|J3QQ27_MOUSE	tr|A0A2R9A542|A0A2R9A542_PANPA
OG0005076	sp|O35684|NEUS_MOUSE	tr|A0A2R9BSS5|A0A2R9BSS5_PANPA
OG0005077	sp|O35936|ALOX8_MOUSE	tr|A0A2R9BYI1|A0A2R9BYI1_PANPA
OG0005078	sp|O88322|NID2_MOUSE	tr|A0A2R9AVZ0|A0A2R9AVZ0_PANPA
OG0005079	sp|P09027|HXD3_MOUSE	tr|A0A2R9AIR2|A0A2R9AIR2_PANPA
OG0005080	sp|P11942|CD3G_MOUSE	tr|A0A2R8ZVB5|A0A2R8ZVB5_PANPA
OG0005081	sp|P19221|THRB_MOUSE	tr|A0A2R9C6W7|A0A2R9C6W7_PANPA
OG0005082	sp|P20357|MTAP2_MOUSE	tr|A0A2R9CLD3|A0A2R9CLD3_PANPA
OG0005083	sp|P20826|SCF_MOUSE	tr|A0A2R9ALX0|A0A2R9ALX0_PANPA
OG0005084	sp|P27786|CP17A_MOUSE	tr|A0A2R9AY60|A0A2R9AY60_PANPA
OG0005085	sp|P97499|TEP1_MOUSE	tr|A0A2R9AR53|A0A2R9AR53_PANPA
OG0005086	sp|P98078|DAB2_MOUSE	tr|A0A2R9A288|A0A2R9A288_PANPA
OG0005087	sp|Q3TX08|TRM1_MOUSE	tr|A0A2R9AHE0|A0A2R9AHE0_PANPA
OG0005088	sp|Q3UV48|LRC30_MOUSE	tr|A0A2R9AVB0|A0A2R9AVB0_PANPA
OG0005089	sp|Q505B8|SYCE2_MOUSE	tr|A0A2R9A1A5|A0A2R9A1A5_PANPA
