Orthogroup	Mus_musculus	Diceros_bicornis_minor
OG0006349	sp|O09174|AMACR_MOUSE	tr|A0A7J7E8Z6|A0A7J7E8Z6_DICBM
OG0006350	sp|P51906|EAA3_MOUSE	tr|A0A7J7EAR5|A0A7J7EAR5_DICBM
OG0006351	sp|Q8BH48|UBAP1_MOUSE	tr|A0A7J7EAV3|A0A7J7EAV3_DICBM
OG0006352	sp|Q6Q899|DDX58_MOUSE	tr|A0A7J7EB09|A0A7J7EB09_DICBM
OG0006353	sp|P19258|MPV17_MOUSE	tr|A0A7J7EB79|A0A7J7EB79_DICBM
OG0006354	sp|Q8QZW7|GBRP_MOUSE	tr|A0A7J7EBT3|A0A7J7EBT3_DICBM
OG0006355	sp|Q8BKI2|TNR6B_MOUSE	tr|A0A7J7EE44|A0A7J7EE44_DICBM
OG0006356	sp|Q3U1U7|AHRR_MOUSE	tr|A0A7J7EGS3|A0A7J7EGS3_DICBM
OG0006357	sp|P15702|LEUK_MOUSE	tr|A0A7J7EGZ3|A0A7J7EGZ3_DICBM
OG0006358	sp|P55097|CATK_MOUSE	tr|A0A7J7EK53|A0A7J7EK53_DICBM
OG0006359	sp|Q9DAP0|LRC46_MOUSE	tr|A0A7J7EKF3|A0A7J7EKF3_DICBM
OG0006360	sp|Q8R400|ADIG_MOUSE	tr|A0A7J7EP23|A0A7J7EP23_DICBM
OG0006361	sp|Q9CWL8|CTBL1_MOUSE	tr|A0A7J7EP30|A0A7J7EP30_DICBM
OG0006362	sp|O35988|SDC4_MOUSE	tr|A0A7J7EPX1|A0A7J7EPX1_DICBM
OG0006363	sp|Q8BG94|COMD7_MOUSE	tr|A0A7J7EQF1|A0A7J7EQF1_DICBM
OG0006364	sp|O08609|MLX_MOUSE	tr|A0A7J7EQV8|A0A7J7EQV8_DICBM
OG0006365	sp|Q8BVY0|RL1D1_MOUSE	tr|A0A7J7ERG7|A0A7J7ERG7_DICBM
OG0006366	sp|Q921Q3|ALG1_MOUSE	tr|A0A7J7ERX4|A0A7J7ERX4_DICBM
OG0006367	sp|Q8BGY7|F210A_MOUSE	tr|A0A7J7EU60|A0A7J7EU60_DICBM
OG0006368	tr|F6YK91|F6YK91_MOUSE	tr|A0A7J7EUV3|A0A7J7EUV3_DICBM
OG0006369	sp|Q9JJC6|RIPL1_MOUSE	tr|A0A7J7EVD3|A0A7J7EVD3_DICBM
OG0006370	sp|Q9JJ59|ABCB9_MOUSE	tr|A0A7J7EVW1|A0A7J7EVW1_DICBM
OG0006371	tr|E9PYF4|E9PYF4_MOUSE	tr|A0A7J7EXI4|A0A7J7EXI4_DICBM
OG0006372	sp|Q8K330|SSH3_MOUSE	tr|A0A7J7EYL6|A0A7J7EYL6_DICBM
OG0006373	sp|Q6NZQ2|DDX31_MOUSE	tr|A0A7J7EYX2|A0A7J7EYX2_DICBM
OG0006374	sp|Q8C0Z1|F234A_MOUSE	tr|A0A7J7EZ59|A0A7J7EZ59_DICBM
OG0006375	sp|Q8BU14|SEC62_MOUSE	tr|A0A7J7F2Z6|A0A7J7F2Z6_DICBM
OG0006376	sp|P40338|VHL_MOUSE	tr|A0A7J7F390|A0A7J7F390_DICBM
OG0006377	sp|P56198|CIDEC_MOUSE	tr|A0A7J7F393|A0A7J7F393_DICBM
OG0006378	sp|Q9DBB5|IF4E3_MOUSE	tr|A0A7J7F3V0|A0A7J7F3V0_DICBM
OG0006379	sp|Q9ESN6|TRIM2_MOUSE	tr|A0A7J7F5U5|A0A7J7F5U5_DICBM
OG0006380	sp|Q9QZ10|ANX10_MOUSE	tr|A0A7J7F609|A0A7J7F609_DICBM
OG0006381	sp|Q3UFB2|BCD1_MOUSE	tr|A0A7J7F6C3|A0A7J7F6C3_DICBM
OG0006382	sp|Q80ZK9|WDTC1_MOUSE	tr|A0A7J7F917|A0A7J7F917_DICBM
OG0006383	sp|Q8BZ47|ZN609_MOUSE	tr|A0A7J7FBM3|A0A7J7FBM3_DICBM
OG0006384	sp|Q0VG49|CO061_MOUSE	tr|A0A7J7FBP8|A0A7J7FBP8_DICBM
OG0006385	sp|P97372|PSME2_MOUSE	tr|A0A7J7FCR7|A0A7J7FCR7_DICBM
OG0006386	sp|Q9D3J8|AMTN_MOUSE	tr|A0A7J7FFH3|A0A7J7FFH3_DICBM
OG0006387	sp|P52875|TM165_MOUSE	tr|A0A7J7FG34|A0A7J7FG34_DICBM
OG0006388	sp|P31316|GSX2_MOUSE	tr|A0A7J7FGR0|A0A7J7FGR0_DICBM
OG0006389	sp|P08228|SODC_MOUSE	tr|A0A7J7FHX1|A0A7J7FHX1_DICBM
OG0006390	sp|P40630|TFAM_MOUSE	tr|A0A7J7FIE6|A0A7J7FIE6_DICBM
OG0006391	sp|Q9D945|LLPH_MOUSE	tr|A0A7J7FJQ7|A0A7J7FJQ7_DICBM
OG0006392	sp|Q9CWQ3|ATP23_MOUSE	tr|A0A7J7FJQ9|A0A7J7FJQ9_DICBM
OG0006393	tr|A0A5F8MPC3|A0A5F8MPC3_MOUSE	tr|A0A7J7FKT4|A0A7J7FKT4_DICBM
OG0006394	sp|Q8C419|GP158_MOUSE	tr|A0A7J7FLB6|A0A7J7FLB6_DICBM
OG0006395	sp|Q9JII7|ZFN2A_MOUSE	tr|A0A7J7FNU0|A0A7J7FNU0_DICBM
OG0006396	sp|Q60749|KHDR1_MOUSE	tr|A0A7J7E4S1|A0A7J7E4S1_DICBM
OG0006397	sp|O35949|ELOV3_MOUSE	tr|A0A7J7E6W4|A0A7J7E6W4_DICBM
OG0006398	sp|Q9Z1D1|EIF3G_MOUSE	tr|A0A7J7E739|A0A7J7E739_DICBM
OG0006399	sp|P27612|PLAP_MOUSE	tr|A0A7J7EAW1|A0A7J7EAW1_DICBM
OG0006400	sp|P61027|RAB10_MOUSE	tr|A0A7J7EBD1|A0A7J7EBD1_DICBM
OG0006401	sp|Q6PGE7|SC6A7_MOUSE	tr|A0A7J7EC84|A0A7J7EC84_DICBM
OG0006402	sp|Q91V64|ISOC1_MOUSE	tr|A0A7J7ECM1|A0A7J7ECM1_DICBM
OG0006403	sp|Q80YR4|ZN598_MOUSE	tr|A0A7J7EDC0|A0A7J7EDC0_DICBM
OG0006404	sp|Q6RUT7|CSMT1_MOUSE	tr|A0A7J7EDK3|A0A7J7EDK3_DICBM
OG0006405	sp|Q9EPJ9|ARFG1_MOUSE	tr|A0A7J7EEA7|A0A7J7EEA7_DICBM
OG0006406	sp|P56671|MAZ_MOUSE	tr|A0A7J7EFZ2|A0A7J7EFZ2_DICBM
OG0006407	sp|Q9QY93|DCTP1_MOUSE	tr|A0A7J7EG05|A0A7J7EG05_DICBM
OG0006408	sp|O35900|LSM2_MOUSE	tr|A0A7J7EIJ9|A0A7J7EIJ9_DICBM
OG0006409	sp|Q9QUM7|MSH5_MOUSE	tr|A0A7J7EIQ9|A0A7J7EIQ9_DICBM
OG0006410	sp|Q3UGX3|NAT8L_MOUSE	tr|A0A7J7EL28|A0A7J7EL28_DICBM
OG0006411	sp|Q9Z0U0|XPR1_MOUSE	tr|A0A7J7ELU1|A0A7J7ELU1_DICBM
OG0006412	sp|P70310|NTR2_MOUSE	tr|A0A7J7ENG5|A0A7J7ENG5_DICBM
OG0006413	sp|B1AX39|ZCHC7_MOUSE	tr|A0A7J7EQ58|A0A7J7EQ58_DICBM
OG0006414	sp|O55208|FIGLA_MOUSE	tr|A0A7J7EQI8|A0A7J7EQI8_DICBM
OG0006415	sp|Q99MR3|S12A9_MOUSE	tr|A0A7J7ER62|A0A7J7ER62_DICBM
OG0006416	sp|P97471|SMAD4_MOUSE	tr|A0A7J7EUG0|A0A7J7EUG0_DICBM
OG0006417	sp|O70302|CIDEA_MOUSE	tr|A0A7J7EUG4|A0A7J7EUG4_DICBM
OG0006418	sp|Q4QRL3|CC88B_MOUSE	tr|A0A7J7EX93|A0A7J7EX93_DICBM
OG0006419	sp|Q921L5|COG2_MOUSE	tr|A0A7J7EYB3|A0A7J7EYB3_DICBM
OG0006420	sp|Q9D8N1|CK024_MOUSE	tr|A0A7J7EYM8|A0A7J7EYM8_DICBM
OG0006421	sp|Q9ESN3|PGAP6_MOUSE	tr|A0A7J7EYX0|A0A7J7EYX0_DICBM
OG0006422	sp|Q62384|ZPR1_MOUSE	tr|A0A7J7EZI7|A0A7J7EZI7_DICBM
OG0006423	sp|O08707|ACKR2_MOUSE	tr|A0A7J7F110|A0A7J7F110_DICBM
OG0006424	sp|Q91XD4|FTCD_MOUSE	tr|A0A7J7F1A7|A0A7J7F1A7_DICBM
OG0006425	sp|E9PXT9|F170B_MOUSE	tr|A0A7J7F1P0|A0A7J7F1P0_DICBM
OG0006426	sp|P34884|MIF_MOUSE	tr|A0A7J7F1T3|A0A7J7F1T3_DICBM
OG0006427	sp|O54941|SMCE1_MOUSE	tr|A0A7J7F2S0|A0A7J7F2S0_DICBM
OG0006428	sp|Q3UAW9|BRF2_MOUSE	tr|A0A7J7F2S1|A0A7J7F2S1_DICBM
OG0006429	sp|P86045|TM207_MOUSE	tr|A0A7J7F317|A0A7J7F317_DICBM
OG0006430	sp|Q8K2D6|DCTD_MOUSE	tr|A0A7J7F327|A0A7J7F327_DICBM
OG0006431	sp|Q9CVD2|ATX3_MOUSE	tr|A0A7J7F4L1|A0A7J7F4L1_DICBM
OG0006432	sp|O35719|RA51B_MOUSE	tr|A0A7J7F510|A0A7J7F510_DICBM
OG0006433	sp|Q922S8|KIF2C_MOUSE	tr|A0A7J7F5C6|A0A7J7F5C6_DICBM
OG0006434	sp|Q9QXW2|FBXW5_MOUSE	tr|A0A7J7F710|A0A7J7F710_DICBM
OG0006435	sp|Q3U182|CRTC2_MOUSE	tr|A0A7J7F874|A0A7J7F874_DICBM
OG0006436	sp|Q00PI9|HNRL2_MOUSE	tr|A0A7J7FD54|A0A7J7FD54_DICBM
OG0006437	sp|P39876|TIMP3_MOUSE	tr|A0A7J7FEP9|A0A7J7FEP9_DICBM
OG0006438	sp|P13504|IL1R1_MOUSE	tr|A0A7J7FER5|A0A7J7FER5_DICBM
OG0006439	sp|P59280|KLHL8_MOUSE	tr|A0A7J7FF22|A0A7J7FF22_DICBM
OG0006440	sp|Q571B6|WHAMM_MOUSE	tr|A0A7J7FH09|A0A7J7FH09_DICBM
OG0006441	tr|E9Q444|E9Q444_MOUSE	tr|A0A7J7FHF4|A0A7J7FHF4_DICBM
OG0006442	sp|Q9CZD3|GARS_MOUSE	tr|A0A7J7FJ71|A0A7J7FJ71_DICBM
OG0006443	sp|Q9D6Y1|CCDC3_MOUSE	tr|A0A7J7FKW4|A0A7J7FKW4_DICBM
OG0006444	sp|Q8BH51|COX14_MOUSE	tr|A0A7J7FLM3|A0A7J7FLM3_DICBM
OG0006445	sp|Q8CFD4|SNX8_MOUSE	tr|A0A7J7FNA4|A0A7J7FNA4_DICBM
OG0006446	sp|Q91VZ6|SMAP1_MOUSE	tr|A0A7J7FP91|A0A7J7FP91_DICBM
OG0006447	sp|Q9D9V4|RSPH9_MOUSE	tr|A0A7J7FR94|A0A7J7FR94_DICBM
OG0006448	sp|Q60780|GAS7_MOUSE	tr|A0A7J7E841|A0A7J7E841_DICBM
OG0006449	tr|E9Q1M1|E9Q1M1_MOUSE	tr|A0A7J7E8P0|A0A7J7E8P0_DICBM
OG0006450	sp|P42703|LIFR_MOUSE	tr|A0A7J7E931|A0A7J7E931_DICBM
OG0006451	sp|P08046|EGR1_MOUSE	tr|A0A7J7EC42|A0A7J7EC42_DICBM
OG0006452	tr|A0A7N9VR94|A0A7N9VR94_MOUSE	tr|A0A7J7EF61|A0A7J7EF61_DICBM
OG0006453	sp|Q66JT0|WEE2_MOUSE	tr|A0A7J7EFI9|A0A7J7EFI9_DICBM
OG0006454	sp|Q02576|HEN1_MOUSE	tr|A0A7J7EHZ0|A0A7J7EHZ0_DICBM
OG0006455	sp|Q5SSG4|GA2L2_MOUSE	tr|A0A7J7EJT7|A0A7J7EJT7_DICBM
OG0006456	sp|Q9CQ13|COPRS_MOUSE	tr|A0A7J7EJY1|A0A7J7EJY1_DICBM
OG0006457	sp|Q923U0|TM1L1_MOUSE	tr|A0A7J7EK32|A0A7J7EK32_DICBM
OG0006458	sp|O70273|EHF_MOUSE	tr|A0A7J7EKF9|A0A7J7EKF9_DICBM
OG0006459	sp|Q61382|TRAF4_MOUSE	tr|A0A7J7EL50|A0A7J7EL50_DICBM
OG0006460	sp|Q61263|SOAT1_MOUSE	tr|A0A7J7ELP7|A0A7J7ELP7_DICBM
OG0006461	sp|Q9D7I8|FA83D_MOUSE	tr|A0A7J7EQ17|A0A7J7EQ17_DICBM
OG0006462	tr|Q30KP0|Q30KP0_MOUSE	tr|A0A7J7EQD6|A0A7J7EQD6_DICBM
OG0006463	tr|A2A5F7|A2A5F7_MOUSE	tr|A0A7J7EQN5|A0A7J7EQN5_DICBM
OG0006464	sp|Q8BVF9|AMZ1_MOUSE	tr|A0A7J7ER98|A0A7J7ER98_DICBM
OG0006465	sp|Q6P1D7|SLX4_MOUSE	tr|A0A7J7ERV7|A0A7J7ERV7_DICBM
OG0006466	sp|Q8QZZ7|TPRKB_MOUSE	tr|A0A7J7EU20|A0A7J7EU20_DICBM
OG0006467	sp|A2APA5|FA209_MOUSE	tr|A0A7J7EYU2|A0A7J7EYU2_DICBM
OG0006468	sp|Q01114|IL9R_MOUSE	tr|A0A7J7EZ70|A0A7J7EZ70_DICBM
OG0006469	sp|P49194|RET3_MOUSE	tr|A0A7J7F1W8|A0A7J7F1W8_DICBM
OG0006470	sp|Q9D1E8|PLCE_MOUSE	tr|A0A7J7F353|A0A7J7F353_DICBM
OG0006471	sp|P49135|ERCC3_MOUSE	tr|A0A7J7F3R9|A0A7J7F3R9_DICBM
OG0006472	sp|E9PV87|TALD3_MOUSE	tr|A0A7J7F3Z8|A0A7J7F3Z8_DICBM
OG0006473	sp|Q8BFU1|S39A9_MOUSE	tr|A0A7J7F474|A0A7J7F474_DICBM
OG0006474	sp|Q9QZN3|FBX8_MOUSE	tr|A0A7J7F6C2|A0A7J7F6C2_DICBM
OG0006475	sp|Q6P6L0|FIL1L_MOUSE	tr|A0A7J7F789|A0A7J7F789_DICBM
OG0006476	sp|Q8C581|TMM91_MOUSE	tr|A0A7J7F827|A0A7J7F827_DICBM
OG0006477	sp|P04202|TGFB1_MOUSE	tr|A0A7J7F829|A0A7J7F829_DICBM
OG0006478	sp|Q9D2F5|STPG1_MOUSE	tr|A0A7J7F9A1|A0A7J7F9A1_DICBM
OG0006479	sp|Q9D2J7|ANKE1_MOUSE	tr|A0A7J7FAA7|A0A7J7FAA7_DICBM
OG0006480	sp|Q921X6|RPC6_MOUSE	tr|A0A7J7FAN8|A0A7J7FAN8_DICBM
OG0006481	sp|Q9QXZ7|NR2E3_MOUSE	tr|A0A7J7FC68|A0A7J7FC68_DICBM
OG0006482	sp|Q8K124|PKHO2_MOUSE	tr|A0A7J7FCD3|A0A7J7FCD3_DICBM
OG0006483	sp|Q9CZX9|EMC4_MOUSE	tr|A0A7J7FCG7|A0A7J7FCG7_DICBM
OG0006484	sp|Q80XS7|FA83E_MOUSE	tr|A0A7J7FD62|A0A7J7FD62_DICBM
OG0006485	sp|Q9JJN1|FGF21_MOUSE	tr|A0A7J7FDV0|A0A7J7FDV0_DICBM
OG0006486	sp|P08113|ENPL_MOUSE	tr|A0A7J7FFS6|A0A7J7FFS6_DICBM
OG0006487	sp|Q9R0P9|UCHL1_MOUSE	tr|A0A7J7FG72|A0A7J7FG72_DICBM
OG0006488	sp|O88866|HUNK_MOUSE	tr|A0A7J7FHN5|A0A7J7FHN5_DICBM
OG0006489	sp|Q62424|HXA13_MOUSE	tr|A0A7J7FIJ7|A0A7J7FIJ7_DICBM
OG0006490	sp|Q6ZPS6|AKIB1_MOUSE	tr|A0A7J7FIM8|A0A7J7FIM8_DICBM
OG0006491	tr|Q9D3V8|Q9D3V8_MOUSE	tr|A0A7J7FJ82|A0A7J7FJ82_DICBM
OG0006492	sp|Q8R2T8|TF3C5_MOUSE	tr|A0A7J7FK39|A0A7J7FK39_DICBM
OG0006493	sp|Q8K3D6|S35E4_MOUSE	tr|A0A7J7FN63|A0A7J7FN63_DICBM
OG0006494	sp|Q9DAU9|ZN654_MOUSE	tr|A0A7J7FNY9|A0A7J7FNY9_DICBM
OG0006495	sp|Q9Z1P5|CD320_MOUSE	tr|A0A7J7FNZ2|A0A7J7FNZ2_DICBM
OG0006496	sp|Q99N85|RT18A_MOUSE	tr|A0A7J7FP03|A0A7J7FP03_DICBM
OG0006497	sp|P61406|EST1A_MOUSE	tr|A0A7J7E7W7|A0A7J7E7W7_DICBM
OG0006498	sp|Q9DAS2|F166C_MOUSE	tr|A0A7J7EBF3|A0A7J7EBF3_DICBM
OG0006499	sp|Q6PGD0|ARAID_MOUSE	tr|A0A7J7EBJ0|A0A7J7EBJ0_DICBM
OG0006500	sp|P0CC03|ST6B1_MOUSE	tr|A0A7J7EBP6|A0A7J7EBP6_DICBM
OG0006501	sp|P56974|NRG2_MOUSE	tr|A0A7J7ECQ7|A0A7J7ECQ7_DICBM
OG0006502	sp|Q7TN31|AGGF1_MOUSE	tr|A0A7J7ECU0|A0A7J7ECU0_DICBM
OG0006504	sp|Q9JHW4|SELB_MOUSE	tr|A0A7J7EDX5|A0A7J7EDX5_DICBM
OG0006505	sp|Q9WU38|SCNNB_MOUSE	tr|A0A7J7EEQ1|A0A7J7EEQ1_DICBM
OG0006506	sp|Q8C963|CC159_MOUSE	tr|A0A7J7EFA1|A0A7J7EFA1_DICBM
OG0006507	sp|Q9R117|TYK2_MOUSE	tr|A0A7J7EFG2|A0A7J7EFG2_DICBM
OG0006508	tr|A0A5F8MQ13|A0A5F8MQ13_MOUSE	tr|A0A7J7EFX1|A0A7J7EFX1_DICBM
OG0006509	sp|Q3TBN1|TM248_MOUSE	tr|A0A7J7EGT7|A0A7J7EGT7_DICBM
OG0006510	sp|Q00LT2|PRCD_MOUSE	tr|A0A7J7EGV0|A0A7J7EGV0_DICBM
OG0006511	sp|B2B9E1|TRIQK_MOUSE	tr|A0A7J7EH98|A0A7J7EH98_DICBM
OG0006512	sp|O70200|AIF1_MOUSE	tr|A0A7J7EIM2|A0A7J7EIM2_DICBM
OG0006513	sp|Q8VEK0|CC50A_MOUSE	tr|A0A7J7EJ49|A0A7J7EJ49_DICBM
OG0006514	sp|Q99N14|TKN4_MOUSE	tr|A0A7J7EJN6|A0A7J7EJN6_DICBM
OG0006515	sp|Q5SVQ0|KAT7_MOUSE	tr|A0A7J7EJT3|A0A7J7EJT3_DICBM
OG0006516	sp|Q04690|NF1_MOUSE	tr|A0A7J7EKG5|A0A7J7EKG5_DICBM
OG0006517	sp|Q8QZV2|SHSA2_MOUSE	tr|A0A7J7EKR9|A0A7J7EKR9_DICBM
OG0006518	sp|Q6ZPK7|LST2_MOUSE	tr|A0A7J7EL29|A0A7J7EL29_DICBM
OG0006519	sp|Q9ES00|UBE4B_MOUSE	tr|A0A7J7ENT9|A0A7J7ENT9_DICBM
OG0006520	sp|A2A935|PRD16_MOUSE	tr|A0A7J7EPN2|A0A7J7EPN2_DICBM
OG0006521	sp|Q8VCE9|PKHH3_MOUSE	tr|A0A7J7EQX2|A0A7J7EQX2_DICBM
OG0006522	sp|Q8R3P7|CLUA1_MOUSE	tr|A0A7J7ERQ7|A0A7J7ERQ7_DICBM
OG0006523	sp|Q99LC3|NDUAA_MOUSE	tr|A0A7J7EU28|A0A7J7EU28_DICBM
OG0006524	sp|Q8BHR8|CSTP1_MOUSE	tr|A0A7J7EY48|A0A7J7EY48_DICBM
OG0006525	sp|Q91YW3|DNJC3_MOUSE	tr|A0A7J7EY81|A0A7J7EY81_DICBM
OG0006526	sp|A2AI08|TPRN_MOUSE	tr|A0A7J7EYC3|A0A7J7EYC3_DICBM
OG0006527	sp|Q6ZQK0|CNDD3_MOUSE	tr|A0A7J7F050|A0A7J7F050_DICBM
OG0006528	sp|Q9DB26|PHYD1_MOUSE	tr|A0A7J7F2P5|A0A7J7F2P5_DICBM
OG0006529	sp|Q7TSQ1|CL18A_MOUSE	tr|A0A7J7F2X3|A0A7J7F2X3_DICBM
OG0006530	sp|Q9QZU4|PLAT1_MOUSE	tr|A0A7J7F3B8|A0A7J7F3B8_DICBM
OG0006531	sp|P52825|CPT2_MOUSE	tr|A0A7J7F536|A0A7J7F536_DICBM
OG0006532	sp|O08914|FAAH1_MOUSE	tr|A0A7J7F627|A0A7J7F627_DICBM
OG0006533	sp|Q80ZI1|TRNP1_MOUSE	tr|A0A7J7F962|A0A7J7F962_DICBM
OG0006534	sp|Q9D7Z3|NOL7_MOUSE	tr|A0A7J7FAJ8|A0A7J7FAJ8_DICBM
OG0006535	sp|Q9CXG3|PPIL4_MOUSE	tr|A0A7J7FEI3|A0A7J7FEI3_DICBM
OG0006536	sp|Q3UMB9|WASC4_MOUSE	tr|A0A7J7FF16|A0A7J7FF16_DICBM
OG0006537	sp|Q8C7E7|STBD1_MOUSE	tr|A0A7J7FFG0|A0A7J7FFG0_DICBM
OG0006538	tr|F8VQC1|F8VQC1_MOUSE	tr|A0A7J7FGP2|A0A7J7FGP2_DICBM
OG0006539	sp|Q6PCX7|RGMA_MOUSE	tr|A0A7J7FH05|A0A7J7FH05_DICBM
OG0006540	sp|Q920C4|MS4A3_MOUSE	tr|A0A7J7FHD8|A0A7J7FHD8_DICBM
OG0006541	sp|P97450|ATP5J_MOUSE	tr|A0A7J7FI45|A0A7J7FI45_DICBM
OG0006542	sp|P58742|AAAS_MOUSE	tr|A0A7J7FK61|A0A7J7FK61_DICBM
OG0006543	sp|Q8K2I9|FBH1_MOUSE	tr|A0A7J7FKU0|A0A7J7FKU0_DICBM
OG0006544	tr|E0CXQ2|E0CXQ2_MOUSE	tr|A0A7J7FL38|A0A7J7FL38_DICBM
OG0006545	sp|Q8K558|TRML1_MOUSE	tr|A0A7J7FNR4|A0A7J7FNR4_DICBM
OG0006546	sp|Q9D9H8|CB069_MOUSE	tr|A0A7J7E451|A0A7J7E451_DICBM
OG0006547	sp|A1A535|MELT_MOUSE	tr|A0A7J7E494|A0A7J7E494_DICBM
OG0006548	sp|Q6PR54|RIF1_MOUSE	tr|A0A7J7E555|A0A7J7E555_DICBM
OG0006549	tr|F8VPT3|F8VPT3_MOUSE	tr|A0A7J7E5F6|A0A7J7E5F6_DICBM
OG0006550	sp|Q8BY79|S35G1_MOUSE	tr|A0A7J7E652|A0A7J7E652_DICBM
OG0006551	sp|Q9D119|PPR27_MOUSE	tr|A0A7J7E6Q4|A0A7J7E6Q4_DICBM
OG0006552	sp|Q9EP97|SENP3_MOUSE	tr|A0A7J7E7Q8|A0A7J7E7Q8_DICBM
OG0006553	sp|Q9DA21|SMCO2_MOUSE	tr|A0A7J7E9R8|A0A7J7E9R8_DICBM
OG0006554	sp|O35739|KLF9_MOUSE	tr|A0A7J7EA98|A0A7J7EA98_DICBM
OG0006555	sp|Q8BVZ5|IL33_MOUSE	tr|A0A7J7EAD5|A0A7J7EAD5_DICBM
OG0006556	sp|P01193|COLI_MOUSE	tr|A0A7J7EB80|A0A7J7EB80_DICBM
OG0006557	sp|Q61458|CCNH_MOUSE	tr|A0A7J7ED23|A0A7J7ED23_DICBM
OG0006558	sp|Q99JF5|MVD1_MOUSE	tr|A0A7J7EF40|A0A7J7EF40_DICBM
OG0006559	sp|Q99PT3|IN80B_MOUSE	tr|A0A7J7EGX9|A0A7J7EGX9_DICBM
OG0006560	sp|P55041|GEM_MOUSE	tr|A0A7J7EH67|A0A7J7EH67_DICBM
OG0006561	tr|Q5SUF7|Q5SUF7_MOUSE	tr|A0A7J7EK02|A0A7J7EK02_DICBM
OG0006562	tr|A0A0B4J1G4|A0A0B4J1G4_MOUSE	tr|A0A7J7EKV3|A0A7J7EKV3_DICBM
OG0006563	sp|Q9WU56|PUS1_MOUSE	tr|A0A7J7ELD7|A0A7J7ELD7_DICBM
OG0006564	sp|Q61647|HYAS1_MOUSE	tr|A0A7J7EMZ3|A0A7J7EMZ3_DICBM
OG0006565	sp|Q9D0U6|MAF1_MOUSE	tr|A0A7J7ENF1|A0A7J7ENF1_DICBM
OG0006566	sp|Q5DQQ6|WFD13_MOUSE	tr|A0A7J7ENV5|A0A7J7ENV5_DICBM
OG0006567	sp|Q99M28|RNPS1_MOUSE	tr|A0A7J7EQ55|A0A7J7EQ55_DICBM
OG0006568	sp|Q8VHN8|TIRR_MOUSE	tr|A0A7J7ES66|A0A7J7ES66_DICBM
OG0006569	sp|P83877|TXN4A_MOUSE	tr|A0A7J7ETI4|A0A7J7ETI4_DICBM
OG0006570	sp|Q9DB85|RRP8_MOUSE	tr|A0A7J7ETJ8|A0A7J7ETJ8_DICBM
OG0006571	sp|O88338|CAD16_MOUSE	tr|A0A7J7EV04|A0A7J7EV04_DICBM
OG0006572	sp|Q8C4H2|SAMD3_MOUSE	tr|A0A7J7EWM8|A0A7J7EWM8_DICBM
OG0006573	sp|Q62178|SEM4A_MOUSE	tr|A0A7J7EWW5|A0A7J7EWW5_DICBM
OG0006574	sp|Q8VDV0|ITGBL_MOUSE	tr|A0A7J7EXL1|A0A7J7EXL1_DICBM
OG0006575	sp|Q99J79|DDB2_MOUSE	tr|A0A7J7EXS6|A0A7J7EXS6_DICBM
OG0006576	sp|Q8BPS4|GP180_MOUSE	tr|A0A7J7EXU5|A0A7J7EXU5_DICBM
OG0006577	sp|Q8K409|DPOLB_MOUSE	tr|A0A7J7EY25|A0A7J7EY25_DICBM
OG0006578	sp|Q08EC4|CASS4_MOUSE	tr|A0A7J7EYY6|A0A7J7EYY6_DICBM
OG0006579	sp|Q62177|SEM3B_MOUSE	tr|A0A7J7F0W0|A0A7J7F0W0_DICBM
OG0006580	sp|Q8C437|PEX5R_MOUSE	tr|A0A7J7F2E0|A0A7J7F2E0_DICBM
OG0006581	sp|P97325|SIAT6_MOUSE	tr|A0A7J7F5F5|A0A7J7F5F5_DICBM
OG0006582	sp|A2A9C3|SZT2_MOUSE	tr|A0A7J7F6G5|A0A7J7F6G5_DICBM
OG0006583	sp|Q8VDP4|CCAR2_MOUSE	tr|A0A7J7F751|A0A7J7F751_DICBM
OG0006584	sp|Q61490|CD166_MOUSE	tr|A0A7J7F7K0|A0A7J7F7K0_DICBM
OG0006585	sp|P50516|VATA_MOUSE	tr|A0A7J7F8F2|A0A7J7F8F2_DICBM
OG0006586	tr|Q9CPU3|Q9CPU3_MOUSE	tr|A0A7J7F9H2|A0A7J7F9H2_DICBM
OG0006587	sp|Q8BVN3|CTSR4_MOUSE	tr|A0A7J7FA78|A0A7J7FA78_DICBM
OG0006588	sp|A2ATD1|ISM1_MOUSE	tr|A0A7J7FAB6|A0A7J7FAB6_DICBM
OG0006589	sp|P59235|NUP43_MOUSE	tr|A0A7J7FFI6|A0A7J7FFI6_DICBM
OG0006590	sp|Q61189|ICLN_MOUSE	tr|A0A7J7FG68|A0A7J7FG68_DICBM
OG0006591	sp|Q9DC70|NDUS7_MOUSE	tr|A0A7J7FGH6|A0A7J7FGH6_DICBM
OG0006592	sp|Q8BHB0|NOD1_MOUSE	tr|A0A7J7FI11|A0A7J7FI11_DICBM
OG0006593	sp|Q80XB4|NRAP_MOUSE	tr|A0A7J7FJ89|A0A7J7FJ89_DICBM
OG0006594	sp|P47806|GLI1_MOUSE	tr|A0A7J7FJS7|A0A7J7FJS7_DICBM
OG0006595	sp|B7ZNG4|TROAP_MOUSE	tr|A0A7J7FKF7|A0A7J7FKF7_DICBM
OG0006596	sp|Q9D706|RPAP3_MOUSE	tr|A0A7J7FKJ3|A0A7J7FKJ3_DICBM
OG0006597	sp|Q9CR24|NUDT8_MOUSE	tr|A0A7J7FL72|A0A7J7FL72_DICBM
