Orthogroup	Mus_musculus	Camelus_dromedarius
OG0007794	sp|Q8CEZ1|SMCO1_MOUSE	tr|A0A5N4EIG5|A0A5N4EIG5_CAMDR
OG0007795	sp|Q99M51|NCK1_MOUSE	tr|A0A5N4EL75|A0A5N4EL75_CAMDR
OG0007796	sp|Q8R0F5|RBMX2_MOUSE	tr|A0A5N4C186|A0A5N4C186_CAMDR
OG0007797	sp|Q6PGG6|GNL3L_MOUSE	tr|A0A5N4C1Z6|A0A5N4C1Z6_CAMDR
OG0007798	sp|Q9D1F3|EOLA1_MOUSE	tr|A0A5N4C239|A0A5N4C239_CAMDR
OG0007799	tr|Q8CB76|Q8CB76_MOUSE	tr|A0A5N4C2C2|A0A5N4C2C2_CAMDR
OG0007800	sp|Q8CGY8|OGT1_MOUSE	tr|A0A5N4C359|A0A5N4C359_CAMDR
OG0007801	sp|Q80VL3|PRIC3_MOUSE	tr|A0A5N4C3P2|A0A5N4C3P2_CAMDR
OG0007802	sp|Q6A058|ARMX2_MOUSE	tr|A0A5N4C469|A0A5N4C469_CAMDR
OG0007803	sp|Q8C8M1|SHCAF_MOUSE	tr|A0A5N4C6W3|A0A5N4C6W3_CAMDR
OG0007804	sp|Q9DCF1|TMM25_MOUSE	tr|A0A5N4C860|A0A5N4C860_CAMDR
OG0007805	sp|Q6PB51|CC117_MOUSE	tr|A0A5N4C9Z8|A0A5N4C9Z8_CAMDR
OG0007806	sp|Q9D6N1|CAH13_MOUSE	tr|A0A5N4CCG7|A0A5N4CCG7_CAMDR
OG0007807	sp|Q8VEB6|RNZ1_MOUSE	tr|A0A5N4CDB2|A0A5N4CDB2_CAMDR
OG0007808	sp|Q8R3Q0|SARAF_MOUSE	tr|A0A5N4CFB8|A0A5N4CFB8_CAMDR
OG0007809	sp|Q9EPU4|CPSF1_MOUSE	tr|A0A5N4CGL7|A0A5N4CGL7_CAMDR
OG0007810	sp|Q5XFZ0|CR021_MOUSE	tr|A0A5N4CHZ4|A0A5N4CHZ4_CAMDR
OG0007811	tr|A0A1D5RM54|A0A1D5RM54_MOUSE	tr|A0A5N4CIS9|A0A5N4CIS9_CAMDR
OG0007812	sp|Q61016|GBG7_MOUSE	tr|A0A5N4CJN5|A0A5N4CJN5_CAMDR
OG0007813	sp|Q9JM58|CRLF1_MOUSE	tr|A0A5N4CJR4|A0A5N4CJR4_CAMDR
OG0007814	sp|Q6P6M5|PX11C_MOUSE	tr|A0A5N4CLH3|A0A5N4CLH3_CAMDR
OG0007815	sp|Q80UW8|RPAB1_MOUSE	tr|A0A5N4CMB9|A0A5N4CMB9_CAMDR
OG0007816	sp|Q99JZ0|SDCB2_MOUSE	tr|A0A5N4CTS0|A0A5N4CTS0_CAMDR
OG0007817	sp|Q99L45|IF2B_MOUSE	tr|A0A5N4CV34|A0A5N4CV34_CAMDR
OG0007818	sp|Q64373|B2CL1_MOUSE	tr|A0A5N4CVI7|A0A5N4CVI7_CAMDR
OG0007819	sp|Q9EPB4|ASC_MOUSE	tr|A0A5N4CWA7|A0A5N4CWA7_CAMDR
OG0007820	sp|Q9CQE3|RT17_MOUSE	tr|A0A5N4CX08|A0A5N4CX08_CAMDR
OG0007822	sp|Q61084|M3K3_MOUSE	tr|A0A5N4D3V4|A0A5N4D3V4_CAMDR
OG0007823	sp|Q80YR7|CLSPN_MOUSE	tr|A0A5N4DAH7|A0A5N4DAH7_CAMDR
OG0007824	sp|Q64462|CP4B1_MOUSE	tr|A0A5N4DDG7|A0A5N4DDG7_CAMDR
OG0007825	sp|Q61168|LAPM5_MOUSE	tr|A0A5N4DE33|A0A5N4DE33_CAMDR
OG0007826	sp|Q9CXP4|RHG08_MOUSE	tr|A0A5N4DGV3|A0A5N4DGV3_CAMDR
OG0007827	sp|P43142|GP182_MOUSE	tr|A0A5N4DHR6|A0A5N4DHR6_CAMDR
OG0007828	sp|Q7TNC9|I5P1_MOUSE	tr|A0A5N4DJR5|A0A5N4DJR5_CAMDR
OG0007829	sp|P43345|TLX1_MOUSE	tr|A0A5N4DK05|A0A5N4DK05_CAMDR
OG0007830	sp|Q91XC9|PEX16_MOUSE	tr|A0A5N4DPL3|A0A5N4DPL3_CAMDR
OG0007831	sp|O54887|TSKS_MOUSE	tr|A0A5N4DQC6|A0A5N4DQC6_CAMDR
OG0007832	sp|Q91YM2|RHG35_MOUSE	tr|A0A5N4DTM7|A0A5N4DTM7_CAMDR
OG0007833	sp|P55284|CADH5_MOUSE	tr|A0A5N4DTY9|A0A5N4DTY9_CAMDR
OG0007834	sp|Q8K349|GIMA6_MOUSE	tr|A0A5N4DXJ0|A0A5N4DXJ0_CAMDR
OG0007835	sp|Q91XE7|VA0E2_MOUSE	tr|A0A5N4DXS4|A0A5N4DXS4_CAMDR
OG0007836	sp|Q9CVD2|ATX3_MOUSE	tr|A0A5N4E2B2|A0A5N4E2B2_CAMDR
OG0007837	sp|Q9ERY9|ERG28_MOUSE	tr|A0A5N4E3U0|A0A5N4E3U0_CAMDR
OG0007838	sp|P48031|GBX2_MOUSE	tr|A0A5N4E5P2|A0A5N4E5P2_CAMDR
OG0007839	sp|Q9CWJ9|PUR9_MOUSE	tr|A0A5N4E6C1|A0A5N4E6C1_CAMDR
OG0007840	sp|Q64285|CEL_MOUSE	tr|A0A5N4E7X5|A0A5N4E7X5_CAMDR
OG0007841	sp|Q9R1R0|LHX6_MOUSE	tr|A0A5N4E996|A0A5N4E996_CAMDR
OG0007842	sp|P61793|LPAR1_MOUSE	tr|A0A5N4E9M0|A0A5N4E9M0_CAMDR
OG0007843	sp|Q8VCE1|DJC28_MOUSE	tr|A0A5N4EIS9|A0A5N4EIS9_CAMDR
OG0007844	tr|F6ZIS7|F6ZIS7_MOUSE	tr|A0A5N4EJ28|A0A5N4EJ28_CAMDR
OG0007845	sp|Q9QXP4|DONS_MOUSE	tr|A0A5N4EKK9|A0A5N4EKK9_CAMDR
OG0007846	sp|Q9CQV7|TIM14_MOUSE	tr|A0A5N4EKX3|A0A5N4EKX3_CAMDR
OG0007847	sp|O09173|HGD_MOUSE	tr|A0A5N4ELC0|A0A5N4ELC0_CAMDR
OG0007848	sp|P35803|GPM6B_MOUSE	tr|A0A5N4C1F9|A0A5N4C1F9_CAMDR
OG0007849	sp|A2AFR3|FRPD4_MOUSE	tr|A0A5N4C2D7|A0A5N4C2D7_CAMDR
OG0007850	sp|Q8BKA3|SRRM4_MOUSE	tr|A0A5N4C8T2|A0A5N4C8T2_CAMDR
OG0007851	sp|Q0MW30|NEU1B_MOUSE	tr|A0A5N4CMF3|A0A5N4CMF3_CAMDR
OG0007853	sp|Q8K1L6|CP074_MOUSE	tr|A0A5N4CQS8|A0A5N4CQS8_CAMDR
OG0007854	sp|Q99KU6|CF089_MOUSE	tr|A0A5N4CRE5|A0A5N4CRE5_CAMDR
OG0007855	sp|Q91VA1|CTL4_MOUSE	tr|A0A5N4CRJ0|A0A5N4CRJ0_CAMDR
OG0007856	sp|P51879|ONCO_MOUSE	tr|A0A5N4CXA7|A0A5N4CXA7_CAMDR
OG0007857	sp|Q6GQT9|NOMO1_MOUSE	tr|A0A5N4CXE5|A0A5N4CXE5_CAMDR
OG0007858	sp|Q9ESD6|CKLF7_MOUSE	tr|A0A5N4CZ87|A0A5N4CZ87_CAMDR
OG0007859	sp|Q8K3H0|DP13A_MOUSE	tr|A0A5N4CZB9|A0A5N4CZB9_CAMDR
OG0007860	sp|D3YV10|CCD13_MOUSE	tr|A0A5N4D070|A0A5N4D070_CAMDR
OG0007861	tr|M0QWL6|M0QWL6_MOUSE	tr|A0A5N4D1V5|A0A5N4D1V5_CAMDR
OG0007862	sp|Q8QZS3|FLCN_MOUSE	tr|A0A5N4D4J0|A0A5N4D4J0_CAMDR
OG0007863	sp|Q99JY8|PLPP3_MOUSE	tr|A0A5N4DCX5|A0A5N4DCX5_CAMDR
OG0007864	sp|Q8VC66|ADIP_MOUSE	tr|A0A5N4DDW9|A0A5N4DDW9_CAMDR
OG0007865	sp|Q8BGT6|MILK1_MOUSE	tr|A0A5N4DEB5|A0A5N4DEB5_CAMDR
OG0007866	sp|P23116|EIF3A_MOUSE	tr|A0A5N4DJH7|A0A5N4DJH7_CAMDR
OG0007867	tr|D3Z4R4|D3Z4R4_MOUSE	tr|A0A5N4DJW9|A0A5N4DJW9_CAMDR
OG0007868	tr|M0QWN7|M0QWN7_MOUSE	tr|A0A5N4DM53|A0A5N4DM53_CAMDR
OG0007869	sp|Q91WD7|KI18A_MOUSE	tr|A0A5N4DMH4|A0A5N4DMH4_CAMDR
OG0007870	sp|Q9CPR7|SIKE1_MOUSE	tr|A0A5N4DR32|A0A5N4DR32_CAMDR
OG0007871	sp|Q68ED3|PAPD5_MOUSE	tr|A0A5N4DRT3|A0A5N4DRT3_CAMDR
OG0007872	sp|Q64705|USF2_MOUSE	tr|A0A5N4DSX5|A0A5N4DSX5_CAMDR
OG0007873	sp|Q9D2Z1|CEA20_MOUSE	tr|A0A5N4DVD5|A0A5N4DVD5_CAMDR
OG0007874	sp|Q9QYS9|QKI_MOUSE	tr|A0A5N4DW76|A0A5N4DW76_CAMDR
OG0007875	sp|A3KG59|P20D2_MOUSE	tr|A0A5N4DW85|A0A5N4DW85_CAMDR
OG0007876	sp|Q6ZPR6|IBTK_MOUSE	tr|A0A5N4DWA9|A0A5N4DWA9_CAMDR
OG0007877	sp|Q8BFR1|ZCCHL_MOUSE	tr|A0A5N4DZD4|A0A5N4DZD4_CAMDR
OG0007878	sp|P16254|SRP14_MOUSE	tr|A0A5N4E0M4|A0A5N4E0M4_CAMDR
OG0007879	sp|Q6DG52|CHUR_MOUSE	tr|A0A5N4E172|A0A5N4E172_CAMDR
OG0007880	sp|Q68FH4|GALK2_MOUSE	tr|A0A5N4E2T9|A0A5N4E2T9_CAMDR
OG0007881	sp|Q62231|SIX1_MOUSE	tr|A0A5N4E371|A0A5N4E371_CAMDR
OG0007882	sp|Q9EPX2|PPN_MOUSE	tr|A0A5N4E4I6|A0A5N4E4I6_CAMDR
OG0007883	sp|O08859|TSG6_MOUSE	tr|A0A5N4E6V3|A0A5N4E6V3_CAMDR
OG0007884	sp|G5E869|ZN142_MOUSE	tr|A0A5N4E6W1|A0A5N4E6W1_CAMDR
OG0007885	sp|O54904|B3GT1_MOUSE	tr|A0A5N4E7E9|A0A5N4E7E9_CAMDR
OG0007886	sp|Q9DB26|PHYD1_MOUSE	tr|A0A5N4E870|A0A5N4E870_CAMDR
OG0007887	sp|Q9CZJ9|DJC18_MOUSE	tr|A0A5N4EDI9|A0A5N4EDI9_CAMDR
OG0007888	tr|F8VPK0|F8VPK0_MOUSE	tr|A0A5N4EEH5|A0A5N4EEH5_CAMDR
OG0007889	sp|P06796|CASK_MOUSE	tr|A0A5N4EEL7|A0A5N4EEL7_CAMDR
OG0007890	sp|B9EK06|EXC1L_MOUSE	tr|A0A5N4EGG6|A0A5N4EGG6_CAMDR
OG0007891	sp|Q8BZW2|SWAHB_MOUSE	tr|A0A5N4EHA3|A0A5N4EHA3_CAMDR
OG0007892	sp|Q3V0C1|ZMAT1_MOUSE	tr|A0A5N4C1U9|A0A5N4C1U9_CAMDR
OG0007893	sp|Q8VD31|TPSNR_MOUSE	tr|A0A5N4C701|A0A5N4C701_CAMDR
OG0007894	sp|Q9JI38|PUS3_MOUSE	tr|A0A5N4C7L0|A0A5N4C7L0_CAMDR
OG0007895	sp|Q8VDV8|MITD1_MOUSE	tr|A0A5N4CCZ1|A0A5N4CCZ1_CAMDR
OG0007896	sp|Q8BI17|SH2D7_MOUSE	tr|A0A5N4CER5|A0A5N4CER5_CAMDR
OG0007897	sp|O08710|THYG_MOUSE	tr|A0A5N4CGA9|A0A5N4CGA9_CAMDR
OG0007898	sp|Q6P8Y7|SNX31_MOUSE	tr|A0A5N4CGG8|A0A5N4CGG8_CAMDR
OG0007899	sp|Q6KAS7|ZN521_MOUSE	tr|A0A5N4CH98|A0A5N4CH98_CAMDR
OG0007900	sp|Q9DBY8|NVL_MOUSE	tr|A0A5N4CIM4|A0A5N4CIM4_CAMDR
OG0007901	sp|Q08091|CNN1_MOUSE	tr|A0A5N4CJP2|A0A5N4CJP2_CAMDR
OG0007902	sp|Q7TNI2|TM59L_MOUSE	tr|A0A5N4CJQ6|A0A5N4CJQ6_CAMDR
OG0007903	sp|Q3URE1|ACSF3_MOUSE	tr|A0A5N4CNA2|A0A5N4CNA2_CAMDR
OG0007904	sp|P04186|CFAB_MOUSE	tr|A0A5N4CRK0|A0A5N4CRK0_CAMDR
OG0007905	sp|Q8VCF0|MAVS_MOUSE	tr|A0A5N4CUQ0|A0A5N4CUQ0_CAMDR
OG0007906	tr|Q3U0X6|Q3U0X6_MOUSE	tr|A0A5N4CUX6|A0A5N4CUX6_CAMDR
OG0007907	sp|Q1XH17|TRI72_MOUSE	tr|A0A5N4CWC2|A0A5N4CWC2_CAMDR
OG0007908	sp|Q99J47|DRS7B_MOUSE	tr|A0A5N4D0W7|A0A5N4D0W7_CAMDR
OG0007909	sp|Q80U12|SGSM2_MOUSE	tr|A0A5N4D0Z6|A0A5N4D0Z6_CAMDR
OG0007910	sp|Q6PFD6|KI18B_MOUSE	tr|A0A5N4D466|A0A5N4D466_CAMDR
OG0007911	sp|O35468|WNT9B_MOUSE	tr|A0A5N4D4T6|A0A5N4D4T6_CAMDR
OG0007912	sp|Q3UHR0|BAHC1_MOUSE	tr|A0A5N4D517|A0A5N4D517_CAMDR
OG0007913	sp|Q5DU14|MYO16_MOUSE	tr|A0A5N4D8N3|A0A5N4D8N3_CAMDR
OG0007914	sp|Q9D7W5|MED8_MOUSE	tr|A0A5N4DCA6|A0A5N4DCA6_CAMDR
OG0007915	sp|O88673|DGKA_MOUSE	tr|A0A5N4DEA8|A0A5N4DEA8_CAMDR
OG0007916	sp|P05017|IGF1_MOUSE	tr|A0A5N4DG25|A0A5N4DG25_CAMDR
OG0007917	sp|B2RU80|PTPRB_MOUSE	tr|A0A5N4DGF6|A0A5N4DGF6_CAMDR
OG0007918	sp|Q91WU5|AS3MT_MOUSE	tr|A0A5N4DI13|A0A5N4DI13_CAMDR
OG0007919	sp|Q3TNL8|IPRI_MOUSE	tr|A0A5N4DIE5|A0A5N4DIE5_CAMDR
OG0007920	sp|Q8BLX4|FUCT1_MOUSE	tr|A0A5N4DN64|A0A5N4DN64_CAMDR
OG0007921	sp|P63216|GBG3_MOUSE	tr|A0A5N4DNF8|A0A5N4DNF8_CAMDR
OG0007922	sp|Q3TXZ1|ZN575_MOUSE	tr|A0A5N4DR31|A0A5N4DR31_CAMDR
OG0007923	sp|Q2TB02|IKBD_MOUSE	tr|A0A5N4DS97|A0A5N4DS97_CAMDR
OG0007924	sp|Q5DU31|ICEF1_MOUSE	tr|A0A5N4DXB3|A0A5N4DXB3_CAMDR
OG0007925	sp|Q9DCS1|T176A_MOUSE	tr|A0A5N4DY01|A0A5N4DY01_CAMDR
OG0007926	sp|Q9ERH6|MOAP1_MOUSE	tr|A0A5N4E096|A0A5N4E096_CAMDR
OG0007927	sp|Q6P6I6|GRL1A_MOUSE	tr|A0A5N4E320|A0A5N4E320_CAMDR
OG0007928	sp|Q69ZK7|F214A_MOUSE	tr|A0A5N4E3U7|A0A5N4E3U7_CAMDR
OG0007929	sp|P54818|GALC_MOUSE	tr|A0A5N4E434|A0A5N4E434_CAMDR
OG0007930	sp|Q922B9|ITPI2_MOUSE	tr|A0A5N4E6N4|A0A5N4E6N4_CAMDR
OG0007931	sp|Q9D2C9|SNPC3_MOUSE	tr|A0A5N4E8W0|A0A5N4E8W0_CAMDR
OG0007932	sp|A2AJ77|PRD12_MOUSE	tr|A0A5N4E9J6|A0A5N4E9J6_CAMDR
OG0007933	tr|E9Q6D8|E9Q6D8_MOUSE	tr|A0A5N4ECM5|A0A5N4ECM5_CAMDR
OG0007934	sp|O09113|OTP_MOUSE	tr|A0A5N4EDB6|A0A5N4EDB6_CAMDR
OG0007935	sp|P05622|PGFRB_MOUSE	tr|A0A5N4EEB5|A0A5N4EEB5_CAMDR
OG0007936	sp|Q9QZS2|RNF4_MOUSE	tr|A0A5N4EGZ4|A0A5N4EGZ4_CAMDR
OG0007937	sp|P59280|KLHL8_MOUSE	tr|A0A5N4EHG3|A0A5N4EHG3_CAMDR
OG0007938	sp|Q9D0L1|ZBED3_MOUSE	tr|A0A5N4EJY6|A0A5N4EJY6_CAMDR
OG0007939	sp|Q8BXR1|S7A14_MOUSE	tr|A0A5N4ELT5|A0A5N4ELT5_CAMDR
OG0007940	sp|Q3V2K1|CX065_MOUSE	tr|A0A5N4C2G6|A0A5N4C2G6_CAMDR
OG0007941	sp|Q78T54|VMA21_MOUSE	tr|A0A5N4C2Y8|A0A5N4C2Y8_CAMDR
OG0007942	sp|Q9Z2X2|PSD10_MOUSE	tr|A0A5N4C328|A0A5N4C328_CAMDR
OG0007943	sp|Q8BHH2|RAB9B_MOUSE	tr|A0A5N4C391|A0A5N4C391_CAMDR
OG0007944	tr|Q8CET2|Q8CET2_MOUSE	tr|A0A5N4C540|A0A5N4C540_CAMDR
OG0007945	sp|Q9DC69|NDUA9_MOUSE	tr|A0A5N4C5T2|A0A5N4C5T2_CAMDR
OG0007946	sp|P97443|SMYD1_MOUSE	tr|A0A5N4CDK1|A0A5N4CDK1_CAMDR
OG0007947	sp|Q07230|ZSCA2_MOUSE	tr|A0A5N4CE92|A0A5N4CE92_CAMDR
OG0007948	sp|Q9JMA1|UBP14_MOUSE	tr|A0A5N4CHD8|A0A5N4CHD8_CAMDR
OG0007949	sp|P69525|TMPS9_MOUSE	tr|A0A5N4CLT7|A0A5N4CLT7_CAMDR
OG0007950	sp|Q61080|FOXF1_MOUSE	tr|A0A5N4CPB4|A0A5N4CPB4_CAMDR
OG0007951	tr|E9Q0Y7|E9Q0Y7_MOUSE	tr|A0A5N4CPD9|A0A5N4CPD9_CAMDR
OG0007952	sp|Q05921|RN5A_MOUSE	tr|A0A5N4CPG5|A0A5N4CPG5_CAMDR
OG0007953	sp|Q640N3|RHG30_MOUSE	tr|A0A5N4CPJ2|A0A5N4CPJ2_CAMDR
OG0007955	sp|Q8K3I6|IL27A_MOUSE	tr|A0A5N4CW55|A0A5N4CW55_CAMDR
OG0007956	sp|Q8R189|PAQRA_MOUSE	tr|A0A5N4CWJ5|A0A5N4CWJ5_CAMDR
OG0007957	sp|Q8BHF7|PGPS1_MOUSE	tr|A0A5N4D4J6|A0A5N4D4J6_CAMDR
OG0007958	tr|B1AR10|B1AR10_MOUSE	tr|A0A5N4D4N1|A0A5N4D4N1_CAMDR
OG0007959	sp|Q99P21|MUTYH_MOUSE	tr|A0A5N4DBQ0|A0A5N4DBQ0_CAMDR
OG0007960	sp|Q8CG72|ADPRS_MOUSE	tr|A0A5N4DC01|A0A5N4DC01_CAMDR
OG0007961	sp|Q80TZ9|RERE_MOUSE	tr|A0A5N4DC80|A0A5N4DC80_CAMDR
OG0007962	sp|Q8CJI4|H1FNT_MOUSE	tr|A0A5N4DF91|A0A5N4DF91_CAMDR
OG0007963	sp|P59178|LMBL2_MOUSE	tr|A0A5N4DGQ2|A0A5N4DGQ2_CAMDR
OG0007964	sp|Q8BLY7|HPS6_MOUSE	tr|A0A5N4DK54|A0A5N4DK54_CAMDR
OG0007965	sp|Q80TQ2|CYLD_MOUSE	tr|A0A5N4DRY8|A0A5N4DRY8_CAMDR
OG0007966	sp|Q8K4G1|LTBP4_MOUSE	tr|A0A5N4DUZ7|A0A5N4DUZ7_CAMDR
OG0007967	sp|Q9CQR7|PEN2_MOUSE	tr|A0A5N4DV58|A0A5N4DV58_CAMDR
OG0007968	sp|Q9ER69|FL2D_MOUSE	tr|A0A5N4DWS3|A0A5N4DWS3_CAMDR
OG0007969	sp|Q9WVC6|SGK1_MOUSE	tr|A0A5N4DX42|A0A5N4DX42_CAMDR
OG0007970	tr|H3BJD6|H3BJD6_MOUSE	tr|A0A5N4DYD8|A0A5N4DYD8_CAMDR
OG0007971	sp|P16056|MET_MOUSE	tr|A0A5N4DYX6|A0A5N4DYX6_CAMDR
OG0007972	sp|Q9CPP6|NDUA5_MOUSE	tr|A0A5N4DZS0|A0A5N4DZS0_CAMDR
OG0007973	sp|Q8K0T0|RTN1_MOUSE	tr|A0A5N4E0M7|A0A5N4E0M7_CAMDR
OG0007974	sp|Q8C0S1|DI3L1_MOUSE	tr|A0A5N4E216|A0A5N4E216_CAMDR
OG0007975	sp|Q6A098|SBP2L_MOUSE	tr|A0A5N4E2P4|A0A5N4E2P4_CAMDR
OG0007976	sp|P0CB42|ALKB1_MOUSE	tr|A0A5N4E4I9|A0A5N4E4I9_CAMDR
OG0007977	sp|Q8BFS9|ASND1_MOUSE	tr|A0A5N4E6E7|A0A5N4E6E7_CAMDR
OG0007978	sp|Q9D1Q6|ERP44_MOUSE	tr|A0A5N4E8V9|A0A5N4E8V9_CAMDR
OG0007979	sp|P39428|TRAF1_MOUSE	tr|A0A5N4E9T0|A0A5N4E9T0_CAMDR
OG0007980	sp|Q3UHF3|MIER3_MOUSE	tr|A0A5N4EBH2|A0A5N4EBH2_CAMDR
OG0007981	sp|Q8CGW4|SOX30_MOUSE	tr|A0A5N4EBW3|A0A5N4EBW3_CAMDR
OG0007982	sp|P00375|DYR_MOUSE	tr|A0A5N4EC62|A0A5N4EC62_CAMDR
OG0007983	sp|Q8CG71|P3H2_MOUSE	tr|A0A5N4EJ00|A0A5N4EJ00_CAMDR
OG0007984	tr|D3YYY8|D3YYY8_MOUSE	tr|A0A5N4EJ52|A0A5N4EJ52_CAMDR
OG0007985	sp|Q62395|TFF3_MOUSE	tr|A0A5N4EJP1|A0A5N4EJP1_CAMDR
OG0007986	sp|P60202|MYPR_MOUSE	tr|A0A5N4C3B4|A0A5N4C3B4_CAMDR
OG0007987	sp|Q62522|ZPBP1_MOUSE	tr|A0A5N4C5R4|A0A5N4C5R4_CAMDR
OG0007988	sp|Q3UN16|GP162_MOUSE	tr|A0A5N4C6A0|A0A5N4C6A0_CAMDR
OG0007989	sp|P29351|PTN6_MOUSE	tr|A0A5N4C6L4|A0A5N4C6L4_CAMDR
OG0007990	sp|P47708|RP3A_MOUSE	tr|A0A5N4C8D8|A0A5N4C8D8_CAMDR
OG0007991	tr|G3X9M9|G3X9M9_MOUSE	tr|A0A5N4CAA6|A0A5N4CAA6_CAMDR
OG0007992	sp|P97471|SMAD4_MOUSE	tr|A0A5N4CBS5|A0A5N4CBS5_CAMDR
OG0007993	sp|Q8BGC9|CREG2_MOUSE	tr|A0A5N4CCQ3|A0A5N4CCQ3_CAMDR
OG0007994	sp|P01837|IGKC_MOUSE	tr|A0A5N4CD72|A0A5N4CD72_CAMDR
OG0007995	sp|Q8BQ33|TICRR_MOUSE	tr|A0A5N4CES9|A0A5N4CES9_CAMDR
OG0007996	sp|O35239|PTN9_MOUSE	tr|A0A5N4CF72|A0A5N4CF72_CAMDR
OG0007997	sp|Q9JIX0|ENY2_MOUSE	tr|A0A5N4CG59|A0A5N4CG59_CAMDR
OG0007998	sp|Q3UVD5|LGR6_MOUSE	tr|A0A5N4CJ08|A0A5N4CJ08_CAMDR
OG0007999	sp|Q8K1C0|ANGE2_MOUSE	tr|A0A5N4CJF9|A0A5N4CJF9_CAMDR
OG0008000	sp|Q4FZF2|SPT46_MOUSE	tr|A0A5N4CND6|A0A5N4CND6_CAMDR
OG0008001	sp|Q497M3|ABEC4_MOUSE	tr|A0A5N4CNS0|A0A5N4CNS0_CAMDR
OG0008002	sp|Q8VCK5|KLH20_MOUSE	tr|A0A5N4CPV8|A0A5N4CPV8_CAMDR
OG0008003	sp|Q8BIP0|SYDM_MOUSE	tr|A0A5N4CQ61|A0A5N4CQ61_CAMDR
OG0008004	sp|Q62556|BT1A1_MOUSE	tr|A0A5N4CQJ0|A0A5N4CQJ0_CAMDR
OG0008005	sp|Q8K0E3|SC5AB_MOUSE	tr|A0A5N4CVV5|A0A5N4CVV5_CAMDR
OG0008006	sp|Q09014|NCF1_MOUSE	tr|A0A5N4CW72|A0A5N4CW72_CAMDR
OG0008007	sp|Q9Z2D7|MBD4_MOUSE	tr|A0A5N4CZ44|A0A5N4CZ44_CAMDR
OG0008008	sp|Q9CQH8|RPP14_MOUSE	tr|A0A5N4CZT3|A0A5N4CZT3_CAMDR
OG0008009	sp|P97346|NXN_MOUSE	tr|A0A5N4D3R6|A0A5N4D3R6_CAMDR
OG0008010	sp|Q5FWH6|ARHGF_MOUSE	tr|A0A5N4D5Q6|A0A5N4D5Q6_CAMDR
OG0008011	sp|Q8CID3|FA20A_MOUSE	tr|A0A5N4D6D2|A0A5N4D6D2_CAMDR
OG0008012	sp|Q9QYY8|SPAST_MOUSE	tr|A0A5N4D7Y0|A0A5N4D7Y0_CAMDR
OG0008013	sp|Q61464|ZN638_MOUSE	tr|A0A5N4D823|A0A5N4D823_CAMDR
OG0008014	sp|Q91WQ3|SYYC_MOUSE	tr|A0A5N4DBD7|A0A5N4DBD7_CAMDR
OG0008015	sp|Q9QY48|DNS2B_MOUSE	tr|A0A5N4DBX0|A0A5N4DBX0_CAMDR
OG0008016	sp|Q8BH18|TM117_MOUSE	tr|A0A5N4DH40|A0A5N4DH40_CAMDR
OG0008017	sp|G3X912|SPRTN_MOUSE	tr|A0A5N4DHK3|A0A5N4DHK3_CAMDR
OG0008018	sp|Q6P549|SHIP2_MOUSE	tr|A0A5N4DNA0|A0A5N4DNA0_CAMDR
OG0008019	sp|Q04519|ASM_MOUSE	tr|A0A5N4DP24|A0A5N4DP24_CAMDR
OG0008020	sp|O88338|CAD16_MOUSE	tr|A0A5N4DQ65|A0A5N4DQ65_CAMDR
OG0008021	sp|Q8R1T4|S35A3_MOUSE	tr|A0A5N4DTL0|A0A5N4DTL0_CAMDR
OG0008022	sp|O70137|ALX3_MOUSE	tr|A0A5N4DU93|A0A5N4DU93_CAMDR
OG0008023	sp|Q8QZV0|DEDD2_MOUSE	tr|A0A5N4DVB9|A0A5N4DVB9_CAMDR
OG0008024	sp|Q9D173|TOM7_MOUSE	tr|A0A5N4DZC9|A0A5N4DZC9_CAMDR
OG0008025	sp|Q8VE08|FBX33_MOUSE	tr|A0A5N4E3D4|A0A5N4E3D4_CAMDR
OG0008026	sp|Q9DA69|IFT43_MOUSE	tr|A0A5N4E442|A0A5N4E442_CAMDR
OG0008027	sp|Q8K2A1|GULP1_MOUSE	tr|A0A5N4E619|A0A5N4E619_CAMDR
OG0008028	sp|Q769J6|ATS13_MOUSE	tr|A0A5N4E932|A0A5N4E932_CAMDR
OG0008029	sp|Q9CQ90|CI085_MOUSE	tr|A0A5N4EAC2|A0A5N4EAC2_CAMDR
OG0008030	sp|Q8BLD6|ANR55_MOUSE	tr|A0A5N4EBX8|A0A5N4EBX8_CAMDR
OG0008031	sp|Q8VE88|F1142_MOUSE	tr|A0A5N4EC84|A0A5N4EC84_CAMDR
OG0008032	sp|P48967|MPIP3_MOUSE	tr|A0A5N4ECW1|A0A5N4ECW1_CAMDR
OG0008033	sp|Q8CBH7|MARHB_MOUSE	tr|A0A5N4EDI3|A0A5N4EDI3_CAMDR
OG0008034	sp|Q68FF9|S5A1_MOUSE	tr|A0A5N4EEA0|A0A5N4EEA0_CAMDR
OG0008035	sp|P56974|NRG2_MOUSE	tr|A0A5N4EEL5|A0A5N4EEL5_CAMDR
OG0008036	sp|Q9D2N8|GLT15_MOUSE	tr|A0A5N4EJV5|A0A5N4EJV5_CAMDR
OG0008037	sp|Q00422|GABPA_MOUSE	tr|A0A5N4EKX2|A0A5N4EKX2_CAMDR
OG0008038	sp|Q9R0M6|RAB9A_MOUSE	tr|A0A5N4C1Z7|A0A5N4C1Z7_CAMDR
