Orthogroup	Mus_musculus	Equus_asinus_asinus
OG0007173	sp|Q8BP67|RL24_MOUSE	tr|A0A8C4LYI0|A0A8C4LYI0_EQUAS
OG0007174	sp|Q0P5W1|VPS8_MOUSE	tr|A0A8C4M059|A0A8C4M059_EQUAS
OG0007175	sp|P51661|DHI2_MOUSE	tr|A0A8C4M0I3|A0A8C4M0I3_EQUAS
OG0007176	sp|P21855|CD72_MOUSE	tr|A0A8C4M1R3|A0A8C4M1R3_EQUAS
OG0007177	sp|Q9JJ43|RFOX1_MOUSE	tr|A0A8C4M372|A0A8C4M372_EQUAS
OG0007178	sp|P35375|PE2R1_MOUSE	tr|A0A8C4M6K3|A0A8C4M6K3_EQUAS
OG0007179	sp|Q6VN19|RBP10_MOUSE	tr|A0A8C4M842|A0A8C4M842_EQUAS
OG0007180	sp|Q62231|SIX1_MOUSE	tr|A0A8C4M9T1|A0A8C4M9T1_EQUAS
OG0007181	sp|P53776|LHX4_MOUSE	tr|A0A8C4MA29|A0A8C4MA29_EQUAS
OG0007182	sp|O88838|SPSB2_MOUSE	tr|A0A8C4MAD4|A0A8C4MAD4_EQUAS
OG0007183	sp|Q8BHG3|CC50B_MOUSE	tr|A0A8C4MAK4|A0A8C4MAK4_EQUAS
OG0007184	sp|Q8K0P3|MEAK7_MOUSE	tr|A0A8C4MAZ7|A0A8C4MAZ7_EQUAS
OG0007185	sp|Q8K2Z4|CND1_MOUSE	tr|A0A8C4MCA7|A0A8C4MCA7_EQUAS
OG0007186	sp|O88495|MTR1L_MOUSE	tr|A0A8C4MCU5|A0A8C4MCU5_EQUAS
OG0007187	sp|Q8BZT9|LACC1_MOUSE	tr|A0A8C4MDG9|A0A8C4MDG9_EQUAS
OG0007188	sp|Q8QZS3|FLCN_MOUSE	tr|A0A8C4MEB7|A0A8C4MEB7_EQUAS
OG0007189	sp|Q9QZB9|DCTN5_MOUSE	tr|A0A8C4MFC8|A0A8C4MFC8_EQUAS
OG0007190	sp|P52875|TM165_MOUSE	tr|A0A8C4MLV7|A0A8C4MLV7_EQUAS
OG0007191	sp|Q62052|P_MOUSE	tr|A0A8C4MNK7|A0A8C4MNK7_EQUAS
OG0007192	sp|O88995|IKBL1_MOUSE	tr|A0A8C4MNV1|A0A8C4MNV1_EQUAS
OG0007193	sp|P27681|GBRG3_MOUSE	tr|A0A8C4MPP2|A0A8C4MPP2_EQUAS
OG0007194	sp|Q80YE7|DAPK1_MOUSE	tr|A0A8C4MQR5|A0A8C4MQR5_EQUAS
OG0007195	sp|P70314|PITX1_MOUSE	tr|A0A8C4MRX0|A0A8C4MRX0_EQUAS
OG0007196	sp|Q9WTL4|INSRR_MOUSE	tr|A0A8C4MSI1|A0A8C4MSI1_EQUAS
OG0007197	sp|P81067|IRX3_MOUSE	tr|A0A8C4MSQ1|A0A8C4MSQ1_EQUAS
OG0007198	sp|Q9DA19|CIR1_MOUSE	tr|A0A8C4MWJ2|A0A8C4MWJ2_EQUAS
OG0007199	sp|Q8BKV0|TICN3_MOUSE	tr|A0A8C4MX22|A0A8C4MX22_EQUAS
OG0007200	sp|Q9JJY3|NSMA2_MOUSE	tr|A0A8C4MXX2|A0A8C4MXX2_EQUAS
OG0007201	sp|Q91XE9|CR3L3_MOUSE	tr|A0A8C4MYB2|A0A8C4MYB2_EQUAS
OG0007202	sp|P23463|HXD8_MOUSE	tr|A0A8C4MZ03|A0A8C4MZ03_EQUAS
OG0007203	sp|Q6A058|ARMX2_MOUSE	tr|A0A8C4N2H4|A0A8C4N2H4_EQUAS
OG0007204	sp|P57110|ATS8_MOUSE	tr|A0A8C4N4F9|A0A8C4N4F9_EQUAS
OG0007205	sp|Q8BH01|TMCO3_MOUSE	tr|A0A8C4N554|A0A8C4N554_EQUAS
OG0007206	sp|Q9CW73|B3GA1_MOUSE	tr|A0A8C4N788|A0A8C4N788_EQUAS
OG0007207	sp|P58196|PLS4_MOUSE	tr|A0A8C4PES4|A0A8C4PES4_EQUAS
OG0007208	tr|E9Q4G0|E9Q4G0_MOUSE	tr|A0A8C4PGT8|A0A8C4PGT8_EQUAS
OG0007209	sp|O54798|BRS3_MOUSE	tr|A0A8C4PH40|A0A8C4PH40_EQUAS
OG0007210	sp|Q307W7|KNCN_MOUSE	tr|A0A8C4PI27|A0A8C4PI27_EQUAS
OG0007211	sp|Q7TN33|CELF6_MOUSE	tr|A0A8C4PI59|A0A8C4PI59_EQUAS
OG0007212	sp|Q8VIK2|M17L2_MOUSE	tr|A0A8C4PIR9|A0A8C4PIR9_EQUAS
OG0007213	sp|Q8CCC3|CL056_MOUSE	tr|A0A8C4PJT0|A0A8C4PJT0_EQUAS
OG0007214	sp|O54799|NMBR_MOUSE	tr|A0A8C4PLC4|A0A8C4PLC4_EQUAS
OG0007215	sp|Q8R1R4|IL34_MOUSE	tr|A0A8C4PP26|A0A8C4PP26_EQUAS
OG0007216	sp|Q3USH1|INSY2_MOUSE	tr|A0A8C4PPV6|A0A8C4PPV6_EQUAS
OG0007217	sp|G5E8V9|ARFP1_MOUSE	tr|A0A8C4PQV4|A0A8C4PQV4_EQUAS
OG0007218	sp|Q96DY5|RN112_MOUSE	tr|A0A8C4PRQ0|A0A8C4PRQ0_EQUAS
OG0007219	sp|Q9ESC8|AFF4_MOUSE	tr|A0A8C4PS95|A0A8C4PS95_EQUAS
OG0007220	sp|P54751|SIA4A_MOUSE	tr|A0A8C4PUR7|A0A8C4PUR7_EQUAS
OG0007221	sp|Q8BGH2|SAM50_MOUSE	tr|A0A8C4PUZ4|A0A8C4PUZ4_EQUAS
OG0007222	sp|O88947|FA10_MOUSE	tr|A0A8C4PV08|A0A8C4PV08_EQUAS
OG0007223	sp|Q9CS00|CATIN_MOUSE	tr|A0A8C4PV86|A0A8C4PV86_EQUAS
OG0007224	sp|Q80WV3|CHST2_MOUSE	tr|A0A8C4KPA1|A0A8C4KPA1_EQUAS
OG0007225	sp|O88634|PAR4_MOUSE	tr|A0A8C4KTB3|A0A8C4KTB3_EQUAS
OG0007226	sp|Q3UZW7|EF2KT_MOUSE	tr|A0A8C4KTC4|A0A8C4KTC4_EQUAS
OG0007227	sp|Q61508|ECM1_MOUSE	tr|A0A8C4KVF6|A0A8C4KVF6_EQUAS
OG0007228	sp|Q8K4T3|STRAB_MOUSE	tr|A0A8C4KXS2|A0A8C4KXS2_EQUAS
OG0007229	sp|Q80TL0|PPM1E_MOUSE	tr|A0A8C4KYZ0|A0A8C4KYZ0_EQUAS
OG0007230	sp|Q9WVJ0|KCNH3_MOUSE	tr|A0A8C4KZH0|A0A8C4KZH0_EQUAS
OG0007231	tr|D3YZB0|D3YZB0_MOUSE	tr|A0A8C4L0K7|A0A8C4L0K7_EQUAS
OG0007232	sp|Q6P7W2|SHKB1_MOUSE	tr|A0A8C4L5X1|A0A8C4L5X1_EQUAS
OG0007233	sp|E9Q735|UBE4A_MOUSE	tr|A0A8C4L7F2|A0A8C4L7F2_EQUAS
OG0007234	sp|O70514|FGFP1_MOUSE	tr|A0A8C4L916|A0A8C4L916_EQUAS
OG0007235	sp|O09160|FUT1_MOUSE	tr|A0A8C4L9R8|A0A8C4L9R8_EQUAS
OG0007236	sp|Q61092|LAMC2_MOUSE	tr|A0A8C4LAA3|A0A8C4LAA3_EQUAS
OG0007237	sp|Q9CRC3|CO040_MOUSE	tr|A0A8C4LCN1|A0A8C4LCN1_EQUAS
OG0007238	sp|P10749|IL1B_MOUSE	tr|A0A8C4LCP8|A0A8C4LCP8_EQUAS
OG0007239	sp|Q9QZ08|NAGK_MOUSE	tr|A0A8C4LE98|A0A8C4LE98_EQUAS
OG0007240	sp|Q9CWQ3|ATP23_MOUSE	tr|A0A8C4LG01|A0A8C4LG01_EQUAS
OG0007241	sp|Q3UBX0|TM109_MOUSE	tr|A0A8C4LG52|A0A8C4LG52_EQUAS
OG0007242	sp|Q6P5F9|XPO1_MOUSE	tr|A0A8C4LHX1|A0A8C4LHX1_EQUAS
OG0007243	sp|Q9D404|OXSM_MOUSE	tr|A0A8C4LHZ9|A0A8C4LHZ9_EQUAS
OG0007244	sp|Q9CR67|TMM33_MOUSE	tr|A0A8C4LKP5|A0A8C4LKP5_EQUAS
OG0007245	sp|Q63829|COMD3_MOUSE	tr|A0A8C4LLL7|A0A8C4LLL7_EQUAS
OG0007246	sp|Q61749|EI2BD_MOUSE	tr|A0A8C4LM56|A0A8C4LM56_EQUAS
OG0007247	sp|Q99J87|DHX58_MOUSE	tr|A0A8C4LMU3|A0A8C4LMU3_EQUAS
OG0007248	sp|Q9DCC4|P5CR3_MOUSE	tr|A0A8C4LP52|A0A8C4LP52_EQUAS
OG0007249	sp|Q5DTZ6|RN150_MOUSE	tr|A0A8C4LPP8|A0A8C4LPP8_EQUAS
OG0007250	sp|Q8BM65|NYAP2_MOUSE	tr|A0A8C4LTC5|A0A8C4LTC5_EQUAS
OG0007251	sp|Q61884|MNS1_MOUSE	tr|A0A8C4LTE3|A0A8C4LTE3_EQUAS
OG0007252	sp|Q9D035|NKAI1_MOUSE	tr|A0A8C4LUM1|A0A8C4LUM1_EQUAS
OG0007253	sp|Q9CZT6|CMS1_MOUSE	tr|A0A8C4LXP2|A0A8C4LXP2_EQUAS
OG0007254	sp|Q499E6|CA109_MOUSE	tr|A0A8C4LYM1|A0A8C4LYM1_EQUAS
OG0007255	sp|Q00262|STX2_MOUSE	tr|A0A8C4LZA0|A0A8C4LZA0_EQUAS
OG0007256	sp|Q6ZPQ6|PITM2_MOUSE	tr|A0A8C4LZL4|A0A8C4LZL4_EQUAS
OG0007257	sp|Q99KV1|DJB11_MOUSE	tr|A0A8C4M225|A0A8C4M225_EQUAS
OG0007258	sp|P20491|FCERG_MOUSE	tr|A0A8C4M2M7|A0A8C4M2M7_EQUAS
OG0007259	sp|Q99PV5|BHE41_MOUSE	tr|A0A8C4M4M6|A0A8C4M4M6_EQUAS
OG0007260	sp|P58774|TPM2_MOUSE	tr|A0A8C4M4N0|A0A8C4M4N0_EQUAS
OG0007261	sp|Q9R1J0|NSDHL_MOUSE	tr|A0A8C4M5Y4|A0A8C4M5Y4_EQUAS
OG0007262	sp|Q8BUL6|PKHA1_MOUSE	tr|A0A8C4M6P7|A0A8C4M6P7_EQUAS
OG0007263	sp|Q91WV0|NC2B_MOUSE	tr|A0A8C4MA67|A0A8C4MA67_EQUAS
OG0007264	tr|A0A571BDQ7|A0A571BDQ7_MOUSE	tr|A0A8C4MBT4|A0A8C4MBT4_EQUAS
OG0007265	sp|Q8VHW4|CCG5_MOUSE	tr|A0A8C4MCD6|A0A8C4MCD6_EQUAS
OG0007266	sp|P42337|PK3CA_MOUSE	tr|A0A8C4MCZ4|A0A8C4MCZ4_EQUAS
OG0007267	sp|Q8R104|SIR3_MOUSE	tr|A0A8C4ME22|A0A8C4ME22_EQUAS
OG0007268	sp|A2AJA9|AJM1_MOUSE	tr|A0A8C4MEG6|A0A8C4MEG6_EQUAS
OG0007269	sp|Q8VCE6|NT5M_MOUSE	tr|A0A8C4MF49|A0A8C4MF49_EQUAS
OG0007270	sp|P97466|NOGG_MOUSE	tr|A0A8C4MKJ8|A0A8C4MKJ8_EQUAS
OG0007271	sp|Q91VU7|PUS7_MOUSE	tr|A0A8C4MLA1|A0A8C4MLA1_EQUAS
OG0007272	sp|D3Z1D3|CEFIP_MOUSE	tr|A0A8C4MLD4|A0A8C4MLD4_EQUAS
OG0007273	sp|Q99PE2|ANRA2_MOUSE	tr|A0A8C4MNJ7|A0A8C4MNJ7_EQUAS
OG0007274	sp|Q8BKT8|HAUS7_MOUSE	tr|A0A8C4MPN8|A0A8C4MPN8_EQUAS
OG0007275	sp|P70397|DLX6_MOUSE	tr|A0A8C4MQK9|A0A8C4MQK9_EQUAS
OG0007276	sp|Q9CQC2|COL_MOUSE	tr|A0A8C4MSE3|A0A8C4MSE3_EQUAS
OG0007277	sp|Q6R891|NEB2_MOUSE	tr|A0A8C4MTX6|A0A8C4MTX6_EQUAS
OG0007278	sp|Q8K057|IFT80_MOUSE	tr|A0A8C4MU60|A0A8C4MU60_EQUAS
OG0007279	sp|Q9Z0L4|BMP15_MOUSE	tr|A0A8C4MW55|A0A8C4MW55_EQUAS
OG0007280	sp|Q9D0E1|HNRPM_MOUSE	tr|A0A8C4MY18|A0A8C4MY18_EQUAS
OG0007281	sp|Q8BVI5|STX16_MOUSE	tr|A0A8C4MYP7|A0A8C4MYP7_EQUAS
OG0007282	sp|Q08EJ0|PL8L1_MOUSE	tr|A0A8C4MZG8|A0A8C4MZG8_EQUAS
OG0007283	sp|Q9Z1K7|APCL_MOUSE	tr|A0A8C4N4I1|A0A8C4N4I1_EQUAS
OG0007284	sp|Q9JHH9|COPZ2_MOUSE	tr|A0A8C4PF30|A0A8C4PF30_EQUAS
OG0007285	sp|Q18PI6|SLAF5_MOUSE	tr|A0A8C4PG72|A0A8C4PG72_EQUAS
OG0007286	sp|Q8R3J4|MTEF3_MOUSE	tr|A0A8C4PH12|A0A8C4PH12_EQUAS
OG0007287	sp|Q5SVT3|ETAA1_MOUSE	tr|A0A8C4PJS7|A0A8C4PJS7_EQUAS
OG0007288	sp|Q91X86|TMM98_MOUSE	tr|A0A8C4PM05|A0A8C4PM05_EQUAS
OG0007289	sp|O09039|SH2B3_MOUSE	tr|A0A8C4PMW7|A0A8C4PMW7_EQUAS
OG0007290	sp|Q91VR8|BRK1_MOUSE	tr|A0A8C4PPE1|A0A8C4PPE1_EQUAS
OG0007291	sp|Q99NB8|UBQL4_MOUSE	tr|A0A8C4PT55|A0A8C4PT55_EQUAS
OG0007292	sp|O88696|CLPP_MOUSE	tr|A0A8C4PVS4|A0A8C4PVS4_EQUAS
OG0007293	sp|Q9QY76|VAPB_MOUSE	tr|A0A8C4PVW4|A0A8C4PVW4_EQUAS
OG0007294	tr|E9Q3A7|E9Q3A7_MOUSE	tr|A0A8C4KPI7|A0A8C4KPI7_EQUAS
OG0007295	sp|Q61488|DHH_MOUSE	tr|A0A8C4KTD0|A0A8C4KTD0_EQUAS
OG0007296	sp|O09061|PSB1_MOUSE	tr|A0A8C4KUF3|A0A8C4KUF3_EQUAS
OG0007297	sp|D3Z2X2|DNHD1_MOUSE	tr|A0A8C4KVK0|A0A8C4KVK0_EQUAS
OG0007298	sp|Q3TVI8|PBIP1_MOUSE	tr|A0A8C4KWN7|A0A8C4KWN7_EQUAS
OG0007299	sp|Q9JL61|RFX5_MOUSE	tr|A0A8C4KXP5|A0A8C4KXP5_EQUAS
OG0007300	sp|P06800|PTPRC_MOUSE	tr|A0A8C4KYQ4|A0A8C4KYQ4_EQUAS
OG0007301	sp|P62334|PRS10_MOUSE	tr|A0A8C4L2E1|A0A8C4L2E1_EQUAS
OG0007302	sp|Q07968|F13B_MOUSE	tr|A0A8C4L2Q4|A0A8C4L2Q4_EQUAS
OG0007303	sp|P46062|SIPA1_MOUSE	tr|A0A8C4L525|A0A8C4L525_EQUAS
OG0007304	sp|Q8BG07|PLD4_MOUSE	tr|A0A8C4L5N2|A0A8C4L5N2_EQUAS
OG0007305	sp|Q80YA3|DDHD1_MOUSE	tr|A0A8C4LAI1|A0A8C4LAI1_EQUAS
OG0007306	sp|Q8BLR5|PSD4_MOUSE	tr|A0A8C4LCR5|A0A8C4LCR5_EQUAS
OG0007307	tr|Q811Q3|Q811Q3_MOUSE	tr|A0A8C4LD15|A0A8C4LD15_EQUAS
OG0007308	sp|Q99LH4|ZN672_MOUSE	tr|A0A8C4LDB4|A0A8C4LDB4_EQUAS
OG0007309	sp|Q9DD19|RASF7_MOUSE	tr|A0A8C4LEJ9|A0A8C4LEJ9_EQUAS
OG0007310	sp|Q8BK62|OLFL3_MOUSE	tr|A0A8C4LGE9|A0A8C4LGE9_EQUAS
OG0007311	sp|Q9WUA1|WIF1_MOUSE	tr|A0A8C4LHJ8|A0A8C4LHJ8_EQUAS
OG0007312	sp|Q8VEJ1|GPN2_MOUSE	tr|A0A8C4LK60|A0A8C4LK60_EQUAS
OG0007313	sp|Q91VK4|ITM2C_MOUSE	tr|A0A8C4LKI5|A0A8C4LKI5_EQUAS
OG0007314	sp|Q9D071|MMS19_MOUSE	tr|A0A8C4LMU9|A0A8C4LMU9_EQUAS
OG0007315	sp|Q9DAM3|HSPB9_MOUSE	tr|A0A8C4LNE5|A0A8C4LNE5_EQUAS
OG0007316	sp|Q8K4L4|POF1B_MOUSE	tr|A0A8C4LTA0|A0A8C4LTA0_EQUAS
OG0007317	sp|Q78RX3|SIM12_MOUSE	tr|A0A8C4LVR4|A0A8C4LVR4_EQUAS
OG0007318	sp|Q80XF5|I22R2_MOUSE	tr|A0A8C4LXW7|A0A8C4LXW7_EQUAS
OG0007319	sp|Q3UVX5|GRM5_MOUSE	tr|A0A8C4LY43|A0A8C4LY43_EQUAS
OG0007320	sp|Q8BU27|PPM1M_MOUSE	tr|A0A8C4M1A5|A0A8C4M1A5_EQUAS
OG0007321	sp|Q8CIV3|LIPH_MOUSE	tr|A0A8C4M1A7|A0A8C4M1A7_EQUAS
OG0007322	sp|D2J0Y4|CJ090_MOUSE	tr|A0A8C4M3Y3|A0A8C4M3Y3_EQUAS
OG0007323	sp|Q7TSJ2|MAP6_MOUSE	tr|A0A8C4M5Y7|A0A8C4M5Y7_EQUAS
OG0007324	sp|B1ARI9|PRR29_MOUSE	tr|A0A8C4M619|A0A8C4M619_EQUAS
OG0007325	sp|Q9QYB2|DACH1_MOUSE	tr|A0A8C4M773|A0A8C4M773_EQUAS
OG0007326	sp|P97470|PP4C_MOUSE	tr|A0A8C4M7X5|A0A8C4M7X5_EQUAS
OG0007327	sp|O88466|ZN106_MOUSE	tr|A0A8C4M8G2|A0A8C4M8G2_EQUAS
OG0007328	sp|Q80YD1|SUV3_MOUSE	tr|A0A8C4M8S1|A0A8C4M8S1_EQUAS
OG0007329	sp|P29699|FETUA_MOUSE	tr|A0A8C4M8Y2|A0A8C4M8Y2_EQUAS
OG0007330	sp|Q80W94|MOGT2_MOUSE	tr|A0A8C4M9K3|A0A8C4M9K3_EQUAS
OG0007331	sp|Q05186|RCN1_MOUSE	tr|A0A8C4MA56|A0A8C4MA56_EQUAS
OG0007332	sp|Q9D1D1|TSN11_MOUSE	tr|A0A8C4MD62|A0A8C4MD62_EQUAS
OG0007333	sp|Q8C0D0|TRUB1_MOUSE	tr|A0A8C4MEV1|A0A8C4MEV1_EQUAS
OG0007334	sp|P40336|VP26A_MOUSE	tr|A0A8C4MEY6|A0A8C4MEY6_EQUAS
OG0007335	sp|P52792|HXK4_MOUSE	tr|A0A8C4MFG0|A0A8C4MFG0_EQUAS
OG0007336	sp|Q9Z0L8|GGH_MOUSE	tr|A0A8C4MJ91|A0A8C4MJ91_EQUAS
OG0007337	sp|Q8VDD8|WASH1_MOUSE	tr|A0A8C4MKX2|A0A8C4MKX2_EQUAS
OG0007338	sp|Q9D752|MD2L2_MOUSE	tr|A0A8C4MPD9|A0A8C4MPD9_EQUAS
OG0007339	sp|Q9QY30|ABCBB_MOUSE	tr|A0A8C4MXC7|A0A8C4MXC7_EQUAS
OG0007340	tr|Q9WUR0|Q9WUR0_MOUSE	tr|A0A8C4MXQ4|A0A8C4MXQ4_EQUAS
OG0007341	sp|Q8R2I4|DFB13_MOUSE	tr|A0A8C4MYG8|A0A8C4MYG8_EQUAS
OG0007342	sp|Q8BJH1|ZC21A_MOUSE	tr|A0A8C4N0I5|A0A8C4N0I5_EQUAS
OG0007343	sp|Q99J64|RBM43_MOUSE	tr|A0A8C4N0M2|A0A8C4N0M2_EQUAS
OG0007344	sp|Q9EQR5|LIME1_MOUSE	tr|A0A8C4N109|A0A8C4N109_EQUAS
OG0007345	sp|Q61371|IFT88_MOUSE	tr|A0A8C4N450|A0A8C4N450_EQUAS
OG0007346	sp|Q9DB60|PXL2B_MOUSE	tr|A0A8C4N521|A0A8C4N521_EQUAS
OG0007347	sp|O88335|KCNJ1_MOUSE	tr|A0A8C4N8T0|A0A8C4N8T0_EQUAS
OG0007348	sp|Q8BGA2|LHPL2_MOUSE	tr|A0A8C4PG42|A0A8C4PG42_EQUAS
OG0007349	sp|Q9CQ18|RNH2C_MOUSE	tr|A0A8C4PHF9|A0A8C4PHF9_EQUAS
OG0007350	sp|Q80ZM3|ETKMT_MOUSE	tr|A0A8C4PHM0|A0A8C4PHM0_EQUAS
OG0007351	sp|Q9CY58|PAIRB_MOUSE	tr|A0A8C4PJX9|A0A8C4PJX9_EQUAS
OG0007352	sp|O35685|NUDC_MOUSE	tr|A0A8C4PKI3|A0A8C4PKI3_EQUAS
OG0007353	sp|Q9CWS1|RN135_MOUSE	tr|A0A8C4PLZ8|A0A8C4PLZ8_EQUAS
OG0007354	sp|P22387|EDN1_MOUSE	tr|A0A8C4PMZ9|A0A8C4PMZ9_EQUAS
OG0007355	sp|Q9JLR5|TCF23_MOUSE	tr|A0A8C4PN68|A0A8C4PN68_EQUAS
OG0007356	tr|E9Q6D8|E9Q6D8_MOUSE	tr|A0A8C4PP47|A0A8C4PP47_EQUAS
OG0007357	sp|Q9JLB0|PALS2_MOUSE	tr|A0A8C4PV44|A0A8C4PV44_EQUAS
OG0007358	sp|Q9CQ33|LZTR1_MOUSE	tr|A0A8C4PVI4|A0A8C4PVI4_EQUAS
OG0007359	tr|D3Z0M9|D3Z0M9_MOUSE	tr|A0A8C4KQ32|A0A8C4KQ32_EQUAS
OG0007360	sp|Q9JIX0|ENY2_MOUSE	tr|A0A8C4KS42|A0A8C4KS42_EQUAS
OG0007361	tr|B1ARV3|B1ARV3_MOUSE	tr|A0A8C4KT17|A0A8C4KT17_EQUAS
OG0007362	sp|P33680|GUC2A_MOUSE	tr|A0A8C4KV92|A0A8C4KV92_EQUAS
OG0007363	sp|Q67BJ4|A4GAT_MOUSE	tr|A0A8C4KW88|A0A8C4KW88_EQUAS
OG0007364	sp|Q8CB49|TPRG1_MOUSE	tr|A0A8C4KWD1|A0A8C4KWD1_EQUAS
OG0007365	sp|Q99J78|DEFI8_MOUSE	tr|A0A8C4KWF2|A0A8C4KWF2_EQUAS
OG0007366	sp|O89091|KLF10_MOUSE	tr|A0A8C4KX26|A0A8C4KX26_EQUAS
OG0007367	tr|D3YWK9|D3YWK9_MOUSE	tr|A0A8C4L086|A0A8C4L086_EQUAS
OG0007368	sp|Q8QZY9|SF3B4_MOUSE	tr|A0A8C4L0S2|A0A8C4L0S2_EQUAS
OG0007369	sp|Q811F1|ZBT41_MOUSE	tr|A0A8C4L2J1|A0A8C4L2J1_EQUAS
OG0007370	sp|Q69ZB3|TSYL5_MOUSE	tr|A0A8C4L2L8|A0A8C4L2L8_EQUAS
OG0007371	sp|Q9DBN9|DDX59_MOUSE	tr|A0A8C4L688|A0A8C4L688_EQUAS
OG0007372	sp|Q9D168|INT12_MOUSE	tr|A0A8C4LAZ0|A0A8C4LAZ0_EQUAS
OG0007373	sp|Q8R0J8|GNTK_MOUSE	tr|A0A8C4LCE4|A0A8C4LCE4_EQUAS
OG0007374	sp|Q9CWY3|SETD6_MOUSE	tr|A0A8C4LDB8|A0A8C4LDB8_EQUAS
OG0007375	sp|Q9CWF6|BBS2_MOUSE	tr|A0A8C4LE27|A0A8C4LE27_EQUAS
OG0007376	sp|Q9JJX7|TYDP2_MOUSE	tr|A0A8C4LEU4|A0A8C4LEU4_EQUAS
OG0007377	sp|Q8BX46|SKOR1_MOUSE	tr|A0A8C4LG53|A0A8C4LG53_EQUAS
OG0007378	tr|Q3TWH3|Q3TWH3_MOUSE	tr|A0A8C4LGT1|A0A8C4LGT1_EQUAS
OG0007379	sp|Q99N32|KLOTB_MOUSE	tr|A0A8C4LIC3|A0A8C4LIC3_EQUAS
OG0007380	sp|Q8VDM6|HNRL1_MOUSE	tr|A0A8C4LJ96|A0A8C4LJ96_EQUAS
OG0007381	sp|Q9Z2U4|ELF4_MOUSE	tr|A0A8C4LKU5|A0A8C4LKU5_EQUAS
OG0007382	sp|Q9JHC0|GPX2_MOUSE	tr|A0A8C4LPF5|A0A8C4LPF5_EQUAS
OG0007383	sp|Q80ZI1|TRNP1_MOUSE	tr|A0A8C4LPH4|A0A8C4LPH4_EQUAS
OG0007384	sp|Q8VEH6|ZNG1_MOUSE	tr|A0A8C4LQY3|A0A8C4LQY3_EQUAS
OG0007385	sp|Q8VEJ4|NLE1_MOUSE	tr|A0A8C4LS06|A0A8C4LS06_EQUAS
OG0007386	sp|Q9DCQ2|ASPDH_MOUSE	tr|A0A8C4LUS4|A0A8C4LUS4_EQUAS
OG0007387	sp|Q7TSV9|ENKD1_MOUSE	tr|A0A8C4LY42|A0A8C4LY42_EQUAS
OG0007388	sp|Q3ULW8|PARP3_MOUSE	tr|A0A8C4LYZ3|A0A8C4LYZ3_EQUAS
OG0007389	sp|Q4LFA9|SEM3G_MOUSE	tr|A0A8C4M2K9|A0A8C4M2K9_EQUAS
OG0007390	sp|Q8VCD5|MED17_MOUSE	tr|A0A8C4M4G5|A0A8C4M4G5_EQUAS
OG0007391	tr|G3X9Z4|G3X9Z4_MOUSE	tr|A0A8C4M698|A0A8C4M698_EQUAS
OG0007392	sp|Q80XH4|WSCD1_MOUSE	tr|A0A8C4M7F5|A0A8C4M7F5_EQUAS
OG0007393	sp|P62311|LSM3_MOUSE	tr|A0A8C4M7V1|A0A8C4M7V1_EQUAS
OG0007394	sp|Q8C0M0|WDR59_MOUSE	tr|A0A8C4MA15|A0A8C4MA15_EQUAS
OG0007395	sp|Q7TM99|MOT9_MOUSE	tr|A0A8C4MB53|A0A8C4MB53_EQUAS
OG0007396	sp|Q8BZA9|TIGAR_MOUSE	tr|A0A8C4MD35|A0A8C4MD35_EQUAS
OG0007397	sp|Q8R4V5|OIT3_MOUSE	tr|A0A8C4MET4|A0A8C4MET4_EQUAS
OG0007398	sp|Q2PZL6|FAT4_MOUSE	tr|A0A8C4MFW7|A0A8C4MFW7_EQUAS
OG0007399	sp|Q8R0A6|VTM2A_MOUSE	tr|A0A8C4MGY7|A0A8C4MGY7_EQUAS
OG0007400	sp|P28741|KIF3A_MOUSE	tr|A0A8C4MK92|A0A8C4MK92_EQUAS
OG0007401	sp|Q9DB72|BTBDH_MOUSE	tr|A0A8C4MKK8|A0A8C4MKK8_EQUAS
OG0007402	sp|O08584|KLF6_MOUSE	tr|A0A8C4MML5|A0A8C4MML5_EQUAS
OG0007403	sp|Q3V1N1|MFHA1_MOUSE	tr|A0A8C4MND3|A0A8C4MND3_EQUAS
OG0007404	sp|Q80Y14|GLRX5_MOUSE	tr|A0A8C4MSJ7|A0A8C4MSJ7_EQUAS
OG0007405	sp|Q9DAC9|PO5F2_MOUSE	tr|A0A8C4MVT6|A0A8C4MVT6_EQUAS
OG0007406	sp|Q80UG6|ALKL2_MOUSE	tr|A0A8C4MXA2|A0A8C4MXA2_EQUAS
OG0007407	sp|Q7TT37|ELP1_MOUSE	tr|A0A8C4MYW1|A0A8C4MYW1_EQUAS
OG0007408	sp|Q9WV71|ASB4_MOUSE	tr|A0A8C4N0N9|A0A8C4N0N9_EQUAS
OG0007409	sp|A3KFM7|CHD6_MOUSE	tr|A0A8C4N6R0|A0A8C4N6R0_EQUAS
OG0007410	sp|Q9DAU7|WFDC2_MOUSE	tr|A0A8C4N9K7|A0A8C4N9K7_EQUAS
OG0007411	sp|E9PY46|IF140_MOUSE	tr|A0A8C4PFL7|A0A8C4PFL7_EQUAS
OG0007412	sp|Q91ZA6|SOCS4_MOUSE	tr|A0A8C4PGN7|A0A8C4PGN7_EQUAS
OG0007413	sp|Q8BW70|UBP38_MOUSE	tr|A0A8C4PID1|A0A8C4PID1_EQUAS
OG0007414	sp|Q9D4R2|MGT4D_MOUSE	tr|A0A8C4PJX1|A0A8C4PJX1_EQUAS
