Orthogroup	Mus_musculus	Bos_mutus
OG0007250	sp|Q9DAE7|CK097_MOUSE	tr|L8IWW0|L8IWW0_9CETA
OG0007251	sp|Q80UG6|ALKL2_MOUSE	tr|L8IX05|L8IX05_9CETA
OG0007252	sp|E9Q6P5|TTC7B_MOUSE	tr|L8IY29|L8IY29_9CETA
OG0007253	sp|Q60765|ATF3_MOUSE	tr|L8IYU3|L8IYU3_9CETA
OG0007254	sp|Q3U9N9|MOT10_MOUSE	tr|L8IYV3|L8IYV3_9CETA
OG0007255	sp|E9Q173|BTBDG_MOUSE	tr|L8IYY2|L8IYY2_9CETA
OG0007256	tr|Q925T4|Q925T4_MOUSE	tr|L8IZJ6|L8IZJ6_9CETA
OG0007257	sp|E9PUL5|PRRT2_MOUSE	tr|L8IZM6|L8IZM6_9CETA
OG0007258	sp|A2AIW0|ENTR1_MOUSE	tr|L8J081|L8J081_9CETA
OG0007259	sp|Q3UMB5|SMCR8_MOUSE	tr|L8J115|L8J115_9CETA
OG0007260	sp|Q9CQU3|RER1_MOUSE	tr|L8J150|L8J150_9CETA
OG0007261	sp|Q5GH66|XKR5_MOUSE	tr|L8J5F4|L8J5F4_9CETA
OG0007262	sp|Q9Z2X2|PSD10_MOUSE	tr|L8HMU9|L8HMU9_9CETA
OG0007263	sp|Q9Z273|TULP1_MOUSE	tr|L8HP20|L8HP20_9CETA
OG0007264	sp|Q62392|PHLA1_MOUSE	tr|L8HQN3|L8HQN3_9CETA
OG0007265	sp|Q07797|LG3BP_MOUSE	tr|L8HQR6|L8HQR6_9CETA
OG0007266	sp|Q6P1H1|CYAC3_MOUSE	tr|L8HSK7|L8HSK7_9CETA
OG0007267	sp|Q8BGB8|COQ4_MOUSE	tr|L8HT54|L8HT54_9CETA
OG0007268	sp|Q8C850|SCAR3_MOUSE	tr|L8HT75|L8HT75_9CETA
OG0007269	sp|Q9CWH4|RE114_MOUSE	tr|L8HUW2|L8HUW2_9CETA
OG0007270	sp|P06332|CD4_MOUSE	tr|L8HVB0|L8HVB0_9CETA
OG0007271	sp|Q8K0H5|TAF10_MOUSE	tr|L8HY93|L8HY93_9CETA
OG0007272	sp|P51557|STAR_MOUSE	tr|L8HYA4|L8HYA4_9CETA
OG0007273	sp|Q91ZT9|ASB8_MOUSE	tr|L8HZH8|L8HZH8_9CETA
OG0007274	tr|A0A2I3BR67|A0A2I3BR67_MOUSE	tr|L8I0C0|L8I0C0_9CETA
OG0007275	sp|Q9ER64|OSBL5_MOUSE	tr|L8I0K8|L8I0K8_9CETA
OG0007276	sp|Q9CVD2|ATX3_MOUSE	tr|L8I0T0|L8I0T0_9CETA
OG0007277	sp|Q80ZD9|AMGO2_MOUSE	tr|L8I3Z0|L8I3Z0_9CETA
OG0007278	sp|P42228|STAT4_MOUSE	tr|L8I4L0|L8I4L0_9CETA
OG0007279	tr|G3UYY4|G3UYY4_MOUSE	tr|L8I572|L8I572_9CETA
OG0007280	sp|Q8VI67|SP7_MOUSE	tr|L8I6F3|L8I6F3_9CETA
OG0007281	sp|O35382|EXOC4_MOUSE	tr|L8I6L8|L8I6L8_9CETA
OG0007282	sp|A2AKX3|SETX_MOUSE	tr|L8I7T4|L8I7T4_9CETA
OG0007283	sp|Q9D773|RM02_MOUSE	tr|L8I9Y2|L8I9Y2_9CETA
OG0007284	sp|O09159|MA2B1_MOUSE	tr|L8IBJ4|L8IBJ4_9CETA
OG0007285	sp|Q8VHI3|OFUT2_MOUSE	tr|L8IC54|L8IC54_9CETA
OG0007286	sp|Q6P5D4|CP135_MOUSE	tr|L8ICX1|L8ICX1_9CETA
OG0007287	sp|Q91Y63|S13A3_MOUSE	tr|L8IFU7|L8IFU7_9CETA
OG0007288	sp|Q8BYR8|S41A2_MOUSE	tr|L8IFV6|L8IFV6_9CETA
OG0007289	sp|Q0P5V2|SOBP_MOUSE	tr|L8IGJ8|L8IGJ8_9CETA
OG0007290	sp|Q8BG32|PSD11_MOUSE	tr|L8IHV3|L8IHV3_9CETA
OG0007291	sp|Q61164|CTCF_MOUSE	tr|L8II54|L8II54_9CETA
OG0007292	sp|O35855|BCAT2_MOUSE	tr|L8IJV6|L8IJV6_9CETA
OG0007293	sp|Q9JLB9|NECT3_MOUSE	tr|L8IMP6|L8IMP6_9CETA
OG0007294	sp|Q8BT51|COA4_MOUSE	tr|L8INM2|L8INM2_9CETA
OG0007295	sp|O35626|RASD1_MOUSE	tr|L8INP2|L8INP2_9CETA
OG0007296	sp|Q99K67|AASS_MOUSE	tr|L8IP57|L8IP57_9CETA
OG0007297	sp|Q921M3|SF3B3_MOUSE	tr|L8IPC4|L8IPC4_9CETA
OG0007298	sp|Q8K2B3|SDHA_MOUSE	tr|L8IPU4|L8IPU4_9CETA
OG0007299	sp|Q99J19|SIM11_MOUSE	tr|L8IPW2|L8IPW2_9CETA
OG0007300	sp|Q91WA1|TIPIN_MOUSE	tr|L8IPY3|L8IPY3_9CETA
OG0007301	sp|Q8BHW2|OSCP1_MOUSE	tr|L8IQ45|L8IQ45_9CETA
OG0007302	sp|Q91V12|BACH_MOUSE	tr|L8IRB5|L8IRB5_9CETA
OG0007303	sp|Q99JG3|ANX13_MOUSE	tr|L8IRU2|L8IRU2_9CETA
OG0007304	sp|Q8BGZ4|CDC23_MOUSE	tr|L8IRU4|L8IRU4_9CETA
OG0007305	sp|Q9D485|EFHC2_MOUSE	tr|L8IS58|L8IS58_9CETA
OG0007306	sp|Q8K459|PXT1_MOUSE	tr|L8IUC7|L8IUC7_9CETA
OG0007307	sp|Q8BHC7|RHBL4_MOUSE	tr|L8IUX3|L8IUX3_9CETA
OG0007308	sp|Q8BT07|CEP55_MOUSE	tr|L8IY20|L8IY20_9CETA
OG0007309	sp|B7ZWI3|TMM92_MOUSE	tr|L8IY51|L8IY51_9CETA
OG0007310	tr|D3Z7A5|D3Z7A5_MOUSE	tr|L8IYZ3|L8IYZ3_9CETA
OG0007311	sp|Q99KG7|HPS4_MOUSE	tr|L8IZM8|L8IZM8_9CETA
OG0007312	sp|Q5RJB0|BHA09_MOUSE	tr|L8J0X1|L8J0X1_9CETA
OG0007313	sp|Q920M5|CORO6_MOUSE	tr|L8J2K7|L8J2K7_9CETA
OG0007314	sp|P60324|NANO3_MOUSE	tr|L8J3M9|L8J3M9_9CETA
OG0007315	sp|P59598|ASXL1_MOUSE	tr|L8J3S4|L8J3S4_9CETA
OG0007316	sp|Q8C0D5|EFL1_MOUSE	tr|L8J4V7|L8J4V7_9CETA
OG0007317	sp|Q8R344|CCD12_MOUSE	tr|L8HN41|L8HN41_9CETA
OG0007318	sp|P70124|SPB5_MOUSE	tr|L8HPG3|L8HPG3_9CETA
OG0007319	sp|P10417|BCL2_MOUSE	tr|L8HR40|L8HR40_9CETA
OG0007320	sp|Q09TK9|ISK8_MOUSE	tr|L8HR86|L8HR86_9CETA
OG0007321	sp|Q80W03|TOX3_MOUSE	tr|L8HTJ8|L8HTJ8_9CETA
OG0007322	sp|O88470|FOXL2_MOUSE	tr|L8HTQ4|L8HTQ4_9CETA
OG0007323	tr|Q8C0Q5|Q8C0Q5_MOUSE	tr|L8HTS6|L8HTS6_9CETA
OG0007324	sp|P12246|SAMP_MOUSE	tr|L8HUW5|L8HUW5_9CETA
OG0007325	sp|Q78HU7|GLPC_MOUSE	tr|L8HY63|L8HY63_9CETA
OG0007326	tr|Q8BSL0|Q8BSL0_MOUSE	tr|L8HY67|L8HY67_9CETA
OG0007327	sp|P40630|TFAM_MOUSE	tr|L8HYR9|L8HYR9_9CETA
OG0007328	sp|O88455|DHCR7_MOUSE	tr|L8HZA6|L8HZA6_9CETA
OG0007329	sp|P97458|PROP1_MOUSE	tr|L8HZH1|L8HZH1_9CETA
OG0007330	tr|E9Q6Y8|E9Q6Y8_MOUSE	tr|L8HZR6|L8HZR6_9CETA
OG0007331	sp|Q9QUR8|SEM7A_MOUSE	tr|L8I0D9|L8I0D9_9CETA
OG0007332	sp|Q80U44|ZFY16_MOUSE	tr|L8I1F9|L8I1F9_9CETA
OG0007333	sp|Q6A4J8|UBP7_MOUSE	tr|L8I1K4|L8I1K4_9CETA
OG0007334	tr|Q8VGV7|Q8VGV7_MOUSE	tr|L8I4B6|L8I4B6_9CETA
OG0007335	sp|O70139|IPKG_MOUSE	tr|L8I4D2|L8I4D2_9CETA
OG0007336	sp|Q99J39|DCMC_MOUSE	tr|L8I5L0|L8I5L0_9CETA
OG0007337	sp|P24288|BCAT1_MOUSE	tr|L8I6Q1|L8I6Q1_9CETA
OG0007338	sp|P32972|TNFL8_MOUSE	tr|L8I8L8|L8I8L8_9CETA
OG0007339	sp|Q8BX35|TNR27_MOUSE	tr|L8I8N8|L8I8N8_9CETA
OG0007340	sp|P21855|CD72_MOUSE	tr|L8I9A8|L8I9A8_9CETA
OG0007341	sp|P25916|BMI1_MOUSE	tr|L8IAB7|L8IAB7_9CETA
OG0007342	sp|Q149F5|TMM71_MOUSE	tr|L8ICA7|L8ICA7_9CETA
OG0007343	sp|Q8K019|BCLF1_MOUSE	tr|L8ICS0|L8ICS0_9CETA
OG0007344	sp|Q60829|PPR1B_MOUSE	tr|L8IEY8|L8IEY8_9CETA
OG0007345	sp|O08523|TECTA_MOUSE	tr|L8IFS8|L8IFS8_9CETA
OG0007346	sp|Q8BTW8|CK5P1_MOUSE	tr|L8IG99|L8IG99_9CETA
OG0007347	sp|Q8R0Y8|S2542_MOUSE	tr|L8IGA0|L8IGA0_9CETA
OG0007348	sp|Q9WUP7|UCHL5_MOUSE	tr|L8IGA2|L8IGA2_9CETA
OG0007349	sp|O55060|TPMT_MOUSE	tr|L8IGG0|L8IGG0_9CETA
OG0007350	sp|Q80ZE5|PAQR8_MOUSE	tr|L8IH38|L8IH38_9CETA
OG0007351	sp|Q61488|DHH_MOUSE	tr|L8IHB3|L8IHB3_9CETA
OG0007352	sp|Q9Z101|PAR6A_MOUSE	tr|L8IHS0|L8IHS0_9CETA
OG0007353	sp|P51910|APOD_MOUSE	tr|L8IIL2|L8IIL2_9CETA
OG0007354	sp|Q91YL7|PG2IP_MOUSE	tr|L8IIX2|L8IIX2_9CETA
OG0007355	sp|Q61749|EI2BD_MOUSE	tr|L8IJC3|L8IJC3_9CETA
OG0007356	sp|Q8R0N9|ZDHC1_MOUSE	tr|L8IK03|L8IK03_9CETA
OG0007357	sp|Q9CQX5|CLDN1_MOUSE	tr|L8IKE0|L8IKE0_9CETA
OG0007358	sp|Q7TPE5|S7A6O_MOUSE	tr|L8IKZ6|L8IKZ6_9CETA
OG0007359	sp|Q9D3R3|CEP72_MOUSE	tr|L8ILC4|L8ILC4_9CETA
OG0007360	sp|Q8K072|REEP4_MOUSE	tr|L8INL1|L8INL1_9CETA
OG0007361	sp|Q8CB62|CNTRB_MOUSE	tr|L8IPG6|L8IPG6_9CETA
OG0007362	sp|P32115|PAX4_MOUSE	tr|L8IQS1|L8IQS1_9CETA
OG0007363	sp|Q8JZM0|TFB1M_MOUSE	tr|L8IS43|L8IS43_9CETA
OG0007364	sp|Q8BQU7|TMM74_MOUSE	tr|L8ISE4|L8ISE4_9CETA
OG0007365	sp|Q69ZJ7|RIC1_MOUSE	tr|L8IT19|L8IT19_9CETA
OG0007366	sp|Q9DBT3|CCD97_MOUSE	tr|L8IUL1|L8IUL1_9CETA
OG0007367	sp|A0A140LI88|ANR31_MOUSE	tr|L8IV15|L8IV15_9CETA
OG0007368	sp|Q9ERE7|MESD_MOUSE	tr|L8IVU0|L8IVU0_9CETA
OG0007369	sp|P17125|TGFB3_MOUSE	tr|L8IW40|L8IW40_9CETA
OG0007370	sp|Q8R323|RFC3_MOUSE	tr|L8IXD9|L8IXD9_9CETA
OG0007371	sp|Q8BHA3|DTD2_MOUSE	tr|L8IYH4|L8IYH4_9CETA
OG0007372	sp|Q9WTS2|FUT8_MOUSE	tr|L8IZ73|L8IZ73_9CETA
OG0007373	sp|Q8BJW5|NOL11_MOUSE	tr|L8J017|L8J017_9CETA
OG0007374	sp|P97500|MYT1L_MOUSE	tr|L8J029|L8J029_9CETA
OG0007375	sp|Q05144|RAC2_MOUSE	tr|L8J146|L8J146_9CETA
OG0007376	sp|Q8K5C0|GRHL2_MOUSE	tr|L8J1N9|L8J1N9_9CETA
OG0007377	sp|Q9QY93|DCTP1_MOUSE	tr|L8J1V2|L8J1V2_9CETA
OG0007378	sp|Q3U829|AP5Z1_MOUSE	tr|L8J2S4|L8J2S4_9CETA
OG0007379	sp|Q8CHR6|DPYD_MOUSE	tr|L8J3E8|L8J3E8_9CETA
OG0007380	sp|Q9CZM9|KCMB2_MOUSE	tr|M0QSR6|M0QSR6_9CETA
OG0007381	sp|Q8R3B1|PLCD1_MOUSE	tr|L8HLI0|L8HLI0_9CETA
OG0007382	sp|Q91WG7|DGKG_MOUSE	tr|L8HN26|L8HN26_9CETA
OG0007383	sp|Q8BMC4|NOP9_MOUSE	tr|L8HP86|L8HP86_9CETA
OG0007384	tr|F8VQB9|F8VQB9_MOUSE	tr|L8HSE6|L8HSE6_9CETA
OG0007385	sp|Q9WU03|SPIT2_MOUSE	tr|L8HSM4|L8HSM4_9CETA
OG0007386	sp|Q9JIE3|OTOR_MOUSE	tr|L8HT58|L8HT58_9CETA
OG0007387	sp|Q61062|DVL3_MOUSE	tr|L8HTD4|L8HTD4_9CETA
OG0007388	sp|Q9D099|ACER3_MOUSE	tr|L8HTT7|L8HTT7_9CETA
OG0007389	sp|Q9D3W1|RSP14_MOUSE	tr|L8HUG4|L8HUG4_9CETA
OG0007390	sp|B1ATG9|TIKI2_MOUSE	tr|L8HUR7|L8HUR7_9CETA
OG0007391	sp|Q9CXG3|PPIL4_MOUSE	tr|L8HVN1|L8HVN1_9CETA
OG0007392	sp|Q99KU6|CF089_MOUSE	tr|L8HX08|L8HX08_9CETA
OG0007393	sp|Q8CFI5|SYPM_MOUSE	tr|L8HY19|L8HY19_9CETA
OG0007394	sp|Q80TL1|ADCY2_MOUSE	tr|L8I048|L8I048_9CETA
OG0007395	tr|Q9D2Z6|Q9D2Z6_MOUSE	tr|L8I058|L8I058_9CETA
OG0007396	sp|Q9DAI4|ZBT43_MOUSE	tr|L8I0M7|L8I0M7_9CETA
OG0007397	sp|Q9CR78|MSD3_MOUSE	tr|L8I1F3|L8I1F3_9CETA
OG0007398	sp|Q3SXC5|ARL14_MOUSE	tr|L8I3B3|L8I3B3_9CETA
OG0007399	sp|Q64693|OBF1_MOUSE	tr|L8I7T5|L8I7T5_9CETA
OG0007400	sp|Q8CIP4|MARK4_MOUSE	tr|L8IA67|L8IA67_9CETA
OG0007401	sp|Q9D824|FIP1_MOUSE	tr|L8IB47|L8IB47_9CETA
OG0007402	sp|Q8K2J7|RELL1_MOUSE	tr|L8IBN6|L8IBN6_9CETA
OG0007403	sp|P42227|STAT3_MOUSE	tr|L8IBS0|L8IBS0_9CETA
OG0007404	sp|Q9R069|BCAM_MOUSE	tr|L8ID30|L8ID30_9CETA
OG0007405	sp|P97760|RPB3_MOUSE	tr|L8IE22|L8IE22_9CETA
OG0007406	sp|Q9CPZ6|ORML3_MOUSE	tr|L8IE67|L8IE67_9CETA
OG0007407	sp|Q9ESX2|SP6_MOUSE	tr|L8IEW7|L8IEW7_9CETA
OG0007408	sp|Q5SRT8|CCNJL_MOUSE	tr|L8IF26|L8IF26_9CETA
OG0007409	sp|O08545|EFNA3_MOUSE	tr|L8IFF9|L8IFF9_9CETA
OG0007410	sp|P21552|WNT2_MOUSE	tr|L8IFR9|L8IFR9_9CETA
OG0007411	sp|O09164|SODE_MOUSE	tr|L8IFZ2|L8IFZ2_9CETA
OG0007412	sp|Q8VI64|HUMMR_MOUSE	tr|L8IJ52|L8IJ52_9CETA
OG0007413	sp|Q3UIL6|PKHA7_MOUSE	tr|L8IJF1|L8IJF1_9CETA
OG0007414	sp|Q9WTM5|RUVB2_MOUSE	tr|L8IJU2|L8IJU2_9CETA
OG0007415	sp|Q9DAG5|STPG4_MOUSE	tr|L8IJZ9|L8IJZ9_9CETA
OG0007416	sp|Q8BLR7|RND1_MOUSE	tr|L8IL97|L8IL97_9CETA
OG0007417	sp|Q8BG99|PKNX2_MOUSE	tr|L8IM07|L8IM07_9CETA
OG0007418	sp|Q9WVT6|CAH14_MOUSE	tr|L8IN15|L8IN15_9CETA
OG0007419	sp|Q8BVG5|GLT14_MOUSE	tr|L8IPG2|L8IPG2_9CETA
OG0007420	sp|O88545|CSN6_MOUSE	tr|L8IPJ9|L8IPJ9_9CETA
OG0007421	sp|P53668|LIMK1_MOUSE	tr|L8IQ58|L8IQ58_9CETA
OG0007422	sp|Q9JKC7|AP4M1_MOUSE	tr|L8IQC6|L8IQC6_9CETA
OG0007423	tr|F8VPZ3|F8VPZ3_MOUSE	tr|L8ITQ1|L8ITQ1_9CETA
OG0007424	sp|Q8CG27|ACTL9_MOUSE	tr|L8ITV3|L8ITV3_9CETA
OG0007425	sp|Q9JLB4|CUBN_MOUSE	tr|L8IUH1|L8IUH1_9CETA
OG0007426	tr|E9Q4Y4|E9Q4Y4_MOUSE	tr|L8IUH2|L8IUH2_9CETA
OG0007427	sp|Q9CPS6|HINT3_MOUSE	tr|L8IUZ4|L8IUZ4_9CETA
OG0007428	sp|G3X9C2|FBX50_MOUSE	tr|L8IVV2|L8IVV2_9CETA
OG0007429	sp|E9QA62|LMOD3_MOUSE	tr|L8IXG6|L8IXG6_9CETA
OG0007430	sp|Q99PD7|NCKX3_MOUSE	tr|L8IXW3|L8IXW3_9CETA
OG0007431	sp|Q08EN7|ZCPW2_MOUSE	tr|L8IZC0|L8IZC0_9CETA
OG0007432	sp|Q8CCB4|VPS53_MOUSE	tr|L8IZL7|L8IZL7_9CETA
OG0007433	sp|O70252|HMOX2_MOUSE	tr|L8IZX4|L8IZX4_9CETA
OG0007434	sp|Q91Z92|B3GT6_MOUSE	tr|L8J173|L8J173_9CETA
OG0007435	sp|Q80SY3|VA0D2_MOUSE	tr|L8J2I4|L8J2I4_9CETA
OG0007436	sp|Q9DD03|RAB13_MOUSE	tr|L8HNL3|L8HNL3_9CETA
OG0007437	sp|Q8K0U3|TMM17_MOUSE	tr|L8HR53|L8HR53_9CETA
OG0007438	sp|Q9D8M7|PHF10_MOUSE	tr|L8HR69|L8HR69_9CETA
OG0007439	sp|Q3URQ0|TEX10_MOUSE	tr|L8HS71|L8HS71_9CETA
OG0007440	sp|O08550|KMT2B_MOUSE	tr|L8HTU5|L8HTU5_9CETA
OG0007441	sp|Q8BLY3|LRFN3_MOUSE	tr|L8HTX1|L8HTX1_9CETA
OG0007442	sp|Q80U59|K0232_MOUSE	tr|L8HXP2|L8HXP2_9CETA
OG0007443	sp|Q8VDL4|ADPGK_MOUSE	tr|L8HZ39|L8HZ39_9CETA
OG0007444	sp|Q7TPV2|DZIP3_MOUSE	tr|L8I050|L8I050_9CETA
OG0007445	sp|P50283|CD7_MOUSE	tr|L8I187|L8I187_9CETA
OG0007446	sp|Q64691|CAN3_MOUSE	tr|L8I1L7|L8I1L7_9CETA
OG0007447	sp|A2AQ19|RTF1_MOUSE	tr|L8I2M4|L8I2M4_9CETA
OG0007448	sp|Q8BMD5|CDAC1_MOUSE	tr|L8I3U8|L8I3U8_9CETA
OG0007449	sp|Q9D1G5|LRC57_MOUSE	tr|L8I510|L8I510_9CETA
OG0007450	sp|Q60803|TRAF3_MOUSE	tr|L8I565|L8I565_9CETA
OG0007451	sp|Q9CYW4|HDHD3_MOUSE	tr|L8I5W6|L8I5W6_9CETA
OG0007452	sp|Q9CWI3|BCCIP_MOUSE	tr|L8I6S4|L8I6S4_9CETA
OG0007453	sp|Q9WU66|SFRP5_MOUSE	tr|L8I7M2|L8I7M2_9CETA
OG0007454	sp|O89013|OBRG_MOUSE	tr|L8I7X3|L8I7X3_9CETA
OG0007455	sp|Q9JHG7|PK3CG_MOUSE	tr|L8I810|L8I810_9CETA
OG0007456	sp|P18911|RARG_MOUSE	tr|L8I8D1|L8I8D1_9CETA
OG0007457	sp|Q8BK35|NOP53_MOUSE	tr|L8I8X0|L8I8X0_9CETA
OG0007458	sp|Q80ZK0|RT10_MOUSE	tr|L8IAN5|L8IAN5_9CETA
OG0007459	sp|P50462|CSRP3_MOUSE	tr|L8IBC8|L8IBC8_9CETA
OG0007460	sp|Q9QXK8|NMU_MOUSE	tr|L8IC16|L8IC16_9CETA
OG0007461	sp|Q9JJV4|CCG4_MOUSE	tr|L8ICE2|L8ICE2_9CETA
OG0007462	sp|Q8BJH1|ZC21A_MOUSE	tr|L8ID05|L8ID05_9CETA
OG0007463	sp|Q9CXK4|SWET1_MOUSE	tr|L8IDH3|L8IDH3_9CETA
OG0007464	sp|Q9D0R9|WDR89_MOUSE	tr|L8IEI8|L8IEI8_9CETA
OG0007465	sp|Q9JK83|PAR6B_MOUSE	tr|L8IEM5|L8IEM5_9CETA
OG0007466	sp|Q14AX6|CDK12_MOUSE	tr|L8IF16|L8IF16_9CETA
OG0007467	sp|Q91ZV7|PLDX1_MOUSE	tr|L8II66|L8II66_9CETA
OG0007468	sp|Q7TPN3|PIGV_MOUSE	tr|L8IJ02|L8IJ02_9CETA
OG0007469	sp|Q62386|IL17_MOUSE	tr|L8IJ96|L8IJ96_9CETA
OG0007470	sp|Q9WV69|DEMA_MOUSE	tr|L8IKR4|L8IKR4_9CETA
OG0007471	sp|Q9D2Y4|MLKL_MOUSE	tr|L8ILF7|L8ILF7_9CETA
OG0007472	sp|P52840|ST1A1_MOUSE	tr|L8ILS3|L8ILS3_9CETA
OG0007473	sp|P70338|GFI1_MOUSE	tr|L8IM10|L8IM10_9CETA
OG0007474	sp|Q62230|SN_MOUSE	tr|L8IMQ1|L8IMQ1_9CETA
OG0007475	sp|Q8K375|LRC56_MOUSE	tr|L8IMR9|L8IMR9_9CETA
OG0007476	sp|P97489|GATA5_MOUSE	tr|L8INI4|L8INI4_9CETA
OG0007477	sp|D3YUB6|BTBD8_MOUSE	tr|L8INJ2|L8INJ2_9CETA
OG0007478	sp|Q5MPP0|FA2H_MOUSE	tr|L8IPB5|L8IPB5_9CETA
OG0007479	sp|Q8BHI9|NIM1_MOUSE	tr|L8IPD0|L8IPD0_9CETA
OG0007480	sp|O88543|CSN3_MOUSE	tr|L8IPK6|L8IPK6_9CETA
OG0007481	sp|Q64444|CAH4_MOUSE	tr|L8IQJ1|L8IQJ1_9CETA
OG0007482	sp|Q58Y74|TRCG1_MOUSE	tr|L8IRP3|L8IRP3_9CETA
OG0007483	sp|Q64318|ZEB1_MOUSE	tr|L8IRY0|L8IRY0_9CETA
OG0007484	sp|P53612|PGTB2_MOUSE	tr|L8IS49|L8IS49_9CETA
OG0007485	sp|Q3UY34|CSTOS_MOUSE	tr|L8IS78|L8IS78_9CETA
OG0007486	sp|Q925S4|IL24_MOUSE	tr|L8ISJ1|L8ISJ1_9CETA
OG0007487	sp|P20334|TNR9_MOUSE	tr|L8ISU8|L8ISU8_9CETA
OG0007488	sp|O89104|SYPL2_MOUSE	tr|L8IT63|L8IT63_9CETA
OG0007489	sp|Q3V0J4|ANR53_MOUSE	tr|L8ITA2|L8ITA2_9CETA
OG0007490	sp|Q3U1T3|BRM1L_MOUSE	tr|L8IUS8|L8IUS8_9CETA
OG0007491	sp|Q8K1L2|SPIN4_MOUSE	tr|L8IV04|L8IV04_9CETA
OG0007492	sp|Q4ZJM7|OTOL1_MOUSE	tr|L8IZT1|L8IZT1_9CETA
OG0007493	sp|Q9DA73|CCD89_MOUSE	tr|L8J2M4|L8J2M4_9CETA
OG0007494	sp|Q30KN4|DFB30_MOUSE	tr|L8J476|L8J476_9CETA
OG0007495	sp|P70397|DLX6_MOUSE	tr|L8J4X1|L8J4X1_9CETA
OG0007496	sp|Q3U0M1|TPPC9_MOUSE	tr|L8HNX5|L8HNX5_9CETA
OG0007497	sp|Q8BMB3|IF4E2_MOUSE	tr|L8HPG9|L8HPG9_9CETA
OG0007498	sp|Q71M36|CSPG5_MOUSE	tr|L8HPS0|L8HPS0_9CETA
OG0007499	sp|E9Q4F2|KLH18_MOUSE	tr|L8HPS7|L8HPS7_9CETA
OG0007500	sp|P27005|S10A8_MOUSE	tr|L8HQU7|L8HQU7_9CETA
OG0007501	sp|Q8VIL2|RWDD3_MOUSE	tr|L8HRJ2|L8HRJ2_9CETA
OG0007502	sp|Q8CFC2|MYT1_MOUSE	tr|L8HRT5|L8HRT5_9CETA
OG0007503	sp|Q8VCQ6|SMS1_MOUSE	tr|L8HSY8|L8HSY8_9CETA
OG0007504	sp|Q3UW31|PATE2_MOUSE	tr|L8HU57|L8HU57_9CETA
OG0007505	sp|Q9D7D7|CLD23_MOUSE	tr|L8HUD7|L8HUD7_9CETA
OG0007506	tr|A0A504|A0A504_MOUSE	tr|L8HWU6|L8HWU6_9CETA
OG0007507	sp|Q9Z1Y9|IOD2_MOUSE	tr|L8HXS6|L8HXS6_9CETA
OG0007508	sp|P56481|GASR_MOUSE	tr|L8HYA5|L8HYA5_9CETA
OG0007509	sp|Q6PKN7|INCA1_MOUSE	tr|L8I0P0|L8I0P0_9CETA
OG0007510	sp|Q8VCL2|SCO2_MOUSE	tr|L8I2T6|L8I2T6_9CETA
OG0007511	sp|Q9QZI9|SERC3_MOUSE	tr|L8I429|L8I429_9CETA
OG0007512	sp|Q8VI38|GBGT1_MOUSE	tr|L8I494|L8I494_9CETA
OG0007513	sp|A2AJT4|PNISR_MOUSE	tr|L8I4I0|L8I4I0_9CETA
OG0007514	sp|P97718|ADA1A_MOUSE	tr|L8I4P5|L8I4P5_9CETA
OG0007515	sp|P70318|TIAR_MOUSE	tr|L8I5B7|L8I5B7_9CETA
OG0007516	sp|Q8K1N2|PHLB2_MOUSE	tr|L8I6C6|L8I6C6_9CETA
OG0007517	sp|O70460|CCL19_MOUSE	tr|L8I756|L8I756_9CETA
OG0007518	sp|Q64674|SPEE_MOUSE	tr|L8I7E7|L8I7E7_9CETA
OG0007519	sp|Q80V91|DTX3_MOUSE	tr|L8I956|L8I956_9CETA
OG0007520	sp|P34902|IL2RG_MOUSE	tr|L8I981|L8I981_9CETA
OG0007521	sp|Q0P543|GIPR_MOUSE	tr|L8I9G9|L8I9G9_9CETA
OG0007522	sp|Q9CZN4|SHSA9_MOUSE	tr|L8I9V9|L8I9V9_9CETA
OG0007523	sp|D3YWJ0|SLIP_MOUSE	tr|L8IAP0|L8IAP0_9CETA
OG0007524	sp|Q9Z0L3|OC90_MOUSE	tr|L8IBA1|L8IBA1_9CETA
OG0007525	sp|Q8BV79|TRNK1_MOUSE	tr|L8IDB1|L8IDB1_9CETA
OG0007526	sp|Q80ZI2|RTP2_MOUSE	tr|L8IEK8|L8IEK8_9CETA
OG0007527	sp|Q811S7|UBIP1_MOUSE	tr|L8IET9|L8IET9_9CETA
OG0007528	sp|A2BE28|LAS1L_MOUSE	tr|L8IF90|L8IF90_9CETA
OG0007529	sp|Q99KE1|MAOM_MOUSE	tr|L8IHB7|L8IHB7_9CETA
OG0007530	sp|Q9D0S4|NEUL2_MOUSE	tr|L8IHU1|L8IHU1_9CETA
OG0007532	sp|Q80TE3|MARH4_MOUSE	tr|L8IIB2|L8IIB2_9CETA
OG0007533	sp|Q9CWU0|TDR12_MOUSE	tr|L8IIP4|L8IIP4_9CETA
OG0007534	sp|Q8BQ86|CHST8_MOUSE	tr|L8IJE4|L8IJE4_9CETA
OG0007535	sp|Q02819|NUCB1_MOUSE	tr|L8IJU8|L8IJU8_9CETA
OG0007536	sp|Q9R0L1|HSF4_MOUSE	tr|L8IK13|L8IK13_9CETA
OG0007537	sp|Q8BGI5|PEX26_MOUSE	tr|L8IKE2|L8IKE2_9CETA
OG0007538	tr|E9PXF0|E9PXF0_MOUSE	tr|L8IKY8|L8IKY8_9CETA
