Orthogroup	Mus_musculus	Vulpes_vulpes
OG0009142	sp|P17950|IER2_MOUSE	tr|A0A3Q7RAV7|A0A3Q7RAV7_VULVU
OG0009143	sp|P26361|CFTR_MOUSE	tr|A0A3Q7U3I8|A0A3Q7U3I8_VULVU
OG0009144	sp|P31245|HXA2_MOUSE	tr|A0A3Q7T2P9|A0A3Q7T2P9_VULVU
OG0009145	sp|P35762|CD81_MOUSE	tr|A0A3Q7SGE2|A0A3Q7SGE2_VULVU
OG0009146	sp|P47945|MT4_MOUSE	tr|A0A3Q7TQM7|A0A3Q7TQM7_VULVU
OG0009147	sp|P54276|MSH6_MOUSE	tr|A0A3Q7T0I3|A0A3Q7T0I3_VULVU
OG0009148	sp|P58929|GMEB2_MOUSE	tr|A0A3Q7UCN9|A0A3Q7UCN9_VULVU
OG0009149	sp|P59941|SIR6_MOUSE	tr|A0A3Q7UB10|A0A3Q7UB10_VULVU
OG0009150	sp|P61804|DAD1_MOUSE	tr|A0A3Q7T4X2|A0A3Q7T4X2_VULVU
OG0009151	sp|P61922|GABT_MOUSE	tr|A0A3Q7TUA2|A0A3Q7TUA2_VULVU
OG0009152	sp|P63271|SPT4A_MOUSE	tr|A0A3Q7RY44|A0A3Q7RY44_VULVU
OG0009153	sp|P70259|GP143_MOUSE	tr|A0A3Q7UD26|A0A3Q7UD26_VULVU
OG0009154	sp|Q0VBP7|SHSL1_MOUSE	tr|A0A3Q7UIR7|A0A3Q7UIR7_VULVU
OG0009155	sp|Q5NCC9|TRI58_MOUSE	tr|A0A3Q7RCR5|A0A3Q7RCR5_VULVU
OG0009156	sp|Q5SPV6|CB073_MOUSE	tr|A0A3Q7T0M4|A0A3Q7T0M4_VULVU
OG0009157	sp|Q5SUV1|RSAD1_MOUSE	tr|A0A3Q7S823|A0A3Q7S823_VULVU
OG0009158	sp|Q61473|SOX17_MOUSE	tr|A0A3Q7T1Z7|A0A3Q7T1Z7_VULVU
OG0009159	sp|Q62348|TSN_MOUSE	tr|A0A3Q7TUR5|A0A3Q7TUR5_VULVU
OG0009160	tr|Q63953|Q63953_MOUSE	tr|A0A3Q7R3U7|A0A3Q7R3U7_VULVU
OG0009161	sp|Q6EDY6|CARL1_MOUSE	tr|A0A3Q7TIS3|A0A3Q7TIS3_VULVU
OG0009162	sp|Q6GQS1|SCMC3_MOUSE	tr|A0A3Q7RQ09|A0A3Q7RQ09_VULVU
OG0009163	sp|Q6GQT6|SCAP_MOUSE	tr|A0A3Q7R185|A0A3Q7R185_VULVU
OG0009164	sp|Q78HU7|GLPC_MOUSE	tr|A0A3Q7UE70|A0A3Q7UE70_VULVU
OG0009165	sp|Q80UY2|KCMF1_MOUSE	tr|A0A3Q7S620|A0A3Q7S620_VULVU
OG0009166	sp|Q80VA5|S3TC2_MOUSE	tr|A0A3Q7TH26|A0A3Q7TH26_VULVU
OG0009167	sp|Q8BG60|TXNIP_MOUSE	tr|A0A3Q7QXC6|A0A3Q7QXC6_VULVU
OG0009168	sp|Q8BIH0|SP130_MOUSE	tr|A0A3Q7UVQ4|A0A3Q7UVQ4_VULVU
OG0009169	sp|Q8BX32|SLX1_MOUSE	tr|A0A3Q7TPF8|A0A3Q7TPF8_VULVU
OG0009170	sp|Q8C811|S35E2_MOUSE	tr|A0A3Q7T3X4|A0A3Q7T3X4_VULVU
OG0009171	sp|Q8CAV0|YBEY_MOUSE	tr|A0A3Q7RGE7|A0A3Q7RGE7_VULVU
OG0009172	sp|Q8CG50|RAB43_MOUSE	tr|A0A3Q7RQ47|A0A3Q7RQ47_VULVU
OG0009173	sp|Q8K203|NEIL3_MOUSE	tr|A0A3Q7UEJ6|A0A3Q7UEJ6_VULVU
OG0009174	sp|Q8K2H3|FA13B_MOUSE	tr|A0A3Q7TPL7|A0A3Q7TPL7_VULVU
OG0009175	sp|Q8R0A0|T2FB_MOUSE	tr|A0A3Q7UIK8|A0A3Q7UIK8_VULVU
OG0009176	sp|Q8VDH1|FBX21_MOUSE	tr|A0A3Q7UER8|A0A3Q7UER8_VULVU
OG0009177	sp|Q8VEI3|HYAL3_MOUSE	tr|A0A3Q7RBE6|A0A3Q7RBE6_VULVU
OG0009178	tr|Q8VGZ3|Q8VGZ3_MOUSE	tr|A0A3Q7RR06|A0A3Q7RR06_VULVU
OG0009179	sp|Q91V80|APOF_MOUSE	tr|A0A3Q7SPE9|A0A3Q7SPE9_VULVU
OG0009180	sp|Q91WD0|GP108_MOUSE	tr|A0A3Q7REN1|A0A3Q7REN1_VULVU
OG0009181	sp|Q924S8|SPRE1_MOUSE	tr|A0A3Q7S5F2|A0A3Q7S5F2_VULVU
OG0009182	sp|Q99KS2|NGRN_MOUSE	tr|A0A3Q7UKG9|A0A3Q7UKG9_VULVU
OG0009183	sp|Q99NG9|K199B_MOUSE	tr|A0A3Q7R6X3|A0A3Q7R6X3_VULVU
OG0009184	sp|Q99PV0|PRP8_MOUSE	tr|A0A3Q7UFX3|A0A3Q7UFX3_VULVU
OG0009185	sp|Q9CWG9|BL1S2_MOUSE	tr|A0A3Q7RQJ3|A0A3Q7RQJ3_VULVU
OG0009186	sp|Q9D1M0|SEC13_MOUSE	tr|A0A3Q7T6L5|A0A3Q7T6L5_VULVU
OG0009187	sp|Q9D3I6|KRA71_MOUSE	tr|A0A3Q7RGA8|A0A3Q7RGA8_VULVU
OG0009188	sp|Q9D4K7|CC105_MOUSE	tr|A0A3Q7RTZ4|A0A3Q7RTZ4_VULVU
OG0009189	sp|Q9DAQ9|SPT19_MOUSE	tr|A0A3Q7TIK3|A0A3Q7TIK3_VULVU
OG0009190	sp|Q9DBY5|CBX6_MOUSE	tr|A0A3Q7RD44|A0A3Q7RD44_VULVU
OG0009191	sp|Q9DBZ1|IKIP_MOUSE	tr|A0A3Q7TUI9|A0A3Q7TUI9_VULVU
OG0009192	sp|Q9DC04|RGS3_MOUSE	tr|A0A3Q7SPM2|A0A3Q7SPM2_VULVU
OG0009193	sp|Q9ESD6|CKLF7_MOUSE	tr|A0A3Q7SJL2|A0A3Q7SJL2_VULVU
OG0009194	sp|Q9QWK4|CD5L_MOUSE	tr|A0A3Q7SQT6|A0A3Q7SQT6_VULVU
OG0009195	sp|Q9QXV9|SPY1_MOUSE	tr|A0A3Q7T6F5|A0A3Q7T6F5_VULVU
OG0009196	sp|Q9QY39|PDZD4_MOUSE	tr|A0A3Q7RDY2|A0A3Q7RDY2_VULVU
OG0009197	sp|A6H603|NWD1_MOUSE	tr|A0A3Q7RIB6|A0A3Q7RIB6_VULVU
OG0009198	sp|E9Q0C6|K1210_MOUSE	tr|A0A3Q7R929|A0A3Q7R929_VULVU
OG0009200	sp|O08539|BIN1_MOUSE	tr|A0A3Q7UE09|A0A3Q7UE09_VULVU
OG0009201	sp|O35085|ARX_MOUSE	tr|A0A3Q7TD27|A0A3Q7TD27_VULVU
OG0009202	sp|O54962|BAF_MOUSE	tr|A0A3Q7SWD7|A0A3Q7SWD7_VULVU
OG0009203	sp|O55022|PGRC1_MOUSE	tr|A0A3Q7SIR6|A0A3Q7SIR6_VULVU
OG0009204	sp|O88735|MAP7_MOUSE	tr|A0A3Q7T189|A0A3Q7T189_VULVU
OG0009205	sp|O88796|RPP30_MOUSE	tr|A0A3Q7RKW5|A0A3Q7RKW5_VULVU
OG0009206	sp|O88995|IKBL1_MOUSE	tr|A0A3Q7RKL7|A0A3Q7RKL7_VULVU
OG0009207	sp|P03921|NU5M_MOUSE	tr|Q08GU4|Q08GU4_VULVU
OG0009208	sp|P14753|EPOR_MOUSE	tr|A0A3Q7RB48|A0A3Q7RB48_VULVU
OG0009209	sp|P28575|IPP_MOUSE	tr|A0A3Q7RZP9|A0A3Q7RZP9_VULVU
OG0009210	sp|P37237|FGF8_MOUSE	tr|A0A3Q7STW2|A0A3Q7STW2_VULVU
OG0009211	sp|P52196|THTR_MOUSE	tr|A0A3Q7TAW9|A0A3Q7TAW9_VULVU
OG0009212	sp|P55002|MFAP2_MOUSE	tr|A0A3Q7SVM8|A0A3Q7SVM8_VULVU
OG0009213	sp|P55041|GEM_MOUSE	tr|A0A3Q7TW33|A0A3Q7TW33_VULVU
OG0009214	sp|Q00420|GABP1_MOUSE	tr|A0A3Q7S5X4|A0A3Q7S5X4_VULVU
OG0009215	sp|Q08288|LYAR_MOUSE	tr|A0A3Q7TFW1|A0A3Q7TFW1_VULVU
OG0009216	sp|Q2PFD7|PSD3_MOUSE	tr|A0A3Q7S479|A0A3Q7S479_VULVU
OG0009217	sp|Q3SYP2|CTRC_MOUSE	tr|A0A3Q7TQY0|A0A3Q7TQY0_VULVU
OG0009218	sp|Q3TX51|LRC28_MOUSE	tr|A0A3Q7TQJ3|A0A3Q7TQJ3_VULVU
OG0009219	sp|Q3TYE7|TLCD5_MOUSE	tr|A0A3Q7S6K5|A0A3Q7S6K5_VULVU
OG0009220	sp|Q3UEB3|PUF60_MOUSE	tr|A0A3Q7RCK5|A0A3Q7RCK5_VULVU
OG0009221	sp|Q569L8|CENPJ_MOUSE	tr|A0A3Q7SBH9|A0A3Q7SBH9_VULVU
OG0009222	sp|Q60649|CLPB_MOUSE	tr|A0A3Q7TM27|A0A3Q7TM27_VULVU
OG0009223	sp|Q61501|E2F1_MOUSE	tr|A0A3Q7T7P5|A0A3Q7T7P5_VULVU
OG0009224	sp|Q61559|FCGRN_MOUSE	tr|A0A3Q7TJA9|A0A3Q7TJA9_VULVU
OG0009225	sp|Q61644|PACN1_MOUSE	tr|A0A3Q7RMY0|A0A3Q7RMY0_VULVU
OG0009226	sp|Q6A098|SBP2L_MOUSE	tr|A0A3Q7SGP7|A0A3Q7SGP7_VULVU
OG0009227	tr|Q6NZL1|Q6NZL1_MOUSE	tr|A0A3Q7T753|A0A3Q7T753_VULVU
OG0009228	sp|Q6P560|ZN182_MOUSE	tr|A0A3Q7R871|A0A3Q7R871_VULVU
OG0009229	sp|Q80VP9|ASPH2_MOUSE	tr|A0A3Q7SPY4|A0A3Q7SPY4_VULVU
OG0009230	sp|Q80W03|TOX3_MOUSE	tr|A0A3Q7U2A6|A0A3Q7U2A6_VULVU
OG0009231	sp|Q80XJ3|TTC28_MOUSE	tr|A0A3Q7R6Y6|A0A3Q7R6Y6_VULVU
OG0009232	sp|Q80YV3|TRRAP_MOUSE	tr|A0A3Q7R957|A0A3Q7R957_VULVU
OG0009233	sp|Q80Z71|TENN_MOUSE	tr|A0A3Q7T885|A0A3Q7T885_VULVU
OG0009234	sp|Q80ZU5|CC181_MOUSE	tr|A0A3Q7SES3|A0A3Q7SES3_VULVU
OG0009235	sp|Q8BFW7|LPP_MOUSE	tr|A0A3Q7U702|A0A3Q7U702_VULVU
OG0009236	sp|Q8BG34|UBX10_MOUSE	tr|A0A3Q7TDF8|A0A3Q7TDF8_VULVU
OG0009237	sp|Q8BKV1|GPC2_MOUSE	tr|A0A3Q7UPT4|A0A3Q7UPT4_VULVU
OG0009238	sp|Q8BP92|RCN2_MOUSE	tr|A0A3Q7RN95|A0A3Q7RN95_VULVU
OG0009239	sp|Q8BQT2|DIK1C_MOUSE	tr|A0A3Q7S3T1|A0A3Q7S3T1_VULVU
OG0009240	sp|Q8BWY4|MBLC1_MOUSE	tr|A0A3Q7UQA3|A0A3Q7UQA3_VULVU
OG0009241	sp|Q8BXP5|PANKY_MOUSE	tr|A0A3Q7TL05|A0A3Q7TL05_VULVU
OG0009242	tr|Q8C0Q5|Q8C0Q5_MOUSE	tr|A0A3Q7SI24|A0A3Q7SI24_VULVU
OG0009243	sp|Q8C186|BPIFC_MOUSE	tr|A0A3Q7TZZ5|A0A3Q7TZZ5_VULVU
OG0009244	sp|Q8CCJ4|AMER2_MOUSE	tr|A0A3Q7TB78|A0A3Q7TB78_VULVU
OG0009245	sp|Q8CJ27|ASPM_MOUSE	tr|A0A3Q7SM83|A0A3Q7SM83_VULVU
OG0009246	sp|Q8R4V4|CBPZ_MOUSE	tr|A0A3Q7T513|A0A3Q7T513_VULVU
OG0009247	sp|Q8VCZ8|RUSD1_MOUSE	tr|A0A3Q7REY1|A0A3Q7REY1_VULVU
OG0009248	sp|Q8VDX6|RXLT1_MOUSE	tr|A0A3Q7SBT6|A0A3Q7SBT6_VULVU
OG0009249	sp|Q91YL3|UCKL1_MOUSE	tr|A0A3Q7UCA8|A0A3Q7UCA8_VULVU
OG0009250	sp|Q921L3|TMCO1_MOUSE	tr|A0A3Q7RML2|A0A3Q7RML2_VULVU
OG0009251	sp|Q924H0|NPFF2_MOUSE	tr|A0A3Q7R6A4|A0A3Q7R6A4_VULVU
OG0009252	sp|Q925F3|R144A_MOUSE	tr|A0A3Q7TUL5|A0A3Q7TUL5_VULVU
OG0009253	sp|Q9CX00|IST1_MOUSE	tr|A0A3Q7U203|A0A3Q7U203_VULVU
OG0009254	sp|Q9CX97|WDR55_MOUSE	tr|A0A3Q7U6B6|A0A3Q7U6B6_VULVU
OG0009255	sp|Q9D517|PLCC_MOUSE	tr|A0A3Q7RGH9|A0A3Q7RGH9_VULVU
OG0009256	sp|Q9ERS5|PKHA2_MOUSE	tr|A0A3Q7T3I7|A0A3Q7T3I7_VULVU
OG0009257	sp|Q9JL21|CCR10_MOUSE	tr|A0A3Q7RBJ2|A0A3Q7RBJ2_VULVU
OG0009258	sp|Q9R0M4|PODXL_MOUSE	tr|A0A3Q7UGZ4|A0A3Q7UGZ4_VULVU
OG0009259	sp|Q9R1W3|RN103_MOUSE	tr|A0A3Q7S5Y2|A0A3Q7S5Y2_VULVU
OG0009260	tr|Q9WUR0|Q9WUR0_MOUSE	tr|A0A3Q7RME9|A0A3Q7RME9_VULVU
OG0009261	sp|Q9WV52|PLEK2_MOUSE	tr|A0A3Q7T4E1|A0A3Q7T4E1_VULVU
OG0009262	sp|Q9Z0L8|GGH_MOUSE	tr|A0A3Q7SVJ5|A0A3Q7SVJ5_VULVU
OG0009263	sp|Q9Z1S5|SEPT3_MOUSE	tr|A0A3Q7TTS9|A0A3Q7TTS9_VULVU
OG0009264	sp|A2AJB2|TM141_MOUSE	tr|A0A3Q7R727|A0A3Q7R727_VULVU
OG0009265	sp|A2AL36|CNTRL_MOUSE	tr|A0A3Q7TT96|A0A3Q7TT96_VULVU
OG0009266	sp|A2AVA0|SVEP1_MOUSE	tr|A0A3Q7TT81|A0A3Q7TT81_VULVU
OG0009267	sp|B2RW38|CFA58_MOUSE	tr|A0A3Q7RL33|A0A3Q7RL33_VULVU
OG0009268	sp|D3YYI7|RN217_MOUSE	tr|A0A3Q7U7C1|A0A3Q7U7C1_VULVU
OG0009269	tr|D3Z5T8|D3Z5T8_MOUSE	tr|A0A3Q7TTL5|A0A3Q7TTL5_VULVU
OG0009270	tr|E9Q2N0|E9Q2N0_MOUSE	tr|A0A3Q7S7C2|A0A3Q7S7C2_VULVU
OG0009271	tr|E9Q8V6|E9Q8V6_MOUSE	tr|A0A3Q7SQT4|A0A3Q7SQT4_VULVU
OG0009272	sp|O08688|CAN5_MOUSE	tr|A0A3Q7TYF3|A0A3Q7TYF3_VULVU
OG0009273	sp|O70503|DHB12_MOUSE	tr|A0A3Q7RNC1|A0A3Q7RNC1_VULVU
OG0009274	sp|O70589|CSKP_MOUSE	tr|A0A3Q7SW18|A0A3Q7SW18_VULVU
OG0009275	sp|P10146|CCL1_MOUSE	tr|A0A3Q7RYL9|A0A3Q7RYL9_VULVU
OG0009276	sp|P13634|CAH1_MOUSE	tr|A0A3Q7UBP9|A0A3Q7UBP9_VULVU
OG0009277	sp|P15247|IL9_MOUSE	tr|A0A3Q7S6Z8|A0A3Q7S6Z8_VULVU
OG0009278	sp|P15409|OPSD_MOUSE	tr|A0A3Q7UYL5|A0A3Q7UYL5_VULVU
OG0009279	sp|P15919|RAG1_MOUSE	tr|A0A3Q7SXG0|A0A3Q7SXG0_VULVU
OG0009280	sp|P70389|ALS_MOUSE	tr|A0A3Q7SG44|A0A3Q7SG44_VULVU
OG0009281	sp|P82349|SGCB_MOUSE	tr|A0A3Q7T5N7|A0A3Q7T5N7_VULVU
OG0009282	sp|Q05915|GCH1_MOUSE	tr|A0A3Q7T7H2|A0A3Q7T7H2_VULVU
OG0009283	sp|Q08AU9|CQ058_MOUSE	tr|A0A3Q7TJR7|A0A3Q7TJR7_VULVU
OG0009284	sp|Q1EHW4|SAP25_MOUSE	tr|A0A3Q7TZU8|A0A3Q7TZU8_VULVU
OG0009285	sp|Q3UDK1|TRAD1_MOUSE	tr|A0A3Q7UN61|A0A3Q7UN61_VULVU
OG0009286	sp|Q3UM45|PP1R7_MOUSE	tr|A0A3Q7RMG8|A0A3Q7RMG8_VULVU
OG0009287	sp|Q3URR7|ZSC10_MOUSE	tr|A0A3Q7SG84|A0A3Q7SG84_VULVU
OG0009288	sp|Q61809|LRRN1_MOUSE	tr|A0A3Q7R1V3|A0A3Q7R1V3_VULVU
OG0009289	sp|Q61846|MELK_MOUSE	tr|A0A3Q7TH22|A0A3Q7TH22_VULVU
OG0009290	sp|Q62282|TAL2_MOUSE	tr|A0A3Q7SPF3|A0A3Q7SPF3_VULVU
OG0009291	sp|Q6ZPV2|INO80_MOUSE	tr|A0A3Q7SG76|A0A3Q7SG76_VULVU
OG0009292	sp|Q76JU9|FFAR1_MOUSE	tr|A0A3Q7T9B0|A0A3Q7T9B0_VULVU
OG0009293	sp|Q80V86|INT8_MOUSE	tr|A0A3Q7TIQ2|A0A3Q7TIQ2_VULVU
OG0009294	sp|Q80WQ4|TRM9B_MOUSE	tr|A0A3Q7RV53|A0A3Q7RV53_VULVU
OG0009295	sp|Q8BFT6|JMJD4_MOUSE	tr|A0A3Q7RC36|A0A3Q7RC36_VULVU
OG0009296	sp|Q8BLX7|COGA1_MOUSE	tr|A0A3Q7TXW0|A0A3Q7TXW0_VULVU
OG0009297	sp|Q8BU00|IKZF5_MOUSE	tr|A0A3Q7STA4|A0A3Q7STA4_VULVU
OG0009298	sp|Q8C052|MAP1S_MOUSE	tr|A0A3Q7RJN9|A0A3Q7RJN9_VULVU
OG0009299	sp|Q8C1Y8|CCZ1_MOUSE	tr|A0A3Q7R900|A0A3Q7R900_VULVU
OG0009300	sp|Q8C8J0|STPG2_MOUSE	tr|A0A3Q7U1B7|A0A3Q7U1B7_VULVU
OG0009301	sp|Q8CBB9|RSAD2_MOUSE	tr|A0A3Q7THV2|A0A3Q7THV2_VULVU
OG0009302	sp|Q8K2F0|BRD3_MOUSE	tr|A0A3Q7QX86|A0A3Q7QX86_VULVU
OG0009303	sp|Q8K3Z0|NOD2_MOUSE	tr|A0A3Q7TQH3|A0A3Q7TQH3_VULVU
OG0009304	sp|Q8R066|C1QT4_MOUSE	tr|A0A3Q7TEH8|A0A3Q7TEH8_VULVU
OG0009305	sp|Q8R182|TMG2_MOUSE	tr|A0A3Q7U8U2|A0A3Q7U8U2_VULVU
OG0009306	sp|Q8R3B7|BRD8_MOUSE	tr|A0A3Q7SNH8|A0A3Q7SNH8_VULVU
OG0009307	sp|Q8R3Q0|SARAF_MOUSE	tr|A0A3Q7RTB3|A0A3Q7RTB3_VULVU
OG0009308	sp|Q91VF2|HNMT_MOUSE	tr|A0A3Q7R570|A0A3Q7R570_VULVU
OG0009309	sp|Q91X46|ARHG3_MOUSE	tr|A0A3Q7RHV3|A0A3Q7RHV3_VULVU
OG0009310	sp|Q922B2|SYDC_MOUSE	tr|A0A3Q7U117|A0A3Q7U117_VULVU
OG0009311	sp|Q99KB8|GLO2_MOUSE	tr|A0A3Q7R542|A0A3Q7R542_VULVU
OG0009312	sp|Q99L02|PGR1A_MOUSE	tr|A0A3Q7TBA8|A0A3Q7TBA8_VULVU
OG0009313	sp|Q9CQ07|LRC18_MOUSE	tr|A0A3Q7RIC4|A0A3Q7RIC4_VULVU
OG0009314	sp|Q9CTN8|LHPL3_MOUSE	tr|A0A3Q7TKN4|A0A3Q7TKN4_VULVU
OG0009315	sp|Q9CY52|THG1_MOUSE	tr|A0A3Q7SN17|A0A3Q7SN17_VULVU
OG0009316	sp|Q9CZH3|PSMG3_MOUSE	tr|A0A3Q7TBN1|A0A3Q7TBN1_VULVU
OG0009317	sp|Q9D0M3|CY1_MOUSE	tr|A0A3Q7RDC8|A0A3Q7RDC8_VULVU
OG0009318	sp|Q9D0M5|DYL2_MOUSE	tr|A0A3Q7RY41|A0A3Q7RY41_VULVU
OG0009319	sp|Q9D1J3|SARNP_MOUSE	tr|A0A3Q7SMK4|A0A3Q7SMK4_VULVU
OG0009320	tr|Q9D5J5|Q9D5J5_MOUSE	tr|A0A3Q7RA53|A0A3Q7RA53_VULVU
OG0009321	sp|Q9DCB3|RN227_MOUSE	tr|A0A3Q7SW87|A0A3Q7SW87_VULVU
OG0009322	sp|Q9QXW4|FSCN3_MOUSE	tr|A0A3Q7UGQ1|A0A3Q7UGQ1_VULVU
OG0009323	sp|Q9R0X0|MED20_MOUSE	tr|A0A3Q7RX51|A0A3Q7RX51_VULVU
OG0009324	sp|A2AB59|RHG27_MOUSE	tr|A0A3Q7RAV8|A0A3Q7RAV8_VULVU
OG0009325	tr|B1AVP0|B1AVP0_MOUSE	tr|A0A3Q7T1D7|A0A3Q7T1D7_VULVU
OG0009326	sp|B2RPV6|MMRN1_MOUSE	tr|A0A3Q7T1S2|A0A3Q7T1S2_VULVU
OG0009327	tr|D3YXL0|D3YXL0_MOUSE	tr|A0A3Q7TEZ3|A0A3Q7TEZ3_VULVU
OG0009328	sp|O35214|OPSX_MOUSE	tr|A0A3Q7UJL6|A0A3Q7UJL6_VULVU
OG0009329	sp|O35226|PSMD4_MOUSE	tr|A0A3Q7R9W2|A0A3Q7R9W2_VULVU
OG0009330	sp|O55103|PRAX_MOUSE	tr|A0A3Q7UED9|A0A3Q7UED9_VULVU
OG0009331	sp|O70477|PKNX1_MOUSE	tr|A0A3Q7R1G3|A0A3Q7R1G3_VULVU
OG0009332	sp|P05017|IGF1_MOUSE	tr|A0A3Q7U6C3|A0A3Q7U6C3_VULVU
OG0009333	sp|P07750|IL4_MOUSE	tr|A0A3Q7RYM4|A0A3Q7RYM4_VULVU
OG0009334	sp|P48776|T23O_MOUSE	tr|A0A3Q7TRI3|A0A3Q7TRI3_VULVU
OG0009335	sp|P49442|INPP_MOUSE	tr|A0A3Q7SP90|A0A3Q7SP90_VULVU
OG0009336	sp|P51637|CAV3_MOUSE	tr|A0A3Q7UYG0|A0A3Q7UYG0_VULVU
OG0009337	sp|P59900|EMIL3_MOUSE	tr|A0A3Q7TW42|A0A3Q7TW42_VULVU
OG0009338	sp|P70348|GCM1_MOUSE	tr|A0A3Q7RXY7|A0A3Q7RXY7_VULVU
OG0009339	sp|P84099|RL19_MOUSE	tr|A0A3Q7T984|A0A3Q7T984_VULVU
OG0009340	sp|P86050|T170B_MOUSE	tr|A0A3Q7SFI3|A0A3Q7SFI3_VULVU
OG0009341	sp|P97414|KCNQ1_MOUSE	tr|A0A3Q7SSG4|A0A3Q7SSG4_VULVU
OG0009342	sp|P97480|EYA3_MOUSE	tr|A0A3Q7TXW3|A0A3Q7TXW3_VULVU
OG0009343	sp|Q3TAP4|AP5B1_MOUSE	tr|A0A3Q7SGR8|A0A3Q7SGR8_VULVU
OG0009344	sp|Q3TVA9|CC136_MOUSE	tr|A0A3Q7TMR3|A0A3Q7TMR3_VULVU
OG0009345	sp|Q3UUV5|SKAP1_MOUSE	tr|A0A3Q7RXT4|A0A3Q7RXT4_VULVU
OG0009346	sp|Q5F285|TM256_MOUSE	tr|A0A3Q7U0J6|A0A3Q7U0J6_VULVU
OG0009347	sp|Q61574|FOXS1_MOUSE	tr|A0A3Q7SJ45|A0A3Q7SJ45_VULVU
OG0009348	sp|Q62176|RBM38_MOUSE	tr|A0A3Q7TMF9|A0A3Q7TMF9_VULVU
OG0009349	sp|Q62386|IL17_MOUSE	tr|A0A3Q7SX48|A0A3Q7SX48_VULVU
OG0009350	sp|Q64323|PIGA_MOUSE	tr|A0A3Q7SKM6|A0A3Q7SKM6_VULVU
OG0009351	sp|Q6IS41|S2547_MOUSE	tr|A0A3Q7TTN0|A0A3Q7TTN0_VULVU
OG0009352	sp|Q6P5C5|SMUG1_MOUSE	tr|A0A3Q7RDW9|A0A3Q7RDW9_VULVU
OG0009353	sp|Q6S5L9|SHC4_MOUSE	tr|A0A3Q7S5W1|A0A3Q7S5W1_VULVU
OG0009354	sp|Q8BHS3|RBM22_MOUSE	tr|A0A3Q7TSP1|A0A3Q7TSP1_VULVU
OG0009355	sp|Q8BNX7|NRAC_MOUSE	tr|A0A3Q7SWZ8|A0A3Q7SWZ8_VULVU
OG0009356	sp|Q8BU88|RM22_MOUSE	tr|A0A3Q7T378|A0A3Q7T378_VULVU
OG0009357	sp|Q8BUV8|GP107_MOUSE	tr|A0A3Q7T780|A0A3Q7T780_VULVU
OG0009358	sp|Q8BZT9|LACC1_MOUSE	tr|A0A3Q7UIM4|A0A3Q7UIM4_VULVU
OG0009359	sp|Q8C3S2|TNG6_MOUSE	tr|A0A3Q7TC90|A0A3Q7TC90_VULVU
OG0009360	sp|Q8CIP4|MARK4_MOUSE	tr|A0A3Q7US28|A0A3Q7US28_VULVU
OG0009361	sp|Q8R034|APC13_MOUSE	tr|A0A3Q7UV97|A0A3Q7UV97_VULVU
OG0009362	sp|Q8R146|APEH_MOUSE	tr|A0A3Q7SNM5|A0A3Q7SNM5_VULVU
OG0009363	sp|Q8VC57|KCTD5_MOUSE	tr|A0A3Q7R2B2|A0A3Q7R2B2_VULVU
OG0009364	sp|Q8VDG3|PARN_MOUSE	tr|A0A3Q7ST51|A0A3Q7ST51_VULVU
OG0009365	sp|Q8VHZ5|DDT4L_MOUSE	tr|A0A3Q7QZQ5|A0A3Q7QZQ5_VULVU
OG0009366	sp|Q91W96|APC4_MOUSE	tr|A0A3Q7S3F7|A0A3Q7S3F7_VULVU
OG0009367	sp|Q91X84|CRTC3_MOUSE	tr|A0A3Q7SDD9|A0A3Q7SDD9_VULVU
OG0009368	sp|Q91YE5|BAZ2A_MOUSE	tr|A0A3Q7SMD1|A0A3Q7SMD1_VULVU
OG0009369	sp|Q91ZI8|IOD3_MOUSE	tr|A0A3Q7UMI4|A0A3Q7UMI4_VULVU
OG0009370	sp|Q9CPV1|SKA1_MOUSE	tr|A0A3Q7U3H7|A0A3Q7U3H7_VULVU
OG0009371	sp|Q9D1G3|HHATL_MOUSE	tr|A0A3Q7SA85|A0A3Q7SA85_VULVU
OG0009372	sp|Q9DCG9|TR112_MOUSE	tr|A0A3Q7TYA1|A0A3Q7TYA1_VULVU
OG0009373	sp|Q9EP78|CHST7_MOUSE	tr|A0A3Q7QVT2|A0A3Q7QVT2_VULVU
OG0009374	sp|Q9JKY5|HIP1R_MOUSE	tr|A0A3Q7UI95|A0A3Q7UI95_VULVU
OG0009375	sp|Q9R187|EDAR_MOUSE	tr|A0A3Q7TZW1|A0A3Q7TZW1_VULVU
OG0009376	sp|Q9WV71|ASB4_MOUSE	tr|A0A3Q7SRZ1|A0A3Q7SRZ1_VULVU
OG0009377	sp|Q9Z0G0|GIPC1_MOUSE	tr|A0A3Q7RAZ2|A0A3Q7RAZ2_VULVU
OG0009378	sp|Q9Z101|PAR6A_MOUSE	tr|A0A3Q7UIW6|A0A3Q7UIW6_VULVU
OG0009379	sp|A0PJN4|U2QL1_MOUSE	tr|A0A3Q7V135|A0A3Q7V135_VULVU
OG0009380	tr|A2A7B5|A2A7B5_MOUSE	tr|A0A3Q7UK77|A0A3Q7UK77_VULVU
OG0009381	tr|A2ATY4|A2ATY4_MOUSE	tr|A0A3Q7T6Q2|A0A3Q7T6Q2_VULVU
OG0009382	tr|B9EKH0|B9EKH0_MOUSE	tr|A0A3Q7SE39|A0A3Q7SE39_VULVU
