Orthogroup	Mus_musculus	Puma_concolor
OG0005812	sp|Q61191|HCFC1_MOUSE	tr|A0A6P6IN56|A0A6P6IN56_PUMCO
OG0005813	sp|Q61330|CNTN2_MOUSE	tr|A0A6P6HLX1|A0A6P6HLX1_PUMCO
OG0005814	sp|Q6P1C6|LRIG3_MOUSE	tr|A0A6P6I402|A0A6P6I402_PUMCO
OG0005815	sp|Q6W3F0|P4HA3_MOUSE	tr|A0A6P6IC06|A0A6P6IC06_PUMCO
OG0005816	sp|Q6ZQ89|MARH6_MOUSE	tr|A0A6P6HUZ4|A0A6P6HUZ4_PUMCO
OG0005818	sp|Q80TL7|MON2_MOUSE	tr|A0A6P6I442|A0A6P6I442_PUMCO
OG0005819	sp|Q8BFW3|PR15B_MOUSE	tr|A0A6P6HMA6|A0A6P6HMA6_PUMCO
OG0005820	sp|Q8BG15|CTSL2_MOUSE	tr|A0A6P6HHY0|A0A6P6HHY0_PUMCO
OG0005821	sp|Q8BGE5|FANCM_MOUSE	tr|A0A6P6HHB5|A0A6P6HHB5_PUMCO
OG0005822	sp|Q8BKZ9|ODPX_MOUSE	tr|A0A6P6I7T0|A0A6P6I7T0_PUMCO
OG0005823	sp|Q8BUE7|MUC20_MOUSE	tr|A0A6P6H1Q6|A0A6P6H1Q6_PUMCO
OG0005824	sp|Q8BZG5|MT25B_MOUSE	tr|A0A6P6H5D9|A0A6P6H5D9_PUMCO
OG0005825	tr|Q8C879|Q8C879_MOUSE	tr|A0A6P6I8E9|A0A6P6I8E9_PUMCO
OG0005826	sp|Q8CFV2|F149A_MOUSE	tr|A0A6P6ILQ8|A0A6P6ILQ8_PUMCO
OG0005827	sp|Q8CII8|SYNE4_MOUSE	tr|A0A6P6H3V5|A0A6P6H3V5_PUMCO
OG0005828	sp|Q8R0A6|VTM2A_MOUSE	tr|A0A6P6HUN1|A0A6P6HUN1_PUMCO
OG0005829	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A6P6H8B6|A0A6P6H8B6_PUMCO
OG0005830	sp|Q8R127|SCPDL_MOUSE	tr|A0A6P6I4A3|A0A6P6I4A3_PUMCO
OG0005831	sp|Q8R5F8|ES8L1_MOUSE	tr|A0A6P6H3A8|A0A6P6H3A8_PUMCO
OG0005832	tr|Q8VFP0|Q8VFP0_MOUSE	tr|A0A6P6HKT5|A0A6P6HKT5_PUMCO
OG0005833	sp|Q91X96|MSS4_MOUSE	tr|A0A6P6HMW0|A0A6P6HMW0_PUMCO
OG0005834	tr|Q91XX1|Q91XX1_MOUSE	tr|A0A6P6HZW8|A0A6P6HZW8_PUMCO
OG0005835	tr|Q925T4|Q925T4_MOUSE	tr|A0A6P6IJ51|A0A6P6IJ51_PUMCO
OG0005836	sp|Q99M31|HSP7E_MOUSE	tr|A0A6P6IGK5|A0A6P6IGK5_PUMCO
OG0005837	sp|Q9CR25|DPH2_MOUSE	tr|A0A6P6ITM9|A0A6P6ITM9_PUMCO
OG0005838	sp|Q9CX86|ROA0_MOUSE	tr|A0A6P6HV26|A0A6P6HV26_PUMCO
OG0005839	sp|Q9CY24|T179B_MOUSE	tr|A0A6P6H631|A0A6P6H631_PUMCO
OG0005840	sp|Q9D123|TM219_MOUSE	tr|A0A6P6HKL4|A0A6P6HKL4_PUMCO
OG0005841	sp|Q9D8U3|ERP27_MOUSE	tr|A0A6P6IHU6|A0A6P6IHU6_PUMCO
OG0005842	sp|Q9DA48|SACA1_MOUSE	tr|A0A6P6I155|A0A6P6I155_PUMCO
OG0005843	sp|Q9DB94|WDR53_MOUSE	tr|A0A6P6H1B3|A0A6P6H1B3_PUMCO
OG0005844	sp|Q9ESG9|PMYT1_MOUSE	tr|A0A6P6H9Q1|A0A6P6H9Q1_PUMCO
OG0005845	sp|Q9NWG9|MAGH1_MOUSE	tr|A0A6P6IPI9|A0A6P6IPI9_PUMCO
OG0005846	sp|Q9WTW5|S22A3_MOUSE	tr|A0A6P6I045|A0A6P6I045_PUMCO
OG0005847	sp|Q9WUV0|ORC5_MOUSE	tr|A0A6P6IEC7|A0A6P6IEC7_PUMCO
OG0005848	sp|Q9Z222|B3GN2_MOUSE	tr|A0A6P6II91|A0A6P6II91_PUMCO
OG0005849	tr|A0A1B0GSK3|A0A1B0GSK3_MOUSE	tr|A0A6P6H2D9|A0A6P6H2D9_PUMCO
OG0005850	tr|A0A286YCZ6|A0A286YCZ6_MOUSE	tr|A0A6P6HAV9|A0A6P6HAV9_PUMCO
OG0005851	tr|A0A571BEV3|A0A571BEV3_MOUSE	tr|A0A6P6HXC0|A0A6P6HXC0_PUMCO
OG0005852	sp|A2A5I3|CRSPL_MOUSE	tr|A0A6P6IJ05|A0A6P6IJ05_PUMCO
OG0005853	sp|A2A791|ZMYM4_MOUSE	tr|A0A6P6INX2|A0A6P6INX2_PUMCO
OG0005854	tr|B1ATY8|B1ATY8_MOUSE	tr|A0A6P6I6S7|A0A6P6I6S7_PUMCO
OG0005855	sp|B2RX88|CSPP1_MOUSE	tr|A0A6P6HS46|A0A6P6HS46_PUMCO
OG0005856	tr|B9EKK6|B9EKK6_MOUSE	tr|A0A6P6H1I7|A0A6P6H1I7_PUMCO
OG0005857	tr|E9Q9H8|E9Q9H8_MOUSE	tr|A0A6P6H273|A0A6P6H273_PUMCO
OG0005858	sp|E9QAM5|HELZ2_MOUSE	tr|A0A6P6II95|A0A6P6II95_PUMCO
OG0005859	tr|G3X9N3|G3X9N3_MOUSE	tr|A0A6P6H3G3|A0A6P6H3G3_PUMCO
OG0005860	sp|O08689|GDF8_MOUSE	tr|A0A6P6IS63|A0A6P6IS63_PUMCO
OG0005861	sp|O09061|PSB1_MOUSE	tr|A0A6P6GZR6|A0A6P6GZR6_PUMCO
OG0005862	sp|O54901|OX2G_MOUSE	tr|A0A6P6H0Y1|A0A6P6H0Y1_PUMCO
OG0005863	sp|P11930|NUD19_MOUSE	tr|A0A6P6H5A1|A0A6P6H5A1_PUMCO
OG0005864	sp|P47810|WEE1_MOUSE	tr|A0A6P6I7T1|A0A6P6I7T1_PUMCO
OG0005865	sp|P51491|OPSB_MOUSE	tr|A0A6P6IB65|A0A6P6IB65_PUMCO
OG0005866	sp|P54751|SIA4A_MOUSE	tr|A0A6P6HSN8|A0A6P6HSN8_PUMCO
OG0005867	sp|P97431|IRF6_MOUSE	tr|A0A6P6HLX6|A0A6P6HLX6_PUMCO
OG0005868	sp|P99028|QCR6_MOUSE	tr|A0A6P6IKS2|A0A6P6IKS2_PUMCO
OG0005869	sp|Q08351|TPOR_MOUSE	tr|A0A6P6ISB2|A0A6P6ISB2_PUMCO
OG0005870	sp|Q0GA42|CNNM1_MOUSE	tr|A0A6P6HE88|A0A6P6HE88_PUMCO
OG0005871	sp|Q2TPA8|HSDL2_MOUSE	tr|A0A6P6IRS0|A0A6P6IRS0_PUMCO
OG0005872	sp|Q3U4H6|HEXD_MOUSE	tr|A0A6P6I5S9|A0A6P6I5S9_PUMCO
OG0005873	sp|Q3UFB2|BCD1_MOUSE	tr|A0A6P6IVM2|A0A6P6IVM2_PUMCO
OG0005874	sp|Q3USW5|FXRD2_MOUSE	tr|A0A6P6I3G2|A0A6P6I3G2_PUMCO
OG0005875	sp|Q3UUX7|CD046_MOUSE	tr|A0A6P6HQX9|A0A6P6HQX9_PUMCO
OG0005876	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A6P6IHL0|A0A6P6IHL0_PUMCO
OG0005877	sp|Q497V5|SRBD1_MOUSE	tr|A0A6P6IJQ2|A0A6P6IJQ2_PUMCO
OG0005878	sp|Q5ND28|SREC_MOUSE	tr|A0A6P6HCL4|A0A6P6HCL4_PUMCO
OG0005879	sp|Q5QD15|TAAR4_MOUSE	tr|A0A6P6I1J0|A0A6P6I1J0_PUMCO
OG0005880	sp|Q60825|NPT2A_MOUSE	tr|A0A6P6HVP5|A0A6P6HVP5_PUMCO
OG0005881	sp|Q6NXH8|MET25_MOUSE	tr|A0A6P6I2R1|A0A6P6I2R1_PUMCO
OG0005882	sp|Q6NZP2|GPBL1_MOUSE	tr|A0A6P6IS34|A0A6P6IS34_PUMCO
OG0005883	sp|Q6ZWX0|ASTER_MOUSE	tr|A0A6P6H916|A0A6P6H916_PUMCO
OG0005884	sp|Q70FJ1|AKAP9_MOUSE	tr|A0A6P6IE26|A0A6P6IE26_PUMCO
OG0005885	sp|Q7TSN7|IGSF5_MOUSE	tr|A0A6P6H2G1|A0A6P6H2G1_PUMCO
OG0005886	sp|Q8BGN6|TMG4_MOUSE	tr|A0A6P6I9M9|A0A6P6I9M9_PUMCO
OG0005887	sp|Q8BH57|WDR48_MOUSE	tr|A0A6P6GZB4|A0A6P6GZB4_PUMCO
OG0005888	sp|Q8BK35|NOP53_MOUSE	tr|A0A6P6H2W4|A0A6P6H2W4_PUMCO
OG0005889	sp|Q8CA95|PDE10_MOUSE	tr|A0A6P6HZU2|A0A6P6HZU2_PUMCO
OG0005890	sp|Q8CDY7|DYLT4_MOUSE	tr|A0A6P6GYM7|A0A6P6GYM7_PUMCO
OG0005891	sp|Q8K124|PKHO2_MOUSE	tr|A0A6P6HGR2|A0A6P6HGR2_PUMCO
OG0005892	sp|Q8K3D6|S35E4_MOUSE	tr|A0A6P6IME0|A0A6P6IME0_PUMCO
OG0005893	sp|Q8R087|B4GT7_MOUSE	tr|A0A6P6HVH8|A0A6P6HVH8_PUMCO
OG0005894	sp|Q8R1W8|IMPG1_MOUSE	tr|A0A6P6I078|A0A6P6I078_PUMCO
OG0005895	sp|Q8R3J4|MTEF3_MOUSE	tr|A0A6P6HRN6|A0A6P6HRN6_PUMCO
OG0005896	sp|Q8VCF5|TSN10_MOUSE	tr|A0A6P6I5Q7|A0A6P6I5Q7_PUMCO
OG0005897	sp|Q91VU1|YIPF1_MOUSE	tr|A0A6P6IRJ5|A0A6P6IRJ5_PUMCO
OG0005898	sp|Q91Z53|GRHPR_MOUSE	tr|A0A6P6IG27|A0A6P6IG27_PUMCO
OG0005899	sp|Q91ZS8|RED1_MOUSE	tr|A0A6P6GZA4|A0A6P6GZA4_PUMCO
OG0005900	sp|Q920M7|SYT17_MOUSE	tr|A0A6P6H9R2|A0A6P6H9R2_PUMCO
OG0005901	sp|Q9CPW9|MAP12_MOUSE	tr|A0A6P6IBF3|A0A6P6IBF3_PUMCO
OG0005902	sp|Q9CXH7|SGO1_MOUSE	tr|A0A6P6H066|A0A6P6H066_PUMCO
OG0005903	sp|Q9D0E3|LYSM1_MOUSE	tr|A0A6P6I7M6|A0A6P6I7M6_PUMCO
OG0005904	tr|Q9D1B1|Q9D1B1_MOUSE	tr|A0A6P6H7V1|A0A6P6H7V1_PUMCO
OG0005905	sp|Q9D5T0|ATAD1_MOUSE	tr|A0A6P6H5I8|A0A6P6H5I8_PUMCO
OG0005906	sp|Q9DAK8|LRC51_MOUSE	tr|A0A6P6IAF9|A0A6P6IAF9_PUMCO
OG0005908	sp|Q9ERH8|S28A3_MOUSE	tr|A0A6P6IGW4|A0A6P6IGW4_PUMCO
OG0005909	sp|Q9JM95|SIA7F_MOUSE	tr|A0A6P6H1Q4|A0A6P6H1Q4_PUMCO
OG0005910	sp|Q9QUM9|PSA6_MOUSE	tr|A0A6P6HIY4|A0A6P6HIY4_PUMCO
OG0005911	sp|Q9QYY8|SPAST_MOUSE	tr|A0A6P6I785|A0A6P6I785_PUMCO
OG0005912	sp|Q9QZX7|SRR_MOUSE	tr|A0A6P6HBU2|A0A6P6HBU2_PUMCO
OG0005913	sp|A2RSX4|STPG3_MOUSE	tr|A0A6P6H5B0|A0A6P6H5B0_PUMCO
OG0005914	sp|O35696|SIA8B_MOUSE	tr|A0A6P6HGN0|A0A6P6HGN0_PUMCO
OG0005915	sp|O55127|CP26A_MOUSE	tr|A0A6P6HDV2|A0A6P6HDV2_PUMCO
OG0005916	sp|O88653|LTOR3_MOUSE	tr|A0A6P6HPA5|A0A6P6HPA5_PUMCO
OG0005917	sp|P11627|L1CAM_MOUSE	tr|A0A6P6ITP0|A0A6P6ITP0_PUMCO
OG0005918	sp|P53349|M3K1_MOUSE	tr|A0A6P6HV76|A0A6P6HV76_PUMCO
OG0005919	sp|P58283|RN216_MOUSE	tr|A0A6P6HUM0|A0A6P6HUM0_PUMCO
OG0005920	sp|P62627|DLRB1_MOUSE	tr|A0A6P6IHD0|A0A6P6IHD0_PUMCO
OG0005921	sp|P80205|OTX1_MOUSE	tr|A0A6P6IIS3|A0A6P6IIS3_PUMCO
OG0005922	sp|Q19A41|KLF14_MOUSE	tr|A0A6P6IDP0|A0A6P6IDP0_PUMCO
OG0005923	sp|Q3UC65|RSRP1_MOUSE	tr|A0A6P6IRW4|A0A6P6IRW4_PUMCO
OG0005924	sp|Q3UND0|SKAP2_MOUSE	tr|A0A6P6ICC6|A0A6P6ICC6_PUMCO
OG0005925	sp|Q3UUF8|AN34B_MOUSE	tr|A0A6P6HXF7|A0A6P6HXF7_PUMCO
OG0005926	sp|Q3V1F8|EPHX3_MOUSE	tr|A0A6P6H9D1|A0A6P6H9D1_PUMCO
OG0005927	sp|Q5ND29|RILP_MOUSE	tr|A0A6P6HFK5|A0A6P6HFK5_PUMCO
OG0005928	sp|Q5U4D9|THOC6_MOUSE	tr|A0A6P6H9T0|A0A6P6H9T0_PUMCO
OG0005929	sp|Q60710|SAMH1_MOUSE	tr|A0A6P6INH5|A0A6P6INH5_PUMCO
OG0005930	sp|Q61451|CD53_MOUSE	tr|A0A6P6GXS2|A0A6P6GXS2_PUMCO
OG0005931	sp|Q68FF9|S5A1_MOUSE	tr|A0A6P6HYJ9|A0A6P6HYJ9_PUMCO
OG0005932	tr|Q6DFZ1|Q6DFZ1_MOUSE	tr|A0A6P6HCS7|A0A6P6HCS7_PUMCO
OG0005933	sp|Q6VNS1|NTRK3_MOUSE	tr|A0A6P6HGP6|A0A6P6HGP6_PUMCO
OG0005934	sp|Q810B9|SLIK3_MOUSE	tr|A0A6P6H2A1|A0A6P6H2A1_PUMCO
OG0005935	sp|Q8BG87|TET3_MOUSE	tr|A0A6P6IIW6|A0A6P6IIW6_PUMCO
OG0005936	sp|Q8BGF6|ELMD2_MOUSE	tr|A0A6P6HPR2|A0A6P6HPR2_PUMCO
OG0005937	sp|Q8BJI4|PO6F2_MOUSE	tr|A0A6P6IF16|A0A6P6IF16_PUMCO
OG0005938	sp|Q8BLK3|LSAMP_MOUSE	tr|A0A6P6H291|A0A6P6H291_PUMCO
OG0005939	sp|Q8BTC1|BWNIN_MOUSE	tr|A0A6P6I5V1|A0A6P6I5V1_PUMCO
OG0005940	sp|Q8BVN4|MTEF4_MOUSE	tr|A0A6P6GX99|A0A6P6GX99_PUMCO
OG0005941	sp|Q8BVQ5|PPME1_MOUSE	tr|A0A6P6I8F2|A0A6P6I8F2_PUMCO
OG0005942	sp|Q8BWA5|KLH31_MOUSE	tr|A0A6P6I0L1|A0A6P6I0L1_PUMCO
OG0005943	sp|Q8BYN5|FSD1L_MOUSE	tr|A0A6P6INW4|A0A6P6INW4_PUMCO
OG0005944	sp|Q8BZM0|KLH12_MOUSE	tr|A0A6P6HNQ2|A0A6P6HNQ2_PUMCO
OG0005945	sp|Q8C828|KBTBD_MOUSE	tr|A0A6P6HJ22|A0A6P6HJ22_PUMCO
OG0005946	sp|Q8CFI5|SYPM_MOUSE	tr|A0A6P6GZE3|A0A6P6GZE3_PUMCO
OG0005947	sp|Q8CHX7|RFTN2_MOUSE	tr|A0A6P6GXX8|A0A6P6GXX8_PUMCO
OG0005948	sp|Q8K1S4|UNC5A_MOUSE	tr|A0A6P6HUT0|A0A6P6HUT0_PUMCO
OG0005949	sp|Q8K209|AGRG1_MOUSE	tr|A0A6P6HKT7|A0A6P6HKT7_PUMCO
OG0005950	sp|Q8K558|TRML1_MOUSE	tr|A0A6P6I1K6|A0A6P6I1K6_PUMCO
OG0005951	sp|Q8K5B1|IL31R_MOUSE	tr|A0A6P6HVZ6|A0A6P6HVZ6_PUMCO
OG0005952	sp|Q8VC26|TLCD2_MOUSE	tr|A0A6P6HDR2|A0A6P6HDR2_PUMCO
OG0005953	sp|Q8VE95|CH082_MOUSE	tr|A0A6P6HTD7|A0A6P6HTD7_PUMCO
OG0005954	sp|Q8VI56|LRP4_MOUSE	tr|A0A6P6I6E0|A0A6P6I6E0_PUMCO
OG0005955	sp|Q8VIB3|SIA10_MOUSE	tr|A0A6P6H1E9|A0A6P6H1E9_PUMCO
OG0005956	sp|Q8VIG3|RSPH1_MOUSE	tr|A0A6P6GZK4|A0A6P6GZK4_PUMCO
OG0005957	sp|Q91YU6|LZTS2_MOUSE	tr|A0A6P6HEB8|A0A6P6HEB8_PUMCO
OG0005958	sp|Q99K46|UBP11_MOUSE	tr|A0A6P6INP2|A0A6P6INP2_PUMCO
OG0005959	sp|Q99LS3|SERB_MOUSE	tr|A0A6P6HVB3|A0A6P6HVB3_PUMCO
OG0005960	sp|Q99NA2|ATOH8_MOUSE	tr|A0A6P6I4F7|A0A6P6I4F7_PUMCO
OG0005961	sp|Q9CRB2|NHP2_MOUSE	tr|A0A6P6HYN5|A0A6P6HYN5_PUMCO
OG0005962	sp|Q9CU65|ZMYM2_MOUSE	tr|A0A6P6HU22|A0A6P6HU22_PUMCO
OG0005963	sp|Q9D2D7|ZN687_MOUSE	tr|A0A6P6GYK0|A0A6P6GYK0_PUMCO
OG0005964	sp|Q9D727|CF226_MOUSE	tr|A0A6P6I1B9|A0A6P6I1B9_PUMCO
OG0005965	sp|Q9DA32|SUN5_MOUSE	tr|A0A6P6IKD8|A0A6P6IKD8_PUMCO
OG0005966	sp|Q9DAM5|TPC_MOUSE	tr|A0A6P6I5F5|A0A6P6I5F5_PUMCO
OG0005967	sp|Q9DBC3|CMTR1_MOUSE	tr|A0A6P6HZJ5|A0A6P6HZJ5_PUMCO
OG0005968	sp|Q9EPT5|SO2A1_MOUSE	tr|A0A6P6H222|A0A6P6H222_PUMCO
OG0005969	sp|Q9Z2V9|CCNI_MOUSE	tr|A0A6P6HN24|A0A6P6HN24_PUMCO
OG0005970	tr|A0A087WSB9|A0A087WSB9_MOUSE	tr|A0A6P6H5Y7|A0A6P6H5Y7_PUMCO
OG0005971	sp|A6H5Y3|METH_MOUSE	tr|A0A6P6H4Y2|A0A6P6H4Y2_PUMCO
OG0005972	sp|B1AWI6|MSMP_MOUSE	tr|A0A6P6GZ25|A0A6P6GZ25_PUMCO
OG0005973	sp|B9EKE5|CATIP_MOUSE	tr|A0A6P6IFI1|A0A6P6IFI1_PUMCO
OG0005974	tr|D3YYY8|D3YYY8_MOUSE	tr|A0A6P6H0D1|A0A6P6H0D1_PUMCO
OG0005975	sp|O08919|NUMBL_MOUSE	tr|A0A6P6H3T9|A0A6P6H3T9_PUMCO
OG0005976	sp|O70303|CIDEB_MOUSE	tr|A0A6P6HII7|A0A6P6HII7_PUMCO
OG0005977	sp|P04247|MYG_MOUSE	tr|A0A6P6I2T5|A0A6P6I2T5_PUMCO
OG0005978	sp|P20263|PO5F1_MOUSE	tr|A0A6P6HB63|A0A6P6HB63_PUMCO
OG0005979	sp|P33434|MMP2_MOUSE	tr|A0A6P6HKN8|A0A6P6HKN8_PUMCO
OG0005980	sp|P59672|ANS1A_MOUSE	tr|A0A6P6HZX9|A0A6P6HZX9_PUMCO
OG0005981	sp|P61025|CKS1_MOUSE	tr|A0A6P6H6K2|A0A6P6H6K2_PUMCO
OG0005982	sp|Q05A62|DNAL1_MOUSE	tr|A0A6P6HH61|A0A6P6HH61_PUMCO
OG0005983	sp|Q2TB02|IKBD_MOUSE	tr|A0A6P6H487|A0A6P6H487_PUMCO
OG0005984	sp|Q3TLD5|RMP_MOUSE	tr|A0A6P6H4V0|A0A6P6H4V0_PUMCO
OG0005985	sp|Q3USY0|S38AB_MOUSE	tr|A0A6P6IRT2|A0A6P6IRT2_PUMCO
OG0005986	tr|Q3UW22|Q3UW22_MOUSE	tr|A0A6P6IKY6|A0A6P6IKY6_PUMCO
OG0005987	sp|Q5QNQ9|CORA1_MOUSE	tr|A0A6P6GYW3|A0A6P6GYW3_PUMCO
OG0005988	sp|Q5RJY2|G2E3_MOUSE	tr|A0A6P6HHY9|A0A6P6HHY9_PUMCO
OG0005989	sp|Q5SXJ3|FANCJ_MOUSE	tr|A0A6P6HHT4|A0A6P6HHT4_PUMCO
OG0005990	sp|Q64326|ACTHR_MOUSE	tr|A0A6P6IJM3|A0A6P6IJM3_PUMCO
OG0005991	sp|Q6ZPS6|AKIB1_MOUSE	tr|A0A6P6IB39|A0A6P6IB39_PUMCO
OG0005992	sp|Q7TQI0|TM204_MOUSE	tr|A0A6P6HA14|A0A6P6HA14_PUMCO
OG0005993	sp|Q80UW0|H6ST2_MOUSE	tr|A0A6P6INU3|A0A6P6INU3_PUMCO
OG0005994	sp|Q80VP5|MTRFR_MOUSE	tr|A0A6P6IN78|A0A6P6IN78_PUMCO
OG0005995	sp|Q8BKE6|CP20A_MOUSE	tr|A0A6P6IR55|A0A6P6IR55_PUMCO
OG0005996	sp|Q8CHR9|PIHD2_MOUSE	tr|A0A6P6I895|A0A6P6I895_PUMCO
OG0005997	sp|Q8CI32|BAG5_MOUSE	tr|A0A6P6HJL2|A0A6P6HJL2_PUMCO
OG0005998	sp|Q8K2A8|ALG3_MOUSE	tr|A0A6P6H0I6|A0A6P6H0I6_PUMCO
OG0005999	sp|Q8K4J6|MRTFA_MOUSE	tr|A0A6P6I2K5|A0A6P6I2K5_PUMCO
OG0006000	sp|Q8K4Z6|GPC6A_MOUSE	tr|A0A6P6I017|A0A6P6I017_PUMCO
OG0006001	sp|Q8R180|ERO1A_MOUSE	tr|A0A6P6HHC5|A0A6P6HHC5_PUMCO
OG0006002	sp|Q8R1Q0|STX19_MOUSE	tr|A0A6P6H0B9|A0A6P6H0B9_PUMCO
OG0006003	sp|Q8VEE4|RFA1_MOUSE	tr|A0A6P6HA89|A0A6P6HA89_PUMCO
OG0006004	sp|Q921K9|BCL7B_MOUSE	tr|A0A6P6HTH5|A0A6P6HTH5_PUMCO
OG0006005	sp|Q99JR6|NMNA3_MOUSE	tr|A0A6P6H3C0|A0A6P6H3C0_PUMCO
OG0006006	sp|Q99LB7|SARDH_MOUSE	tr|A0A6P6HVG2|A0A6P6HVG2_PUMCO
OG0006007	sp|Q9CQ82|CENPR_MOUSE	tr|A0A6P6ISH5|A0A6P6ISH5_PUMCO
OG0006008	sp|Q9CYP7|SESN3_MOUSE	tr|A0A6P6I7T5|A0A6P6I7T5_PUMCO
OG0006009	sp|Q9CZG9|PDZ11_MOUSE	tr|A0A6P6INH8|A0A6P6INH8_PUMCO
OG0006010	sp|Q9D219|BCL9_MOUSE	tr|A0A6P6GVU5|A0A6P6GVU5_PUMCO
OG0006011	sp|Q9D306|MGT4C_MOUSE	tr|A0A6P6I4B2|A0A6P6I4B2_PUMCO
OG0006012	sp|Q9D4H2|GCC1_MOUSE	tr|A0A6P6IDB4|A0A6P6IDB4_PUMCO
OG0006013	sp|Q9D4M9|GLTL5_MOUSE	tr|A0A6P6IBX8|A0A6P6IBX8_PUMCO
OG0006014	sp|Q9D8V7|SC11C_MOUSE	tr|A0A6P6IFN7|A0A6P6IFN7_PUMCO
OG0006015	sp|Q9DC70|NDUS7_MOUSE	tr|A0A6P6H8U6|A0A6P6H8U6_PUMCO
OG0006016	sp|Q9DD02|HIKES_MOUSE	tr|A0A6P6I7Z0|A0A6P6I7Z0_PUMCO
OG0006017	sp|Q9JI71|DLL4_MOUSE	tr|A0A6P6HGY2|A0A6P6HGY2_PUMCO
OG0006018	sp|Q9QYI3|DNJC7_MOUSE	tr|A0A6P6HBP7|A0A6P6HBP7_PUMCO
OG0006019	sp|Q9QYN3|KLK11_MOUSE	tr|A0A6P6H4I2|A0A6P6H4I2_PUMCO
OG0006020	sp|Q9QZ23|NFU1_MOUSE	tr|A0A6P6IIS1|A0A6P6IIS1_PUMCO
OG0006021	sp|Q9QZZ6|DERM_MOUSE	tr|A0A6P6I1X9|A0A6P6I1X9_PUMCO
OG0006022	sp|A2AC93|DNAI2_MOUSE	tr|A0A6P6I583|A0A6P6I583_PUMCO
OG0006023	tr|D3YWW5|D3YWW5_MOUSE	tr|A0A6P6IMB0|A0A6P6IMB0_PUMCO
OG0006024	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A6P6HY68|A0A6P6HY68_PUMCO
OG0006025	tr|E9PYD1|E9PYD1_MOUSE	tr|A0A6P6H3U8|A0A6P6H3U8_PUMCO
OG0006026	sp|E9Q649|GCNT4_MOUSE	tr|A0A6P6HYD8|A0A6P6HYD8_PUMCO
OG0006027	tr|H7BX78|H7BX78_MOUSE	tr|A0A6P6ICE5|A0A6P6ICE5_PUMCO
OG0006028	sp|O35082|KLOT_MOUSE	tr|A0A6P6HXE2|A0A6P6HXE2_PUMCO
OG0006029	sp|O70209|PDLI3_MOUSE	tr|A0A6P6IKQ4|A0A6P6IKQ4_PUMCO
OG0006030	sp|O88513|GEMI_MOUSE	tr|A0A6P6HAP1|A0A6P6HAP1_PUMCO
OG0006031	sp|O88895|HDAC3_MOUSE	tr|A0A6P6HUU7|A0A6P6HUU7_PUMCO
OG0006032	sp|P05622|PGFRB_MOUSE	tr|A0A6P6HVP1|A0A6P6HVP1_PUMCO
OG0006033	sp|P0C5K1|SBK2_MOUSE	tr|A0A6P6H397|A0A6P6H397_PUMCO
OG0006034	sp|P14097|CCL4_MOUSE	tr|A0A6P6H9U9|A0A6P6H9U9_PUMCO
OG0006035	sp|P26323|FLI1_MOUSE	tr|A0A6P6I7J3|A0A6P6I7J3_PUMCO
OG0006036	sp|P31695|NOTC4_MOUSE	tr|A0A6P6HCV1|A0A6P6HCV1_PUMCO
OG0006037	sp|P47880|IBP6_MOUSE	tr|A0A6P6IH16|A0A6P6IH16_PUMCO
OG0006038	sp|P70271|PDLI4_MOUSE	tr|A0A6P6HWN4|A0A6P6HWN4_PUMCO
OG0006039	sp|P97875|JDP2_MOUSE	tr|A0A6P6HJN5|A0A6P6HJN5_PUMCO
OG0006040	sp|Q0VBD2|MCM10_MOUSE	tr|A0A6P6IIM4|A0A6P6IIM4_PUMCO
OG0006041	sp|Q3U133|ZN746_MOUSE	tr|A0A6P6IBV8|A0A6P6IBV8_PUMCO
OG0006042	sp|Q3U6K5|SPAT6_MOUSE	tr|A0A6P6I449|A0A6P6I449_PUMCO
OG0006043	sp|Q3UXZ9|KDM5A_MOUSE	tr|A0A6P6IGU3|A0A6P6IGU3_PUMCO
OG0006044	sp|Q3V1U8|ELMD1_MOUSE	tr|A0A6P6I8X7|A0A6P6I8X7_PUMCO
OG0006045	sp|Q5EBP3|ARMC5_MOUSE	tr|A0A6P6HKG7|A0A6P6HKG7_PUMCO
OG0006046	sp|Q5F204|MDH1B_MOUSE	tr|A0A6P6IW43|A0A6P6IW43_PUMCO
OG0006047	sp|Q60805|MERTK_MOUSE	tr|A0A6P6I4H4|A0A6P6I4H4_PUMCO
OG0006048	sp|Q61425|HCDH_MOUSE	tr|A0A6P6HP86|A0A6P6HP86_PUMCO
OG0006049	sp|Q6DI86|FAKD1_MOUSE	tr|A0A6P6I9W5|A0A6P6I9W5_PUMCO
OG0006050	sp|Q6P9P0|SLF2_MOUSE	tr|A0A6P6HE01|A0A6P6HE01_PUMCO
OG0006051	sp|Q794H2|NP1L3_MOUSE	tr|A0A6P6ITC7|A0A6P6ITC7_PUMCO
OG0006052	sp|Q7TMA4|FFAR4_MOUSE	tr|A0A6P6HFP9|A0A6P6HFP9_PUMCO
OG0006053	sp|Q7TMJ8|P3IP1_MOUSE	tr|A0A6P6ILV6|A0A6P6ILV6_PUMCO
OG0006054	sp|Q80VJ8|KASH5_MOUSE	tr|A0A6P6H2Z4|A0A6P6H2Z4_PUMCO
