Orthogroup	Mus_musculus	Tursiops_truncatus
OG0006724	sp|Q6P566|LIX1_MOUSE	tr|A0A2U4AW74|A0A2U4AW74_TURTR
OG0006725	sp|Q6P9J9|ANO6_MOUSE	tr|A0A2U4BAC8|A0A2U4BAC8_TURTR
OG0006726	sp|Q6PDS3|SARM1_MOUSE	tr|A0A2U4ANS2|A0A2U4ANS2_TURTR
OG0006727	sp|Q6ZQ18|EFR3B_MOUSE	tr|A0A6J3PXL3|A0A6J3PXL3_TURTR
OG0006728	sp|Q80ZK0|RT10_MOUSE	tr|A0A6J3S021|A0A6J3S021_TURTR
OG0006729	tr|Q80ZX9|Q80ZX9_MOUSE	tr|A0A6J3RH91|A0A6J3RH91_TURTR
OG0006730	sp|Q8BGX7|SPIDR_MOUSE	tr|A0A6J3Q9L5|A0A6J3Q9L5_TURTR
OG0006731	sp|Q8BI79|CCD40_MOUSE	tr|A0A6J3QPD1|A0A6J3QPD1_TURTR
OG0006732	sp|Q8BMC1|VATG3_MOUSE	tr|A0A2U3UZ61|A0A2U3UZ61_TURTR
OG0006733	sp|Q8BPB5|FBLN3_MOUSE	tr|A0A2U4BY46|A0A2U4BY46_TURTR
OG0006734	sp|Q8BPK2|ZCHC3_MOUSE	tr|A0A2U3V7F4|A0A2U3V7F4_TURTR
OG0006735	sp|Q8BW10|NOB1_MOUSE	tr|A0A2U4BD84|A0A2U4BD84_TURTR
OG0006736	sp|Q8BXN9|TM87A_MOUSE	tr|A0A2U4BCH2|A0A2U4BCH2_TURTR
OG0006737	sp|Q8C196|CPSM_MOUSE	tr|A0A2U4BMJ6|A0A2U4BMJ6_TURTR
OG0006738	sp|Q8C351|LAYN_MOUSE	tr|A0A2U3V6H8|A0A2U3V6H8_TURTR
OG0006739	sp|Q8R0W6|NFIP1_MOUSE	tr|A0A2U4AH84|A0A2U4AH84_TURTR
OG0006740	sp|Q8R1C9|APBB3_MOUSE	tr|A0A2U3V5J6|A0A2U3V5J6_TURTR
OG0006741	sp|Q8R2N1|AQP3_MOUSE	tr|A0A6J3RGZ0|A0A6J3RGZ0_TURTR
OG0006742	sp|Q8VDM4|PSMD2_MOUSE	tr|A0A6J3R9I7|A0A6J3R9I7_TURTR
OG0006743	sp|Q8VEJ1|GPN2_MOUSE	tr|A0A2U4BL59|A0A2U4BL59_TURTR
OG0006744	sp|Q91ZU1|ASB6_MOUSE	tr|A0A6J3RJ72|A0A6J3RJ72_TURTR
OG0006745	sp|Q923Z4|FER3L_MOUSE	tr|A0A2U3V1P4|A0A2U3V1P4_TURTR
OG0006746	sp|Q924C1|XPO5_MOUSE	tr|A0A2U4CIK5|A0A2U4CIK5_TURTR
OG0006747	sp|Q99LJ0|CT2NL_MOUSE	tr|A0A2U4A352|A0A2U4A352_TURTR
OG0006748	sp|Q99P58|RB27B_MOUSE	tr|A0A2U4BHF4|A0A2U4BHF4_TURTR
OG0006749	sp|Q9CPT4|MYDGF_MOUSE	tr|A0A6J3R7D0|A0A6J3R7D0_TURTR
OG0006750	sp|Q9CS72|FLIP1_MOUSE	tr|A0A2U4AV70|A0A2U4AV70_TURTR
OG0006751	sp|Q9CYL5|GAPR1_MOUSE	tr|A0A6J3RI58|A0A6J3RI58_TURTR
OG0006752	sp|Q9D2Y6|FBX25_MOUSE	tr|A0A2U4A780|A0A2U4A780_TURTR
OG0006753	sp|Q9D3G9|RHOH_MOUSE	tr|A0A2U4ASA3|A0A2U4ASA3_TURTR
OG0006754	sp|Q9D3U0|PUS10_MOUSE	tr|A0A2U4BZA5|A0A2U4BZA5_TURTR
OG0006755	sp|Q9D6J6|NDUV2_MOUSE	tr|A0A2U4A5N6|A0A2U4A5N6_TURTR
OG0006756	sp|Q9D9U4|TEX22_MOUSE	tr|A0A6J3R1Z6|A0A6J3R1Z6_TURTR
OG0006757	sp|Q9DAE8|CA074_MOUSE	tr|A0A2U4CR62|A0A2U4CR62_TURTR
OG0006758	sp|Q9DB96|NGDN_MOUSE	tr|A0A6J3QXX5|A0A6J3QXX5_TURTR
OG0006759	sp|Q9EP53|TSC1_MOUSE	tr|A0A2U4A458|A0A2U4A458_TURTR
OG0006760	sp|Q9EPQ2|RPGR1_MOUSE	tr|A0A6J3QXZ6|A0A6J3QXZ6_TURTR
OG0006761	sp|Q9ERS6|IRPL2_MOUSE	tr|A0A2U4CHR5|A0A2U4CHR5_TURTR
OG0006762	sp|Q9QZ88|VPS29_MOUSE	tr|A0A2U3UYR0|A0A2U3UYR0_TURTR
OG0006763	sp|Q9R0Q1|SYTL4_MOUSE	tr|A0A6J3QS60|A0A6J3QS60_TURTR
OG0006764	sp|Q9WUP7|UCHL5_MOUSE	tr|A0A2U4A4R7|A0A2U4A4R7_TURTR
OG0006765	sp|Q9Z186|G6PC2_MOUSE	tr|A0A2U3V6F9|A0A2U3V6F9_TURTR
OG0006766	tr|A2ADM8|A2ADM8_MOUSE	tr|A0A6J3Q0Q1|A0A6J3Q0Q1_TURTR
OG0006767	tr|B2RX31|B2RX31_MOUSE	tr|A0A2U4AYY9|A0A2U4AYY9_TURTR
OG0006768	tr|E9PZQ1|E9PZQ1_MOUSE	tr|A0A2U4B497|A0A2U4B497_TURTR
OG0006769	sp|E9Q784|ZC3HD_MOUSE	tr|A0A2U4BFZ3|A0A2U4BFZ3_TURTR
OG0006770	tr|J3QMJ4|J3QMJ4_MOUSE	tr|A0A6J3S890|A0A6J3S890_TURTR
OG0006771	sp|O54890|ITB3_MOUSE	tr|A0A2U3V2D3|A0A2U3V2D3_TURTR
OG0006772	sp|O70157|TOP3A_MOUSE	tr|A0A6J3QLV5|A0A6J3QLV5_TURTR
OG0006773	sp|P10287|CADH3_MOUSE	tr|A0A6J3QHU1|A0A6J3QHU1_TURTR
OG0006774	sp|P15331|PERI_MOUSE	tr|A0A2U4BAE0|A0A2U4BAE0_TURTR
OG0006775	sp|P16646|PMP22_MOUSE	tr|A0A2U4C326|A0A2U4C326_TURTR
OG0006776	sp|P28574|MAX_MOUSE	tr|A0A2U4AB11|A0A2U4AB11_TURTR
OG0006777	sp|P43252|PI2R_MOUSE	tr|A0A6J3QF12|A0A6J3QF12_TURTR
OG0006778	sp|P43267|SOX15_MOUSE	tr|A0A6J3QNT7|A0A6J3QNT7_TURTR
OG0006779	sp|P48030|TGFA_MOUSE	tr|A0A6J3PW61|A0A6J3PW61_TURTR
OG0006780	sp|P50228|CXCL5_MOUSE	tr|A0A2U4B561|A0A2U4B561_TURTR
OG0006781	sp|P56402|AQP2_MOUSE	tr|A0A146HBC7|A0A146HBC7_TURTR
OG0006782	sp|P58873|RHBL3_MOUSE	tr|A0A2U4APB9|A0A2U4APB9_TURTR
OG0006783	sp|Q00LT2|PRCD_MOUSE	tr|A0A6J3QPC4|A0A6J3QPC4_TURTR
OG0006784	sp|Q3ULB5|PAK6_MOUSE	tr|A0A6J3QZQ2|A0A6J3QZQ2_TURTR
OG0006785	sp|Q3ZT31|SNX25_MOUSE	tr|A0A2U4A7H4|A0A2U4A7H4_TURTR
OG0006786	sp|Q4QQM4|P5I11_MOUSE	tr|A0A6J3RNS4|A0A6J3RNS4_TURTR
OG0006787	sp|Q5DTX6|JCAD_MOUSE	tr|A0A2U4B7D8|A0A2U4B7D8_TURTR
OG0006788	sp|Q5RJ54|ZSC26_MOUSE	tr|A0A2U4C4R8|A0A2U4C4R8_TURTR
OG0006789	sp|Q5Y5T2|ZDH18_MOUSE	tr|A0A6J3Q1F8|A0A6J3Q1F8_TURTR
OG0006790	sp|Q60819|I15RA_MOUSE	tr|A0A2U4B6J1|A0A2U4B6J1_TURTR
OG0006791	sp|Q60841|RELN_MOUSE	tr|A0A6J3RW82|A0A6J3RW82_TURTR
OG0006792	sp|Q61187|TS101_MOUSE	tr|A0A6J3RVA4|A0A6J3RVA4_TURTR
OG0006793	sp|Q69Z89|RADIL_MOUSE	tr|A0A6J3Q3I9|A0A6J3Q3I9_TURTR
OG0006794	sp|Q6P7W2|SHKB1_MOUSE	tr|A0A6J3QG82|A0A6J3QG82_TURTR
OG0006795	sp|Q7TMK6|HOOK2_MOUSE	tr|A0A6J3R5C2|A0A6J3R5C2_TURTR
OG0006796	sp|Q7TN60|TMC6_MOUSE	tr|A0A6J3QMK2|A0A6J3QMK2_TURTR
OG0006797	sp|Q7TS72|IP3KC_MOUSE	tr|A0A6J3QD53|A0A6J3QD53_TURTR
OG0006798	sp|Q8BG89|ZN365_MOUSE	tr|A0A2U4BE92|A0A2U4BE92_TURTR
OG0006799	sp|Q8BG93|NUD15_MOUSE	tr|A0A2U3V965|A0A2U3V965_TURTR
OG0006800	sp|Q8BGU2|CBLN2_MOUSE	tr|A0A6J3PV30|A0A6J3PV30_TURTR
OG0006801	sp|Q8BHK6|SLAF7_MOUSE	tr|A0A2U4B4N7|A0A2U4B4N7_TURTR
OG0006802	sp|Q8BZ36|RINT1_MOUSE	tr|A0A6J3RW96|A0A6J3RW96_TURTR
OG0006803	sp|Q8C6N3|SYT15_MOUSE	tr|A0A6J3Q8J0|A0A6J3Q8J0_TURTR
OG0006804	sp|Q8CBB2|S15A5_MOUSE	tr|A0A2U4BHM3|A0A2U4BHM3_TURTR
OG0006805	sp|Q8CDV0|CC178_MOUSE	tr|A0A2U4AYK4|A0A2U4AYK4_TURTR
OG0006806	sp|Q8CHW1|THAP1_MOUSE	tr|A0A2U4A768|A0A2U4A768_TURTR
OG0006807	sp|Q8K4T5|DUS19_MOUSE	tr|A0A2U3V4C7|A0A2U3V4C7_TURTR
OG0006808	sp|Q8R2R3|AAGAB_MOUSE	tr|A0A6J3QZR1|A0A6J3QZR1_TURTR
OG0006809	sp|Q8VEH5|EPMIP_MOUSE	tr|A0A2U4CAJ1|A0A2U4CAJ1_TURTR
OG0006810	sp|Q91ZB0|ALPK2_MOUSE	tr|A0A2U4BHN8|A0A2U4BHN8_TURTR
OG0006811	sp|Q924C6|LOXL4_MOUSE	tr|A0A6J3Q5P1|A0A6J3Q5P1_TURTR
OG0006812	sp|Q96DY5|RN112_MOUSE	tr|A0A6J3QMX6|A0A6J3QMX6_TURTR
OG0006813	sp|Q99J45|NRBP_MOUSE	tr|A0A6J3PXC8|A0A6J3PXC8_TURTR
OG0006814	sp|Q99KD5|UN45A_MOUSE	tr|A0A6J3R0P2|A0A6J3R0P2_TURTR
OG0006815	sp|Q99NH0|ANR17_MOUSE	tr|A0A6J3REL4|A0A6J3REL4_TURTR
OG0006816	sp|Q99PV5|BHE41_MOUSE	tr|A0A2U4BFA8|A0A2U4BFA8_TURTR
OG0006817	sp|Q9CQ94|DNJ5B_MOUSE	tr|A0A2U4AIL1|A0A2U4AIL1_TURTR
OG0006818	sp|Q9CQJ7|PTTG1_MOUSE	tr|A0A2U3V2R1|A0A2U3V2R1_TURTR
OG0006819	sp|Q9CR95|NECP1_MOUSE	tr|A0A2U3V3P3|A0A2U3V3P3_TURTR
OG0006820	sp|Q9D0B0|SRSF9_MOUSE	tr|A0A2U4CK83|A0A2U4CK83_TURTR
OG0006821	sp|Q9D0V7|RCAS1_MOUSE	tr|A0A2U4BXE7|A0A2U4BXE7_TURTR
OG0006822	sp|Q9D1M4|MCA3_MOUSE	tr|A0A2U4C5N4|A0A2U4C5N4_TURTR
OG0006823	tr|Q9D8U0|Q9D8U0_MOUSE	tr|A0A6J3S2P9|A0A6J3S2P9_TURTR
OG0006824	sp|Q9DAS2|F166C_MOUSE	tr|A0A2U3V236|A0A2U3V236_TURTR
OG0006825	sp|Q9DCF1|TMM25_MOUSE	tr|A0A6J3RTK7|A0A6J3RTK7_TURTR
OG0006826	sp|Q9EQ15|GNB1L_MOUSE	tr|A0A6J3PTA7|A0A6J3PTA7_TURTR
OG0006827	sp|Q9JJF0|NP1L5_MOUSE	tr|A0A2U3V8B8|A0A2U3V8B8_TURTR
OG0006828	sp|Q9JKY0|CNOT9_MOUSE	tr|A0A2U3V514|A0A2U3V514_TURTR
OG0006829	sp|Q9WTP2|SPY4_MOUSE	tr|A0A2U3V013|A0A2U3V013_TURTR
OG0006830	sp|Q9Z282|GP132_MOUSE	tr|A0A2U4B819|A0A2U4B819_TURTR
OG0006831	tr|A0A5F8MPV9|A0A5F8MPV9_MOUSE	tr|A0A6J3RCU8|A0A6J3RCU8_TURTR
OG0006832	sp|A6H639|DRC5_MOUSE	tr|A0A2U3UYI5|A0A2U3UYI5_TURTR
OG0006833	tr|B2RT41|B2RT41_MOUSE	tr|A0A2U4CRY5|A0A2U4CRY5_TURTR
OG0006834	sp|B8JKV0|AMN1_MOUSE	tr|A0A6J3S7C0|A0A6J3S7C0_TURTR
OG0006835	sp|B9EHT4|CLIP3_MOUSE	tr|A0A6J3QF33|A0A6J3QF33_TURTR
OG0006836	sp|E9Q286|ICE1_MOUSE	tr|A0A2U4CMH5|A0A2U4CMH5_TURTR
OG0006837	tr|E9Q6K3|E9Q6K3_MOUSE	tr|A0A6J3QBU2|A0A6J3QBU2_TURTR
OG0006838	sp|G5E861|SCLT1_MOUSE	tr|A0A6J3RCQ6|A0A6J3RCQ6_TURTR
OG0006839	sp|O08918|CCNG2_MOUSE	tr|A0A6J3REN8|A0A6J3REN8_TURTR
OG0006840	sp|O35658|C1QBP_MOUSE	tr|A0A2U3V3T7|A0A2U3V3T7_TURTR
OG0006841	sp|O88630|GOSR1_MOUSE	tr|A0A2U4ANW0|A0A2U4ANW0_TURTR
OG0006842	sp|O88845|AKA10_MOUSE	tr|A0A2U4C2X2|A0A2U4C2X2_TURTR
OG0006843	sp|P06240|LCK_MOUSE	tr|A0A6J3PXT6|A0A6J3PXT6_TURTR
OG0006844	sp|P06837|NEUM_MOUSE	tr|A0A2U4AA05|A0A2U4AA05_TURTR
OG0006845	sp|P10922|H10_MOUSE	tr|A0A2U4CJX1|A0A2U4CJX1_TURTR
OG0006846	sp|P34022|RANG_MOUSE	tr|A0A6J3PTV4|A0A6J3PTV4_TURTR
OG0006847	sp|P48759|PTX3_MOUSE	tr|A0A2U4C8W6|A0A2U4C8W6_TURTR
OG0006848	sp|P56983|TM14A_MOUSE	tr|A0A2U4CJ72|A0A2U4CJ72_TURTR
OG0006849	sp|P62812|GBRA1_MOUSE	tr|A0A2U3UYM3|A0A2U3UYM3_TURTR
OG0006850	sp|P63250|KCNJ3_MOUSE	tr|A0A2U4AAB5|A0A2U4AAB5_TURTR
OG0006851	sp|P70365|NCOA1_MOUSE	tr|A0A2U4BZW4|A0A2U4BZW4_TURTR
OG0006852	sp|P97429|ANXA4_MOUSE	tr|A0A2U4BYX2|A0A2U4BYX2_TURTR
OG0006853	sp|Q00PI9|HNRL2_MOUSE	tr|A0A6J3RQV8|A0A6J3RQV8_TURTR
OG0006854	sp|Q02248|CTNB1_MOUSE	tr|A0A2U4CAG5|A0A2U4CAG5_TURTR
OG0006855	sp|Q3U155|CC174_MOUSE	tr|A0A2U3VA09|A0A2U3VA09_TURTR
OG0006856	sp|Q3UFF7|LYPL1_MOUSE	tr|A0A2U4A610|A0A2U4A610_TURTR
OG0006857	sp|Q3UYV9|NCBP1_MOUSE	tr|A0A2U4CG77|A0A2U4CG77_TURTR
OG0006858	sp|Q3V3A1|CDK15_MOUSE	tr|A0A2U4BN75|A0A2U4BN75_TURTR
OG0006859	sp|Q4LDG0|S27A5_MOUSE	tr|A0A6J3QEU5|A0A6J3QEU5_TURTR
OG0006860	sp|Q569N2|ANR37_MOUSE	tr|A0A2U3VA94|A0A2U3VA94_TURTR
OG0006861	tr|Q5I0V9|Q5I0V9_MOUSE	tr|A0A6J3QCJ8|A0A6J3QCJ8_TURTR
OG0006862	sp|Q61657|HES3_MOUSE	tr|A0A2U4AZK4|A0A2U4AZK4_TURTR
OG0006863	sp|Q69ZT9|TBC30_MOUSE	tr|A0A2U4A024|A0A2U4A024_TURTR
OG0006864	sp|Q6A065|CE170_MOUSE	tr|A0A6J3QZG5|A0A6J3QZG5_TURTR
OG0006865	sp|Q6NS86|ZN366_MOUSE	tr|A0A2U4AXB3|A0A2U4AXB3_TURTR
OG0006866	sp|Q6NWW5|KIF24_MOUSE	tr|A0A6J3RIL1|A0A6J3RIL1_TURTR
OG0006867	sp|Q6WKZ8|UBR2_MOUSE	tr|A0A2U4CIS7|A0A2U4CIS7_TURTR
OG0006868	sp|Q791T5|MTCH1_MOUSE	tr|A0A6J3S0J8|A0A6J3S0J8_TURTR
OG0006869	sp|Q80U56|AVL9_MOUSE	tr|A0A2U4AK88|A0A2U4AK88_TURTR
OG0006870	sp|Q80XL1|CBLC_MOUSE	tr|A0A6J3QIN8|A0A6J3QIN8_TURTR
OG0006871	sp|Q80YY7|ZN618_MOUSE	tr|A0A6J3RHS6|A0A6J3RHS6_TURTR
OG0006872	sp|Q8BFQ2|T229B_MOUSE	tr|A0A6J3QX51|A0A6J3QX51_TURTR
OG0006873	sp|Q8BFV2|PCID2_MOUSE	tr|A0A2U4A6A8|A0A2U4A6A8_TURTR
OG0006874	sp|Q8BHI9|NIM1_MOUSE	tr|A0A2U4AXE4|A0A2U4AXE4_TURTR
OG0006875	sp|Q8BTP0|PIGZ_MOUSE	tr|A0A2U3V5E0|A0A2U3V5E0_TURTR
OG0006876	sp|Q8BTX9|HSDL1_MOUSE	tr|A0A6J3QBK8|A0A6J3QBK8_TURTR
OG0006877	sp|Q8C138|ADTRP_MOUSE	tr|A0A2U4C5S4|A0A2U4C5S4_TURTR
OG0006878	sp|Q8C2E7|WASC5_MOUSE	tr|A0A2U3V759|A0A2U3V759_TURTR
OG0006879	sp|Q8CGM2|RP1L1_MOUSE	tr|A0A2U4BUS5|A0A2U4BUS5_TURTR
OG0006880	sp|Q8VCN5|CGL_MOUSE	tr|A0A2U3V8V6|A0A2U3V8V6_TURTR
OG0006881	sp|Q8VDK1|NIT1_MOUSE	tr|A0A2U4B3P4|A0A2U4B3P4_TURTR
OG0006882	sp|Q920Q8|NS1BP_MOUSE	tr|A0A2U4CRQ7|A0A2U4CRQ7_TURTR
OG0006883	sp|Q9CR86|CHSP1_MOUSE	tr|A0A6J3Q4C5|A0A6J3Q4C5_TURTR
OG0006884	sp|Q9CZB9|TM128_MOUSE	tr|A0A2U3VAB4|A0A2U3VAB4_TURTR
OG0006885	sp|Q9D820|PRXD1_MOUSE	tr|A0A2U3V5Z5|A0A2U3V5Z5_TURTR
OG0006886	sp|Q9QZ06|TOLIP_MOUSE	tr|A0A6J3RSK3|A0A6J3RSK3_TURTR
OG0006887	sp|Q9R0G6|COMP_MOUSE	tr|A0A6J3R5Q4|A0A6J3R5Q4_TURTR
OG0006888	sp|Q9WTP3|SPDEF_MOUSE	tr|A0A6J3S081|A0A6J3S081_TURTR
OG0006889	sp|Q9WTZ0|UXT_MOUSE	tr|A0A2U3V9L1|A0A2U3V9L1_TURTR
OG0006890	sp|Q9WUB0|HOIL1_MOUSE	tr|A0A6J3PZA1|A0A6J3PZA1_TURTR
OG0006891	tr|A0A140LJ24|A0A140LJ24_MOUSE	tr|A0A6J3QAW1|A0A6J3QAW1_TURTR
OG0006892	sp|A2A6H3|FBX47_MOUSE	tr|A0A2U4AI47|A0A2U4AI47_TURTR
OG0006893	sp|B1AR13|CISD3_MOUSE	tr|A0A6J3QN52|A0A6J3QN52_TURTR
OG0006894	sp|B9EJV3|GRB1L_MOUSE	tr|A0A6J3PUM2|A0A6J3PUM2_TURTR
OG0006895	tr|E9Q7P1|E9Q7P1_MOUSE	tr|A0A6J3Q8S5|A0A6J3Q8S5_TURTR
OG0006896	sp|F6XZJ7|SAM15_MOUSE	tr|A0A2U4A475|A0A2U4A475_TURTR
OG0006897	sp|G3XA59|LRC32_MOUSE	tr|A0A6J3RU95|A0A6J3RU95_TURTR
OG0006898	sp|O08911|MK12_MOUSE	tr|A0A6J3S402|A0A6J3S402_TURTR
OG0006899	sp|O08983|HPS1_MOUSE	tr|A0A2U4BQ47|A0A2U4BQ47_TURTR
OG0006900	sp|O88632|SEM3F_MOUSE	tr|A0A6J3S1Z2|A0A6J3S1Z2_TURTR
OG0006901	sp|O88855|LT4R1_MOUSE	tr|A0A2U4AFI0|A0A2U4AFI0_TURTR
OG0006902	sp|O89016|ABCD4_MOUSE	tr|A0A6J3QWF2|A0A6J3QWF2_TURTR
OG0006903	sp|P01731|CD8A_MOUSE	tr|A9Y3I9|A9Y3I9_TURTR
OG0006904	sp|P0C242|CCNO_MOUSE	tr|A0A2U3V9J9|A0A2U3V9J9_TURTR
OG0006905	sp|P16382|IL4RA_MOUSE	tr|A0A6J3PY69|A0A6J3PY69_TURTR
OG0006906	sp|P18761|CAH6_MOUSE	tr|A0A6J3QBL0|A0A6J3QBL0_TURTR
OG0006907	sp|P24472|GSTA4_MOUSE	tr|A0A2U4CIX3|A0A2U4CIX3_TURTR
OG0006908	sp|P41539|TKN1_MOUSE	tr|A0A2U3V1Z5|A0A2U3V1Z5_TURTR
OG0006909	sp|P48787|TNNI3_MOUSE	tr|A0A6J3QI98|A0A6J3QI98_TURTR
OG0006910	sp|P55284|CADH5_MOUSE	tr|A0A6J3QFS7|A0A6J3QFS7_TURTR
OG0006911	sp|P58749|TM6S1_MOUSE	tr|A0A6J3R0U0|A0A6J3R0U0_TURTR
OG0006912	sp|P60469|LIPA3_MOUSE	tr|A0A6J3QIC2|A0A6J3QIC2_TURTR
OG0006913	sp|P70677|CASP3_MOUSE	tr|A0A6J3QR28|A0A6J3QR28_TURTR
OG0006914	sp|Q3TY92|MBD6_MOUSE	tr|A0A6J3S6Y5|A0A6J3S6Y5_TURTR
OG0006915	sp|Q505D1|ANR28_MOUSE	tr|A0A2U4B9V8|A0A2U4B9V8_TURTR
OG0006916	sp|Q60793|KLF4_MOUSE	tr|A0A2U3V1D2|A0A2U3V1D2_TURTR
OG0006917	sp|Q61010|DTX1_MOUSE	tr|A0A2U4CKX9|A0A2U4CKX9_TURTR
OG0006918	sp|Q62431|ARI3A_MOUSE	tr|A0A6J3R8B4|A0A6J3R8B4_TURTR
OG0006919	sp|Q6P5F9|XPO1_MOUSE	tr|A0A2U4BZ49|A0A2U4BZ49_TURTR
OG0006920	sp|Q7TSF4|LR75A_MOUSE	tr|A0A6J3QKM2|A0A6J3QKM2_TURTR
OG0006921	sp|Q80SW5|ETD_MOUSE	tr|A0A6J3QSF1|A0A6J3QSF1_TURTR
OG0006922	sp|Q80UJ7|RB3GP_MOUSE	tr|A0A2U4AJ80|A0A2U4AJ80_TURTR
OG0006923	sp|Q8BG32|PSD11_MOUSE	tr|A0A2U3UZU0|A0A2U3UZU0_TURTR
OG0006924	sp|Q8BPW0|IQCJ_MOUSE	tr|A0A6J3R8B6|A0A6J3R8B6_TURTR
OG0006925	sp|Q8BVL9|JKIP1_MOUSE	tr|A0A6J3RD59|A0A6J3RD59_TURTR
OG0006926	sp|Q8BX65|MDFIC_MOUSE	tr|A0A2U4AI66|A0A2U4AI66_TURTR
OG0006927	sp|Q8BYH7|TBC17_MOUSE	tr|A0A6J3QGQ8|A0A6J3QGQ8_TURTR
OG0006928	sp|Q8C0N2|GPAT3_MOUSE	tr|A0A2U4B5I2|A0A2U4B5I2_TURTR
OG0006929	sp|Q8C2S7|AMGO3_MOUSE	tr|A0A2U4B235|A0A2U4B235_TURTR
OG0006930	sp|Q8C7R4|UBA6_MOUSE	tr|A0A2U4ART0|A0A2U4ART0_TURTR
OG0006931	sp|Q8CG03|PDE5A_MOUSE	tr|A0A2U4ARJ9|A0A2U4ARJ9_TURTR
OG0006932	sp|Q8K013|GTPBA_MOUSE	tr|A0A2U4AN96|A0A2U4AN96_TURTR
OG0006933	sp|Q8K1L0|CREB5_MOUSE	tr|A0A6J3RXE8|A0A6J3RXE8_TURTR
OG0006934	sp|Q8R5A3|AB1IP_MOUSE	tr|A0A2U4B6L0|A0A2U4B6L0_TURTR
OG0006935	sp|Q8VD75|HIP1_MOUSE	tr|A0A6J3PZ12|A0A6J3PZ12_TURTR
OG0006936	sp|Q91VM4|SPNS2_MOUSE	tr|A0A6J3QLG0|A0A6J3QLG0_TURTR
OG0006937	sp|Q922T2|MFAP3_MOUSE	tr|A0A2U4AH94|A0A2U4AH94_TURTR
OG0006938	sp|Q99LB6|MAT2B_MOUSE	tr|A0A2U4C6G9|A0A2U4C6G9_TURTR
OG0006939	sp|Q99LI8|HGS_MOUSE	tr|A0A6J3QN94|A0A6J3QN94_TURTR
OG0006940	tr|Q99NB3|Q99NB3_MOUSE	tr|A0A2U4C3D7|A0A2U4C3D7_TURTR
OG0006941	sp|Q9D0T2|DUS12_MOUSE	tr|A0A2U3V9Z1|A0A2U3V9Z1_TURTR
OG0006942	sp|Q9D176|SUSD3_MOUSE	tr|A0A2U4BSC9|A0A2U4BSC9_TURTR
OG0006943	sp|Q9D2Q2|TRM44_MOUSE	tr|A0A2U4CNB4|A0A2U4CNB4_TURTR
OG0006944	sp|Q9D7Q1|CHIT1_MOUSE	tr|A0A2U3V9W2|A0A2U3V9W2_TURTR
OG0006945	sp|Q9D975|SRXN1_MOUSE	tr|A0A2U3V3L7|A0A2U3V3L7_TURTR
OG0006946	sp|Q9JIW4|DPOLM_MOUSE	tr|A0A2U4BMR7|A0A2U4BMR7_TURTR
OG0006947	sp|Q9QYI4|DJB12_MOUSE	tr|A0A6J3Q5V5|A0A6J3Q5V5_TURTR
OG0006948	sp|Q9R1Z8|VINEX_MOUSE	tr|A0A6J3RFN4|A0A6J3RFN4_TURTR
OG0006949	tr|Q9Z1A1|Q9Z1A1_MOUSE	tr|A0A2U4ABP4|A0A2U4ABP4_TURTR
OG0006950	sp|Q9Z277|BAZ1B_MOUSE	tr|A0A6J3Q502|A0A6J3Q502_TURTR
OG0006951	sp|Q9Z2B3|RGR_MOUSE	tr|A0A6J3Q7I3|A0A6J3Q7I3_TURTR
OG0006952	tr|A0A0U1RNF2|A0A0U1RNF2_MOUSE	tr|A0A2U4A9L9|A0A2U4A9L9_TURTR
OG0006953	sp|A0A1B0GST9|CTXD1_MOUSE	tr|A0A6J3R3F2|A0A6J3R3F2_TURTR
OG0006954	tr|E9PZM7|E9PZM7_MOUSE	tr|A0A2U4BAL5|A0A2U4BAL5_TURTR
OG0006955	tr|E9Q6E5|E9Q6E5_MOUSE	tr|A0A2U4A1X1|A0A2U4A1X1_TURTR
OG0006956	tr|F6U238|F6U238_MOUSE	tr|A0A2U4AEB5|A0A2U4AEB5_TURTR
OG0006957	tr|J3QK56|J3QK56_MOUSE	tr|A0A6J3QMM3|A0A6J3QMM3_TURTR
OG0006958	sp|O08705|NTCP_MOUSE	tr|A0A6J3QWM6|A0A6J3QWM6_TURTR
OG0006959	sp|O08750|NFIL3_MOUSE	tr|A0A2U4BF75|A0A2U4BF75_TURTR
OG0006960	sp|O35445|RNF5_MOUSE	tr|A0A6J3RZE8|A0A6J3RZE8_TURTR
OG0006961	sp|O54941|SMCE1_MOUSE	tr|A0A2U3V7W3|A0A2U3V7W3_TURTR
OG0006962	sp|O70237|GFI1B_MOUSE	tr|A0A6J3RJ80|A0A6J3RJ80_TURTR
OG0006963	sp|O88207|CO5A1_MOUSE	tr|A0A6J3RJC6|A0A6J3RJC6_TURTR
OG0006964	sp|P03893|NU2M_MOUSE	tr|B9UD77|B9UD77_TURTR
OG0006965	sp|P11680|PROP_MOUSE	tr|A0A6J3QUY0|A0A6J3QUY0_TURTR
OG0006966	sp|P16882|GHR_MOUSE	tr|A0A6J3R2B6|A0A6J3R2B6_TURTR
OG0006967	sp|P23611|IRF8_MOUSE	tr|A0A6J3QE82|A0A6J3QE82_TURTR
OG0006968	sp|P25962|ADRB3_MOUSE	tr|A0A2U3VAX0|A0A2U3VAX0_TURTR
OG0006969	sp|P41234|ABCA2_MOUSE	tr|A0A6J3RKX0|A0A6J3RKX0_TURTR
