Orthogroup	Mus_musculus	Myotis_brandtii
OG0004980	sp|Q9D8N1|CK024_MOUSE	tr|S7P8R3|S7P8R3_MYOBR
OG0004981	sp|Q9D9H2|CLDN2_MOUSE	tr|S7NBF7|S7NBF7_MYOBR
OG0004982	sp|Q9DC63|FBX3_MOUSE	tr|S7MQL2|S7MQL2_MYOBR
OG0004983	sp|Q9ERC3|SRTD3_MOUSE	tr|S7PLZ6|S7PLZ6_MYOBR
OG0004984	sp|Q9QYT7|PIGQ_MOUSE	tr|S7N043|S7N043_MYOBR
OG0004985	sp|Q9R1E0|FOXO1_MOUSE	tr|S7P5Q8|S7P5Q8_MYOBR
OG0004986	sp|Q9WVA8|NPFF_MOUSE	tr|S7MYD0|S7MYD0_MYOBR
OG0004987	tr|A0A0G2JGH6|A0A0G2JGH6_MOUSE	tr|S7N9J6|S7N9J6_MYOBR
OG0004988	sp|A6H684|MGT4E_MOUSE	tr|S7QAE1|S7QAE1_MYOBR
OG0004989	sp|B1AWJ5|TMM8B_MOUSE	tr|S7NPU0|S7NPU0_MYOBR
OG0004990	sp|E5FYH1|TOPZ1_MOUSE	tr|S7NN40|S7NN40_MYOBR
OG0004991	sp|E9Q5K9|YTDC1_MOUSE	tr|S7N0E1|S7N0E1_MYOBR
OG0004992	sp|O08970|TUFT1_MOUSE	tr|S7Q723|S7Q723_MYOBR
OG0004993	sp|O09102|GCM2_MOUSE	tr|S7Q326|S7Q326_MYOBR
OG0004994	sp|O09126|SEM4D_MOUSE	tr|S7QAT8|S7QAT8_MYOBR
OG0004995	sp|P0C871|PA24B_MOUSE	tr|S7MKJ0|S7MKJ0_MYOBR
OG0004996	sp|P17918|PCNA_MOUSE	tr|S7Q110|S7Q110_MYOBR
OG0004997	sp|P30882|CCL5_MOUSE	tr|S7MKF7|S7MKF7_MYOBR
OG0004999	sp|P54265|DMPK_MOUSE	tr|S7MNX4|S7MNX4_MYOBR
OG0005000	sp|P59055|CSRN3_MOUSE	tr|S7MEZ9|S7MEZ9_MYOBR
OG0005001	sp|P61969|LMO4_MOUSE	tr|S7NPG4|S7NPG4_MYOBR
OG0005002	sp|P97288|5HT4R_MOUSE	tr|S7N073|S7N073_MYOBR
OG0005003	sp|Q04859|MAK_MOUSE	tr|S7PWB9|S7PWB9_MYOBR
OG0005004	sp|Q0KK59|UNC79_MOUSE	tr|S7PVF0|S7PVF0_MYOBR
OG0005005	sp|Q3TQQ9|CA112_MOUSE	tr|S7PKL5|S7PKL5_MYOBR
OG0005006	sp|Q61410|KGP2_MOUSE	tr|S7MD97|S7MD97_MYOBR
OG0005007	sp|Q61490|CD166_MOUSE	tr|S7MGT4|S7MGT4_MYOBR
OG0005008	sp|Q61508|ECM1_MOUSE	tr|S7MVH8|S7MVH8_MYOBR
OG0005009	sp|Q62070|PIM2_MOUSE	tr|S7MTL8|S7MTL8_MYOBR
OG0005010	sp|Q62302|TX261_MOUSE	tr|S7N1Q2|S7N1Q2_MYOBR
OG0005011	sp|Q64338|PDE1C_MOUSE	tr|S7P5Z1|S7P5Z1_MYOBR
OG0005012	sp|Q6P549|SHIP2_MOUSE	tr|S7MXX1|S7MXX1_MYOBR
OG0005013	sp|Q80TT2|BAIP3_MOUSE	tr|S7MU36|S7MU36_MYOBR
OG0005014	sp|Q80UZ0|FGD5_MOUSE	tr|S7PHD3|S7PHD3_MYOBR
OG0005015	sp|Q80YQ2|MED23_MOUSE	tr|S7MIH1|S7MIH1_MYOBR
OG0005016	sp|Q8BGI5|PEX26_MOUSE	tr|S7Q9D3|S7Q9D3_MYOBR
OG0005017	sp|Q8C042|ENO4_MOUSE	tr|S7PYQ7|S7PYQ7_MYOBR
OG0005018	sp|Q8K4L6|MEPE_MOUSE	tr|S7N5Z6|S7N5Z6_MYOBR
OG0005020	sp|Q8R242|DIAC_MOUSE	tr|S7MSS4|S7MSS4_MYOBR
OG0005021	sp|Q8R3E3|WIPI1_MOUSE	tr|S7N8T3|S7N8T3_MYOBR
OG0005022	sp|Q8R4D5|TRPM8_MOUSE	tr|S7N290|S7N290_MYOBR
OG0005023	sp|Q8R4E9|CDT1_MOUSE	tr|S7MMM3|S7MMM3_MYOBR
OG0005024	sp|Q8R4U7|LUZP1_MOUSE	tr|S7N818|S7N818_MYOBR
OG0005025	sp|Q8VCX1|AK1D1_MOUSE	tr|S7NMV1|S7NMV1_MYOBR
OG0005026	sp|Q91YJ2|SNX4_MOUSE	tr|S7N4V3|S7N4V3_MYOBR
OG0005027	sp|Q920P3|BRNP1_MOUSE	tr|S7NHV1|S7NHV1_MYOBR
OG0005028	sp|Q922E6|FAKD2_MOUSE	tr|S7N660|S7N660_MYOBR
OG0005029	sp|Q99MQ5|COPA1_MOUSE	tr|S7PSS9|S7PSS9_MYOBR
OG0005030	sp|Q99NC0|VGLL1_MOUSE	tr|S7MRZ9|S7MRZ9_MYOBR
OG0005031	sp|Q9CXK8|NIP7_MOUSE	tr|S7Q1C6|S7Q1C6_MYOBR
OG0005032	sp|Q9D114|MESH1_MOUSE	tr|S7NFS7|S7NFS7_MYOBR
OG0005033	sp|Q9EQ09|OLR1_MOUSE	tr|S7MU65|S7MU65_MYOBR
OG0005034	sp|Q9ES00|UBE4B_MOUSE	tr|S7N538|S7N538_MYOBR
OG0005035	sp|Q9WVJ2|PSD13_MOUSE	tr|S7PH68|S7PH68_MYOBR
OG0005036	sp|Q9Z1B8|PHF1_MOUSE	tr|S7Q2C8|S7Q2C8_MYOBR
OG0005039	sp|A2ADU9|AWAT1_MOUSE	tr|S7NKU5|S7NKU5_MYOBR
OG0005040	sp|B1AUE5|PEX10_MOUSE	tr|S7N418|S7N418_MYOBR
OG0005041	sp|D3Z6P0|PDIA2_MOUSE	tr|S7N036|S7N036_MYOBR
OG0005042	tr|J3QM92|J3QM92_MOUSE	tr|S7PSK6|S7PSK6_MYOBR
OG0005043	tr|J3QMK2|J3QMK2_MOUSE	tr|S7N739|S7N739_MYOBR
OG0005044	sp|O08600|NUCG_MOUSE	tr|S7Q1K4|S7Q1K4_MYOBR
OG0005045	sp|O89086|RBM3_MOUSE	tr|S7MYW0|S7MYW0_MYOBR
OG0005046	sp|P40749|SYT4_MOUSE	tr|S7PHC1|S7PHC1_MYOBR
OG0005047	sp|P67984|RL22_MOUSE	tr|S7N6T9|S7N6T9_MYOBR
OG0005048	sp|Q05895|TSP3_MOUSE	tr|S7MVM9|S7MVM9_MYOBR
OG0005049	sp|Q3SYK4|VRTN_MOUSE	tr|S7QBR1|S7QBR1_MYOBR
OG0005050	sp|Q3U132|TESP1_MOUSE	tr|S7P897|S7P897_MYOBR
OG0005051	tr|Q6NZH9|Q6NZH9_MOUSE	tr|S7PDD0|S7PDD0_MYOBR
OG0005052	sp|Q6QD59|SEC20_MOUSE	tr|S7NEU6|S7NEU6_MYOBR
OG0005053	sp|Q6V3W6|DRC7_MOUSE	tr|S7PN18|S7PN18_MYOBR
OG0005054	sp|Q6ZPK0|PF21A_MOUSE	tr|S7PQ02|S7PQ02_MYOBR
OG0005055	sp|Q76EC5|CHST9_MOUSE	tr|S7MCP2|S7MCP2_MYOBR
OG0005056	sp|Q80V23|ZNF32_MOUSE	tr|S7ME30|S7ME30_MYOBR
OG0005057	sp|Q80VM3|TTC29_MOUSE	tr|S7MR90|S7MR90_MYOBR
OG0005058	sp|Q8BJ71|NUP93_MOUSE	tr|S7PUM3|S7PUM3_MYOBR
OG0005059	sp|Q8BM88|CATO_MOUSE	tr|S7MJJ7|S7MJJ7_MYOBR
OG0005060	sp|Q8BRE0|RD3_MOUSE	tr|S7MRP3|S7MRP3_MYOBR
OG0005061	sp|Q8BZL1|NEUR4_MOUSE	tr|S7NXQ2|S7NXQ2_MYOBR
OG0005062	sp|Q8C0Q9|RPGF5_MOUSE	tr|S7PSL8|S7PSL8_MYOBR
OG0005063	sp|Q8CHI8|EP400_MOUSE	tr|S7PMM8|S7PMM8_MYOBR
OG0005064	sp|Q8CI03|FWCH1_MOUSE	tr|S7PD54|S7PD54_MYOBR
OG0005065	sp|Q8K1S7|KREM2_MOUSE	tr|S7P719|S7P719_MYOBR
OG0005066	sp|Q8K592|AMHR2_MOUSE	tr|S7PG88|S7PG88_MYOBR
OG0005067	sp|Q8R3D1|TBC13_MOUSE	tr|S7NKR0|S7NKR0_MYOBR
OG0005068	sp|Q8R4T9|UT2_MOUSE	tr|S7PBF3|S7PBF3_MYOBR
OG0005069	sp|Q91X20|ASH2L_MOUSE	tr|S7MEE0|S7MEE0_MYOBR
OG0005071	sp|Q9D2N8|GLT15_MOUSE	tr|S7PDY2|S7PDY2_MYOBR
OG0005072	sp|Q9D9X8|SACA3_MOUSE	tr|S7NBT1|S7NBT1_MYOBR
OG0005073	sp|Q9DC48|PRP17_MOUSE	tr|S7NLZ6|S7NLZ6_MYOBR
OG0005074	sp|Q9DCP9|DAZP2_MOUSE	tr|S7P8J7|S7P8J7_MYOBR
OG0005075	sp|Q9JHG7|PK3CG_MOUSE	tr|S7P5W7|S7P5W7_MYOBR
OG0005076	sp|Q9JLF1|GBRT_MOUSE	tr|S7PKY9|S7PKY9_MYOBR
OG0005077	sp|Q9Z1T6|FYV1_MOUSE	tr|S7N6N4|S7N6N4_MYOBR
OG0005078	tr|A0A0J9YUX7|A0A0J9YUX7_MOUSE	tr|S7MJE2|S7MJE2_MYOBR
OG0005080	sp|A2ARJ3|TM236_MOUSE	tr|S7PF88|S7PF88_MYOBR
OG0005081	sp|P20181|NTF3_MOUSE	tr|S7QAX6|S7QAX6_MYOBR
OG0005082	sp|P23798|PCGF2_MOUSE	tr|S7P4E7|S7P4E7_MYOBR
OG0005083	sp|P49025|CTRO_MOUSE	tr|S7PE58|S7PE58_MYOBR
OG0005084	sp|P49817|CAV1_MOUSE	tr|S7NEJ6|S7NEJ6_MYOBR
OG0005085	sp|P52432|RPAC1_MOUSE	tr|S7P9Y0|S7P9Y0_MYOBR
OG0005086	sp|P62806|H4_MOUSE	tr|S7MN86|S7MN86_MYOBR
OG0005087	sp|P97769|CITE1_MOUSE	tr|S7NSD4|S7NSD4_MYOBR
OG0005088	sp|P97805|FAM3D_MOUSE	tr|S7PF77|S7PF77_MYOBR
OG0005089	sp|Q02013|AQP1_MOUSE	tr|S7MQH8|S7MQH8_MYOBR
OG0005090	sp|Q02395|MTF2_MOUSE	tr|S7NE34|S7NE34_MYOBR
OG0005091	sp|Q0VF22|CC138_MOUSE	tr|S7Q734|S7Q734_MYOBR
OG0005092	tr|Q14BI5|Q14BI5_MOUSE	tr|S7NH93|S7NH93_MYOBR
OG0005093	sp|Q14BP6|LR74B_MOUSE	tr|S7PRI6|S7PRI6_MYOBR
OG0005094	sp|Q1HFZ0|NSUN2_MOUSE	tr|S7MFE5|S7MFE5_MYOBR
OG0005095	sp|Q32KG4|RTL9_MOUSE	tr|S7MUM3|S7MUM3_MYOBR
OG0005096	sp|Q3UBG2|PCLI1_MOUSE	tr|S7QA07|S7QA07_MYOBR
OG0005097	sp|Q60806|PLK3_MOUSE	tr|S7NI94|S7NI94_MYOBR
OG0005098	sp|Q62277|SYPH_MOUSE	tr|S7MQS4|S7MQS4_MYOBR
OG0005099	sp|Q6TYB5|FEZ2_MOUSE	tr|S7NTF9|S7NTF9_MYOBR
OG0005100	sp|Q6X1Y6|ASIC3_MOUSE	tr|S7NIE0|S7NIE0_MYOBR
OG0005101	sp|Q80YR7|CLSPN_MOUSE	tr|S7PFF9|S7PFF9_MYOBR
OG0005102	sp|Q8BHN7|CL029_MOUSE	tr|S7PSJ7|S7PSJ7_MYOBR
OG0005103	sp|Q8C428|TMC7_MOUSE	tr|S7PS65|S7PS65_MYOBR
OG0005104	tr|Q8C7J6|Q8C7J6_MOUSE	tr|S7NRX1|S7NRX1_MYOBR
OG0005105	sp|Q8CH40|NUDT6_MOUSE	tr|S7MUY7|S7MUY7_MYOBR
OG0005106	sp|Q8CIM8|INT4_MOUSE	tr|S7MUS0|S7MUS0_MYOBR
OG0005107	sp|Q8K0G5|EIPR1_MOUSE	tr|S7MVD9|S7MVD9_MYOBR
OG0005108	sp|Q8K0H5|TAF10_MOUSE	tr|S7NTP0|S7NTP0_MYOBR
OG0005109	sp|Q8R2U4|NTM1A_MOUSE	tr|S7NKP9|S7NKP9_MYOBR
OG0005110	sp|Q922Y1|UBXN1_MOUSE	tr|S7P3S0|S7P3S0_MYOBR
OG0005111	sp|Q9CPT3|NANP_MOUSE	tr|S7MTL1|S7MTL1_MYOBR
OG0005112	sp|Q9CXT6|KDM8_MOUSE	tr|S7NJC9|S7NJC9_MYOBR
OG0005114	sp|Q9ERE7|MESD_MOUSE	tr|S7MQE5|S7MQE5_MYOBR
OG0005115	sp|Q9JHI8|NOX4_MOUSE	tr|S7NES5|S7NES5_MYOBR
OG0005116	tr|Q9JIZ5|Q9JIZ5_MOUSE	tr|S7PTU4|S7PTU4_MYOBR
OG0005117	sp|Q9JJR9|NRIP3_MOUSE	tr|S7PVI1|S7PVI1_MYOBR
OG0005118	sp|Q9Z0T9|ITB6_MOUSE	tr|S7MHN3|S7MHN3_MYOBR
OG0005119	tr|A0A1B0GSZ2|A0A1B0GSZ2_MOUSE	tr|S7MN64|S7MN64_MYOBR
OG0005120	tr|A0A1L1SSC7|A0A1L1SSC7_MOUSE	tr|S7MBL7|S7MBL7_MYOBR
OG0005121	tr|B1ART2|B1ART2_MOUSE	tr|S7N569|S7N569_MYOBR
OG0005122	tr|D3Z3N4|D3Z3N4_MOUSE	tr|S7NAE0|S7NAE0_MYOBR
OG0005123	tr|E9Q271|E9Q271_MOUSE	tr|S7PSX9|S7PSX9_MYOBR
OG0005124	sp|O08542|EFNA4_MOUSE	tr|S7MYC6|S7MYC6_MYOBR
OG0005126	sp|O08849|RGS2_MOUSE	tr|S7NJZ7|S7NJZ7_MYOBR
OG0005127	sp|O54916|REPS1_MOUSE	tr|S7NZM3|S7NZM3_MYOBR
OG0005128	sp|P21784|RAG2_MOUSE	tr|S7PLD6|S7PLD6_MYOBR
OG0005129	sp|P22724|WNT4_MOUSE	tr|S7P7E1|S7P7E1_MYOBR
OG0005130	sp|P33610|PRI2_MOUSE	tr|S7PDE9|S7PDE9_MYOBR
OG0005131	sp|P35436|NMDE1_MOUSE	tr|S7N2C0|S7N2C0_MYOBR
OG0005132	sp|P70314|PITX1_MOUSE	tr|S7MVF0|S7MVF0_MYOBR
OG0005134	sp|Q04997|INHA_MOUSE	tr|S7NM00|S7NM00_MYOBR
OG0005135	sp|Q3TYX8|RUFY4_MOUSE	tr|S7NLW6|S7NLW6_MYOBR
OG0005136	sp|Q3U319|BRE1B_MOUSE	tr|S7NJB0|S7NJB0_MYOBR
OG0005137	sp|Q3UN70|MRFL_MOUSE	tr|S7P2C6|S7P2C6_MYOBR
OG0005138	sp|Q3URD3|SLMAP_MOUSE	tr|S7MZR3|S7MZR3_MYOBR
OG0005140	sp|Q64525|H2B2B_MOUSE	tr|S7PDF4|S7PDF4_MYOBR
OG0005141	sp|Q64687|SIA8A_MOUSE	tr|S7PGL9|S7PGL9_MYOBR
OG0005142	sp|Q6P5H6|FRMD5_MOUSE	tr|S7NCF3|S7NCF3_MYOBR
OG0005143	sp|Q6P8X9|FLTOP_MOUSE	tr|S7NH07|S7NH07_MYOBR
OG0005144	sp|Q80TR8|DCAF1_MOUSE	tr|S7NJ53|S7NJ53_MYOBR
OG0005145	sp|Q8BFX1|RN187_MOUSE	tr|S7PG11|S7PG11_MYOBR
OG0005146	sp|Q8BJW5|NOL11_MOUSE	tr|S7P5T3|S7P5T3_MYOBR
OG0005147	sp|Q8BPM6|RIC3_MOUSE	tr|S7PVH2|S7PVH2_MYOBR
OG0005148	sp|Q8BZ32|ASXL2_MOUSE	tr|S7N9Y7|S7N9Y7_MYOBR
OG0005149	sp|Q8CHG5|AREL1_MOUSE	tr|S7Q550|S7Q550_MYOBR
OG0005150	sp|Q8CIV2|MBRL_MOUSE	tr|S7MX11|S7MX11_MYOBR
OG0005151	sp|Q8K0T2|DC2L1_MOUSE	tr|S7PFS7|S7PFS7_MYOBR
OG0005152	sp|Q8K424|TRPV3_MOUSE	tr|S7MXX6|S7MXX6_MYOBR
OG0005153	sp|Q8R007|NECT4_MOUSE	tr|S7PZZ7|S7PZZ7_MYOBR
OG0005154	sp|Q8VC19|HEM1_MOUSE	tr|S7NJ37|S7NJ37_MYOBR
OG0005155	sp|Q922I5|FOXI1_MOUSE	tr|S7MJ16|S7MJ16_MYOBR
OG0005156	sp|Q9CXU1|MED31_MOUSE	tr|S7NZE7|S7NZE7_MYOBR
OG0005157	sp|Q9CZR8|EFTS_MOUSE	tr|S7NEJ3|S7NEJ3_MYOBR
OG0005159	sp|Q9EQK5|MVP_MOUSE	tr|S7Q970|S7Q970_MYOBR
OG0005160	sp|Q9EST3|4ET_MOUSE	tr|S7MZB2|S7MZB2_MYOBR
OG0005161	sp|Q9JKC6|CEND_MOUSE	tr|S7MHI7|S7MHI7_MYOBR
OG0005162	sp|Q9Z0D9|CX3C1_MOUSE	tr|S7P1V3|S7P1V3_MYOBR
OG0005164	tr|A0A1B0GRI5|A0A1B0GRI5_MOUSE	tr|S7MLF6|S7MLF6_MYOBR
OG0005165	tr|A0A286YD60|A0A286YD60_MOUSE	tr|S7MZI8|S7MZI8_MYOBR
OG0005166	sp|A2A6C4|SPP2C_MOUSE	tr|S7NZ56|S7NZ56_MYOBR
OG0005167	tr|B8JJ69|B8JJ69_MOUSE	tr|S7MNP6|S7MNP6_MYOBR
OG0005169	tr|J3QQ27|J3QQ27_MOUSE	tr|S7N561|S7N561_MYOBR
OG0005170	sp|O88322|NID2_MOUSE	tr|S7MW60|S7MW60_MYOBR
OG0005171	sp|P09027|HXD3_MOUSE	tr|S7MDM3|S7MDM3_MYOBR
OG0005172	sp|P20357|MTAP2_MOUSE	tr|S7N651|S7N651_MYOBR
OG0005173	sp|P20826|SCF_MOUSE	tr|S7PSK0|S7PSK0_MYOBR
OG0005174	sp|P97499|TEP1_MOUSE	tr|S7MWB7|S7MWB7_MYOBR
OG0005175	sp|P98078|DAB2_MOUSE	tr|S7PL99|S7PL99_MYOBR
OG0005176	sp|Q3TX08|TRM1_MOUSE	tr|S7NKX8|S7NKX8_MYOBR
OG0005177	sp|Q3U3T8|WDR62_MOUSE	tr|S7MP88|S7MP88_MYOBR
OG0005178	sp|Q3UV48|LRC30_MOUSE	tr|S7MUU4|S7MUU4_MYOBR
OG0005179	sp|Q505B8|SYCE2_MOUSE	tr|S7Q8L5|S7Q8L5_MYOBR
OG0005180	sp|Q60772|CDN2C_MOUSE	tr|S7PSW7|S7PSW7_MYOBR
OG0005181	sp|Q61161|M4K2_MOUSE	tr|S7MT44|S7MT44_MYOBR
OG0005182	sp|Q6NWW9|FND3B_MOUSE	tr|S7P2N6|S7P2N6_MYOBR
OG0005183	sp|Q6QLQ4|CLC7A_MOUSE	tr|S7PQU7|S7PQU7_MYOBR
OG0005184	sp|Q6TDU8|DNAI7_MOUSE	tr|S7N545|S7N545_MYOBR
OG0005185	sp|Q6TEK5|VKORL_MOUSE	tr|S7N2Z3|S7N2Z3_MYOBR
OG0005186	sp|Q715T0|TXND3_MOUSE	tr|S7P5J9|S7P5J9_MYOBR
OG0005187	sp|Q80XH4|WSCD1_MOUSE	tr|S7P621|S7P621_MYOBR
OG0005188	sp|Q8BM72|HSP13_MOUSE	tr|S7PDM6|S7PDM6_MYOBR
OG0005189	sp|Q8BMS2|SPON2_MOUSE	tr|S7NRX9|S7NRX9_MYOBR
OG0005190	sp|Q8BMU0|ZNF76_MOUSE	tr|S7NIX6|S7NIX6_MYOBR
OG0005191	sp|Q8BQM4|HEAT3_MOUSE	tr|S7NG88|S7NG88_MYOBR
OG0005192	sp|Q8C0I1|ADAS_MOUSE	tr|S7MDM7|S7MDM7_MYOBR
OG0005193	sp|Q8C7V3|UTP15_MOUSE	tr|S7P4W8|S7P4W8_MYOBR
OG0005194	sp|Q8CGA4|MTURN_MOUSE	tr|S7PCT5|S7PCT5_MYOBR
OG0005195	sp|Q8VD66|ABHD4_MOUSE	tr|S7NMH3|S7NMH3_MYOBR
OG0005196	sp|Q91YT2|RN185_MOUSE	tr|S7N1R7|S7N1R7_MYOBR
OG0005197	sp|Q99LJ5|CKLF3_MOUSE	tr|S7PSZ5|S7PSZ5_MYOBR
OG0005198	sp|Q9CRB9|MIC19_MOUSE	tr|S7NWP8|S7NWP8_MYOBR
OG0005199	sp|Q9CXF0|KYNU_MOUSE	tr|S7Q017|S7Q017_MYOBR
OG0005200	sp|Q9CZ09|MET18_MOUSE	tr|S7MVS4|S7MVS4_MYOBR
OG0005201	sp|Q9D1L9|LTOR5_MOUSE	tr|S7P7Z3|S7P7Z3_MYOBR
OG0005202	sp|Q9D979|CQ064_MOUSE	tr|S7P5N1|S7P5N1_MYOBR
OG0005203	sp|Q9DBC0|SELO_MOUSE	tr|S7PVL7|S7PVL7_MYOBR
OG0005204	sp|Q9JI33|NET4_MOUSE	tr|S7Q9P3|S7Q9P3_MYOBR
OG0005205	sp|Q9JJX7|TYDP2_MOUSE	tr|S7N0K8|S7N0K8_MYOBR
OG0005206	sp|Q9JME7|TPC2L_MOUSE	tr|S7PCA2|S7PCA2_MYOBR
OG0005207	sp|Q9QUJ7|ACSL4_MOUSE	tr|S7MUM5|S7MUM5_MYOBR
OG0005208	sp|Q9R1Z7|PTPS_MOUSE	tr|S7MCE5|S7MCE5_MYOBR
OG0005209	sp|Q9WUE4|NPRL2_MOUSE	tr|S7MUX5|S7MUX5_MYOBR
OG0005210	sp|Q9Z0F7|SYUG_MOUSE	tr|S7N3U7|S7N3U7_MYOBR
OG0005211	sp|Q9Z1L4|XLRS1_MOUSE	tr|S7N3F9|S7N3F9_MYOBR
OG0005212	tr|A0A087WSD2|A0A087WSD2_MOUSE	tr|S7P1Y4|S7P1Y4_MYOBR
OG0005214	sp|A2RT62|FXL16_MOUSE	tr|S7N2S7|S7N2S7_MYOBR
OG0005215	tr|G5E8S3|G5E8S3_MOUSE	tr|S7NI10|S7NI10_MYOBR
OG0005216	sp|O35188|X3CL1_MOUSE	tr|S7PUL6|S7PUL6_MYOBR
OG0005217	sp|O35239|PTN9_MOUSE	tr|S7QAF9|S7QAF9_MYOBR
OG0005218	sp|P10923|OSTP_MOUSE	tr|S7MMZ5|S7MMZ5_MYOBR
OG0005219	sp|P47936|CNR2_MOUSE	tr|S7PXL0|S7PXL0_MYOBR
OG0005220	sp|P61028|RAB8B_MOUSE	tr|S7P300|S7P300_MYOBR
OG0005221	sp|Q09PK2|APRV1_MOUSE	tr|S7MW27|S7MW27_MYOBR
OG0005222	sp|Q3TLR7|DTL_MOUSE	tr|S7MRN9|S7MRN9_MYOBR
OG0005223	sp|Q5SYL3|K0100_MOUSE	tr|S7NBA8|S7NBA8_MYOBR
OG0005224	sp|Q61527|ERBB4_MOUSE	tr|S7Q2Y5|S7Q2Y5_MYOBR
OG0005225	sp|Q61581|IBP7_MOUSE	tr|S7NB76|S7NB76_MYOBR
OG0005226	sp|Q64685|SIAT1_MOUSE	tr|S7PZG9|S7PZG9_MYOBR
OG0005227	sp|Q6AZB0|BOC_MOUSE	tr|S7N7M7|S7N7M7_MYOBR
OG0005228	sp|Q6ZQK0|CNDD3_MOUSE	tr|S7NGD1|S7NGD1_MYOBR
OG0005229	tr|Q7TQU7|Q7TQU7_MOUSE	tr|S7N9R2|S7N9R2_MYOBR
OG0005230	sp|Q80TF3|PCD19_MOUSE	tr|S7PH67|S7PH67_MYOBR
OG0005231	sp|Q80V31|CE104_MOUSE	tr|S7N6C9|S7N6C9_MYOBR
OG0005232	tr|Q80Y37|Q80Y37_MOUSE	tr|S7MPT2|S7MPT2_MYOBR
OG0005233	sp|Q8BPP0|ZN436_MOUSE	tr|S7NAJ5|S7NAJ5_MYOBR
OG0005234	sp|Q8BTM9|GRP4_MOUSE	tr|S7P8V8|S7P8V8_MYOBR
OG0005235	sp|Q8BZ60|STON2_MOUSE	tr|S7MHP5|S7MHP5_MYOBR
OG0005236	sp|Q8C569|F118B_MOUSE	tr|S7PIH2|S7PIH2_MYOBR
OG0005237	sp|Q8C6B2|RTKN_MOUSE	tr|S7N111|S7N111_MYOBR
OG0005238	sp|Q8CJF7|ELYS_MOUSE	tr|S7NFZ9|S7NFZ9_MYOBR
OG0005239	sp|Q8K1S5|KLF11_MOUSE	tr|S7MV96|S7MV96_MYOBR
OG0005240	sp|Q8K2P2|FA83A_MOUSE	tr|S7NS22|S7NS22_MYOBR
OG0005241	sp|Q8R0S4|CACB4_MOUSE	tr|S7P0M7|S7P0M7_MYOBR
OG0005242	tr|Q91XF2|Q91XF2_MOUSE	tr|S7QA53|S7QA53_MYOBR
OG0005243	sp|Q91YD3|DCP1A_MOUSE	tr|S7PHP1|S7PHP1_MYOBR
OG0005244	sp|Q922K7|NOP2_MOUSE	tr|S7PNF5|S7PNF5_MYOBR
OG0005245	sp|Q99L28|RLP24_MOUSE	tr|S7Q349|S7Q349_MYOBR
OG0005246	sp|Q9D1R9|RL34_MOUSE	tr|S7N3G9|S7N3G9_MYOBR
OG0005247	sp|Q9D6Z1|NOP56_MOUSE	tr|S7N7Q0|S7N7Q0_MYOBR
OG0005248	sp|Q9ET38|CLD19_MOUSE	tr|S7MT93|S7MT93_MYOBR
OG0005249	sp|Q9ET39|SLAF6_MOUSE	tr|S7MF87|S7MF87_MYOBR
OG0005250	sp|Q9JK91|MLH1_MOUSE	tr|S7Q0X6|S7Q0X6_MYOBR
OG0005251	sp|Q9JLY7|DUS14_MOUSE	tr|S7MGD6|S7MGD6_MYOBR
OG0005252	sp|Q9R0T8|IKKE_MOUSE	tr|S7QEF7|S7QEF7_MYOBR
OG0005253	sp|Q9Z351|KCNQ2_MOUSE	tr|S7NRF4|S7NRF4_MYOBR
OG0005254	sp|D3Z4R1|HFM1_MOUSE	tr|S7MCV7|S7MCV7_MYOBR
OG0005255	tr|F6ZIS7|F6ZIS7_MOUSE	tr|S7MSZ5|S7MSZ5_MYOBR
OG0005256	sp|O54951|SEM6B_MOUSE	tr|S7NZ97|S7NZ97_MYOBR
OG0005257	sp|P05125|ANF_MOUSE	tr|S7N5G6|S7N5G6_MYOBR
OG0005259	sp|P58064|RT06_MOUSE	tr|S7ML34|S7ML34_MYOBR
OG0005260	sp|P97823|LYPA1_MOUSE	tr|S7MEK7|S7MEK7_MYOBR
OG0005261	sp|Q00651|ITA4_MOUSE	tr|S7MF56|S7MF56_MYOBR
OG0005262	sp|Q03059|CLAT_MOUSE	tr|S7Q4E8|S7Q4E8_MYOBR
OG0005263	sp|Q08481|PECA1_MOUSE	tr|S7P5S6|S7P5S6_MYOBR
OG0005264	sp|Q2HJ10|ZNT2_MOUSE	tr|S7PXI2|S7PXI2_MYOBR
OG0005265	sp|Q3U3N6|AP4AT_MOUSE	tr|S7Q6G6|S7Q6G6_MYOBR
OG0005266	sp|Q5RJH2|MCTP2_MOUSE	tr|S7N1Z9|S7N1Z9_MYOBR
OG0005267	sp|Q5SX19|PIGL_MOUSE	tr|S7MZW3|S7MZW3_MYOBR
OG0005268	sp|Q5U465|CC125_MOUSE	tr|S7ME46|S7ME46_MYOBR
OG0005269	sp|Q5XJY5|COPD_MOUSE	tr|S7P2F6|S7P2F6_MYOBR
OG0005270	sp|Q60749|KHDR1_MOUSE	tr|S7Q2W5|S7Q2W5_MYOBR
OG0005271	sp|Q62018|CTR9_MOUSE	tr|S7PNX3|S7PNX3_MYOBR
OG0005272	sp|Q640L3|CCPG1_MOUSE	tr|S7P1J9|S7P1J9_MYOBR
OG0005273	sp|Q64374|RGN_MOUSE	tr|S7N0W1|S7N0W1_MYOBR
