Orthogroup	Mus_musculus	Muntiacus_reevesi
OG0010872	sp|Q6P8H8|ALG8_MOUSE	tr|A0A5N3XS98|A0A5N3XS98_MUNRE
OG0010873	sp|Q91VD1|LEG12_MOUSE	tr|A0A5N3XT84|A0A5N3XT84_MUNRE
OG0010874	sp|Q8VHI7|DRC2_MOUSE	tr|A0A5N3XUZ5|A0A5N3XUZ5_MUNRE
OG0010875	sp|Q14C37|LEMD1_MOUSE	tr|A0A5N3XV50|A0A5N3XV50_MUNRE
OG0010876	sp|P31257|HXC10_MOUSE	tr|A0A5N3XXA0|A0A5N3XXA0_MUNRE
OG0010877	sp|Q8BXQ3|LRTM1_MOUSE	tr|A0A5N3XY99|A0A5N3XY99_MUNRE
OG0010878	sp|Q9DBL9|ABHD5_MOUSE	tr|A0A5N3XZD6|A0A5N3XZD6_MUNRE
OG0010879	sp|Q9EQ80|NIF3L_MOUSE	tr|A0A5J5MIP5|A0A5J5MIP5_MUNRE
OG0010880	sp|Q7TNS2|MIC10_MOUSE	tr|A0A5J5MJC8|A0A5J5MJC8_MUNRE
OG0010881	sp|Q9CQL0|MT21A_MOUSE	tr|A0A5J5MKQ3|A0A5J5MKQ3_MUNRE
OG0010882	tr|E9Q2C0|E9Q2C0_MOUSE	tr|A0A5J5MPE7|A0A5J5MPE7_MUNRE
OG0010883	sp|P33267|CP2F2_MOUSE	tr|A0A5J5MR53|A0A5J5MR53_MUNRE
OG0010884	sp|Q4KUS1|WFDC8_MOUSE	tr|A0A5J5MRU2|A0A5J5MRU2_MUNRE
OG0010885	sp|Q9D5Z5|MSS51_MOUSE	tr|A0A5J5MTC7|A0A5J5MTC7_MUNRE
OG0010886	sp|Q9JMI7|TX101_MOUSE	tr|A0A5J5MUT0|A0A5J5MUT0_MUNRE
OG0010887	sp|Q9EPW4|CLC3A_MOUSE	tr|A0A5J5MVF1|A0A5J5MVF1_MUNRE
OG0010888	sp|Q07563|COHA1_MOUSE	tr|A0A5J5MVT4|A0A5J5MVT4_MUNRE
OG0010889	sp|Q61041|NPY4R_MOUSE	tr|A0A5J5MXB0|A0A5J5MXB0_MUNRE
OG0010890	sp|Q7TSH4|CP110_MOUSE	tr|A0A5J5MYN7|A0A5J5MYN7_MUNRE
OG0010891	sp|Q6U7R4|TIMD4_MOUSE	tr|A0A5J5MYY9|A0A5J5MYY9_MUNRE
OG0010892	sp|Q02739|CXB5_MOUSE	tr|A0A5J5N0G9|A0A5J5N0G9_MUNRE
OG0010893	sp|D3Z4R1|HFM1_MOUSE	tr|A0A5J5N1S8|A0A5J5N1S8_MUNRE
OG0010894	sp|Q9ESS2|FGF22_MOUSE	tr|A0A5J5N2Q8|A0A5J5N2Q8_MUNRE
OG0010895	sp|Q8BGI5|PEX26_MOUSE	tr|A0A5J5N357|A0A5J5N357_MUNRE
OG0010896	tr|Q9EQC8|Q9EQC8_MOUSE	tr|A0A5J5N3A6|A0A5J5N3A6_MUNRE
OG0010897	sp|P25688|URIC_MOUSE	tr|A0A5J5N5D1|A0A5J5N5D1_MUNRE
OG0010898	sp|Q3UUI3|THEM4_MOUSE	tr|A0A5J5N6M0|A0A5J5N6M0_MUNRE
OG0010899	sp|Q61762|KCNA5_MOUSE	tr|A0A5J5N7N9|A0A5J5N7N9_MUNRE
OG0010900	sp|Q9QYH9|TNF14_MOUSE	tr|A0A5J5N8G9|A0A5J5N8G9_MUNRE
OG0010901	sp|Q9D709|TMM79_MOUSE	tr|A0A5J5N911|A0A5J5N911_MUNRE
OG0010902	sp|Q3U1G5|I20L2_MOUSE	tr|A0A5J5N9F4|A0A5J5N9F4_MUNRE
OG0010903	sp|O35683|NDUA1_MOUSE	tr|A0A5N3UM77|A0A5N3UM77_MUNRE
OG0010904	sp|Q8C754|VPS52_MOUSE	tr|A0A5N3W195|A0A5N3W195_MUNRE
OG0010905	sp|Q61644|PACN1_MOUSE	tr|A0A5N3W1C4|A0A5N3W1C4_MUNRE
OG0010906	sp|Q3TH73|TTYH2_MOUSE	tr|A0A5N3WZK5|A0A5N3WZK5_MUNRE
OG0010907	sp|Q08481|PECA1_MOUSE	tr|A0A5N3WZM7|A0A5N3WZM7_MUNRE
OG0010908	sp|O35250|EXOC7_MOUSE	tr|A0A5N3X251|A0A5N3X251_MUNRE
OG0010909	sp|Q8BTU7|RCCD1_MOUSE	tr|A0A5N3X5J8|A0A5N3X5J8_MUNRE
OG0010910	sp|O88574|SAP30_MOUSE	tr|A0A5N3X632|A0A5N3X632_MUNRE
OG0010911	sp|Q9D6R2|IDH3A_MOUSE	tr|A0A5N3X6F2|A0A5N3X6F2_MUNRE
OG0010912	sp|Q3V0F0|RIMB3_MOUSE	tr|A0A5N3X7Y7|A0A5N3X7Y7_MUNRE
OG0010913	sp|Q62507|COCH_MOUSE	tr|A0A5N3X852|A0A5N3X852_MUNRE
OG0010914	sp|Q9D0U6|MAF1_MOUSE	tr|A0A5N3XCB1|A0A5N3XCB1_MUNRE
OG0010915	sp|Q9QWY8|ASAP1_MOUSE	tr|A0A5N3XCD7|A0A5N3XCD7_MUNRE
OG0010916	sp|Q80T62|GP101_MOUSE	tr|A0A5N3XE56|A0A5N3XE56_MUNRE
OG0010917	sp|Q9JJG6|TMM47_MOUSE	tr|A0A5N3XGL5|A0A5N3XGL5_MUNRE
OG0010918	sp|Q8K2A8|ALG3_MOUSE	tr|A0A5N3XJJ8|A0A5N3XJJ8_MUNRE
OG0010919	sp|Q7TN83|SYT16_MOUSE	tr|A0A5N3XLR1|A0A5N3XLR1_MUNRE
OG0010920	sp|B2RXB0|GAR1A_MOUSE	tr|A0A5N3XPG3|A0A5N3XPG3_MUNRE
OG0010921	sp|Q80XD1|CHIO_MOUSE	tr|A0A5N3XR04|A0A5N3XR04_MUNRE
OG0010922	sp|P40694|SMBP2_MOUSE	tr|A0A5N3XSX7|A0A5N3XSX7_MUNRE
OG0010923	sp|Q9D0R4|DDX56_MOUSE	tr|A0A5N3XTE2|A0A5N3XTE2_MUNRE
OG0010924	sp|P25119|TNR1B_MOUSE	tr|A0A5N3XVU8|A0A5N3XVU8_MUNRE
OG0010925	sp|P47806|GLI1_MOUSE	tr|A0A5N3XVY4|A0A5N3XVY4_MUNRE
OG0010926	sp|Q8BH65|DEN6A_MOUSE	tr|A0A5N3XW17|A0A5N3XW17_MUNRE
OG0010927	sp|Q3U515|VWCE_MOUSE	tr|A0A5N3XWB7|A0A5N3XWB7_MUNRE
OG0010928	tr|J3QK46|J3QK46_MOUSE	tr|A0A5N3XX62|A0A5N3XX62_MUNRE
OG0010929	sp|A6H630|ARMT1_MOUSE	tr|A0A5J5MGR2|A0A5J5MGR2_MUNRE
OG0010930	sp|Q62028|PLA2R_MOUSE	tr|A0A5J5MIQ4|A0A5J5MIQ4_MUNRE
OG0010931	sp|Q00288|PAX8_MOUSE	tr|A0A5J5MJY4|A0A5J5MJY4_MUNRE
OG0010932	sp|P47939|RES18_MOUSE	tr|A0A5J5MKJ1|A0A5J5MKJ1_MUNRE
OG0010933	tr|A0A140LIP2|A0A140LIP2_MOUSE	tr|A0A5J5MM62|A0A5J5MM62_MUNRE
OG0010934	sp|Q8BH02|TOR4A_MOUSE	tr|A0A5J5MM90|A0A5J5MM90_MUNRE
OG0010935	sp|Q8QZV6|F161A_MOUSE	tr|A0A5J5MQ67|A0A5J5MQ67_MUNRE
OG0010936	sp|Q3V172|SE1L2_MOUSE	tr|A0A5J5MSU2|A0A5J5MSU2_MUNRE
OG0010937	sp|O55055|TRDMT_MOUSE	tr|A0A5J5MUL8|A0A5J5MUL8_MUNRE
OG0010938	sp|P14602|HSPB1_MOUSE	tr|A0A5J5MWJ9|A0A5J5MWJ9_MUNRE
OG0010939	sp|Q8R0T6|AGRG3_MOUSE	tr|A0A5J5MX36|A0A5J5MX36_MUNRE
OG0010940	sp|Q61647|HYAS1_MOUSE	tr|A0A5J5MX81|A0A5J5MX81_MUNRE
OG0010941	sp|Q8C008|DZAN1_MOUSE	tr|A0A5J5MXL8|A0A5J5MXL8_MUNRE
OG0010942	sp|Q569E7|ZN697_MOUSE	tr|A0A5J5MY43|A0A5J5MY43_MUNRE
OG0010943	sp|Q9DBG6|RPN2_MOUSE	tr|A0A5J5MYA5|A0A5J5MYA5_MUNRE
OG0010944	sp|Q9D8Y7|TP8L2_MOUSE	tr|A0A5J5N081|A0A5J5N081_MUNRE
OG0010945	sp|Q9D9U9|CFA45_MOUSE	tr|A0A5J5N0T4|A0A5J5N0T4_MUNRE
OG0010946	sp|P46638|RB11B_MOUSE	tr|A0A5J5N0W8|A0A5J5N0W8_MUNRE
OG0010947	sp|Q8CF25|CS067_MOUSE	tr|A0A5J5N1M3|A0A5J5N1M3_MUNRE
OG0010948	sp|Q9CR48|DRAM2_MOUSE	tr|A0A5J5N2L0|A0A5J5N2L0_MUNRE
OG0010949	sp|Q8R2M0|TEAN2_MOUSE	tr|A0A5J5N376|A0A5J5N376_MUNRE
OG0010950	sp|Q9CQH7|BT3L4_MOUSE	tr|A0A5J5N4P2|A0A5J5N4P2_MUNRE
OG0010951	sp|Q91XE8|TM205_MOUSE	tr|A0A5J5N4W4|A0A5J5N4W4_MUNRE
OG0010952	sp|Q9CX66|NOPC1_MOUSE	tr|A0A5J5N5A3|A0A5J5N5A3_MUNRE
OG0010953	sp|Q9CQZ5|NDUA6_MOUSE	tr|A0A5J5N5G9|A0A5J5N5G9_MUNRE
OG0010954	sp|P42567|EPS15_MOUSE	tr|A0A5J5N6R5|A0A5J5N6R5_MUNRE
OG0010955	sp|Q8BWD2|IP6K3_MOUSE	tr|A0A5N3VZ93|A0A5N3VZ93_MUNRE
OG0010956	sp|Q3U2A8|SYVM_MOUSE	tr|A0A5N3W2U1|A0A5N3W2U1_MUNRE
OG0010957	sp|Q5NCQ5|DPH1_MOUSE	tr|A0A5N3WZS9|A0A5N3WZS9_MUNRE
OG0010958	sp|Q5SV80|MYO19_MOUSE	tr|A0A5N3X1B9|A0A5N3X1B9_MUNRE
OG0010959	sp|Q9JKX4|AATF_MOUSE	tr|A0A5N3X1L6|A0A5N3X1L6_MUNRE
OG0010960	sp|Q8R4H7|NAGS_MOUSE	tr|A0A5N3X281|A0A5N3X281_MUNRE
OG0010961	sp|Q9CQV4|RETR3_MOUSE	tr|A0A5N3X2R0|A0A5N3X2R0_MUNRE
OG0010962	sp|P24721|ASGR2_MOUSE	tr|A0A5N3X3F6|A0A5N3X3F6_MUNRE
OG0010963	sp|Q8BZI6|GUCD1_MOUSE	tr|A0A5N3X7J4|A0A5N3X7J4_MUNRE
OG0010964	sp|Q8CAE3|KCMB1_MOUSE	tr|A0A5N3X971|A0A5N3X971_MUNRE
OG0010965	sp|Q99JT2|STK26_MOUSE	tr|A0A5N3XFW7|A0A5N3XFW7_MUNRE
OG0010966	sp|Q9R0A5|NEK3_MOUSE	tr|A0A5N3XGB1|A0A5N3XGB1_MUNRE
OG0010967	sp|Q8BJY1|PSMD5_MOUSE	tr|A0A5N3XHE7|A0A5N3XHE7_MUNRE
OG0010968	tr|J3QMB3|J3QMB3_MOUSE	tr|A0A5N3XHU0|A0A5N3XHU0_MUNRE
OG0010969	sp|Q60775|ELF1_MOUSE	tr|A0A5N3XI73|A0A5N3XI73_MUNRE
OG0010970	sp|Q5Y5T3|ZDH23_MOUSE	tr|A0A5N3XJC0|A0A5N3XJC0_MUNRE
OG0010971	sp|O88551|CLD1_MOUSE	tr|A0A5N3XLN4|A0A5N3XLN4_MUNRE
OG0010972	sp|Q9QZB7|ARP10_MOUSE	tr|A0A5N3XPV0|A0A5N3XPV0_MUNRE
OG0010973	sp|Q9CZC8|SCRN1_MOUSE	tr|A0A5N3XQX9|A0A5N3XQX9_MUNRE
OG0010974	sp|Q920A0|OPT_MOUSE	tr|A0A5N3XRM6|A0A5N3XRM6_MUNRE
OG0010975	sp|Q8HWB0|HMR1_MOUSE	tr|A0A5N3XRU9|A0A5N3XRU9_MUNRE
OG0010976	sp|P48986|NDF6_MOUSE	tr|A0A5N3XSA9|A0A5N3XSA9_MUNRE
OG0010977	sp|Q8VE10|NAA40_MOUSE	tr|A0A5N3XSB2|A0A5N3XSB2_MUNRE
OG0010978	sp|Q9DCI9|RM32_MOUSE	tr|A0A5N3XSD7|A0A5N3XSD7_MUNRE
OG0010979	sp|Q9WUP7|UCHL5_MOUSE	tr|A0A5N3XU18|A0A5N3XU18_MUNRE
OG0010980	sp|Q811F1|ZBT41_MOUSE	tr|A0A5N3XU88|A0A5N3XU88_MUNRE
OG0010981	sp|Q9D1M0|SEC13_MOUSE	tr|A0A5N3XWS0|A0A5N3XWS0_MUNRE
OG0010982	tr|D3Z0M9|D3Z0M9_MOUSE	tr|A0A5N3XX72|A0A5N3XX72_MUNRE
OG0010983	sp|Q08642|PADI2_MOUSE	tr|A0A5J5MG59|A0A5J5MG59_MUNRE
OG0010984	sp|O88735|MAP7_MOUSE	tr|A0A5J5MJ75|A0A5J5MJ75_MUNRE
OG0010985	sp|Q69ZM6|STK36_MOUSE	tr|A0A5J5MJB1|A0A5J5MJB1_MUNRE
OG0010986	sp|Q9D5K4|S1PBP_MOUSE	tr|A0A5J5MKI4|A0A5J5MKI4_MUNRE
OG0010987	sp|P48030|TGFA_MOUSE	tr|A0A5J5MLN6|A0A5J5MLN6_MUNRE
OG0010988	sp|Q8BGB8|COQ4_MOUSE	tr|A0A5J5MM53|A0A5J5MM53_MUNRE
OG0010989	sp|O35671|ITBP1_MOUSE	tr|A0A5J5MMG5|A0A5J5MMG5_MUNRE
OG0010990	sp|Q9EQN3|T22D4_MOUSE	tr|A0A5J5MNH1|A0A5J5MNH1_MUNRE
OG0010991	sp|Q922B6|TRAF7_MOUSE	tr|A0A5J5MQ24|A0A5J5MQ24_MUNRE
OG0010992	sp|Q9JJF2|SPAG4_MOUSE	tr|A0A5J5MQD1|A0A5J5MQD1_MUNRE
OG0010993	sp|Q9D2Y5|SNX20_MOUSE	tr|A0A5J5MQN3|A0A5J5MQN3_MUNRE
OG0010994	sp|Q91W27|TIP39_MOUSE	tr|A0A5J5MR05|A0A5J5MR05_MUNRE
OG0010995	sp|Q7M760|ZRAN1_MOUSE	tr|A0A5J5MSQ0|A0A5J5MSQ0_MUNRE
OG0010996	sp|Q8VIJ8|NPRL3_MOUSE	tr|A0A5J5MT04|A0A5J5MT04_MUNRE
OG0010997	sp|D3Z3C6|ZFAN4_MOUSE	tr|A0A5J5MTI2|A0A5J5MTI2_MUNRE
OG0010998	sp|Q9ESZ8|GTF2I_MOUSE	tr|A0A5J5MVF7|A0A5J5MVF7_MUNRE
OG0010999	sp|Q8K182|CO8A_MOUSE	tr|A0A5J5MZJ4|A0A5J5MZJ4_MUNRE
OG0011000	sp|P97760|RPB3_MOUSE	tr|A0A5J5MZQ2|A0A5J5MZQ2_MUNRE
OG0011001	sp|Q91WD5|NDUS2_MOUSE	tr|A0A5J5N0F0|A0A5J5N0F0_MUNRE
OG0011002	sp|Q8BT88|CP090_MOUSE	tr|A0A5J5N0Q0|A0A5J5N0Q0_MUNRE
OG0011003	sp|Q9JHQ0|ANXA9_MOUSE	tr|A0A5J5N1F2|A0A5J5N1F2_MUNRE
OG0011004	sp|Q5NC57|F183B_MOUSE	tr|A0A5J5N1L3|A0A5J5N1L3_MUNRE
OG0011005	tr|Q91Y09|Q91Y09_MOUSE	tr|A0A5J5N4K8|A0A5J5N4K8_MUNRE
OG0011006	sp|P55012|S12A2_MOUSE	tr|A0A5J5N536|A0A5J5N536_MUNRE
OG0011007	sp|O88853|GALR3_MOUSE	tr|A0A5J5N603|A0A5J5N603_MUNRE
OG0011008	sp|Q8VCL2|SCO2_MOUSE	tr|A0A5J5N790|A0A5J5N790_MUNRE
OG0011009	sp|Q9CWU9|NUP37_MOUSE	tr|A0A5J5N8K7|A0A5J5N8K7_MUNRE
OG0011010	sp|P42227|STAT3_MOUSE	tr|A0A5N3X0X8|A0A5N3X0X8_MUNRE
OG0011011	sp|O35468|WNT9B_MOUSE	tr|A0A5N3X1J6|A0A5N3X1J6_MUNRE
OG0011012	sp|Q69Z36|MEX3B_MOUSE	tr|A0A5N3X517|A0A5N3X517_MUNRE
OG0011013	sp|Q14AK4|ZDH11_MOUSE	tr|A0A5N3X6N2|A0A5N3X6N2_MUNRE
OG0011014	sp|Q6PB75|PAPD7_MOUSE	tr|A0A5N3X741|A0A5N3X741_MUNRE
OG0011015	sp|Q9JKT2|TR119_MOUSE	tr|A0A5N3X751|A0A5N3X751_MUNRE
OG0011016	sp|Q9CRB8|MTFP1_MOUSE	tr|A0A5N3XAP0|A0A5N3XAP0_MUNRE
OG0011017	sp|Q9D7F7|CHM4C_MOUSE	tr|A0A5N3XCI2|A0A5N3XCI2_MUNRE
OG0011018	sp|Q61473|SOX17_MOUSE	tr|A0A5N3XHB0|A0A5N3XHB0_MUNRE
OG0011019	sp|Q921C5|BICD2_MOUSE	tr|A0A5N3XII4|A0A5N3XII4_MUNRE
OG0011020	sp|B1AWL2|ZN462_MOUSE	tr|A0A5N3XIJ5|A0A5N3XIJ5_MUNRE
OG0011021	sp|Q3SXB8|COL11_MOUSE	tr|A0A5N3XIZ6|A0A5N3XIZ6_MUNRE
OG0011022	sp|E9Q3C1|C2CD2_MOUSE	tr|A0A5N3XJD3|A0A5N3XJD3_MUNRE
OG0011023	sp|Q3UVY1|GP149_MOUSE	tr|A0A5N3XK02|A0A5N3XK02_MUNRE
OG0011024	sp|P84086|CPLX2_MOUSE	tr|A0A5N3XKK0|A0A5N3XKK0_MUNRE
OG0011025	sp|Q60718|ADAM2_MOUSE	tr|A0A5N3XL36|A0A5N3XL36_MUNRE
OG0011026	sp|Q8BFQ6|DIRC2_MOUSE	tr|A0A5N3XLD8|A0A5N3XLD8_MUNRE
OG0011027	sp|Q8VBT0|TMX1_MOUSE	tr|A0A5N3XRL3|A0A5N3XRL3_MUNRE
OG0011028	sp|Q7M758|NALDL_MOUSE	tr|A0A5N3XSC0|A0A5N3XSC0_MUNRE
OG0011029	sp|P59438|HPS5_MOUSE	tr|A0A5N3XUC0|A0A5N3XUC0_MUNRE
OG0011030	sp|Q6GV12|KDSR_MOUSE	tr|A0A5N3XWN9|A0A5N3XWN9_MUNRE
OG0011031	sp|Q9DD20|MET7B_MOUSE	tr|A0A5N3XWV7|A0A5N3XWV7_MUNRE
OG0011032	sp|B1AUE5|PEX10_MOUSE	tr|A0A5N3XYA7|A0A5N3XYA7_MUNRE
OG0011033	sp|Q8K3I4|MYRIP_MOUSE	tr|A0A5N3XYD3|A0A5N3XYD3_MUNRE
OG0011034	sp|Q9CQR6|PPP6_MOUSE	tr|A0A5J5MID8|A0A5J5MID8_MUNRE
OG0011035	sp|Q91W20|LRC26_MOUSE	tr|A0A5J5MIF6|A0A5J5MIF6_MUNRE
OG0011036	sp|Q2HJ10|ZNT2_MOUSE	tr|A0A5J5MLY2|A0A5J5MLY2_MUNRE
OG0011037	sp|Q91ZP3|LPIN1_MOUSE	tr|A0A5J5MN97|A0A5J5MN97_MUNRE
OG0011038	sp|Q03350|TSP2_MOUSE	tr|A0A5J5MNC5|A0A5J5MNC5_MUNRE
OG0011039	tr|A0A1B0GSF9|A0A1B0GSF9_MOUSE	tr|A0A5J5MQ01|A0A5J5MQ01_MUNRE
OG0011040	sp|Q9D7R2|PMEPA_MOUSE	tr|A0A5J5MS40|A0A5J5MS40_MUNRE
OG0011041	sp|O70622|RTN2_MOUSE	tr|A0A5J5MV46|A0A5J5MV46_MUNRE
OG0011042	sp|Q8R0Z5|MFRN2_MOUSE	tr|A0A5J5MWS3|A0A5J5MWS3_MUNRE
OG0011043	sp|Q8K3A9|MEPCE_MOUSE	tr|A0A5J5MWW3|A0A5J5MWW3_MUNRE
OG0011044	sp|Q9ET26|RN114_MOUSE	tr|A0A5J5MXA1|A0A5J5MXA1_MUNRE
OG0011045	sp|Q9CZ83|RM55_MOUSE	tr|A0A5J5N0F9|A0A5J5N0F9_MUNRE
OG0011046	sp|P63325|RS10_MOUSE	tr|A0A5J5N0N8|A0A5J5N0N8_MUNRE
OG0011047	sp|P70190|CAZA3_MOUSE	tr|A0A5J5N0Q4|A0A5J5N0Q4_MUNRE
OG0011048	sp|Q91V01|MBOA5_MOUSE	tr|A0A5J5N122|A0A5J5N122_MUNRE
OG0011049	sp|Q80X32|CE024_MOUSE	tr|A0A5J5N180|A0A5J5N180_MUNRE
OG0011050	sp|Q91Z61|DIRA1_MOUSE	tr|A0A5J5N1A5|A0A5J5N1A5_MUNRE
OG0011051	sp|Q8BG17|NOL12_MOUSE	tr|A0A5J5N1B3|A0A5J5N1B3_MUNRE
OG0011052	sp|Q9CPZ3|CA185_MOUSE	tr|A0A5J5N3K1|A0A5J5N3K1_MUNRE
OG0011053	sp|Q9D3L0|F174A_MOUSE	tr|A0A5J5N5D6|A0A5J5N5D6_MUNRE
OG0011054	sp|O35969|GAMT_MOUSE	tr|A0A5J5N7J8|A0A5J5N7J8_MUNRE
OG0011055	sp|Q9CQA0|CENPM_MOUSE	tr|A0A5J5N9U9|A0A5J5N9U9_MUNRE
OG0011056	sp|Q5PR69|CRACD_MOUSE	tr|A0A5N3VYI6|A0A5N3VYI6_MUNRE
OG0011057	sp|Q9CQY6|UQCC2_MOUSE	tr|A0A5N3VZ47|A0A5N3VZ47_MUNRE
OG0011058	sp|Q5SV85|SYNRG_MOUSE	tr|A0A5N3WYA3|A0A5N3WYA3_MUNRE
OG0011059	sp|Q80UE6|WNK4_MOUSE	tr|A0A5N3X0C3|A0A5N3X0C3_MUNRE
OG0011060	tr|Q8VDV7|Q8VDV7_MOUSE	tr|A0A5N3X3G8|A0A5N3X3G8_MUNRE
OG0011061	sp|Q6DFW0|CI072_MOUSE	tr|A0A5N3X4P4|A0A5N3X4P4_MUNRE
OG0011062	sp|G3X939|SL9A3_MOUSE	tr|A0A5N3X6L8|A0A5N3X6L8_MUNRE
OG0011063	sp|P47931|FST_MOUSE	tr|A0A5N3X780|A0A5N3X780_MUNRE
OG0011064	sp|Q9D1Q6|ERP44_MOUSE	tr|A0A5N3X875|A0A5N3X875_MUNRE
OG0011065	sp|Q9JJX6|P2RX4_MOUSE	tr|A0A5N3X884|A0A5N3X884_MUNRE
OG0011066	sp|Q8VBT2|SDHL_MOUSE	tr|A0A5N3X9H2|A0A5N3X9H2_MUNRE
OG0011067	sp|Q14DL0|UBQLN_MOUSE	tr|A0A5N3XB85|A0A5N3XB85_MUNRE
OG0011068	sp|E9Q2Z6|SIM35_MOUSE	tr|A0A5N3XBQ2|A0A5N3XBQ2_MUNRE
OG0011069	sp|Q9ERH7|HIPK3_MOUSE	tr|A0A5N3XCJ5|A0A5N3XCJ5_MUNRE
OG0011070	sp|P28653|PGS1_MOUSE	tr|A0A5N3XG45|A0A5N3XG45_MUNRE
OG0011071	sp|A2A3V2|S2543_MOUSE	tr|A0A5N3XGR5|A0A5N3XGR5_MUNRE
OG0011072	tr|E9Q7P1|E9Q7P1_MOUSE	tr|A0A5N3XGU4|A0A5N3XGU4_MUNRE
OG0011073	sp|Q8K2Y0|OBI1_MOUSE	tr|A0A5N3XKP8|A0A5N3XKP8_MUNRE
OG0011074	sp|Q8BT18|ARMD4_MOUSE	tr|A0A5N3XL38|A0A5N3XL38_MUNRE
OG0011075	sp|O70131|NINJ1_MOUSE	tr|A0A5N3XM62|A0A5N3XM62_MUNRE
OG0011076	sp|Q99J27|ACATN_MOUSE	tr|A0A5N3XPI0|A0A5N3XPI0_MUNRE
OG0011077	sp|Q924T7|RNF31_MOUSE	tr|A0A5N3XPX0|A0A5N3XPX0_MUNRE
OG0011078	sp|Q8BPY9|FIGL1_MOUSE	tr|A0A5N3XQJ2|A0A5N3XQJ2_MUNRE
OG0011079	sp|Q8CIC2|NUP42_MOUSE	tr|A0A5N3XSD0|A0A5N3XSD0_MUNRE
OG0011080	sp|Q3UVU3|ZNT10_MOUSE	tr|A0A5N3XUX7|A0A5N3XUX7_MUNRE
OG0011081	sp|Q8K467|TMIE_MOUSE	tr|A0A5N3XVE9|A0A5N3XVE9_MUNRE
OG0011082	sp|Q80YV4|PANK4_MOUSE	tr|A0A5N3XWF4|A0A5N3XWF4_MUNRE
OG0011083	sp|Q8VDB8|LRRC2_MOUSE	tr|A0A5N3XXB5|A0A5N3XXB5_MUNRE
OG0011084	sp|Q99LJ2|ABTB1_MOUSE	tr|A0A5N3XYJ7|A0A5N3XYJ7_MUNRE
OG0011085	sp|O35143|ATIF1_MOUSE	tr|A0A5J5MHC3|A0A5J5MHC3_MUNRE
OG0011086	tr|A0A140LJJ2|A0A140LJJ2_MOUSE	tr|A0A5J5MHG9|A0A5J5MHG9_MUNRE
OG0011087	sp|Q8CDJ8|STON1_MOUSE	tr|A0A5J5MHZ0|A0A5J5MHZ0_MUNRE
OG0011088	sp|Q9WUQ2|PREB_MOUSE	tr|A0A5J5MJ11|A0A5J5MJ11_MUNRE
OG0011089	sp|Q8BVA2|TM222_MOUSE	tr|A0A5J5MJN4|A0A5J5MJN4_MUNRE
OG0011090	sp|P80205|OTX1_MOUSE	tr|A0A5J5MKP5|A0A5J5MKP5_MUNRE
OG0011091	sp|E9Q3S4|M3K19_MOUSE	tr|A0A5J5MNH4|A0A5J5MNH4_MUNRE
OG0011092	sp|Q99PE8|ABCG5_MOUSE	tr|A0A5J5MPI0|A0A5J5MPI0_MUNRE
OG0011093	sp|Q9JID9|SH2B2_MOUSE	tr|A0A5J5MQE7|A0A5J5MQE7_MUNRE
OG0011094	tr|E9QAF4|E9QAF4_MOUSE	tr|A0A5J5MQH1|A0A5J5MQH1_MUNRE
OG0011095	sp|P32304|5HT7R_MOUSE	tr|A0A5J5MQQ9|A0A5J5MQQ9_MUNRE
OG0011096	sp|Q6PIX5|RHDF1_MOUSE	tr|A0A5J5MRM1|A0A5J5MRM1_MUNRE
OG0011097	sp|P11378|STP2_MOUSE	tr|A0A5J5MTA2|A0A5J5MTA2_MUNRE
OG0011098	sp|Q9D3S3|SNX29_MOUSE	tr|A0A5J5MX32|A0A5J5MX32_MUNRE
OG0011099	sp|Q91VS7|MGST1_MOUSE	tr|A0A5J5MYY3|A0A5J5MYY3_MUNRE
OG0011100	sp|Q9ESW8|PGPI_MOUSE	tr|A0A5J5N0W4|A0A5J5N0W4_MUNRE
OG0011101	sp|O35130|NEP1_MOUSE	tr|A0A5J5N103|A0A5J5N103_MUNRE
OG0011102	sp|Q07243|MTF1_MOUSE	tr|A0A5J5N1P5|A0A5J5N1P5_MUNRE
OG0011103	tr|A0A1B0GSF6|A0A1B0GSF6_MOUSE	tr|A0A5J5N252|A0A5J5N252_MUNRE
OG0011104	sp|Q8CAK1|CAF17_MOUSE	tr|A0A5J5N2G6|A0A5J5N2G6_MUNRE
OG0011105	sp|Q8BGR2|LRC8D_MOUSE	tr|A0A5J5N2X7|A0A5J5N2X7_MUNRE
OG0011106	sp|Q70E20|SNED1_MOUSE	tr|A0A5J5N465|A0A5J5N465_MUNRE
OG0011107	sp|Q6PGF3|MED16_MOUSE	tr|A0A5J5N4E5|A0A5J5N4E5_MUNRE
OG0011108	sp|Q9QY14|FOXE3_MOUSE	tr|A0A5J5N4U0|A0A5J5N4U0_MUNRE
OG0011110	tr|Q7TRM4|Q7TRM4_MOUSE	tr|A0A5N3UN40|A0A5N3UN40_MUNRE
OG0011111	tr|A2AVW3|A2AVW3_MOUSE	tr|A0A5N3V9B9|A0A5N3V9B9_MUNRE
OG0011112	sp|P01592|IGJ_MOUSE	tr|A0A5N3VY83|A0A5N3VY83_MUNRE
OG0011113	sp|O54990|PROM1_MOUSE	tr|A0A5N3VYQ5|A0A5N3VYQ5_MUNRE
