Orthogroup	Mus_musculus	Theropithecus_gelada
OG0006118	sp|P59481|LMA2L_MOUSE	tr|A0A8D2JYX0|A0A8D2JYX0_THEGE
OG0006119	sp|P97352|S10AD_MOUSE	tr|A0A8D2FQ91|A0A8D2FQ91_THEGE
OG0006120	sp|Q04690|NF1_MOUSE	tr|A0A8D2F7H3|A0A8D2F7H3_THEGE
OG0006121	sp|Q14B48|ITPI1_MOUSE	tr|A0A8D2FQR7|A0A8D2FQR7_THEGE
OG0006122	sp|Q3TAE8|ALG6_MOUSE	tr|A0A8D2F1W7|A0A8D2F1W7_THEGE
OG0006123	sp|Q3V3Q7|PACS2_MOUSE	tr|A0A8D2F3I7|A0A8D2F3I7_THEGE
OG0006124	sp|Q5SUV2|MYBPP_MOUSE	tr|A0A8D2GJD5|A0A8D2GJD5_THEGE
OG0006125	sp|Q64299|CCN3_MOUSE	tr|A0A8D2ENU1|A0A8D2ENU1_THEGE
OG0006126	sp|Q64321|ZBT7B_MOUSE	tr|A0A8D2FS22|A0A8D2FS22_THEGE
OG0006127	sp|Q68FH0|PKP4_MOUSE	tr|A0A8D2EUR7|A0A8D2EUR7_THEGE
OG0006128	sp|Q6VGS5|DAPLE_MOUSE	tr|A0A8D2E6B3|A0A8D2E6B3_THEGE
OG0006129	sp|Q7TPD0|INT3_MOUSE	tr|A0A8D2FP68|A0A8D2FP68_THEGE
OG0006130	sp|Q80W22|THNS2_MOUSE	tr|A0A8D2KA61|A0A8D2KA61_THEGE
OG0006131	sp|Q8BIY3|ZC12D_MOUSE	tr|A0A8D2GDK0|A0A8D2GDK0_THEGE
OG0006132	sp|Q8BK03|MIGA2_MOUSE	tr|A0A8D2FIJ1|A0A8D2FIJ1_THEGE
OG0006133	sp|Q8BP74|PSTK_MOUSE	tr|A0A8D2GJD7|A0A8D2GJD7_THEGE
OG0006134	sp|Q8BWM0|PGES2_MOUSE	tr|A0A8D2FV99|A0A8D2FV99_THEGE
OG0006135	sp|Q8BZW8|NHLC2_MOUSE	tr|A0A8D2G9N5|A0A8D2G9N5_THEGE
OG0006136	sp|Q8C5T8|CC113_MOUSE	tr|A0A8D2E6L6|A0A8D2E6L6_THEGE
OG0006137	sp|Q8C963|CC159_MOUSE	tr|A0A8D2G6X3|A0A8D2G6X3_THEGE
OG0006138	sp|Q8R0A7|K0513_MOUSE	tr|A0A8D2FNB7|A0A8D2FNB7_THEGE
OG0006139	sp|Q8R4V2|DUS15_MOUSE	tr|A0A8D2ERF8|A0A8D2ERF8_THEGE
OG0006140	sp|Q8VCR3|TM242_MOUSE	tr|A0A8D2G0P8|A0A8D2G0P8_THEGE
OG0006141	sp|Q91WJ7|SPS2L_MOUSE	tr|A0A8D2GG82|A0A8D2GG82_THEGE
OG0006142	sp|Q924Z4|CERS2_MOUSE	tr|A0A8D2FAD2|A0A8D2FAD2_THEGE
OG0006143	sp|Q99LS0|AUGN_MOUSE	tr|A0A8D2JW02|A0A8D2JW02_THEGE
OG0006144	sp|Q9CWP8|DPOD4_MOUSE	tr|A0A8D2EIY5|A0A8D2EIY5_THEGE
OG0006145	sp|Q9CXP4|RHG08_MOUSE	tr|A0A8D2EIN9|A0A8D2EIN9_THEGE
OG0006146	sp|Q9CZ49|KLH35_MOUSE	tr|A0A8D2GF05|A0A8D2GF05_THEGE
OG0006147	sp|Q9D581|EFC10_MOUSE	tr|A0A8D2F507|A0A8D2F507_THEGE
OG0006148	sp|Q9D772|F219A_MOUSE	tr|A0A8D2EVY6|A0A8D2EVY6_THEGE
OG0006149	sp|Q9DA57|SPT25_MOUSE	tr|A0A8D2FRA4|A0A8D2FRA4_THEGE
OG0006150	sp|Q9DAW9|CNN3_MOUSE	tr|A0A8D2G7G5|A0A8D2G7G5_THEGE
OG0006151	sp|Q9ER71|RHOJ_MOUSE	tr|A0A8D2FE33|A0A8D2FE33_THEGE
OG0006152	sp|Q9ERS4|PKHA3_MOUSE	tr|A0A8D2G3K6|A0A8D2G3K6_THEGE
OG0006153	sp|Q9ESP1|SDF2L_MOUSE	tr|A0A8D2EQ16|A0A8D2EQ16_THEGE
OG0006154	sp|Q9R0Z9|RHG07_MOUSE	tr|A0A8D2FP46|A0A8D2FP46_THEGE
OG0006155	sp|Q9WUL8|CITE4_MOUSE	tr|A0A8D2K812|A0A8D2K812_THEGE
OG0006156	sp|Q9Z0H7|BCL10_MOUSE	tr|A0A8D2K5G9|A0A8D2K5G9_THEGE
OG0006157	sp|Q9Z131|3BP5_MOUSE	tr|A0A8D2FB12|A0A8D2FB12_THEGE
OG0006158	sp|Q9Z1R3|APOM_MOUSE	tr|A0A8D2GDV7|A0A8D2GDV7_THEGE
OG0006159	sp|A2A6A1|GPTC8_MOUSE	tr|A0A8D2FDN5|A0A8D2FDN5_THEGE
OG0006160	sp|A2AUC9|KLH41_MOUSE	tr|A0A8D2FHA7|A0A8D2FHA7_THEGE
OG0006161	sp|A4Q9F1|TTLL8_MOUSE	tr|A0A8D2ECJ6|A0A8D2ECJ6_THEGE
OG0006162	sp|B1AX39|ZCHC7_MOUSE	tr|A0A8D2JVQ2|A0A8D2JVQ2_THEGE
OG0006163	tr|B9EJP9|B9EJP9_MOUSE	tr|A0A8D2GAT9|A0A8D2GAT9_THEGE
OG0006164	tr|E9Q050|E9Q050_MOUSE	tr|A0A8D2EFS9|A0A8D2EFS9_THEGE
OG0006165	sp|F7BWT7|TSN15_MOUSE	tr|A0A8D2GDC0|A0A8D2GDC0_THEGE
OG0006166	sp|O08917|FLOT1_MOUSE	tr|A0A8D2ETE8|A0A8D2ETE8_THEGE
OG0006167	sp|O35083|PLCA_MOUSE	tr|A0A8D2GHK5|A0A8D2GHK5_THEGE
OG0006168	sp|O35125|LRC23_MOUSE	tr|A0A8D2ES61|A0A8D2ES61_THEGE
OG0006169	sp|O35955|PSB10_MOUSE	tr|A0A8D2JXM9|A0A8D2JXM9_THEGE
OG0006170	sp|P04345|CRGA_MOUSE	tr|A0A8D2EAT7|A0A8D2EAT7_THEGE
OG0006172	sp|P30987|TA2R_MOUSE	tr|A0A8D2FCU9|A0A8D2FCU9_THEGE
OG0006173	sp|P35821|PTN1_MOUSE	tr|A0A8D2F578|A0A8D2F578_THEGE
OG0006174	sp|P81615|UCN1_MOUSE	tr|A0A8D2K7C0|A0A8D2K7C0_THEGE
OG0006175	sp|P86046|KCJ13_MOUSE	tr|A0A8D2FRX3|A0A8D2FRX3_THEGE
OG0006176	sp|Q08423|TFF1_MOUSE	tr|A0A8D2FYR9|A0A8D2FYR9_THEGE
OG0006177	sp|Q14DK4|GPAT2_MOUSE	tr|A0A8D2EZ87|A0A8D2EZ87_THEGE
OG0006178	sp|Q2TL60|ZN667_MOUSE	tr|A0A8D2F213|A0A8D2F213_THEGE
OG0006179	sp|Q3TUL7|DCA17_MOUSE	tr|A0A8D2K3V0|A0A8D2K3V0_THEGE
OG0006180	sp|Q3TYP4|TM88B_MOUSE	tr|A0A8D2F0R4|A0A8D2F0R4_THEGE
OG0006181	sp|Q5SUR0|PUR4_MOUSE	tr|A0A8D2G7Y8|A0A8D2G7Y8_THEGE
OG0006182	sp|Q5SWD9|TSR1_MOUSE	tr|A0A8D2K2H3|A0A8D2K2H3_THEGE
OG0006183	sp|Q61017|GBGT2_MOUSE	tr|A0A8D2GKW4|A0A8D2GKW4_THEGE
OG0006184	sp|Q62232|SIX2_MOUSE	tr|A0A8D2JUN1|A0A8D2JUN1_THEGE
OG0006185	sp|Q6P253|DMKN_MOUSE	tr|A0A8D2F3B3|A0A8D2F3B3_THEGE
OG0006186	sp|Q6PAQ4|REXO4_MOUSE	tr|A0A8D2EZK8|A0A8D2EZK8_THEGE
OG0006187	tr|Q6PCX8|Q6PCX8_MOUSE	tr|A0A8D2K527|A0A8D2K527_THEGE
OG0006188	tr|Q76M80|Q76M80_MOUSE	tr|A0A8D2E9N7|A0A8D2E9N7_THEGE
OG0006189	sp|Q80T14|FRAS1_MOUSE	tr|A0A8D2K0Q8|A0A8D2K0Q8_THEGE
OG0006190	sp|Q80TF6|STAR9_MOUSE	tr|A0A8D2EHA0|A0A8D2EHA0_THEGE
OG0006191	sp|Q80UC6|GPR62_MOUSE	tr|A0A8D2ECS9|A0A8D2ECS9_THEGE
OG0006192	sp|Q8BHA9|PXYP1_MOUSE	tr|A0A8D2EWA5|A0A8D2EWA5_THEGE
OG0006193	sp|Q8BHN1|TXLNG_MOUSE	tr|A0A8D2K3B8|A0A8D2K3B8_THEGE
OG0006194	sp|Q8BMA5|NPAT_MOUSE	tr|A0A8D2F8B6|A0A8D2F8B6_THEGE
OG0006195	tr|Q8BUW1|Q8BUW1_MOUSE	tr|A0A8D2G891|A0A8D2G891_THEGE
OG0006196	sp|Q8BV42|ZN786_MOUSE	tr|A0A8D2E7Q8|A0A8D2E7Q8_THEGE
OG0006197	sp|Q8BX05|GLPK5_MOUSE	tr|A0A8D2JYP6|A0A8D2JYP6_THEGE
OG0006198	sp|Q8C5W0|CLMN_MOUSE	tr|A0A8D2EHD9|A0A8D2EHD9_THEGE
OG0006199	sp|Q8CCN1|NAL10_MOUSE	tr|A0A8D2FQ39|A0A8D2FQ39_THEGE
OG0006200	sp|Q8CHE4|PHLP1_MOUSE	tr|A0A8D2ECJ3|A0A8D2ECJ3_THEGE
OG0006201	sp|Q8CIE2|ZMIZ2_MOUSE	tr|A0A8D2EYL5|A0A8D2EYL5_THEGE
OG0006202	sp|Q8K2Y0|OBI1_MOUSE	tr|A0A8D2ELH1|A0A8D2ELH1_THEGE
OG0006203	sp|Q8K3W0|BABA2_MOUSE	tr|A0A8D2G6G8|A0A8D2G6G8_THEGE
OG0006204	sp|Q8R448|OTOSP_MOUSE	tr|A0A8D2G6B9|A0A8D2G6B9_THEGE
OG0006205	sp|Q91WD9|SEGN_MOUSE	tr|A0A8D2FUS3|A0A8D2FUS3_THEGE
OG0006206	sp|Q91YE7|RBM5_MOUSE	tr|A0A8D2EFV9|A0A8D2EFV9_THEGE
OG0006207	sp|Q9CXC9|ETV5_MOUSE	tr|A0A8D2FQ06|A0A8D2FQ06_THEGE
OG0006208	sp|Q9D0B8|RIBC1_MOUSE	tr|A0A8D2GIU5|A0A8D2GIU5_THEGE
OG0006209	sp|Q9D8Q6|OCAT1_MOUSE	tr|A0A8D2FJ19|A0A8D2FJ19_THEGE
OG0006210	sp|Q9D9M4|PDZD9_MOUSE	tr|A0A8D2FUG8|A0A8D2FUG8_THEGE
OG0006211	sp|Q9DBF7|CWC25_MOUSE	tr|A0A8D2E8L1|A0A8D2E8L1_THEGE
OG0006212	sp|Q9ESJ1|CABL1_MOUSE	tr|A0A8D2FFU7|A0A8D2FFU7_THEGE
OG0006213	sp|Q9WUA2|SYFB_MOUSE	tr|A0A8D2F688|A0A8D2F688_THEGE
OG0006214	sp|Q9Z0P7|SUFU_MOUSE	tr|A0A8D2FPU9|A0A8D2FPU9_THEGE
OG0006215	tr|A0A075B661|A0A075B661_MOUSE	tr|A0A8D2FIX0|A0A8D2FIX0_THEGE
OG0006216	tr|A0A0B4J1F8|A0A0B4J1F8_MOUSE	tr|A0A8D2EA57|A0A8D2EA57_THEGE
OG0006217	tr|A0A571BE33|A0A571BE33_MOUSE	tr|A0A8D2EME7|A0A8D2EME7_THEGE
OG0006218	sp|A2A9G7|SHL2A_MOUSE	tr|A0A8D2EKX4|A0A8D2EKX4_THEGE
OG0006220	tr|D3YTP3|D3YTP3_MOUSE	tr|A0A8D2G5Q2|A0A8D2G5Q2_THEGE
OG0006221	tr|D3Z0K6|D3Z0K6_MOUSE	tr|A0A8D2ET22|A0A8D2ET22_THEGE
OG0006222	tr|D3Z6E3|D3Z6E3_MOUSE	tr|A0A8D2EZJ2|A0A8D2EZJ2_THEGE
OG0006223	sp|E1U8D0|SOGA1_MOUSE	tr|A0A8D2E7Y2|A0A8D2E7Y2_THEGE
OG0006224	tr|E9PYF7|E9PYF7_MOUSE	tr|A0A8D2EBB4|A0A8D2EBB4_THEGE
OG0006225	sp|O35984|PBX2_MOUSE	tr|A0A8D2GMV5|A0A8D2GMV5_THEGE
OG0006226	sp|O54851|CXD2_MOUSE	tr|A0A8D2G4I3|A0A8D2G4I3_THEGE
OG0006227	sp|O88888|APBA3_MOUSE	tr|A0A8D2K241|A0A8D2K241_THEGE
OG0006228	sp|O89109|KCNN4_MOUSE	tr|A0A8D2FJ61|A0A8D2FJ61_THEGE
OG0006229	sp|P48997|INVO_MOUSE	tr|A0A8D2K494|A0A8D2K494_THEGE
OG0006230	sp|P51432|PLCB3_MOUSE	tr|A0A8D2K0P6|A0A8D2K0P6_THEGE
OG0006231	sp|P51906|EAA3_MOUSE	tr|A0A8D2K648|A0A8D2K648_THEGE
OG0006232	sp|P55849|DSC1_MOUSE	tr|A0A8D2FJ17|A0A8D2FJ17_THEGE
OG0006233	sp|P70352|NAR5_MOUSE	tr|A0A8D2G6I6|A0A8D2G6I6_THEGE
OG0006234	sp|P97329|KI20A_MOUSE	tr|A0A8D2FUS2|A0A8D2FUS2_THEGE
OG0006235	sp|Q00731|VEGFA_MOUSE	tr|A0A8D2KAX8|A0A8D2KAX8_THEGE
OG0006236	sp|Q3TFQ1|SPRY7_MOUSE	tr|A0A8D2EEL8|A0A8D2EEL8_THEGE
OG0006237	sp|Q3UHX9|CI114_MOUSE	tr|A0A8D2FMR4|A0A8D2FMR4_THEGE
OG0006238	sp|Q3UIW8|RN224_MOUSE	tr|A0A8D2EFI7|A0A8D2EFI7_THEGE
OG0006239	sp|Q3UJF0|GPR55_MOUSE	tr|A0A8D2FKJ1|A0A8D2FKJ1_THEGE
OG0006240	sp|Q3UW41|WFDC9_MOUSE	tr|A0A8D2K4Y5|A0A8D2K4Y5_THEGE
OG0006241	sp|Q5DU28|PCX2_MOUSE	tr|A0A8D2K0P7|A0A8D2K0P7_THEGE
OG0006242	sp|Q5EE38|ACD_MOUSE	tr|A0A8D2ELJ4|A0A8D2ELJ4_THEGE
OG0006243	sp|Q5H8C4|VP13A_MOUSE	tr|A0A8D2K9I0|A0A8D2K9I0_THEGE
OG0006244	sp|Q64010|CRK_MOUSE	tr|A0A8D2K1P0|A0A8D2K1P0_THEGE
OG0006245	sp|Q6P5G3|MBTD1_MOUSE	tr|A0A8D2G6C3|A0A8D2G6C3_THEGE
OG0006246	sp|Q7TT79|MCPH1_MOUSE	tr|A0A8D2FJQ4|A0A8D2FJQ4_THEGE
OG0006247	sp|Q80U40|RIMB2_MOUSE	tr|A0A8D2GJM6|A0A8D2GJM6_THEGE
OG0006248	sp|Q810S2|CB074_MOUSE	tr|A0A8D2EV36|A0A8D2EV36_THEGE
OG0006249	sp|Q8BGA7|INT15_MOUSE	tr|A0A8D2FDG2|A0A8D2FDG2_THEGE
OG0006250	sp|Q8BJ05|ZC3HE_MOUSE	tr|A0A8D2GCQ6|A0A8D2GCQ6_THEGE
OG0006251	sp|Q8BKK4|PPR1C_MOUSE	tr|A0A8D2G5P6|A0A8D2G5P6_THEGE
OG0006252	sp|Q8BUY9|PGTB1_MOUSE	tr|A0A8D2JZW6|A0A8D2JZW6_THEGE
OG0006253	sp|Q8C4H2|SAMD3_MOUSE	tr|A0A8D2EXA4|A0A8D2EXA4_THEGE
OG0006254	sp|Q8C5V8|CC187_MOUSE	tr|A0A8D2EMK0|A0A8D2EMK0_THEGE
OG0006255	sp|Q8C6Y6|ASB14_MOUSE	tr|A0A8D2GLF3|A0A8D2GLF3_THEGE
OG0006256	sp|Q8C7B6|FXL22_MOUSE	tr|A0A8D2K6I1|A0A8D2K6I1_THEGE
OG0006257	sp|Q8CEQ0|CDKL1_MOUSE	tr|A0A8D2EP94|A0A8D2EP94_THEGE
OG0006258	sp|Q8K207|CA021_MOUSE	tr|A0A8D2K8Q3|A0A8D2K8Q3_THEGE
OG0006259	sp|Q8QZX0|SBK1_MOUSE	tr|A0A8D2FHS3|A0A8D2FHS3_THEGE
OG0006260	sp|Q8R4N0|CLYBL_MOUSE	tr|A0A8D2F3U3|A0A8D2F3U3_THEGE
OG0006261	sp|Q8VD57|SFT2B_MOUSE	tr|A0A8D2JXM7|A0A8D2JXM7_THEGE
OG0006262	sp|Q8VHJ7|PRGC2_MOUSE	tr|A0A8D2E7N3|A0A8D2E7N3_THEGE
OG0006263	sp|Q91YN1|F118A_MOUSE	tr|A0A8D2EHQ7|A0A8D2EHQ7_THEGE
OG0006264	sp|Q91ZK4|DMBX1_MOUSE	tr|A0A8D2E6X4|A0A8D2E6X4_THEGE
OG0006265	sp|Q921S7|RM37_MOUSE	tr|A0A8D2JY13|A0A8D2JY13_THEGE
OG0006266	sp|Q923B1|DBR1_MOUSE	tr|A0A8D2F0D2|A0A8D2F0D2_THEGE
OG0006267	sp|Q9D1H9|MFAP4_MOUSE	tr|A0A8D2E811|A0A8D2E811_THEGE
OG0006268	sp|Q9D394|RUFY3_MOUSE	tr|A0A8D2FDB0|A0A8D2FDB0_THEGE
OG0006269	tr|Q9D434|Q9D434_MOUSE	tr|A0A8D2E9S5|A0A8D2E9S5_THEGE
OG0006270	sp|Q9D808|KCNE2_MOUSE	tr|A0A8D2G2W9|A0A8D2G2W9_THEGE
OG0006271	sp|Q9D8B7|JAM3_MOUSE	tr|A0A8D2E8N6|A0A8D2E8N6_THEGE
OG0006272	sp|Q9JHR9|NRIP2_MOUSE	tr|A0A8D2F3J0|A0A8D2F3J0_THEGE
OG0006273	sp|Q9JHX3|IL21R_MOUSE	tr|A0A8D2FCV4|A0A8D2FCV4_THEGE
OG0006274	sp|Q9JJA2|COG8_MOUSE	tr|A0A8D2EWU3|A0A8D2EWU3_THEGE
OG0006275	sp|Q9QXY9|PEX3_MOUSE	tr|A0A8D2K4A4|A0A8D2K4A4_THEGE
OG0006276	sp|A0A0B4J1G0|FCG3A_MOUSE	tr|A0A8D2JY96|A0A8D2JY96_THEGE
OG0006277	tr|E9Q3M9|E9Q3M9_MOUSE	tr|A0A8D2ERK7|A0A8D2ERK7_THEGE
OG0006278	tr|E9Q9B3|E9Q9B3_MOUSE	tr|A0A8D2ERQ8|A0A8D2ERQ8_THEGE
OG0006279	tr|G3UW87|G3UW87_MOUSE	tr|A0A8D2GM38|A0A8D2GM38_THEGE
OG0006280	sp|G5E8K6|MOT6_MOUSE	tr|A0A8D2GG23|A0A8D2GG23_THEGE
OG0006281	sp|O55033|NCK2_MOUSE	tr|A0A8D2EIC0|A0A8D2EIC0_THEGE
OG0006282	sp|P09542|MYL3_MOUSE	tr|A0A8D2K045|A0A8D2K045_THEGE
OG0006283	sp|P15037|ETS2_MOUSE	tr|A0A8D2K7I2|A0A8D2K7I2_THEGE
OG0006284	sp|P21981|TGM2_MOUSE	tr|A0A8D2DZW5|A0A8D2DZW5_THEGE
OG0006285	sp|P33435|MMP13_MOUSE	tr|A0A8D2F9P5|A0A8D2F9P5_THEGE
OG0006286	sp|P55099|TKNK_MOUSE	tr|A0A8D2FEN6|A0A8D2FEN6_THEGE
OG0006287	sp|P61375|LHX5_MOUSE	tr|A0A8D2FSZ9|A0A8D2FSZ9_THEGE
OG0006288	sp|P62342|SELT_MOUSE	tr|A0A8D2EKK0|A0A8D2EKK0_THEGE
OG0006289	sp|P98086|C1QA_MOUSE	tr|A0A8D2EDI1|A0A8D2EDI1_THEGE
OG0006290	sp|Q283N4|URAD_MOUSE	tr|A0A8D2K548|A0A8D2K548_THEGE
OG0006291	sp|Q3TUH1|TAM41_MOUSE	tr|A0A8D2FDD8|A0A8D2FDD8_THEGE
OG0006292	sp|Q52KE7|CCNL1_MOUSE	tr|A0A8D2E674|A0A8D2E674_THEGE
OG0006293	sp|Q5EBG8|CA050_MOUSE	tr|A0A8D2G2C6|A0A8D2G2C6_THEGE
OG0006294	sp|Q5FWH6|ARHGF_MOUSE	tr|A0A8D2K989|A0A8D2K989_THEGE
OG0006295	sp|Q61191|HCFC1_MOUSE	tr|A0A8D2F390|A0A8D2F390_THEGE
OG0006296	sp|Q61207|SAP_MOUSE	tr|A0A8D2GM06|A0A8D2GM06_THEGE
OG0006297	sp|Q61330|CNTN2_MOUSE	tr|A0A8D2FAW9|A0A8D2FAW9_THEGE
OG0006298	sp|Q6P1C6|LRIG3_MOUSE	tr|A0A8D2FPV7|A0A8D2FPV7_THEGE
OG0006299	sp|Q6W3F0|P4HA3_MOUSE	tr|A0A8D2GDI9|A0A8D2GDI9_THEGE
OG0006300	sp|Q6ZQ89|MARH6_MOUSE	tr|A0A8D2E7T1|A0A8D2E7T1_THEGE
OG0006301	sp|Q80TL7|MON2_MOUSE	tr|A0A8D2K520|A0A8D2K520_THEGE
OG0006302	sp|Q8BFW3|PR15B_MOUSE	tr|A0A8D2K371|A0A8D2K371_THEGE
OG0006303	sp|Q8BG15|CTSL2_MOUSE	tr|A0A8D2JY20|A0A8D2JY20_THEGE
OG0006304	sp|Q8BGE5|FANCM_MOUSE	tr|A0A8D2ENJ1|A0A8D2ENJ1_THEGE
OG0006305	sp|Q8BKZ9|ODPX_MOUSE	tr|A0A8D2EEJ1|A0A8D2EEJ1_THEGE
OG0006306	sp|Q8BZG5|MT25B_MOUSE	tr|A0A8D2E816|A0A8D2E816_THEGE
OG0006307	tr|Q8C879|Q8C879_MOUSE	tr|A0A8D2G7D6|A0A8D2G7D6_THEGE
OG0006308	sp|Q8CFV2|F149A_MOUSE	tr|A0A8D2G7M7|A0A8D2G7M7_THEGE
OG0006309	sp|Q8CII8|SYNE4_MOUSE	tr|A0A8D2ETU5|A0A8D2ETU5_THEGE
OG0006310	sp|Q8R0A6|VTM2A_MOUSE	tr|A0A8D2EM39|A0A8D2EM39_THEGE
OG0006311	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A8D2F568|A0A8D2F568_THEGE
OG0006312	sp|Q8R127|SCPDL_MOUSE	tr|A0A8D2FKW6|A0A8D2FKW6_THEGE
OG0006313	sp|Q8R5F8|ES8L1_MOUSE	tr|A0A8D2K0L9|A0A8D2K0L9_THEGE
OG0006314	tr|Q8VBZ2|Q8VBZ2_MOUSE	tr|A0A8D2FPM0|A0A8D2FPM0_THEGE
OG0006315	sp|Q91X96|MSS4_MOUSE	tr|A0A8D2FP19|A0A8D2FP19_THEGE
OG0006316	tr|Q925T4|Q925T4_MOUSE	tr|A0A8D2ESS6|A0A8D2ESS6_THEGE
OG0006317	sp|Q99M31|HSP7E_MOUSE	tr|A0A8D2EPZ3|A0A8D2EPZ3_THEGE
OG0006318	sp|Q9CR25|DPH2_MOUSE	tr|A0A8D2GHP9|A0A8D2GHP9_THEGE
OG0006319	sp|Q9CWM2|CDCA4_MOUSE	tr|A0A8D2F142|A0A8D2F142_THEGE
OG0006320	sp|Q9CX86|ROA0_MOUSE	tr|A0A8D2FZI8|A0A8D2FZI8_THEGE
OG0006321	sp|Q9CY24|T179B_MOUSE	tr|A0A8D2FDP2|A0A8D2FDP2_THEGE
OG0006322	sp|Q9D2L5|CPXM2_MOUSE	tr|A0A8D2KAB3|A0A8D2KAB3_THEGE
OG0006323	sp|Q9D8U3|ERP27_MOUSE	tr|A0A8D2FYL2|A0A8D2FYL2_THEGE
OG0006324	sp|Q9DA48|SACA1_MOUSE	tr|A0A8D2K4L1|A0A8D2K4L1_THEGE
OG0006325	sp|Q9DB94|WDR53_MOUSE	tr|A0A8D2G9R7|A0A8D2G9R7_THEGE
OG0006326	sp|Q9ESG9|PMYT1_MOUSE	tr|A0A8D2GDH1|A0A8D2GDH1_THEGE
OG0006327	sp|Q9JM96|BORG4_MOUSE	tr|A0A8D2K9J4|A0A8D2K9J4_THEGE
OG0006328	sp|Q9NWG9|MAGH1_MOUSE	tr|A0A8D2GGF6|A0A8D2GGF6_THEGE
OG0006329	sp|Q9WTW5|S22A3_MOUSE	tr|A0A8D2GKR5|A0A8D2GKR5_THEGE
OG0006330	sp|Q9WU28|PFD5_MOUSE	tr|A0A8D2EKQ6|A0A8D2EKQ6_THEGE
OG0006331	sp|Q9WU56|PUS1_MOUSE	tr|A0A8D2GIU1|A0A8D2GIU1_THEGE
OG0006332	sp|Q9WUV0|ORC5_MOUSE	tr|A0A8D2K024|A0A8D2K024_THEGE
OG0006333	sp|Q9Z222|B3GN2_MOUSE	tr|A0A8D2JYQ4|A0A8D2JYQ4_THEGE
OG0006334	tr|A0A1B0GSK3|A0A1B0GSK3_MOUSE	tr|A0A8D2G3F2|A0A8D2G3F2_THEGE
OG0006335	tr|A0A286YCZ6|A0A286YCZ6_MOUSE	tr|A0A8D2FKW0|A0A8D2FKW0_THEGE
OG0006336	tr|A0A571BEV3|A0A571BEV3_MOUSE	tr|A0A8D2E8D1|A0A8D2E8D1_THEGE
OG0006337	sp|A2A5I3|CRSPL_MOUSE	tr|A0A8D2FZY2|A0A8D2FZY2_THEGE
OG0006338	sp|A2A791|ZMYM4_MOUSE	tr|A0A8D2K410|A0A8D2K410_THEGE
OG0006339	tr|B1ATY8|B1ATY8_MOUSE	tr|A0A8D2EWE5|A0A8D2EWE5_THEGE
OG0006340	sp|B2RX88|CSPP1_MOUSE	tr|A0A8D2FMP7|A0A8D2FMP7_THEGE
OG0006341	tr|E9Q5B4|E9Q5B4_MOUSE	tr|A0A8D2EJK3|A0A8D2EJK3_THEGE
OG0006342	tr|E9Q9H8|E9Q9H8_MOUSE	tr|A0A8D2K9L6|A0A8D2K9L6_THEGE
OG0006343	sp|E9QAM5|HELZ2_MOUSE	tr|A0A8D2EUI4|A0A8D2EUI4_THEGE
OG0006344	tr|G3X9N3|G3X9N3_MOUSE	tr|A0A8D2G0F7|A0A8D2G0F7_THEGE
OG0006345	sp|O08689|GDF8_MOUSE	tr|A0A8D2K9Y4|A0A8D2K9Y4_THEGE
OG0006346	sp|O09061|PSB1_MOUSE	tr|A0A8D2GA55|A0A8D2GA55_THEGE
OG0006347	sp|O35219|KCNH2_MOUSE	tr|A0A8D2EDX4|A0A8D2EDX4_THEGE
OG0006348	sp|O54901|OX2G_MOUSE	tr|A0A8D2JUU3|A0A8D2JUU3_THEGE
OG0006349	sp|O88746|TOM1_MOUSE	tr|A0A8D2FAI2|A0A8D2FAI2_THEGE
OG0006350	sp|P11930|NUD19_MOUSE	tr|A0A8D2K2N9|A0A8D2K2N9_THEGE
OG0006351	sp|P47810|WEE1_MOUSE	tr|A0A8D2FJ99|A0A8D2FJ99_THEGE
OG0006352	sp|P51491|OPSB_MOUSE	tr|A0A8D2K5P9|A0A8D2K5P9_THEGE
OG0006353	sp|P54751|SIA4A_MOUSE	tr|A0A8D2F310|A0A8D2F310_THEGE
OG0006354	sp|P97431|IRF6_MOUSE	tr|A0A8D2JZ72|A0A8D2JZ72_THEGE
OG0006355	sp|Q01721|GAS1_MOUSE	tr|A0A8D2GK65|A0A8D2GK65_THEGE
OG0006356	sp|Q08351|TPOR_MOUSE	tr|A0A8D2GAT7|A0A8D2GAT7_THEGE
OG0006357	sp|Q0GA42|CNNM1_MOUSE	tr|A0A8D2FFE1|A0A8D2FFE1_THEGE
OG0006358	sp|Q2TPA8|HSDL2_MOUSE	tr|A0A8D2GJ43|A0A8D2GJ43_THEGE
OG0006359	sp|Q3U4H6|HEXD_MOUSE	tr|A0A8D2F5P7|A0A8D2F5P7_THEGE
OG0006360	sp|Q3UFB2|BCD1_MOUSE	tr|A0A8D2FUQ3|A0A8D2FUQ3_THEGE
OG0006361	sp|Q3UIA2|RHG17_MOUSE	tr|A0A8D2FMC4|A0A8D2FMC4_THEGE
OG0006362	sp|Q3USW5|FXRD2_MOUSE	tr|A0A8D2FBC0|A0A8D2FBC0_THEGE
OG0006363	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A8D2K9L9|A0A8D2K9L9_THEGE
OG0006364	sp|Q497V5|SRBD1_MOUSE	tr|A0A8D2E9P9|A0A8D2E9P9_THEGE
