Orthogroup	Mus_musculus	Bison_bison_bison
OG0007304	sp|Q8BJG4|MOB3C_MOUSE	tr|A0A6P3HUE7|A0A6P3HUE7_BISBI
OG0007305	sp|Q8VHK8|TM11D_MOUSE	tr|A0A6P3HXC5|A0A6P3HXC5_BISBI
OG0007306	sp|Q5PT54|NTCP5_MOUSE	tr|A0A6P3HYV5|A0A6P3HYV5_BISBI
OG0007307	sp|Q921G8|GCP2_MOUSE	tr|A0A6P3HZB4|A0A6P3HZB4_BISBI
OG0007308	sp|Q9CTN5|S6OS1_MOUSE	tr|A0A6P3I2T5|A0A6P3I2T5_BISBI
OG0007309	sp|P42859|HD_MOUSE	tr|A0A6P3I420|A0A6P3I420_BISBI
OG0007310	sp|Q9D7A8|ARMC1_MOUSE	tr|A0A6P3I7B0|A0A6P3I7B0_BISBI
OG0007311	sp|Q9JLK3|CABP5_MOUSE	tr|A0A6P3I7W6|A0A6P3I7W6_BISBI
OG0007312	sp|Q9ESJ4|SPN90_MOUSE	tr|A0A6P3IEQ9|A0A6P3IEQ9_BISBI
OG0007313	sp|Q8BII1|PROX2_MOUSE	tr|A0A6P3II44|A0A6P3II44_BISBI
OG0007314	sp|P97459|NPAS1_MOUSE	tr|A0A6P3IJ64|A0A6P3IJ64_BISBI
OG0007315	sp|P42703|LIFR_MOUSE	tr|A0A6P3IJC7|A0A6P3IJC7_BISBI
OG0007316	sp|Q8VC03|EMAL3_MOUSE	tr|A0A6P3IK06|A0A6P3IK06_BISBI
OG0007317	sp|P70265|F262_MOUSE	tr|A0A6P3IKW1|A0A6P3IKW1_BISBI
OG0007318	sp|Q99KV1|DJB11_MOUSE	tr|A0A6P3IMD4|A0A6P3IMD4_BISBI
OG0007319	sp|Q14B46|RTKN2_MOUSE	tr|A0A6P3IN61|A0A6P3IN61_BISBI
OG0007320	sp|Q61606|GLR_MOUSE	tr|A0A6P3IT29|A0A6P3IT29_BISBI
OG0007321	sp|P04247|MYG_MOUSE	tr|A0A6P3IUE4|A0A6P3IUE4_BISBI
OG0007322	sp|P0C191|GPVI_MOUSE	tr|A0A6P3IW68|A0A6P3IW68_BISBI
OG0007323	tr|F6RXI4|F6RXI4_MOUSE	tr|A0A6P3IWG3|A0A6P3IWG3_BISBI
OG0007324	sp|Q99J99|THTM_MOUSE	tr|A0A6P3IX39|A0A6P3IX39_BISBI
OG0007325	sp|Q6DFV7|NCOA7_MOUSE	tr|A0A6P3J0H4|A0A6P3J0H4_BISBI
OG0007326	sp|Q6IEE6|T132E_MOUSE	tr|A0A6P3J616|A0A6P3J616_BISBI
OG0007327	sp|E9Q4F2|KLH18_MOUSE	tr|A0A6P3J9I1|A0A6P3J9I1_BISBI
OG0007328	sp|Q6P5F9|XPO1_MOUSE	tr|A0A6P3JBV8|A0A6P3JBV8_BISBI
OG0007329	sp|Q8K0C1|IPO13_MOUSE	tr|A0A6P3JBX8|A0A6P3JBX8_BISBI
OG0007330	sp|P80205|OTX1_MOUSE	tr|A0A6P3JBY7|A0A6P3JBY7_BISBI
OG0007331	sp|Q91YU8|SSF1_MOUSE	tr|A0A6P3G4J6|A0A6P3G4J6_BISBI
OG0007332	sp|Q9Z0L1|S1PR4_MOUSE	tr|A0A6P3G4P1|A0A6P3G4P1_BISBI
OG0007333	tr|Q8VH09|Q8VH09_MOUSE	tr|A0A6P3GE53|A0A6P3GE53_BISBI
OG0007334	sp|Q6P5D8|SMHD1_MOUSE	tr|A0A6P3GHA7|A0A6P3GHA7_BISBI
OG0007335	sp|Q9R1E0|FOXO1_MOUSE	tr|A0A6P3GR10|A0A6P3GR10_BISBI
OG0007336	sp|P23249|MOV10_MOUSE	tr|A0A6P3GRL2|A0A6P3GRL2_BISBI
OG0007337	tr|Q3U466|Q3U466_MOUSE	tr|A0A6P3H1D3|A0A6P3H1D3_BISBI
OG0007338	sp|P53994|RAB2A_MOUSE	tr|A0A6P3H5V0|A0A6P3H5V0_BISBI
OG0007339	sp|Q80ZV0|RNH2B_MOUSE	tr|A0A6P3H5W4|A0A6P3H5W4_BISBI
OG0007340	sp|Q8BU30|SYIC_MOUSE	tr|A0A6P3H6Y3|A0A6P3H6Y3_BISBI
OG0007341	sp|Q3UNN8|PLD5_MOUSE	tr|A0A6P3H6Y9|A0A6P3H6Y9_BISBI
OG0007342	sp|Q9CYS6|CB072_MOUSE	tr|A0A6P3H821|A0A6P3H821_BISBI
OG0007343	sp|Q8R2N1|AQP3_MOUSE	tr|A0A6P3H8I9|A0A6P3H8I9_BISBI
OG0007344	sp|Q8CFE6|S38A2_MOUSE	tr|A0A6P3H950|A0A6P3H950_BISBI
OG0007345	sp|P14069|S10A6_MOUSE	tr|A0A6P3HBS2|A0A6P3HBS2_BISBI
OG0007346	sp|O88705|HCN3_MOUSE	tr|A0A6P3HBV5|A0A6P3HBV5_BISBI
OG0007347	sp|Q64525|H2B2B_MOUSE	tr|A0A6P3HCJ3|A0A6P3HCJ3_BISBI
OG0007348	sp|Q9CQ88|TSN31_MOUSE	tr|A0A6P3HE85|A0A6P3HE85_BISBI
OG0007349	sp|Q8K2Q5|CHCH7_MOUSE	tr|A0A6P3HFB0|A0A6P3HFB0_BISBI
OG0007350	sp|P48759|PTX3_MOUSE	tr|A0A6P3HG91|A0A6P3HG91_BISBI
OG0007351	sp|Q8R2R5|LRC61_MOUSE	tr|A0A6P3HGY8|A0A6P3HGY8_BISBI
OG0007352	sp|P09671|SODM_MOUSE	tr|A0A6P3HL34|A0A6P3HL34_BISBI
OG0007353	tr|E0CXQ2|E0CXQ2_MOUSE	tr|A0A6P3HL80|A0A6P3HL80_BISBI
OG0007354	tr|E9PYR1|E9PYR1_MOUSE	tr|A0A6P3HNQ7|A0A6P3HNQ7_BISBI
OG0007355	sp|Q5SUC9|SCO1_MOUSE	tr|A0A6P3HQ36|A0A6P3HQ36_BISBI
OG0007356	sp|Q8BFP9|PDK1_MOUSE	tr|A0A6P3HSG1|A0A6P3HSG1_BISBI
OG0007357	sp|Q9DBX2|PHLP_MOUSE	tr|A0A6P3HUQ7|A0A6P3HUQ7_BISBI
OG0007358	sp|Q9R1Z7|PTPS_MOUSE	tr|A0A6P3HUT7|A0A6P3HUT7_BISBI
OG0007359	sp|Q9Z2A7|DGAT1_MOUSE	tr|A0A6P3HY34|A0A6P3HY34_BISBI
OG0007360	sp|Q4LDD4|ARAP1_MOUSE	tr|A0A6P3HZ04|A0A6P3HZ04_BISBI
OG0007361	sp|Q68ED7|CRTC1_MOUSE	tr|A0A6P3I1L7|A0A6P3I1L7_BISBI
OG0007362	sp|Q9CZN4|SHSA9_MOUSE	tr|A0A6P3I3A5|A0A6P3I3A5_BISBI
OG0007363	sp|Q9WVS4|MOK_MOUSE	tr|A0A6P3I5I5|A0A6P3I5I5_BISBI
OG0007364	sp|Q8VEG0|CCD71_MOUSE	tr|A0A6P3I6E4|A0A6P3I6E4_BISBI
OG0007365	sp|P35329|CD22_MOUSE	tr|A0A6P3I6H1|A0A6P3I6H1_BISBI
OG0007366	tr|Q3TBV4|Q3TBV4_MOUSE	tr|A0A6P3I7A4|A0A6P3I7A4_BISBI
OG0007367	sp|Q60715|P4HA1_MOUSE	tr|A0A6P3I7Y9|A0A6P3I7Y9_BISBI
OG0007368	sp|Q8BW93|C5AR2_MOUSE	tr|A0A6P3I8P7|A0A6P3I8P7_BISBI
OG0007369	sp|Q8VIM9|IRGQ_MOUSE	tr|A0A6P3I8R3|A0A6P3I8R3_BISBI
OG0007370	sp|P23611|IRF8_MOUSE	tr|A0A6P3IBP0|A0A6P3IBP0_BISBI
OG0007371	sp|P56564|EAA1_MOUSE	tr|A0A6P3IC40|A0A6P3IC40_BISBI
OG0007372	sp|Q14BI7|TDRD9_MOUSE	tr|A0A6P3ID02|A0A6P3ID02_BISBI
OG0007373	tr|F8VQM2|F8VQM2_MOUSE	tr|A0A6P3IDK4|A0A6P3IDK4_BISBI
OG0007374	sp|Q9QUI0|RHOA_MOUSE	tr|A0A6P3IH00|A0A6P3IH00_BISBI
OG0007375	sp|Q8R1S0|COQ6_MOUSE	tr|A0A6P3II46|A0A6P3II46_BISBI
OG0007376	sp|Q8BYF6|SC5A8_MOUSE	tr|A0A6P3IIR6|A0A6P3IIR6_BISBI
OG0007377	sp|Q9D6K7|TTC33_MOUSE	tr|A0A6P3IJA7|A0A6P3IJA7_BISBI
OG0007378	tr|A2A6P4|A2A6P4_MOUSE	tr|A0A6P3IKC8|A0A6P3IKC8_BISBI
OG0007379	sp|P11672|NGAL_MOUSE	tr|A0A6P3ILL8|A0A6P3ILL8_BISBI
OG0007380	sp|P22858|PTHR_MOUSE	tr|A0A6P3IQL7|A0A6P3IQL7_BISBI
OG0007381	sp|Q9QY30|ABCBB_MOUSE	tr|A0A6P3ISK4|A0A6P3ISK4_BISBI
OG0007382	sp|A2AR50|RGPS1_MOUSE	tr|A0A6P3IUA1|A0A6P3IUA1_BISBI
OG0007383	tr|A0A494B9V8|A0A494B9V8_MOUSE	tr|A0A6P3IX83|A0A6P3IX83_BISBI
OG0007384	sp|Q8K097|LFG2_MOUSE	tr|A0A6P3IX87|A0A6P3IX87_BISBI
OG0007385	sp|Q8R310|TMCC3_MOUSE	tr|A0A6P3IXU4|A0A6P3IXU4_BISBI
OG0007386	sp|A0A1W2P884|CE85L_MOUSE	tr|A0A6P3J0K2|A0A6P3J0K2_BISBI
OG0007387	sp|P97333|NRP1_MOUSE	tr|A0A6P3J3C7|A0A6P3J3C7_BISBI
OG0007388	sp|Q80ZE5|PAQR8_MOUSE	tr|A0A6P3J410|A0A6P3J410_BISBI
OG0007389	sp|Q8BN78|KAISO_MOUSE	tr|A0A6P3J5U5|A0A6P3J5U5_BISBI
OG0007390	sp|Q80ZX8|SPAG1_MOUSE	tr|A0A6P3J664|A0A6P3J664_BISBI
OG0007391	sp|Q61616|DRD1_MOUSE	tr|A0A6P3J728|A0A6P3J728_BISBI
OG0007392	sp|Q9D9T8|EFHC1_MOUSE	tr|A0A6P3J9J8|A0A6P3J9J8_BISBI
OG0007393	sp|Q8BVZ1|PLIN5_MOUSE	tr|A0A6P3G3R9|A0A6P3G3R9_BISBI
OG0007394	sp|Q9DB28|POP5_MOUSE	tr|A0A6P3G550|A0A6P3G550_BISBI
OG0007395	tr|E9PYI4|E9PYI4_MOUSE	tr|A0A6P3G6Y2|A0A6P3G6Y2_BISBI
OG0007396	sp|Q9CY18|SNX7_MOUSE	tr|A0A6P3GC92|A0A6P3GC92_BISBI
OG0007397	sp|Q8BPT6|IMP2L_MOUSE	tr|A0A6P3GCW8|A0A6P3GCW8_BISBI
OG0007398	sp|Q6VGS5|DAPLE_MOUSE	tr|A0A6P3GT31|A0A6P3GT31_BISBI
OG0007399	sp|Q8VHN7|AGRV1_MOUSE	tr|A0A6P3GTM2|A0A6P3GTM2_BISBI
OG0007400	sp|Q8CCG4|DPPA4_MOUSE	tr|A0A6P3GZY2|A0A6P3GZY2_BISBI
OG0007401	sp|O88907|PIAS1_MOUSE	tr|A0A6P3H1D8|A0A6P3H1D8_BISBI
OG0007402	tr|D3YTP3|D3YTP3_MOUSE	tr|A0A6P3H1L1|A0A6P3H1L1_BISBI
OG0007403	sp|D3Z338|TM262_MOUSE	tr|A0A6P3H2T4|A0A6P3H2T4_BISBI
OG0007404	sp|Q9DBW0|CP4V2_MOUSE	tr|A0A6P3H4S9|A0A6P3H4S9_BISBI
OG0007405	sp|Q62446|FKBP3_MOUSE	tr|A0A6P3H5N1|A0A6P3H5N1_BISBI
OG0007406	sp|Q9CR20|IR3IP_MOUSE	tr|A0A6P3H7G5|A0A6P3H7G5_BISBI
OG0007407	sp|Q91V87|FGRL1_MOUSE	tr|A0A6P3H8J7|A0A6P3H8J7_BISBI
OG0007408	sp|Q6A085|ZN629_MOUSE	tr|A0A6P3H8L5|A0A6P3H8L5_BISBI
OG0007409	sp|Q70E20|SNED1_MOUSE	tr|A0A6P3HAG7|A0A6P3HAG7_BISBI
OG0007410	sp|Q78PG9|CCD25_MOUSE	tr|A0A6P3HEV3|A0A6P3HEV3_BISBI
OG0007411	sp|Q9Z1S5|SEPT3_MOUSE	tr|A0A6P3HGC2|A0A6P3HGC2_BISBI
OG0007412	sp|Q9CR86|CHSP1_MOUSE	tr|A0A6P3HJM9|A0A6P3HJM9_BISBI
OG0007413	sp|Q3U0Y2|TM35B_MOUSE	tr|A0A6P3HK69|A0A6P3HK69_BISBI
OG0007414	sp|Q9D9B7|PRR30_MOUSE	tr|A0A6P3HKD0|A0A6P3HKD0_BISBI
OG0007415	sp|Q9QWK4|CD5L_MOUSE	tr|A0A6P3HRU0|A0A6P3HRU0_BISBI
OG0007416	sp|Q91W67|UBL7_MOUSE	tr|A0A6P3HT24|A0A6P3HT24_BISBI
OG0007417	sp|P51949|MAT1_MOUSE	tr|A0A6P3HTR1|A0A6P3HTR1_BISBI
OG0007418	sp|Q64143|P55G_MOUSE	tr|A0A6P3HUE5|A0A6P3HUE5_BISBI
OG0007419	sp|Q6PFX2|BEND6_MOUSE	tr|A0A6P3HW77|A0A6P3HW77_BISBI
OG0007420	sp|Q8VEA6|CRDL2_MOUSE	tr|A0A6P3HX85|A0A6P3HX85_BISBI
OG0007421	sp|P54279|PMS2_MOUSE	tr|A0A6P3HXN0|A0A6P3HXN0_BISBI
OG0007422	sp|Q8BVG5|GLT14_MOUSE	tr|A0A6P3HYT7|A0A6P3HYT7_BISBI
OG0007423	sp|O35855|BCAT2_MOUSE	tr|A0A6P3HZ68|A0A6P3HZ68_BISBI
OG0007424	sp|Q640P2|ANGL1_MOUSE	tr|A0A6P3I141|A0A6P3I141_BISBI
OG0007425	sp|Q9WUR9|KAD4_MOUSE	tr|A0A6P3I1I8|A0A6P3I1I8_BISBI
OG0007426	sp|Q9CWL2|CASZ1_MOUSE	tr|A0A6P3I1R7|A0A6P3I1R7_BISBI
OG0007427	sp|Q9WVQ1|MAGI2_MOUSE	tr|A0A6P3I3L2|A0A6P3I3L2_BISBI
OG0007428	sp|Q31125|S39A7_MOUSE	tr|A0A6P3I4W8|A0A6P3I4W8_BISBI
OG0007429	sp|P36916|GNL1_MOUSE	tr|A0A6P3I6A6|A0A6P3I6A6_BISBI
OG0007430	sp|Q9DB91|MED29_MOUSE	tr|A0A6P3I708|A0A6P3I708_BISBI
OG0007431	sp|Q3UFJ6|T184A_MOUSE	tr|A0A6P3I721|A0A6P3I721_BISBI
OG0007432	sp|D3YZV8|CCDC8_MOUSE	tr|A0A6P3I8V8|A0A6P3I8V8_BISBI
OG0007433	sp|Q8C886|PKHN1_MOUSE	tr|A0A6P3I956|A0A6P3I956_BISBI
OG0007434	sp|Q7TMY8|HUWE1_MOUSE	tr|A0A6P3I9E1|A0A6P3I9E1_BISBI
OG0007435	sp|Q91V12|BACH_MOUSE	tr|A0A6P3I9R7|A0A6P3I9R7_BISBI
OG0007436	sp|Q9CRB6|TPPP3_MOUSE	tr|A0A6P3IBY2|A0A6P3IBY2_BISBI
OG0007437	sp|Q9CR46|SKA2_MOUSE	tr|A0A6P3IC85|A0A6P3IC85_BISBI
OG0007438	sp|Q8R3F9|STPAP_MOUSE	tr|A0A6P3ICL1|A0A6P3ICL1_BISBI
OG0007439	sp|Q6PD10|IP6K1_MOUSE	tr|A0A6P3IGY8|A0A6P3IGY8_BISBI
OG0007440	sp|Q03358|MSX2_MOUSE	tr|A0A6P3IIY8|A0A6P3IIY8_BISBI
OG0007441	sp|Q8BT42|SMIM5_MOUSE	tr|A0A6P3IJE1|A0A6P3IJE1_BISBI
OG0007442	sp|Q0VG85|CC162_MOUSE	tr|A0A6P3IKT5|A0A6P3IKT5_BISBI
OG0007443	sp|Q7TQA7|TA2R3_MOUSE	tr|A0A6P3IQ56|A0A6P3IQ56_BISBI
OG0007444	sp|Q8R3E3|WIPI1_MOUSE	tr|A0A6P3IRT2|A0A6P3IRT2_BISBI
OG0007445	sp|Q8CHX6|MBTP2_MOUSE	tr|A0A6P3IS33|A0A6P3IS33_BISBI
OG0007446	sp|Q62186|SSRD_MOUSE	tr|A0A6P3IT68|A0A6P3IT68_BISBI
OG0007447	sp|Q8BPE4|TM177_MOUSE	tr|A0A6P3IXP2|A0A6P3IXP2_BISBI
OG0007448	sp|Q99M51|NCK1_MOUSE	tr|A0A6P3IYI1|A0A6P3IYI1_BISBI
OG0007449	sp|Q68FG3|SPT2_MOUSE	tr|A0A6P3IZ32|A0A6P3IZ32_BISBI
OG0007450	sp|Q9DCT5|SDF2_MOUSE	tr|A0A6P3IZK9|A0A6P3IZK9_BISBI
OG0007451	sp|Q6ZPR6|IBTK_MOUSE	tr|A0A6P3J0E4|A0A6P3J0E4_BISBI
OG0007452	sp|Q8BVR6|RSPRY_MOUSE	tr|A0A6P3J0V1|A0A6P3J0V1_BISBI
OG0007453	sp|Q52KF3|SPIR1_MOUSE	tr|A0A6P3J147|A0A6P3J147_BISBI
OG0007455	sp|P04351|IL2_MOUSE	tr|A0A6P3J1N1|A0A6P3J1N1_BISBI
OG0007456	sp|Q8BGH4|REEP1_MOUSE	tr|A0A6P3J1R0|A0A6P3J1R0_BISBI
OG0007457	sp|Q8CBW3|ABI1_MOUSE	tr|A0A6P3J459|A0A6P3J459_BISBI
OG0007458	sp|Q9QXV9|SPY1_MOUSE	tr|A0A6P3J5B3|A0A6P3J5B3_BISBI
OG0007459	sp|Q91YR1|TWF1_MOUSE	tr|A0A6P3J5K0|A0A6P3J5K0_BISBI
OG0007460	sp|Q99MZ7|PECR_MOUSE	tr|A0A6P3J6F7|A0A6P3J6F7_BISBI
OG0007461	sp|Q5SYL1|KS6R_MOUSE	tr|A0A6P3J735|A0A6P3J735_BISBI
OG0007462	sp|Q61597|CRGC_MOUSE	tr|A0A6P3J7J4|A0A6P3J7J4_BISBI
OG0007463	sp|Q8R344|CCD12_MOUSE	tr|A0A6P3J9V6|A0A6P3J9V6_BISBI
OG0007464	sp|P0C1V4|TMCO2_MOUSE	tr|A0A6P3JAD7|A0A6P3JAD7_BISBI
OG0007465	sp|Q9D198|SYF2_MOUSE	tr|A0A6P3G9Q9|A0A6P3G9Q9_BISBI
OG0007466	sp|P47936|CNR2_MOUSE	tr|A0A6P3GG65|A0A6P3GG65_BISBI
OG0007467	sp|O35468|WNT9B_MOUSE	tr|A0A6P3GGN4|A0A6P3GGN4_BISBI
OG0007468	tr|E9PX14|E9PX14_MOUSE	tr|A0A6P3GHK2|A0A6P3GHK2_BISBI
OG0007469	sp|O54951|SEM6B_MOUSE	tr|A0A6P3GIY7|A0A6P3GIY7_BISBI
OG0007470	sp|Q9CXX0|HYLS1_MOUSE	tr|A0A6P3GLW6|A0A6P3GLW6_BISBI
OG0007471	sp|Q9DB94|WDR53_MOUSE	tr|A0A6P3GM97|A0A6P3GM97_BISBI
OG0007472	sp|Q3THE2|ML12B_MOUSE	tr|A0A6P3GND8|A0A6P3GND8_BISBI
OG0007473	sp|Q8K4E0|ALMS1_MOUSE	tr|A0A6P3GNJ4|A0A6P3GNJ4_BISBI
OG0007474	sp|Q8BQ89|LIX1L_MOUSE	tr|A0A6P3GNJ9|A0A6P3GNJ9_BISBI
OG0007475	sp|Q9WTR6|XCT_MOUSE	tr|A0A6P3GQ21|A0A6P3GQ21_BISBI
OG0007476	sp|Q8BGG7|UBS3B_MOUSE	tr|A0A6P3GR64|A0A6P3GR64_BISBI
OG0007477	tr|Q8BZ82|Q8BZ82_MOUSE	tr|A0A6P3GTC0|A0A6P3GTC0_BISBI
OG0007478	sp|P58307|OX1R_MOUSE	tr|A0A6P3GV08|A0A6P3GV08_BISBI
OG0007479	sp|Q9D720|NSE1_MOUSE	tr|A0A6P3GW11|A0A6P3GW11_BISBI
OG0007480	sp|O70496|CLCN7_MOUSE	tr|A0A6P3GYR6|A0A6P3GYR6_BISBI
OG0007481	sp|Q62433|NDRG1_MOUSE	tr|A0A6P3H1Q8|A0A6P3H1Q8_BISBI
OG0007482	sp|P97411|ICA69_MOUSE	tr|A0A6P3H3B9|A0A6P3H3B9_BISBI
OG0007483	sp|Q8BHN0|PPM1L_MOUSE	tr|A0A6P3H3T4|A0A6P3H3T4_BISBI
OG0007484	sp|Q6PFR5|TRA2A_MOUSE	tr|A0A6P3H602|A0A6P3H602_BISBI
OG0007485	sp|Q925F4|RNF37_MOUSE	tr|A0A6P3H6I2|A0A6P3H6I2_BISBI
OG0007486	sp|Q8C4Y3|NELFB_MOUSE	tr|A0A6P3H989|A0A6P3H989_BISBI
OG0007487	sp|Q923M0|PP16A_MOUSE	tr|A0A6P3H993|A0A6P3H993_BISBI
OG0007488	tr|B9EKH0|B9EKH0_MOUSE	tr|A0A6P3H995|A0A6P3H995_BISBI
OG0007489	sp|P61315|G3ST3_MOUSE	tr|A0A6P3HAE6|A0A6P3HAE6_BISBI
OG0007490	sp|Q3UTZ3|TPC14_MOUSE	tr|A0A6P3HAU0|A0A6P3HAU0_BISBI
OG0007491	sp|Q3KNM2|MARH5_MOUSE	tr|A0A6P3HBP7|A0A6P3HBP7_BISBI
OG0007492	sp|P47809|MP2K4_MOUSE	tr|A0A6P3HEU9|A0A6P3HEU9_BISBI
OG0007493	sp|O70548|TELT_MOUSE	tr|A0A6P3HFF1|A0A6P3HFF1_BISBI
OG0007494	sp|Q9JJZ6|KLF13_MOUSE	tr|A0A6P3HFI2|A0A6P3HFI2_BISBI
OG0007495	sp|P31266|SUH_MOUSE	tr|A0A6P3HGF4|A0A6P3HGF4_BISBI
OG0007496	sp|Q6PI62|GP173_MOUSE	tr|A0A6P3HH51|A0A6P3HH51_BISBI
OG0007497	sp|Q9Z2D8|MBD3_MOUSE	tr|A0A6P3HJ65|A0A6P3HJ65_BISBI
OG0007498	sp|Q8BIQ8|ZN770_MOUSE	tr|A0A6P3HJG5|A0A6P3HJG5_BISBI
OG0007499	sp|Q9QZ88|VPS29_MOUSE	tr|A0A6P3HJS3|A0A6P3HJS3_BISBI
OG0007500	sp|Q9WV72|ASB3_MOUSE	tr|A0A6P3HN93|A0A6P3HN93_BISBI
OG0007501	sp|O35047|HOP2_MOUSE	tr|A0A6P3HQI5|A0A6P3HQI5_BISBI
OG0007502	sp|Q6P3A4|VSIG8_MOUSE	tr|A0A6P3HRE5|A0A6P3HRE5_BISBI
OG0007503	sp|O70551|SRPK1_MOUSE	tr|A0A6P3HWI5|A0A6P3HWI5_BISBI
OG0007504	sp|Q8VIH1|NOBOX_MOUSE	tr|A0A6P3HXD7|A0A6P3HXD7_BISBI
OG0007505	sp|Q8BZ94|ZMAT4_MOUSE	tr|A0A6P3HZB3|A0A6P3HZB3_BISBI
OG0007506	sp|Q3UHX2|HAP28_MOUSE	tr|A0A6P3HZZ3|A0A6P3HZZ3_BISBI
OG0007507	sp|Q9CQY5|MAGT1_MOUSE	tr|A0A6P3I0H7|A0A6P3I0H7_BISBI
OG0007508	sp|Q80V31|CE104_MOUSE	tr|A0A6P3I0U3|A0A6P3I0U3_BISBI
OG0007509	sp|O09061|PSB1_MOUSE	tr|A0A6P3I4P4|A0A6P3I4P4_BISBI
OG0007510	sp|Q8C5V5|WDR27_MOUSE	tr|A0A6P3I594|A0A6P3I594_BISBI
OG0007511	sp|P32921|SYWC_MOUSE	tr|A0A6P3I5D8|A0A6P3I5D8_BISBI
OG0007512	sp|P46471|PRS7_MOUSE	tr|A0A6P3I622|A0A6P3I622_BISBI
OG0007513	sp|Q7TSY6|CELF4_MOUSE	tr|A0A6P3I886|A0A6P3I886_BISBI
OG0007514	sp|Q8JZS9|RM48_MOUSE	tr|A0A6P3I8F0|A0A6P3I8F0_BISBI
OG0007515	sp|P16301|LCAT_MOUSE	tr|A0A6P3IBU9|A0A6P3IBU9_BISBI
OG0007516	sp|Q9R0S2|MMP24_MOUSE	tr|A0A6P3IFT7|A0A6P3IFT7_BISBI
OG0007517	tr|E9Q9T0|E9Q9T0_MOUSE	tr|A0A6P3IG40|A0A6P3IG40_BISBI
OG0007518	sp|Q8BGN9|CA115_MOUSE	tr|A0A6P3IIB5|A0A6P3IIB5_BISBI
OG0007519	sp|Q3V0F0|RIMB3_MOUSE	tr|A0A6P3IJ05|A0A6P3IJ05_BISBI
OG0007520	sp|Q91VF2|HNMT_MOUSE	tr|A0A6P3IJH7|A0A6P3IJH7_BISBI
OG0007521	sp|O08858|SSR5_MOUSE	tr|A0A6P3IMR0|A0A6P3IMR0_BISBI
OG0007522	sp|Q6UJB9|TM270_MOUSE	tr|A0A6P3IND6|A0A6P3IND6_BISBI
OG0007523	tr|D3Z0M9|D3Z0M9_MOUSE	tr|A0A6P3IP34|A0A6P3IP34_BISBI
OG0007524	sp|Q8VD53|ACER2_MOUSE	tr|A0A6P3ITD7|A0A6P3ITD7_BISBI
OG0007525	tr|A2ABG4|A2ABG4_MOUSE	tr|A0A6P3ITS3|A0A6P3ITS3_BISBI
OG0007526	sp|Q922H7|RSLBB_MOUSE	tr|A0A6P3IUP3|A0A6P3IUP3_BISBI
OG0007527	sp|P20357|MTAP2_MOUSE	tr|A0A6P3IYN6|A0A6P3IYN6_BISBI
OG0007528	sp|Q8BHK9|ERC6L_MOUSE	tr|A0A6P3IZN3|A0A6P3IZN3_BISBI
OG0007529	sp|Q9CY34|UB2FA_MOUSE	tr|A0A6P3J1A6|A0A6P3J1A6_BISBI
OG0007530	sp|Q6NVG5|MREG_MOUSE	tr|A0A6P3J7R8|A0A6P3J7R8_BISBI
OG0007531	sp|P70158|ASM3A_MOUSE	tr|A0A6P3J822|A0A6P3J822_BISBI
OG0007532	sp|Q91V37|VATO_MOUSE	tr|A0A6P3J8G3|A0A6P3J8G3_BISBI
OG0007533	sp|P27106|MIS_MOUSE	tr|A0A6P3GAN1|A0A6P3GAN1_BISBI
OG0007534	sp|P53368|8ODP_MOUSE	tr|A0A6P3GH25|A0A6P3GH25_BISBI
OG0007535	sp|Q8CIM3|D2HDH_MOUSE	tr|A0A6P3GHV1|A0A6P3GHV1_BISBI
OG0007536	sp|Q8C8T8|TSR2_MOUSE	tr|A0A6P3GHZ3|A0A6P3GHZ3_BISBI
OG0007537	tr|A0A286YCX6|A0A286YCX6_MOUSE	tr|A0A6P3GLD0|A0A6P3GLD0_BISBI
OG0007538	sp|Q9D572|UBX11_MOUSE	tr|A0A6P3GNZ9|A0A6P3GNZ9_BISBI
OG0007539	sp|A2ALU4|SHRM2_MOUSE	tr|A0A6P3GP05|A0A6P3GP05_BISBI
OG0007540	sp|Q7TNR6|IGS21_MOUSE	tr|A0A6P3GPB8|A0A6P3GPB8_BISBI
OG0007541	sp|Q9CQ49|NCBP2_MOUSE	tr|A0A6P3GSU9|A0A6P3GSU9_BISBI
OG0007542	sp|Q9CQU8|IMP1L_MOUSE	tr|A0A6P3GTW4|A0A6P3GTW4_BISBI
OG0007543	sp|Q9D709|TMM79_MOUSE	tr|A0A6P3GYV3|A0A6P3GYV3_BISBI
OG0007544	tr|Q80V76|Q80V76_MOUSE	tr|A0A6P3GZ38|A0A6P3GZ38_BISBI
OG0007545	sp|Q80Y55|BSDC1_MOUSE	tr|A0A6P3GZT2|A0A6P3GZT2_BISBI
OG0007546	sp|E9Q8T2|PRD15_MOUSE	tr|A0A6P3H3T3|A0A6P3H3T3_BISBI
OG0007547	sp|Q6PHS6|SNX13_MOUSE	tr|A0A6P3H4C6|A0A6P3H4C6_BISBI
OG0007548	sp|P24369|PPIB_MOUSE	tr|A0A6P3H4V1|A0A6P3H4V1_BISBI
OG0007549	sp|Q9CQN6|TM14C_MOUSE	tr|A0A6P3H4Z4|A0A6P3H4Z4_BISBI
OG0007550	sp|Q3TDQ1|STT3B_MOUSE	tr|A0A6P3H5G6|A0A6P3H5G6_BISBI
