Orthogroup	Mus_musculus	Nomascus_leucogenys
OG0008631	sp|Q8K358|PIGU_MOUSE	tr|A0A2I3G943|A0A2I3G943_NOMLE
OG0008632	sp|Q8R043|SIM29_MOUSE	tr|A0A2I3G741|A0A2I3G741_NOMLE
OG0008633	sp|Q8R0X2|CACL1_MOUSE	tr|A0A2I3HSC2|A0A2I3HSC2_NOMLE
OG0008634	sp|Q8R1X6|SPART_MOUSE	tr|G1QLU4|G1QLU4_NOMLE
OG0008635	sp|Q91WN1|DNJC9_MOUSE	tr|G1S3N2|G1S3N2_NOMLE
OG0008636	sp|Q91X52|DCXR_MOUSE	tr|A0A2I3FRE3|A0A2I3FRE3_NOMLE
OG0008637	sp|Q91YM2|RHG35_MOUSE	tr|G1QRJ8|G1QRJ8_NOMLE
OG0008638	sp|Q922Z0|OXDD_MOUSE	tr|G1RQL8|G1RQL8_NOMLE
OG0008639	sp|Q99K30|ES8L2_MOUSE	tr|G1RAZ6|G1RAZ6_NOMLE
OG0008640	sp|Q9CQB5|CISD2_MOUSE	tr|A0A2I3GH55|A0A2I3GH55_NOMLE
OG0008641	sp|Q9CXV9|DCNL5_MOUSE	tr|G1R6E5|G1R6E5_NOMLE
OG0008642	sp|Q9D180|CFA57_MOUSE	tr|G1RS39|G1RS39_NOMLE
OG0008643	sp|Q9D4C5|EAF1_MOUSE	tr|G1QLR3|G1QLR3_NOMLE
OG0008644	sp|Q9DAK4|FBP12_MOUSE	tr|G1QQ39|G1QQ39_NOMLE
OG0008645	sp|Q9EQQ0|SUV92_MOUSE	tr|G1RN95|G1RN95_NOMLE
OG0008646	sp|Q9JJV2|PROF2_MOUSE	tr|A0A2I3GRB3|A0A2I3GRB3_NOMLE
OG0008647	sp|Q9JLM9|GRB14_MOUSE	tr|G1QR87|G1QR87_NOMLE
OG0008648	sp|Q9R099|TBL2_MOUSE	tr|G1RCA2|G1RCA2_NOMLE
OG0008649	sp|Q9R0Q9|MPU1_MOUSE	tr|G1REV3|G1REV3_NOMLE
OG0008650	sp|Q9WTZ2|MBTP1_MOUSE	tr|G1RJD6|G1RJD6_NOMLE
OG0008651	sp|Q9WV80|SNX1_MOUSE	tr|A0A2I3GUW2|A0A2I3GUW2_NOMLE
OG0008652	sp|Q9Z0H8|CLIP2_MOUSE	tr|A0A2I3H7F4|A0A2I3H7F4_NOMLE
OG0008653	sp|Q9Z108|STAU1_MOUSE	tr|G1R5L0|G1R5L0_NOMLE
OG0008654	tr|V9GX04|V9GX04_MOUSE	tr|A0A2I3HYF2|A0A2I3HYF2_NOMLE
OG0008655	sp|A0JNU3|LPP60_MOUSE	tr|G1S2L3|G1S2L3_NOMLE
OG0008656	sp|A2BE28|LAS1L_MOUSE	tr|A0A2I3GHH1|A0A2I3GHH1_NOMLE
OG0008657	tr|E9PWI3|E9PWI3_MOUSE	tr|A0A2I3GC34|A0A2I3GC34_NOMLE
OG0008658	tr|E9Q963|E9Q963_MOUSE	tr|A0A2I3GN28|A0A2I3GN28_NOMLE
OG0008659	tr|G3UW63|G3UW63_MOUSE	tr|G1QLJ1|G1QLJ1_NOMLE
OG0008660	sp|O88803|LECT2_MOUSE	tr|G1RA57|G1RA57_NOMLE
OG0008661	sp|P14733|LMNB1_MOUSE	tr|G1RNS0|G1RNS0_NOMLE
OG0008662	sp|P22561|WT1_MOUSE	tr|A0A2I3HTM5|A0A2I3HTM5_NOMLE
OG0008663	sp|P35282|RAB21_MOUSE	tr|G1QWN6|G1QWN6_NOMLE
OG0008664	sp|P36371|TAP2_MOUSE	tr|A0A2I3HU24|A0A2I3HU24_NOMLE
OG0008665	sp|P42128|FOXK1_MOUSE	tr|G1RZT1|G1RZT1_NOMLE
OG0008666	sp|P57757|CTNS_MOUSE	tr|G1S613|G1S613_NOMLE
OG0008667	sp|P61957|SUMO2_MOUSE	tr|A0A2I3H993|A0A2I3H993_NOMLE
OG0008668	sp|P83940|ELOC_MOUSE	tr|A0A2I3HA42|A0A2I3HA42_NOMLE
OG0008669	sp|P97494|GSH1_MOUSE	tr|G1QTF2|G1QTF2_NOMLE
OG0008670	sp|Q3TIX9|SNUT2_MOUSE	tr|A0A2I3GBM2|A0A2I3GBM2_NOMLE
OG0008671	sp|Q3UFJ6|T184A_MOUSE	tr|A0A2I3G6A3|A0A2I3G6A3_NOMLE
OG0008672	sp|Q5I043|UBP28_MOUSE	tr|G1R6V1|G1R6V1_NOMLE
OG0008673	sp|Q60753|CTF1_MOUSE	tr|A0A2I3G365|A0A2I3G365_NOMLE
OG0008674	sp|Q64322|NPDC1_MOUSE	tr|G1RC85|G1RC85_NOMLE
OG0008675	sp|Q6GQU6|LIGO3_MOUSE	tr|A0A2I3GLP8|A0A2I3GLP8_NOMLE
OG0008676	sp|Q6NXI8|CXXC4_MOUSE	tr|G1RS94|G1RS94_NOMLE
OG0008677	sp|Q6PFD7|NAIF1_MOUSE	tr|G1S6X4|G1S6X4_NOMLE
OG0008678	sp|Q6TXD4|DNMBP_MOUSE	tr|A0A2I3HTE0|A0A2I3HTE0_NOMLE
OG0008679	sp|Q6ZQ93|UBP34_MOUSE	tr|A0A2I3HM86|A0A2I3HM86_NOMLE
OG0008680	sp|Q7M750|OPALI_MOUSE	tr|G1RSN4|G1RSN4_NOMLE
OG0008681	sp|Q7TQI3|OTUB1_MOUSE	tr|A0A2I3GSL8|A0A2I3GSL8_NOMLE
OG0008682	sp|Q80TS7|DEND_MOUSE	tr|G1S849|G1S849_NOMLE
OG0008683	sp|Q80VU4|NTF4_MOUSE	tr|G1QYA3|G1QYA3_NOMLE
OG0008684	sp|Q8BGR5|FA53B_MOUSE	tr|A0A2I3GNK9|A0A2I3GNK9_NOMLE
OG0008685	sp|Q8BRM6|MEI4_MOUSE	tr|A0A2I3GHA7|A0A2I3GHA7_NOMLE
OG0008686	sp|Q8BVE8|NSD2_MOUSE	tr|G1QGV6|G1QGV6_NOMLE
OG0008687	sp|Q8C3P7|MTA70_MOUSE	tr|G1RWX6|G1RWX6_NOMLE
OG0008688	sp|Q8C4Q6|AIDA_MOUSE	tr|G1RTA2|G1RTA2_NOMLE
OG0008689	sp|Q8CIM3|D2HDH_MOUSE	tr|G1R8B6|G1R8B6_NOMLE
OG0008690	sp|Q8K4B2|IRAK3_MOUSE	tr|G1QSI6|G1QSI6_NOMLE
OG0008691	sp|Q8R100|CAHM5_MOUSE	tr|G1RRP7|G1RRP7_NOMLE
OG0008692	sp|Q8R3C0|MCMBP_MOUSE	tr|G1S4C9|G1S4C9_NOMLE
OG0008693	sp|Q91ZR5|CTSR1_MOUSE	tr|G1R245|G1R245_NOMLE
OG0008694	sp|Q921F4|HNRLL_MOUSE	tr|G1S2T6|G1S2T6_NOMLE
OG0008695	sp|Q924Z6|XPO6_MOUSE	tr|G1RLJ3|G1RLJ3_NOMLE
OG0008696	tr|Q9D1F0|Q9D1F0_MOUSE	tr|G1SB02|G1SB02_NOMLE
OG0008697	sp|Q9D5I4|DYLT5_MOUSE	tr|G1RZ44|G1RZ44_NOMLE
OG0008698	sp|Q9D6R2|IDH3A_MOUSE	tr|A0A2I3FQN4|A0A2I3FQN4_NOMLE
OG0008699	sp|Q9D711|PIR_MOUSE	tr|G1RDY1|G1RDY1_NOMLE
OG0008700	sp|Q9D735|TRIR_MOUSE	tr|A0A2I3G9F9|A0A2I3G9F9_NOMLE
OG0008701	sp|Q9D7E4|CS025_MOUSE	tr|G1QM29|G1QM29_NOMLE
OG0008702	sp|Q9DAN1|PDILT_MOUSE	tr|G1RP99|G1RP99_NOMLE
OG0008703	sp|Q9DBE9|SPB1_MOUSE	tr|G1QW13|G1QW13_NOMLE
OG0008704	sp|Q9DBQ9|SWT1_MOUSE	tr|G1S8R5|G1S8R5_NOMLE
OG0008705	sp|Q9JIM3|ER6L2_MOUSE	tr|G1S4E5|G1S4E5_NOMLE
OG0008706	sp|Q9JJX8|ST32B_MOUSE	tr|G1S1Z4|G1S1Z4_NOMLE
OG0008707	sp|Q9QYY0|GAB1_MOUSE	tr|G1QZZ2|G1QZZ2_NOMLE
OG0008708	sp|Q9QZE2|CLNK_MOUSE	tr|G1S2F1|G1S2F1_NOMLE
OG0008709	sp|Q9Z1Q9|SYVC_MOUSE	tr|G1R3G6|G1R3G6_NOMLE
OG0008710	sp|A1Y9I9|TOMT_MOUSE	tr|A0A2I3FW05|A0A2I3FW05_NOMLE
OG0008711	sp|A2AWP8|ARGAL_MOUSE	tr|G1R8E8|G1R8E8_NOMLE
OG0008712	sp|A8C756|THADA_MOUSE	tr|A0A2I3H3R3|A0A2I3H3R3_NOMLE
OG0008713	sp|D3YVL2|CFA70_MOUSE	tr|G1S3T5|G1S3T5_NOMLE
OG0008714	tr|D3Z7A5|D3Z7A5_MOUSE	tr|G1RT30|G1RT30_NOMLE
OG0008715	tr|E9PYF4|E9PYF4_MOUSE	tr|G1S2D7|G1S2D7_NOMLE
OG0008716	sp|G3X939|SL9A3_MOUSE	tr|G1RIY7|G1RIY7_NOMLE
OG0008717	tr|M0QWN7|M0QWN7_MOUSE	tr|A0A2I3G6G9|A0A2I3G6G9_NOMLE
OG0008718	sp|O35601|FYB1_MOUSE	tr|A0A2I3G1P3|A0A2I3G1P3_NOMLE
OG0008719	sp|O35627|NR1I3_MOUSE	tr|A0A2I3H6Q7|A0A2I3H6Q7_NOMLE
OG0008720	sp|P08228|SODC_MOUSE	tr|G1QTN4|G1QTN4_NOMLE
OG0008721	sp|P27889|HNF1B_MOUSE	tr|A0A2I3HAA4|A0A2I3HAA4_NOMLE
OG0008722	sp|P35374|AGTR2_MOUSE	tr|A0A2I3GVK7|A0A2I3GVK7_NOMLE
OG0008723	sp|P37889|FBLN2_MOUSE	tr|G1QYF7|G1QYF7_NOMLE
OG0008724	sp|P43024|CX6A1_MOUSE	tr|A0A2I3HRE2|A0A2I3HRE2_NOMLE
OG0008725	sp|P97793|ALK_MOUSE	tr|G1RZS6|G1RZS6_NOMLE
OG0008726	sp|P97794|KCNJ8_MOUSE	tr|G1QYC3|G1QYC3_NOMLE
OG0008727	sp|Q03142|FGFR4_MOUSE	tr|G1RQ38|G1RQ38_NOMLE
OG0008728	sp|Q3TIT8|SPX3_MOUSE	tr|G1QMW0|G1QMW0_NOMLE
OG0008729	sp|Q3U2U7|MET17_MOUSE	tr|G1RUW3|G1RUW3_NOMLE
OG0008730	sp|Q3U829|AP5Z1_MOUSE	tr|G1RZU9|G1RZU9_NOMLE
OG0008731	sp|Q3UIJ9|MYZAP_MOUSE	tr|A0A2I3GGJ2|A0A2I3GGJ2_NOMLE
OG0008732	sp|Q61144|PSN2_MOUSE	tr|G1RUI1|G1RUI1_NOMLE
OG0008733	sp|Q62406|IRAK1_MOUSE	tr|A0A2I3H795|A0A2I3H795_NOMLE
OG0008734	sp|Q62442|VAMP1_MOUSE	tr|G1QU66|G1QU66_NOMLE
OG0008735	sp|Q69ZB0|LRCC1_MOUSE	tr|G1QR13|G1QR13_NOMLE
OG0008736	sp|Q6KAQ7|ZZZ3_MOUSE	tr|G1REY9|G1REY9_NOMLE
OG0008737	sp|Q6PFE3|RA54B_MOUSE	tr|G1QS82|G1QS82_NOMLE
OG0008738	sp|Q6PJN8|DALD3_MOUSE	tr|G1R4T0|G1R4T0_NOMLE
OG0008739	sp|Q6R653|UN5CL_MOUSE	tr|G1QYX1|G1QYX1_NOMLE
OG0008740	sp|Q71M36|CSPG5_MOUSE	tr|G1R3E2|G1R3E2_NOMLE
OG0008741	sp|Q765I1|UTS2B_MOUSE	tr|G1R4W4|G1R4W4_NOMLE
OG0008742	sp|Q80Y19|RHGBA_MOUSE	tr|G1RI72|G1RI72_NOMLE
OG0008743	sp|Q8BGW8|VGLL2_MOUSE	tr|G1RS91|G1RS91_NOMLE
OG0008744	sp|Q8BSU2|CXL16_MOUSE	tr|A0A2I3GTD3|A0A2I3GTD3_NOMLE
OG0008745	sp|Q8BUE4|FSP1_MOUSE	tr|G1RKE4|G1RKE4_NOMLE
OG0008746	sp|Q8BUL6|PKHA1_MOUSE	tr|G1S561|G1S561_NOMLE
OG0008747	sp|Q8BVR6|RSPRY_MOUSE	tr|G1QR18|G1QR18_NOMLE
OG0008748	sp|Q8BZ33|TENS4_MOUSE	tr|G1QN08|G1QN08_NOMLE
OG0008749	sp|Q8C3F2|F120C_MOUSE	tr|A0A2I3FQS6|A0A2I3FQS6_NOMLE
OG0008750	sp|Q8CB14|LAS2_MOUSE	tr|G1RHW9|G1RHW9_NOMLE
OG0008751	sp|Q8CBR6|TSK_MOUSE	tr|A0A2I3HVZ8|A0A2I3HVZ8_NOMLE
OG0008752	sp|Q8K3A0|HSC20_MOUSE	tr|G1QPI3|G1QPI3_NOMLE
OG0008753	sp|Q8QZY2|GLCTK_MOUSE	tr|G1R637|G1R637_NOMLE
OG0008754	sp|Q8R080|GTSE1_MOUSE	tr|G1S0S7|G1S0S7_NOMLE
OG0008755	sp|Q8R3P9|SLF1_MOUSE	tr|A0A2I3HL94|A0A2I3HL94_NOMLE
OG0008756	sp|Q8VCE9|PKHH3_MOUSE	tr|G1RM15|G1RM15_NOMLE
OG0008757	sp|Q91UZ5|IMPA2_MOUSE	tr|G1RCD0|G1RCD0_NOMLE
OG0008758	sp|Q91V79|FITM1_MOUSE	tr|G1RZ12|G1RZ12_NOMLE
OG0008759	sp|Q91WA4|CXXC5_MOUSE	tr|G1RD84|G1RD84_NOMLE
OG0008760	sp|Q99P65|S29A3_MOUSE	tr|G1S2N1|G1S2N1_NOMLE
OG0008761	sp|Q9CQ20|M1IP1_MOUSE	tr|A0A2I3HWT3|A0A2I3HWT3_NOMLE
OG0008762	sp|Q9CZ28|SNF8_MOUSE	tr|G1QQX0|G1QQX0_NOMLE
OG0008763	sp|Q9CZB6|MED7_MOUSE	tr|G1QUY2|G1QUY2_NOMLE
OG0008764	sp|Q9D4J3|DCBD1_MOUSE	tr|G1RSM1|G1RSM1_NOMLE
OG0008765	sp|Q9D5V2|KLH10_MOUSE	tr|G1RK12|G1RK12_NOMLE
OG0008766	sp|Q9JLN6|ADA28_MOUSE	tr|G1S1J4|G1S1J4_NOMLE
OG0008767	sp|Q9Z205|RFXK_MOUSE	tr|G1R2W1|G1R2W1_NOMLE
OG0008769	sp|O08609|MLX_MOUSE	tr|G1RLP6|G1RLP6_NOMLE
OG0008770	sp|O35972|RM23_MOUSE	tr|A0A2I3GVT4|A0A2I3GVT4_NOMLE
OG0008772	sp|O70400|PDLI1_MOUSE	tr|G1RRJ7|G1RRJ7_NOMLE
OG0008773	sp|O88838|SPSB2_MOUSE	tr|G1SB09|G1SB09_NOMLE
OG0008774	sp|P03899|NU3M_MOUSE	tr|D4QAU2|D4QAU2_NOMLE
OG0008775	sp|P13346|FOSB_MOUSE	tr|G1QNJ0|G1QNJ0_NOMLE
OG0008776	sp|P70158|ASM3A_MOUSE	tr|G1RU96|G1RU96_NOMLE
OG0008777	sp|P70388|RAD50_MOUSE	tr|G1RQJ8|G1RQJ8_NOMLE
OG0008778	sp|P97378|I12R2_MOUSE	tr|G1RDE9|G1RDE9_NOMLE
OG0008779	sp|Q0VG85|CC162_MOUSE	tr|G1RPP9|G1RPP9_NOMLE
OG0008780	sp|Q32MD9|CDON_MOUSE	tr|G1R7B2|G1R7B2_NOMLE
OG0008781	sp|Q3TQ03|CIART_MOUSE	tr|G1RFH6|G1RFH6_NOMLE
OG0008782	sp|Q3TRR0|MAP9_MOUSE	tr|G1R2V6|G1R2V6_NOMLE
OG0008783	sp|Q3UJU9|RMD3_MOUSE	tr|G1QSL6|G1QSL6_NOMLE
OG0008784	sp|Q3US41|ESRP1_MOUSE	tr|G1QSX8|G1QSX8_NOMLE
OG0008785	sp|Q504M8|RAB26_MOUSE	tr|G1RD58|G1RD58_NOMLE
OG0008786	sp|Q5M8S2|PRS46_MOUSE	tr|A0A2I3GAY4|A0A2I3GAY4_NOMLE
OG0008787	sp|Q5SWT3|S2535_MOUSE	tr|G1RFY5|G1RFY5_NOMLE
OG0008788	sp|Q60795|NF2L2_MOUSE	tr|A0A2I3HGR6|A0A2I3HGR6_NOMLE
OG0008789	sp|Q60945|MTCP1_MOUSE	tr|G1RWF3|G1RWF3_NOMLE
OG0008790	sp|Q60980|KLF3_MOUSE	tr|G1S5B3|G1S5B3_NOMLE
OG0008791	sp|Q62318|TIF1B_MOUSE	tr|A0A2I3GID0|A0A2I3GID0_NOMLE
OG0008792	sp|Q64327|MEA1_MOUSE	tr|G1QWX5|G1QWX5_NOMLE
OG0008793	sp|Q80VR2|ELL3_MOUSE	tr|G1R073|G1R073_NOMLE
OG0008794	sp|Q80YA3|DDHD1_MOUSE	tr|G1RQ49|G1RQ49_NOMLE
OG0008795	sp|Q8BFT9|SVOP_MOUSE	tr|G1R524|G1R524_NOMLE
OG0008796	sp|Q8BGA9|OXA1L_MOUSE	tr|A0A2I3HFP8|A0A2I3HFP8_NOMLE
OG0008797	sp|Q8BN58|RHG28_MOUSE	tr|G1R5H1|G1R5H1_NOMLE
OG0008798	sp|Q8BTU7|RCCD1_MOUSE	tr|G1RNR7|G1RNR7_NOMLE
OG0008800	sp|Q8BXQ3|LRTM1_MOUSE	tr|G1R6K4|G1R6K4_NOMLE
OG0008801	sp|Q8C6Z1|MUC15_MOUSE	tr|G1S838|G1S838_NOMLE
OG0008802	sp|Q8CFA7|KLF17_MOUSE	tr|G1RUJ6|G1RUJ6_NOMLE
OG0008803	sp|Q8K1S6|SPIR2_MOUSE	tr|G1S1D5|G1S1D5_NOMLE
OG0008804	sp|Q8VD12|Z385A_MOUSE	tr|M3ZA97|M3ZA97_NOMLE
OG0008805	sp|Q8VEK0|CC50A_MOUSE	tr|A0A2I3FRG4|A0A2I3FRG4_NOMLE
OG0008806	sp|Q91V76|CK054_MOUSE	tr|A0A2I3GUC7|A0A2I3GUC7_NOMLE
OG0008807	sp|Q91YP0|L2HDH_MOUSE	tr|A0A2I3H334|A0A2I3H334_NOMLE
OG0008808	sp|Q91ZJ5|UGPA_MOUSE	tr|A0A2I3H990|A0A2I3H990_NOMLE
OG0008809	sp|Q9CWL2|CASZ1_MOUSE	tr|A0A2I3HQC4|A0A2I3HQC4_NOMLE
OG0008810	sp|Q9D0U1|DTWD2_MOUSE	tr|A0A2I3H0D6|A0A2I3H0D6_NOMLE
OG0008811	sp|Q9D4W2|MFI_MOUSE	tr|G1R6K5|G1R6K5_NOMLE
OG0008812	sp|Q9D5U8|CNBD2_MOUSE	tr|G1RHF7|G1RHF7_NOMLE
OG0008813	sp|Q9D6N5|NC2A_MOUSE	tr|G1R1X5|G1R1X5_NOMLE
OG0008814	sp|Q9DAR7|DCPS_MOUSE	tr|A0A2I3G3G5|A0A2I3G3G5_NOMLE
OG0008815	sp|Q9DBT9|M2GD_MOUSE	tr|G1RQP4|G1RQP4_NOMLE
OG0008816	sp|Q9DC29|ABCB6_MOUSE	tr|G1RD55|G1RD55_NOMLE
OG0008817	sp|Q9DCB4|ARP21_MOUSE	tr|G1QY44|G1QY44_NOMLE
OG0008818	sp|Q9EP89|LACTB_MOUSE	tr|G1RNM5|G1RNM5_NOMLE
OG0008819	sp|Q9EPZ6|TBX18_MOUSE	tr|G1RQM8|G1RQM8_NOMLE
OG0008820	sp|Q9ERE9|JIP2_MOUSE	tr|A0A2I3GRZ1|A0A2I3GRZ1_NOMLE
OG0008821	sp|Q9QXY1|ZO3_MOUSE	tr|G1QQY3|G1QQY3_NOMLE
OG0008822	sp|Q9QYJ7|DS13B_MOUSE	tr|A0A2I3HHQ6|A0A2I3HHQ6_NOMLE
OG0008823	sp|Q9R0B6|LAMC3_MOUSE	tr|G1RPW8|G1RPW8_NOMLE
OG0008824	sp|Q9R0L6|PCM1_MOUSE	tr|G1QRU5|G1QRU5_NOMLE
OG0008825	sp|Q9Z0E3|AIRE_MOUSE	tr|A0A2I3GRW4|A0A2I3GRW4_NOMLE
OG0008826	sp|A1E960|ODAM_MOUSE	tr|G1R7Z0|G1R7Z0_NOMLE
OG0008827	sp|B2RQL2|STOX1_MOUSE	tr|G1RLU2|G1RLU2_NOMLE
OG0008828	sp|E9Q612|PTPRO_MOUSE	tr|G1QVF0|G1QVF0_NOMLE
OG0008829	sp|G3UW36|C97D2_MOUSE	tr|A0A2I3HC06|A0A2I3HC06_NOMLE
OG0008830	sp|O08537|ESR2_MOUSE	tr|G1RVD6|G1RVD6_NOMLE
OG0008831	sp|O89116|VTI1A_MOUSE	tr|A0A2I3HV17|A0A2I3HV17_NOMLE
OG0008832	sp|P29477|NOS2_MOUSE	tr|G1QMC7|G1QMC7_NOMLE
OG0008833	sp|P35576|G6PC1_MOUSE	tr|G1RMH0|G1RMH0_NOMLE
OG0008834	sp|P41047|TNFL6_MOUSE	tr|G1RZ55|G1RZ55_NOMLE
OG0008835	sp|P43136|NR2F6_MOUSE	tr|A0A2I3HP80|A0A2I3HP80_NOMLE
OG0008836	sp|P56480|ATPB_MOUSE	tr|A0A2I3G1J4|A0A2I3G1J4_NOMLE
OG0008837	sp|P97821|CATC_MOUSE	tr|G1S222|G1S222_NOMLE
OG0008838	sp|Q00623|APOA1_MOUSE	tr|G1R6X5|G1R6X5_NOMLE
OG0008839	sp|Q059Y8|DCST1_MOUSE	tr|A0A2I3H720|A0A2I3H720_NOMLE
OG0008840	sp|Q148A4|PPR32_MOUSE	tr|G1QQK7|G1QQK7_NOMLE
OG0008841	sp|Q3TKY6|CWC27_MOUSE	tr|G1QSZ5|G1QSZ5_NOMLE
OG0008842	tr|Q3TQ88|Q3TQ88_MOUSE	tr|A0A2I3GZ52|A0A2I3GZ52_NOMLE
OG0008843	sp|Q3UHC2|LRRK1_MOUSE	tr|G1QJY7|G1QJY7_NOMLE
OG0008844	sp|Q3UMF9|FAXC_MOUSE	tr|A0A2I3GP94|A0A2I3GP94_NOMLE
OG0008845	sp|Q3UN04|UBP30_MOUSE	tr|A0A2I3GKQ9|A0A2I3GKQ9_NOMLE
OG0008846	sp|Q3UQN2|FCHO2_MOUSE	tr|G1QXM5|G1QXM5_NOMLE
OG0008847	sp|Q497L8|S22AG_MOUSE	tr|G1RQN1|G1RQN1_NOMLE
OG0008848	sp|Q50L42|PA24E_MOUSE	tr|G1QV72|G1QV72_NOMLE
OG0008849	sp|Q6ZQ29|TAOK2_MOUSE	tr|A0A2I3HGL1|A0A2I3HGL1_NOMLE
OG0008850	sp|Q78JT3|3HAO_MOUSE	tr|G1S437|G1S437_NOMLE
OG0008851	sp|Q8BHJ9|SLU7_MOUSE	tr|A0A2I3I0I7|A0A2I3I0I7_NOMLE
OG0008852	sp|Q8C0E3|TRI47_MOUSE	tr|G1QMF3|G1QMF3_NOMLE
OG0008853	sp|Q8CI15|SPHK1_MOUSE	tr|G1QPH7|G1QPH7_NOMLE
OG0008854	sp|Q8CI52|ASTRC_MOUSE	tr|G1QXN3|G1QXN3_NOMLE
OG0008855	sp|Q8K348|ACV1C_MOUSE	tr|G1QJ68|G1QJ68_NOMLE
OG0008856	sp|Q8VCZ2|TM45B_MOUSE	tr|G1R7D6|G1R7D6_NOMLE
OG0008857	sp|Q91VI7|RINI_MOUSE	tr|G1RA40|G1RA40_NOMLE
OG0008858	sp|Q99KJ5|TCF19_MOUSE	tr|G1R1E9|G1R1E9_NOMLE
OG0008859	sp|Q99KR7|PPIF_MOUSE	tr|A0A2I3GB12|A0A2I3GB12_NOMLE
OG0008860	sp|Q99KX1|MLF2_MOUSE	tr|G1QXH4|G1QXH4_NOMLE
OG0008861	sp|Q99P31|HPBP1_MOUSE	tr|G1RHK9|G1RHK9_NOMLE
OG0008862	sp|Q9CQK3|RDM1_MOUSE	tr|G1RVG9|G1RVG9_NOMLE
OG0008863	sp|Q9CWI3|BCCIP_MOUSE	tr|G1QIX7|G1QIX7_NOMLE
OG0008864	sp|Q9CYB0|TRI13_MOUSE	tr|A0A2I3HV45|A0A2I3HV45_NOMLE
OG0008865	sp|Q9D0I9|SYRC_MOUSE	tr|G1QYA4|G1QYA4_NOMLE
OG0008866	sp|Q9D0J8|PTMS_MOUSE	tr|G1QXH6|G1QXH6_NOMLE
OG0008867	sp|Q9D8P4|RM17_MOUSE	tr|A0A2I3HYX7|A0A2I3HYX7_NOMLE
OG0008868	sp|Q9D9W6|F217A_MOUSE	tr|A0A2I3H3M3|A0A2I3H3M3_NOMLE
OG0008869	sp|Q9DB10|EMRE_MOUSE	tr|G1S0Y2|G1S0Y2_NOMLE
OG0008870	sp|Q9DBS5|KLC4_MOUSE	tr|G1QWG3|G1QWG3_NOMLE
OG0008871	sp|Q9DCX7|TM174_MOUSE	tr|G1QXN4|G1QXN4_NOMLE
OG0008872	sp|Q9JKJ9|CP39A_MOUSE	tr|G1QX67|G1QX67_NOMLE
OG0008873	sp|Q9QZ67|PPM1D_MOUSE	tr|A0A2I3HCK0|A0A2I3HCK0_NOMLE
OG0008874	sp|Q9R001|ATS5_MOUSE	tr|G1QR75|G1QR75_NOMLE
OG0008875	sp|Q9Z2B1|I18RA_MOUSE	tr|G1RX82|G1RX82_NOMLE
OG0008876	sp|V9GXK1|PIRC2_MOUSE	tr|A0A2I3HUB6|A0A2I3HUB6_NOMLE
OG0008877	tr|A6H6S0|A6H6S0_MOUSE	tr|G1RF95|G1RF95_NOMLE
OG0008878	sp|B1AVY7|KI16B_MOUSE	tr|A0A2I3HLC8|A0A2I3HLC8_NOMLE
OG0008879	tr|E9Q8N6|E9Q8N6_MOUSE	tr|G1QNC8|G1QNC8_NOMLE
OG0008880	tr|G3UYQ4|G3UYQ4_MOUSE	tr|G1RQ96|G1RQ96_NOMLE
OG0008881	sp|O54818|TPD53_MOUSE	tr|A0A2I3HG56|A0A2I3HG56_NOMLE
OG0008882	sp|O55125|NIPS1_MOUSE	tr|G1QSF3|G1QSF3_NOMLE
OG0008883	sp|O88940|MUSC_MOUSE	tr|G1RL10|G1RL10_NOMLE
OG0008884	sp|P15314|IRF1_MOUSE	tr|G1RQC9|G1RQC9_NOMLE
OG0008885	sp|P45878|FKBP2_MOUSE	tr|G1QY98|G1QY98_NOMLE
OG0008886	sp|P53996|CNBP_MOUSE	tr|A0A2I3GB54|A0A2I3GB54_NOMLE
OG0008887	sp|P62881|GNB5_MOUSE	tr|A0A2I3GJ08|A0A2I3GJ08_NOMLE
OG0008888	sp|P70211|DCC_MOUSE	tr|G1RMH8|G1RMH8_NOMLE
OG0008889	sp|P97299|SFRP2_MOUSE	tr|G1R239|G1R239_NOMLE
OG0008890	sp|Q01822|HXD1_MOUSE	tr|G1R257|G1R257_NOMLE
OG0008891	sp|Q04841|3MG_MOUSE	tr|A0A2I3HZ44|A0A2I3HZ44_NOMLE
OG0008892	sp|Q0KK56|F184B_MOUSE	tr|A0A2I3HXP9|A0A2I3HXP9_NOMLE
OG0008893	sp|Q148B6|SPERI_MOUSE	tr|G1RHK1|G1RHK1_NOMLE
OG0008894	sp|Q148W8|STYL2_MOUSE	tr|G1RXK3|G1RXK3_NOMLE
OG0008895	sp|Q14AX6|CDK12_MOUSE	tr|M3ZC64|M3ZC64_NOMLE
OG0008896	sp|Q3TYX3|SMYD5_MOUSE	tr|G1RHG2|G1RHG2_NOMLE
OG0008897	sp|Q3U0Y2|TM35B_MOUSE	tr|G1QTI6|G1QTI6_NOMLE
OG0008898	sp|Q4JIM5|ABL2_MOUSE	tr|G1S0A6|G1S0A6_NOMLE
OG0008899	sp|Q52KB6|C2CD3_MOUSE	tr|G1S5D1|G1S5D1_NOMLE
OG0008900	sp|Q5HZK2|NRSN2_MOUSE	tr|A0A2I3GN06|A0A2I3GN06_NOMLE
OG0008901	sp|Q5SSI6|UTP18_MOUSE	tr|G1R8Z9|G1R8Z9_NOMLE
