Orthogroup	Mus_musculus	Pan_troglodytes
OG0009436	tr|Q3TQ88|Q3TQ88_MOUSE	tr|A0A2I3SY47|A0A2I3SY47_PANTR
OG0009437	sp|Q3UHC2|LRRK1_MOUSE	tr|K7BGJ3|K7BGJ3_PANTR
OG0009438	sp|Q3UK10|B9D2_MOUSE	tr|K7D2U4|K7D2U4_PANTR
OG0009439	sp|Q3UMF9|FAXC_MOUSE	tr|H2QTF9|H2QTF9_PANTR
OG0009440	sp|Q3UN04|UBP30_MOUSE	tr|H2Q6T9|H2Q6T9_PANTR
OG0009441	sp|Q3UQN2|FCHO2_MOUSE	tr|K7CMX2|K7CMX2_PANTR
OG0009442	sp|Q497L8|S22AG_MOUSE	tr|H2QTJ9|H2QTJ9_PANTR
OG0009443	sp|Q50L42|PA24E_MOUSE	tr|H2Q988|H2Q988_PANTR
OG0009444	sp|Q6ZQ29|TAOK2_MOUSE	tr|K7CMN1|K7CMN1_PANTR
OG0009445	sp|Q78JT3|3HAO_MOUSE	tr|A0A2I3TGC8|A0A2I3TGC8_PANTR
OG0009446	sp|Q8BHJ9|SLU7_MOUSE	tr|A0A2I3SPP3|A0A2I3SPP3_PANTR
OG0009447	sp|Q8BRJ4|PPR3E_MOUSE	tr|H2RD46|H2RD46_PANTR
OG0009448	sp|Q8BWW9|PKN2_MOUSE	tr|H2PZC4|H2PZC4_PANTR
OG0009449	sp|Q8C0E3|TRI47_MOUSE	tr|H2QDW6|H2QDW6_PANTR
OG0009450	sp|Q8CI15|SPHK1_MOUSE	tr|K7ABY4|K7ABY4_PANTR
OG0009451	sp|Q8CI52|ASTRC_MOUSE	tr|H2R140|H2R140_PANTR
OG0009452	sp|Q8K348|ACV1C_MOUSE	tr|H2QIU8|H2QIU8_PANTR
OG0009453	sp|Q8VCZ2|TM45B_MOUSE	tr|A0A2J8N150|A0A2J8N150_PANTR
OG0009454	sp|Q91VR8|BRK1_MOUSE	tr|K7DHI6|K7DHI6_PANTR
OG0009455	sp|Q99KJ5|TCF19_MOUSE	sp|Q7YR48|TCF19_PANTR
OG0009456	sp|Q99KR7|PPIF_MOUSE	tr|H2Q253|H2Q253_PANTR
OG0009457	sp|Q99KX1|MLF2_MOUSE	tr|A0A2I3SQ82|A0A2I3SQ82_PANTR
OG0009458	sp|Q99P31|HPBP1_MOUSE	tr|K7B582|K7B582_PANTR
OG0009459	sp|Q99PG2|OGFR_MOUSE	tr|H2R8T4|H2R8T4_PANTR
OG0009460	sp|Q9CQK3|RDM1_MOUSE	tr|H2QCQ8|H2QCQ8_PANTR
OG0009461	sp|Q9CWI3|BCCIP_MOUSE	tr|H2Q2R4|H2Q2R4_PANTR
OG0009462	sp|Q9CYB0|TRI13_MOUSE	tr|H2Q7K8|H2Q7K8_PANTR
OG0009463	sp|Q9D0B1|ZN524_MOUSE	tr|H2QH73|H2QH73_PANTR
OG0009464	sp|Q9D0I9|SYRC_MOUSE	tr|H2QRZ0|H2QRZ0_PANTR
OG0009465	sp|Q9D0J8|PTMS_MOUSE	tr|A0A2I3REK5|A0A2I3REK5_PANTR
OG0009466	sp|Q9D6Z0|ALKB7_MOUSE	tr|H2QF45|H2QF45_PANTR
OG0009467	sp|Q9D8P4|RM17_MOUSE	tr|H2Q327|H2Q327_PANTR
OG0009468	sp|Q9D9W6|F217A_MOUSE	tr|A0A2I3RS19|A0A2I3RS19_PANTR
OG0009469	sp|Q9DB10|EMRE_MOUSE	tr|K7AKX1|K7AKX1_PANTR
OG0009470	sp|Q9DBS5|KLC4_MOUSE	tr|A0A2J8P024|A0A2J8P024_PANTR
OG0009471	sp|Q9DCX7|TM174_MOUSE	tr|H2QR24|H2QR24_PANTR
OG0009472	sp|Q9JJS7|P2RY4_MOUSE	tr|H2RCL9|H2RCL9_PANTR
OG0009473	sp|Q9JKJ9|CP39A_MOUSE	tr|A0A2I3SQE5|A0A2I3SQE5_PANTR
OG0009474	sp|Q9QZ67|PPM1D_MOUSE	tr|G2HHX8|G2HHX8_PANTR
OG0009475	sp|Q9R001|ATS5_MOUSE	tr|K7C8I8|K7C8I8_PANTR
OG0009476	sp|Q9Z2B1|I18RA_MOUSE	tr|H2QIG7|H2QIG7_PANTR
OG0009477	sp|Q9Z2U0|PSA7_MOUSE	tr|H2QKQ2|H2QKQ2_PANTR
OG0009478	sp|V9GXK1|PIRC2_MOUSE	tr|A0A2I3RFW1|A0A2I3RFW1_PANTR
OG0009479	sp|A0A1W2P872|NOVA2_MOUSE	tr|H2R5Z2|H2R5Z2_PANTR
OG0009480	tr|A6H6S0|A6H6S0_MOUSE	tr|K7C830|K7C830_PANTR
OG0009481	sp|B1AVY7|KI16B_MOUSE	tr|A0A2I3STF0|A0A2I3STF0_PANTR
OG0009482	tr|E9Q8N6|E9Q8N6_MOUSE	tr|H2R0I8|H2R0I8_PANTR
OG0009483	tr|G3UYQ4|G3UYQ4_MOUSE	tr|H2QTJ3|H2QTJ3_PANTR
OG0009484	sp|O54818|TPD53_MOUSE	tr|A0A2I3S1K1|A0A2I3S1K1_PANTR
OG0009485	sp|O55125|NIPS1_MOUSE	tr|H2QLG2|H2QLG2_PANTR
OG0009486	sp|O88940|MUSC_MOUSE	tr|H2R068|H2R068_PANTR
OG0009487	sp|P15314|IRF1_MOUSE	tr|H2QRG4|H2QRG4_PANTR
OG0009488	sp|P45878|FKBP2_MOUSE	tr|A0A2I3S5B2|A0A2I3S5B2_PANTR
OG0009489	sp|P49718|MCM5_MOUSE	tr|H2QLK2|H2QLK2_PANTR
OG0009490	sp|P53996|CNBP_MOUSE	tr|A0A2I3ST40|A0A2I3ST40_PANTR
OG0009491	sp|P62881|GNB5_MOUSE	tr|H2Q9G5|H2Q9G5_PANTR
OG0009492	sp|P70211|DCC_MOUSE	tr|A0A2I3RV08|A0A2I3RV08_PANTR
OG0009493	sp|P97299|SFRP2_MOUSE	tr|H2QQB0|H2QQB0_PANTR
OG0009494	sp|Q01822|HXD1_MOUSE	tr|A0A2I3TLS1|A0A2I3TLS1_PANTR
OG0009495	sp|Q04841|3MG_MOUSE	tr|A0A2I3RCT7|A0A2I3RCT7_PANTR
OG0009496	sp|Q0KK56|F184B_MOUSE	tr|H2QP98|H2QP98_PANTR
OG0009497	sp|Q148B6|SPERI_MOUSE	tr|H2QWV5|H2QWV5_PANTR
OG0009498	sp|Q148W8|STYL2_MOUSE	tr|H2R3E8|H2R3E8_PANTR
OG0009499	sp|Q14AX6|CDK12_MOUSE	tr|K7CGF7|K7CGF7_PANTR
OG0009500	sp|Q3TYX3|SMYD5_MOUSE	tr|H2QI43|H2QI43_PANTR
OG0009501	sp|Q3U0Y2|TM35B_MOUSE	tr|H2PYM0|H2PYM0_PANTR
OG0009502	sp|Q3UH99|SHSA6_MOUSE	tr|H2R9J4|H2R9J4_PANTR
OG0009503	sp|Q4JIM5|ABL2_MOUSE	tr|A0A2I3TWE6|A0A2I3TWE6_PANTR
OG0009504	sp|Q4VBE4|EGFLA_MOUSE	tr|A0A2I3T9N5|A0A2I3T9N5_PANTR
OG0009505	sp|Q52KB6|C2CD3_MOUSE	tr|A0A2I3RGJ3|A0A2I3RGJ3_PANTR
OG0009506	sp|Q5HZK2|NRSN2_MOUSE	tr|H2RES5|H2RES5_PANTR
OG0009507	sp|Q61361|PGCB_MOUSE	tr|H2R8K1|H2R8K1_PANTR
OG0009508	sp|Q61466|SMRD1_MOUSE	tr|A0A2I3S359|A0A2I3S359_PANTR
OG0009509	sp|Q62388|ATM_MOUSE	tr|H2RAN4|H2RAN4_PANTR
OG0009510	sp|Q62407|SPEG_MOUSE	tr|H2QJH0|H2QJH0_PANTR
OG0009511	sp|Q810P2|OD3L1_MOUSE	tr|H2Q9U7|H2Q9U7_PANTR
OG0009512	sp|Q8BGS7|CEPT1_MOUSE	tr|A0A2I3TUN1|A0A2I3TUN1_PANTR
OG0009513	sp|Q8BH82|NAPEP_MOUSE	tr|H2QV64|H2QV64_PANTR
OG0009514	sp|Q8BHP7|OLM2A_MOUSE	tr|K7C5H9|K7C5H9_PANTR
OG0009515	sp|Q8BID6|ZBT46_MOUSE	tr|A0A2J8KNA2|A0A2J8KNA2_PANTR
OG0009516	sp|Q8BMD5|CDAC1_MOUSE	tr|K7B8T4|K7B8T4_PANTR
OG0009517	sp|Q8BUJ9|LRP12_MOUSE	tr|K7BJL2|K7BJL2_PANTR
OG0009518	sp|Q8CG46|SMC5_MOUSE	tr|H2R1T4|H2R1T4_PANTR
OG0009519	sp|Q8CGT6|PIWL4_MOUSE	tr|A0A2I3TEJ7|A0A2I3TEJ7_PANTR
OG0009520	sp|Q8CHP0|ZC3H3_MOUSE	tr|H2QWU2|H2QWU2_PANTR
OG0009521	sp|Q8K2U2|ALKB6_MOUSE	tr|H2QG53|H2QG53_PANTR
OG0009522	sp|Q8K301|DDX52_MOUSE	tr|H2QCS3|H2QCS3_PANTR
OG0009523	sp|Q8VED9|LEGL_MOUSE	tr|K6ZZC6|K6ZZC6_PANTR
OG0009524	sp|Q8VIK2|M17L2_MOUSE	tr|H2QFS8|H2QFS8_PANTR
OG0009525	sp|Q8VIM0|HAVR2_MOUSE	tr|H2QRW0|H2QRW0_PANTR
OG0009526	sp|Q91WQ3|SYYC_MOUSE	tr|A0A2I3REM4|A0A2I3REM4_PANTR
OG0009527	sp|Q91YI6|GLD2_MOUSE	tr|H2R5N3|H2R5N3_PANTR
OG0009528	sp|Q99J25|MRM1_MOUSE	tr|H2R9M4|H2R9M4_PANTR
OG0009529	sp|Q99KN2|CIAO1_MOUSE	tr|H2QIC7|H2QIC7_PANTR
OG0009530	sp|Q99PE8|ABCG5_MOUSE	tr|H2QHU0|H2QHU0_PANTR
OG0009531	sp|Q9CQX4|PAF15_MOUSE	tr|A0A2I3TFW7|A0A2I3TFW7_PANTR
OG0009532	sp|Q9CX80|CYGB_MOUSE	tr|K7AH89|K7AH89_PANTR
OG0009533	sp|Q9CYQ7|NARF_MOUSE	tr|A0A2I3SZD1|A0A2I3SZD1_PANTR
OG0009534	sp|Q9D495|SYCE1_MOUSE	tr|H2Q2U1|H2Q2U1_PANTR
OG0009535	sp|Q9D5K4|S1PBP_MOUSE	tr|A0A2J8JC26|A0A2J8JC26_PANTR
OG0009536	sp|Q9DBU2|NAA60_MOUSE	tr|A0A2I3S8L7|A0A2I3S8L7_PANTR
OG0009537	sp|Q9EPU5|TNR21_MOUSE	tr|K7DAS5|K7DAS5_PANTR
OG0009538	sp|Q9QWH1|PHC2_MOUSE	tr|H2PYL7|H2PYL7_PANTR
OG0009539	sp|Q9Z2E4|PPR17_MOUSE	tr|H2QUE2|H2QUE2_PANTR
OG0009540	tr|A0A286YDU8|A0A286YDU8_MOUSE	tr|A0A2I3RR40|A0A2I3RR40_PANTR
OG0009541	sp|A2AKB9|DCA10_MOUSE	tr|H2QXA6|H2QXA6_PANTR
OG0009542	sp|A6PWV3|IZUM3_MOUSE	tr|A0A2I3SGH5|A0A2I3SGH5_PANTR
OG0009543	sp|E9PZZ1|PRD13_MOUSE	tr|H2R725|H2R725_PANTR
OG0009544	sp|O35367|KERA_MOUSE	tr|H2Q6L2|H2Q6L2_PANTR
OG0009545	sp|O35683|NDUA1_MOUSE	tr|H2QZ22|H2QZ22_PANTR
OG0009546	sp|O35855|BCAT2_MOUSE	tr|H2QGS7|H2QGS7_PANTR
OG0009547	sp|O54998|FKBP7_MOUSE	tr|H2QJ22|H2QJ22_PANTR
OG0009548	sp|O70139|IPKG_MOUSE	tr|K7D3D0|K7D3D0_PANTR
OG0009549	sp|O88952|LIN7C_MOUSE	tr|H2R0V3|H2R0V3_PANTR
OG0009550	sp|P19785|ESR1_MOUSE	tr|A0A2J8Q9X9|A0A2J8Q9X9_PANTR
OG0009551	sp|P20293|TBXT_MOUSE	tr|H2QU10|H2QU10_PANTR
OG0009552	sp|P28825|MEP1A_MOUSE	tr|A0A2I3RB52|A0A2I3RB52_PANTR
OG0009553	sp|P46414|CDN1B_MOUSE	tr|H2Q5H2|H2Q5H2_PANTR
OG0009554	sp|P50992|ATP4B_MOUSE	tr|H2Q7U5|H2Q7U5_PANTR
OG0009555	sp|P59113|FERM1_MOUSE	tr|K7BYU8|K7BYU8_PANTR
OG0009556	sp|P63248|IPKA_MOUSE	tr|H2QWB4|H2QWB4_PANTR
OG0009557	sp|Q0ZLH2|PJVK_MOUSE	tr|A0A2J8PRG2|A0A2J8PRG2_PANTR
OG0009558	sp|Q3TZX3|S2533_MOUSE	tr|H2PXY6|H2PXY6_PANTR
OG0009559	sp|Q60803|TRAF3_MOUSE	tr|H2Q8Y3|H2Q8Y3_PANTR
OG0009560	sp|Q61727|I10R1_MOUSE	tr|A0A2I3T649|A0A2I3T649_PANTR
OG0009561	sp|Q62273|S26A2_MOUSE	tr|H2QRS4|H2QRS4_PANTR
OG0009562	sp|Q62422|OSTF1_MOUSE	tr|A0A2I3SS18|A0A2I3SS18_PANTR
OG0009563	sp|Q66JT5|TPGS2_MOUSE	tr|A0A2I3SLJ7|A0A2I3SLJ7_PANTR
OG0009564	sp|Q6IMH0|TEPP_MOUSE	tr|H2QB79|H2QB79_PANTR
OG0009565	sp|Q6PD10|IP6K1_MOUSE	tr|H2QMM3|H2QMM3_PANTR
OG0009566	sp|Q6Q783|KMT5C_MOUSE	tr|H2QH60|H2QH60_PANTR
OG0009567	sp|Q78DX7|ROS1_MOUSE	tr|A0A2I3SW69|A0A2I3SW69_PANTR
OG0009568	sp|Q7M6Y2|SOX11_MOUSE	tr|A0A2I3TNT6|A0A2I3TNT6_PANTR
OG0009569	sp|Q7TS63|ZFAT_MOUSE	tr|K7DPR0|K7DPR0_PANTR
OG0009570	sp|Q7TT52|PP14D_MOUSE	tr|A0A2I3S069|A0A2I3S069_PANTR
OG0009571	sp|Q80XE1|RIC8B_MOUSE	tr|H2RB00|H2RB00_PANTR
OG0009572	sp|Q8BGW2|WBP1L_MOUSE	tr|A0A2I3T7I0|A0A2I3T7I0_PANTR
OG0009573	sp|Q8BHJ6|SERC5_MOUSE	tr|A0A2I3TBE1|A0A2I3TBE1_PANTR
OG0009574	sp|Q8BK67|RCC2_MOUSE	tr|K7ABL4|K7ABL4_PANTR
OG0009575	sp|Q8BTY1|KAT1_MOUSE	tr|A0A2I3RGB6|A0A2I3RGB6_PANTR
OG0009576	sp|Q8C1E7|TACAN_MOUSE	tr|A0A2I3TE68|A0A2I3TE68_PANTR
OG0009577	sp|Q8CGA3|LAT4_MOUSE	tr|A0A2I3STA1|A0A2I3STA1_PANTR
OG0009578	sp|Q8CI85|CAH12_MOUSE	tr|A0A2I3RZF9|A0A2I3RZF9_PANTR
OG0009579	sp|Q8R0Y8|S2542_MOUSE	tr|H2QFU6|H2QFU6_PANTR
OG0009580	sp|Q8R205|ZC3HA_MOUSE	tr|H2Q676|H2Q676_PANTR
OG0009581	sp|Q8VCK5|KLH20_MOUSE	tr|H2Q0M8|H2Q0M8_PANTR
OG0009582	sp|Q8VHI4|CARTF_MOUSE	tr|A0A2I3T0X6|A0A2I3T0X6_PANTR
OG0009583	sp|Q8VHI5|VITRN_MOUSE	tr|H2R8V5|H2R8V5_PANTR
OG0009584	sp|Q8VHX2|EDAD_MOUSE	tr|A0A2I3T2D8|A0A2I3T2D8_PANTR
OG0009585	sp|Q91WK0|LRRF2_MOUSE	tr|A0A2I3RNR6|A0A2I3RNR6_PANTR
OG0009586	sp|Q99LJ1|FUCO_MOUSE	tr|A0A2I3TCN0|A0A2I3TCN0_PANTR
OG0009587	sp|Q99N96|RM01_MOUSE	tr|K7DU26|K7DU26_PANTR
OG0009588	sp|Q9D1N4|MYMK_MOUSE	tr|H2R2T5|H2R2T5_PANTR
OG0009589	sp|Q9D311|DOXA2_MOUSE	tr|H2Q9C6|H2Q9C6_PANTR
OG0009590	sp|Q9D4V6|TO20L_MOUSE	tr|H2R0M3|H2R0M3_PANTR
OG0009591	sp|Q9D9K8|IQCF1_MOUSE	tr|H2QMQ1|H2QMQ1_PANTR
OG0009592	sp|Q9DAQ4|CB081_MOUSE	tr|A0A2I3TGV4|A0A2I3TGV4_PANTR
OG0009593	sp|Q9JHI9|S40A1_MOUSE	tr|H2QJ48|H2QJ48_PANTR
OG0009594	sp|Q9JL19|NCOA6_MOUSE	tr|A0A2J8JYJ1|A0A2J8JYJ1_PANTR
OG0009595	sp|Q9QXF8|GNMT_MOUSE	tr|H2QT12|H2QT12_PANTR
OG0009596	sp|Q9QXQ1|PDE7B_MOUSE	tr|H2QTS7|H2QTS7_PANTR
OG0009597	sp|Q9R0N6|SYT8_MOUSE	tr|A0A2I3SAD1|A0A2I3SAD1_PANTR
OG0009598	tr|A2A716|A2A716_MOUSE	tr|K7D7R1|K7D7R1_PANTR
OG0009599	sp|A2A870|FBF1_MOUSE	tr|A0A2I3SXT6|A0A2I3SXT6_PANTR
OG0009600	sp|E9PUL5|PRRT2_MOUSE	tr|A0A2I3T6U6|A0A2I3T6U6_PANTR
OG0009601	tr|J3QNE4|J3QNE4_MOUSE	tr|H2QXJ1|H2QXJ1_PANTR
OG0009602	sp|O08581|KCNK1_MOUSE	tr|A0A2I3T9P7|A0A2I3T9P7_PANTR
OG0009603	sp|O35173|KCNS1_MOUSE	sp|A4K2N8|KCNS1_PANTR
OG0009604	sp|O35227|ADAM7_MOUSE	tr|A0A2I3TRM0|A0A2I3TRM0_PANTR
OG0009605	sp|O35679|ISK4_MOUSE	tr|H2R6Q7|H2R6Q7_PANTR
OG0009606	sp|O70579|PM34_MOUSE	tr|K7CVJ1|K7CVJ1_PANTR
OG0009607	sp|O88512|AP1G2_MOUSE	tr|A0A2J8QK59|A0A2J8QK59_PANTR
OG0009608	sp|P24699|MYF5_MOUSE	tr|H2Q6J3|H2Q6J3_PANTR
OG0009609	sp|P28352|APEX1_MOUSE	sp|A2T6Y4|APEX1_PANTR
OG0009610	sp|P48986|NDF6_MOUSE	tr|H2QUE0|H2QUE0_PANTR
OG0009611	sp|P58355|S45A2_MOUSE	tr|A0A2J8Q9G7|A0A2J8Q9G7_PANTR
OG0009612	sp|P98084|APBA2_MOUSE	tr|A0A2I3TBF6|A0A2I3TBF6_PANTR
OG0009613	sp|Q14BI2|GRM2_MOUSE	tr|H2R892|H2R892_PANTR
OG0009614	sp|Q3U435|MMP25_MOUSE	tr|A0A2I3SF35|A0A2I3SF35_PANTR
OG0009615	sp|Q3V016|HIPK4_MOUSE	tr|H2QGC4|H2QGC4_PANTR
OG0009616	sp|Q5SRX1|TM1L2_MOUSE	tr|K7C4A4|K7C4A4_PANTR
OG0009617	sp|Q5SV80|MYO19_MOUSE	tr|H2QCR4|H2QCR4_PANTR
OG0009618	sp|Q5U680|SAMC_MOUSE	tr|K7BUR1|K7BUR1_PANTR
OG0009619	sp|Q66JX5|CEP43_MOUSE	tr|A0A2I3T670|A0A2I3T670_PANTR
OG0009620	sp|Q69ZK7|F214A_MOUSE	tr|A0A2I3RMW2|A0A2I3RMW2_PANTR
OG0009621	sp|Q6PFX2|BEND6_MOUSE	tr|H2QT87|H2QT87_PANTR
OG0009622	sp|Q6ZPR1|CFA97_MOUSE	tr|A0A2I3S6A0|A0A2I3S6A0_PANTR
OG0009623	sp|Q80X82|SYMPK_MOUSE	tr|A0A2I3RIF7|A0A2I3RIF7_PANTR
OG0009624	sp|Q80YR6|CTIP_MOUSE	tr|H2QZP0|H2QZP0_PANTR
OG0009625	sp|Q810P3|CDKN3_MOUSE	tr|H2Q8C0|H2Q8C0_PANTR
OG0009626	sp|Q8BH32|SUSD4_MOUSE	tr|A0A2J8K938|A0A2J8K938_PANTR
OG0009627	sp|Q8BKK5|ZN689_MOUSE	tr|H2QAY2|H2QAY2_PANTR
OG0009628	sp|Q8BVG4|DPP9_MOUSE	tr|K7BQ85|K7BQ85_PANTR
OG0009629	sp|Q8BY98|SWAHD_MOUSE	tr|A0A2I3SSY5|A0A2I3SSY5_PANTR
OG0009630	sp|Q8C190|VP9D1_MOUSE	tr|K7DS22|K7DS22_PANTR
OG0009631	sp|Q8CF31|CK094_MOUSE	tr|A0A2I3T3H1|A0A2I3T3H1_PANTR
OG0009632	sp|Q8CFT2|SET1B_MOUSE	tr|A0A2I3RBF6|A0A2I3RBF6_PANTR
OG0009633	sp|Q8K0V4|CNOT3_MOUSE	tr|H2R0F5|H2R0F5_PANTR
OG0009634	sp|Q8K3V4|PADI6_MOUSE	tr|A0A2I3T077|A0A2I3T077_PANTR
OG0009635	sp|Q8R218|T150B_MOUSE	tr|H2QH59|H2QH59_PANTR
OG0009636	sp|Q8R3S6|EXOC1_MOUSE	tr|H2R146|H2R146_PANTR
OG0009637	sp|Q8R480|NUP85_MOUSE	tr|A0A2I3RI68|A0A2I3RI68_PANTR
OG0009638	sp|Q8VCK7|SYCN_MOUSE	tr|H2QGA0|H2QGA0_PANTR
OG0009639	sp|Q8VDI1|ESIP1_MOUSE	tr|A0A2I3S1X7|A0A2I3S1X7_PANTR
OG0009640	sp|Q8VEL0|MSPD1_MOUSE	tr|H2QZ54|H2QZ54_PANTR
OG0009641	sp|Q91VA6|PDIP2_MOUSE	tr|A0A2I3TLE4|A0A2I3TLE4_PANTR
OG0009642	sp|Q91WG5|AAKG2_MOUSE	tr|A0A2I3TLI0|A0A2I3TLI0_PANTR
OG0009643	sp|Q91ZD1|OSR2_MOUSE	tr|A0A2I3TX52|A0A2I3TX52_PANTR
OG0009644	sp|Q924S7|SPRE2_MOUSE	tr|A0A2I3RME8|A0A2I3RME8_PANTR
OG0009645	sp|Q99P25|TXIP1_MOUSE	tr|H2QBC6|H2QBC6_PANTR
OG0009646	sp|Q9CQ66|DYT2B_MOUSE	tr|H2QP08|H2QP08_PANTR
OG0009647	sp|Q9CWK3|CD2B2_MOUSE	tr|K7BFX6|K7BFX6_PANTR
OG0009648	sp|Q9CWQ8|CAST1_MOUSE	tr|K7CW07|K7CW07_PANTR
OG0009649	sp|Q9D4V0|EKI1_MOUSE	tr|H2Q5L6|H2Q5L6_PANTR
OG0009650	sp|Q9DAL3|CCD54_MOUSE	tr|H2QN19|H2QN19_PANTR
OG0009651	sp|Q9DBD5|PELP1_MOUSE	tr|H2QBY0|H2QBY0_PANTR
OG0009652	sp|Q9ES18|FOXJ2_MOUSE	tr|H2Q5D1|H2Q5D1_PANTR
OG0009653	sp|Q9JIB0|MOG1_MOUSE	tr|H2QC78|H2QC78_PANTR
OG0009654	sp|Q9QX60|DGUOK_MOUSE	tr|H2QI54|H2QI54_PANTR
OG0009655	sp|Q9WTM5|RUVB2_MOUSE	tr|A0A2I3RLJ2|A0A2I3RLJ2_PANTR
OG0009656	sp|Q9WVB4|SLIT3_MOUSE	tr|H2QRZ2|H2QRZ2_PANTR
OG0009657	tr|V9GXH0|V9GXH0_MOUSE	tr|A0A2I3TA51|A0A2I3TA51_PANTR
OG0009658	tr|A0A140LIV7|A0A140LIV7_MOUSE	tr|A0A2I3SG66|A0A2I3SG66_PANTR
OG0009659	sp|A2A699|F1712_MOUSE	tr|H2QD71|H2QD71_PANTR
OG0009660	sp|A2AT37|RENT2_MOUSE	tr|H2Q1L9|H2Q1L9_PANTR
OG0009661	sp|B2RQA1|KCA10_MOUSE	tr|H2PZM5|H2PZM5_PANTR
OG0009662	sp|B9EJ80|PDZD8_MOUSE	tr|H2Q2M9|H2Q2M9_PANTR
OG0009663	sp|D3YV10|CCD13_MOUSE	tr|H2QMD6|H2QMD6_PANTR
OG0009664	sp|O55208|FIGLA_MOUSE	tr|H2QI28|H2QI28_PANTR
OG0009665	sp|P18608|HMGN1_MOUSE	tr|A0A2I3S9D7|A0A2I3S9D7_PANTR
OG0009666	sp|P37238|PPARG_MOUSE	tr|A0A2I3SI31|A0A2I3SI31_PANTR
OG0009667	sp|P39447|ZO1_MOUSE	tr|H2Q923|H2Q923_PANTR
OG0009668	sp|P53776|LHX4_MOUSE	tr|H2Q0P9|H2Q0P9_PANTR
OG0009669	sp|P97300|NPTN_MOUSE	tr|H2Q9R9|H2Q9R9_PANTR
OG0009670	sp|Q14BT6|A4GCT_MOUSE	tr|H2QNG0|H2QNG0_PANTR
OG0009671	sp|Q3U3E2|F117B_MOUSE	tr|H2QJ93|H2QJ93_PANTR
OG0009672	sp|Q5XKE0|MYPC2_MOUSE	tr|A0A2I3RQG6|A0A2I3RQG6_PANTR
OG0009673	sp|Q60695|RGL1_MOUSE	tr|K7B6P4|K7B6P4_PANTR
OG0009674	sp|Q64012|RALY_MOUSE	tr|H2R916|H2R916_PANTR
OG0009675	sp|Q6GQR8|ZN329_MOUSE	tr|H2R0U3|H2R0U3_PANTR
OG0009676	sp|Q6NZK8|PTPC1_MOUSE	tr|H2QXH6|H2QXH6_PANTR
OG0009677	sp|Q6PEE3|RIR2B_MOUSE	tr|A0A2I3SX17|A0A2I3SX17_PANTR
OG0009678	sp|Q7TMY8|HUWE1_MOUSE	tr|A0A2I3RPV8|A0A2I3RPV8_PANTR
OG0009679	sp|Q7TN58|TMC8_MOUSE	tr|H2QDZ1|H2QDZ1_PANTR
OG0009680	sp|Q7TQK0|CCNT2_MOUSE	tr|H2R0N5|H2R0N5_PANTR
OG0009681	sp|Q80XK6|ATG2B_MOUSE	tr|H2R049|H2R049_PANTR
OG0009682	sp|Q8BNX1|CLC4G_MOUSE	tr|A0A2I3T036|A0A2I3T036_PANTR
OG0009683	sp|Q8CII2|CD123_MOUSE	tr|H2Q1M2|H2Q1M2_PANTR
OG0009684	sp|Q8K450|SPG16_MOUSE	tr|H2QJC7|H2QJC7_PANTR
OG0009685	sp|Q8R003|MBNL3_MOUSE	tr|A0A2I3RR27|A0A2I3RR27_PANTR
OG0009686	sp|Q8R0K4|CC137_MOUSE	tr|A0A2I3RZ81|A0A2I3RZ81_PANTR
OG0009687	sp|Q8R1H0|HOP_MOUSE	tr|A0A2I3RMQ1|A0A2I3RMQ1_PANTR
OG0009688	sp|Q8R1M0|HMCES_MOUSE	tr|H2R0W0|H2R0W0_PANTR
OG0009689	sp|Q91VT4|CBR4_MOUSE	tr|H2R3K8|H2R3K8_PANTR
OG0009690	sp|Q91XD4|FTCD_MOUSE	tr|A0A2I3RY06|A0A2I3RY06_PANTR
OG0009691	sp|Q91YJ5|IF2M_MOUSE	tr|H2QHX3|H2QHX3_PANTR
OG0009692	sp|Q922C1|CS044_MOUSE	tr|A0A2I3RFB1|A0A2I3RFB1_PANTR
OG0009693	sp|Q9BCZ4|SELS_MOUSE	tr|H2RHQ5|H2RHQ5_PANTR
OG0009694	sp|Q9CQ00|DMAC1_MOUSE	tr|K6Z811|K6Z811_PANTR
OG0009695	sp|Q9CXE6|XRCC3_MOUSE	tr|H2Q8Z3|H2Q8Z3_PANTR
OG0009696	sp|Q9D291|DESI2_MOUSE	tr|K7BES4|K7BES4_PANTR
OG0009697	sp|Q9D2C2|SAAL1_MOUSE	tr|H2R5J4|H2R5J4_PANTR
OG0009698	sp|Q9D7B1|DUS2L_MOUSE	tr|H2QZU3|H2QZU3_PANTR
OG0009699	sp|Q9D806|VSTM5_MOUSE	tr|A0A2I3T2G4|A0A2I3T2G4_PANTR
OG0009700	sp|Q9DB25|ALG5_MOUSE	tr|H2Q7F6|H2Q7F6_PANTR
OG0009701	sp|Q9DCG2|CD302_MOUSE	tr|K7CH86|K7CH86_PANTR
OG0009702	sp|Q9EQF4|JUNO_MOUSE	tr|H2Q4K3|H2Q4K3_PANTR
OG0009703	sp|Q9EQP6|ARRC_MOUSE	tr|H2QYR2|H2QYR2_PANTR
OG0009704	sp|Q9JJV5|CCG3_MOUSE	tr|H2QAS8|H2QAS8_PANTR
OG0009705	sp|Q9JL04|FMN2_MOUSE	tr|H2Q1E7|H2Q1E7_PANTR
