Orthogroup	Mus_musculus	Rousettus_aegyptiacus
OG0005403	sp|Q78KK3|S22AI_MOUSE	tr|A0A7J8H619|A0A7J8H619_ROUAE
OG0005404	sp|Q80WC7|AGFG2_MOUSE	tr|A0A7J8EW98|A0A7J8EW98_ROUAE
OG0005405	sp|Q80Y73|HOATZ_MOUSE	tr|A0A7J8GWJ3|A0A7J8GWJ3_ROUAE
OG0005406	sp|Q810F8|TBX10_MOUSE	tr|A0A7J8H8D7|A0A7J8H8D7_ROUAE
OG0005407	sp|Q8BH47|SC22A_MOUSE	tr|A0A7J8HVM5|A0A7J8HVM5_ROUAE
OG0005408	sp|Q8BI21|RNF38_MOUSE	tr|A0A7J8IT45|A0A7J8IT45_ROUAE
OG0005409	sp|Q8BQP9|R7BP_MOUSE	tr|A0A7J8F392|A0A7J8F392_ROUAE
OG0005410	sp|Q8BZN4|NUAK2_MOUSE	tr|A0A7J8BF33|A0A7J8BF33_ROUAE
OG0005411	sp|Q8C3X8|LMF2_MOUSE	tr|A0A7J8JH32|A0A7J8JH32_ROUAE
OG0005412	sp|Q8C8B0|ALX1_MOUSE	tr|A0A7J8JAR3|A0A7J8JAR3_ROUAE
OG0005413	sp|Q8CE46|PUS7L_MOUSE	tr|A0A7J8JKD5|A0A7J8JKD5_ROUAE
OG0005414	sp|Q8VD26|TM143_MOUSE	tr|A0A7J8CMC0|A0A7J8CMC0_ROUAE
OG0005415	sp|Q8VD53|ACER2_MOUSE	tr|A0A7J8IFB1|A0A7J8IFB1_ROUAE
OG0005416	sp|Q91XA2|GOLM1_MOUSE	tr|A0A7J8IKG3|A0A7J8IKG3_ROUAE
OG0005417	sp|Q924A4|UCN3_MOUSE	tr|A0A7J8EB05|A0A7J8EB05_ROUAE
OG0005418	sp|Q924H2|MED15_MOUSE	tr|A0A7J8H1X6|A0A7J8H1X6_ROUAE
OG0005419	sp|Q925N2|SFXN2_MOUSE	tr|A0A7J8GGX7|A0A7J8GGX7_ROUAE
OG0005420	sp|Q99J55|IER5L_MOUSE	tr|A0A7J8IK05|A0A7J8IK05_ROUAE
OG0005421	sp|Q9CZ83|RM55_MOUSE	tr|A0A7J8FK07|A0A7J8FK07_ROUAE
OG0005422	sp|Q9D2F5|STPG1_MOUSE	tr|A0A7J8KHQ1|A0A7J8KHQ1_ROUAE
OG0005423	tr|Q9D3J3|Q9D3J3_MOUSE	tr|A0A7J8CDZ9|A0A7J8CDZ9_ROUAE
OG0005424	sp|Q9D753|EXOS8_MOUSE	tr|A0A7J8DWV8|A0A7J8DWV8_ROUAE
OG0005425	sp|Q9D967|MGDP1_MOUSE	tr|A0A7J8IMQ3|A0A7J8IMQ3_ROUAE
OG0005426	sp|Q9DAG9|PHF7_MOUSE	tr|A0A7J8HUE1|A0A7J8HUE1_ROUAE
OG0005427	sp|Q9DAI9|MORN5_MOUSE	tr|A0A7J8INR8|A0A7J8INR8_ROUAE
OG0005428	sp|Q9DCC3|CC107_MOUSE	tr|A0A7J8IGN6|A0A7J8IGN6_ROUAE
OG0005429	sp|Q9JHE4|G3ST1_MOUSE	tr|A0A7J8GZ05|A0A7J8GZ05_ROUAE
OG0005430	sp|Q9JM55|TOB2_MOUSE	tr|A0A7J8JN66|A0A7J8JN66_ROUAE
OG0005431	sp|Q9JM63|KCJ10_MOUSE	tr|A0A7J8BEN1|A0A7J8BEN1_ROUAE
OG0005432	sp|Q9QX66|DPF1_MOUSE	tr|A0A7J8CFR9|A0A7J8CFR9_ROUAE
OG0005433	sp|Q9QXV1|CBX8_MOUSE	tr|A0A7J8G578|A0A7J8G578_ROUAE
OG0005434	sp|Q9WVG5|LIPE_MOUSE	tr|A0A7J8DHL6|A0A7J8DHL6_ROUAE
OG0005435	tr|A0A1L1SUI3|A0A1L1SUI3_MOUSE	tr|A0A7J8H7U9|A0A7J8H7U9_ROUAE
OG0005437	tr|B2RVL1|B2RVL1_MOUSE	tr|A0A7J8DH75|A0A7J8DH75_ROUAE
OG0005438	tr|D3YWC7|D3YWC7_MOUSE	tr|A0A7J8E7C6|A0A7J8E7C6_ROUAE
OG0005439	sp|E9Q349|WDR25_MOUSE	tr|A0A7J8IUU0|A0A7J8IUU0_ROUAE
OG0005440	sp|O35235|TNF11_MOUSE	tr|A0A7J8DZZ1|A0A7J8DZZ1_ROUAE
OG0005441	sp|O35594|IFT81_MOUSE	tr|A0A7J8GZX3|A0A7J8GZX3_ROUAE
OG0005442	sp|P15105|GLNA_MOUSE	tr|A0A7J8BE15|A0A7J8BE15_ROUAE
OG0005443	sp|P29352|PTN22_MOUSE	tr|A0A7J8BGC1|A0A7J8BGC1_ROUAE
OG0005444	sp|P49222|EPB42_MOUSE	tr|A0A7J8IIU7|A0A7J8IIU7_ROUAE
OG0005445	sp|P59481|LMA2L_MOUSE	tr|A0A7J8FID3|A0A7J8FID3_ROUAE
OG0005446	sp|P97352|S10AD_MOUSE	tr|A0A7J8BHF3|A0A7J8BHF3_ROUAE
OG0005447	sp|Q04690|NF1_MOUSE	tr|A0A7J8GDT6|A0A7J8GDT6_ROUAE
OG0005448	sp|Q14B48|ITPI1_MOUSE	tr|A0A7J8D661|A0A7J8D661_ROUAE
OG0005449	sp|Q3TAE8|ALG6_MOUSE	tr|A0A7J8K4R5|A0A7J8K4R5_ROUAE
OG0005450	sp|Q3V3Q7|PACS2_MOUSE	tr|A0A7J8B7G6|A0A7J8B7G6_ROUAE
OG0005451	sp|Q5SUV2|MYBPP_MOUSE	tr|A0A7J8GDF3|A0A7J8GDF3_ROUAE
OG0005452	sp|Q64299|CCN3_MOUSE	tr|A0A7J8C130|A0A7J8C130_ROUAE
OG0005453	sp|Q64321|ZBT7B_MOUSE	tr|A0A7J8BIU0|A0A7J8BIU0_ROUAE
OG0005454	sp|Q68FH0|PKP4_MOUSE	tr|A0A7J8JJK2|A0A7J8JJK2_ROUAE
OG0005455	sp|Q6P3D0|NUD16_MOUSE	tr|A0A7J8HU17|A0A7J8HU17_ROUAE
OG0005456	sp|Q6VGS5|DAPLE_MOUSE	tr|A0A7J8IH78|A0A7J8IH78_ROUAE
OG0005457	sp|Q7TPD0|INT3_MOUSE	tr|A0A7J8BEZ1|A0A7J8BEZ1_ROUAE
OG0005458	sp|Q80W22|THNS2_MOUSE	tr|A0A7J8FPN6|A0A7J8FPN6_ROUAE
OG0005459	sp|Q8BIY3|ZC12D_MOUSE	tr|A0A7J8KK03|A0A7J8KK03_ROUAE
OG0005460	sp|Q8BK03|MIGA2_MOUSE	tr|A0A7J8IP99|A0A7J8IP99_ROUAE
OG0005461	sp|Q8BP74|PSTK_MOUSE	tr|A0A7J8GE67|A0A7J8GE67_ROUAE
OG0005462	sp|Q8BWM0|PGES2_MOUSE	tr|A0A7J8IQE1|A0A7J8IQE1_ROUAE
OG0005463	sp|Q8BZW8|NHLC2_MOUSE	tr|A0A7J8GEC1|A0A7J8GEC1_ROUAE
OG0005464	sp|Q8C5T8|CC113_MOUSE	tr|A0A7J8CEF6|A0A7J8CEF6_ROUAE
OG0005465	sp|Q8C963|CC159_MOUSE	tr|A0A7J8BQ09|A0A7J8BQ09_ROUAE
OG0005466	sp|Q8R0A7|K0513_MOUSE	tr|A0A7J8CH30|A0A7J8CH30_ROUAE
OG0005467	sp|Q8R4V2|DUS15_MOUSE	tr|A0A7J8DH19|A0A7J8DH19_ROUAE
OG0005468	sp|Q8VCR3|TM242_MOUSE	tr|A0A7J8KIM0|A0A7J8KIM0_ROUAE
OG0005469	sp|Q91WJ7|SPS2L_MOUSE	tr|A0A7J8JM32|A0A7J8JM32_ROUAE
OG0005470	sp|Q91WS0|CISD1_MOUSE	tr|A0A7J8G650|A0A7J8G650_ROUAE
OG0005471	sp|Q91ZA6|SOCS4_MOUSE	tr|A0A7J8ITV8|A0A7J8ITV8_ROUAE
OG0005472	sp|Q924Z4|CERS2_MOUSE	tr|A0A7J8BCG9|A0A7J8BCG9_ROUAE
OG0005473	sp|Q99LS0|AUGN_MOUSE	tr|A0A7J8FER4|A0A7J8FER4_ROUAE
OG0005474	sp|Q9CZ49|KLH35_MOUSE	tr|A0A7J8H068|A0A7J8H068_ROUAE
OG0005475	sp|Q9D581|EFC10_MOUSE	tr|A0A7J8D4V6|A0A7J8D4V6_ROUAE
OG0005476	sp|Q9D772|F219A_MOUSE	tr|A0A7J8IIA5|A0A7J8IIA5_ROUAE
OG0005477	tr|Q9D7M5|Q9D7M5_MOUSE	tr|A0A7J8DIY1|A0A7J8DIY1_ROUAE
OG0005478	sp|Q9DA57|SPT25_MOUSE	tr|A0A7J8DLM4|A0A7J8DLM4_ROUAE
OG0005479	sp|Q9DAW9|CNN3_MOUSE	tr|A0A7J8BD76|A0A7J8BD76_ROUAE
OG0005480	sp|Q9ERS4|PKHA3_MOUSE	tr|A0A7J8JJM3|A0A7J8JJM3_ROUAE
OG0005481	sp|Q9ESP1|SDF2L_MOUSE	tr|A0A7J8H6D2|A0A7J8H6D2_ROUAE
OG0005482	sp|Q9R0Z9|RHG07_MOUSE	tr|A0A7J8DW91|A0A7J8DW91_ROUAE
OG0005483	sp|Q9WUL8|CITE4_MOUSE	tr|A0A7J8K6E2|A0A7J8K6E2_ROUAE
OG0005484	sp|Q9Z0H7|BCL10_MOUSE	tr|A0A7J8K588|A0A7J8K588_ROUAE
OG0005485	sp|Q9Z131|3BP5_MOUSE	tr|A0A7J8HV11|A0A7J8HV11_ROUAE
OG0005486	sp|Q9Z1R3|APOM_MOUSE	tr|A0A7J8K4U8|A0A7J8K4U8_ROUAE
OG0005487	sp|A2A6A1|GPTC8_MOUSE	tr|A0A7J8G8I5|A0A7J8G8I5_ROUAE
OG0005488	sp|B1AX39|ZCHC7_MOUSE	tr|A0A7J8IVV9|A0A7J8IVV9_ROUAE
OG0005489	tr|E9Q050|E9Q050_MOUSE	tr|A0A7J8BGF4|A0A7J8BGF4_ROUAE
OG0005490	sp|F7BWT7|TSN15_MOUSE	tr|A0A7J8GIM6|A0A7J8GIM6_ROUAE
OG0005491	tr|F7C950|F7C950_MOUSE	tr|A0A7J8KCX1|A0A7J8KCX1_ROUAE
OG0005492	sp|O08917|FLOT1_MOUSE	tr|A0A7J8K8I2|A0A7J8K8I2_ROUAE
OG0005493	sp|O35083|PLCA_MOUSE	tr|A0A7J8K4H9|A0A7J8K4H9_ROUAE
OG0005494	sp|O35125|LRC23_MOUSE	tr|A0A7J8JJG0|A0A7J8JJG0_ROUAE
OG0005495	sp|O35864|CSN5_MOUSE	tr|A0A7J8C1B4|A0A7J8C1B4_ROUAE
OG0005496	sp|O35955|PSB10_MOUSE	tr|A0A7J8CL13|A0A7J8CL13_ROUAE
OG0005497	sp|O70201|BIRC5_MOUSE	tr|A0A7J8G4J6|A0A7J8G4J6_ROUAE
OG0005498	sp|P30987|TA2R_MOUSE	tr|A0A7J8BV51|A0A7J8BV51_ROUAE
OG0005499	sp|P81615|UCN1_MOUSE	tr|A0A7J8FQ58|A0A7J8FQ58_ROUAE
OG0005500	sp|P86046|KCJ13_MOUSE	tr|A0A7J8JH90|A0A7J8JH90_ROUAE
OG0005501	sp|Q08423|TFF1_MOUSE	tr|A0A7J8HW00|A0A7J8HW00_ROUAE
OG0005502	sp|Q14DK4|GPAT2_MOUSE	tr|A0A7J8FGJ0|A0A7J8FGJ0_ROUAE
OG0005503	sp|Q3TUL7|DCA17_MOUSE	tr|A0A7J8JD74|A0A7J8JD74_ROUAE
OG0005504	sp|Q3TYP4|TM88B_MOUSE	tr|A0A7J8KIP9|A0A7J8KIP9_ROUAE
OG0005505	sp|Q5SUR0|PUR4_MOUSE	tr|A0A7J8GE10|A0A7J8GE10_ROUAE
OG0005506	sp|Q5SWD9|TSR1_MOUSE	tr|A0A7J8GHH0|A0A7J8GHH0_ROUAE
OG0005507	sp|Q61017|GBGT2_MOUSE	tr|A0A7J8G9W1|A0A7J8G9W1_ROUAE
OG0005508	sp|Q6P253|DMKN_MOUSE	tr|A0A7J8CFN0|A0A7J8CFN0_ROUAE
OG0005509	sp|Q6P9L4|UBP49_MOUSE	tr|A0A7J8KJJ0|A0A7J8KJJ0_ROUAE
OG0005510	sp|Q6PAQ4|REXO4_MOUSE	tr|A0A7J8ISX5|A0A7J8ISX5_ROUAE
OG0005511	sp|Q80T14|FRAS1_MOUSE	tr|A0A7J8E878|A0A7J8E878_ROUAE
OG0005512	sp|Q80TF6|STAR9_MOUSE	tr|A0A7J8IST3|A0A7J8IST3_ROUAE
OG0005513	sp|Q80UC6|GPR62_MOUSE	tr|A0A7J8HPJ2|A0A7J8HPJ2_ROUAE
OG0005514	sp|Q8BHA9|PXYP1_MOUSE	tr|A0A7J8HVT3|A0A7J8HVT3_ROUAE
OG0005515	sp|Q8BMA5|NPAT_MOUSE	tr|A0A7J8H3M0|A0A7J8H3M0_ROUAE
OG0005516	tr|Q8BUW1|Q8BUW1_MOUSE	tr|A0A7J8ILK0|A0A7J8ILK0_ROUAE
OG0005517	sp|Q8BV42|ZN786_MOUSE	tr|A0A7J8D9H8|A0A7J8D9H8_ROUAE
OG0005518	sp|Q8BX05|GLPK5_MOUSE	tr|A0A7J8HQE2|A0A7J8HQE2_ROUAE
OG0005519	sp|Q8C5W0|CLMN_MOUSE	tr|A0A7J8II13|A0A7J8II13_ROUAE
OG0005520	sp|Q8CCN1|NAL10_MOUSE	tr|A0A7J8H3K4|A0A7J8H3K4_ROUAE
OG0005521	sp|Q8CHE4|PHLP1_MOUSE	tr|A0A7J8DJV5|A0A7J8DJV5_ROUAE
OG0005522	sp|Q8K2Y0|OBI1_MOUSE	tr|A0A7J8DZB1|A0A7J8DZB1_ROUAE
OG0005523	sp|Q8K3W0|BABA2_MOUSE	tr|A0A7J8FE59|A0A7J8FE59_ROUAE
OG0005524	sp|Q8R448|OTOSP_MOUSE	tr|A0A7J8JIY0|A0A7J8JIY0_ROUAE
OG0005525	sp|Q91YE7|RBM5_MOUSE	tr|A0A7J8HU79|A0A7J8HU79_ROUAE
OG0005526	sp|Q9CXC9|ETV5_MOUSE	tr|A0A7J8HQV5|A0A7J8HQV5_ROUAE
OG0005527	sp|Q9D0B8|RIBC1_MOUSE	tr|A0A7J8EMD4|A0A7J8EMD4_ROUAE
OG0005528	sp|Q9D8Q6|OCAT1_MOUSE	tr|A0A7J8GVQ2|A0A7J8GVQ2_ROUAE
OG0005529	sp|Q9D9M4|PDZD9_MOUSE	tr|A0A7J8F2Q6|A0A7J8F2Q6_ROUAE
OG0005530	sp|Q9DBF7|CWC25_MOUSE	tr|A0A7J8G7B8|A0A7J8G7B8_ROUAE
OG0005531	sp|Q9ESJ1|CABL1_MOUSE	tr|A0A7J8DF82|A0A7J8DF82_ROUAE
OG0005532	sp|Q9Z0P7|SUFU_MOUSE	tr|A0A7J8GGT8|A0A7J8GGT8_ROUAE
OG0005533	tr|A0A571BE33|A0A571BE33_MOUSE	tr|A0A7J8FNY0|A0A7J8FNY0_ROUAE
OG0005534	sp|A2A9G7|SHL2A_MOUSE	tr|A0A7J8KGR5|A0A7J8KGR5_ROUAE
OG0005536	tr|D3YTP3|D3YTP3_MOUSE	tr|A0A7J8F1S2|A0A7J8F1S2_ROUAE
OG0005537	tr|D3Z0K6|D3Z0K6_MOUSE	tr|A0A7J8D840|A0A7J8D840_ROUAE
OG0005538	tr|D3Z6E3|D3Z6E3_MOUSE	tr|A0A7J8DFZ3|A0A7J8DFZ3_ROUAE
OG0005539	sp|E1U8D0|SOGA1_MOUSE	tr|A0A7J8DLL6|A0A7J8DLL6_ROUAE
OG0005540	tr|E9PYF7|E9PYF7_MOUSE	tr|A0A7J8BNN6|A0A7J8BNN6_ROUAE
OG0005541	sp|O54851|CXD2_MOUSE	tr|A0A7J8IKK9|A0A7J8IKK9_ROUAE
OG0005542	sp|O88888|APBA3_MOUSE	tr|A0A7J8BNA0|A0A7J8BNA0_ROUAE
OG0005543	sp|O89109|KCNN4_MOUSE	tr|A0A7J8CH87|A0A7J8CH87_ROUAE
OG0005544	sp|P35991|BTK_MOUSE	tr|A0A7J8EIH2|A0A7J8EIH2_ROUAE
OG0005545	sp|P48997|INVO_MOUSE	tr|A0A7J8BFD7|A0A7J8BFD7_ROUAE
OG0005546	sp|P51432|PLCB3_MOUSE	tr|A0A7J8H5C6|A0A7J8H5C6_ROUAE
OG0005547	sp|P51906|EAA3_MOUSE	tr|A0A7J8ISQ4|A0A7J8ISQ4_ROUAE
OG0005548	sp|P70352|NAR5_MOUSE	tr|A0A7J8GWG3|A0A7J8GWG3_ROUAE
OG0005549	sp|P97329|KI20A_MOUSE	tr|A0A7J8FI33|A0A7J8FI33_ROUAE
OG0005550	sp|Q00731|VEGFA_MOUSE	tr|A0A7J8KJS3|A0A7J8KJS3_ROUAE
OG0005551	sp|Q3TFQ1|SPRY7_MOUSE	tr|A0A7J8DZE7|A0A7J8DZE7_ROUAE
OG0005552	sp|Q3UHX9|CI114_MOUSE	tr|A0A7J8IUP6|A0A7J8IUP6_ROUAE
OG0005553	sp|Q3UIW8|RN224_MOUSE	tr|A0A7J8IS92|A0A7J8IS92_ROUAE
OG0005554	sp|Q3UJF0|GPR55_MOUSE	tr|A0A7J8JE00|A0A7J8JE00_ROUAE
OG0005555	sp|Q3UW41|WFDC9_MOUSE	tr|A0A7J8DM87|A0A7J8DM87_ROUAE
OG0005556	sp|Q5EE38|ACD_MOUSE	tr|A0A7J8CD90|A0A7J8CD90_ROUAE
OG0005557	sp|Q5H8C4|VP13A_MOUSE	tr|A0A7J8IVJ3|A0A7J8IVJ3_ROUAE
OG0005558	sp|Q64010|CRK_MOUSE	tr|A0A7J8GAS9|A0A7J8GAS9_ROUAE
OG0005559	sp|Q6P5G3|MBTD1_MOUSE	tr|A0A7J8GBS1|A0A7J8GBS1_ROUAE
OG0005560	sp|Q7TT79|MCPH1_MOUSE	tr|A0A7J8DY26|A0A7J8DY26_ROUAE
OG0005561	sp|Q80U40|RIMB2_MOUSE	tr|A0A7J8H5Y6|A0A7J8H5Y6_ROUAE
OG0005562	sp|Q810S2|CB074_MOUSE	tr|A0A7J8FEF8|A0A7J8FEF8_ROUAE
OG0005563	sp|Q8BGA7|INT15_MOUSE	tr|A0A7J8FJA0|A0A7J8FJA0_ROUAE
OG0005564	sp|Q8BJ05|ZC3HE_MOUSE	tr|A0A7J8IV44|A0A7J8IV44_ROUAE
OG0005565	sp|Q8BKK4|PPR1C_MOUSE	tr|A0A7J8JL56|A0A7J8JL56_ROUAE
OG0005566	sp|Q8BUY9|PGTB1_MOUSE	tr|A0A7J8F290|A0A7J8F290_ROUAE
OG0005567	sp|Q8C4H2|SAMD3_MOUSE	tr|A0A7J8KG17|A0A7J8KG17_ROUAE
OG0005568	sp|Q8C5V8|CC187_MOUSE	tr|A0A7J8IHR0|A0A7J8IHR0_ROUAE
OG0005569	sp|Q8C6Y6|ASB14_MOUSE	tr|A0A7J8HMR8|A0A7J8HMR8_ROUAE
OG0005570	sp|Q8C7B6|FXL22_MOUSE	tr|A0A7J8IJC9|A0A7J8IJC9_ROUAE
OG0005571	sp|Q8CJH3|PLXB1_MOUSE	tr|A0A7J8HUW4|A0A7J8HUW4_ROUAE
OG0005572	sp|Q8K207|CA021_MOUSE	tr|A0A7J8BBM8|A0A7J8BBM8_ROUAE
OG0005573	sp|Q8K3R3|PLCD4_MOUSE	tr|A0A7J8JJG8|A0A7J8JJG8_ROUAE
OG0005574	sp|Q8QZX0|SBK1_MOUSE	tr|A0A7J8F3L6|A0A7J8F3L6_ROUAE
OG0005575	sp|Q8R4N0|CLYBL_MOUSE	tr|A0A7J8DW93|A0A7J8DW93_ROUAE
OG0005576	sp|Q8VHJ7|PRGC2_MOUSE	tr|A0A7J8FL58|A0A7J8FL58_ROUAE
OG0005577	sp|Q91YN1|F118A_MOUSE	tr|A0A7J8JD39|A0A7J8JD39_ROUAE
OG0005578	sp|Q91ZK4|DMBX1_MOUSE	tr|A0A7J8K762|A0A7J8K762_ROUAE
OG0005579	sp|Q921S7|RM37_MOUSE	tr|A0A7J8KCN0|A0A7J8KCN0_ROUAE
OG0005580	sp|Q922G2|FA76A_MOUSE	tr|A0A7J8K877|A0A7J8K877_ROUAE
OG0005581	sp|Q923B1|DBR1_MOUSE	tr|A0A7J8HNW9|A0A7J8HNW9_ROUAE
OG0005582	sp|Q99LP6|GRPE1_MOUSE	tr|A0A7J8E7B3|A0A7J8E7B3_ROUAE
OG0005583	sp|Q9CUX1|P52K_MOUSE	tr|A0A7J8H828|A0A7J8H828_ROUAE
OG0005584	sp|Q9D8B7|JAM3_MOUSE	tr|A0A7J8H047|A0A7J8H047_ROUAE
OG0005585	sp|Q9JHR9|NRIP2_MOUSE	tr|A0A7J8JJX8|A0A7J8JJX8_ROUAE
OG0005586	sp|Q9JHX3|IL21R_MOUSE	tr|A0A7J8EZ47|A0A7J8EZ47_ROUAE
OG0005587	sp|Q9JJA2|COG8_MOUSE	tr|A0A7J8CHR8|A0A7J8CHR8_ROUAE
OG0005588	sp|Q9JME2|CHSTB_MOUSE	tr|A0A7J8JCJ0|A0A7J8JCJ0_ROUAE
OG0005589	sp|Q9QXY9|PEX3_MOUSE	tr|A0A7J8KE73|A0A7J8KE73_ROUAE
OG0005590	sp|Q9QYS9|QKI_MOUSE	tr|A0A7J8KF99|A0A7J8KF99_ROUAE
OG0005591	tr|A0A140LHT4|A0A140LHT4_MOUSE	tr|A0A7J8DXG4|A0A7J8DXG4_ROUAE
OG0005592	tr|E9Q3M9|E9Q3M9_MOUSE	tr|A0A7J8FI02|A0A7J8FI02_ROUAE
OG0005593	tr|E9Q9B3|E9Q9B3_MOUSE	tr|A0A7J8JN59|A0A7J8JN59_ROUAE
OG0005594	tr|G3UW87|G3UW87_MOUSE	tr|A0A7J8G5F9|A0A7J8G5F9_ROUAE
OG0005595	sp|G5E8K6|MOT6_MOUSE	tr|A0A7J8GG89|A0A7J8GG89_ROUAE
OG0005596	sp|O35682|MYADM_MOUSE	tr|A0A7J8CJM2|A0A7J8CJM2_ROUAE
OG0005597	sp|O35943|FRDA_MOUSE	tr|A0A7J8IK61|A0A7J8IK61_ROUAE
OG0005598	sp|P09793|CTLA4_MOUSE	tr|A0A7J8JD27|A0A7J8JD27_ROUAE
OG0005599	sp|P21981|TGM2_MOUSE	tr|A0A7J8DM04|A0A7J8DM04_ROUAE
OG0005600	sp|P55099|TKNK_MOUSE	tr|A0A7J8JNR0|A0A7J8JNR0_ROUAE
OG0005601	sp|P98086|C1QA_MOUSE	tr|A0A7J8K5K5|A0A7J8K5K5_ROUAE
OG0005602	sp|Q283N4|URAD_MOUSE	tr|A0A7J8DZS1|A0A7J8DZS1_ROUAE
OG0005603	sp|Q3TUH1|TAM41_MOUSE	tr|A0A7J8HVU0|A0A7J8HVU0_ROUAE
OG0005604	sp|Q5FWH6|ARHGF_MOUSE	tr|A0A7J8G4D5|A0A7J8G4D5_ROUAE
OG0005605	sp|Q60850|S23A3_MOUSE	tr|A0A7J8JLW1|A0A7J8JLW1_ROUAE
OG0005606	sp|Q61191|HCFC1_MOUSE	tr|A0A7J8EJ75|A0A7J8EJ75_ROUAE
OG0005607	sp|Q6W3F0|P4HA3_MOUSE	tr|A0A7J8H3P1|A0A7J8H3P1_ROUAE
OG0005608	sp|Q6ZQ89|MARH6_MOUSE	tr|A0A7J8F180|A0A7J8F180_ROUAE
OG0005609	sp|Q80TL7|MON2_MOUSE	tr|A0A7J8JK50|A0A7J8JK50_ROUAE
OG0005610	sp|Q8BFW3|PR15B_MOUSE	tr|A0A7J8BGX2|A0A7J8BGX2_ROUAE
OG0005611	sp|Q8BG15|CTSL2_MOUSE	tr|A0A7J8IHQ2|A0A7J8IHQ2_ROUAE
OG0005612	sp|Q8BGE5|FANCM_MOUSE	tr|A0A7J8IJ84|A0A7J8IJ84_ROUAE
OG0005613	sp|Q8BKZ9|ODPX_MOUSE	tr|A0A7J8H4Y7|A0A7J8H4Y7_ROUAE
OG0005614	sp|Q8BUE7|MUC20_MOUSE	tr|A0A7J8HTH7|A0A7J8HTH7_ROUAE
OG0005615	sp|Q8BZG5|MT25B_MOUSE	tr|A0A7J8BHI8|A0A7J8BHI8_ROUAE
OG0005616	tr|Q8C879|Q8C879_MOUSE	tr|A0A7J8H9E6|A0A7J8H9E6_ROUAE
OG0005617	sp|Q8CFV2|F149A_MOUSE	tr|A0A7J8DWU4|A0A7J8DWU4_ROUAE
OG0005618	sp|Q8CII8|SYNE4_MOUSE	tr|A0A7J8CM45|A0A7J8CM45_ROUAE
OG0005619	sp|Q8R0A6|VTM2A_MOUSE	tr|A0A7J8D9A6|A0A7J8D9A6_ROUAE
OG0005620	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A7J8BP00|A0A7J8BP00_ROUAE
OG0005621	sp|Q8R127|SCPDL_MOUSE	tr|A0A7J8BBA0|A0A7J8BBA0_ROUAE
OG0005622	sp|Q8R5F8|ES8L1_MOUSE	tr|A0A7J8CFW9|A0A7J8CFW9_ROUAE
OG0005623	sp|Q91X96|MSS4_MOUSE	tr|A0A7J8B9T4|A0A7J8B9T4_ROUAE
OG0005624	tr|Q925T4|Q925T4_MOUSE	tr|A0A7J8DJU9|A0A7J8DJU9_ROUAE
OG0005625	sp|Q99M31|HSP7E_MOUSE	tr|A0A7J8E860|A0A7J8E860_ROUAE
OG0005626	sp|Q9CWM2|CDCA4_MOUSE	tr|A0A7J8B7F7|A0A7J8B7F7_ROUAE
OG0005627	sp|Q9CX86|ROA0_MOUSE	tr|A0A7J8FIK8|A0A7J8FIK8_ROUAE
OG0005628	sp|Q9CXS4|CENPV_MOUSE	tr|A0A7J8G5I5|A0A7J8G5I5_ROUAE
OG0005629	sp|Q9CY24|T179B_MOUSE	tr|A0A7J8H8B2|A0A7J8H8B2_ROUAE
OG0005630	sp|Q9D123|TM219_MOUSE	tr|A0A7J8F5F4|A0A7J8F5F4_ROUAE
OG0005631	sp|Q9D8U3|ERP27_MOUSE	tr|A0A7J8JEK3|A0A7J8JEK3_ROUAE
OG0005632	sp|Q9DA48|SACA1_MOUSE	tr|A0A7J8KH95|A0A7J8KH95_ROUAE
OG0005633	sp|Q9DB94|WDR53_MOUSE	tr|A0A7J8HXW8|A0A7J8HXW8_ROUAE
OG0005634	sp|Q9ESG9|PMYT1_MOUSE	tr|A0A7J8F2K1|A0A7J8F2K1_ROUAE
OG0005635	sp|Q9JM96|BORG4_MOUSE	tr|A0A7J8G735|A0A7J8G735_ROUAE
OG0005636	sp|Q9NWG9|MAGH1_MOUSE	tr|A0A7J8EKS2|A0A7J8EKS2_ROUAE
OG0005637	sp|Q9WTW5|S22A3_MOUSE	tr|A0A7J8KGV6|A0A7J8KGV6_ROUAE
OG0005638	sp|Q9WU28|PFD5_MOUSE	tr|A0A7J8JLL9|A0A7J8JLL9_ROUAE
OG0005639	sp|Q9WU56|PUS1_MOUSE	tr|A0A7J8H5D1|A0A7J8H5D1_ROUAE
OG0005640	sp|Q9WUV0|ORC5_MOUSE	tr|A0A7J8D7S5|A0A7J8D7S5_ROUAE
OG0005641	sp|Q9Z222|B3GN2_MOUSE	tr|A0A7J8FEC9|A0A7J8FEC9_ROUAE
OG0005642	tr|A0A1B0GSK3|A0A1B0GSK3_MOUSE	tr|A0A7J8HQP0|A0A7J8HQP0_ROUAE
OG0005643	tr|A0A286YCZ6|A0A286YCZ6_MOUSE	tr|A0A7J8BCV0|A0A7J8BCV0_ROUAE
OG0005644	tr|A0A571BEV3|A0A571BEV3_MOUSE	tr|A0A7J8DWU8|A0A7J8DWU8_ROUAE
OG0005645	sp|A2A5I3|CRSPL_MOUSE	tr|A0A7J8DK66|A0A7J8DK66_ROUAE
