Orthogroup	Mus_musculus	Chlorocebus_sabaeus
OG0005473	sp|P97503|NKX32_MOUSE	tr|A0A0D9RUW3|A0A0D9RUW3_CHLSB
OG0005474	sp|Q8K2A7|INT10_MOUSE	tr|A0A0D9RVX5|A0A0D9RVX5_CHLSB
OG0005475	sp|Q50H32|GRCR1_MOUSE	tr|A0A0D9RX12|A0A0D9RX12_CHLSB
OG0005476	sp|Q5HZJ0|RNC_MOUSE	tr|A0A0D9RXA1|A0A0D9RXA1_CHLSB
OG0005477	sp|Q9DBJ3|BI2L1_MOUSE	tr|A0A0D9RYU1|A0A0D9RYU1_CHLSB
OG0005478	sp|Q3UHX2|HAP28_MOUSE	tr|A0A0D9RYX4|A0A0D9RYX4_CHLSB
OG0005479	sp|P21836|ACES_MOUSE	tr|A0A0D9RZH8|A0A0D9RZH8_CHLSB
OG0005480	tr|E9Q9Q5|E9Q9Q5_MOUSE	tr|A0A0D9S1M6|A0A0D9S1M6_CHLSB
OG0005481	sp|Q9DBV3|DHX34_MOUSE	tr|A0A0D9S2J8|A0A0D9S2J8_CHLSB
OG0005482	sp|P09023|HXB6_MOUSE	tr|A0A0D9S3S8|A0A0D9S3S8_CHLSB
OG0005483	sp|P01831|THY1_MOUSE	tr|A0A0D9S3W8|A0A0D9S3W8_CHLSB
OG0005484	sp|P62818|S10A3_MOUSE	tr|A0A0D9S5N8|A0A0D9S5N8_CHLSB
OG0005485	sp|Q8QZW3|F151A_MOUSE	tr|A0A0D9S770|A0A0D9S770_CHLSB
OG0005486	sp|Q9D035|NKAI1_MOUSE	tr|A0A0D9S7Z3|A0A0D9S7Z3_CHLSB
OG0005487	sp|Q99MQ3|PINK1_MOUSE	tr|A0A0D9S8C2|A0A0D9S8C2_CHLSB
OG0005488	sp|Q9D823|RL37_MOUSE	tr|A0A0D9S9G7|A0A0D9S9G7_CHLSB
OG0005489	sp|Q69ZQ1|MYORG_MOUSE	tr|A0A0D9S9L7|A0A0D9S9L7_CHLSB
OG0005490	sp|Q02526|ZFP41_MOUSE	tr|A0A0D9SBC0|A0A0D9SBC0_CHLSB
OG0005491	tr|G3UWF2|G3UWF2_MOUSE	tr|A0A0D9SBS1|A0A0D9SBS1_CHLSB
OG0005492	sp|P62311|LSM3_MOUSE	tr|A0A0D9SDT5|A0A0D9SDT5_CHLSB
OG0005493	sp|Q9CRB6|TPPP3_MOUSE	tr|A0A0D9QV65|A0A0D9QV65_CHLSB
OG0005494	sp|Q8K245|UVRAG_MOUSE	tr|A0A0D9QV78|A0A0D9QV78_CHLSB
OG0005495	sp|Q9D1E6|TBCB_MOUSE	tr|A0A0D9QW67|A0A0D9QW67_CHLSB
OG0005496	sp|Q571G4|LIN54_MOUSE	tr|A0A0D9QWN7|A0A0D9QWN7_CHLSB
OG0005497	sp|Q3TH73|TTYH2_MOUSE	tr|A0A0D9QWV3|A0A0D9QWV3_CHLSB
OG0005498	sp|Q8R3A2|CDPF1_MOUSE	tr|A0A0D9QZ30|A0A0D9QZ30_CHLSB
OG0005499	sp|Q9JHU9|INO1_MOUSE	tr|A0A0D9QZ71|A0A0D9QZ71_CHLSB
OG0005500	sp|Q6A039|TBC12_MOUSE	tr|A0A0D9R1J7|A0A0D9R1J7_CHLSB
OG0005501	sp|P35375|PE2R1_MOUSE	tr|A0A0D9R1Y9|A0A0D9R1Y9_CHLSB
OG0005502	sp|Q8K0E3|SC5AB_MOUSE	tr|A0A0D9R2E2|A0A0D9R2E2_CHLSB
OG0005503	sp|Q7TMK6|HOOK2_MOUSE	tr|A0A0D9R2M7|A0A0D9R2M7_CHLSB
OG0005504	sp|Q8K1B8|URP2_MOUSE	tr|A0A0D9R3Q3|A0A0D9R3Q3_CHLSB
OG0005505	sp|P99029|PRDX5_MOUSE	tr|A0A0D9R4D0|A0A0D9R4D0_CHLSB
OG0005506	sp|Q80ZA7|FMR1N_MOUSE	tr|A0A0D9R4K1|A0A0D9R4K1_CHLSB
OG0005507	sp|P24622|CRYAA_MOUSE	tr|A0A0D9R6L0|A0A0D9R6L0_CHLSB
OG0005508	sp|Q9Z1P8|ANGL4_MOUSE	tr|A0A0D9R6Q1|A0A0D9R6Q1_CHLSB
OG0005509	sp|Q4FZH1|EREP1_MOUSE	tr|A0A0D9R7V2|A0A0D9R7V2_CHLSB
OG0005510	sp|Q8R3R8|GBRL1_MOUSE	tr|A0A0D9R9P4|A0A0D9R9P4_CHLSB
OG0005512	sp|Q9QY81|PO210_MOUSE	tr|A0A0D9RAT8|A0A0D9RAT8_CHLSB
OG0005513	sp|Q3TVA9|CC136_MOUSE	tr|A0A0D9RC98|A0A0D9RC98_CHLSB
OG0005514	sp|Q9D805|CAN9_MOUSE	tr|A0A0D9RDG1|A0A0D9RDG1_CHLSB
OG0005515	sp|Q60756|TCF15_MOUSE	tr|A0A0D9RDK4|A0A0D9RDK4_CHLSB
OG0005516	sp|Q8R5M0|GIPC3_MOUSE	tr|A0A0D9RFF0|A0A0D9RFF0_CHLSB
OG0005517	sp|Q99NH8|TREM2_MOUSE	tr|A0A0D9RFP9|A0A0D9RFP9_CHLSB
OG0005518	sp|Q9R155|S26A4_MOUSE	tr|A0A0D9RG11|A0A0D9RG11_CHLSB
OG0005519	sp|Q9QXT6|IL17B_MOUSE	tr|A0A0D9RHC5|A0A0D9RHC5_CHLSB
OG0005520	sp|Q99JI4|PSMD6_MOUSE	tr|A0A0D9RHR4|A0A0D9RHR4_CHLSB
OG0005521	sp|Q8BSE0|RMD2_MOUSE	tr|A0A0D9RIH0|A0A0D9RIH0_CHLSB
OG0005522	sp|Q30KP5|DFB18_MOUSE	tr|A0A0D9RKD7|A0A0D9RKD7_CHLSB
OG0005523	sp|P32972|TNFL8_MOUSE	tr|A0A0D9RKL3|A0A0D9RKL3_CHLSB
OG0005524	sp|Q62160|GDIR3_MOUSE	tr|A0A0D9RKM1|A0A0D9RKM1_CHLSB
OG0005525	sp|A2AJN7|S4A11_MOUSE	tr|A0A0D9RLA6|A0A0D9RLA6_CHLSB
OG0005526	sp|Q9CQ85|TIM22_MOUSE	tr|A0A0D9RP00|A0A0D9RP00_CHLSB
OG0005527	sp|Q9CQ02|COMD4_MOUSE	tr|A0A0D9RPH0|A0A0D9RPH0_CHLSB
OG0005528	sp|Q9D7X8|GGCT_MOUSE	tr|A0A0D9RPV7|A0A0D9RPV7_CHLSB
OG0005529	tr|E9PWI3|E9PWI3_MOUSE	tr|A0A0D9RQY0|A0A0D9RQY0_CHLSB
OG0005530	sp|Q99M71|EPDR1_MOUSE	tr|A0A0D9RRF1|A0A0D9RRF1_CHLSB
OG0005531	sp|Q9QZN1|FXL17_MOUSE	tr|A0A0D9RRI4|A0A0D9RRI4_CHLSB
OG0005532	sp|Q8BSL4|HS3S5_MOUSE	tr|A0A0D9RT36|A0A0D9RT36_CHLSB
OG0005533	sp|Q8K1S2|UNC5D_MOUSE	tr|A0A0D9RTB2|A0A0D9RTB2_CHLSB
OG0005534	sp|P27546|MAP4_MOUSE	tr|A0A0D9RTU4|A0A0D9RTU4_CHLSB
OG0005535	sp|Q8CIB9|ESCO2_MOUSE	tr|A0A0D9RTV4|A0A0D9RTV4_CHLSB
OG0005536	sp|Q9D236|HTRA3_MOUSE	tr|A0A0D9RTW0|A0A0D9RTW0_CHLSB
OG0005537	tr|B2RXC2|B2RXC2_MOUSE	tr|A0A0D9RUZ3|A0A0D9RUZ3_CHLSB
OG0005538	sp|P58929|GMEB2_MOUSE	tr|A0A0D9RV54|A0A0D9RV54_CHLSB
OG0005539	sp|Q71KU9|FGL1_MOUSE	tr|A0A0D9RW08|A0A0D9RW08_CHLSB
OG0005540	tr|E9Q9U8|E9Q9U8_MOUSE	tr|A0A0D9RWF2|A0A0D9RWF2_CHLSB
OG0005541	sp|Q8R3L5|SO3A1_MOUSE	tr|A0A0D9RWS5|A0A0D9RWS5_CHLSB
OG0005542	sp|P43404|ZAP70_MOUSE	tr|A0A0D9RXH6|A0A0D9RXH6_CHLSB
OG0005543	sp|Q99KN2|CIAO1_MOUSE	tr|A0A0D9RXR6|A0A0D9RXR6_CHLSB
OG0005544	sp|Q62172|RBP1_MOUSE	tr|A0A0D9RY97|A0A0D9RY97_CHLSB
OG0005545	sp|P60954|NOL4_MOUSE	tr|A0A0D9RZ74|A0A0D9RZ74_CHLSB
OG0005546	sp|Q8BMQ8|MON1B_MOUSE	tr|A0A0D9S0N4|A0A0D9S0N4_CHLSB
OG0005547	sp|Q3ULF4|SPG7_MOUSE	tr|A0A0D9S2X4|A0A0D9S2X4_CHLSB
OG0005548	sp|P14847|CRP_MOUSE	tr|A0A0D9S3Z7|A0A0D9S3Z7_CHLSB
OG0005549	sp|Q9CWX4|RUSD4_MOUSE	tr|A0A0D9S4H4|A0A0D9S4H4_CHLSB
OG0005550	sp|Q9QXK9|SH22A_MOUSE	tr|A0A0D9S4Q0|A0A0D9S4Q0_CHLSB
OG0005551	sp|P81069|GABP2_MOUSE	tr|A0A0D9S5V5|A0A0D9S5V5_CHLSB
OG0005552	sp|Q6Q783|KMT5C_MOUSE	tr|A0A0D9S5Z7|A0A0D9S5Z7_CHLSB
OG0005553	sp|B2RY71|DNAI3_MOUSE	tr|A0A0D9S6V7|A0A0D9S6V7_CHLSB
OG0005554	sp|Q8VE37|RCC1_MOUSE	tr|A0A0D9S810|A0A0D9S810_CHLSB
OG0005555	sp|Q7M6Y2|SOX11_MOUSE	tr|A0A0D9S9T7|A0A0D9S9T7_CHLSB
OG0005556	sp|B2RQA1|KCA10_MOUSE	tr|A0A0D9SAD6|A0A0D9SAD6_CHLSB
OG0005557	sp|Q3UFD7|FFAR3_MOUSE	tr|A0A0D9SB25|A0A0D9SB25_CHLSB
OG0005558	sp|Q3UD01|A7L3B_MOUSE	tr|A0A0D9SC37|A0A0D9SC37_CHLSB
OG0005559	sp|Q9CVD2|ATX3_MOUSE	tr|A0A0D9SDU1|A0A0D9SDU1_CHLSB
OG0005560	sp|Q9EPR2|PG12A_MOUSE	tr|A0A0D9QVA4|A0A0D9QVA4_CHLSB
OG0005561	sp|E9Q5K9|YTDC1_MOUSE	tr|A0A0D9QYX5|A0A0D9QYX5_CHLSB
OG0005562	sp|Q9EQT6|SYT13_MOUSE	tr|A0A0D9QZW6|A0A0D9QZW6_CHLSB
OG0005563	sp|Q6PB70|ANO8_MOUSE	tr|A0A0D9QZX9|A0A0D9QZX9_CHLSB
OG0005564	sp|Q60680|IKKA_MOUSE	tr|A0A0D9R033|A0A0D9R033_CHLSB
OG0005565	sp|Q06194|FA8_MOUSE	tr|A0A0D9R2L7|A0A0D9R2L7_CHLSB
OG0005566	sp|Q8BQP8|RFIP4_MOUSE	tr|A0A0D9R2Q9|A0A0D9R2Q9_CHLSB
OG0005567	sp|Q76N33|STALP_MOUSE	tr|A0A0D9R393|A0A0D9R393_CHLSB
OG0005568	sp|Q8CGS6|DPOLQ_MOUSE	tr|A0A0D9R4C0|A0A0D9R4C0_CHLSB
OG0005569	sp|Q04857|CO6A1_MOUSE	tr|A0A0D9R4H5|A0A0D9R4H5_CHLSB
OG0005570	sp|P48755|FOSL1_MOUSE	tr|A0A0D9R6S0|A0A0D9R6S0_CHLSB
OG0005571	sp|Q6GQT5|T151A_MOUSE	tr|A0A0D9R724|A0A0D9R724_CHLSB
OG0005572	sp|Q61214|DYR1A_MOUSE	tr|A0A0D9R801|A0A0D9R801_CHLSB
OG0005573	sp|O09100|GATA2_MOUSE	tr|A0A0D9R8C8|A0A0D9R8C8_CHLSB
OG0005574	sp|Q9CPT0|B2L14_MOUSE	tr|A0A0D9R8F9|A0A0D9R8F9_CHLSB
OG0005575	sp|Q3UVR3|TTBK2_MOUSE	tr|A0A0D9R939|A0A0D9R939_CHLSB
OG0005576	sp|P24668|MPRD_MOUSE	tr|A0A0D9RAW9|A0A0D9RAW9_CHLSB
OG0005577	sp|Q9CZ15|PSF1_MOUSE	tr|A0A0D9RDF4|A0A0D9RDF4_CHLSB
OG0005578	sp|Q9D9I4|TBC20_MOUSE	tr|A0A0D9RDJ6|A0A0D9RDJ6_CHLSB
OG0005579	sp|Q8VI88|ODFP4_MOUSE	tr|A0A0D9RDJ7|A0A0D9RDJ7_CHLSB
OG0005580	sp|Q9QWF0|CAF1A_MOUSE	tr|A0A0D9RDU6|A0A0D9RDU6_CHLSB
OG0005581	sp|P32299|BKRB2_MOUSE	tr|A0A0D9RDX3|A0A0D9RDX3_CHLSB
OG0005582	sp|Q6NXY1|TBC31_MOUSE	tr|A0A0D9RE44|A0A0D9RE44_CHLSB
OG0005583	sp|Q9CPU4|MGST3_MOUSE	tr|A0A0D9RED5|A0A0D9RED5_CHLSB
OG0005584	sp|Q8BKT6|TSN12_MOUSE	tr|A0A0D9REF6|A0A0D9REF6_CHLSB
OG0005585	sp|Q9WTV7|RNF12_MOUSE	tr|A0A0D9RF44|A0A0D9RF44_CHLSB
OG0005586	tr|E9PX57|E9PX57_MOUSE	tr|A0A0D9RF69|A0A0D9RF69_CHLSB
OG0005587	sp|Q8R191|SNG3_MOUSE	tr|A0A0D9RFH0|A0A0D9RFH0_CHLSB
OG0005588	sp|Q6VGS5|DAPLE_MOUSE	tr|A0A0D9RG48|A0A0D9RG48_CHLSB
OG0005589	sp|Q8CHX7|RFTN2_MOUSE	tr|A0A0D9RG72|A0A0D9RG72_CHLSB
OG0005590	sp|Q9DD18|DTD1_MOUSE	tr|A0A0D9RGC8|A0A0D9RGC8_CHLSB
OG0005591	sp|Q99K24|S39A3_MOUSE	tr|A0A0D9RGG0|A0A0D9RGG0_CHLSB
OG0005592	sp|Q9JIX0|ENY2_MOUSE	tr|A0A0D9RGV8|A0A0D9RGV8_CHLSB
OG0005593	sp|P07743|BPIA2_MOUSE	tr|A0A0D9RIU2|A0A0D9RIU2_CHLSB
OG0005594	tr|Q9D6D0|Q9D6D0_MOUSE	tr|A0A0D9RJG0|A0A0D9RJG0_CHLSB
OG0005595	sp|Q8K3I8|DFB19_MOUSE	tr|A0A0D9RK53|A0A0D9RK53_CHLSB
OG0005596	sp|Q9DBM0|ABCG8_MOUSE	tr|A0A0D9RKJ7|A0A0D9RKJ7_CHLSB
OG0005597	sp|P25206|MCM3_MOUSE	tr|A0A0D9RKU0|A0A0D9RKU0_CHLSB
OG0005598	sp|Q80Z10|ASTN2_MOUSE	tr|A0A0D9RL13|A0A0D9RL13_CHLSB
OG0005599	sp|Q8BMA3|CNKR3_MOUSE	tr|A0A0D9RLW3|A0A0D9RLW3_CHLSB
OG0005600	sp|P16014|SCG1_MOUSE	tr|A0A0D9RLW8|A0A0D9RLW8_CHLSB
OG0005601	sp|Q9R1X5|MRP5_MOUSE	tr|A0A0D9RM21|A0A0D9RM21_CHLSB
OG0005602	sp|P63239|NEC1_MOUSE	tr|A0A0D9RPD1|A0A0D9RPD1_CHLSB
OG0005603	sp|Q3TNA1|XYLB_MOUSE	tr|A0A0D9RPR6|A0A0D9RPR6_CHLSB
OG0005604	sp|Q3TNH5|F172A_MOUSE	tr|A0A0D9RQ61|A0A0D9RQ61_CHLSB
OG0005605	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A0D9RQY4|A0A0D9RQY4_CHLSB
OG0005606	sp|Q9R1P0|PSA4_MOUSE	tr|A0A0D9RQY7|A0A0D9RQY7_CHLSB
OG0005607	sp|Q9D711|PIR_MOUSE	tr|A0A0D9RR29|A0A0D9RR29_CHLSB
OG0005608	sp|Q8BHJ6|SERC5_MOUSE	tr|A0A0D9RRM8|A0A0D9RRM8_CHLSB
OG0005609	sp|Q3TLR7|DTL_MOUSE	tr|A0A0D9RS86|A0A0D9RS86_CHLSB
OG0005610	sp|Q9DAT2|MRGBP_MOUSE	tr|A0A0D9RU80|A0A0D9RU80_CHLSB
OG0005611	sp|Q91WD1|RPC4_MOUSE	tr|A0A0D9RVE8|A0A0D9RVE8_CHLSB
OG0005612	sp|Q61733|RT31_MOUSE	tr|A0A0D9RZ23|A0A0D9RZ23_CHLSB
OG0005613	sp|Q91WE4|CR032_MOUSE	tr|A0A0D9RZK8|A0A0D9RZK8_CHLSB
OG0005614	sp|Q07174|M3K8_MOUSE	tr|A0A0D9RZU2|A0A0D9RZU2_CHLSB
OG0005615	sp|Q8BUG2|CNDP1_MOUSE	tr|A0A0D9S056|A0A0D9S056_CHLSB
OG0005616	sp|Q91Z22|PORIM_MOUSE	tr|A0A0D9S1T6|A0A0D9S1T6_CHLSB
OG0005617	sp|Q5HZK1|CEP44_MOUSE	tr|A0A0D9S257|A0A0D9S257_CHLSB
OG0005618	sp|P14685|PSMD3_MOUSE	tr|A0A0D9S360|A0A0D9S360_CHLSB
OG0005619	sp|Q5U405|TMPSD_MOUSE	tr|A0A0D9S3I2|A0A0D9S3I2_CHLSB
OG0005620	sp|Q9JLV6|PNKP_MOUSE	tr|A0A0D9S429|A0A0D9S429_CHLSB
OG0005621	sp|Q61955|KLK8_MOUSE	tr|A0A0D9S547|A0A0D9S547_CHLSB
OG0005622	sp|Q91W98|S15A4_MOUSE	tr|A0A0D9S5D9|A0A0D9S5D9_CHLSB
OG0005623	sp|Q9DD03|RAB13_MOUSE	tr|A0A0D9S5J3|A0A0D9S5J3_CHLSB
OG0005624	sp|E9PYY5|DNAI4_MOUSE	tr|A0A0D9S719|A0A0D9S719_CHLSB
OG0005625	sp|Q6ZQ88|KDM1A_MOUSE	tr|A0A0D9S899|A0A0D9S899_CHLSB
OG0005626	sp|B2RRF6|Z518A_MOUSE	tr|A0A0D9SAU8|A0A0D9SAU8_CHLSB
OG0005627	sp|Q63ZV0|INSM1_MOUSE	tr|A0A0D9SBF8|A0A0D9SBF8_CHLSB
OG0005628	sp|Q8CG27|ACTL9_MOUSE	tr|A0A0D9SBW0|A0A0D9SBW0_CHLSB
OG0005629	sp|Q9DBB9|CPN2_MOUSE	tr|A0A0D9SC63|A0A0D9SC63_CHLSB
OG0005630	sp|Q8BQB4|FJX1_MOUSE	tr|A0A0D9SD85|A0A0D9SD85_CHLSB
OG0005631	sp|P30873|SSR1_MOUSE	tr|A0A0D9SDH1|A0A0D9SDH1_CHLSB
OG0005632	sp|A2A690|TANC2_MOUSE	tr|A0A0D9QV32|A0A0D9QV32_CHLSB
OG0005633	sp|Q80UZ2|SDA1_MOUSE	tr|A0A0D9QXA0|A0A0D9QXA0_CHLSB
OG0005634	sp|Q99MP3|CALCB_MOUSE	tr|A0A0D9QXH7|A0A0D9QXH7_CHLSB
OG0005635	sp|Q9DAM5|TPC_MOUSE	tr|A0A0D9QXI5|A0A0D9QXI5_CHLSB
OG0005636	sp|A2A870|FBF1_MOUSE	tr|A0A0D9QY20|A0A0D9QY20_CHLSB
OG0005637	sp|Q9D824|FIP1_MOUSE	tr|A0A0D9QY57|A0A0D9QY57_CHLSB
OG0005638	sp|Q8CGZ0|CHERP_MOUSE	tr|A0A0D9R093|A0A0D9R093_CHLSB
OG0005639	sp|Q9D1P2|KAT8_MOUSE	tr|A0A0D9R0A4|A0A0D9R0A4_CHLSB
OG0005640	tr|A0A087WQ44|A0A087WQ44_MOUSE	tr|A0A0D9R0M5|A0A0D9R0M5_CHLSB
OG0005641	sp|Q7TSZ8|NACC1_MOUSE	tr|A0A0D9R2E3|A0A0D9R2E3_CHLSB
OG0005642	sp|P0C673|IGS11_MOUSE	tr|A0A0D9R3T1|A0A0D9R3T1_CHLSB
OG0005643	sp|Q99KW3|TARA_MOUSE	tr|A0A0D9R3W0|A0A0D9R3W0_CHLSB
OG0005644	sp|P13439|UMPS_MOUSE	tr|A0A0D9R5Z1|A0A0D9R5Z1_CHLSB
OG0005645	sp|Q9Z1Q4|LY66C_MOUSE	tr|A0A0D9R8I0|A0A0D9R8I0_CHLSB
OG0005646	sp|Q69ZM6|STK36_MOUSE	tr|A0A0D9R8I4|A0A0D9R8I4_CHLSB
OG0005647	sp|Q6A065|CE170_MOUSE	tr|A0A0D9RAG1|A0A0D9RAG1_CHLSB
OG0005648	sp|Q9JKS4|LDB3_MOUSE	tr|A0A0D9RBE6|A0A0D9RBE6_CHLSB
OG0005649	sp|Q99J45|NRBP_MOUSE	tr|A0A0D9RBX9|A0A0D9RBX9_CHLSB
OG0005650	sp|Q5FWH6|ARHGF_MOUSE	tr|A0A0D9RDK1|A0A0D9RDK1_CHLSB
OG0005651	sp|Q3TY65|ICA1L_MOUSE	tr|A0A0D9RDK3|A0A0D9RDK3_CHLSB
OG0005652	sp|Q60613|AA2AR_MOUSE	tr|A0A0D9RDY5|A0A0D9RDY5_CHLSB
OG0005653	sp|Q9DC22|DCAF6_MOUSE	tr|A0A0D9RF68|A0A0D9RF68_CHLSB
OG0005654	tr|F7B5D6|F7B5D6_MOUSE	tr|A0A0D9RFB5|A0A0D9RFB5_CHLSB
OG0005655	sp|Q99PD7|NCKX3_MOUSE	tr|A0A0D9RGC3|A0A0D9RGC3_CHLSB
OG0005656	sp|P56916|GSC2_MOUSE	tr|A0A0D9RGF5|A0A0D9RGF5_CHLSB
OG0005657	sp|Q9JHG2|RCAN2_MOUSE	tr|A0A0D9RJF4|A0A0D9RJF4_CHLSB
OG0005658	tr|A0A6I8MWX0|A0A6I8MWX0_MOUSE	tr|A0A0D9RJJ9|A0A0D9RJJ9_CHLSB
OG0005659	sp|Q5M6W3|CLHC1_MOUSE	tr|A0A0D9RNQ4|A0A0D9RNQ4_CHLSB
OG0005660	sp|Q8BG95|MYPT2_MOUSE	tr|A0A0D9RNU2|A0A0D9RNU2_CHLSB
OG0005661	sp|P12787|COX5A_MOUSE	tr|A0A0D9RPD6|A0A0D9RPD6_CHLSB
OG0005662	sp|O88441|MTX2_MOUSE	tr|A0A0D9RPK1|A0A0D9RPK1_CHLSB
OG0005663	sp|P62274|RS29_MOUSE	tr|A0A0D9RRX9|A0A0D9RRX9_CHLSB
OG0005664	sp|Q2KHI9|MCM9_MOUSE	tr|A0A0D9RU63|A0A0D9RU63_CHLSB
OG0005665	sp|Q64FW2|RETST_MOUSE	tr|A0A0D9RU87|A0A0D9RU87_CHLSB
OG0005666	sp|O55234|PSB5_MOUSE	tr|A0A0D9RU97|A0A0D9RU97_CHLSB
OG0005667	sp|O35601|FYB1_MOUSE	tr|A0A0D9RWK2|A0A0D9RWK2_CHLSB
OG0005668	sp|Q91VT8|SIM14_MOUSE	tr|A0A0D9RWL7|A0A0D9RWL7_CHLSB
OG0005669	sp|O70472|TM131_MOUSE	tr|A0A0D9RXH2|A0A0D9RXH2_CHLSB
OG0005670	sp|Q3UQU0|BRD9_MOUSE	tr|A0A0D9RXV9|A0A0D9RXV9_CHLSB
OG0005671	sp|Q8BRM6|MEI4_MOUSE	tr|A0A0D9RXZ2|A0A0D9RXZ2_CHLSB
OG0005672	sp|Q7TSC3|NEK5_MOUSE	tr|A0A0D9RYL0|A0A0D9RYL0_CHLSB
OG0005673	sp|Q9R1Q9|VAS1_MOUSE	tr|A0A0D9RYR3|A0A0D9RYR3_CHLSB
OG0005674	sp|Q9R1E0|FOXO1_MOUSE	tr|A0A0D9RZ24|A0A0D9RZ24_CHLSB
OG0005675	sp|Q9D5P4|ADAD2_MOUSE	tr|A0A0D9S1K4|A0A0D9S1K4_CHLSB
OG0005676	sp|O70548|TELT_MOUSE	tr|A0A0D9S3A1|A0A0D9S3A1_CHLSB
OG0005677	sp|Q6P3A4|VSIG8_MOUSE	tr|A0A0D9S3X3|A0A0D9S3X3_CHLSB
OG0005678	sp|Q6PIJ4|NFRKB_MOUSE	tr|A0A0D9S4P0|A0A0D9S4P0_CHLSB
OG0005679	sp|Q05895|TSP3_MOUSE	tr|A0A0D9S592|A0A0D9S592_CHLSB
OG0005680	sp|Q8BZH4|POGZ_MOUSE	tr|A0A0D9S5T7|A0A0D9S5T7_CHLSB
OG0005681	sp|Q5NC05|TTF2_MOUSE	tr|A0A0D9S640|A0A0D9S640_CHLSB
OG0005682	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A0D9S6L9|A0A0D9S6L9_CHLSB
OG0005683	sp|Q922S8|KIF2C_MOUSE	tr|A0A0D9S7H3|A0A0D9S7H3_CHLSB
OG0005684	sp|A2ADZ8|IQCC_MOUSE	tr|A0A0D9S7X6|A0A0D9S7X6_CHLSB
OG0005685	sp|Q8C142|ARH_MOUSE	tr|A0A0D9S866|A0A0D9S866_CHLSB
OG0005686	sp|Q9JJF0|NP1L5_MOUSE	tr|A0A0D9S9Q2|A0A0D9S9Q2_CHLSB
OG0005687	sp|O54905|B3GT2_MOUSE	tr|A0A0D9SA59|A0A0D9SA59_CHLSB
OG0005688	tr|E9Q2E9|E9Q2E9_MOUSE	tr|A0A0D9SBH2|A0A0D9SBH2_CHLSB
OG0005689	sp|A2BDX3|MOCS3_MOUSE	tr|A0A0D9SBM8|A0A0D9SBM8_CHLSB
OG0005690	sp|Q8BGY5|TM140_MOUSE	tr|A0A0D9SCR5|A0A0D9SCR5_CHLSB
OG0005691	sp|Q3V3V9|CARL2_MOUSE	tr|A0A0D9QV90|A0A0D9QV90_CHLSB
OG0005692	sp|Q8BUH1|TXN4B_MOUSE	tr|A0A0D9QW41|A0A0D9QW41_CHLSB
OG0005693	sp|Q80V42|CBPM_MOUSE	tr|A0A0D9QW55|A0A0D9QW55_CHLSB
OG0005694	sp|Q99MA9|NKX61_MOUSE	tr|A0A0D9QWH7|A0A0D9QWH7_CHLSB
OG0005695	sp|Q0VAY3|F187B_MOUSE	tr|A0A0D9QWX2|A0A0D9QWX2_CHLSB
OG0005696	sp|Q9R088|KITM_MOUSE	tr|A0A0D9QXA5|A0A0D9QXA5_CHLSB
OG0005697	sp|Q5EBI0|S2610_MOUSE	tr|A0A0D9QXD2|A0A0D9QXD2_CHLSB
OG0005698	sp|Q7TSH8|TMM94_MOUSE	tr|A0A0D9QXI3|A0A0D9QXI3_CHLSB
OG0005699	sp|Q3TV70|NR2CA_MOUSE	tr|A0A0D9QYT0|A0A0D9QYT0_CHLSB
OG0005701	tr|J3QMQ6|J3QMQ6_MOUSE	tr|A0A0D9QZ95|A0A0D9QZ95_CHLSB
OG0005702	sp|O35949|ELOV3_MOUSE	tr|A0A0D9QZI0|A0A0D9QZI0_CHLSB
OG0005703	sp|Q99KC7|SMAGP_MOUSE	tr|A0A0D9R0R7|A0A0D9R0R7_CHLSB
OG0005704	sp|Q3UK78|PCGF5_MOUSE	tr|A0A0D9R2Y4|A0A0D9R2Y4_CHLSB
OG0005705	sp|Q6PGB6|NAA50_MOUSE	tr|A0A0D9R388|A0A0D9R388_CHLSB
OG0005706	sp|P35276|RAB3D_MOUSE	tr|A0A0D9R3C0|A0A0D9R3C0_CHLSB
OG0005707	sp|Q6PDS3|SARM1_MOUSE	tr|A0A0D9R4N0|A0A0D9R4N0_CHLSB
OG0005708	tr|Q8BLE2|Q8BLE2_MOUSE	tr|A0A0D9R4U1|A0A0D9R4U1_CHLSB
OG0005709	tr|E9Q411|E9Q411_MOUSE	tr|A0A0D9R5C0|A0A0D9R5C0_CHLSB
OG0005710	sp|Q9D0E1|HNRPM_MOUSE	tr|A0A0D9R6L1|A0A0D9R6L1_CHLSB
OG0005711	sp|O70167|P3C2G_MOUSE	tr|A0A0D9R729|A0A0D9R729_CHLSB
OG0005712	sp|Q920N7|SYT12_MOUSE	tr|A0A0D9R7V9|A0A0D9R7V9_CHLSB
OG0005713	sp|Q60614|AA2BR_MOUSE	tr|A0A0D9R863|A0A0D9R863_CHLSB
OG0005714	sp|Q8BVZ5|IL33_MOUSE	tr|A0A0D9R989|A0A0D9R989_CHLSB
OG0005715	sp|Q31125|S39A7_MOUSE	tr|A0A0D9RAY7|A0A0D9RAY7_CHLSB
OG0005716	sp|P51174|ACADL_MOUSE	tr|A0A0D9RBW0|A0A0D9RBW0_CHLSB
