Orthogroup	Mus_musculus	Equus_caballus
OG0012576	sp|Q8BL80|RHG22_MOUSE	tr|A0A3Q2I5I9|A0A3Q2I5I9_HORSE
OG0012577	sp|Q80WQ2|VAC14_MOUSE	tr|A0A3Q2I8J2|A0A3Q2I8J2_HORSE
OG0012578	tr|Q149I8|Q149I8_MOUSE	tr|A0A3Q2IEC3|A0A3Q2IEC3_HORSE
OG0012579	sp|Q5SZA1|NPT3_MOUSE	tr|A0A3Q2IFA7|A0A3Q2IFA7_HORSE
OG0012580	sp|Q8K4T5|DUS19_MOUSE	tr|A0A3Q2KQ78|A0A3Q2KQ78_HORSE
OG0012581	sp|Q8CEE6|PASK_MOUSE	tr|A0A3Q2KQB2|A0A3Q2KQB2_HORSE
OG0012582	sp|Q9CQV5|RT24_MOUSE	tr|A0A3Q2LBU3|A0A3Q2LBU3_HORSE
OG0012583	sp|P58749|TM6S1_MOUSE	tr|A0A5F5PEE8|A0A5F5PEE8_HORSE
OG0012584	sp|Q8BLY1|SMOC1_MOUSE	tr|A0A5F5PLF7|A0A5F5PLF7_HORSE
OG0012585	sp|Q3U8K7|KMT5B_MOUSE	tr|A0A5F5Q3S6|A0A5F5Q3S6_HORSE
OG0012586	sp|Q9QY61|IRX4_MOUSE	tr|F6PKT7|F6PKT7_HORSE
OG0012587	sp|Q60932|VDAC1_MOUSE	tr|F6PQT9|F6PQT9_HORSE
OG0012588	sp|Q571E5|PRS53_MOUSE	tr|F6PZD1|F6PZD1_HORSE
OG0012589	sp|Q9WUM5|SUCA_MOUSE	tr|F6QTC9|F6QTC9_HORSE
OG0012590	sp|O88995|IKBL1_MOUSE	tr|F6RSP3|F6RSP3_HORSE
OG0012591	sp|Q8BP07|TM220_MOUSE	tr|F6SNJ0|F6SNJ0_HORSE
OG0012592	sp|Q499X9|SYMM_MOUSE	tr|F6SPE2|F6SPE2_HORSE
OG0012593	sp|Q920V1|B3GL1_MOUSE	tr|F6SXB5|F6SXB5_HORSE
OG0012594	tr|Q3V061|Q3V061_MOUSE	tr|F6T524|F6T524_HORSE
OG0012595	sp|Q9JM95|SIA7F_MOUSE	tr|F6T6E1|F6T6E1_HORSE
OG0012596	sp|P0C8K7|SMIM1_MOUSE	tr|F6V1I5|F6V1I5_HORSE
OG0012597	sp|O88842|FGD3_MOUSE	tr|F6V8R8|F6V8R8_HORSE
OG0012598	tr|A0A494BB12|A0A494BB12_MOUSE	tr|F6W3Z8|F6W3Z8_HORSE
OG0012599	sp|Q9QXP7|C1QT1_MOUSE	tr|F6W476|F6W476_HORSE
OG0012600	sp|Q501P1|FBLN7_MOUSE	tr|F6WD07|F6WD07_HORSE
OG0012601	sp|Q99MZ3|MLXPL_MOUSE	tr|F6XVQ2|F6XVQ2_HORSE
OG0012602	sp|O09047|C3AR_MOUSE	tr|F6YIS0|F6YIS0_HORSE
OG0012603	tr|Q9D140|Q9D140_MOUSE	tr|F6YVZ3|F6YVZ3_HORSE
OG0012604	sp|Q766D5|B4GN4_MOUSE	tr|F6ZJS6|F6ZJS6_HORSE
OG0012605	sp|Q9D2R8|RT33_MOUSE	tr|F6ZND0|F6ZND0_HORSE
OG0012606	sp|P61364|OSTN_MOUSE	tr|F6ZSH3|F6ZSH3_HORSE
OG0012607	sp|Q6NXI6|RPRD2_MOUSE	tr|F7A0X0|F7A0X0_HORSE
OG0012608	sp|Q60670|SIK1_MOUSE	tr|F7A7L9|F7A7L9_HORSE
OG0012609	sp|Q9D0U6|MAF1_MOUSE	tr|F7ADH6|F7ADH6_HORSE
OG0012610	sp|P0C191|GPVI_MOUSE	tr|F7AX59|F7AX59_HORSE
OG0012611	sp|Q9JJC6|RIPL1_MOUSE	tr|F7B5U9|F7B5U9_HORSE
OG0012612	sp|Q8BW93|C5AR2_MOUSE	tr|F7B636|F7B636_HORSE
OG0012613	sp|Q810F8|TBX10_MOUSE	tr|F7B8S1|F7B8S1_HORSE
OG0012614	sp|Q3USJ8|FCSD2_MOUSE	tr|F7BC15|F7BC15_HORSE
OG0012615	sp|D3Z5L9|CCN6_MOUSE	tr|F7BDT2|F7BDT2_HORSE
OG0012616	sp|Q497K7|TM247_MOUSE	tr|F7BG10|F7BG10_HORSE
OG0012617	tr|B1AXP3|B1AXP3_MOUSE	tr|F7BHF5|F7BHF5_HORSE
OG0012618	sp|Q9DC61|MPPA_MOUSE	tr|F7BJX7|F7BJX7_HORSE
OG0012619	sp|Q9CWQ3|ATP23_MOUSE	tr|F7BUU7|F7BUU7_HORSE
OG0012620	sp|Q8VE38|OXND1_MOUSE	tr|F7C5F5|F7C5F5_HORSE
OG0012621	tr|E9Q368|E9Q368_MOUSE	tr|F7C877|F7C877_HORSE
OG0012622	sp|Q3UP24|NLRC4_MOUSE	tr|F7CBZ7|F7CBZ7_HORSE
OG0012623	sp|Q0VF58|COJA1_MOUSE	tr|F7CQ61|F7CQ61_HORSE
OG0012624	sp|Q9D275|BATF3_MOUSE	tr|F7D044|F7D044_HORSE
OG0012625	sp|Q9D023|MPC2_MOUSE	tr|F7D5R9|F7D5R9_HORSE
OG0012626	sp|P70191|TRAF5_MOUSE	tr|F7DIU4|F7DIU4_HORSE
OG0012627	sp|Q8K1I3|SPP24_MOUSE	tr|F7DIX7|F7DIX7_HORSE
OG0012628	sp|Q91W18|TDRD3_MOUSE	tr|F7DT81|F7DT81_HORSE
OG0012629	sp|Q64674|SPEE_MOUSE	tr|F7E2E0|F7E2E0_HORSE
OG0012630	sp|Q80V24|VGLL4_MOUSE	tr|A0A3Q2GUL0|A0A3Q2GUL0_HORSE
OG0012631	sp|Q8BMJ2|SYLC_MOUSE	tr|A0A3Q2GX41|A0A3Q2GX41_HORSE
OG0012632	sp|Q99KE1|MAOM_MOUSE	tr|A0A3Q2GYA8|A0A3Q2GYA8_HORSE
OG0012633	sp|Q5BLK4|TUT7_MOUSE	tr|A0A3Q2GZQ3|A0A3Q2GZQ3_HORSE
OG0012634	sp|Q9D818|SAPC2_MOUSE	tr|A0A3Q2H0R6|A0A3Q2H0R6_HORSE
OG0012635	sp|Q9QXY7|XK_MOUSE	tr|A0A3Q2H1C5|A0A3Q2H1C5_HORSE
OG0012636	sp|Q704Y3|TRPV1_MOUSE	tr|A0A3Q2H4H5|A0A3Q2H4H5_HORSE
OG0012637	sp|Q9ERS7|ILRL2_MOUSE	tr|A0A3Q2H7P9|A0A3Q2H7P9_HORSE
OG0012638	sp|Q9CUS9|SPPL3_MOUSE	tr|A0A3Q2HG65|A0A3Q2HG65_HORSE
OG0012639	sp|Q922D4|PP6R3_MOUSE	tr|A0A3Q2HLD9|A0A3Q2HLD9_HORSE
OG0012640	sp|Q9ERZ0|HEMGN_MOUSE	tr|A0A3Q2HSJ5|A0A3Q2HSJ5_HORSE
OG0012641	sp|Q8C407|YIPF4_MOUSE	tr|A0A3Q2HXF5|A0A3Q2HXF5_HORSE
OG0012642	sp|Q9QXP0|RHCG_MOUSE	tr|A0A3Q2I1P1|A0A3Q2I1P1_HORSE
OG0012643	sp|Q64127|TIF1A_MOUSE	tr|A0A3Q2I2V4|A0A3Q2I2V4_HORSE
OG0012644	sp|B1AVZ0|UPP_MOUSE	tr|A0A3Q2IBR4|A0A3Q2IBR4_HORSE
OG0012645	sp|O35857|TIM44_MOUSE	tr|A0A3Q2KZ77|A0A3Q2KZ77_HORSE
OG0012646	sp|Q8BZI6|GUCD1_MOUSE	tr|A0A3Q2LB50|A0A3Q2LB50_HORSE
OG0012647	sp|Q923X1|AGRL4_MOUSE	tr|A0A3Q2LPG7|A0A3Q2LPG7_HORSE
OG0012648	sp|Q9JJ69|KCIP2_MOUSE	tr|A0A5F5PRZ6|A0A5F5PRZ6_HORSE
OG0012649	sp|Q8R555|CRAC1_MOUSE	tr|A0A5F5PUB2|A0A5F5PUB2_HORSE
OG0012650	sp|Q3ULD5|MCCB_MOUSE	tr|A0A5F5Q004|A0A5F5Q004_HORSE
OG0012651	sp|Q8K3H0|DP13A_MOUSE	tr|F6PPE5|F6PPE5_HORSE
OG0012652	sp|Q9D8L0|CK052_MOUSE	tr|F6PQP4|F6PQP4_HORSE
OG0012653	sp|Q9CQB7|LYRM1_MOUSE	tr|F6PVS5|F6PVS5_HORSE
OG0012654	sp|Q80Z64|NANOG_MOUSE	tr|F6PXN9|F6PXN9_HORSE
OG0012655	sp|Q99J23|GHDC_MOUSE	tr|F6Q9F2|F6Q9F2_HORSE
OG0012656	sp|Q99M87|DNJA3_MOUSE	tr|F6QBH0|F6QBH0_HORSE
OG0012657	sp|Q99JB0|KLF7_MOUSE	tr|F6QGL5|F6QGL5_HORSE
OG0012658	sp|Q5F267|P5I13_MOUSE	tr|F6QYJ5|F6QYJ5_HORSE
OG0012659	sp|Q8CEL2|CFA61_MOUSE	tr|F6RHF7|F6RHF7_HORSE
OG0012660	sp|Q8R2R1|POMT1_MOUSE	tr|F6RXK7|F6RXK7_HORSE
OG0012661	sp|Q03958|PFD6_MOUSE	tr|F6SFR8|F6SFR8_HORSE
OG0012662	sp|Q91ZE9|BMF_MOUSE	tr|F6TJI0|F6TJI0_HORSE
OG0012663	sp|Q99LL5|PWP1_MOUSE	tr|F6TV92|F6TV92_HORSE
OG0012664	sp|Q9DBR1|XRN2_MOUSE	tr|F6UH56|F6UH56_HORSE
OG0012665	sp|Q811W2|CP26B_MOUSE	tr|F6UP94|F6UP94_HORSE
OG0012666	sp|Q9D236|HTRA3_MOUSE	tr|F6UXP1|F6UXP1_HORSE
OG0012667	sp|Q8C120|SH3R3_MOUSE	tr|F6V694|F6V694_HORSE
OG0012668	sp|Q8CC21|TTC19_MOUSE	tr|F6VBU0|F6VBU0_HORSE
OG0012669	sp|Q8C796|RCOR2_MOUSE	tr|F6VQD9|F6VQD9_HORSE
OG0012670	sp|Q6ZPJ0|TEX2_MOUSE	tr|F6VUC3|F6VUC3_HORSE
OG0012671	sp|Q924P3|LCN8_MOUSE	tr|F6VYZ0|F6VYZ0_HORSE
OG0012672	sp|Q9JIK9|RT34_MOUSE	tr|F6W9G1|F6W9G1_HORSE
OG0012673	sp|Q149F1|RUSD2_MOUSE	tr|F6X570|F6X570_HORSE
OG0012674	sp|Q3UKU4|FA83F_MOUSE	tr|F6XIW6|F6XIW6_HORSE
OG0012675	sp|Q8VI64|HUMMR_MOUSE	tr|F6YFB0|F6YFB0_HORSE
OG0012676	sp|Q91ZT8|ASB9_MOUSE	tr|F6YFY3|F6YFY3_HORSE
OG0012677	sp|O55098|STK10_MOUSE	tr|F6YHJ7|F6YHJ7_HORSE
OG0012678	sp|Q6IEE6|T132E_MOUSE	tr|F6YN33|F6YN33_HORSE
OG0012679	tr|M0QWN7|M0QWN7_MOUSE	tr|F6YYC5|F6YYC5_HORSE
OG0012680	sp|Q8BWZ3|NAA25_MOUSE	tr|F6YZ50|F6YZ50_HORSE
OG0012681	sp|Q6VMN6|PRLHR_MOUSE	tr|F6Z460|F6Z460_HORSE
OG0012682	sp|P52019|ERG1_MOUSE	tr|F6ZRA1|F6ZRA1_HORSE
OG0012683	sp|Q3U5F4|YRDC_MOUSE	tr|F7B7W0|F7B7W0_HORSE
OG0012684	sp|Q9ERY9|ERG28_MOUSE	tr|F7C9C2|F7C9C2_HORSE
OG0012685	sp|Q9D9N5|CIB4_MOUSE	tr|F7CKW7|F7CKW7_HORSE
OG0012686	sp|Q61462|CY24A_MOUSE	tr|F7DB64|F7DB64_HORSE
OG0012687	sp|Q8CGE9|RGS12_MOUSE	tr|F7DGU5|F7DGU5_HORSE
OG0012688	sp|P62322|LSM5_MOUSE	tr|F7DLC0|F7DLC0_HORSE
OG0012689	sp|P48031|GBX2_MOUSE	tr|F7E252|F7E252_HORSE
OG0012690	sp|Q9CXR4|PIGC_MOUSE	tr|K9K3U5|K9K3U5_HORSE
OG0012691	sp|E9Q555|RN213_MOUSE	tr|A0A3Q2GS92|A0A3Q2GS92_HORSE
OG0012692	sp|O88898|P63_MOUSE	tr|A0A3Q2GTF8|A0A3Q2GTF8_HORSE
OG0012693	sp|Q9EPT5|SO2A1_MOUSE	tr|A0A3Q2GXM8|A0A3Q2GXM8_HORSE
OG0012694	sp|Q8R179|KBTB4_MOUSE	tr|A0A3Q2GY24|A0A3Q2GY24_HORSE
OG0012695	sp|Q9CY18|SNX7_MOUSE	tr|A0A3Q2H2K9|A0A3Q2H2K9_HORSE
OG0012696	sp|Q8R180|ERO1A_MOUSE	tr|A0A3Q2HAI0|A0A3Q2HAI0_HORSE
OG0012697	sp|Q8CFC7|CLASR_MOUSE	tr|A0A3Q2HFM0|A0A3Q2HFM0_HORSE
OG0012698	sp|O54967|ACK1_MOUSE	tr|A0A3Q2HPM4|A0A3Q2HPM4_HORSE
OG0012699	sp|Q5D525|SYC1L_MOUSE	tr|A0A3Q2HPY0|A0A3Q2HPY0_HORSE
OG0012700	sp|Q80XH2|IMPG2_MOUSE	tr|A0A3Q2HRH3|A0A3Q2HRH3_HORSE
OG0012701	sp|P48381|RFX3_MOUSE	tr|A0A3Q2HUA0|A0A3Q2HUA0_HORSE
OG0012702	sp|E9Q9F6|CTSRD_MOUSE	tr|A0A3Q2I0F2|A0A3Q2I0F2_HORSE
OG0012703	sp|Q9D9W6|F217A_MOUSE	tr|A0A3Q2I2E2|A0A3Q2I2E2_HORSE
OG0012704	sp|Q8C341|SUCO_MOUSE	tr|A0A3Q2I6N4|A0A3Q2I6N4_HORSE
OG0012705	sp|Q80TS8|SE1L3_MOUSE	tr|A0A3Q2I9R0|A0A3Q2I9R0_HORSE
OG0012706	sp|Q9R0N7|SYT7_MOUSE	tr|A0A3Q2IIG6|A0A3Q2IIG6_HORSE
OG0012707	sp|P62812|GBRA1_MOUSE	tr|A0A3Q2LFR0|A0A3Q2LFR0_HORSE
OG0012708	sp|Q8VEL2|MTMRE_MOUSE	tr|A0A5F5PF59|A0A5F5PF59_HORSE
OG0012709	sp|Q8BGK2|ARHL1_MOUSE	tr|A0A5F5PMB6|A0A5F5PMB6_HORSE
OG0012710	tr|Q6P3A2|Q6P3A2_MOUSE	tr|A0A5F5PPG9|A0A5F5PPG9_HORSE
OG0012711	sp|Q9JJL3|SO1B2_MOUSE	tr|A0A5F5PTD1|A0A5F5PTD1_HORSE
OG0012712	sp|Q9ER73|ELP4_MOUSE	tr|A0A5F5PW55|A0A5F5PW55_HORSE
OG0012713	sp|P35822|PTPRK_MOUSE	tr|A0A5F5Q018|A0A5F5Q018_HORSE
OG0012714	sp|Q9DCL2|CIA2A_MOUSE	tr|A5YBL9|A5YBL9_HORSE
OG0012715	sp|Q793I8|TIFA_MOUSE	tr|F6PSM4|F6PSM4_HORSE
OG0012716	sp|P08043|ZFP2_MOUSE	tr|F6PVU2|F6PVU2_HORSE
OG0012717	sp|P54751|SIA4A_MOUSE	tr|F6Q8K7|F6Q8K7_HORSE
OG0012718	sp|Q3V089|RBM44_MOUSE	tr|F6QKE1|F6QKE1_HORSE
OG0012719	sp|Q8CA95|PDE10_MOUSE	tr|F6QYL3|F6QYL3_HORSE
OG0012720	sp|Q8R0T6|AGRG3_MOUSE	tr|F6R9L0|F6R9L0_HORSE
OG0012721	sp|Q99MK9|RASF1_MOUSE	tr|F6SZ18|F6SZ18_HORSE
OG0012722	sp|Q9Z2A7|DGAT1_MOUSE	tr|F6TMU0|F6TMU0_HORSE
OG0012723	sp|Q6P6J9|TXD15_MOUSE	tr|F6V121|F6V121_HORSE
OG0012724	sp|Q6P1I3|KICS2_MOUSE	tr|F6V889|F6V889_HORSE
OG0012725	sp|Q99M73|KRT84_MOUSE	tr|F6VH14|F6VH14_HORSE
OG0012726	sp|Q91WD9|SEGN_MOUSE	tr|F6VXU6|F6VXU6_HORSE
OG0012727	sp|Q5SZV5|K0319_MOUSE	tr|F6WZE0|F6WZE0_HORSE
OG0012728	sp|Q3UQ41|TM11A_MOUSE	tr|F6X058|F6X058_HORSE
OG0012729	sp|Q91ZI0|CELR3_MOUSE	tr|F6X224|F6X224_HORSE
OG0012730	sp|Q03059|CLAT_MOUSE	tr|F6X5P0|F6X5P0_HORSE
OG0012731	sp|Q6PDH0|PHLB1_MOUSE	tr|F6XR97|F6XR97_HORSE
OG0012732	sp|Q9D0B5|TSTD3_MOUSE	tr|F6XRG6|F6XRG6_HORSE
OG0012733	sp|Q62009|POSTN_MOUSE	tr|F6Y0G5|F6Y0G5_HORSE
OG0012734	sp|P70658|CXCR4_MOUSE	tr|F6Y9M7|F6Y9M7_HORSE
OG0012735	tr|Q8C7D3|Q8C7D3_MOUSE	tr|F6YM53|F6YM53_HORSE
OG0012736	sp|Q99N95|RM03_MOUSE	tr|F6YS16|F6YS16_HORSE
OG0012737	sp|Q9JMB8|CNTN6_MOUSE	tr|F6YXT5|F6YXT5_HORSE
OG0012738	sp|B1AZP2|DLGP4_MOUSE	tr|F6ZKA8|F6ZKA8_HORSE
OG0012739	sp|Q8BQZ8|KCNS3_MOUSE	tr|F6ZPK2|F6ZPK2_HORSE
OG0012740	sp|Q9D7V9|NAAA_MOUSE	tr|F7ABU3|F7ABU3_HORSE
OG0012741	sp|Q9EPU5|TNR21_MOUSE	tr|F7AZ81|F7AZ81_HORSE
OG0012742	sp|Q3TQI7|TLS1_MOUSE	tr|F7B164|F7B164_HORSE
OG0012743	sp|Q6DIA9|FBX27_MOUSE	tr|F7B7C5|F7B7C5_HORSE
OG0012744	sp|Q9CWG9|BL1S2_MOUSE	tr|F7BCZ6|F7BCZ6_HORSE
OG0012745	sp|Q8C110|SLIK6_MOUSE	tr|F7BJP9|F7BJP9_HORSE
OG0012746	sp|O88441|MTX2_MOUSE	tr|F7BK80|F7BK80_HORSE
OG0012747	sp|Q8CFU8|T53I2_MOUSE	tr|F7BWQ1|F7BWQ1_HORSE
OG0012748	sp|P47873|IL11_MOUSE	tr|F7C1S7|F7C1S7_HORSE
OG0012749	sp|Q99KP6|PRP19_MOUSE	tr|F7CE01|F7CE01_HORSE
OG0012750	sp|Q9JIQ3|DBLOH_MOUSE	tr|F7D7B2|F7D7B2_HORSE
OG0012751	sp|Q9DBT4|ENTP4_MOUSE	tr|F7DBE3|F7DBE3_HORSE
OG0012752	sp|Q8K341|ATAT_MOUSE	tr|F7DFQ9|F7DFQ9_HORSE
OG0012753	sp|Q9R1Q9|VAS1_MOUSE	tr|F7DG10|F7DG10_HORSE
OG0012754	sp|Q61880|DMC1_MOUSE	tr|F7DIK7|F7DIK7_HORSE
OG0012755	sp|Q3UHI0|CCSE2_MOUSE	tr|F7DKB6|F7DKB6_HORSE
OG0012756	sp|Q9JMA2|TGT_MOUSE	tr|F7DMP1|F7DMP1_HORSE
OG0012757	sp|P55050|FABPI_MOUSE	tr|Q673L7|Q673L7_HORSE
OG0012758	sp|Q9D2G5|SYNJ2_MOUSE	tr|A0A3Q2GUH3|A0A3Q2GUH3_HORSE
OG0012759	sp|Q61735|CD47_MOUSE	tr|A0A3Q2H238|A0A3Q2H238_HORSE
OG0012760	sp|J3QPP8|ALKL1_MOUSE	tr|A0A3Q2H4U9|A0A3Q2H4U9_HORSE
OG0012761	tr|B2RVE2|B2RVE2_MOUSE	tr|A0A3Q2H9G6|A0A3Q2H9G6_HORSE
OG0012762	sp|Q9CR42|ANKR1_MOUSE	tr|A0A3Q2HCU4|A0A3Q2HCU4_HORSE
OG0012763	sp|Q8K1N1|PLPL8_MOUSE	tr|A0A3Q2HCZ9|A0A3Q2HCZ9_HORSE
OG0012764	sp|Q9QZ11|EXO1_MOUSE	tr|A0A3Q2HD49|A0A3Q2HD49_HORSE
OG0012765	sp|Q6NZK8|PTPC1_MOUSE	tr|A0A3Q2HD77|A0A3Q2HD77_HORSE
OG0012766	sp|Q80V26|IMPA3_MOUSE	tr|A0A3Q2HGZ2|A0A3Q2HGZ2_HORSE
OG0012767	sp|Q03526|ITK_MOUSE	tr|A0A3Q2HIP7|A0A3Q2HIP7_HORSE
OG0012768	sp|O08934|UNC4_MOUSE	tr|A0A3Q2HNJ1|A0A3Q2HNJ1_HORSE
OG0012769	tr|G3UWF2|G3UWF2_MOUSE	tr|A0A3Q2HQ17|A0A3Q2HQ17_HORSE
OG0012770	sp|O70161|PI51C_MOUSE	tr|A0A3Q2I8J4|A0A3Q2I8J4_HORSE
OG0012771	tr|E9Q3A7|E9Q3A7_MOUSE	tr|A0A3Q2I9J3|A0A3Q2I9J3_HORSE
OG0012772	sp|P06798|HXA4_MOUSE	tr|A0A3Q2LEF2|A0A3Q2LEF2_HORSE
OG0012773	sp|P0DJF2|PT117_MOUSE	tr|A0A3Q2LK47|A0A3Q2LK47_HORSE
OG0012774	sp|Q3UQV5|KBTB8_MOUSE	tr|A0A3Q2LSU2|A0A3Q2LSU2_HORSE
OG0012775	sp|Q8BHW6|SPT21_MOUSE	tr|A0A5F5PVJ6|A0A5F5PVJ6_HORSE
OG0012776	tr|A0A075B661|A0A075B661_MOUSE	tr|A0A5F5Q1J4|A0A5F5Q1J4_HORSE
OG0012777	sp|P63058|THA_MOUSE	tr|A0A5F5Q2Q2|A0A5F5Q2Q2_HORSE
OG0012778	sp|Q8VCX2|S35C2_MOUSE	tr|A0A5F5Q3G3|A0A5F5Q3G3_HORSE
OG0012779	sp|Q8R115|TMM82_MOUSE	tr|F6PH82|F6PH82_HORSE
OG0012780	sp|Q8VIK1|SNR25_MOUSE	tr|F6PJK8|F6PJK8_HORSE
OG0012781	sp|O88879|APAF_MOUSE	tr|F6R504|F6R504_HORSE
OG0012782	sp|Q812B2|GPHB5_MOUSE	tr|F6S8D3|F6S8D3_HORSE
OG0012783	sp|P50136|ODBA_MOUSE	tr|F6SJ93|F6SJ93_HORSE
OG0012784	sp|A2RRY8|SPAS1_MOUSE	tr|F6T8X0|F6T8X0_HORSE
OG0012785	sp|Q56A04|EME2_MOUSE	tr|F6TA20|F6TA20_HORSE
OG0012786	sp|Q9JKX4|AATF_MOUSE	tr|F6URV4|F6URV4_HORSE
OG0012787	sp|P23336|GGTA1_MOUSE	tr|F6UX61|F6UX61_HORSE
OG0012788	sp|Q8BU27|PPM1M_MOUSE	tr|F6VEG9|F6VEG9_HORSE
OG0012789	sp|O08901|BUB1_MOUSE	tr|F6WNU4|F6WNU4_HORSE
OG0012790	sp|B1AVD1|XPP2_MOUSE	tr|F6X3L0|F6X3L0_HORSE
OG0012791	sp|Q8BGA2|LHPL2_MOUSE	tr|F6XTU4|F6XTU4_HORSE
OG0012792	tr|Q7TS30|Q7TS30_MOUSE	tr|F6YLF3|F6YLF3_HORSE
OG0012793	sp|Q3USW5|FXRD2_MOUSE	tr|F6YXH9|F6YXH9_HORSE
OG0012794	sp|Q921C1|CXG3_MOUSE	tr|F6Z9W1|F6Z9W1_HORSE
OG0012795	sp|Q9Z0Z3|SKP2_MOUSE	tr|F6ZIS4|F6ZIS4_HORSE
OG0012796	sp|Q9D3U0|PUS10_MOUSE	tr|F7A253|F7A253_HORSE
OG0012797	sp|Q80T21|ATL4_MOUSE	tr|F7A7L3|F7A7L3_HORSE
OG0012798	sp|Q9D3W1|RSP14_MOUSE	tr|F7BHD0|F7BHD0_HORSE
OG0012799	sp|Q3V1V3|ESF1_MOUSE	tr|F7BLB3|F7BLB3_HORSE
OG0012800	tr|A6H6J9|A6H6J9_MOUSE	tr|F7BNV5|F7BNV5_HORSE
OG0012801	sp|Q8CHS8|VP37A_MOUSE	tr|F7BV47|F7BV47_HORSE
OG0012802	sp|Q08652|RET2_MOUSE	tr|F7BYU6|F7BYU6_HORSE
OG0012803	sp|P29319|EPHA3_MOUSE	tr|F7C3U9|F7C3U9_HORSE
OG0012804	sp|O35595|PTC2_MOUSE	tr|F7CB70|F7CB70_HORSE
OG0012805	sp|Q8BHC7|RHBL4_MOUSE	tr|F7CEC7|F7CEC7_HORSE
OG0012806	tr|A0A0G2JEU3|A0A0G2JEU3_MOUSE	tr|F7CGS7|F7CGS7_HORSE
OG0012807	sp|E9PZZ1|PRD13_MOUSE	tr|F7CJJ0|F7CJJ0_HORSE
OG0012808	sp|P51944|CCNF_MOUSE	tr|F7CML2|F7CML2_HORSE
OG0012809	sp|Q4FZG9|NUA4L_MOUSE	tr|F7CV51|F7CV51_HORSE
OG0012810	sp|Q62148|AL1A2_MOUSE	tr|F7CVL4|F7CVL4_HORSE
OG0012811	sp|P21729|GRPR_MOUSE	tr|F7CVR9|F7CVR9_HORSE
OG0012812	sp|P48320|DCE2_MOUSE	tr|F7D4X1|F7D4X1_HORSE
OG0012813	sp|P59672|ANS1A_MOUSE	tr|F7DC79|F7DC79_HORSE
OG0012814	sp|Q80YQ8|RMD5A_MOUSE	tr|F7DCY1|F7DCY1_HORSE
OG0012815	sp|Q75VT8|HIDE1_MOUSE	tr|F7DDY0|F7DDY0_HORSE
OG0012816	sp|Q9WTL4|INSRR_MOUSE	tr|F7DS61|F7DS61_HORSE
OG0012817	sp|P61087|UBE2K_MOUSE	tr|F7DTQ9|F7DTQ9_HORSE
OG0012818	sp|Q80YU0|ABHGB_MOUSE	tr|F7DYL7|F7DYL7_HORSE
OG0012819	sp|Q9D5A9|RNS10_MOUSE	sp|Q70IB3|RNS10_HORSE
OG0012820	sp|Q5UBV8|TNF15_MOUSE	tr|A0A0U5J7L1|A0A0U5J7L1_HORSE
OG0012821	sp|Q62141|SIN3B_MOUSE	tr|A0A3Q2GZF8|A0A3Q2GZF8_HORSE
OG0012822	sp|Q64310|SURF4_MOUSE	tr|A0A3Q2H0E3|A0A3Q2H0E3_HORSE
OG0012823	sp|Q99LM2|CK5P3_MOUSE	tr|A0A3Q2H1U8|A0A3Q2H1U8_HORSE
OG0012824	sp|A0PJN4|U2QL1_MOUSE	tr|A0A3Q2H6B5|A0A3Q2H6B5_HORSE
OG0012825	sp|Q4QRL3|CC88B_MOUSE	tr|A0A3Q2H6L5|A0A3Q2H6L5_HORSE
OG0012826	sp|Q9R098|HGFA_MOUSE	tr|A0A3Q2HCG1|A0A3Q2HCG1_HORSE
OG0012827	tr|F8VQ39|F8VQ39_MOUSE	tr|A0A3Q2HGY0|A0A3Q2HGY0_HORSE
OG0012828	sp|Q9JKA5|GPA33_MOUSE	tr|A0A3Q2HIV7|A0A3Q2HIV7_HORSE
OG0012829	sp|Q6P6P7|PARP6_MOUSE	tr|A0A3Q2HN37|A0A3Q2HN37_HORSE
OG0012830	sp|Q8CJC7|KLRE1_MOUSE	tr|A0A3Q2HR12|A0A3Q2HR12_HORSE
OG0012831	sp|P70354|MSX3_MOUSE	tr|A0A3Q2HUW5|A0A3Q2HUW5_HORSE
OG0012832	sp|S4R1M9|OSB10_MOUSE	tr|A0A3Q2HWM2|A0A3Q2HWM2_HORSE
OG0012833	sp|O88544|CSN4_MOUSE	tr|A0A3Q2I1G9|A0A3Q2I1G9_HORSE
OG0012834	sp|P20033|PDGFA_MOUSE	tr|A0A3Q2I2T8|A0A3Q2I2T8_HORSE
OG0012835	sp|Q91V27|MELPH_MOUSE	tr|A0A3Q2IE92|A0A3Q2IE92_HORSE
OG0012836	sp|A2A699|F1712_MOUSE	tr|A0A3Q2IJU6|A0A3Q2IJU6_HORSE
OG0012837	sp|B2KFW1|ZSC20_MOUSE	tr|A0A3Q2L1Q5|A0A3Q2L1Q5_HORSE
OG0012838	sp|B2RRE7|OTUD4_MOUSE	tr|A0A3Q2L4B4|A0A3Q2L4B4_HORSE
OG0012839	sp|Q6PHZ5|RB15B_MOUSE	tr|A0A3Q2L982|A0A3Q2L982_HORSE
OG0012840	sp|Q923Q2|STA13_MOUSE	tr|A0A3Q2LHR2|A0A3Q2LHR2_HORSE
OG0012841	sp|Q62137|JAK3_MOUSE	tr|A0A3Q2LLF4|A0A3Q2LLF4_HORSE
OG0012842	sp|Q7TNC8|GLRA2_MOUSE	tr|A0A5F5PIQ6|A0A5F5PIQ6_HORSE
