Orthogroup	Mus_musculus	Neovison_vison
OG0005970	sp|Q8BMA5|NPAT_MOUSE	tr|A0A8C7C8U3|A0A8C7C8U3_NEOVI
OG0005971	tr|Q8BUW1|Q8BUW1_MOUSE	tr|A0A8C7B2Q4|A0A8C7B2Q4_NEOVI
OG0005972	sp|Q8BV42|ZN786_MOUSE	tr|A0A8C7ABE3|A0A8C7ABE3_NEOVI
OG0005973	sp|Q8BX05|GLPK5_MOUSE	tr|A0A8C7B9R8|A0A8C7B9R8_NEOVI
OG0005974	sp|Q8C5W0|CLMN_MOUSE	tr|A0A8C7AMR7|A0A8C7AMR7_NEOVI
OG0005975	sp|Q8CCN1|NAL10_MOUSE	tr|A0A8C7BBS8|A0A8C7BBS8_NEOVI
OG0005976	sp|Q8K2Y0|OBI1_MOUSE	tr|U6CR10|U6CR10_NEOVI
OG0005977	sp|Q8R448|OTOSP_MOUSE	tr|A0A8C7BEK4|A0A8C7BEK4_NEOVI
OG0005978	sp|Q91WD9|SEGN_MOUSE	tr|A0A8C7AP26|A0A8C7AP26_NEOVI
OG0005979	sp|Q91YE7|RBM5_MOUSE	tr|A0A8C7A6J7|A0A8C7A6J7_NEOVI
OG0005980	sp|Q9CXC9|ETV5_MOUSE	tr|A0A8C7BKD4|A0A8C7BKD4_NEOVI
OG0005981	sp|Q9D8Q6|OCAT1_MOUSE	tr|A0A8C7AL23|A0A8C7AL23_NEOVI
OG0005982	sp|Q9D9M4|PDZD9_MOUSE	tr|A0A8C7AWB9|A0A8C7AWB9_NEOVI
OG0005983	sp|Q9DBF7|CWC25_MOUSE	tr|A0A8C7EKW1|A0A8C7EKW1_NEOVI
OG0005984	sp|Q9WUA2|SYFB_MOUSE	tr|A0A8C7A7E5|A0A8C7A7E5_NEOVI
OG0005985	sp|Q9Z0P7|SUFU_MOUSE	tr|A0A8C7BGP2|A0A8C7BGP2_NEOVI
OG0005986	tr|A0A0B4J1F8|A0A0B4J1F8_MOUSE	tr|A0A8C7ELY5|A0A8C7ELY5_NEOVI
OG0005987	tr|A0A571BE33|A0A571BE33_MOUSE	tr|A0A8C7BCP0|A0A8C7BCP0_NEOVI
OG0005988	sp|A2A9G7|SHL2A_MOUSE	tr|A0A8C7AKM5|A0A8C7AKM5_NEOVI
OG0005989	tr|D3YTP3|D3YTP3_MOUSE	tr|A0A8C7A7V4|A0A8C7A7V4_NEOVI
OG0005990	tr|D3Z0K6|D3Z0K6_MOUSE	tr|A0A8C6ZY22|A0A8C6ZY22_NEOVI
OG0005991	tr|D3Z6E3|D3Z6E3_MOUSE	tr|A0A8C7BAA9|A0A8C7BAA9_NEOVI
OG0005992	sp|E1U8D0|SOGA1_MOUSE	tr|A0A8C7B5F1|A0A8C7B5F1_NEOVI
OG0005993	tr|E9PYF7|E9PYF7_MOUSE	tr|A0A8C7B7L0|A0A8C7B7L0_NEOVI
OG0005994	sp|O88888|APBA3_MOUSE	tr|A0A8C7APF3|A0A8C7APF3_NEOVI
OG0005995	sp|O89109|KCNN4_MOUSE	tr|A0A8C7C0A8|A0A8C7C0A8_NEOVI
OG0005996	sp|P35991|BTK_MOUSE	tr|A0A8C7B4K4|A0A8C7B4K4_NEOVI
OG0005997	sp|P48997|INVO_MOUSE	tr|A0A8C7AU79|A0A8C7AU79_NEOVI
OG0005998	sp|P51432|PLCB3_MOUSE	tr|A0A8C7BYU0|A0A8C7BYU0_NEOVI
OG0005999	sp|P51906|EAA3_MOUSE	tr|A0A8C7BZ12|A0A8C7BZ12_NEOVI
OG0006000	sp|P70352|NAR5_MOUSE	tr|A0A8C7BR99|A0A8C7BR99_NEOVI
OG0006001	sp|P97329|KI20A_MOUSE	tr|A0A8C7BAA1|A0A8C7BAA1_NEOVI
OG0006002	sp|Q00731|VEGFA_MOUSE	tr|A0A8C7ATS7|A0A8C7ATS7_NEOVI
OG0006003	sp|Q3TFQ1|SPRY7_MOUSE	tr|U6CPX3|U6CPX3_NEOVI
OG0006004	sp|Q3UHX9|CI114_MOUSE	tr|A0A8C7ESG8|A0A8C7ESG8_NEOVI
OG0006005	sp|Q3UIW8|RN224_MOUSE	tr|A0A8C7B0T5|A0A8C7B0T5_NEOVI
OG0006006	sp|Q3UJF0|GPR55_MOUSE	tr|A0A8C7AC35|A0A8C7AC35_NEOVI
OG0006007	sp|Q3UW41|WFDC9_MOUSE	tr|A0A8C7AZY5|A0A8C7AZY5_NEOVI
OG0006008	sp|Q5EE38|ACD_MOUSE	tr|A0A8C7AUE2|A0A8C7AUE2_NEOVI
OG0006009	sp|Q5H8C4|VP13A_MOUSE	tr|A0A8C7B2Y3|A0A8C7B2Y3_NEOVI
OG0006010	sp|Q64010|CRK_MOUSE	tr|A0A8C7AXM3|A0A8C7AXM3_NEOVI
OG0006011	sp|Q6P5G3|MBTD1_MOUSE	tr|A0A8C7B4M1|A0A8C7B4M1_NEOVI
OG0006012	sp|Q7TT79|MCPH1_MOUSE	tr|A0A8C7ATI1|A0A8C7ATI1_NEOVI
OG0006013	sp|Q80U40|RIMB2_MOUSE	tr|A0A8C7BZQ2|A0A8C7BZQ2_NEOVI
OG0006014	sp|Q810S2|CB074_MOUSE	tr|A0A8C7B939|A0A8C7B939_NEOVI
OG0006015	sp|Q8BGA7|INT15_MOUSE	tr|A0A8C7ELI0|A0A8C7ELI0_NEOVI
OG0006016	sp|Q8BJ05|ZC3HE_MOUSE	tr|A0A8C7BCL3|A0A8C7BCL3_NEOVI
OG0006017	sp|Q8BKK4|PPR1C_MOUSE	tr|A0A8C7AUC3|A0A8C7AUC3_NEOVI
OG0006018	sp|Q8BUY9|PGTB1_MOUSE	tr|A0A8C7AUB6|A0A8C7AUB6_NEOVI
OG0006019	sp|Q8C4H2|SAMD3_MOUSE	tr|A0A8C7A6C2|A0A8C7A6C2_NEOVI
OG0006020	sp|Q8C5V8|CC187_MOUSE	tr|A0A8C7B847|A0A8C7B847_NEOVI
OG0006021	sp|Q8C6Y6|ASB14_MOUSE	tr|A0A8C7EWJ4|A0A8C7EWJ4_NEOVI
OG0006022	sp|Q8C7B6|FXL22_MOUSE	tr|A0A8C7BKE6|A0A8C7BKE6_NEOVI
OG0006023	sp|Q8CJH3|PLXB1_MOUSE	tr|A0A8C7CAG6|A0A8C7CAG6_NEOVI
OG0006024	sp|Q8K207|CA021_MOUSE	tr|A0A8C7ASC2|A0A8C7ASC2_NEOVI
OG0006025	sp|Q8K3R3|PLCD4_MOUSE	tr|A0A8C7C2X3|A0A8C7C2X3_NEOVI
OG0006026	sp|Q8QZX0|SBK1_MOUSE	tr|A0A8C7ALY7|A0A8C7ALY7_NEOVI
OG0006027	sp|Q8R4N0|CLYBL_MOUSE	tr|A0A8C7ETY3|A0A8C7ETY3_NEOVI
OG0006028	sp|Q8VD57|SFT2B_MOUSE	tr|A0A8C7CEJ6|A0A8C7CEJ6_NEOVI
OG0006029	sp|Q8VHJ7|PRGC2_MOUSE	tr|A0A8C7A515|A0A8C7A515_NEOVI
OG0006030	sp|Q91YN1|F118A_MOUSE	tr|A0A8C7BZ33|A0A8C7BZ33_NEOVI
OG0006031	sp|Q91ZK4|DMBX1_MOUSE	tr|A0A8C7EV81|A0A8C7EV81_NEOVI
OG0006032	sp|Q921S7|RM37_MOUSE	tr|U6CRH2|U6CRH2_NEOVI
OG0006033	sp|Q922G2|FA76A_MOUSE	tr|A0A8C7C2X0|A0A8C7C2X0_NEOVI
OG0006034	sp|Q923B1|DBR1_MOUSE	tr|A0A8C7C2F7|A0A8C7C2F7_NEOVI
OG0006035	sp|Q99LP6|GRPE1_MOUSE	tr|A0A8C7AIQ1|A0A8C7AIQ1_NEOVI
OG0006036	sp|Q9D1H9|MFAP4_MOUSE	tr|A0A8C7BDE6|A0A8C7BDE6_NEOVI
OG0006037	sp|Q9D394|RUFY3_MOUSE	tr|A0A8C7BED1|A0A8C7BED1_NEOVI
OG0006038	sp|Q9D808|KCNE2_MOUSE	tr|A0A8C7EMD9|A0A8C7EMD9_NEOVI
OG0006039	sp|Q9D8B7|JAM3_MOUSE	tr|A0A8C7C5S8|A0A8C7C5S8_NEOVI
OG0006040	sp|Q9DAU7|WFDC2_MOUSE	tr|A0A8C7EPG4|A0A8C7EPG4_NEOVI
OG0006041	sp|Q9JHR9|NRIP2_MOUSE	tr|A0A8C7ABQ1|A0A8C7ABQ1_NEOVI
OG0006042	sp|Q9JHX3|IL21R_MOUSE	tr|A0A8C7EMN1|A0A8C7EMN1_NEOVI
OG0006043	sp|Q9JJA2|COG8_MOUSE	tr|A0A8C7AKM9|A0A8C7AKM9_NEOVI
OG0006044	sp|Q9QXY9|PEX3_MOUSE	tr|A0A8C7BPQ3|A0A8C7BPQ3_NEOVI
OG0006045	sp|Q9QYS9|QKI_MOUSE	tr|A0A8C7BLG2|A0A8C7BLG2_NEOVI
OG0006046	tr|E9Q3M9|E9Q3M9_MOUSE	tr|A0A8C7BSA0|A0A8C7BSA0_NEOVI
OG0006047	tr|E9Q9B3|E9Q9B3_MOUSE	tr|A0A8C7C236|A0A8C7C236_NEOVI
OG0006048	tr|G3UW87|G3UW87_MOUSE	tr|A0A8C7B6U6|A0A8C7B6U6_NEOVI
OG0006049	sp|G5E8K6|MOT6_MOUSE	tr|A0A8C7B320|A0A8C7B320_NEOVI
OG0006050	sp|O35682|MYADM_MOUSE	tr|A0A8C7EJT6|A0A8C7EJT6_NEOVI
OG0006051	sp|O35943|FRDA_MOUSE	tr|A0A8C7B376|A0A8C7B376_NEOVI
OG0006052	sp|O55033|NCK2_MOUSE	tr|A0A8C7B339|A0A8C7B339_NEOVI
OG0006053	sp|P09793|CTLA4_MOUSE	tr|U6CTC7|U6CTC7_NEOVI
OG0006054	sp|P15037|ETS2_MOUSE	tr|A0A8C7BER6|A0A8C7BER6_NEOVI
OG0006055	sp|P21981|TGM2_MOUSE	tr|U6CWW0|U6CWW0_NEOVI
OG0006056	sp|P33435|MMP13_MOUSE	tr|A0A8C7BWT9|A0A8C7BWT9_NEOVI
OG0006057	sp|P55099|TKNK_MOUSE	tr|U6CNY9|U6CNY9_NEOVI
OG0006058	sp|P98086|C1QA_MOUSE	tr|A0A8C7EX11|A0A8C7EX11_NEOVI
OG0006059	sp|Q283N4|URAD_MOUSE	tr|A0A8C7AAI4|A0A8C7AAI4_NEOVI
OG0006060	sp|Q3TUH1|TAM41_MOUSE	tr|U6DV49|U6DV49_NEOVI
OG0006061	sp|Q52KE7|CCNL1_MOUSE	tr|A0A8C7BHW7|A0A8C7BHW7_NEOVI
OG0006062	sp|Q5EBG8|CA050_MOUSE	tr|A0A8C7BQD7|A0A8C7BQD7_NEOVI
OG0006063	sp|Q5FWH6|ARHGF_MOUSE	tr|A0A8C7EL62|A0A8C7EL62_NEOVI
OG0006064	sp|Q60850|S23A3_MOUSE	tr|A0A8C7BU70|A0A8C7BU70_NEOVI
OG0006065	sp|Q61191|HCFC1_MOUSE	tr|A0A8C7EXK3|A0A8C7EXK3_NEOVI
OG0006066	sp|Q61330|CNTN2_MOUSE	tr|A0A8C7BHK6|A0A8C7BHK6_NEOVI
OG0006067	sp|Q6P1C6|LRIG3_MOUSE	tr|A0A8C7AEK9|A0A8C7AEK9_NEOVI
OG0006068	sp|Q6W3F0|P4HA3_MOUSE	tr|A0A8C7EWS7|A0A8C7EWS7_NEOVI
OG0006069	sp|Q6ZQ89|MARH6_MOUSE	tr|A0A8C7BWD6|A0A8C7BWD6_NEOVI
OG0006071	sp|Q80TL7|MON2_MOUSE	tr|A0A8C7EKJ4|A0A8C7EKJ4_NEOVI
OG0006072	sp|Q8BG15|CTSL2_MOUSE	tr|U6CSA5|U6CSA5_NEOVI
OG0006073	sp|Q8BGE5|FANCM_MOUSE	tr|A0A8C7EI97|A0A8C7EI97_NEOVI
OG0006074	sp|Q8BKZ9|ODPX_MOUSE	tr|A0A8C7AVC9|A0A8C7AVC9_NEOVI
OG0006075	sp|Q8BUE7|MUC20_MOUSE	tr|A0A8C7EQA7|A0A8C7EQA7_NEOVI
OG0006076	sp|Q8BZG5|MT25B_MOUSE	tr|A0A8C7BW84|A0A8C7BW84_NEOVI
OG0006077	tr|Q8C879|Q8C879_MOUSE	tr|A0A8C7EI75|A0A8C7EI75_NEOVI
OG0006078	sp|Q8CFV2|F149A_MOUSE	tr|A0A8C7AJ23|A0A8C7AJ23_NEOVI
OG0006079	sp|Q8CII8|SYNE4_MOUSE	tr|A0A8C7BQ43|A0A8C7BQ43_NEOVI
OG0006080	sp|Q8R0A6|VTM2A_MOUSE	tr|A0A8C7BZQ5|A0A8C7BZQ5_NEOVI
OG0006081	sp|Q8R0P8|ABHD8_MOUSE	tr|A0A8C7BNL2|A0A8C7BNL2_NEOVI
OG0006082	sp|Q8R127|SCPDL_MOUSE	tr|A0A8C7AES7|A0A8C7AES7_NEOVI
OG0006083	sp|Q8R5F8|ES8L1_MOUSE	tr|A0A8C7B095|A0A8C7B095_NEOVI
OG0006084	tr|Q8VFP0|Q8VFP0_MOUSE	tr|A0A8C7BX64|A0A8C7BX64_NEOVI
OG0006085	tr|Q925T4|Q925T4_MOUSE	tr|A0A8C7BNK1|A0A8C7BNK1_NEOVI
OG0006086	sp|Q99M31|HSP7E_MOUSE	tr|A0A8C7CFI3|A0A8C7CFI3_NEOVI
OG0006087	sp|Q9CR25|DPH2_MOUSE	tr|A0A8C7BTF9|A0A8C7BTF9_NEOVI
OG0006088	sp|Q9CWM2|CDCA4_MOUSE	tr|A0A8C7AT28|A0A8C7AT28_NEOVI
OG0006089	sp|Q9CX86|ROA0_MOUSE	tr|A0A8C7B7Z3|A0A8C7B7Z3_NEOVI
OG0006090	sp|Q9CXS4|CENPV_MOUSE	tr|A0A8C7AUB5|A0A8C7AUB5_NEOVI
OG0006091	sp|Q9CY24|T179B_MOUSE	tr|A0A8C7C415|A0A8C7C415_NEOVI
OG0006092	sp|Q9D123|TM219_MOUSE	tr|A0A8C7C0T9|A0A8C7C0T9_NEOVI
OG0006093	sp|Q9D8U3|ERP27_MOUSE	tr|A0A8C7BY10|A0A8C7BY10_NEOVI
OG0006094	sp|Q9DA48|SACA1_MOUSE	tr|A0A8C7ADX8|A0A8C7ADX8_NEOVI
OG0006095	sp|Q9DB94|WDR53_MOUSE	tr|A0A8C7AXJ4|A0A8C7AXJ4_NEOVI
OG0006096	sp|Q9ESG9|PMYT1_MOUSE	tr|A0A8C7BVQ6|A0A8C7BVQ6_NEOVI
OG0006097	sp|Q9NWG9|MAGH1_MOUSE	tr|U6CRL6|U6CRL6_NEOVI
OG0006098	sp|Q9WTW5|S22A3_MOUSE	tr|A0A8C7B138|A0A8C7B138_NEOVI
OG0006099	sp|Q9WU56|PUS1_MOUSE	tr|A0A8C7C0Z3|A0A8C7C0Z3_NEOVI
OG0006100	sp|Q9WUV0|ORC5_MOUSE	tr|A0A8C7EWG9|A0A8C7EWG9_NEOVI
OG0006101	tr|A0A1B0GSK3|A0A1B0GSK3_MOUSE	tr|U6CS61|U6CS61_NEOVI
OG0006102	tr|A0A286YCZ6|A0A286YCZ6_MOUSE	tr|A0A8C7AIT1|A0A8C7AIT1_NEOVI
OG0006103	sp|A2A5I3|CRSPL_MOUSE	tr|A0A8C7AZE9|A0A8C7AZE9_NEOVI
OG0006104	sp|A2A791|ZMYM4_MOUSE	tr|A0A8C7B265|A0A8C7B265_NEOVI
OG0006105	tr|B1ATY8|B1ATY8_MOUSE	tr|A0A8C7BP51|A0A8C7BP51_NEOVI
OG0006106	sp|B2RX88|CSPP1_MOUSE	tr|A0A8C7CER0|A0A8C7CER0_NEOVI
OG0006107	tr|E9Q5B4|E9Q5B4_MOUSE	tr|A0A8C7BSH5|A0A8C7BSH5_NEOVI
OG0006108	tr|E9Q9H8|E9Q9H8_MOUSE	tr|A0A8C7AUQ3|A0A8C7AUQ3_NEOVI
OG0006109	sp|E9QAM5|HELZ2_MOUSE	tr|A0A8C7BJN4|A0A8C7BJN4_NEOVI
OG0006110	tr|G3X9N3|G3X9N3_MOUSE	tr|A0A8C7AU77|A0A8C7AU77_NEOVI
OG0006111	sp|O08689|GDF8_MOUSE	tr|A0A8C7A1L0|A0A8C7A1L0_NEOVI
OG0006112	sp|O09061|PSB1_MOUSE	tr|A0A8C7A5J3|A0A8C7A5J3_NEOVI
OG0006113	sp|O35219|KCNH2_MOUSE	tr|A0A8C7AAR9|A0A8C7AAR9_NEOVI
OG0006114	sp|O54901|OX2G_MOUSE	tr|A0A8C7BCE0|A0A8C7BCE0_NEOVI
OG0006115	sp|O88746|TOM1_MOUSE	tr|A0A8C7AGA9|A0A8C7AGA9_NEOVI
OG0006116	sp|P11930|NUD19_MOUSE	tr|A0A8C7BPR5|A0A8C7BPR5_NEOVI
OG0006117	sp|P47810|WEE1_MOUSE	tr|A0A8C7ATE2|A0A8C7ATE2_NEOVI
OG0006118	sp|P51491|OPSB_MOUSE	tr|A0A8C7A905|A0A8C7A905_NEOVI
OG0006119	sp|P54751|SIA4A_MOUSE	tr|U6CTU7|U6CTU7_NEOVI
OG0006120	sp|P97431|IRF6_MOUSE	tr|A0A8C7BIY5|A0A8C7BIY5_NEOVI
OG0006121	sp|P99028|QCR6_MOUSE	tr|A0A8C7C0S9|A0A8C7C0S9_NEOVI
OG0006122	sp|Q01721|GAS1_MOUSE	tr|A0A8C7ER61|A0A8C7ER61_NEOVI
OG0006123	sp|Q08351|TPOR_MOUSE	tr|A0A8C7BHL4|A0A8C7BHL4_NEOVI
OG0006124	sp|Q0GA42|CNNM1_MOUSE	tr|A0A8C7C0C3|A0A8C7C0C3_NEOVI
OG0006125	sp|Q2TPA8|HSDL2_MOUSE	tr|A0A8C7ASI4|A0A8C7ASI4_NEOVI
OG0006126	sp|Q3U4H6|HEXD_MOUSE	tr|A0A8C7C293|A0A8C7C293_NEOVI
OG0006127	sp|Q3UFB2|BCD1_MOUSE	tr|A0A8C7AQ50|A0A8C7AQ50_NEOVI
OG0006128	sp|Q3USW5|FXRD2_MOUSE	tr|A0A8C7AEJ9|A0A8C7AEJ9_NEOVI
OG0006129	sp|Q3UUX7|CD046_MOUSE	tr|A0A8C7AYN3|A0A8C7AYN3_NEOVI
OG0006130	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A8C7BFH4|A0A8C7BFH4_NEOVI
OG0006131	sp|Q497V5|SRBD1_MOUSE	tr|A0A8C7BKL9|A0A8C7BKL9_NEOVI
OG0006132	sp|Q5ND28|SREC_MOUSE	tr|A0A8C7B1S9|A0A8C7B1S9_NEOVI
OG0006133	sp|Q60825|NPT2A_MOUSE	tr|A0A8C7BTP0|A0A8C7BTP0_NEOVI
OG0006134	sp|Q6NXH8|MET25_MOUSE	tr|A0A8C7AB27|A0A8C7AB27_NEOVI
OG0006135	sp|Q6NZP2|GPBL1_MOUSE	tr|A0A8C7BMU8|A0A8C7BMU8_NEOVI
OG0006136	sp|Q6ZWX0|ASTER_MOUSE	tr|A0A8C7AA50|A0A8C7AA50_NEOVI
OG0006137	sp|Q70FJ1|AKAP9_MOUSE	tr|A0A8C7A862|A0A8C7A862_NEOVI
OG0006138	sp|Q8BGN6|TMG4_MOUSE	tr|A0A8C7ADX9|A0A8C7ADX9_NEOVI
OG0006139	sp|Q8BH57|WDR48_MOUSE	tr|A0A8C7EKY9|A0A8C7EKY9_NEOVI
OG0006140	sp|Q8BK35|NOP53_MOUSE	tr|A0A8C7B0C9|A0A8C7B0C9_NEOVI
OG0006141	sp|Q8CA95|PDE10_MOUSE	tr|A0A8C7BUB2|A0A8C7BUB2_NEOVI
OG0006142	sp|Q8CDY7|DYLT4_MOUSE	tr|A0A8C7BMK6|A0A8C7BMK6_NEOVI
OG0006143	sp|Q8K124|PKHO2_MOUSE	tr|U6CR96|U6CR96_NEOVI
OG0006144	sp|Q8K3D6|S35E4_MOUSE	tr|A0A8C7EJC0|A0A8C7EJC0_NEOVI
OG0006145	sp|Q8R087|B4GT7_MOUSE	tr|A0A8C7C4U6|A0A8C7C4U6_NEOVI
OG0006146	sp|Q8R1W8|IMPG1_MOUSE	tr|A0A8C7BU64|A0A8C7BU64_NEOVI
OG0006147	sp|Q8R3J4|MTEF3_MOUSE	tr|U6CPU4|U6CPU4_NEOVI
OG0006148	sp|Q8VCF5|TSN10_MOUSE	tr|A0A8C7BBK0|A0A8C7BBK0_NEOVI
OG0006149	sp|Q91VU1|YIPF1_MOUSE	tr|A0A8C7AQS9|A0A8C7AQS9_NEOVI
OG0006150	sp|Q91Z53|GRHPR_MOUSE	tr|A0A8C7BEJ0|A0A8C7BEJ0_NEOVI
OG0006151	sp|Q91ZS8|RED1_MOUSE	tr|A0A8C7AKY7|A0A8C7AKY7_NEOVI
OG0006152	sp|Q920M7|SYT17_MOUSE	tr|A0A8C7BU11|A0A8C7BU11_NEOVI
OG0006153	sp|Q9CPW9|MAP12_MOUSE	tr|A0A8C7ASS3|A0A8C7ASS3_NEOVI
OG0006154	sp|Q9CPX9|APC11_MOUSE	tr|U6CPB4|U6CPB4_NEOVI
OG0006155	sp|Q9D0E3|LYSM1_MOUSE	tr|U6CV79|U6CV79_NEOVI
OG0006156	tr|Q9D1B1|Q9D1B1_MOUSE	tr|A0A8C7B909|A0A8C7B909_NEOVI
OG0006157	sp|Q9D5T0|ATAD1_MOUSE	tr|A0A8C7C3A1|A0A8C7C3A1_NEOVI
OG0006158	sp|Q9D7I9|TGM5_MOUSE	tr|A0A8C7C1R5|A0A8C7C1R5_NEOVI
OG0006159	sp|Q9DAK8|LRC51_MOUSE	tr|U6CUB0|U6CUB0_NEOVI
OG0006160	sp|Q9ERH8|S28A3_MOUSE	tr|A0A8C7BFS8|A0A8C7BFS8_NEOVI
OG0006161	sp|Q9ES90|GPR35_MOUSE	tr|A0A8C7ESP1|A0A8C7ESP1_NEOVI
OG0006162	sp|Q9JM95|SIA7F_MOUSE	tr|A0A8C7AT95|A0A8C7AT95_NEOVI
OG0006163	sp|Q9QUM9|PSA6_MOUSE	tr|A0A8C7A3J1|A0A8C7A3J1_NEOVI
OG0006164	sp|Q9QYY8|SPAST_MOUSE	tr|A0A8C7BRE0|A0A8C7BRE0_NEOVI
OG0006165	sp|Q9QZX7|SRR_MOUSE	tr|A0A8C7AWM2|A0A8C7AWM2_NEOVI
OG0006166	sp|A2RSX4|STPG3_MOUSE	tr|A0A8C7AY01|A0A8C7AY01_NEOVI
OG0006167	sp|F2YMG0|PRS56_MOUSE	tr|A0A8C7AER5|A0A8C7AER5_NEOVI
OG0006168	sp|O35696|SIA8B_MOUSE	tr|A0A8C7BSF0|A0A8C7BSF0_NEOVI
OG0006169	sp|O54714|PIAS3_MOUSE	tr|A0A8C7C4W2|A0A8C7C4W2_NEOVI
OG0006170	sp|O55127|CP26A_MOUSE	tr|A0A8C7AI28|A0A8C7AI28_NEOVI
OG0006171	sp|O70401|TSN6_MOUSE	tr|A0A8C7AHF3|A0A8C7AHF3_NEOVI
OG0006172	sp|O88653|LTOR3_MOUSE	tr|A0A8C7ADR6|A0A8C7ADR6_NEOVI
OG0006173	sp|P11627|L1CAM_MOUSE	tr|A0A8C7BXW2|A0A8C7BXW2_NEOVI
OG0006174	sp|P23780|BGAL_MOUSE	tr|A0A8C7AJC4|A0A8C7AJC4_NEOVI
OG0006175	sp|P53349|M3K1_MOUSE	tr|A0A8C7AYH9|A0A8C7AYH9_NEOVI
OG0006176	sp|P58283|RN216_MOUSE	tr|A0A8C7AR10|A0A8C7AR10_NEOVI
OG0006177	sp|P80205|OTX1_MOUSE	tr|A0A8C7B0Q4|A0A8C7B0Q4_NEOVI
OG0006178	sp|Q19A41|KLF14_MOUSE	tr|A0A8C7EX55|A0A8C7EX55_NEOVI
OG0006179	sp|Q3UC65|RSRP1_MOUSE	tr|A0A8C7BYT1|A0A8C7BYT1_NEOVI
OG0006180	sp|Q3UND0|SKAP2_MOUSE	tr|U6CQF3|U6CQF3_NEOVI
OG0006181	sp|Q3UUF8|AN34B_MOUSE	tr|U6CQL1|U6CQL1_NEOVI
OG0006182	sp|Q3V1F8|EPHX3_MOUSE	tr|A0A8C7EQ83|A0A8C7EQ83_NEOVI
OG0006183	sp|Q5ND29|RILP_MOUSE	tr|A0A8C7B207|A0A8C7B207_NEOVI
OG0006184	sp|Q5U4D9|THOC6_MOUSE	tr|U6CRB8|U6CRB8_NEOVI
OG0006185	sp|Q60710|SAMH1_MOUSE	tr|A0A8C7BGU7|A0A8C7BGU7_NEOVI
OG0006186	sp|Q61451|CD53_MOUSE	tr|A0A8C7ADS4|A0A8C7ADS4_NEOVI
OG0006187	sp|Q68FF9|S5A1_MOUSE	tr|A0A8C7AQG9|A0A8C7AQG9_NEOVI
OG0006188	tr|Q6DFZ1|Q6DFZ1_MOUSE	tr|A0A8C7BMG2|A0A8C7BMG2_NEOVI
OG0006189	sp|Q6VNS1|NTRK3_MOUSE	tr|A0A8C7BJS4|A0A8C7BJS4_NEOVI
OG0006190	sp|Q810B9|SLIK3_MOUSE	tr|U6CSA8|U6CSA8_NEOVI
OG0006191	sp|Q8BG87|TET3_MOUSE	tr|A0A8C7A169|A0A8C7A169_NEOVI
OG0006192	sp|Q8BGF6|ELMD2_MOUSE	tr|A0A8C7BPD2|A0A8C7BPD2_NEOVI
OG0006193	tr|Q8BJ95|Q8BJ95_MOUSE	tr|A0A8C7C1Q3|A0A8C7C1Q3_NEOVI
OG0006194	sp|Q8BJI4|PO6F2_MOUSE	tr|A0A8C7AKS6|A0A8C7AKS6_NEOVI
OG0006195	sp|Q8BLK3|LSAMP_MOUSE	tr|A0A8C7B559|A0A8C7B559_NEOVI
OG0006196	sp|Q8BTC1|BWNIN_MOUSE	tr|A0A8C7B0V6|A0A8C7B0V6_NEOVI
OG0006197	sp|Q8BVN4|MTEF4_MOUSE	tr|A0A8C7ETQ2|A0A8C7ETQ2_NEOVI
OG0006198	sp|Q8BVQ5|PPME1_MOUSE	tr|U6CUU9|U6CUU9_NEOVI
OG0006199	sp|Q8BWA5|KLH31_MOUSE	tr|A0A8C7ALE0|A0A8C7ALE0_NEOVI
OG0006200	sp|Q8BYN5|FSD1L_MOUSE	tr|A0A8C7AS62|A0A8C7AS62_NEOVI
OG0006201	sp|Q8BZM0|KLH12_MOUSE	tr|A0A8C7ESK7|A0A8C7ESK7_NEOVI
OG0006202	sp|Q8C828|KBTBD_MOUSE	tr|A0A8C7BHR7|A0A8C7BHR7_NEOVI
OG0006203	sp|Q8CFI5|SYPM_MOUSE	tr|A0A8C7AT72|A0A8C7AT72_NEOVI
OG0006204	sp|Q8CHX7|RFTN2_MOUSE	tr|A0A8C7B698|A0A8C7B698_NEOVI
OG0006205	sp|Q8K0W3|RN208_MOUSE	tr|U6CWR9|U6CWR9_NEOVI
OG0006206	sp|Q8K1S4|UNC5A_MOUSE	tr|A0A8C7BYZ1|A0A8C7BYZ1_NEOVI
OG0006207	sp|Q8K209|AGRG1_MOUSE	tr|A0A8C7B981|A0A8C7B981_NEOVI
OG0006208	sp|Q8K558|TRML1_MOUSE	tr|A0A8C7B5D3|A0A8C7B5D3_NEOVI
OG0006209	sp|Q8K5B1|IL31R_MOUSE	tr|A0A8C7AUZ3|A0A8C7AUZ3_NEOVI
OG0006210	sp|Q8VC26|TLCD2_MOUSE	tr|A0A8C7EPJ0|A0A8C7EPJ0_NEOVI
OG0006211	sp|Q8VI56|LRP4_MOUSE	tr|A0A8C7B039|A0A8C7B039_NEOVI
OG0006212	sp|Q8VIB3|SIA10_MOUSE	tr|A0A8C7ET08|A0A8C7ET08_NEOVI
OG0006213	sp|Q8VIG3|RSPH1_MOUSE	tr|A0A8C7ELK0|A0A8C7ELK0_NEOVI
OG0006214	sp|Q91YU6|LZTS2_MOUSE	tr|A0A8C7BKQ7|A0A8C7BKQ7_NEOVI
