Orthogroup	Mus_musculus	Carlito_syrichta
OG0007404	sp|P62340|TBPL1_MOUSE	tr|A0A1U7V340|A0A1U7V340_CARSF
OG0007405	sp|P70284|TGIF1_MOUSE	tr|A0A1U7V5E7|A0A1U7V5E7_CARSF
OG0007406	sp|Q0P678|ZCH18_MOUSE	tr|A0A3Q0DJH6|A0A3Q0DJH6_CARSF
OG0007407	sp|Q9DBH5|LMAN2_MOUSE	tr|A0A3Q0DL71|A0A3Q0DL71_CARSF
OG0007408	sp|O09172|GSH0_MOUSE	tr|A0A3Q0DLM9|A0A3Q0DLM9_CARSF
OG0007409	sp|Q3TZX8|NOL9_MOUSE	tr|A0A3Q0DLR9|A0A3Q0DLR9_CARSF
OG0007410	sp|Q923T7|TRIM7_MOUSE	tr|A0A3Q0DLU1|A0A3Q0DLU1_CARSF
OG0007411	sp|Q8BVW3|TRI14_MOUSE	tr|A0A3Q0DU80|A0A3Q0DU80_CARSF
OG0007412	sp|P28322|ETV4_MOUSE	tr|A0A3Q0DY47|A0A3Q0DY47_CARSF
OG0007413	sp|Q9WUI0|MIXL1_MOUSE	tr|A0A3Q0DZ52|A0A3Q0DZ52_CARSF
OG0007414	sp|Q9WU81|G6PT3_MOUSE	tr|A0A3Q0DZ62|A0A3Q0DZ62_CARSF
OG0007415	sp|P61315|G3ST3_MOUSE	tr|A0A3Q0DZT2|A0A3Q0DZT2_CARSF
OG0007416	sp|Q6ZPY7|KDM3B_MOUSE	tr|A0A3Q0E1C3|A0A3Q0E1C3_CARSF
OG0007417	sp|Q9DBG9|TX1B3_MOUSE	tr|A0A3Q0E1N0|A0A3Q0E1N0_CARSF
OG0007418	sp|Q8CIE6|COPA_MOUSE	tr|A0A3Q0E2X3|A0A3Q0E2X3_CARSF
OG0007419	sp|Q9JHU4|DYHC1_MOUSE	tr|A0A3Q0E4Q0|A0A3Q0E4Q0_CARSF
OG0007420	sp|Q91W36|UBP3_MOUSE	tr|A0A3Q0E5S9|A0A3Q0E5S9_CARSF
OG0007421	sp|Q9Z0U1|ZO2_MOUSE	tr|A0A3Q0E6Z5|A0A3Q0E6Z5_CARSF
OG0007422	sp|Q61508|ECM1_MOUSE	tr|A0A3Q0E7F8|A0A3Q0E7F8_CARSF
OG0007423	sp|Q8BGV9|ATG4D_MOUSE	tr|A0A3Q0EFR8|A0A3Q0EFR8_CARSF
OG0007424	sp|Q6PHN9|RAB35_MOUSE	tr|A0A3Q0EHZ1|A0A3Q0EHZ1_CARSF
OG0007425	sp|Q8BVP1|TRIML_MOUSE	tr|A0A3Q0EJW0|A0A3Q0EJW0_CARSF
OG0007426	sp|Q9D9S1|EVG1_MOUSE	tr|A0A1U7SP88|A0A1U7SP88_CARSF
OG0007427	sp|Q9Z2J6|PD2R2_MOUSE	tr|A0A1U7SQ37|A0A1U7SQ37_CARSF
OG0007428	sp|Q04999|INHBB_MOUSE	tr|A0A1U7SS47|A0A1U7SS47_CARSF
OG0007429	sp|Q8C9S4|CC186_MOUSE	tr|A0A1U7SYZ3|A0A1U7SYZ3_CARSF
OG0007430	sp|Q9JKA5|GPA33_MOUSE	tr|A0A1U7SZT9|A0A1U7SZT9_CARSF
OG0007431	sp|Q9JJ89|CCD86_MOUSE	tr|A0A1U7T039|A0A1U7T039_CARSF
OG0007432	sp|A2AUC9|KLH41_MOUSE	tr|A0A1U7T189|A0A1U7T189_CARSF
OG0007433	sp|Q9D1A4|ASB5_MOUSE	tr|A0A1U7T5W4|A0A1U7T5W4_CARSF
OG0007434	sp|O54998|FKBP7_MOUSE	tr|A0A1U7T6W4|A0A1U7T6W4_CARSF
OG0007435	sp|Q91W53|GOGA7_MOUSE	tr|A0A1U7T8B9|A0A1U7T8B9_CARSF
OG0007436	sp|P03995|GFAP_MOUSE	tr|A0A1U7TA89|A0A1U7TA89_CARSF
OG0007437	sp|Q9D1Q6|ERP44_MOUSE	tr|A0A1U7TCB9|A0A1U7TCB9_CARSF
OG0007438	sp|Q8CDV0|CC178_MOUSE	tr|A0A1U7TDC8|A0A1U7TDC8_CARSF
OG0007439	sp|Q9JK88|SPI2_MOUSE	tr|A0A1U7THG3|A0A1U7THG3_CARSF
OG0007440	sp|Q9D8I1|MZB1_MOUSE	tr|A0A1U7TJG3|A0A1U7TJG3_CARSF
OG0007441	sp|Q9D0D4|DIM1_MOUSE	tr|A0A1U7TK11|A0A1U7TK11_CARSF
OG0007442	sp|Q5ND56|TLC3A_MOUSE	tr|A0A1U7TMK9|A0A1U7TMK9_CARSF
OG0007443	sp|Q9CQR2|RS21_MOUSE	tr|A0A1U7TPC9|A0A1U7TPC9_CARSF
OG0007444	sp|O70443|GNAZ_MOUSE	tr|A0A1U7TPK2|A0A1U7TPK2_CARSF
OG0007445	sp|Q8JZN3|KCJ14_MOUSE	tr|A0A1U7TPT9|A0A1U7TPT9_CARSF
OG0007446	sp|Q8CBB2|S15A5_MOUSE	tr|A0A1U7TPU9|A0A1U7TPU9_CARSF
OG0007447	sp|Q3TIT8|SPX3_MOUSE	tr|A0A1U7TRI6|A0A1U7TRI6_CARSF
OG0007448	sp|Q8C4A5|ASXL3_MOUSE	tr|A0A1U7TS36|A0A1U7TS36_CARSF
OG0007449	sp|Q9ESL4|M3K20_MOUSE	tr|A0A1U7TSH3|A0A1U7TSH3_CARSF
OG0007450	sp|Q91WA1|TIPIN_MOUSE	tr|A0A1U7TUA4|A0A1U7TUA4_CARSF
OG0007451	sp|Q99PR8|HSPB2_MOUSE	tr|A0A1U7TUV3|A0A1U7TUV3_CARSF
OG0007452	sp|Q8CGI1|F193A_MOUSE	tr|A0A1U7TX87|A0A1U7TX87_CARSF
OG0007453	sp|Q9JLV2|TP4AP_MOUSE	tr|A0A1U7U863|A0A1U7U863_CARSF
OG0007454	sp|Q5DU09|ZN652_MOUSE	tr|A0A1U7UA60|A0A1U7UA60_CARSF
OG0007455	sp|Q9JHB3|TIMP4_MOUSE	tr|A0A1U7UBT9|A0A1U7UBT9_CARSF
OG0007456	sp|Q6GQR8|ZN329_MOUSE	tr|A0A1U7UC75|A0A1U7UC75_CARSF
OG0007457	sp|O89098|CYTF_MOUSE	tr|A0A1U7UDK6|A0A1U7UDK6_CARSF
OG0007458	sp|Q9D9B0|CCD70_MOUSE	tr|A0A1U7UG67|A0A1U7UG67_CARSF
OG0007459	tr|A2A484|A2A484_MOUSE	tr|A0A1U7UGC3|A0A1U7UGC3_CARSF
OG0007460	sp|Q9D4K7|CC105_MOUSE	tr|A0A1U7UGK7|A0A1U7UGK7_CARSF
OG0007461	sp|P30306|MPIP2_MOUSE	tr|A0A1U7UHH0|A0A1U7UHH0_CARSF
OG0007462	sp|Q64326|ACTHR_MOUSE	tr|A0A1U7UIH9|A0A1U7UIH9_CARSF
OG0007463	sp|Q9JHN8|STK19_MOUSE	tr|A0A1U7UM81|A0A1U7UM81_CARSF
OG0007464	sp|Q3UFY7|5NT3B_MOUSE	tr|A0A1U7UN28|A0A1U7UN28_CARSF
OG0007465	sp|P08551|NFL_MOUSE	tr|A0A1U7US08|A0A1U7US08_CARSF
OG0007466	sp|D3YXG0|HMCN1_MOUSE	tr|A0A1U7UYH7|A0A1U7UYH7_CARSF
OG0007467	sp|Q6NXH8|MET25_MOUSE	tr|A0A1U7UZJ4|A0A1U7UZJ4_CARSF
OG0007468	sp|Q8CA95|PDE10_MOUSE	tr|A0A1U7V1V4|A0A1U7V1V4_CARSF
OG0007469	sp|Q60848|HELLS_MOUSE	tr|A0A1U7V4X4|A0A1U7V4X4_CARSF
OG0007470	sp|Q9Z247|FKBP9_MOUSE	tr|A0A3Q0DK27|A0A3Q0DK27_CARSF
OG0007471	sp|Q9R0N0|GALK1_MOUSE	tr|A0A3Q0DKB3|A0A3Q0DKB3_CARSF
OG0007472	sp|O35425|BOK_MOUSE	tr|A0A3Q0DME9|A0A3Q0DME9_CARSF
OG0007473	sp|P28658|ATX10_MOUSE	tr|A0A3Q0DQR3|A0A3Q0DQR3_CARSF
OG0007474	sp|Q6IQX8|ZN219_MOUSE	tr|A0A3Q0DSK7|A0A3Q0DSK7_CARSF
OG0007475	sp|A4Q9F3|TTL10_MOUSE	tr|A0A3Q0DT76|A0A3Q0DT76_CARSF
OG0007476	sp|P47810|WEE1_MOUSE	tr|A0A3Q0DTV2|A0A3Q0DTV2_CARSF
OG0007477	sp|Q9D478|ODF2L_MOUSE	tr|A0A3Q0DV74|A0A3Q0DV74_CARSF
OG0007478	tr|E9Q3M9|E9Q3M9_MOUSE	tr|A0A3Q0DYW2|A0A3Q0DYW2_CARSF
OG0007479	sp|Q05A62|DNAL1_MOUSE	tr|A0A3Q0E0W7|A0A3Q0E0W7_CARSF
OG0007480	sp|Q8BHN3|GANAB_MOUSE	tr|A0A3Q0E8L6|A0A3Q0E8L6_CARSF
OG0007481	sp|Q6PDS3|SARM1_MOUSE	tr|A0A3Q0E8W1|A0A3Q0E8W1_CARSF
OG0007482	sp|Q9WUZ5|TNNI1_MOUSE	tr|A0A3Q0EES5|A0A3Q0EES5_CARSF
OG0007483	sp|Q80XQ8|F168B_MOUSE	tr|A0A3Q0EIH0|A0A3Q0EIH0_CARSF
OG0007484	sp|Q9WV52|PLEK2_MOUSE	tr|A0A3Q0EKN1|A0A3Q0EKN1_CARSF
OG0007485	sp|P52963|E41LA_MOUSE	tr|A0A3Q0EKV7|A0A3Q0EKV7_CARSF
OG0007486	sp|Q9D9K3|AVEN_MOUSE	tr|A0A1U7SLH4|A0A1U7SLH4_CARSF
OG0007487	sp|Q99KX1|MLF2_MOUSE	tr|A0A1U7SSN9|A0A1U7SSN9_CARSF
OG0007488	sp|P12025|MK_MOUSE	tr|A0A1U7SWG2|A0A1U7SWG2_CARSF
OG0007489	sp|Q69ZK5|KLH14_MOUSE	tr|A0A1U7SY33|A0A1U7SY33_CARSF
OG0007490	tr|A0A5F8MPV9|A0A5F8MPV9_MOUSE	tr|A0A1U7SYP1|A0A1U7SYP1_CARSF
OG0007491	sp|A2AWL7|MGAP_MOUSE	tr|A0A1U7T115|A0A1U7T115_CARSF
OG0007492	sp|O08900|IKZF3_MOUSE	tr|A0A1U7T1P7|A0A1U7T1P7_CARSF
OG0007493	sp|Q8VBW1|SC6A8_MOUSE	tr|A0A1U7T4H6|A0A1U7T4H6_CARSF
OG0007494	sp|P58735|S26A1_MOUSE	tr|A0A1U7T626|A0A1U7T626_CARSF
OG0007495	sp|Q8BR27|F214B_MOUSE	tr|A0A1U7T938|A0A1U7T938_CARSF
OG0007496	sp|Q80TH2|ERBIN_MOUSE	tr|A0A1U7T9V0|A0A1U7T9V0_CARSF
OG0007497	sp|A8E0Y8|IGSF2_MOUSE	tr|A0A1U7TB69|A0A1U7TB69_CARSF
OG0007498	sp|Q61024|ASNS_MOUSE	tr|A0A1U7TCY0|A0A1U7TCY0_CARSF
OG0007499	sp|O54983|CRYM_MOUSE	tr|A0A1U7TE82|A0A1U7TE82_CARSF
OG0007500	sp|P14847|CRP_MOUSE	tr|A0A1U7TGF4|A0A1U7TGF4_CARSF
OG0007501	sp|Q810N9|CC172_MOUSE	tr|A0A1U7TI28|A0A1U7TI28_CARSF
OG0007502	sp|Q9D869|CHP2_MOUSE	tr|A0A1U7TJ36|A0A1U7TJ36_CARSF
OG0007503	sp|Q8VEC3|AGRF1_MOUSE	tr|A0A1U7TJT2|A0A1U7TJT2_CARSF
OG0007504	sp|Q5SX19|PIGL_MOUSE	tr|A0A1U7TL78|A0A1U7TL78_CARSF
OG0007505	sp|Q8CDG1|PIWL2_MOUSE	tr|A0A1U7TNZ3|A0A1U7TNZ3_CARSF
OG0007506	sp|Q8C3F7|KLH30_MOUSE	tr|A0A1U7TQ96|A0A1U7TQ96_CARSF
OG0007507	sp|Q62559|IFT52_MOUSE	tr|A0A1U7TU14|A0A1U7TU14_CARSF
OG0007508	sp|P47759|NSG2_MOUSE	tr|A0A1U7TUH6|A0A1U7TUH6_CARSF
OG0007509	sp|Q922G2|FA76A_MOUSE	tr|A0A1U7TY09|A0A1U7TY09_CARSF
OG0007510	sp|Q8BIF9|ZN787_MOUSE	tr|A0A1U7TY40|A0A1U7TY40_CARSF
OG0007511	sp|Q78J03|MSRB2_MOUSE	tr|A0A1U7TZA5|A0A1U7TZA5_CARSF
OG0007512	sp|Q8R218|T150B_MOUSE	tr|A0A1U7TZM7|A0A1U7TZM7_CARSF
OG0007513	sp|Q9DA48|SACA1_MOUSE	tr|A0A1U7U0I5|A0A1U7U0I5_CARSF
OG0007514	sp|Q9CX19|F162B_MOUSE	tr|A0A1U7U187|A0A1U7U187_CARSF
OG0007515	sp|Q497V5|SRBD1_MOUSE	tr|A0A1U7U1B1|A0A1U7U1B1_CARSF
OG0007516	tr|F6R5P4|F6R5P4_MOUSE	tr|A0A1U7U1W7|A0A1U7U1W7_CARSF
OG0007517	sp|Q9D6J1|CERS4_MOUSE	tr|A0A1U7U4K8|A0A1U7U4K8_CARSF
OG0007518	sp|Q8CDE2|CALI_MOUSE	tr|A0A1U7U5H3|A0A1U7U5H3_CARSF
OG0007519	sp|Q80Y39|CJ062_MOUSE	tr|A0A1U7U629|A0A1U7U629_CARSF
OG0007520	sp|Q64669|NQO1_MOUSE	tr|A0A1U7U7I1|A0A1U7U7I1_CARSF
OG0007521	sp|Q9CRB6|TPPP3_MOUSE	tr|A0A1U7U7Y0|A0A1U7U7Y0_CARSF
OG0007522	tr|Q3TMP1|Q3TMP1_MOUSE	tr|A0A1U7U8S5|A0A1U7U8S5_CARSF
OG0007523	sp|Q8C208|IKZF4_MOUSE	tr|A0A1U7UAC6|A0A1U7UAC6_CARSF
OG0007524	sp|Q01237|HMDH_MOUSE	tr|A0A1U7UAD9|A0A1U7UAD9_CARSF
OG0007525	sp|Q8CG73|FTM_MOUSE	tr|A0A1U7UB33|A0A1U7UB33_CARSF
OG0007526	sp|Q8BHH1|AQP11_MOUSE	tr|A0A1U7UBK7|A0A1U7UBK7_CARSF
OG0007527	sp|Q0VGB7|PP4R2_MOUSE	tr|A0A1U7UCE3|A0A1U7UCE3_CARSF
OG0007528	sp|Q99ME3|SNCAP_MOUSE	tr|A0A1U7UGI1|A0A1U7UGI1_CARSF
OG0007529	sp|Q6PDY2|AEDO_MOUSE	tr|A0A1U7UI99|A0A1U7UI99_CARSF
OG0007530	sp|Q9Z0G4|CCN5_MOUSE	tr|A0A1U7UII0|A0A1U7UII0_CARSF
OG0007531	sp|Q61730|IL1AP_MOUSE	tr|A0A1U7UMS2|A0A1U7UMS2_CARSF
OG0007532	sp|Q71B07|D19L3_MOUSE	tr|A0A1U7UP12|A0A1U7UP12_CARSF
OG0007533	sp|Q5F201|CFA52_MOUSE	tr|A0A1U7UPI8|A0A1U7UPI8_CARSF
OG0007534	sp|Q8C3S2|TNG6_MOUSE	tr|A0A1U7UQU3|A0A1U7UQU3_CARSF
OG0007535	tr|Q9CQ73|Q9CQ73_MOUSE	tr|A0A1U7UT39|A0A1U7UT39_CARSF
OG0007536	tr|A0A140LIR9|A0A140LIR9_MOUSE	tr|A0A1U7UV36|A0A1U7UV36_CARSF
OG0007537	sp|Q2TA57|ASPH1_MOUSE	tr|A0A1U7UVF9|A0A1U7UVF9_CARSF
OG0007538	sp|Q8K3Q3|FOXN4_MOUSE	tr|A0A1U7UYR1|A0A1U7UYR1_CARSF
OG0007539	sp|O35701|MATN3_MOUSE	tr|A0A3Q0DGX3|A0A3Q0DGX3_CARSF
OG0007540	sp|P22933|GBRD_MOUSE	tr|A0A3Q0DLH2|A0A3Q0DLH2_CARSF
OG0007541	sp|Q62052|P_MOUSE	tr|A0A3Q0DMZ5|A0A3Q0DMZ5_CARSF
OG0007543	sp|Q7TPH6|MYCB2_MOUSE	tr|A0A3Q0DUC1|A0A3Q0DUC1_CARSF
OG0007544	sp|Q8BIL5|HOOK1_MOUSE	tr|A0A3Q0DVQ7|A0A3Q0DVQ7_CARSF
OG0007545	sp|P62876|RPAB5_MOUSE	tr|A0A3Q0DW06|A0A3Q0DW06_CARSF
OG0007546	tr|A0A087WRX6|A0A087WRX6_MOUSE	tr|A0A3Q0DZI9|A0A3Q0DZI9_CARSF
OG0007547	sp|E9PV86|MCTP1_MOUSE	tr|A0A3Q0E1F4|A0A3Q0E1F4_CARSF
OG0007548	sp|Q9Z1P7|KANK3_MOUSE	tr|A0A3Q0EA10|A0A3Q0EA10_CARSF
OG0007549	sp|Q8VDI7|UBAC1_MOUSE	tr|A0A3Q0EJR3|A0A3Q0EJR3_CARSF
OG0007550	sp|Q3U4G0|CDIN1_MOUSE	tr|A0A3Q0EKL3|A0A3Q0EKL3_CARSF
OG0007551	sp|Q91Z61|DIRA1_MOUSE	tr|A0A1U7SMK3|A0A1U7SMK3_CARSF
OG0007552	sp|Q640P7|TBCC1_MOUSE	tr|A0A1U7SN48|A0A1U7SN48_CARSF
OG0007553	tr|Q8BJX2|Q8BJX2_MOUSE	tr|A0A1U7SSX8|A0A1U7SSX8_CARSF
OG0007554	sp|Q9WVJ2|PSD13_MOUSE	tr|A0A1U7STB8|A0A1U7STB8_CARSF
OG0007555	sp|Q9R229|BMP10_MOUSE	tr|A0A1U7SUK8|A0A1U7SUK8_CARSF
OG0007556	sp|Q9Z2I8|SUCB2_MOUSE	tr|A0A1U7SWE9|A0A1U7SWE9_CARSF
OG0007557	sp|Q9Z0F6|RAD9A_MOUSE	tr|A0A1U7T0S7|A0A1U7T0S7_CARSF
OG0007558	sp|Q7TNK1|RFX4_MOUSE	tr|A0A1U7T1W0|A0A1U7T1W0_CARSF
OG0007559	sp|Q9D321|S35A4_MOUSE	tr|A0A1U7T951|A0A1U7T951_CARSF
OG0007560	sp|Q68FF9|S5A1_MOUSE	tr|A0A1U7T9K6|A0A1U7T9K6_CARSF
OG0007561	sp|Q925H4|KR211_MOUSE	tr|A0A1U7TC13|A0A1U7TC13_CARSF
OG0007562	sp|Q80TN4|DJC16_MOUSE	tr|A0A1U7TEN1|A0A1U7TEN1_CARSF
OG0007563	sp|Q9ERS2|NDUAD_MOUSE	tr|A0A1U7TFE2|A0A1U7TFE2_CARSF
OG0007564	sp|O88728|IFM5_MOUSE	tr|A0A1U7TFW7|A0A1U7TFW7_CARSF
OG0007565	sp|Q9CXF0|KYNU_MOUSE	tr|A0A1U7THS0|A0A1U7THS0_CARSF
OG0007566	sp|Q62028|PLA2R_MOUSE	tr|A0A1U7TI74|A0A1U7TI74_CARSF
OG0007567	sp|Q8BTZ4|APC5_MOUSE	tr|A0A1U7TIT3|A0A1U7TIT3_CARSF
OG0007568	sp|Q9QZ23|NFU1_MOUSE	tr|A0A1U7TJJ8|A0A1U7TJJ8_CARSF
OG0007569	sp|Q9Z2E3|ERN2_MOUSE	tr|A0A1U7TL91|A0A1U7TL91_CARSF
OG0007570	sp|Q6P7W2|SHKB1_MOUSE	tr|A0A1U7TNX4|A0A1U7TNX4_CARSF
OG0007571	sp|Q99M74|KRT82_MOUSE	tr|A0A1U7TQA6|A0A1U7TQA6_CARSF
OG0007572	sp|Q8CC14|F216B_MOUSE	tr|A0A1U7TSD6|A0A1U7TSD6_CARSF
OG0007573	sp|D3Z7H4|GSG1L_MOUSE	tr|A0A1U7TSI1|A0A1U7TSI1_CARSF
OG0007574	sp|Q9CQN3|TOM6_MOUSE	tr|A0A1U7TSI8|A0A1U7TSI8_CARSF
OG0007575	sp|Q91V57|CHIN_MOUSE	tr|A0A1U7TSP3|A0A1U7TSP3_CARSF
OG0007576	sp|Q00690|LYAM2_MOUSE	tr|A0A1U7TT12|A0A1U7TT12_CARSF
OG0007577	sp|J3S6Y1|TSEAR_MOUSE	tr|A0A1U7TTL5|A0A1U7TTL5_CARSF
OG0007578	sp|Q32M00|CRBL2_MOUSE	tr|A0A1U7TWA9|A0A1U7TWA9_CARSF
OG0007579	sp|Q9CQV6|MLP3B_MOUSE	tr|A0A1U7TXW6|A0A1U7TXW6_CARSF
OG0007580	sp|Q80WV3|CHST2_MOUSE	tr|A0A1U7U0W5|A0A1U7U0W5_CARSF
OG0007581	sp|Q8VI24|SATB2_MOUSE	tr|A0A1U7U276|A0A1U7U276_CARSF
OG0007582	sp|P23881|TCEA3_MOUSE	tr|A0A1U7U285|A0A1U7U285_CARSF
OG0007583	sp|P62852|RS25_MOUSE	tr|A0A1U7U2G7|A0A1U7U2G7_CARSF
OG0007584	sp|Q9ESD1|PRSS8_MOUSE	tr|A0A1U7U2X3|A0A1U7U2X3_CARSF
OG0007585	sp|Q08857|CD36_MOUSE	tr|A0A1U7U3X7|A0A1U7U3X7_CARSF
OG0007586	sp|Q8C9R9|EFCB8_MOUSE	tr|A0A1U7UA39|A0A1U7UA39_CARSF
OG0007587	sp|Q8C4P0|K1958_MOUSE	tr|A0A1U7UA64|A0A1U7UA64_CARSF
OG0007588	sp|Q9QZ82|CP11A_MOUSE	tr|A0A1U7UAC5|A0A1U7UAC5_CARSF
OG0007589	sp|Q4VAB4|CNPY1_MOUSE	tr|A0A1U7UD11|A0A1U7UD11_CARSF
OG0007590	sp|Q8VC16|LRC14_MOUSE	tr|A0A1U7UDG5|A0A1U7UDG5_CARSF
OG0007591	sp|Q9CXK8|NIP7_MOUSE	tr|A0A1U7UDM7|A0A1U7UDM7_CARSF
OG0007592	sp|Q8VDR5|TM267_MOUSE	tr|A0A1U7UGH2|A0A1U7UGH2_CARSF
OG0007593	sp|P41209|CETN1_MOUSE	tr|A0A1U7UJS0|A0A1U7UJS0_CARSF
OG0007594	sp|Q9CQ91|NDUA3_MOUSE	tr|A0A1U7UPC5|A0A1U7UPC5_CARSF
OG0007595	sp|Q9CR95|NECP1_MOUSE	tr|A0A1U7UTQ1|A0A1U7UTQ1_CARSF
OG0007596	sp|Q5M8M9|LRC52_MOUSE	tr|A0A1U7UTS7|A0A1U7UTS7_CARSF
OG0007597	sp|A2A5E6|Z385C_MOUSE	tr|A0A1U7UW49|A0A1U7UW49_CARSF
OG0007598	sp|P80316|TCPE_MOUSE	tr|A0A1U7V409|A0A1U7V409_CARSF
OG0007599	sp|Q9D1Z3|ACKMT_MOUSE	tr|A0A1U7V412|A0A1U7V412_CARSF
OG0007600	sp|O08738|CASP6_MOUSE	tr|A0A1U7V5D0|A0A1U7V5D0_CARSF
OG0007601	sp|B2RXS4|PLXB2_MOUSE	tr|A0A3Q0DLB0|A0A3Q0DLB0_CARSF
OG0007602	sp|Q09163|DLK1_MOUSE	tr|A0A3Q0DQQ7|A0A3Q0DQQ7_CARSF
OG0007603	sp|Q9CQF3|CPSF5_MOUSE	tr|A0A3Q0DTG7|A0A3Q0DTG7_CARSF
OG0007604	sp|P63056|NOE3_MOUSE	tr|A0A3Q0DTW4|A0A3Q0DTW4_CARSF
OG0007605	sp|Q9CRA9|FGOP2_MOUSE	tr|A0A3Q0DW43|A0A3Q0DW43_CARSF
OG0007606	sp|Q6ZWY3|RS27L_MOUSE	tr|A0A3Q0DY49|A0A3Q0DY49_CARSF
OG0007607	sp|Q9D0P0|EBPL_MOUSE	tr|A0A3Q0DY53|A0A3Q0DY53_CARSF
OG0007608	sp|Q2VPD4|BMAL2_MOUSE	tr|A0A3Q0DZM1|A0A3Q0DZM1_CARSF
OG0007609	sp|Q8CFA7|KLF17_MOUSE	tr|A0A3Q0E021|A0A3Q0E021_CARSF
OG0007610	sp|P70126|SIA8E_MOUSE	tr|A0A3Q0E2B1|A0A3Q0E2B1_CARSF
OG0007611	sp|Q571I4|PRAG1_MOUSE	tr|A0A3Q0E386|A0A3Q0E386_CARSF
OG0007612	sp|Q9QXM1|JMY_MOUSE	tr|A0A3Q0E3F6|A0A3Q0E3F6_CARSF
OG0007613	sp|Q8K2H3|FA13B_MOUSE	tr|A0A3Q0E3S6|A0A3Q0E3S6_CARSF
OG0007614	sp|Q9JKB3|YBOX3_MOUSE	tr|A0A3Q0E6F5|A0A3Q0E6F5_CARSF
OG0007615	sp|P35761|TTK_MOUSE	tr|A0A3Q0E7B0|A0A3Q0E7B0_CARSF
OG0007616	sp|P14733|LMNB1_MOUSE	tr|A0A3Q0EC60|A0A3Q0EC60_CARSF
OG0007617	sp|Q9DCU2|PLLP_MOUSE	tr|A0A3Q0EE83|A0A3Q0EE83_CARSF
OG0007618	sp|Q8BH98|MBOA1_MOUSE	tr|A0A3Q0EH59|A0A3Q0EH59_CARSF
OG0007619	sp|O89079|COPE_MOUSE	tr|A0A1U7SFQ0|A0A1U7SFQ0_CARSF
OG0007620	sp|P34902|IL2RG_MOUSE	tr|A0A1U7SGS1|A0A1U7SGS1_CARSF
OG0007621	sp|Q9JIL5|TULP4_MOUSE	tr|A0A1U7SH27|A0A1U7SH27_CARSF
OG0007622	tr|Q8CBC7|Q8CBC7_MOUSE	tr|A0A1U7SNS9|A0A1U7SNS9_CARSF
OG0007623	sp|Q3UR70|TGFA1_MOUSE	tr|A0A1U7SZ72|A0A1U7SZ72_CARSF
OG0007624	sp|P52955|LBX1_MOUSE	tr|A0A1U7SZH6|A0A1U7SZH6_CARSF
OG0007625	sp|Q9JLB9|NECT3_MOUSE	tr|A0A1U7T1D9|A0A1U7T1D9_CARSF
OG0007626	sp|Q8CDJ3|BAKOR_MOUSE	tr|A0A1U7T2W6|A0A1U7T2W6_CARSF
OG0007627	sp|Q8BZ39|NMUR2_MOUSE	tr|A0A1U7T3X5|A0A1U7T3X5_CARSF
OG0007628	sp|Q9ES89|EXTL2_MOUSE	tr|A0A1U7T5U3|A0A1U7T5U3_CARSF
OG0007629	sp|P24063|ITAL_MOUSE	tr|A0A1U7T7C9|A0A1U7T7C9_CARSF
OG0007630	sp|Q61419|CMAH_MOUSE	tr|A0A1U7T7W8|A0A1U7T7W8_CARSF
OG0007631	sp|Q9CYQ7|NARF_MOUSE	tr|A0A1U7T8Z6|A0A1U7T8Z6_CARSF
OG0007632	tr|A0A5F8MPL8|A0A5F8MPL8_MOUSE	tr|A0A1U7T997|A0A1U7T997_CARSF
OG0007633	sp|Q8CDV6|CCD63_MOUSE	tr|A0A1U7TA18|A0A1U7TA18_CARSF
OG0007634	sp|Q924X1|EPGN_MOUSE	tr|A0A1U7TAC6|A0A1U7TAC6_CARSF
OG0007635	tr|G3X9X1|G3X9X1_MOUSE	tr|A0A1U7TFC1|A0A1U7TFC1_CARSF
OG0007636	sp|Q8C1W1|VASH1_MOUSE	tr|A0A1U7THJ4|A0A1U7THJ4_CARSF
OG0007637	sp|Q8R092|CA043_MOUSE	tr|A0A1U7TLL3|A0A1U7TLL3_CARSF
OG0007638	sp|Q3URD3|SLMAP_MOUSE	tr|A0A1U7TMH4|A0A1U7TMH4_CARSF
OG0007639	sp|P30355|AL5AP_MOUSE	tr|A0A1U7TMS4|A0A1U7TMS4_CARSF
OG0007640	sp|P97348|RHOD_MOUSE	tr|A0A1U7TNH0|A0A1U7TNH0_CARSF
OG0007641	sp|Q60991|CP7B1_MOUSE	tr|A0A1U7TNT3|A0A1U7TNT3_CARSF
OG0007642	sp|O88708|ORC4_MOUSE	tr|A0A1U7TNX0|A0A1U7TNX0_CARSF
OG0007643	sp|Q8R5F3|OARD1_MOUSE	tr|A0A1U7TR99|A0A1U7TR99_CARSF
OG0007644	sp|Q9CRD4|DBND2_MOUSE	tr|A0A1U7TRJ4|A0A1U7TRJ4_CARSF
OG0007645	sp|Q9CR09|UFC1_MOUSE	tr|A0A1U7TSM8|A0A1U7TSM8_CARSF
OG0007646	sp|Q9D7I5|LHPP_MOUSE	tr|A0A1U7TWA1|A0A1U7TWA1_CARSF
OG0007647	sp|Q9CWV0|MASU1_MOUSE	tr|A0A1U7TWJ6|A0A1U7TWJ6_CARSF
OG0007648	sp|Q3UVY5|PCX4_MOUSE	tr|A0A1U7TYF7|A0A1U7TYF7_CARSF
