Orthogroup	Mus_musculus	Marmota_marmota_marmota
OG0008913	sp|Q8K2Z2|PRP39_MOUSE	tr|A0A8C5YT65|A0A8C5YT65_MARMA
OG0008914	sp|Q80WM4|HPLN4_MOUSE	tr|A0A8C5YTH1|A0A8C5YTH1_MARMA
OG0008915	sp|Q61824|ADA12_MOUSE	tr|A0A8C5YU04|A0A8C5YU04_MARMA
OG0008916	sp|Q8VC69|S22A6_MOUSE	tr|A0A8C5YUB8|A0A8C5YUB8_MARMA
OG0008917	sp|Q9D269|CST11_MOUSE	tr|A0A8C5YVS5|A0A8C5YVS5_MARMA
OG0008918	sp|Q8CGD2|CRLD1_MOUSE	tr|A0A8C5YX48|A0A8C5YX48_MARMA
OG0008919	sp|P15656|FGF5_MOUSE	tr|A0A8C5YY27|A0A8C5YY27_MARMA
OG0008920	sp|Q9WTR0|MMP16_MOUSE	tr|A0A8C5YZD6|A0A8C5YZD6_MARMA
OG0008921	sp|Q8BX13|UBE3D_MOUSE	tr|A0A8C5Z3Z1|A0A8C5Z3Z1_MARMA
OG0008922	tr|Q32ME0|Q32ME0_MOUSE	tr|A0A8C5Z8B9|A0A8C5Z8B9_MARMA
OG0008923	tr|G3X9X1|G3X9X1_MOUSE	tr|A0A8C5ZAH3|A0A8C5ZAH3_MARMA
OG0008924	sp|Q9D5H4|FTMT_MOUSE	tr|A0A8C5ZAV6|A0A8C5ZAV6_MARMA
OG0008925	sp|Q9DAK2|PACRG_MOUSE	tr|A0A8C5ZBC6|A0A8C5ZBC6_MARMA
OG0008926	sp|Q9QXP6|MKRN1_MOUSE	tr|A0A8C5ZDV0|A0A8C5ZDV0_MARMA
OG0008927	sp|Q8C552|FA78A_MOUSE	tr|A0A8C5ZEH6|A0A8C5ZEH6_MARMA
OG0008928	sp|A2A6T1|CDR2L_MOUSE	tr|A0A8C5ZG67|A0A8C5ZG67_MARMA
OG0008929	sp|Q9D2V8|MFS10_MOUSE	tr|A0A8C5ZGK1|A0A8C5ZGK1_MARMA
OG0008930	sp|P52430|PON1_MOUSE	tr|A0A8C5ZH14|A0A8C5ZH14_MARMA
OG0008931	sp|P60897|SEM1_MOUSE	tr|A0A8C5ZI09|A0A8C5ZI09_MARMA
OG0008932	tr|E9QAN8|E9QAN8_MOUSE	tr|A0A8C5ZJC5|A0A8C5ZJC5_MARMA
OG0008933	sp|Q8VHI3|OFUT2_MOUSE	tr|A0A8C5ZJX1|A0A8C5ZJX1_MARMA
OG0008934	sp|Q8K4T1|SIA8F_MOUSE	tr|A0A8C5ZLB6|A0A8C5ZLB6_MARMA
OG0008935	sp|S4R1M9|OSB10_MOUSE	tr|A0A8C5ZNJ3|A0A8C5ZNJ3_MARMA
OG0008936	sp|O89091|KLF10_MOUSE	tr|A0A8C5ZRA0|A0A8C5ZRA0_MARMA
OG0008937	sp|Q8K4S1|PLCE1_MOUSE	tr|A0A8C5ZRY2|A0A8C5ZRY2_MARMA
OG0008938	sp|Q9CPY7|AMPL_MOUSE	tr|A0A8C5ZSC6|A0A8C5ZSC6_MARMA
OG0008939	sp|Q3UC65|RSRP1_MOUSE	tr|A0A8C5ZVQ1|A0A8C5ZVQ1_MARMA
OG0008940	sp|Q5SSG4|GA2L2_MOUSE	tr|A0A8C5ZWK1|A0A8C5ZWK1_MARMA
OG0008941	sp|Q60806|PLK3_MOUSE	tr|A0A8C5ZXY1|A0A8C5ZXY1_MARMA
OG0008942	sp|Q505F5|LRC47_MOUSE	tr|A0A8C5ZYN8|A0A8C5ZYN8_MARMA
OG0008943	sp|Q8VBY2|KKCC1_MOUSE	tr|A0A8C5ZYX2|A0A8C5ZYX2_MARMA
OG0008944	sp|Q9JKY0|CNOT9_MOUSE	tr|A0A8C6A001|A0A8C6A001_MARMA
OG0008945	sp|Q80XC6|NRDE2_MOUSE	tr|A0A8C6A1T8|A0A8C6A1T8_MARMA
OG0008946	sp|Q50L42|PA24E_MOUSE	tr|A0A8C6A2H3|A0A8C6A2H3_MARMA
OG0008947	sp|Q810K3|SGPP2_MOUSE	tr|A0A8C6A3E0|A0A8C6A3E0_MARMA
OG0008948	sp|Q5SV77|GGNB2_MOUSE	tr|A0A8C6A3Q5|A0A8C6A3Q5_MARMA
OG0008949	sp|P29812|TYRP2_MOUSE	tr|A0A8C6A4J1|A0A8C6A4J1_MARMA
OG0008950	sp|O08859|TSG6_MOUSE	tr|A0A8C6A5Z0|A0A8C6A5Z0_MARMA
OG0008951	sp|P60122|RUVB1_MOUSE	tr|A0A8C6A6U2|A0A8C6A6U2_MARMA
OG0008952	sp|Q3SXB8|COL11_MOUSE	tr|A0A8C6A9P7|A0A8C6A9P7_MARMA
OG0008953	sp|Q61574|FOXS1_MOUSE	tr|A0A8C6AAR0|A0A8C6AAR0_MARMA
OG0008954	sp|Q80U12|SGSM2_MOUSE	tr|A0A8C6AD39|A0A8C6AD39_MARMA
OG0008955	sp|Q9WTK5|NFKB2_MOUSE	tr|A0A8C6ADC8|A0A8C6ADC8_MARMA
OG0008956	sp|Q3UDR8|YIPF3_MOUSE	tr|A0A8C6AEH8|A0A8C6AEH8_MARMA
OG0008957	sp|Q99PV8|BC11B_MOUSE	tr|A0A8C6EN82|A0A8C6EN82_MARMA
OG0008958	sp|Q9JJT0|RCL1_MOUSE	tr|A0A8C6EN88|A0A8C6EN88_MARMA
OG0008959	sp|Q78KK3|S22AI_MOUSE	tr|A0A8C6EPE5|A0A8C6EPE5_MARMA
OG0008960	sp|Q91W98|S15A4_MOUSE	tr|A0A8C6EPL2|A0A8C6EPL2_MARMA
OG0008961	sp|P35459|LY6D_MOUSE	tr|A0A8C6EPR9|A0A8C6EPR9_MARMA
OG0008962	sp|Q8C0F9|PRS35_MOUSE	tr|A0A8C6ER16|A0A8C6ER16_MARMA
OG0008963	sp|Q1HKZ5|M3K13_MOUSE	tr|A0A8C6ERK5|A0A8C6ERK5_MARMA
OG0008964	sp|Q8CCS6|PABP2_MOUSE	tr|A0A8C6EU40|A0A8C6EU40_MARMA
OG0008965	sp|P82347|SGCD_MOUSE	tr|A0A8C6EU51|A0A8C6EU51_MARMA
OG0008966	sp|Q9CPR7|SIKE1_MOUSE	tr|A0A8C6EUF1|A0A8C6EUF1_MARMA
OG0008967	sp|P0CG15|CTF8_MOUSE	tr|A0A8C6EUJ8|A0A8C6EUJ8_MARMA
OG0008968	sp|Q2HJ10|ZNT2_MOUSE	tr|A0A8C6EUL6|A0A8C6EUL6_MARMA
OG0008969	tr|Q9Z150|Q9Z150_MOUSE	tr|A0A8C6EVL7|A0A8C6EVL7_MARMA
OG0008971	sp|Q3U1C6|TATD3_MOUSE	tr|A0A8C5YIG8|A0A8C5YIG8_MARMA
OG0008972	sp|P47212|GALA_MOUSE	tr|A0A8C5YKK3|A0A8C5YKK3_MARMA
OG0008973	sp|Q3TC72|FAHD2_MOUSE	tr|A0A8C5YKU1|A0A8C5YKU1_MARMA
OG0008974	sp|P57724|PCBP4_MOUSE	tr|A0A8C5YLZ4|A0A8C5YLZ4_MARMA
OG0008975	sp|Q99P31|HPBP1_MOUSE	tr|A0A8C5YMU9|A0A8C5YMU9_MARMA
OG0008976	sp|Q03142|FGFR4_MOUSE	tr|A0A8C5YN16|A0A8C5YN16_MARMA
OG0008977	sp|O70174|ACHA4_MOUSE	tr|A0A8C5YQB8|A0A8C5YQB8_MARMA
OG0008978	tr|J3QMK2|J3QMK2_MOUSE	tr|A0A8C5YQC3|A0A8C5YQC3_MARMA
OG0008979	tr|A2AJW5|A2AJW5_MOUSE	tr|A0A8C5YUG1|A0A8C5YUG1_MARMA
OG0008980	sp|Q07139|ECT2_MOUSE	tr|A0A8C5YUL0|A0A8C5YUL0_MARMA
OG0008981	sp|Q8C353|TM252_MOUSE	tr|A0A8C5YVI6|A0A8C5YVI6_MARMA
OG0008982	sp|Q9D2R6|COA3_MOUSE	tr|A0A8C5YVX8|A0A8C5YVX8_MARMA
OG0008983	sp|Q91VC7|PP14A_MOUSE	tr|A0A8C5YWV5|A0A8C5YWV5_MARMA
OG0008984	sp|O09009|RFNG_MOUSE	tr|A0A8C5YYS6|A0A8C5YYS6_MARMA
OG0008985	sp|Q9D3H0|TMM80_MOUSE	tr|A0A8C5Z0L2|A0A8C5Z0L2_MARMA
OG0008986	sp|Q9QXN0|SHRM3_MOUSE	tr|A0A8C5Z164|A0A8C5Z164_MARMA
OG0008987	sp|Q8K0E1|KCD15_MOUSE	tr|A0A8C5Z1P6|A0A8C5Z1P6_MARMA
OG0008988	sp|Q3UMB5|SMCR8_MOUSE	tr|A0A8C5Z8I0|A0A8C5Z8I0_MARMA
OG0008989	sp|P97825|JUPI1_MOUSE	tr|A0A8C5ZBG5|A0A8C5ZBG5_MARMA
OG0008990	tr|E9Q4M0|E9Q4M0_MOUSE	tr|A0A8C5ZCE2|A0A8C5ZCE2_MARMA
OG0008991	sp|P81067|IRX3_MOUSE	tr|A0A8C5ZD60|A0A8C5ZD60_MARMA
OG0008992	sp|Q80UZ0|FGD5_MOUSE	tr|A0A8C5ZEF2|A0A8C5ZEF2_MARMA
OG0008993	sp|Q6PE15|ABHDA_MOUSE	tr|A0A8C5ZEP3|A0A8C5ZEP3_MARMA
OG0008994	sp|Q7TNE1|SUCHY_MOUSE	tr|A0A8C5ZF95|A0A8C5ZF95_MARMA
OG0008995	sp|Q8CIA5|S35B4_MOUSE	tr|A0A8C5ZFU0|A0A8C5ZFU0_MARMA
OG0008996	sp|Q9D3B1|HACD2_MOUSE	tr|A0A8C5ZHF4|A0A8C5ZHF4_MARMA
OG0008997	sp|Q6IE82|JADE3_MOUSE	tr|A0A8C5ZI23|A0A8C5ZI23_MARMA
OG0008998	sp|Q60612|AA1R_MOUSE	tr|A0A8C5ZJA1|A0A8C5ZJA1_MARMA
OG0008999	sp|Q80T69|RSBN1_MOUSE	tr|A0A8C5ZJA2|A0A8C5ZJA2_MARMA
OG0009000	sp|Q9D6W7|C16L2_MOUSE	tr|A0A8C5ZKI2|A0A8C5ZKI2_MARMA
OG0009001	sp|Q5F204|MDH1B_MOUSE	tr|A0A8C5ZLU7|A0A8C5ZLU7_MARMA
OG0009002	sp|Q9CPQ3|TOM22_MOUSE	tr|A0A8C5ZNQ5|A0A8C5ZNQ5_MARMA
OG0009003	sp|Q6PB66|LPPRC_MOUSE	tr|A0A8C5ZU24|A0A8C5ZU24_MARMA
OG0009004	sp|A6H6A9|RBG1L_MOUSE	tr|A0A8C5ZUE3|A0A8C5ZUE3_MARMA
OG0009005	sp|P97333|NRP1_MOUSE	tr|A0A8C5ZVP0|A0A8C5ZVP0_MARMA
OG0009006	sp|O54826|AF10_MOUSE	tr|A0A8C5ZW26|A0A8C5ZW26_MARMA
OG0009007	sp|Q9CWL2|CASZ1_MOUSE	tr|A0A8C5ZWF6|A0A8C5ZWF6_MARMA
OG0009008	sp|Q5YD48|A1CF_MOUSE	tr|A0A8C5ZWV6|A0A8C5ZWV6_MARMA
OG0009009	sp|P0C8K7|SMIM1_MOUSE	tr|A0A8C5ZYP8|A0A8C5ZYP8_MARMA
OG0009010	sp|O88622|PARG_MOUSE	tr|A0A8C6A026|A0A8C6A026_MARMA
OG0009011	sp|Q99MN9|PCCB_MOUSE	tr|A0A8C6A081|A0A8C6A081_MARMA
OG0009012	sp|P83877|TXN4A_MOUSE	tr|A0A8C6A268|A0A8C6A268_MARMA
OG0009013	sp|Q6IQX7|CHSS2_MOUSE	tr|A0A8C6A548|A0A8C6A548_MARMA
OG0009014	sp|P97311|MCM6_MOUSE	tr|A0A8C6A5F0|A0A8C6A5F0_MARMA
OG0009015	sp|Q04999|INHBB_MOUSE	tr|A0A8C6A8T9|A0A8C6A8T9_MARMA
OG0009016	sp|O54827|AT10A_MOUSE	tr|A0A8C6AA48|A0A8C6AA48_MARMA
OG0009017	sp|Q03173|ENAH_MOUSE	tr|A0A8C6AAF2|A0A8C6AAF2_MARMA
OG0009018	sp|Q3TDN0|DISP1_MOUSE	tr|A0A8C6AC88|A0A8C6AC88_MARMA
OG0009019	sp|Q9EQG7|ENPP5_MOUSE	tr|A0A8C6ACV6|A0A8C6ACV6_MARMA
OG0009020	sp|Q9QZ08|NAGK_MOUSE	tr|A0A8C6EPB3|A0A8C6EPB3_MARMA
OG0009021	sp|Q0P5V9|S45A4_MOUSE	tr|A0A8C6EPN0|A0A8C6EPN0_MARMA
OG0009022	sp|Q8BI79|CCD40_MOUSE	tr|A0A8C6EQI4|A0A8C6EQI4_MARMA
OG0009023	sp|Q8K443|RGS13_MOUSE	tr|A0A8C6EU05|A0A8C6EU05_MARMA
OG0009024	sp|Q8VHH8|IL25_MOUSE	tr|A0A8C6EU22|A0A8C6EU22_MARMA
OG0009025	sp|Q3TFK5|GPTC4_MOUSE	tr|A0A8C6EU37|A0A8C6EU37_MARMA
OG0009027	sp|O88875|BY55_MOUSE	tr|A0A8C6EV32|A0A8C6EV32_MARMA
OG0009028	sp|P06537|GCR_MOUSE	tr|A0A8C6EW72|A0A8C6EW72_MARMA
OG0009029	sp|A6H5Y3|METH_MOUSE	tr|A0A8C6EWB3|A0A8C6EWB3_MARMA
OG0009030	sp|Q3U1Z5|GPSM3_MOUSE	tr|A0A8C6EWV3|A0A8C6EWV3_MARMA
OG0009031	sp|P26618|PGFRA_MOUSE	tr|A0A8C6EXJ4|A0A8C6EXJ4_MARMA
OG0009032	sp|Q9DCL9|PUR6_MOUSE	tr|A0A8C6EXX7|A0A8C6EXX7_MARMA
OG0009033	sp|Q68FH0|PKP4_MOUSE	tr|A0A8C6EZ29|A0A8C6EZ29_MARMA
OG0009034	sp|Q9DCP9|DAZP2_MOUSE	tr|A0A8C6EZI3|A0A8C6EZI3_MARMA
OG0009035	sp|Q9ERF3|WDR61_MOUSE	tr|A0A8C5YKC4|A0A8C5YKC4_MARMA
OG0009036	sp|P56716|RP1_MOUSE	tr|A0A8C5YM42|A0A8C5YM42_MARMA
OG0009037	sp|Q9DBG7|SRPRA_MOUSE	tr|A0A8C5YM55|A0A8C5YM55_MARMA
OG0009038	sp|Q8K211|COPT1_MOUSE	tr|A0A8C5YN92|A0A8C5YN92_MARMA
OG0009039	sp|P63216|GBG3_MOUSE	tr|A0A8C5YP94|A0A8C5YP94_MARMA
OG0009040	sp|O88693|CEGT_MOUSE	tr|A0A8C5YPZ1|A0A8C5YPZ1_MARMA
OG0009041	sp|A2AIR5|NMD3A_MOUSE	tr|A0A8C5YSJ3|A0A8C5YSJ3_MARMA
OG0009042	sp|Q91ZA6|SOCS4_MOUSE	tr|A0A8C5YTR3|A0A8C5YTR3_MARMA
OG0009043	sp|Q8C2E4|PTCD1_MOUSE	tr|A0A8C5YW73|A0A8C5YW73_MARMA
OG0009044	sp|Q7TQP2|GP135_MOUSE	tr|A0A8C5YXB5|A0A8C5YXB5_MARMA
OG0009045	sp|Q8BG07|PLD4_MOUSE	tr|A0A8C5YXC9|A0A8C5YXC9_MARMA
OG0009046	sp|Q9JJ43|RFOX1_MOUSE	tr|A0A8C5YXS1|A0A8C5YXS1_MARMA
OG0009047	sp|Q8VCF1|CANT1_MOUSE	tr|A0A8C5Z1S2|A0A8C5Z1S2_MARMA
OG0009048	sp|Q766D5|B4GN4_MOUSE	tr|A0A8C5Z273|A0A8C5Z273_MARMA
OG0009049	sp|Q8CHU3|EPN2_MOUSE	tr|A0A8C5Z2Y6|A0A8C5Z2Y6_MARMA
OG0009050	sp|O09043|NAPSA_MOUSE	tr|A0A8C5Z3Y8|A0A8C5Z3Y8_MARMA
OG0009051	sp|P58462|FOXP1_MOUSE	tr|A0A8C5Z4P7|A0A8C5Z4P7_MARMA
OG0009052	sp|P07309|TTHY_MOUSE	tr|A0A8C5Z4Q8|A0A8C5Z4Q8_MARMA
OG0009053	sp|A0A5F8MPE6|CX058_MOUSE	tr|A0A8C5Z503|A0A8C5Z503_MARMA
OG0009054	sp|Q70KF4|CMYA5_MOUSE	tr|A0A8C5Z558|A0A8C5Z558_MARMA
OG0009055	sp|Q80Y55|BSDC1_MOUSE	tr|A0A8C5Z5R9|A0A8C5Z5R9_MARMA
OG0009056	sp|Q8C6E0|CFA36_MOUSE	tr|A0A8C5Z6B0|A0A8C5Z6B0_MARMA
OG0009057	sp|Q8CCC3|CL056_MOUSE	tr|A0A8C5Z989|A0A8C5Z989_MARMA
OG0009058	sp|Q8K353|CYTM1_MOUSE	tr|A0A8C5Z9C2|A0A8C5Z9C2_MARMA
OG0009059	sp|A6PWV3|IZUM3_MOUSE	tr|A0A8C5ZBW0|A0A8C5ZBW0_MARMA
OG0009060	sp|Q9D701|UPK3L_MOUSE	tr|A0A8C5ZCY7|A0A8C5ZCY7_MARMA
OG0009061	tr|Q3TIX6|Q3TIX6_MOUSE	tr|A0A8C5ZDE8|A0A8C5ZDE8_MARMA
OG0009062	sp|Q80YE7|DAPK1_MOUSE	tr|A0A8C5ZDM7|A0A8C5ZDM7_MARMA
OG0009063	sp|Q64104|NR2E1_MOUSE	tr|A0A8C5ZJX9|A0A8C5ZJX9_MARMA
OG0009064	sp|Q8CBC6|LRRN3_MOUSE	tr|A0A8C5ZM67|A0A8C5ZM67_MARMA
OG0009065	sp|Q78PY7|SND1_MOUSE	tr|A0A8C5ZN18|A0A8C5ZN18_MARMA
OG0009066	sp|Q99KW9|TIP_MOUSE	tr|A0A8C5ZPV5|A0A8C5ZPV5_MARMA
OG0009067	sp|Q8CI61|BAG4_MOUSE	tr|A0A8C5ZSS2|A0A8C5ZSS2_MARMA
OG0009068	sp|Q8BYJ6|TBCD4_MOUSE	tr|A0A8C5ZT01|A0A8C5ZT01_MARMA
OG0009069	sp|Q99KX1|MLF2_MOUSE	tr|A0A8C5ZU86|A0A8C5ZU86_MARMA
OG0009070	sp|Q6A009|LTN1_MOUSE	tr|A0A8C5ZUW1|A0A8C5ZUW1_MARMA
OG0009071	sp|Q8C206|GP157_MOUSE	tr|A0A8C5ZV26|A0A8C5ZV26_MARMA
OG0009072	sp|Q9DBX2|PHLP_MOUSE	tr|A0A8C5ZVG5|A0A8C5ZVG5_MARMA
OG0009073	sp|Q9D7N2|KR261_MOUSE	tr|A0A8C5ZVR8|A0A8C5ZVR8_MARMA
OG0009074	sp|Q80XZ4|I22R1_MOUSE	tr|A0A8C5ZXC0|A0A8C5ZXC0_MARMA
OG0009075	sp|Q9D5J6|SHPK_MOUSE	tr|A0A8C5ZXU9|A0A8C5ZXU9_MARMA
OG0009076	sp|Q3UHI4|TMED8_MOUSE	tr|A0A8C5ZZR4|A0A8C5ZZR4_MARMA
OG0009077	sp|G5E869|ZN142_MOUSE	tr|A0A8C6A122|A0A8C6A122_MARMA
OG0009078	sp|Q9WVJ9|FBLN4_MOUSE	tr|A0A8C6A4B6|A0A8C6A4B6_MARMA
OG0009079	sp|D3Z0R2|PPR36_MOUSE	tr|A0A8C6A4P8|A0A8C6A4P8_MARMA
OG0009080	sp|P70210|TEAD3_MOUSE	tr|A0A8C6AEJ2|A0A8C6AEJ2_MARMA
OG0009081	sp|P0C1V4|TMCO2_MOUSE	tr|A0A8C6ENF9|A0A8C6ENF9_MARMA
OG0009082	sp|D3YZF7|VS10L_MOUSE	tr|A0A8C6ENY4|A0A8C6ENY4_MARMA
OG0009083	sp|P48985|ATOH1_MOUSE	tr|A0A8C6EQ38|A0A8C6EQ38_MARMA
OG0009084	sp|Q8BTS4|NUP54_MOUSE	tr|A0A8C6EQH4|A0A8C6EQH4_MARMA
OG0009085	sp|Q80ZU9|G137A_MOUSE	tr|A0A8C6EQT9|A0A8C6EQT9_MARMA
OG0009086	sp|Q9JMA1|UBP14_MOUSE	tr|A0A8C6ESK0|A0A8C6ESK0_MARMA
OG0009087	sp|Q6TDU8|DNAI7_MOUSE	tr|A0A8C6EW82|A0A8C6EW82_MARMA
OG0009088	sp|Q9WTM3|SEM6C_MOUSE	tr|A0A8C6EWQ2|A0A8C6EWQ2_MARMA
OG0009089	sp|Q8VCT9|TESK2_MOUSE	tr|A0A8C6EWV4|A0A8C6EWV4_MARMA
OG0009090	sp|Q5F297|S35G3_MOUSE	tr|A0A8C6EXG8|A0A8C6EXG8_MARMA
OG0009091	tr|Q8VFN1|Q8VFN1_MOUSE	tr|A0A8C6EYA0|A0A8C6EYA0_MARMA
OG0009092	sp|Q91V37|VATO_MOUSE	tr|A0A8C5YIM8|A0A8C5YIM8_MARMA
OG0009093	sp|P11942|CD3G_MOUSE	tr|A0A8C5YKL3|A0A8C5YKL3_MARMA
OG0009094	sp|Q8BVG8|NAT14_MOUSE	tr|A0A8C5YM04|A0A8C5YM04_MARMA
OG0009095	sp|Q8R3F9|STPAP_MOUSE	tr|A0A8C5YNG9|A0A8C5YNG9_MARMA
OG0009096	sp|Q61839|ANFC_MOUSE	tr|A0A8C5YNT8|A0A8C5YNT8_MARMA
OG0009097	sp|Q9R1P4|PSA1_MOUSE	tr|A0A8C5YQR9|A0A8C5YQR9_MARMA
OG0009098	sp|P40124|CAP1_MOUSE	tr|A0A8C5YRC1|A0A8C5YRC1_MARMA
OG0009099	sp|Q9D0V8|CINP_MOUSE	tr|A0A8C5YRL9|A0A8C5YRL9_MARMA
OG0009100	sp|Q8CIM5|GPR84_MOUSE	tr|A0A8C5YRM5|A0A8C5YRM5_MARMA
OG0009101	sp|Q8BYK8|ZC3H6_MOUSE	tr|A0A8C5YSI6|A0A8C5YSI6_MARMA
OG0009102	sp|P59328|WDHD1_MOUSE	tr|A0A8C5YT39|A0A8C5YT39_MARMA
OG0009103	sp|Q8VHS5|ASB16_MOUSE	tr|A0A8C5YTF1|A0A8C5YTF1_MARMA
OG0009104	sp|Q8BN59|LARP6_MOUSE	tr|A0A8C5YV19|A0A8C5YV19_MARMA
OG0009105	sp|O09112|DUS8_MOUSE	tr|A0A8C5YVN4|A0A8C5YVN4_MARMA
OG0009106	sp|Q9R060|NUBP1_MOUSE	tr|A0A8C5YWB5|A0A8C5YWB5_MARMA
OG0009107	sp|Q9JI83|PLAC1_MOUSE	tr|A0A8C5YWI6|A0A8C5YWI6_MARMA
OG0009108	sp|P70194|CLC4F_MOUSE	tr|A0A8C5YY59|A0A8C5YY59_MARMA
OG0009109	sp|P32442|MEOX1_MOUSE	tr|A0A8C5YY87|A0A8C5YY87_MARMA
OG0009110	sp|Q61835|FXYD3_MOUSE	tr|A0A8C5YYQ7|A0A8C5YYQ7_MARMA
OG0009111	sp|Q8QZV6|F161A_MOUSE	tr|A0A8C5YZ26|A0A8C5YZ26_MARMA
OG0009112	sp|Q91XB0|TREX1_MOUSE	tr|A0A8C5YZ51|A0A8C5YZ51_MARMA
OG0009113	sp|E9QMW4|CP096_MOUSE	tr|A0A8C5Z1R5|A0A8C5Z1R5_MARMA
OG0009114	sp|Q8CE47|S49A3_MOUSE	tr|A0A8C5Z5B7|A0A8C5Z5B7_MARMA
OG0009115	sp|P25318|CO8A2_MOUSE	tr|A0A8C5Z6B4|A0A8C5Z6B4_MARMA
OG0009116	sp|Q9Z1Q2|ABHGA_MOUSE	tr|A0A8C5ZBL9|A0A8C5ZBL9_MARMA
OG0009117	sp|A2AKX3|SETX_MOUSE	tr|A0A8C5ZC85|A0A8C5ZC85_MARMA
OG0009118	sp|Q8R205|ZC3HA_MOUSE	tr|A0A8C5ZJ27|A0A8C5ZJ27_MARMA
OG0009119	sp|P43688|NKX26_MOUSE	tr|A0A8C5ZKW1|A0A8C5ZKW1_MARMA
OG0009120	sp|Q3UDF0|GTR6_MOUSE	tr|A0A8C5ZLE8|A0A8C5ZLE8_MARMA
OG0009121	sp|Q9D6T1|TBE_MOUSE	tr|A0A8C5ZLI3|A0A8C5ZLI3_MARMA
OG0009122	sp|P34928|APOC1_MOUSE	tr|A0A8C5ZM55|A0A8C5ZM55_MARMA
OG0009123	tr|A0A1W2P7S4|A0A1W2P7S4_MOUSE	tr|A0A8C5ZMC9|A0A8C5ZMC9_MARMA
OG0009125	sp|Q8BM96|AGRG7_MOUSE	tr|A0A8C5ZNC5|A0A8C5ZNC5_MARMA
OG0009126	sp|Q8R1M0|HMCES_MOUSE	tr|A0A8C5ZP75|A0A8C5ZP75_MARMA
OG0009127	sp|Q9EQ00|ROP1L_MOUSE	tr|A0A8C5ZS01|A0A8C5ZS01_MARMA
OG0009128	sp|Q8C262|IIGP5_MOUSE	tr|A0A8C5ZU88|A0A8C5ZU88_MARMA
OG0009129	sp|Q8BJQ9|CGAT1_MOUSE	tr|A0A8C5ZUP9|A0A8C5ZUP9_MARMA
OG0009130	sp|P20782|ACHE_MOUSE	tr|A0A8C5ZUY8|A0A8C5ZUY8_MARMA
OG0009131	sp|Q00422|GABPA_MOUSE	tr|A0A8C5ZWJ2|A0A8C5ZWJ2_MARMA
OG0009132	tr|Q8CGV8|Q8CGV8_MOUSE	tr|A0A8C5ZXU8|A0A8C5ZXU8_MARMA
OG0009133	sp|Q8C0D5|EFL1_MOUSE	tr|A0A8C5ZYI9|A0A8C5ZYI9_MARMA
OG0009134	sp|Q8C1W1|VASH1_MOUSE	tr|A0A8C5ZZZ0|A0A8C5ZZZ0_MARMA
OG0009135	sp|Q9D2E2|TOE1_MOUSE	tr|A0A8C6A0Z8|A0A8C6A0Z8_MARMA
OG0009136	sp|P35276|RAB3D_MOUSE	tr|A0A8C6A1Y8|A0A8C6A1Y8_MARMA
OG0009137	tr|E9Q4Y4|E9Q4Y4_MOUSE	tr|A0A8C6A249|A0A8C6A249_MARMA
OG0009138	sp|P05532|KIT_MOUSE	tr|A0A8C6A2N4|A0A8C6A2N4_MARMA
OG0009139	sp|Q62158|TRI27_MOUSE	tr|A0A8C6A3E4|A0A8C6A3E4_MARMA
OG0009140	sp|Q6PER3|MARE3_MOUSE	tr|A0A8C6A3T8|A0A8C6A3T8_MARMA
OG0009141	sp|Q9JLB2|PALS1_MOUSE	tr|A0A8C6A410|A0A8C6A410_MARMA
OG0009142	sp|Q6ZPI3|LCOR_MOUSE	tr|A0A8C6A5V2|A0A8C6A5V2_MARMA
OG0009143	sp|O54962|BAF_MOUSE	tr|A0A8C6A670|A0A8C6A670_MARMA
OG0009144	sp|P12960|CNTN1_MOUSE	tr|A0A8C6A763|A0A8C6A763_MARMA
OG0009145	sp|Q6PR54|RIF1_MOUSE	tr|A0A8C6A7U8|A0A8C6A7U8_MARMA
OG0009146	sp|Q0VBF2|TM52B_MOUSE	tr|A0A8C6A911|A0A8C6A911_MARMA
OG0009147	sp|Q8BGX7|SPIDR_MOUSE	tr|A0A8C6A9J2|A0A8C6A9J2_MARMA
OG0009148	sp|Q3UV16|IPIL2_MOUSE	tr|A0A8C6AB40|A0A8C6AB40_MARMA
OG0009149	sp|Q9CPP0|NPM3_MOUSE	tr|A0A8C6AB45|A0A8C6AB45_MARMA
OG0009150	tr|B2RVB9|B2RVB9_MOUSE	tr|A0A8C6ACA0|A0A8C6ACA0_MARMA
OG0009151	sp|Q2YDW7|KMT5A_MOUSE	tr|A0A8C6AGC1|A0A8C6AGC1_MARMA
OG0009152	sp|Q60688|FOXD4_MOUSE	tr|A0A8C6ENV3|A0A8C6ENV3_MARMA
OG0009153	sp|Q9DAK4|FBP12_MOUSE	tr|A0A8C6EQ78|A0A8C6EQ78_MARMA
OG0009154	sp|Q8K0H1|S47A1_MOUSE	tr|A0A8C6ER09|A0A8C6ER09_MARMA
OG0009155	sp|Q99ML4|DIK1B_MOUSE	tr|A0A8C6ERT3|A0A8C6ERT3_MARMA
OG0009156	sp|Q8C152|TET5B_MOUSE	tr|A0A8C6ETS1|A0A8C6ETS1_MARMA
OG0009157	sp|P47757|CAPZB_MOUSE	tr|A0A8C6EX85|A0A8C6EX85_MARMA
OG0009158	sp|Q8BG94|COMD7_MOUSE	tr|A0A8C6EZQ7|A0A8C6EZQ7_MARMA
