Orthogroup	Mus_musculus	Saimiri_boliviensis_boliviensis
OG0006177	sp|Q810B9|SLIK3_MOUSE	tr|A0A2K6S179|A0A2K6S179_SAIBB
OG0006178	sp|Q8BG87|TET3_MOUSE	tr|A0A2K6SGW5|A0A2K6SGW5_SAIBB
OG0006179	sp|Q8BGF6|ELMD2_MOUSE	tr|A0A2K6SQ29|A0A2K6SQ29_SAIBB
OG0006180	tr|Q8BJ95|Q8BJ95_MOUSE	tr|A0A2K6SU87|A0A2K6SU87_SAIBB
OG0006181	sp|Q8BJI4|PO6F2_MOUSE	tr|A0A2K6U2N9|A0A2K6U2N9_SAIBB
OG0006182	sp|Q8BLK3|LSAMP_MOUSE	tr|A0A2K6TXN6|A0A2K6TXN6_SAIBB
OG0006183	sp|Q8BVN4|MTEF4_MOUSE	tr|A0A2K6TBP8|A0A2K6TBP8_SAIBB
OG0006184	sp|Q8BVQ5|PPME1_MOUSE	tr|A0A2K6UDJ1|A0A2K6UDJ1_SAIBB
OG0006185	sp|Q8BWA5|KLH31_MOUSE	tr|A0A2K6USN4|A0A2K6USN4_SAIBB
OG0006186	sp|Q8BYN5|FSD1L_MOUSE	tr|A0A2K6UVB0|A0A2K6UVB0_SAIBB
OG0006187	sp|Q8BZM0|KLH12_MOUSE	tr|A0A2K6TWU2|A0A2K6TWU2_SAIBB
OG0006188	sp|Q8CHX7|RFTN2_MOUSE	tr|A0A2K6UE50|A0A2K6UE50_SAIBB
OG0006189	sp|Q8K0W3|RN208_MOUSE	tr|A0A2K6SE32|A0A2K6SE32_SAIBB
OG0006190	sp|Q8K1S4|UNC5A_MOUSE	tr|A0A2K6SJX7|A0A2K6SJX7_SAIBB
OG0006191	sp|Q8K209|AGRG1_MOUSE	tr|A0A2K6U6H8|A0A2K6U6H8_SAIBB
OG0006192	sp|Q8K558|TRML1_MOUSE	tr|A0A2K6TRW8|A0A2K6TRW8_SAIBB
OG0006193	sp|Q8K5B1|IL31R_MOUSE	tr|A0A2K6UXP2|A0A2K6UXP2_SAIBB
OG0006194	sp|Q8VC26|TLCD2_MOUSE	tr|A0A2K6SVQ9|A0A2K6SVQ9_SAIBB
OG0006195	sp|Q8VE95|CH082_MOUSE	tr|A0A2K6USP3|A0A2K6USP3_SAIBB
OG0006196	sp|Q8VI56|LRP4_MOUSE	tr|A0A2K6UL44|A0A2K6UL44_SAIBB
OG0006197	sp|Q8VIB3|SIA10_MOUSE	tr|A0A2K6SIG7|A0A2K6SIG7_SAIBB
OG0006198	sp|Q8VIG3|RSPH1_MOUSE	tr|A0A2K6V6A7|A0A2K6V6A7_SAIBB
OG0006199	sp|Q91YU6|LZTS2_MOUSE	tr|A0A2K6UIR3|A0A2K6UIR3_SAIBB
OG0006200	sp|Q99K46|UBP11_MOUSE	tr|A0A2K6UPA7|A0A2K6UPA7_SAIBB
OG0006201	sp|Q99LS3|SERB_MOUSE	tr|A0A2K6SW14|A0A2K6SW14_SAIBB
OG0006202	sp|Q99NA2|ATOH8_MOUSE	tr|A0A2K6TK42|A0A2K6TK42_SAIBB
OG0006203	sp|Q9CRB2|NHP2_MOUSE	tr|A0A2K6TSU8|A0A2K6TSU8_SAIBB
OG0006204	sp|Q9CU65|ZMYM2_MOUSE	tr|A0A2K6T6I2|A0A2K6T6I2_SAIBB
OG0006205	sp|Q9D2D7|ZN687_MOUSE	tr|A0A2K6V8X6|A0A2K6V8X6_SAIBB
OG0006206	sp|Q9DA32|SUN5_MOUSE	tr|A0A2K6V8N4|A0A2K6V8N4_SAIBB
OG0006207	sp|Q9DAM5|TPC_MOUSE	tr|A0A2K6T8U1|A0A2K6T8U1_SAIBB
OG0006208	sp|Q9EPT5|SO2A1_MOUSE	tr|A0A2K6S1F7|A0A2K6S1F7_SAIBB
OG0006209	sp|Q9JK42|PDK2_MOUSE	tr|A0A2K6SL28|A0A2K6SL28_SAIBB
OG0006210	sp|Q9Z2V9|CCNI_MOUSE	tr|A0A2K6V408|A0A2K6V408_SAIBB
OG0006211	tr|A0A087WSB9|A0A087WSB9_MOUSE	tr|A0A2K6SBR9|A0A2K6SBR9_SAIBB
OG0006212	tr|A0A286YDY8|A0A286YDY8_MOUSE	tr|A0A2K6THU2|A0A2K6THU2_SAIBB
OG0006213	sp|A6H5Y3|METH_MOUSE	tr|A0A2K6T7B3|A0A2K6T7B3_SAIBB
OG0006214	sp|B1AWI6|MSMP_MOUSE	tr|A0A2K6U6K3|A0A2K6U6K3_SAIBB
OG0006215	sp|B9EKE5|CATIP_MOUSE	tr|A0A2K6V7N2|A0A2K6V7N2_SAIBB
OG0006216	tr|D3YYY8|D3YYY8_MOUSE	tr|A0A2K6SC10|A0A2K6SC10_SAIBB
OG0006217	sp|O08919|NUMBL_MOUSE	tr|A0A2K6V6I4|A0A2K6V6I4_SAIBB
OG0006218	sp|O70303|CIDEB_MOUSE	tr|A0A2K6V813|A0A2K6V813_SAIBB
OG0006219	sp|O88947|FA10_MOUSE	tr|A0A2K6U3K5|A0A2K6U3K5_SAIBB
OG0006220	sp|P04247|MYG_MOUSE	tr|A0A2K6SPT7|A0A2K6SPT7_SAIBB
OG0006221	sp|P48024|EIF1_MOUSE	tr|A0A2K6S944|A0A2K6S944_SAIBB
OG0006222	sp|P59672|ANS1A_MOUSE	tr|A0A2K6T0C7|A0A2K6T0C7_SAIBB
OG0006223	sp|P61025|CKS1_MOUSE	tr|A0A2K6TEK9|A0A2K6TEK9_SAIBB
OG0006224	sp|Q05A62|DNAL1_MOUSE	tr|A0A2K6TGJ1|A0A2K6TGJ1_SAIBB
OG0006225	sp|Q2TB02|IKBD_MOUSE	tr|A0A2K6SDD8|A0A2K6SDD8_SAIBB
OG0006226	sp|Q3TLD5|RMP_MOUSE	tr|A0A2K6TLW0|A0A2K6TLW0_SAIBB
OG0006227	sp|Q3USY0|S38AB_MOUSE	tr|A0A2K6TJZ8|A0A2K6TJZ8_SAIBB
OG0006228	sp|Q5QNQ9|CORA1_MOUSE	tr|A0A2K6SGI7|A0A2K6SGI7_SAIBB
OG0006229	sp|Q5RJY2|G2E3_MOUSE	tr|A0A2K6TVM2|A0A2K6TVM2_SAIBB
OG0006230	sp|Q5SXJ3|FANCJ_MOUSE	tr|A0A2K6V529|A0A2K6V529_SAIBB
OG0006231	sp|Q61313|AP2B_MOUSE	tr|A0A2K6SQT9|A0A2K6SQT9_SAIBB
OG0006232	sp|Q62521|ZIC3_MOUSE	tr|A0A2K6T8I5|A0A2K6T8I5_SAIBB
OG0006233	sp|Q6ZPS6|AKIB1_MOUSE	tr|A0A2K6T0E6|A0A2K6T0E6_SAIBB
OG0006234	sp|Q7TQI0|TM204_MOUSE	tr|A0A2K6T2I5|A0A2K6T2I5_SAIBB
OG0006235	sp|Q80UW0|H6ST2_MOUSE	tr|A0A2K6SLS5|A0A2K6SLS5_SAIBB
OG0006236	sp|Q80VP5|MTRFR_MOUSE	tr|A0A2K6TK74|A0A2K6TK74_SAIBB
OG0006237	sp|Q8BIQ3|ZNF2_MOUSE	tr|A0A2K6UA33|A0A2K6UA33_SAIBB
OG0006238	sp|Q8BKE6|CP20A_MOUSE	tr|A0A2K6TCS5|A0A2K6TCS5_SAIBB
OG0006239	sp|Q8CHR9|PIHD2_MOUSE	tr|A0A2K6T0Q8|A0A2K6T0Q8_SAIBB
OG0006240	sp|Q8CI32|BAG5_MOUSE	tr|A0A2K6RYT6|A0A2K6RYT6_SAIBB
OG0006241	sp|Q8K2A8|ALG3_MOUSE	tr|A0A2K6U272|A0A2K6U272_SAIBB
OG0006242	sp|Q8K4J6|MRTFA_MOUSE	tr|A0A2K6SDH3|A0A2K6SDH3_SAIBB
OG0006243	sp|Q8K4Z6|GPC6A_MOUSE	tr|A0A2K6UX17|A0A2K6UX17_SAIBB
OG0006244	sp|Q8R180|ERO1A_MOUSE	tr|A0A2K6TAP3|A0A2K6TAP3_SAIBB
OG0006245	sp|Q8VEE4|RFA1_MOUSE	tr|A0A2K6U6X3|A0A2K6U6X3_SAIBB
OG0006246	sp|Q921K9|BCL7B_MOUSE	tr|A0A2K6SCX8|A0A2K6SCX8_SAIBB
OG0006247	sp|Q99JB7|AMNLS_MOUSE	tr|A0A2K6V2B8|A0A2K6V2B8_SAIBB
OG0006248	sp|Q99JR6|NMNA3_MOUSE	tr|A0A2K6SQA9|A0A2K6SQA9_SAIBB
OG0006249	sp|Q99LB7|SARDH_MOUSE	tr|A0A2K6TYB6|A0A2K6TYB6_SAIBB
OG0006250	sp|Q9CYP7|SESN3_MOUSE	tr|A0A2K6TIT9|A0A2K6TIT9_SAIBB
OG0006251	sp|Q9D219|BCL9_MOUSE	tr|A0A2K6UFV0|A0A2K6UFV0_SAIBB
OG0006252	sp|Q9D4H2|GCC1_MOUSE	tr|A0A2K6SQJ9|A0A2K6SQJ9_SAIBB
OG0006253	sp|Q9D4M9|GLTL5_MOUSE	tr|A0A2K6US18|A0A2K6US18_SAIBB
OG0006254	sp|Q9D700|DUS26_MOUSE	tr|A0A2K6SYG6|A0A2K6SYG6_SAIBB
OG0006255	sp|Q9D8V7|SC11C_MOUSE	tr|A0A2K6UAC7|A0A2K6UAC7_SAIBB
OG0006256	sp|Q9DC70|NDUS7_MOUSE	tr|A0A2K6SC88|A0A2K6SC88_SAIBB
OG0006257	sp|Q9DD02|HIKES_MOUSE	tr|A0A2K6V4Y7|A0A2K6V4Y7_SAIBB
OG0006258	sp|Q9EQJ0|TPC1_MOUSE	tr|A0A2K6S0C6|A0A2K6S0C6_SAIBB
OG0006259	sp|Q9JI71|DLL4_MOUSE	tr|A0A2K6UZZ9|A0A2K6UZZ9_SAIBB
OG0006260	sp|Q9QYI3|DNJC7_MOUSE	tr|A0A2K6U7H6|A0A2K6U7H6_SAIBB
OG0006261	sp|Q9QYN3|KLK11_MOUSE	tr|A0A2K6SNW1|A0A2K6SNW1_SAIBB
OG0006262	sp|Q9QZ23|NFU1_MOUSE	tr|A0A2K6T631|A0A2K6T631_SAIBB
OG0006263	sp|Q9QZZ6|DERM_MOUSE	tr|A0A2K6T709|A0A2K6T709_SAIBB
OG0006264	sp|A2AC93|DNAI2_MOUSE	tr|A0A2K6UWL6|A0A2K6UWL6_SAIBB
OG0006266	tr|B2RXA8|B2RXA8_MOUSE	tr|A0A2K6UZK9|A0A2K6UZK9_SAIBB
OG0006267	sp|D3YUB6|BTBD8_MOUSE	tr|A0A2K6UUP8|A0A2K6UUP8_SAIBB
OG0006268	tr|D3Z5W0|D3Z5W0_MOUSE	tr|A0A2K6SDF8|A0A2K6SDF8_SAIBB
OG0006269	tr|E9PYD1|E9PYD1_MOUSE	tr|A0A2K6UW69|A0A2K6UW69_SAIBB
OG0006270	sp|E9Q649|GCNT4_MOUSE	tr|A0A2K6S9W8|A0A2K6S9W8_SAIBB
OG0006271	tr|H7BX78|H7BX78_MOUSE	tr|A0A2K6UP96|A0A2K6UP96_SAIBB
OG0006272	sp|O35082|KLOT_MOUSE	tr|A0A2K6SMH2|A0A2K6SMH2_SAIBB
OG0006273	sp|O70209|PDLI3_MOUSE	tr|A0A2K6SVR1|A0A2K6SVR1_SAIBB
OG0006274	sp|O88513|GEMI_MOUSE	tr|A0A2K6UZU1|A0A2K6UZU1_SAIBB
OG0006275	sp|O88895|HDAC3_MOUSE	tr|A0A2K6T882|A0A2K6T882_SAIBB
OG0006276	sp|P05622|PGFRB_MOUSE	tr|A0A2K6TAR3|A0A2K6TAR3_SAIBB
OG0006277	sp|P0C5K1|SBK2_MOUSE	tr|A0A2K6T1U2|A0A2K6T1U2_SAIBB
OG0006278	sp|P22682|CBL_MOUSE	tr|A0A2K6SRD3|A0A2K6SRD3_SAIBB
OG0006279	sp|P26049|GBRA3_MOUSE	tr|A0A2K6SCH9|A0A2K6SCH9_SAIBB
OG0006280	sp|P26323|FLI1_MOUSE	tr|A0A2K6V3S1|A0A2K6V3S1_SAIBB
OG0006281	sp|P31695|NOTC4_MOUSE	tr|A0A2K6RY94|A0A2K6RY94_SAIBB
OG0006282	sp|P47880|IBP6_MOUSE	tr|A0A2K6U6B2|A0A2K6U6B2_SAIBB
OG0006284	sp|P63040|CPLX1_MOUSE	tr|A0A2K6U2G9|A0A2K6U2G9_SAIBB
OG0006285	sp|P70271|PDLI4_MOUSE	tr|A0A2K6ULU1|A0A2K6ULU1_SAIBB
OG0006286	sp|P97875|JDP2_MOUSE	tr|A0A2K6UQB0|A0A2K6UQB0_SAIBB
OG0006287	sp|Q0VBD2|MCM10_MOUSE	tr|A0A2K6UTX3|A0A2K6UTX3_SAIBB
OG0006288	sp|Q2WG76|RIPP2_MOUSE	tr|A0A2K6UV73|A0A2K6UV73_SAIBB
OG0006289	sp|Q3U133|ZN746_MOUSE	tr|A0A2K6URZ6|A0A2K6URZ6_SAIBB
OG0006290	sp|Q3U6K5|SPAT6_MOUSE	tr|A0A2K6TIW5|A0A2K6TIW5_SAIBB
OG0006291	sp|Q3UXZ9|KDM5A_MOUSE	tr|A0A2K6UEX9|A0A2K6UEX9_SAIBB
OG0006292	sp|Q3V1U8|ELMD1_MOUSE	tr|A0A2K6UEC8|A0A2K6UEC8_SAIBB
OG0006293	sp|Q5EBP3|ARMC5_MOUSE	tr|A0A2K6UCN0|A0A2K6UCN0_SAIBB
OG0006294	sp|Q5F204|MDH1B_MOUSE	tr|A0A2K6U4U0|A0A2K6U4U0_SAIBB
OG0006295	sp|Q60805|MERTK_MOUSE	tr|A0A2K6TW62|A0A2K6TW62_SAIBB
OG0006296	sp|Q61245|COBA1_MOUSE	tr|A0A2K6SDL7|A0A2K6SDL7_SAIBB
OG0006297	sp|Q61425|HCDH_MOUSE	tr|A0A2K6SSC5|A0A2K6SSC5_SAIBB
OG0006298	sp|Q6P9P0|SLF2_MOUSE	tr|A0A2K6UVA5|A0A2K6UVA5_SAIBB
OG0006299	sp|Q794H2|NP1L3_MOUSE	tr|A0A2K6T3M6|A0A2K6T3M6_SAIBB
OG0006300	sp|Q7TMA4|FFAR4_MOUSE	tr|A0A2K6RYE3|A0A2K6RYE3_SAIBB
OG0006301	sp|Q7TMJ8|P3IP1_MOUSE	tr|A0A2K6U073|A0A2K6U073_SAIBB
OG0006302	sp|Q80VJ8|KASH5_MOUSE	tr|A0A2K6T9B8|A0A2K6T9B8_SAIBB
OG0006304	sp|Q8BGQ1|SPE39_MOUSE	tr|A0A2K6U0V2|A0A2K6U0V2_SAIBB
OG0006305	sp|Q8BGW5|SOSB2_MOUSE	tr|A0A2K6U4L6|A0A2K6U4L6_SAIBB
OG0006306	sp|Q8BVN9|MAEL_MOUSE	tr|A0A2K6TNQ8|A0A2K6TNQ8_SAIBB
OG0006307	sp|Q8C3B8|RFT1_MOUSE	tr|A0A2K6V2N5|A0A2K6V2N5_SAIBB
OG0006308	sp|Q8C4G9|AGRA1_MOUSE	tr|A0A2K6S7S7|A0A2K6S7S7_SAIBB
OG0006309	sp|Q8C5W3|TBCEL_MOUSE	tr|A0A2K6TTV0|A0A2K6TTV0_SAIBB
OG0006310	sp|Q8CE93|CAHM4_MOUSE	tr|A0A2K6S1J2|A0A2K6S1J2_SAIBB
OG0006311	sp|Q8CGM1|AGRB2_MOUSE	tr|A0A2K6UPF8|A0A2K6UPF8_SAIBB
OG0006312	sp|Q8CGY6|UN45B_MOUSE	tr|A0A2K6SC76|A0A2K6SC76_SAIBB
OG0006313	sp|Q8JZL0|ZN467_MOUSE	tr|A0A2K6V6L9|A0A2K6V6L9_SAIBB
OG0006314	sp|Q8K4R4|PITC1_MOUSE	tr|A0A2K6UNQ2|A0A2K6UNQ2_SAIBB
OG0006315	sp|Q8VC97|BUP1_MOUSE	tr|A0A2K6TJL1|A0A2K6TJL1_SAIBB
OG0006316	sp|Q8VCW8|ACSF2_MOUSE	tr|A0A2K6UBZ5|A0A2K6UBZ5_SAIBB
OG0006317	sp|Q91VF5|EMID1_MOUSE	tr|A0A2K6T470|A0A2K6T470_SAIBB
OG0006318	sp|Q91XD7|CREL1_MOUSE	tr|A0A2K6SC71|A0A2K6SC71_SAIBB
OG0006319	sp|Q99LJ6|GPX7_MOUSE	tr|A0A2K6SM20|A0A2K6SM20_SAIBB
OG0006320	sp|Q99ML1|BBC3_MOUSE	tr|A0A2K6STD6|A0A2K6STD6_SAIBB
OG0006321	sp|Q9CQ33|LZTR1_MOUSE	tr|A0A2K6TD36|A0A2K6TD36_SAIBB
OG0006322	sp|Q9CWD3|NUD17_MOUSE	tr|A0A2K6SAS8|A0A2K6SAS8_SAIBB
OG0006323	sp|Q9D1F5|MRNIP_MOUSE	tr|A0A2K6T3B4|A0A2K6T3B4_SAIBB
OG0006324	sp|Q9D1Q4|DPM3_MOUSE	tr|A0A2K6TGI2|A0A2K6TGI2_SAIBB
OG0006325	sp|Q9D485|EFHC2_MOUSE	tr|A0A2K6T5V8|A0A2K6T5V8_SAIBB
OG0006326	sp|Q9D9T6|SPTA3_MOUSE	tr|A0A2K6UJ05|A0A2K6UJ05_SAIBB
OG0006327	sp|Q9DAM7|TM263_MOUSE	tr|A0A2K6T9U8|A0A2K6T9U8_SAIBB
OG0006328	sp|Q9DBZ9|SYDE1_MOUSE	tr|A0A2K6S582|A0A2K6S582_SAIBB
OG0006329	sp|Q9JJR6|CK016_MOUSE	tr|A0A2K6UIS0|A0A2K6UIS0_SAIBB
OG0006330	sp|Q9QUG2|POLK_MOUSE	tr|A0A2K6UZD4|A0A2K6UZD4_SAIBB
OG0006331	sp|A2A9C3|SZT2_MOUSE	tr|A0A2K6U9U9|A0A2K6U9U9_SAIBB
OG0006332	sp|A2AKE7|ACL10_MOUSE	tr|A0A2K6S0W2|A0A2K6S0W2_SAIBB
OG0006333	sp|A2AWA9|RBGP1_MOUSE	tr|A0A2K6SEY4|A0A2K6SEY4_SAIBB
OG0006334	sp|A3KFU9|DISP3_MOUSE	tr|A0A2K6THG7|A0A2K6THG7_SAIBB
OG0006335	sp|B7ZNG4|TROAP_MOUSE	tr|A0A2K6UW68|A0A2K6UW68_SAIBB
OG0006336	sp|H3BJG9|LY6L_MOUSE	tr|A0A2K6TVK7|A0A2K6TVK7_SAIBB
OG0006337	tr|J3QPQ6|J3QPQ6_MOUSE	tr|A0A2K6SVH3|A0A2K6SVH3_SAIBB
OG0006338	sp|O08601|MTP_MOUSE	tr|A0A2K6S8N2|A0A2K6S8N2_SAIBB
OG0006339	sp|O08850|RGS5_MOUSE	tr|A0A2K6SBV1|A0A2K6SBV1_SAIBB
OG0006340	sp|O54834|RHG06_MOUSE	tr|A0A2K6SAM4|A0A2K6SAM4_SAIBB
OG0006341	sp|O55003|BNIP3_MOUSE	tr|A0A2K6TA01|A0A2K6TA01_SAIBB
OG0006342	sp|O55196|ENAM_MOUSE	tr|A0A2K6SRK7|A0A2K6SRK7_SAIBB
OG0006343	sp|O70167|P3C2G_MOUSE	tr|A0A2K6SZH1|A0A2K6SZH1_SAIBB
OG0006344	sp|P27546|MAP4_MOUSE	tr|A0A2K6USE9|A0A2K6USE9_SAIBB
OG0006345	sp|P33896|INAR1_MOUSE	tr|A0A2K6SNA4|A0A2K6SNA4_SAIBB
OG0006346	sp|P35329|CD22_MOUSE	tr|A0A2K6SPK9|A0A2K6SPK9_SAIBB
OG0006347	sp|P52624|UPP1_MOUSE	tr|A0A2K6TD49|A0A2K6TD49_SAIBB
OG0006348	sp|P97471|SMAD4_MOUSE	tr|A0A2K6U3T9|A0A2K6U3T9_SAIBB
OG0006349	sp|Q02067|ASCL1_MOUSE	tr|A0A2K6S215|A0A2K6S215_SAIBB
OG0006350	sp|Q3TZM9|ALG11_MOUSE	tr|A0A2K6TFB4|A0A2K6TFB4_SAIBB
OG0006351	sp|Q3U4N7|IGFR1_MOUSE	tr|A0A2K6S0Q7|A0A2K6S0Q7_SAIBB
OG0006352	sp|Q3U5F4|YRDC_MOUSE	tr|A0A2K6SB26|A0A2K6SB26_SAIBB
OG0006353	sp|Q5D525|SYC1L_MOUSE	tr|A0A2K6SGZ2|A0A2K6SGZ2_SAIBB
OG0006354	sp|Q61839|ANFC_MOUSE	tr|A0A2K6T8Z3|A0A2K6T8Z3_SAIBB
OG0006355	sp|Q6IMP4|PANX2_MOUSE	tr|A0A2K6SH06|A0A2K6SH06_SAIBB
OG0006356	sp|Q6NXZ1|KRBA1_MOUSE	tr|A0A2K6T122|A0A2K6T122_SAIBB
OG0006357	sp|Q6P8W9|HMGB4_MOUSE	tr|A0A2K6SFU5|A0A2K6SFU5_SAIBB
OG0006358	sp|Q7TMF2|ERI1_MOUSE	tr|A0A2K6TXI7|A0A2K6TXI7_SAIBB
OG0006359	sp|Q7TSG1|CE120_MOUSE	tr|A0A2K6UMX9|A0A2K6UMX9_SAIBB
OG0006360	sp|Q80WC1|UBN2_MOUSE	tr|A0A2K6T2F6|A0A2K6T2F6_SAIBB
OG0006361	sp|Q80WT2|DMRT3_MOUSE	tr|A0A2K6TQX7|A0A2K6TQX7_SAIBB
OG0006362	sp|Q80X19|COEA1_MOUSE	tr|A0A2K6V1Q5|A0A2K6V1Q5_SAIBB
OG0006363	sp|Q8BGR6|ARL15_MOUSE	tr|A0A2K6UD63|A0A2K6UD63_SAIBB
OG0006364	sp|Q8BIK6|TMPS7_MOUSE	tr|A0A2K6UPW4|A0A2K6UPW4_SAIBB
OG0006365	sp|Q8BVF9|AMZ1_MOUSE	tr|A0A2K6TCI7|A0A2K6TCI7_SAIBB
OG0006366	sp|Q8C0P0|GWL_MOUSE	tr|A0A2K6UJS8|A0A2K6UJS8_SAIBB
OG0006367	sp|Q8CHS7|DRS7C_MOUSE	tr|A0A2K6URZ4|A0A2K6URZ4_SAIBB
OG0006368	sp|Q8CIE0|SPA11_MOUSE	tr|A0A2K6SSI8|A0A2K6SSI8_SAIBB
OG0006369	sp|Q8CIP5|DISP2_MOUSE	tr|A0A2K6S510|A0A2K6S510_SAIBB
OG0006370	sp|Q8JZL3|THTPA_MOUSE	tr|A0A2K6T979|A0A2K6T979_SAIBB
OG0006371	sp|Q8K078|SO4A1_MOUSE	tr|A0A2K6U6F2|A0A2K6U6F2_SAIBB
OG0006372	sp|Q8K0D5|EFGM_MOUSE	tr|A0A2K6T0F1|A0A2K6T0F1_SAIBB
OG0006373	sp|Q8K2C8|GPAT4_MOUSE	tr|A0A2K6SW27|A0A2K6SW27_SAIBB
OG0006374	sp|Q8QZS1|HIBCH_MOUSE	tr|A0A2K6SW59|A0A2K6SW59_SAIBB
OG0006375	sp|Q8R1U2|CGRE1_MOUSE	tr|A0A2K6TW74|A0A2K6TW74_SAIBB
OG0006376	sp|Q8VIG0|ZCH14_MOUSE	tr|A0A2K6TAE9|A0A2K6TAE9_SAIBB
OG0006377	sp|Q924C5|ALPK3_MOUSE	tr|A0A2K6U0D4|A0A2K6U0D4_SAIBB
OG0006378	sp|Q924Y0|BODG_MOUSE	tr|A0A2K6UCW5|A0A2K6UCW5_SAIBB
OG0006379	sp|Q99PP2|ZN318_MOUSE	tr|A0A2K6SPY0|A0A2K6SPY0_SAIBB
OG0006380	sp|Q9CQ92|FIS1_MOUSE	tr|A0A2K6V3M3|A0A2K6V3M3_SAIBB
OG0006381	sp|Q9CR20|IR3IP_MOUSE	tr|A0A2K6TYF6|A0A2K6TYF6_SAIBB
OG0006382	sp|Q9CSP9|TTC14_MOUSE	tr|A0A2K6T8J8|A0A2K6T8J8_SAIBB
OG0006383	sp|Q9CW73|B3GA1_MOUSE	tr|A0A2K6T480|A0A2K6T480_SAIBB
OG0006384	sp|Q9D3S5|NXRD1_MOUSE	tr|A0A2K6T0Z3|A0A2K6T0Z3_SAIBB
OG0006385	sp|Q9ERF3|WDR61_MOUSE	tr|A0A2K6U4N2|A0A2K6U4N2_SAIBB
OG0006386	sp|Q9Z123|SEM4F_MOUSE	tr|A0A2K6U835|A0A2K6U835_SAIBB
OG0006387	tr|A0A1B0GT45|A0A1B0GT45_MOUSE	tr|A0A2K6V3B9|A0A2K6V3B9_SAIBB
OG0006389	sp|B2RVW2|CLRN2_MOUSE	tr|A0A2K6SEU2|A0A2K6SEU2_SAIBB
OG0006390	sp|D3YWJ0|SLIP_MOUSE	tr|A0A2K6TZ59|A0A2K6TZ59_SAIBB
OG0006391	tr|E9PWG6|E9PWG6_MOUSE	tr|A0A2K6SY47|A0A2K6SY47_SAIBB
OG0006392	tr|E9PZ87|E9PZ87_MOUSE	tr|A0A2K6SLX2|A0A2K6SLX2_SAIBB
OG0006393	tr|E9Q1A5|E9Q1A5_MOUSE	tr|A0A2K6SHU8|A0A2K6SHU8_SAIBB
OG0006394	sp|O35074|PTGIS_MOUSE	tr|A0A2K6UMB7|A0A2K6UMB7_SAIBB
OG0006395	sp|P0DJF2|PT117_MOUSE	tr|A0A2K6S9P2|A0A2K6S9P2_SAIBB
OG0006396	sp|P0DP99|STMP1_MOUSE	tr|A0A2K6SXT8|A0A2K6SXT8_SAIBB
OG0006397	sp|P22935|RABP2_MOUSE	tr|A0A2K6V4G9|A0A2K6V4G9_SAIBB
OG0006398	sp|P23979|5HT3A_MOUSE	tr|A0A2K6SAZ5|A0A2K6SAZ5_SAIBB
OG0006399	sp|P32304|5HT7R_MOUSE	tr|A0A2K6U432|A0A2K6U432_SAIBB
OG0006400	sp|P51830|ADCY9_MOUSE	tr|A0A2K6V8X0|A0A2K6V8X0_SAIBB
OG0006401	sp|P53612|PGTB2_MOUSE	tr|A0A2K6U876|A0A2K6U876_SAIBB
OG0006402	sp|P62046|LRCH1_MOUSE	tr|A0A2K6V2V2|A0A2K6V2V2_SAIBB
OG0006403	sp|P62274|RS29_MOUSE	tr|A0A2K6S4W3|A0A2K6S4W3_SAIBB
OG0006404	sp|P70447|NGN2_MOUSE	tr|A0A2K6SD75|A0A2K6SD75_SAIBB
OG0006405	sp|Q3TVI8|PBIP1_MOUSE	tr|A0A2K6SX59|A0A2K6SX59_SAIBB
OG0006406	sp|Q3TY86|AIFM3_MOUSE	tr|A0A2K6T832|A0A2K6T832_SAIBB
OG0006407	sp|Q3UWA4|TRI40_MOUSE	tr|A0A2K6SEB4|A0A2K6SEB4_SAIBB
OG0006408	sp|Q3V2Q8|N42L1_MOUSE	tr|A0A2K6TGT8|A0A2K6TGT8_SAIBB
OG0006409	sp|Q4VA44|ZN664_MOUSE	tr|A0A2K6S8Y6|A0A2K6S8Y6_SAIBB
OG0006410	sp|Q4VA45|ZFTA_MOUSE	tr|A0A2K6TVT0|A0A2K6TVT0_SAIBB
OG0006411	sp|Q5M8M9|LRC52_MOUSE	tr|A0A2K6U5F0|A0A2K6U5F0_SAIBB
OG0006412	sp|Q60838|DVL2_MOUSE	tr|A0A2K6T4G1|A0A2K6T4G1_SAIBB
OG0006413	sp|Q61006|MUSK_MOUSE	tr|A0A2K6SJZ2|A0A2K6SJZ2_SAIBB
OG0006414	sp|Q61483|DLL1_MOUSE	tr|A0A2K6T7L1|A0A2K6T7L1_SAIBB
OG0006415	sp|Q61762|KCNA5_MOUSE	tr|A0A2K6V961|A0A2K6V961_SAIBB
OG0006416	sp|Q64318|ZEB1_MOUSE	tr|A0A2K6UNS3|A0A2K6UNS3_SAIBB
OG0006417	sp|Q6NWV3|IF122_MOUSE	tr|A0A2K6V6F0|A0A2K6V6F0_SAIBB
OG0006418	sp|Q6NZP1|ZRAB3_MOUSE	tr|A0A2K6SM77|A0A2K6SM77_SAIBB
OG0006419	sp|Q6PE15|ABHDA_MOUSE	tr|A0A2K6S303|A0A2K6S303_SAIBB
OG0006420	sp|Q6PGK7|CHSTA_MOUSE	tr|A0A2K6SR31|A0A2K6SR31_SAIBB
OG0006421	sp|Q80V24|VGLL4_MOUSE	tr|A0A2K6THS9|A0A2K6THS9_SAIBB
