Orthogroup	Mus_musculus	Otolemur_garnettii
OG0006481	tr|G3X8U3|G3X8U3_MOUSE	tr|H0XKC9|H0XKC9_OTOGA
OG0006482	sp|O08545|EFNA3_MOUSE	tr|H0XW16|H0XW16_OTOGA
OG0006483	sp|O54693|EDA_MOUSE	tr|H0XF06|H0XF06_OTOGA
OG0006484	sp|O54983|CRYM_MOUSE	tr|H0X480|H0X480_OTOGA
OG0006485	sp|P08152|EGR2_MOUSE	tr|H0X820|H0X820_OTOGA
OG0006486	sp|P11859|ANGT_MOUSE	tr|H0X4H5|H0X4H5_OTOGA
OG0006487	sp|P17679|GATA1_MOUSE	tr|H0XTJ7|H0XTJ7_OTOGA
OG0006488	sp|P23738|DCHS_MOUSE	tr|H0XUT5|H0XUT5_OTOGA
OG0006489	sp|P30875|SSR2_MOUSE	tr|H0XCE9|H0XCE9_OTOGA
OG0006490	sp|P31360|PO3F2_MOUSE	tr|H0XMS3|H0XMS3_OTOGA
OG0006491	sp|P35969|VGFR1_MOUSE	tr|H0XBK8|H0XBK8_OTOGA
OG0006492	sp|P43120|HHEX_MOUSE	tr|H0XCS4|H0XCS4_OTOGA
OG0006493	sp|P55302|AMRP_MOUSE	tr|H0WWQ4|H0WWQ4_OTOGA
OG0006494	sp|P62876|RPAB5_MOUSE	tr|H0XM58|H0XM58_OTOGA
OG0006495	sp|Q08AT1|RASLC_MOUSE	tr|H0X2K9|H0X2K9_OTOGA
OG0006496	sp|Q2MHN3|ZFHX2_MOUSE	tr|H0XY72|H0XY72_OTOGA
OG0006497	sp|Q30KP6|DFB41_MOUSE	tr|H0XFT6|H0XFT6_OTOGA
OG0006498	sp|Q3UFM5|NOM1_MOUSE	tr|H0WHX5|H0WHX5_OTOGA
OG0006499	sp|Q3UTB7|FOXR1_MOUSE	tr|H0WVX5|H0WVX5_OTOGA
OG0006500	sp|Q4KL18|TM171_MOUSE	tr|H0XVK1|H0XVK1_OTOGA
OG0006501	sp|Q5PRE5|PRSR1_MOUSE	tr|H0WTS9|H0WTS9_OTOGA
OG0006502	sp|Q61470|CD37_MOUSE	tr|H0XEB9|H0XEB9_OTOGA
OG0006503	sp|Q62172|RBP1_MOUSE	tr|H0XJN4|H0XJN4_OTOGA
OG0006504	sp|Q62230|SN_MOUSE	tr|H0WI58|H0WI58_OTOGA
OG0006505	sp|Q64205|DLX3_MOUSE	tr|H0WRE5|H0WRE5_OTOGA
OG0006506	sp|Q69ZA1|CDK13_MOUSE	tr|H0X299|H0X299_OTOGA
OG0006507	sp|Q6NSQ9|G6PC3_MOUSE	tr|H0X2T6|H0X2T6_OTOGA
OG0006508	sp|Q6NXH2|MANEA_MOUSE	tr|H0X4V9|H0X4V9_OTOGA
OG0006509	sp|Q6PB93|GALT2_MOUSE	tr|H0XSC3|H0XSC3_OTOGA
OG0006510	sp|Q6PG95|CRML_MOUSE	tr|H0WI84|H0WI84_OTOGA
OG0006511	sp|Q6WBX7|RAD9B_MOUSE	tr|H0WVC8|H0WVC8_OTOGA
OG0006512	sp|Q6ZPR6|IBTK_MOUSE	tr|H0X5V3|H0X5V3_OTOGA
OG0006513	sp|Q76KJ5|RPA34_MOUSE	tr|H0X9T4|H0X9T4_OTOGA
OG0006514	sp|Q7TMQ7|WDR91_MOUSE	tr|H0WHN0|H0WHN0_OTOGA
OG0006515	sp|Q80WM3|CPLX4_MOUSE	tr|H0WL13|H0WL13_OTOGA
OG0006516	sp|Q80XI6|M3K11_MOUSE	tr|H0XAI1|H0XAI1_OTOGA
OG0006517	tr|Q80YT3|Q80YT3_MOUSE	tr|H0XLB3|H0XLB3_OTOGA
OG0006518	sp|Q811T9|DISC1_MOUSE	tr|H0X056|H0X056_OTOGA
OG0006519	sp|Q8BH05|ZN750_MOUSE	tr|H0XAQ8|H0XAQ8_OTOGA
OG0006520	tr|Q8BJX2|Q8BJX2_MOUSE	tr|H0XM83|H0XM83_OTOGA
OG0006521	sp|Q8BLA1|DLEC1_MOUSE	tr|H0WZT8|H0WZT8_OTOGA
OG0006522	sp|Q8BMT4|LRC33_MOUSE	tr|H0XUB6|H0XUB6_OTOGA
OG0006523	sp|Q8BPE4|TM177_MOUSE	tr|H0XJ04|H0XJ04_OTOGA
OG0006524	sp|Q8VDQ9|KRI1_MOUSE	tr|H0XU29|H0XU29_OTOGA
OG0006525	sp|Q99LD9|EI2BB_MOUSE	tr|H0WY12|H0WY12_OTOGA
OG0006526	sp|Q9D722|OSER1_MOUSE	tr|H0WWW1|H0WWW1_OTOGA
OG0006527	sp|Q9D915|TCIM_MOUSE	tr|H0X0W3|H0X0W3_OTOGA
OG0006528	sp|Q9DBA6|TYSD1_MOUSE	tr|H0XWA7|H0XWA7_OTOGA
OG0006529	sp|Q9DCV4|RMD1_MOUSE	tr|H0X673|H0X673_OTOGA
OG0006530	sp|Q9ER58|TICN2_MOUSE	tr|H0X0H1|H0X0H1_OTOGA
OG0006531	sp|Q9QZ05|E2AK4_MOUSE	tr|H0WZE3|H0WZE3_OTOGA
OG0006532	sp|Q9R1K7|TBD_MOUSE	tr|H0WX37|H0WX37_OTOGA
OG0006533	sp|Q9WUL5|PD1L2_MOUSE	tr|H0WMG5|H0WMG5_OTOGA
OG0006534	sp|Q9WVR4|FXR2_MOUSE	tr|H0WXT9|H0WXT9_OTOGA
OG0006535	sp|Q9Z280|PLD1_MOUSE	tr|H0X295|H0X295_OTOGA
OG0006536	tr|A0A140T8J7|A0A140T8J7_MOUSE	tr|H0Y245|H0Y245_OTOGA
OG0006537	tr|A2A7F4|A2A7F4_MOUSE	tr|H0WLF7|H0WLF7_OTOGA
OG0006538	sp|A2A884|ZEP3_MOUSE	tr|H0XKM1|H0XKM1_OTOGA
OG0006539	sp|A6H690|IQCAL_MOUSE	tr|H0XH33|H0XH33_OTOGA
OG0006540	sp|B1AT66|MOT7_MOUSE	tr|H0X8Y2|H0X8Y2_OTOGA
OG0006541	tr|E9PX92|E9PX92_MOUSE	tr|H0XVE5|H0XVE5_OTOGA
OG0006542	tr|G3X8X0|G3X8X0_MOUSE	tr|H0WY63|H0WY63_OTOGA
OG0006543	sp|O88291|ZN326_MOUSE	tr|H0X9S6|H0X9S6_OTOGA
OG0006544	sp|P30993|C5AR1_MOUSE	tr|H0WFT5|H0WFT5_OTOGA
OG0006545	sp|P31001|DESM_MOUSE	tr|B5SNM7|B5SNM7_OTOGA
OG0006546	sp|P43027|GDF5_MOUSE	tr|H0XQJ3|H0XQJ3_OTOGA
OG0006547	sp|P43346|DCK_MOUSE	tr|H0WX51|H0WX51_OTOGA
OG0006548	sp|P49429|HPPD_MOUSE	tr|H0WZC9|H0WZC9_OTOGA
OG0006549	sp|P50153|GBG4_MOUSE	tr|H0WWA0|H0WWA0_OTOGA
OG0006550	sp|P51879|ONCO_MOUSE	tr|H0WWU0|H0WWU0_OTOGA
OG0006551	sp|P56213|ALR_MOUSE	tr|H0XGD8|H0XGD8_OTOGA
OG0006552	sp|P62878|RBX1_MOUSE	tr|H0XGF8|H0XGF8_OTOGA
OG0006553	sp|P97393|RHG05_MOUSE	tr|H0XUY4|H0XUY4_OTOGA
OG0006554	sp|P97401|SFRP3_MOUSE	tr|H0XQ54|H0XQ54_OTOGA
OG0006555	tr|Q3TBV4|Q3TBV4_MOUSE	tr|H0WP30|H0WP30_OTOGA
OG0006556	sp|Q3TT38|ILRUN_MOUSE	tr|H0X4G0|H0X4G0_OTOGA
OG0006557	sp|Q3TVC7|CCDB1_MOUSE	tr|H0X482|H0X482_OTOGA
OG0006558	sp|Q3TZW0|ECSCR_MOUSE	tr|H0XIW9|H0XIW9_OTOGA
OG0006559	sp|Q3UMW7|MAPK3_MOUSE	tr|H0WJN8|H0WJN8_OTOGA
OG0006560	sp|Q3UPH1|PRRC1_MOUSE	tr|H0WU94|H0WU94_OTOGA
OG0006561	sp|Q3V0J1|TM237_MOUSE	tr|H0X3D4|H0X3D4_OTOGA
OG0006562	sp|Q60598|SRC8_MOUSE	tr|H0WKB7|H0WKB7_OTOGA
OG0006563	sp|Q60929|MEF2A_MOUSE	tr|H0WZ38|H0WZ38_OTOGA
OG0006564	sp|Q61703|ITIH2_MOUSE	tr|H0XCU5|H0XCU5_OTOGA
OG0006565	sp|Q62424|HXA13_MOUSE	tr|H0XHU9|H0XHU9_OTOGA
OG0006566	sp|Q7TMA2|ZN503_MOUSE	tr|H0Y1D1|H0Y1D1_OTOGA
OG0006567	sp|Q80TC5|POGK_MOUSE	tr|H0WWP2|H0WWP2_OTOGA
OG0006568	tr|Q80Y32|Q80Y32_MOUSE	tr|H0XJD0|H0XJD0_OTOGA
OG0006569	sp|Q80ZJ8|EFC4A_MOUSE	tr|H0XPF5|H0XPF5_OTOGA
OG0006570	sp|Q8BKJ9|SIR7_MOUSE	tr|H0XUU0|H0XUU0_OTOGA
OG0006571	sp|Q8BRJ3|RELL2_MOUSE	tr|H0WGT2|H0WGT2_OTOGA
OG0006572	sp|Q8C4Y3|NELFB_MOUSE	tr|H0WT58|H0WT58_OTOGA
OG0006573	sp|Q8CDE2|CALI_MOUSE	tr|H0XZT4|H0XZT4_OTOGA
OG0006574	sp|Q8CE90|MP2K7_MOUSE	tr|H0X7W6|H0X7W6_OTOGA
OG0006575	sp|Q8CGD2|CRLD1_MOUSE	tr|H0WSS8|H0WSS8_OTOGA
OG0006576	sp|Q8K057|IFT80_MOUSE	tr|H0X1S6|H0X1S6_OTOGA
OG0006577	sp|Q8K1R7|NEK9_MOUSE	tr|H0WY24|H0WY24_OTOGA
OG0006578	sp|Q8R1C6|MET22_MOUSE	tr|H0WHT6|H0WHT6_OTOGA
OG0006579	sp|Q8R1W2|GSG1_MOUSE	tr|H0X898|H0X898_OTOGA
OG0006580	sp|Q8R5M8|CADM1_MOUSE	tr|H0WJX1|H0WJX1_OTOGA
OG0006581	sp|Q8VBT0|TMX1_MOUSE	tr|H0WU68|H0WU68_OTOGA
OG0006582	sp|Q8VI75|IPO4_MOUSE	tr|H0X353|H0X353_OTOGA
OG0006583	sp|Q922G7|TEKT2_MOUSE	tr|H0XMC7|H0XMC7_OTOGA
OG0006584	sp|Q922P9|GLYR1_MOUSE	tr|H0WFZ3|H0WFZ3_OTOGA
OG0006585	sp|Q99L88|SNTB1_MOUSE	tr|H0XMH5|H0XMH5_OTOGA
OG0006586	sp|Q99LI5|ZN281_MOUSE	tr|H0X2I6|H0X2I6_OTOGA
OG0006587	sp|Q9CQ90|CI085_MOUSE	tr|H0X4I9|H0X4I9_OTOGA
OG0006588	sp|Q9CQC3|CFA95_MOUSE	tr|H0X183|H0X183_OTOGA
OG0006589	sp|Q9D067|MDM1_MOUSE	tr|H0WPM3|H0WPM3_OTOGA
OG0006590	sp|Q9D168|INT12_MOUSE	tr|H0WS73|H0WS73_OTOGA
OG0006591	sp|Q9D6E4|TTC9B_MOUSE	tr|H0XLR7|H0XLR7_OTOGA
OG0006592	sp|Q9D856|S39A5_MOUSE	tr|H0WIS9|H0WIS9_OTOGA
OG0006593	sp|Q9D8B4|NDUAB_MOUSE	tr|H0XTN2|H0XTN2_OTOGA
OG0006594	sp|Q9DCD6|GBRAP_MOUSE	tr|H0WPT0|H0WPT0_OTOGA
OG0006595	sp|Q9ERG2|STRN3_MOUSE	tr|H0WQH2|H0WQH2_OTOGA
OG0006596	sp|Q9JIQ8|TMPS2_MOUSE	tr|H0X0R3|H0X0R3_OTOGA
OG0006597	sp|Q9R1C6|DGKE_MOUSE	tr|H0WNM8|H0WNM8_OTOGA
OG0006598	sp|Q9Z1Z0|USO1_MOUSE	tr|H0WFV5|H0WFV5_OTOGA
OG0006599	sp|Q9Z324|DPM2_MOUSE	tr|H0WXT5|H0WXT5_OTOGA
OG0006600	sp|E9PYY5|DNAI4_MOUSE	tr|H0WUL1|H0WUL1_OTOGA
OG0006601	tr|E9Q2E9|E9Q2E9_MOUSE	tr|H0XF36|H0XF36_OTOGA
OG0006602	sp|P06332|CD4_MOUSE	tr|H0XBR4|H0XBR4_OTOGA
OG0006603	sp|P08680|HEM0_MOUSE	tr|H0WX32|H0WX32_OTOGA
OG0006604	sp|P19426|NELFE_MOUSE	tr|H0X0U4|H0X0U4_OTOGA
OG0006605	sp|P19536|COX5B_MOUSE	tr|H0XG84|H0XG84_OTOGA
OG0006606	sp|P28571|SC6A9_MOUSE	tr|H0WI25|H0WI25_OTOGA
OG0006607	sp|P35803|GPM6B_MOUSE	tr|H0WLN0|H0WLN0_OTOGA
OG0006608	sp|P48540|GDNF_MOUSE	tr|H0WII0|H0WII0_OTOGA
OG0006609	sp|P51436|DRD4_MOUSE	tr|H0XM71|H0XM71_OTOGA
OG0006610	sp|P53783|SOX1_MOUSE	tr|H0XMB2|H0XMB2_OTOGA
OG0006611	sp|P56528|CD38_MOUSE	tr|H0WV24|H0WV24_OTOGA
OG0006612	sp|P62334|PRS10_MOUSE	tr|H0X1Q8|H0X1Q8_OTOGA
OG0006613	sp|P63072|UBD_MOUSE	tr|H0XW85|H0XW85_OTOGA
OG0006614	sp|P97785|GFRA1_MOUSE	tr|H0X5F3|H0X5F3_OTOGA
OG0006615	sp|Q0VDN7|RUND1_MOUSE	tr|H0WNT1|H0WNT1_OTOGA
OG0006616	sp|Q0VF58|COJA1_MOUSE	tr|H0WL83|H0WL83_OTOGA
OG0006617	sp|Q3TDD9|PPR21_MOUSE	tr|H0X5G3|H0X5G3_OTOGA
OG0006618	sp|Q3TYD6|LMTK2_MOUSE	tr|H0X1Y6|H0X1Y6_OTOGA
OG0006619	sp|Q3UA16|SPC25_MOUSE	tr|H0WXA4|H0WXA4_OTOGA
OG0006620	sp|Q4KKZ1|CF107_MOUSE	tr|H0WKE7|H0WKE7_OTOGA
OG0006621	sp|Q5NCY3|CB5D1_MOUSE	tr|H0XVS8|H0XVS8_OTOGA
OG0006622	sp|Q5RKR3|ISLR2_MOUSE	tr|H0XWP3|H0XWP3_OTOGA
OG0006623	sp|Q5YD48|A1CF_MOUSE	tr|H0X7Y1|H0X7Y1_OTOGA
OG0006624	sp|Q63ZV0|INSM1_MOUSE	tr|H0XJ19|H0XJ19_OTOGA
OG0006625	sp|Q66JT7|COQ2_MOUSE	tr|H0WKB3|H0WKB3_OTOGA
OG0006626	sp|Q69ZJ7|RIC1_MOUSE	tr|H0X5Z6|H0X5Z6_OTOGA
OG0006627	sp|Q6E1M8|AWAT2_MOUSE	tr|H0XF08|H0XF08_OTOGA
OG0006628	sp|Q6P5H2|NEST_MOUSE	tr|H0XIE1|H0XIE1_OTOGA
OG0006629	sp|Q80SX5|OTOP2_MOUSE	tr|H0Y089|H0Y089_OTOGA
OG0006630	sp|Q80UU1|ANKZ1_MOUSE	tr|H0XDI2|H0XDI2_OTOGA
OG0006631	sp|Q80Y81|RNZ2_MOUSE	tr|H0X7D2|H0X7D2_OTOGA
OG0006632	sp|Q80YR3|SKDA1_MOUSE	tr|H0XQY5|H0XQY5_OTOGA
OG0006633	sp|Q8BFS9|ASND1_MOUSE	tr|H0X881|H0X881_OTOGA
OG0006634	sp|Q8BH24|TM9S4_MOUSE	tr|H0WS74|H0WS74_OTOGA
OG0006635	sp|Q8BHN0|PPM1L_MOUSE	tr|H0WHQ9|H0WHQ9_OTOGA
OG0006636	sp|Q8BTQ0|PCGF3_MOUSE	tr|H0XDJ8|H0XDJ8_OTOGA
OG0006637	sp|Q8C4Q9|TM154_MOUSE	tr|H0X993|H0X993_OTOGA
OG0006638	tr|Q8CGR6|Q8CGR6_MOUSE	tr|H0WQB6|H0WQB6_OTOGA
OG0006639	sp|Q8CJ70|IL19_MOUSE	tr|H0WP44|H0WP44_OTOGA
OG0006640	sp|Q8K0W9|DPH3_MOUSE	tr|H0XK47|H0XK47_OTOGA
OG0006641	sp|Q8K4C5|IL17C_MOUSE	tr|H0WGD4|H0WGD4_OTOGA
OG0006642	sp|Q8R081|HNRPL_MOUSE	tr|H0X8V5|H0X8V5_OTOGA
OG0006643	sp|Q8VC69|S22A6_MOUSE	tr|H0WN28|H0WN28_OTOGA
OG0006644	sp|Q8VCS6|MED9_MOUSE	tr|H0WIB1|H0WIB1_OTOGA
OG0006645	sp|Q8VEA8|RAB7B_MOUSE	tr|H0XTC9|H0XTC9_OTOGA
OG0006646	tr|Q8VFG2|Q8VFG2_MOUSE	tr|H0XP78|H0XP78_OTOGA
OG0006647	sp|Q99NB9|SF3B1_MOUSE	tr|H0WG26|H0WG26_OTOGA
OG0006648	sp|Q9CQJ2|PIHD1_MOUSE	tr|H0WQA1|H0WQA1_OTOGA
OG0006649	sp|Q9CRA9|FGOP2_MOUSE	tr|H0WMS1|H0WMS1_OTOGA
OG0006650	sp|Q9CZK6|ANKS3_MOUSE	tr|H0XRY2|H0XRY2_OTOGA
OG0006652	sp|Q9D7B6|ACAD8_MOUSE	tr|H0XD50|H0XD50_OTOGA
OG0006653	sp|Q9DAH1|SCP2D_MOUSE	tr|H0WPG1|H0WPG1_OTOGA
OG0006654	sp|Q9DAM1|LRC34_MOUSE	tr|H0WQK2|H0WQK2_OTOGA
OG0006655	sp|Q9ERD6|RGPS2_MOUSE	tr|H0XBY8|H0XBY8_OTOGA
OG0006656	sp|Q9JKP5|MBNL1_MOUSE	tr|H0XXD0|H0XXD0_OTOGA
OG0006657	sp|Q9WTZ1|RBX2_MOUSE	tr|H0WYY6|H0WYY6_OTOGA
OG0006658	sp|Q9WVA2|TIM8A_MOUSE	tr|H0WQ46|H0WQ46_OTOGA
OG0006659	sp|Q9WVG7|OSR1_MOUSE	tr|H0WM07|H0WM07_OTOGA
OG0006660	sp|A2AFR3|FRPD4_MOUSE	tr|H0WYC7|H0WYC7_OTOGA
OG0006661	sp|A2AJI0|MA7D1_MOUSE	tr|H0X963|H0X963_OTOGA
OG0006662	tr|B2RQG2|B2RQG2_MOUSE	tr|H0WTL9|H0WTL9_OTOGA
OG0006663	tr|D3YVV3|D3YVV3_MOUSE	tr|H0XBD6|H0XBD6_OTOGA
OG0006664	sp|E9Q1U1|CC171_MOUSE	tr|H0WK79|H0WK79_OTOGA
OG0006665	tr|E9Q3H4|E9Q3H4_MOUSE	tr|H0WMQ8|H0WMQ8_OTOGA
OG0006666	sp|E9Q9F6|CTSRD_MOUSE	tr|H0X3W3|H0X3W3_OTOGA
OG0006667	sp|E9QMW4|CP096_MOUSE	tr|H0XPN2|H0XPN2_OTOGA
OG0006668	tr|G5E8G3|G5E8G3_MOUSE	tr|H0WPZ7|H0WPZ7_OTOGA
OG0006669	sp|O35218|CPSF2_MOUSE	tr|H0WYU1|H0WYU1_OTOGA
OG0006670	sp|O54792|HES2_MOUSE	tr|H0XTX3|H0XTX3_OTOGA
OG0006671	sp|P09690|ACHB_MOUSE	tr|H0WKK8|H0WKK8_OTOGA
OG0006672	sp|P12813|NR4A1_MOUSE	tr|H0WTY9|H0WTY9_OTOGA
OG0006673	sp|P27577|ETS1_MOUSE	tr|H0XDB5|H0XDB5_OTOGA
OG0006674	sp|P53995|APC1_MOUSE	tr|H0XXA8|H0XXA8_OTOGA
OG0006675	sp|P58660|CAR10_MOUSE	tr|H0WR81|H0WR81_OTOGA
OG0006676	sp|P60824|CIRBP_MOUSE	tr|H0XWF4|H0XWF4_OTOGA
OG0006677	sp|Q3U0X8|TACT_MOUSE	tr|H0WZF6|H0WZF6_OTOGA
OG0006678	sp|Q3UKU4|FA83F_MOUSE	tr|H0XX93|H0XX93_OTOGA
OG0006679	sp|Q3UVL4|VPS51_MOUSE	tr|H0XCC7|H0XCC7_OTOGA
OG0006680	sp|Q5DTT4|RTL5_MOUSE	tr|H0XHG9|H0XHG9_OTOGA
OG0006681	sp|Q5NCF2|TPPC1_MOUSE	tr|H0XPB8|H0XPB8_OTOGA
OG0006682	sp|Q60949|TBCD1_MOUSE	tr|H0WQR2|H0WQR2_OTOGA
OG0006683	sp|Q61039|HAND2_MOUSE	tr|H0Y0S2|H0Y0S2_OTOGA
OG0006684	sp|Q61321|SIX4_MOUSE	tr|H0XEL6|H0XEL6_OTOGA
OG0006685	sp|Q62005|ZP1_MOUSE	tr|H0XEU7|H0XEU7_OTOGA
OG0006686	sp|Q62252|SP17_MOUSE	tr|H0XDV2|H0XDV2_OTOGA
OG0006687	sp|Q6NSU3|GL8D1_MOUSE	tr|H0WP67|H0WP67_OTOGA
OG0006688	sp|Q80SX8|PIF1_MOUSE	tr|H0X2J4|H0X2J4_OTOGA
OG0006689	sp|Q80TI0|ASTRB_MOUSE	tr|H0XBJ4|H0XBJ4_OTOGA
OG0006690	sp|Q80TM9|NISCH_MOUSE	tr|H0WP42|H0WP42_OTOGA
OG0006691	sp|Q80ZU9|G137A_MOUSE	tr|H0WVR5|H0WVR5_OTOGA
OG0006692	sp|Q8BGA2|LHPL2_MOUSE	tr|H0XU45|H0XU45_OTOGA
OG0006693	sp|Q8BH93|MISSL_MOUSE	tr|H0WMU2|H0WMU2_OTOGA
OG0006694	sp|Q8BM92|CADH7_MOUSE	tr|H0WWQ7|H0WWQ7_OTOGA
OG0006695	sp|Q8BVR0|BAFL_MOUSE	tr|H0X579|H0X579_OTOGA
OG0006696	sp|Q8C170|MYO9A_MOUSE	tr|H0WTJ1|H0WTJ1_OTOGA
OG0006697	sp|Q8JZM7|CDC73_MOUSE	tr|H0WG90|H0WG90_OTOGA
OG0006698	sp|Q8K3F6|KCNQ3_MOUSE	tr|H0X7V7|H0X7V7_OTOGA
OG0006699	sp|Q8K4Q7|CERK1_MOUSE	tr|H0XDY9|H0XDY9_OTOGA
OG0006700	sp|Q8R149|BUD13_MOUSE	tr|H0X1N0|H0X1N0_OTOGA
OG0006701	sp|Q8R1T4|S35A3_MOUSE	tr|H0WSF3|H0WSF3_OTOGA
OG0006702	sp|Q8R2H9|PHOP1_MOUSE	tr|H0XJ57|H0XJ57_OTOGA
OG0006703	sp|Q8R370|USBP1_MOUSE	tr|H0WYE0|H0WYE0_OTOGA
OG0006704	sp|Q8R3N1|NOP14_MOUSE	tr|H0X419|H0X419_OTOGA
OG0006705	sp|Q8VDV8|MITD1_MOUSE	tr|H0WKB4|H0WKB4_OTOGA
OG0006706	sp|Q8VEC4|CAHM2_MOUSE	tr|H0WZ17|H0WZ17_OTOGA
OG0006707	sp|Q8VEM8|MPCP_MOUSE	tr|H0X6F5|H0X6F5_OTOGA
OG0006708	sp|Q99MZ7|PECR_MOUSE	tr|H0WPW4|H0WPW4_OTOGA
OG0006709	sp|Q9CQN4|SOSD1_MOUSE	tr|H0WWM3|H0WWM3_OTOGA
OG0006710	sp|Q9CZ13|QCR1_MOUSE	tr|H0XJA4|H0XJA4_OTOGA
OG0006711	sp|Q9D0R9|WDR89_MOUSE	tr|H0WT96|H0WT96_OTOGA
OG0006712	sp|Q9D0V8|CINP_MOUSE	tr|H0X0L0|H0X0L0_OTOGA
OG0006713	sp|Q9D1Z3|ACKMT_MOUSE	tr|H0WN25|H0WN25_OTOGA
OG0006714	sp|Q9D4P7|GSTT4_MOUSE	tr|H0WJR8|H0WJR8_OTOGA
OG0006715	sp|Q9D5D8|CDYL2_MOUSE	tr|H0WHG3|H0WHG3_OTOGA
OG0006716	sp|Q9D8M7|PHF10_MOUSE	tr|H0XB49|H0XB49_OTOGA
OG0006717	sp|Q9ERE8|TLRN1_MOUSE	tr|H0XXT7|H0XXT7_OTOGA
OG0006718	sp|Q9JKD9|ZBT32_MOUSE	tr|H0WPA6|H0WPA6_OTOGA
OG0006720	sp|Q9QY15|DDX25_MOUSE	tr|H0X915|H0X915_OTOGA
OG0006721	sp|Q9WU40|MAN1_MOUSE	tr|H0XWL6|H0XWL6_OTOGA
OG0006722	sp|Q9Z2C9|MTMR7_MOUSE	tr|H0WPG5|H0WPG5_OTOGA
OG0006723	sp|A2ADZ8|IQCC_MOUSE	tr|H0XX90|H0XX90_OTOGA
OG0006724	sp|A6PWD2|FHAD1_MOUSE	tr|H0XVW2|H0XVW2_OTOGA
OG0006725	sp|D3YYM0|OVOL3_MOUSE	tr|H0Y1C8|H0Y1C8_OTOGA
OG0006727	tr|D4AFX7|D4AFX7_MOUSE	tr|H0XD51|H0XD51_OTOGA
OG0006728	tr|E9Q8Q6|E9Q8Q6_MOUSE	tr|H0WM98|H0WM98_OTOGA
OG0006729	sp|O35453|HEPS_MOUSE	tr|H0WMD5|H0WMD5_OTOGA
OG0006730	sp|O35486|CRYGS_MOUSE	tr|H0XRY8|H0XRY8_OTOGA
OG0006731	sp|O35632|HYAL2_MOUSE	tr|H0XRA8|H0XRA8_OTOGA
OG0006732	sp|O54709|NKG2D_MOUSE	tr|H0WZK9|H0WZK9_OTOGA
OG0006733	sp|O70161|PI51C_MOUSE	tr|H0X2L2|H0X2L2_OTOGA
OG0006734	sp|O89100|GRAP2_MOUSE	tr|H0WL80|H0WL80_OTOGA
OG0006735	sp|O89112|LANC1_MOUSE	tr|H0WSG2|H0WSG2_OTOGA
OG0006736	sp|P10749|IL1B_MOUSE	tr|H0WRY4|H0WRY4_OTOGA
OG0006737	sp|P15379|CD44_MOUSE	tr|H0XEX7|H0XEX7_OTOGA
OG0006738	sp|P23249|MOV10_MOUSE	tr|H0XAG9|H0XAG9_OTOGA
OG0006739	sp|P32043|HXC5_MOUSE	tr|H0WN52|H0WN52_OTOGA
OG0006740	sp|P35413|GPR3_MOUSE	tr|H0XM01|H0XM01_OTOGA
OG0006741	sp|P42208|SEPT2_MOUSE	tr|H0XNL6|H0XNL6_OTOGA
OG0006742	sp|P56394|COX17_MOUSE	tr|H0WR73|H0WR73_OTOGA
OG0006743	sp|P62774|MTPN_MOUSE	tr|H0XGJ6|H0XGJ6_OTOGA
OG0006744	sp|P97764|WBP1_MOUSE	tr|H0WHS4|H0WHS4_OTOGA
OG0006745	sp|Q05186|RCN1_MOUSE	tr|H0WX79|H0WX79_OTOGA
OG0006746	sp|Q3TP92|CNEP1_MOUSE	tr|H0WPT1|H0WPT1_OTOGA
OG0006747	sp|Q3TXX3|ZFY27_MOUSE	tr|H0XXB7|H0XXB7_OTOGA
OG0006748	sp|Q3U2C5|RN149_MOUSE	tr|H0Y291|H0Y291_OTOGA
OG0006749	sp|Q5NCM1|S17A4_MOUSE	tr|H0WSA9|H0WSA9_OTOGA
OG0006750	sp|Q5SP85|CC85A_MOUSE	tr|H0XW31|H0XW31_OTOGA
OG0006751	sp|Q61037|TSC2_MOUSE	tr|H0XFR4|H0XFR4_OTOGA
OG0006752	sp|Q61125|BKRB1_MOUSE	tr|H0XP87|H0XP87_OTOGA
OG0006753	sp|Q61127|NAB2_MOUSE	tr|H0XVQ2|H0XVQ2_OTOGA
OG0006754	sp|Q62073|M3K7_MOUSE	tr|H0WTC8|H0WTC8_OTOGA
OG0006755	sp|Q62415|ASPP1_MOUSE	tr|H0XD89|H0XD89_OTOGA
OG0006756	sp|Q6DID3|SCAF8_MOUSE	tr|H0XTL8|H0XTL8_OTOGA
OG0006757	sp|Q6ZWS4|CNIH3_MOUSE	tr|H0WML4|H0WML4_OTOGA
OG0006758	sp|Q7TPV2|DZIP3_MOUSE	tr|H0WL24|H0WL24_OTOGA
OG0006759	sp|Q7TQ95|LNP_MOUSE	tr|H0XJD2|H0XJD2_OTOGA
OG0006760	sp|Q8BII1|PROX2_MOUSE	tr|H0WIC9|H0WIC9_OTOGA
OG0006761	sp|Q8C0Y0|PP4R4_MOUSE	tr|H0WSZ5|H0WSZ5_OTOGA
OG0006762	sp|Q8C2B3|HDAC7_MOUSE	tr|H0WS53|H0WS53_OTOGA
OG0006763	tr|Q8CET0|Q8CET0_MOUSE	tr|H0WJE9|H0WJE9_OTOGA
OG0006764	sp|Q8CF25|CS067_MOUSE	tr|H0WKS6|H0WKS6_OTOGA
OG0006765	sp|Q8CFD5|ERCC8_MOUSE	tr|H0XQN1|H0XQN1_OTOGA
