Orthogroup	Mus_musculus	Ailuropoda_melanoleuca
OG0006007	sp|Q9QYL7|ABT1_MOUSE	tr|D2I669|D2I669_AILME
OG0006008	sp|Q9CWW7|CXXC1_MOUSE	tr|G1L088|G1L088_AILME
OG0006009	sp|P59997|KDM2A_MOUSE	tr|G1L165|G1L165_AILME
OG0006010	sp|Q6PDM2|SRSF1_MOUSE	tr|G1L799|G1L799_AILME
OG0006011	sp|Q6NXH3|GPBP1_MOUSE	tr|G1LAK1|G1LAK1_AILME
OG0006012	tr|Q9R0U9|Q9R0U9_MOUSE	tr|G1LB89|G1LB89_AILME
OG0006013	sp|Q8JZM8|MUC4_MOUSE	tr|G1LBH6|G1LBH6_AILME
OG0006014	sp|O70237|GFI1B_MOUSE	tr|G1LC73|G1LC73_AILME
OG0006015	sp|B0QZF7|PRCA1_MOUSE	tr|G1LDL5|G1LDL5_AILME
OG0006016	sp|Q8BLA8|TRPA1_MOUSE	tr|G1LHC3|G1LHC3_AILME
OG0006017	sp|Q9QYC1|PCX1_MOUSE	tr|G1LN31|G1LN31_AILME
OG0006018	sp|Q8R3I2|MBOA2_MOUSE	tr|G1LP56|G1LP56_AILME
OG0006019	sp|Q8CIF6|SIDT2_MOUSE	tr|G1LPU1|G1LPU1_AILME
OG0006020	sp|E9Q3L2|PI4KA_MOUSE	tr|G1LQ91|G1LQ91_AILME
OG0006021	sp|Q9JKN1|ZNT7_MOUSE	tr|G1LSW6|G1LSW6_AILME
OG0006022	sp|Q8K013|GTPBA_MOUSE	tr|G1LXS0|G1LXS0_AILME
OG0006023	sp|Q571H0|NPA1P_MOUSE	tr|G1LZZ9|G1LZZ9_AILME
OG0006024	sp|P49935|CATH_MOUSE	tr|G1M0X4|G1M0X4_AILME
OG0006025	sp|Q3UGR5|HDHD2_MOUSE	tr|G1M2C4|G1M2C4_AILME
OG0006026	sp|Q9ERU9|RBP2_MOUSE	tr|G1M3B3|G1M3B3_AILME
OG0006027	sp|P97807|FUMH_MOUSE	tr|G1M611|G1M611_AILME
OG0006028	sp|Q8K1N1|PLPL8_MOUSE	tr|G1M6L0|G1M6L0_AILME
OG0006029	sp|O08705|NTCP_MOUSE	tr|G1M7R0|G1M7R0_AILME
OG0006030	sp|Q9QWY8|ASAP1_MOUSE	tr|G1M7X5|G1M7X5_AILME
OG0006031	sp|Q8C3F7|KLH30_MOUSE	tr|G1M8U9|G1M8U9_AILME
OG0006032	sp|Q6P5H6|FRMD5_MOUSE	tr|G1M9H1|G1M9H1_AILME
OG0006033	sp|Q80ZJ6|ZER1_MOUSE	tr|G1MBB1|G1MBB1_AILME
OG0006034	sp|Q9CQG3|ZMY19_MOUSE	tr|G1MCI1|G1MCI1_AILME
OG0006035	sp|Q9JIF9|MYOTI_MOUSE	tr|G1MD16|G1MD16_AILME
OG0006036	sp|Q80TE0|RPAP1_MOUSE	tr|G1ME75|G1ME75_AILME
OG0006037	sp|Q8R1J9|TOR2A_MOUSE	tr|G1MEG7|G1MEG7_AILME
OG0006038	sp|P49135|ERCC3_MOUSE	tr|G1MEP5|G1MEP5_AILME
OG0006039	sp|P54869|HMCS2_MOUSE	tr|G1MH25|G1MH25_AILME
OG0006040	sp|Q14BI7|TDRD9_MOUSE	tr|G1MIF2|G1MIF2_AILME
OG0006041	sp|P35918|VGFR2_MOUSE	tr|G1MJC8|G1MJC8_AILME
OG0006042	tr|Q8VGB3|Q8VGB3_MOUSE	tr|G1MKW3|G1MKW3_AILME
OG0006043	sp|Q8VI67|SP7_MOUSE	tr|G1MM67|G1MM67_AILME
OG0006044	sp|Q9R1K6|GPR34_MOUSE	tr|G1MMN0|G1MMN0_AILME
OG0006045	sp|Q8BIW9|CTF18_MOUSE	tr|A0A7N5JAC9|A0A7N5JAC9_AILME
OG0006046	sp|O35841|API5_MOUSE	tr|A0A7N5JBE5|A0A7N5JBE5_AILME
OG0006047	sp|Q8BJY1|PSMD5_MOUSE	tr|A0A7N5JBQ0|A0A7N5JBQ0_AILME
OG0006048	sp|Q61496|DDX4_MOUSE	tr|A0A7N5JG35|A0A7N5JG35_AILME
OG0006049	sp|O70394|I27RA_MOUSE	tr|A0A7N5JN58|A0A7N5JN58_AILME
OG0006050	sp|Q9CWS0|DDAH1_MOUSE	tr|A0A7N5JTB0|A0A7N5JTB0_AILME
OG0006051	sp|E9Q5Z5|FANCF_MOUSE	tr|A0A7N5JVP6|A0A7N5JVP6_AILME
OG0006052	sp|Q9D6Z6|IL36B_MOUSE	tr|A0A7N5JXS6|A0A7N5JXS6_AILME
OG0006053	sp|P43027|GDF5_MOUSE	tr|A0A7N5JYT9|A0A7N5JYT9_AILME
OG0006054	tr|E9Q963|E9Q963_MOUSE	tr|A0A7N5K0A0|A0A7N5K0A0_AILME
OG0006055	sp|Q9WTQ5|AKA12_MOUSE	tr|A0A7N5K2S4|A0A7N5K2S4_AILME
OG0006056	sp|Q60765|ATF3_MOUSE	tr|A0A7N5K2W6|A0A7N5K2W6_AILME
OG0006057	sp|F7BWT7|TSN15_MOUSE	tr|A0A7N5K384|A0A7N5K384_AILME
OG0006058	sp|Q91WN1|DNJC9_MOUSE	tr|A0A7N5K438|A0A7N5K438_AILME
OG0006059	sp|P16054|KPCE_MOUSE	tr|A0A7N5KCC1|A0A7N5KCC1_AILME
OG0006060	sp|P27782|LEF1_MOUSE	tr|A0A7N5KEC8|A0A7N5KEC8_AILME
OG0006061	sp|Q9D4J7|PHF6_MOUSE	tr|A0A7N5KHL8|A0A7N5KHL8_AILME
OG0006062	sp|Q5SS00|ZDBF2_MOUSE	tr|A0A7N5KMX0|A0A7N5KMX0_AILME
OG0006063	sp|Q8BVZ1|PLIN5_MOUSE	tr|A0A7N5KN88|A0A7N5KN88_AILME
OG0006064	tr|B7ZWD6|B7ZWD6_MOUSE	tr|A0A7N5P2L4|A0A7N5P2L4_AILME
OG0006065	sp|Q6DG52|CHUR_MOUSE	tr|A0A7N5P4K2|A0A7N5P4K2_AILME
OG0006066	tr|Q8CB76|Q8CB76_MOUSE	tr|A0A7N5P8D6|A0A7N5P8D6_AILME
OG0006067	sp|Q9EQB9|ZN287_MOUSE	tr|D2HFP5|D2HFP5_AILME
OG0006068	sp|Q8BR93|HARB1_MOUSE	tr|D2HHI7|D2HHI7_AILME
OG0006069	sp|Q8K274|KT3K_MOUSE	tr|D2HUY6|D2HUY6_AILME
OG0006070	sp|Q68FH0|PKP4_MOUSE	tr|G1KZH8|G1KZH8_AILME
OG0006071	sp|Q3TT38|ILRUN_MOUSE	tr|G1L2A7|G1L2A7_AILME
OG0006072	sp|Q499E6|CA109_MOUSE	tr|G1L2L4|G1L2L4_AILME
OG0006073	sp|P39428|TRAF1_MOUSE	tr|G1L2R6|G1L2R6_AILME
OG0006074	sp|Q52KE7|CCNL1_MOUSE	tr|G1L8P6|G1L8P6_AILME
OG0006075	sp|Q3UEG6|AGT2_MOUSE	tr|G1L974|G1L974_AILME
OG0006076	sp|Q9D0E1|HNRPM_MOUSE	tr|G1LEE5|G1LEE5_AILME
OG0006077	sp|P48757|GAST_MOUSE	tr|G1LG97|G1LG97_AILME
OG0006078	sp|Q8K402|TBX22_MOUSE	tr|G1LGW6|G1LGW6_AILME
OG0006079	sp|Q9R0Q6|ARC1A_MOUSE	tr|G1LI97|G1LI97_AILME
OG0006080	sp|Q80ZU0|ARL5A_MOUSE	tr|G1LQ72|G1LQ72_AILME
OG0006081	sp|Q9CWH5|TRM11_MOUSE	tr|G1LSH2|G1LSH2_AILME
OG0006082	sp|Q61457|CCNE1_MOUSE	tr|G1LT08|G1LT08_AILME
OG0006083	sp|Q80Y98|DDHD2_MOUSE	tr|G1LXK5|G1LXK5_AILME
OG0006084	sp|Q9Z2U2|ZN292_MOUSE	tr|G1LYE4|G1LYE4_AILME
OG0006085	sp|P63271|SPT4A_MOUSE	tr|G1LYX7|G1LYX7_AILME
OG0006086	sp|Q8VBT1|TXLNB_MOUSE	tr|G1LZ84|G1LZ84_AILME
OG0006087	sp|Q7TN58|TMC8_MOUSE	tr|G1M5E6|G1M5E6_AILME
OG0006088	tr|D3Z3H0|D3Z3H0_MOUSE	tr|G1M9C7|G1M9C7_AILME
OG0006089	tr|E9QAE1|E9QAE1_MOUSE	tr|G1M9I6|G1M9I6_AILME
OG0006090	sp|Q9D6K7|TTC33_MOUSE	tr|G1MAC6|G1MAC6_AILME
OG0006091	sp|P48776|T23O_MOUSE	tr|G1MAF5|G1MAF5_AILME
OG0006092	sp|Q9JLF6|TGM1_MOUSE	tr|G1MCL2|G1MCL2_AILME
OG0006093	sp|Q6R3M4|POLI_MOUSE	tr|G1MFN9|G1MFN9_AILME
OG0006094	sp|Q7TN73|CASD1_MOUSE	tr|G1MGI3|G1MGI3_AILME
OG0006095	sp|Q3UUA0|LHPL7_MOUSE	tr|G1MJ72|G1MJ72_AILME
OG0006096	sp|P82343|RENBP_MOUSE	tr|G1MJH4|G1MJH4_AILME
OG0006097	sp|Q6NS65|GPR17_MOUSE	tr|G1MJT7|G1MJT7_AILME
OG0006098	sp|Q9CQP3|CHCH5_MOUSE	tr|G1MLT8|G1MLT8_AILME
OG0006099	sp|Q9CPQ3|TOM22_MOUSE	tr|G1MM94|G1MM94_AILME
OG0006100	sp|Q9QYK4|H6ST3_MOUSE	tr|G1MP68|G1MP68_AILME
OG0006101	sp|Q8CJI4|H1FNT_MOUSE	tr|G1MP76|G1MP76_AILME
OG0006102	sp|Q3UQU0|BRD9_MOUSE	tr|A0A7N5JJK9|A0A7N5JJK9_AILME
OG0006103	tr|B2RXM6|B2RXM6_MOUSE	tr|A0A7N5JKD5|A0A7N5JKD5_AILME
OG0006104	sp|P86044|ANO9_MOUSE	tr|A0A7N5JKN8|A0A7N5JKN8_AILME
OG0006105	sp|Q64310|SURF4_MOUSE	tr|A0A7N5JKZ8|A0A7N5JKZ8_AILME
OG0006106	sp|D3YYM4|WDR72_MOUSE	tr|A0A7N5JLB2|A0A7N5JLB2_AILME
OG0006107	sp|P17515|CXL10_MOUSE	tr|A0A7N5JM26|A0A7N5JM26_AILME
OG0006108	sp|Q8R307|VPS18_MOUSE	tr|A0A7N5JQK8|A0A7N5JQK8_AILME
OG0006109	sp|Q9WV74|ASB1_MOUSE	tr|A0A7N5JQU1|A0A7N5JQU1_AILME
OG0006110	sp|Q6PFE3|RA54B_MOUSE	tr|A0A7N5JRC8|A0A7N5JRC8_AILME
OG0006111	sp|Q80Y84|KDM5B_MOUSE	tr|A0A7N5JXE6|A0A7N5JXE6_AILME
OG0006112	sp|Q9D2Q3|PAAT_MOUSE	tr|A0A7N5JYZ2|A0A7N5JYZ2_AILME
OG0006113	sp|Q91ZY2|HRH4_MOUSE	tr|A0A7N5K3K7|A0A7N5K3K7_AILME
OG0006114	sp|Q61846|MELK_MOUSE	tr|A0A7N5K5N7|A0A7N5K5N7_AILME
OG0006115	sp|Q9CQX5|CLDN1_MOUSE	tr|A0A7N5KA29|A0A7N5KA29_AILME
OG0006116	sp|Q9D4P0|ARL5B_MOUSE	tr|A0A7N5KBS5|A0A7N5KBS5_AILME
OG0006117	sp|Q9CQC7|NDUB4_MOUSE	tr|A0A7N5KEF1|A0A7N5KEF1_AILME
OG0006118	sp|Q8K224|NAT10_MOUSE	tr|A0A7N5KGN4|A0A7N5KGN4_AILME
OG0006120	sp|P28575|IPP_MOUSE	tr|A0A7N5KR80|A0A7N5KR80_AILME
OG0006121	sp|Q8BFR6|ZFAN1_MOUSE	tr|A0A7N5P331|A0A7N5P331_AILME
OG0006122	sp|Q8BWP8|B4GA1_MOUSE	tr|D2H4M1|D2H4M1_AILME
OG0006123	sp|Q9CZD0|MMAC_MOUSE	tr|D2HC38|D2HC38_AILME
OG0006124	sp|Q61762|KCNA5_MOUSE	tr|D2HEJ1|D2HEJ1_AILME
OG0006125	sp|Q3UUX7|CD046_MOUSE	tr|D2HHL8|D2HHL8_AILME
OG0006126	sp|P31257|HXC10_MOUSE	tr|D2HM44|D2HM44_AILME
OG0006127	sp|Q9CZH3|PSMG3_MOUSE	tr|D2HNU0|D2HNU0_AILME
OG0006128	tr|Q3TWH3|Q3TWH3_MOUSE	tr|G1L0M8|G1L0M8_AILME
OG0006129	sp|Q9QZ06|TOLIP_MOUSE	tr|G1L576|G1L576_AILME
OG0006130	sp|Q9DAI6|F135B_MOUSE	tr|G1L8G8|G1L8G8_AILME
OG0006131	sp|Q3UH93|PLXD1_MOUSE	tr|G1LCP6|G1LCP6_AILME
OG0006132	sp|Q8BKE9|IFT74_MOUSE	tr|G1LG10|G1LG10_AILME
OG0006133	sp|Q8CHT6|F169B_MOUSE	tr|G1LGH2|G1LGH2_AILME
OG0006134	sp|Q78HU7|GLPC_MOUSE	tr|G1LI17|G1LI17_AILME
OG0006135	sp|Q9DC22|DCAF6_MOUSE	tr|G1LIB0|G1LIB0_AILME
OG0006136	sp|Q8R2K4|TAF6L_MOUSE	tr|G1LIF7|G1LIF7_AILME
OG0006137	sp|Q8R4I4|TF2AY_MOUSE	tr|G1LIV5|G1LIV5_AILME
OG0006138	sp|Q9ESG2|ROP1_MOUSE	tr|G1LN02|G1LN02_AILME
OG0006139	sp|Q8BI72|CARF_MOUSE	tr|G1LNP1|G1LNP1_AILME
OG0006140	sp|Q9CRD0|OCAD1_MOUSE	tr|G1LNP7|G1LNP7_AILME
OG0006141	sp|Q8VHP6|CDHR1_MOUSE	tr|G1LTD0|G1LTD0_AILME
OG0006142	sp|Q61456|CCNA1_MOUSE	tr|G1LUU8|G1LUU8_AILME
OG0006143	sp|Q5NCE8|MRS2_MOUSE	tr|G1LUZ6|G1LUZ6_AILME
OG0006144	sp|Q60935|NAR1_MOUSE	tr|G1LWS9|G1LWS9_AILME
OG0006145	sp|Q8BNL5|KCTD6_MOUSE	tr|G1M033|G1M033_AILME
OG0006146	sp|Q8CEG8|UBP27_MOUSE	tr|G1M085|G1M085_AILME
OG0006147	sp|P49891|ST1E1_MOUSE	tr|G1M0N2|G1M0N2_AILME
OG0006148	sp|P50404|SFTPD_MOUSE	tr|G1M2Y3|G1M2Y3_AILME
OG0006149	sp|O35929|REM1_MOUSE	tr|G1M574|G1M574_AILME
OG0006150	sp|Q8CAS9|PARP9_MOUSE	tr|G1M751|G1M751_AILME
OG0006151	sp|P58064|RT06_MOUSE	tr|G1M816|G1M816_AILME
OG0006152	sp|Q91XT6|TAC2N_MOUSE	tr|G1M8T4|G1M8T4_AILME
OG0006153	sp|B1AVD1|XPP2_MOUSE	tr|G1M9E2|G1M9E2_AILME
OG0006154	sp|Q5XK03|SERC4_MOUSE	tr|G1M9L2|G1M9L2_AILME
OG0006155	sp|Q9JMF7|DOPP1_MOUSE	tr|G1MBT8|G1MBT8_AILME
OG0006156	sp|Q9D1U0|GRIFN_MOUSE	tr|G1MCD7|G1MCD7_AILME
OG0006157	sp|Q5NCX5|NEUL4_MOUSE	tr|G1MDV4|G1MDV4_AILME
OG0006158	sp|Q8BZT2|SH3R2_MOUSE	tr|G1MGT4|G1MGT4_AILME
OG0006159	sp|Q08460|KCMA1_MOUSE	tr|G1MHE3|G1MHE3_AILME
OG0006160	sp|Q8BKY8|MTEF2_MOUSE	tr|G1MJU2|G1MJU2_AILME
OG0006161	sp|Q63912|OMGP_MOUSE	tr|G1MNB4|G1MNB4_AILME
OG0006162	sp|P35846|FOLR1_MOUSE	tr|A0A7N5JEF4|A0A7N5JEF4_AILME
OG0006163	sp|Q8BWT1|THIM_MOUSE	tr|A0A7N5JFE7|A0A7N5JFE7_AILME
OG0006164	sp|Q9WVB2|TLE2_MOUSE	tr|A0A7N5JGA0|A0A7N5JGA0_AILME
OG0006165	sp|P20067|ID1_MOUSE	tr|A0A7N5JJT9|A0A7N5JJT9_AILME
OG0006166	sp|P27577|ETS1_MOUSE	tr|A0A7N5JJX1|A0A7N5JJX1_AILME
OG0006167	sp|Q9DB40|MED27_MOUSE	tr|A0A7N5JMM6|A0A7N5JMM6_AILME
OG0006168	sp|Q6ZPK7|LST2_MOUSE	tr|A0A7N5JPZ8|A0A7N5JPZ8_AILME
OG0006169	sp|P70389|ALS_MOUSE	tr|A0A7N5JWY2|A0A7N5JWY2_AILME
OG0006170	sp|Q3U6Q4|PI3R6_MOUSE	tr|A0A7N5JX86|A0A7N5JX86_AILME
OG0006172	sp|Q9D2R4|TMD11_MOUSE	tr|A0A7N5JYE3|A0A7N5JYE3_AILME
OG0006173	sp|Q8CIP5|DISP2_MOUSE	tr|A0A7N5K144|A0A7N5K144_AILME
OG0006174	sp|P0C1T1|HXB2_MOUSE	tr|A0A7N5K1G7|A0A7N5K1G7_AILME
OG0006175	sp|Q9CQM6|ANR61_MOUSE	tr|A0A7N5K333|A0A7N5K333_AILME
OG0006176	sp|O88312|AGR2_MOUSE	tr|A0A7N5K4V5|A0A7N5K4V5_AILME
OG0006177	sp|Q921R8|S41A3_MOUSE	tr|A0A7N5K925|A0A7N5K925_AILME
OG0006178	sp|Q8CH40|NUDT6_MOUSE	tr|A0A7N5KA68|A0A7N5KA68_AILME
OG0006179	sp|P43120|HHEX_MOUSE	tr|A0A7N5KAA8|A0A7N5KAA8_AILME
OG0006180	tr|E9PW83|E9PW83_MOUSE	tr|A0A7N5KCA8|A0A7N5KCA8_AILME
OG0006181	sp|P58500|M3KCL_MOUSE	tr|A0A7N5KCX6|A0A7N5KCX6_AILME
OG0006182	sp|Q8R5F7|IFIH1_MOUSE	tr|A0A7N5KD52|A0A7N5KD52_AILME
OG0006183	sp|Q3TDX8|NB5R4_MOUSE	tr|A0A7N5KEH4|A0A7N5KEH4_AILME
OG0006184	sp|P08152|EGR2_MOUSE	tr|A0A7N5KGN1|A0A7N5KGN1_AILME
OG0006185	sp|O88809|DCX_MOUSE	tr|A0A7N5KJG1|A0A7N5KJG1_AILME
OG0006186	sp|O35206|COFA1_MOUSE	tr|A0A7N5KKJ6|A0A7N5KKJ6_AILME
OG0006187	sp|Q80YQ2|MED23_MOUSE	tr|A0A7N5KN15|A0A7N5KN15_AILME
OG0006188	sp|Q8BUX5|RHBG_MOUSE	tr|A0A7N5KNF3|A0A7N5KNF3_AILME
OG0006189	sp|Q9JI20|RED2_MOUSE	tr|A0A7N5KP05|A0A7N5KP05_AILME
OG0006190	sp|Q00288|PAX8_MOUSE	tr|A0A7N5KQ88|A0A7N5KQ88_AILME
OG0006191	tr|Q8C634|Q8C634_MOUSE	tr|A0A7N5KS32|A0A7N5KS32_AILME
OG0006193	sp|Q812G0|MGT4A_MOUSE	tr|A0A7N5P6D7|A0A7N5P6D7_AILME
OG0006194	sp|Q8BJW7|EME1_MOUSE	tr|D2HMX3|D2HMX3_AILME
OG0006195	sp|Q9JJ89|CCD86_MOUSE	tr|D2I0J7|D2I0J7_AILME
OG0006196	sp|Q9Z0L4|BMP15_MOUSE	tr|D2I5P3|D2I5P3_AILME
OG0006197	sp|Q8K1L2|SPIN4_MOUSE	tr|D2I5Y8|D2I5Y8_AILME
OG0006198	sp|Q91X60|ACHA2_MOUSE	tr|G1KZY5|G1KZY5_AILME
OG0006199	sp|O08736|CASPC_MOUSE	tr|G1L0Z8|G1L0Z8_AILME
OG0006200	sp|Q5EBG6|HSPB6_MOUSE	tr|G1L1B3|G1L1B3_AILME
OG0006201	sp|Q3U3T8|WDR62_MOUSE	tr|G1L2A6|G1L2A6_AILME
OG0006202	sp|Q8BYG9|EPHAA_MOUSE	tr|G1L2U9|G1L2U9_AILME
OG0006203	sp|Q8R1U2|CGRE1_MOUSE	tr|G1L509|G1L509_AILME
OG0006204	sp|Q08331|CALB2_MOUSE	tr|G1L6F3|G1L6F3_AILME
OG0006205	sp|P16872|IL7RA_MOUSE	tr|G1L715|G1L715_AILME
OG0006206	sp|Q9R1C8|5HT6R_MOUSE	tr|G1L8Q7|G1L8Q7_AILME
OG0006207	sp|O55188|DMP1_MOUSE	tr|G1L914|G1L914_AILME
OG0006208	sp|Q61160|FADD_MOUSE	tr|G1LKV0|G1LKV0_AILME
OG0006209	sp|Q9Z1Q4|LY66C_MOUSE	tr|G1LRH6|G1LRH6_AILME
OG0006210	sp|Q80TR8|DCAF1_MOUSE	tr|G1LRY5|G1LRY5_AILME
OG0006211	tr|E9Q411|E9Q411_MOUSE	tr|G1LUM2|G1LUM2_AILME
OG0006212	sp|Q61033|LAP2A_MOUSE	tr|G1LW26|G1LW26_AILME
OG0006213	sp|P82350|SGCA_MOUSE	tr|G1M043|G1M043_AILME
OG0006214	sp|Q5U462|CDCP1_MOUSE	tr|G1M0C7|G1M0C7_AILME
OG0006215	sp|P52963|E41LA_MOUSE	tr|G1M238|G1M238_AILME
OG0006216	sp|Q9Z2H6|CLC4D_MOUSE	tr|G1M435|G1M435_AILME
OG0006217	sp|Q811B5|PRR3_MOUSE	tr|G1M448|G1M448_AILME
OG0006218	sp|Q2MV57|TECT2_MOUSE	tr|G1M9Z1|G1M9Z1_AILME
OG0006219	sp|Q9JM99|PRG4_MOUSE	tr|G1MA85|G1MA85_AILME
OG0006220	sp|P59470|RPC2_MOUSE	tr|G1MC66|G1MC66_AILME
OG0006221	sp|P16294|FA9_MOUSE	tr|G1MCN7|G1MCN7_AILME
OG0006222	sp|Q0VBM2|FA83B_MOUSE	tr|G1MGE6|G1MGE6_AILME
OG0006223	sp|P59017|B2L13_MOUSE	tr|G1MGI6|G1MGI6_AILME
OG0006224	tr|F7B5D6|F7B5D6_MOUSE	tr|G1MH45|G1MH45_AILME
OG0006225	tr|A0A1W2P7T4|A0A1W2P7T4_MOUSE	tr|A0A7N5JFE8|A0A7N5JFE8_AILME
OG0006226	sp|Q6PR54|RIF1_MOUSE	tr|A0A7N5JH00|A0A7N5JH00_AILME
OG0006227	sp|Q6Q783|KMT5C_MOUSE	tr|A0A7N5JJS1|A0A7N5JJS1_AILME
OG0006228	sp|Q60715|P4HA1_MOUSE	tr|A0A7N5JLM7|A0A7N5JLM7_AILME
OG0006229	sp|Q3UPR0|SHSA3_MOUSE	tr|A0A7N5JNC6|A0A7N5JNC6_AILME
OG0006230	sp|Q9JHE6|HES6_MOUSE	tr|A0A7N5JSK6|A0A7N5JSK6_AILME
OG0006231	sp|Q04211|BTG2_MOUSE	tr|A0A7N5JZ37|A0A7N5JZ37_AILME
OG0006232	tr|Q3TBV4|Q3TBV4_MOUSE	tr|A0A7N5JZD6|A0A7N5JZD6_AILME
OG0006233	sp|Q9D7P7|CLIC3_MOUSE	tr|A0A7N5K0L0|A0A7N5K0L0_AILME
OG0006234	sp|P01887|B2MG_MOUSE	tr|A0A7N5K2L4|A0A7N5K2L4_AILME
OG0006235	sp|B1AUF7|P3URF_MOUSE	tr|A0A7N5K546|A0A7N5K546_AILME
OG0006236	sp|Q9R1N9|CODA1_MOUSE	tr|A0A7N5K5N1|A0A7N5K5N1_AILME
OG0006237	sp|Q91YR1|TWF1_MOUSE	tr|A0A7N5K721|A0A7N5K721_AILME
OG0006238	sp|P18340|CXCL9_MOUSE	tr|A0A7N5K754|A0A7N5K754_AILME
OG0006239	sp|Q80SW5|ETD_MOUSE	tr|A0A7N5K7B3|A0A7N5K7B3_AILME
OG0006240	sp|Q8BH55|THNS1_MOUSE	tr|A0A7N5KFS2|A0A7N5KFS2_AILME
OG0006241	sp|Q923E4|SIR1_MOUSE	tr|A0A7N5KH80|A0A7N5KH80_AILME
OG0006242	sp|O88856|TPST2_MOUSE	tr|A0A7N5KHH7|A0A7N5KHH7_AILME
OG0006243	sp|Q64445|COX8A_MOUSE	tr|A0A7N5KJA5|A0A7N5KJA5_AILME
OG0006244	sp|Q9JME9|VTM2B_MOUSE	tr|A0A7N5KJY5|A0A7N5KJY5_AILME
OG0006245	sp|O35188|X3CL1_MOUSE	tr|A0A7N5KKE9|A0A7N5KKE9_AILME
OG0006247	sp|Q62160|GDIR3_MOUSE	tr|A0A7N5P1T1|A0A7N5P1T1_AILME
OG0006248	sp|Q61087|LAMB3_MOUSE	tr|A0A7N5P2J0|A0A7N5P2J0_AILME
OG0006249	sp|Q64317|DLX1_MOUSE	tr|A0A7N5P334|A0A7N5P334_AILME
OG0006250	sp|Q8BHA3|DTD2_MOUSE	tr|D2H9M3|D2H9M3_AILME
OG0006251	sp|Q61550|RAD21_MOUSE	tr|D2HZV4|D2HZV4_AILME
OG0006252	sp|Q8CD78|SRTM1_MOUSE	tr|D2I0X6|D2I0X6_AILME
OG0006253	sp|Q8CC36|CDNF_MOUSE	tr|D2I3V4|D2I3V4_AILME
OG0006254	sp|Q3URV1|BROMI_MOUSE	tr|G1KZX4|G1KZX4_AILME
OG0006255	sp|Q8BFW7|LPP_MOUSE	tr|G1L1T4|G1L1T4_AILME
OG0006256	sp|Q8BHB3|LAX1_MOUSE	tr|G1L1V8|G1L1V8_AILME
OG0006257	sp|Q99JU7|BNIPL_MOUSE	tr|G1L2I5|G1L2I5_AILME
OG0006258	sp|Q62270|SRMS_MOUSE	tr|G1L484|G1L484_AILME
OG0006259	sp|Q8BGM7|AAKG3_MOUSE	tr|G1L7H3|G1L7H3_AILME
OG0006260	sp|P0C6B7|IGSF6_MOUSE	tr|G1L9R8|G1L9R8_AILME
OG0006261	sp|Q6ZQ89|MARH6_MOUSE	tr|G1LAU5|G1LAU5_AILME
OG0006262	sp|P56726|SMO_MOUSE	tr|G1LF15|G1LF15_AILME
OG0006263	sp|P55095|GLUC_MOUSE	tr|G1LG74|G1LG74_AILME
OG0006264	sp|P23198|CBX3_MOUSE	tr|G1LHA5|G1LHA5_AILME
OG0006265	sp|Q8CFK6|DEN1C_MOUSE	tr|G1LKL0|G1LKL0_AILME
OG0006266	tr|Q8C5Z9|Q8C5Z9_MOUSE	tr|G1LM99|G1LM99_AILME
OG0006267	sp|Q6T264|MAML1_MOUSE	tr|G1LQF6|G1LQF6_AILME
OG0006268	sp|Q61153|IOD1_MOUSE	tr|G1LSZ6|G1LSZ6_AILME
OG0006269	tr|A0A087WR45|A0A087WR45_MOUSE	tr|G1LXJ5|G1LXJ5_AILME
OG0006270	sp|Q9CQF0|RM11_MOUSE	tr|G1LXY6|G1LXY6_AILME
OG0006271	sp|Q9Z266|SNAPN_MOUSE	tr|G1M0F8|G1M0F8_AILME
OG0006272	sp|Q9QXF8|GNMT_MOUSE	tr|G1M277|G1M277_AILME
OG0006273	sp|Q9DAW6|PRP4_MOUSE	tr|G1M366|G1M366_AILME
OG0006274	sp|A2RSY6|TRM1L_MOUSE	tr|G1M4N2|G1M4N2_AILME
OG0006275	sp|Q6P073|UB2J2_MOUSE	tr|G1M4W6|G1M4W6_AILME
OG0006276	sp|P62080|TSN5_MOUSE	tr|G1M5I9|G1M5I9_AILME
OG0006277	sp|O89019|INVS_MOUSE	tr|G1M920|G1M920_AILME
OG0006278	sp|O35423|AGT1_MOUSE	tr|G1ME85|G1ME85_AILME
OG0006279	sp|E9Q557|DESP_MOUSE	tr|G1MG59|G1MG59_AILME
OG0006280	sp|Q9Z2T1|KCNK7_MOUSE	tr|G1MGE0|G1MGE0_AILME
OG0006281	sp|Q9JHT5|AMMR1_MOUSE	tr|G1MI48|G1MI48_AILME
OG0006282	sp|Q921I2|KLDC4_MOUSE	tr|G1MIV3|G1MIV3_AILME
OG0006283	tr|Q8VGX9|Q8VGX9_MOUSE	tr|G1MJX0|G1MJX0_AILME
OG0006284	sp|Q7TQA7|TA2R3_MOUSE	tr|G1MNA1|G1MNA1_AILME
OG0006285	sp|P49446|PTPRE_MOUSE	tr|A0A7N5JBP1|A0A7N5JBP1_AILME
OG0006286	sp|Q8C7V8|CC134_MOUSE	tr|A0A7N5JHZ9|A0A7N5JHZ9_AILME
OG0006287	sp|Q8QZX2|HAUS3_MOUSE	tr|A0A7N5JLQ2|A0A7N5JLQ2_AILME
