Orthogroup	Mus_musculus	Odocoileus_virginianus_texanus
OG0009619	sp|Q8C8H8|KY_MOUSE	tr|A0A6J0WB83|A0A6J0WB83_ODOVR
OG0009620	tr|Q8C8K6|Q8C8K6_MOUSE	tr|A0A6J0WAP6|A0A6J0WAP6_ODOVR
OG0009621	sp|Q8CAF4|NHSL1_MOUSE	tr|A0A6J0XI92|A0A6J0XI92_ODOVR
OG0009622	sp|Q8CBY1|SMAG1_MOUSE	tr|A0A6J0WPM8|A0A6J0WPM8_ODOVR
OG0009623	sp|Q8VE28|NKD2_MOUSE	tr|A0A6J0XBX2|A0A6J0XBX2_ODOVR
OG0009624	sp|Q91WP0|MASP2_MOUSE	tr|A0A6J0XD56|A0A6J0XD56_ODOVR
OG0009625	sp|Q91X58|ZFN2B_MOUSE	tr|A0A6J0YFP6|A0A6J0YFP6_ODOVR
OG0009626	sp|Q921W0|CHM1A_MOUSE	tr|A0A6J0WSZ6|A0A6J0WSZ6_ODOVR
OG0009627	sp|Q99N32|KLOTB_MOUSE	tr|A0A6J0WA88|A0A6J0WA88_ODOVR
OG0009628	sp|Q9CX34|SGT1_MOUSE	tr|A0A6J0WCH9|A0A6J0WCH9_ODOVR
OG0009629	sp|Q9D684|RIN2_MOUSE	tr|A0A6J0W8H7|A0A6J0W8H7_ODOVR
OG0009630	sp|Q9D7I8|FA83D_MOUSE	tr|A0A6J0YSF1|A0A6J0YSF1_ODOVR
OG0009631	sp|Q9D8P7|TF3C6_MOUSE	tr|A0A6J0XAQ6|A0A6J0XAQ6_ODOVR
OG0009632	sp|Q9DA04|TMM89_MOUSE	tr|A0A6J0ZEV3|A0A6J0ZEV3_ODOVR
OG0009633	tr|Q9DA59|Q9DA59_MOUSE	tr|A0A6J0YL77|A0A6J0YL77_ODOVR
OG0009634	sp|Q9DB43|ZFPL1_MOUSE	tr|A0A6J0ZD63|A0A6J0ZD63_ODOVR
OG0009635	tr|Q9DCP4|Q9DCP4_MOUSE	tr|A0A6J0YYS1|A0A6J0YYS1_ODOVR
OG0009636	sp|Q9DCV3|DGAT2_MOUSE	tr|A0A6J0XDH9|A0A6J0XDH9_ODOVR
OG0009637	sp|Q9EQ20|MMSA_MOUSE	tr|A0A6J0YMV4|A0A6J0YMV4_ODOVR
OG0009638	sp|Q9JHW4|SELB_MOUSE	tr|A0A6J0WFZ0|A0A6J0WFZ0_ODOVR
OG0009639	sp|Q9JI46|NUDT3_MOUSE	tr|A0A6J0X5G2|A0A6J0X5G2_ODOVR
OG0009640	sp|Q9JIF9|MYOTI_MOUSE	tr|A0A6J0XKV2|A0A6J0XKV2_ODOVR
OG0009641	sp|Q9JK38|GNA1_MOUSE	tr|A0A6J0XUY7|A0A6J0XUY7_ODOVR
OG0009642	tr|A0A286YDB2|A0A286YDB2_MOUSE	tr|A0A6J0W491|A0A6J0W491_ODOVR
OG0009643	tr|A2A6P4|A2A6P4_MOUSE	tr|A0A6J0YZ56|A0A6J0YZ56_ODOVR
OG0009644	tr|A2AJW4|A2AJW4_MOUSE	tr|A0A6J0YGF3|A0A6J0YGF3_ODOVR
OG0009645	sp|A2AQH4|BCORL_MOUSE	tr|A0A6J0X616|A0A6J0X616_ODOVR
OG0009646	sp|A2RST1|MGST2_MOUSE	tr|A0A6J0Y3V8|A0A6J0Y3V8_ODOVR
OG0009647	sp|D3Z6S9|ERIP6_MOUSE	tr|A0A6J0YW24|A0A6J0YW24_ODOVR
OG0009648	tr|E9PUU5|E9PUU5_MOUSE	tr|A0A6J0Z4P7|A0A6J0Z4P7_ODOVR
OG0009649	sp|E9PV24|FIBA_MOUSE	tr|A0A6J0XD83|A0A6J0XD83_ODOVR
OG0009650	tr|E9PX57|E9PX57_MOUSE	tr|A0A6J0VV61|A0A6J0VV61_ODOVR
OG0009651	tr|E9Q1T6|E9Q1T6_MOUSE	tr|A0A6J0Y001|A0A6J0Y001_ODOVR
OG0009652	sp|E9Q6P5|TTC7B_MOUSE	tr|A0A6J0Y4D1|A0A6J0Y4D1_ODOVR
OG0009653	tr|E9Q6S0|E9Q6S0_MOUSE	tr|A0A6J0ZBB7|A0A6J0ZBB7_ODOVR
OG0009654	sp|F8VPZ5|ERCC6_MOUSE	tr|A0A6J0ZCW4|A0A6J0ZCW4_ODOVR
OG0009655	tr|G3X9B1|G3X9B1_MOUSE	tr|A0A6J0Z082|A0A6J0Z082_ODOVR
OG0009656	tr|M0QW46|M0QW46_MOUSE	tr|A0A6J0YX55|A0A6J0YX55_ODOVR
OG0009657	sp|O08746|MATN2_MOUSE	tr|A0A6J0YCE7|A0A6J0YCE7_ODOVR
OG0009658	sp|O54908|DKK1_MOUSE	tr|A0A6J0X6F6|A0A6J0X6F6_ODOVR
OG0009659	sp|O55222|ILK_MOUSE	tr|A0A6J0W7G4|A0A6J0W7G4_ODOVR
OG0009660	sp|P05202|AATM_MOUSE	tr|A0A6J0X990|A0A6J0X990_ODOVR
OG0009661	sp|P08207|S10AA_MOUSE	tr|A0A6J0VXL3|A0A6J0VXL3_ODOVR
OG0009662	sp|P11404|FABPH_MOUSE	tr|A0A6J0WPP2|A0A6J0WPP2_ODOVR
OG0009663	sp|P16045|LEG1_MOUSE	tr|A0A6J0XSC4|A0A6J0XSC4_ODOVR
OG0009664	sp|P97438|KCNK2_MOUSE	tr|A0A6J0Y025|A0A6J0Y025_ODOVR
OG0009665	sp|Q02085|SNAI1_MOUSE	tr|A0A6J0YJQ8|A0A6J0YJQ8_ODOVR
OG0009666	sp|Q02853|MMP11_MOUSE	tr|A0A6J0YML2|A0A6J0YML2_ODOVR
OG0009667	sp|Q09200|B4GN1_MOUSE	tr|A0A6J0WCR3|A0A6J0WCR3_ODOVR
OG0009668	sp|Q1WG82|ZGLP1_MOUSE	tr|A0A6J0Y8G0|A0A6J0Y8G0_ODOVR
OG0009669	sp|Q3U3S3|CENPL_MOUSE	tr|A0A6J0Y9C0|A0A6J0Y9C0_ODOVR
OG0009670	sp|Q3UQA7|SELH_MOUSE	tr|A0A6J0XEL3|A0A6J0XEL3_ODOVR
OG0009671	sp|Q5SSH7|ZZEF1_MOUSE	tr|A0A6J0WJ49|A0A6J0WJ49_ODOVR
OG0009672	sp|Q61009|SCRB1_MOUSE	tr|A0A6J0Y640|A0A6J0Y640_ODOVR
OG0009673	sp|Q62177|SEM3B_MOUSE	tr|A0A6J0ZEJ9|A0A6J0ZEJ9_ODOVR
OG0009674	sp|Q6PAL0|BEND3_MOUSE	tr|A0A6J0XIZ9|A0A6J0XIZ9_ODOVR
OG0009675	sp|Q80UW3|RINL_MOUSE	tr|A0A6J0VKS3|A0A6J0VKS3_ODOVR
OG0009676	sp|Q80XL7|MPPE1_MOUSE	tr|A0A6J0Z5A8|A0A6J0Z5A8_ODOVR
OG0009677	sp|Q80YE7|DAPK1_MOUSE	tr|A0A6J0Y9B1|A0A6J0Y9B1_ODOVR
OG0009678	sp|Q80YU0|ABHGB_MOUSE	tr|A0A6J0W3R8|A0A6J0W3R8_ODOVR
OG0009679	sp|Q8BH06|I17RE_MOUSE	tr|A0A6J0WZN8|A0A6J0WZN8_ODOVR
OG0009680	sp|Q8BHT7|RGP1_MOUSE	tr|A0A6J0WED6|A0A6J0WED6_ODOVR
OG0009681	sp|Q8BJQ9|CGAT1_MOUSE	tr|A0A6J0X8Y2|A0A6J0X8Y2_ODOVR
OG0009682	sp|Q8BLU2|MT21C_MOUSE	tr|A0A6J0WIQ5|A0A6J0WIQ5_ODOVR
OG0009683	sp|Q8BTK5|SMYD4_MOUSE	tr|A0A6J0YUG3|A0A6J0YUG3_ODOVR
OG0009684	sp|Q8BWQ4|CMTR2_MOUSE	tr|A0A6J0YR86|A0A6J0YR86_ODOVR
OG0009685	sp|Q8BYZ7|ELMO3_MOUSE	tr|A0A6J0WWW6|A0A6J0WWW6_ODOVR
OG0009686	sp|Q8K012|FBP1L_MOUSE	tr|A0A6J0XPD8|A0A6J0XPD8_ODOVR
OG0009687	sp|Q8K363|DDX18_MOUSE	tr|A0A6J0WRH5|A0A6J0WRH5_ODOVR
OG0009688	sp|Q8R089|FBRS_MOUSE	tr|A0A6J0Y7G7|A0A6J0Y7G7_ODOVR
OG0009689	sp|Q8VE10|NAA40_MOUSE	tr|A0A6J0X393|A0A6J0X393_ODOVR
OG0009690	sp|Q920N2|BPL1_MOUSE	tr|A0A6J0VMC4|A0A6J0VMC4_ODOVR
OG0009691	sp|Q99KU6|CF089_MOUSE	tr|A0A6J0Z3F7|A0A6J0Z3F7_ODOVR
OG0009692	sp|Q99PU7|BAP1_MOUSE	tr|A0A6J0VX56|A0A6J0VX56_ODOVR
OG0009693	sp|Q9CQJ6|DENR_MOUSE	tr|A0A6J0X6D4|A0A6J0X6D4_ODOVR
OG0009694	sp|Q9CZC8|SCRN1_MOUSE	tr|A0A6J0XGL8|A0A6J0XGL8_ODOVR
OG0009695	sp|Q9D7S9|CHMP5_MOUSE	tr|A0A6J0YGA9|A0A6J0YGA9_ODOVR
OG0009696	sp|Q9DBR4|APBB2_MOUSE	tr|A0A6J0WE14|A0A6J0WE14_ODOVR
OG0009697	sp|Q9DC26|S46A3_MOUSE	tr|A0A6J0VP27|A0A6J0VP27_ODOVR
OG0009698	sp|Q9ESJ4|SPN90_MOUSE	tr|A0A6J0ZCH6|A0A6J0ZCH6_ODOVR
OG0009699	sp|Q9ESL9|FGF20_MOUSE	tr|A0A6J0WRI1|A0A6J0WRI1_ODOVR
OG0009700	sp|Q9JHT5|AMMR1_MOUSE	tr|A0A6J0YBV2|A0A6J0YBV2_ODOVR
OG0009701	sp|Q9JJ89|CCD86_MOUSE	tr|A0A6J0X1C7|A0A6J0X1C7_ODOVR
OG0009702	sp|Q9JJN6|CNBP1_MOUSE	tr|A0A6J0X3I2|A0A6J0X3I2_ODOVR
OG0009703	sp|Q9QVP4|MLRA_MOUSE	tr|A0A6J0YB25|A0A6J0YB25_ODOVR
OG0009704	sp|Q9QZZ4|MYO15_MOUSE	tr|A0A6J0Z865|A0A6J0Z865_ODOVR
OG0009705	sp|Q9R0S3|MMP17_MOUSE	tr|A0A6J0YI49|A0A6J0YI49_ODOVR
OG0009706	sp|Q9Z160|COG1_MOUSE	tr|A0A6J0YYF6|A0A6J0YYF6_ODOVR
OG0009707	sp|A0JP43|EFCB5_MOUSE	tr|A0A6J0X0E6|A0A6J0X0E6_ODOVR
OG0009708	tr|E9Q1M1|E9Q1M1_MOUSE	tr|A0A6J0YTM4|A0A6J0YTM4_ODOVR
OG0009709	sp|E9QAU8|RN165_MOUSE	tr|A0A6J0VSS9|A0A6J0VSS9_ODOVR
OG0009710	tr|J3QNN4|J3QNN4_MOUSE	tr|A0A6J0WF52|A0A6J0WF52_ODOVR
OG0009711	sp|O08716|FABP9_MOUSE	tr|A0A6J0XC52|A0A6J0XC52_ODOVR
OG0009712	sp|O55055|TRDMT_MOUSE	tr|A0A6J0WGS3|A0A6J0WGS3_ODOVR
OG0009713	sp|P11344|TYRO_MOUSE	tr|A0A6J0WLF0|A0A6J0WLF0_ODOVR
OG0009714	sp|P21275|BMP4_MOUSE	tr|A0A6J0X6A2|A0A6J0X6A2_ODOVR
OG0009715	sp|P21958|TAP1_MOUSE	tr|A0A6J0YPW9|A0A6J0YPW9_ODOVR
OG0009716	sp|P35242|SFTPA_MOUSE	tr|A0A6J0ZG07|A0A6J0ZG07_ODOVR
OG0009717	sp|P40645|SOX6_MOUSE	tr|A0A6J0YEC0|A0A6J0YEC0_ODOVR
OG0009718	sp|P45700|MA1A1_MOUSE	tr|A0A6J0Y151|A0A6J0Y151_ODOVR
OG0009719	sp|P47713|PA24A_MOUSE	tr|A0A6J0Y019|A0A6J0Y019_ODOVR
OG0009720	sp|P48036|ANXA5_MOUSE	tr|A0A6J0YQG7|A0A6J0YQG7_ODOVR
OG0009721	sp|P52189|KCNJ4_MOUSE	tr|A0A6J0XRH8|A0A6J0XRH8_ODOVR
OG0009722	sp|P59280|KLHL8_MOUSE	tr|A0A6J0YKD1|A0A6J0YKD1_ODOVR
OG0009723	sp|P62320|SMD3_MOUSE	tr|A0A6J0YN23|A0A6J0YN23_ODOVR
OG0009724	sp|P62855|RS26_MOUSE	tr|A0A6J0XBE2|A0A6J0XBE2_ODOVR
OG0009725	sp|P68500|CNTN5_MOUSE	tr|A0A6J0XB14|A0A6J0XB14_ODOVR
OG0009726	sp|P70280|VAMP7_MOUSE	tr|A0A6J0YPZ1|A0A6J0YPZ1_ODOVR
OG0009727	sp|Q0HA38|TT21B_MOUSE	tr|A0A6J0XGZ0|A0A6J0XGZ0_ODOVR
OG0009728	sp|Q0VBL6|HIF3A_MOUSE	tr|A0A6J0XWV1|A0A6J0XWV1_ODOVR
OG0009729	sp|Q3TL44|NLRX1_MOUSE	tr|A0A6J0VQI0|A0A6J0VQI0_ODOVR
OG0009730	sp|Q3TZ87|MARH9_MOUSE	tr|A0A6J0VYT1|A0A6J0VYT1_ODOVR
OG0009731	sp|Q497N7|CF201_MOUSE	tr|A0A6J0ZGA0|A0A6J0ZGA0_ODOVR
OG0009732	sp|Q5IRJ6|ZNT9_MOUSE	tr|A0A6J0X485|A0A6J0X485_ODOVR
OG0009733	sp|Q5U5M8|BL1S3_MOUSE	tr|A0A6J0XXP1|A0A6J0XXP1_ODOVR
OG0009734	sp|Q61146|OCLN_MOUSE	tr|A0A6J0ZBS3|A0A6J0ZBS3_ODOVR
OG0009735	sp|Q62179|SEM4B_MOUSE	tr|A0A6J0YVD0|A0A6J0YVD0_ODOVR
OG0009736	sp|Q6PDL0|DC1L2_MOUSE	tr|A0A6J0WWZ6|A0A6J0WWZ6_ODOVR
OG0009737	sp|Q80XF5|I22R2_MOUSE	tr|A0A6J0VT21|A0A6J0VT21_ODOVR
OG0009738	sp|Q8BJW7|EME1_MOUSE	tr|A0A6J0Z648|A0A6J0Z648_ODOVR
OG0009739	sp|Q8BLY3|LRFN3_MOUSE	tr|A0A6J0VV25|A0A6J0VV25_ODOVR
OG0009740	sp|Q8BSM7|LAT3_MOUSE	tr|A0A6J0XEJ5|A0A6J0XEJ5_ODOVR
OG0009741	sp|Q8BX46|SKOR1_MOUSE	tr|A0A6J0XAQ3|A0A6J0XAQ3_ODOVR
OG0009742	sp|Q8C3R1|BRAT1_MOUSE	tr|A0A6J0XFY2|A0A6J0XFY2_ODOVR
OG0009743	sp|Q8CAQ8|MIC60_MOUSE	tr|A0A6J0X859|A0A6J0X859_ODOVR
OG0009744	sp|Q8CBH7|MARHB_MOUSE	tr|A0A6J0XLZ4|A0A6J0XLZ4_ODOVR
OG0009745	sp|Q8CDG5|CRERF_MOUSE	tr|A0A6J0YXQ9|A0A6J0YXQ9_ODOVR
OG0009746	sp|Q8K174|TMM60_MOUSE	tr|A0A6J0WIX3|A0A6J0WIX3_ODOVR
OG0009747	sp|Q8K199|COXM2_MOUSE	tr|A0A6J0YDV8|A0A6J0YDV8_ODOVR
OG0009748	sp|Q8K337|I5P2_MOUSE	tr|A0A6J0WII9|A0A6J0WII9_ODOVR
OG0009749	sp|Q8VDL9|GLIS2_MOUSE	tr|A0A6J0ZAD6|A0A6J0ZAD6_ODOVR
OG0009750	sp|Q91VR7|MLP3A_MOUSE	tr|A0A6J0X6M8|A0A6J0X6M8_ODOVR
OG0009751	sp|Q91WC0|SETD3_MOUSE	tr|A0A6J0Y0F7|A0A6J0Y0F7_ODOVR
OG0009752	sp|Q924X6|LRP8_MOUSE	tr|A0A6J0VNP3|A0A6J0VNP3_ODOVR
OG0009753	sp|Q99J83|ATG5_MOUSE	tr|A0A6J0XZG6|A0A6J0XZG6_ODOVR
OG0009754	sp|Q99JV5|STAR4_MOUSE	tr|A0A6J0X7L8|A0A6J0X7L8_ODOVR
OG0009755	sp|Q99L90|MCRS1_MOUSE	tr|A0A6J0YQQ6|A0A6J0YQQ6_ODOVR
OG0009756	sp|Q9CWW7|CXXC1_MOUSE	tr|A0A6J0ZEE4|A0A6J0ZEE4_ODOVR
OG0009757	sp|Q9CZV5|ST65G_MOUSE	tr|A0A6J0WZ06|A0A6J0WZ06_ODOVR
OG0009758	sp|Q9D2R8|RT33_MOUSE	tr|A0A6J0Y0M8|A0A6J0Y0M8_ODOVR
OG0009759	sp|Q9D3H0|TMM80_MOUSE	tr|A0A6J0Z155|A0A6J0Z155_ODOVR
OG0009760	sp|Q9DBN5|LONP2_MOUSE	tr|A0A6J0WGM7|A0A6J0WGM7_ODOVR
OG0009761	sp|Q9DBR1|XRN2_MOUSE	tr|A0A6J0WA67|A0A6J0WA67_ODOVR
OG0009762	sp|Q9DCD2|SYF1_MOUSE	tr|A0A6J0ZD36|A0A6J0ZD36_ODOVR
OG0009763	sp|Q9JMC2|INSM2_MOUSE	tr|A0A6J0VKX4|A0A6J0VKX4_ODOVR
OG0009764	sp|Q9QXB9|DRG2_MOUSE	tr|A0A6J0Z881|A0A6J0Z881_ODOVR
OG0009765	sp|Q9Z2U4|ELF4_MOUSE	tr|A0A6J0X8V2|A0A6J0X8V2_ODOVR
OG0009766	sp|A2AHC3|CAMP1_MOUSE	tr|A0A6J0X563|A0A6J0X563_ODOVR
OG0009767	tr|D4QGC2|D4QGC2_MOUSE	tr|A0A6J0Y3T7|A0A6J0Y3T7_ODOVR
OG0009768	sp|F6SEU4|SYGP1_MOUSE	tr|A0A6J0WII4|A0A6J0WII4_ODOVR
OG0009769	tr|I6L890|I6L890_MOUSE	tr|A0A6J0VS26|A0A6J0VS26_ODOVR
OG0009770	sp|O70472|TM131_MOUSE	tr|A0A6J0YI37|A0A6J0YI37_ODOVR
OG0009771	sp|O88866|HUNK_MOUSE	tr|A0A6J0XYR1|A0A6J0XYR1_ODOVR
OG0009772	sp|P0C1Q2|PDE11_MOUSE	tr|A0A6J0YQ34|A0A6J0YQ34_ODOVR
OG0009773	sp|P17515|CXL10_MOUSE	tr|A0A6J0XQF4|A0A6J0XQF4_ODOVR
OG0009774	sp|P17751|TPIS_MOUSE	tr|A0A6J0WBE9|A0A6J0WBE9_ODOVR
OG0009775	sp|P19258|MPV17_MOUSE	tr|A0A6J0WZ40|A0A6J0WZ40_ODOVR
OG0009776	sp|P21552|WNT2_MOUSE	tr|A0A6J0Y1E2|A0A6J0Y1E2_ODOVR
OG0009777	sp|P29351|PTN6_MOUSE	tr|A0A6J0W988|A0A6J0W988_ODOVR
OG0009778	sp|P58137|ACOT8_MOUSE	tr|A0A6J0X1C1|A0A6J0X1C1_ODOVR
OG0009779	sp|P59114|CAPAM_MOUSE	tr|A0A6J0WYM4|A0A6J0WYM4_ODOVR
OG0009780	sp|P86045|TM207_MOUSE	tr|A0A6J0VUX1|A0A6J0VUX1_ODOVR
OG0009781	sp|P97466|NOGG_MOUSE	tr|A0A6J0XZ53|A0A6J0XZ53_ODOVR
OG0009782	sp|Q08EJ0|PL8L1_MOUSE	tr|A0A6J0VUW5|A0A6J0VUW5_ODOVR
OG0009783	sp|Q3TYD4|ARSG_MOUSE	tr|A0A6J0W652|A0A6J0W652_ODOVR
OG0009784	sp|Q3UHX0|NOL8_MOUSE	tr|A0A6J0WRS5|A0A6J0WRS5_ODOVR
OG0009785	sp|Q3UNX5|ACSM3_MOUSE	tr|A0A6J0VWE8|A0A6J0VWE8_ODOVR
OG0009786	sp|Q4VA36|CATAC_MOUSE	tr|A0A6J0VR53|A0A6J0VR53_ODOVR
OG0009787	sp|Q61660|FOXJ1_MOUSE	tr|A0A6J0ZC17|A0A6J0ZC17_ODOVR
OG0009788	sp|Q61835|FXYD3_MOUSE	tr|A0A6J0Z550|A0A6J0Z550_ODOVR
OG0009789	sp|Q62470|ITA3_MOUSE	tr|A0A6J0Z830|A0A6J0Z830_ODOVR
OG0009790	sp|Q62504|MINT_MOUSE	tr|A0A6J0VW55|A0A6J0VW55_ODOVR
OG0009791	tr|Q6NXK9|Q6NXK9_MOUSE	tr|A0A6J0YTG3|A0A6J0YTG3_ODOVR
OG0009792	sp|Q6NXN1|SZRD1_MOUSE	tr|A0A6J0W765|A0A6J0W765_ODOVR
OG0009793	sp|Q6P6N5|SPRE3_MOUSE	tr|A0A6J0WHV4|A0A6J0WHV4_ODOVR
OG0009794	sp|Q7TMV1|RN139_MOUSE	tr|A0A6J0Y1Z8|A0A6J0Y1Z8_ODOVR
OG0009795	sp|Q7TSI1|PKHM1_MOUSE	tr|A0A6J0VV83|A0A6J0VV83_ODOVR
OG0009796	sp|Q80UQ2|RASF6_MOUSE	tr|A0A6J0WWD4|A0A6J0WWD4_ODOVR
OG0009797	sp|Q80X32|CE024_MOUSE	tr|A0A6J0YPP9|A0A6J0YPP9_ODOVR
OG0009798	sp|Q80XC2|TRM61_MOUSE	tr|A0A6J0Z6L8|A0A6J0Z6L8_ODOVR
OG0009799	sp|Q80YS5|LRC27_MOUSE	tr|A0A6J0Z9G4|A0A6J0Z9G4_ODOVR
OG0009800	sp|Q8BUY5|TIDC1_MOUSE	tr|A0A6J0XDP1|A0A6J0XDP1_ODOVR
OG0009801	sp|Q8BWR2|PITH1_MOUSE	tr|A0A6J0W1I8|A0A6J0W1I8_ODOVR
OG0009802	sp|Q8C7H1|MMAA_MOUSE	tr|A0A6J0XHV7|A0A6J0XHV7_ODOVR
OG0009803	sp|Q8CCG1|ZC21C_MOUSE	tr|A0A6J0YNI6|A0A6J0YNI6_ODOVR
OG0009804	sp|Q8JZS9|RM48_MOUSE	tr|A0A6J0YB17|A0A6J0YB17_ODOVR
OG0009805	sp|Q8K1Z6|GPR18_MOUSE	tr|A0A6J0XYP1|A0A6J0XYP1_ODOVR
OG0009806	sp|Q8R1E7|TM234_MOUSE	tr|A0A6J0XPZ5|A0A6J0XPZ5_ODOVR
OG0009807	sp|Q8R1F0|L10K_MOUSE	tr|A0A6J0ZGA4|A0A6J0ZGA4_ODOVR
OG0009808	sp|Q8R1F6|HID1_MOUSE	tr|A0A6J0WXP5|A0A6J0WXP5_ODOVR
OG0009809	sp|Q8R2R5|LRC61_MOUSE	tr|A0A6J0YUA8|A0A6J0YUA8_ODOVR
OG0009810	sp|Q8R2V2|IFFO2_MOUSE	tr|A0A6J0XZP1|A0A6J0XZP1_ODOVR
OG0009811	sp|Q8R373|CLMP_MOUSE	tr|A0A6J0WB54|A0A6J0WB54_ODOVR
OG0009812	sp|Q8VC65|NRM_MOUSE	tr|A0A6J0X3P0|A0A6J0X3P0_ODOVR
OG0009813	sp|Q8VD33|SGTB_MOUSE	tr|A0A6J0YYB3|A0A6J0YYB3_ODOVR
OG0009814	sp|Q8VDP2|STEEP_MOUSE	tr|A0A6J0X3S5|A0A6J0X3S5_ODOVR
OG0009815	sp|Q8VDP3|MICA1_MOUSE	tr|A0A6J0Y4S1|A0A6J0Y4S1_ODOVR
OG0009816	sp|Q91YR1|TWF1_MOUSE	tr|A0A6J0WSQ5|A0A6J0WSQ5_ODOVR
OG0009817	sp|Q91ZB8|MRGRD_MOUSE	tr|A0A6J0WT07|A0A6J0WT07_ODOVR
OG0009818	sp|Q925N0|SFXN5_MOUSE	tr|A0A6J0WR64|A0A6J0WR64_ODOVR
OG0009819	sp|Q9CPV5|PMF1_MOUSE	tr|A0A6J0Z3W4|A0A6J0Z3W4_ODOVR
OG0009820	sp|Q9D4V7|RABL3_MOUSE	tr|A0A6J0YZ54|A0A6J0YZ54_ODOVR
OG0009821	sp|Q9D992|MAJIN_MOUSE	tr|A0A6J0XH62|A0A6J0XH62_ODOVR
OG0009822	sp|Q9DAA4|PRS37_MOUSE	tr|A0A6J0Z083|A0A6J0Z083_ODOVR
OG0009823	sp|Q9DAJ4|WDR83_MOUSE	tr|A0A6J0Z0K6|A0A6J0Z0K6_ODOVR
OG0009824	sp|Q9EPX5|FXL12_MOUSE	tr|A0A6J0YSB6|A0A6J0YSB6_ODOVR
OG0009825	sp|Q9ERN0|SCAM2_MOUSE	tr|A0A6J0VV67|A0A6J0VV67_ODOVR
OG0009826	sp|Q9JKK8|ATR_MOUSE	tr|A0A6J0X1M3|A0A6J0X1M3_ODOVR
OG0009827	sp|Q9QUK0|CDKL2_MOUSE	tr|A0A6J0YDH5|A0A6J0YDH5_ODOVR
OG0009828	sp|Q9QXG4|ACSA_MOUSE	tr|A0A6J0XIV1|A0A6J0XIV1_ODOVR
OG0009829	sp|Q9QZN0|FBX15_MOUSE	tr|A0A6J0W9W2|A0A6J0W9W2_ODOVR
OG0009830	sp|Q9R013|CATF_MOUSE	tr|A0A6J0YK29|A0A6J0YK29_ODOVR
OG0009831	sp|Q9Z0X0|BORG3_MOUSE	tr|A0A6J0ZEY5|A0A6J0ZEY5_ODOVR
OG0009832	tr|A0A0N4SVR5|A0A0N4SVR5_MOUSE	tr|A0A6J0YSP4|A0A6J0YSP4_ODOVR
OG0009833	tr|A0A571BE98|A0A571BE98_MOUSE	tr|A0A6J0ZBQ0|A0A6J0ZBQ0_ODOVR
OG0009834	sp|A2APF3|CTCFL_MOUSE	tr|A0A6J0YGT5|A0A6J0YGT5_ODOVR
OG0009835	sp|D3YZP9|CCDC6_MOUSE	tr|A0A6J0XU78|A0A6J0XU78_ODOVR
OG0009836	sp|J3KML8|GFY_MOUSE	tr|A0A6J0WUH3|A0A6J0WUH3_ODOVR
OG0009837	sp|O54774|AP3D1_MOUSE	tr|A0A6J0YJ00|A0A6J0YJ00_ODOVR
OG0009838	sp|O70325|GPX4_MOUSE	tr|A0A6J0X9S7|A0A6J0X9S7_ODOVR
OG0009839	sp|O88697|STK16_MOUSE	tr|A0A6J0YH07|A0A6J0YH07_ODOVR
OG0009840	sp|O88968|TCO2_MOUSE	tr|A0A6J0Z5Q2|A0A6J0Z5Q2_ODOVR
OG0009841	sp|O89029|MATN4_MOUSE	tr|A0A6J0Z1M5|A0A6J0Z1M5_ODOVR
OG0009842	sp|P14824|ANXA6_MOUSE	tr|A0A6J0XY72|A0A6J0XY72_ODOVR
OG0009843	sp|P23578|ACRO_MOUSE	tr|A0A6J0VZK0|A0A6J0VZK0_ODOVR
OG0009844	sp|P28563|DUS1_MOUSE	tr|A0A6J0YVL2|A0A6J0YVL2_ODOVR
OG0009845	sp|P48542|KCNJ6_MOUSE	tr|A0A6J0VQP9|A0A6J0VQP9_ODOVR
OG0009846	sp|P51885|LUM_MOUSE	tr|A0A6J0YZP5|A0A6J0YZP5_ODOVR
OG0009847	sp|P58059|RT21_MOUSE	tr|A0A6J0Z2B7|A0A6J0Z2B7_ODOVR
OG0009848	sp|Q03267|IKZF1_MOUSE	tr|A0A6J0YK20|A0A6J0YK20_ODOVR
OG0009849	sp|Q03385|GNDS_MOUSE	tr|A0A6J0YXQ7|A0A6J0YXQ7_ODOVR
OG0009850	sp|Q3TZA2|CDKL4_MOUSE	tr|A0A6J0Z6Y6|A0A6J0Z6Y6_ODOVR
OG0009851	sp|Q3UHB8|CC177_MOUSE	tr|A0A6J0YFY5|A0A6J0YFY5_ODOVR
OG0009852	sp|Q3UKU1|ELL2_MOUSE	tr|A0A6J0X8E3|A0A6J0X8E3_ODOVR
OG0009853	sp|Q3UZ09|C1RL_MOUSE	tr|A0A6J0W9D2|A0A6J0W9D2_ODOVR
OG0009854	sp|Q50H32|GRCR1_MOUSE	tr|A0A6J0Y520|A0A6J0Y520_ODOVR
OG0009855	sp|Q61572|FOXC1_MOUSE	tr|A0A6J0WRJ6|A0A6J0WRJ6_ODOVR
OG0009856	sp|Q62203|SF3A2_MOUSE	tr|A0A6J0YKX3|A0A6J0YKX3_ODOVR
OG0009857	sp|Q6P8H8|ALG8_MOUSE	tr|A0A6J0Z9K3|A0A6J0Z9K3_ODOVR
OG0009858	sp|Q6UL01|MORN2_MOUSE	tr|A0A6J0Z5K1|A0A6J0Z5K1_ODOVR
