Orthogroup	Mus_musculus	Cercocebus_atys
OG0008788	sp|P18242|CATD_MOUSE	tr|A0A2K5LH01|A0A2K5LH01_CERAT
OG0008789	sp|Q9R099|TBL2_MOUSE	tr|A0A2K5LMR3|A0A2K5LMR3_CERAT
OG0008790	sp|Q80ZV0|RNH2B_MOUSE	tr|A0A2K5LNU1|A0A2K5LNU1_CERAT
OG0008791	sp|Q14B71|CDCA2_MOUSE	tr|A0A2K5LT30|A0A2K5LT30_CERAT
OG0008792	sp|Q9CQC4|TM216_MOUSE	tr|A0A2K5LVH9|A0A2K5LVH9_CERAT
OG0008793	sp|Q810F0|PRIMA_MOUSE	tr|A0A2K5M0E1|A0A2K5M0E1_CERAT
OG0008794	sp|O35305|TNR11_MOUSE	tr|A0A2K5M0Z5|A0A2K5M0Z5_CERAT
OG0008795	sp|Q6PR54|RIF1_MOUSE	tr|A0A2K5M1R0|A0A2K5M1R0_CERAT
OG0008796	sp|Q9D051|ODPB_MOUSE	tr|A0A2K5M3N9|A0A2K5M3N9_CERAT
OG0008797	sp|O35207|CDKA1_MOUSE	tr|A0A2K5MAQ2|A0A2K5MAQ2_CERAT
OG0008798	sp|Q9JHE3|ASAH2_MOUSE	tr|A0A2K5MD07|A0A2K5MD07_CERAT
OG0008799	sp|Q9CZT8|RAB3B_MOUSE	tr|A0A2K5MFH3|A0A2K5MFH3_CERAT
OG0008800	sp|B2RXB0|GAR1A_MOUSE	tr|A0A2K5MGP5|A0A2K5MGP5_CERAT
OG0008801	sp|Q8K212|PACS1_MOUSE	tr|A0A2K5MIL3|A0A2K5MIL3_CERAT
OG0008802	sp|O88338|CAD16_MOUSE	tr|A0A2K5MJW2|A0A2K5MJW2_CERAT
OG0008803	sp|P47750|TSHR_MOUSE	tr|A0A2K5MNA2|A0A2K5MNA2_CERAT
OG0008804	sp|Q5M8N4|D39U1_MOUSE	tr|A0A2K5MQ01|A0A2K5MQ01_CERAT
OG0008805	sp|Q9DAU9|ZN654_MOUSE	tr|A0A2K5MS09|A0A2K5MS09_CERAT
OG0008806	sp|Q6PEE2|CTIF_MOUSE	tr|A0A2K5MX62|A0A2K5MX62_CERAT
OG0008807	sp|Q3V209|TMUB2_MOUSE	tr|A0A2K5N6A3|A0A2K5N6A3_CERAT
OG0008808	sp|P20239|ZP2_MOUSE	tr|A0A2K5NAR8|A0A2K5NAR8_CERAT
OG0008809	sp|Q9Z1J2|NEK4_MOUSE	tr|A0A2K5NBG8|A0A2K5NBG8_CERAT
OG0008810	sp|Q9JHG2|RCAN2_MOUSE	tr|A0A2K5NG09|A0A2K5NG09_CERAT
OG0008811	sp|Q923S6|NEUL1_MOUSE	tr|A0A2K5NGH8|A0A2K5NGH8_CERAT
OG0008812	tr|E9Q3G8|E9Q3G8_MOUSE	tr|A0A2K5NIV1|A0A2K5NIV1_CERAT
OG0008813	sp|Q5SV80|MYO19_MOUSE	tr|A0A2K5NMX7|A0A2K5NMX7_CERAT
OG0008814	sp|Q8BLA8|TRPA1_MOUSE	tr|A0A2K5NQ26|A0A2K5NQ26_CERAT
OG0008815	sp|Q9WUI0|MIXL1_MOUSE	tr|A0A2K5NQH5|A0A2K5NQH5_CERAT
OG0008816	sp|Q5DTI8|ESYT3_MOUSE	tr|A0A2K5NRY8|A0A2K5NRY8_CERAT
OG0008817	sp|Q7TSV9|ENKD1_MOUSE	tr|A0A2K5NSD5|A0A2K5NSD5_CERAT
OG0008818	sp|Q5U4E0|LHPL4_MOUSE	tr|A0A2K5NTK7|A0A2K5NTK7_CERAT
OG0008819	sp|Q9R244|TRPC2_MOUSE	tr|A0A2K5NWI8|A0A2K5NWI8_CERAT
OG0008820	sp|P50615|BTG3_MOUSE	tr|A0A2K5NYX6|A0A2K5NYX6_CERAT
OG0008821	sp|O35551|RABE1_MOUSE	tr|A0A2K5NZW6|A0A2K5NZW6_CERAT
OG0008822	sp|Q9D757|DAPL1_MOUSE	tr|A0A2K5P266|A0A2K5P266_CERAT
OG0008823	sp|Q9DB54|F216A_MOUSE	tr|A0A2K5P2E6|A0A2K5P2E6_CERAT
OG0008824	sp|Q91YL2|RN126_MOUSE	tr|A0A2K5P2K7|A0A2K5P2K7_CERAT
OG0008825	sp|Q6IUP1|SOLH1_MOUSE	tr|A0A2K5P2L0|A0A2K5P2L0_CERAT
OG0008826	sp|A0A286YEC0|CIROP_MOUSE	tr|A0A2K5P5Q0|A0A2K5P5Q0_CERAT
OG0008827	tr|Q5I0V9|Q5I0V9_MOUSE	tr|A0A2K5KL90|A0A2K5KL90_CERAT
OG0008828	sp|Q61169|GATA6_MOUSE	tr|A0A2K5KM52|A0A2K5KM52_CERAT
OG0008829	sp|Q8BSU7|MOB3A_MOUSE	tr|A0A2K5KN41|A0A2K5KN41_CERAT
OG0008830	sp|Q8CIF6|SIDT2_MOUSE	tr|A0A2K5KPG5|A0A2K5KPG5_CERAT
OG0008831	sp|Q8K013|GTPBA_MOUSE	tr|A0A2K5KQH4|A0A2K5KQH4_CERAT
OG0008832	sp|Q9Z0V8|TI17A_MOUSE	tr|A0A2K5KRI6|A0A2K5KRI6_CERAT
OG0008833	sp|Q9ERH6|MOAP1_MOUSE	tr|A0A2K5KUG5|A0A2K5KUG5_CERAT
OG0008834	sp|Q9DA73|CCD89_MOUSE	tr|A0A2K5KVH7|A0A2K5KVH7_CERAT
OG0008835	sp|Q8BM39|PRP18_MOUSE	tr|A0A2K5KW41|A0A2K5KW41_CERAT
OG0008836	sp|Q9JHU3|CDK20_MOUSE	tr|A0A2K5KXI0|A0A2K5KXI0_CERAT
OG0008837	sp|Q810C1|SLIK1_MOUSE	tr|A0A2K5KZT1|A0A2K5KZT1_CERAT
OG0008838	sp|Q99J77|SIAS_MOUSE	tr|A0A2K5L179|A0A2K5L179_CERAT
OG0008839	sp|Q924X6|LRP8_MOUSE	tr|A0A2K5L3W6|A0A2K5L3W6_CERAT
OG0008840	sp|P20490|FCERB_MOUSE	tr|A0A2K5LCA6|A0A2K5LCA6_CERAT
OG0008841	sp|P18181|CD48_MOUSE	tr|A0A2K5LCD1|A0A2K5LCD1_CERAT
OG0008842	sp|Q9JII5|DAZP1_MOUSE	tr|A0A2K5LDK0|A0A2K5LDK0_CERAT
OG0008843	sp|Q9JHS3|LTOR2_MOUSE	tr|A0A2K5LHD5|A0A2K5LHD5_CERAT
OG0008844	sp|Q3TIV5|ZC3HF_MOUSE	tr|A0A2K5LHM9|A0A2K5LHM9_CERAT
OG0008845	sp|Q9JIL5|TULP4_MOUSE	tr|A0A2K5LL72|A0A2K5LL72_CERAT
OG0008846	sp|Q8R4X3|RBM12_MOUSE	tr|A0A2K5LL80|A0A2K5LL80_CERAT
OG0008847	sp|Q9D2Y5|SNX20_MOUSE	tr|A0A2K5LMT4|A0A2K5LMT4_CERAT
OG0008848	sp|Q9JL25|RGS1_MOUSE	tr|A0A2K5LNT9|A0A2K5LNT9_CERAT
OG0008849	sp|Q8BGX4|OFCC1_MOUSE	tr|A0A2K5LPM8|A0A2K5LPM8_CERAT
OG0008850	sp|Q2TB54|FCAMR_MOUSE	tr|A0A2K5LQ23|A0A2K5LQ23_CERAT
OG0008851	sp|O54775|CCN4_MOUSE	tr|A0A2K5LRJ8|A0A2K5LRJ8_CERAT
OG0008852	sp|P54279|PMS2_MOUSE	tr|A0A2K5LSM6|A0A2K5LSM6_CERAT
OG0008853	sp|Q8R400|ADIG_MOUSE	tr|A0A2K5LX42|A0A2K5LX42_CERAT
OG0008854	sp|Q80TY4|ST18_MOUSE	tr|A0A2K5LXI3|A0A2K5LXI3_CERAT
OG0008855	sp|Q8VC34|RPAP2_MOUSE	tr|A0A2K5LYW8|A0A2K5LYW8_CERAT
OG0008856	sp|P97450|ATP5J_MOUSE	tr|A0A2K5LZQ3|A0A2K5LZQ3_CERAT
OG0008857	sp|Q62087|PON3_MOUSE	tr|A0A2K5M1U3|A0A2K5M1U3_CERAT
OG0008858	sp|Q923A2|SPDLY_MOUSE	tr|A0A2K5M2L6|A0A2K5M2L6_CERAT
OG0008859	sp|Q9DB98|LENG1_MOUSE	tr|A0A2K5M4B4|A0A2K5M4B4_CERAT
OG0008860	sp|P07309|TTHY_MOUSE	tr|A0A2K5M4X4|A0A2K5M4X4_CERAT
OG0008861	sp|Q8BGX0|TRI23_MOUSE	tr|A0A2K5M550|A0A2K5M550_CERAT
OG0008862	sp|Q0QWG9|GRD2I_MOUSE	tr|A0A2K5M6Q0|A0A2K5M6Q0_CERAT
OG0008863	sp|Q8BTV1|TUSC3_MOUSE	tr|A0A2K5M7W6|A0A2K5M7W6_CERAT
OG0008864	sp|Q5NCS9|MID49_MOUSE	tr|A0A2K5M9N4|A0A2K5M9N4_CERAT
OG0008865	tr|E9Q2I4|E9Q2I4_MOUSE	tr|A0A2K5M9Q0|A0A2K5M9Q0_CERAT
OG0008866	sp|A2ANU3|SYNG1_MOUSE	tr|A0A2K5MBF0|A0A2K5MBF0_CERAT
OG0008867	sp|Q8BSP2|CNDH2_MOUSE	tr|A0A2K5MCG7|A0A2K5MCG7_CERAT
OG0008868	sp|Q921I6|SH3B4_MOUSE	tr|A0A2K5MJT7|A0A2K5MJT7_CERAT
OG0008869	sp|O35386|PAHX_MOUSE	tr|A0A2K5ML30|A0A2K5ML30_CERAT
OG0008870	sp|P32020|SCP2_MOUSE	tr|A0A2K5MM03|A0A2K5MM03_CERAT
OG0008871	sp|Q99MP8|BRAP_MOUSE	tr|A0A2K5MME3|A0A2K5MME3_CERAT
OG0008872	sp|Q91YN1|F118A_MOUSE	tr|A0A2K5MPI7|A0A2K5MPI7_CERAT
OG0008873	sp|O08999|LTBP2_MOUSE	tr|A0A2K5MQ96|A0A2K5MQ96_CERAT
OG0008874	sp|Q8BLX4|FUCT1_MOUSE	tr|A0A2K5MQF9|A0A2K5MQF9_CERAT
OG0008875	tr|A0A5F8MPP0|A0A5F8MPP0_MOUSE	tr|A0A2K5MUX2|A0A2K5MUX2_CERAT
OG0008876	sp|O88892|SERF1_MOUSE	tr|A0A2K5N0F6|A0A2K5N0F6_CERAT
OG0008877	sp|Q8VCA8|SCRN2_MOUSE	tr|A0A2K5N1R6|A0A2K5N1R6_CERAT
OG0008878	sp|E9Q9F6|CTSRD_MOUSE	tr|A0A2K5N8Y2|A0A2K5N8Y2_CERAT
OG0008879	sp|Q8K2V6|IPO11_MOUSE	tr|A0A2K5NAK4|A0A2K5NAK4_CERAT
OG0008880	sp|A2AIR5|NMD3A_MOUSE	tr|A0A2K5NE98|A0A2K5NE98_CERAT
OG0008881	sp|O88967|YMEL1_MOUSE	tr|A0A2K5NGZ0|A0A2K5NGZ0_CERAT
OG0008882	sp|Q8VCU0|ANGE1_MOUSE	tr|A0A2K5NI14|A0A2K5NI14_CERAT
OG0008883	sp|Q56A08|GPKOW_MOUSE	tr|A0A2K5NIY4|A0A2K5NIY4_CERAT
OG0008884	sp|O35227|ADAM7_MOUSE	tr|A0A2K5NJB1|A0A2K5NJB1_CERAT
OG0008885	sp|P80206|OTX2_MOUSE	tr|A0A2K5NJY6|A0A2K5NJY6_CERAT
OG0008886	sp|Q8BTF8|RALYL_MOUSE	tr|A0A2K5NN80|A0A2K5NN80_CERAT
OG0008887	sp|Q6NXH2|MANEA_MOUSE	tr|A0A2K5NRL2|A0A2K5NRL2_CERAT
OG0008888	sp|P97306|STAC_MOUSE	tr|A0A2K5NW95|A0A2K5NW95_CERAT
OG0008889	sp|P48972|MYBB_MOUSE	tr|A0A2K5NYP9|A0A2K5NYP9_CERAT
OG0008890	sp|P47806|GLI1_MOUSE	tr|A0A2K5NYR8|A0A2K5NYR8_CERAT
OG0008891	sp|Q8BWA5|KLH31_MOUSE	tr|A0A2K5P429|A0A2K5P429_CERAT
OG0008892	sp|O54916|REPS1_MOUSE	tr|A0A2K5P5V7|A0A2K5P5V7_CERAT
OG0008893	sp|Q4U4S6|XIRP2_MOUSE	tr|A0A2K5P600|A0A2K5P600_CERAT
OG0008894	sp|Q9D7I5|LHPP_MOUSE	tr|A0A2K5P699|A0A2K5P699_CERAT
OG0008895	sp|Q9CWP6|MSPD2_MOUSE	tr|A0A2K5KI72|A0A2K5KI72_CERAT
OG0008896	sp|Q5RKZ7|MOCS1_MOUSE	tr|A0A2K5KIM4|A0A2K5KIM4_CERAT
OG0008897	sp|Q6DID7|WLS_MOUSE	tr|A0A2K5KIZ0|A0A2K5KIZ0_CERAT
OG0008898	sp|Q3URF8|KCD21_MOUSE	tr|A0A2K5KLZ4|A0A2K5KLZ4_CERAT
OG0008899	sp|Q8BG47|RN152_MOUSE	tr|A0A2K5KMI7|A0A2K5KMI7_CERAT
OG0008900	sp|Q810P2|OD3L1_MOUSE	tr|A0A2K5KNK2|A0A2K5KNK2_CERAT
OG0008901	sp|O55237|CD70_MOUSE	tr|A0A2K5KRL4|A0A2K5KRL4_CERAT
OG0008902	sp|Q05117|PPA5_MOUSE	tr|A0A2K5KRU6|A0A2K5KRU6_CERAT
OG0008903	sp|Q9EP71|RAI14_MOUSE	tr|A0A2K5KS21|A0A2K5KS21_CERAT
OG0008904	sp|B7ZNG0|KIF7_MOUSE	tr|A0A2K5KT01|A0A2K5KT01_CERAT
OG0008905	sp|Q8BP40|PPA6_MOUSE	tr|A0A2K5KTF0|A0A2K5KTF0_CERAT
OG0008906	sp|P58043|SESN2_MOUSE	tr|A0A2K5KW73|A0A2K5KW73_CERAT
OG0008907	sp|P50429|ARSB_MOUSE	tr|A0A2K5KWE9|A0A2K5KWE9_CERAT
OG0008908	sp|Q8R235|TM203_MOUSE	tr|A0A2K5KXV9|A0A2K5KXV9_CERAT
OG0008909	sp|P15620|ZN271_MOUSE	tr|A0A2K5KZ97|A0A2K5KZ97_CERAT
OG0008910	sp|Q8C1W1|VASH1_MOUSE	tr|A0A2K5L0A8|A0A2K5L0A8_CERAT
OG0008911	sp|P48318|DCE1_MOUSE	tr|A0A2K5L252|A0A2K5L252_CERAT
OG0008912	tr|A0A1W2P7H6|A0A1W2P7H6_MOUSE	tr|A0A2K5L565|A0A2K5L565_CERAT
OG0008913	sp|Q9WTR6|XCT_MOUSE	tr|A0A2K5LAG6|A0A2K5LAG6_CERAT
OG0008914	sp|P62274|RS29_MOUSE	tr|A0A2K5LMY0|A0A2K5LMY0_CERAT
OG0008915	sp|Q9CZQ9|BBS5_MOUSE	tr|A0A2K5LNC6|A0A2K5LNC6_CERAT
OG0008916	sp|Q80UE6|WNK4_MOUSE	tr|A0A2K5LPE0|A0A2K5LPE0_CERAT
OG0008917	tr|E9Q6K3|E9Q6K3_MOUSE	tr|A0A2K5LPP6|A0A2K5LPP6_CERAT
OG0008918	sp|Q8VC04|T106A_MOUSE	tr|A0A2K5LT54|A0A2K5LT54_CERAT
OG0008919	sp|Q78JW9|UBFD1_MOUSE	tr|A0A2K5LTM8|A0A2K5LTM8_CERAT
OG0008920	sp|Q69ZR2|HECD1_MOUSE	tr|A0A2K5LZ35|A0A2K5LZ35_CERAT
OG0008921	sp|Q8BMB0|EMSY_MOUSE	tr|A0A2K5M0E8|A0A2K5M0E8_CERAT
OG0008922	sp|Q4VAC9|PKHG3_MOUSE	tr|A0A2K5M6F3|A0A2K5M6F3_CERAT
OG0008923	sp|Q9CZI9|AEN_MOUSE	tr|A0A2K5M934|A0A2K5M934_CERAT
OG0008924	sp|Q9CYC5|DSN1_MOUSE	tr|A0A2K5M984|A0A2K5M984_CERAT
OG0008925	sp|O70591|PFD2_MOUSE	tr|A0A2K5MA66|A0A2K5MA66_CERAT
OG0008926	sp|Q6NXM3|TM130_MOUSE	tr|A0A2K5MBL1|A0A2K5MBL1_CERAT
OG0008927	sp|Q8BNJ3|NMNA2_MOUSE	tr|A0A2K5MD08|A0A2K5MD08_CERAT
OG0008928	sp|Q8BVV7|CEP95_MOUSE	tr|A0A2K5MEQ0|A0A2K5MEQ0_CERAT
OG0008929	sp|P63254|CRIP1_MOUSE	tr|A0A2K5MFL1|A0A2K5MFL1_CERAT
OG0008930	sp|Q78WZ7|RPA43_MOUSE	tr|A0A2K5MG82|A0A2K5MG82_CERAT
OG0008931	sp|Q8BHY2|NOC4L_MOUSE	tr|A0A2K5MGM9|A0A2K5MGM9_CERAT
OG0008932	sp|Q91W52|TMM19_MOUSE	tr|A0A2K5MHJ0|A0A2K5MHJ0_CERAT
OG0008933	sp|Q8CIF4|BTD_MOUSE	tr|A0A2K5MI53|A0A2K5MI53_CERAT
OG0008934	sp|Q8CF31|CK094_MOUSE	tr|A0A2K5MI68|A0A2K5MI68_CERAT
OG0008935	sp|Q9QZS2|RNF4_MOUSE	tr|A0A2K5MIG4|A0A2K5MIG4_CERAT
OG0008936	sp|Q9CZE3|RAB32_MOUSE	tr|A0A2K5MII7|A0A2K5MII7_CERAT
OG0008937	sp|Q9CY97|SSU72_MOUSE	tr|A0A2K5MJ47|A0A2K5MJ47_CERAT
OG0008938	sp|Q61602|GLI3_MOUSE	tr|A0A2K5MMY9|A0A2K5MMY9_CERAT
OG0008939	sp|Q9JKN1|ZNT7_MOUSE	tr|A0A2K5MNB5|A0A2K5MNB5_CERAT
OG0008940	sp|O35613|DAXX_MOUSE	tr|A0A2K5MNM3|A0A2K5MNM3_CERAT
OG0008941	sp|Q9CQW1|YKT6_MOUSE	tr|A0A2K5MS05|A0A2K5MS05_CERAT
OG0008942	sp|O35464|SEM6A_MOUSE	tr|A0A2K5MV37|A0A2K5MV37_CERAT
OG0008943	sp|Q80UF4|SDCG8_MOUSE	tr|A0A2K5N5N8|A0A2K5N5N8_CERAT
OG0008944	sp|Q8BQH6|CDCP2_MOUSE	tr|A0A2K5N6P6|A0A2K5N6P6_CERAT
OG0008945	sp|Q8BKC8|PI4KB_MOUSE	tr|A0A2K5N735|A0A2K5N735_CERAT
OG0008946	sp|Q9CR33|MANS1_MOUSE	tr|A0A2K5NKN1|A0A2K5NKN1_CERAT
OG0008947	sp|Q3UXL4|KIZ_MOUSE	tr|A0A2K5NQU3|A0A2K5NQU3_CERAT
OG0008948	sp|Q9EQC5|SCYL1_MOUSE	tr|A0A2K5NSS0|A0A2K5NSS0_CERAT
OG0008949	tr|Q3TWH3|Q3TWH3_MOUSE	tr|A0A2K5NTL4|A0A2K5NTL4_CERAT
OG0008950	sp|Q9CWH1|ZBT8A_MOUSE	tr|A0A2K5NW26|A0A2K5NW26_CERAT
OG0008951	sp|P37172|ACVR1_MOUSE	tr|A0A2K5NWQ4|A0A2K5NWQ4_CERAT
OG0008952	sp|P61290|PSME3_MOUSE	tr|A0A2K5NXI6|A0A2K5NXI6_CERAT
OG0008953	sp|Q8BUY9|PGTB1_MOUSE	tr|A0A2K5NZD0|A0A2K5NZD0_CERAT
OG0008954	sp|Q4VAH7|HECA2_MOUSE	tr|A0A2K5P204|A0A2K5P204_CERAT
OG0008955	sp|Q9QZ47|TNNT3_MOUSE	tr|A0A2K5P245|A0A2K5P245_CERAT
OG0008956	sp|Q769J6|ATS13_MOUSE	tr|A0A2K5P6C5|A0A2K5P6C5_CERAT
OG0008957	sp|Q8CEZ4|MB214_MOUSE	tr|A0A2K5KHM8|A0A2K5KHM8_CERAT
OG0008958	sp|P28352|APEX1_MOUSE	tr|A0A2K5KUU2|A0A2K5KUU2_CERAT
OG0008959	tr|A2ATY4|A2ATY4_MOUSE	tr|A0A2K5KZ00|A0A2K5KZ00_CERAT
OG0008960	sp|Q9QYY0|GAB1_MOUSE	tr|A0A2K5KZ01|A0A2K5KZ01_CERAT
OG0008961	sp|Q8C828|KBTBD_MOUSE	tr|A0A2K5L2L0|A0A2K5L2L0_CERAT
OG0008962	sp|Q99MS3|MP17L_MOUSE	tr|A0A2K5L3C3|A0A2K5L3C3_CERAT
OG0008963	sp|Q9JJH1|RNAS4_MOUSE	tr|A0A2K5L3U1|A0A2K5L3U1_CERAT
OG0008964	sp|Q9D4K4|FACOS_MOUSE	tr|A0A2K5L3U8|A0A2K5L3U8_CERAT
OG0008965	sp|P09632|HXB8_MOUSE	tr|A0A2K5L619|A0A2K5L619_CERAT
OG0008966	sp|Q3UYI6|FUZZY_MOUSE	tr|A0A2K5L6J8|A0A2K5L6J8_CERAT
OG0008967	sp|P35288|RAB23_MOUSE	tr|A0A2K5L872|A0A2K5L872_CERAT
OG0008968	sp|Q8VHG0|FMO4_MOUSE	tr|A0A2K5LB79|A0A2K5LB79_CERAT
OG0008969	sp|Q8CGU1|CACO1_MOUSE	tr|A0A2K5LBF4|A0A2K5LBF4_CERAT
OG0008970	sp|Q8K0G5|EIPR1_MOUSE	tr|A0A2K5LC29|A0A2K5LC29_CERAT
OG0008971	sp|Q923K4|GTPB3_MOUSE	tr|A0A2K5LHU2|A0A2K5LHU2_CERAT
OG0008972	sp|P56198|CIDEC_MOUSE	tr|A0A2K5LL95|A0A2K5LL95_CERAT
OG0008973	sp|Q8CEE7|RDH13_MOUSE	tr|A0A2K5LNF3|A0A2K5LNF3_CERAT
OG0008974	sp|Q9R0Y1|ASIC5_MOUSE	tr|A0A2K5LS42|A0A2K5LS42_CERAT
OG0008975	sp|Q8VDC1|FYCO1_MOUSE	tr|A0A2K5LTK0|A0A2K5LTK0_CERAT
OG0008976	sp|O88940|MUSC_MOUSE	tr|A0A2K5LUL0|A0A2K5LUL0_CERAT
OG0008977	sp|P28322|ETV4_MOUSE	tr|A0A2K5LV68|A0A2K5LV68_CERAT
OG0008978	sp|O70218|HMX1_MOUSE	tr|A0A2K5LVM3|A0A2K5LVM3_CERAT
OG0008979	tr|Q8C632|Q8C632_MOUSE	tr|A0A2K5LWP5|A0A2K5LWP5_CERAT
OG0008980	sp|Q9EQQ9|OGA_MOUSE	tr|A0A2K5LY07|A0A2K5LY07_CERAT
OG0008981	sp|Q921D4|MED6_MOUSE	tr|A0A2K5M0K0|A0A2K5M0K0_CERAT
OG0008982	tr|Q9D5N9|Q9D5N9_MOUSE	tr|A0A2K5M1R7|A0A2K5M1R7_CERAT
OG0008983	sp|Q9ESX5|DKC1_MOUSE	tr|A0A2K5M376|A0A2K5M376_CERAT
OG0008984	sp|O09012|PEX5_MOUSE	tr|A0A2K5M4L7|A0A2K5M4L7_CERAT
OG0008985	sp|Q3TUF7|YETS2_MOUSE	tr|A0A2K5M912|A0A2K5M912_CERAT
OG0008986	sp|O88662|EMP2_MOUSE	tr|A0A2K5MB10|A0A2K5MB10_CERAT
OG0008987	sp|Q99MR3|S12A9_MOUSE	tr|A0A2K5MBC3|A0A2K5MBC3_CERAT
OG0008988	sp|Q9ES28|ARHG7_MOUSE	tr|A0A2K5MC88|A0A2K5MC88_CERAT
OG0008989	sp|P07742|RIR1_MOUSE	tr|A0A2K5MDQ5|A0A2K5MDQ5_CERAT
OG0008990	sp|Q6PE55|PGFRL_MOUSE	tr|A0A2K5MH07|A0A2K5MH07_CERAT
OG0008991	sp|Q05793|PGBM_MOUSE	tr|A0A2K5MH54|A0A2K5MH54_CERAT
OG0008992	sp|Q91YY4|ATPF2_MOUSE	tr|A0A2K5MI78|A0A2K5MI78_CERAT
OG0008993	sp|P16406|AMPE_MOUSE	tr|A0A2K5MIB6|A0A2K5MIB6_CERAT
OG0008994	sp|Q8BMS2|SPON2_MOUSE	tr|A0A2K5MLE3|A0A2K5MLE3_CERAT
OG0008995	sp|Q8CEQ0|CDKL1_MOUSE	tr|A0A2K5MN91|A0A2K5MN91_CERAT
OG0008996	sp|A2A5H7|WFD11_MOUSE	tr|A0A2K5MUJ2|A0A2K5MUJ2_CERAT
OG0008997	sp|P59054|CSRN1_MOUSE	tr|A0A2K5MZB2|A0A2K5MZB2_CERAT
OG0008998	sp|Q9DBN9|DDX59_MOUSE	tr|A0A2K5N3Q6|A0A2K5N3Q6_CERAT
OG0008999	sp|Q6PGH2|JUPI2_MOUSE	tr|A0A2K5N4Y8|A0A2K5N4Y8_CERAT
OG0009000	sp|Q7TNE1|SUCHY_MOUSE	tr|A0A2K5N5I4|A0A2K5N5I4_CERAT
OG0009001	tr|A0A0A6YY83|A0A0A6YY83_MOUSE	tr|A0A2K5N8R4|A0A2K5N8R4_CERAT
OG0009002	sp|Q61125|BKRB1_MOUSE	tr|A0A2K5N9N0|A0A2K5N9N0_CERAT
OG0009003	sp|Q8R4H9|ZNT5_MOUSE	tr|A0A2K5NAB7|A0A2K5NAB7_CERAT
OG0009004	sp|Q60819|I15RA_MOUSE	tr|A0A2K5NCH0|A0A2K5NCH0_CERAT
OG0009005	sp|Q3UP38|EFC4B_MOUSE	tr|A0A2K5NFW3|A0A2K5NFW3_CERAT
OG0009006	sp|Q9QZ82|CP11A_MOUSE	tr|A0A2K5NIM5|A0A2K5NIM5_CERAT
OG0009007	sp|P51912|AAAT_MOUSE	tr|A0A2K5NM71|A0A2K5NM71_CERAT
OG0009008	sp|Q8K268|ABCF3_MOUSE	tr|A0A2K5NNN0|A0A2K5NNN0_CERAT
OG0009009	sp|O89017|LGMN_MOUSE	tr|A0A2K5NT59|A0A2K5NT59_CERAT
OG0009010	sp|Q8VDV8|MITD1_MOUSE	tr|A0A2K5NTW6|A0A2K5NTW6_CERAT
OG0009011	sp|Q9QXV9|SPY1_MOUSE	tr|A0A2K5NUT7|A0A2K5NUT7_CERAT
OG0009012	sp|Q9CQG6|TM147_MOUSE	tr|A0A2K5NV57|A0A2K5NV57_CERAT
OG0009013	sp|Q5RJG1|NOL10_MOUSE	tr|A0A2K5NWY0|A0A2K5NWY0_CERAT
OG0009014	sp|Q9JKX4|AATF_MOUSE	tr|A0A2K5NX46|A0A2K5NX46_CERAT
OG0009015	sp|Q9DCS3|MECR_MOUSE	tr|A0A2K5NZ10|A0A2K5NZ10_CERAT
OG0009016	sp|Q9WVL1|AP4S1_MOUSE	tr|A0A2K5P330|A0A2K5P330_CERAT
OG0009017	sp|Q3UYI5|RGL3_MOUSE	tr|A0A2K5P341|A0A2K5P341_CERAT
OG0009018	sp|J3QMY9|TO6BL_MOUSE	tr|A0A2K5P385|A0A2K5P385_CERAT
OG0009019	sp|Q9WUM4|COR1C_MOUSE	tr|A0A2K5KHS2|A0A2K5KHS2_CERAT
OG0009020	sp|Q8BPQ7|SGSM1_MOUSE	tr|A0A2K5KJ35|A0A2K5KJ35_CERAT
OG0009021	sp|Q9D4V3|CCD83_MOUSE	tr|A0A2K5KLC8|A0A2K5KLC8_CERAT
OG0009022	sp|Q61923|KCNA6_MOUSE	tr|A0A2K5KLX0|A0A2K5KLX0_CERAT
OG0009023	sp|Q9D1H8|RM53_MOUSE	tr|A0A2K5KN55|A0A2K5KN55_CERAT
OG0009024	sp|Q9D964|GATM_MOUSE	tr|A0A2K5KQ97|A0A2K5KQ97_CERAT
OG0009025	sp|A2ALV5|SHOC1_MOUSE	tr|A0A2K5KQF6|A0A2K5KQF6_CERAT
OG0009026	sp|P0C0A3|CHMP6_MOUSE	tr|A0A2K5KRW3|A0A2K5KRW3_CERAT
OG0009027	sp|Q60929|MEF2A_MOUSE	tr|A0A2K5KTE9|A0A2K5KTE9_CERAT
OG0009028	sp|P35601|RFC1_MOUSE	tr|A0A2K5KUN5|A0A2K5KUN5_CERAT
OG0009029	tr|Q3TIX6|Q3TIX6_MOUSE	tr|A0A2K5KV58|A0A2K5KV58_CERAT
OG0009030	sp|Q3URE9|LIGO2_MOUSE	tr|A0A2K5L281|A0A2K5L281_CERAT
OG0009031	sp|Q80UK0|SESD1_MOUSE	tr|A0A2K5L6D8|A0A2K5L6D8_CERAT
OG0009032	sp|Q8BNX7|NRAC_MOUSE	tr|A0A2K5L7H9|A0A2K5L7H9_CERAT
OG0009033	sp|Q80W71|PKHA8_MOUSE	tr|A0A2K5LBA0|A0A2K5LBA0_CERAT
OG0009034	sp|Q91WM2|HDHD5_MOUSE	tr|A0A2K5LCL5|A0A2K5LCL5_CERAT
