Orthogroup	Mus_musculus	Castor_canadensis
OG0007017	sp|Q01114|IL9R_MOUSE	tr|A0A8B7WIA5|A0A8B7WIA5_CASCN
OG0007018	sp|Q9DAI6|F135B_MOUSE	tr|A0A8B7WJM5|A0A8B7WJM5_CASCN
OG0007019	sp|Q9D236|HTRA3_MOUSE	tr|A0A8C0WE80|A0A8C0WE80_CASCN
OG0007020	sp|P01587|CSF2_MOUSE	tr|A0A8C0WEC3|A0A8C0WEC3_CASCN
OG0007021	sp|Q8C3X8|LMF2_MOUSE	tr|A0A8C0WF33|A0A8C0WF33_CASCN
OG0007022	sp|O35526|STX1A_MOUSE	tr|A0A8C0X366|A0A8C0X366_CASCN
OG0007023	sp|Q6PDE7|GGT6_MOUSE	tr|A0A8C0XB61|A0A8C0XB61_CASCN
OG0007024	sp|Q4KL18|TM171_MOUSE	tr|A0A8C0XG50|A0A8C0XG50_CASCN
OG0007025	tr|Q3URI6|Q3URI6_MOUSE	tr|A0A8C0XSL8|A0A8C0XSL8_CASCN
OG0007026	sp|Q7TN89|RASE_MOUSE	tr|A0A8C0ZST6|A0A8C0ZST6_CASCN
OG0007027	sp|O08585|CLCA_MOUSE	tr|A0A250XWM1|A0A250XWM1_CASCN
OG0007028	sp|Q9D8U2|TM41A_MOUSE	tr|A0A250XXB0|A0A250XXB0_CASCN
OG0007029	sp|P58064|RT06_MOUSE	tr|A0A250Y9H9|A0A250Y9H9_CASCN
OG0007030	sp|P59999|ARPC4_MOUSE	tr|A0A250YAV2|A0A250YAV2_CASCN
OG0007031	sp|Q9D8X2|CC124_MOUSE	tr|A0A250YCP3|A0A250YCP3_CASCN
OG0007032	sp|P52875|TM165_MOUSE	tr|A0A250YFG7|A0A250YFG7_CASCN
OG0007033	tr|Q80V76|Q80V76_MOUSE	tr|A0A250YHL2|A0A250YHL2_CASCN
OG0007034	sp|P46664|PURA2_MOUSE	tr|A0A250YIC4|A0A250YIC4_CASCN
OG0007035	sp|Q9ERZ0|HEMGN_MOUSE	tr|A0A250YIF6|A0A250YIF6_CASCN
OG0007036	sp|Q61093|CY24B_MOUSE	tr|A0A250YK19|A0A250YK19_CASCN
OG0007037	sp|P70168|IMB1_MOUSE	tr|A0A250YLW5|A0A250YLW5_CASCN
OG0007038	sp|Q9ESJ1|CABL1_MOUSE	tr|A0A8B7TTG8|A0A8B7TTG8_CASCN
OG0007039	tr|Q7TRM9|Q7TRM9_MOUSE	tr|A0A8B7TWG9|A0A8B7TWG9_CASCN
OG0007040	sp|Q3TX08|TRM1_MOUSE	tr|A0A8B7TXE4|A0A8B7TXE4_CASCN
OG0007041	sp|Q6NSR3|ADCK2_MOUSE	tr|A0A8B7TYR9|A0A8B7TYR9_CASCN
OG0007042	sp|Q8K5A4|RSLAA_MOUSE	tr|A0A8B7U0P4|A0A8B7U0P4_CASCN
OG0007043	sp|O35425|BOK_MOUSE	tr|A0A8B7U0W9|A0A8B7U0W9_CASCN
OG0007044	sp|Q8CE13|CCD17_MOUSE	tr|A0A8B7U254|A0A8B7U254_CASCN
OG0007045	sp|A2A791|ZMYM4_MOUSE	tr|A0A8B7U7K1|A0A8B7U7K1_CASCN
OG0007046	sp|P97360|ETV6_MOUSE	tr|A0A8B7UAP1|A0A8B7UAP1_CASCN
OG0007047	sp|Q8BGD5|CPT1C_MOUSE	tr|A0A8B7UCE7|A0A8B7UCE7_CASCN
OG0007048	sp|Q8BR27|F214B_MOUSE	tr|A0A8B7UDH1|A0A8B7UDH1_CASCN
OG0007049	sp|Q80YV3|TRRAP_MOUSE	tr|A0A8B7UEN1|A0A8B7UEN1_CASCN
OG0007050	sp|Q9CZ92|CENPP_MOUSE	tr|A0A8B7UIL8|A0A8B7UIL8_CASCN
OG0007051	sp|Q99PI5|LPIN2_MOUSE	tr|A0A8B7UJY7|A0A8B7UJY7_CASCN
OG0007052	sp|Q9CWB5|PGPIL_MOUSE	tr|A0A8B7UQ74|A0A8B7UQ74_CASCN
OG0007053	sp|Q7TMX5|SHQ1_MOUSE	tr|A0A8B7UWN4|A0A8B7UWN4_CASCN
OG0007054	sp|Q8BIY3|ZC12D_MOUSE	tr|A0A8B7VCW6|A0A8B7VCW6_CASCN
OG0007055	sp|A2AQ19|RTF1_MOUSE	tr|A0A8B7VDV3|A0A8B7VDV3_CASCN
OG0007056	tr|A0A1B0GQY9|A0A1B0GQY9_MOUSE	tr|A0A8B7VIC2|A0A8B7VIC2_CASCN
OG0007057	sp|P06467|HBAZ_MOUSE	tr|A0A8B7VJU8|A0A8B7VJU8_CASCN
OG0007058	sp|Q91WL0|ES8L3_MOUSE	tr|A0A8B7VQ47|A0A8B7VQ47_CASCN
OG0007059	sp|Q3UKC1|TAXB1_MOUSE	tr|A0A8B7VVA0|A0A8B7VVA0_CASCN
OG0007060	sp|P10601|PAHO_MOUSE	tr|A0A8B7W0U6|A0A8B7W0U6_CASCN
OG0007061	sp|Q9DCL9|PUR6_MOUSE	tr|A0A8B7W110|A0A8B7W110_CASCN
OG0007062	sp|P51829|ADCY7_MOUSE	tr|A0A8B7W327|A0A8B7W327_CASCN
OG0007063	sp|O35711|LIPB2_MOUSE	tr|A0A8B7W7Q6|A0A8B7W7Q6_CASCN
OG0007064	sp|O54824|IL16_MOUSE	tr|A0A8B7WCJ2|A0A8B7WCJ2_CASCN
OG0007065	sp|Q8BQJ6|TRM2B_MOUSE	tr|A0A8B7WCZ5|A0A8B7WCZ5_CASCN
OG0007066	sp|P60670|NPL4_MOUSE	tr|A0A8B7WIK2|A0A8B7WIK2_CASCN
OG0007067	sp|Q9DAG4|TEX37_MOUSE	tr|A0A8B7WK80|A0A8B7WK80_CASCN
OG0007068	sp|Q9Z125|CR3L1_MOUSE	tr|A0A8C0WCH3|A0A8C0WCH3_CASCN
OG0007069	sp|A2AIL4|NDUF6_MOUSE	tr|A0A8C0X252|A0A8C0X252_CASCN
OG0007070	sp|Q8CHK3|MBOA7_MOUSE	tr|A0A8C0X2K5|A0A8C0X2K5_CASCN
OG0007071	sp|Q8BYC4|GPR20_MOUSE	tr|A0A8C0XN63|A0A8C0XN63_CASCN
OG0007072	sp|O70152|DPM1_MOUSE	tr|A0A8C0XVE0|A0A8C0XVE0_CASCN
OG0007073	sp|Q30KN4|DFB30_MOUSE	tr|A0A8C0ZNR2|A0A8C0ZNR2_CASCN
OG0007074	sp|Q5SUD9|BBS12_MOUSE	tr|A0A8C0ZW18|A0A8C0ZW18_CASCN
OG0007075	sp|Q8VD53|ACER2_MOUSE	tr|A0A250XXF6|A0A250XXF6_CASCN
OG0007076	sp|Q8C1Q4|METRN_MOUSE	tr|A0A250XXQ6|A0A250XXQ6_CASCN
OG0007077	sp|Q8BN57|CC033_MOUSE	tr|A0A250XXU6|A0A250XXU6_CASCN
OG0007078	sp|Q61420|S35A1_MOUSE	tr|A0A250XYT7|A0A250XYT7_CASCN
OG0007079	sp|Q8BY87|UBP47_MOUSE	tr|A0A250Y7H6|A0A250Y7H6_CASCN
OG0007080	sp|P62774|MTPN_MOUSE	tr|A0A250Y9A2|A0A250Y9A2_CASCN
OG0007081	sp|P61219|RPAB2_MOUSE	tr|A0A250Y9J7|A0A250Y9J7_CASCN
OG0007082	sp|Q8BSU7|MOB3A_MOUSE	tr|A0A250YCG9|A0A250YCG9_CASCN
OG0007083	sp|P62915|TF2B_MOUSE	tr|A0A250YF94|A0A250YF94_CASCN
OG0007084	sp|Q60980|KLF3_MOUSE	tr|A0A250YG41|A0A250YG41_CASCN
OG0007085	sp|O35450|FKBPL_MOUSE	tr|A0A250YG55|A0A250YG55_CASCN
OG0007086	sp|P09103|PDIA1_MOUSE	tr|A0A250YJE2|A0A250YJE2_CASCN
OG0007087	tr|B7ZNL9|B7ZNL9_MOUSE	tr|A0A250YL26|A0A250YL26_CASCN
OG0007088	tr|B1AXP3|B1AXP3_MOUSE	tr|A0A8B7TGZ3|A0A8B7TGZ3_CASCN
OG0007089	sp|A2AIG8|1A1L1_MOUSE	tr|A0A8B7TKF3|A0A8B7TKF3_CASCN
OG0007090	sp|Q920P3|BRNP1_MOUSE	tr|A0A8B7TV40|A0A8B7TV40_CASCN
OG0007091	sp|P19324|SERPH_MOUSE	tr|A0A8B7TVF7|A0A8B7TVF7_CASCN
OG0007092	sp|Q9DBY0|FOXP4_MOUSE	tr|A0A8B7U592|A0A8B7U592_CASCN
OG0007093	tr|Q99M20|Q99M20_MOUSE	tr|A0A8B7U820|A0A8B7U820_CASCN
OG0007094	sp|Q9DCK4|ZN414_MOUSE	tr|A0A8B7U9H7|A0A8B7U9H7_CASCN
OG0007095	sp|Q9JLG4|PK2L2_MOUSE	tr|A0A8B7UHY2|A0A8B7UHY2_CASCN
OG0007097	sp|P47757|CAPZB_MOUSE	tr|A0A8B7UNP7|A0A8B7UNP7_CASCN
OG0007098	sp|Q571H0|NPA1P_MOUSE	tr|A0A8B7UNS7|A0A8B7UNS7_CASCN
OG0007099	sp|Q9D6Y7|MSRA_MOUSE	tr|A0A8B7UPJ5|A0A8B7UPJ5_CASCN
OG0007100	sp|Q9EQZ6|RPGF4_MOUSE	tr|A0A8B7UQ04|A0A8B7UQ04_CASCN
OG0007101	sp|O88455|DHCR7_MOUSE	tr|A0A8B7UXI8|A0A8B7UXI8_CASCN
OG0007102	sp|P24807|CD24_MOUSE	tr|A0A8B7V149|A0A8B7V149_CASCN
OG0007103	sp|Q80U72|SCRIB_MOUSE	tr|A0A8B7V4D6|A0A8B7V4D6_CASCN
OG0007104	sp|Q9CWU2|ZDH13_MOUSE	tr|A0A8B7V4G7|A0A8B7V4G7_CASCN
OG0007105	sp|Q5UAK0|MIER1_MOUSE	tr|A0A8B7V5U3|A0A8B7V5U3_CASCN
OG0007106	sp|Q9ES17|IL21_MOUSE	tr|A0A8B7V8E1|A0A8B7V8E1_CASCN
OG0007107	sp|Q8VIM9|IRGQ_MOUSE	tr|A0A8B7V9Z3|A0A8B7V9Z3_CASCN
OG0007108	sp|Q3UYI5|RGL3_MOUSE	tr|A0A8B7VAW3|A0A8B7VAW3_CASCN
OG0007109	tr|A2AF28|A2AF28_MOUSE	tr|A0A8B7VDI5|A0A8B7VDI5_CASCN
OG0007110	sp|Q8VHB5|CAH9_MOUSE	tr|A0A8B7VDZ8|A0A8B7VDZ8_CASCN
OG0007111	sp|Q8K1T5|LY65C_MOUSE	tr|A0A8B7VKY5|A0A8B7VKY5_CASCN
OG0007112	sp|Q925J9|MED1_MOUSE	tr|A0A8B7VPW1|A0A8B7VPW1_CASCN
OG0007113	sp|Q9D338|RM19_MOUSE	tr|A0A8B7VQY2|A0A8B7VQY2_CASCN
OG0007114	sp|Q3UFY7|5NT3B_MOUSE	tr|A0A8B7VS44|A0A8B7VS44_CASCN
OG0007115	sp|E9Q0N2|PTPRH_MOUSE	tr|A0A8B7VTB4|A0A8B7VTB4_CASCN
OG0007117	sp|Q3U3Q1|ULK3_MOUSE	tr|A0A8B7VVP0|A0A8B7VVP0_CASCN
OG0007118	sp|Q922B9|ITPI2_MOUSE	tr|A0A8B7W4I8|A0A8B7W4I8_CASCN
OG0007119	sp|Q9JLJ1|SELK_MOUSE	tr|A0A8B7W896|A0A8B7W896_CASCN
OG0007120	sp|Q8BJM3|R3HCL_MOUSE	tr|A0A8B7W8W1|A0A8B7W8W1_CASCN
OG0007121	sp|Q8VE96|S35F6_MOUSE	tr|A0A8B7WEY4|A0A8B7WEY4_CASCN
OG0007122	sp|Q9R020|ZRAB2_MOUSE	tr|A0A8B7WF47|A0A8B7WF47_CASCN
OG0007123	sp|E9Q3C1|C2CD2_MOUSE	tr|A0A8B7WGX2|A0A8B7WGX2_CASCN
OG0007124	sp|E9Q1U1|CC171_MOUSE	tr|A0A8B7WII7|A0A8B7WII7_CASCN
OG0007125	sp|Q8BHH1|AQP11_MOUSE	tr|A0A8B7WIN9|A0A8B7WIN9_CASCN
OG0007126	sp|Q922W5|P5CR1_MOUSE	tr|A0A8B7WJ00|A0A8B7WJ00_CASCN
OG0007127	sp|Q9JJ72|RPRM_MOUSE	tr|A0A8C0VUU9|A0A8C0VUU9_CASCN
OG0007128	sp|P46097|SYT2_MOUSE	tr|A0A8C0W369|A0A8C0W369_CASCN
OG0007129	sp|Q9QY83|ACL7B_MOUSE	tr|A0A8C0WSY7|A0A8C0WSY7_CASCN
OG0007130	sp|Q3UVY5|PCX4_MOUSE	tr|A0A8C0WUB4|A0A8C0WUB4_CASCN
OG0007131	sp|B2RPV6|MMRN1_MOUSE	tr|A0A8C0XQ93|A0A8C0XQ93_CASCN
OG0007132	sp|P23772|GATA3_MOUSE	tr|A0A8C0ZTZ9|A0A8C0ZTZ9_CASCN
OG0007133	sp|P49586|PCY1A_MOUSE	tr|A0A250XZA9|A0A250XZA9_CASCN
OG0007134	sp|O70475|UGDH_MOUSE	tr|A0A250Y1Z9|A0A250Y1Z9_CASCN
OG0007135	sp|Q5U5Q9|UIMC1_MOUSE	tr|A0A250Y4N5|A0A250Y4N5_CASCN
OG0007136	sp|Q9CPU4|MGST3_MOUSE	tr|A0A250YA98|A0A250YA98_CASCN
OG0007137	sp|Q9CX53|GEMI6_MOUSE	tr|A0A250YB88|A0A250YB88_CASCN
OG0007138	sp|P46656|ADX_MOUSE	tr|A0A250YBJ7|A0A250YBJ7_CASCN
OG0007139	sp|Q5SVD0|RFLB_MOUSE	tr|A0A250YCH8|A0A250YCH8_CASCN
OG0007140	sp|P25785|TIMP2_MOUSE	tr|A0A250YCQ1|A0A250YCQ1_CASCN
OG0007141	sp|Q8QZT1|THIL_MOUSE	tr|A0A250YHU0|A0A250YHU0_CASCN
OG0007142	sp|Q91W96|APC4_MOUSE	tr|A0A250YLN1|A0A250YLN1_CASCN
OG0007143	sp|Q925T6|GRIP1_MOUSE	tr|A0A8B7THS9|A0A8B7THS9_CASCN
OG0007144	tr|Q8VF22|Q8VF22_MOUSE	tr|A0A8B7TKB5|A0A8B7TKB5_CASCN
OG0007145	sp|Q8BLI0|ATL1_MOUSE	tr|A0A8B7TNB9|A0A8B7TNB9_CASCN
OG0007146	sp|Q8R059|GALE_MOUSE	tr|A0A8B7TTL1|A0A8B7TTL1_CASCN
OG0007147	sp|P16406|AMPE_MOUSE	tr|A0A8B7TUB8|A0A8B7TUB8_CASCN
OG0007148	sp|Q149R9|LPAR5_MOUSE	tr|A0A8B7U2H7|A0A8B7U2H7_CASCN
OG0007149	sp|A2AKB4|FRPD1_MOUSE	tr|A0A8B7U3J8|A0A8B7U3J8_CASCN
OG0007150	sp|Q8R0J1|PKHG6_MOUSE	tr|A0A8B7U3R1|A0A8B7U3R1_CASCN
OG0007151	sp|P58660|CAR10_MOUSE	tr|A0A8B7UF18|A0A8B7UF18_CASCN
OG0007152	sp|Q8K015|CENPO_MOUSE	tr|A0A8B7UF34|A0A8B7UF34_CASCN
OG0007153	sp|Q91WG3|TRUB2_MOUSE	tr|A0A8B7UJZ4|A0A8B7UJZ4_CASCN
OG0007154	sp|Q8BYM8|SYCM_MOUSE	tr|A0A8B7UP39|A0A8B7UP39_CASCN
OG0007155	sp|Q9EQJ9|MAGI3_MOUSE	tr|A0A8B7URQ5|A0A8B7URQ5_CASCN
OG0007156	sp|Q8VDR7|TGDS_MOUSE	tr|A0A8B7UWV1|A0A8B7UWV1_CASCN
OG0007157	sp|Q9DC11|PXDC2_MOUSE	tr|A0A8B7UZF1|A0A8B7UZF1_CASCN
OG0007158	sp|Q6PG95|CRML_MOUSE	tr|A0A8B7UZI1|A0A8B7UZI1_CASCN
OG0007159	sp|Q62507|COCH_MOUSE	tr|A0A8B7V237|A0A8B7V237_CASCN
OG0007160	sp|Q99J25|MRM1_MOUSE	tr|A0A8B7V4N8|A0A8B7V4N8_CASCN
OG0007161	sp|Q9D7N9|APMAP_MOUSE	tr|A0A8B7V5B0|A0A8B7V5B0_CASCN
OG0007162	sp|P0C242|CCNO_MOUSE	tr|A0A8B7V819|A0A8B7V819_CASCN
OG0007163	sp|Q3UN58|FAP20_MOUSE	tr|A0A8B7V8A6|A0A8B7V8A6_CASCN
OG0007164	sp|Q80U49|C170B_MOUSE	tr|A0A8B7V8B7|A0A8B7V8B7_CASCN
OG0007165	sp|Q8CGT6|PIWL4_MOUSE	tr|A0A8B7VA99|A0A8B7VA99_CASCN
OG0007166	sp|Q8R115|TMM82_MOUSE	tr|A0A8B7VAT5|A0A8B7VAT5_CASCN
OG0007167	sp|Q9D8L0|CK052_MOUSE	tr|A0A8B7VIL2|A0A8B7VIL2_CASCN
OG0007168	sp|Q99M87|DNJA3_MOUSE	tr|A0A8B7VJ40|A0A8B7VJ40_CASCN
OG0007169	sp|Q8K2F0|BRD3_MOUSE	tr|A0A8B7VP45|A0A8B7VP45_CASCN
OG0007170	sp|Q8QZV2|SHSA2_MOUSE	tr|A0A8B7VX71|A0A8B7VX71_CASCN
OG0007171	sp|Q6P9R1|DDX51_MOUSE	tr|A0A8B7VYS0|A0A8B7VYS0_CASCN
OG0007172	sp|Q3V1G4|OLM2B_MOUSE	tr|A0A8B7VZR8|A0A8B7VZR8_CASCN
OG0007173	sp|P86044|ANO9_MOUSE	tr|A0A8B7W018|A0A8B7W018_CASCN
OG0007174	sp|P54761|EPHB4_MOUSE	tr|A0A8B7W1W2|A0A8B7W1W2_CASCN
OG0007175	sp|P27090|TGFB2_MOUSE	tr|A0A8B7W3Q8|A0A8B7W3Q8_CASCN
OG0007176	sp|P06837|NEUM_MOUSE	tr|A0A8B7W5F0|A0A8B7W5F0_CASCN
OG0007177	sp|Q6IR34|GPSM1_MOUSE	tr|A0A8B7W5T1|A0A8B7W5T1_CASCN
OG0007178	tr|D3Z623|D3Z623_MOUSE	tr|A0A8B7W8V0|A0A8B7W8V0_CASCN
OG0007179	sp|Q3UTY6|THSD4_MOUSE	tr|A0A8B7WGT1|A0A8B7WGT1_CASCN
OG0007180	tr|E9Q4M0|E9Q4M0_MOUSE	tr|A0A8B7WGU4|A0A8B7WGU4_CASCN
OG0007181	sp|Q78Y63|PDCL2_MOUSE	tr|A0A8B7WHY8|A0A8B7WHY8_CASCN
OG0007182	sp|Q8VHP9|ASB17_MOUSE	tr|A0A8B7WI80|A0A8B7WI80_CASCN
OG0007183	sp|Q09163|DLK1_MOUSE	tr|A0A8B7WK93|A0A8B7WK93_CASCN
OG0007184	tr|Q32M27|Q32M27_MOUSE	tr|A0A8C0W1V8|A0A8C0W1V8_CASCN
OG0007185	sp|Q8C0Q2|ZHX3_MOUSE	tr|A0A8C0WAD1|A0A8C0WAD1_CASCN
OG0007186	sp|Q30KN8|DFB25_MOUSE	tr|A0A8C0WYE7|A0A8C0WYE7_CASCN
OG0007187	sp|H3BKT1|CS084_MOUSE	tr|A0A8C0XLM0|A0A8C0XLM0_CASCN
OG0007188	tr|Q7TRU0|Q7TRU0_MOUSE	tr|A0A8C0ZVJ5|A0A8C0ZVJ5_CASCN
OG0007189	sp|O70281|TPST1_MOUSE	tr|A0A250XZB8|A0A250XZB8_CASCN
OG0007190	sp|Q8K1J6|TRNT1_MOUSE	tr|A0A250Y0V3|A0A250Y0V3_CASCN
OG0007191	sp|Q8VDV0|ITGBL_MOUSE	tr|A0A250Y1X2|A0A250Y1X2_CASCN
OG0007192	sp|P61028|RAB8B_MOUSE	tr|A0A250YC58|A0A250YC58_CASCN
OG0007193	sp|O35718|SOCS3_MOUSE	tr|A0A250YCQ2|A0A250YCQ2_CASCN
OG0007194	sp|P27548|CD40L_MOUSE	tr|A0A250YDT5|A0A250YDT5_CASCN
OG0007195	sp|Q9D270|ZDH21_MOUSE	tr|A0A250YE01|A0A250YE01_CASCN
OG0007196	sp|O88736|DHB7_MOUSE	tr|A0A250YFU5|A0A250YFU5_CASCN
OG0007197	sp|Q921V5|MGAT2_MOUSE	tr|A0A250YIE2|A0A250YIE2_CASCN
OG0007198	sp|P63038|CH60_MOUSE	tr|A0A250YK28|A0A250YK28_CASCN
OG0007199	sp|A2BGH0|BPIB4_MOUSE	tr|A0A8B7TH21|A0A8B7TH21_CASCN
OG0007200	sp|Q62521|ZIC3_MOUSE	tr|A0A8B7TJG4|A0A8B7TJG4_CASCN
OG0007201	sp|O54983|CRYM_MOUSE	tr|A0A8B7TVU9|A0A8B7TVU9_CASCN
OG0007202	sp|Q3TYG6|TGRM2_MOUSE	tr|A0A8B7TXG5|A0A8B7TXG5_CASCN
OG0007203	sp|O55226|CHAD_MOUSE	tr|A0A8B7TYE3|A0A8B7TYE3_CASCN
OG0007204	sp|Q8VCH6|DHC24_MOUSE	tr|A0A8B7TZ06|A0A8B7TZ06_CASCN
OG0007205	sp|Q61790|LAG3_MOUSE	tr|A0A8B7U3Q6|A0A8B7U3Q6_CASCN
OG0007206	sp|T1NXB5|VSTM4_MOUSE	tr|A0A8B7U7S7|A0A8B7U7S7_CASCN
OG0007207	sp|Q9DBL7|COASY_MOUSE	tr|A0A8B7UM73|A0A8B7UM73_CASCN
OG0007208	sp|Q61072|ADAM9_MOUSE	tr|A0A8B7UM77|A0A8B7UM77_CASCN
OG0007209	sp|O35047|HOP2_MOUSE	tr|A0A8B7URA5|A0A8B7URA5_CASCN
OG0007210	sp|Q5SSW2|PSME4_MOUSE	tr|A0A8B7V0F8|A0A8B7V0F8_CASCN
OG0007211	sp|P43687|HMX2_MOUSE	tr|A0A8B7V5Z5|A0A8B7V5Z5_CASCN
OG0007212	sp|Q61616|DRD1_MOUSE	tr|A0A8B7V795|A0A8B7V795_CASCN
OG0007213	sp|Q8R2M2|TDIF2_MOUSE	tr|A0A8B7V9A4|A0A8B7V9A4_CASCN
OG0007214	sp|Q99J85|NPTXR_MOUSE	tr|A0A8B7VE75|A0A8B7VE75_CASCN
OG0007215	sp|Q5M8M9|LRC52_MOUSE	tr|A0A8B7VF16|A0A8B7VF16_CASCN
OG0007216	sp|P51612|XPC_MOUSE	tr|A0A8B7VIE8|A0A8B7VIE8_CASCN
OG0007217	sp|Q80ZQ9|ABITM_MOUSE	tr|A0A8B7VLW8|A0A8B7VLW8_CASCN
OG0007218	sp|Q9WTQ5|AKA12_MOUSE	tr|A0A8B7VM73|A0A8B7VM73_CASCN
OG0007219	sp|Q45KJ6|LN28B_MOUSE	tr|A0A8B7VPE1|A0A8B7VPE1_CASCN
OG0007220	sp|Q8BUB6|UST_MOUSE	tr|A0A8B7VV76|A0A8B7VV76_CASCN
OG0007221	sp|Q8K097|LFG2_MOUSE	tr|A0A8B7VW89|A0A8B7VW89_CASCN
OG0007222	sp|P28322|ETV4_MOUSE	tr|A0A8B7VWG2|A0A8B7VWG2_CASCN
OG0007223	sp|Q62469|ITA2_MOUSE	tr|A0A8B7VWI3|A0A8B7VWI3_CASCN
OG0007224	tr|A2A716|A2A716_MOUSE	tr|A0A8B7VYG7|A0A8B7VYG7_CASCN
OG0007225	tr|E9Q1M1|E9Q1M1_MOUSE	tr|A0A8B7VZ85|A0A8B7VZ85_CASCN
OG0007226	sp|Q8VE47|UBA5_MOUSE	tr|A0A8B7WCD0|A0A8B7WCD0_CASCN
OG0007227	sp|E9Q649|GCNT4_MOUSE	tr|A0A8B7WK84|A0A8B7WK84_CASCN
OG0007228	sp|Q8C432|RN182_MOUSE	tr|A0A8C0VXE0|A0A8C0VXE0_CASCN
OG0007229	sp|Q8C0J6|SWAHC_MOUSE	tr|A0A8C0W8Y5|A0A8C0W8Y5_CASCN
OG0007230	sp|Q0VDU3|GPR15_MOUSE	tr|A0A8C0WFK5|A0A8C0WFK5_CASCN
OG0007231	sp|P61971|NTF2_MOUSE	tr|A0A8C0WNS2|A0A8C0WNS2_CASCN
OG0007232	sp|P49749|EVX2_MOUSE	tr|A0A8C0X0C5|A0A8C0X0C5_CASCN
OG0007233	sp|Q920E5|FPPS_MOUSE	tr|A0A8C0X0W5|A0A8C0X0W5_CASCN
OG0007234	sp|P97857|ATS1_MOUSE	tr|A0A8C0X4Y6|A0A8C0X4Y6_CASCN
OG0007235	sp|Q61184|MTR1A_MOUSE	tr|A0A8C0X545|A0A8C0X545_CASCN
OG0007236	sp|Q3TVC7|CCDB1_MOUSE	tr|A0A8C0XN73|A0A8C0XN73_CASCN
OG0007237	sp|Q9Z0H8|CLIP2_MOUSE	tr|A0A8C0XW27|A0A8C0XW27_CASCN
OG0007238	sp|Q9CRA8|EXOS5_MOUSE	tr|A0A8C0ZU46|A0A8C0ZU46_CASCN
OG0007239	sp|Q9D2F5|STPG1_MOUSE	tr|A0A8C0ZVP8|A0A8C0ZVP8_CASCN
OG0007240	sp|P61216|TAF13_MOUSE	tr|A0A250XV03|A0A250XV03_CASCN
OG0007241	sp|O35621|PMM1_MOUSE	tr|A0A250XXA0|A0A250XXA0_CASCN
OG0007242	sp|Q8CJ53|CIP4_MOUSE	tr|A0A250Y3C1|A0A250Y3C1_CASCN
OG0007243	sp|Q9JMG1|EDF1_MOUSE	tr|A0A250YA75|A0A250YA75_CASCN
OG0007244	sp|P50637|TSPO_MOUSE	tr|A0A250YB23|A0A250YB23_CASCN
OG0007245	sp|O08915|AIP_MOUSE	tr|A0A250YFQ8|A0A250YFQ8_CASCN
OG0007246	sp|Q7TQA1|IGSF1_MOUSE	tr|A0A8B7TJK0|A0A8B7TJK0_CASCN
OG0007247	sp|Q9DD18|DTD1_MOUSE	tr|A0A8B7TQB2|A0A8B7TQB2_CASCN
OG0007248	sp|P50220|NKX21_MOUSE	tr|A0A8B7TSJ6|A0A8B7TSJ6_CASCN
OG0007249	sp|Q80Z96|VANG1_MOUSE	tr|A0A8B7TTX6|A0A8B7TTX6_CASCN
OG0007250	tr|E9Q544|E9Q544_MOUSE	tr|A0A8B7TTX9|A0A8B7TTX9_CASCN
OG0007251	sp|Q8BJI4|PO6F2_MOUSE	tr|A0A8B7TUL7|A0A8B7TUL7_CASCN
OG0007252	sp|Q8VBV8|GUC1B_MOUSE	tr|A0A8B7TYQ8|A0A8B7TYQ8_CASCN
OG0007253	sp|Q9D620|RFIP1_MOUSE	tr|A0A8B7TZ74|A0A8B7TZ74_CASCN
OG0007254	sp|Q8BGR5|FA53B_MOUSE	tr|A0A8B7U1D3|A0A8B7U1D3_CASCN
OG0007255	sp|Q8BLH7|HIRP3_MOUSE	tr|A0A8B7U9K2|A0A8B7U9K2_CASCN
OG0007256	sp|Q3U1D9|CD047_MOUSE	tr|A0A8B7UAU5|A0A8B7UAU5_CASCN
OG0007257	sp|O08852|PKD1_MOUSE	tr|A0A8B7UZ30|A0A8B7UZ30_CASCN
OG0007258	sp|Q8K2D6|DCTD_MOUSE	tr|A0A8B7V0A8|A0A8B7V0A8_CASCN
OG0007259	sp|Q80XJ3|TTC28_MOUSE	tr|A0A8B7V2Y9|A0A8B7V2Y9_CASCN
OG0007260	sp|Q99M85|SCRT1_MOUSE	tr|A0A8B7V3Q6|A0A8B7V3Q6_CASCN
OG0007261	tr|B2RVL9|B2RVL9_MOUSE	tr|A0A8B7V5C3|A0A8B7V5C3_CASCN
OG0007262	sp|Q9JHU2|PALMD_MOUSE	tr|A0A8B7V7M7|A0A8B7V7M7_CASCN
OG0007263	sp|P04760|ACHG_MOUSE	tr|A0A8B7VBW4|A0A8B7VBW4_CASCN
OG0007264	sp|Q9JIF3|GTR8_MOUSE	tr|A0A8B7VD54|A0A8B7VD54_CASCN
OG0007265	sp|Q7TQ62|PODN_MOUSE	tr|A0A8B7VEY0|A0A8B7VEY0_CASCN
OG0007266	sp|O88338|CAD16_MOUSE	tr|A0A8B7VFB2|A0A8B7VFB2_CASCN
OG0007267	sp|P20109|IL13_MOUSE	tr|A0A8B7VKB7|A0A8B7VKB7_CASCN
OG0007268	sp|Q8CJH3|PLXB1_MOUSE	tr|A0A8B7VNR3|A0A8B7VNR3_CASCN
