Orthogroup	Mus_musculus	Camelus_ferus 
OG0006930	sp|Q60571|CRHBP_MOUSE	tr|S9WTH9|S9WTH9_CAMFR
OG0006931	sp|Q9D7B6|ACAD8_MOUSE	tr|S9WWP0|S9WWP0_CAMFR
OG0006932	sp|Q9CWQ3|ATP23_MOUSE	tr|S9X3F4|S9X3F4_CAMFR
OG0006933	sp|Q921Y4|MFSD5_MOUSE	tr|S9X3J2|S9X3J2_CAMFR
OG0006934	tr|Q8VH17|Q8VH17_MOUSE	tr|S9X4T4|S9X4T4_CAMFR
OG0006935	sp|Q9QZM9|FBX16_MOUSE	tr|S9X5K0|S9X5K0_CAMFR
OG0006936	sp|Q6ZPJ0|TEX2_MOUSE	tr|S9X753|S9X753_CAMFR
OG0006937	sp|Q9JJN6|CNBP1_MOUSE	tr|S9XB19|S9XB19_CAMFR
OG0006938	sp|Q7TNK1|RFX4_MOUSE	tr|S9XFP9|S9XFP9_CAMFR
OG0006939	sp|Q9JHE7|TSSC4_MOUSE	tr|S9XIT3|S9XIT3_CAMFR
OG0006940	sp|O88522|NEMO_MOUSE	tr|S9XNV7|S9XNV7_CAMFR
OG0006941	sp|Q8VCZ8|RUSD1_MOUSE	tr|S9XPS0|S9XPS0_CAMFR
OG0006942	sp|Q504N2|S22AF_MOUSE	tr|S9XS22|S9XS22_CAMFR
OG0006943	sp|Q8K298|ANLN_MOUSE	tr|S9XVX8|S9XVX8_CAMFR
OG0006944	sp|O35972|RM23_MOUSE	tr|S9Y4B6|S9Y4B6_CAMFR
OG0006945	sp|P62700|YPEL5_MOUSE	tr|S9Y4T5|S9Y4T5_CAMFR
OG0006946	sp|E9Q3S4|M3K19_MOUSE	tr|S9Y674|S9Y674_CAMFR
OG0006947	sp|Q8R1F1|NIBA2_MOUSE	tr|S9Y730|S9Y730_CAMFR
OG0006948	sp|Q9QXA5|LSM4_MOUSE	tr|S9Y7C9|S9Y7C9_CAMFR
OG0006949	sp|Q9JJU9|CRBB3_MOUSE	tr|S9Y8P4|S9Y8P4_CAMFR
OG0006950	sp|Q8R0W1|CIPC_MOUSE	tr|S9YBD5|S9YBD5_CAMFR
OG0006951	sp|Q91ZJ5|UGPA_MOUSE	tr|S9YCD8|S9YCD8_CAMFR
OG0006952	sp|Q9Z110|P5CS_MOUSE	tr|S9YMS5|S9YMS5_CAMFR
OG0006953	sp|Q9JJH7|TRPM5_MOUSE	tr|S9YUA2|S9YUA2_CAMFR
OG0006954	sp|Q8BGD5|CPT1C_MOUSE	tr|S9YYS1|S9YYS1_CAMFR
OG0006955	sp|Q5F293|ZBTB4_MOUSE	tr|T0M3Q4|T0M3Q4_CAMFR
OG0006956	sp|Q9CZB6|MED7_MOUSE	tr|T0M471|T0M471_CAMFR
OG0006957	sp|Q03173|ENAH_MOUSE	tr|T0M7U4|T0M7U4_CAMFR
OG0006958	sp|Q8BUG5|CAYP2_MOUSE	tr|T0M961|T0M961_CAMFR
OG0006959	sp|Q9JIL6|GPC5D_MOUSE	tr|T0M9D3|T0M9D3_CAMFR
OG0006960	sp|Q5XPI3|RN123_MOUSE	tr|T0MFB8|T0MFB8_CAMFR
OG0006961	sp|P49222|EPB42_MOUSE	tr|T0MGL4|T0MGL4_CAMFR
OG0006962	sp|Q7TQG1|PKHA6_MOUSE	tr|T0MHY4|T0MHY4_CAMFR
OG0006963	sp|Q3TLH4|PRC2C_MOUSE	tr|T0MKC5|T0MKC5_CAMFR
OG0006964	sp|Q60900|ELAV3_MOUSE	tr|T0NLA2|T0NLA2_CAMFR
OG0006965	sp|P57759|ERP29_MOUSE	tr|T0NPE0|T0NPE0_CAMFR
OG0006966	sp|Q80TQ5|PKHM2_MOUSE	tr|T0NSY0|T0NSY0_CAMFR
OG0006967	sp|Q9D0P8|IFT27_MOUSE	tr|S9W5H1|S9W5H1_CAMFR
OG0006968	sp|Q62209|SYCP1_MOUSE	tr|S9W8G6|S9W8G6_CAMFR
OG0006969	tr|F8VPK0|F8VPK0_MOUSE	tr|S9WAF9|S9WAF9_CAMFR
OG0006971	sp|Q9Z1J2|NEK4_MOUSE	tr|S9WEI1|S9WEI1_CAMFR
OG0006972	sp|Q8BZA7|GPR26_MOUSE	tr|S9WI35|S9WI35_CAMFR
OG0006973	sp|Q9D5U8|CNBD2_MOUSE	tr|S9WIJ3|S9WIJ3_CAMFR
OG0006974	sp|Q8R0F5|RBMX2_MOUSE	tr|S9WJ16|S9WJ16_CAMFR
OG0006975	sp|Q8JZZ6|AMERL_MOUSE	tr|S9WJQ4|S9WJQ4_CAMFR
OG0006976	sp|Q80V42|CBPM_MOUSE	tr|S9WMJ7|S9WMJ7_CAMFR
OG0006977	sp|Q7TST5|LAMP3_MOUSE	tr|S9WMT0|S9WMT0_CAMFR
OG0006978	sp|Q7TPN3|PIGV_MOUSE	tr|S9WPC7|S9WPC7_CAMFR
OG0006979	sp|Q3U6N9|CH033_MOUSE	tr|S9WQH2|S9WQH2_CAMFR
OG0006980	sp|Q8BXF8|ACTT3_MOUSE	tr|S9WQK1|S9WQK1_CAMFR
OG0006981	sp|B9EJX3|VAFNB_MOUSE	tr|S9WRK6|S9WRK6_CAMFR
OG0006982	sp|Q78PY7|SND1_MOUSE	tr|S9WRL6|S9WRL6_CAMFR
OG0006983	sp|Q922U1|PRPF3_MOUSE	tr|S9WVM3|S9WVM3_CAMFR
OG0006984	sp|Q9JJ69|KCIP2_MOUSE	tr|S9WVS4|S9WVS4_CAMFR
OG0006985	sp|P56380|AP4A_MOUSE	tr|S9WW66|S9WW66_CAMFR
OG0006986	sp|Q8CHC8|ADNP2_MOUSE	tr|S9WWG9|S9WWG9_CAMFR
OG0006987	sp|Q8BSF4|PISD_MOUSE	tr|S9X024|S9X024_CAMFR
OG0006988	sp|Q80ZW2|THEM6_MOUSE	tr|S9X031|S9X031_CAMFR
OG0006989	sp|Q8C1W1|VASH1_MOUSE	tr|S9X196|S9X196_CAMFR
OG0006990	sp|Q9JL16|ISG20_MOUSE	tr|S9X4I3|S9X4I3_CAMFR
OG0006991	sp|Q8R3T5|STXB6_MOUSE	tr|S9X593|S9X593_CAMFR
OG0006992	sp|P58355|S45A2_MOUSE	tr|S9XDC0|S9XDC0_CAMFR
OG0006994	sp|Q80XA6|REPS2_MOUSE	tr|S9XFH6|S9XFH6_CAMFR
OG0006995	sp|Q62371|DDR2_MOUSE	tr|S9XGJ6|S9XGJ6_CAMFR
OG0006996	sp|Q80U72|SCRIB_MOUSE	tr|S9XHY0|S9XHY0_CAMFR
OG0006997	sp|P80313|TCPH_MOUSE	tr|S9XI50|S9XI50_CAMFR
OG0006998	tr|D3YUP5|D3YUP5_MOUSE	tr|S9XIA2|S9XIA2_CAMFR
OG0006999	sp|P54823|DDX6_MOUSE	tr|S9XIP8|S9XIP8_CAMFR
OG0007000	sp|Q61206|PA1B2_MOUSE	tr|S9XK88|S9XK88_CAMFR
OG0007001	sp|Q9CRW3|CB076_MOUSE	tr|S9XL40|S9XL40_CAMFR
OG0007002	tr|E9PYF7|E9PYF7_MOUSE	tr|S9XLP3|S9XLP3_CAMFR
OG0007003	sp|Q9DBW3|NATD1_MOUSE	tr|S9XLV4|S9XLV4_CAMFR
OG0007004	sp|Q9D7T1|REP15_MOUSE	tr|S9XQ17|S9XQ17_CAMFR
OG0007005	sp|Q9QVY8|RAI2_MOUSE	tr|S9XUC8|S9XUC8_CAMFR
OG0007006	tr|E0CX23|E0CX23_MOUSE	tr|S9Y680|S9Y680_CAMFR
OG0007007	sp|Q6QI06|RICTR_MOUSE	tr|S9YA94|S9YA94_CAMFR
OG0007008	sp|Q921U8|SMTN_MOUSE	tr|S9YAM1|S9YAM1_CAMFR
OG0007009	sp|Q5FW52|MLIP_MOUSE	tr|S9YFN0|S9YFN0_CAMFR
OG0007010	sp|P35569|IRS1_MOUSE	tr|S9YH27|S9YH27_CAMFR
OG0007011	sp|Q80V85|TRI62_MOUSE	tr|S9YJ44|S9YJ44_CAMFR
OG0007012	sp|Q9CXK4|SWET1_MOUSE	tr|S9YRU5|S9YRU5_CAMFR
OG0007013	sp|Q80YT9|RBM11_MOUSE	tr|T0M6X3|T0M6X3_CAMFR
OG0007014	sp|Q8C9B9|DIDO1_MOUSE	tr|T0MCM2|T0MCM2_CAMFR
OG0007015	sp|Q497P3|NUPR2_MOUSE	tr|T0MFF1|T0MFF1_CAMFR
OG0007016	sp|O35075|VP26C_MOUSE	tr|T0MIW8|T0MIW8_CAMFR
OG0007018	sp|Q8CG48|SMC2_MOUSE	tr|S9W7X5|S9W7X5_CAMFR
OG0007019	sp|O89101|FGF18_MOUSE	tr|S9W7Y9|S9W7Y9_CAMFR
OG0007020	sp|Q8BY35|FGD2_MOUSE	tr|S9W8R9|S9W8R9_CAMFR
OG0007021	sp|Q60604|SCIN_MOUSE	tr|S9WCW8|S9WCW8_CAMFR
OG0007022	sp|Q91V09|WDR13_MOUSE	tr|S9WEH6|S9WEH6_CAMFR
OG0007023	tr|A0A2I3BRZ3|A0A2I3BRZ3_MOUSE	tr|S9WIW6|S9WIW6_CAMFR
OG0007024	sp|Q08189|TGM3_MOUSE	tr|S9WKZ5|S9WKZ5_CAMFR
OG0007025	sp|Q8BJ64|CHDH_MOUSE	tr|S9WR98|S9WR98_CAMFR
OG0007026	sp|Q8BV79|TRNK1_MOUSE	tr|S9WS56|S9WS56_CAMFR
OG0007027	sp|Q570Y9|DPTOR_MOUSE	tr|S9WU19|S9WU19_CAMFR
OG0007028	sp|Q3U4I7|PYRD2_MOUSE	tr|S9WY02|S9WY02_CAMFR
OG0007029	sp|Q8JZU2|TXTP_MOUSE	tr|S9WYI4|S9WYI4_CAMFR
OG0007030	sp|Q91WD9|SEGN_MOUSE	tr|S9X3V9|S9X3V9_CAMFR
OG0007031	sp|Q9JL10|SRTD1_MOUSE	tr|S9X5X6|S9X5X6_CAMFR
OG0007032	sp|O70472|TM131_MOUSE	tr|S9X6M7|S9X6M7_CAMFR
OG0007033	sp|Q62445|SP4_MOUSE	tr|S9X6Y7|S9X6Y7_CAMFR
OG0007034	sp|Q8BIX9|FICD_MOUSE	tr|S9XAB1|S9XAB1_CAMFR
OG0007035	sp|Q9D1C9|RRP7A_MOUSE	tr|S9XDN9|S9XDN9_CAMFR
OG0007036	sp|Q922L6|NELFD_MOUSE	tr|S9XE37|S9XE37_CAMFR
OG0007037	sp|Q99PU8|DHX30_MOUSE	tr|S9XFY3|S9XFY3_CAMFR
OG0007038	sp|Q8BLI4|DSE_MOUSE	tr|S9XH81|S9XH81_CAMFR
OG0007039	sp|Q8VEH8|ERLEC_MOUSE	tr|S9XKP7|S9XKP7_CAMFR
OG0007040	sp|Q8K3G5|VRK3_MOUSE	tr|S9XNB2|S9XNB2_CAMFR
OG0007041	sp|P16872|IL7RA_MOUSE	tr|S9XNY7|S9XNY7_CAMFR
OG0007042	sp|Q8C3K5|TMM72_MOUSE	tr|S9XQ25|S9XQ25_CAMFR
OG0007043	sp|Q14CH0|F171B_MOUSE	tr|S9XRH8|S9XRH8_CAMFR
OG0007044	sp|Q9CRB9|MIC19_MOUSE	tr|S9XTV8|S9XTV8_CAMFR
OG0007045	sp|Q91YN5|UAP1_MOUSE	tr|S9XUB9|S9XUB9_CAMFR
OG0007046	sp|Q9D5A9|RNS10_MOUSE	tr|S9XWS7|S9XWS7_CAMFR
OG0007047	sp|Q8K3F7|TDH_MOUSE	tr|S9Y087|S9Y087_CAMFR
OG0007048	sp|Q00288|PAX8_MOUSE	tr|S9Y3M1|S9Y3M1_CAMFR
OG0007049	sp|Q6ZQ88|KDM1A_MOUSE	tr|S9Y4V3|S9Y4V3_CAMFR
OG0007050	sp|Q9QYS9|QKI_MOUSE	tr|S9Y8U5|S9Y8U5_CAMFR
OG0007051	sp|A2AUC9|KLH41_MOUSE	tr|S9YEI1|S9YEI1_CAMFR
OG0007052	sp|Q8C4U2|TM145_MOUSE	tr|S9YLK7|S9YLK7_CAMFR
OG0007053	sp|Q9D2C6|RPC8_MOUSE	tr|S9YWX7|S9YWX7_CAMFR
OG0007054	sp|Q9EPS2|PYY_MOUSE	tr|S9YY81|S9YY81_CAMFR
OG0007055	sp|P59997|KDM2A_MOUSE	tr|T0M5N5|T0M5N5_CAMFR
OG0007056	sp|Q9DBH5|LMAN2_MOUSE	tr|T0M6X0|T0M6X0_CAMFR
OG0007057	sp|Q4QY64|ATAD5_MOUSE	tr|T0MIM2|T0MIM2_CAMFR
OG0007058	sp|Q9DB43|ZFPL1_MOUSE	tr|T0NJM0|T0NJM0_CAMFR
OG0007059	sp|P51180|MIP_MOUSE	tr|T0NJP7|T0NJP7_CAMFR
OG0007060	sp|Q9QWF0|CAF1A_MOUSE	tr|T0NQ02|T0NQ02_CAMFR
OG0007061	sp|P11103|PARP1_MOUSE	tr|T0NSL6|T0NSL6_CAMFR
OG0007062	sp|P27548|CD40L_MOUSE	tr|S9W965|S9W965_CAMFR
OG0007063	sp|Q8K368|FANCI_MOUSE	tr|S9WF36|S9WF36_CAMFR
OG0007064	sp|Q924X1|EPGN_MOUSE	tr|S9WI93|S9WI93_CAMFR
OG0007065	sp|Q3URV1|BROMI_MOUSE	tr|S9WMN2|S9WMN2_CAMFR
OG0007066	tr|Q3U0X6|Q3U0X6_MOUSE	tr|S9WNB0|S9WNB0_CAMFR
OG0007067	sp|Q8BG32|PSD11_MOUSE	tr|S9WNS7|S9WNS7_CAMFR
OG0007068	sp|P22005|PENK_MOUSE	tr|S9WXU1|S9WXU1_CAMFR
OG0007069	sp|Q9JJW5|MYOZ2_MOUSE	tr|S9WYI6|S9WYI6_CAMFR
OG0007070	sp|Q9D3F7|DDIT4_MOUSE	tr|S9WZ94|S9WZ94_CAMFR
OG0007071	sp|P70429|EVL_MOUSE	tr|S9X1X4|S9X1X4_CAMFR
OG0007072	sp|Q6P8U6|LIPP_MOUSE	tr|S9X3R3|S9X3R3_CAMFR
OG0007073	sp|Q3UW68|CAN13_MOUSE	tr|S9X4M4|S9X4M4_CAMFR
OG0007074	sp|Q8BMK5|CC184_MOUSE	tr|S9XD33|S9XD33_CAMFR
OG0007075	sp|Q9WUA1|WIF1_MOUSE	tr|S9XJ24|S9XJ24_CAMFR
OG0007076	sp|Q91ZI8|IOD3_MOUSE	tr|S9XJ91|S9XJ91_CAMFR
OG0007077	sp|Q7TNF9|F117A_MOUSE	tr|S9XJL4|S9XJL4_CAMFR
OG0007078	sp|Q9CWN7|CNO11_MOUSE	tr|S9XKM9|S9XKM9_CAMFR
OG0007079	sp|Q923W1|TGS1_MOUSE	tr|S9XMF7|S9XMF7_CAMFR
OG0007080	sp|P40764|DLX2_MOUSE	tr|S9Y0T9|S9Y0T9_CAMFR
OG0007081	sp|Q9Z2L6|MINP1_MOUSE	tr|S9Y8R1|S9Y8R1_CAMFR
OG0007082	sp|Q56A08|GPKOW_MOUSE	tr|S9YAP5|S9YAP5_CAMFR
OG0007083	sp|Q8C428|TMC7_MOUSE	tr|S9YGH4|S9YGH4_CAMFR
OG0007084	sp|P06837|NEUM_MOUSE	tr|S9YIE4|S9YIE4_CAMFR
OG0007085	sp|Q8VI56|LRP4_MOUSE	tr|S9YIQ1|S9YIQ1_CAMFR
OG0007086	sp|Q8R3W5|SEN15_MOUSE	tr|S9YPP2|S9YPP2_CAMFR
OG0007087	sp|Q91WM1|STRBP_MOUSE	tr|S9YQE6|S9YQE6_CAMFR
OG0007088	sp|A1IGU4|ARH37_MOUSE	tr|S9YU82|S9YU82_CAMFR
OG0007089	sp|Q3UTZ3|TPC14_MOUSE	tr|T0M667|T0M667_CAMFR
OG0007090	sp|Q3U7R1|ESYT1_MOUSE	tr|T0NJN6|T0NJN6_CAMFR
OG0007091	sp|Q5SYL1|KS6R_MOUSE	tr|T0NS72|T0NS72_CAMFR
OG0007092	sp|Q9CYW4|HDHD3_MOUSE	tr|S9W4T1|S9W4T1_CAMFR
OG0007093	sp|Q9Z307|KCJ16_MOUSE	tr|S9W558|S9W558_CAMFR
OG0007094	sp|P29812|TYRP2_MOUSE	tr|S9WD07|S9WD07_CAMFR
OG0007095	sp|P54099|DPOG1_MOUSE	tr|S9WH44|S9WH44_CAMFR
OG0007096	sp|Q62394|ZN185_MOUSE	tr|S9WIY3|S9WIY3_CAMFR
OG0007097	sp|Q61056|TRPC1_MOUSE	tr|S9WKI5|S9WKI5_CAMFR
OG0007098	sp|Q52KI8|SRRM1_MOUSE	tr|S9WMV7|S9WMV7_CAMFR
OG0007099	sp|Q5QNQ9|CORA1_MOUSE	tr|S9WNH5|S9WNH5_CAMFR
OG0007100	sp|Q9CR83|RBM18_MOUSE	tr|S9WQD7|S9WQD7_CAMFR
OG0007101	sp|Q61496|DDX4_MOUSE	tr|S9WTQ1|S9WTQ1_CAMFR
OG0007102	sp|Q80X19|COEA1_MOUSE	tr|S9WVV8|S9WVV8_CAMFR
OG0007103	sp|P22777|PAI1_MOUSE	tr|S9X012|S9X012_CAMFR
OG0007104	sp|Q8BQH6|CDCP2_MOUSE	tr|S9X1N9|S9X1N9_CAMFR
OG0007105	sp|A2A5X5|KR161_MOUSE	tr|S9X498|S9X498_CAMFR
OG0007106	tr|D3Z7A5|D3Z7A5_MOUSE	tr|S9X4D3|S9X4D3_CAMFR
OG0007107	sp|A2AAE1|K1109_MOUSE	tr|S9X6W9|S9X6W9_CAMFR
OG0007108	sp|Q9CY25|MIS12_MOUSE	tr|S9X7W3|S9X7W3_CAMFR
OG0007109	sp|Q9D7Q1|CHIT1_MOUSE	tr|S9XC31|S9XC31_CAMFR
OG0007110	sp|Q64442|DHSO_MOUSE	tr|S9XDK1|S9XDK1_CAMFR
OG0007111	sp|Q9R0M1|XCR1_MOUSE	tr|S9XLQ3|S9XLQ3_CAMFR
OG0007112	sp|Q6IQX8|ZN219_MOUSE	tr|S9XMU7|S9XMU7_CAMFR
OG0007114	sp|Q9CZW6|RN146_MOUSE	tr|S9XTF9|S9XTF9_CAMFR
OG0007115	sp|A2AU72|ARMC3_MOUSE	tr|S9XV39|S9XV39_CAMFR
OG0007116	sp|Q07235|GDN_MOUSE	tr|S9XWL1|S9XWL1_CAMFR
OG0007117	sp|Q6PFD5|DLGP3_MOUSE	tr|S9XXM2|S9XXM2_CAMFR
OG0007118	sp|Q8CE72|CPLN1_MOUSE	tr|S9Y097|S9Y097_CAMFR
OG0007119	sp|Q2VPQ9|EAF6_MOUSE	tr|S9Y759|S9Y759_CAMFR
OG0007120	sp|Q80YF6|UPK3B_MOUSE	tr|S9Y927|S9Y927_CAMFR
OG0007121	sp|Q9CQV5|RT24_MOUSE	tr|S9YA66|S9YA66_CAMFR
OG0007122	tr|Q9CQ73|Q9CQ73_MOUSE	tr|S9YBV5|S9YBV5_CAMFR
OG0007123	sp|Q6PCX9|TRI37_MOUSE	tr|S9YHA1|S9YHA1_CAMFR
OG0007124	sp|Q9R1C6|DGKE_MOUSE	tr|S9YHA7|S9YHA7_CAMFR
OG0007125	sp|Q3U0V2|TRADD_MOUSE	tr|S9YJC5|S9YJC5_CAMFR
OG0007126	sp|O08811|ERCC2_MOUSE	tr|S9YJC7|S9YJC7_CAMFR
OG0007127	sp|P43883|PLIN2_MOUSE	tr|S9YK74|S9YK74_CAMFR
OG0007128	sp|Q91YN0|CL004_MOUSE	tr|S9YKK3|S9YKK3_CAMFR
OG0007129	sp|O35083|PLCA_MOUSE	tr|S9YN71|S9YN71_CAMFR
OG0007130	sp|Q8C163|EXOG_MOUSE	tr|S9YSE1|S9YSE1_CAMFR
OG0007131	sp|A2AA28|MET23_MOUSE	tr|T0M435|T0M435_CAMFR
OG0007132	sp|P50544|ACADV_MOUSE	tr|T0MCJ9|T0MCJ9_CAMFR
OG0007133	sp|Q80TE0|RPAP1_MOUSE	tr|T0MDR7|T0MDR7_CAMFR
OG0007134	sp|A7MCT6|EKI2_MOUSE	tr|T0MFU5|T0MFU5_CAMFR
OG0007135	sp|Q60936|COQ8A_MOUSE	tr|T0MH66|T0MH66_CAMFR
OG0007136	sp|Q9JKZ2|SC5A3_MOUSE	tr|T0MIX8|T0MIX8_CAMFR
OG0007137	sp|Q60846|TNR8_MOUSE	tr|T0MKL1|T0MKL1_CAMFR
OG0007138	sp|Q9Z1W4|GDF11_MOUSE	tr|T0NJQ5|T0NJQ5_CAMFR
OG0007139	sp|P11214|TPA_MOUSE	tr|T0NM94|T0NM94_CAMFR
OG0007140	tr|A0A087WNQ7|A0A087WNQ7_MOUSE	tr|T0NTY5|T0NTY5_CAMFR
OG0007141	sp|Q8C129|LCAP_MOUSE	tr|S9WAG3|S9WAG3_CAMFR
OG0007143	tr|E9PW10|E9PW10_MOUSE	tr|S9WIN8|S9WIN8_CAMFR
OG0007144	sp|Q3UIW5|RNF10_MOUSE	tr|S9WJ14|S9WJ14_CAMFR
OG0007145	sp|P97762|RP9_MOUSE	tr|S9WJP4|S9WJP4_CAMFR
OG0007146	sp|P23708|NFYA_MOUSE	tr|S9WLJ2|S9WLJ2_CAMFR
OG0007147	sp|Q61817|CREB3_MOUSE	tr|S9WSP4|S9WSP4_CAMFR
OG0007148	sp|Q9JKF7|RM39_MOUSE	tr|S9WV48|S9WV48_CAMFR
OG0007149	sp|Q7TNS7|ASIC4_MOUSE	tr|S9WVA8|S9WVA8_CAMFR
OG0007150	sp|Q5U464|ASAP3_MOUSE	tr|S9WVI9|S9WVI9_CAMFR
OG0007151	tr|A0A087WPJ1|A0A087WPJ1_MOUSE	tr|S9WYK3|S9WYK3_CAMFR
OG0007152	sp|Q3TY60|F131B_MOUSE	tr|S9WYZ9|S9WYZ9_CAMFR
OG0007153	sp|Q3UH06|RREB1_MOUSE	tr|S9WZN2|S9WZN2_CAMFR
OG0007154	sp|Q9WV80|SNX1_MOUSE	tr|S9X2F2|S9X2F2_CAMFR
OG0007155	sp|Q8BLD6|ANR55_MOUSE	tr|S9X5J4|S9X5J4_CAMFR
OG0007156	sp|Q9DB27|MCTS1_MOUSE	tr|S9X942|S9X942_CAMFR
OG0007157	sp|O88413|TULP3_MOUSE	tr|S9XAD7|S9XAD7_CAMFR
OG0007158	sp|Q8VIJ8|NPRL3_MOUSE	tr|S9XCK9|S9XCK9_CAMFR
OG0007159	sp|Q62465|VAT1_MOUSE	tr|S9XCW4|S9XCW4_CAMFR
OG0007160	sp|Q3V037|CF163_MOUSE	tr|S9XD29|S9XD29_CAMFR
OG0007161	sp|Q9D7V2|LYSM2_MOUSE	tr|S9XEC7|S9XEC7_CAMFR
OG0007162	sp|Q8BJ51|MFS11_MOUSE	tr|S9XF26|S9XF26_CAMFR
OG0007163	sp|Q80X50|UBP2L_MOUSE	tr|S9XFV7|S9XFV7_CAMFR
OG0007164	sp|Q9JJ28|FLII_MOUSE	tr|S9XJA2|S9XJA2_CAMFR
OG0007165	tr|Q8VEU7|Q8VEU7_MOUSE	tr|S9XLX3|S9XLX3_CAMFR
OG0007166	sp|Q9JKS5|HABP4_MOUSE	tr|S9XV50|S9XV50_CAMFR
OG0007167	sp|O09043|NAPSA_MOUSE	tr|S9XW59|S9XW59_CAMFR
OG0007168	sp|Q7TQQ0|O1509_MOUSE	tr|S9XXU3|S9XXU3_CAMFR
OG0007169	sp|Q8QZX0|SBK1_MOUSE	tr|S9Y532|S9Y532_CAMFR
OG0007170	sp|P84089|ERH_MOUSE	tr|S9Y6U7|S9Y6U7_CAMFR
OG0007171	sp|Q3UEN2|SHLD2_MOUSE	tr|S9YA32|S9YA32_CAMFR
OG0007172	sp|Q68EF0|RAB3I_MOUSE	tr|S9YCA8|S9YCA8_CAMFR
OG0007173	sp|Q9JHA8|VWA7_MOUSE	tr|S9YD34|S9YD34_CAMFR
OG0007175	tr|Q8VET1|Q8VET1_MOUSE	tr|S9YRS1|S9YRS1_CAMFR
OG0007176	sp|Q3TYL0|IQAK1_MOUSE	tr|S9YS99|S9YS99_CAMFR
OG0007177	sp|O88737|BSN_MOUSE	tr|T0M3F0|T0M3F0_CAMFR
OG0007178	sp|O70491|STRA6_MOUSE	tr|T0M6J9|T0M6J9_CAMFR
OG0007179	sp|B2RRD7|BRPF1_MOUSE	tr|T0MEZ9|T0MEZ9_CAMFR
OG0007180	sp|Q99MD9|NASP_MOUSE	tr|T0NIL2|T0NIL2_CAMFR
OG0007181	sp|Q9JKC7|AP4M1_MOUSE	tr|T0NK26|T0NK26_CAMFR
OG0007182	sp|Q8K093|TRHDE_MOUSE	tr|T0NMZ0|T0NMZ0_CAMFR
OG0007183	sp|Q50L43|PA24D_MOUSE	tr|T0NPT8|T0NPT8_CAMFR
OG0007184	sp|Q8CGC7|SYEP_MOUSE	tr|T0NSQ3|T0NSQ3_CAMFR
OG0007185	tr|A2ADB2|A2ADB2_MOUSE	tr|T0NSS9|T0NSS9_CAMFR
OG0007186	sp|Q6R5N8|TLR13_MOUSE	tr|S9W8G2|S9W8G2_CAMFR
OG0007187	sp|P81122|IRS2_MOUSE	tr|S9WAM4|S9WAM4_CAMFR
OG0007188	sp|Q9JIF7|COPB_MOUSE	tr|S9WBQ2|S9WBQ2_CAMFR
OG0007189	sp|P09793|CTLA4_MOUSE	tr|S9WCD2|S9WCD2_CAMFR
OG0007190	sp|Q9EQP6|ARRC_MOUSE	tr|S9WDL4|S9WDL4_CAMFR
OG0007191	sp|P12656|TSHB_MOUSE	tr|S9WDR7|S9WDR7_CAMFR
OG0007192	sp|Q9Z2J6|PD2R2_MOUSE	tr|S9WE41|S9WE41_CAMFR
OG0007193	tr|Q8BJX2|Q8BJX2_MOUSE	tr|S9WFA4|S9WFA4_CAMFR
OG0007194	sp|Q3KNL4|CJ053_MOUSE	tr|S9WI14|S9WI14_CAMFR
OG0007195	sp|Q8CFU8|T53I2_MOUSE	tr|S9WIA2|S9WIA2_CAMFR
OG0007196	sp|A2AIV2|VIR_MOUSE	tr|S9WIG0|S9WIG0_CAMFR
OG0007197	sp|P61807|SNN_MOUSE	tr|S9WJI9|S9WJI9_CAMFR
OG0007198	sp|Q3LRV9|TRML4_MOUSE	tr|S9WK80|S9WK80_CAMFR
OG0007199	sp|Q9QYM9|TEFF2_MOUSE	tr|S9WLL7|S9WLL7_CAMFR
OG0007200	sp|Q80U62|RUBIC_MOUSE	tr|S9WPU6|S9WPU6_CAMFR
OG0007201	sp|Q3UNN8|PLD5_MOUSE	tr|S9WPZ2|S9WPZ2_CAMFR
OG0007202	sp|O35633|VIAAT_MOUSE	tr|S9WS03|S9WS03_CAMFR
OG0007203	sp|Q8BR63|F177A_MOUSE	tr|S9WUB6|S9WUB6_CAMFR
OG0007204	sp|Q8VCX5|MICU1_MOUSE	tr|S9WZ84|S9WZ84_CAMFR
OG0007205	sp|P52875|TM165_MOUSE	tr|S9X792|S9X792_CAMFR
OG0007206	sp|Q9D2H6|SP2_MOUSE	tr|S9X9T2|S9X9T2_CAMFR
OG0007207	sp|Q9D4G2|HSF2B_MOUSE	tr|S9XCQ9|S9XCQ9_CAMFR
OG0007208	sp|Q99N94|RM09_MOUSE	tr|S9XFQ3|S9XFQ3_CAMFR
OG0007209	tr|A2AJW5|A2AJW5_MOUSE	tr|S9XH68|S9XH68_CAMFR
OG0007210	sp|Q8R191|SNG3_MOUSE	tr|S9XLH0|S9XLH0_CAMFR
OG0007211	sp|O70372|TERT_MOUSE	tr|S9XPE4|S9XPE4_CAMFR
OG0007212	sp|A2AHC3|CAMP1_MOUSE	tr|S9XPJ1|S9XPJ1_CAMFR
OG0007213	sp|Q91Z58|CF132_MOUSE	tr|S9XY92|S9XY92_CAMFR
OG0007214	sp|Q8QZT1|THIL_MOUSE	tr|S9XZR9|S9XZR9_CAMFR
OG0007215	sp|Q8VEA6|CRDL2_MOUSE	tr|S9Y7R7|S9Y7R7_CAMFR
