Orthogroup	Mus_musculus	Vicugna_pacos
OG0007381	sp|Q60676|PPP5_MOUSE	tr|A0A6I9IEM6|A0A6I9IEM6_VICPA
OG0007382	sp|Q60739|BAG1_MOUSE	tr|A0A6J3AGZ2|A0A6J3AGZ2_VICPA
OG0007383	sp|Q640P7|TBCC1_MOUSE	tr|A0A6J0AGR0|A0A6J0AGR0_VICPA
OG0007384	sp|Q6PEM6|GRM2B_MOUSE	tr|A0A6J0AWP7|A0A6J0AWP7_VICPA
OG0007385	sp|Q6PFY8|TRI45_MOUSE	tr|A0A6I9IJ73|A0A6I9IJ73_VICPA
OG0007386	sp|Q6PGH4|F222A_MOUSE	tr|A0A6I9I6H9|A0A6I9I6H9_VICPA
OG0007387	tr|Q7TNL7|Q7TNL7_MOUSE	tr|A0A6J0B4H1|A0A6J0B4H1_VICPA
OG0007388	sp|Q7TPN9|PRR14_MOUSE	tr|A0A6J3BDF2|A0A6J3BDF2_VICPA
OG0007389	sp|Q810U4|NRCAM_MOUSE	tr|A0A6J3APH6|A0A6J3APH6_VICPA
OG0007390	sp|Q8BGF3|DAA10_MOUSE	tr|A0A6J3ACH4|A0A6J3ACH4_VICPA
OG0007391	sp|Q8BK84|DUS29_MOUSE	tr|A0A6J0ASM5|A0A6J0ASM5_VICPA
OG0007392	sp|Q8BU14|SEC62_MOUSE	tr|A0A6I9I2J9|A0A6I9I2J9_VICPA
OG0007393	sp|Q8CG85|MAMC2_MOUSE	tr|A0A6I9ICM3|A0A6I9ICM3_VICPA
OG0007394	sp|Q8R3G9|TSN8_MOUSE	tr|A0A6I9HYY7|A0A6I9HYY7_VICPA
OG0007395	sp|Q8R411|MYCT1_MOUSE	tr|A0A6I9HX07|A0A6I9HX07_VICPA
OG0007396	sp|Q8R493|ACHB4_MOUSE	tr|A0A6I9ID48|A0A6I9ID48_VICPA
OG0007397	sp|Q8VEH6|ZNG1_MOUSE	tr|A0A6I9IP74|A0A6I9IP74_VICPA
OG0007398	sp|Q8WTY4|CPIN1_MOUSE	tr|A0A6J0AXT8|A0A6J0AXT8_VICPA
OG0007399	sp|Q91ZV4|MOGT1_MOUSE	tr|A0A6I9IAV5|A0A6I9IAV5_VICPA
OG0007400	sp|Q9CQV6|MLP3B_MOUSE	tr|A0A6J3BJJ4|A0A6J3BJJ4_VICPA
OG0007401	sp|Q9CY94|PSF3_MOUSE	tr|A0A6I9IKJ4|A0A6I9IKJ4_VICPA
OG0007402	sp|Q9CZB0|C560_MOUSE	tr|A0A6I9IMA4|A0A6I9IMA4_VICPA
OG0007403	sp|Q9D0E5|EFC11_MOUSE	tr|A0A6I9IE47|A0A6I9IE47_VICPA
OG0007404	sp|Q9D0Q7|RM45_MOUSE	tr|A0A6I9IMQ5|A0A6I9IMQ5_VICPA
OG0007405	sp|Q9D174|S18L2_MOUSE	tr|A0A6J0AGA0|A0A6J0AGA0_VICPA
OG0007406	sp|Q9DB15|RM12_MOUSE	tr|A0A6J0AEM9|A0A6J0AEM9_VICPA
OG0007407	sp|Q9ERZ3|ACM3_MOUSE	tr|A0A6J3A251|A0A6J3A251_VICPA
OG0007408	sp|Q9ESN2|TRI39_MOUSE	tr|A0A6I9IP90|A0A6I9IP90_VICPA
OG0007409	sp|Q9JKN5|OLIG1_MOUSE	tr|A0A6I9IQE6|A0A6I9IQE6_VICPA
OG0007410	sp|Q9R0C0|BL1S6_MOUSE	tr|A0A6I9I546|A0A6I9I546_VICPA
OG0007411	sp|Q9R257|HEBP1_MOUSE	tr|A0A6I9I294|A0A6I9I294_VICPA
OG0007412	sp|Q9Z218|DPP6_MOUSE	tr|A0A6J3A7M5|A0A6J3A7M5_VICPA
OG0007413	sp|Q9Z239|PLM_MOUSE	tr|A0A6J0B0Y8|A0A6J0B0Y8_VICPA
OG0007414	tr|A2A3U9|A2A3U9_MOUSE	tr|A0A6J3AHI4|A0A6J3AHI4_VICPA
OG0007415	sp|O08843|LST1_MOUSE	tr|A0A6J3BHJ1|A0A6J3BHJ1_VICPA
OG0007416	sp|O08899|RGS4_MOUSE	tr|A0A6I9IFE4|A0A6I9IFE4_VICPA
OG0007417	sp|P06745|G6PI_MOUSE	tr|A0A6I9IRQ4|A0A6I9IRQ4_VICPA
OG0007418	sp|P10629|HXC6_MOUSE	tr|A0A6I9I6W8|A0A6I9I6W8_VICPA
OG0007419	sp|P11725|OTC_MOUSE	tr|A0A6I9IJ23|A0A6I9IJ23_VICPA
OG0007420	sp|P12025|MK_MOUSE	tr|A0A6J3BL45|A0A6J3BL45_VICPA
OG0007421	sp|P15655|FGF2_MOUSE	tr|A0A6J3BKG4|A0A6J3BKG4_VICPA
OG0007422	sp|P27545|CERS1_MOUSE	tr|A0A6I9I0E2|A0A6I9I0E2_VICPA
OG0007423	sp|P42859|HD_MOUSE	tr|A0A6J3B9T6|A0A6J3B9T6_VICPA
OG0007424	sp|P49717|MCM4_MOUSE	tr|A0A6I9I9G7|A0A6I9I9G7_VICPA
OG0007425	sp|P52633|STAT6_MOUSE	tr|A0A6J0AZG7|A0A6J0AZG7_VICPA
OG0007426	sp|P52785|GUC2E_MOUSE	tr|A0A6I9ISK6|A0A6I9ISK6_VICPA
OG0007427	sp|P97459|NPAS1_MOUSE	tr|A0A6J3AVD5|A0A6J3AVD5_VICPA
OG0007428	sp|Q02650|PAX5_MOUSE	tr|A0A6I9I8I0|A0A6I9I8I0_VICPA
OG0007429	sp|Q0GGX2|ZN541_MOUSE	tr|A0A6I9IEV7|A0A6I9IEV7_VICPA
OG0007430	sp|Q3THF9|CQ10B_MOUSE	tr|A0A6I9ILG8|A0A6I9ILG8_VICPA
OG0007431	sp|Q3U213|SRAC1_MOUSE	tr|A0A6I9HYN5|A0A6I9HYN5_VICPA
OG0007432	tr|Q3UQ24|Q3UQ24_MOUSE	tr|A0A6J3AM08|A0A6J3AM08_VICPA
OG0007433	sp|Q3UR32|P2RX3_MOUSE	tr|A0A6I9IK05|A0A6I9IK05_VICPA
OG0007434	sp|Q3USQ7|SYN1L_MOUSE	tr|A0A6I9I8C5|A0A6I9I8C5_VICPA
OG0007435	sp|Q3V0F0|RIMB3_MOUSE	tr|A0A6J3AAB2|A0A6J3AAB2_VICPA
OG0007436	sp|Q4VAA2|CDV3_MOUSE	tr|A0A6J3AJG5|A0A6J3AJG5_VICPA
OG0007437	sp|Q569Z6|TR150_MOUSE	tr|A0A6J3B3A4|A0A6J3B3A4_VICPA
OG0007438	sp|Q5U4D8|SC5A6_MOUSE	tr|A0A6J3B4T0|A0A6J3B4T0_VICPA
OG0007439	sp|Q61880|DMC1_MOUSE	tr|A0A6J0ALZ5|A0A6J0ALZ5_VICPA
OG0007440	sp|Q62010|OVGP1_MOUSE	tr|A0A6I9ISL2|A0A6I9ISL2_VICPA
OG0007441	sp|Q64669|NQO1_MOUSE	tr|A0A6I9I4X5|A0A6I9I4X5_VICPA
OG0007442	sp|Q673H1|TUSC1_MOUSE	tr|A0A6I9IKK3|A0A6I9IKK3_VICPA
OG0007443	sp|Q6KAS7|ZN521_MOUSE	tr|A0A6J3BLD5|A0A6J3BLD5_VICPA
OG0007444	tr|Q6P9N8|Q6P9N8_MOUSE	tr|A0A6J0AJB1|A0A6J0AJB1_VICPA
OG0007445	sp|Q8BG21|FLOWR_MOUSE	tr|A0A6J0AYZ2|A0A6J0AYZ2_VICPA
OG0007446	tr|Q8BG98|Q8BG98_MOUSE	tr|A0A6J3B851|A0A6J3B851_VICPA
OG0007447	sp|Q8BP56|PGGHG_MOUSE	tr|A0A6I9IRR1|A0A6I9IRR1_VICPA
OG0007448	sp|Q8BVI5|STX16_MOUSE	tr|A0A6I9IJK0|A0A6I9IJK0_VICPA
OG0007449	sp|Q8BX35|TNR27_MOUSE	tr|A0A6J3A9R2|A0A6J3A9R2_VICPA
OG0007450	sp|Q8CDD8|KCD20_MOUSE	tr|A0A6I9I2X1|A0A6I9I2X1_VICPA
OG0007451	sp|Q8CDG3|VCIP1_MOUSE	tr|A0A6I9I7Y2|A0A6I9I7Y2_VICPA
OG0007452	sp|Q8CFJ7|S2545_MOUSE	tr|A0A6J0B263|A0A6J0B263_VICPA
OG0007453	sp|Q8CGC6|RBM28_MOUSE	tr|A0A6J0AH51|A0A6J0AH51_VICPA
OG0007454	sp|Q8R3L5|SO3A1_MOUSE	tr|A0A6J3BKX5|A0A6J3BKX5_VICPA
OG0007455	sp|Q8R3P2|DTX2_MOUSE	tr|A0A6J0AHD8|A0A6J0AHD8_VICPA
OG0007456	sp|Q8VE42|ANR49_MOUSE	tr|A0A6J3AC63|A0A6J3AC63_VICPA
OG0007457	sp|Q91V27|MELPH_MOUSE	tr|A0A6J3AKE6|A0A6J3AKE6_VICPA
OG0007458	sp|Q91WC9|DGLB_MOUSE	tr|A0A6I9IH43|A0A6I9IH43_VICPA
OG0007459	sp|Q91XD8|S2538_MOUSE	tr|A0A6I9I3C8|A0A6I9I3C8_VICPA
OG0007460	sp|Q91YR9|PTGR1_MOUSE	tr|A0A6I9IJT0|A0A6I9IJT0_VICPA
OG0007461	sp|Q920B9|SP16H_MOUSE	tr|A0A6I9IQW4|A0A6I9IQW4_VICPA
OG0007462	sp|Q99JW2|ACY1_MOUSE	tr|A0A6J0ABD9|A0A6J0ABD9_VICPA
OG0007463	sp|Q99JY4|TRABD_MOUSE	tr|A0A6I9IHQ0|A0A6I9IHQ0_VICPA
OG0007464	sp|Q9CPR5|RM15_MOUSE	tr|A0A6I9I9B8|A0A6I9I9B8_VICPA
OG0007465	sp|Q9CQ71|RFA3_MOUSE	tr|A0A6I9IDB9|A0A6I9IDB9_VICPA
OG0007466	sp|Q9CZX2|CEP89_MOUSE	tr|A0A6I9IH71|A0A6I9IH71_VICPA
OG0007467	sp|Q9DBX1|RGCC_MOUSE	tr|A0A6J3B376|A0A6J3B376_VICPA
OG0007468	sp|Q9DCC8|TOM20_MOUSE	tr|A0A6J3A3C9|A0A6J3A3C9_VICPA
OG0007469	sp|Q9DCJ7|AKIP_MOUSE	tr|A0A6I9HWR4|A0A6I9HWR4_VICPA
OG0007470	sp|Q9ER73|ELP4_MOUSE	tr|A0A6J3AWM9|A0A6J3AWM9_VICPA
OG0007471	tr|Q9ERL0|Q9ERL0_MOUSE	tr|A0A6J3BF02|A0A6J3BF02_VICPA
OG0007472	sp|Q9JMB1|THEG_MOUSE	tr|A0A6J3A651|A0A6J3A651_VICPA
OG0007473	tr|Q9R0U9|Q9R0U9_MOUSE	tr|A0A6J3AQX0|A0A6J3AQX0_VICPA
OG0007474	sp|Q9WTY1|PDCD7_MOUSE	tr|A0A6I9IG67|A0A6I9IG67_VICPA
OG0007475	sp|Q9WUP1|RAMP3_MOUSE	tr|A0A6I9IMR3|A0A6I9IMR3_VICPA
OG0007476	tr|A0A494BAC1|A0A494BAC1_MOUSE	tr|A0A6I9IIM3|A0A6I9IIM3_VICPA
OG0007477	sp|D3Z338|TM262_MOUSE	tr|A0A6J3BKF1|A0A6J3BKF1_VICPA
OG0007478	tr|E9PX37|E9PX37_MOUSE	tr|A0A6I9ID47|A0A6I9ID47_VICPA
OG0007479	sp|E9Q557|DESP_MOUSE	tr|A0A6J3BA33|A0A6J3BA33_VICPA
OG0007480	sp|E9Q7E2|ARID2_MOUSE	tr|A0A6I9I3Z2|A0A6I9I3Z2_VICPA
OG0007481	sp|O08992|SDCB1_MOUSE	tr|A0A6I9I9I2|A0A6I9I9I2_VICPA
OG0007482	sp|O09105|NDF4_MOUSE	tr|A0A6I9I733|A0A6I9I733_VICPA
OG0007483	sp|O35136|NCAM2_MOUSE	tr|A0A6I9IL80|A0A6I9IL80_VICPA
OG0007484	sp|O35393|EFNB3_MOUSE	tr|A0A6I9IQ17|A0A6I9IQ17_VICPA
OG0007485	sp|O55042|SYUA_MOUSE	tr|A0A6J3BKG9|A0A6J3BKG9_VICPA
OG0007486	sp|O55188|DMP1_MOUSE	tr|A0A6J3BDE0|A0A6J3BDE0_VICPA
OG0007487	sp|O88273|GREM2_MOUSE	tr|A0A6J3BN51|A0A6J3BN51_VICPA
OG0007488	sp|P0C5E4|PTPRQ_MOUSE	tr|A0A6J3AZD6|A0A6J3AZD6_VICPA
OG0007489	sp|P24622|CRYAA_MOUSE	tr|A0A6J3B7H5|A0A6J3B7H5_VICPA
OG0007490	sp|P28357|HXD9_MOUSE	tr|A0A6J3AK98|A0A6J3AK98_VICPA
OG0007491	sp|P43883|PLIN2_MOUSE	tr|A0A6J0ANM5|A0A6J0ANM5_VICPA
OG0007492	sp|P61329|FGF12_MOUSE	tr|A0A6I9I1B5|A0A6I9I1B5_VICPA
OG0007493	sp|P70255|NFIC_MOUSE	tr|A0A6J3BEQ8|A0A6J3BEQ8_VICPA
OG0007494	sp|P97348|RHOD_MOUSE	tr|A0A6J0ASA9|A0A6J0ASA9_VICPA
OG0007495	sp|P97504|BMX_MOUSE	tr|A0A6J2ZYQ8|A0A6J2ZYQ8_VICPA
OG0007496	sp|Q0VEE6|ZN800_MOUSE	tr|A0A6I9I5S7|A0A6I9I5S7_VICPA
OG0007497	sp|Q14BU0|UCMA_MOUSE	tr|A0A6J0ATG6|A0A6J0ATG6_VICPA
OG0007498	sp|Q32NZ6|TMC5_MOUSE	tr|A0A6J0AS36|A0A6J0AS36_VICPA
OG0007499	tr|Q3UKW5|Q3UKW5_MOUSE	tr|A0A6J0AWU1|A0A6J0AWU1_VICPA
OG0007500	sp|Q5RKZ7|MOCS1_MOUSE	tr|A0A6J3BF31|A0A6J3BF31_VICPA
OG0007501	sp|Q5SPW0|VPS54_MOUSE	tr|A0A6I9I252|A0A6I9I252_VICPA
OG0007502	sp|Q5SS91|SUN3_MOUSE	tr|A0A6J3A235|A0A6J3A235_VICPA
OG0007503	sp|Q61586|GPAT1_MOUSE	tr|A0A6I9I2S3|A0A6I9I2S3_VICPA
OG0007504	sp|Q6A044|EREP2_MOUSE	tr|A0A6J3A2U8|A0A6J3A2U8_VICPA
OG0007505	sp|Q6SJE0|GFRAL_MOUSE	tr|A0A6I9IFF8|A0A6I9IFF8_VICPA
OG0007506	sp|Q6U7R4|TIMD4_MOUSE	tr|A0A6I9IFW0|A0A6I9IFW0_VICPA
OG0007507	sp|Q80W68|KIRR1_MOUSE	tr|A0A6J0B0Y1|A0A6J0B0Y1_VICPA
OG0007508	sp|Q8BGM7|AAKG3_MOUSE	tr|A0A6J3AJW6|A0A6J3AJW6_VICPA
OG0007509	tr|Q8BQ46|Q8BQ46_MOUSE	tr|A0A6J0B5L9|A0A6J0B5L9_VICPA
OG0007510	sp|Q8BVA2|TM222_MOUSE	tr|A0A6I9HX94|A0A6I9HX94_VICPA
OG0007511	sp|Q8BVW3|TRI14_MOUSE	tr|A0A6J3AFI7|A0A6J3AFI7_VICPA
OG0007512	sp|Q8C119|NDNF_MOUSE	tr|A0A6I9IRA1|A0A6I9IRA1_VICPA
OG0007513	sp|Q8C2R7|PIGM_MOUSE	tr|A0A6I9IM78|A0A6I9IM78_VICPA
OG0007514	sp|Q8JZR4|EAA5_MOUSE	tr|A0A6I9I327|A0A6I9I327_VICPA
OG0007515	sp|Q8K1T6|LY66E_MOUSE	tr|A0A6I9IPH9|A0A6I9IPH9_VICPA
OG0007516	sp|Q8K2Z4|CND1_MOUSE	tr|A0A6J0ARQ6|A0A6J0ARQ6_VICPA
OG0007517	sp|Q8K4Q6|NEIL1_MOUSE	tr|A0A6J0AN07|A0A6J0AN07_VICPA
OG0007519	sp|Q91VS7|MGST1_MOUSE	tr|A0A6I9I1G0|A0A6I9I1G0_VICPA
OG0007520	sp|Q91WE1|SNX15_MOUSE	tr|A0A6I9IR54|A0A6I9IR54_VICPA
OG0007521	sp|Q91WG3|TRUB2_MOUSE	tr|A0A6I9I7F1|A0A6I9I7F1_VICPA
OG0007522	sp|Q921F2|TADBP_MOUSE	tr|A0A6I9HWV1|A0A6I9HWV1_VICPA
OG0007523	sp|Q99K28|ARFG2_MOUSE	tr|A0A6J3BMB0|A0A6J3BMB0_VICPA
OG0007524	sp|Q9CQA1|TPPC5_MOUSE	tr|A0A6J0AM21|A0A6J0AM21_VICPA
OG0007525	sp|Q9CQA6|CHCH1_MOUSE	tr|A0A6I9IU53|A0A6I9IU53_VICPA
OG0007526	sp|Q9CR64|KISHA_MOUSE	tr|A0A6I9HZ70|A0A6I9HZ70_VICPA
OG0007527	sp|Q9CWU0|TDR12_MOUSE	tr|A0A6J3A2P8|A0A6J3A2P8_VICPA
OG0007528	sp|Q9D2C9|SNPC3_MOUSE	tr|A0A6I9ICL2|A0A6I9ICL2_VICPA
OG0007529	sp|Q9D2J7|ANKE1_MOUSE	tr|A0A6J3AC93|A0A6J3AC93_VICPA
OG0007530	sp|Q9DBG1|CP27A_MOUSE	tr|A0A6I9I9W0|A0A6I9I9W0_VICPA
OG0007531	sp|Q9EP82|WDR4_MOUSE	tr|A0A6J0ALP3|A0A6J0ALP3_VICPA
OG0007532	sp|Q9EQH3|VPS35_MOUSE	tr|A0A6I9IDP2|A0A6I9IDP2_VICPA
OG0007533	sp|Q9JKD8|TBX21_MOUSE	tr|A0A6I9ISX8|A0A6I9ISX8_VICPA
OG0007534	sp|Q9JM90|STAP1_MOUSE	tr|A0A6J0B3M9|A0A6J0B3M9_VICPA
OG0007535	sp|Q9R1A3|NET3_MOUSE	tr|A0A6J3B6U8|A0A6J3B6U8_VICPA
OG0007536	sp|Q9WVE8|PACN2_MOUSE	tr|A0A6I9IB33|A0A6I9IB33_VICPA
OG0007537	sp|Q9Z275|RLBP1_MOUSE	tr|A0A6I9I0D1|A0A6I9I0D1_VICPA
OG0007538	sp|Q9Z2G0|FEM1B_MOUSE	tr|A0A6I9II84|A0A6I9II84_VICPA
OG0007539	tr|A0A1B0GS00|A0A1B0GS00_MOUSE	tr|A0A6J3AZK7|A0A6J3AZK7_VICPA
OG0007540	sp|A2A259|PK2L1_MOUSE	tr|A0A6J3AYK7|A0A6J3AYK7_VICPA
OG0007541	sp|A2AKX3|SETX_MOUSE	tr|A0A6J3AJ09|A0A6J3AJ09_VICPA
OG0007542	sp|A2AQ25|SKT_MOUSE	tr|A0A6J0AQS2|A0A6J0AQS2_VICPA
OG0007543	sp|A2AVR2|MROH7_MOUSE	tr|A0A6J3B618|A0A6J3B618_VICPA
OG0007544	sp|B2RW88|PRR19_MOUSE	tr|A0A6I9IER2|A0A6I9IER2_VICPA
OG0007545	sp|D3YY91|LLR1_MOUSE	tr|A0A6J3ANT2|A0A6J3ANT2_VICPA
OG0007546	tr|E9QAW0|E9QAW0_MOUSE	tr|A0A6J3BDV5|A0A6J3BDV5_VICPA
OG0007547	sp|O54794|AQP7_MOUSE	tr|A0A6I9INS7|A0A6I9INS7_VICPA
OG0007548	sp|O70578|CCG1_MOUSE	tr|A0A6J3B7P1|A0A6J3B7P1_VICPA
OG0007549	sp|P09405|NUCL_MOUSE	tr|A0A6I9IAY6|A0A6I9IAY6_VICPA
OG0007550	sp|P15261|INGR1_MOUSE	tr|A0A6J0AEA2|A0A6J0AEA2_VICPA
OG0007551	sp|P15375|MYF6_MOUSE	tr|A0A6I9HZH9|A0A6I9HZH9_VICPA
OG0007552	sp|P15620|ZN271_MOUSE	tr|A0A6J0AGT2|A0A6J0AGT2_VICPA
OG0007553	sp|P22366|MYD88_MOUSE	tr|A0A6J0ACE8|A0A6J0ACE8_VICPA
OG0007554	sp|P30416|FKBP4_MOUSE	tr|A0A6J3A013|A0A6J3A013_VICPA
OG0007555	sp|P35419|PERT_MOUSE	tr|A0A6J3B7C4|A0A6J3B7C4_VICPA
OG0007556	sp|P49452|CENPC_MOUSE	tr|A0A6I9IPP9|A0A6I9IPP9_VICPA
OG0007557	sp|P50615|BTG3_MOUSE	tr|A0A6I9INC2|A0A6I9INC2_VICPA
OG0007558	sp|P51162|FABP6_MOUSE	tr|A0A6I9IFX0|A0A6I9IFX0_VICPA
OG0007559	sp|P70224|GIMA1_MOUSE	tr|A0A6J0AD28|A0A6J0AD28_VICPA
OG0007560	sp|P70245|EBP_MOUSE	tr|A0A6J0AWA0|A0A6J0AWA0_VICPA
OG0007561	sp|P70279|SURF6_MOUSE	tr|A0A6J0B1I3|A0A6J0B1I3_VICPA
OG0007562	sp|P97399|DSPP_MOUSE	tr|A0A6J3B4Z3|A0A6J3B4Z3_VICPA
OG0007563	sp|P97814|PPIP1_MOUSE	tr|A0A6I9ICB2|A0A6I9ICB2_VICPA
OG0007564	sp|Q01730|RSU1_MOUSE	tr|A0A6J0AXX8|A0A6J0AXX8_VICPA
OG0007565	sp|Q18PE0|DOK7_MOUSE	tr|A0A6J3B0Y1|A0A6J3B0Y1_VICPA
OG0007566	sp|Q32LZ8|PLPL5_MOUSE	tr|A0A6J3A315|A0A6J3A315_VICPA
OG0007567	sp|Q3U6Q4|PI3R6_MOUSE	tr|A0A6J3AE26|A0A6J3AE26_VICPA
OG0007568	sp|Q3UHD9|AGAP2_MOUSE	tr|A0A6J3AFW6|A0A6J3AFW6_VICPA
OG0007569	sp|Q3UZ18|ICE2_MOUSE	tr|A0A6J0AP23|A0A6J0AP23_VICPA
OG0007570	sp|Q505F1|NR2C1_MOUSE	tr|A0A6J0AY50|A0A6J0AY50_VICPA
OG0007571	sp|Q5SSZ5|TENS3_MOUSE	tr|A0A6J2ZZU5|A0A6J2ZZU5_VICPA
OG0007572	sp|Q5SUQ9|CTC1_MOUSE	tr|A0A6J0B1X4|A0A6J0B1X4_VICPA
OG0007573	sp|Q60700|M3K12_MOUSE	tr|A0A6J3AZ37|A0A6J3AZ37_VICPA
OG0007574	sp|Q61190|I10R2_MOUSE	tr|A0A6J3BKC3|A0A6J3BKC3_VICPA
OG0007575	sp|Q62241|RU1C_MOUSE	tr|A0A6J3BB02|A0A6J3BB02_VICPA
OG0007576	sp|Q68EF8|RPGFL_MOUSE	tr|A0A6J3B9F1|A0A6J3B9F1_VICPA
OG0007577	sp|Q6PFX6|CAD24_MOUSE	tr|A0A6J3APV2|A0A6J3APV2_VICPA
OG0007578	sp|Q6S5C2|GNPTG_MOUSE	tr|A0A6I9I7C8|A0A6I9I7C8_VICPA
OG0007579	sp|Q80XC6|NRDE2_MOUSE	tr|A0A6I9IEE0|A0A6I9IEE0_VICPA
OG0007580	sp|Q8BFR1|ZCCHL_MOUSE	tr|A0A6J3ACF7|A0A6J3ACF7_VICPA
OG0007581	sp|Q8BKT6|TSN12_MOUSE	tr|A0A6J0AGP7|A0A6J0AGP7_VICPA
OG0007582	sp|Q8BL65|ABLM2_MOUSE	tr|A0A6J3B3P7|A0A6J3B3P7_VICPA
OG0007583	sp|Q8CGB6|TNS2_MOUSE	tr|A0A6I9I6U9|A0A6I9I6U9_VICPA
OG0007584	sp|Q924W5|SMC6_MOUSE	tr|A0A6J0ANH3|A0A6J0ANH3_VICPA
OG0007585	sp|Q99PL5|RRBP1_MOUSE	tr|A0A6J0AKN5|A0A6J0AKN5_VICPA
OG0007586	sp|Q9CX66|NOPC1_MOUSE	tr|A0A6I9I829|A0A6I9I829_VICPA
OG0007587	tr|Q9D809|Q9D809_MOUSE	tr|A0A6I9ILD9|A0A6I9ILD9_VICPA
OG0007588	sp|Q9D9G2|PEBP4_MOUSE	tr|A0A6J0AHM7|A0A6J0AHM7_VICPA
OG0007589	sp|Q9DBG6|RPN2_MOUSE	tr|A0A6J0AH26|A0A6J0AH26_VICPA
OG0007590	sp|Q9JHN8|STK19_MOUSE	tr|A0A6I9IPH0|A0A6I9IPH0_VICPA
OG0007591	sp|Q9QYZ8|DKK2_MOUSE	tr|A0A6I9ITT2|A0A6I9ITT2_VICPA
OG0007592	sp|Q9QZS3|NUMB_MOUSE	tr|A0A6J3AKN8|A0A6J3AKN8_VICPA
OG0007593	sp|Q9Z2C6|UPK1B_MOUSE	tr|A0A6J0APZ0|A0A6J0APZ0_VICPA
OG0007594	sp|Q9Z2D6|MECP2_MOUSE	tr|A0A6I9IQK8|A0A6I9IQK8_VICPA
OG0007595	sp|Q9Z2G6|SE1L1_MOUSE	tr|A0A6I9I8G4|A0A6I9I8G4_VICPA
OG0007597	tr|A0A2R8VKG2|A0A2R8VKG2_MOUSE	tr|A0A6J0B3T9|A0A6J0B3T9_VICPA
OG0007598	sp|A2A5E6|Z385C_MOUSE	tr|A0A6J3B6Q0|A0A6J3B6Q0_VICPA
OG0007599	sp|E9PVB5|TTC17_MOUSE	tr|A0A6I9IHY4|A0A6I9IHY4_VICPA
OG0007600	tr|G3X8Y1|G3X8Y1_MOUSE	tr|A0A6I9I9D5|A0A6I9I9D5_VICPA
OG0007601	tr|G3X904|G3X904_MOUSE	tr|A0A6J0B059|A0A6J0B059_VICPA
OG0007602	tr|J3QNP2|J3QNP2_MOUSE	tr|A0A6I9I0Q4|A0A6I9I0Q4_VICPA
OG0007603	sp|O70326|GREM1_MOUSE	tr|A0A6I9I3P1|A0A6I9I3P1_VICPA
OG0007604	sp|O70479|BACD2_MOUSE	tr|A0A6J3B2J7|A0A6J3B2J7_VICPA
OG0007605	sp|P35505|FAAA_MOUSE	tr|A0A6J0APQ6|A0A6J0APQ6_VICPA
OG0007606	sp|P47757|CAPZB_MOUSE	tr|A0A6J3AYB1|A0A6J3AYB1_VICPA
OG0007607	sp|P50516|VATA_MOUSE	tr|A0A6I9IGL8|A0A6I9IGL8_VICPA
OG0007608	sp|P59808|SASH1_MOUSE	tr|A0A6J0AWS8|A0A6J0AWS8_VICPA
OG0007610	sp|Q04998|INHBA_MOUSE	tr|A0A6I9I0H0|A0A6I9I0H0_VICPA
OG0007611	sp|Q3U3V8|XRRA1_MOUSE	tr|A0A6J3AUX1|A0A6J3AUX1_VICPA
OG0007612	sp|Q4VAB4|CNPY1_MOUSE	tr|A0A6I9IGJ3|A0A6I9IGJ3_VICPA
OG0007613	sp|Q5RJG7|ISPD_MOUSE	tr|A0A6J3ABI0|A0A6J3ABI0_VICPA
OG0007614	sp|Q60779|DRC4_MOUSE	tr|A0A6J0ATL3|A0A6J0ATL3_VICPA
OG0007615	sp|Q64689|SIA8C_MOUSE	tr|A0A6I9IAS0|A0A6I9IAS0_VICPA
OG0007616	sp|Q68FF7|SLAI1_MOUSE	tr|A0A6J0AR58|A0A6J0AR58_VICPA
OG0007617	sp|Q6B9Z0|IGFL_MOUSE	tr|A0A6J3AWS6|A0A6J3AWS6_VICPA
OG0007618	tr|Q6IMB2|Q6IMB2_MOUSE	tr|A0A6I9HXI5|A0A6I9HXI5_VICPA
OG0007619	sp|Q6P2L6|NSD3_MOUSE	tr|A0A6I9I0L9|A0A6I9I0L9_VICPA
OG0007620	sp|Q6Y4S4|KISS1_MOUSE	tr|A0A6J3BHJ0|A0A6J3BHJ0_VICPA
OG0007621	sp|Q7TMM8|PAR16_MOUSE	tr|A0A6I9IDL5|A0A6I9IDL5_VICPA
OG0007622	sp|Q7TPD3|ROBO2_MOUSE	tr|A0A6J3ACG4|A0A6J3ACG4_VICPA
OG0007623	sp|Q7TPM5|SACA9_MOUSE	tr|A0A6J3AJ24|A0A6J3AJ24_VICPA
OG0007624	sp|Q8BHA0|IN80C_MOUSE	tr|A0A6J0AH68|A0A6J0AH68_VICPA
OG0007625	sp|Q8BI55|DYRK4_MOUSE	tr|A0A6J2ZYV7|A0A6J2ZYV7_VICPA
OG0007626	sp|Q8BIL5|HOOK1_MOUSE	tr|A0A6I9I386|A0A6I9I386_VICPA
OG0007627	sp|Q8BMI3|GGA3_MOUSE	tr|A0A6J0AD48|A0A6J0AD48_VICPA
OG0007628	sp|Q8BQY8|HUS1_MOUSE	tr|A0A6I9INE5|A0A6I9INE5_VICPA
OG0007629	sp|Q8BTF7|DNLI4_MOUSE	tr|A0A6I9IKV5|A0A6I9IKV5_VICPA
