Orthogroup	Mus_musculus	Felis_catus
OG0007598	sp|A7M7C7|SKOR2_MOUSE	tr|A0A337SGB5|A0A337SGB5_FELCA
OG0007599	sp|Q9CUX1|P52K_MOUSE	tr|A0A337SK18|A0A337SK18_FELCA
OG0007600	sp|Q99N91|RM34_MOUSE	tr|A0A337SMN2|A0A337SMN2_FELCA
OG0007601	sp|Q8CCJ4|AMER2_MOUSE	tr|A0A337SPX5|A0A337SPX5_FELCA
OG0007602	sp|P10711|TCEA1_MOUSE	tr|A0A337SRR0|A0A337SRR0_FELCA
OG0007603	sp|O09061|PSB1_MOUSE	tr|A0A5F5XFT3|A0A5F5XFT3_FELCA
OG0007604	sp|Q91VF5|EMID1_MOUSE	tr|A0A5F5XFW0|A0A5F5XFW0_FELCA
OG0007605	sp|Q9D684|RIN2_MOUSE	tr|A0A5F5XHY7|A0A5F5XHY7_FELCA
OG0007606	sp|F6XZJ7|SAM15_MOUSE	tr|A0A5F5XPZ0|A0A5F5XPZ0_FELCA
OG0007607	sp|A2AQ25|SKT_MOUSE	tr|A0A5F5XQW9|A0A5F5XQW9_FELCA
OG0007608	sp|Q8VCA5|TMPS4_MOUSE	tr|A0A5F5XTS6|A0A5F5XTS6_FELCA
OG0007609	sp|Q925F4|RNF37_MOUSE	tr|A0A5F5Y0J1|A0A5F5Y0J1_FELCA
OG0007610	sp|P58682|TLR8_MOUSE	tr|B2BE52|B2BE52_FELCA
OG0007611	sp|P11378|STP2_MOUSE	tr|B3LF33|B3LF33_FELCA
OG0007612	sp|Q9D752|MD2L2_MOUSE	tr|M3VU10|M3VU10_FELCA
OG0007613	sp|Q8BVA4|LMOD1_MOUSE	tr|M3VUS5|M3VUS5_FELCA
OG0007614	sp|Q61470|CD37_MOUSE	tr|M3VWB3|M3VWB3_FELCA
OG0007615	sp|Q8CD92|TTC27_MOUSE	tr|M3VWB4|M3VWB4_FELCA
OG0007616	sp|Q9WTN3|SRBP1_MOUSE	tr|M3VXN9|M3VXN9_FELCA
OG0007617	sp|Q9ER65|CSTN2_MOUSE	tr|M3VYH0|M3VYH0_FELCA
OG0007618	sp|Q3V1I0|LYG2_MOUSE	tr|M3W055|M3W055_FELCA
OG0007619	sp|P62196|PRS8_MOUSE	tr|M3W0G3|M3W0G3_FELCA
OG0007620	sp|Q8BNN1|SPA2L_MOUSE	tr|M3W0Z3|M3W0Z3_FELCA
OG0007621	sp|Q9Z1R2|BAG6_MOUSE	tr|M3W2A9|M3W2A9_FELCA
OG0007622	sp|Q9JMF7|DOPP1_MOUSE	tr|M3W4W2|M3W4W2_FELCA
OG0007623	sp|Q8BT35|MTLN_MOUSE	tr|M3W534|M3W534_FELCA
OG0007624	sp|Q8VEL9|REM2_MOUSE	tr|M3W684|M3W684_FELCA
OG0007625	sp|Q99PN0|SC5A5_MOUSE	tr|M3W7V1|M3W7V1_FELCA
OG0007626	sp|P37172|ACVR1_MOUSE	tr|M3W8V8|M3W8V8_FELCA
OG0007627	sp|Q8VDD9|PHIP_MOUSE	tr|M3WBQ4|M3WBQ4_FELCA
OG0007628	sp|Q7TPN9|PRR14_MOUSE	tr|M3WC57|M3WC57_FELCA
OG0007629	sp|Q8BI17|SH2D7_MOUSE	tr|M3WDE8|M3WDE8_FELCA
OG0007630	sp|Q8VCJ6|MRGRF_MOUSE	tr|M3WE43|M3WE43_FELCA
OG0007631	sp|Q5U4C9|DYRK2_MOUSE	tr|M3WEG8|M3WEG8_FELCA
OG0007632	sp|P59438|HPS5_MOUSE	tr|M3WEL0|M3WEL0_FELCA
OG0007633	sp|Q2VPU4|MLXIP_MOUSE	tr|M3WGC6|M3WGC6_FELCA
OG0007634	sp|Q9ESC8|AFF4_MOUSE	tr|M3WGX3|M3WGX3_FELCA
OG0007635	sp|Q3TMV7|PYRD1_MOUSE	tr|M3WHX3|M3WHX3_FELCA
OG0007636	sp|Q8BLH7|HIRP3_MOUSE	tr|M3WK70|M3WK70_FELCA
OG0007637	sp|Q499E4|DZI1L_MOUSE	tr|M3WL84|M3WL84_FELCA
OG0007638	sp|Q8BW72|KDM4A_MOUSE	tr|M3WLZ4|M3WLZ4_FELCA
OG0007639	sp|Q9D871|CEA18_MOUSE	tr|M3WR81|M3WR81_FELCA
OG0007640	sp|Q9CPT5|NOP16_MOUSE	tr|M3WSL1|M3WSL1_FELCA
OG0007641	sp|Q91XA8|KLD8A_MOUSE	tr|M3WUZ3|M3WUZ3_FELCA
OG0007642	sp|O55237|CD70_MOUSE	tr|M3WYB1|M3WYB1_FELCA
OG0007643	sp|Q9JJK5|HERP1_MOUSE	tr|M3WYT4|M3WYT4_FELCA
OG0007644	sp|P05627|JUN_MOUSE	tr|M3X343|M3X343_FELCA
OG0007645	sp|Q62203|SF3A2_MOUSE	tr|M3X4F3|M3X4F3_FELCA
OG0007646	sp|Q8BVG8|NAT14_MOUSE	tr|M3X8Y4|M3X8Y4_FELCA
OG0007647	sp|O88998|NOE1_MOUSE	tr|M3X9W7|M3X9W7_FELCA
OG0007648	sp|Q9CXA2|T3HPD_MOUSE	tr|M3XEP5|M3XEP5_FELCA
OG0007649	sp|Q9JID9|SH2B2_MOUSE	tr|M3XF75|M3XF75_FELCA
OG0007650	sp|P70658|CXCR4_MOUSE	sp|P56498|CXCR4_FELCA
OG0007651	tr|A2BFE8|A2BFE8_MOUSE	tr|A0A2I2U858|A0A2I2U858_FELCA
OG0007652	sp|P28352|APEX1_MOUSE	tr|A0A2I2UBG1|A0A2I2UBG1_FELCA
OG0007653	sp|Q5SYH2|TM199_MOUSE	tr|A0A2I2UD54|A0A2I2UD54_FELCA
OG0007654	sp|P97433|ARG28_MOUSE	tr|A0A2I2UDR9|A0A2I2UDR9_FELCA
OG0007655	sp|Q5DTH5|TSH1_MOUSE	tr|A0A2I2UEY5|A0A2I2UEY5_FELCA
OG0007656	sp|Q5EBP3|ARMC5_MOUSE	tr|A0A2I2UGN7|A0A2I2UGN7_FELCA
OG0007657	sp|Q9JHP7|PLGT2_MOUSE	tr|A0A2I2UHQ5|A0A2I2UHQ5_FELCA
OG0007658	sp|Q8BQN6|OZF_MOUSE	tr|A0A2I2UKL8|A0A2I2UKL8_FELCA
OG0007659	sp|Q62371|DDR2_MOUSE	tr|A0A2I2UQI7|A0A2I2UQI7_FELCA
OG0007660	sp|Q91XS1|MTMR4_MOUSE	tr|A0A2I2UU55|A0A2I2UU55_FELCA
OG0007661	sp|Q61477|NBL1_MOUSE	tr|A0A2I2UVF9|A0A2I2UVF9_FELCA
OG0007662	sp|Q9D787|PPIL2_MOUSE	tr|A0A2I2UX72|A0A2I2UX72_FELCA
OG0007663	sp|Q9WUR9|KAD4_MOUSE	tr|A0A2I2V063|A0A2I2V063_FELCA
OG0007664	sp|P09023|HXB6_MOUSE	tr|A0A2I2V0Z8|A0A2I2V0Z8_FELCA
OG0007665	sp|Q8BVD7|C1QT7_MOUSE	tr|A0A2I2V388|A0A2I2V388_FELCA
OG0007666	sp|Q920P3|BRNP1_MOUSE	tr|A0A2I2V4R9|A0A2I2V4R9_FELCA
OG0007667	sp|Q80ZI1|TRNP1_MOUSE	tr|A0A337S436|A0A337S436_FELCA
OG0007668	sp|Q9ET54|PALLD_MOUSE	tr|A0A337S483|A0A337S483_FELCA
OG0007669	sp|Q80UF7|TCAM1_MOUSE	tr|A0A337SBW9|A0A337SBW9_FELCA
OG0007670	sp|Q923U0|TM1L1_MOUSE	tr|A0A337SCG8|A0A337SCG8_FELCA
OG0007671	sp|Q8BJK1|KCTD7_MOUSE	tr|A0A337SJ37|A0A337SJ37_FELCA
OG0007672	sp|Q9DB72|BTBDH_MOUSE	tr|A0A337SJL9|A0A337SJL9_FELCA
OG0007673	sp|O35216|CENPA_MOUSE	tr|A0A337SKR6|A0A337SKR6_FELCA
OG0007674	sp|E9PV87|TALD3_MOUSE	tr|A0A337SS77|A0A337SS77_FELCA
OG0007675	sp|Q62424|HXA13_MOUSE	tr|A0A337SUC2|A0A337SUC2_FELCA
OG0007676	sp|Q9D2H8|FNDC8_MOUSE	tr|A0A5F5XDH3|A0A5F5XDH3_FELCA
OG0007677	sp|Q8R3S2|TSN33_MOUSE	tr|A0A5F5XEW0|A0A5F5XEW0_FELCA
OG0007678	sp|A2A6T1|CDR2L_MOUSE	tr|A0A5F5XFS6|A0A5F5XFS6_FELCA
OG0007680	sp|Q6R891|NEB2_MOUSE	tr|A0A5F5XKP4|A0A5F5XKP4_FELCA
OG0007681	sp|Q922Q9|CHID1_MOUSE	tr|A0A5F5XP59|A0A5F5XP59_FELCA
OG0007682	sp|Q8K353|CYTM1_MOUSE	tr|A0A5F5XS44|A0A5F5XS44_FELCA
OG0007683	sp|Q60779|DRC4_MOUSE	tr|A0A5F5XV85|A0A5F5XV85_FELCA
OG0007684	sp|Q80UE6|WNK4_MOUSE	tr|A0A5F5Y3X7|A0A5F5Y3X7_FELCA
OG0007685	sp|Q5UBV8|TNF15_MOUSE	tr|M3VU80|M3VU80_FELCA
OG0007686	sp|Q60670|SIK1_MOUSE	tr|M3VUB8|M3VUB8_FELCA
OG0007687	sp|Q8VCT3|AMPB_MOUSE	tr|M3VUS6|M3VUS6_FELCA
OG0007688	sp|Q3USW5|FXRD2_MOUSE	tr|M3VW14|M3VW14_FELCA
OG0007689	sp|Q8R139|S29A4_MOUSE	tr|M3VXL2|M3VXL2_FELCA
OG0007690	sp|P35639|DDIT3_MOUSE	tr|M3VXV5|M3VXV5_FELCA
OG0007691	sp|Q3UGM2|NEK10_MOUSE	tr|M3VZR9|M3VZR9_FELCA
OG0007692	sp|Q8BQ47|CNPY4_MOUSE	tr|M3W0J9|M3W0J9_FELCA
OG0007693	sp|Q5DU28|PCX2_MOUSE	tr|M3W1V3|M3W1V3_FELCA
OG0007694	sp|Q8C129|LCAP_MOUSE	tr|M3W377|M3W377_FELCA
OG0007695	sp|Q5XK03|SERC4_MOUSE	tr|M3W671|M3W671_FELCA
OG0007696	sp|Q8BZP8|NPSR1_MOUSE	tr|M3W6Z5|M3W6Z5_FELCA
OG0007697	tr|E0CXQ2|E0CXQ2_MOUSE	tr|M3W9C5|M3W9C5_FELCA
OG0007698	sp|Q8C1D8|IWS1_MOUSE	tr|M3WAN4|M3WAN4_FELCA
OG0007699	sp|Q9EPT5|SO2A1_MOUSE	tr|M3WBQ8|M3WBQ8_FELCA
OG0007700	sp|A3KGA4|TCAL7_MOUSE	tr|M3WC42|M3WC42_FELCA
OG0007701	sp|Q9D3S9|CPVL_MOUSE	tr|M3WEP6|M3WEP6_FELCA
OG0007702	sp|Q9D3X9|MFA3L_MOUSE	tr|M3WH77|M3WH77_FELCA
OG0007703	sp|A2AQ19|RTF1_MOUSE	tr|M3WH96|M3WH96_FELCA
OG0007704	sp|Q8CGZ0|CHERP_MOUSE	tr|M3WIC4|M3WIC4_FELCA
OG0007705	sp|Q9CQ79|TXND9_MOUSE	tr|M3WID0|M3WID0_FELCA
OG0007706	sp|Q8BLN5|LSS_MOUSE	tr|M3WLE3|M3WLE3_FELCA
OG0007707	sp|Q0P5Y3|TPPP2_MOUSE	tr|M3WLJ3|M3WLJ3_FELCA
OG0007708	sp|Q66JZ4|TCAIM_MOUSE	tr|M3WM32|M3WM32_FELCA
OG0007709	sp|Q6PEB4|OSGL1_MOUSE	tr|M3WMQ2|M3WMQ2_FELCA
OG0007710	sp|Q8BWB6|STEA2_MOUSE	tr|M3WNS9|M3WNS9_FELCA
OG0007711	sp|P43241|CDX2_MOUSE	tr|M3WXD9|M3WXD9_FELCA
OG0007712	sp|O70258|SGCE_MOUSE	tr|M3X4B9|M3X4B9_FELCA
OG0007713	tr|Q149I8|Q149I8_MOUSE	tr|M3X5G7|M3X5G7_FELCA
OG0007714	sp|O88697|STK16_MOUSE	tr|M3X5R7|M3X5R7_FELCA
OG0007715	sp|Q69ZK5|KLH14_MOUSE	tr|M3X9L5|M3X9L5_FELCA
OG0007716	sp|P70121|ZHX1_MOUSE	tr|M3XDG3|M3XDG3_FELCA
OG0007717	sp|Q9D6G5|TM138_MOUSE	tr|M3XF15|M3XF15_FELCA
OG0007718	sp|Q9D7M1|GID8_MOUSE	tr|A0A2I2U6N5|A0A2I2U6N5_FELCA
OG0007719	sp|Q9R1R2|TRIM3_MOUSE	tr|A0A2I2U851|A0A2I2U851_FELCA
OG0007720	sp|Q8K3F6|KCNQ3_MOUSE	tr|A0A2I2UJ25|A0A2I2UJ25_FELCA
OG0007721	sp|Q9D2Q8|S10AE_MOUSE	tr|A0A2I2ULR1|A0A2I2ULR1_FELCA
OG0007722	sp|Q3UR78|CD048_MOUSE	tr|A0A2I2V2B6|A0A2I2V2B6_FELCA
OG0007723	sp|O89050|MKLN1_MOUSE	tr|A0A2I2V338|A0A2I2V338_FELCA
OG0007724	tr|B1ASA5|B1ASA5_MOUSE	tr|A0A337RV69|A0A337RV69_FELCA
OG0007725	sp|A0A0B4J1N3|GP15L_MOUSE	tr|A0A337S931|A0A337S931_FELCA
OG0007726	sp|Q6NS69|AMER3_MOUSE	tr|A0A337SKK5|A0A337SKK5_FELCA
OG0007727	sp|Q9R099|TBL2_MOUSE	tr|A0A337SKR9|A0A337SKR9_FELCA
OG0007728	sp|O88322|NID2_MOUSE	tr|A0A337SMW2|A0A337SMW2_FELCA
OG0007729	sp|Q8BSD4|CXD4_MOUSE	tr|A0A337SRE3|A0A337SRE3_FELCA
OG0007730	sp|Q9D5W8|TEX47_MOUSE	tr|A0A337SU01|A0A337SU01_FELCA
OG0007731	sp|Q9D3P1|TCHL1_MOUSE	tr|A0A337SUP9|A0A337SUP9_FELCA
OG0007732	sp|Q9JM54|APR_MOUSE	tr|A0A337SUX1|A0A337SUX1_FELCA
OG0007733	sp|G3UW36|C97D2_MOUSE	tr|A0A337SVV9|A0A337SVV9_FELCA
OG0007734	sp|Q8BFZ1|TECRL_MOUSE	tr|A0A5F5XG85|A0A5F5XG85_FELCA
OG0007735	sp|P62743|AP2S1_MOUSE	tr|A0A5F5XGF5|A0A5F5XGF5_FELCA
OG0007736	sp|B9EJR8|DAAF5_MOUSE	tr|A0A5F5XJQ8|A0A5F5XJQ8_FELCA
OG0007737	sp|Q8CDL9|CCD87_MOUSE	tr|A0A5F5XN73|A0A5F5XN73_FELCA
OG0007738	sp|Q91V95|PTH2R_MOUSE	tr|A0A5F5XQ32|A0A5F5XQ32_FELCA
OG0007739	sp|A2AJA7|AEGP_MOUSE	tr|A0A5F5XX16|A0A5F5XX16_FELCA
OG0007740	sp|Q8BH52|CR3L2_MOUSE	tr|A0A5F5XYI6|A0A5F5XYI6_FELCA
OG0007741	sp|Q8R0V5|I23O2_MOUSE	tr|A0A5F5XZV1|A0A5F5XZV1_FELCA
OG0007742	sp|Q9D880|TIM50_MOUSE	tr|A0A5F5Y3Q1|A0A5F5Y3Q1_FELCA
OG0007743	sp|Q64314|CD34_MOUSE	tr|A0A5F5Y5V1|A0A5F5Y5V1_FELCA
OG0007744	sp|Q8CHV6|TAD2A_MOUSE	tr|A0A5K1ULJ2|A0A5K1ULJ2_FELCA
OG0007745	sp|Q80UF9|OTOP3_MOUSE	tr|M3VVS7|M3VVS7_FELCA
OG0007746	sp|Q8R151|ZNFX1_MOUSE	tr|M3VWN5|M3VWN5_FELCA
OG0007747	sp|Q8BJT9|EDEM2_MOUSE	tr|M3VYA1|M3VYA1_FELCA
OG0007748	sp|P07934|PHKG1_MOUSE	tr|M3VZI6|M3VZI6_FELCA
OG0007749	sp|Q91ZM8|CABP7_MOUSE	tr|M3W1V0|M3W1V0_FELCA
OG0007750	tr|E9Q2N0|E9Q2N0_MOUSE	tr|M3W2R8|M3W2R8_FELCA
OG0007751	sp|O54926|SIVA_MOUSE	tr|M3W364|M3W364_FELCA
OG0007752	sp|Q9DBN5|LONP2_MOUSE	tr|M3W3T1|M3W3T1_FELCA
OG0007753	sp|Q62481|VPS72_MOUSE	tr|M3W4A0|M3W4A0_FELCA
OG0007754	sp|P09026|HXB3_MOUSE	tr|M3W5V0|M3W5V0_FELCA
OG0007755	sp|P27773|PDIA3_MOUSE	tr|M3W668|M3W668_FELCA
OG0007756	sp|Q8C456|FRITZ_MOUSE	tr|M3W6A3|M3W6A3_FELCA
OG0007757	sp|P41183|BCL6_MOUSE	tr|M3W6J1|M3W6J1_FELCA
OG0007758	sp|Q9EP69|SAC1_MOUSE	tr|M3W6J7|M3W6J7_FELCA
OG0007759	sp|Q5SDA5|GUC2F_MOUSE	tr|M3WAP0|M3WAP0_FELCA
OG0007760	sp|Q7TSK3|PCDH8_MOUSE	tr|M3WCR3|M3WCR3_FELCA
OG0007761	sp|A2RSY6|TRM1L_MOUSE	tr|M3WET9|M3WET9_FELCA
OG0007762	sp|Q91WR6|GINM1_MOUSE	tr|M3WEU6|M3WEU6_FELCA
OG0007763	sp|Q91X52|DCXR_MOUSE	tr|M3WFI7|M3WFI7_FELCA
OG0007764	sp|Q8BTI7|ANR52_MOUSE	tr|M3WG66|M3WG66_FELCA
OG0007765	sp|Q8BGX7|SPIDR_MOUSE	tr|M3WH10|M3WH10_FELCA
OG0007766	sp|Q5JCT0|GCNT3_MOUSE	tr|M3WHV2|M3WHV2_FELCA
OG0007767	sp|Q8R4L0|SLAP2_MOUSE	tr|M3WHY6|M3WHY6_FELCA
OG0007768	sp|Q8VCS0|PGRP2_MOUSE	tr|M3WJ85|M3WJ85_FELCA
OG0007769	sp|Q4ZJM7|OTOL1_MOUSE	tr|M3WJI4|M3WJI4_FELCA
OG0007770	sp|Q91WJ0|FRS3_MOUSE	tr|M3WL89|M3WL89_FELCA
OG0007771	sp|Q8K561|OTOAN_MOUSE	tr|M3WNM2|M3WNM2_FELCA
OG0007772	sp|P46062|SIPA1_MOUSE	tr|M3WPR8|M3WPR8_FELCA
OG0007773	sp|Q9D2N9|VP33A_MOUSE	tr|M3WQ76|M3WQ76_FELCA
OG0007774	sp|Q8C0L6|PAOX_MOUSE	tr|M3WUC4|M3WUC4_FELCA
OG0007775	tr|Q3UQ05|Q3UQ05_MOUSE	tr|M3WUM3|M3WUM3_FELCA
OG0007776	sp|Q8CF36|F229B_MOUSE	tr|M3WVH7|M3WVH7_FELCA
OG0007777	tr|B2RVL9|B2RVL9_MOUSE	tr|M3WVK9|M3WVK9_FELCA
OG0007778	sp|Q62422|OSTF1_MOUSE	tr|M3WZ14|M3WZ14_FELCA
OG0007779	sp|Q8R2K4|TAF6L_MOUSE	tr|M3X033|M3X033_FELCA
OG0007780	sp|Q9D650|LRAT1_MOUSE	tr|M3X0E2|M3X0E2_FELCA
OG0007781	tr|Q3UWK9|Q3UWK9_MOUSE	tr|M3X6P5|M3X6P5_FELCA
OG0007782	sp|Q9ESH5|WFDC1_MOUSE	tr|M3X719|M3X719_FELCA
OG0007783	sp|Q8C3X2|CC90B_MOUSE	tr|M3X851|M3X851_FELCA
OG0007784	sp|P57759|ERP29_MOUSE	tr|M3X8E4|M3X8E4_FELCA
OG0007785	sp|Q8BJA3|HMBX1_MOUSE	tr|M3XCJ7|M3XCJ7_FELCA
OG0007786	sp|Q8CD19|LANC3_MOUSE	tr|M3XCW9|M3XCW9_FELCA
OG0007787	sp|Q9Z1D9|ZN394_MOUSE	tr|M3XD21|M3XD21_FELCA
OG0007788	tr|Q8CBC7|Q8CBC7_MOUSE	tr|M3XEN1|M3XEN1_FELCA
OG0007789	sp|Q8BGF6|ELMD2_MOUSE	tr|M3XEU7|M3XEU7_FELCA
OG0007790	sp|Q8BLF2|CDKL3_MOUSE	tr|M3XFR3|M3XFR3_FELCA
OG0007791	sp|Q6IE32|ISK7_MOUSE	tr|A0A2I2U363|A0A2I2U363_FELCA
OG0007792	sp|Q61124|CLN3_MOUSE	tr|A0A2I2UD38|A0A2I2UD38_FELCA
OG0007793	tr|Q9D3J3|Q9D3J3_MOUSE	tr|A0A2I2UDT0|A0A2I2UDT0_FELCA
OG0007794	sp|Q9JIL2|CCL28_MOUSE	tr|A0A2I2UIW7|A0A2I2UIW7_FELCA
OG0007795	sp|P97399|DSPP_MOUSE	tr|A0A2I2UJ34|A0A2I2UJ34_FELCA
OG0007796	sp|Q60974|NCOR1_MOUSE	tr|A0A2I2ULM7|A0A2I2ULM7_FELCA
OG0007797	sp|Q9EPU5|TNR21_MOUSE	tr|A0A2I2UQ11|A0A2I2UQ11_FELCA
OG0007798	sp|Q3UG98|NAT9_MOUSE	tr|A0A2I2UT04|A0A2I2UT04_FELCA
OG0007799	sp|Q5SXI5|ZN496_MOUSE	tr|A0A2I2UTU6|A0A2I2UTU6_FELCA
OG0007800	sp|Q8C0Q3|TTC34_MOUSE	tr|A0A2I2UTV4|A0A2I2UTV4_FELCA
OG0007801	sp|Q6NVF4|HELB_MOUSE	tr|A0A2I2UTW7|A0A2I2UTW7_FELCA
OG0007802	sp|Q01237|HMDH_MOUSE	tr|A0A2I2UV66|A0A2I2UV66_FELCA
OG0007803	sp|Q9WTJ4|FIZ1_MOUSE	tr|A0A2I2V2Q3|A0A2I2V2Q3_FELCA
OG0007804	sp|Q9QYC1|PCX1_MOUSE	tr|A0A2I2V2Z2|A0A2I2V2Z2_FELCA
OG0007805	sp|Q8VI88|ODFP4_MOUSE	tr|A0A337S5Q0|A0A337S5Q0_FELCA
OG0007806	tr|A0A1B0GSF9|A0A1B0GSF9_MOUSE	tr|A0A337S9U1|A0A337S9U1_FELCA
OG0007807	sp|O88533|DDC_MOUSE	tr|A0A337SDF9|A0A337SDF9_FELCA
OG0007808	sp|Q8CE90|MP2K7_MOUSE	tr|A0A337SEU0|A0A337SEU0_FELCA
OG0007809	sp|Q8C3W1|CA198_MOUSE	tr|A0A337SJV9|A0A337SJV9_FELCA
OG0007810	sp|A0A338P6K9|QSER1_MOUSE	tr|A0A337ST90|A0A337ST90_FELCA
OG0007811	sp|P97492|RGS14_MOUSE	tr|A0A5F5XE48|A0A5F5XE48_FELCA
OG0007812	sp|Q61474|MSI1H_MOUSE	tr|A0A5F5XG70|A0A5F5XG70_FELCA
OG0007813	sp|Q9Z1W5|SERP1_MOUSE	tr|A0A5F5XHB0|A0A5F5XHB0_FELCA
OG0007814	tr|B2RW11|B2RW11_MOUSE	tr|A0A5F5XJL7|A0A5F5XJL7_FELCA
OG0007815	sp|Q8R3K3|PTCD2_MOUSE	tr|A0A5F5XPQ7|A0A5F5XPQ7_FELCA
OG0007816	sp|O89103|C1QR1_MOUSE	tr|A0A5F5XPS6|A0A5F5XPS6_FELCA
OG0007817	sp|P46686|TULP2_MOUSE	tr|A0A5F5XQD0|A0A5F5XQD0_FELCA
OG0007818	sp|Q8VDQ8|SIR2_MOUSE	tr|A0A5F5XQJ4|A0A5F5XQJ4_FELCA
OG0007819	sp|Q9D415|DLGP1_MOUSE	tr|A0A5F5XQS6|A0A5F5XQS6_FELCA
OG0007820	sp|Q60949|TBCD1_MOUSE	tr|A0A5F5XV46|A0A5F5XV46_FELCA
OG0007821	sp|P97290|IC1_MOUSE	tr|A0A5F5Y090|A0A5F5Y090_FELCA
OG0007822	sp|Q8BSE0|RMD2_MOUSE	tr|A0A5F5Y175|A0A5F5Y175_FELCA
OG0007823	sp|Q9D6E4|TTC9B_MOUSE	tr|A0A5F5Y2F5|A0A5F5Y2F5_FELCA
OG0007824	sp|Q3V2A7|QRIC2_MOUSE	tr|A0A5F5Y508|A0A5F5Y508_FELCA
OG0007825	sp|Q9D8T3|REBL1_MOUSE	tr|M3VU36|M3VU36_FELCA
OG0007826	sp|Q14BT6|A4GCT_MOUSE	tr|M3VY43|M3VY43_FELCA
OG0007827	sp|Q9D0F6|RFC5_MOUSE	tr|M3VY75|M3VY75_FELCA
OG0007828	sp|Q91ZK0|AP2D_MOUSE	tr|M3W0C3|M3W0C3_FELCA
OG0007829	sp|Q9JLF1|GBRT_MOUSE	tr|M3W132|M3W132_FELCA
OG0007830	tr|E9Q411|E9Q411_MOUSE	tr|M3W2M1|M3W2M1_FELCA
OG0007831	sp|Q8BWY9|CIP2A_MOUSE	tr|M3W307|M3W307_FELCA
OG0007832	sp|Q9R0B6|LAMC3_MOUSE	tr|M3W3H9|M3W3H9_FELCA
OG0007833	sp|Q9Z0M1|KLK4_MOUSE	tr|M3W992|M3W992_FELCA
OG0007834	sp|Q9Z1D1|EIF3G_MOUSE	tr|M3WBC3|M3WBC3_FELCA
OG0007835	sp|P52432|RPAC1_MOUSE	tr|M3WC04|M3WC04_FELCA
OG0007836	sp|Q6PHQ8|NAA35_MOUSE	tr|M3WC99|M3WC99_FELCA
OG0007837	sp|Q5XFR0|EPAB2_MOUSE	tr|M3WDB4|M3WDB4_FELCA
OG0007838	sp|Q8R4T9|UT2_MOUSE	tr|M3WDP5|M3WDP5_FELCA
OG0007839	sp|Q9Z2X8|KEAP1_MOUSE	tr|M3WH36|M3WH36_FELCA
OG0007840	sp|Q8C115|PKHH2_MOUSE	tr|M3WIW4|M3WIW4_FELCA
OG0007841	sp|Q400C8|AMZ2_MOUSE	tr|M3WP90|M3WP90_FELCA
OG0007842	sp|A2AG06|MEIOC_MOUSE	tr|M3WQJ8|M3WQJ8_FELCA
OG0007843	sp|Q3URV1|BROMI_MOUSE	tr|M3WRD1|M3WRD1_FELCA
OG0007844	sp|Q3TVP5|OTULL_MOUSE	tr|M3WTW2|M3WTW2_FELCA
OG0007845	sp|Q8CGF1|RHG29_MOUSE	tr|M3WUX4|M3WUX4_FELCA
OG0007846	sp|Q60773|CDN2D_MOUSE	tr|M3X0V5|M3X0V5_FELCA
OG0007847	sp|Q8VDD8|WASH1_MOUSE	tr|M3X1I8|M3X1I8_FELCA
OG0007848	sp|Q9R0N6|SYT8_MOUSE	tr|M3X6S3|M3X6S3_FELCA
OG0007849	sp|O35904|PK3CD_MOUSE	tr|M3XAA6|M3XAA6_FELCA
OG0007850	sp|Q9QXV3|ING1_MOUSE	tr|M3XBZ8|M3XBZ8_FELCA
OG0007851	sp|Q812B2|GPHB5_MOUSE	tr|M3XD03|M3XD03_FELCA
OG0007852	sp|O09161|CASQ2_MOUSE	tr|M3XE43|M3XE43_FELCA
OG0007853	sp|Q61324|ARNT2_MOUSE	tr|A0A2I2U0Y0|A0A2I2U0Y0_FELCA
OG0007854	sp|Q9CR59|G45IP_MOUSE	tr|A0A2I2U4U9|A0A2I2U4U9_FELCA
OG0007855	tr|E9Q444|E9Q444_MOUSE	tr|A0A2I2UA13|A0A2I2UA13_FELCA
OG0007856	sp|Q3UJU9|RMD3_MOUSE	tr|A0A2I2UHM1|A0A2I2UHM1_FELCA
OG0007857	sp|Q9Z2M7|PMM2_MOUSE	tr|A0A2I2UJK8|A0A2I2UJK8_FELCA
OG0007858	tr|D4AFX7|D4AFX7_MOUSE	tr|A0A2I2UK41|A0A2I2UK41_FELCA
OG0007859	sp|Q8CG50|RAB43_MOUSE	tr|A0A2I2UPB4|A0A2I2UPB4_FELCA
OG0007861	sp|D3Z5S8|TET5A_MOUSE	tr|A0A2I2V069|A0A2I2V069_FELCA
OG0007862	sp|Q80YD3|F205C_MOUSE	tr|A0A337RXE0|A0A337RXE0_FELCA
OG0007863	sp|P28301|LYOX_MOUSE	tr|A0A337S0H4|A0A337S0H4_FELCA
OG0007864	sp|P70365|NCOA1_MOUSE	tr|A0A337S0K3|A0A337S0K3_FELCA
OG0007865	sp|Q01279|EGFR_MOUSE	tr|A0A337S424|A0A337S424_FELCA
OG0007866	sp|Q8CAB8|CAST2_MOUSE	tr|A0A337SNH3|A0A337SNH3_FELCA
OG0007867	sp|Q9Z0L2|ARTN_MOUSE	tr|A0A337SNS4|A0A337SNS4_FELCA
OG0007868	tr|Q9DA83|Q9DA83_MOUSE	tr|A0A337SQJ8|A0A337SQJ8_FELCA
