Orthogroup	Mus_musculus	Suricata_suricatta
OG0005012	sp|Q5XJY5|COPD_MOUSE	tr|A0A673VEX9|A0A673VEX9_SURSU
OG0005013	sp|Q60749|KHDR1_MOUSE	tr|A0A673U0H9|A0A673U0H9_SURSU
OG0005014	sp|Q62018|CTR9_MOUSE	tr|A0A673TTU5|A0A673TTU5_SURSU
OG0005015	sp|Q640L3|CCPG1_MOUSE	tr|A0A673UM16|A0A673UM16_SURSU
OG0005016	sp|Q64374|RGN_MOUSE	tr|A0A673V7S8|A0A673V7S8_SURSU
OG0005017	sp|Q80UF4|SDCG8_MOUSE	tr|A0A673TB11|A0A673TB11_SURSU
OG0005018	sp|Q80US4|ARP5_MOUSE	tr|A0A673USE9|A0A673USE9_SURSU
OG0005019	sp|Q8BFQ3|OGR1_MOUSE	tr|A0A673V2K3|A0A673V2K3_SURSU
OG0005020	sp|Q8BG30|NELFA_MOUSE	tr|A0A673U7S7|A0A673U7S7_SURSU
OG0005021	sp|Q8BN21|VRK2_MOUSE	tr|A0A673SU78|A0A673SU78_SURSU
OG0005022	sp|Q8BUM9|UBP43_MOUSE	tr|A0A673VMT9|A0A673VMT9_SURSU
OG0005023	sp|Q8BW00|PTH_MOUSE	tr|A0A673UL75|A0A673UL75_SURSU
OG0005024	sp|Q8BWY7|S39AB_MOUSE	tr|A0A673VAT3|A0A673VAT3_SURSU
OG0005025	sp|Q8CB77|ELOA1_MOUSE	tr|A0A673TF20|A0A673TF20_SURSU
OG0005026	sp|Q8CGW4|SOX30_MOUSE	tr|A0A673UC89|A0A673UC89_SURSU
OG0005027	sp|Q8JZX3|POC1A_MOUSE	tr|A0A673TMK6|A0A673TMK6_SURSU
OG0005028	sp|Q8R2K8|CA054_MOUSE	tr|A0A673TMF7|A0A673TMF7_SURSU
OG0005029	sp|Q8VDB8|LRRC2_MOUSE	tr|A0A673TQ81|A0A673TQ81_SURSU
OG0005030	sp|Q91WG2|RABE2_MOUSE	tr|A0A673VID1|A0A673VID1_SURSU
OG0005031	sp|Q9CPV2|APC16_MOUSE	tr|A0A673TLN0|A0A673TLN0_SURSU
OG0005032	sp|Q9CQ65|MTAP_MOUSE	tr|A0A673TFK9|A0A673TFK9_SURSU
OG0005033	sp|Q9CYA0|CREL2_MOUSE	tr|A0A673V7F3|A0A673V7F3_SURSU
OG0005034	sp|Q9D0P8|IFT27_MOUSE	tr|A0A673VCQ9|A0A673VCQ9_SURSU
OG0005035	sp|Q9D1C2|CBY1_MOUSE	tr|A0A673UQ30|A0A673UQ30_SURSU
OG0005036	sp|Q9D534|ZC21B_MOUSE	tr|A0A673T3T2|A0A673T3T2_SURSU
OG0005037	sp|Q9DB77|QCR2_MOUSE	tr|A0A673U1Q4|A0A673U1Q4_SURSU
OG0005038	sp|Q9EQF5|DPYS_MOUSE	tr|A0A673UYK2|A0A673UYK2_SURSU
OG0005039	sp|Q9ES34|UBE3B_MOUSE	tr|A0A673UUZ1|A0A673UUZ1_SURSU
OG0005040	sp|Q9JMH7|NEUR3_MOUSE	tr|A0A673T3S0|A0A673T3S0_SURSU
OG0005041	sp|Q9QXC1|FETUB_MOUSE	tr|A0A673TC22|A0A673TC22_SURSU
OG0005042	sp|Q9QYI6|DNJB9_MOUSE	tr|A0A673TZ94|A0A673TZ94_SURSU
OG0005043	sp|Q9R0M5|TPK1_MOUSE	tr|A0A673SU22|A0A673SU22_SURSU
OG0005044	sp|Q9Z0F6|RAD9A_MOUSE	tr|A0A673TSG8|A0A673TSG8_SURSU
OG0005045	sp|Q9Z0S7|CLD9_MOUSE	tr|A0A673UQN9|A0A673UQN9_SURSU
OG0005046	sp|Q9Z1R4|CF047_MOUSE	tr|A0A673T1Z0|A0A673T1Z0_SURSU
OG0005048	tr|A0A571BF58|A0A571BF58_MOUSE	tr|A0A673SV47|A0A673SV47_SURSU
OG0005049	sp|A1A5B6|TBC25_MOUSE	tr|A0A673VNE7|A0A673VNE7_SURSU
OG0005050	tr|A2ACT7|A2ACT7_MOUSE	tr|A0A673VN65|A0A673VN65_SURSU
OG0005051	sp|A2RT67|DEND3_MOUSE	tr|A0A673VP64|A0A673VP64_SURSU
OG0005052	tr|E9Q0S6|E9Q0S6_MOUSE	tr|A0A673TK62|A0A673TK62_SURSU
OG0005053	tr|F8VQC1|F8VQC1_MOUSE	tr|A0A673TBU9|A0A673TBU9_SURSU
OG0005054	sp|O89017|LGMN_MOUSE	tr|A0A673UTV4|A0A673UTV4_SURSU
OG0005055	sp|P0DJF3|TMM95_MOUSE	tr|A0A673US77|A0A673US77_SURSU
OG0005056	sp|P12960|CNTN1_MOUSE	tr|A0A673UHI2|A0A673UHI2_SURSU
OG0005057	sp|P50637|TSPO_MOUSE	tr|A0A673V4C0|A0A673V4C0_SURSU
OG0005058	sp|P52840|ST1A1_MOUSE	tr|A0A673VND2|A0A673VND2_SURSU
OG0005059	sp|P56404|AQP8_MOUSE	tr|A0A673VBC9|A0A673VBC9_SURSU
OG0005060	sp|Q05722|CO9A1_MOUSE	tr|A0A673SV13|A0A673SV13_SURSU
OG0005061	sp|Q05AA6|DRP2_MOUSE	tr|A0A673UBZ5|A0A673UBZ5_SURSU
OG0005062	sp|Q3UVV9|VWA3A_MOUSE	tr|A0A673UGL1|A0A673UGL1_SURSU
OG0005063	sp|Q5M8M2|ODF3B_MOUSE	tr|A0A673UCI4|A0A673UCI4_SURSU
OG0005064	sp|Q5SPX1|CC157_MOUSE	tr|A0A673U364|A0A673U364_SURSU
OG0005065	sp|Q60722|ITF2_MOUSE	tr|A0A673VSS4|A0A673VSS4_SURSU
OG0005066	sp|Q60759|GCDH_MOUSE	tr|A0A673UGC7|A0A673UGC7_SURSU
OG0005067	sp|Q61137|ASTN1_MOUSE	tr|A0A673UR77|A0A673UR77_SURSU
OG0005068	sp|Q61584|FXR1_MOUSE	tr|A0A673V2F1|A0A673V2F1_SURSU
OG0005069	sp|Q6PDJ6|FBX42_MOUSE	tr|A0A673TKD9|A0A673TKD9_SURSU
OG0005070	sp|Q7M756|PRS54_MOUSE	tr|A0A673UPU1|A0A673UPU1_SURSU
OG0005071	sp|Q80UK8|INT2_MOUSE	tr|A0A673VQ17|A0A673VQ17_SURSU
OG0005072	sp|Q80V26|IMPA3_MOUSE	tr|A0A673VQX2|A0A673VQX2_SURSU
OG0005073	sp|Q80VG1|SCML4_MOUSE	tr|A0A673V5U6|A0A673V5U6_SURSU
OG0005074	sp|Q80WR5|CA174_MOUSE	tr|A0A673TSB8|A0A673TSB8_SURSU
OG0005075	sp|Q80XI1|FBX34_MOUSE	tr|A0A673U6I3|A0A673U6I3_SURSU
OG0005077	sp|Q80ZJ7|SNX32_MOUSE	tr|A0A673U0A8|A0A673U0A8_SURSU
OG0005078	sp|Q80ZM7|T2AG_MOUSE	tr|A0A673TM05|A0A673TM05_SURSU
OG0005079	sp|Q811C2|ATG4C_MOUSE	tr|A0A673UY24|A0A673UY24_SURSU
OG0005080	sp|Q8BJA3|HMBX1_MOUSE	tr|A0A673U3P9|A0A673U3P9_SURSU
OG0005081	sp|Q8BLA8|TRPA1_MOUSE	tr|A0A673V7G9|A0A673V7G9_SURSU
OG0005082	sp|Q8BRC6|CFA91_MOUSE	tr|A0A673SQ65|A0A673SQ65_SURSU
OG0005083	sp|Q8C708|CP054_MOUSE	tr|A0A673TZU1|A0A673TZU1_SURSU
OG0005084	sp|Q8CDV6|CCD63_MOUSE	tr|A0A673VNT8|A0A673VNT8_SURSU
OG0005085	sp|Q8CEZ1|SMCO1_MOUSE	tr|A0A673T408|A0A673T408_SURSU
OG0005086	sp|Q8CF66|LTOR4_MOUSE	tr|A0A673U857|A0A673U857_SURSU
OG0005087	sp|Q8CFL8|ZSWM3_MOUSE	tr|A0A673V5U7|A0A673V5U7_SURSU
OG0005088	sp|Q8CI17|MB213_MOUSE	tr|A0A673UTB0|A0A673UTB0_SURSU
OG0005089	sp|Q8HW98|IGLO5_MOUSE	tr|A0A673VBT2|A0A673VBT2_SURSU
OG0005090	sp|Q8R1L4|ERD23_MOUSE	tr|A0A673URV6|A0A673URV6_SURSU
OG0005091	sp|Q91V36|NRBP2_MOUSE	tr|A0A673UTU1|A0A673UTU1_SURSU
OG0005092	sp|Q91WT8|RBM47_MOUSE	tr|A0A673UH65|A0A673UH65_SURSU
OG0005093	sp|Q9CPR7|SIKE1_MOUSE	tr|A0A673V789|A0A673V789_SURSU
OG0005094	sp|Q9CYV5|TM135_MOUSE	tr|A0A673URW4|A0A673URW4_SURSU
OG0005095	sp|Q9D2P4|URM1_MOUSE	tr|A0A673TSE7|A0A673TSE7_SURSU
OG0005096	sp|Q9D659|VISTA_MOUSE	tr|A0A673VM39|A0A673VM39_SURSU
OG0005097	sp|Q9ESG8|ZDH16_MOUSE	tr|A0A673UVX1|A0A673UVX1_SURSU
OG0005098	sp|Q9JJ72|RPRM_MOUSE	tr|A0A673SN87|A0A673SN87_SURSU
OG0005099	sp|Q9JKE2|TREM1_MOUSE	tr|A0A673TBT4|A0A673TBT4_SURSU
OG0005100	sp|Q9WU42|NCOR2_MOUSE	tr|A0A673VP24|A0A673VP24_SURSU
OG0005101	sp|Q9Z0W3|NU160_MOUSE	tr|A0A673U4U8|A0A673U4U8_SURSU
OG0005102	sp|Q9Z0Z3|SKP2_MOUSE	tr|A0A673TG52|A0A673TG52_SURSU
OG0005103	tr|E9QA22|E9QA22_MOUSE	tr|A0A673T7U4|A0A673T7U4_SURSU
OG0005104	tr|F8VQM2|F8VQM2_MOUSE	tr|A0A673UMP4|A0A673UMP4_SURSU
OG0005105	tr|J3KML0|J3KML0_MOUSE	tr|A0A673TXM4|A0A673TXM4_SURSU
OG0005106	sp|O08848|RO60_MOUSE	tr|A0A673TCJ2|A0A673TCJ2_SURSU
OG0005107	sp|O88574|SAP30_MOUSE	tr|A0A673UK82|A0A673UK82_SURSU
OG0005108	sp|P15975|UBP53_MOUSE	tr|A0A673SNA6|A0A673SNA6_SURSU
OG0005109	sp|P48744|NDP_MOUSE	tr|A0A673V182|A0A673V182_SURSU
OG0005110	sp|P51180|MIP_MOUSE	tr|A0A673TZK2|A0A673TZK2_SURSU
OG0005111	sp|P97376|FRG1_MOUSE	tr|A0A673SU30|A0A673SU30_SURSU
OG0005112	sp|Q149G0|CB068_MOUSE	tr|A0A673UQC4|A0A673UQC4_SURSU
OG0005113	tr|Q3U0I6|Q3U0I6_MOUSE	tr|A0A673UNI8|A0A673UNI8_SURSU
OG0005114	sp|Q3U186|SYRM_MOUSE	tr|A0A673TWX8|A0A673TWX8_SURSU
OG0005115	sp|Q3UDF0|GTR6_MOUSE	tr|A0A673VHY0|A0A673VHY0_SURSU
OG0005116	sp|Q3UTQ7|PRD10_MOUSE	tr|A0A673UGT3|A0A673UGT3_SURSU
OG0005117	sp|Q45KJ6|LN28B_MOUSE	tr|A0A673UK27|A0A673UK27_SURSU
OG0005118	sp|Q4G5Y1|KLDC2_MOUSE	tr|A0A673T0F0|A0A673T0F0_SURSU
OG0005119	tr|Q4QY32|Q4QY32_MOUSE	tr|A0A673STV6|A0A673STV6_SURSU
OG0005121	sp|Q5NC57|F183B_MOUSE	tr|A0A673V4W4|A0A673V4W4_SURSU
OG0005122	sp|Q5SXG7|VMO1_MOUSE	tr|A0A673VPC6|A0A673VPC6_SURSU
OG0005123	sp|Q60867|NDF1_MOUSE	tr|A0A673TX24|A0A673TX24_SURSU
OG0005124	sp|Q60898|SLAP1_MOUSE	tr|A0A673V6Z3|A0A673V6Z3_SURSU
OG0005125	sp|Q61817|CREB3_MOUSE	tr|A0A673VBR6|A0A673VBR6_SURSU
OG0005126	sp|Q62234|MYOM1_MOUSE	tr|A0A673VA65|A0A673VA65_SURSU
OG0005127	sp|Q64373|B2CL1_MOUSE	tr|A0A673UUI0|A0A673UUI0_SURSU
OG0005128	tr|Q6P6L6|Q6P6L6_MOUSE	tr|A0A673UP97|A0A673UP97_SURSU
OG0005129	sp|Q7TNR6|IGS21_MOUSE	tr|A0A673TB31|A0A673TB31_SURSU
OG0005130	sp|Q7TPD6|RAVR2_MOUSE	tr|A0A673V619|A0A673V619_SURSU
OG0005131	sp|Q7TPG7|TAFA2_MOUSE	tr|A0A673VQP3|A0A673VQP3_SURSU
OG0005132	sp|Q80TA9|EPG5_MOUSE	tr|A0A673TG02|A0A673TG02_SURSU
OG0005133	sp|Q8BGB5|LIMD2_MOUSE	tr|A0A673VUN6|A0A673VUN6_SURSU
OG0005134	sp|Q8BTZ7|GMPPB_MOUSE	tr|A0A673VC11|A0A673VC11_SURSU
OG0005135	sp|Q8BZ47|ZN609_MOUSE	tr|A0A673UNZ6|A0A673UNZ6_SURSU
OG0005136	sp|Q8CEC5|KBRS1_MOUSE	tr|A0A673SWG6|A0A673SWG6_SURSU
OG0005137	sp|Q8CGF1|RHG29_MOUSE	tr|A0A673V645|A0A673V645_SURSU
OG0005138	sp|Q8K097|LFG2_MOUSE	tr|A0A673U3Q8|A0A673U3Q8_SURSU
OG0005139	sp|Q8K406|LGI3_MOUSE	tr|A0A673T537|A0A673T537_SURSU
OG0005140	sp|Q8K4T1|SIA8F_MOUSE	tr|A0A673UPP6|A0A673UPP6_SURSU
OG0005141	sp|Q8R0H9|GGA1_MOUSE	tr|A0A673UXV8|A0A673UXV8_SURSU
OG0005142	sp|Q8VCH5|RABEK_MOUSE	tr|A0A673TEX2|A0A673TEX2_SURSU
OG0005143	sp|Q8VCJ6|MRGRF_MOUSE	tr|A0A673T6D2|A0A673T6D2_SURSU
OG0005144	sp|Q8VCX6|KPTN_MOUSE	tr|A0A673V2Q7|A0A673V2Q7_SURSU
OG0005145	sp|Q8VDM6|HNRL1_MOUSE	tr|A0A673VFM0|A0A673VFM0_SURSU
OG0005146	sp|Q8VED8|MTFR2_MOUSE	tr|A0A673UR69|A0A673UR69_SURSU
OG0005147	sp|Q91WF3|ADCY4_MOUSE	tr|A0A673UHA1|A0A673UHA1_SURSU
OG0005148	sp|Q91WG8|GLCNE_MOUSE	tr|A0A673VFW9|A0A673VFW9_SURSU
OG0005149	sp|Q91ZD6|EAF2_MOUSE	tr|A0A673SSE4|A0A673SSE4_SURSU
OG0005150	sp|Q924M5|BOLL_MOUSE	tr|A0A673T9Q0|A0A673T9Q0_SURSU
OG0005151	sp|Q99JT1|GATB_MOUSE	tr|A0A673T1J3|A0A673T1J3_SURSU
OG0005152	sp|Q99LW0|ANR10_MOUSE	tr|A0A673UA20|A0A673UA20_SURSU
OG0005153	sp|Q9CQJ0|THEM5_MOUSE	tr|A0A673TYT8|A0A673TYT8_SURSU
OG0005154	sp|Q9CR76|TM186_MOUSE	tr|A0A673UYL9|A0A673UYL9_SURSU
OG0005155	sp|Q9D173|TOM7_MOUSE	tr|A0A673T5I8|A0A673T5I8_SURSU
OG0005156	sp|Q9D5L7|SPSB1_MOUSE	tr|A0A673TDJ4|A0A673TDJ4_SURSU
OG0005157	sp|Q9D720|NSE1_MOUSE	tr|A0A673V2H2|A0A673V2H2_SURSU
OG0005158	sp|Q9D8U6|MCEM1_MOUSE	tr|A0A673VPQ7|A0A673VPQ7_SURSU
OG0005159	sp|Q9DCM4|DNAL4_MOUSE	tr|A0A673UMH2|A0A673UMH2_SURSU
OG0005160	sp|Q9ESK4|ING2_MOUSE	tr|A0A673STI2|A0A673STI2_SURSU
OG0005161	sp|Q9Z265|CHK2_MOUSE	tr|A0A673T936|A0A673T936_SURSU
OG0005162	sp|Q9Z2D7|MBD4_MOUSE	tr|A0A673UBB3|A0A673UBB3_SURSU
OG0005163	sp|A2AG06|MEIOC_MOUSE	tr|A0A673VAK2|A0A673VAK2_SURSU
OG0005164	sp|A2AGT5|CKAP5_MOUSE	tr|A0A673TEQ2|A0A673TEQ2_SURSU
OG0005165	sp|B2RY50|ODAD2_MOUSE	tr|A0A673VLE7|A0A673VLE7_SURSU
OG0005166	tr|B7ZWN4|B7ZWN4_MOUSE	tr|A0A673VH73|A0A673VH73_SURSU
OG0005167	sp|D3YWE6|MN1_MOUSE	tr|A0A673TJ37|A0A673TJ37_SURSU
OG0005168	sp|O09039|SH2B3_MOUSE	tr|A0A673VPF5|A0A673VPF5_SURSU
OG0005169	sp|O54804|CHKA_MOUSE	tr|A0A673TK37|A0A673TK37_SURSU
OG0005170	sp|O70456|1433S_MOUSE	tr|A0A673UTU9|A0A673UTU9_SURSU
OG0005171	sp|O88708|ORC4_MOUSE	tr|A0A673SU06|A0A673SU06_SURSU
OG0005172	sp|P08046|EGR1_MOUSE	tr|A0A673T9D0|A0A673T9D0_SURSU
OG0005173	sp|P15530|CD79B_MOUSE	tr|A0A673VUX1|A0A673VUX1_SURSU
OG0005174	sp|P43352|RAD52_MOUSE	tr|A0A673V0L6|A0A673V0L6_SURSU
OG0005175	sp|P61014|PPLA_MOUSE	tr|A0A673URZ0|A0A673URZ0_SURSU
OG0005176	sp|P62307|RUXF_MOUSE	tr|A0A673TKX4|A0A673TKX4_SURSU
OG0005177	sp|P62951|BLCAP_MOUSE	tr|A0A673US61|A0A673US61_SURSU
OG0005178	sp|P70331|MDFI_MOUSE	tr|A0A673TAG7|A0A673TAG7_SURSU
OG0005179	sp|P99025|GFRP_MOUSE	tr|A0A673TTJ2|A0A673TTJ2_SURSU
OG0005180	sp|Q08048|HGF_MOUSE	tr|A0A673SSK4|A0A673SSK4_SURSU
OG0005181	sp|Q0PMG2|MDGA1_MOUSE	tr|A0A673SVW3|A0A673SVW3_SURSU
OG0005182	sp|Q3U0L2|AN33B_MOUSE	tr|A0A673T9V3|A0A673T9V3_SURSU
OG0005183	sp|Q3UJD6|UBP19_MOUSE	tr|A0A673UPH5|A0A673UPH5_SURSU
OG0005184	sp|Q3UNZ8|QORL2_MOUSE	tr|A0A673UVX4|A0A673UVX4_SURSU
OG0005185	sp|Q3URF8|KCD21_MOUSE	tr|A0A673TZJ6|A0A673TZJ6_SURSU
OG0005186	sp|Q3V300|KIF22_MOUSE	tr|A0A673TXW8|A0A673TXW8_SURSU
OG0005187	tr|Q3V460|Q3V460_MOUSE	tr|A0A673TRL0|A0A673TRL0_SURSU
OG0005188	sp|Q4KML4|ABRAL_MOUSE	tr|A0A673SRZ8|A0A673SRZ8_SURSU
OG0005189	sp|Q5JCS9|B3GN3_MOUSE	tr|A0A673UF66|A0A673UF66_SURSU
OG0005190	sp|Q60866|PTER_MOUSE	tr|A0A673UJ48|A0A673UJ48_SURSU
OG0005191	sp|Q62066|PHX2A_MOUSE	tr|A0A673UMV7|A0A673UMV7_SURSU
OG0005192	sp|Q62414|NDF2_MOUSE	tr|A0A673U5I4|A0A673U5I4_SURSU
OG0005193	sp|Q6P9P8|DEN2C_MOUSE	tr|A0A673VFU4|A0A673VFU4_SURSU
OG0005195	sp|Q80TZ3|AUXI_MOUSE	tr|A0A673UU79|A0A673UU79_SURSU
OG0005196	sp|Q8BGI1|RNF24_MOUSE	tr|A0A673TI42|A0A673TI42_SURSU
OG0005197	sp|Q8BHK0|PNMA2_MOUSE	tr|A0A673TR91|A0A673TR91_SURSU
OG0005198	sp|Q8BK64|AHSA1_MOUSE	tr|A0A673T7B0|A0A673T7B0_SURSU
OG0005199	sp|Q8BRM2|GORAB_MOUSE	tr|A0A673TBX0|A0A673TBX0_SURSU
OG0005200	sp|Q8BUV3|GEPH_MOUSE	tr|A0A673TYW2|A0A673TYW2_SURSU
OG0005201	sp|Q8BYP3|RHOF_MOUSE	tr|A0A673UNN6|A0A673UNN6_SURSU
OG0005202	sp|Q8CIG0|DEP1A_MOUSE	tr|A0A673ULH5|A0A673ULH5_SURSU
OG0005203	sp|Q8K2I9|FBH1_MOUSE	tr|A0A673U3P5|A0A673U3P5_SURSU
OG0005204	sp|Q8R4Y8|RTTN_MOUSE	tr|A0A673VAE0|A0A673VAE0_SURSU
OG0005205	sp|Q8VCA8|SCRN2_MOUSE	tr|A0A673V3K5|A0A673V3K5_SURSU
OG0005206	sp|Q8VCF1|CANT1_MOUSE	tr|A0A673VMN9|A0A673VMN9_SURSU
OG0005207	sp|Q8VHT7|TF3A_MOUSE	tr|A0A673SVS0|A0A673SVS0_SURSU
OG0005208	sp|Q921V7|CTL3_MOUSE	tr|A0A673V449|A0A673V449_SURSU
OG0005209	sp|Q99MR6|SRRT_MOUSE	tr|A0A673V5M3|A0A673V5M3_SURSU
OG0005210	sp|Q9CQJ1|HIG2A_MOUSE	tr|A0A673TYU8|A0A673TYU8_SURSU
OG0005211	sp|Q9CXF4|TBC15_MOUSE	tr|A0A673U137|A0A673U137_SURSU
OG0005212	sp|Q9D1A0|PXL2C_MOUSE	tr|A0A673TEI4|A0A673TEI4_SURSU
OG0005213	sp|Q9D2Z4|SENP8_MOUSE	tr|A0A673U6M0|A0A673U6M0_SURSU
OG0005214	sp|Q9D871|CEA18_MOUSE	tr|A0A673VBE5|A0A673VBE5_SURSU
OG0005215	sp|Q9EQY0|ERN1_MOUSE	tr|A0A673VT44|A0A673VT44_SURSU
OG0005216	sp|Q9JHS3|LTOR2_MOUSE	tr|A0A673SQ47|A0A673SQ47_SURSU
OG0005217	sp|Q9JJA4|WDR12_MOUSE	tr|A0A673T720|A0A673T720_SURSU
OG0005218	tr|Q9JK62|Q9JK62_MOUSE	tr|A0A673T9J9|A0A673T9J9_SURSU
OG0005219	sp|Q9JL06|LPAR2_MOUSE	tr|A0A673TS51|A0A673TS51_SURSU
OG0005220	sp|Q9QXN0|SHRM3_MOUSE	tr|A0A673VCT0|A0A673VCT0_SURSU
OG0005221	sp|Q9QZR0|RNF25_MOUSE	tr|A0A673SYN1|A0A673SYN1_SURSU
OG0005222	sp|Q9Z0X4|PDE3A_MOUSE	tr|A0A673T4P9|A0A673T4P9_SURSU
OG0005223	tr|A0A0N4SUI7|A0A0N4SUI7_MOUSE	tr|A0A673V393|A0A673V393_SURSU
OG0005224	tr|A0A0N4SUJ3|A0A0N4SUJ3_MOUSE	tr|A0A673TNJ0|A0A673TNJ0_SURSU
OG0005226	sp|A2A7Q9|RN19B_MOUSE	tr|A0A673TIF6|A0A673TIF6_SURSU
OG0005227	sp|B2KGE5|F229A_MOUSE	tr|A0A673TVA4|A0A673TVA4_SURSU
OG0005229	tr|J3QNP9|J3QNP9_MOUSE	tr|A0A673TQZ9|A0A673TQZ9_SURSU
OG0005230	sp|O35516|NOTC2_MOUSE	tr|A0A673TYS9|A0A673TYS9_SURSU
OG0005231	sp|O70133|DHX9_MOUSE	tr|A0A673UL15|A0A673UL15_SURSU
OG0005232	sp|O88491|NSD1_MOUSE	tr|A0A673TT72|A0A673TT72_SURSU
OG0005233	sp|O88910|MPP3_MOUSE	tr|A0A673V0R3|A0A673V0R3_SURSU
OG0005234	sp|P01592|IGJ_MOUSE	tr|A0A673SN15|A0A673SN15_SURSU
OG0005235	sp|P25425|PO2F1_MOUSE	tr|A0A673UKT2|A0A673UKT2_SURSU
OG0005236	sp|P32240|PE2R4_MOUSE	tr|A0A673T8D2|A0A673T8D2_SURSU
OG0005237	sp|P33680|GUC2A_MOUSE	tr|A0A673TQS0|A0A673TQS0_SURSU
OG0005238	sp|P38647|GRP75_MOUSE	tr|A0A673SWX5|A0A673SWX5_SURSU
OG0005239	sp|P49710|HCLS1_MOUSE	tr|A0A673U4Y4|A0A673U4Y4_SURSU
OG0005240	sp|P56473|AGRP_MOUSE	tr|A0A673V246|A0A673V246_SURSU
OG0005241	sp|P60154|RNAS9_MOUSE	tr|A0A673T052|A0A673T052_SURSU
OG0005242	sp|P70428|EXT2_MOUSE	tr|A0A673TYN4|A0A673TYN4_SURSU
OG0005243	sp|Q00342|FLT3_MOUSE	tr|A0A673SVN0|A0A673SVN0_SURSU
OG0005244	sp|Q14AI6|RUSD3_MOUSE	tr|A0A673V8X6|A0A673V8X6_SURSU
OG0005245	sp|Q2EY15|PRTG_MOUSE	tr|A0A673TDJ2|A0A673TDJ2_SURSU
OG0005246	sp|Q3UF64|RNFT2_MOUSE	tr|A0A673UU07|A0A673UU07_SURSU
OG0005247	sp|Q3UU41|SCIMP_MOUSE	tr|A0A673V5U3|A0A673V5U3_SURSU
OG0005248	sp|Q4KMM3|OXR1_MOUSE	tr|A0A673UQY3|A0A673UQY3_SURSU
OG0005249	sp|Q62394|ZN185_MOUSE	tr|A0A673VKB4|A0A673VKB4_SURSU
OG0005250	sp|Q6P4T1|SNX19_MOUSE	tr|A0A673UA30|A0A673UA30_SURSU
OG0005251	sp|Q71RI9|KAT3_MOUSE	tr|A0A673TIF3|A0A673TIF3_SURSU
OG0005252	sp|Q7TQA1|IGSF1_MOUSE	tr|A0A673V028|A0A673V028_SURSU
OG0005253	tr|Q7TRU0|Q7TRU0_MOUSE	tr|A0A673SNS7|A0A673SNS7_SURSU
OG0005254	sp|Q80XS7|FA83E_MOUSE	tr|A0A673VAW6|A0A673VAW6_SURSU
OG0005255	sp|Q80Y55|BSDC1_MOUSE	tr|A0A673TW12|A0A673TW12_SURSU
OG0005256	sp|Q80ZE4|PAQR7_MOUSE	tr|A0A673V7P5|A0A673V7P5_SURSU
OG0005257	sp|Q8BH79|ANO10_MOUSE	tr|A0A673TL13|A0A673TL13_SURSU
OG0005258	sp|Q8BJS8|MTBP_MOUSE	tr|A0A673VKL3|A0A673VKL3_SURSU
OG0005259	sp|Q8BKV0|TICN3_MOUSE	tr|A0A673SU40|A0A673SU40_SURSU
OG0005260	sp|Q8CAE2|HENMT_MOUSE	tr|A0A673TV79|A0A673TV79_SURSU
OG0005261	sp|Q8CB44|GRAM4_MOUSE	tr|A0A673U102|A0A673U102_SURSU
OG0005262	sp|Q8CCN5|BCAS3_MOUSE	tr|A0A673VDT8|A0A673VDT8_SURSU
OG0005263	sp|Q8CD10|MICU2_MOUSE	tr|A0A673SYG7|A0A673SYG7_SURSU
OG0005264	sp|Q8K039|K1143_MOUSE	tr|A0A673TKN5|A0A673TKN5_SURSU
OG0005265	sp|Q8VDR5|TM267_MOUSE	tr|A0A673SS18|A0A673SS18_SURSU
OG0005266	sp|Q8VID5|RECQ5_MOUSE	tr|A0A673UMZ5|A0A673UMZ5_SURSU
OG0005267	sp|Q921J2|RHEB_MOUSE	tr|A0A673U6X6|A0A673U6X6_SURSU
OG0005268	sp|Q99LE2|GP146_MOUSE	tr|A0A673TI20|A0A673TI20_SURSU
OG0005269	sp|Q99MB7|RN141_MOUSE	tr|A0A673TMD9|A0A673TMD9_SURSU
OG0005270	sp|Q9CQX5|CLDN1_MOUSE	tr|A0A673TC25|A0A673TC25_SURSU
OG0005271	sp|Q9CRW3|CB076_MOUSE	tr|A0A673SSV8|A0A673SSV8_SURSU
OG0005272	sp|Q9CZU3|MTREX_MOUSE	tr|A0A673TS58|A0A673TS58_SURSU
OG0005273	sp|Q9D1D6|CTHR1_MOUSE	tr|A0A673UNJ1|A0A673UNJ1_SURSU
OG0005274	sp|Q9D2H6|SP2_MOUSE	tr|A0A673V0S3|A0A673V0S3_SURSU
OG0005275	sp|Q9D4H9|PHF14_MOUSE	tr|A0A673SY20|A0A673SY20_SURSU
OG0005276	sp|Q9D994|WDR38_MOUSE	tr|A0A673THP7|A0A673THP7_SURSU
OG0005277	sp|Q9D9S3|RWD2A_MOUSE	tr|A0A673TK44|A0A673TK44_SURSU
OG0005278	sp|Q9JJ04|B4GT4_MOUSE	tr|A0A673T0X9|A0A673T0X9_SURSU
OG0005279	sp|Q9JKF7|RM39_MOUSE	tr|A0A673UE41|A0A673UE41_SURSU
OG0005280	sp|Q9QUM0|ITA2B_MOUSE	tr|A0A673VA11|A0A673VA11_SURSU
OG0005281	sp|Q9QYC1|PCX1_MOUSE	tr|A0A673T3T5|A0A673T3T5_SURSU
OG0005282	sp|Q9R1E6|ENPP2_MOUSE	tr|A0A673VJG8|A0A673VJG8_SURSU
