Orthogroup	Mus_musculus	Gorilla_gorilla_gorilla
OG0007404	sp|P19788|MGP_MOUSE	tr|A0A2I2Z617|A0A2I2Z617_GORGO
OG0007405	sp|Q922G7|TEKT2_MOUSE	tr|A0A2I2Z6P0|A0A2I2Z6P0_GORGO
OG0007406	tr|A0A1B0GT45|A0A1B0GT45_MOUSE	tr|A0A2I2Z6P8|A0A2I2Z6P8_GORGO
OG0007407	sp|Q08624|HXC4_MOUSE	tr|A0A2I2Z6R8|A0A2I2Z6R8_GORGO
OG0007408	sp|Q99N03|M4A10_MOUSE	tr|A0A2I2ZBN5|A0A2I2ZBN5_GORGO
OG0007409	sp|Q9D3J5|ANR22_MOUSE	tr|A0A2I2ZMY7|A0A2I2ZMY7_GORGO
OG0007410	sp|P16882|GHR_MOUSE	tr|A0A2I2ZVD3|A0A2I2ZVD3_GORGO
OG0007411	sp|O88792|JAM1_MOUSE	tr|G3QCY1|G3QCY1_GORGO
OG0007412	tr|J3QK56|J3QK56_MOUSE	tr|G3QDA2|G3QDA2_GORGO
OG0007413	sp|P31257|HXC10_MOUSE	tr|G3QFL2|G3QFL2_GORGO
OG0007414	sp|Q9ESS0|DUS10_MOUSE	tr|G3QGS9|G3QGS9_GORGO
OG0007415	sp|Q9WUI0|MIXL1_MOUSE	tr|G3QI85|G3QI85_GORGO
OG0007416	sp|P31245|HXA2_MOUSE	tr|G3QIG7|G3QIG7_GORGO
OG0007417	sp|Q9D2I5|ARMC9_MOUSE	tr|G3QJE1|G3QJE1_GORGO
OG0007418	sp|O88545|CSN6_MOUSE	tr|G3QJT5|G3QJT5_GORGO
OG0007419	sp|Q6P3B9|RBFA_MOUSE	tr|G3QKU4|G3QKU4_GORGO
OG0007420	sp|Q9D6J4|NECA3_MOUSE	tr|G3QLZ9|G3QLZ9_GORGO
OG0007421	sp|Q99PD7|NCKX3_MOUSE	tr|G3QP00|G3QP00_GORGO
OG0007422	sp|Q14AT5|ANO7_MOUSE	tr|G3QP18|G3QP18_GORGO
OG0007423	sp|Q9D081|ALG14_MOUSE	tr|G3QQ74|G3QQ74_GORGO
OG0007424	sp|Q91W20|LRC26_MOUSE	tr|G3QQG0|G3QQG0_GORGO
OG0007425	sp|Q9WV85|NDK3_MOUSE	tr|G3QTR3|G3QTR3_GORGO
OG0007426	sp|Q80SU3|ZAR1_MOUSE	tr|G3QXD9|G3QXD9_GORGO
OG0007427	sp|P25119|TNR1B_MOUSE	tr|G3QXP8|G3QXP8_GORGO
OG0007428	sp|P28741|KIF3A_MOUSE	tr|G3QY97|G3QY97_GORGO
OG0007429	sp|A2AIL4|NDUF6_MOUSE	tr|G3QYM9|G3QYM9_GORGO
OG0007430	sp|P97765|WBP2_MOUSE	tr|G3R1G1|G3R1G1_GORGO
OG0007431	sp|Q9D2R8|RT33_MOUSE	tr|G3R292|G3R292_GORGO
OG0007432	sp|G5E897|PLGT3_MOUSE	tr|G3R4Z5|G3R4Z5_GORGO
OG0007433	sp|Q5SP85|CC85A_MOUSE	tr|G3R6Z7|G3R6Z7_GORGO
OG0007434	sp|Q3V0E1|CI131_MOUSE	tr|G3R7G5|G3R7G5_GORGO
OG0007435	sp|Q91XD7|CREL1_MOUSE	tr|G3R926|G3R926_GORGO
OG0007436	sp|Q9CQ22|LTOR1_MOUSE	tr|G3R9U0|G3R9U0_GORGO
OG0007437	sp|Q4KKZ1|CF107_MOUSE	tr|G3RCP7|G3RCP7_GORGO
OG0007438	sp|P57791|FACE2_MOUSE	tr|G3REW3|G3REW3_GORGO
OG0007439	sp|Q9D5K1|TMM81_MOUSE	tr|G3RFQ7|G3RFQ7_GORGO
OG0007440	sp|Q8VHI3|OFUT2_MOUSE	tr|G3RGF6|G3RGF6_GORGO
OG0007441	sp|Q9CWX4|RUSD4_MOUSE	tr|G3RK38|G3RK38_GORGO
OG0007442	sp|Q8BI67|ZN473_MOUSE	tr|G3RL26|G3RL26_GORGO
OG0007443	sp|Q3V0L5|LRC43_MOUSE	tr|G3RLN3|G3RLN3_GORGO
OG0007444	sp|Q9JHU3|CDK20_MOUSE	tr|G3RS83|G3RS83_GORGO
OG0007445	sp|Q5FW52|MLIP_MOUSE	tr|G3RT00|G3RT00_GORGO
OG0007446	sp|Q9CQW1|YKT6_MOUSE	tr|G3RTQ2|G3RTQ2_GORGO
OG0007447	sp|Q52KG5|KI26A_MOUSE	tr|G3S0V0|G3S0V0_GORGO
OG0007448	sp|P38649|BGAT_MOUSE	tr|G3S4E8|G3S4E8_GORGO
OG0007449	sp|O54905|B3GT2_MOUSE	tr|G3S7A4|G3S7A4_GORGO
OG0007450	sp|P97766|CFC1_MOUSE	tr|G3SED3|G3SED3_GORGO
OG0007451	sp|Q9D270|ZDH21_MOUSE	tr|G3SGL5|G3SGL5_GORGO
OG0007452	tr|Q8CBC7|Q8CBC7_MOUSE	tr|G3SK06|G3SK06_GORGO
OG0007453	sp|O35448|PPT2_MOUSE	tr|A0A2I2Y2D8|A0A2I2Y2D8_GORGO
OG0007454	sp|P70268|PKN1_MOUSE	tr|A0A2I2Y5J4|A0A2I2Y5J4_GORGO
OG0007455	sp|Q60755|CALCR_MOUSE	tr|A0A2I2Y7U1|A0A2I2Y7U1_GORGO
OG0007456	tr|G3UW55|G3UW55_MOUSE	tr|A0A2I2YE57|A0A2I2YE57_GORGO
OG0007457	sp|Q9CX30|YIF1B_MOUSE	tr|A0A2I2YFZ0|A0A2I2YFZ0_GORGO
OG0007458	sp|Q8VIH7|CYYR1_MOUSE	tr|A0A2I2YJJ3|A0A2I2YJJ3_GORGO
OG0007459	sp|O88441|MTX2_MOUSE	tr|A0A2I2YM42|A0A2I2YM42_GORGO
OG0007460	sp|Q9EPU5|TNR21_MOUSE	tr|A0A2I2Z0W0|A0A2I2Z0W0_GORGO
OG0007461	sp|P49615|CDK5_MOUSE	tr|A0A2I2Z913|A0A2I2Z913_GORGO
OG0007462	sp|Q6PA06|ATLA2_MOUSE	tr|A0A2I2ZE35|A0A2I2ZE35_GORGO
OG0007463	sp|Q9CTN8|LHPL3_MOUSE	tr|A0A2I2ZPG1|A0A2I2ZPG1_GORGO
OG0007464	sp|Q9DD16|NUD22_MOUSE	tr|A0A2I2ZSP7|A0A2I2ZSP7_GORGO
OG0007465	tr|Q8C3U9|Q8C3U9_MOUSE	tr|G3QDJ7|G3QDJ7_GORGO
OG0007466	sp|Q9EQC5|SCYL1_MOUSE	tr|G3QEK5|G3QEK5_GORGO
OG0007467	sp|Q9CRW3|CB076_MOUSE	tr|G3QEX3|G3QEX3_GORGO
OG0007468	sp|Q811Q9|PCY1B_MOUSE	tr|G3QIZ0|G3QIZ0_GORGO
OG0007469	sp|Q9JLR5|TCF23_MOUSE	tr|G3QJH4|G3QJH4_GORGO
OG0007470	sp|P14602|HSPB1_MOUSE	tr|G3QJQ8|G3QJQ8_GORGO
OG0007471	sp|Q80Z38|SHAN2_MOUSE	tr|G3QKK2|G3QKK2_GORGO
OG0007472	sp|Q9ERS7|ILRL2_MOUSE	tr|G3QLE3|G3QLE3_GORGO
OG0007473	sp|Q9JIT1|RNF32_MOUSE	tr|G3QP02|G3QP02_GORGO
OG0007474	sp|Q91W34|RUSF1_MOUSE	tr|G3QP92|G3QP92_GORGO
OG0007475	sp|Q8BI06|CEMIP_MOUSE	tr|G3QPF6|G3QPF6_GORGO
OG0007476	sp|Q9JJE4|PAQR4_MOUSE	tr|G3QR01|G3QR01_GORGO
OG0007477	sp|O70582|LX12B_MOUSE	tr|G3QSI2|G3QSI2_GORGO
OG0007478	sp|Q9ER97|NGB_MOUSE	tr|G3QTM7|G3QTM7_GORGO
OG0007479	sp|Q61983|NPT1_MOUSE	tr|G3QW67|G3QW67_GORGO
OG0007480	sp|Q9DAV9|TM38B_MOUSE	tr|G3QWA3|G3QWA3_GORGO
OG0007481	sp|P35762|CD81_MOUSE	tr|G3QX82|G3QX82_GORGO
OG0007482	sp|Q9CZ91|SRFB1_MOUSE	tr|G3QXL0|G3QXL0_GORGO
OG0007483	sp|Q9ERG0|LIMA1_MOUSE	tr|G3QY73|G3QY73_GORGO
OG0007484	sp|Q8VHS6|ASB15_MOUSE	tr|G3QZR9|G3QZR9_GORGO
OG0007485	sp|P35761|TTK_MOUSE	tr|G3R014|G3R014_GORGO
OG0007486	tr|B2RX82|B2RX82_MOUSE	tr|G3R215|G3R215_GORGO
OG0007487	sp|Q8CI52|ASTRC_MOUSE	tr|G3R234|G3R234_GORGO
OG0007488	sp|Q3UV55|NR1D1_MOUSE	tr|G3R2J1|G3R2J1_GORGO
OG0007489	sp|Q5M8M2|ODF3B_MOUSE	tr|G3R5Y6|G3R5Y6_GORGO
OG0007490	sp|Q8BL06|UBP54_MOUSE	tr|G3R6Y1|G3R6Y1_GORGO
OG0007491	sp|Q921C1|CXG3_MOUSE	tr|G3R6Z1|G3R6Z1_GORGO
OG0007492	sp|Q9Z138|ROR2_MOUSE	tr|G3R7F2|G3R7F2_GORGO
OG0007493	sp|O89053|COR1A_MOUSE	tr|G3RAD2|G3RAD2_GORGO
OG0007494	sp|Q9EQ09|OLR1_MOUSE	tr|G3RBM6|G3RBM6_GORGO
OG0007495	tr|Q9EQ08|Q9EQ08_MOUSE	tr|G3RBT8|G3RBT8_GORGO
OG0007496	sp|Q9D3S3|SNX29_MOUSE	tr|G3RCL8|G3RCL8_GORGO
OG0007497	sp|Q0VDU3|GPR15_MOUSE	tr|G3RCT5|G3RCT5_GORGO
OG0007498	sp|Q6TEK5|VKORL_MOUSE	tr|G3RE57|G3RE57_GORGO
OG0007499	sp|Q8BGK9|CC018_MOUSE	tr|G3RG23|G3RG23_GORGO
OG0007500	sp|Q99KK2|NEUA_MOUSE	tr|G3RGF5|G3RGF5_GORGO
OG0007501	sp|Q3TDD9|PPR21_MOUSE	tr|G3RJS6|G3RJS6_GORGO
OG0007502	tr|Q9JLQ4|Q9JLQ4_MOUSE	tr|G3RL39|G3RL39_GORGO
OG0007503	sp|Q9ES81|POPD3_MOUSE	tr|G3RLV4|G3RLV4_GORGO
OG0007504	sp|Q149L7|CRTAM_MOUSE	tr|G3RP88|G3RP88_GORGO
OG0007505	sp|Q99ME6|AT1B4_MOUSE	tr|G3RTJ6|G3RTJ6_GORGO
OG0007506	sp|Q61199|NXPH2_MOUSE	tr|G3RWC9|G3RWC9_GORGO
OG0007507	sp|Q812G0|MGT4A_MOUSE	tr|G3RZE5|G3RZE5_GORGO
OG0007508	sp|Q66JQ7|KNL1_MOUSE	tr|G3RZG9|G3RZG9_GORGO
OG0007509	sp|Q810A3|TTC9C_MOUSE	tr|G3S120|G3S120_GORGO
OG0007510	sp|Q9JLC3|MSRB1_MOUSE	tr|G3S1F6|G3S1F6_GORGO
OG0007511	sp|Q3U5C7|PRIC1_MOUSE	tr|G3S2Z9|G3S2Z9_GORGO
OG0007512	sp|Q8BFZ1|TECRL_MOUSE	tr|G3S760|G3S760_GORGO
OG0007513	sp|P26350|PTMA_MOUSE	tr|G3SC01|G3SC01_GORGO
OG0007514	sp|Q5SUF2|LC7L3_MOUSE	tr|G3SIA7|G3SIA7_GORGO
OG0007515	sp|Q80YP0|CDK3_MOUSE	tr|G3SJT2|G3SJT2_GORGO
OG0007516	sp|Q3UHD6|SNX27_MOUSE	tr|G3SKJ0|G3SKJ0_GORGO
OG0007517	sp|Q765I1|UTS2B_MOUSE	tr|G3SKR0|G3SKR0_GORGO
OG0007518	sp|Q9ES28|ARHG7_MOUSE	tr|A0A2I2Y4H7|A0A2I2Y4H7_GORGO
OG0007519	sp|Q8BMT9|HHAT_MOUSE	tr|A0A2I2Y4W5|A0A2I2Y4W5_GORGO
OG0007520	sp|Q8BH50|CR025_MOUSE	tr|A0A2I2Y5N2|A0A2I2Y5N2_GORGO
OG0007521	sp|P62932|FBX40_MOUSE	tr|A0A2I2Y8Y6|A0A2I2Y8Y6_GORGO
OG0007522	sp|A2AB59|RHG27_MOUSE	tr|A0A2I2YEQ6|A0A2I2YEQ6_GORGO
OG0007523	sp|Q9JMK0|B4GT5_MOUSE	tr|A0A2I2YGP3|A0A2I2YGP3_GORGO
OG0007524	sp|Q8BRG8|TM209_MOUSE	tr|A0A2I2YIV6|A0A2I2YIV6_GORGO
OG0007525	sp|P48036|ANXA5_MOUSE	tr|A0A2I2YPX4|A0A2I2YPX4_GORGO
OG0007526	sp|P53566|CEBPA_MOUSE	tr|A0A2I2YTR4|A0A2I2YTR4_GORGO
OG0007527	tr|J3QPM6|J3QPM6_MOUSE	tr|A0A2I2YUU9|A0A2I2YUU9_GORGO
OG0007528	sp|Q8C5T8|CC113_MOUSE	tr|A0A2I2ZDA0|A0A2I2ZDA0_GORGO
OG0007529	sp|Q99PS0|K1C23_MOUSE	tr|A0A2I2ZMG3|A0A2I2ZMG3_GORGO
OG0007530	sp|Q8BXL9|IFFO1_MOUSE	tr|A0A2I2ZRE7|A0A2I2ZRE7_GORGO
OG0007531	sp|Q64705|USF2_MOUSE	tr|A0A2I2ZS84|A0A2I2ZS84_GORGO
OG0007532	sp|P11688|ITA5_MOUSE	tr|G3QEL4|G3QEL4_GORGO
OG0007533	sp|Q91WD9|SEGN_MOUSE	tr|G3QEN6|G3QEN6_GORGO
OG0007534	sp|Q78JE5|FBX22_MOUSE	tr|G3QFJ2|G3QFJ2_GORGO
OG0007535	sp|Q3UHD9|AGAP2_MOUSE	tr|G3QGD0|G3QGD0_GORGO
OG0007536	sp|P10820|PERF_MOUSE	tr|G3QHP3|G3QHP3_GORGO
OG0007538	sp|O35680|RT12_MOUSE	tr|G3QJ78|G3QJ78_GORGO
OG0007539	tr|G5E8Z3|G5E8Z3_MOUSE	tr|G3QKG5|G3QKG5_GORGO
OG0007540	sp|Q3U515|VWCE_MOUSE	tr|G3QN65|G3QN65_GORGO
OG0007541	sp|Q9Z1G3|VATC1_MOUSE	tr|G3QNF3|G3QNF3_GORGO
OG0007542	sp|Q71RI9|KAT3_MOUSE	tr|G3QNS8|G3QNS8_GORGO
OG0007543	sp|Q9EQ00|ROP1L_MOUSE	tr|G3QQG9|G3QQG9_GORGO
OG0007544	sp|Q8C0R7|ZMY15_MOUSE	tr|G3QRV2|G3QRV2_GORGO
OG0007545	sp|Q99MR9|PPR3A_MOUSE	tr|G3QS77|G3QS77_GORGO
OG0007546	sp|Q8R370|USBP1_MOUSE	tr|G3QSL5|G3QSL5_GORGO
OG0007547	sp|Q5SUV1|RSAD1_MOUSE	tr|G3QUI2|G3QUI2_GORGO
OG0007548	sp|Q9CWV6|PKRI1_MOUSE	tr|G3QXK8|G3QXK8_GORGO
OG0007549	sp|P62892|RL39_MOUSE	tr|G3QXV4|G3QXV4_GORGO
OG0007550	sp|Q8CID0|CSR2B_MOUSE	tr|G3R3N9|G3R3N9_GORGO
OG0007551	sp|Q6S5L9|SHC4_MOUSE	tr|G3R4F7|G3R4F7_GORGO
OG0007552	sp|Q9D7Z7|LYPD5_MOUSE	tr|G3R853|G3R853_GORGO
OG0007553	sp|P70186|EPYC_MOUSE	tr|G3RAM4|G3RAM4_GORGO
OG0007554	sp|Q9JKL4|NDUF3_MOUSE	tr|G3RBQ0|G3RBQ0_GORGO
OG0007555	sp|Q8BUG5|CAYP2_MOUSE	tr|G3RCR1|G3RCR1_GORGO
OG0007556	sp|Q8JZL3|THTPA_MOUSE	tr|G3RFP6|G3RFP6_GORGO
OG0007557	sp|Q8C170|MYO9A_MOUSE	tr|G3RFQ2|G3RFQ2_GORGO
OG0007558	sp|P21844|CMA1_MOUSE	tr|G3RGR9|G3RGR9_GORGO
OG0007559	sp|Q04859|MAK_MOUSE	tr|G3RGW8|G3RGW8_GORGO
OG0007560	sp|D3YZG8|MTD2L_MOUSE	tr|G3RH37|G3RH37_GORGO
OG0007561	sp|Q9CR26|VTA1_MOUSE	tr|G3RHM2|G3RHM2_GORGO
OG0007562	sp|E9Q8T7|DYH1_MOUSE	tr|G3RIJ3|G3RIJ3_GORGO
OG0007563	sp|Q9CWE6|OOEP_MOUSE	tr|G3RKY9|G3RKY9_GORGO
OG0007564	sp|Q7TQN9|GP142_MOUSE	tr|G3RLJ6|G3RLJ6_GORGO
OG0007565	sp|Q8K424|TRPV3_MOUSE	tr|G3RPG5|G3RPG5_GORGO
OG0007566	sp|Q921U8|SMTN_MOUSE	tr|G3RYN2|G3RYN2_GORGO
OG0007567	sp|Q3UUD2|SPRY3_MOUSE	tr|G3S0S8|G3S0S8_GORGO
OG0007568	sp|Q6Y4S4|KISS1_MOUSE	tr|G3S6J4|G3S6J4_GORGO
OG0007569	sp|P33587|PROC_MOUSE	tr|G3SB50|G3SB50_GORGO
OG0007570	sp|O35454|CLCN6_MOUSE	tr|G3SCD3|G3SCD3_GORGO
OG0007571	sp|Q80YN3|BCAS1_MOUSE	tr|G3SGA7|G3SGA7_GORGO
OG0007572	sp|Q99M02|MARH2_MOUSE	tr|G3SIX2|G3SIX2_GORGO
OG0007573	sp|Q8C008|DZAN1_MOUSE	tr|G3SJA9|G3SJA9_GORGO
OG0007574	sp|Q7TQP4|RL3R2_MOUSE	tr|G3SKU7|G3SKU7_GORGO
OG0007575	sp|Q9JJC8|NIPA2_MOUSE	tr|A0A2I2Y571|A0A2I2Y571_GORGO
OG0007576	sp|Q8BIL2|MSD1_MOUSE	tr|A0A2I2Y6G8|A0A2I2Y6G8_GORGO
OG0007577	tr|A0A087WPH8|A0A087WPH8_MOUSE	tr|A0A2I2Y807|A0A2I2Y807_GORGO
OG0007578	sp|Q8BG84|LAIR1_MOUSE	tr|A0A2I2YBW8|A0A2I2YBW8_GORGO
OG0007579	sp|Q8C767|PPR3B_MOUSE	tr|A0A2I2YCH4|A0A2I2YCH4_GORGO
OG0007580	sp|O70161|PI51C_MOUSE	tr|A0A2I2YCM8|A0A2I2YCM8_GORGO
OG0007581	sp|Q99LT0|DPY30_MOUSE	tr|A0A2I2YG65|A0A2I2YG65_GORGO
OG0007582	sp|P31996|CD68_MOUSE	tr|A0A2I2YG68|A0A2I2YG68_GORGO
OG0007583	sp|Q9CQL5|RM18_MOUSE	tr|A0A2I2YKI6|A0A2I2YKI6_GORGO
OG0007584	sp|Q9JJZ9|CNGB3_MOUSE	tr|A0A2I2YW08|A0A2I2YW08_GORGO
OG0007585	sp|Q99LD4|CSN1_MOUSE	tr|A0A2I2YYK1|A0A2I2YYK1_GORGO
OG0007586	sp|Q8CHD8|RFIP3_MOUSE	tr|A0A2I2YZ70|A0A2I2YZ70_GORGO
OG0007587	sp|Q8BW86|ARG33_MOUSE	tr|A0A2I2Z340|A0A2I2Z340_GORGO
OG0007588	sp|P61290|PSME3_MOUSE	tr|A0A2I2Z4R3|A0A2I2Z4R3_GORGO
OG0007589	sp|Q99N11|DUS22_MOUSE	tr|A0A2I2ZA96|A0A2I2ZA96_GORGO
OG0007590	sp|Q9Z0Z4|HEPH_MOUSE	tr|A0A2I2ZG14|A0A2I2ZG14_GORGO
OG0007591	sp|Q9CV60|MLN_MOUSE	tr|A0A2I2ZKS8|A0A2I2ZKS8_GORGO
OG0007592	sp|Q9WU56|PUS1_MOUSE	tr|A0A2I2ZXL9|A0A2I2ZXL9_GORGO
OG0007593	tr|Q8CB76|Q8CB76_MOUSE	sp|A1YEQ3|ZN449_GORGO
OG0007594	sp|Q91XC9|PEX16_MOUSE	tr|G3QIP6|G3QIP6_GORGO
OG0007595	tr|A0A5F8MPE2|A0A5F8MPE2_MOUSE	tr|G3QIZ2|G3QIZ2_GORGO
OG0007596	sp|Q8BVF9|AMZ1_MOUSE	tr|G3QK80|G3QK80_GORGO
OG0007597	sp|Q9WUL6|M3K14_MOUSE	tr|G3QPG2|G3QPG2_GORGO
OG0007598	sp|O70303|CIDEB_MOUSE	tr|G3QPU6|G3QPU6_GORGO
OG0007599	sp|Q09200|B4GN1_MOUSE	tr|G3QTX7|G3QTX7_GORGO
OG0007600	sp|Q9Z0M1|KLK4_MOUSE	tr|G3QU55|G3QU55_GORGO
OG0007601	sp|P86050|T170B_MOUSE	tr|G3QUA6|G3QUA6_GORGO
OG0007602	sp|Q99NC0|VGLL1_MOUSE	tr|G3QUK4|G3QUK4_GORGO
OG0007603	tr|D3Z623|D3Z623_MOUSE	tr|G3QWS8|G3QWS8_GORGO
OG0007604	sp|Q9QWK4|CD5L_MOUSE	tr|G3R058|G3R058_GORGO
OG0007605	sp|Q3UVU3|ZNT10_MOUSE	tr|G3R250|G3R250_GORGO
OG0007606	sp|P61216|TAF13_MOUSE	tr|G3R267|G3R267_GORGO
OG0007607	sp|P59808|SASH1_MOUSE	tr|G3R3J1|G3R3J1_GORGO
OG0007608	sp|D4PHA7|WSCD2_MOUSE	tr|G3R3P5|G3R3P5_GORGO
OG0007609	sp|Q8K2Q0|COMD9_MOUSE	tr|G3R9S3|G3R9S3_GORGO
OG0007610	sp|Q9WVA8|NPFF_MOUSE	tr|G3RA76|G3RA76_GORGO
OG0007611	sp|B8JK39|ITA9_MOUSE	tr|G3RB97|G3RB97_GORGO
OG0007612	sp|P32958|ROM1_MOUSE	tr|G3RCM9|G3RCM9_GORGO
OG0007613	sp|Q91WG3|TRUB2_MOUSE	tr|G3RFP9|G3RFP9_GORGO
OG0007614	sp|Q8BQU3|SDHF3_MOUSE	tr|G3RFT5|G3RFT5_GORGO
OG0007615	sp|Q8BK67|RCC2_MOUSE	tr|G3RGY3|G3RGY3_GORGO
OG0007616	sp|O54927|WSB1_MOUSE	tr|G3RH71|G3RH71_GORGO
OG0007617	sp|Q5DU31|ICEF1_MOUSE	tr|G3RI32|G3RI32_GORGO
OG0007618	sp|P81066|IRX2_MOUSE	tr|G3RI39|G3RI39_GORGO
OG0007619	sp|Q8BYJ6|TBCD4_MOUSE	tr|G3RI67|G3RI67_GORGO
OG0007620	sp|P47774|CCR7_MOUSE	tr|G3RJP4|G3RJP4_GORGO
OG0007621	sp|Q6ZQE4|NEMP1_MOUSE	tr|G3RMP7|G3RMP7_GORGO
OG0007622	sp|Q8BVB5|DFB42_MOUSE	tr|G3RQL9|G3RQL9_GORGO
OG0007623	sp|Q99JR5|TINAL_MOUSE	tr|G3RS19|G3RS19_GORGO
OG0007624	sp|Q8VHW3|CCG6_MOUSE	tr|G3RTQ0|G3RTQ0_GORGO
OG0007625	sp|P58660|CAR10_MOUSE	tr|G3S2A2|G3S2A2_GORGO
OG0007626	sp|Q9JKV5|SCAM4_MOUSE	tr|G3S2X5|G3S2X5_GORGO
OG0007627	sp|Q58FA4|E2F8_MOUSE	tr|G3S6E1|G3S6E1_GORGO
OG0007628	tr|B7ZWD6|B7ZWD6_MOUSE	tr|G3S939|G3S939_GORGO
OG0007629	sp|Q9CQC6|5MP2_MOUSE	tr|G3SA22|G3SA22_GORGO
OG0007630	sp|Q9JKB3|YBOX3_MOUSE	tr|G3SBA7|G3SBA7_GORGO
OG0007631	tr|Q3TAQ9|Q3TAQ9_MOUSE	tr|G3SDB0|G3SDB0_GORGO
OG0007632	sp|P56400|GP1BB_MOUSE	tr|G3SFA3|G3SFA3_GORGO
OG0007633	sp|Q9WV35|ABEC2_MOUSE	tr|G3SGN8|G3SGN8_GORGO
OG0007634	sp|Q80SS6|GPBAR_MOUSE	tr|G3SJ28|G3SJ28_GORGO
OG0007635	tr|F8VQG7|F8VQG7_MOUSE	tr|A0A2I2Y270|A0A2I2Y270_GORGO
OG0007636	tr|Q8C0E6|Q8C0E6_MOUSE	tr|A0A2I2Y4C6|A0A2I2Y4C6_GORGO
OG0007637	sp|P52196|THTR_MOUSE	tr|A0A2I2Y5Z8|A0A2I2Y5Z8_GORGO
OG0007638	sp|O70325|GPX4_MOUSE	tr|A0A2I2Y8E7|A0A2I2Y8E7_GORGO
OG0007639	sp|Q7JJ13|BRD2_MOUSE	tr|A0A2I2Y8Z2|A0A2I2Y8Z2_GORGO
OG0007640	sp|Q80UF4|SDCG8_MOUSE	tr|A0A2I2YIS8|A0A2I2YIS8_GORGO
OG0007641	sp|Q8C0L0|TMX4_MOUSE	tr|A0A2I2YU05|A0A2I2YU05_GORGO
OG0007642	sp|Q9D2Y6|FBX25_MOUSE	tr|A0A2I2YUW1|A0A2I2YUW1_GORGO
OG0007643	sp|O35887|CALU_MOUSE	tr|A0A2I2YZM2|A0A2I2YZM2_GORGO
OG0007644	sp|Q80TA9|EPG5_MOUSE	tr|A0A2I2Z049|A0A2I2Z049_GORGO
OG0007645	tr|A0A0G2JEU3|A0A0G2JEU3_MOUSE	tr|A0A2I2Z862|A0A2I2Z862_GORGO
OG0007646	sp|Q8K0V2|DCNL3_MOUSE	tr|A0A2I2ZC29|A0A2I2ZC29_GORGO
OG0007647	tr|Q3UHC1|Q3UHC1_MOUSE	tr|A0A2I2ZMR7|A0A2I2ZMR7_GORGO
OG0007648	sp|Q9DAI9|MORN5_MOUSE	tr|A0A2I2ZS36|A0A2I2ZS36_GORGO
OG0007649	sp|Q9D7M1|GID8_MOUSE	tr|A0A2I2ZSZ0|A0A2I2ZSZ0_GORGO
OG0007650	sp|P35374|AGTR2_MOUSE	tr|A0A2I2ZVH0|A0A2I2ZVH0_GORGO
OG0007651	sp|Q3TTL0|CC038_MOUSE	tr|G3QCX2|G3QCX2_GORGO
OG0007652	sp|Q9Z1B8|PHF1_MOUSE	tr|G3QDE5|G3QDE5_GORGO
OG0007653	sp|Q80T41|GABR2_MOUSE	tr|G3QDP4|G3QDP4_GORGO
OG0007654	sp|Q8VDZ4|ZDHC5_MOUSE	tr|G3QDT7|G3QDT7_GORGO
OG0007655	sp|Q63961|EGLN_MOUSE	tr|G3QF67|G3QF67_GORGO
OG0007656	sp|P35639|DDIT3_MOUSE	tr|G3QHW8|G3QHW8_GORGO
OG0007657	sp|Q9WUM5|SUCA_MOUSE	tr|G3QI12|G3QI12_GORGO
OG0007658	sp|Q9WV04|KIF9_MOUSE	tr|G3QM86|G3QM86_GORGO
OG0007659	sp|Q9CWP4|LY6K_MOUSE	tr|G3QMK6|G3QMK6_GORGO
OG0007660	sp|Q8QZW7|GBRP_MOUSE	tr|G3QMM3|G3QMM3_GORGO
OG0007661	sp|O35988|SDC4_MOUSE	tr|G3QNG0|G3QNG0_GORGO
OG0007662	sp|P56394|COX17_MOUSE	tr|G3QR10|G3QR10_GORGO
OG0007663	sp|Q9Z2D3|GSDME_MOUSE	tr|G3QR26|G3QR26_GORGO
OG0007664	sp|Q8BXZ1|TMX3_MOUSE	tr|G3QRV9|G3QRV9_GORGO
OG0007665	sp|B2KFW1|ZSC20_MOUSE	tr|G3QSE2|G3QSE2_GORGO
OG0007666	sp|Q9JL99|CLC1B_MOUSE	tr|G3QSE5|G3QSE5_GORGO
OG0007667	sp|Q0VDN7|RUND1_MOUSE	tr|G3QTV2|G3QTV2_GORGO
OG0007668	sp|P97813|PLD2_MOUSE	tr|G3QUP6|G3QUP6_GORGO
OG0007669	sp|Q3UR78|CD048_MOUSE	tr|G3QVB7|G3QVB7_GORGO
OG0007670	sp|A6H6E2|MMRN2_MOUSE	tr|G3R129|G3R129_GORGO
OG0007672	sp|Q9CPY4|CDKA2_MOUSE	tr|G3R3T4|G3R3T4_GORGO
OG0007673	sp|Q5XKN4|JAGN1_MOUSE	tr|G3R3V7|G3R3V7_GORGO
OG0007674	sp|P00520|ABL1_MOUSE	tr|G3R4W2|G3R4W2_GORGO
OG0007675	sp|Q8C0L9|GPCP1_MOUSE	tr|G3R799|G3R799_GORGO
OG0007676	tr|A6H6J9|A6H6J9_MOUSE	tr|G3R7F9|G3R7F9_GORGO
OG0007677	sp|Q9WUJ8|ORC6_MOUSE	tr|G3R815|G3R815_GORGO
OG0007678	sp|Q62504|MINT_MOUSE	tr|G3R8N9|G3R8N9_GORGO
OG0007679	sp|Q8K4C5|IL17C_MOUSE	tr|G3R9X0|G3R9X0_GORGO
