Orthogroup	Homo_sapiens	Rattus_norvegicus
OG0007869	sp|A0A0K0K1B3|TVB30_HUMAN	tr|A0A8I6ARK3|A0A8I6ARK3_RAT
OG0007870	sp|A0AVI4|TM129_HUMAN	tr|B1WBR6|B1WBR6_RAT
OG0007871	sp|A0JLT2|MED19_HUMAN	tr|D3ZAP1|D3ZAP1_RAT
OG0007872	sp|O00421|CCRL2_HUMAN	tr|D3ZVM9|D3ZVM9_RAT
OG0007873	sp|O00625|PIR_HUMAN	sp|Q5M827|PIR_RAT
OG0007874	sp|O15078|CE290_HUMAN	tr|A0A0G2K929|A0A0G2K929_RAT
OG0007875	sp|O15360|FANCA_HUMAN	tr|A0A8I6AGX8|A0A8I6AGX8_RAT
OG0007876	sp|O60293|ZC3H1_HUMAN	tr|A0A8I6A504|A0A8I6A504_RAT
OG0007877	sp|O75843|AP1G2_HUMAN	tr|D3ZGW2|D3ZGW2_RAT
OG0007878	sp|O75954|TSN9_HUMAN	tr|D4AAV9|D4AAV9_RAT
OG0007879	sp|O95905|ECD_HUMAN	tr|D3ZA55|D3ZA55_RAT
OG0007880	sp|P01210|PENK_HUMAN	sp|P04094|PENK_RAT
OG0007881	sp|P07203|GPX1_HUMAN	sp|P04041|GPX1_RAT
OG0007882	sp|P10109|ADX_HUMAN	sp|P24483|ADX_RAT
OG0007883	sp|P11137|MTAP2_HUMAN	sp|P15146|MTAP2_RAT
OG0007884	sp|P15848|ARSB_HUMAN	sp|P50430|ARSB_RAT
OG0007885	sp|P22413|ENPP1_HUMAN	sp|Q924C3|ENPP1_RAT
OG0007886	sp|P33763|S10A5_HUMAN	sp|P63083|S10A5_RAT
OG0007887	sp|P41226|UBA7_HUMAN	tr|A0A0G2K735|A0A0G2K735_RAT
OG0007888	sp|P49184|DNSL1_HUMAN	sp|Q2QDE7|DNSL1_RAT
OG0007889	sp|P49915|GUAA_HUMAN	sp|Q4V7C6|GUAA_RAT
OG0007890	sp|P49959|MRE11_HUMAN	sp|Q9JIM0|MRE11_RAT
OG0007891	sp|P51512|MMP16_HUMAN	sp|O35548|MMP16_RAT
OG0007892	sp|P52565|GDIR1_HUMAN	sp|Q5XI73|GDIR1_RAT
OG0007893	sp|P84550|SKOR1_HUMAN	sp|P84551|SKOR1_RAT
OG0007894	sp|Q00534|CDK6_HUMAN	tr|F1MA87|F1MA87_RAT
OG0007895	sp|Q00987|MDM2_HUMAN	tr|A0A8I6G5V3|A0A8I6G5V3_RAT
OG0007896	sp|Q01449|MLRA_HUMAN	tr|F1M7K3|F1M7K3_RAT
OG0007897	sp|Q08629|TICN1_HUMAN	tr|A0A8I6A6U2|A0A8I6A6U2_RAT
OG0007898	sp|Q14814|MEF2D_HUMAN	sp|O89038|MEF2D_RAT
OG0007899	sp|Q15046|SYK_HUMAN	sp|Q5XIM7|SYK_RAT
OG0007900	sp|Q15493|RGN_HUMAN	sp|Q03336|RGN_RAT
OG0007901	sp|Q2TAM9|TUSC1_HUMAN	tr|A0A8I5ZZN7|A0A8I5ZZN7_RAT
OG0007902	sp|Q495B1|AKD1A_HUMAN	tr|D3Z8Z7|D3Z8Z7_RAT
OG0007903	sp|Q49MG5|MAP9_HUMAN	tr|D3ZAG3|D3ZAG3_RAT
OG0007904	sp|Q4KMZ1|IQCC_HUMAN	tr|M0RCW8|M0RCW8_RAT
OG0007905	sp|Q5JRX3|PREP_HUMAN	tr|A0A0G2K6D5|A0A0G2K6D5_RAT
OG0007906	sp|Q5QJ74|TBCEL_HUMAN	sp|Q5PQJ7|TBCEL_RAT
OG0007907	sp|Q5VZ89|DEN4C_HUMAN	tr|A0A0G2K089|A0A0G2K089_RAT
OG0007908	sp|Q68DA7|FMN1_HUMAN	tr|D4A4Y9|D4A4Y9_RAT
OG0007909	sp|Q68DK2|ZFY26_HUMAN	sp|D4A8G9|ZFY26_RAT
OG0007910	sp|Q68G75|LEMD1_HUMAN	tr|A0A0G2K8I8|A0A0G2K8I8_RAT
OG0007911	sp|Q69YU5|BWNIN_HUMAN	tr|D3ZZG3|D3ZZG3_RAT
OG0007912	sp|Q6GYQ0|RGPA1_HUMAN	sp|O55007|RGPA1_RAT
OG0007913	sp|Q6MZP7|LIN54_HUMAN	sp|Q641Z1|LIN54_RAT
OG0007914	sp|Q6UN15|FIP1_HUMAN	sp|Q5U317|FIP1_RAT
OG0007915	sp|Q6ZMM2|ATL5_HUMAN	tr|A0A8I6GJQ1|A0A8I6GJQ1_RAT
OG0007916	sp|Q6ZT52|FA43B_HUMAN	tr|D4A8D8|D4A8D8_RAT
OG0007917	sp|Q7Z3Z4|PIWL4_HUMAN	sp|Q4G033|PIWL4_RAT
OG0007918	sp|Q8N6Y2|LRC17_HUMAN	tr|Q6AYD0|Q6AYD0_RAT
OG0007919	sp|Q8N9Z2|CC71L_HUMAN	tr|F1M119|F1M119_RAT
OG0007920	sp|Q8NEA5|CS018_HUMAN	tr|A0A8I5ZTD7|A0A8I5ZTD7_RAT
OG0007921	sp|Q8NEX5|WFDC9_HUMAN	sp|Q6IE41|WFDC9_RAT
OG0007922	sp|Q8TBE7|S35G2_HUMAN	sp|Q5M7A3|S35G2_RAT
OG0007923	sp|Q8WYQ4|CV015_HUMAN	tr|D3ZCL1|D3ZCL1_RAT
OG0007924	sp|Q96BT3|CENPT_HUMAN	sp|Q561R1|CENPT_RAT
OG0007925	sp|Q96P70|IPO9_HUMAN	tr|D4A857|D4A857_RAT
OG0007926	sp|Q9BQS7|HEPH_HUMAN	sp|Q920H8|HEPH_RAT
OG0007927	sp|Q9BRQ8|FSP1_HUMAN	tr|A0A8I5ZQB7|A0A8I5ZQB7_RAT
OG0007928	sp|Q9H244|P2Y12_HUMAN	sp|Q9EPX4|P2Y12_RAT
OG0007929	sp|Q9H267|VP33B_HUMAN	sp|Q63616|VP33B_RAT
OG0007931	sp|Q9H857|NT5D2_HUMAN	sp|Q6Q0N3|NT5D2_RAT
OG0007932	sp|Q9HAS0|NJMU_HUMAN	tr|D3ZEJ9|D3ZEJ9_RAT
OG0007933	sp|Q9HBU1|BARX1_HUMAN	tr|D3ZA67|D3ZA67_RAT
OG0007934	sp|Q9HCE3|ZN532_HUMAN	tr|A0A0G2JZQ5|A0A0G2JZQ5_RAT
OG0007935	sp|Q9NSI2|SLX9_HUMAN	tr|Q5XII4|Q5XII4_RAT
OG0007936	sp|Q9NUY8|TBC23_HUMAN	tr|D4AAH9|D4AAH9_RAT
OG0007937	sp|Q9P015|RM15_HUMAN	tr|A0A8I6A254|A0A8I6A254_RAT
OG0007938	sp|Q9UPC5|GPR34_HUMAN	tr|Q6XCE7|Q6XCE7_RAT
OG0007939	sp|Q9Y2M0|FAN1_HUMAN	tr|D3ZVU2|D3ZVU2_RAT
OG0007940	sp|Q9Y543|HES2_HUMAN	sp|P35429|HES2_RAT
OG0007941	sp|Q9Y5R2|MMP24_HUMAN	sp|Q99PW6|MMP24_RAT
OG0007942	sp|Q9Y6D0|SELK_HUMAN	sp|P59798|SELK_RAT
OG0007943	sp|A1A4V9|CF119_HUMAN	sp|B0BMZ6|CF119_RAT
OG0007944	sp|A6NCF5|KLH33_HUMAN	tr|F1M601|F1M601_RAT
OG0007945	sp|O14678|ABCD4_HUMAN	tr|D4A576|D4A576_RAT
OG0007946	sp|O14777|NDC80_HUMAN	tr|A0A0G2K254|A0A0G2K254_RAT
OG0007947	sp|O43353|RIPK2_HUMAN	tr|G3V783|G3V783_RAT
OG0007948	sp|O60235|TM11D_HUMAN	sp|Q8VHJ4|TM11D_RAT
OG0007949	sp|O60870|KIN17_HUMAN	tr|D3ZRI6|D3ZRI6_RAT
OG0007950	sp|O95214|LERL1_HUMAN	sp|Q6PDU4|LERL1_RAT
OG0007951	sp|O95429|BAG4_HUMAN	tr|A0A8I6AP78|A0A8I6AP78_RAT
OG0007952	sp|O95500|CLD14_HUMAN	tr|Q5BJQ1|Q5BJQ1_RAT
OG0007953	sp|P04062|GBA1_HUMAN	tr|M0R3L8|M0R3L8_RAT
OG0007954	sp|P0C0P6|NPS_HUMAN	sp|P0C0P7|NPS_RAT
OG0007955	sp|P17980|PRS6A_HUMAN	sp|Q63569|PRS6A_RAT
OG0007956	sp|P26992|CNTFR_HUMAN	sp|Q08406|CNTFR_RAT
OG0007957	sp|P30084|ECHM_HUMAN	sp|P14604|ECHM_RAT
OG0007958	sp|P33151|CADH5_HUMAN	tr|A0A0G2K0I6|A0A0G2K0I6_RAT
OG0007959	sp|P33993|MCM7_HUMAN	tr|Q6AYN8|Q6AYN8_RAT
OG0007960	sp|P35611|ADDA_HUMAN	sp|Q63028|ADDA_RAT
OG0007961	sp|P48745|CCN3_HUMAN	sp|Q9QZQ5|CCN3_RAT
OG0007962	sp|P50406|5HT6R_HUMAN	sp|P31388|5HT6R_RAT
OG0007963	sp|P55017|S12A3_HUMAN	sp|P55018|S12A3_RAT
OG0007964	sp|Q05397|FAK1_HUMAN	sp|O35346|FAK1_RAT
OG0007965	sp|Q0ZLH3|PJVK_HUMAN	tr|D3ZSE6|D3ZSE6_RAT
OG0007966	sp|Q12857|NFIA_HUMAN	sp|P09414|NFIA_RAT
OG0007967	sp|Q13126|MTAP_HUMAN	tr|Q7TP15|Q7TP15_RAT
OG0007968	sp|Q14134|TRI29_HUMAN	tr|A0A0G2K659|A0A0G2K659_RAT
OG0007969	sp|Q15431|SYCP1_HUMAN	sp|Q03410|SYCP1_RAT
OG0007971	sp|Q504Q3|PAN2_HUMAN	sp|Q6IE70|PAN2_RAT
OG0007972	sp|Q6DJT9|PLAG1_HUMAN	sp|Q5U2T6|PLAG1_RAT
OG0007973	sp|Q6DKK2|TTC19_HUMAN	sp|D4A6D7|TTC19_RAT
OG0007974	sp|Q6P1Q0|LTMD1_HUMAN	tr|B0K026|B0K026_RAT
OG0007975	sp|Q6UXA7|CF015_HUMAN	tr|A0A8I5ZR16|A0A8I5ZR16_RAT
OG0007976	sp|Q6ZNB7|ALKMO_HUMAN	sp|A0JPQ8|ALKMO_RAT
OG0007977	sp|Q86UV5|UBP48_HUMAN	sp|Q76LT8|UBP48_RAT
OG0007978	sp|Q86WV6|STING_HUMAN	sp|F1M391|STING_RAT
OG0007979	sp|Q8IW00|VSTM4_HUMAN	tr|Q4QQR8|Q4QQR8_RAT
OG0007980	sp|Q8IZV2|CKLF8_HUMAN	tr|A0A8I6ADT7|A0A8I6ADT7_RAT
OG0007981	sp|Q8N2C7|UNC80_HUMAN	tr|D3ZXX3|D3ZXX3_RAT
OG0007982	sp|Q8N9N2|ASCC1_HUMAN	tr|A0A8I5ZMZ0|A0A8I5ZMZ0_RAT
OG0007983	sp|Q8TD31|CCHCR_HUMAN	tr|A0A0G2K6P2|A0A0G2K6P2_RAT
OG0007984	sp|Q8WWH5|TRUB1_HUMAN	sp|Q5M934|TRUB1_RAT
OG0007985	sp|Q92611|EDEM1_HUMAN	tr|D3ZJE0|D3ZJE0_RAT
OG0007986	sp|Q96AG4|LRC59_HUMAN	sp|Q5RJR8|LRC59_RAT
OG0007987	sp|Q96AQ6|PBIP1_HUMAN	sp|A2VD12|PBIP1_RAT
OG0007988	sp|Q96B96|LDAF1_HUMAN	sp|Q6UK00|LDAF1_RAT
OG0007989	sp|Q96H12|MSD3_HUMAN	tr|D4A3I3|D4A3I3_RAT
OG0007990	sp|Q96L58|B3GT6_HUMAN	tr|D3ZQC1|D3ZQC1_RAT
OG0007991	sp|Q96MF7|NSE2_HUMAN	sp|Q4V8A0|NSE2_RAT
OG0007992	sp|Q96PC2|IP6K3_HUMAN	tr|D4AEE6|D4AEE6_RAT
OG0007993	sp|Q9BQ16|TICN3_HUMAN	tr|A0A8I6AMA2|A0A8I6AMA2_RAT
OG0007994	sp|Q9BRQ6|MIC25_HUMAN	sp|D4A7N1|MIC25_RAT
OG0007995	sp|Q9BT30|ALKB7_HUMAN	tr|M0R7T2|M0R7T2_RAT
OG0007996	sp|Q9BUK0|CHCH7_HUMAN	tr|D4AC73|D4AC73_RAT
OG0007997	sp|Q9BUK6|MSTO1_HUMAN	tr|A0A8I6AIT8|A0A8I6AIT8_RAT
OG0007998	sp|Q9H1D9|RPC6_HUMAN	tr|D3ZQ56|D3ZQ56_RAT
OG0007999	sp|Q9H1K6|TLRN1_HUMAN	tr|Q5BJV3|Q5BJV3_RAT
OG0008000	sp|Q9H9R9|DBND1_HUMAN	sp|Q5M831|DBND1_RAT
OG0008001	sp|Q9NWZ3|IRAK4_HUMAN	tr|A0A8I6G1H3|A0A8I6G1H3_RAT
OG0008002	sp|Q9UGP8|SEC63_HUMAN	tr|A0A0G2JUJ9|A0A0G2JUJ9_RAT
OG0008003	sp|Q9UJ70|NAGK_HUMAN	sp|P81799|NAGK_RAT
OG0008004	sp|Q9UK53|ING1_HUMAN	tr|A0A8I5ZM05|A0A8I5ZM05_RAT
OG0008005	sp|Q9UK99|FBX3_HUMAN	sp|D4ABP9|FBX3_RAT
OG0008006	sp|Q9Y2Y6|TMM98_HUMAN	sp|Q6AYS5|TMM98_RAT
OG0008007	sp|Q9Y3C8|UFC1_HUMAN	sp|Q6BBI8|UFC1_RAT
OG0008008	sp|A1L3X0|ELOV7_HUMAN	sp|D4ADY9|ELOV7_RAT
OG0008010	sp|C9JSJ3|MEIOS_HUMAN	tr|A0A8I6AB99|A0A8I6AB99_RAT
OG0008011	sp|O00482|NR5A2_HUMAN	sp|Q9QWM1|NR5A2_RAT
OG0008012	sp|O14921|RGS13_HUMAN	tr|D3ZCS1|D3ZCS1_RAT
OG0008013	sp|O15033|AREL1_HUMAN	tr|D3ZVC4|D3ZVC4_RAT
OG0008014	sp|O15119|TBX3_HUMAN	sp|Q7TST9|TBX3_RAT
OG0008015	sp|O75074|LRP3_HUMAN	sp|O88204|LRP3_RAT
OG0008016	sp|P05067|A4_HUMAN	sp|P08592|A4_RAT
OG0008017	sp|P08887|IL6RA_HUMAN	sp|P22273|IL6RA_RAT
OG0008018	sp|P10827|THA_HUMAN	sp|P63059|THA_RAT
OG0008019	sp|P11229|ACM1_HUMAN	sp|P08482|ACM1_RAT
OG0008020	sp|P18428|LBP_HUMAN	sp|Q63313|LBP_RAT
OG0008021	sp|P21695|GPDA_HUMAN	sp|O35077|GPDA_RAT
OG0008022	sp|P21741|MK_HUMAN	sp|Q9R1S9|MK_RAT
OG0008023	sp|P24522|GA45A_HUMAN	sp|P48317|GA45A_RAT
OG0008024	sp|P35998|PRS7_HUMAN	sp|Q63347|PRS7_RAT
OG0008025	sp|P37268|FDFT_HUMAN	sp|Q02769|FDFT_RAT
OG0008026	sp|P55040|GEM_HUMAN	tr|B5DFA6|B5DFA6_RAT
OG0008027	sp|P62995|TRA2B_HUMAN	sp|P62997|TRA2B_RAT
OG0008028	sp|P84090|ERH_HUMAN	tr|A0A8I6AFK4|A0A8I6AFK4_RAT
OG0008029	sp|Q00403|TF2B_HUMAN	sp|P62916|TF2B_RAT
OG0008030	sp|Q04725|TLE2_HUMAN	tr|A0A0G2K109|A0A0G2K109_RAT
OG0008031	sp|Q04771|ACVR1_HUMAN	sp|P80201|ACVR1_RAT
OG0008032	sp|Q12872|SFSWA_HUMAN	sp|D3ZTQ1|SFSWA_RAT
OG0008033	sp|Q13201|MMRN1_HUMAN	tr|D4A3E0|D4A3E0_RAT
OG0008034	sp|Q14139|UBE4A_HUMAN	sp|Q6P7A2|UBE4A_RAT
OG0008035	sp|Q14686|NCOA6_HUMAN	sp|Q9JLI4|NCOA6_RAT
OG0008036	sp|Q495C1|RN212_HUMAN	tr|A0A0G2JYP9|A0A0G2JYP9_RAT
OG0008037	sp|Q49AJ0|F135B_HUMAN	tr|F1LZ91|F1LZ91_RAT
OG0008038	sp|Q4LE39|ARI4B_HUMAN	sp|Q9JKB5|ARI4B_RAT
OG0008039	sp|Q6ZVH7|ESPNL_HUMAN	tr|D3ZGJ2|D3ZGJ2_RAT
OG0008040	sp|Q6ZW49|PAXI1_HUMAN	tr|D3ZSX6|D3ZSX6_RAT
OG0008041	sp|Q7RTU7|SCX_HUMAN	tr|G3V8X3|G3V8X3_RAT
OG0008042	sp|Q7Z4L9|PPR42_HUMAN	tr|B1WBU1|B1WBU1_RAT
OG0008043	sp|Q8IXA5|SACA3_HUMAN	tr|F1M6E7|F1M6E7_RAT
OG0008044	sp|Q8N3P4|VPS8_HUMAN	tr|A0A8I6AEY8|A0A8I6AEY8_RAT
OG0008045	sp|Q8N490|PNKD_HUMAN	tr|F1M1E4|F1M1E4_RAT
OG0008046	sp|Q8TD20|GTR12_HUMAN	tr|D3ZNG4|D3ZNG4_RAT
OG0008047	sp|Q8TEW6|DOK4_HUMAN	tr|F7FET5|F7FET5_RAT
OG0008048	sp|Q96A56|T53I1_HUMAN	sp|Q80YE2|T53I1_RAT
OG0008049	sp|Q96AN5|TM143_HUMAN	tr|D3ZSD8|D3ZSD8_RAT
OG0008050	sp|Q96BS2|CHP3_HUMAN	tr|A0A8I5Y9W2|A0A8I5Y9W2_RAT
OG0008051	sp|Q96K19|RN170_HUMAN	tr|A0A8I5ZKY1|A0A8I5ZKY1_RAT
OG0008052	sp|Q96M69|LRGUK_HUMAN	tr|A0A8I6GHE9|A0A8I6GHE9_RAT
OG0008053	sp|Q96NB1|CEP20_HUMAN	tr|B0BN31|B0BN31_RAT
OG0008054	sp|Q96NG3|ODAD4_HUMAN	tr|A0A0G2KAE9|A0A0G2KAE9_RAT
OG0008055	sp|Q9BRJ2|RM45_HUMAN	tr|A0A8I5ZTB9|A0A8I5ZTB9_RAT
OG0008056	sp|Q9BZE7|EVG1_HUMAN	tr|F7FLU1|F7FLU1_RAT
OG0008057	sp|Q9H7E9|CH033_HUMAN	tr|D3ZDG0|D3ZDG0_RAT
OG0008058	sp|Q9H8W3|F204A_HUMAN	tr|D4A037|D4A037_RAT
OG0008059	sp|Q9H8Y8|GORS2_HUMAN	sp|Q9R064|GORS2_RAT
OG0008060	sp|Q9HAP2|MLXIP_HUMAN	tr|F1M051|F1M051_RAT
OG0008061	sp|Q9HBH1|DEFM_HUMAN	tr|F1LVY9|F1LVY9_RAT
OG0008062	sp|Q9HC77|CENPJ_HUMAN	tr|D4A194|D4A194_RAT
OG0008063	sp|Q9NUG6|PDRG1_HUMAN	sp|Q642A0|PDRG1_RAT
OG0008064	sp|Q9NV70|EXOC1_HUMAN	tr|A0A0G2K2V5|A0A0G2K2V5_RAT
OG0008065	sp|Q9NWN3|FBX34_HUMAN	tr|G3V7J6|G3V7J6_RAT
OG0008066	sp|Q9P1Y5|CAMP3_HUMAN	tr|A0A8I6AHT4|A0A8I6AHT4_RAT
OG0008067	sp|Q9UBW8|CSN7A_HUMAN	tr|F1MAA2|F1MAA2_RAT
OG0008068	sp|Q9UHV9|PFD2_HUMAN	sp|B0BN18|PFD2_RAT
OG0008069	sp|Q9UHW5|GPN3_HUMAN	sp|Q6R518|GPN3_RAT
OG0008070	sp|Q9UKP4|ATS7_HUMAN	sp|Q1EHB3|ATS7_RAT
OG0008071	sp|Q9ULH7|MRTFB_HUMAN	tr|A0A8I6A7A3|A0A8I6A7A3_RAT
OG0008072	sp|Q9Y241|HIG1A_HUMAN	sp|Q8VH49|HIG1A_RAT
OG0008073	sp|Q9Y242|TCF19_HUMAN	tr|Q566R6|Q566R6_RAT
OG0008074	sp|Q9Y314|NOSIP_HUMAN	tr|A0A8I5ZL30|A0A8I5ZL30_RAT
OG0008075	sp|Q9Y5L0|TNPO3_HUMAN	tr|A0A8I6G251|A0A8I6G251_RAT
OG0008076	sp|Q9Y5U9|IR3IP_HUMAN	sp|P85007|IR3IP_RAT
OG0008077	sp|A0AVF1|IFT56_HUMAN	sp|Q5U2N8|IFT56_RAT
OG0008078	sp|A6NH57|ARL5C_HUMAN	tr|D3ZES1|D3ZES1_RAT
OG0008079	sp|A8MTA8|F166B_HUMAN	tr|A0A8I6AEA7|A0A8I6AEA7_RAT
OG0008080	sp|O00238|BMR1B_HUMAN	tr|A0A8I5ZXN2|A0A8I5ZXN2_RAT
OG0008081	sp|O15047|SET1A_HUMAN	tr|A0A0G2K6T6|A0A0G2K6T6_RAT
OG0008082	sp|O15403|MOT7_HUMAN	tr|A0A0G2K5U1|A0A0G2K5U1_RAT
OG0008083	sp|O15446|RPA34_HUMAN	tr|D4ADE7|D4ADE7_RAT
OG0008084	sp|O43684|BUB3_HUMAN	tr|D4A567|D4A567_RAT
OG0008085	sp|O75712|CXB3_HUMAN	sp|P25305|CXB3_RAT
OG0008087	sp|P13498|CY24A_HUMAN	sp|Q62737|CY24A_RAT
OG0008088	sp|P24385|CCND1_HUMAN	sp|P39948|CCND1_RAT
OG0008089	sp|P26572|MGAT1_HUMAN	sp|Q09325|MGAT1_RAT
OG0008090	sp|P30043|BLVRB_HUMAN	tr|A0A8I6AHQ8|A0A8I6AHQ8_RAT
OG0008091	sp|P31391|SSR4_HUMAN	sp|P30937|SSR4_RAT
OG0008092	sp|P42357|HUTH_HUMAN	sp|P21213|HUTH_RAT
OG0008093	sp|P60880|SNP25_HUMAN	sp|P60881|SNP25_RAT
OG0008094	sp|P78332|RBM6_HUMAN	tr|A0A8I6A326|A0A8I6A326_RAT
OG0008095	sp|P80365|DHI2_HUMAN	sp|P50233|DHI2_RAT
OG0008096	sp|Q03188|CENPC_HUMAN	tr|E9PSW8|E9PSW8_RAT
OG0008097	sp|Q13336|UT1_HUMAN	sp|P97689|UT1_RAT
OG0008098	sp|Q14146|URB2_HUMAN	tr|D4AAN0|D4AAN0_RAT
OG0008099	sp|Q14209|E2F2_HUMAN	tr|M0RDX6|M0RDX6_RAT
OG0008100	sp|Q15800|MSMO1_HUMAN	sp|O35532|MSMO1_RAT
OG0008101	sp|Q16512|PKN1_HUMAN	sp|Q63433|PKN1_RAT
OG0008102	sp|Q16819|MEP1A_HUMAN	sp|Q64230|MEP1A_RAT
OG0008103	sp|Q58F21|BRDT_HUMAN	sp|D4A7T3|BRDT_RAT
OG0008104	sp|Q5SV97|PERM1_HUMAN	tr|D3ZH76|D3ZH76_RAT
OG0008105	sp|Q5TD97|FHL5_HUMAN	sp|Q6AXT1|FHL5_RAT
OG0008106	sp|Q68CP4|HGNAT_HUMAN	tr|A0A8I6AE78|A0A8I6AE78_RAT
OG0008107	sp|Q6E213|AWAT2_HUMAN	tr|D4A598|D4A598_RAT
OG0008108	sp|Q6P5W5|S39A4_HUMAN	sp|A0JPN2|S39A4_RAT
OG0008109	sp|Q6PGQ7|BORA_HUMAN	sp|Q5M864|BORA_RAT
OG0008110	sp|Q6QNK2|AGRD1_HUMAN	tr|D3ZF17|D3ZF17_RAT
OG0008111	sp|Q6WBX8|RAD9B_HUMAN	sp|Q499V3|RAD9B_RAT
OG0008112	sp|Q6ZRI8|RHG36_HUMAN	tr|A0A1W2Q6M1|A0A1W2Q6M1_RAT
OG0008113	sp|Q71RS6|NCKX5_HUMAN	tr|A0A8I6GB53|A0A8I6GB53_RAT
OG0008114	sp|Q7KZN9|COX15_HUMAN	tr|D4A414|D4A414_RAT
OG0008115	sp|Q7Z3E2|CC186_HUMAN	tr|A0A0G2K8K1|A0A0G2K8K1_RAT
OG0008116	sp|Q7Z7J7|LHPL4_HUMAN	sp|Q7TSY2|LHPL4_RAT
OG0008117	sp|Q86WB0|ZC3C1_HUMAN	tr|B2RYM6|B2RYM6_RAT
OG0008118	sp|Q86X40|LRC28_HUMAN	tr|A0A8I6ASL4|A0A8I6ASL4_RAT
OG0008119	sp|Q8IVS2|FABD_HUMAN	tr|D3ZPF2|D3ZPF2_RAT
OG0008120	sp|Q8IZF2|AGRF5_HUMAN	sp|Q9WVT0|AGRF5_RAT
OG0008121	sp|Q8NCY6|MSD4_HUMAN	sp|Q501L3|MSD4_RAT
OG0008122	sp|Q8TC29|ENKUR_HUMAN	tr|D3ZWN6|D3ZWN6_RAT
OG0008123	sp|Q8WWV6|FCAMR_HUMAN	tr|A0A8I6AQN7|A0A8I6AQN7_RAT
OG0008124	sp|Q92643|GPI8_HUMAN	tr|Q5XIP2|Q5XIP2_RAT
OG0008125	sp|Q969R2|OSBP2_HUMAN	tr|A0A8I5ZR95|A0A8I5ZR95_RAT
OG0008126	sp|Q96G27|WBP1_HUMAN	tr|A0A0G2K3J0|A0A0G2K3J0_RAT
OG0008127	sp|Q96KQ7|EHMT2_HUMAN	tr|A0A8J8XWH8|A0A8J8XWH8_RAT
OG0008128	sp|Q96PE7|MCEE_HUMAN	tr|A0A8I5YC26|A0A8I5YC26_RAT
OG0008129	sp|Q96RP8|KCNA7_HUMAN	tr|D4A810|D4A810_RAT
OG0008130	sp|Q96SC8|DMTA2_HUMAN	tr|A0A8I6ANN9|A0A8I6ANN9_RAT
OG0008131	sp|Q9H0A0|NAT10_HUMAN	tr|G3V752|G3V752_RAT
OG0008132	sp|Q9H116|GZF1_HUMAN	sp|D3ZUU2|GZF1_RAT
OG0008133	sp|Q9H227|GBA3_HUMAN	tr|A0A0G2JVP8|A0A0G2JVP8_RAT
OG0008134	sp|Q9NX95|SYBU_HUMAN	tr|A0A8I6A508|A0A8I6A508_RAT
OG0008135	sp|Q9NXS2|QPCTL_HUMAN	tr|B5DFI7|B5DFI7_RAT
OG0008136	sp|Q9NYZ3|GTSE1_HUMAN	tr|D3ZPA8|D3ZPA8_RAT
OG0008137	sp|Q9NZU5|LMCD1_HUMAN	tr|Q6AYF2|Q6AYF2_RAT
OG0008138	sp|Q9P2F8|SI1L2_HUMAN	sp|Q5JCS6|SI1L2_RAT
OG0008139	sp|Q9UKN8|TF3C4_HUMAN	tr|A0A8I6AGY8|A0A8I6AGY8_RAT
OG0008140	sp|Q9Y2Y4|ZBT32_HUMAN	tr|D4A2U2|D4A2U2_RAT
OG0008141	sp|Q9Y315|DEOC_HUMAN	tr|A0A8I6A8V2|A0A8I6A8V2_RAT
OG0008142	sp|A6NK58|LIPT2_HUMAN	tr|D3Z9Z2|D3Z9Z2_RAT
OG0008143	sp|A8MV24|CQ098_HUMAN	tr|F1LW61|F1LW61_RAT
OG0008144	sp|H0UI37|TSTD3_HUMAN	tr|A0A8I6GJH7|A0A8I6GJH7_RAT
OG0008145	sp|O14744|ANM5_HUMAN	tr|D4A0E8|D4A0E8_RAT
OG0008146	sp|O43823|AKAP8_HUMAN	sp|Q63014|AKAP8_RAT
OG0008147	sp|O75762|TRPA1_HUMAN	sp|Q6RI86|TRPA1_RAT
OG0008148	sp|O95402|MED26_HUMAN	tr|A0A0G2JW54|A0A0G2JW54_RAT
OG0008149	sp|P02778|CXL10_HUMAN	sp|P48973|CXL10_RAT
OG0008150	sp|P03971|MIS_HUMAN	sp|P49000|MIS_RAT
OG0008151	sp|P0CG13|CTF8_HUMAN	sp|P0C6T1|CTF8_RAT
OG0008152	sp|P15260|INGR1_HUMAN	tr|F7FHZ1|F7FHZ1_RAT
OG0008153	sp|P16949|STMN1_HUMAN	sp|P13668|STMN1_RAT
OG0008154	sp|P17535|JUND_HUMAN	sp|P52909|JUND_RAT
OG0008155	sp|P19387|RPB3_HUMAN	tr|Q5EB90|Q5EB90_RAT
OG0008156	sp|P20594|ANPRB_HUMAN	sp|P16067|ANPRB_RAT
OG0008157	sp|P21583|SCF_HUMAN	sp|P21581|SCF_RAT
OG0008158	sp|P21860|ERBB3_HUMAN	sp|Q62799|ERBB3_RAT
OG0008159	sp|P42768|WASP_HUMAN	tr|M0RBE8|M0RBE8_RAT
OG0008160	sp|P43121|MUC18_HUMAN	sp|Q9EPF2|MUC18_RAT
OG0008161	sp|P56915|GSC_HUMAN	tr|G3V7E7|G3V7E7_RAT
OG0008162	sp|P58743|S26A5_HUMAN	sp|Q9EPH0|S26A5_RAT
OG0008163	sp|P78383|S35B1_HUMAN	sp|Q6V7K3|S35B1_RAT
