Orthogroup	Homo_sapiens	Colobus_angolensis_palliatus
OG0005445	sp|Q5BJH2|TM128_HUMAN	tr|A0A2K5I173|A0A2K5I173_COLAP
OG0005446	sp|Q7L0X2|ERIP6_HUMAN	tr|A0A2K5I2T1|A0A2K5I2T1_COLAP
OG0005447	sp|Q9H944|MED20_HUMAN	tr|A0A2K5I316|A0A2K5I316_COLAP
OG0005448	sp|Q9P1W9|PIM2_HUMAN	tr|A0A2K5I7N6|A0A2K5I7N6_COLAP
OG0005449	sp|A6NEE1|PLHD1_HUMAN	tr|A0A2K5I842|A0A2K5I842_COLAP
OG0005450	sp|P12644|BMP4_HUMAN	tr|A0A2K5IB58|A0A2K5IB58_COLAP
OG0005451	sp|Q9BZQ8|NIBA1_HUMAN	tr|A0A2K5ID75|A0A2K5ID75_COLAP
OG0005452	sp|Q9UHQ9|NB5R1_HUMAN	tr|A0A2K5IDG5|A0A2K5IDG5_COLAP
OG0005453	sp|P20936|RASA1_HUMAN	tr|A0A2K5IFP5|A0A2K5IFP5_COLAP
OG0005454	sp|Q9UK05|GDF2_HUMAN	tr|A0A2K5IHG2|A0A2K5IHG2_COLAP
OG0005455	sp|Q96MX6|DAA10_HUMAN	tr|A0A2K5IHW0|A0A2K5IHW0_COLAP
OG0005456	sp|Q9UBS4|DJB11_HUMAN	tr|A0A2K5IJ38|A0A2K5IJ38_COLAP
OG0005457	sp|Q9UP79|ATS8_HUMAN	tr|A0A2K5IM21|A0A2K5IM21_COLAP
OG0005458	sp|O00300|TR11B_HUMAN	tr|A0A2K5IMV5|A0A2K5IMV5_COLAP
OG0005459	sp|Q8N2K1|UB2J2_HUMAN	tr|A0A2K5IP45|A0A2K5IP45_COLAP
OG0005460	sp|P42701|I12R1_HUMAN	tr|A0A2K5ISZ9|A0A2K5ISZ9_COLAP
OG0005461	sp|Q7Z404|TMC4_HUMAN	tr|A0A2K5IUF7|A0A2K5IUF7_COLAP
OG0005462	sp|Q99985|SEM3C_HUMAN	tr|A0A2K5IV26|A0A2K5IV26_COLAP
OG0005463	sp|Q9UJT9|FBXL7_HUMAN	tr|A0A2K5IVU3|A0A2K5IVU3_COLAP
OG0005464	sp|A6NHT5|HMX3_HUMAN	tr|A0A2K5IYC2|A0A2K5IYC2_COLAP
OG0005465	sp|Q8WVP7|LMBR1_HUMAN	tr|A0A2K5IYC4|A0A2K5IYC4_COLAP
OG0005466	sp|Q6UX01|LMBRL_HUMAN	tr|A0A2K5J5Z3|A0A2K5J5Z3_COLAP
OG0005467	sp|Q8IZP0|ABI1_HUMAN	tr|A0A2K5J6M4|A0A2K5J6M4_COLAP
OG0005468	sp|Q4L235|ACSF4_HUMAN	tr|A0A2K5J9D9|A0A2K5J9D9_COLAP
OG0005469	sp|P14920|OXDA_HUMAN	tr|A0A2K5J9K2|A0A2K5J9K2_COLAP
OG0005470	sp|Q96DH6|MSI2H_HUMAN	tr|A0A2K5JAW6|A0A2K5JAW6_COLAP
OG0005471	sp|Q9Y2G9|SBNO2_HUMAN	tr|A0A2K5JD08|A0A2K5JD08_COLAP
OG0005472	sp|Q86W24|NAL14_HUMAN	tr|A0A2K5JDU0|A0A2K5JDU0_COLAP
OG0005473	sp|Q8N9V7|TOPZ1_HUMAN	tr|A0A2K5JEV3|A0A2K5JEV3_COLAP
OG0005474	sp|Q8IY92|SLX4_HUMAN	tr|A0A2K5JF29|A0A2K5JF29_COLAP
OG0005475	sp|Q8WUF5|IASPP_HUMAN	tr|A0A2K5JGS5|A0A2K5JGS5_COLAP
OG0005476	sp|Q96AQ2|TM125_HUMAN	tr|A0A2K5JJE5|A0A2K5JJE5_COLAP
OG0005477	sp|Q71RS6|NCKX5_HUMAN	tr|A0A2K5JNB3|A0A2K5JNB3_COLAP
OG0005478	sp|Q9H0W9|CK054_HUMAN	tr|A0A2K5JP17|A0A2K5JP17_COLAP
OG0005479	sp|Q6PUV4|CPLX2_HUMAN	tr|A0A2K5JS50|A0A2K5JS50_COLAP
OG0005480	sp|Q6P9F0|CCD62_HUMAN	tr|A0A2K5JTC2|A0A2K5JTC2_COLAP
OG0005481	sp|O14994|SYN3_HUMAN	tr|A0A2K5JVF1|A0A2K5JVF1_COLAP
OG0005482	sp|P05166|PCCB_HUMAN	tr|A0A2K5JVI3|A0A2K5JVI3_COLAP
OG0005483	sp|Q5JS37|NHLC3_HUMAN	tr|A0A2K5JWS0|A0A2K5JWS0_COLAP
OG0005484	sp|Q9Y2S6|TMA7_HUMAN	tr|A0A2K5JXJ0|A0A2K5JXJ0_COLAP
OG0005485	sp|Q9P0K7|RAI14_HUMAN	tr|A0A2K5K3D5|A0A2K5K3D5_COLAP
OG0005486	sp|Q9Y6I8|PXMP4_HUMAN	tr|A0A2K5K6J1|A0A2K5K6J1_COLAP
OG0005487	sp|Q8TB52|FBX30_HUMAN	tr|A0A2K5K8B0|A0A2K5K8B0_COLAP
OG0005488	sp|Q8N465|D2HDH_HUMAN	tr|A0A2K5K976|A0A2K5K976_COLAP
OG0005489	sp|Q8IZD6|S22AF_HUMAN	tr|A0A2K5KC95|A0A2K5KC95_COLAP
OG0005490	sp|Q3C1V8|BSH_HUMAN	tr|A0A2K5KEF3|A0A2K5KEF3_COLAP
OG0005491	sp|P25103|NK1R_HUMAN	tr|A0A2K5KFP2|A0A2K5KFP2_COLAP
OG0005492	sp|Q15532|SSXT_HUMAN	tr|A0A2K5KG94|A0A2K5KG94_COLAP
OG0005493	sp|O60231|DHX16_HUMAN	tr|A0A2K5KGB7|A0A2K5KGB7_COLAP
OG0005494	sp|O00267|SPT5H_HUMAN	tr|A0A2K5KGH2|A0A2K5KGH2_COLAP
OG0005495	sp|Q7Z3U7|MON2_HUMAN	tr|A0A2K5H9V0|A0A2K5H9V0_COLAP
OG0005496	sp|O75558|STX11_HUMAN	tr|A0A2K5HAP5|A0A2K5HAP5_COLAP
OG0005497	sp|O14905|WNT9B_HUMAN	tr|A0A2K5HBQ8|A0A2K5HBQ8_COLAP
OG0005498	sp|P16104|H2AX_HUMAN	tr|A0A2K5HE74|A0A2K5HE74_COLAP
OG0005499	sp|Q9HCG8|CWC22_HUMAN	tr|A0A2K5HI79|A0A2K5HI79_COLAP
OG0005500	sp|Q96RR4|KKCC2_HUMAN	tr|A0A2K5HJF0|A0A2K5HJF0_COLAP
OG0005501	sp|O60499|STX10_HUMAN	tr|A0A2K5HKZ9|A0A2K5HKZ9_COLAP
OG0005502	sp|O95396|MOCS3_HUMAN	tr|A0A2K5HM24|A0A2K5HM24_COLAP
OG0005503	sp|P48169|GBRA4_HUMAN	tr|A0A2K5HNG9|A0A2K5HNG9_COLAP
OG0005504	sp|Q8N2G6|ZCH24_HUMAN	tr|A0A2K5HNR3|A0A2K5HNR3_COLAP
OG0005505	sp|O94929|ABLM3_HUMAN	tr|A0A2K5HPI5|A0A2K5HPI5_COLAP
OG0005506	sp|Q6ZVN7|SEML_HUMAN	tr|A0A2K5HQC7|A0A2K5HQC7_COLAP
OG0005507	sp|P49910|ZN165_HUMAN	tr|A0A2K5HRT1|A0A2K5HRT1_COLAP
OG0005508	sp|Q9Y6M0|TEST_HUMAN	tr|A0A2K5HS06|A0A2K5HS06_COLAP
OG0005509	sp|Q96NR3|PTHD1_HUMAN	tr|A0A2K5HU22|A0A2K5HU22_COLAP
OG0005510	sp|Q9C0H5|RHG39_HUMAN	tr|A0A2K5HYT2|A0A2K5HYT2_COLAP
OG0005511	sp|Q8NAV2|CH058_HUMAN	tr|A0A2K5HZL2|A0A2K5HZL2_COLAP
OG0005512	sp|O60583|CCNT2_HUMAN	tr|A0A2K5HZX4|A0A2K5HZX4_COLAP
OG0005513	sp|A6NGG3|CI092_HUMAN	tr|A0A2K5I0C1|A0A2K5I0C1_COLAP
OG0005514	sp|Q9BRU9|UTP23_HUMAN	tr|A0A2K5I0P2|A0A2K5I0P2_COLAP
OG0005515	sp|O00338|ST1C2_HUMAN	tr|A0A2K5I0V8|A0A2K5I0V8_COLAP
OG0005516	sp|Q9UGU5|HMGX4_HUMAN	tr|A0A2K5I124|A0A2K5I124_COLAP
OG0005517	sp|Q15042|RB3GP_HUMAN	tr|A0A2K5I2U4|A0A2K5I2U4_COLAP
OG0005518	sp|P19474|RO52_HUMAN	tr|A0A2K5I523|A0A2K5I523_COLAP
OG0005519	sp|Q96I13|ABHD8_HUMAN	tr|A0A2K5I588|A0A2K5I588_COLAP
OG0005520	sp|Q8IY95|TM192_HUMAN	tr|A0A2K5I7G9|A0A2K5I7G9_COLAP
OG0005521	sp|Q5K4L6|S27A3_HUMAN	tr|A0A2K5IAU3|A0A2K5IAU3_COLAP
OG0005522	sp|Q9H492|MLP3A_HUMAN	tr|A0A2K5IFC3|A0A2K5IFC3_COLAP
OG0005523	sp|Q96C86|DCPS_HUMAN	tr|A0A2K5IJR1|A0A2K5IJR1_COLAP
OG0005524	sp|Q14213|IL27B_HUMAN	tr|A0A2K5ILZ2|A0A2K5ILZ2_COLAP
OG0005525	sp|Q8TC99|FNDC8_HUMAN	tr|A0A2K5IR94|A0A2K5IR94_COLAP
OG0005526	sp|O15457|MSH4_HUMAN	tr|A0A2K5IS17|A0A2K5IS17_COLAP
OG0005527	sp|Q9P2P1|NYNRI_HUMAN	tr|A0A2K5ISP3|A0A2K5ISP3_COLAP
OG0005528	sp|Q5T655|CFA58_HUMAN	tr|A0A2K5IU60|A0A2K5IU60_COLAP
OG0005529	sp|Q8WY64|MYLIP_HUMAN	tr|A0A2K5IUI8|A0A2K5IUI8_COLAP
OG0005530	sp|Q9GZQ6|NPFF1_HUMAN	tr|A0A2K5IUR3|A0A2K5IUR3_COLAP
OG0005531	sp|Q9UBI1|COMD3_HUMAN	tr|A0A2K5IVX8|A0A2K5IVX8_COLAP
OG0005532	sp|P09917|LOX5_HUMAN	tr|A0A2K5IX18|A0A2K5IX18_COLAP
OG0005533	sp|Q6V0L0|CP26C_HUMAN	tr|A0A2K5IZ00|A0A2K5IZ00_COLAP
OG0005534	sp|Q8NAB2|KBTB3_HUMAN	tr|A0A2K5IZI7|A0A2K5IZI7_COLAP
OG0005535	sp|A1L3X0|ELOV7_HUMAN	tr|A0A2K5IZU6|A0A2K5IZU6_COLAP
OG0005536	sp|O95257|GA45G_HUMAN	tr|A0A2K5J049|A0A2K5J049_COLAP
OG0005537	sp|P23378|GCSP_HUMAN	tr|A0A2K5J2W9|A0A2K5J2W9_COLAP
OG0005538	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A2K5J5N4|A0A2K5J5N4_COLAP
OG0005539	sp|Q96BZ8|LENG1_HUMAN	tr|A0A2K5J5P9|A0A2K5J5P9_COLAP
OG0005540	sp|Q9Y3C7|MED31_HUMAN	tr|A0A2K5J5T1|A0A2K5J5T1_COLAP
OG0005541	sp|Q9NTX5|ECHD1_HUMAN	tr|A0A2K5J822|A0A2K5J822_COLAP
OG0005542	sp|Q9HAH7|FBRS_HUMAN	tr|A0A2K5J882|A0A2K5J882_COLAP
OG0005543	sp|Q6ZUB1|S31E1_HUMAN	tr|A0A2K5J8I2|A0A2K5J8I2_COLAP
OG0005544	sp|P78504|JAG1_HUMAN	tr|A0A2K5JCJ0|A0A2K5JCJ0_COLAP
OG0005545	sp|Q8IVN3|MSTN1_HUMAN	tr|A0A2K5JEJ7|A0A2K5JEJ7_COLAP
OG0005546	sp|O00178|GTPB1_HUMAN	tr|A0A2K5JGT2|A0A2K5JGT2_COLAP
OG0005547	sp|Q8N5J2|MINY1_HUMAN	tr|A0A2K5JH71|A0A2K5JH71_COLAP
OG0005548	sp|P58004|SESN2_HUMAN	tr|A0A2K5JHV3|A0A2K5JHV3_COLAP
OG0005549	sp|O75493|CAH11_HUMAN	tr|A0A2K5JJ23|A0A2K5JJ23_COLAP
OG0005550	sp|Q76KD6|SPERI_HUMAN	tr|A0A2K5JJ80|A0A2K5JJ80_COLAP
OG0005551	sp|Q8WV92|MITD1_HUMAN	tr|A0A2K5JL75|A0A2K5JL75_COLAP
OG0005552	sp|Q01094|E2F1_HUMAN	tr|A0A2K5JPK9|A0A2K5JPK9_COLAP
OG0005553	sp|Q96AP4|ZUP1_HUMAN	tr|A0A2K5JPT9|A0A2K5JPT9_COLAP
OG0005554	sp|Q08881|ITK_HUMAN	tr|A0A2K5JT53|A0A2K5JT53_COLAP
OG0005555	sp|P09871|C1S_HUMAN	tr|A0A2K5JUY9|A0A2K5JUY9_COLAP
OG0005556	sp|Q67FW5|B3GNL_HUMAN	tr|A0A2K5JYA1|A0A2K5JYA1_COLAP
OG0005557	sp|P0C869|PA24B_HUMAN	tr|A0A2K5JZX0|A0A2K5JZX0_COLAP
OG0005558	sp|Q9NR55|BATF3_HUMAN	tr|A0A2K5K200|A0A2K5K200_COLAP
OG0005559	sp|Q0VF49|K2012_HUMAN	tr|A0A2K5K2U1|A0A2K5K2U1_COLAP
OG0005560	sp|Q13535|ATR_HUMAN	tr|A0A2K5K384|A0A2K5K384_COLAP
OG0005561	sp|Q96T23|RSF1_HUMAN	tr|A0A2K5K4E6|A0A2K5K4E6_COLAP
OG0005562	sp|Q9H1X1|RSPH9_HUMAN	tr|A0A2K5K557|A0A2K5K557_COLAP
OG0005563	sp|Q8TDX6|CGAT1_HUMAN	tr|A0A2K5K5T2|A0A2K5K5T2_COLAP
OG0005564	sp|P56715|RP1_HUMAN	tr|A0A2K5K8S1|A0A2K5K8S1_COLAP
OG0005565	sp|Q6ZUS6|CC149_HUMAN	tr|A0A2K5K936|A0A2K5K936_COLAP
OG0005566	sp|P78540|ARGI2_HUMAN	tr|A0A2K5K9B1|A0A2K5K9B1_COLAP
OG0005567	sp|Q0VDE8|ADIG_HUMAN	tr|A0A2K5K9C4|A0A2K5K9C4_COLAP
OG0005568	sp|Q5JST6|EFHC2_HUMAN	tr|A0A2K5K9E2|A0A2K5K9E2_COLAP
OG0005569	sp|Q86UL3|GPAT4_HUMAN	tr|A0A2K5K9W3|A0A2K5K9W3_COLAP
OG0005571	sp|Q96DR4|STAR4_HUMAN	tr|A0A2K5KB92|A0A2K5KB92_COLAP
OG0005572	sp|Q6Q4G3|AMPQ_HUMAN	tr|A0A2K5KC52|A0A2K5KC52_COLAP
OG0005573	sp|Q86WW8|COA5_HUMAN	tr|A0A2K5H6P5|A0A2K5H6P5_COLAP
OG0005574	sp|A2VDF0|FUCM_HUMAN	tr|A0A2K5H796|A0A2K5H796_COLAP
OG0005575	sp|P0C6T2|OST4_HUMAN	tr|A0A2K5H9S1|A0A2K5H9S1_COLAP
OG0005576	sp|P12110|CO6A2_HUMAN	tr|A0A2K5HAG0|A0A2K5HAG0_COLAP
OG0005577	sp|Q96FE5|LIGO1_HUMAN	tr|A0A2K5HF56|A0A2K5HF56_COLAP
OG0005578	sp|Q8NEM7|SP20H_HUMAN	tr|A0A2K5HJX4|A0A2K5HJX4_COLAP
OG0005579	sp|Q6UXC1|AEGP_HUMAN	tr|A0A2K5HRV2|A0A2K5HRV2_COLAP
OG0005580	sp|Q494V2|CP100_HUMAN	tr|A0A2K5HS80|A0A2K5HS80_COLAP
OG0005581	sp|Q969M2|CXA10_HUMAN	tr|A0A2K5HTQ6|A0A2K5HTQ6_COLAP
OG0005582	sp|P0C7W0|PRR29_HUMAN	tr|A0A2K5HUT9|A0A2K5HUT9_COLAP
OG0005583	sp|Q8TEW6|DOK4_HUMAN	tr|A0A2K5HW96|A0A2K5HW96_COLAP
OG0005584	sp|O43490|PROM1_HUMAN	tr|A0A2K5HXV6|A0A2K5HXV6_COLAP
OG0005585	sp|Q7Z6J9|SEN54_HUMAN	tr|A0A2K5HYB2|A0A2K5HYB2_COLAP
OG0005586	sp|Q8N4L8|CCD24_HUMAN	tr|A0A2K5HZF1|A0A2K5HZF1_COLAP
OG0005587	sp|Q8NI22|MCFD2_HUMAN	tr|A0A2K5I1Y1|A0A2K5I1Y1_COLAP
OG0005588	sp|Q96K78|AGRG7_HUMAN	tr|A0A2K5I338|A0A2K5I338_COLAP
OG0005589	sp|Q8WXS4|CCGL_HUMAN	tr|A0A2K5I844|A0A2K5I844_COLAP
OG0005590	sp|Q6ZUX7|LHPL2_HUMAN	tr|A0A2K5I8Q8|A0A2K5I8Q8_COLAP
OG0005591	sp|Q9H000|MKRN2_HUMAN	tr|A0A2K5I957|A0A2K5I957_COLAP
OG0005592	sp|Q8IYU8|MICU2_HUMAN	tr|A0A2K5IJ00|A0A2K5IJ00_COLAP
OG0005593	sp|Q10587|TEF_HUMAN	tr|A0A2K5IKW6|A0A2K5IKW6_COLAP
OG0005594	sp|F2Z398|LMO7D_HUMAN	tr|A0A2K5ILF0|A0A2K5ILF0_COLAP
OG0005595	sp|Q6UWN8|ISK6_HUMAN	tr|A0A2K5INP1|A0A2K5INP1_COLAP
OG0005596	sp|Q5TCQ9|MAGI3_HUMAN	tr|A0A2K5INY5|A0A2K5INY5_COLAP
OG0005597	sp|Q96MF7|NSE2_HUMAN	tr|A0A2K5IP76|A0A2K5IP76_COLAP
OG0005598	sp|Q68D85|NR3L1_HUMAN	tr|A0A2K5IPV5|A0A2K5IPV5_COLAP
OG0005599	sp|Q8WWI1|LMO7_HUMAN	tr|A0A2K5IT69|A0A2K5IT69_COLAP
OG0005600	sp|P35638|DDIT3_HUMAN	tr|A0A2K5IU07|A0A2K5IU07_COLAP
OG0005601	sp|P38117|ETFB_HUMAN	tr|A0A2K5IVT4|A0A2K5IVT4_COLAP
OG0005602	sp|A0JNW5|UH1BL_HUMAN	tr|A0A2K5IW55|A0A2K5IW55_COLAP
OG0005603	sp|P13232|IL7_HUMAN	tr|A0A2K5IWM5|A0A2K5IWM5_COLAP
OG0005604	sp|Q8IUL8|CILP2_HUMAN	tr|A0A2K5IX04|A0A2K5IX04_COLAP
OG0005605	sp|Q12908|NTCP2_HUMAN	tr|A0A2K5IXJ8|A0A2K5IXJ8_COLAP
OG0005606	sp|Q8WXX7|AUTS2_HUMAN	tr|A0A2K5IZ17|A0A2K5IZ17_COLAP
OG0005607	sp|Q96LT7|CI072_HUMAN	tr|A0A2K5IZJ2|A0A2K5IZJ2_COLAP
OG0005608	sp|Q9UBK8|MTRR_HUMAN	tr|A0A2K5J5T9|A0A2K5J5T9_COLAP
OG0005609	sp|Q9BQ90|KLDC3_HUMAN	tr|A0A2K5J7N7|A0A2K5J7N7_COLAP
OG0005610	sp|P22670|RFX1_HUMAN	tr|A0A2K5J865|A0A2K5J865_COLAP
OG0005611	sp|Q96J84|KIRR1_HUMAN	tr|A0A2K5J942|A0A2K5J942_COLAP
OG0005612	sp|Q6UE05|TM270_HUMAN	tr|A0A2K5J989|A0A2K5J989_COLAP
OG0005613	sp|O94898|LRIG2_HUMAN	tr|A0A2K5J9W2|A0A2K5J9W2_COLAP
OG0005614	sp|Q92604|LGAT1_HUMAN	tr|A0A2K5JAF6|A0A2K5JAF6_COLAP
OG0005615	sp|P11171|EPB41_HUMAN	tr|A0A2K5JAG9|A0A2K5JAG9_COLAP
OG0005616	sp|Q9Y6X0|SETBP_HUMAN	tr|A0A2K5JBN3|A0A2K5JBN3_COLAP
OG0005617	sp|P14672|GLUT4_HUMAN	tr|A0A2K5JG35|A0A2K5JG35_COLAP
OG0005618	sp|P02753|RET4_HUMAN	tr|A0A2K5JI15|A0A2K5JI15_COLAP
OG0005619	sp|Q96JL9|ZN333_HUMAN	tr|A0A2K5JIS7|A0A2K5JIS7_COLAP
OG0005620	sp|A2RU14|TM218_HUMAN	tr|A0A2K5JLB2|A0A2K5JLB2_COLAP
OG0005621	sp|Q96NJ6|ZFP3_HUMAN	tr|A0A2K5JLB4|A0A2K5JLB4_COLAP
OG0005622	sp|A6NKC9|SH2D7_HUMAN	tr|A0A2K5JLF6|A0A2K5JLF6_COLAP
OG0005623	sp|Q13451|FKBP5_HUMAN	tr|A0A2K5JRL7|A0A2K5JRL7_COLAP
OG0005624	sp|Q8NDY4|MDS2_HUMAN	tr|A0A2K5JWH7|A0A2K5JWH7_COLAP
OG0005625	sp|Q9UPN9|TRI33_HUMAN	tr|A0A2K5JX61|A0A2K5JX61_COLAP
OG0005626	sp|P10323|ACRO_HUMAN	tr|A0A2K5JXL0|A0A2K5JXL0_COLAP
OG0005627	sp|Q5SRR4|LY65C_HUMAN	tr|A0A2K5K189|A0A2K5K189_COLAP
OG0005628	sp|Q05209|PTN12_HUMAN	tr|A0A2K5K263|A0A2K5K263_COLAP
OG0005629	sp|Q9H987|SYP2L_HUMAN	tr|A0A2K5K2M3|A0A2K5K2M3_COLAP
OG0005630	sp|P51671|CCL11_HUMAN	tr|A0A2K5K396|A0A2K5K396_COLAP
OG0005631	sp|Q96D96|HVCN1_HUMAN	tr|A0A2K5K572|A0A2K5K572_COLAP
OG0005632	sp|Q9UJX3|APC7_HUMAN	tr|A0A2K5K786|A0A2K5K786_COLAP
OG0005633	sp|Q8WXD2|SCG3_HUMAN	tr|A0A2K5K8N9|A0A2K5K8N9_COLAP
OG0005634	sp|Q86TN4|TRPT1_HUMAN	tr|A0A2K5KBY8|A0A2K5KBY8_COLAP
OG0005635	sp|Q9BU61|NDUF3_HUMAN	tr|A0A2K5KE40|A0A2K5KE40_COLAP
OG0005636	sp|Q8WUZ0|BCL7C_HUMAN	tr|A0A2K5KEH3|A0A2K5KEH3_COLAP
OG0005637	sp|Q9UI30|TR112_HUMAN	tr|A0A2K5KEP9|A0A2K5KEP9_COLAP
OG0005638	sp|Q6ZNA4|RN111_HUMAN	tr|A0A2K5KGZ0|A0A2K5KGZ0_COLAP
OG0005639	sp|Q6U736|OPN5_HUMAN	tr|A0A2K5H921|A0A2K5H921_COLAP
OG0005640	sp|O15061|SYNEM_HUMAN	tr|A0A2K5HD78|A0A2K5HD78_COLAP
OG0005641	sp|Q9HCI7|MSL2_HUMAN	tr|A0A2K5HE55|A0A2K5HE55_COLAP
OG0005642	sp|Q96I51|RCC1L_HUMAN	tr|A0A2K5HEZ3|A0A2K5HEZ3_COLAP
OG0005643	sp|Q7L5Y9|MAEA_HUMAN	tr|A0A2K5HF43|A0A2K5HF43_COLAP
OG0005644	sp|Q9NPB9|ACKR4_HUMAN	tr|A0A2K5HFG9|A0A2K5HFG9_COLAP
OG0005645	sp|Q9BZW2|S13A1_HUMAN	tr|A0A2K5HIJ5|A0A2K5HIJ5_COLAP
OG0005646	sp|Q9H0X6|RN208_HUMAN	tr|A0A2K5HIU2|A0A2K5HIU2_COLAP
OG0005647	sp|Q9NQG7|HPS4_HUMAN	tr|A0A2K5HND1|A0A2K5HND1_COLAP
OG0005648	sp|Q6ICG6|K0930_HUMAN	tr|A0A2K5HQU0|A0A2K5HQU0_COLAP
OG0005649	sp|P56962|STX17_HUMAN	tr|A0A2K5HQX7|A0A2K5HQX7_COLAP
OG0005650	sp|P37088|SCNNA_HUMAN	tr|A0A2K5HTE3|A0A2K5HTE3_COLAP
OG0005651	sp|Q86SI9|CEI_HUMAN	tr|A0A2K5HVB9|A0A2K5HVB9_COLAP
OG0005652	sp|Q8NHR7|TERB2_HUMAN	tr|A0A2K5HYV1|A0A2K5HYV1_COLAP
OG0005653	sp|P37059|DHB2_HUMAN	tr|A0A2K5I133|A0A2K5I133_COLAP
OG0005654	sp|H3BQB6|STMD1_HUMAN	tr|A0A2K5I214|A0A2K5I214_COLAP
OG0005655	sp|Q8N5S3|CB073_HUMAN	tr|A0A2K5I2L3|A0A2K5I2L3_COLAP
OG0005656	sp|P11498|PYC_HUMAN	tr|A0A2K5I3U2|A0A2K5I3U2_COLAP
OG0005657	sp|Q9BVC3|DCC1_HUMAN	tr|A0A2K5I7C0|A0A2K5I7C0_COLAP
OG0005658	sp|Q96DR7|ARHGQ_HUMAN	tr|A0A2K5IEL6|A0A2K5IEL6_COLAP
OG0005659	sp|P52756|RBM5_HUMAN	tr|A0A2K5IGT2|A0A2K5IGT2_COLAP
OG0005660	sp|Q99471|PFD5_HUMAN	tr|A0A2K5INS1|A0A2K5INS1_COLAP
OG0005661	sp|P09681|GIP_HUMAN	tr|A0A2K5IXM5|A0A2K5IXM5_COLAP
OG0005662	sp|Q9NVV5|AIG1_HUMAN	tr|A0A2K5IY55|A0A2K5IY55_COLAP
OG0005663	sp|Q8TED0|UTP15_HUMAN	tr|A0A2K5J0T8|A0A2K5J0T8_COLAP
OG0005664	sp|Q96CD0|FBXL8_HUMAN	tr|A0A2K5J1S9|A0A2K5J1S9_COLAP
OG0005665	sp|Q9P0S2|COX16_HUMAN	tr|A0A2K5J8N8|A0A2K5J8N8_COLAP
OG0005666	sp|Q5BLP8|CD048_HUMAN	tr|A0A2K5J9B8|A0A2K5J9B8_COLAP
OG0005667	sp|Q52M58|CN177_HUMAN	tr|A0A2K5JAN5|A0A2K5JAN5_COLAP
OG0005668	sp|Q7Z465|BNIPL_HUMAN	tr|A0A2K5JB86|A0A2K5JB86_COLAP
OG0005669	sp|O43809|CPSF5_HUMAN	tr|A0A2K5JCE8|A0A2K5JCE8_COLAP
OG0005670	sp|Q6T4R5|NHS_HUMAN	tr|A0A2K5JDR4|A0A2K5JDR4_COLAP
OG0005671	sp|Q8TD35|LKAM1_HUMAN	tr|A0A2K5JEE3|A0A2K5JEE3_COLAP
OG0005672	sp|Q8NHY3|GA2L2_HUMAN	tr|A0A2K5JF84|A0A2K5JF84_COLAP
OG0005673	sp|P15863|PAX1_HUMAN	tr|A0A2K5JFN6|A0A2K5JFN6_COLAP
OG0005674	sp|Q6A555|TXND8_HUMAN	tr|A0A2K5JFV2|A0A2K5JFV2_COLAP
OG0005675	sp|Q5SXM1|ZN678_HUMAN	tr|A0A2K5JH41|A0A2K5JH41_COLAP
OG0005676	sp|Q16585|SGCB_HUMAN	tr|A0A2K5JJE8|A0A2K5JJE8_COLAP
OG0005677	sp|Q9NPI9|KCJ16_HUMAN	tr|A0A2K5JJG1|A0A2K5JJG1_COLAP
OG0005678	sp|Q9NX04|CA109_HUMAN	tr|A0A2K5JJW7|A0A2K5JJW7_COLAP
OG0005679	sp|Q92478|CLC2B_HUMAN	tr|A0A2K5JLW6|A0A2K5JLW6_COLAP
OG0005680	sp|Q86YT6|MIB1_HUMAN	tr|A0A2K5JNG5|A0A2K5JNG5_COLAP
OG0005681	sp|Q64LD2|WDR25_HUMAN	tr|A0A2K5JNP5|A0A2K5JNP5_COLAP
OG0005682	sp|Q14032|BAAT_HUMAN	tr|A0A2K5JPI2|A0A2K5JPI2_COLAP
OG0005683	sp|Q96QD8|S38A2_HUMAN	tr|A0A2K5JTR3|A0A2K5JTR3_COLAP
OG0005684	sp|Q86UQ4|ABCAD_HUMAN	tr|A0A2K5JVX4|A0A2K5JVX4_COLAP
OG0005685	sp|Q99941|ATF6B_HUMAN	tr|A0A2K5JYQ0|A0A2K5JYQ0_COLAP
OG0005686	sp|Q9NZM6|PK2L2_HUMAN	tr|A0A2K5K034|A0A2K5K034_COLAP
OG0005687	sp|Q96AQ6|PBIP1_HUMAN	tr|A0A2K5K2D5|A0A2K5K2D5_COLAP
OG0005688	sp|Q8N5R6|CCD33_HUMAN	tr|A0A2K5K4U5|A0A2K5K4U5_COLAP
OG0005689	sp|P61024|CKS1_HUMAN	tr|A0A2K5K7D0|A0A2K5K7D0_COLAP
OG0005690	sp|Q6NTF9|RHBD2_HUMAN	tr|A0A2K5K7Z7|A0A2K5K7Z7_COLAP
OG0005691	sp|Q14534|ERG1_HUMAN	tr|A0A2K5K8B4|A0A2K5K8B4_COLAP
OG0005692	sp|P43694|GATA4_HUMAN	tr|A0A2K5K8F3|A0A2K5K8F3_COLAP
OG0005693	sp|P26951|IL3RA_HUMAN	tr|A0A2K5K962|A0A2K5K962_COLAP
OG0005694	sp|Q6UWL2|SUSD1_HUMAN	tr|A0A2K5K9N2|A0A2K5K9N2_COLAP
