Orthogroup	Homo_sapiens	Vulpes_vulpes
OG0008513	sp|P78423|X3CL1_HUMAN	tr|A0A3Q7SVB3|A0A3Q7SVB3_VULVU
OG0008514	sp|Q07817|B2CL1_HUMAN	tr|A0A3Q7R8S3|A0A3Q7R8S3_VULVU
OG0008515	sp|Q11206|SIA4C_HUMAN	tr|A0A3Q7THS6|A0A3Q7THS6_VULVU
OG0008516	sp|Q14596|NBR1_HUMAN	tr|A0A3Q7RKF0|A0A3Q7RKF0_VULVU
OG0008517	sp|Q15170|TCAL1_HUMAN	tr|A0A3Q7RDF2|A0A3Q7RDF2_VULVU
OG0008518	sp|Q15542|TAF5_HUMAN	tr|A0A3Q7RTL8|A0A3Q7RTL8_VULVU
OG0008519	sp|Q1ZYL8|IZUM4_HUMAN	tr|A0A3Q7TZA3|A0A3Q7TZA3_VULVU
OG0008520	sp|Q5DX21|IGS11_HUMAN	tr|A0A3Q7RL05|A0A3Q7RL05_VULVU
OG0008521	sp|Q5HYM0|ZC12B_HUMAN	tr|A0A3Q7SN06|A0A3Q7SN06_VULVU
OG0008522	sp|Q5JXA9|SIRB2_HUMAN	tr|A0A3Q7R8Y1|A0A3Q7R8Y1_VULVU
OG0008523	sp|Q5T0J7|TEX35_HUMAN	tr|A0A3Q7T9A5|A0A3Q7T9A5_VULVU
OG0008524	sp|Q5T5S1|CC183_HUMAN	tr|A0A3Q7QXD4|A0A3Q7QXD4_VULVU
OG0008525	sp|Q6P4A8|PLBL1_HUMAN	tr|A0A3Q7S621|A0A3Q7S621_VULVU
OG0008526	sp|Q6UX98|ZDH24_HUMAN	tr|A0A3Q7STJ8|A0A3Q7STJ8_VULVU
OG0008527	sp|Q6UXV0|GFRAL_HUMAN	tr|A0A3Q7RP20|A0A3Q7RP20_VULVU
OG0008528	sp|Q6ZST4|LCNL1_HUMAN	tr|A0A3Q7R6R9|A0A3Q7R6R9_VULVU
OG0008529	sp|Q7LFX5|CHSTF_HUMAN	tr|A0A3Q7UGG5|A0A3Q7UGG5_VULVU
OG0008530	sp|Q7Z7G2|CPLX4_HUMAN	tr|A0A3Q7SDW1|A0A3Q7SDW1_VULVU
OG0008531	sp|Q86W28|NALP8_HUMAN	tr|A0A3Q7R6D7|A0A3Q7R6D7_VULVU
OG0008532	sp|Q86Y07|VRK2_HUMAN	tr|A0A3Q7T0Q6|A0A3Q7T0Q6_VULVU
OG0008533	sp|Q86YB7|ECHD2_HUMAN	tr|A0A3Q7SLM3|A0A3Q7SLM3_VULVU
OG0008534	sp|Q8IZ96|CKLF1_HUMAN	tr|A0A3Q7U1G8|A0A3Q7U1G8_VULVU
OG0008535	sp|Q8IZM9|S38A6_HUMAN	tr|A0A3Q7SIU8|A0A3Q7SIU8_VULVU
OG0008536	sp|Q8N1W1|ARG28_HUMAN	tr|A0A3Q7R1V1|A0A3Q7R1V1_VULVU
OG0008537	sp|Q8N4Y2|EFC4A_HUMAN	tr|A0A3Q7SGB6|A0A3Q7SGB6_VULVU
OG0008538	sp|Q8N7U6|EFHB_HUMAN	tr|A0A3Q7U4K5|A0A3Q7U4K5_VULVU
OG0008539	sp|Q8N8Y2|VA0D2_HUMAN	tr|A0A3Q7T177|A0A3Q7T177_VULVU
OG0008540	sp|Q8NCR9|CLRN3_HUMAN	tr|A0A3Q7UGL7|A0A3Q7UGL7_VULVU
OG0008541	sp|Q8NDZ2|SIMC1_HUMAN	tr|A0A3Q7TIT9|A0A3Q7TIT9_VULVU
OG0008542	sp|Q8TF71|MOT10_HUMAN	tr|A0A3Q7U2X8|A0A3Q7U2X8_VULVU
OG0008543	sp|Q93073|SBP2L_HUMAN	tr|A0A3Q7SGP7|A0A3Q7SGP7_VULVU
OG0008544	sp|Q96A65|EXOC4_HUMAN	tr|A0A3Q7STJ7|A0A3Q7STJ7_VULVU
OG0008545	sp|Q96J84|KIRR1_HUMAN	tr|A0A3Q7RQW1|A0A3Q7RQW1_VULVU
OG0008546	sp|Q96PU5|NED4L_HUMAN	tr|A0A3Q7SE51|A0A3Q7SE51_VULVU
OG0008547	sp|Q9BRK5|CAB45_HUMAN	tr|A0A3Q7SLP6|A0A3Q7SLP6_VULVU
OG0008548	sp|Q9BUB4|ADAT1_HUMAN	tr|A0A3Q7S2J4|A0A3Q7S2J4_VULVU
OG0008549	sp|Q9H3U5|MFSD1_HUMAN	tr|A0A3Q7TR36|A0A3Q7TR36_VULVU
OG0008550	sp|Q9H3W5|LRRN3_HUMAN	tr|A0A3Q7UKW0|A0A3Q7UKW0_VULVU
OG0008551	sp|Q9H5J4|ELOV6_HUMAN	tr|A0A3Q7T8G0|A0A3Q7T8G0_VULVU
OG0008552	sp|Q9H6A9|PCX3_HUMAN	tr|A0A3Q7TFX9|A0A3Q7TFX9_VULVU
OG0008553	sp|Q9H7E2|TDRD3_HUMAN	tr|A0A3Q7UDA0|A0A3Q7UDA0_VULVU
OG0008554	sp|Q9HB29|ILRL2_HUMAN	tr|A0A3Q7RQT5|A0A3Q7RQT5_VULVU
OG0008555	sp|Q9NTU7|CBLN4_HUMAN	tr|A0A3Q7UUE9|A0A3Q7UUE9_VULVU
OG0008556	sp|Q9NX78|TM260_HUMAN	tr|A0A3Q7SJ56|A0A3Q7SJ56_VULVU
OG0008557	sp|Q9NZ32|ARP10_HUMAN	tr|A0A3Q7S9L8|A0A3Q7S9L8_VULVU
OG0008558	sp|Q9NZQ7|PD1L1_HUMAN	tr|A0A3Q7SP91|A0A3Q7SP91_VULVU
OG0008559	sp|Q9P003|CNIH4_HUMAN	tr|A0A3Q7SR92|A0A3Q7SR92_VULVU
OG0008560	sp|Q9P275|UBP36_HUMAN	tr|A0A3Q7SJS7|A0A3Q7SJS7_VULVU
OG0008561	sp|Q9UBV7|B4GT7_HUMAN	tr|A0A3Q7UV56|A0A3Q7UV56_VULVU
OG0008562	sp|Q9UDY4|DNJB4_HUMAN	tr|A0A3Q7TGU5|A0A3Q7TGU5_VULVU
OG0008563	sp|Q9UGM5|FETUB_HUMAN	tr|A0A3Q7TNR9|A0A3Q7TNR9_VULVU
OG0008564	sp|Q9ULX9|MAFF_HUMAN	tr|A0A3Q7R3A4|A0A3Q7R3A4_VULVU
OG0008565	sp|Q9Y285|SYFA_HUMAN	tr|A0A3Q7RB12|A0A3Q7RB12_VULVU
OG0008566	sp|Q9Y291|RT33_HUMAN	tr|A0A3Q7R7F1|A0A3Q7R7F1_VULVU
OG0008567	sp|Q9Y575|ASB3_HUMAN	tr|A0A3Q7S1F1|A0A3Q7S1F1_VULVU
OG0008568	sp|O00767|SCD_HUMAN	tr|A0A3Q7RQ12|A0A3Q7RQ12_VULVU
OG0008569	sp|O14879|IFIT3_HUMAN	tr|A0A3Q7RS03|A0A3Q7RS03_VULVU
OG0008570	sp|O43566|RGS14_HUMAN	tr|A0A3Q7U4D7|A0A3Q7U4D7_VULVU
OG0008571	sp|P07358|CO8B_HUMAN	tr|A0A3Q7T352|A0A3Q7T352_VULVU
OG0008572	sp|P0CW27|CC166_HUMAN	tr|A0A3Q7RCT4|A0A3Q7RCT4_VULVU
OG0008573	sp|P14138|EDN3_HUMAN	tr|A0A3Q7TMK1|A0A3Q7TMK1_VULVU
OG0008574	sp|P17480|UBF1_HUMAN	tr|A0A3Q7RK10|A0A3Q7RK10_VULVU
OG0008575	sp|P25106|ACKR3_HUMAN	tr|A0A3Q7R3H7|A0A3Q7R3H7_VULVU
OG0008576	sp|P28566|5HT1E_HUMAN	tr|A0A3Q7RBZ7|A0A3Q7RBZ7_VULVU
OG0008577	sp|P43489|TNR4_HUMAN	tr|A0A3Q7T386|A0A3Q7T386_VULVU
OG0008578	sp|P49711|CTCF_HUMAN	tr|A0A3Q7TC41|A0A3Q7TC41_VULVU
OG0008579	sp|P51452|DUS3_HUMAN	tr|A0A3Q7SKZ9|A0A3Q7SKZ9_VULVU
OG0008580	sp|P54132|BLM_HUMAN	tr|A0A3Q7T7M2|A0A3Q7T7M2_VULVU
OG0008581	sp|P58505|CU058_HUMAN	tr|A0A3Q7R751|A0A3Q7R751_VULVU
OG0008582	sp|P62241|RS8_HUMAN	tr|A0A3Q7RPQ6|A0A3Q7RPQ6_VULVU
OG0008583	sp|P62328|TYB4_HUMAN	tr|A0A3Q7RIJ5|A0A3Q7RIJ5_VULVU
OG0008584	sp|Q01664|TFAP4_HUMAN	tr|A0A3Q7TBX1|A0A3Q7TBX1_VULVU
OG0008585	sp|Q01718|ACTHR_HUMAN	tr|A0A3Q7SDU3|A0A3Q7SDU3_VULVU
OG0008586	sp|Q04741|EMX1_HUMAN	tr|A0A3Q7RVD2|A0A3Q7RVD2_VULVU
OG0008587	sp|Q07507|DERM_HUMAN	tr|A0A3Q7TCJ0|A0A3Q7TCJ0_VULVU
OG0008588	sp|Q14008|CKAP5_HUMAN	tr|A0A3Q7TER6|A0A3Q7TER6_VULVU
OG0008589	sp|Q14678|KANK1_HUMAN	tr|A0A3Q7SP53|A0A3Q7SP53_VULVU
OG0008590	sp|Q14761|PTCA_HUMAN	tr|A0A3Q7TXK6|A0A3Q7TXK6_VULVU
OG0008591	sp|Q15286|RAB35_HUMAN	tr|A0A3Q7UER3|A0A3Q7UER3_VULVU
OG0008592	sp|Q15631|TSN_HUMAN	tr|A0A3Q7TUR5|A0A3Q7TUR5_VULVU
OG0008593	sp|Q16254|E2F4_HUMAN	tr|A0A3Q7TC10|A0A3Q7TC10_VULVU
OG0008594	sp|Q16619|CTF1_HUMAN	tr|A0A3Q7TNV1|A0A3Q7TNV1_VULVU
OG0008595	sp|Q3KR37|ASTRB_HUMAN	tr|A0A3Q7SEZ7|A0A3Q7SEZ7_VULVU
OG0008596	sp|Q3LIE5|ADPRM_HUMAN	tr|A0A3Q7U0X0|A0A3Q7U0X0_VULVU
OG0008597	sp|Q5T1V6|DDX59_HUMAN	tr|A0A3Q7U799|A0A3Q7U799_VULVU
OG0008598	sp|Q5T6C5|AT7L2_HUMAN	tr|A0A3Q7S1K0|A0A3Q7S1K0_VULVU
OG0008599	sp|Q5T848|GP158_HUMAN	tr|A0A3Q7U849|A0A3Q7U849_VULVU
OG0008600	sp|Q6P6B1|ERIC5_HUMAN	tr|A0A3Q7T6P0|A0A3Q7T6P0_VULVU
OG0008601	sp|Q6T311|ARL9_HUMAN	tr|A0A3Q7TD72|A0A3Q7TD72_VULVU
OG0008602	sp|Q6ZVK1|T179A_HUMAN	tr|A0A3Q7SWZ4|A0A3Q7SWZ4_VULVU
OG0008603	sp|Q86VF7|NRAP_HUMAN	tr|A0A3Q7SYH5|A0A3Q7SYH5_VULVU
OG0008604	sp|Q8IV08|PLD3_HUMAN	tr|A0A3Q7TKH7|A0A3Q7TKH7_VULVU
OG0008605	sp|Q8IZA3|H18_HUMAN	tr|A0A3Q7TSA9|A0A3Q7TSA9_VULVU
OG0008606	sp|Q8N2I9|STK40_HUMAN	tr|A0A3Q7RZ95|A0A3Q7RZ95_VULVU
OG0008607	sp|Q8N461|FXL16_HUMAN	tr|A0A3Q7SGG1|A0A3Q7SGG1_VULVU
OG0008608	sp|Q8N6F8|MET27_HUMAN	tr|A0A3Q7V6T5|A0A3Q7V6T5_VULVU
OG0008609	sp|Q8NCM8|DYHC2_HUMAN	tr|A0A3Q7SZG8|A0A3Q7SZG8_VULVU
OG0008610	sp|Q8NFW1|COMA1_HUMAN	tr|A0A3Q7S3M3|A0A3Q7S3M3_VULVU
OG0008611	sp|Q8TDP1|RNH2C_HUMAN	tr|A0A3Q7TFX3|A0A3Q7TFX3_VULVU
OG0008612	sp|Q8TDZ2|MICA1_HUMAN	tr|A0A3Q7SJ77|A0A3Q7SJ77_VULVU
OG0008613	sp|Q92681|RSCA1_HUMAN	tr|A0A3Q7SVK9|A0A3Q7SVK9_VULVU
OG0008614	sp|Q96BN6|F149B_HUMAN	tr|A0A3Q7TFV8|A0A3Q7TFV8_VULVU
OG0008615	sp|Q96C23|GALM_HUMAN	tr|A0A3Q7UND3|A0A3Q7UND3_VULVU
OG0008616	sp|Q96NA8|TSNA1_HUMAN	tr|A0A3Q7SGK0|A0A3Q7SGK0_VULVU
OG0008617	sp|Q9BSF4|TIM29_HUMAN	tr|A0A3Q7SD23|A0A3Q7SD23_VULVU
OG0008618	sp|Q9BTE6|AASD1_HUMAN	tr|A0A3Q7RC01|A0A3Q7RC01_VULVU
OG0008619	sp|Q9BVI0|PHF20_HUMAN	tr|A0A3Q7SRP3|A0A3Q7SRP3_VULVU
OG0008620	sp|Q9H095|DRC9_HUMAN	tr|A0A3Q7RVE7|A0A3Q7RVE7_VULVU
OG0008621	sp|Q9H4X1|RGCC_HUMAN	tr|A0A3Q7TVX5|A0A3Q7TVX5_VULVU
OG0008622	sp|Q9H5K3|SG196_HUMAN	tr|A0A3Q7T3Q9|A0A3Q7T3Q9_VULVU
OG0008623	sp|Q9H6W3|RIOX1_HUMAN	tr|A0A3Q7UA44|A0A3Q7UA44_VULVU
OG0008624	sp|Q9NNZ6|PRM3_HUMAN	tr|A0A3Q7SQ15|A0A3Q7SQ15_VULVU
OG0008625	sp|Q9NZH6|IL37_HUMAN	tr|A0A3Q7S6S4|A0A3Q7S6S4_VULVU
OG0008626	sp|Q9UBD5|ORC3_HUMAN	tr|A0A3Q7SDL2|A0A3Q7SDL2_VULVU
OG0008627	sp|Q9ULZ2|STAP1_HUMAN	tr|A0A3Q7SF28|A0A3Q7SF28_VULVU
OG0008628	sp|Q9UNK9|ANGE1_HUMAN	tr|A0A3Q7SAZ6|A0A3Q7SAZ6_VULVU
OG0008629	sp|Q9UPZ3|HPS5_HUMAN	tr|A0A3Q7RDN9|A0A3Q7RDN9_VULVU
OG0008630	sp|Q9Y3Z3|SAMH1_HUMAN	tr|A0A3Q7SRL7|A0A3Q7SRL7_VULVU
OG0008631	sp|Q9Y5U2|TSSC4_HUMAN	tr|A0A3Q7SVW6|A0A3Q7SVW6_VULVU
OG0008632	sp|Q9Y6I9|TX264_HUMAN	tr|A0A3Q7RBF2|A0A3Q7RBF2_VULVU
OG0008633	sp|A0A1B0GVH6|CM042_HUMAN	tr|A0A3Q7RKY5|A0A3Q7RKY5_VULVU
OG0008634	sp|A1L168|CT202_HUMAN	tr|A0A3Q7R715|A0A3Q7R715_VULVU
OG0008635	sp|A6NJ46|NKX63_HUMAN	tr|A0A3Q7RTY5|A0A3Q7RTY5_VULVU
OG0008636	sp|A6NK06|IRG1_HUMAN	tr|A0A3Q7U6H2|A0A3Q7U6H2_VULVU
OG0008637	sp|A6NLE4|SIM23_HUMAN	tr|A0A3Q7SRA4|A0A3Q7SRA4_VULVU
OG0008638	sp|O43364|HXA2_HUMAN	tr|A0A3Q7T2P9|A0A3Q7T2P9_VULVU
OG0008639	sp|O75379|VAMP4_HUMAN	tr|A0A3Q7TCJ4|A0A3Q7TCJ4_VULVU
OG0008640	sp|O75711|SCRG1_HUMAN	tr|A0A3Q7T8D9|A0A3Q7T8D9_VULVU
OG0008641	sp|O75897|ST1C4_HUMAN	tr|A0A3Q7TAN7|A0A3Q7TAN7_VULVU
OG0008642	sp|O94901|SUN1_HUMAN	tr|A0A3Q7UI55|A0A3Q7UI55_VULVU
OG0008643	sp|P0DMS8|AA3R_HUMAN	tr|A0A3Q7QY30|A0A3Q7QY30_VULVU
OG0008644	sp|P26441|CNTF_HUMAN	tr|A0A3Q7TTX7|A0A3Q7TTX7_VULVU
OG0008645	sp|P28838|AMPL_HUMAN	tr|A0A3Q7TH33|A0A3Q7TH33_VULVU
OG0008646	sp|P30556|AGTR1_HUMAN	tr|A0A3Q7T3P9|A0A3Q7T3P9_VULVU
OG0008647	sp|P31277|HXD11_HUMAN	tr|A0A3Q7RX49|A0A3Q7RX49_VULVU
OG0008648	sp|P55347|PKNX1_HUMAN	tr|A0A3Q7R1G3|A0A3Q7R1G3_VULVU
OG0008649	sp|P61106|RAB14_HUMAN	tr|A0A3Q7TBJ2|A0A3Q7TBJ2_VULVU
OG0008650	sp|P98175|RBM10_HUMAN	tr|A0A3Q7QVP7|A0A3Q7QVP7_VULVU
OG0008651	sp|Q10589|BST2_HUMAN	tr|A0A3Q7RJQ5|A0A3Q7RJQ5_VULVU
OG0008652	sp|Q13794|APR_HUMAN	tr|A0A3Q7SBM7|A0A3Q7SBM7_VULVU
OG0008653	sp|Q14526|HIC1_HUMAN	tr|A0A3Q7UWW6|A0A3Q7UWW6_VULVU
OG0008654	sp|Q14964|RB39A_HUMAN	tr|A0A3Q7SL55|A0A3Q7SL55_VULVU
OG0008655	sp|Q15027|ACAP1_HUMAN	tr|A0A3Q7SYT5|A0A3Q7SYT5_VULVU
OG0008656	sp|Q16181|SEPT7_HUMAN	tr|A0A3Q7R847|A0A3Q7R847_VULVU
OG0008657	sp|Q16558|KCMB1_HUMAN	tr|A0A3Q7U6W7|A0A3Q7U6W7_VULVU
OG0008658	sp|Q16795|NDUA9_HUMAN	tr|A0A3Q7RZU5|A0A3Q7RZU5_VULVU
OG0008659	sp|Q2M1P5|KIF7_HUMAN	tr|A0A3Q7T866|A0A3Q7T866_VULVU
OG0008660	sp|Q5H9E4|S2553_HUMAN	tr|A0A3Q7RRI7|A0A3Q7RRI7_VULVU
OG0008661	sp|Q5SQI0|ATAT_HUMAN	tr|A0A3Q7RKH6|A0A3Q7RKH6_VULVU
OG0008662	sp|Q5VZP5|STYL2_HUMAN	tr|A0A3Q7SEU3|A0A3Q7SEU3_VULVU
OG0008663	sp|Q6P499|NPAL3_HUMAN	tr|A0A3Q7ULQ4|A0A3Q7ULQ4_VULVU
OG0008664	sp|Q6PI26|SHQ1_HUMAN	tr|A0A3Q7SFV1|A0A3Q7SFV1_VULVU
OG0008665	sp|Q71F23|CENPU_HUMAN	tr|A0A3Q7TAD7|A0A3Q7TAD7_VULVU
OG0008666	sp|Q8WTR8|NET5_HUMAN	tr|A0A3Q7TIR5|A0A3Q7TIR5_VULVU
OG0008667	sp|Q92902|HPS1_HUMAN	tr|A0A3Q7RNT2|A0A3Q7RNT2_VULVU
OG0008668	sp|Q96G46|DUS3L_HUMAN	tr|A0A3Q7UB54|A0A3Q7UB54_VULVU
OG0008669	sp|Q96HH9|GRM2B_HUMAN	tr|A0A3Q7RYZ8|A0A3Q7RYZ8_VULVU
OG0008670	sp|Q96SE0|ABHD1_HUMAN	tr|A0A3Q7SDR9|A0A3Q7SDR9_VULVU
OG0008671	sp|Q9C073|F117A_HUMAN	tr|A0A3Q7TAH2|A0A3Q7TAH2_VULVU
OG0008672	sp|Q9C0F3|ZN436_HUMAN	tr|A0A3Q7U490|A0A3Q7U490_VULVU
OG0008673	sp|Q9H1Y3|OPN3_HUMAN	tr|A0A3Q7TCR3|A0A3Q7TCR3_VULVU
OG0008674	sp|Q9H6K1|ILRUN_HUMAN	tr|A0A3Q7SVZ1|A0A3Q7SVZ1_VULVU
OG0008675	sp|Q9H777|RNZ1_HUMAN	tr|A0A3Q7TDP8|A0A3Q7TDP8_VULVU
OG0008676	sp|Q9NWZ8|GEMI8_HUMAN	tr|A0A3Q7RAE4|A0A3Q7RAE4_VULVU
OG0008677	sp|Q9NXD2|MTMRA_HUMAN	tr|A0A3Q7R9N4|A0A3Q7R9N4_VULVU
OG0008678	sp|Q9NYH9|UTP6_HUMAN	tr|A0A3Q7UFK5|A0A3Q7UFK5_VULVU
OG0008679	sp|Q9UI08|EVL_HUMAN	tr|A0A3Q7TF22|A0A3Q7TF22_VULVU
OG0008680	sp|Q9UJT2|TSKS_HUMAN	tr|A0A3Q7U9F3|A0A3Q7U9F3_VULVU
OG0008681	sp|Q9ULI1|NWD2_HUMAN	tr|A0A3Q7SCD7|A0A3Q7SCD7_VULVU
OG0008682	sp|Q9UPP1|PHF8_HUMAN	tr|A0A3Q7RGS2|A0A3Q7RGS2_VULVU
OG0008683	sp|Q9UQ35|SRRM2_HUMAN	tr|A0A3Q7SGE8|A0A3Q7SGE8_VULVU
OG0008684	sp|Q9Y2G9|SBNO2_HUMAN	tr|A0A3Q7TCT9|A0A3Q7TCT9_VULVU
OG0008685	sp|Q9Y2R2|PTN22_HUMAN	tr|A0A3Q7S6H1|A0A3Q7S6H1_VULVU
OG0008686	sp|Q9Y375|CIA30_HUMAN	tr|A0A3Q7S5J4|A0A3Q7S5J4_VULVU
OG0008687	sp|Q9Y3F4|STRAP_HUMAN	tr|A0A3Q7S512|A0A3Q7S512_VULVU
OG0008688	sp|Q9Y5S8|NOX1_HUMAN	tr|A0A3Q7SYU1|A0A3Q7SYU1_VULVU
OG0008689	sp|A6NE01|F186A_HUMAN	tr|A0A3Q7TMC7|A0A3Q7TMC7_VULVU
OG0008690	sp|F5H4A9|CC080_HUMAN	tr|A0A3Q7UGE1|A0A3Q7UGE1_VULVU
OG0008691	sp|O15151|MDM4_HUMAN	tr|A0A3Q7RNS4|A0A3Q7RNS4_VULVU
OG0008692	sp|O15269|SPTC1_HUMAN	tr|A0A3Q7R3Q1|A0A3Q7R3Q1_VULVU
OG0008693	sp|O15522|NKX28_HUMAN	tr|A0A3Q7UA90|A0A3Q7UA90_VULVU
OG0008694	sp|O43236|SEPT4_HUMAN	tr|A0A3Q7T9T8|A0A3Q7T9T8_VULVU
OG0008695	sp|O43914|TYOBP_HUMAN	tr|A0A3Q7T9D6|A0A3Q7T9D6_VULVU
OG0008696	sp|O60240|PLIN1_HUMAN	tr|A0A3Q7TB64|A0A3Q7TB64_VULVU
OG0008697	sp|O75410|TACC1_HUMAN	tr|A0A3Q7S138|A0A3Q7S138_VULVU
OG0008698	sp|O75663|TIPRL_HUMAN	tr|A0A3Q7SR01|A0A3Q7SR01_VULVU
OG0008699	sp|O95163|ELP1_HUMAN	tr|A0A3Q7TTD2|A0A3Q7TTD2_VULVU
OG0008700	sp|O95447|LCA5L_HUMAN	tr|A0A3Q7RLB1|A0A3Q7RLB1_VULVU
OG0008701	sp|O95980|RECK_HUMAN	tr|A0A3Q7SXY3|A0A3Q7SXY3_VULVU
OG0008702	sp|P05107|ITB2_HUMAN	tr|A0A3Q7SHP2|A0A3Q7SHP2_VULVU
OG0008703	sp|P09619|PGFRB_HUMAN	tr|A0A3Q7TGC1|A0A3Q7TGC1_VULVU
OG0008704	sp|P17735|ATTY_HUMAN	tr|A0A3Q7UJA4|A0A3Q7UJA4_VULVU
OG0008705	sp|P22680|CP7A1_HUMAN	tr|A0A3Q7U2B1|A0A3Q7U2B1_VULVU
OG0008706	sp|P32780|TF2H1_HUMAN	tr|A0A3Q7RE93|A0A3Q7RE93_VULVU
OG0008707	sp|P41732|TSN7_HUMAN	tr|A0A3Q7SW01|A0A3Q7SW01_VULVU
OG0008708	sp|P48230|T4S4_HUMAN	tr|A0A3Q7U1L7|A0A3Q7U1L7_VULVU
OG0008709	sp|P55157|MTP_HUMAN	tr|A0A3Q7U1C2|A0A3Q7U1C2_VULVU
OG0008710	sp|P56880|CLD20_HUMAN	tr|A0A3Q7U9B5|A0A3Q7U9B5_VULVU
OG0008711	sp|P57055|DSCR6_HUMAN	tr|A0A3Q7RCL8|A0A3Q7RCL8_VULVU
OG0008712	sp|P57772|SELB_HUMAN	tr|A0A3Q7RQC6|A0A3Q7RQC6_VULVU
OG0008713	sp|P57773|CXA9_HUMAN	tr|A0A3Q7SYB9|A0A3Q7SYB9_VULVU
OG0008714	sp|P57775|FBXW4_HUMAN	tr|A0A3Q7T035|A0A3Q7T035_VULVU
OG0008715	sp|P57789|KCNKA_HUMAN	tr|A0A3Q7ULW5|A0A3Q7ULW5_VULVU
OG0008716	sp|P58166|INHBE_HUMAN	tr|A0A3Q7TR30|A0A3Q7TR30_VULVU
OG0008717	sp|P62341|SELT_HUMAN	tr|A0A3Q7TP43|A0A3Q7TP43_VULVU
OG0008718	sp|Q13200|PSMD2_HUMAN	tr|A0A3Q7TP21|A0A3Q7TP21_VULVU
OG0008719	sp|Q13469|NFAC2_HUMAN	tr|A0A3Q7TYT8|A0A3Q7TYT8_VULVU
OG0008720	sp|Q15750|TAB1_HUMAN	tr|A0A3Q7UZY7|A0A3Q7UZY7_VULVU
OG0008721	sp|Q4G1C9|GRPL2_HUMAN	tr|A0A3Q7SLS5|A0A3Q7SLS5_VULVU
OG0008722	sp|Q5T1B0|AXDN1_HUMAN	tr|A0A3Q7SKM5|A0A3Q7SKM5_VULVU
OG0008723	sp|Q5T601|AGRF1_HUMAN	tr|A0A3Q7RXG5|A0A3Q7RXG5_VULVU
OG0008724	sp|Q5TD94|RSH4A_HUMAN	tr|A0A3Q7SRB7|A0A3Q7SRB7_VULVU
OG0008725	sp|Q5U5R9|HECD2_HUMAN	tr|A0A3Q7RLD1|A0A3Q7RLD1_VULVU
OG0008726	sp|Q5VW36|FOCAD_HUMAN	tr|A0A3Q7TPZ9|A0A3Q7TPZ9_VULVU
OG0008727	sp|Q6UXS0|CL19A_HUMAN	tr|A0A3Q7SEG1|A0A3Q7SEG1_VULVU
OG0008728	sp|Q6ZNW5|GDPP1_HUMAN	tr|A0A3Q7TNE2|A0A3Q7TNE2_VULVU
OG0008729	sp|Q7Z392|TPC11_HUMAN	tr|A0A3Q7V326|A0A3Q7V326_VULVU
OG0008730	sp|Q86TZ1|TTC6_HUMAN	tr|A0A3Q7UNP5|A0A3Q7UNP5_VULVU
OG0008731	sp|Q86X24|HORM1_HUMAN	tr|A0A3Q7R9N0|A0A3Q7R9N0_VULVU
OG0008732	sp|Q8IUC6|TCAM1_HUMAN	tr|A0A3Q7TZJ4|A0A3Q7TZJ4_VULVU
OG0008733	sp|Q8IUH3|RBM45_HUMAN	tr|A0A3Q7RU36|A0A3Q7RU36_VULVU
OG0008734	sp|Q8N3L3|TXLNB_HUMAN	tr|A0A3Q7SBY3|A0A3Q7SBY3_VULVU
OG0008735	sp|Q8N3Y1|FBXW8_HUMAN	tr|A0A3Q7U1V1|A0A3Q7U1V1_VULVU
OG0008736	sp|Q8NBR0|P5I13_HUMAN	tr|A0A3Q7T4Y6|A0A3Q7T4Y6_VULVU
OG0008737	sp|Q8NCA9|ZN784_HUMAN	tr|A0A3Q7RFP9|A0A3Q7RFP9_VULVU
OG0008738	sp|Q8TDD1|DDX54_HUMAN	tr|A0A3Q7UN56|A0A3Q7UN56_VULVU
OG0008739	sp|Q92696|PGTA_HUMAN	tr|A0A3Q7U7M0|A0A3Q7U7M0_VULVU
OG0008740	sp|Q96IW7|SC22A_HUMAN	tr|A0A3Q7RVB1|A0A3Q7RVB1_VULVU
OG0008741	sp|Q9BQI9|NRIP2_HUMAN	tr|A0A3Q7S5P9|A0A3Q7S5P9_VULVU
OG0008742	sp|Q9H6R0|DHX33_HUMAN	tr|A0A3Q7SYG7|A0A3Q7SYG7_VULVU
OG0008743	sp|Q9HBL7|PLRKT_HUMAN	tr|A0A3Q7TQE8|A0A3Q7TQE8_VULVU
OG0008744	sp|Q9NTX7|RN146_HUMAN	tr|A0A3Q7UPM7|A0A3Q7UPM7_VULVU
OG0008745	sp|Q9P2E9|RRBP1_HUMAN	tr|A0A3Q7SR71|A0A3Q7SR71_VULVU
OG0008746	sp|Q9UHD2|TBK1_HUMAN	tr|A0A3Q7TQV2|A0A3Q7TQV2_VULVU
OG0008747	sp|Q9UK76|JUPI1_HUMAN	tr|A0A3Q7T5S1|A0A3Q7T5S1_VULVU
OG0008748	sp|Q9UMN6|KMT2B_HUMAN	tr|A0A3Q7TWZ8|A0A3Q7TWZ8_VULVU
OG0008749	sp|Q9UN19|DAPP1_HUMAN	tr|A0A3Q7T3D2|A0A3Q7T3D2_VULVU
OG0008750	sp|Q9UPV0|CE164_HUMAN	tr|A0A3Q7SFB9|A0A3Q7SFB9_VULVU
OG0008751	sp|Q9Y334|VWA7_HUMAN	tr|A0A3Q7RM46|A0A3Q7RM46_VULVU
