Orthogroup	Homo_sapiens	Dipodomys_ordii
OG0007128	sp|Q14667|K0100_HUMAN	tr|A0A1S3F5H1|A0A1S3F5H1_DIPOR
OG0007129	sp|Q9Y231|FUT9_HUMAN	tr|A0A1S3F632|A0A1S3F632_DIPOR
OG0007130	sp|A8MYZ6|FOXO6_HUMAN	tr|A0A1S3F6J9|A0A1S3F6J9_DIPOR
OG0007131	sp|Q9NPC7|MYNN_HUMAN	tr|A0A1S3F6R1|A0A1S3F6R1_DIPOR
OG0007132	sp|Q8N300|SVBP_HUMAN	tr|A0A1S3F715|A0A1S3F715_DIPOR
OG0007133	sp|Q8WWW0|RASF5_HUMAN	tr|A0A1S3FA00|A0A1S3FA00_DIPOR
OG0007134	sp|P52954|LBX1_HUMAN	tr|A0A1S3FB68|A0A1S3FB68_DIPOR
OG0007135	sp|P22674|CCNO_HUMAN	tr|A0A1S3FBN1|A0A1S3FBN1_DIPOR
OG0007136	sp|Q96DX7|TRI44_HUMAN	tr|A0A1S3FEQ5|A0A1S3FEQ5_DIPOR
OG0007137	sp|Q86VW2|ARHGP_HUMAN	tr|A0A1S3FFS3|A0A1S3FFS3_DIPOR
OG0007138	sp|Q9UQR1|ZN148_HUMAN	tr|A0A1S3FFZ9|A0A1S3FFZ9_DIPOR
OG0007139	sp|Q96G21|IMP4_HUMAN	tr|A0A1S3FI47|A0A1S3FI47_DIPOR
OG0007140	sp|O14753|OVOL1_HUMAN	tr|A0A1S3FJC7|A0A1S3FJC7_DIPOR
OG0007141	sp|Q9Y2U2|KCNK7_HUMAN	tr|A0A1S3FKG4|A0A1S3FKG4_DIPOR
OG0007142	sp|P49821|NDUV1_HUMAN	tr|A0A1S3FKS0|A0A1S3FKS0_DIPOR
OG0007143	sp|Q9H2X6|HIPK2_HUMAN	tr|A0A1S3FLC6|A0A1S3FLC6_DIPOR
OG0007144	sp|Q9H7Z7|PGES2_HUMAN	tr|A0A1S3FLD9|A0A1S3FLD9_DIPOR
OG0007145	sp|Q9H1Y0|ATG5_HUMAN	tr|A0A1S3FMV7|A0A1S3FMV7_DIPOR
OG0007146	sp|Q8N5S1|S2541_HUMAN	tr|A0A1S3FNH8|A0A1S3FNH8_DIPOR
OG0007147	sp|P09525|ANXA4_HUMAN	tr|A0A1S3FNS1|A0A1S3FNS1_DIPOR
OG0007148	sp|Q7L3T8|SYPM_HUMAN	tr|A0A1S3FPD2|A0A1S3FPD2_DIPOR
OG0007149	sp|Q8N1N0|CLC4F_HUMAN	tr|A0A1S3FPI4|A0A1S3FPI4_DIPOR
OG0007150	sp|Q8NFH4|NUP37_HUMAN	tr|A0A1S3FPT9|A0A1S3FPT9_DIPOR
OG0007151	sp|Q8NEC7|GSTCD_HUMAN	tr|A0A1S3FS58|A0A1S3FS58_DIPOR
OG0007152	sp|Q14331|FRG1_HUMAN	tr|A0A1S3FSA1|A0A1S3FSA1_DIPOR
OG0007153	sp|O95793|STAU1_HUMAN	tr|A0A1S3FVC4|A0A1S3FVC4_DIPOR
OG0007154	sp|Q05397|FAK1_HUMAN	tr|A0A1S3FW28|A0A1S3FW28_DIPOR
OG0007155	sp|C9JL84|HHLA1_HUMAN	tr|A0A1S3FX33|A0A1S3FX33_DIPOR
OG0007156	sp|Q99731|CCL19_HUMAN	tr|A0A1S3G1Y3|A0A1S3G1Y3_DIPOR
OG0007157	sp|Q96EY4|TMA16_HUMAN	tr|A0A1S3G203|A0A1S3G203_DIPOR
OG0007158	sp|O95447|LCA5L_HUMAN	tr|A0A1S3G221|A0A1S3G221_DIPOR
OG0007159	sp|O95167|NDUA3_HUMAN	tr|A0A1S3G3M8|A0A1S3G3M8_DIPOR
OG0007160	sp|Q92547|TOPB1_HUMAN	tr|A0A1S3G466|A0A1S3G466_DIPOR
OG0007161	sp|Q02080|MEF2B_HUMAN	tr|A0A1S3G4M4|A0A1S3G4M4_DIPOR
OG0007162	sp|P18124|RL7_HUMAN	tr|A0A1S3G4Z9|A0A1S3G4Z9_DIPOR
OG0007163	sp|Q99259|DCE1_HUMAN	tr|A0A1S3G5H3|A0A1S3G5H3_DIPOR
OG0007164	sp|Q9C0I3|CCSE1_HUMAN	tr|A0A1S3G8L9|A0A1S3G8L9_DIPOR
OG0007165	sp|P48775|T23O_HUMAN	tr|A0A1S3G901|A0A1S3G901_DIPOR
OG0007166	sp|Q9GZV5|WWTR1_HUMAN	tr|A0A1S3G9F4|A0A1S3G9F4_DIPOR
OG0007167	sp|Q17R98|ZN827_HUMAN	tr|A0A1S3GA99|A0A1S3GA99_DIPOR
OG0007168	sp|P23219|PGH1_HUMAN	tr|A0A1S3GAD0|A0A1S3GAD0_DIPOR
OG0007169	sp|P19086|GNAZ_HUMAN	tr|A0A1S3GDU3|A0A1S3GDU3_DIPOR
OG0007170	sp|P53007|TXTP_HUMAN	tr|A0A1S3GFD2|A0A1S3GFD2_DIPOR
OG0007171	sp|Q9NXS2|QPCTL_HUMAN	tr|A0A1S3GH07|A0A1S3GH07_DIPOR
OG0007172	sp|Q9UHL9|GT2D1_HUMAN	tr|A0A1S3GKW9|A0A1S3GKW9_DIPOR
OG0007173	sp|P56856|CLD18_HUMAN	tr|A0A1S3GMU3|A0A1S3GMU3_DIPOR
OG0007174	sp|Q53EZ4|CEP55_HUMAN	tr|A0A1S3GP79|A0A1S3GP79_DIPOR
OG0007175	sp|O60832|DKC1_HUMAN	tr|A0A1S3GPV2|A0A1S3GPV2_DIPOR
OG0007176	sp|Q96C24|SYTL4_HUMAN	tr|A0A1S3GQI0|A0A1S3GQI0_DIPOR
OG0007177	sp|P28329|CLAT_HUMAN	tr|A0A1S3GRY0|A0A1S3GRY0_DIPOR
OG0007178	sp|Q9BXL6|CAR14_HUMAN	tr|A0A1S3GS73|A0A1S3GS73_DIPOR
OG0007179	sp|Q9NSC7|SIA7A_HUMAN	tr|A0A1S3GSQ6|A0A1S3GSQ6_DIPOR
OG0007180	sp|P48052|CBPA2_HUMAN	tr|A0A1S3GUB9|A0A1S3GUB9_DIPOR
OG0007181	sp|P15941|MUC1_HUMAN	tr|A0A1S3GV61|A0A1S3GV61_DIPOR
OG0007182	sp|P24534|EF1B_HUMAN	tr|A0A1S3GWP5|A0A1S3GWP5_DIPOR
OG0007183	sp|Q9UHW5|GPN3_HUMAN	tr|A0A1S3GYT3|A0A1S3GYT3_DIPOR
OG0007184	sp|Q9NVT9|ARMC1_HUMAN	tr|A0A1S3EKE9|A0A1S3EKE9_DIPOR
OG0007185	sp|Q96RS0|TGS1_HUMAN	tr|A0A1S3ELQ1|A0A1S3ELQ1_DIPOR
OG0007186	sp|Q6UQ28|PLET1_HUMAN	tr|A0A1S3ELQ6|A0A1S3ELQ6_DIPOR
OG0007187	sp|Q0VF96|CGNL1_HUMAN	tr|A0A1S3EM13|A0A1S3EM13_DIPOR
OG0007188	sp|Q8N5M9|JAGN1_HUMAN	tr|A0A1S3ENR9|A0A1S3ENR9_DIPOR
OG0007189	sp|Q8TDR2|STK35_HUMAN	tr|A0A1S3EQ80|A0A1S3EQ80_DIPOR
OG0007190	sp|O60291|MGRN1_HUMAN	tr|A0A1S3ETG0|A0A1S3ETG0_DIPOR
OG0007191	sp|Q8N6M0|OTU6B_HUMAN	tr|A0A1S3EUA0|A0A1S3EUA0_DIPOR
OG0007192	sp|Q9H6R0|DHX33_HUMAN	tr|A0A1S3EXF6|A0A1S3EXF6_DIPOR
OG0007193	sp|Q8N9N5|BANP_HUMAN	tr|A0A1S3EXN4|A0A1S3EXN4_DIPOR
OG0007194	sp|Q7L592|NDUF7_HUMAN	tr|A0A1S3EYH2|A0A1S3EYH2_DIPOR
OG0007195	sp|Q6UWX4|HIPL2_HUMAN	tr|A0A1S3F1E4|A0A1S3F1E4_DIPOR
OG0007196	sp|P25705|ATPA_HUMAN	tr|A0A1S3F287|A0A1S3F287_DIPOR
OG0007197	sp|Q9UNG2|TNF18_HUMAN	tr|A0A1S3F4J1|A0A1S3F4J1_DIPOR
OG0007198	sp|Q03112|MECOM_HUMAN	tr|A0A1S3F6P6|A0A1S3F6P6_DIPOR
OG0007199	sp|Q9BQC3|DPH2_HUMAN	tr|A0A1S3F6V5|A0A1S3F6V5_DIPOR
OG0007200	sp|Q96BZ4|PLD4_HUMAN	tr|A0A1S3F741|A0A1S3F741_DIPOR
OG0007201	sp|Q6P2H8|TMM53_HUMAN	tr|A0A1S3F7Z0|A0A1S3F7Z0_DIPOR
OG0007202	sp|O95858|TSN15_HUMAN	tr|A0A1S3F8F1|A0A1S3F8F1_DIPOR
OG0007203	sp|Q8WZA1|PMGT1_HUMAN	tr|A0A1S3F986|A0A1S3F986_DIPOR
OG0007204	sp|Q03169|TNAP2_HUMAN	tr|A0A1S3F9H5|A0A1S3F9H5_DIPOR
OG0007205	sp|O75477|ERLN1_HUMAN	tr|A0A1S3FBG4|A0A1S3FBG4_DIPOR
OG0007206	sp|Q8IVL5|P3H2_HUMAN	tr|A0A1S3FEN6|A0A1S3FEN6_DIPOR
OG0007207	sp|Q8WV92|MITD1_HUMAN	tr|A0A1S3FF14|A0A1S3FF14_DIPOR
OG0007208	sp|Q9NUZ1|ACOXL_HUMAN	tr|A0A1S3FFB1|A0A1S3FFB1_DIPOR
OG0007209	sp|Q9Y5X5|NPFF2_HUMAN	tr|A0A1S3FI98|A0A1S3FI98_DIPOR
OG0007210	sp|O95750|FGF19_HUMAN	tr|A0A1S3FII7|A0A1S3FII7_DIPOR
OG0007211	sp|O95159|ZFPL1_HUMAN	tr|A0A1S3FK31|A0A1S3FK31_DIPOR
OG0007212	sp|Q9Y6A1|POMT1_HUMAN	tr|A0A1S3FK35|A0A1S3FK35_DIPOR
OG0007213	sp|P13667|PDIA4_HUMAN	tr|A0A1S3FKN8|A0A1S3FKN8_DIPOR
OG0007214	sp|P08172|ACM2_HUMAN	tr|A0A1S3FM63|A0A1S3FM63_DIPOR
OG0007215	sp|Q8IYX8|CE57L_HUMAN	tr|A0A1S3FMK8|A0A1S3FMK8_DIPOR
OG0007216	sp|Q86YH6|DLP1_HUMAN	tr|A0A1S3FNG8|A0A1S3FNG8_DIPOR
OG0007217	sp|Q6PIV7|S2534_HUMAN	tr|A0A1S3FP00|A0A1S3FP00_DIPOR
OG0007218	sp|Q9NVN3|RIC8B_HUMAN	tr|A0A1S3FR61|A0A1S3FR61_DIPOR
OG0007219	sp|Q5JPI3|CC038_HUMAN	tr|A0A1S3FTA5|A0A1S3FTA5_DIPOR
OG0007220	sp|Q7Z4R8|CF120_HUMAN	tr|A0A1S3FTS2|A0A1S3FTS2_DIPOR
OG0007221	sp|Q00403|TF2B_HUMAN	tr|A0A1S3FUF3|A0A1S3FUF3_DIPOR
OG0007222	sp|Q9UI26|IPO11_HUMAN	tr|A0A1S3FVZ6|A0A1S3FVZ6_DIPOR
OG0007223	sp|Q7Z3I7|ZN572_HUMAN	tr|A0A1S3FXK8|A0A1S3FXK8_DIPOR
OG0007224	sp|P09884|DPOLA_HUMAN	tr|A0A1S3FZD7|A0A1S3FZD7_DIPOR
OG0007225	sp|Q1L6U9|MSMP_HUMAN	tr|A0A1S3G015|A0A1S3G015_DIPOR
OG0007226	sp|Q9BX68|HINT2_HUMAN	tr|A0A1S3G123|A0A1S3G123_DIPOR
OG0007227	sp|Q9BPX1|DHB14_HUMAN	tr|A0A1S3G2H8|A0A1S3G2H8_DIPOR
OG0007228	sp|Q7L775|EPMIP_HUMAN	tr|A0A1S3G2M2|A0A1S3G2M2_DIPOR
OG0007229	sp|Q9UBC2|EP15R_HUMAN	tr|A0A1S3G4K9|A0A1S3G4K9_DIPOR
OG0007230	sp|Q6PIZ9|TRAT1_HUMAN	tr|A0A1S3G7H1|A0A1S3G7H1_DIPOR
OG0007231	sp|Q15528|MED22_HUMAN	tr|A0A1S3G7S9|A0A1S3G7S9_DIPOR
OG0007232	sp|Q9NQ36|SCUB2_HUMAN	tr|A0A1S3G7X7|A0A1S3G7X7_DIPOR
OG0007233	sp|Q8N8W4|PLPL1_HUMAN	tr|A0A1S3G887|A0A1S3G887_DIPOR
OG0007234	sp|Q9BZZ5|API5_HUMAN	tr|A0A1S3G9G5|A0A1S3G9G5_DIPOR
OG0007235	sp|Q5T8A7|PPR26_HUMAN	tr|A0A1S3GA05|A0A1S3GA05_DIPOR
OG0007236	sp|Q13018|PLA2R_HUMAN	tr|A0A1S3GBW4|A0A1S3GBW4_DIPOR
OG0007237	sp|A6NNP5|CC169_HUMAN	tr|A0A1S3GDJ9|A0A1S3GDJ9_DIPOR
OG0007238	sp|Q08345|DDR1_HUMAN	tr|A0A1S3GF85|A0A1S3GF85_DIPOR
OG0007239	sp|Q9Y2V7|COG6_HUMAN	tr|A0A1S3GFB7|A0A1S3GFB7_DIPOR
OG0007240	sp|Q8NDY8|TMM52_HUMAN	tr|A0A1S3GFV5|A0A1S3GFV5_DIPOR
OG0007241	sp|Q8NDX6|ZN740_HUMAN	tr|A0A1S3GGH0|A0A1S3GGH0_DIPOR
OG0007242	sp|Q96LK8|SPT32_HUMAN	tr|A0A1S3GGM6|A0A1S3GGM6_DIPOR
OG0007243	sp|Q9NZN4|EHD2_HUMAN	tr|A0A1S3GGR8|A0A1S3GGR8_DIPOR
OG0007244	sp|Q9NXH9|TRM1_HUMAN	tr|A0A1S3GLX8|A0A1S3GLX8_DIPOR
OG0007245	sp|A0PK05|TMM72_HUMAN	tr|A0A1S3GMG2|A0A1S3GMG2_DIPOR
OG0007246	sp|O95754|SEM4F_HUMAN	tr|A0A1S3GMX1|A0A1S3GMX1_DIPOR
OG0007247	sp|Q9BSG5|RTBDN_HUMAN	tr|A0A1S3GN12|A0A1S3GN12_DIPOR
OG0007248	sp|P82914|RT15_HUMAN	tr|A0A1S3GNG1|A0A1S3GNG1_DIPOR
OG0007249	sp|Q8IUW3|SPA2L_HUMAN	tr|A0A1S3GQF0|A0A1S3GQF0_DIPOR
OG0007250	sp|P53597|SUCA_HUMAN	tr|A0A1S3GRK5|A0A1S3GRK5_DIPOR
OG0007251	sp|P20849|CO9A1_HUMAN	tr|A0A1S3GT71|A0A1S3GT71_DIPOR
OG0007252	sp|Q9P0M9|RM27_HUMAN	tr|A0A1S3GTG9|A0A1S3GTG9_DIPOR
OG0007253	sp|Q8WXE0|CSKI2_HUMAN	tr|A0A1S3GX36|A0A1S3GX36_DIPOR
OG0007254	sp|Q70J99|UN13D_HUMAN	tr|A0A1S3GZ64|A0A1S3GZ64_DIPOR
OG0007255	sp|Q16585|SGCB_HUMAN	tr|A0A1S3EJ34|A0A1S3EJ34_DIPOR
OG0007256	sp|Q9ULI1|NWD2_HUMAN	tr|A0A1S3EJC1|A0A1S3EJC1_DIPOR
OG0007257	sp|P10809|CH60_HUMAN	tr|A0A1S3EKA3|A0A1S3EKA3_DIPOR
OG0007258	sp|Q8NGN0|OR4D5_HUMAN	tr|A0A1S3EKQ6|A0A1S3EKQ6_DIPOR
OG0007259	sp|O43548|TGM5_HUMAN	tr|A0A1S3EP20|A0A1S3EP20_DIPOR
OG0007260	sp|Q7Z401|MYCPP_HUMAN	tr|A0A1S3EPG3|A0A1S3EPG3_DIPOR
OG0007261	sp|Q6ZWE6|PKHM3_HUMAN	tr|A0A1S3ETI8|A0A1S3ETI8_DIPOR
OG0007262	sp|P60228|EIF3E_HUMAN	tr|A0A1S3EU52|A0A1S3EU52_DIPOR
OG0007263	sp|Q96SZ4|ZSC10_HUMAN	tr|A0A1S3EU55|A0A1S3EU55_DIPOR
OG0007264	sp|Q9BZB8|CPEB1_HUMAN	tr|A0A1S3EV07|A0A1S3EV07_DIPOR
OG0007265	sp|Q8N0W3|FCSK_HUMAN	tr|A0A1S3EWW8|A0A1S3EWW8_DIPOR
OG0007266	sp|A6NH11|GLTD2_HUMAN	tr|A0A1S3EXM0|A0A1S3EXM0_DIPOR
OG0007267	sp|A1L167|U2QL1_HUMAN	tr|A0A1S3EZC7|A0A1S3EZC7_DIPOR
OG0007268	sp|P20823|HNF1A_HUMAN	tr|A0A1S3F1B9|A0A1S3F1B9_DIPOR
OG0007269	sp|O76095|JTB_HUMAN	tr|A0A1S3F2A0|A0A1S3F2A0_DIPOR
OG0007270	sp|Q24JQ0|TM241_HUMAN	tr|A0A1S3F2E3|A0A1S3F2E3_DIPOR
OG0007271	sp|P21359|NF1_HUMAN	tr|A0A1S3F5M7|A0A1S3F5M7_DIPOR
OG0007272	sp|Q9P2H3|IFT80_HUMAN	tr|A0A1S3F773|A0A1S3F773_DIPOR
OG0007273	sp|P20800|EDN2_HUMAN	tr|A0A1S3F905|A0A1S3F905_DIPOR
OG0007274	sp|Q5T4F7|SFRP5_HUMAN	tr|A0A1S3FAU4|A0A1S3FAU4_DIPOR
OG0007275	sp|Q5H9F3|BCORL_HUMAN	tr|A0A1S3FC06|A0A1S3FC06_DIPOR
OG0007276	sp|Q8TDN6|BRX1_HUMAN	tr|A0A1S3FC22|A0A1S3FC22_DIPOR
OG0007277	sp|P54868|HMCS2_HUMAN	tr|A0A1S3FC44|A0A1S3FC44_DIPOR
OG0007278	sp|Q01459|DIAC_HUMAN	tr|A0A1S3FCU5|A0A1S3FCU5_DIPOR
OG0007279	sp|P42166|LAP2A_HUMAN	tr|A0A1S3FEQ2|A0A1S3FEQ2_DIPOR
OG0007280	sp|Q8TBF5|PIGX_HUMAN	tr|A0A1S3FEQ4|A0A1S3FEQ4_DIPOR
OG0007281	sp|Q96LK0|CEP19_HUMAN	tr|A0A1S3FFJ3|A0A1S3FFJ3_DIPOR
OG0007282	sp|P54922|ADPRH_HUMAN	tr|A0A1S3FFK7|A0A1S3FFK7_DIPOR
OG0007283	sp|Q8WUM9|S20A1_HUMAN	tr|A0A1S3FG56|A0A1S3FG56_DIPOR
OG0007284	sp|Q8NFT8|DNER_HUMAN	tr|A0A1S3FHC8|A0A1S3FHC8_DIPOR
OG0007285	sp|Q9H8G2|CAAP1_HUMAN	tr|A0A1S3FI90|A0A1S3FI90_DIPOR
OG0007286	sp|Q8TDT2|GP152_HUMAN	tr|A0A1S3FIZ4|A0A1S3FIZ4_DIPOR
OG0007287	sp|P43115|PE2R3_HUMAN	tr|A0A1S3FJ76|A0A1S3FJ76_DIPOR
OG0007288	sp|P51787|KCNQ1_HUMAN	tr|A0A1S3FJV6|A0A1S3FJV6_DIPOR
OG0007289	sp|P59533|T2R38_HUMAN	tr|A0A1S3FKN0|A0A1S3FKN0_DIPOR
OG0007290	sp|Q8NI35|INADL_HUMAN	tr|A0A1S3FMS8|A0A1S3FMS8_DIPOR
OG0007291	sp|P60568|IL2_HUMAN	tr|A0A1S3FNJ6|A0A1S3FNJ6_DIPOR
OG0007292	sp|P40126|TYRP2_HUMAN	tr|A0A1S3FPX9|A0A1S3FPX9_DIPOR
OG0007293	sp|Q6UW63|PLGT2_HUMAN	tr|A0A1S3FPY4|A0A1S3FPY4_DIPOR
OG0007294	sp|Q9Y592|CEP83_HUMAN	tr|A0A1S3FQ52|A0A1S3FQ52_DIPOR
OG0007295	sp|Q9Y615|ACL7A_HUMAN	tr|A0A1S3FSA5|A0A1S3FSA5_DIPOR
OG0007296	sp|Q8IZM8|ZN654_HUMAN	tr|A0A1S3FUA1|A0A1S3FUA1_DIPOR
OG0007297	sp|Q9HB19|PKHA2_HUMAN	tr|A0A1S3FUR6|A0A1S3FUR6_DIPOR
OG0007298	sp|P46527|CDN1B_HUMAN	tr|A0A1S3FV98|A0A1S3FV98_DIPOR
OG0007299	sp|Q9P243|ZFAT_HUMAN	tr|A0A1S3FWA7|A0A1S3FWA7_DIPOR
OG0007300	sp|Q9Y262|EIF3L_HUMAN	tr|A0A1S3FWP2|A0A1S3FWP2_DIPOR
OG0007301	sp|P22304|IDS_HUMAN	tr|A0A1S3G022|A0A1S3G022_DIPOR
OG0007302	sp|O95810|CAVN2_HUMAN	tr|A0A1S3G121|A0A1S3G121_DIPOR
OG0007303	sp|Q9NPY3|C1QR1_HUMAN	tr|A0A1S3G132|A0A1S3G132_DIPOR
OG0007304	sp|P0CW23|AKAI1_HUMAN	tr|A0A1S3G1A4|A0A1S3G1A4_DIPOR
OG0007305	sp|A1L0T0|HACL2_HUMAN	tr|A0A1S3G4J1|A0A1S3G4J1_DIPOR
OG0007306	sp|Q9C0B5|ZDHC5_HUMAN	tr|A0A1S3G792|A0A1S3G792_DIPOR
OG0007307	sp|P61221|ABCE1_HUMAN	tr|A0A1S3G843|A0A1S3G843_DIPOR
OG0007308	sp|Q8NGI8|O5AN1_HUMAN	tr|A0A1S3G8V2|A0A1S3G8V2_DIPOR
OG0007309	sp|O00487|PSDE_HUMAN	tr|A0A1S3GAK6|A0A1S3GAK6_DIPOR
OG0007310	sp|P54253|ATX1_HUMAN	tr|A0A1S3GAR8|A0A1S3GAR8_DIPOR
OG0007311	sp|Q9UPM6|LHX6_HUMAN	tr|A0A1S3GBD3|A0A1S3GBD3_DIPOR
OG0007312	sp|Q9UBS5|GABR1_HUMAN	tr|A0A1S3GEP8|A0A1S3GEP8_DIPOR
OG0007313	sp|O75112|LDB3_HUMAN	tr|A0A1S3GFN0|A0A1S3GFN0_DIPOR
OG0007314	sp|P11912|CD79A_HUMAN	tr|A0A1S3GH39|A0A1S3GH39_DIPOR
OG0007315	sp|O15446|RPA34_HUMAN	tr|A0A1S3GHB3|A0A1S3GHB3_DIPOR
OG0007316	sp|Q9NZ53|PDXL2_HUMAN	tr|A0A1S3GHQ5|A0A1S3GHQ5_DIPOR
OG0007317	sp|Q9P2S6|ANKY1_HUMAN	tr|A0A1S3GJR0|A0A1S3GJR0_DIPOR
OG0007318	sp|P51608|MECP2_HUMAN	tr|A0A1S3GQA0|A0A1S3GQA0_DIPOR
OG0007319	sp|P22492|H1T_HUMAN	tr|A0A1S3GRT6|A0A1S3GRT6_DIPOR
OG0007320	sp|Q8N0U4|F185A_HUMAN	tr|A0A1S3GRZ1|A0A1S3GRZ1_DIPOR
OG0007321	sp|Q8N8S7|ENAH_HUMAN	tr|A0A1S3GSB8|A0A1S3GSB8_DIPOR
OG0007322	sp|Q3ZCQ8|TIM50_HUMAN	tr|A0A1S3GTF9|A0A1S3GTF9_DIPOR
OG0007323	sp|Q9HC73|CRLF2_HUMAN	tr|A0A1S3GV91|A0A1S3GV91_DIPOR
OG0007324	sp|O94762|RECQ5_HUMAN	tr|A0A1S3GZP1|A0A1S3GZP1_DIPOR
OG0007325	sp|P22692|IBP4_HUMAN	tr|A0A1S3GZR6|A0A1S3GZR6_DIPOR
OG0007326	sp|O75881|CP7B1_HUMAN	tr|A0A1S3EK44|A0A1S3EK44_DIPOR
OG0007327	sp|Q96BY6|DOC10_HUMAN	tr|A0A1S3EKM4|A0A1S3EKM4_DIPOR
OG0007328	sp|P06401|PRGR_HUMAN	tr|A0A1S3EKS2|A0A1S3EKS2_DIPOR
OG0007329	sp|Q8IZL2|MAML2_HUMAN	tr|A0A1S3EKV7|A0A1S3EKV7_DIPOR
OG0007330	sp|P54710|ATNG_HUMAN	tr|A0A1S3EMM9|A0A1S3EMM9_DIPOR
OG0007331	sp|A7KAX9|RHG32_HUMAN	tr|A0A1S3EMV3|A0A1S3EMV3_DIPOR
OG0007332	sp|Q9UGV2|NDRG3_HUMAN	tr|A0A1S3EQB9|A0A1S3EQB9_DIPOR
OG0007333	sp|Q8WWG1|NRG4_HUMAN	tr|A0A1S3ESL1|A0A1S3ESL1_DIPOR
OG0007334	sp|Q9NQX7|ITM2C_HUMAN	tr|A0A1S3ESM1|A0A1S3ESM1_DIPOR
OG0007335	sp|Q96MC5|MERB1_HUMAN	tr|A0A1S3ESM4|A0A1S3ESM4_DIPOR
OG0007336	sp|Q5PT55|NTCP5_HUMAN	tr|A0A1S3EU77|A0A1S3EU77_DIPOR
OG0007337	sp|O95848|NUD14_HUMAN	tr|A0A1S3EUT0|A0A1S3EUT0_DIPOR
OG0007338	sp|Q9Y5T4|DJC15_HUMAN	tr|A0A1S3EWG9|A0A1S3EWG9_DIPOR
OG0007339	sp|Q16533|SNPC1_HUMAN	tr|A0A1S3EYX4|A0A1S3EYX4_DIPOR
OG0007340	sp|Q2NKQ1|SGSM1_HUMAN	tr|A0A1S3EZF3|A0A1S3EZF3_DIPOR
OG0007341	sp|P50150|GBG4_HUMAN	tr|A0A1S3F0F1|A0A1S3F0F1_DIPOR
OG0007342	sp|Q5W0B7|TM236_HUMAN	tr|A0A1S3F1L8|A0A1S3F1L8_DIPOR
OG0007343	sp|O94952|FBX21_HUMAN	tr|A0A1S3F288|A0A1S3F288_DIPOR
OG0007344	sp|P08887|IL6RA_HUMAN	tr|A0A1S3F2P2|A0A1S3F2P2_DIPOR
OG0007345	sp|O75063|XYLK_HUMAN	tr|A0A1S3F4L9|A0A1S3F4L9_DIPOR
OG0007346	sp|Q15427|SF3B4_HUMAN	tr|A0A1S3F4S1|A0A1S3F4S1_DIPOR
OG0007347	sp|Q8IXA5|SACA3_HUMAN	tr|A0A1S3F5H6|A0A1S3F5H6_DIPOR
OG0007348	sp|Q9BYD9|ACTT3_HUMAN	tr|A0A1S3F5X6|A0A1S3F5X6_DIPOR
OG0007349	sp|Q96KP1|EXOC2_HUMAN	tr|A0A1S3F628|A0A1S3F628_DIPOR
OG0007350	sp|Q9UDY4|DNJB4_HUMAN	tr|A0A1S3FB24|A0A1S3FB24_DIPOR
OG0007351	sp|P40197|GPV_HUMAN	tr|A0A1S3FF00|A0A1S3FF00_DIPOR
OG0007352	sp|Q8NI77|KI18A_HUMAN	tr|A0A1S3FF58|A0A1S3FF58_DIPOR
OG0007353	sp|Q6UWW9|TM207_HUMAN	tr|A0A1S3FGB3|A0A1S3FGB3_DIPOR
OG0007354	sp|Q86WV6|STING_HUMAN	tr|A0A1S3FI62|A0A1S3FI62_DIPOR
OG0007355	sp|Q5VZB9|DMRTA_HUMAN	tr|A0A1S3FJL5|A0A1S3FJL5_DIPOR
OG0007356	sp|Q7LFX5|CHSTF_HUMAN	tr|A0A1S3FLE8|A0A1S3FLE8_DIPOR
OG0007357	sp|Q70EL2|UBP45_HUMAN	tr|A0A1S3FNA1|A0A1S3FNA1_DIPOR
OG0007358	sp|Q8N668|COMD1_HUMAN	tr|A0A1S3FQ03|A0A1S3FQ03_DIPOR
OG0007359	sp|Q96AZ1|EFMT3_HUMAN	tr|A0A1S3FQ13|A0A1S3FQ13_DIPOR
OG0007360	sp|P30049|ATPD_HUMAN	tr|A0A1S3FQL9|A0A1S3FQL9_DIPOR
OG0007361	sp|Q96CG3|TIFA_HUMAN	tr|A0A1S3FRS5|A0A1S3FRS5_DIPOR
OG0007362	sp|O96028|NSD2_HUMAN	tr|A0A1S3FRY6|A0A1S3FRY6_DIPOR
OG0007363	sp|Q9Y5X2|SNX8_HUMAN	tr|A0A1S3FSI9|A0A1S3FSI9_DIPOR
OG0007364	sp|Q2M329|CCD96_HUMAN	tr|A0A1S3FTJ8|A0A1S3FTJ8_DIPOR
OG0007365	sp|Q86XE3|MICU3_HUMAN	tr|A0A1S3FU28|A0A1S3FU28_DIPOR
OG0007366	sp|A2RRH5|WDR27_HUMAN	tr|A0A1S3FVB2|A0A1S3FVB2_DIPOR
OG0007367	sp|Q96EP0|RNF31_HUMAN	tr|A0A1S3FWV2|A0A1S3FWV2_DIPOR
OG0007368	sp|Q6IC98|GRAM4_HUMAN	tr|A0A1S3FXS3|A0A1S3FXS3_DIPOR
OG0007369	sp|Q96FX8|PERP_HUMAN	tr|A0A1S3G0P0|A0A1S3G0P0_DIPOR
OG0007370	sp|P08621|RU17_HUMAN	tr|A0A1S3G3B8|A0A1S3G3B8_DIPOR
OG0007371	sp|Q8TAM6|ERMIN_HUMAN	tr|A0A1S3G536|A0A1S3G536_DIPOR
