Orthogroup	Homo_sapiens	Tursiops_truncatus
OG0006743	sp|Q9NQX1|PRDM5_HUMAN	tr|A0A2U4AS52|A0A2U4AS52_TURTR
OG0006744	sp|Q9NR63|CP26B_HUMAN	tr|A0A6J3PVX4|A0A6J3PVX4_TURTR
OG0006745	sp|Q9NUC0|SRTD4_HUMAN	tr|A0A2U3ZZL8|A0A2U3ZZL8_TURTR
OG0006746	sp|Q9NV29|TM100_HUMAN	tr|A0A2U3VA77|A0A2U3VA77_TURTR
OG0006747	sp|Q9NVV5|AIG1_HUMAN	tr|A0A2U4CPV1|A0A2U4CPV1_TURTR
OG0006748	sp|Q9UBV2|SE1L1_HUMAN	tr|A0A2U3V6W7|A0A2U3V6W7_TURTR
OG0006749	sp|Q9UKA4|AKA11_HUMAN	tr|A0A2U4BFQ4|A0A2U4BFQ4_TURTR
OG0006750	sp|Q9UMF0|ICAM5_HUMAN	tr|A0A6J3R6P6|A0A6J3R6P6_TURTR
OG0006751	sp|Q9Y2I9|TBC30_HUMAN	tr|A0A2U4A024|A0A2U4A024_TURTR
OG0006752	sp|Q9Y6J9|TAF6L_HUMAN	tr|A0A2U4B508|A0A2U4B508_TURTR
OG0006753	sp|A2A3L6|TTC24_HUMAN	tr|A0A2U4B690|A0A2U4B690_TURTR
OG0006754	sp|A4D263|SPT48_HUMAN	tr|A0A2U4BQH3|A0A2U4BQH3_TURTR
OG0006755	sp|A6NJI9|LRC72_HUMAN	tr|A0A2U4B1E7|A0A2U4B1E7_TURTR
OG0006756	sp|A6NM62|LRC53_HUMAN	tr|A0A6J3QJC6|A0A6J3QJC6_TURTR
OG0006757	sp|A6QL63|ABTB3_HUMAN	tr|A0A6J3S6H2|A0A6J3S6H2_TURTR
OG0006758	sp|O00198|HRK_HUMAN	tr|A0A2U3V4V2|A0A2U3V4V2_TURTR
OG0006759	sp|O15218|GP182_HUMAN	tr|A0A6J3S5Q7|A0A6J3S5Q7_TURTR
OG0006760	sp|O94983|CMTA2_HUMAN	tr|A0A6J3QKA6|A0A6J3QKA6_TURTR
OG0006761	sp|P10071|GLI3_HUMAN	tr|A0A2U4BSU0|A0A2U4BSU0_TURTR
OG0006762	sp|P13196|HEM1_HUMAN	tr|A0A2U4CCP9|A0A2U4CCP9_TURTR
OG0006763	sp|P21781|FGF7_HUMAN	tr|A0A2U3V8D1|A0A2U3V8D1_TURTR
OG0006764	sp|P24071|FCAR_HUMAN	tr|A0A6J3QI83|A0A6J3QI83_TURTR
OG0006765	sp|P26640|SYVC_HUMAN	tr|A0A6J3RZJ8|A0A6J3RZJ8_TURTR
OG0006766	sp|P31947|1433S_HUMAN	tr|A0A6J3Q1F3|A0A6J3Q1F3_TURTR
OG0006767	sp|P41587|VIPR2_HUMAN	tr|A0A6J3RXZ7|A0A6J3RXZ7_TURTR
OG0006768	sp|P46736|BRCC3_HUMAN	tr|A0A2U4BIW6|A0A2U4BIW6_TURTR
OG0006769	sp|P50548|ERF_HUMAN	tr|A0A6J3QDA2|A0A6J3QDA2_TURTR
OG0006770	sp|P56202|CATW_HUMAN	tr|A0A6J3RQN6|A0A6J3RQN6_TURTR
OG0006771	sp|Q12912|IRAG2_HUMAN	tr|A0A2U4BFH7|A0A2U4BFH7_TURTR
OG0006772	sp|Q16849|PTPRN_HUMAN	tr|A0A6J3RL88|A0A6J3RL88_TURTR
OG0006773	sp|Q2M1V0|ISX_HUMAN	tr|A0A6J3S516|A0A6J3S516_TURTR
OG0006774	sp|Q2TAA2|IAH1_HUMAN	tr|A0A2U3V4M5|A0A2U3V4M5_TURTR
OG0006775	sp|Q52LA3|LIN52_HUMAN	tr|A0A2U4A715|A0A2U4A715_TURTR
OG0006776	sp|Q5BJE1|CC178_HUMAN	tr|A0A2U4AYK4|A0A2U4AYK4_TURTR
OG0006777	sp|Q5HYI7|MTX3_HUMAN	tr|A0A2U3V8Q4|A0A2U3V8Q4_TURTR
OG0006778	sp|Q5RI15|COX20_HUMAN	tr|A0A2U4A4R3|A0A2U4A4R3_TURTR
OG0006779	sp|Q5T6V5|QSPP_HUMAN	tr|A0A6J3RGF3|A0A6J3RGF3_TURTR
OG0006780	sp|Q5U5X0|LYRM7_HUMAN	tr|A0A2U4AG07|A0A2U4AG07_TURTR
OG0006781	sp|Q68DN1|CB016_HUMAN	tr|A0A6J3PXG0|A0A6J3PXG0_TURTR
OG0006782	sp|Q6N063|OGFD2_HUMAN	tr|A0A6J3PR82|A0A6J3PR82_TURTR
OG0006783	sp|Q6ZRI0|OTOG_HUMAN	tr|A0A6J3RVV8|A0A6J3RVV8_TURTR
OG0006784	sp|Q76KP1|B4GN4_HUMAN	tr|A0A6J3RSU0|A0A6J3RSU0_TURTR
OG0006785	sp|Q86UX2|ITIH5_HUMAN	tr|A0A6J3R0D7|A0A6J3R0D7_TURTR
OG0006786	sp|Q86XW9|TXND6_HUMAN	tr|A0A6J3RCB5|A0A6J3RCB5_TURTR
OG0006787	sp|Q8IWZ6|BBS7_HUMAN	tr|A0A2U3V7G8|A0A2U3V7G8_TURTR
OG0006788	sp|Q8IXM3|RM41_HUMAN	tr|A0A2U3V6Z5|A0A2U3V6Z5_TURTR
OG0006789	sp|Q8N165|PDK1L_HUMAN	tr|A0A2U3V7B7|A0A2U3V7B7_TURTR
OG0006791	sp|Q8NBP0|TTC13_HUMAN	tr|A0A2U4BVC2|A0A2U4BVC2_TURTR
OG0006792	sp|Q8NFP4|MDGA1_HUMAN	tr|A0A6J3S0H9|A0A6J3S0H9_TURTR
OG0006793	sp|Q8NFT2|STEA2_HUMAN	tr|A0A2U4AN56|A0A2U4AN56_TURTR
OG0006794	sp|Q8TBM8|DJB14_HUMAN	tr|A0A2U4AM66|A0A2U4AM66_TURTR
OG0006795	sp|Q92826|HXB13_HUMAN	tr|A0A6J3QP44|A0A6J3QP44_TURTR
OG0006796	sp|Q96H78|S2544_HUMAN	tr|A0A2U4B6P6|A0A2U4B6P6_TURTR
OG0006797	sp|Q96PD6|MOGT1_HUMAN	tr|A0A2U4AE21|A0A2U4AE21_TURTR
OG0006798	sp|Q96SZ4|ZSC10_HUMAN	tr|A0A2U4BXJ8|A0A2U4BXJ8_TURTR
OG0006799	sp|Q99453|PHX2B_HUMAN	tr|A0A2U4ARL5|A0A2U4ARL5_TURTR
OG0006800	sp|Q99932|SPAG8_HUMAN	tr|A0A2U3UZY2|A0A2U3UZY2_TURTR
OG0006801	sp|Q9BRG2|SH23A_HUMAN	tr|A0A6J3R7I1|A0A6J3R7I1_TURTR
OG0006802	sp|Q9BYN7|ZN341_HUMAN	tr|A0A6J3Q3V8|A0A6J3Q3V8_TURTR
OG0006803	sp|Q9C0I1|MTMRC_HUMAN	tr|A0A2U4AXQ9|A0A2U4AXQ9_TURTR
OG0006804	sp|Q9HC58|NCKX3_HUMAN	tr|A0A6J3Q1T0|A0A6J3Q1T0_TURTR
OG0006805	sp|Q9NQ50|RM40_HUMAN	tr|A0A2U4ALG1|A0A2U4ALG1_TURTR
OG0006806	sp|Q9NQV6|PRD10_HUMAN	tr|A0A2U4BWV2|A0A2U4BWV2_TURTR
OG0006807	sp|Q9NRN5|OLFL3_HUMAN	tr|A0A2U3V962|A0A2U3V962_TURTR
OG0006808	sp|Q9NUQ2|PLCE_HUMAN	tr|A0A2U4A7N7|A0A2U4A7N7_TURTR
OG0006809	sp|Q9NVH6|TMLH_HUMAN	tr|A0A6J3QTP8|A0A6J3QTP8_TURTR
OG0006810	sp|Q9P2R6|RERE_HUMAN	tr|A0A6J3QBB2|A0A6J3QBB2_TURTR
OG0006811	sp|Q9UID6|ZN639_HUMAN	tr|A0A2U3V3A3|A0A2U3V3A3_TURTR
OG0006812	sp|Q9UJH8|METRN_HUMAN	tr|A0A6J3Q0X9|A0A6J3Q0X9_TURTR
OG0006813	sp|Q9UJQ7|SCP2D_HUMAN	tr|A0A2U3VAC2|A0A2U3VAC2_TURTR
OG0006814	sp|Q9UQ05|KCNH4_HUMAN	tr|A0A6J3QNJ1|A0A6J3QNJ1_TURTR
OG0006815	sp|Q9Y448|SKAP_HUMAN	tr|A0A6J3QZT4|A0A6J3QZT4_TURTR
OG0006816	sp|A6NEL2|SWAHB_HUMAN	tr|A0A6J3REX8|A0A6J3REX8_TURTR
OG0006817	sp|A6NGC4|TLCD2_HUMAN	tr|A0A2U3V9Y8|A0A2U3V9Y8_TURTR
OG0006818	sp|O00499|BIN1_HUMAN	tr|A0A6J3RNU0|A0A6J3RNU0_TURTR
OG0006819	sp|O60512|B4GT3_HUMAN	tr|A0A6J3RE16|A0A6J3RE16_TURTR
OG0006820	sp|O60725|ICMT_HUMAN	tr|A0A2U4AZX3|A0A2U4AZX3_TURTR
OG0006821	sp|O75494|SRS10_HUMAN	tr|A0A2U3V7Q2|A0A2U3V7Q2_TURTR
OG0006822	sp|O75940|SPF30_HUMAN	tr|A0A2U3V0J0|A0A2U3V0J0_TURTR
OG0006823	sp|O95096|NKX22_HUMAN	tr|A0A6J3PZS8|A0A6J3PZS8_TURTR
OG0006824	sp|O95342|ABCBB_HUMAN	tr|A0A2U4AD60|A0A2U4AD60_TURTR
OG0006825	sp|P00450|CERU_HUMAN	tr|A0A2U4B9J9|A0A2U4B9J9_TURTR
OG0006826	sp|P15056|BRAF_HUMAN	tr|A0A2U4C6J2|A0A2U4C6J2_TURTR
OG0006827	sp|P21854|CD72_HUMAN	tr|A0A2U4CGR3|A0A2U4CGR3_TURTR
OG0006828	sp|P28290|ITPI2_HUMAN	tr|A0A2U4B1M7|A0A2U4B1M7_TURTR
OG0006829	sp|P32019|I5P2_HUMAN	tr|A0A2U4BKB3|A0A2U4BKB3_TURTR
OG0006830	sp|P33908|MA1A1_HUMAN	tr|A0A2U4CQ43|A0A2U4CQ43_TURTR
OG0006831	sp|P42336|PK3CA_HUMAN	tr|A0A6J3R9V8|A0A6J3R9V8_TURTR
OG0006832	sp|P43487|RANG_HUMAN	tr|A0A6J3PTV4|A0A6J3PTV4_TURTR
OG0006833	sp|P54136|SYRC_HUMAN	tr|A0A2U3V1D5|A0A2U3V1D5_TURTR
OG0006834	sp|P58004|SESN2_HUMAN	tr|A0A6J3PZZ7|A0A6J3PZZ7_TURTR
OG0006835	sp|P60568|IL2_HUMAN	tr|A0A2U3V619|A0A2U3V619_TURTR
OG0006836	sp|P78364|PHC1_HUMAN	tr|A0A2U4ALA6|A0A2U4ALA6_TURTR
OG0006837	sp|Q03112|MECOM_HUMAN	tr|A0A6J3R906|A0A6J3R906_TURTR
OG0006838	sp|Q03167|TGBR3_HUMAN	tr|A0A6J3RY22|A0A6J3RY22_TURTR
OG0006839	sp|Q06265|EXOS9_HUMAN	tr|A0A2U4AR53|A0A2U4AR53_TURTR
OG0006840	sp|Q08345|DDR1_HUMAN	tr|A0A6J3RZ51|A0A6J3RZ51_TURTR
OG0006841	sp|Q12962|TAF10_HUMAN	tr|A0A2U3V870|A0A2U3V870_TURTR
OG0006842	sp|Q14699|RFTN1_HUMAN	tr|A0A2U4B9T6|A0A2U4B9T6_TURTR
OG0006843	sp|Q5JS37|NHLC3_HUMAN	tr|A0A2U4BGB4|A0A2U4BGB4_TURTR
OG0006844	sp|Q5T089|MORN1_HUMAN	tr|A0A6J3QF00|A0A6J3QF00_TURTR
OG0006845	sp|Q5T7W7|TSTD2_HUMAN	tr|A0A2U4CG82|A0A2U4CG82_TURTR
OG0006846	sp|Q5TC63|GRTP1_HUMAN	tr|A0A6J3QB14|A0A6J3QB14_TURTR
OG0006847	sp|Q5VYS4|MEDAG_HUMAN	tr|A0A6J3QAY2|A0A6J3QAY2_TURTR
OG0006848	sp|Q6NYC8|PPR18_HUMAN	tr|A0A2U3V2E0|A0A2U3V2E0_TURTR
OG0006849	sp|Q6P161|RM54_HUMAN	tr|A0A6J3R793|A0A6J3R793_TURTR
OG0006850	sp|Q6P9F7|LRC8B_HUMAN	tr|A0A2U4A3L3|A0A2U4A3L3_TURTR
OG0006851	sp|Q6UWP7|LCLT1_HUMAN	tr|A0A2U4BZF8|A0A2U4BZF8_TURTR
OG0006852	sp|Q6ZTZ1|MSD1_HUMAN	tr|A0A2U4CN47|A0A2U4CN47_TURTR
OG0006853	sp|Q70EL1|UBP54_HUMAN	tr|A0A6J3Q739|A0A6J3Q739_TURTR
OG0006854	sp|Q86SU0|ILDR1_HUMAN	tr|A0A6J3RAZ7|A0A6J3RAZ7_TURTR
OG0006855	sp|Q8NF91|SYNE1_HUMAN	tr|A0A6J3SAZ2|A0A6J3SAZ2_TURTR
OG0006856	sp|Q8NI37|PPTC7_HUMAN	tr|A0A2U4CKG1|A0A2U4CKG1_TURTR
OG0006857	sp|Q8TAD8|SNIP1_HUMAN	tr|A0A2U3V825|A0A2U3V825_TURTR
OG0006858	sp|Q8TDY8|IGDC4_HUMAN	tr|A0A6J3QZ93|A0A6J3QZ93_TURTR
OG0006859	sp|Q8TF47|ZFP90_HUMAN	tr|A0A6J3QHU5|A0A6J3QHU5_TURTR
OG0006860	sp|Q8WZ60|KLHL6_HUMAN	tr|A0A2U4C953|A0A2U4C953_TURTR
OG0006861	sp|Q92804|RBP56_HUMAN	tr|A0A6J3QL75|A0A6J3QL75_TURTR
OG0006862	sp|Q96BD8|SKA1_HUMAN	tr|A0A2U4BFJ3|A0A2U4BFJ3_TURTR
OG0006863	sp|Q96J92|WNK4_HUMAN	tr|A0A6J3QN24|A0A6J3QN24_TURTR
OG0006864	sp|Q9BQD3|KXDL1_HUMAN	tr|A0A6J3R7P5|A0A6J3R7P5_TURTR
OG0006865	sp|Q9BW60|ELOV1_HUMAN	tr|A0A6J3PR74|A0A6J3PR74_TURTR
OG0006866	sp|Q9NUD9|PIGV_HUMAN	tr|A0A2U4BL58|A0A2U4BL58_TURTR
OG0006867	sp|Q9NUS5|AP5S1_HUMAN	tr|A0A2U4CM61|A0A2U4CM61_TURTR
OG0006868	sp|Q9NW82|WDR70_HUMAN	tr|A0A2U4AXI2|A0A2U4AXI2_TURTR
OG0006869	sp|Q9NXB0|MKS1_HUMAN	tr|A0A6J3QKQ9|A0A6J3QKQ9_TURTR
OG0006870	sp|Q9NYY1|IL20_HUMAN	tr|A0A2U4CQF1|A0A2U4CQF1_TURTR
OG0006871	sp|Q9P2D7|DYH1_HUMAN	tr|A0A6J3S299|A0A6J3S299_TURTR
OG0006872	sp|Q9P2Y5|UVRAG_HUMAN	tr|A0A2U4C9R1|A0A2U4C9R1_TURTR
OG0006873	sp|Q9UKS7|IKZF2_HUMAN	tr|A0A2U4BN70|A0A2U4BN70_TURTR
OG0006874	sp|Q9UKZ1|CNO11_HUMAN	tr|A0A2U3V594|A0A2U3V594_TURTR
OG0006875	sp|Q9UL12|SARDH_HUMAN	tr|A0A6J3RJE7|A0A6J3RJE7_TURTR
OG0006876	sp|Q9ULE3|DEN2A_HUMAN	tr|A0A6J3RXJ6|A0A6J3RXJ6_TURTR
OG0006877	sp|Q9ULR3|PPM1H_HUMAN	tr|A0A6J3S6T0|A0A6J3S6T0_TURTR
OG0006878	sp|Q9UM13|APC10_HUMAN	tr|A0A6J3REM3|A0A6J3REM3_TURTR
OG0006879	sp|Q9UMD9|COHA1_HUMAN	tr|A0A6J3Q7Z5|A0A6J3Q7Z5_TURTR
OG0006880	sp|Q9UPQ8|DOLK_HUMAN	tr|A0A2U3VAF6|A0A2U3VAF6_TURTR
OG0006881	sp|B7Z1M9|C2D4D_HUMAN	tr|A0A2U4A4K1|A0A2U4A4K1_TURTR
OG0006882	sp|O14669|TMG2_HUMAN	tr|A0A6J3QG16|A0A6J3QG16_TURTR
OG0006883	sp|O15392|BIRC5_HUMAN	tr|A0A2U4BMC8|A0A2U4BMC8_TURTR
OG0006884	sp|O15520|FGF10_HUMAN	tr|A0A6J3R412|A0A6J3R412_TURTR
OG0006886	sp|O95801|TTC4_HUMAN	tr|A0A2U3V1I7|A0A2U3V1I7_TURTR
OG0006887	sp|P04053|TDT_HUMAN	tr|A0A2U4BQD3|A0A2U4BQD3_TURTR
OG0006888	sp|P05198|IF2A_HUMAN	tr|A0A2U4AA27|A0A2U4AA27_TURTR
OG0006889	sp|P10745|RET3_HUMAN	tr|A0A2U3V4C8|A0A2U3V4C8_TURTR
OG0006890	sp|P16435|NCPR_HUMAN	tr|A0A2U4A8Z1|A0A2U4A8Z1_TURTR
OG0006891	sp|P17658|KCNA6_HUMAN	tr|A0A6J3S3Z2|A0A6J3S3Z2_TURTR
OG0006892	sp|P27707|DCK_HUMAN	tr|A0A2U4B4V3|A0A2U4B4V3_TURTR
OG0006893	sp|P30874|SSR2_HUMAN	tr|A0A2U3UZW2|A0A2U3UZW2_TURTR
OG0006894	sp|P37287|PIGA_HUMAN	tr|A0A6J3QRW9|A0A6J3QRW9_TURTR
OG0006895	sp|P48023|TNFL6_HUMAN	tr|A0A2U3VA45|A0A2U3VA45_TURTR
OG0006896	sp|P48431|SOX2_HUMAN	tr|A0A2U3UZA2|A0A2U3UZA2_TURTR
OG0006897	sp|P62072|TIM10_HUMAN	tr|A0A2U3V1P1|A0A2U3V1P1_TURTR
OG0006898	sp|P78545|ELF3_HUMAN	tr|A0A6J3QCY1|A0A6J3QCY1_TURTR
OG0006899	sp|Q04637|IF4G1_HUMAN	tr|A0A6J3R9J3|A0A6J3R9J3_TURTR
OG0006900	sp|Q07326|PIGF_HUMAN	tr|A0A6J3PWN1|A0A6J3PWN1_TURTR
OG0006901	sp|Q13432|U119A_HUMAN	tr|A0A2U4ANU6|A0A2U4ANU6_TURTR
OG0006902	sp|Q13433|S39A6_HUMAN	tr|A0A6J3PTQ2|A0A6J3PTQ2_TURTR
OG0006903	sp|Q16613|SNAT_HUMAN	tr|A0A6J3QPD7|A0A6J3QPD7_TURTR
OG0006904	sp|Q16891|MIC60_HUMAN	tr|A0A2U4BX34|A0A2U4BX34_TURTR
OG0006905	sp|Q3B7J2|GFOD2_HUMAN	tr|A0A6J3QCY3|A0A6J3QCY3_TURTR
OG0006906	sp|Q5JSP0|FGD3_HUMAN	tr|A0A6J3RGF4|A0A6J3RGF4_TURTR
OG0006907	sp|Q5JZY3|EPHAA_HUMAN	tr|A0A6J3PUP6|A0A6J3PUP6_TURTR
OG0006908	sp|Q5T655|CFA58_HUMAN	tr|A0A6J3Q7P5|A0A6J3Q7P5_TURTR
OG0006909	sp|Q5VYK3|ECM29_HUMAN	tr|A0A2U4C9H7|A0A2U4C9H7_TURTR
OG0006910	sp|Q6NVV7|CDPF1_HUMAN	tr|A0A2U4B649|A0A2U4B649_TURTR
OG0006911	sp|Q6PJW8|CNST_HUMAN	tr|A0A2U4A4W3|A0A2U4A4W3_TURTR
OG0006912	sp|Q6UXD5|SE6L2_HUMAN	tr|A0A6J3Q0J7|A0A6J3Q0J7_TURTR
OG0006913	sp|Q7RTW8|OTOAN_HUMAN	tr|A0A2U4A9R3|A0A2U4A9R3_TURTR
OG0006914	sp|Q8IZN3|ZDH14_HUMAN	tr|A0A2U4CPM9|A0A2U4CPM9_TURTR
OG0006915	sp|Q8N300|SVBP_HUMAN	tr|A0A2U4BK63|A0A2U4BK63_TURTR
OG0006916	sp|Q8TF39|ZN483_HUMAN	tr|A0A2U4C9G1|A0A2U4C9G1_TURTR
OG0006917	sp|Q8WXI3|ASB10_HUMAN	tr|A0A2U3UZJ6|A0A2U3UZJ6_TURTR
OG0006918	sp|Q92887|MRP2_HUMAN	tr|A0A6J3Q6C0|A0A6J3Q6C0_TURTR
OG0006919	sp|Q92949|FOXJ1_HUMAN	tr|A0A6J3QMV9|A0A6J3QMV9_TURTR
OG0006920	sp|Q969X0|RIPL2_HUMAN	tr|A0A2U3UZW7|A0A2U3UZW7_TURTR
OG0006921	sp|Q96EK4|THA11_HUMAN	tr|A0A6J3QDH1|A0A6J3QDH1_TURTR
OG0006922	sp|Q96J02|ITCH_HUMAN	tr|A0A2U4CL98|A0A2U4CL98_TURTR
OG0006923	sp|Q96MV1|TLCD4_HUMAN	tr|A0A2U4A1L6|A0A2U4A1L6_TURTR
OG0006924	sp|Q96T76|MMS19_HUMAN	tr|A0A2U4BQC1|A0A2U4BQC1_TURTR
OG0006925	sp|Q99750|MDFI_HUMAN	tr|A0A6J3S0D1|A0A6J3S0D1_TURTR
OG0006926	sp|Q99836|MYD88_HUMAN	tr|A0A6J3S0R3|A0A6J3S0R3_TURTR
OG0006927	sp|Q9BQI3|E2AK1_HUMAN	tr|A0A2U4AZL1|A0A2U4AZL1_TURTR
OG0006928	sp|Q9BQI5|SGIP1_HUMAN	tr|A0A2U4A3X9|A0A2U4A3X9_TURTR
OG0006929	sp|Q9BV20|MTNA_HUMAN	tr|A0A6J3R5K9|A0A6J3R5K9_TURTR
OG0006930	sp|Q9BXW7|HDHD5_HUMAN	tr|A0A6J3S8I7|A0A6J3S8I7_TURTR
OG0006931	sp|Q9H156|SLIK2_HUMAN	tr|A0A6J3QTK5|A0A6J3QTK5_TURTR
OG0006932	sp|Q9H3T3|SEM6B_HUMAN	tr|A0A6J3R7T8|A0A6J3R7T8_TURTR
OG0006933	sp|Q9H9T3|ELP3_HUMAN	tr|A0A6J3RHP6|A0A6J3RHP6_TURTR
OG0006934	sp|Q9NST1|PLPL3_HUMAN	tr|A0A2U4C5G4|A0A2U4C5G4_TURTR
OG0006935	sp|Q9NYP3|DONS_HUMAN	tr|A0A2U4AA41|A0A2U4AA41_TURTR
OG0006936	sp|Q9P2G1|AKIB1_HUMAN	tr|A0A6J3RWR3|A0A6J3RWR3_TURTR
OG0006937	sp|Q9UBU2|DKK2_HUMAN	tr|A0A2U4AQU8|A0A2U4AQU8_TURTR
OG0006938	sp|Q9UFE4|CCD39_HUMAN	tr|A0A2U3V2U8|A0A2U3V2U8_TURTR
OG0006939	sp|Q9UJW0|DCTN4_HUMAN	tr|A0A6J3R3S1|A0A6J3R3S1_TURTR
OG0006940	sp|Q9UKZ9|PCOC2_HUMAN	tr|A0A2U4B9K7|A0A2U4B9K7_TURTR
OG0006941	sp|Q9Y240|CLC11_HUMAN	tr|A0A6J3QGH3|A0A6J3QGH3_TURTR
OG0006942	sp|H3BU77|CC179_HUMAN	tr|A0A2U4CD77|A0A2U4CD77_TURTR
OG0006943	sp|O00442|RTCA_HUMAN	tr|A0A2U3V1Z2|A0A2U3V1Z2_TURTR
OG0006944	sp|O15049|N4BP3_HUMAN	tr|A0A6J3R6G4|A0A6J3R6G4_TURTR
OG0006945	sp|O15123|ANGP2_HUMAN	tr|A0A2U4A7V0|A0A2U4A7V0_TURTR
OG0006946	sp|O43837|IDH3B_HUMAN	tr|A0A2U3V362|A0A2U3V362_TURTR
OG0006947	sp|O60479|DLX3_HUMAN	tr|A0A6J3QLS5|A0A6J3QLS5_TURTR
OG0006948	sp|O60503|ADCY9_HUMAN	tr|A0A6J3PY36|A0A6J3PY36_TURTR
OG0006949	sp|O60683|PEX10_HUMAN	tr|A0A6J3QFD2|A0A6J3QFD2_TURTR
OG0006950	sp|O94763|RMP_HUMAN	tr|A0A2U4BTM7|A0A2U4BTM7_TURTR
OG0006951	sp|O95398|RPGF3_HUMAN	tr|A0A6J3S6V5|A0A6J3S6V5_TURTR
OG0006952	sp|O95970|LGI1_HUMAN	tr|A0A2U3V1F8|A0A2U3V1F8_TURTR
OG0006953	sp|P0CW23|AKAI1_HUMAN	tr|A0A6J3PUZ0|A0A6J3PUZ0_TURTR
OG0006955	sp|P11310|ACADM_HUMAN	tr|A0A2U4A403|A0A2U4A403_TURTR
OG0006956	sp|P35346|SSR5_HUMAN	tr|A0A6J3Q2F7|A0A6J3Q2F7_TURTR
OG0006957	sp|P35408|PE2R4_HUMAN	tr|A0A2U4AXH1|A0A2U4AXH1_TURTR
OG0006958	sp|P40818|UBP8_HUMAN	tr|A0A2U3UZN5|A0A2U3UZN5_TURTR
OG0006959	sp|Q06828|FMOD_HUMAN	tr|A0A2U3V808|A0A2U3V808_TURTR
OG0006960	sp|Q12830|BPTF_HUMAN	tr|A0A2U4C3I0|A0A2U4C3I0_TURTR
OG0006961	sp|Q3KR16|PKHG6_HUMAN	tr|A0A6J3S7K7|A0A6J3S7K7_TURTR
OG0006962	sp|Q53F19|NCBP3_HUMAN	tr|A0A2U4ANC1|A0A2U4ANC1_TURTR
OG0006963	sp|Q6NZI2|CAVN1_HUMAN	tr|A0A6J3QM69|A0A6J3QM69_TURTR
OG0006964	sp|Q6VY07|PACS1_HUMAN	tr|A0A6J3RQX8|A0A6J3RQX8_TURTR
OG0006965	sp|Q6ZN01|MASTR_HUMAN	tr|A0A6J3QI64|A0A6J3QI64_TURTR
OG0006966	sp|Q8IV13|CCNJL_HUMAN	tr|A0A2U4C5T6|A0A2U4C5T6_TURTR
OG0006967	sp|Q8IV32|CCD71_HUMAN	tr|A0A6J3S2V2|A0A6J3S2V2_TURTR
OG0006968	sp|Q8IWV8|UBR2_HUMAN	tr|A0A2U4CIS7|A0A2U4CIS7_TURTR
OG0006969	sp|Q8IZA0|K319L_HUMAN	tr|A0A6J3PV81|A0A6J3PV81_TURTR
OG0006970	sp|Q8N0X7|SPART_HUMAN	tr|A0A2U4BGG4|A0A2U4BGG4_TURTR
OG0006971	sp|Q8N680|ZBTB2_HUMAN	tr|A0A2U4CPX6|A0A2U4CPX6_TURTR
OG0006972	sp|Q8TDV5|GP119_HUMAN	tr|A0A2U3V933|A0A2U3V933_TURTR
OG0006973	sp|Q8WXE0|CSKI2_HUMAN	tr|A0A6J3QLP5|A0A6J3QLP5_TURTR
OG0006974	sp|Q96G21|IMP4_HUMAN	tr|A0A2U4B2N3|A0A2U4B2N3_TURTR
OG0006975	sp|Q96H22|CENPN_HUMAN	tr|A0A2U4BT23|A0A2U4BT23_TURTR
OG0006976	sp|Q96IQ7|VSIG2_HUMAN	tr|A0A6J3RTQ5|A0A6J3RTQ5_TURTR
OG0006977	sp|Q96KN1|LRAT2_HUMAN	tr|A0A2U4B2V8|A0A2U4B2V8_TURTR
OG0006978	sp|Q96LA8|ANM6_HUMAN	tr|A0A2U3V7Z5|A0A2U3V7Z5_TURTR
OG0006979	sp|Q96MN5|TEAN2_HUMAN	tr|A0A2U4BJA3|A0A2U4BJA3_TURTR
OG0006980	sp|Q9BT88|SYT11_HUMAN	tr|A0A2U3UZQ2|A0A2U3UZQ2_TURTR
OG0006981	sp|Q9BUB7|TMM70_HUMAN	tr|A0A6J3Q8G7|A0A6J3Q8G7_TURTR
OG0006982	sp|Q9BUE6|ISCA1_HUMAN	tr|A0A6J3RGQ0|A0A6J3RGQ0_TURTR
OG0006983	sp|Q9BWT1|CDCA7_HUMAN	tr|A0A2U3V4J0|A0A2U3V4J0_TURTR
OG0006984	sp|Q9BXG8|SPZ1_HUMAN	tr|A0A2U4AWI7|A0A2U4AWI7_TURTR
OG0006985	sp|Q9BXJ4|C1QT3_HUMAN	tr|A0A2U3V6Z1|A0A2U3V6Z1_TURTR
OG0006986	sp|Q9C0E2|XPO4_HUMAN	tr|A0A2U4BGX2|A0A2U4BGX2_TURTR
OG0006987	sp|Q9GZS0|DNAI2_HUMAN	tr|A0A6J3QQL5|A0A6J3QQL5_TURTR
OG0006988	sp|Q9GZX6|IL22_HUMAN	tr|A0A2U3V8J7|A0A2U3V8J7_TURTR
OG0006989	sp|Q9HBV1|POPD3_HUMAN	tr|A0A2U3V9H4|A0A2U3V9H4_TURTR
OG0006990	sp|Q9HCM4|E41L5_HUMAN	tr|A0A2U4B487|A0A2U4B487_TURTR
OG0006991	sp|Q9NQ84|GPC5C_HUMAN	tr|A0A6J3QL63|A0A6J3QL63_TURTR
OG0006992	sp|Q9NQW6|ANLN_HUMAN	tr|A0A2U4AJ69|A0A2U4AJ69_TURTR
