Orthogroup	Homo_sapiens	Chinchilla_lanigera
OG0004678	sp|P98182|ZN200_HUMAN	tr|A0A8C2W0B1|A0A8C2W0B1_CHILA
OG0004679	sp|Q86Y38|XYLT1_HUMAN	tr|A0A8C2W213|A0A8C2W213_CHILA
OG0004680	sp|Q6PF15|KLH35_HUMAN	tr|A0A8C2W2Z8|A0A8C2W2Z8_CHILA
OG0004681	sp|Q9H305|CDIP1_HUMAN	tr|A0A8C2W3Y0|A0A8C2W3Y0_CHILA
OG0004682	sp|P50479|PDLI4_HUMAN	tr|A0A8C2W5M1|A0A8C2W5M1_CHILA
OG0004683	sp|Q1MX18|INSC_HUMAN	tr|A0A8C2W751|A0A8C2W751_CHILA
OG0004684	sp|Q53GT1|KLH22_HUMAN	tr|A0A8C2W7X4|A0A8C2W7X4_CHILA
OG0004685	sp|P18848|ATF4_HUMAN	tr|A0A8C2W9H9|A0A8C2W9H9_CHILA
OG0004686	sp|Q9NR81|ARHG3_HUMAN	tr|A0A8C2W9K6|A0A8C2W9K6_CHILA
OG0004687	sp|Q96L92|SNX27_HUMAN	tr|A0A8C2YI12|A0A8C2YI12_CHILA
OG0004688	sp|P19801|AOC1_HUMAN	tr|A0A8C2YIV8|A0A8C2YIV8_CHILA
OG0004689	sp|O94760|DDAH1_HUMAN	tr|A0A8C2YKK5|A0A8C2YKK5_CHILA
OG0004690	sp|O94991|SLIK5_HUMAN	tr|A0A8C2YM14|A0A8C2YM14_CHILA
OG0004691	sp|Q8N1W2|ZN710_HUMAN	tr|A0A8C2YNK5|A0A8C2YNK5_CHILA
OG0004692	sp|Q13901|C1D_HUMAN	tr|A0A8C2YR68|A0A8C2YR68_CHILA
OG0004693	sp|Q04760|LGUL_HUMAN	tr|A0A8C2YRS2|A0A8C2YRS2_CHILA
OG0004694	sp|Q8TAA5|GRPE2_HUMAN	tr|A0A8C2UF99|A0A8C2UF99_CHILA
OG0004695	sp|A0PJW6|TM223_HUMAN	tr|A0A8C2UJP9|A0A8C2UJP9_CHILA
OG0004696	sp|P50539|MXI1_HUMAN	tr|A0A8C2UMR0|A0A8C2UMR0_CHILA
OG0004697	sp|Q6NYC8|PPR18_HUMAN	tr|A0A8C2UP78|A0A8C2UP78_CHILA
OG0004698	sp|Q9UBX7|KLK11_HUMAN	tr|A0A8C2UQV9|A0A8C2UQV9_CHILA
OG0004699	sp|Q8NFW1|COMA1_HUMAN	tr|A0A8C2URA5|A0A8C2URA5_CHILA
OG0004700	sp|Q9UD57|NKX12_HUMAN	tr|A0A8C2UVH0|A0A8C2UVH0_CHILA
OG0004701	sp|O00175|CCL24_HUMAN	tr|A0A8C2V0F5|A0A8C2V0F5_CHILA
OG0004702	sp|Q9Y6W3|CAN7_HUMAN	tr|A0A8C2V0Z8|A0A8C2V0Z8_CHILA
OG0004703	sp|Q9Y2B9|IPKG_HUMAN	tr|A0A8C2V1M7|A0A8C2V1M7_CHILA
OG0004704	sp|Q14BN4|SLMAP_HUMAN	tr|A0A8C2V254|A0A8C2V254_CHILA
OG0004705	sp|Q9Y5L3|ENTP2_HUMAN	tr|A0A8C2V2R7|A0A8C2V2R7_CHILA
OG0004706	sp|Q9BXC9|BBS2_HUMAN	tr|A0A8C2V5G4|A0A8C2V5G4_CHILA
OG0004707	sp|Q5VUD6|DIK1B_HUMAN	tr|A0A8C2V5P2|A0A8C2V5P2_CHILA
OG0004708	sp|Q6UVJ0|SAS6_HUMAN	tr|A0A8C2V7I5|A0A8C2V7I5_CHILA
OG0004709	sp|O43913|ORC5_HUMAN	tr|A0A8C2V9C3|A0A8C2V9C3_CHILA
OG0004710	sp|Q9NX55|HYPK_HUMAN	tr|A0A8C2V9W1|A0A8C2V9W1_CHILA
OG0004711	sp|Q2M389|WASC4_HUMAN	tr|A0A8C2VAY1|A0A8C2VAY1_CHILA
OG0004712	sp|Q8WUB2|F216A_HUMAN	tr|A0A8C2VC25|A0A8C2VC25_CHILA
OG0004713	sp|Q96SY0|INT14_HUMAN	tr|A0A8C2VCK5|A0A8C2VCK5_CHILA
OG0004714	sp|Q86XH1|DRC11_HUMAN	tr|A0A8C2VD40|A0A8C2VD40_CHILA
OG0004715	sp|Q9UHX1|PUF60_HUMAN	tr|A0A8C2VE28|A0A8C2VE28_CHILA
OG0004716	sp|Q8TCT7|SPP2B_HUMAN	tr|A0A8C2VF76|A0A8C2VF76_CHILA
OG0004717	sp|P28906|CD34_HUMAN	tr|A0A8C2VHZ9|A0A8C2VHZ9_CHILA
OG0004718	sp|Q8NEH6|MNS1_HUMAN	tr|A0A8C2VI41|A0A8C2VI41_CHILA
OG0004719	sp|Q8NFY4|SEM6D_HUMAN	tr|A0A8C2VJ12|A0A8C2VJ12_CHILA
OG0004720	sp|Q9HD34|LYRM4_HUMAN	tr|A0A8C2VK94|A0A8C2VK94_CHILA
OG0004721	sp|Q9NSB8|HOME2_HUMAN	tr|A0A8C2VKT5|A0A8C2VKT5_CHILA
OG0004722	sp|Q02978|M2OM_HUMAN	tr|A0A8C2VMK8|A0A8C2VMK8_CHILA
OG0004723	sp|Q9H7X7|IFT22_HUMAN	tr|A0A8C2VMX7|A0A8C2VMX7_CHILA
OG0004724	sp|Q99614|TTC1_HUMAN	tr|A0A8C2VQP5|A0A8C2VQP5_CHILA
OG0004725	sp|P09693|CD3G_HUMAN	tr|A0A8C2VQU0|A0A8C2VQU0_CHILA
OG0004726	sp|Q9UHR4|BI2L1_HUMAN	tr|A0A8C2VS66|A0A8C2VS66_CHILA
OG0004727	sp|O95715|CXL14_HUMAN	tr|A0A8C2VUR9|A0A8C2VUR9_CHILA
OG0004728	sp|Q9NQ89|CL004_HUMAN	tr|A0A8C2VV55|A0A8C2VV55_CHILA
OG0004729	sp|Q9NYA1|SPHK1_HUMAN	tr|A0A8C2VV61|A0A8C2VV61_CHILA
OG0004730	sp|P33076|C2TA_HUMAN	tr|A0A8C2VVP9|A0A8C2VVP9_CHILA
OG0004731	sp|Q8N9M5|TM102_HUMAN	tr|A0A8C2VXG8|A0A8C2VXG8_CHILA
OG0004732	sp|Q9Y3C1|NOP16_HUMAN	tr|A0A8C2VYB8|A0A8C2VYB8_CHILA
OG0004733	sp|Q14CX7|NAA25_HUMAN	tr|A0A8C2VZI9|A0A8C2VZI9_CHILA
OG0004734	sp|Q8WXF0|SRS12_HUMAN	tr|A0A8C2W0Q0|A0A8C2W0Q0_CHILA
OG0004735	sp|P35227|PCGF2_HUMAN	tr|A0A8C2W0R1|A0A8C2W0R1_CHILA
OG0004736	sp|Q76MJ5|ERN2_HUMAN	tr|A0A8C2W136|A0A8C2W136_CHILA
OG0004737	sp|Q7Z624|CMKMT_HUMAN	tr|A0A8C2W140|A0A8C2W140_CHILA
OG0004738	sp|Q8N961|ABTB2_HUMAN	tr|A0A8C2W1L2|A0A8C2W1L2_CHILA
OG0004739	sp|Q8TED0|UTP15_HUMAN	tr|A0A8C2W255|A0A8C2W255_CHILA
OG0004740	sp|Q8IYK2|CC105_HUMAN	tr|A0A8C2W2P0|A0A8C2W2P0_CHILA
OG0004741	sp|Q8IYB1|M21D2_HUMAN	tr|A0A8C2W3I2|A0A8C2W3I2_CHILA
OG0004742	sp|Q969R5|LMBL2_HUMAN	tr|A0A8C2W4V2|A0A8C2W4V2_CHILA
OG0004743	sp|P28336|NMBR_HUMAN	tr|A0A8C2W5Z3|A0A8C2W5Z3_CHILA
OG0004744	sp|Q6BCY4|NB5R2_HUMAN	tr|A0A8C2W619|A0A8C2W619_CHILA
OG0004745	sp|Q96EK2|PF21B_HUMAN	tr|A0A8C2W6L1|A0A8C2W6L1_CHILA
OG0004746	sp|Q8N6H7|ARFG2_HUMAN	tr|A0A8C2W924|A0A8C2W924_CHILA
OG0004747	sp|Q16363|LAMA4_HUMAN	tr|A0A8C2YI08|A0A8C2YI08_CHILA
OG0004748	sp|O43143|DHX15_HUMAN	tr|A0A8C2YI91|A0A8C2YI91_CHILA
OG0004749	sp|Q8TBB5|KLDC4_HUMAN	tr|A0A8C2YJD3|A0A8C2YJD3_CHILA
OG0004750	sp|P62341|SELT_HUMAN	tr|A0A8C2YJZ0|A0A8C2YJZ0_CHILA
OG0004751	sp|Q8NBT3|TM145_HUMAN	tr|A0A8C2YK06|A0A8C2YK06_CHILA
OG0004752	sp|P61244|MAX_HUMAN	tr|A0A8C2YKG6|A0A8C2YKG6_CHILA
OG0004753	sp|Q9P1T7|MDFIC_HUMAN	tr|A0A8C2YLD7|A0A8C2YLD7_CHILA
OG0004754	sp|P20062|TCO2_HUMAN	tr|A0A8C2YNE0|A0A8C2YNE0_CHILA
OG0004755	sp|O95760|IL33_HUMAN	tr|A0A8C2YNT6|A0A8C2YNT6_CHILA
OG0004756	sp|O75899|GABR2_HUMAN	tr|A0A8C2YQA9|A0A8C2YQA9_CHILA
OG0004757	sp|Q9H5N1|RABE2_HUMAN	tr|A0A8C2YQD9|A0A8C2YQD9_CHILA
OG0004758	sp|Q9C0B9|ZCHC2_HUMAN	tr|A0A8C2YQJ8|A0A8C2YQJ8_CHILA
OG0004759	sp|Q08554|DSC1_HUMAN	tr|A0A8C2YRY4|A0A8C2YRY4_CHILA
OG0004760	sp|Q6ZN84|CCD81_HUMAN	tr|A0A8C2YTV3|A0A8C2YTV3_CHILA
OG0004761	sp|O95159|ZFPL1_HUMAN	tr|A0A8C2YUG9|A0A8C2YUG9_CHILA
OG0004762	sp|P49683|PRLHR_HUMAN	tr|A0A8C2YV63|A0A8C2YV63_CHILA
OG0004763	sp|Q6ICC9|RTL6_HUMAN	tr|A0A8C2YVB5|A0A8C2YVB5_CHILA
OG0004764	sp|Q3SYG4|PTHB1_HUMAN	tr|A0A8C2UKJ9|A0A8C2UKJ9_CHILA
OG0004765	sp|Q96T66|NMNA3_HUMAN	tr|A0A8C2UM28|A0A8C2UM28_CHILA
OG0004766	sp|O75426|FBX24_HUMAN	tr|A0A8C2UMY0|A0A8C2UMY0_CHILA
OG0004767	sp|Q8TAB3|PCD19_HUMAN	tr|A0A8C2UNI8|A0A8C2UNI8_CHILA
OG0004768	sp|P22891|PROZ_HUMAN	tr|A0A8C2UPU3|A0A8C2UPU3_CHILA
OG0004769	sp|Q6UX46|ALKL2_HUMAN	tr|A0A8C2UQH9|A0A8C2UQH9_CHILA
OG0004770	sp|P43155|CACP_HUMAN	tr|A0A8C2UQX0|A0A8C2UQX0_CHILA
OG0004771	sp|Q9NRK6|ABCBA_HUMAN	tr|A0A8C2US02|A0A8C2US02_CHILA
OG0004772	sp|P22557|HEM0_HUMAN	tr|A0A8C2UWQ1|A0A8C2UWQ1_CHILA
OG0004773	sp|P11801|KPSH1_HUMAN	tr|A0A8C2UWU9|A0A8C2UWU9_CHILA
OG0004774	sp|Q86W34|AMZ2_HUMAN	tr|A0A8C2UXG4|A0A8C2UXG4_CHILA
OG0004775	sp|P12830|CADH1_HUMAN	tr|A0A8C2V004|A0A8C2V004_CHILA
OG0004776	sp|A6NDD5|SYN1L_HUMAN	tr|A0A8C2V2Z1|A0A8C2V2Z1_CHILA
OG0004777	sp|Q9BTC0|DIDO1_HUMAN	tr|A0A8C2V322|A0A8C2V322_CHILA
OG0004779	sp|Q6UXT9|ABH15_HUMAN	tr|A0A8C2V3M2|A0A8C2V3M2_CHILA
OG0004780	sp|Q9Y4X5|ARI1_HUMAN	tr|A0A8C2V461|A0A8C2V461_CHILA
OG0004781	sp|O15085|ARHGB_HUMAN	tr|A0A8C2V4R9|A0A8C2V4R9_CHILA
OG0004782	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A8C2V7F0|A0A8C2V7F0_CHILA
OG0004783	sp|Q9UBI6|GBG12_HUMAN	tr|A0A8C2V9K1|A0A8C2V9K1_CHILA
OG0004784	sp|Q6P2H3|CEP85_HUMAN	tr|A0A8C2V9Z4|A0A8C2V9Z4_CHILA
OG0004785	sp|Q8N8Q1|C56D1_HUMAN	tr|A0A8C2VA48|A0A8C2VA48_CHILA
OG0004786	sp|Q8WY36|BBX_HUMAN	tr|A0A8C2VCL0|A0A8C2VCL0_CHILA
OG0004787	sp|Q70CQ3|UBP30_HUMAN	tr|A0A8C2VCL8|A0A8C2VCL8_CHILA
OG0004788	sp|Q9NW61|PKHJ1_HUMAN	tr|A0A8C2VDY9|A0A8C2VDY9_CHILA
OG0004789	sp|Q9H3N8|HRH4_HUMAN	tr|A0A8C2VE82|A0A8C2VE82_CHILA
OG0004790	sp|Q8IXL9|IQCF2_HUMAN	tr|A0A8C2VEB7|A0A8C2VEB7_CHILA
OG0004791	sp|Q9NVI1|FANCI_HUMAN	tr|A0A8C2VEE4|A0A8C2VEE4_CHILA
OG0004792	sp|Q71RH2|TLC3B_HUMAN	tr|A0A8C2VFB7|A0A8C2VFB7_CHILA
OG0004793	sp|Q8NCG7|DGLB_HUMAN	tr|A0A8C2VGG2|A0A8C2VGG2_CHILA
OG0004794	sp|O00341|EAA5_HUMAN	tr|A0A8C2VGH0|A0A8C2VGH0_CHILA
OG0004795	sp|Q9HAD4|WDR41_HUMAN	tr|A0A8C2VGV2|A0A8C2VGV2_CHILA
OG0004796	sp|Q9Y5W5|WIF1_HUMAN	tr|A0A8C2VGW9|A0A8C2VGW9_CHILA
OG0004797	sp|P57764|GSDMD_HUMAN	tr|A0A8C2VGY7|A0A8C2VGY7_CHILA
OG0004798	sp|Q3MJ16|PA24E_HUMAN	tr|A0A8C2VHT3|A0A8C2VHT3_CHILA
OG0004799	sp|Q9P1Z0|ZBTB4_HUMAN	tr|A0A8C2VIV0|A0A8C2VIV0_CHILA
OG0004800	sp|A8MTT3|CEBOS_HUMAN	tr|A0A8C2VJ81|A0A8C2VJ81_CHILA
OG0004801	sp|Q8IW19|APLF_HUMAN	tr|A0A8C2VJI6|A0A8C2VJI6_CHILA
OG0004802	sp|Q8N3C0|ASCC3_HUMAN	tr|A0A8C2VL21|A0A8C2VL21_CHILA
OG0004803	sp|O43581|SYT7_HUMAN	tr|A0A8C2VLM1|A0A8C2VLM1_CHILA
OG0004804	sp|Q8NCX0|CC150_HUMAN	tr|A0A8C2VMV3|A0A8C2VMV3_CHILA
OG0004805	sp|Q8N4H0|SPA6L_HUMAN	tr|A0A8C2VN49|A0A8C2VN49_CHILA
OG0004806	sp|P49773|HINT1_HUMAN	tr|A0A8C2VNZ5|A0A8C2VNZ5_CHILA
OG0004807	sp|Q15043|S39AE_HUMAN	tr|A0A8C2VPN5|A0A8C2VPN5_CHILA
OG0004808	sp|Q96ES6|MFSD3_HUMAN	tr|A0A8C2VQ47|A0A8C2VQ47_CHILA
OG0004809	sp|O60524|NEMF_HUMAN	tr|A0A8C2VQN0|A0A8C2VQN0_CHILA
OG0004810	sp|Q13651|I10R1_HUMAN	tr|A0A8C2VSD3|A0A8C2VSD3_CHILA
OG0004811	sp|Q9P000|COMD9_HUMAN	tr|A0A8C2VWB4|A0A8C2VWB4_CHILA
OG0004812	sp|Q96RN5|MED15_HUMAN	tr|A0A8C2VWC6|A0A8C2VWC6_CHILA
OG0004813	sp|Q86UT6|NLRX1_HUMAN	tr|A0A8C2VXT1|A0A8C2VXT1_CHILA
OG0004814	sp|Q68G75|LEMD1_HUMAN	tr|A0A8C2VZU4|A0A8C2VZU4_CHILA
OG0004815	sp|Q86TJ2|TAD2B_HUMAN	tr|A0A8C2W072|A0A8C2W072_CHILA
OG0004816	sp|Q9UK55|ZPI_HUMAN	tr|A0A8C2W0K1|A0A8C2W0K1_CHILA
OG0004817	sp|Q5VVW2|GARL3_HUMAN	tr|A0A8C2W0S8|A0A8C2W0S8_CHILA
OG0004818	sp|Q96QG7|MTMR9_HUMAN	tr|A0A8C2W3K5|A0A8C2W3K5_CHILA
OG0004819	sp|P06307|CCKN_HUMAN	tr|A0A8C2W4V6|A0A8C2W4V6_CHILA
OG0004820	sp|Q9GZU3|TM39B_HUMAN	tr|A0A8C2W524|A0A8C2W524_CHILA
OG0004821	sp|O14559|RHG33_HUMAN	tr|A0A8C2W6Y9|A0A8C2W6Y9_CHILA
OG0004822	sp|P20645|MPRD_HUMAN	tr|A0A8C2W7U9|A0A8C2W7U9_CHILA
OG0004823	sp|Q8N539|FBCD1_HUMAN	tr|A0A8C2W802|A0A8C2W802_CHILA
OG0004824	sp|P56202|CATW_HUMAN	tr|A0A8C2W9W2|A0A8C2W9W2_CHILA
OG0004825	sp|Q6ZTR7|CBAR2_HUMAN	tr|A0A8C2YIH3|A0A8C2YIH3_CHILA
OG0004826	sp|P49760|CLK2_HUMAN	tr|A0A8C2YKK3|A0A8C2YKK3_CHILA
OG0004827	sp|P20292|AL5AP_HUMAN	tr|A0A8C2YLS2|A0A8C2YLS2_CHILA
OG0004828	sp|P31152|MK04_HUMAN	tr|A0A8C2YMZ7|A0A8C2YMZ7_CHILA
OG0004829	sp|A4D126|ISPD_HUMAN	tr|A0A8C2YNH1|A0A8C2YNH1_CHILA
OG0004830	sp|Q14764|MVP_HUMAN	tr|A0A8C2YQU3|A0A8C2YQU3_CHILA
OG0004831	sp|P0DO92|ENOL_HUMAN	tr|A0A8C2YRD1|A0A8C2YRD1_CHILA
OG0004832	sp|O60931|CTNS_HUMAN	tr|A0A8C2YSA6|A0A8C2YSA6_CHILA
OG0004833	sp|Q5HYW3|RTL5_HUMAN	tr|A0A8C2YT16|A0A8C2YT16_CHILA
OG0004834	sp|A6NKF1|SAC31_HUMAN	tr|A0A8C2YUP1|A0A8C2YUP1_CHILA
OG0004835	sp|P81534|D103A_HUMAN	sp|P83943|DEFB1_CHILA
OG0004836	sp|P33552|CKS2_HUMAN	tr|A0A8C2UIH9|A0A8C2UIH9_CHILA
OG0004837	sp|P22304|IDS_HUMAN	tr|A0A8C2UK87|A0A8C2UK87_CHILA
OG0004838	sp|Q05397|FAK1_HUMAN	tr|A0A8C2ULU6|A0A8C2ULU6_CHILA
OG0004839	sp|P54886|P5CS_HUMAN	tr|A0A8C2UMV6|A0A8C2UMV6_CHILA
OG0004840	sp|Q3B7I2|CNPY1_HUMAN	tr|A0A8C2UPM4|A0A8C2UPM4_CHILA
OG0004841	sp|Q8N8R7|AL14E_HUMAN	tr|A0A8C2UQ62|A0A8C2UQ62_CHILA
OG0004842	sp|Q6ZMI0|PPR21_HUMAN	tr|A0A8C2UTD7|A0A8C2UTD7_CHILA
OG0004843	sp|P30038|AL4A1_HUMAN	tr|A0A8C2UUG6|A0A8C2UUG6_CHILA
OG0004844	sp|Q86WV6|STING_HUMAN	tr|A0A8C2UX67|A0A8C2UX67_CHILA
OG0004845	sp|Q9BT76|UPK3B_HUMAN	tr|A0A8C2UZ42|A0A8C2UZ42_CHILA
OG0004846	sp|Q9Y561|LRP12_HUMAN	tr|A0A8C2UZT3|A0A8C2UZT3_CHILA
OG0004847	sp|Q9NYF0|DACT1_HUMAN	tr|A0A8C2V0C5|A0A8C2V0C5_CHILA
OG0004848	sp|Q92731|ESR2_HUMAN	tr|A0A8C2V140|A0A8C2V140_CHILA
OG0004849	sp|Q9H5Z1|DHX35_HUMAN	tr|A0A8C2V2A9|A0A8C2V2A9_CHILA
OG0004850	sp|Q9ULJ3|ZBT21_HUMAN	tr|A0A8C2V2N8|A0A8C2V2N8_CHILA
OG0004851	sp|Q68DD2|PA24F_HUMAN	tr|A0A8C2V3B5|A0A8C2V3B5_CHILA
OG0004852	sp|Q9NWU2|GID8_HUMAN	tr|A0A8C2V3I8|A0A8C2V3I8_CHILA
OG0004853	sp|Q8IUH8|SPP2C_HUMAN	tr|A0A8C2V3P0|A0A8C2V3P0_CHILA
OG0004854	sp|Q9BWF2|TRAIP_HUMAN	tr|A0A8C2V5N5|A0A8C2V5N5_CHILA
OG0004855	sp|Q5EE01|CENPW_HUMAN	tr|A0A8C2V7R5|A0A8C2V7R5_CHILA
OG0004856	sp|Q8WY98|TM234_HUMAN	tr|A0A8C2V9L2|A0A8C2V9L2_CHILA
OG0004857	sp|Q99767|APBA2_HUMAN	tr|A0A8C2VBZ9|A0A8C2VBZ9_CHILA
OG0004858	sp|Q9P104|DOK5_HUMAN	tr|A0A8C2VDF8|A0A8C2VDF8_CHILA
OG0004859	sp|Q13114|TRAF3_HUMAN	tr|A0A8C2VDF9|A0A8C2VDF9_CHILA
OG0004860	sp|Q92935|EXTL1_HUMAN	tr|A0A8C2VDM6|A0A8C2VDM6_CHILA
OG0004861	sp|Q15398|DLGP5_HUMAN	tr|A0A8C2VE61|A0A8C2VE61_CHILA
OG0004862	sp|Q99519|NEUR1_HUMAN	tr|A0A8C2VGE4|A0A8C2VGE4_CHILA
OG0004863	sp|Q6UW49|SPESP_HUMAN	tr|A0A8C2VGW6|A0A8C2VGW6_CHILA
OG0004864	sp|Q5GH76|XKR4_HUMAN	tr|A0A8C2VH15|A0A8C2VH15_CHILA
OG0004865	sp|Q5W0V3|FHI2A_HUMAN	tr|A0A8C2VIJ8|A0A8C2VIJ8_CHILA
OG0004866	sp|P23246|SFPQ_HUMAN	tr|A0A8C2VIM5|A0A8C2VIM5_CHILA
OG0004867	sp|Q14582|MAD4_HUMAN	tr|A0A8C2VJZ0|A0A8C2VJZ0_CHILA
OG0004868	sp|Q96AJ9|VTI1A_HUMAN	tr|A0A8C2VL11|A0A8C2VL11_CHILA
OG0004869	sp|Q86VD1|MORC1_HUMAN	tr|A0A8C2VL74|A0A8C2VL74_CHILA
OG0004870	sp|Q6AWC2|WWC2_HUMAN	tr|A0A8C2VM35|A0A8C2VM35_CHILA
OG0004871	sp|Q5JU67|CF157_HUMAN	tr|A0A8C2VNC5|A0A8C2VNC5_CHILA
OG0004872	sp|Q8NFN8|GP156_HUMAN	tr|A0A8C2VP06|A0A8C2VP06_CHILA
OG0004873	sp|Q96HY6|DDRGK_HUMAN	tr|A0A8C2VPY3|A0A8C2VPY3_CHILA
OG0004874	sp|O43768|ENSA_HUMAN	tr|A0A8C2VRT3|A0A8C2VRT3_CHILA
OG0004875	sp|Q9NR12|PDLI7_HUMAN	tr|A0A8C2VT40|A0A8C2VT40_CHILA
OG0004876	sp|Q6GV28|TM225_HUMAN	tr|A0A8C2VTG1|A0A8C2VTG1_CHILA
OG0004877	sp|Q6PII5|HAGHL_HUMAN	tr|A0A8C2VTV6|A0A8C2VTV6_CHILA
OG0004878	sp|Q9BXU0|TEX12_HUMAN	tr|A0A8C2VU92|A0A8C2VU92_CHILA
OG0004879	sp|P68402|PA1B2_HUMAN	tr|A0A8C2VUW3|A0A8C2VUW3_CHILA
OG0004880	sp|Q9Y366|IFT52_HUMAN	tr|A0A8C2VXJ1|A0A8C2VXJ1_CHILA
OG0004881	sp|Q9H1K1|ISCU_HUMAN	tr|A0A8C2VY39|A0A8C2VY39_CHILA
OG0004882	sp|Q9NQ25|SLAF7_HUMAN	tr|A0A8C2VYP4|A0A8C2VYP4_CHILA
OG0004883	sp|Q9NZN8|CNOT2_HUMAN	tr|A0A8C2VZW1|A0A8C2VZW1_CHILA
OG0004884	sp|Q9UBQ7|GRHPR_HUMAN	tr|A0A8C2W3X5|A0A8C2W3X5_CHILA
OG0004885	sp|Q15031|SYLM_HUMAN	tr|A0A8C2W4T0|A0A8C2W4T0_CHILA
OG0004886	sp|Q9C0D4|Z518B_HUMAN	tr|A0A8C2W555|A0A8C2W555_CHILA
OG0004887	sp|Q96MF2|STAC3_HUMAN	tr|A0A8C2W567|A0A8C2W567_CHILA
OG0004888	sp|O43513|MED7_HUMAN	tr|A0A8C2W5M2|A0A8C2W5M2_CHILA
OG0004889	sp|Q8WXD9|CSKI1_HUMAN	tr|A0A8C2W613|A0A8C2W613_CHILA
OG0004890	sp|Q15049|MLC1_HUMAN	tr|A0A8C2W8R2|A0A8C2W8R2_CHILA
OG0004891	sp|Q8WU90|ZC3HF_HUMAN	tr|A0A8C2W8Y8|A0A8C2W8Y8_CHILA
OG0004892	sp|Q9BTD3|TM121_HUMAN	tr|A0A8C2WAG1|A0A8C2WAG1_CHILA
OG0004893	sp|P01270|PTHY_HUMAN	tr|A0A8C2WBF4|A0A8C2WBF4_CHILA
OG0004894	sp|Q8NCV1|ADAD2_HUMAN	tr|A0A8C2YIY7|A0A8C2YIY7_CHILA
OG0004895	sp|P49771|FLT3L_HUMAN	tr|A0A8C2YKH6|A0A8C2YKH6_CHILA
OG0004896	sp|Q96A33|CCD47_HUMAN	tr|A0A8C2YKU3|A0A8C2YKU3_CHILA
OG0004897	sp|Q16520|BATF_HUMAN	tr|A0A8C2YLG6|A0A8C2YLG6_CHILA
OG0004898	sp|P22674|CCNO_HUMAN	tr|A0A8C2YMZ3|A0A8C2YMZ3_CHILA
OG0004899	sp|Q68EM7|RHG17_HUMAN	tr|A0A8C2YRA5|A0A8C2YRA5_CHILA
OG0004900	sp|Q5TEA3|DAAF9_HUMAN	tr|A0A8C2YSB0|A0A8C2YSB0_CHILA
OG0004901	sp|Q5SYB0|FRPD1_HUMAN	tr|A0A8C2YT79|A0A8C2YT79_CHILA
OG0004902	sp|O75600|KBL_HUMAN	tr|A0A8C2YUI7|A0A8C2YUI7_CHILA
OG0004903	sp|P11474|ERR1_HUMAN	tr|A0A8C2YUL9|A0A8C2YUL9_CHILA
OG0004904	sp|P52741|ZN134_HUMAN	tr|A0A8C2UI43|A0A8C2UI43_CHILA
OG0004905	sp|P07949|RET_HUMAN	tr|A0A8C2UL21|A0A8C2UL21_CHILA
OG0004906	sp|P13667|PDIA4_HUMAN	tr|A0A8C2UL91|A0A8C2UL91_CHILA
OG0004907	sp|Q8N766|EMC1_HUMAN	tr|A0A8C2UM23|A0A8C2UM23_CHILA
OG0004908	sp|Q8WXW3|PIBF1_HUMAN	tr|A0A8C2UP92|A0A8C2UP92_CHILA
OG0004909	sp|Q5T481|RBM20_HUMAN	tr|A0A8C2UPJ8|A0A8C2UPJ8_CHILA
OG0004910	sp|P51784|UBP11_HUMAN	tr|A0A8C2UQ99|A0A8C2UQ99_CHILA
OG0004911	sp|Q9BTT4|MED10_HUMAN	tr|A0A8C2UQM8|A0A8C2UQM8_CHILA
OG0004912	sp|Q8ND07|BBOF1_HUMAN	tr|A0A8C2US34|A0A8C2US34_CHILA
OG0004913	sp|Q02252|MMSA_HUMAN	tr|A0A8C2USQ6|A0A8C2USQ6_CHILA
OG0004914	sp|P11836|CD20_HUMAN	tr|A0A8C2UUJ7|A0A8C2UUJ7_CHILA
OG0004915	sp|Q9ULD6|INTU_HUMAN	tr|A0A8C2UZC4|A0A8C2UZC4_CHILA
OG0004916	sp|Q8NG68|TTL_HUMAN	tr|A0A8C2V0U2|A0A8C2V0U2_CHILA
OG0004917	sp|P34741|SDC2_HUMAN	tr|A0A8C2V101|A0A8C2V101_CHILA
OG0004918	sp|O75127|PTCD1_HUMAN	tr|A0A8C2V1Y6|A0A8C2V1Y6_CHILA
OG0004919	sp|Q9BSM1|PCGF1_HUMAN	tr|A0A8C2V3I5|A0A8C2V3I5_CHILA
OG0004920	sp|Q8NBL3|T178A_HUMAN	tr|A0A8C2V3J8|A0A8C2V3J8_CHILA
OG0004921	sp|Q86WI3|NLRC5_HUMAN	tr|A0A8C2V552|A0A8C2V552_CHILA
OG0004922	sp|Q9H3Y6|SRMS_HUMAN	tr|A0A8C2V569|A0A8C2V569_CHILA
OG0004923	sp|P13598|ICAM2_HUMAN	tr|A0A8C2V6T5|A0A8C2V6T5_CHILA
OG0004924	sp|Q93038|TNR25_HUMAN	tr|A0A8C2V786|A0A8C2V786_CHILA
OG0004925	sp|Q9UKB5|AJAP1_HUMAN	tr|A0A8C2V7D8|A0A8C2V7D8_CHILA
OG0004926	sp|Q8NF37|PCAT1_HUMAN	tr|A0A8C2V8S7|A0A8C2V8S7_CHILA
OG0004927	sp|Q5THJ4|VP13D_HUMAN	tr|A0A8C2V9E6|A0A8C2V9E6_CHILA
