Orthogroup	Homo_sapiens	Phascolarctos_cinereus
OG0007201	sp|Q96PX1|RN157_HUMAN	tr|A0A6P5LIR8|A0A6P5LIR8_PHACI
OG0007202	sp|Q96ST8|CEP89_HUMAN	tr|A0A6P5K7S1|A0A6P5K7S1_PHACI
OG0007203	sp|Q9BR39|JPH2_HUMAN	tr|A0A6P5K516|A0A6P5K516_PHACI
OG0007204	sp|Q9BRT9|SLD5_HUMAN	tr|A0A6P5J282|A0A6P5J282_PHACI
OG0007205	sp|Q9BWV1|BOC_HUMAN	tr|A0A6P5M3G9|A0A6P5M3G9_PHACI
OG0007206	sp|Q9BXX0|EMIL2_HUMAN	tr|A0A6P5J548|A0A6P5J548_PHACI
OG0007207	sp|Q9BYT1|S17A9_HUMAN	tr|A0A6P5JYB7|A0A6P5JYB7_PHACI
OG0007208	sp|Q9BZZ2|SN_HUMAN	tr|A0A6P5LLK9|A0A6P5LLK9_PHACI
OG0007209	sp|Q9H477|RBSK_HUMAN	tr|A0A6P5K2H4|A0A6P5K2H4_PHACI
OG0007210	sp|Q9NP56|PDE7B_HUMAN	tr|A0A6P5KCQ3|A0A6P5KCQ3_PHACI
OG0007211	sp|Q9NPI0|TM138_HUMAN	tr|A0A6P5IXT3|A0A6P5IXT3_PHACI
OG0007212	sp|Q9NRA0|SPHK2_HUMAN	tr|A0A6P5LLV2|A0A6P5LLV2_PHACI
OG0007213	sp|Q9NYF0|DACT1_HUMAN	tr|A0A6P5K9N7|A0A6P5K9N7_PHACI
OG0007214	sp|Q9NZI5|GRHL1_HUMAN	tr|A0A6P5KRN9|A0A6P5KRN9_PHACI
OG0007215	sp|Q9P2R3|ANFY1_HUMAN	tr|A0A6P5IN82|A0A6P5IN82_PHACI
OG0007216	sp|Q9UBG7|RBPJL_HUMAN	tr|A0A6P5K4K2|A0A6P5K4K2_PHACI
OG0007217	sp|Q9UPQ0|LIMC1_HUMAN	tr|A0A6P5KPH3|A0A6P5KPH3_PHACI
OG0007218	sp|Q9Y3C1|NOP16_HUMAN	tr|A0A6P5L896|A0A6P5L896_PHACI
OG0007219	sp|Q9Y5K5|UCHL5_HUMAN	tr|A0A6P5K522|A0A6P5K522_PHACI
OG0007220	sp|Q9Y6X9|MORC2_HUMAN	tr|A0A6P5L2R0|A0A6P5L2R0_PHACI
OG0007222	sp|A8MV65|VGLL3_HUMAN	tr|A0A6P5IW55|A0A6P5IW55_PHACI
OG0007223	sp|A8MX34|KR291_HUMAN	tr|A0A6P5J249|A0A6P5J249_PHACI
OG0007224	sp|C9JLW8|MCRI1_HUMAN	tr|A0A6P5LEP1|A0A6P5LEP1_PHACI
OG0007225	sp|C9JTQ0|ANR63_HUMAN	tr|A0A6P5M4U6|A0A6P5M4U6_PHACI
OG0007226	sp|O00189|AP4M1_HUMAN	tr|A0A6P5JV15|A0A6P5JV15_PHACI
OG0007227	sp|O15551|CLD3_HUMAN	tr|A0A6P5LS96|A0A6P5LS96_PHACI
OG0007228	sp|O43493|TGON2_HUMAN	tr|A0A6P5J2K2|A0A6P5J2K2_PHACI
OG0007229	sp|O60231|DHX16_HUMAN	tr|A0A6P5J932|A0A6P5J932_PHACI
OG0007230	sp|O60237|MYPT2_HUMAN	tr|A0A6P5LRY1|A0A6P5LRY1_PHACI
OG0007231	sp|O60245|PCDH7_HUMAN	tr|A0A6P5KSM1|A0A6P5KSM1_PHACI
OG0007232	sp|O75635|SPB7_HUMAN	tr|A0A6P5L0X4|A0A6P5L0X4_PHACI
OG0007233	sp|O94876|TMCC1_HUMAN	tr|A0A6P5JTQ4|A0A6P5JTQ4_PHACI
OG0007234	sp|P02511|CRYAB_HUMAN	tr|A0A6P5KLW1|A0A6P5KLW1_PHACI
OG0007235	sp|P30990|NEUT_HUMAN	tr|A0A6P5KX08|A0A6P5KX08_PHACI
OG0007236	sp|P42785|PCP_HUMAN	tr|A0A6P5KVR2|A0A6P5KVR2_PHACI
OG0007237	sp|P52198|RND2_HUMAN	tr|A0A6P5JB43|A0A6P5JB43_PHACI
OG0007238	sp|P55771|PAX9_HUMAN	tr|A0A6P5KQ33|A0A6P5KQ33_PHACI
OG0007239	sp|P62888|RL30_HUMAN	tr|A0A6P5J1A7|A0A6P5J1A7_PHACI
OG0007240	sp|Q12923|PTN13_HUMAN	tr|A0A6P5KG62|A0A6P5KG62_PHACI
OG0007241	sp|Q13239|SLAP1_HUMAN	tr|A0A6P5L9W4|A0A6P5L9W4_PHACI
OG0007242	sp|Q14681|KCTD2_HUMAN	tr|A0A6P5LKQ4|A0A6P5LKQ4_PHACI
OG0007243	sp|Q15527|SURF2_HUMAN	tr|A0A6P5JXX5|A0A6P5JXX5_PHACI
OG0007244	sp|Q32ZL2|PLPR5_HUMAN	tr|A0A6P5LF23|A0A6P5LF23_PHACI
OG0007245	sp|Q5BKX8|CAVN4_HUMAN	tr|A0A6P5LPI6|A0A6P5LPI6_PHACI
OG0007246	sp|Q5HYA8|MKS3_HUMAN	tr|A0A6P5JBN9|A0A6P5JBN9_PHACI
OG0007248	sp|Q5T447|HECD3_HUMAN	tr|A0A6P5KEY4|A0A6P5KEY4_PHACI
OG0007249	sp|Q5VZY2|PLPP4_HUMAN	tr|A0A6P5KEB4|A0A6P5KEB4_PHACI
OG0007250	sp|Q5XG87|PAPD7_HUMAN	tr|A0A6P5LNT2|A0A6P5LNT2_PHACI
OG0007251	sp|Q6ZMY3|SPOC1_HUMAN	tr|A0A6P5K0N2|A0A6P5K0N2_PHACI
OG0007252	sp|Q86T03|PP4P1_HUMAN	tr|A0A6P5LE18|A0A6P5LE18_PHACI
OG0007254	sp|Q8NBL3|T178A_HUMAN	tr|A0A6P5JEL0|A0A6P5JEL0_PHACI
OG0007255	sp|Q8NEE6|DRC6_HUMAN	tr|A0A6P5K4G1|A0A6P5K4G1_PHACI
OG0007256	sp|Q8TCT9|HM13_HUMAN	tr|A0A6P5KL20|A0A6P5KL20_PHACI
OG0007257	sp|Q969F2|NKD2_HUMAN	tr|A0A6P5K9P6|A0A6P5K9P6_PHACI
OG0007258	sp|Q96EL2|RT24_HUMAN	tr|A0A6P5ID56|A0A6P5ID56_PHACI
OG0007259	sp|Q96EW2|HBAP1_HUMAN	tr|A0A6P5K7Z8|A0A6P5K7Z8_PHACI
OG0007260	sp|Q96KQ4|ASPP1_HUMAN	tr|A0A6P5J6J1|A0A6P5J6J1_PHACI
OG0007261	sp|Q99558|M3K14_HUMAN	tr|A0A6P5LBX3|A0A6P5LBX3_PHACI
OG0007262	sp|Q99627|CSN8_HUMAN	tr|A0A6P5J0G7|A0A6P5J0G7_PHACI
OG0007263	sp|Q9BVV2|FND11_HUMAN	tr|A0A6P5JYC5|A0A6P5JYC5_PHACI
OG0007264	sp|Q9C099|LRCC1_HUMAN	tr|A0A6P5L743|A0A6P5L743_PHACI
OG0007265	sp|Q9H078|CLPB_HUMAN	tr|A0A6P5IMI5|A0A6P5IMI5_PHACI
OG0007266	sp|Q9P2F9|ZN319_HUMAN	tr|A0A6P5IKC1|A0A6P5IKC1_PHACI
OG0007267	sp|Q9P2G4|MAP10_HUMAN	tr|A0A6P5LCS7|A0A6P5LCS7_PHACI
OG0007268	sp|Q9UJ72|ANX10_HUMAN	tr|A0A6P5JLN6|A0A6P5JLN6_PHACI
OG0007269	sp|Q9ULR0|ISY1_HUMAN	tr|A0A6P5JY10|A0A6P5JY10_PHACI
OG0007270	sp|Q9Y2L9|LRCH1_HUMAN	tr|A0A6P5KXP1|A0A6P5KXP1_PHACI
OG0007271	sp|Q9Y5W7|SNX14_HUMAN	tr|A0A6P5JEZ6|A0A6P5JEZ6_PHACI
OG0007272	sp|A6NFY7|SDHF1_HUMAN	tr|A0A6P5JJR8|A0A6P5JJR8_PHACI
OG0007273	tr|B7ZLF3|B7ZLF3_HUMAN	tr|A0A6P5JGY6|A0A6P5JGY6_PHACI
OG0007274	sp|O14745|NHRF1_HUMAN	tr|A0A6P5LIH3|A0A6P5LIH3_PHACI
OG0007275	sp|O43581|SYT7_HUMAN	tr|A0A6P5INW7|A0A6P5INW7_PHACI
OG0007276	sp|O43593|HAIR_HUMAN	tr|A0A6P5JJW7|A0A6P5JJW7_PHACI
OG0007277	sp|O75381|PEX14_HUMAN	tr|A0A6P5JF64|A0A6P5JF64_PHACI
OG0007278	sp|O95070|YIF1A_HUMAN	tr|A0A6P5INT2|A0A6P5INT2_PHACI
OG0007279	sp|O95985|TOP3B_HUMAN	tr|A0A6P5L900|A0A6P5L900_PHACI
OG0007280	sp|O96017|CHK2_HUMAN	tr|A0A6P5L1T1|A0A6P5L1T1_PHACI
OG0007281	sp|P09525|ANXA4_HUMAN	tr|A0A6P5K6J2|A0A6P5K6J2_PHACI
OG0007282	sp|P13521|SCG2_HUMAN	tr|A0A6P5LJJ9|A0A6P5LJJ9_PHACI
OG0007283	sp|P19235|EPOR_HUMAN	tr|A0A6P5KZF7|A0A6P5KZF7_PHACI
OG0007284	sp|P23443|KS6B1_HUMAN	tr|A0A6P5KRI9|A0A6P5KRI9_PHACI
OG0007285	sp|P25116|PAR1_HUMAN	tr|A0A6P5L843|A0A6P5L843_PHACI
OG0007286	sp|P48546|GIPR_HUMAN	tr|A0A6P5JQ27|A0A6P5JQ27_PHACI
OG0007287	sp|P51572|BAP31_HUMAN	tr|A0A6P5JHT3|A0A6P5JHT3_PHACI
OG0007288	sp|P51825|AFF1_HUMAN	tr|A0A6P5KHA9|A0A6P5KHA9_PHACI
OG0007290	sp|Q14137|BOP1_HUMAN	tr|A0A6P5KYK9|A0A6P5KYK9_PHACI
OG0007291	sp|Q16560|U1SBP_HUMAN	tr|A0A6P5J4S7|A0A6P5J4S7_PHACI
OG0007292	sp|Q16665|HIF1A_HUMAN	tr|A0A6P5KC60|A0A6P5KC60_PHACI
OG0007293	sp|Q4G0M1|ERFE_HUMAN	tr|A0A6P5KGD1|A0A6P5KGD1_PHACI
OG0007294	sp|Q4KMQ1|TPRN_HUMAN	tr|A0A6P5JYF3|A0A6P5JYF3_PHACI
OG0007295	sp|Q53EL9|SEZ6_HUMAN	tr|A0A6P5ICC9|A0A6P5ICC9_PHACI
OG0007296	sp|Q5F1R6|DJC21_HUMAN	tr|A0A6P5KZA0|A0A6P5KZA0_PHACI
OG0007297	sp|Q68CZ6|HAUS3_HUMAN	tr|A0A6P5KQH7|A0A6P5KQH7_PHACI
OG0007298	sp|Q6ZNC8|MBOA1_HUMAN	tr|A0A6P5KBY1|A0A6P5KBY1_PHACI
OG0007299	sp|Q6ZRF8|RN207_HUMAN	tr|A0A6P5JI82|A0A6P5JI82_PHACI
OG0007300	sp|Q6ZWJ1|STXB4_HUMAN	tr|A0A6P5KV40|A0A6P5KV40_PHACI
OG0007301	sp|Q7Z6M2|FBX33_HUMAN	tr|A0A6P5KSE7|A0A6P5KSE7_PHACI
OG0007302	sp|Q8IX04|UEVLD_HUMAN	tr|A0A6P5LRK7|A0A6P5LRK7_PHACI
OG0007303	sp|Q8N2S1|LTBP4_HUMAN	tr|A0A6P5JV03|A0A6P5JV03_PHACI
OG0007304	sp|Q8N9Q2|SR1IP_HUMAN	tr|A0A6P5M2Z0|A0A6P5M2Z0_PHACI
OG0007305	sp|Q8NDB2|BANK1_HUMAN	tr|A0A6P5KHL6|A0A6P5KHL6_PHACI
OG0007306	sp|Q8TAK5|GABP2_HUMAN	tr|A0A6P5LTE1|A0A6P5LTE1_PHACI
OG0007307	sp|Q96A83|COQA1_HUMAN	tr|A0A6P5LZH8|A0A6P5LZH8_PHACI
OG0007308	sp|Q96DB2|HDA11_HUMAN	tr|A0A6P5JY29|A0A6P5JY29_PHACI
OG0007309	sp|Q96SK2|TM209_HUMAN	tr|A0A6P5LN95|A0A6P5LN95_PHACI
OG0007310	sp|Q99439|CNN2_HUMAN	tr|A0A6P5IS48|A0A6P5IS48_PHACI
OG0007311	sp|Q99623|PHB2_HUMAN	tr|A0A6P5L2H5|A0A6P5L2H5_PHACI
OG0007312	sp|Q9BRF8|CPPED_HUMAN	tr|A0A6P5JRV6|A0A6P5JRV6_PHACI
OG0007313	sp|Q9H3S3|TMPS5_HUMAN	tr|A0A6P5KKG5|A0A6P5KKG5_PHACI
OG0007314	sp|Q9H9A7|RMI1_HUMAN	tr|A0A6P5IUR1|A0A6P5IUR1_PHACI
OG0007315	sp|Q9HB75|PIDD1_HUMAN	tr|A0A6P5JL31|A0A6P5JL31_PHACI
OG0007316	sp|Q9HD33|RM47_HUMAN	tr|A0A6P5JWK8|A0A6P5JWK8_PHACI
OG0007317	sp|Q9NQX3|GEPH_HUMAN	tr|A0A6P5LPS0|A0A6P5LPS0_PHACI
OG0007318	sp|Q9NQY0|BIN3_HUMAN	tr|A0A6P5JBA0|A0A6P5JBA0_PHACI
OG0007319	sp|Q9NT22|EMIL3_HUMAN	tr|A0A6P5L8C3|A0A6P5L8C3_PHACI
OG0007320	sp|Q9NTM9|CUTC_HUMAN	tr|A0A6P5L708|A0A6P5L708_PHACI
OG0007321	sp|Q9NW13|RBM28_HUMAN	tr|A0A6P5LPT5|A0A6P5LPT5_PHACI
OG0007322	sp|Q9P0Z9|SOX_HUMAN	tr|A0A6P5IJL0|A0A6P5IJL0_PHACI
OG0007323	sp|Q9P1F3|ABRAL_HUMAN	tr|A0A6P5J5B1|A0A6P5J5B1_PHACI
OG0007324	sp|Q9UKB5|AJAP1_HUMAN	tr|A0A6P5J9J9|A0A6P5J9J9_PHACI
OG0007325	sp|Q9UNE2|RPH3L_HUMAN	tr|A0A6P5M320|A0A6P5M320_PHACI
OG0007326	sp|Q9Y296|TPPC4_HUMAN	tr|A0A6P5K723|A0A6P5K723_PHACI
OG0007327	sp|Q9Y5W5|WIF1_HUMAN	tr|A0A6P5KN58|A0A6P5KN58_PHACI
OG0007328	sp|A6BM72|MEG11_HUMAN	tr|A0A6P5K0L7|A0A6P5K0L7_PHACI
OG0007329	sp|C9JQI7|TM232_HUMAN	tr|A0A6P5IQX6|A0A6P5IQX6_PHACI
OG0007330	sp|O14490|DLGP1_HUMAN	tr|A0A6P5J533|A0A6P5J533_PHACI
OG0007331	sp|O15066|KIF3B_HUMAN	tr|A0A6P5KN71|A0A6P5KN71_PHACI
OG0007332	sp|O43184|ADA12_HUMAN	tr|A0A6P5J7C6|A0A6P5J7C6_PHACI
OG0007333	sp|O43918|AIRE_HUMAN	tr|A0A6P5JCM3|A0A6P5JCM3_PHACI
OG0007334	sp|O43921|EFNA2_HUMAN	tr|A0A6P5M275|A0A6P5M275_PHACI
OG0007335	sp|O75363|BCAS1_HUMAN	tr|A0A6P5K4I0|A0A6P5K4I0_PHACI
OG0007336	sp|O76062|ERG24_HUMAN	tr|A0A6P5INI8|A0A6P5INI8_PHACI
OG0007337	sp|O77932|DXO_HUMAN	tr|A0A6P5J6N0|A0A6P5J6N0_PHACI
OG0007338	sp|P01112|RASH_HUMAN	tr|A0A6P5JVB9|A0A6P5JVB9_PHACI
OG0007339	sp|P01286|SLIB_HUMAN	tr|A0A6P5KND0|A0A6P5KND0_PHACI
OG0007340	sp|P04040|CATA_HUMAN	tr|A0A6P5IBC7|A0A6P5IBC7_PHACI
OG0007341	sp|P08195|4F2_HUMAN	tr|A0A6P5IRE5|A0A6P5IRE5_PHACI
OG0007342	sp|P09668|CATH_HUMAN	tr|A0A6P5IGU6|A0A6P5IGU6_PHACI
OG0007343	sp|P13378|HXD8_HUMAN	tr|A0A6P5KP55|A0A6P5KP55_PHACI
OG0007344	sp|P14921|ETS1_HUMAN	tr|A0A6P5IB50|A0A6P5IB50_PHACI
OG0007345	sp|P22033|MUTA_HUMAN	tr|A0A6P5KY56|A0A6P5KY56_PHACI
OG0007346	sp|P35226|BMI1_HUMAN	tr|A0A6P5IVD4|A0A6P5IVD4_PHACI
OG0007347	sp|P45985|MP2K4_HUMAN	tr|A0A6P5IHT8|A0A6P5IHT8_PHACI
OG0007348	sp|P47756|CAPZB_HUMAN	tr|A0A6P5J694|A0A6P5J694_PHACI
OG0007349	sp|P49682|CXCR3_HUMAN	tr|A0A6P5JM89|A0A6P5JM89_PHACI
OG0007350	sp|P49770|EI2BB_HUMAN	tr|A0A6P5KBI4|A0A6P5KBI4_PHACI
OG0007351	sp|P50402|EMD_HUMAN	tr|A0A6P5JJK0|A0A6P5JJK0_PHACI
OG0007352	sp|Q00059|TFAM_HUMAN	tr|A0A6P5L6D8|A0A6P5L6D8_PHACI
OG0007353	sp|Q05084|ICA69_HUMAN	tr|A0A6P5LIW5|A0A6P5LIW5_PHACI
OG0007354	sp|Q14004|CDK13_HUMAN	tr|A0A6P5IDK4|A0A6P5IDK4_PHACI
OG0007355	sp|Q14142|TRI14_HUMAN	tr|A0A6P5KZ39|A0A6P5KZ39_PHACI
OG0007356	sp|Q14728|MFS10_HUMAN	tr|A0A6P5KW19|A0A6P5KW19_PHACI
OG0007357	sp|Q14990|ODFP1_HUMAN	tr|A0A6P5J2V1|A0A6P5J2V1_PHACI
OG0007358	sp|Q16204|CCDC6_HUMAN	tr|A0A6P5LAR4|A0A6P5LAR4_PHACI
OG0007359	sp|Q32MK0|MYLK3_HUMAN	tr|A0A6P5K6Y5|A0A6P5K6Y5_PHACI
OG0007360	sp|Q32P44|EMAL3_HUMAN	tr|A0A6P5IYR7|A0A6P5IYR7_PHACI
OG0007361	sp|Q4G0N8|SL9C1_HUMAN	tr|A0A6P5LZQ6|A0A6P5LZQ6_PHACI
OG0007362	sp|Q5K4E3|POLS2_HUMAN	tr|A0A6P5M0J0|A0A6P5M0J0_PHACI
OG0007363	sp|Q8IXM7|OD3L1_HUMAN	tr|A0A6P5KW00|A0A6P5KW00_PHACI
OG0007364	sp|Q8IY82|DRC7_HUMAN	tr|A0A6P5IL14|A0A6P5IL14_PHACI
OG0007365	sp|Q8N0S6|CENPL_HUMAN	tr|A0A6P5J538|A0A6P5J538_PHACI
OG0007366	sp|Q8N6R1|SERP2_HUMAN	tr|A0A6P5IYU5|A0A6P5IYU5_PHACI
OG0007367	sp|Q8TBB1|LNX1_HUMAN	tr|A0A6P5KJ30|A0A6P5KJ30_PHACI
OG0007368	sp|Q8WW33|GTSF1_HUMAN	tr|A0A6P5II94|A0A6P5II94_PHACI
OG0007369	sp|Q8WXJ9|ASB17_HUMAN	tr|A0A6P5ISX5|A0A6P5ISX5_PHACI
OG0007370	sp|Q96MC5|MERB1_HUMAN	tr|A0A6P5LNL6|A0A6P5LNL6_PHACI
OG0007371	sp|Q96S96|PEBP4_HUMAN	tr|A0A6P5JDC4|A0A6P5JDC4_PHACI
OG0007372	sp|Q99650|OSMR_HUMAN	tr|A0A6P5L0H0|A0A6P5L0H0_PHACI
OG0007373	sp|Q9GZN0|GPR88_HUMAN	tr|A0A6P5LCD1|A0A6P5LCD1_PHACI
OG0007374	sp|Q9H0B8|CRLD2_HUMAN	tr|A0A6P5KH31|A0A6P5KH31_PHACI
OG0007375	sp|Q9H169|STMN4_HUMAN	tr|A0A6P5K3J5|A0A6P5K3J5_PHACI
OG0007377	sp|Q9H204|MED28_HUMAN	tr|A0A6P5KRQ6|A0A6P5KRQ6_PHACI
OG0007378	sp|Q9H3Y0|CRSPL_HUMAN	tr|A0A6P5K448|A0A6P5K448_PHACI
OG0007379	sp|Q9H5V7|IKZF5_HUMAN	tr|A0A6P5IFE0|A0A6P5IFE0_PHACI
OG0007380	sp|Q9H5Z1|DHX35_HUMAN	tr|A0A6P5KLJ8|A0A6P5KLJ8_PHACI
OG0007381	sp|Q9HBI5|CC014_HUMAN	tr|A0A6P5JF72|A0A6P5JF72_PHACI
OG0007382	sp|Q9NNX1|TUFT1_HUMAN	tr|A0A6P5LR32|A0A6P5LR32_PHACI
OG0007383	sp|Q9NR82|KCNQ5_HUMAN	tr|A0A6P5LJ79|A0A6P5LJ79_PHACI
OG0007384	sp|Q9NWU2|GID8_HUMAN	tr|A0A6P5JUS8|A0A6P5JUS8_PHACI
OG0007385	sp|Q9NX58|LYAR_HUMAN	tr|A0A6P5KS26|A0A6P5KS26_PHACI
OG0007386	sp|Q9P0M4|IL17C_HUMAN	tr|A0A6P5KGK1|A0A6P5KGK1_PHACI
OG0007387	sp|Q9P1V8|SAM15_HUMAN	tr|A0A6P5KB77|A0A6P5KB77_PHACI
OG0007388	sp|Q9P215|POGK_HUMAN	tr|A0A6P5J7K2|A0A6P5J7K2_PHACI
OG0007389	sp|Q9UKI2|BORG2_HUMAN	tr|A0A6P5IHC7|A0A6P5IHC7_PHACI
OG0007390	sp|Q9UKV3|ACINU_HUMAN	tr|A0A6P5IKH0|A0A6P5IKH0_PHACI
OG0007391	sp|Q9Y279|VSIG4_HUMAN	tr|A0A6P5ILQ9|A0A6P5ILQ9_PHACI
OG0007392	sp|Q9Y483|MTF2_HUMAN	tr|A0A6P5J2W1|A0A6P5J2W1_PHACI
OG0007393	sp|Q9Y6D9|MD1L1_HUMAN	tr|A0A6P5JID4|A0A6P5JID4_PHACI
OG0007394	sp|A2RTY3|HEAT9_HUMAN	tr|A0A6P5LZ28|A0A6P5LZ28_PHACI
OG0007395	sp|A6NFK2|GRCR2_HUMAN	tr|A0A6P5IMQ5|A0A6P5IMQ5_PHACI
OG0007396	sp|O00144|FZD9_HUMAN	tr|A0A6P5LZU6|A0A6P5LZU6_PHACI
OG0007397	sp|O00472|ELL2_HUMAN	tr|A0A6P5M828|A0A6P5M828_PHACI
OG0007398	sp|O14594|NCAN_HUMAN	tr|A0A6P5J1L0|A0A6P5J1L0_PHACI
OG0007399	sp|O15197|EPHB6_HUMAN	tr|A0A6P5L6K0|A0A6P5L6K0_PHACI
OG0007400	sp|O43521|B2L11_HUMAN	tr|A0A6P5KFJ8|A0A6P5KFJ8_PHACI
OG0007401	sp|O60241|AGRB2_HUMAN	tr|A0A6P5K258|A0A6P5K258_PHACI
OG0007402	sp|O60258|FGF17_HUMAN	tr|A0A6P5JDB4|A0A6P5JDB4_PHACI
OG0007403	sp|O75330|HMMR_HUMAN	tr|A0A6P5KWY0|A0A6P5KWY0_PHACI
OG0007404	sp|P00533|EGFR_HUMAN	tr|A0A6P5JX48|A0A6P5JX48_PHACI
OG0007405	sp|P03905|NU4M_HUMAN	tr|Q1MWJ0|Q1MWJ0_PHACI
OG0007406	sp|P08240|SRPRA_HUMAN	tr|A0A6P5LKM9|A0A6P5LKM9_PHACI
OG0007407	sp|P0C1Z6|TFPT_HUMAN	tr|A0A6P5LSL0|A0A6P5LSL0_PHACI
OG0007408	sp|P16455|MGMT_HUMAN	tr|A0A6P5JID5|A0A6P5JID5_PHACI
OG0007409	sp|P23582|ANFC_HUMAN	tr|A0A6P5J0D6|A0A6P5J0D6_PHACI
OG0007410	sp|P23760|PAX3_HUMAN	tr|A0A6P5LR25|A0A6P5LR25_PHACI
OG0007411	sp|P28221|5HT1D_HUMAN	tr|A0A6P5K175|A0A6P5K175_PHACI
OG0007412	sp|P32856|STX2_HUMAN	tr|A0A6P5LS66|A0A6P5LS66_PHACI
OG0007413	sp|P49190|PTH2R_HUMAN	tr|A0A6P5M154|A0A6P5M154_PHACI
OG0007414	sp|Q12934|BFSP1_HUMAN	tr|A0A6P5KBB9|A0A6P5KBB9_PHACI
OG0007415	sp|Q13651|I10R1_HUMAN	tr|A0A6P5K632|A0A6P5K632_PHACI
OG0007416	sp|Q15051|IQCB1_HUMAN	tr|A0A6P5K9Q1|A0A6P5K9Q1_PHACI
OG0007417	sp|Q15788|NCOA1_HUMAN	tr|A0A6P5K3M9|A0A6P5K3M9_PHACI
OG0007418	sp|Q1MX18|INSC_HUMAN	tr|A0A6P5LYE6|A0A6P5LYE6_PHACI
OG0007419	sp|Q587I9|SFT2C_HUMAN	tr|A0A6P5INX0|A0A6P5INX0_PHACI
OG0007420	sp|Q5T0U0|CC122_HUMAN	tr|A0A6P5J879|A0A6P5J879_PHACI
OG0007421	sp|Q5VZ18|SHE_HUMAN	tr|A0A6P5KNP6|A0A6P5KNP6_PHACI
OG0007422	sp|Q6GMV3|PTRD1_HUMAN	tr|A0A6P5K3A2|A0A6P5K3A2_PHACI
OG0007423	sp|Q6PCE3|PGM2L_HUMAN	tr|A0A6P5KKV3|A0A6P5KKV3_PHACI
OG0007424	sp|Q6ZVX9|PAQR9_HUMAN	tr|A0A6P5IZY3|A0A6P5IZY3_PHACI
OG0007425	sp|Q7Z3E5|ARMC9_HUMAN	tr|A0A6P5J0C2|A0A6P5J0C2_PHACI
OG0007426	sp|Q86U44|MTA70_HUMAN	tr|A0A6P5LUR1|A0A6P5LUR1_PHACI
OG0007427	sp|Q86YR5|GPSM1_HUMAN	tr|A0A6P5JU18|A0A6P5JU18_PHACI
OG0007428	sp|Q8IUH5|ZDH17_HUMAN	tr|A0A6P5KTQ9|A0A6P5KTQ9_PHACI
OG0007429	sp|Q8N0W3|FCSK_HUMAN	tr|A0A6P5IDE1|A0A6P5IDE1_PHACI
OG0007430	sp|Q8N8N0|RN152_HUMAN	tr|A0A6P5KZJ4|A0A6P5KZJ4_PHACI
OG0007431	sp|Q8NDD1|CA131_HUMAN	tr|A0A6P5LE03|A0A6P5LE03_PHACI
OG0007432	sp|Q8NGN2|O10S1_HUMAN	tr|A0A6P5K6P5|A0A6P5K6P5_PHACI
OG0007433	sp|Q8TBF2|PXL2B_HUMAN	tr|A0A6P5JJS3|A0A6P5JJS3_PHACI
OG0007434	sp|Q8WXF1|PSPC1_HUMAN	tr|A0A6P5IZU2|A0A6P5IZU2_PHACI
OG0007435	sp|Q96QS1|TSN32_HUMAN	tr|A0A6P5IWQ0|A0A6P5IWQ0_PHACI
OG0007436	sp|Q96SQ7|ATOH8_HUMAN	tr|A0A6P5J1X6|A0A6P5J1X6_PHACI
OG0007437	sp|Q99748|NRTN_HUMAN	tr|A0A6P5J1C9|A0A6P5J1C9_PHACI
OG0007438	sp|Q9BQ51|PD1L2_HUMAN	tr|A0A6P5M0H0|A0A6P5M0H0_PHACI
OG0007439	sp|Q9BZF3|OSBL6_HUMAN	tr|A0A6P5KP83|A0A6P5KP83_PHACI
OG0007440	sp|Q9BZQ6|EDEM3_HUMAN	tr|A0A6P5K4B5|A0A6P5K4B5_PHACI
OG0007441	sp|Q9BZZ5|API5_HUMAN	tr|A0A6P5M442|A0A6P5M442_PHACI
OG0007442	sp|Q9GZQ8|MLP3B_HUMAN	tr|A0A6P5KGZ7|A0A6P5KGZ7_PHACI
OG0007443	sp|Q9HBR0|S38AA_HUMAN	tr|A0A6P5LIP9|A0A6P5LIP9_PHACI
OG0007444	sp|Q9HCU8|DPOD4_HUMAN	tr|A0A6P5ISC9|A0A6P5ISC9_PHACI
OG0007445	sp|Q9NQ31|AKIP1_HUMAN	tr|A0A6P5LHR1|A0A6P5LHR1_PHACI
OG0007446	sp|Q9NQ60|EQTN_HUMAN	tr|A0A6P5IXD0|A0A6P5IXD0_PHACI
OG0007447	sp|Q9NRR8|C42S1_HUMAN	tr|A0A6P5LTM5|A0A6P5LTM5_PHACI
OG0007448	sp|Q9NVS9|PNPO_HUMAN	tr|A0A6P5L6D5|A0A6P5L6D5_PHACI
OG0007449	sp|Q9P267|MBD5_HUMAN	tr|A0A6P5K560|A0A6P5K560_PHACI
OG0007450	sp|Q9P2E8|MARH4_HUMAN	tr|A0A6P5LQ52|A0A6P5LQ52_PHACI
OG0007451	sp|Q9P2V4|LRIT1_HUMAN	tr|A0A6P5L290|A0A6P5L290_PHACI
OG0007452	sp|Q9UBS4|DJB11_HUMAN	tr|A0A6P5LS23|A0A6P5LS23_PHACI
OG0007454	sp|Q9UNU6|CP8B1_HUMAN	tr|A0A6P5LA09|A0A6P5LA09_PHACI
OG0007455	sp|Q9UPT5|EXOC7_HUMAN	tr|A0A6P5LIC3|A0A6P5LIC3_PHACI
