Orthogroup	Homo_sapiens	Pipistrellus_kuhlii
OG0005139	sp|Q16586|SGCA_HUMAN	tr|A0A7J7U8S7|A0A7J7U8S7_PIPKU
OG0005140	sp|Q49A92|CH034_HUMAN	tr|A0A7J7VLS2|A0A7J7VLS2_PIPKU
OG0005141	sp|Q5EBL2|ZN628_HUMAN	tr|A0A7J7QV90|A0A7J7QV90_PIPKU
OG0005142	sp|Q5GH70|XKR9_HUMAN	tr|A0A7J7VP36|A0A7J7VP36_PIPKU
OG0005143	sp|Q5T9C2|F102A_HUMAN	tr|A0A7J7S438|A0A7J7S438_PIPKU
OG0005144	sp|Q676U5|A16L1_HUMAN	tr|A0A7J7XTC9|A0A7J7XTC9_PIPKU
OG0005145	sp|Q6P5S7|RNK_HUMAN	tr|A0A7J7TY12|A0A7J7TY12_PIPKU
OG0005146	sp|Q6UW88|EPGN_HUMAN	tr|A0A7J8B076|A0A7J8B076_PIPKU
OG0005147	sp|Q6UWN5|LYPD5_HUMAN	tr|A0A7J7R8W6|A0A7J7R8W6_PIPKU
OG0005148	sp|Q70J99|UN13D_HUMAN	tr|A0A7J7SF29|A0A7J7SF29_PIPKU
OG0005149	sp|Q86SQ6|AGRA1_HUMAN	tr|A0A7J7V9U7|A0A7J7V9U7_PIPKU
OG0005150	sp|Q86UU1|PHLB1_HUMAN	tr|A0A7J7RG21|A0A7J7RG21_PIPKU
OG0005151	sp|Q86YC3|LRC33_HUMAN	tr|A0A7J8A9L6|A0A7J8A9L6_PIPKU
OG0005152	sp|Q8IVH4|MMAA_HUMAN	tr|A0A7J7XBL5|A0A7J7XBL5_PIPKU
OG0005153	sp|Q8IVJ1|S41A1_HUMAN	tr|A0A7J7UV03|A0A7J7UV03_PIPKU
OG0005154	sp|Q8IWV1|LAX1_HUMAN	tr|A0A7J7UTA8|A0A7J7UTA8_PIPKU
OG0005155	sp|Q8N3F0|MTURN_HUMAN	tr|A0A7J7TP79|A0A7J7TP79_PIPKU
OG0005156	sp|Q8NB91|FANCB_HUMAN	tr|A0A7J7V5W9|A0A7J7V5W9_PIPKU
OG0005157	sp|Q8NC67|NETO2_HUMAN	tr|A0A7J7QTC4|A0A7J7QTC4_PIPKU
OG0005158	sp|Q8NGK0|O51G2_HUMAN	tr|A0A7J7X179|A0A7J7X179_PIPKU
OG0005159	sp|Q92520|FAM3C_HUMAN	tr|A0A7J7WLD4|A0A7J7WLD4_PIPKU
OG0005160	sp|Q969T3|SNX21_HUMAN	tr|A0A7J7YAW2|A0A7J7YAW2_PIPKU
OG0005161	sp|Q96GX9|MTNB_HUMAN	tr|A0A7J7WYH6|A0A7J7WYH6_PIPKU
OG0005162	sp|Q96L08|SUSD3_HUMAN	tr|A0A7J7R2X4|A0A7J7R2X4_PIPKU
OG0005163	sp|Q96QA5|GSDMA_HUMAN	tr|A0A7J7SUN5|A0A7J7SUN5_PIPKU
OG0005164	sp|Q96S55|WRIP1_HUMAN	tr|A0A7J8AD76|A0A7J8AD76_PIPKU
OG0005165	sp|Q99856|ARI3A_HUMAN	tr|A0A7J7X8X9|A0A7J7X8X9_PIPKU
OG0005166	sp|Q9BTA0|F167B_HUMAN	tr|A0A7J8A6C3|A0A7J8A6C3_PIPKU
OG0005167	sp|Q9BTX7|TTPAL_HUMAN	tr|A0A7J7YBM4|A0A7J7YBM4_PIPKU
OG0005168	sp|Q9BUV8|RCAF1_HUMAN	tr|A0A7J7YB84|A0A7J7YB84_PIPKU
OG0005169	sp|Q9BYE2|TMPSD_HUMAN	tr|A0A7J7X279|A0A7J7X279_PIPKU
OG0005170	sp|Q9C0H2|TTYH3_HUMAN	tr|A0A7J7XD42|A0A7J7XD42_PIPKU
OG0005171	sp|Q9GZM8|NDEL1_HUMAN	tr|A0A7J7TXU8|A0A7J7TXU8_PIPKU
OG0005172	sp|Q9HCC8|GDPD2_HUMAN	tr|A0A7J7SG88|A0A7J7SG88_PIPKU
OG0005173	sp|Q9HCU0|CD248_HUMAN	tr|A0A7J7S015|A0A7J7S015_PIPKU
OG0005174	sp|Q9NUM4|T106B_HUMAN	tr|A0A7J7WMK3|A0A7J7WMK3_PIPKU
OG0005175	sp|Q9NWW5|CLN6_HUMAN	tr|A0A7J8B1T7|A0A7J8B1T7_PIPKU
OG0005176	sp|Q9NYL4|FKB11_HUMAN	tr|A0A7J7ZIV5|A0A7J7ZIV5_PIPKU
OG0005177	sp|Q9P032|NDUF4_HUMAN	tr|A0A7J7YNT7|A0A7J7YNT7_PIPKU
OG0005178	sp|Q9P126|CLC1B_HUMAN	tr|A0A7J7ZG61|A0A7J7ZG61_PIPKU
OG0005179	sp|Q9UBI6|GBG12_HUMAN	tr|A0A7J8A6E4|A0A7J8A6E4_PIPKU
OG0005180	sp|Q9UGI8|TES_HUMAN	tr|A0A7J7WMJ1|A0A7J7WMJ1_PIPKU
OG0005181	sp|Q9Y2B9|IPKG_HUMAN	tr|A0A7J7YA35|A0A7J7YA35_PIPKU
OG0005182	sp|Q9Y3R5|DOP2_HUMAN	tr|A0A7J8A5R3|A0A7J8A5R3_PIPKU
OG0005183	sp|Q9Y615|ACL7A_HUMAN	tr|A0A7J7W218|A0A7J7W218_PIPKU
OG0005184	sp|Q9Y6A9|SPCS1_HUMAN	tr|A0A7J7WEG8|A0A7J7WEG8_PIPKU
OG0005186	sp|B9EJG8|T150C_HUMAN	tr|A0A7J8B6S4|A0A7J8B6S4_PIPKU
OG0005187	sp|O00187|MASP2_HUMAN	tr|A0A7J7T1E9|A0A7J7T1E9_PIPKU
OG0005188	sp|O15294|OGT1_HUMAN	tr|A0A7J7SGB9|A0A7J7SGB9_PIPKU
OG0005189	sp|O43149|ZZEF1_HUMAN	tr|A0A7J7TYF2|A0A7J7TYF2_PIPKU
OG0005190	sp|O43435|TBX1_HUMAN	tr|A0A7J7UHM3|A0A7J7UHM3_PIPKU
OG0005191	sp|O43561|LAT_HUMAN	tr|A0A7J7S695|A0A7J7S695_PIPKU
OG0005192	sp|O43567|RNF13_HUMAN	tr|A0A7J8AB82|A0A7J8AB82_PIPKU
OG0005193	sp|O60294|TYW4_HUMAN	tr|A0A7J8B135|A0A7J8B135_PIPKU
OG0005194	sp|O94829|IPO13_HUMAN	tr|A0A7J8A7N3|A0A7J8A7N3_PIPKU
OG0005195	sp|P07954|FUMH_HUMAN	tr|A0A7J7RKB0|A0A7J7RKB0_PIPKU
OG0005196	sp|P0C025|NUD17_HUMAN	tr|A0A7J7UTV2|A0A7J7UTV2_PIPKU
OG0005197	sp|P10620|MGST1_HUMAN	tr|A0A7J7ZKW3|A0A7J7ZKW3_PIPKU
OG0005198	sp|P11511|CP19A_HUMAN	tr|A0A7J8AZ37|A0A7J8AZ37_PIPKU
OG0005199	sp|P11802|CDK4_HUMAN	tr|A0A7J7ZGD2|A0A7J7ZGD2_PIPKU
OG0005200	sp|P20248|CCNA2_HUMAN	tr|A0A7J7U9C4|A0A7J7U9C4_PIPKU
OG0005201	sp|P53597|SUCA_HUMAN	tr|A0A7J7VW43|A0A7J7VW43_PIPKU
OG0005202	sp|P60228|EIF3E_HUMAN	tr|A0A7J7VMG6|A0A7J7VMG6_PIPKU
OG0005203	sp|P63316|TNNC1_HUMAN	tr|A0A7J7WF11|A0A7J7WF11_PIPKU
OG0005204	sp|P80370|DLK1_HUMAN	tr|A0A7J7SFW8|A0A7J7SFW8_PIPKU
OG0005205	sp|Q08752|PPID_HUMAN	tr|A0A7J7XC33|A0A7J7XC33_PIPKU
OG0005206	sp|Q13308|PTK7_HUMAN	tr|A0A7J7YNH9|A0A7J7YNH9_PIPKU
OG0005207	sp|Q2V2M9|FHOD3_HUMAN	tr|A0A7J7Y9E4|A0A7J7Y9E4_PIPKU
OG0005208	sp|Q5T7N3|KANK4_HUMAN	tr|A0A7J8A832|A0A7J8A832_PIPKU
OG0005209	sp|Q6TDP4|KLH17_HUMAN	tr|A0A7J7QUY3|A0A7J7QUY3_PIPKU
OG0005210	sp|Q6UX71|PXDC2_HUMAN	tr|A0A7J8B385|A0A7J8B385_PIPKU
OG0005211	sp|Q86XS8|GOLI_HUMAN	tr|A0A7J7UAE2|A0A7J7UAE2_PIPKU
OG0005212	sp|Q8TAP8|PPR35_HUMAN	tr|A0A7J7YZM7|A0A7J7YZM7_PIPKU
OG0005213	sp|Q8TF44|C2C4C_HUMAN	tr|A0A7J7X976|A0A7J7X976_PIPKU
OG0005214	sp|Q8WWQ2|HPSE2_HUMAN	tr|A0A7J7VBG3|A0A7J7VBG3_PIPKU
OG0005215	sp|Q8WXD0|RXFP2_HUMAN	tr|A0A7J7ZMI4|A0A7J7ZMI4_PIPKU
OG0005216	sp|Q92539|LPIN2_HUMAN	tr|A0A7J7Y9N9|A0A7J7Y9N9_PIPKU
OG0005217	sp|Q92748|THRSP_HUMAN	tr|A0A7J7X289|A0A7J7X289_PIPKU
OG0005218	sp|Q96B97|SH3K1_HUMAN	tr|A0A7J7V687|A0A7J7V687_PIPKU
OG0005219	sp|Q96DY7|MTBP_HUMAN	tr|A0A7J7VNH4|A0A7J7VNH4_PIPKU
OG0005220	sp|Q96EK6|GNA1_HUMAN	tr|A0A7J8B0A0|A0A7J8B0A0_PIPKU
OG0005221	sp|Q96FT7|ASIC4_HUMAN	tr|A0A7J7XTC0|A0A7J7XTC0_PIPKU
OG0005222	sp|Q96LX7|CCD17_HUMAN	tr|A0A7J8A4K0|A0A7J8A4K0_PIPKU
OG0005223	sp|Q9H668|STN1_HUMAN	tr|A0A7J7VCK2|A0A7J7VCK2_PIPKU
OG0005224	sp|Q9H6A0|DEN2D_HUMAN	tr|A0A7J7TVR4|A0A7J7TVR4_PIPKU
OG0005225	sp|Q9H6D8|FNDC4_HUMAN	tr|A0A7J7VUF8|A0A7J7VUF8_PIPKU
OG0005226	sp|Q9H993|ARMT1_HUMAN	tr|A0A7J7YL22|A0A7J7YL22_PIPKU
OG0005227	sp|Q9H9Y2|RPF1_HUMAN	tr|A0A7J8ABT6|A0A7J8ABT6_PIPKU
OG0005228	sp|Q9HCS4|TF7L1_HUMAN	tr|A0A7J7VWL9|A0A7J7VWL9_PIPKU
OG0005229	sp|Q9NX57|RAB20_HUMAN	tr|A0A7J7ZLU1|A0A7J7ZLU1_PIPKU
OG0005230	sp|Q9NZL4|HPBP1_HUMAN	tr|A0A7J7QZT7|A0A7J7QZT7_PIPKU
OG0005231	sp|Q9UKM9|RALY_HUMAN	tr|A0A7J7YAA8|A0A7J7YAA8_PIPKU
OG0005232	sp|Q9UMR5|PPT2_HUMAN	tr|A0A7J7YNN1|A0A7J7YNN1_PIPKU
OG0005233	sp|Q9Y2D1|ATF5_HUMAN	tr|A0A7J7RCJ5|A0A7J7RCJ5_PIPKU
OG0005234	sp|Q9Y2J0|RP3A_HUMAN	tr|A0A7J7UH87|A0A7J7UH87_PIPKU
OG0005235	sp|Q9Y5X4|NR2E3_HUMAN	tr|A0A7J8B3I3|A0A7J8B3I3_PIPKU
OG0005236	sp|Q9Y646|CBPQ_HUMAN	tr|A0A7J7VM13|A0A7J7VM13_PIPKU
OG0005237	sp|Q9Y651|SOX21_HUMAN	tr|A0A7J7ZMY6|A0A7J7ZMY6_PIPKU
OG0005238	sp|A6NC98|CC88B_HUMAN	tr|A0A7J7RTE2|A0A7J7RTE2_PIPKU
OG0005239	sp|O14735|CDIPT_HUMAN	tr|A0A7J7S604|A0A7J7S604_PIPKU
OG0005240	sp|O14757|CHK1_HUMAN	tr|A0A7J7UFD6|A0A7J7UFD6_PIPKU
OG0005241	sp|O15155|BET1_HUMAN	tr|A0A7J7WK62|A0A7J7WK62_PIPKU
OG0005242	sp|O43290|SNUT1_HUMAN	tr|A0A7J7S086|A0A7J7S086_PIPKU
OG0005243	sp|O60271|JIP4_HUMAN	tr|A0A7J7U8Q4|A0A7J7U8Q4_PIPKU
OG0005244	sp|O75309|CAD16_HUMAN	tr|A0A7J7UZH6|A0A7J7UZH6_PIPKU
OG0005245	sp|O75607|NPM3_HUMAN	tr|A0A7J7VC84|A0A7J7VC84_PIPKU
OG0005246	sp|O94900|TOX_HUMAN	tr|A0A7J7VNM4|A0A7J7VNM4_PIPKU
OG0005247	sp|O95400|CD2B2_HUMAN	tr|A0A7J7S5E5|A0A7J7S5E5_PIPKU
OG0005248	sp|P27708|PYR1_HUMAN	tr|A0A7J7VTV0|A0A7J7VTV0_PIPKU
OG0005249	sp|P28336|NMBR_HUMAN	tr|A0A7J7YPD3|A0A7J7YPD3_PIPKU
OG0005250	sp|P31314|TLX1_HUMAN	tr|A0A7J7VD78|A0A7J7VD78_PIPKU
OG0005251	sp|P36956|SRBP1_HUMAN	tr|A0A7J7TY49|A0A7J7TY49_PIPKU
OG0005252	sp|P37108|SRP14_HUMAN	tr|A0A7J8B4W5|A0A7J8B4W5_PIPKU
OG0005253	sp|P39656|OST48_HUMAN	tr|A0A7J8A5R2|A0A7J8A5R2_PIPKU
OG0005254	sp|P49842|STK19_HUMAN	tr|A0A7J7YNX1|A0A7J7YNX1_PIPKU
OG0005255	sp|P55316|FOXG1_HUMAN	tr|A0A7J8B011|A0A7J8B011_PIPKU
OG0005256	sp|P63220|RS21_HUMAN	tr|A0A7J7RT93|A0A7J7RT93_PIPKU
OG0005258	sp|Q01804|OTUD4_HUMAN	tr|A0A7J7XBQ0|A0A7J7XBQ0_PIPKU
OG0005259	sp|Q13111|CAF1A_HUMAN	tr|A0A7J7T9T3|A0A7J7T9T3_PIPKU
OG0005260	sp|Q13459|MYO9B_HUMAN	tr|A0A7J7S4C6|A0A7J7S4C6_PIPKU
OG0005261	sp|Q16549|PCSK7_HUMAN	tr|A0A7J7X1D9|A0A7J7X1D9_PIPKU
OG0005262	sp|Q16816|PHKG1_HUMAN	tr|A0A7J7YYG8|A0A7J7YYG8_PIPKU
OG0005263	sp|Q3C1V8|BSH_HUMAN	tr|A0A7J7R9Z1|A0A7J7R9Z1_PIPKU
OG0005264	sp|Q49A26|GLYR1_HUMAN	tr|A0A7J7YX61|A0A7J7YX61_PIPKU
OG0005265	sp|Q68CP9|ARID2_HUMAN	tr|A0A7J7ZIV2|A0A7J7ZIV2_PIPKU
OG0005266	sp|Q6NXP6|NXRD1_HUMAN	tr|A0A7J8B2W1|A0A7J8B2W1_PIPKU
OG0005267	sp|Q6P2D0|ZFP1_HUMAN	tr|A0A7J7V1P6|A0A7J7V1P6_PIPKU
OG0005268	sp|Q6PJG2|MDEAS_HUMAN	tr|A0A7J8B048|A0A7J8B048_PIPKU
OG0005269	sp|Q6TFL4|KLH24_HUMAN	tr|A0A7J8A702|A0A7J8A702_PIPKU
OG0005270	sp|Q6UX72|B3GN9_HUMAN	tr|A0A7J7UZF1|A0A7J7UZF1_PIPKU
OG0005271	sp|Q7Z6E9|RBBP6_HUMAN	tr|A0A7J7T2I9|A0A7J7T2I9_PIPKU
OG0005272	sp|Q86W47|KCMB4_HUMAN	tr|A0A7J7ZIT9|A0A7J7ZIT9_PIPKU
OG0005273	sp|Q8IVW6|ARI3B_HUMAN	tr|A0A7J8AXX9|A0A7J8AXX9_PIPKU
OG0005274	sp|Q8IXQ6|PARP9_HUMAN	tr|A0A7J8AA77|A0A7J8AA77_PIPKU
OG0005275	sp|Q8IYL2|TRM44_HUMAN	tr|A0A7J7RVM5|A0A7J7RVM5_PIPKU
OG0005276	sp|Q8N3X1|FNBP4_HUMAN	tr|A0A7J7WZV3|A0A7J7WZV3_PIPKU
OG0005277	sp|Q8N967|LRTM2_HUMAN	tr|A0A7J7ZJP0|A0A7J7ZJP0_PIPKU
OG0005278	sp|Q8NAV1|PR38A_HUMAN	tr|A0A7J8AAT4|A0A7J8AAT4_PIPKU
OG0005279	sp|Q8NCL9|APCDL_HUMAN	tr|A0A7J7RRG9|A0A7J7RRG9_PIPKU
OG0005280	sp|Q8TB22|SPT20_HUMAN	tr|A0A7J7U8X2|A0A7J7U8X2_PIPKU
OG0005281	sp|Q8TE68|ES8L1_HUMAN	tr|A0A7J7QZX9|A0A7J7QZX9_PIPKU
OG0005282	sp|Q8WU10|PYRD1_HUMAN	tr|A0A7J7ZM41|A0A7J7ZM41_PIPKU
OG0005283	sp|Q8WV35|LRC29_HUMAN	tr|A0A7J7V0I0|A0A7J7V0I0_PIPKU
OG0005284	sp|Q8WWR8|NEUR4_HUMAN	tr|A0A7J7XVW5|A0A7J7XVW5_PIPKU
OG0005285	sp|Q8WXF3|REL3_HUMAN	tr|A0A7J7TAY3|A0A7J7TAY3_PIPKU
OG0005286	sp|Q8WZ73|RFFL_HUMAN	tr|A0A7J7U876|A0A7J7U876_PIPKU
OG0005287	sp|Q969Q5|RAB24_HUMAN	tr|A0A7J7XC69|A0A7J7XC69_PIPKU
OG0005288	sp|Q969R8|ITFG2_HUMAN	tr|A0A7J7ZI79|A0A7J7ZI79_PIPKU
OG0005289	sp|Q96CQ1|S2536_HUMAN	tr|A0A7J7WED0|A0A7J7WED0_PIPKU
OG0005290	sp|Q9BQI7|PSD2_HUMAN	tr|A0A7J7XCW0|A0A7J7XCW0_PIPKU
OG0005291	sp|Q9BRS8|LARP6_HUMAN	tr|A0A7J8B0P3|A0A7J8B0P3_PIPKU
OG0005292	sp|Q9BTD8|RBM42_HUMAN	tr|A0A7J7V140|A0A7J7V140_PIPKU
OG0005293	sp|Q9BV23|ABHD6_HUMAN	tr|A0A7J7WBJ2|A0A7J7WBJ2_PIPKU
OG0005294	sp|Q9BYC5|FUT8_HUMAN	tr|A0A7J8AZN3|A0A7J8AZN3_PIPKU
OG0005295	sp|Q9H0A6|RNF32_HUMAN	tr|A0A7J7QYK3|A0A7J7QYK3_PIPKU
OG0005296	sp|Q9H4A4|AMPB_HUMAN	tr|A0A7J7RGC4|A0A7J7RGC4_PIPKU
OG0005297	sp|Q9NP74|PALMD_HUMAN	tr|A0A7J7TW92|A0A7J7TW92_PIPKU
OG0005298	sp|Q9NTN9|SEM4G_HUMAN	tr|A0A7J7VCR0|A0A7J7VCR0_PIPKU
OG0005299	sp|Q9UNX4|WDR3_HUMAN	tr|A0A7J7TWU9|A0A7J7TWU9_PIPKU
OG0005300	sp|Q9Y295|DRG1_HUMAN	tr|A0A7J7UFT5|A0A7J7UFT5_PIPKU
OG0005302	sp|O15381|NVL_HUMAN	tr|A0A7J7TQA2|A0A7J7TQA2_PIPKU
OG0005303	sp|O75689|ADAP1_HUMAN	tr|A0A7J7QZR4|A0A7J7QZR4_PIPKU
OG0005304	sp|O76083|PDE9A_HUMAN	tr|A0A7J8AAC9|A0A7J8AAC9_PIPKU
OG0005305	sp|O95059|RPP14_HUMAN	tr|A0A7J7WED2|A0A7J7WED2_PIPKU
OG0005306	sp|P0C7W0|PRR29_HUMAN	tr|A0A7J7U8T5|A0A7J7U8T5_PIPKU
OG0005307	sp|P0CJ78|ZN865_HUMAN	tr|A0A7J7QV44|A0A7J7QV44_PIPKU
OG0005308	sp|P10275|ANDR_HUMAN	tr|A0A7J7S6K6|A0A7J7S6K6_PIPKU
OG0005309	sp|P13349|MYF5_HUMAN	tr|A0A7J7ZKN8|A0A7J7ZKN8_PIPKU
OG0005310	sp|P18084|ITB5_HUMAN	tr|A0A7J8A7R6|A0A7J8A7R6_PIPKU
OG0005311	sp|P19419|ELK1_HUMAN	tr|A0A7J7T242|A0A7J7T242_PIPKU
OG0005312	sp|P23327|SRCH_HUMAN	tr|A0A7J7RC61|A0A7J7RC61_PIPKU
OG0005313	sp|P28065|PSB9_HUMAN	tr|A0A7J7YNU3|A0A7J7YNU3_PIPKU
OG0005314	sp|P29353|SHC1_HUMAN	tr|A0A7J7UUX2|A0A7J7UUX2_PIPKU
OG0005315	sp|P42702|LIFR_HUMAN	tr|A0A7J7YWH4|A0A7J7YWH4_PIPKU
OG0005316	sp|P51665|PSMD7_HUMAN	tr|A0A7J7V0X8|A0A7J7V0X8_PIPKU
OG0005317	sp|P51787|KCNQ1_HUMAN	tr|A0A7J7R7Q9|A0A7J7R7Q9_PIPKU
OG0005318	sp|P53804|TTC3_HUMAN	tr|A0A7J8ACV1|A0A7J8ACV1_PIPKU
OG0005319	sp|P55042|RAD_HUMAN	tr|A0A7J7V1N3|A0A7J7V1N3_PIPKU
OG0005320	sp|P78346|RPP30_HUMAN	tr|A0A7J7VCN0|A0A7J7VCN0_PIPKU
OG0005321	sp|P82673|RT35_HUMAN	tr|A0A7J7ZL07|A0A7J7ZL07_PIPKU
OG0005322	sp|Q08AM6|VAC14_HUMAN	tr|A0A7J7V1N0|A0A7J7V1N0_PIPKU
OG0005323	sp|Q0VAA2|LR74A_HUMAN	tr|A0A7J8B2P1|A0A7J8B2P1_PIPKU
OG0005324	sp|Q15653|IKBB_HUMAN	tr|A0A7J7SPI1|A0A7J7SPI1_PIPKU
OG0005325	sp|Q16134|ETFD_HUMAN	tr|A0A7J7XAZ0|A0A7J7XAZ0_PIPKU
OG0005326	sp|Q5J8M3|EMC4_HUMAN	tr|A0A7J8AZQ7|A0A7J8AZQ7_PIPKU
OG0005327	sp|Q5TGP6|MROH9_HUMAN	tr|A0A7J7UU27|A0A7J7UU27_PIPKU
OG0005328	sp|Q5TH69|BIG3_HUMAN	tr|A0A7J7YLH5|A0A7J7YLH5_PIPKU
OG0005329	sp|Q6P0A1|F180B_HUMAN	tr|A0A7J7WZD9|A0A7J7WZD9_PIPKU
OG0005330	sp|Q6P158|DHX57_HUMAN	tr|A0A7J7VUL4|A0A7J7VUL4_PIPKU
OG0005331	sp|Q6PI78|TMM65_HUMAN	tr|A0A7J7VNL4|A0A7J7VNL4_PIPKU
OG0005332	sp|Q6QNY1|BL1S2_HUMAN	tr|A0A7J7VAM5|A0A7J7VAM5_PIPKU
OG0005333	sp|Q6ZPD9|D19L3_HUMAN	tr|A0A7J7RL82|A0A7J7RL82_PIPKU
OG0005334	sp|Q7RTV5|PXL2C_HUMAN	tr|A0A7J7RSW8|A0A7J7RSW8_PIPKU
OG0005335	sp|Q7Z3Z2|RD3_HUMAN	tr|A0A7J7UUG0|A0A7J7UUG0_PIPKU
OG0005336	sp|Q8NBM8|PCYXL_HUMAN	tr|A0A7J7XCV6|A0A7J7XCV6_PIPKU
OG0005337	sp|Q8NCE2|MTMRE_HUMAN	tr|A0A7J7WDS2|A0A7J7WDS2_PIPKU
OG0005338	sp|Q8TC41|RN217_HUMAN	tr|A0A7J7YNV1|A0A7J7YNV1_PIPKU
OG0005339	sp|Q8TDN6|BRX1_HUMAN	tr|A0A7J7YVA8|A0A7J7YVA8_PIPKU
OG0005340	sp|Q8WUJ0|STYX_HUMAN	tr|A0A7J8B618|A0A7J8B618_PIPKU
OG0005341	sp|Q8WUY8|NAT14_HUMAN	tr|A0A7J7QV70|A0A7J7QV70_PIPKU
OG0005342	sp|Q8WVT3|TPC12_HUMAN	tr|A0A7J7R2K5|A0A7J7R2K5_PIPKU
OG0005343	sp|Q8WXI9|P66B_HUMAN	tr|A0A7J7UT16|A0A7J7UT16_PIPKU
OG0005344	sp|Q92832|NELL1_HUMAN	tr|A0A7J7X0V2|A0A7J7X0V2_PIPKU
OG0005345	sp|Q96A98|TIP39_HUMAN	tr|A0A7J7RCB6|A0A7J7RCB6_PIPKU
OG0005346	sp|Q96BT7|ALKB8_HUMAN	tr|A0A7J7WYD1|A0A7J7WYD1_PIPKU
OG0005347	sp|Q96HR8|NAF1_HUMAN	tr|A0A7J7XBI6|A0A7J7XBI6_PIPKU
OG0005348	sp|Q96SB8|SMC6_HUMAN	tr|A0A7J7VWE0|A0A7J7VWE0_PIPKU
OG0005350	sp|Q9BRP8|PYM1_HUMAN	tr|A0A7J7ZLF6|A0A7J7ZLF6_PIPKU
OG0005351	sp|Q9H628|RERGL_HUMAN	tr|A0A7J7ZLN4|A0A7J7ZLN4_PIPKU
OG0005352	sp|Q9HB21|PKHA1_HUMAN	tr|A0A7J7RGG1|A0A7J7RGG1_PIPKU
OG0005353	sp|Q9NTX5|ECHD1_HUMAN	tr|A0A7J7YL38|A0A7J7YL38_PIPKU
OG0005354	sp|Q9NVR7|TBCC1_HUMAN	tr|A0A7J8ABQ3|A0A7J8ABQ3_PIPKU
OG0005355	sp|Q9NXW9|ALKB4_HUMAN	tr|A0A7J7YWB5|A0A7J7YWB5_PIPKU
OG0005356	sp|Q9NYN1|RASLC_HUMAN	tr|A0A7J8B4P7|A0A7J8B4P7_PIPKU
OG0005357	sp|Q9NYX4|CALY_HUMAN	tr|A0A7J7VAE4|A0A7J7VAE4_PIPKU
OG0005358	sp|Q9NZD8|SPG21_HUMAN	tr|A0A7J8B4U6|A0A7J8B4U6_PIPKU
OG0005359	sp|Q9UDY2|ZO2_HUMAN	tr|A0A7J7W4P5|A0A7J7W4P5_PIPKU
OG0005360	sp|Q9UP79|ATS8_HUMAN	tr|A0A7J7UFF2|A0A7J7UFF2_PIPKU
OG0005361	sp|Q9Y2N7|HIF3A_HUMAN	tr|A0A7J7S0T1|A0A7J7S0T1_PIPKU
OG0005362	sp|Q9Y2X0|MED16_HUMAN	tr|A0A7J7XBI7|A0A7J7XBI7_PIPKU
OG0005363	sp|Q9Y547|IFT25_HUMAN	tr|A0A7J8A730|A0A7J8A730_PIPKU
OG0005364	sp|O00180|KCNK1_HUMAN	tr|A0A7J7TPU7|A0A7J7TPU7_PIPKU
OG0005365	sp|O15126|SCAM1_HUMAN	tr|A0A7J7YZZ3|A0A7J7YZZ3_PIPKU
OG0005366	sp|O95388|CCN4_HUMAN	tr|A0A7J7VLY4|A0A7J7VLY4_PIPKU
OG0005367	sp|O95727|CRTAM_HUMAN	tr|A0A7J7S6L3|A0A7J7S6L3_PIPKU
OG0005368	sp|P02730|B3AT_HUMAN	tr|A0A7J7U8X5|A0A7J7U8X5_PIPKU
OG0005369	sp|P04792|HSPB1_HUMAN	tr|A0A7J7YWK9|A0A7J7YWK9_PIPKU
OG0005370	sp|P05089|ARGI1_HUMAN	tr|A0A7J7YL30|A0A7J7YL30_PIPKU
OG0005371	sp|P16930|FAAA_HUMAN	tr|A0A7J7QV84|A0A7J7QV84_PIPKU
OG0005372	sp|P27658|CO8A1_HUMAN	tr|A0A7J8A4Z6|A0A7J8A4Z6_PIPKU
OG0005373	sp|P31270|HXA11_HUMAN	tr|A0A7J7TP76|A0A7J7TP76_PIPKU
OG0005374	sp|P40225|TPO_HUMAN	tr|A0A7J8ABK9|A0A7J8ABK9_PIPKU
OG0005375	sp|P47874|OMP_HUMAN	tr|A0A7J7X0S5|A0A7J7X0S5_PIPKU
OG0005376	sp|P51114|FXR1_HUMAN	tr|A0A7J8A6M8|A0A7J8A6M8_PIPKU
OG0005377	sp|P51610|HCFC1_HUMAN	tr|A0A7J7R4G4|A0A7J7R4G4_PIPKU
OG0005378	sp|P61009|SPCS3_HUMAN	tr|A0A7J7ZN07|A0A7J7ZN07_PIPKU
OG0005379	sp|P61244|MAX_HUMAN	tr|A0A7J8B2Y5|A0A7J8B2Y5_PIPKU
OG0005380	sp|Q00341|VIGLN_HUMAN	tr|A0A7J7XUR8|A0A7J7XUR8_PIPKU
OG0005381	sp|Q06323|PSME1_HUMAN	tr|A0A7J8B4F8|A0A7J8B4F8_PIPKU
OG0005382	sp|Q13454|TUSC3_HUMAN	tr|A0A7J7ZNJ3|A0A7J7ZNJ3_PIPKU
OG0005383	sp|Q14940|SL9A5_HUMAN	tr|A0A7J7V1F4|A0A7J7V1F4_PIPKU
OG0005384	sp|Q14CX5|MF13A_HUMAN	tr|A0A7J7VBQ9|A0A7J7VBQ9_PIPKU
OG0005385	sp|Q15784|NDF2_HUMAN	tr|A0A7J7SUR3|A0A7J7SUR3_PIPKU
OG0005386	sp|Q5TF58|IFFO2_HUMAN	tr|A0A7J8A8C1|A0A7J8A8C1_PIPKU
