Orthogroup	Homo_sapiens	Phyllostomus_discolor
OG0006073	sp|Q9UKL4|CXD2_HUMAN	tr|A0A6J2LA53|A0A6J2LA53_9CHIR
OG0006074	sp|Q9UNE7|CHIP_HUMAN	tr|A0A6J2LEU1|A0A6J2LEU1_9CHIR
OG0006075	sp|Q9Y2Z9|COQ6_HUMAN	tr|A0A6J2L3D2|A0A6J2L3D2_9CHIR
OG0006076	sp|Q9Y3B2|EXOS1_HUMAN	tr|A0A6J2LQI2|A0A6J2LQI2_9CHIR
OG0006077	sp|Q9Y466|NR2E1_HUMAN	tr|A0A6J2LFN8|A0A6J2LFN8_9CHIR
OG0006078	sp|A0A1B0GWG4|SRTM2_HUMAN	tr|A0A7E6CZ94|A0A7E6CZ94_9CHIR
OG0006079	sp|A6NI15|MSGN1_HUMAN	tr|A0A6J2LWU6|A0A6J2LWU6_9CHIR
OG0006080	sp|O15060|ZBT39_HUMAN	tr|A0A6J2N4D8|A0A6J2N4D8_9CHIR
OG0006081	sp|O15354|GPR37_HUMAN	tr|A0A6J2MQU8|A0A6J2MQU8_9CHIR
OG0006082	sp|O43399|TPD54_HUMAN	tr|A0A6J2MLE7|A0A6J2MLE7_9CHIR
OG0006083	sp|O43826|G6PT1_HUMAN	tr|A0A6J2M1C1|A0A6J2M1C1_9CHIR
OG0006084	sp|O95149|SPN1_HUMAN	tr|A0A6J2LC73|A0A6J2LC73_9CHIR
OG0006085	sp|O95567|CV031_HUMAN	tr|A0A7E6CSD8|A0A7E6CSD8_9CHIR
OG0006086	sp|O95999|BCL10_HUMAN	tr|A0A6J2LRI9|A0A6J2LRI9_9CHIR
OG0006087	sp|P01031|CO5_HUMAN	tr|A0A7E6DG83|A0A7E6DG83_9CHIR
OG0006088	sp|P01148|GON1_HUMAN	tr|A0A6J2MCN0|A0A6J2MCN0_9CHIR
OG0006089	sp|P14652|HXB2_HUMAN	tr|A0A7E6EFF7|A0A7E6EFF7_9CHIR
OG0006090	sp|P16070|CD44_HUMAN	tr|A0A7E6E233|A0A7E6E233_9CHIR
OG0006091	sp|P16109|LYAM3_HUMAN	tr|A0A7E6CWS5|A0A7E6CWS5_9CHIR
OG0006092	sp|P23588|IF4B_HUMAN	tr|A0A6J2NBA1|A0A6J2NBA1_9CHIR
OG0006093	sp|P25800|RBTN1_HUMAN	tr|A0A6J2M1E5|A0A6J2M1E5_9CHIR
OG0006094	sp|P30550|GRPR_HUMAN	tr|A0A6J2MLC7|A0A6J2MLC7_9CHIR
OG0006095	sp|P43005|EAA3_HUMAN	tr|A0A6J2MF38|A0A6J2MF38_9CHIR
OG0006096	sp|P46087|NOP2_HUMAN	tr|A0A6J2N6L4|A0A6J2N6L4_9CHIR
OG0006097	sp|P49736|MCM2_HUMAN	tr|A0A6J2MPD7|A0A6J2MPD7_9CHIR
OG0006098	sp|P62487|RPB7_HUMAN	tr|A0A6J2M0B9|A0A6J2M0B9_9CHIR
OG0006099	sp|P63215|GBG3_HUMAN	tr|A0A6J2LX84|A0A6J2LX84_9CHIR
OG0006100	sp|Q10471|GALT2_HUMAN	tr|A0A6J2N5N1|A0A6J2N5N1_9CHIR
OG0006101	sp|Q15020|SART3_HUMAN	tr|A0A6J2N1F6|A0A6J2N1F6_9CHIR
OG0006102	sp|Q16617|NKG7_HUMAN	tr|A0A6J2N7U1|A0A6J2N7U1_9CHIR
OG0006103	sp|Q4KMQ2|ANO6_HUMAN	tr|A0A7E6D7P1|A0A7E6D7P1_9CHIR
OG0006104	sp|Q5JRV8|T255A_HUMAN	tr|A0A6J2MEQ8|A0A6J2MEQ8_9CHIR
OG0006105	sp|Q5T280|CI114_HUMAN	tr|A0A6J2MPG1|A0A6J2MPG1_9CHIR
OG0006106	sp|Q68EM7|RHG17_HUMAN	tr|A0A6J2LE12|A0A6J2LE12_9CHIR
OG0006107	sp|Q6J272|F166A_HUMAN	tr|A0A6J2LAS2|A0A6J2LAS2_9CHIR
OG0006108	sp|Q6NUK4|REEP3_HUMAN	tr|A0A7E6DUV4|A0A7E6DUV4_9CHIR
OG0006109	sp|Q7L622|G2E3_HUMAN	tr|A0A6J2LA86|A0A6J2LA86_9CHIR
OG0006110	sp|Q86Y39|NDUAB_HUMAN	tr|A0A6J2MCB4|A0A6J2MCB4_9CHIR
OG0006111	sp|Q8N4J0|CARME_HUMAN	tr|A0A6J2MEA7|A0A6J2MEA7_9CHIR
OG0006112	sp|Q8N511|TM199_HUMAN	tr|A0A6J2M8M8|A0A6J2M8M8_9CHIR
OG0006113	sp|Q8ND83|SLAI1_HUMAN	tr|A0A7E6CLS3|A0A7E6CLS3_9CHIR
OG0006114	sp|Q8NE00|TM104_HUMAN	tr|A0A7E6EF13|A0A7E6EF13_9CHIR
OG0006115	sp|Q8NET6|CHSTD_HUMAN	tr|A0A6J2MJ35|A0A6J2MJ35_9CHIR
OG0006116	sp|Q8TDI8|TMC1_HUMAN	tr|A0A6J2L0R8|A0A6J2L0R8_9CHIR
OG0006117	sp|Q8TF76|HASP_HUMAN	tr|A0A6J2NIZ6|A0A6J2NIZ6_9CHIR
OG0006118	sp|Q8WV83|S35F5_HUMAN	tr|A0A7E6DKB8|A0A7E6DKB8_9CHIR
OG0006119	sp|Q8WVF1|OSCP1_HUMAN	tr|A0A6J2LNK3|A0A6J2LNK3_9CHIR
OG0006120	sp|Q8WZ55|BSND_HUMAN	tr|A0A6J2LL02|A0A6J2LL02_9CHIR
OG0006121	sp|Q96A19|C102A_HUMAN	tr|A0A6J2KWA7|A0A6J2KWA7_9CHIR
OG0006122	sp|Q96BI1|S22AI_HUMAN	tr|A0A6J2M341|A0A6J2M341_9CHIR
OG0006123	sp|Q96EL1|INKA1_HUMAN	tr|A0A6J2M135|A0A6J2M135_9CHIR
OG0006124	sp|Q96HW7|INT4_HUMAN	tr|A0A6J2LYV4|A0A6J2LYV4_9CHIR
OG0006125	sp|Q96PB8|LRC3B_HUMAN	tr|A0A6J2M7C6|A0A6J2M7C6_9CHIR
OG0006126	sp|Q9BSJ6|PIMRE_HUMAN	tr|A0A6J2NET5|A0A6J2NET5_9CHIR
OG0006127	sp|Q9BSQ5|CCM2_HUMAN	tr|A0A7E6CHH1|A0A7E6CHH1_9CHIR
OG0006128	sp|Q9BTT0|AN32E_HUMAN	tr|A0A6J2KTS8|A0A6J2KTS8_9CHIR
OG0006129	sp|Q9BWH6|RPAP1_HUMAN	tr|A0A7E6E993|A0A7E6E993_9CHIR
OG0006130	sp|Q9BX68|HINT2_HUMAN	tr|A0A7E6DFQ2|A0A7E6DFQ2_9CHIR
OG0006131	sp|Q9BYH1|SE6L1_HUMAN	tr|A0A6J2MUM3|A0A6J2MUM3_9CHIR
OG0006132	sp|Q9C0B2|CFA74_HUMAN	tr|A0A7E6DQB5|A0A7E6DQB5_9CHIR
OG0006133	sp|Q9H0I3|CC113_HUMAN	tr|A0A6J2KR97|A0A6J2KR97_9CHIR
OG0006134	sp|Q9H425|CA198_HUMAN	tr|A0A7E6D126|A0A7E6D126_9CHIR
OG0006135	sp|Q9HAB8|PPCS_HUMAN	tr|A0A7E6DRB2|A0A7E6DRB2_9CHIR
OG0006136	sp|Q9NPB6|PAR6A_HUMAN	tr|A0A6J2KQG4|A0A6J2KQG4_9CHIR
OG0006137	sp|Q9NVV4|PAPD1_HUMAN	tr|A0A6J2L699|A0A6J2L699_9CHIR
OG0006138	sp|Q9NXE8|CWC25_HUMAN	tr|A0A6J2MFM5|A0A6J2MFM5_9CHIR
OG0006139	sp|Q9NYG5|APC11_HUMAN	tr|A0A7E6EGS2|A0A7E6EGS2_9CHIR
OG0006140	sp|Q9UKA2|FBXL4_HUMAN	tr|A0A6J2LAP2|A0A6J2LAP2_9CHIR
OG0006141	sp|Q9ULL1|PKHG1_HUMAN	tr|A0A6J2LE05|A0A6J2LE05_9CHIR
OG0006142	sp|Q9UNX9|KCJ14_HUMAN	tr|A0A6J2MZS0|A0A6J2MZS0_9CHIR
OG0006143	sp|Q9Y225|RNF24_HUMAN	tr|A0A6J2MM65|A0A6J2MM65_9CHIR
OG0006144	sp|Q9Y5X3|SNX5_HUMAN	tr|A0A6J2MHF9|A0A6J2MHF9_9CHIR
OG0006145	sp|A6NDG6|PGP_HUMAN	tr|A0A6J2LS07|A0A6J2LS07_9CHIR
OG0006146	sp|O00506|STK25_HUMAN	tr|A0A7E6DHS1|A0A7E6DHS1_9CHIR
OG0006147	sp|O14569|C56D2_HUMAN	tr|A0A6J2M396|A0A6J2M396_9CHIR
OG0006148	sp|O14593|RFXK_HUMAN	tr|A0A6J2M9L1|A0A6J2M9L1_9CHIR
OG0006149	sp|O75438|NDUB1_HUMAN	tr|A0A6J2L7W9|A0A6J2L7W9_9CHIR
OG0006150	sp|O94933|SLIK3_HUMAN	tr|A0A6J2L4L4|A0A6J2L4L4_9CHIR
OG0006151	sp|P00751|CFAB_HUMAN	tr|A0A6J2LGS1|A0A6J2LGS1_9CHIR
OG0006152	sp|P11117|PPAL_HUMAN	tr|A0A6J2M0Z8|A0A6J2M0Z8_9CHIR
OG0006153	sp|P20309|ACM3_HUMAN	tr|A0A6J2N566|A0A6J2N566_9CHIR
OG0006154	sp|P21246|PTN_HUMAN	tr|A0A6J2MTF6|A0A6J2MTF6_9CHIR
OG0006155	sp|P21554|CNR1_HUMAN	tr|A0A6J2LFX4|A0A6J2LFX4_9CHIR
OG0006156	sp|P26678|PPLA_HUMAN	tr|A0A7E6DNW8|A0A7E6DNW8_9CHIR
OG0006157	sp|P27544|CERS1_HUMAN	tr|A0A6J2MDS5|A0A6J2MDS5_9CHIR
OG0006158	sp|P27701|CD82_HUMAN	tr|A0A7E6E0W1|A0A7E6E0W1_9CHIR
OG0006159	sp|P34741|SDC2_HUMAN	tr|A0A6J2NCD5|A0A6J2NCD5_9CHIR
OG0006160	sp|P52954|LBX1_HUMAN	tr|A0A6J2LPC7|A0A6J2LPC7_9CHIR
OG0006161	sp|P57087|JAM2_HUMAN	tr|A0A6J2KYG8|A0A6J2KYG8_9CHIR
OG0006162	sp|P78540|ARGI2_HUMAN	tr|A0A6J2LBZ8|A0A6J2LBZ8_9CHIR
OG0006163	sp|P78560|CRADD_HUMAN	tr|A0A7E6D5A1|A0A7E6D5A1_9CHIR
OG0006164	sp|Q13541|4EBP1_HUMAN	tr|A0A6J2MXY5|A0A6J2MXY5_9CHIR
OG0006165	sp|Q14012|KCC1A_HUMAN	tr|A0A7E6E6R5|A0A7E6E6R5_9CHIR
OG0006166	sp|Q16236|NF2L2_HUMAN	tr|A0A6J2LB69|A0A6J2LB69_9CHIR
OG0006167	sp|Q16773|KAT1_HUMAN	tr|A0A6J2M869|A0A6J2M869_9CHIR
OG0006168	sp|Q3C1V1|CK091_HUMAN	tr|A0A6J2M2B5|A0A6J2M2B5_9CHIR
OG0006169	sp|Q4VC31|MIX23_HUMAN	tr|A0A7E6D4C9|A0A7E6D4C9_9CHIR
OG0006170	sp|Q58DX5|NADL2_HUMAN	tr|A0A6J2KZ64|A0A6J2KZ64_9CHIR
OG0006171	sp|Q5DID0|UROL1_HUMAN	tr|A0A7E6D298|A0A7E6D298_9CHIR
OG0006172	sp|Q5TIE3|VW5B1_HUMAN	tr|A0A6J2LQI4|A0A6J2LQI4_9CHIR
OG0006173	sp|Q5VUE5|CA053_HUMAN	tr|A0A7E6CZ02|A0A7E6CZ02_9CHIR
OG0006174	sp|Q6IQ21|ZN770_HUMAN	tr|A0A6J2L3H0|A0A6J2L3H0_9CHIR
OG0006175	sp|Q6UY01|LRC31_HUMAN	tr|A0A6J2L0L7|A0A6J2L0L7_9CHIR
OG0006176	sp|Q70IA8|MOB3C_HUMAN	tr|A0A6J2LKL5|A0A6J2LKL5_9CHIR
OG0006177	sp|Q7Z7L9|ZSCA2_HUMAN	tr|A0A6J2KTY2|A0A6J2KTY2_9CHIR
OG0006178	sp|Q8IXK2|GLT12_HUMAN	tr|A0A6J2KVT0|A0A6J2KVT0_9CHIR
OG0006179	sp|Q8N143|BCL6B_HUMAN	tr|A0A6J2NCV3|A0A6J2NCV3_9CHIR
OG0006180	sp|Q8N1A6|CD033_HUMAN	tr|A0A6J2ME42|A0A6J2ME42_9CHIR
OG0006181	sp|Q8N1E6|FXL14_HUMAN	tr|A0A7E6D510|A0A7E6D510_9CHIR
OG0006182	sp|Q8N443|RIBC1_HUMAN	tr|A0A6J2MLA8|A0A6J2MLA8_9CHIR
OG0006183	sp|Q8N5S1|S2541_HUMAN	tr|A0A6J2MEJ6|A0A6J2MEJ6_9CHIR
OG0006184	sp|Q8N699|MYCT1_HUMAN	tr|A0A6J2LJU9|A0A6J2LJU9_9CHIR
OG0006185	sp|Q8NEV9|IL27A_HUMAN	tr|A0A6J2MSE4|A0A6J2MSE4_9CHIR
OG0006186	sp|Q8TB61|S35B2_HUMAN	tr|A0A6J2LDV6|A0A6J2LDV6_9CHIR
OG0006187	sp|Q8TEA7|TBCK_HUMAN	tr|A0A6J2L758|A0A6J2L758_9CHIR
OG0006188	sp|Q8WVV4|POF1B_HUMAN	tr|A0A6J2MH83|A0A6J2MH83_9CHIR
OG0006189	sp|Q8WWF5|ZNRF4_HUMAN	tr|A0A6J2M9Z0|A0A6J2M9Z0_9CHIR
OG0006190	sp|Q8WXD5|GEMI6_HUMAN	tr|A0A6J2LWE5|A0A6J2LWE5_9CHIR
OG0006191	sp|Q92585|MAML1_HUMAN	tr|A0A7E6CTY1|A0A7E6CTY1_9CHIR
OG0006192	sp|Q92750|TAF4B_HUMAN	tr|A0A6J2MKD3|A0A6J2MKD3_9CHIR
OG0006193	sp|Q969F0|FATE1_HUMAN	tr|A0A7E6D3X6|A0A7E6D3X6_9CHIR
OG0006194	sp|Q969G2|LHX4_HUMAN	tr|A0A6J2N321|A0A6J2N321_9CHIR
OG0006195	sp|Q96CD0|FBXL8_HUMAN	tr|A0A6J2KX03|A0A6J2KX03_9CHIR
OG0006196	sp|Q96PZ0|PUS7_HUMAN	tr|A0A6J2MP70|A0A6J2MP70_9CHIR
OG0006197	sp|Q96S38|KS6C1_HUMAN	tr|A0A6J2N3W6|A0A6J2N3W6_9CHIR
OG0006198	sp|Q9BRP7|FDXA1_HUMAN	tr|A0A6J2M4R0|A0A6J2M4R0_9CHIR
OG0006199	sp|Q9BZV3|IMPG2_HUMAN	tr|A0A7E6D3L8|A0A7E6D3L8_9CHIR
OG0006200	sp|Q9H0E3|SP130_HUMAN	tr|A0A6J2LA96|A0A6J2LA96_9CHIR
OG0006201	sp|Q9H1K0|RBNS5_HUMAN	tr|A0A6J2M7K1|A0A6J2M7K1_9CHIR
OG0006202	sp|Q9H6Y5|MAGIX_HUMAN	tr|A0A7E6D3K4|A0A7E6D3K4_9CHIR
OG0006203	sp|Q9HBX8|LGR6_HUMAN	tr|A0A6J2NAE0|A0A6J2NAE0_9CHIR
OG0006204	sp|Q9NQX7|ITM2C_HUMAN	tr|A0A6J2LHX2|A0A6J2LHX2_9CHIR
OG0006205	sp|Q9NTG7|SIR3_HUMAN	tr|A0A7E6E386|A0A7E6E386_9CHIR
OG0006206	sp|Q9NVU0|RPC5_HUMAN	tr|A0A6J2LQW6|A0A6J2LQW6_9CHIR
OG0006207	sp|Q9P299|COPZ2_HUMAN	tr|A0A7E6EDP6|A0A7E6EDP6_9CHIR
OG0006208	sp|Q9UBC0|HNF6_HUMAN	tr|A0A7E6EE79|A0A7E6EE79_9CHIR
OG0006209	sp|Q9UHC1|MLH3_HUMAN	tr|A0A7E6CPZ6|A0A7E6CPZ6_9CHIR
OG0006210	sp|Q9Y223|GLCNE_HUMAN	tr|A0A7E6DFL5|A0A7E6DFL5_9CHIR
OG0006211	sp|Q9Y2W6|TDRKH_HUMAN	tr|A0A7E6CXJ3|A0A7E6CXJ3_9CHIR
OG0006212	sp|Q9Y3P4|RHBD3_HUMAN	tr|A0A6J2MZQ8|A0A6J2MZQ8_9CHIR
OG0006213	sp|Q9Y4C4|MFHA1_HUMAN	tr|A0A6J2MS24|A0A6J2MS24_9CHIR
OG0006214	sp|Q9Y5K1|SPO11_HUMAN	tr|A0A6J2MS58|A0A6J2MS58_9CHIR
OG0006215	sp|A2AJT9|BCLA3_HUMAN	tr|A0A7E6D037|A0A7E6D037_9CHIR
OG0006216	sp|A8MYP8|ODF3B_HUMAN	tr|A0A6J2NGV4|A0A6J2NGV4_9CHIR
OG0006217	sp|O00258|GET1_HUMAN	tr|A0A7E6D234|A0A7E6D234_9CHIR
OG0006218	sp|O14492|SH2B2_HUMAN	tr|A0A6J2LYH8|A0A6J2LYH8_9CHIR
OG0006219	sp|O15440|MRP5_HUMAN	tr|A0A6J2KYN3|A0A6J2KYN3_9CHIR
OG0006220	sp|O43402|EMC8_HUMAN	tr|A0A6J2KQ45|A0A6J2KQ45_9CHIR
OG0006221	sp|O43586|PPIP1_HUMAN	tr|A0A7E6DW40|A0A7E6DW40_9CHIR
OG0006222	sp|O75151|PHF2_HUMAN	tr|A0A7E6DE89|A0A7E6DE89_9CHIR
OG0006223	sp|O75493|CAH11_HUMAN	tr|A0A7E6CQK8|A0A7E6CQK8_9CHIR
OG0006224	sp|O95372|LYPA2_HUMAN	tr|A0A6J2LK10|A0A6J2LK10_9CHIR
OG0006225	sp|P01584|IL1B_HUMAN	tr|A0A7E6DY73|A0A7E6DY73_9CHIR
OG0006226	sp|P07108|ACBP_HUMAN	tr|A0A6J2N9Y7|A0A6J2N9Y7_9CHIR
OG0006227	sp|P09936|UCHL1_HUMAN	tr|A0A6J2L4Q9|A0A6J2L4Q9_9CHIR
OG0006228	sp|P21815|SIAL_HUMAN	tr|A0A6J2L9V4|A0A6J2L9V4_9CHIR
OG0006229	sp|P48357|LEPR_HUMAN	tr|A0A6J2LQN9|A0A6J2LQN9_9CHIR
OG0006230	sp|P48549|KCNJ3_HUMAN	tr|A0A6J2LLN4|A0A6J2LLN4_9CHIR
OG0006231	sp|P49327|FAS_HUMAN	tr|A0A6J2M6K7|A0A6J2M6K7_9CHIR
OG0006232	sp|P50549|ETV1_HUMAN	tr|A0A7E6CHK5|A0A7E6CHK5_9CHIR
OG0006233	sp|P50607|TUB_HUMAN	tr|A0A7E6E1B8|A0A7E6E1B8_9CHIR
OG0006234	sp|P59827|BPIB4_HUMAN	tr|A0A7E6CFR6|A0A7E6CFR6_9CHIR
OG0006235	sp|P82914|RT15_HUMAN	tr|A0A6J2LQP1|A0A6J2LQP1_9CHIR
OG0006236	sp|Q01638|ILRL1_HUMAN	tr|A0A6J2LXY4|A0A6J2LXY4_9CHIR
OG0006237	sp|Q0GE19|NTCP7_HUMAN	tr|A0A6J2MHN4|A0A6J2MHN4_9CHIR
OG0006238	sp|Q15126|PMVK_HUMAN	tr|A0A6J2KZ62|A0A6J2KZ62_9CHIR
OG0006239	sp|Q15645|PCH2_HUMAN	tr|A0A6J2LVW5|A0A6J2LVW5_9CHIR
OG0006240	sp|Q15697|ZN174_HUMAN	tr|A0A6J2LHI6|A0A6J2LHI6_9CHIR
OG0006241	sp|Q15746|MYLK_HUMAN	tr|A0A7E6D4C4|A0A7E6D4C4_9CHIR
OG0006242	sp|Q16445|GBRA6_HUMAN	tr|A0A6J2MTA7|A0A6J2MTA7_9CHIR
OG0006243	sp|Q16620|NTRK2_HUMAN	tr|A0A6J2L3P6|A0A6J2L3P6_9CHIR
OG0006244	sp|Q49AG3|ZBED5_HUMAN	tr|A0A6J2M4G5|A0A6J2M4G5_9CHIR
OG0006245	sp|Q4VC12|MSS51_HUMAN	tr|A0A6J2LN47|A0A6J2LN47_9CHIR
OG0006246	sp|Q5SWA1|PR15B_HUMAN	tr|A0A6J2N890|A0A6J2N890_9CHIR
OG0006247	sp|Q5T1M5|FKB15_HUMAN	tr|A0A6J2L0M5|A0A6J2L0M5_9CHIR
OG0006248	sp|Q6NXE6|ARMC6_HUMAN	tr|A0A6J2M910|A0A6J2M910_9CHIR
OG0006249	sp|Q7Z3B3|KANL1_HUMAN	tr|A0A6J2MEU1|A0A6J2MEU1_9CHIR
OG0006250	sp|Q86TL2|STIMA_HUMAN	tr|A0A6J2M4Z7|A0A6J2M4Z7_9CHIR
OG0006251	sp|Q86TS9|RM52_HUMAN	tr|A0A6J2L4G6|A0A6J2L4G6_9CHIR
OG0006252	sp|Q86Y56|DAAF5_HUMAN	tr|A0A6J2MWP2|A0A6J2MWP2_9CHIR
OG0006253	sp|Q8IUM7|NPAS4_HUMAN	tr|A0A6J2M0I5|A0A6J2M0I5_9CHIR
OG0006254	sp|Q8IUX7|AEBP1_HUMAN	tr|A0A6J2KX53|A0A6J2KX53_9CHIR
OG0006255	sp|Q8IYX8|CE57L_HUMAN	tr|A0A6J2LJC5|A0A6J2LJC5_9CHIR
OG0006256	sp|Q8IZ41|RASEF_HUMAN	tr|A0A6J2N3W3|A0A6J2N3W3_9CHIR
OG0006257	sp|Q8N2M4|TM86A_HUMAN	tr|A0A6J2LX05|A0A6J2LX05_9CHIR
OG0006258	sp|Q8N4Q0|PTGR3_HUMAN	tr|A0A6J2ML94|A0A6J2ML94_9CHIR
OG0006259	sp|Q8NG66|NEK11_HUMAN	tr|A0A7E6E5D3|A0A7E6E5D3_9CHIR
OG0006260	sp|Q8TCU4|ALMS1_HUMAN	tr|A0A7E6DXT5|A0A7E6DXT5_9CHIR
OG0006261	sp|Q8TE49|OTU7A_HUMAN	tr|A0A7E6CPD4|A0A7E6CPD4_9CHIR
OG0006262	sp|Q8TEH3|DEN1A_HUMAN	tr|A0A6J2N204|A0A6J2N204_9CHIR
OG0006263	sp|Q92839|HYAS1_HUMAN	tr|A0A6J2N158|A0A6J2N158_9CHIR
OG0006264	sp|Q96AV8|E2F7_HUMAN	tr|A0A6J2NB00|A0A6J2NB00_9CHIR
OG0006265	sp|Q96FZ2|HMCES_HUMAN	tr|A0A7E6CED9|A0A7E6CED9_9CHIR
OG0006266	sp|Q96HH6|TMM19_HUMAN	tr|A0A6J2NFN5|A0A6J2NFN5_9CHIR
OG0006267	sp|Q96JB6|LOXL4_HUMAN	tr|A0A6J2LMF4|A0A6J2LMF4_9CHIR
OG0006268	sp|Q96JH8|RADIL_HUMAN	tr|A0A7E6CUF6|A0A7E6CUF6_9CHIR
OG0006269	sp|Q96LR7|CB050_HUMAN	tr|A0A6J2LWH3|A0A6J2LWH3_9CHIR
OG0006270	sp|Q96PN7|TREF1_HUMAN	tr|A0A7E6DPL1|A0A7E6DPL1_9CHIR
OG0006271	sp|Q96SF7|TBX15_HUMAN	tr|A0A6J2KZR4|A0A6J2KZR4_9CHIR
OG0006272	sp|Q9BTL4|IER2_HUMAN	tr|A0A6J2MDU9|A0A6J2MDU9_9CHIR
OG0006273	sp|Q9BX40|LS14B_HUMAN	tr|A0A7E6CI38|A0A7E6CI38_9CHIR
OG0006274	sp|Q9BXA5|SUCR1_HUMAN	tr|A0A6J2KZK6|A0A6J2KZK6_9CHIR
OG0006275	sp|Q9BXT2|CCG6_HUMAN	tr|A0A6J2N8Q6|A0A6J2N8Q6_9CHIR
OG0006276	sp|Q9H2V7|SPNS1_HUMAN	tr|A0A6J2MKS0|A0A6J2MKS0_9CHIR
OG0006277	sp|Q9H756|LRC19_HUMAN	tr|A0A6J2M060|A0A6J2M060_9CHIR
OG0006278	sp|Q9HA65|TBC17_HUMAN	tr|A0A6J2N6N7|A0A6J2N6N7_9CHIR
OG0006279	sp|Q9P278|FNIP2_HUMAN	tr|A0A6J2M728|A0A6J2M728_9CHIR
OG0006280	sp|Q9UFF9|CNOT8_HUMAN	tr|A0A6J2N0M9|A0A6J2N0M9_9CHIR
OG0006281	sp|Q9UI10|EI2BD_HUMAN	tr|A0A6J2M016|A0A6J2M016_9CHIR
OG0006282	sp|Q9UI95|MD2L2_HUMAN	tr|A0A6J2LLU9|A0A6J2LLU9_9CHIR
OG0006283	sp|Q9UJX4|APC5_HUMAN	tr|A0A6J2MUX8|A0A6J2MUX8_9CHIR
OG0006284	sp|Q9Y5V3|MAGD1_HUMAN	tr|A0A6J2MFK3|A0A6J2MFK3_9CHIR
OG0006285	sp|A1Z1Q3|MACD2_HUMAN	tr|A0A7E6CGV0|A0A7E6CGV0_9CHIR
OG0006286	sp|A4D0T7|SIM30_HUMAN	tr|A0A7E6CIC3|A0A7E6CIC3_9CHIR
OG0006287	sp|A5PLL7|PDES1_HUMAN	tr|A0A6J2MJT7|A0A6J2MJT7_9CHIR
OG0006288	sp|O00232|PSD12_HUMAN	tr|A0A6J2M6V3|A0A6J2M6V3_9CHIR
OG0006289	sp|O00628|PEX7_HUMAN	tr|A0A6J2LII7|A0A6J2LII7_9CHIR
OG0006290	sp|O14548|COX7R_HUMAN	tr|A0A6J2M0M2|A0A6J2M0M2_9CHIR
OG0006291	sp|O14981|BTAF1_HUMAN	tr|A0A6J2LQR3|A0A6J2LQR3_9CHIR
OG0006292	sp|O43156|TTI1_HUMAN	tr|A0A7E6CG12|A0A7E6CG12_9CHIR
OG0006293	sp|O43439|MTG8R_HUMAN	tr|A0A6J2MLF4|A0A6J2MLF4_9CHIR
OG0006294	sp|O75323|NIPS2_HUMAN	tr|A0A6J2M6Z2|A0A6J2M6Z2_9CHIR
OG0006295	sp|O75541|ZN821_HUMAN	tr|A0A6J2KQR1|A0A6J2KQR1_9CHIR
OG0006296	sp|O75631|UPK3A_HUMAN	tr|A0A6J2N9C0|A0A6J2N9C0_9CHIR
OG0006297	sp|O94759|TRPM2_HUMAN	tr|A0A6J2L5S5|A0A6J2L5S5_9CHIR
OG0006298	sp|O94819|KBTBB_HUMAN	tr|A0A6J2MXH6|A0A6J2MXH6_9CHIR
OG0006299	sp|O95377|CXB5_HUMAN	tr|A0A6J2LTU1|A0A6J2LTU1_9CHIR
OG0006300	sp|O95460|MATN4_HUMAN	tr|A0A6J2MJ87|A0A6J2MJ87_9CHIR
OG0006301	sp|P01579|IFNG_HUMAN	tr|A0A6J2NH43|A0A6J2NH43_9CHIR
OG0006302	sp|P05452|TETN_HUMAN	tr|A0A6J2M854|A0A6J2M854_9CHIR
OG0006303	sp|P0CB38|PAB4L_HUMAN	tr|A0A6J2MHR9|A0A6J2MHR9_9CHIR
OG0006304	sp|P10646|TFPI1_HUMAN	tr|A0A7E6DJ37|A0A7E6DJ37_9CHIR
OG0006305	sp|P26368|U2AF2_HUMAN	tr|A0A7E6CQF5|A0A7E6CQF5_9CHIR
OG0006306	sp|P28358|HXD10_HUMAN	tr|A0A6J2LFR4|A0A6J2LFR4_9CHIR
OG0006307	sp|P35232|PHB1_HUMAN	tr|A0A6J2MH05|A0A6J2MH05_9CHIR
OG0006308	sp|P36915|GNL1_HUMAN	tr|A0A6J2LGU4|A0A6J2LGU4_9CHIR
OG0006309	sp|P51957|NEK4_HUMAN	tr|A0A6J2M7R2|A0A6J2M7R2_9CHIR
OG0006310	sp|P62877|RBX1_HUMAN	tr|A0A6J2NE05|A0A6J2NE05_9CHIR
OG0006311	sp|Q14392|LRC32_HUMAN	tr|A0A7E6E0Q1|A0A7E6E0Q1_9CHIR
OG0006312	sp|Q14974|IMB1_HUMAN	tr|A0A6J2M818|A0A6J2M818_9CHIR
OG0006313	sp|Q15029|U5S1_HUMAN	tr|A0A6J2MDI5|A0A6J2MDI5_9CHIR
OG0006314	sp|Q4KWH8|PLCH1_HUMAN	tr|A0A6J2KZ91|A0A6J2KZ91_9CHIR
OG0006315	sp|Q569H4|LARGN_HUMAN	tr|A0A6J2MZK1|A0A6J2MZK1_9CHIR
OG0006316	sp|Q5R3F8|PPR29_HUMAN	tr|A0A6J2NFD1|A0A6J2NFD1_9CHIR
OG0006317	sp|Q5T7B8|KIF24_HUMAN	tr|A0A6J2N828|A0A6J2N828_9CHIR
