Orthogroup	Homo_sapiens	Marmota_monax
OG0006349	sp|Q10587|TEF_HUMAN	tr|A0A5E4AKJ2|A0A5E4AKJ2_MARMO
OG0006350	sp|Q13099|IFT88_HUMAN	tr|A0A5E4CI66|A0A5E4CI66_MARMO
OG0006351	sp|Q13190|STX5_HUMAN	tr|A0A5E4AYV8|A0A5E4AYV8_MARMO
OG0006352	sp|Q14117|DPYS_HUMAN	tr|A0A5E4A3G8|A0A5E4A3G8_MARMO
OG0006353	sp|Q1X8D7|LRC36_HUMAN	tr|A0A5E4AI76|A0A5E4AI76_MARMO
OG0006354	sp|Q52MB2|CC184_HUMAN	tr|A0A5E4C3L8|A0A5E4C3L8_MARMO
OG0006355	sp|Q5JTD0|TJAP1_HUMAN	tr|A0A5E4A7L1|A0A5E4A7L1_MARMO
OG0006356	sp|Q5JU69|TOR2A_HUMAN	tr|A0A5E4AP96|A0A5E4AP96_MARMO
OG0006357	sp|Q5NUL3|FFAR4_HUMAN	tr|A0A5E4BYS0|A0A5E4BYS0_MARMO
OG0006358	sp|Q5SW24|DACT2_HUMAN	tr|A0A5E4CQB8|A0A5E4CQB8_MARMO
OG0006359	sp|Q5VWI1|TCRGL_HUMAN	tr|A0A5E4C1T9|A0A5E4C1T9_MARMO
OG0006360	sp|Q6AI39|BICRL_HUMAN	tr|A0A5E4A7P6|A0A5E4A7P6_MARMO
OG0006361	sp|Q6PI77|BHLH9_HUMAN	tr|A0A5E4CDY4|A0A5E4CDY4_MARMO
OG0006362	sp|Q6UWD8|CP054_HUMAN	tr|A0A5E4C763|A0A5E4C763_MARMO
OG0006363	sp|Q6WKZ4|RFIP1_HUMAN	tr|A0A5E4ATX6|A0A5E4ATX6_MARMO
OG0006364	sp|Q6ZRK6|CCD73_HUMAN	tr|A0A5E4AQB6|A0A5E4AQB6_MARMO
OG0006365	sp|Q8IUW5|RELL1_HUMAN	tr|A0A5E4APB5|A0A5E4APB5_MARMO
OG0006366	sp|Q8IZC6|CORA1_HUMAN	tr|A0A5E4BG61|A0A5E4BG61_MARMO
OG0006367	sp|Q8N6N7|ACBD7_HUMAN	tr|A0A5E4B3Q7|A0A5E4B3Q7_MARMO
OG0006368	sp|Q8N6P7|I22R1_HUMAN	tr|A0A5E4BK12|A0A5E4BK12_MARMO
OG0006369	sp|Q8N8Z6|DCBD1_HUMAN	tr|A0A5E4C2X7|A0A5E4C2X7_MARMO
OG0006370	sp|Q8N9Y4|F181A_HUMAN	tr|A0A5E4BY40|A0A5E4BY40_MARMO
OG0006371	sp|Q8ND61|CC020_HUMAN	tr|A0A5E4CVG2|A0A5E4CVG2_MARMO
OG0006372	sp|Q8NFZ8|CADM4_HUMAN	tr|A0A5E4ACR5|A0A5E4ACR5_MARMO
OG0006373	sp|Q8TDF5|NETO1_HUMAN	tr|A0A5E4A4F3|A0A5E4A4F3_MARMO
OG0006374	sp|Q92994|TF3B_HUMAN	tr|A0A5E4CI57|A0A5E4CI57_MARMO
OG0006375	sp|Q93015|NAA80_HUMAN	tr|A0A5E4B538|A0A5E4B538_MARMO
OG0006376	sp|Q969G6|RIFK_HUMAN	tr|A0A5E4CER8|A0A5E4CER8_MARMO
OG0006377	sp|Q96E40|SACA9_HUMAN	tr|A0A5E4BKG8|A0A5E4BKG8_MARMO
OG0006378	sp|Q96EV2|RBM33_HUMAN	tr|A0A5E4D5E5|A0A5E4D5E5_MARMO
OG0006379	sp|Q96FF9|CDCA5_HUMAN	tr|A0A5E4A161|A0A5E4A161_MARMO
OG0006380	sp|Q96FX7|TRM61_HUMAN	tr|A0A5E4CBN1|A0A5E4CBN1_MARMO
OG0006381	sp|Q96I82|KAZD1_HUMAN	tr|A0A5E4BB36|A0A5E4BB36_MARMO
OG0006382	sp|Q99986|VRK1_HUMAN	tr|A0A5E4B7A4|A0A5E4B7A4_MARMO
OG0006383	sp|Q9BX73|TM2D2_HUMAN	tr|A0A5E4AST9|A0A5E4AST9_MARMO
OG0006385	sp|Q9BYD9|ACTT3_HUMAN	tr|A0A5E4DAX1|A0A5E4DAX1_MARMO
OG0006386	sp|Q9H2A7|CXL16_HUMAN	tr|A0A5E4CZY9|A0A5E4CZY9_MARMO
OG0006387	sp|Q9H4I3|TRABD_HUMAN	tr|A0A5E4CHM2|A0A5E4CHM2_MARMO
OG0006388	sp|Q9HC73|CRLF2_HUMAN	tr|A0A5E4CXB0|A0A5E4CXB0_MARMO
OG0006389	sp|Q9NNW5|WDR6_HUMAN	tr|A0A5E4B262|A0A5E4B262_MARMO
OG0006390	sp|Q9NVE4|CCD87_HUMAN	tr|A0A5E4A351|A0A5E4A351_MARMO
OG0006391	sp|Q9NX07|TSAP1_HUMAN	tr|A0A5E4AE97|A0A5E4AE97_MARMO
OG0006392	sp|Q9Y6Y9|LY96_HUMAN	tr|A0A5E4B4E5|A0A5E4B4E5_MARMO
OG0006393	sp|A0A1B0GVG4|CC194_HUMAN	tr|A0A5E4BWU9|A0A5E4BWU9_MARMO
OG0006394	sp|A2RUB6|CCD66_HUMAN	tr|A0A5E4B4T0|A0A5E4B4T0_MARMO
OG0006395	sp|A4IF30|S35F4_HUMAN	tr|A0A5E4C0Z3|A0A5E4C0Z3_MARMO
OG0006396	sp|A6NGE7|URAD_HUMAN	tr|A0A5E4AMA7|A0A5E4AMA7_MARMO
OG0006397	sp|A8MYZ6|FOXO6_HUMAN	tr|A0A5E4BMH8|A0A5E4BMH8_MARMO
OG0006398	sp|K9M1U5|IFNL4_HUMAN	tr|A0A5E4AGZ0|A0A5E4AGZ0_MARMO
OG0006399	sp|O15355|PPM1G_HUMAN	tr|A0A5E4A963|A0A5E4A963_MARMO
OG0006400	sp|O60882|MMP20_HUMAN	tr|A0A5E4C4G0|A0A5E4C4G0_MARMO
OG0006401	sp|O95841|ANGL1_HUMAN	tr|A0A5E4BS66|A0A5E4BS66_MARMO
OG0006402	sp|P02765|FETUA_HUMAN	tr|A0A5E4BBT2|A0A5E4BBT2_MARMO
OG0006403	sp|P13639|EF2_HUMAN	tr|A0A5E4BW38|A0A5E4BW38_MARMO
OG0006404	sp|P13805|TNNT1_HUMAN	tr|A0A5E4CE02|A0A5E4CE02_MARMO
OG0006405	sp|P20265|PO3F2_HUMAN	tr|A0A5E4BKN1|A0A5E4BKN1_MARMO
OG0006406	sp|P22681|CBL_HUMAN	tr|A0A5E4A2Q7|A0A5E4A2Q7_MARMO
OG0006407	sp|P23378|GCSP_HUMAN	tr|A0A5E4AWQ0|A0A5E4AWQ0_MARMO
OG0006408	sp|P35227|PCGF2_HUMAN	tr|A0A5E4ADB3|A0A5E4ADB3_MARMO
OG0006410	sp|P48637|GSHB_HUMAN	tr|A0A5E4C7C8|A0A5E4C7C8_MARMO
OG0006411	sp|P49591|SYSC_HUMAN	tr|A0A5E4CSV9|A0A5E4CSV9_MARMO
OG0006412	sp|P60604|UB2G2_HUMAN	tr|A0A5E4CPC7|A0A5E4CPC7_MARMO
OG0006413	sp|Q13232|NDK3_HUMAN	tr|A0A5E4AWM4|A0A5E4AWM4_MARMO
OG0006414	sp|Q13516|OLIG2_HUMAN	tr|A0A5E4BMM5|A0A5E4BMM5_MARMO
OG0006415	sp|Q14232|EI2BA_HUMAN	tr|A0A5E4AKB0|A0A5E4AKB0_MARMO
OG0006416	sp|Q49MI3|CERKL_HUMAN	tr|A0A5E4CUA2|A0A5E4CUA2_MARMO
OG0006417	sp|Q52LD8|RFTN2_HUMAN	tr|A0A5E4D1C8|A0A5E4D1C8_MARMO
OG0006418	sp|Q5XUX1|FBXW9_HUMAN	tr|A0A5E4AAB0|A0A5E4AAB0_MARMO
OG0006419	sp|Q6ZTR7|CBAR2_HUMAN	tr|A0A5E4A2Q1|A0A5E4A2Q1_MARMO
OG0006420	sp|Q7Z6I6|RHG30_HUMAN	tr|A0A5E4CLM2|A0A5E4CLM2_MARMO
OG0006421	sp|Q86UA6|RIP_HUMAN	tr|A0A5E4AQH3|A0A5E4AQH3_MARMO
OG0006422	sp|Q86UD3|MARH3_HUMAN	tr|A0A5E4CRW1|A0A5E4CRW1_MARMO
OG0006423	sp|Q8IUB2|WFDC3_HUMAN	tr|A0A5E4BB27|A0A5E4BB27_MARMO
OG0006424	sp|Q8IV45|UN5CL_HUMAN	tr|A0A5E4A9F3|A0A5E4A9F3_MARMO
OG0006425	sp|Q8IZE3|PACE1_HUMAN	tr|A0A5E4AII5|A0A5E4AII5_MARMO
OG0006426	sp|Q8N8F7|LSME1_HUMAN	tr|A0A5E4BCD5|A0A5E4BCD5_MARMO
OG0006427	sp|Q8NCL4|GALT6_HUMAN	tr|A0A5E4A958|A0A5E4A958_MARMO
OG0006428	sp|Q8TAA9|VANG1_HUMAN	tr|A0A5E4ATU4|A0A5E4ATU4_MARMO
OG0006429	sp|Q8TDN1|KCNG4_HUMAN	tr|A0A5E4A2E6|A0A5E4A2E6_MARMO
OG0006430	sp|Q92874|DNSL2_HUMAN	tr|A0A5E4BZV9|A0A5E4BZV9_MARMO
OG0006431	sp|Q92882|OSTF1_HUMAN	tr|A0A5E4A6C3|A0A5E4A6C3_MARMO
OG0006432	sp|Q96QB1|RHG07_HUMAN	tr|A0A5E4BPC0|A0A5E4BPC0_MARMO
OG0006433	sp|Q9BRT2|UQCC2_HUMAN	tr|A0A5E4BSG8|A0A5E4BSG8_MARMO
OG0006434	sp|Q9BRX5|PSF3_HUMAN	tr|A0A5E4A570|A0A5E4A570_MARMO
OG0006435	sp|Q9BX63|FANCJ_HUMAN	tr|A0A5E4BWY8|A0A5E4BWY8_MARMO
OG0006436	sp|Q9BYF1|ACE2_HUMAN	tr|A0A5E4ALA4|A0A5E4ALA4_MARMO
OG0006437	sp|Q9H0F7|ARL6_HUMAN	tr|A0A5E4D6X4|A0A5E4D6X4_MARMO
OG0006438	sp|Q9H2Z4|NKX24_HUMAN	tr|A0A5E4B4X6|A0A5E4B4X6_MARMO
OG0006439	sp|Q9H7P9|PKHG2_HUMAN	tr|A0A5E4AFR3|A0A5E4AFR3_MARMO
OG0006440	sp|Q9Y230|RUVB2_HUMAN	tr|A0A5E4BBH0|A0A5E4BBH0_MARMO
OG0006441	sp|Q9Y2Q5|LTOR2_HUMAN	tr|A0A5E4A780|A0A5E4A780_MARMO
OG0006442	sp|Q9Y305|ACOT9_HUMAN	tr|A0A5E4CLM8|A0A5E4CLM8_MARMO
OG0006443	sp|A1A5C7|S22AN_HUMAN	tr|A0A5E4AKY6|A0A5E4AKY6_MARMO
OG0006444	sp|A1E959|ODAM_HUMAN	tr|A0A5E4CL09|A0A5E4CL09_MARMO
OG0006445	sp|B0YJ81|HACD1_HUMAN	tr|A0A5E4BTD0|A0A5E4BTD0_MARMO
OG0006446	sp|O00291|HIP1_HUMAN	tr|A0A5E4AGM2|A0A5E4AGM2_MARMO
OG0006447	sp|O00559|RCAS1_HUMAN	tr|A0A5E4DAH5|A0A5E4DAH5_MARMO
OG0006448	sp|O60894|RAMP1_HUMAN	tr|A0A5E4CAV8|A0A5E4CAV8_MARMO
OG0006449	sp|O95153|RIMB1_HUMAN	tr|A0A5E4B9F3|A0A5E4B9F3_MARMO
OG0006450	sp|O95571|ETHE1_HUMAN	tr|A0A5E4ACH6|A0A5E4ACH6_MARMO
OG0006451	sp|P01225|FSHB_HUMAN	tr|A0A5E4B0U5|A0A5E4B0U5_MARMO
OG0006452	sp|P04628|WNT1_HUMAN	tr|A0A5E4BSD0|A0A5E4BSD0_MARMO
OG0006453	sp|P06865|HEXA_HUMAN	tr|A0A5E4BH98|A0A5E4BH98_MARMO
OG0006454	sp|P13942|COBA2_HUMAN	tr|A0A5E4BSE4|A0A5E4BSE4_MARMO
OG0006455	sp|P14868|SYDC_HUMAN	tr|A0A5E4BJT4|A0A5E4BJT4_MARMO
OG0006456	sp|P17027|ZNF23_HUMAN	tr|A0A5E4A6P8|A0A5E4A6P8_MARMO
OG0006457	sp|P23284|PPIB_HUMAN	tr|A0A5E4B3J1|A0A5E4B3J1_MARMO
OG0006458	sp|P25311|ZA2G_HUMAN	tr|A0A5E4BMQ9|A0A5E4BMQ9_MARMO
OG0006459	sp|P35716|SOX11_HUMAN	tr|A0A5E4AGS2|A0A5E4AGS2_MARMO
OG0006460	sp|P46092|CCR10_HUMAN	tr|A0A5E4B8T8|A0A5E4B8T8_MARMO
OG0006461	sp|P54687|BCAT1_HUMAN	tr|A0A5E4CEQ4|A0A5E4CEQ4_MARMO
OG0006462	sp|P55318|FOXA3_HUMAN	tr|A0A5E4BL80|A0A5E4BL80_MARMO
OG0006463	sp|P62854|RS26_HUMAN	tr|A0A5E4AVC0|A0A5E4AVC0_MARMO
OG0006464	sp|P81408|EREP3_HUMAN	tr|A0A5E4A761|A0A5E4A761_MARMO
OG0006465	sp|Q0P670|SPEM2_HUMAN	tr|A0A5E4BAW1|A0A5E4BAW1_MARMO
OG0006466	sp|Q14807|KIF22_HUMAN	tr|A0A5E4C4J8|A0A5E4C4J8_MARMO
OG0006467	sp|Q15428|SF3A2_HUMAN	tr|A0A5E4BIC4|A0A5E4BIC4_MARMO
OG0006468	sp|Q15555|MARE2_HUMAN	tr|A0A5E4CMK9|A0A5E4CMK9_MARMO
OG0006469	sp|Q5RHP9|ERIC3_HUMAN	tr|A0A5E4CUQ4|A0A5E4CUQ4_MARMO
OG0006470	sp|Q5T2L2|AKCL1_HUMAN	tr|A0A5E4DE82|A0A5E4DE82_MARMO
OG0006471	sp|Q5TEU4|NDUF5_HUMAN	tr|A0A5E4C4I6|A0A5E4C4I6_MARMO
OG0006472	sp|Q5VXT5|SYPL2_HUMAN	tr|A0A5E4BIE2|A0A5E4BIE2_MARMO
OG0006473	sp|Q66K41|Z385C_HUMAN	tr|A0A5E4D3P6|A0A5E4D3P6_MARMO
OG0006474	sp|Q6P4H8|ACKMT_HUMAN	tr|A0A5E4B7V0|A0A5E4B7V0_MARMO
OG0006475	sp|Q6P9F5|TRI40_HUMAN	tr|A0A5E4CAQ4|A0A5E4CAQ4_MARMO
OG0006476	sp|Q6PK18|OGFD3_HUMAN	tr|A0A5E4BPS4|A0A5E4BPS4_MARMO
OG0006477	sp|Q8IVL5|P3H2_HUMAN	tr|A0A5E4AGN0|A0A5E4AGN0_MARMO
OG0006478	sp|Q8N474|SFRP1_HUMAN	tr|A0A5E4BYM8|A0A5E4BYM8_MARMO
OG0006479	sp|Q8N4S7|PAQR4_HUMAN	tr|A0A5E4AXU6|A0A5E4AXU6_MARMO
OG0006480	sp|Q8N6D5|ANR29_HUMAN	tr|A0A5E4BXR3|A0A5E4BXR3_MARMO
OG0006481	sp|Q8TBC5|ZSC18_HUMAN	tr|A0A5E4CNR1|A0A5E4CNR1_MARMO
OG0006482	sp|Q8TCT8|SPP2A_HUMAN	tr|A0A5E4AWZ6|A0A5E4AWZ6_MARMO
OG0006483	sp|Q8TF66|LRC15_HUMAN	tr|A0A5E4AK00|A0A5E4AK00_MARMO
OG0006484	sp|Q8WZA9|IRGQ_HUMAN	tr|A0A5E4ACF2|A0A5E4ACF2_MARMO
OG0006485	sp|Q92187|SIA8D_HUMAN	tr|A0A5E4B9D7|A0A5E4B9D7_MARMO
OG0006486	sp|Q92834|RPGR_HUMAN	tr|A0A5E4D4C9|A0A5E4D4C9_MARMO
OG0006487	sp|Q96DR4|STAR4_HUMAN	tr|A0A5E4CBG3|A0A5E4CBG3_MARMO
OG0006488	sp|Q96L15|NAR5_HUMAN	tr|A0A5E4BNN8|A0A5E4BNN8_MARMO
OG0006489	sp|Q96N20|ZN75A_HUMAN	tr|A0A5E4B0P8|A0A5E4B0P8_MARMO
OG0006490	sp|Q96N77|ZN641_HUMAN	tr|A0A5E4C2L1|A0A5E4C2L1_MARMO
OG0006491	sp|Q96PM5|ZN363_HUMAN	tr|A0A5E4BFH4|A0A5E4BFH4_MARMO
OG0006492	sp|Q9BUE0|MED18_HUMAN	tr|A0A5E4ADR1|A0A5E4ADR1_MARMO
OG0006493	sp|Q9BYW1|GTR11_HUMAN	tr|A0A5E4C5M4|A0A5E4C5M4_MARMO
OG0006494	sp|Q9H228|S1PR5_HUMAN	tr|A0A5E4AAJ7|A0A5E4AAJ7_MARMO
OG0006495	sp|Q9NPF0|CD320_HUMAN	tr|A0A5E4BPP9|A0A5E4BPP9_MARMO
OG0006496	sp|Q9NQG6|MID51_HUMAN	tr|A0A5E4AIN4|A0A5E4AIN4_MARMO
OG0006497	sp|Q9NQT4|EXOS5_HUMAN	tr|A0A5E4AE48|A0A5E4AE48_MARMO
OG0006498	sp|Q9NRA1|PDGFC_HUMAN	tr|A0A5E4BY42|A0A5E4BY42_MARMO
OG0006499	sp|Q9UBP9|GULP1_HUMAN	tr|A0A5E4CMD3|A0A5E4CMD3_MARMO
OG0006500	sp|Q9UGM6|SYWM_HUMAN	tr|A0A5E4CNN0|A0A5E4CNN0_MARMO
OG0006501	sp|Q9ULG3|CFA92_HUMAN	tr|A0A5E4CER0|A0A5E4CER0_MARMO
OG0006502	sp|Q9ULX5|RN112_HUMAN	tr|A0A5E4BNC5|A0A5E4BNC5_MARMO
OG0006503	sp|Q9Y2R9|RT07_HUMAN	tr|A0A5E4APW9|A0A5E4APW9_MARMO
OG0006504	sp|Q9Y6M9|NDUB9_HUMAN	tr|A0A5E4AH94|A0A5E4AH94_MARMO
OG0006505	sp|A4D1E9|GTPBA_HUMAN	tr|A0A5E4C9Y8|A0A5E4C9Y8_MARMO
OG0006506	sp|A6NNN8|S38A8_HUMAN	tr|A0A5E4A1Z1|A0A5E4A1Z1_MARMO
OG0006508	sp|O00764|PDXK_HUMAN	tr|A0A5E4C958|A0A5E4C958_MARMO
OG0006509	sp|O60268|K0513_HUMAN	tr|A0A5E4A2N6|A0A5E4A2N6_MARMO
OG0006510	sp|O75251|NDUS7_HUMAN	tr|A0A5E4BGS6|A0A5E4BGS6_MARMO
OG0006511	sp|O75783|RHBL1_HUMAN	tr|A0A5E4AWE9|A0A5E4AWE9_MARMO
OG0006512	sp|P01732|CD8A_HUMAN	tr|A0A5E4BKH9|A0A5E4BKH9_MARMO
OG0006513	sp|P05181|CP2E1_HUMAN	tr|A0A5E4D0S6|A0A5E4D0S6_MARMO
OG0006514	sp|P0DJG4|THEGL_HUMAN	tr|A0A5E4BGB7|A0A5E4BGB7_MARMO
OG0006515	sp|P11047|LAMC1_HUMAN	tr|A0A5E4BG83|A0A5E4BG83_MARMO
OG0006516	sp|P11150|LIPC_HUMAN	tr|A0A5E4BE21|A0A5E4BE21_MARMO
OG0006517	sp|P16989|YBOX3_HUMAN	tr|A0A5E4CYN8|A0A5E4CYN8_MARMO
OG0006518	sp|P22674|CCNO_HUMAN	tr|A0A5E4AR38|A0A5E4AR38_MARMO
OG0006519	sp|P25789|PSA4_HUMAN	tr|A0A5E4AV70|A0A5E4AV70_MARMO
OG0006520	sp|P49459|UBE2A_HUMAN	tr|A0A5E4C6U7|A0A5E4C6U7_MARMO
OG0006521	sp|P49638|TTPA_HUMAN	tr|A0A5E4CF54|A0A5E4CF54_MARMO
OG0006522	sp|P53680|AP2S1_HUMAN	tr|A0A5E4BPR9|A0A5E4BPR9_MARMO
OG0006523	sp|P60606|CTXN1_HUMAN	tr|A0A5E4CZG3|A0A5E4CZG3_MARMO
OG0006524	sp|Q04912|RON_HUMAN	tr|A0A5E4B4E9|A0A5E4B4E9_MARMO
OG0006525	sp|Q0ZGT2|NEXN_HUMAN	tr|A0A5E4C921|A0A5E4C921_MARMO
OG0006526	sp|Q13627|DYR1A_HUMAN	tr|A0A5E4B7I3|A0A5E4B7I3_MARMO
OG0006527	sp|Q16586|SGCA_HUMAN	tr|A0A5E4BSS4|A0A5E4BSS4_MARMO
OG0006528	sp|Q2TBA0|KLH40_HUMAN	tr|A0A5E4B9W7|A0A5E4B9W7_MARMO
OG0006529	sp|Q3SX64|OD3L2_HUMAN	tr|A0A5E4CWG9|A0A5E4CWG9_MARMO
OG0006530	sp|Q49A92|CH034_HUMAN	tr|A0A5E4C845|A0A5E4C845_MARMO
OG0006531	sp|Q5EBL2|ZN628_HUMAN	tr|A0A5E4CDF8|A0A5E4CDF8_MARMO
OG0006532	sp|Q5GH70|XKR9_HUMAN	tr|A0A5E4CNT4|A0A5E4CNT4_MARMO
OG0006533	sp|Q5T9C2|F102A_HUMAN	tr|A0A5E4AP21|A0A5E4AP21_MARMO
OG0006534	sp|Q676U5|A16L1_HUMAN	tr|A0A5E4CNV3|A0A5E4CNV3_MARMO
OG0006535	sp|Q6P5S7|RNK_HUMAN	tr|A0A5E4B9G9|A0A5E4B9G9_MARMO
OG0006536	sp|Q6UWN5|LYPD5_HUMAN	tr|A0A5E4ACF8|A0A5E4ACF8_MARMO
OG0006537	sp|Q70J99|UN13D_HUMAN	tr|A0A5E4APN7|A0A5E4APN7_MARMO
OG0006538	sp|Q86UU1|PHLB1_HUMAN	tr|A0A5E4A3H2|A0A5E4A3H2_MARMO
OG0006539	sp|Q86YC3|LRC33_HUMAN	tr|A0A5E4ANV0|A0A5E4ANV0_MARMO
OG0006540	sp|Q8IVH4|MMAA_HUMAN	tr|A0A5E4C8J5|A0A5E4C8J5_MARMO
OG0006541	sp|Q8IWV1|LAX1_HUMAN	tr|A0A5E4CMR4|A0A5E4CMR4_MARMO
OG0006542	sp|Q8NB91|FANCB_HUMAN	tr|A0A5E4CLW4|A0A5E4CLW4_MARMO
OG0006543	sp|Q8NC67|NETO2_HUMAN	tr|A0A5E4ATK8|A0A5E4ATK8_MARMO
OG0006544	sp|Q92520|FAM3C_HUMAN	tr|A0A5E4CZA6|A0A5E4CZA6_MARMO
OG0006545	sp|Q96GX9|MTNB_HUMAN	tr|A0A5E4B2G0|A0A5E4B2G0_MARMO
OG0006546	sp|Q96L08|SUSD3_HUMAN	tr|A0A5E4BXL1|A0A5E4BXL1_MARMO
OG0006547	sp|Q96S55|WRIP1_HUMAN	tr|A0A5E4BUH0|A0A5E4BUH0_MARMO
OG0006548	sp|Q99856|ARI3A_HUMAN	tr|A0A5E4BIP5|A0A5E4BIP5_MARMO
OG0006549	sp|Q9BQE9|BCL7B_HUMAN	tr|A0A5E4AHW5|A0A5E4AHW5_MARMO
OG0006550	sp|Q9BTA0|F167B_HUMAN	tr|A0A5E4AVS9|A0A5E4AVS9_MARMO
OG0006551	sp|Q9BTX7|TTPAL_HUMAN	tr|A0A5E4BGE6|A0A5E4BGE6_MARMO
OG0006552	sp|Q9BUV8|RCAF1_HUMAN	tr|A0A5E4BL20|A0A5E4BL20_MARMO
OG0006553	sp|Q9BXJ8|TACAN_HUMAN	tr|A0A5E4AHZ3|A0A5E4AHZ3_MARMO
OG0006554	sp|Q9BXP8|PAPP2_HUMAN	tr|A0A5E4CT42|A0A5E4CT42_MARMO
OG0006555	sp|Q9BYE2|TMPSD_HUMAN	tr|A0A5E4A468|A0A5E4A468_MARMO
OG0006556	sp|Q9C0H2|TTYH3_HUMAN	tr|A0A5E4C5S4|A0A5E4C5S4_MARMO
OG0006557	sp|Q9GZM8|NDEL1_HUMAN	tr|A0A5E4BAU3|A0A5E4BAU3_MARMO
OG0006558	sp|Q9HCC8|GDPD2_HUMAN	tr|A0A5E4CXR1|A0A5E4CXR1_MARMO
OG0006559	sp|Q9HCU0|CD248_HUMAN	tr|A0A5E4A1P7|A0A5E4A1P7_MARMO
OG0006560	sp|Q9NUM4|T106B_HUMAN	tr|A0A5E4CZC1|A0A5E4CZC1_MARMO
OG0006561	sp|Q9NWW5|CLN6_HUMAN	tr|A0A5E4BZE6|A0A5E4BZE6_MARMO
OG0006562	sp|Q9NYL4|FKB11_HUMAN	tr|A0A5E4BSB1|A0A5E4BSB1_MARMO
OG0006563	sp|Q9P032|NDUF4_HUMAN	tr|A0A5E4ALB2|A0A5E4ALB2_MARMO
OG0006564	sp|Q9P126|CLC1B_HUMAN	tr|A0A5E4CS01|A0A5E4CS01_MARMO
OG0006565	sp|Q9UGI8|TES_HUMAN	tr|A0A5E4BNL9|A0A5E4BNL9_MARMO
OG0006566	sp|Q9Y2B9|IPKG_HUMAN	tr|A0A5E4BIJ6|A0A5E4BIJ6_MARMO
OG0006567	sp|Q9Y615|ACL7A_HUMAN	tr|A0A5E4AS25|A0A5E4AS25_MARMO
OG0006568	sp|Q9Y6A9|SPCS1_HUMAN	tr|A0A5E4BX27|A0A5E4BX27_MARMO
OG0006570	sp|A1L170|CA226_HUMAN	tr|A0A5E4BH40|A0A5E4BH40_MARMO
OG0006571	sp|B9EJG8|T150C_HUMAN	tr|A0A5E4BHD2|A0A5E4BHD2_MARMO
OG0006572	sp|O43149|ZZEF1_HUMAN	tr|A0A5E4CRW4|A0A5E4CRW4_MARMO
OG0006573	sp|O43435|TBX1_HUMAN	tr|A0A5E4C6R9|A0A5E4C6R9_MARMO
OG0006574	sp|O43561|LAT_HUMAN	tr|A0A5E4CA52|A0A5E4CA52_MARMO
OG0006575	sp|O60294|TYW4_HUMAN	tr|A0A5E4BLR0|A0A5E4BLR0_MARMO
OG0006576	sp|P01721|LV657_HUMAN	tr|A0A5E4CYL0|A0A5E4CYL0_MARMO
OG0006577	sp|P07954|FUMH_HUMAN	tr|A0A5E4BR12|A0A5E4BR12_MARMO
OG0006578	sp|P10620|MGST1_HUMAN	tr|A0A5E4B8D3|A0A5E4B8D3_MARMO
OG0006579	sp|P11511|CP19A_HUMAN	tr|A0A5E4DA27|A0A5E4DA27_MARMO
OG0006580	sp|P41217|OX2G_HUMAN	tr|A0A5E4BTE9|A0A5E4BTE9_MARMO
OG0006581	sp|P53597|SUCA_HUMAN	tr|A0A5E4AVL4|A0A5E4AVL4_MARMO
OG0006582	sp|P60228|EIF3E_HUMAN	tr|A0A5E4A4N0|A0A5E4A4N0_MARMO
OG0006583	sp|P63316|TNNC1_HUMAN	tr|A0A5E4BVA9|A0A5E4BVA9_MARMO
OG0006584	sp|P80370|DLK1_HUMAN	tr|A0A5E4CK98|A0A5E4CK98_MARMO
OG0006585	sp|Q08752|PPID_HUMAN	tr|A0A5E4BY81|A0A5E4BY81_MARMO
OG0006586	sp|Q2V2M9|FHOD3_HUMAN	tr|A0A5E4CJT1|A0A5E4CJT1_MARMO
OG0006587	sp|Q3C1V0|M4A18_HUMAN	tr|A0A5E4ALM6|A0A5E4ALM6_MARMO
OG0006588	sp|Q6DN72|FCRL6_HUMAN	tr|A0A5E4BUM3|A0A5E4BUM3_MARMO
OG0006589	sp|Q6TDP4|KLH17_HUMAN	tr|A0A5E4BCC8|A0A5E4BCC8_MARMO
OG0006590	sp|Q6UX71|PXDC2_HUMAN	tr|A0A5E4CFN7|A0A5E4CFN7_MARMO
OG0006591	sp|Q86XS8|GOLI_HUMAN	tr|A0A5E4B2J1|A0A5E4B2J1_MARMO
OG0006593	sp|Q8NAM6|ZSCA4_HUMAN	tr|A0A5E4CP40|A0A5E4CP40_MARMO
OG0006594	sp|Q8NCW5|NNRE_HUMAN	tr|A0A5E4A7P0|A0A5E4A7P0_MARMO
OG0006595	sp|Q8TAP8|PPR35_HUMAN	tr|A0A5E4CQD7|A0A5E4CQD7_MARMO
OG0006596	sp|Q8TF44|C2C4C_HUMAN	tr|A0A5E4CU16|A0A5E4CU16_MARMO
OG0006597	sp|Q92748|THRSP_HUMAN	tr|A0A5E4BI92|A0A5E4BI92_MARMO
OG0006598	sp|Q96B97|SH3K1_HUMAN	tr|A0A5E4BPM6|A0A5E4BPM6_MARMO
OG0006599	sp|Q96DY7|MTBP_HUMAN	tr|A0A5E4AGL2|A0A5E4AGL2_MARMO
OG0006600	sp|Q96EK6|GNA1_HUMAN	tr|A0A5E4CAB9|A0A5E4CAB9_MARMO
OG0006601	sp|Q96FT7|ASIC4_HUMAN	tr|A0A5E4AX03|A0A5E4AX03_MARMO
