Orthogroup	Homo_sapiens	Nyctereutes_procyonoides
OG0005527	sp|Q6YI46|TMM64_HUMAN	tr|A0A811ZIT7|A0A811ZIT7_NYCPR
OG0005528	sp|Q7RTT9|S29A4_HUMAN	tr|A0A811Z484|A0A811Z484_NYCPR
OG0005529	sp|Q7Z3I7|ZN572_HUMAN	tr|A0A811ZYE5|A0A811ZYE5_NYCPR
OG0005530	sp|Q86SF2|GALT7_HUMAN	tr|A0A811ZE81|A0A811ZE81_NYCPR
OG0005531	sp|Q86U38|NOP9_HUMAN	tr|A0A811ZS61|A0A811ZS61_NYCPR
OG0005532	sp|Q86UK7|ZN598_HUMAN	tr|A0A811Z573|A0A811Z573_NYCPR
OG0005533	sp|Q8IXL7|MSRB3_HUMAN	tr|A0A811YJB9|A0A811YJB9_NYCPR
OG0005534	sp|Q8IYU8|MICU2_HUMAN	tr|A0A811Y3H7|A0A811Y3H7_NYCPR
OG0005535	sp|Q8IZ83|A16A1_HUMAN	tr|A0A811ZUT0|A0A811ZUT0_NYCPR
OG0005536	sp|Q8IZH2|XRN1_HUMAN	tr|A0A811YDR2|A0A811YDR2_NYCPR
OG0005537	sp|Q8NCU4|CC191_HUMAN	tr|A0A811Y0V7|A0A811Y0V7_NYCPR
OG0005538	sp|Q8TD10|MIPO1_HUMAN	tr|A0A811ZR55|A0A811ZR55_NYCPR
OG0005539	sp|Q8TE02|ELP5_HUMAN	tr|A0A811ZMK3|A0A811ZMK3_NYCPR
OG0005540	sp|Q8WZA2|RPGF4_HUMAN	tr|A0A811ZNC7|A0A811ZNC7_NYCPR
OG0005541	sp|Q96AT1|K1143_HUMAN	tr|A0A811Z9B0|A0A811Z9B0_NYCPR
OG0005542	sp|Q96BF6|NACC2_HUMAN	tr|A0A811XSD1|A0A811XSD1_NYCPR
OG0005543	sp|Q96DT6|ATG4C_HUMAN	tr|A0A811ZLP0|A0A811ZLP0_NYCPR
OG0005544	sp|Q96GZ6|S41A3_HUMAN	tr|A0A811Z8X3|A0A811Z8X3_NYCPR
OG0005545	sp|Q96HU1|SGSM3_HUMAN	tr|A0A811YHS8|A0A811YHS8_NYCPR
OG0005546	sp|Q96JJ7|TMX3_HUMAN	tr|A0A811ZHT2|A0A811ZHT2_NYCPR
OG0005547	sp|Q96NL1|TMM74_HUMAN	tr|A0A811ZZ40|A0A811ZZ40_NYCPR
OG0005548	sp|Q96P66|GP101_HUMAN	tr|A0A811Z3E8|A0A811Z3E8_NYCPR
OG0005549	sp|Q96Q27|ASB2_HUMAN	tr|A0A811ZIW4|A0A811ZIW4_NYCPR
OG0005550	sp|Q96ST3|SIN3A_HUMAN	tr|A0A811Y7J0|A0A811Y7J0_NYCPR
OG0005551	sp|Q96T54|KCNKH_HUMAN	tr|A0A811YK96|A0A811YK96_NYCPR
OG0005552	sp|Q9BU61|NDUF3_HUMAN	tr|A0A811Z8F8|A0A811Z8F8_NYCPR
OG0005553	sp|Q9BXJ7|AMNLS_HUMAN	tr|A0A811ZIN2|A0A811ZIN2_NYCPR
OG0005554	sp|Q9BXT8|RNF17_HUMAN	tr|A0A811Y0N5|A0A811Y0N5_NYCPR
OG0005555	sp|Q9GZT9|EGLN1_HUMAN	tr|A0A811ZPX9|A0A811ZPX9_NYCPR
OG0005556	sp|Q9H0K1|SIK2_HUMAN	tr|A0A811ZMJ6|A0A811ZMJ6_NYCPR
OG0005557	sp|Q9H3U1|UN45A_HUMAN	tr|A0A811YFR8|A0A811YFR8_NYCPR
OG0005558	sp|Q9HA90|EFCC1_HUMAN	tr|A0A811Z7I8|A0A811Z7I8_NYCPR
OG0005559	sp|Q9HAW0|BRF2_HUMAN	tr|A0A811YYJ7|A0A811YYJ7_NYCPR
OG0005560	sp|Q9NUW8|TYDP1_HUMAN	tr|A0A811ZIX4|A0A811ZIX4_NYCPR
OG0005561	sp|Q9NW68|BSDC1_HUMAN	tr|A0A811YM36|A0A811YM36_NYCPR
OG0005562	sp|Q9UHD1|CHRD1_HUMAN	tr|A0A811YBJ2|A0A811YBJ2_NYCPR
OG0005563	sp|Q9UHP7|CLC2D_HUMAN	tr|A0A811YXS4|A0A811YXS4_NYCPR
OG0005564	sp|Q9ULI2|RIMKB_HUMAN	tr|A0A811YXR5|A0A811YXR5_NYCPR
OG0005565	sp|Q9Y4B4|ARIP4_HUMAN	tr|A0A811Z8Y2|A0A811Z8Y2_NYCPR
OG0005566	sp|Q9Y4Z0|LSM4_HUMAN	tr|A0A811Z9H3|A0A811Z9H3_NYCPR
OG0005567	sp|Q9Y570|PPME1_HUMAN	tr|A0A811Y7M5|A0A811Y7M5_NYCPR
OG0005568	sp|A6NJI1|CK086_HUMAN	tr|A0A811Y327|A0A811Y327_NYCPR
OG0005569	sp|A8MT69|CENPX_HUMAN	tr|A0A811XU08|A0A811XU08_NYCPR
OG0005570	sp|B5MCY1|TDR15_HUMAN	tr|A0A811YJA6|A0A811YJA6_NYCPR
OG0005571	sp|O14641|DVL2_HUMAN	tr|A0A811ZND2|A0A811ZND2_NYCPR
OG0005572	sp|O14730|RIOK3_HUMAN	tr|A0A811YD64|A0A811YD64_NYCPR
OG0005573	sp|O14920|IKKB_HUMAN	tr|A0A811YV03|A0A811YV03_NYCPR
OG0005574	sp|O60260|PRKN_HUMAN	tr|A0A811ZR67|A0A811ZR67_NYCPR
OG0005575	sp|O95394|AGM1_HUMAN	tr|A0A811YKS9|A0A811YKS9_NYCPR
OG0005576	sp|O95886|DLGP3_HUMAN	tr|A0A811Z674|A0A811Z674_NYCPR
OG0005577	sp|O95900|TRUB2_HUMAN	tr|A0A811XUI1|A0A811XUI1_NYCPR
OG0005578	sp|P06734|FCER2_HUMAN	tr|A0A811ZAF1|A0A811ZAF1_NYCPR
OG0005579	sp|P11182|ODB2_HUMAN	tr|A0A811Z0K4|A0A811Z0K4_NYCPR
OG0005580	sp|P13232|IL7_HUMAN	tr|A0A811Y866|A0A811Y866_NYCPR
OG0005581	sp|P17036|ZNF3_HUMAN	tr|A0A811Z5E5|A0A811Z5E5_NYCPR
OG0005582	sp|P22460|KCNA5_HUMAN	tr|A0A811Y2I0|A0A811Y2I0_NYCPR
OG0005583	sp|P29762|RABP1_HUMAN	tr|A0A811YL44|A0A811YL44_NYCPR
OG0005584	sp|P31512|FMO4_HUMAN	tr|A0A811YAH2|A0A811YAH2_NYCPR
OG0005585	sp|P35625|TIMP3_HUMAN	tr|A0A811YMB0|A0A811YMB0_NYCPR
OG0005586	sp|P54821|PRRX1_HUMAN	tr|A0A811YDC4|A0A811YDC4_NYCPR
OG0005587	sp|P78369|CLD10_HUMAN	tr|A0A811YTP4|A0A811YTP4_NYCPR
OG0005588	sp|P83111|LACTB_HUMAN	tr|A0A811Y757|A0A811Y757_NYCPR
OG0005589	sp|P98082|DAB2_HUMAN	tr|A0A811YG61|A0A811YG61_NYCPR
OG0005590	sp|Q07666|KHDR1_HUMAN	tr|A0A811YP84|A0A811YP84_NYCPR
OG0005591	sp|Q13291|SLAF1_HUMAN	tr|B2ZP96|B2ZP96_NYCPR
OG0005592	sp|Q14449|GRB14_HUMAN	tr|A0A811ZNS5|A0A811ZNS5_NYCPR
OG0005593	sp|Q15543|TAF13_HUMAN	tr|A0A811YGY5|A0A811YGY5_NYCPR
OG0005594	sp|Q16778|H2B2E_HUMAN	tr|A0A811ZV58|A0A811ZV58_NYCPR
OG0005595	sp|Q4G148|GXLT1_HUMAN	tr|A0A811Y3M8|A0A811Y3M8_NYCPR
OG0005596	sp|Q4LDG9|DNAL1_HUMAN	tr|A0A811ZIS0|A0A811ZIS0_NYCPR
OG0005597	sp|Q5IJ48|CRUM2_HUMAN	tr|A0A811XX66|A0A811XX66_NYCPR
OG0005598	sp|Q5JTZ9|SYAM_HUMAN	tr|A0A811YK86|A0A811YK86_NYCPR
OG0005599	sp|Q5VWZ2|LYPL1_HUMAN	tr|A0A811YXS5|A0A811YXS5_NYCPR
OG0005600	sp|Q5VYV0|FOXB2_HUMAN	tr|A0A811ZSE8|A0A811ZSE8_NYCPR
OG0005601	sp|Q6JVE5|LCN12_HUMAN	tr|A0A811XUI2|A0A811XUI2_NYCPR
OG0005602	sp|Q6NUI2|GPAT2_HUMAN	tr|A0A811YJC3|A0A811YJC3_NYCPR
OG0005603	sp|Q6UX39|AMTN_HUMAN	tr|A0A811XY61|A0A811XY61_NYCPR
OG0005604	sp|Q6X4W1|NSMF_HUMAN	tr|A0A811XUK9|A0A811XUK9_NYCPR
OG0005605	sp|Q7Z601|GP142_HUMAN	tr|A0A811XZM5|A0A811XZM5_NYCPR
OG0005606	sp|Q7Z6J4|FGD2_HUMAN	tr|A0A811YN52|A0A811YN52_NYCPR
OG0005607	sp|Q86TC9|MYPN_HUMAN	tr|A0A811YDV6|A0A811YDV6_NYCPR
OG0005608	sp|Q8IYB8|SUV3_HUMAN	tr|A0A811YFK8|A0A811YFK8_NYCPR
OG0005609	sp|Q8N4X5|AF1L2_HUMAN	tr|A0A811ZCX0|A0A811ZCX0_NYCPR
OG0005610	sp|Q8NBT2|SPC24_HUMAN	tr|A0A811ZA51|A0A811ZA51_NYCPR
OG0005611	sp|Q8NC56|LEMD2_HUMAN	tr|A0A811YLK6|A0A811YLK6_NYCPR
OG0005612	sp|Q8TAM1|BBS10_HUMAN	tr|A0A811Z4D9|A0A811Z4D9_NYCPR
OG0005613	sp|Q8TEW0|PARD3_HUMAN	tr|A0A811ZPM8|A0A811ZPM8_NYCPR
OG0005614	sp|Q8WU58|F222B_HUMAN	tr|A0A811XU71|A0A811XU71_NYCPR
OG0005615	sp|Q8WWF8|CAPSL_HUMAN	tr|A0A811YDL6|A0A811YDL6_NYCPR
OG0005616	sp|Q96AC1|FERM2_HUMAN	tr|A0A811ZJ87|A0A811ZJ87_NYCPR
OG0005617	sp|Q96B42|TMM18_HUMAN	tr|A0A811YH86|A0A811YH86_NYCPR
OG0005618	sp|Q96C57|CSTOS_HUMAN	tr|A0A811YB88|A0A811YB88_NYCPR
OG0005619	sp|Q96CP6|ASTRA_HUMAN	tr|A0A811ZXG2|A0A811ZXG2_NYCPR
OG0005620	sp|Q96LI9|CX058_HUMAN	tr|A0A811YWT4|A0A811YWT4_NYCPR
OG0005621	sp|Q96PD4|IL17F_HUMAN	tr|A0A811YMA6|A0A811YMA6_NYCPR
OG0005622	sp|Q9BQF6|SENP7_HUMAN	tr|A0A811Y9A6|A0A811Y9A6_NYCPR
OG0005623	sp|Q9BTV5|FSD1_HUMAN	tr|A0A811ZAN2|A0A811ZAN2_NYCPR
OG0005624	sp|Q9BXC9|BBS2_HUMAN	tr|A0A811YWC3|A0A811YWC3_NYCPR
OG0005625	sp|Q9BYG4|PAR6G_HUMAN	tr|A0A811ZHL7|A0A811ZHL7_NYCPR
OG0005626	sp|Q9C0C2|TB182_HUMAN	tr|A0A811ZFF1|A0A811ZFF1_NYCPR
OG0005627	sp|Q9H2Y9|SO5A1_HUMAN	tr|A0A811Y4J0|A0A811Y4J0_NYCPR
OG0005628	sp|Q9NQR1|KMT5A_HUMAN	tr|A0A811YBS1|A0A811YBS1_NYCPR
OG0005629	sp|Q9NR80|ARHG4_HUMAN	tr|A0A811Y4Q6|A0A811Y4Q6_NYCPR
OG0005630	sp|Q9NRG0|CHRC1_HUMAN	tr|A0A811ZZ95|A0A811ZZ95_NYCPR
OG0005631	sp|Q9NYW4|TA2R5_HUMAN	tr|A0A811YVQ6|A0A811YVQ6_NYCPR
OG0005632	sp|Q9UEE5|ST17A_HUMAN	tr|A0A811ZE63|A0A811ZE63_NYCPR
OG0005633	sp|Q9UGK3|STAP2_HUMAN	tr|A0A811ZAQ0|A0A811ZAQ0_NYCPR
OG0005634	sp|Q9UHQ9|NB5R1_HUMAN	tr|A0A811YDY9|A0A811YDY9_NYCPR
OG0005635	sp|Q9UKD1|GMEB2_HUMAN	tr|A0A811XX20|A0A811XX20_NYCPR
OG0005636	sp|Q9ULJ1|ODF2L_HUMAN	tr|A0A811Z016|A0A811Z016_NYCPR
OG0005637	sp|Q9ULX3|NOB1_HUMAN	tr|A0A811ZKE1|A0A811ZKE1_NYCPR
OG0005638	sp|Q9UNZ5|L10K_HUMAN	tr|A0A811Z9Y3|A0A811Z9Y3_NYCPR
OG0005639	sp|Q9Y2Y9|KLF13_HUMAN	tr|A0A811YF73|A0A811YF73_NYCPR
OG0005640	sp|Q9Y530|OARD1_HUMAN	tr|A0A811YKA4|A0A811YKA4_NYCPR
OG0005641	sp|A7MD48|SRRM4_HUMAN	tr|A0A811YBT4|A0A811YBT4_NYCPR
OG0005642	sp|O00270|GPR31_HUMAN	tr|A0A811ZRA5|A0A811ZRA5_NYCPR
OG0005643	sp|O15525|MAFG_HUMAN	tr|A0A811Y039|A0A811Y039_NYCPR
OG0005644	sp|O43615|TIM44_HUMAN	tr|A0A811ZAE6|A0A811ZAE6_NYCPR
OG0005645	sp|O75431|MTX2_HUMAN	tr|A0A811ZPK7|A0A811ZPK7_NYCPR
OG0005646	sp|O94991|SLIK5_HUMAN	tr|A0A811YU78|A0A811YU78_NYCPR
OG0005647	sp|O95294|RASL1_HUMAN	tr|A0A811YDN9|A0A811YDN9_NYCPR
OG0005648	sp|P04070|PROC_HUMAN	tr|A0A811Y8K7|A0A811Y8K7_NYCPR
OG0005649	sp|P20962|PTMS_HUMAN	tr|A0A811Y840|A0A811Y840_NYCPR
OG0005650	sp|P21980|TGM2_HUMAN	tr|A0A811XVA8|A0A811XVA8_NYCPR
OG0005651	sp|P47224|MSS4_HUMAN	tr|A0A811Y6L8|A0A811Y6L8_NYCPR
OG0005652	sp|P49454|CENPF_HUMAN	tr|A0A811Y690|A0A811Y690_NYCPR
OG0005653	sp|P49588|SYAC_HUMAN	tr|A0A811ZKI8|A0A811ZKI8_NYCPR
OG0005654	sp|P51589|CP2J2_HUMAN	tr|A0A811ZLK9|A0A811ZLK9_NYCPR
OG0005655	sp|P55000|SLUR1_HUMAN	tr|A0A811ZXT1|A0A811ZXT1_NYCPR
OG0005656	sp|P59535|T2R40_HUMAN	tr|A0A811YWQ3|A0A811YWQ3_NYCPR
OG0005657	sp|Q00535|CDK5_HUMAN	tr|A0A811YS63|A0A811YS63_NYCPR
OG0005658	sp|Q07002|CDK18_HUMAN	tr|A0A811YRM6|A0A811YRM6_NYCPR
OG0005659	sp|Q0JRZ9|FCHO2_HUMAN	tr|A0A811YMN8|A0A811YMN8_NYCPR
OG0005660	sp|Q12837|PO4F2_HUMAN	tr|A0A811Z174|A0A811Z174_NYCPR
OG0005661	sp|Q14CB8|RHG19_HUMAN	tr|A0A811ZCC8|A0A811ZCC8_NYCPR
OG0005662	sp|Q15526|SURF1_HUMAN	tr|A0A811XSE8|A0A811XSE8_NYCPR
OG0005663	sp|Q5MNZ6|WIPI3_HUMAN	tr|A0A811Y3X8|A0A811Y3X8_NYCPR
OG0005664	sp|Q5TGY3|AHDC1_HUMAN	tr|A0A811YPQ4|A0A811YPQ4_NYCPR
OG0005665	sp|Q6PHR2|ULK3_HUMAN	tr|A0A811YE45|A0A811YE45_NYCPR
OG0005666	sp|Q6UWE0|LRSM1_HUMAN	tr|A0A811XZ39|A0A811XZ39_NYCPR
OG0005667	sp|Q6X784|ZPBP2_HUMAN	tr|A0A811XT05|A0A811XT05_NYCPR
OG0005668	sp|Q6ZN55|ZN574_HUMAN	tr|A0A811ZVF6|A0A811ZVF6_NYCPR
OG0005669	sp|Q6ZVZ8|ASB18_HUMAN	tr|A0A811ZDI7|A0A811ZDI7_NYCPR
OG0005670	sp|Q7RTY7|OVCH1_HUMAN	tr|A0A811Y5J6|A0A811Y5J6_NYCPR
OG0005671	sp|Q86UW6|N4BP2_HUMAN	tr|A0A811YIS2|A0A811YIS2_NYCPR
OG0005672	sp|Q86VX9|MON1A_HUMAN	tr|A0A811Z653|A0A811Z653_NYCPR
OG0005673	sp|Q86YN6|PRGC2_HUMAN	tr|A0A811YGE5|A0A811YGE5_NYCPR
OG0005674	sp|Q8NA54|IQUB_HUMAN	tr|A0A812A195|A0A812A195_NYCPR
OG0005675	sp|Q8NB37|GALD1_HUMAN	tr|A0A811ZEQ5|A0A811ZEQ5_NYCPR
OG0005676	sp|Q8NEB9|PK3C3_HUMAN	tr|A0A811YKA2|A0A811YKA2_NYCPR
OG0005677	sp|Q8WYQ3|CHC10_HUMAN	tr|A0A811YFE6|A0A811YFE6_NYCPR
OG0005678	sp|Q8WZ79|DNS2B_HUMAN	tr|A0A811Z481|A0A811Z481_NYCPR
OG0005679	sp|Q96AM1|MRGRF_HUMAN	tr|A0A811XY93|A0A811XY93_NYCPR
OG0005680	sp|Q96DY2|DRC10_HUMAN	tr|A0A811YCS9|A0A811YCS9_NYCPR
OG0005681	sp|Q96E14|RMI2_HUMAN	tr|A0A811Z3C4|A0A811Z3C4_NYCPR
OG0005682	sp|Q96EV8|DTBP1_HUMAN	tr|A0A811Y9X3|A0A811Y9X3_NYCPR
OG0005683	sp|Q96JZ2|HSH2D_HUMAN	tr|A0A811Z9L6|A0A811Z9L6_NYCPR
OG0005684	sp|Q96SJ8|TSN18_HUMAN	tr|A0A811XZ67|A0A811XZ67_NYCPR
OG0005685	sp|Q99731|CCL19_HUMAN	tr|A0A811ZG25|A0A811ZG25_NYCPR
OG0005686	sp|Q9BT25|HAUS8_HUMAN	tr|A0A811Z9J9|A0A811Z9J9_NYCPR
OG0005687	sp|Q9BWK5|CYREN_HUMAN	tr|A0A811YVJ3|A0A811YVJ3_NYCPR
OG0005688	sp|Q9BZR6|RTN4R_HUMAN	tr|A0A811YCK1|A0A811YCK1_NYCPR
OG0005689	sp|Q9GZT6|CC90B_HUMAN	tr|A0A811Y7H8|A0A811Y7H8_NYCPR
OG0005690	sp|Q9H1J5|WNT8A_HUMAN	tr|A0A811ZGJ9|A0A811ZGJ9_NYCPR
OG0005691	sp|Q9H981|ARP8_HUMAN	tr|A0A811Z8X0|A0A811Z8X0_NYCPR
OG0005692	sp|Q9HCM7|FBSL_HUMAN	tr|A0A811YBS3|A0A811YBS3_NYCPR
OG0005693	sp|Q9NPD7|NRN1_HUMAN	tr|A0A811Y9Y2|A0A811Y9Y2_NYCPR
OG0005694	sp|Q9NRR3|C42S2_HUMAN	tr|A0A811ZGW4|A0A811ZGW4_NYCPR
OG0005695	sp|Q9NSN8|SNTG1_HUMAN	tr|A0A811YCH7|A0A811YCH7_NYCPR
OG0005696	sp|Q9NY61|AATF_HUMAN	tr|A0A811XTB4|A0A811XTB4_NYCPR
OG0005697	sp|Q9NZJ5|E2AK3_HUMAN	tr|A0A811YID1|A0A811YID1_NYCPR
OG0005698	sp|Q9P2N5|RBM27_HUMAN	tr|A0A811YRK3|A0A811YRK3_NYCPR
OG0005699	sp|Q9UBF6|RBX2_HUMAN	tr|A0A811YGJ8|A0A811YGJ8_NYCPR
OG0005700	sp|Q9Y2I2|NTNG1_HUMAN	tr|A0A811Z0N9|A0A811Z0N9_NYCPR
OG0005701	sp|Q9Y6X5|ENPP4_HUMAN	tr|A0A811YK36|A0A811YK36_NYCPR
OG0005702	sp|A6NGH8|ANR61_HUMAN	tr|A0A811Z2L7|A0A811Z2L7_NYCPR
OG0005703	sp|O00213|APBB1_HUMAN	tr|A0A811Y1X3|A0A811Y1X3_NYCPR
OG0005704	sp|O00287|RFXAP_HUMAN	tr|A0A811Y6X3|A0A811Y6X3_NYCPR
OG0005705	sp|O14649|KCNK3_HUMAN	tr|A0A811YI28|A0A811YI28_NYCPR
OG0005706	sp|O43395|PRPF3_HUMAN	tr|A0A811ZV80|A0A811ZV80_NYCPR
OG0005707	sp|O43896|KIF1C_HUMAN	tr|A0A811ZMP3|A0A811ZMP3_NYCPR
OG0005708	sp|O75409|HYPM_HUMAN	tr|A0A811YWP7|A0A811YWP7_NYCPR
OG0005709	sp|O75596|CLC3A_HUMAN	tr|A0A811ZKN0|A0A811ZKN0_NYCPR
OG0005710	sp|O95470|SGPL1_HUMAN	tr|A0A811YGS5|A0A811YGS5_NYCPR
OG0005711	sp|P01133|EGF_HUMAN	tr|A0A811Z3L6|A0A811Z3L6_NYCPR
OG0005712	sp|P09017|HXC4_HUMAN	tr|A0A811YY74|A0A811YY74_NYCPR
OG0005713	sp|P17542|TAL1_HUMAN	tr|A0A811Z8N6|A0A811Z8N6_NYCPR
OG0005714	sp|P18846|ATF1_HUMAN	tr|A0A811YXX5|A0A811YXX5_NYCPR
OG0005715	sp|P21731|TA2R_HUMAN	tr|A0A811ZAS2|A0A811ZAS2_NYCPR
OG0005716	sp|P29459|IL12A_HUMAN	tr|A0A811ZQ86|A0A811ZQ86_NYCPR
OG0005717	sp|P35475|IDUA_HUMAN	tr|A0A811YGY4|A0A811YGY4_NYCPR
OG0005718	sp|P43251|BTD_HUMAN	tr|A0A811YG95|A0A811YG95_NYCPR
OG0005719	sp|P78362|SRPK2_HUMAN	tr|A0A811ZEK8|A0A811ZEK8_NYCPR
OG0005720	sp|Q08431|MFGM_HUMAN	tr|A0A811YLF7|A0A811YLF7_NYCPR
OG0005721	sp|Q12778|FOXO1_HUMAN	tr|A0A811Y3G4|A0A811Y3G4_NYCPR
OG0005722	sp|Q13461|FOXE3_HUMAN	tr|A0A811Z5F7|A0A811Z5F7_NYCPR
OG0005723	sp|Q13939|CALI_HUMAN	tr|A0A811ZFY9|A0A811ZFY9_NYCPR
OG0005724	sp|Q15911|ZFHX3_HUMAN	tr|A0A811ZL56|A0A811ZL56_NYCPR
OG0005725	sp|Q53RE8|ANR39_HUMAN	tr|A0A811YIQ1|A0A811YIQ1_NYCPR
OG0005726	sp|Q6P988|NOTUM_HUMAN	tr|A0A811XWF0|A0A811XWF0_NYCPR
OG0005727	sp|Q6QHK4|FIGLA_HUMAN	tr|A0A811YJL3|A0A811YJL3_NYCPR
OG0005728	sp|Q70EL3|UBP50_HUMAN	tr|A0A811Y7B1|A0A811Y7B1_NYCPR
OG0005729	sp|Q7L2E3|DHX30_HUMAN	tr|A0A811Z952|A0A811Z952_NYCPR
OG0005730	sp|Q7Z3T8|ZFY16_HUMAN	tr|A0A811Z749|A0A811Z749_NYCPR
OG0005731	sp|Q7Z6J0|SH3R1_HUMAN	tr|A0A811YRJ6|A0A811YRJ6_NYCPR
OG0005732	sp|Q86W92|LIPB1_HUMAN	tr|A0A811Y5I7|A0A811Y5I7_NYCPR
OG0005733	sp|Q8IXS0|F217A_HUMAN	tr|A0A811YEW4|A0A811YEW4_NYCPR
OG0005734	sp|Q8N2A8|PLD6_HUMAN	tr|A0A811ZLL7|A0A811ZLL7_NYCPR
OG0005735	sp|Q8N2K1|UB2J2_HUMAN	tr|A0A811ZL46|A0A811ZL46_NYCPR
OG0005736	sp|Q8N6S4|AN13C_HUMAN	tr|A0A811Z2Q4|A0A811Z2Q4_NYCPR
OG0005737	sp|Q8NA72|POC5_HUMAN	tr|A0A811Z6S0|A0A811Z6S0_NYCPR
OG0005738	sp|Q8ND23|CARL3_HUMAN	tr|A0A811ZSD2|A0A811ZSD2_NYCPR
OG0005739	sp|Q8NE62|CHDH_HUMAN	tr|A0A811Z7X1|A0A811Z7X1_NYCPR
OG0005740	sp|Q8NGF9|OR4X2_HUMAN	tr|A0A811Y2J4|A0A811Y2J4_NYCPR
OG0005741	sp|Q8TCJ0|FBX25_HUMAN	tr|A0A811ZDU4|A0A811ZDU4_NYCPR
OG0005742	sp|Q8TE77|SSH3_HUMAN	tr|A0A811XZM0|A0A811XZM0_NYCPR
OG0005743	sp|Q92551|IP6K1_HUMAN	tr|A0A811Z621|A0A811Z621_NYCPR
OG0005744	sp|Q92876|KLK6_HUMAN	tr|A0A811ZV30|A0A811ZV30_NYCPR
OG0005745	sp|Q969W9|PMEPA_HUMAN	tr|A0A811XUS4|A0A811XUS4_NYCPR
OG0005746	sp|Q96EN8|MOCOS_HUMAN	tr|A0A811YG62|A0A811YG62_NYCPR
OG0005747	sp|Q96QV1|HHIP_HUMAN	tr|A0A811YXQ1|A0A811YXQ1_NYCPR
OG0005748	sp|Q96RR1|PEO1_HUMAN	tr|A0A811ZCB3|A0A811ZCB3_NYCPR
OG0005749	sp|Q9BQA9|CYBC1_HUMAN	tr|A0A811XWA7|A0A811XWA7_NYCPR
OG0005750	sp|Q9C0K1|S39A8_HUMAN	tr|A0A811Z6E8|A0A811Z6E8_NYCPR
OG0005751	sp|Q9H2S5|RNF39_HUMAN	tr|A0A811Z2A8|A0A811Z2A8_NYCPR
OG0005752	sp|Q9H488|OFUT1_HUMAN	tr|A0A811Y1M5|A0A811Y1M5_NYCPR
OG0005753	sp|Q9HCD6|TANC2_HUMAN	tr|A0A811XVM0|A0A811XVM0_NYCPR
OG0005754	sp|Q9NX62|IMPA3_HUMAN	tr|A0A811Y5L3|A0A811Y5L3_NYCPR
OG0005755	sp|Q9UKG9|OCTC_HUMAN	tr|A0A811ZP02|A0A811ZP02_NYCPR
OG0005756	sp|Q9UP52|TFR2_HUMAN	tr|A0A811Z4J1|A0A811Z4J1_NYCPR
OG0005757	sp|Q9UQ10|DHDH_HUMAN	tr|A0A811ZUX3|A0A811ZUX3_NYCPR
OG0005758	sp|Q9UQE7|SMC3_HUMAN	tr|A0A811ZCS6|A0A811ZCS6_NYCPR
OG0005759	sp|Q9Y289|SC5A6_HUMAN	tr|A0A811YHR0|A0A811YHR0_NYCPR
OG0005760	sp|Q9Y2C2|UST_HUMAN	tr|A0A811ZTJ5|A0A811ZTJ5_NYCPR
OG0005761	sp|Q9Y5C1|ANGL3_HUMAN	tr|A0A811ZKN2|A0A811ZKN2_NYCPR
OG0005762	sp|Q9Y6Q2|STON1_HUMAN	tr|A0A811YM45|A0A811YM45_NYCPR
OG0005763	sp|X6R8D5|GUCNB_HUMAN	tr|A0A811YK28|A0A811YK28_NYCPR
OG0005765	sp|O14497|ARI1A_HUMAN	tr|A0A811YPD2|A0A811YPD2_NYCPR
OG0005766	sp|O14836|TR13B_HUMAN	tr|A0A811ZLK7|A0A811ZLK7_NYCPR
OG0005767	sp|O15120|PLCB_HUMAN	tr|A0A811XU43|A0A811XU43_NYCPR
OG0005768	sp|O43516|WIPF1_HUMAN	tr|A0A811ZQL7|A0A811ZQL7_NYCPR
OG0005769	sp|O43741|AAKB2_HUMAN	tr|A0A811ZVS5|A0A811ZVS5_NYCPR
OG0005770	sp|O60760|HPGDS_HUMAN	tr|A0A811ZZH0|A0A811ZZH0_NYCPR
OG0005771	sp|O76024|WFS1_HUMAN	tr|A0A811XUG3|A0A811XUG3_NYCPR
OG0005772	sp|O95428|PPN_HUMAN	tr|A0A811ZJB4|A0A811ZJB4_NYCPR
OG0005773	sp|P10074|TZAP_HUMAN	tr|A0A811ZL47|A0A811ZL47_NYCPR
OG0005774	sp|P14550|AK1A1_HUMAN	tr|A0A811Z6L6|A0A811Z6L6_NYCPR
OG0005775	sp|P15514|AREG_HUMAN	tr|A0A811XWR0|A0A811XWR0_NYCPR
OG0005776	sp|P17661|DESM_HUMAN	tr|A0A811ZBW9|A0A811ZBW9_NYCPR
OG0005777	sp|P19526|FUT1_HUMAN	tr|A0A811ZU25|A0A811ZU25_NYCPR
OG0005778	sp|P22736|NR4A1_HUMAN	tr|A0A811Z451|A0A811Z451_NYCPR
OG0005779	sp|P41222|PTGDS_HUMAN	tr|A0A811XUP8|A0A811XUP8_NYCPR
OG0005780	sp|P45844|ABCG1_HUMAN	tr|A0A811ZYH0|A0A811ZYH0_NYCPR
OG0005781	sp|P48048|KCNJ1_HUMAN	tr|A0A811ZMM9|A0A811ZMM9_NYCPR
OG0005782	sp|P48060|GLIP1_HUMAN	tr|A0A811YKT4|A0A811YKT4_NYCPR
OG0005783	sp|P78549|NTH_HUMAN	tr|A0A811Z0Y6|A0A811Z0Y6_NYCPR
