Orthogroup	Homo_sapiens	Macaca_nemestrina
OG0008746	sp|Q9BSK1|ZN577_HUMAN	tr|A0A2K6AZR3|A0A2K6AZR3_MACNE
OG0008747	sp|Q9BXA9|SALL3_HUMAN	tr|A0A2K6BI03|A0A2K6BI03_MACNE
OG0008748	sp|Q9H6B9|EPHX3_HUMAN	tr|A0A2K6CRY6|A0A2K6CRY6_MACNE
OG0008749	sp|Q9H799|CPLN1_HUMAN	tr|A0A2K6BIQ7|A0A2K6BIQ7_MACNE
OG0008750	sp|Q9HAS3|S28A3_HUMAN	tr|A0A2K6CNW2|A0A2K6CNW2_MACNE
OG0008751	sp|Q9NX70|MED29_HUMAN	tr|A0A2K6CVJ6|A0A2K6CVJ6_MACNE
OG0008752	sp|Q9P086|MED11_HUMAN	tr|A0A2K6C5Q7|A0A2K6C5Q7_MACNE
OG0008753	sp|Q9P2C4|TM181_HUMAN	tr|A0A2K6BC96|A0A2K6BC96_MACNE
OG0008754	sp|Q9P2K9|DISP3_HUMAN	tr|A0A2K6DSU5|A0A2K6DSU5_MACNE
OG0008755	sp|Q9UHG0|DCDC2_HUMAN	tr|A0A2K6DIV3|A0A2K6DIV3_MACNE
OG0008756	sp|Q9UII6|DS13B_HUMAN	tr|A0A2K6CIV6|A0A2K6CIV6_MACNE
OG0008757	sp|Q9UJW9|SRTD3_HUMAN	tr|A0A2K6AU65|A0A2K6AU65_MACNE
OG0008758	sp|Q9Y2C5|S17A4_HUMAN	tr|A0A2K6E0E2|A0A2K6E0E2_MACNE
OG0008759	sp|Q9Y6J0|CABIN_HUMAN	tr|A0A2K6D5B2|A0A2K6D5B2_MACNE
OG0008760	sp|A0AVT1|UBA6_HUMAN	tr|A0A2K6BRG7|A0A2K6BRG7_MACNE
OG0008761	sp|A6NED2|RCCD1_HUMAN	tr|A0A2K6ARI8|A0A2K6ARI8_MACNE
OG0008762	sp|O60704|TPST2_HUMAN	tr|A0A2K6DEF8|A0A2K6DEF8_MACNE
OG0008763	sp|O75339|CILP1_HUMAN	tr|A0A2K6BSG8|A0A2K6BSG8_MACNE
OG0008764	sp|O75344|FKBP6_HUMAN	tr|A0A2K6BC79|A0A2K6BC79_MACNE
OG0008765	sp|O76039|CDKL5_HUMAN	tr|A0A2K6APA4|A0A2K6APA4_MACNE
OG0008766	sp|O95159|ZFPL1_HUMAN	tr|A0A2K6AQ74|A0A2K6AQ74_MACNE
OG0008767	sp|P01374|TNFB_HUMAN	tr|A0A2K6D9J6|A0A2K6D9J6_MACNE
OG0008768	sp|P02647|APOA1_HUMAN	tr|A0A2K6DI79|A0A2K6DI79_MACNE
OG0008769	sp|P02775|CXCL7_HUMAN	tr|A0A2K6DV34|A0A2K6DV34_MACNE
OG0008770	sp|P16444|DPEP1_HUMAN	tr|A0A2K6D9D2|A0A2K6D9D2_MACNE
OG0008771	sp|P18405|S5A1_HUMAN	tr|A0A2K6DHB0|A0A2K6DHB0_MACNE
OG0008772	sp|P21145|MAL_HUMAN	tr|A0A2K6BGR6|A0A2K6BGR6_MACNE
OG0008773	sp|P42772|CDN2B_HUMAN	tr|A0A2K6DK91|A0A2K6DK91_MACNE
OG0008774	sp|P46199|IF2M_HUMAN	tr|A0A2K6CEV0|A0A2K6CEV0_MACNE
OG0008775	sp|P51580|TPMT_HUMAN	tr|A0A2K6AUG5|A0A2K6AUG5_MACNE
OG0008776	sp|P52961|NAR1_HUMAN	tr|A0A2K6CMB3|A0A2K6CMB3_MACNE
OG0008777	sp|P53708|ITA8_HUMAN	tr|A0A2K6AMF0|A0A2K6AMF0_MACNE
OG0008778	sp|P54802|ANAG_HUMAN	tr|A0A2K6D3I6|A0A2K6D3I6_MACNE
OG0008779	sp|P57073|SOX8_HUMAN	tr|A0A2K6DE05|A0A2K6DE05_MACNE
OG0008780	sp|P98182|ZN200_HUMAN	tr|A0A2K6E999|A0A2K6E999_MACNE
OG0008781	sp|Q01826|SATB1_HUMAN	tr|A0A2K6C8R6|A0A2K6C8R6_MACNE
OG0008782	sp|Q02509|OC90_HUMAN	tr|A0A2K6C5U5|A0A2K6C5U5_MACNE
OG0008783	sp|Q02952|AKA12_HUMAN	tr|A0A2K6CWA9|A0A2K6CWA9_MACNE
OG0008784	sp|Q03405|UPAR_HUMAN	tr|A0A2K6BBI0|A0A2K6BBI0_MACNE
OG0008785	sp|Q08116|RGS1_HUMAN	tr|A0A2K6CZI9|A0A2K6CZI9_MACNE
OG0008786	sp|Q12899|TRI26_HUMAN	tr|A0A2K6E721|A0A2K6E721_MACNE
OG0008787	sp|Q13625|ASPP2_HUMAN	tr|A0A2K6D9J7|A0A2K6D9J7_MACNE
OG0008788	sp|Q13686|ALKB1_HUMAN	tr|A0A2K6C5A2|A0A2K6C5A2_MACNE
OG0008789	sp|Q15047|SETB1_HUMAN	tr|A0A2K6AX17|A0A2K6AX17_MACNE
OG0008790	sp|Q2KHR2|RFX7_HUMAN	tr|A0A2K6CDP9|A0A2K6CDP9_MACNE
OG0008791	sp|Q5T1Q4|S35F1_HUMAN	tr|A0A2K6BZT7|A0A2K6BZT7_MACNE
OG0008792	sp|Q63HQ2|EGFLA_HUMAN	tr|A0A2K6BXN4|A0A2K6BXN4_MACNE
OG0008793	sp|Q6P1N0|C2D1A_HUMAN	tr|A0A2K6E982|A0A2K6E982_MACNE
OG0008794	sp|Q6UW68|TM205_HUMAN	tr|A0A2K6DAI6|A0A2K6DAI6_MACNE
OG0008795	sp|Q6UXZ0|TMIG1_HUMAN	tr|A0A2K6DH53|A0A2K6DH53_MACNE
OG0008796	sp|Q70Z53|F10C1_HUMAN	tr|A0A2K6DEB5|A0A2K6DEB5_MACNE
OG0008797	sp|Q86WU2|LDHD_HUMAN	tr|A0A2K6DUB9|A0A2K6DUB9_MACNE
OG0008798	sp|Q8IVW8|SPNS2_HUMAN	tr|A0A2K6CYP2|A0A2K6CYP2_MACNE
OG0008799	sp|Q8IZJ3|CPMD8_HUMAN	tr|A0A2K6DIE5|A0A2K6DIE5_MACNE
OG0008800	sp|Q8N4Z0|RAB42_HUMAN	tr|A0A2K6C2B1|A0A2K6C2B1_MACNE
OG0008801	sp|Q8NA56|TTC29_HUMAN	tr|A0A2K6CAG3|A0A2K6CAG3_MACNE
OG0008802	sp|Q8NA57|CL050_HUMAN	tr|A0A2K6BK70|A0A2K6BK70_MACNE
OG0008803	sp|Q8NHV5|MOSMO_HUMAN	tr|A0A2K6BTH1|A0A2K6BTH1_MACNE
OG0008804	sp|Q8TBA6|GOGA5_HUMAN	tr|A0A2K6EAP7|A0A2K6EAP7_MACNE
OG0008805	sp|Q96DN5|TBC31_HUMAN	tr|A0A2K6BWJ5|A0A2K6BWJ5_MACNE
OG0008806	sp|Q96F24|NRBF2_HUMAN	tr|A0A2K6B2D2|A0A2K6B2D2_MACNE
OG0008807	sp|Q96MR7|OBAS1_HUMAN	tr|A0A2K6C7N8|A0A2K6C7N8_MACNE
OG0008808	sp|Q99805|TM9S2_HUMAN	tr|A0A2K6CXG3|A0A2K6CXG3_MACNE
OG0008809	sp|Q9BTE1|DCTN5_HUMAN	tr|A0A2K6D9S7|A0A2K6D9S7_MACNE
OG0008810	sp|Q9BXS0|COPA1_HUMAN	tr|A0A2K6BY05|A0A2K6BY05_MACNE
OG0008811	sp|Q9C000|NLRP1_HUMAN	tr|A0A2K6C932|A0A2K6C932_MACNE
OG0008812	sp|Q9H3P2|NELFA_HUMAN	tr|A0A2K6BDZ5|A0A2K6BDZ5_MACNE
OG0008813	sp|Q9H4K1|RIBC2_HUMAN	tr|A0A2K6AQ83|A0A2K6AQ83_MACNE
OG0008814	sp|Q9H808|TLE6_HUMAN	tr|A0A2K6C056|A0A2K6C056_MACNE
OG0008815	sp|Q9NPC6|MYOZ2_HUMAN	tr|A0A2K6B008|A0A2K6B008_MACNE
OG0008816	sp|Q9NQR7|CC177_HUMAN	tr|A0A2K6ATR3|A0A2K6ATR3_MACNE
OG0008817	sp|Q9NTI7|INKA2_HUMAN	tr|A0A2K6DGZ0|A0A2K6DGZ0_MACNE
OG0008818	sp|Q9NXP7|GIN1_HUMAN	tr|A0A2K6CFY7|A0A2K6CFY7_MACNE
OG0008819	sp|Q9UHP9|SMPX_HUMAN	tr|A0A2K6E4C3|A0A2K6E4C3_MACNE
OG0008820	sp|Q9Y572|RIPK3_HUMAN	tr|A0A2K6BST6|A0A2K6BST6_MACNE
OG0008821	sp|A0A1B0GVQ3|CC200_HUMAN	tr|A0A2K6C8K9|A0A2K6C8K9_MACNE
OG0008822	sp|A6NJJ6|CS067_HUMAN	tr|A0A2K6CGP9|A0A2K6CGP9_MACNE
OG0008823	sp|A6NMK7|CPS4L_HUMAN	tr|A0A2K6ECJ3|A0A2K6ECJ3_MACNE
OG0008824	sp|O43172|PRP4_HUMAN	tr|A0A2K6C817|A0A2K6C817_MACNE
OG0008825	sp|O43765|SGTA_HUMAN	tr|A0A2K6B647|A0A2K6B647_MACNE
OG0008826	sp|O60423|AT8B3_HUMAN	tr|A0A2K6C5S5|A0A2K6C5S5_MACNE
OG0008827	sp|O60504|VINEX_HUMAN	tr|A0A2K6D3U0|A0A2K6D3U0_MACNE
OG0008828	sp|O60609|GFRA3_HUMAN	tr|A0A2K6DRJ1|A0A2K6DRJ1_MACNE
OG0008829	sp|O75496|GEMI_HUMAN	tr|A0A2K6DW77|A0A2K6DW77_MACNE
OG0008830	sp|O95255|MRP6_HUMAN	tr|A0A2K6DEI8|A0A2K6DEI8_MACNE
OG0008831	sp|P02652|APOA2_HUMAN	tr|A0A2K6ALR3|A0A2K6ALR3_MACNE
OG0008832	sp|P07199|CENPB_HUMAN	tr|A0A2K6CX27|A0A2K6CX27_MACNE
OG0008833	sp|P12036|NFH_HUMAN	tr|A0A2K6DE45|A0A2K6DE45_MACNE
OG0008834	sp|P12319|FCERA_HUMAN	tr|A0A2K6AXC5|A0A2K6AXC5_MACNE
OG0008835	sp|P15104|GLNA_HUMAN	tr|A0A2K6B8J1|A0A2K6B8J1_MACNE
OG0008836	sp|P18031|PTN1_HUMAN	tr|A0A2K6CVQ6|A0A2K6CVQ6_MACNE
OG0008837	sp|P25021|HRH2_HUMAN	tr|A0A2K6DAN6|A0A2K6DAN6_MACNE
OG0008838	sp|P42684|ABL2_HUMAN	tr|A0A2K6CR83|A0A2K6CR83_MACNE
OG0008839	sp|P52747|ZN143_HUMAN	tr|A0A2K6DDC1|A0A2K6DDC1_MACNE
OG0008840	sp|P62070|RRAS2_HUMAN	tr|A0A2K6DFH8|A0A2K6DFH8_MACNE
OG0008841	sp|P78423|X3CL1_HUMAN	tr|A0A2K6C5C2|A0A2K6C5C2_MACNE
OG0008842	sp|Q11206|SIA4C_HUMAN	tr|A0A2K6CLM3|A0A2K6CLM3_MACNE
OG0008843	sp|Q14596|NBR1_HUMAN	tr|A0A2K6DVJ8|A0A2K6DVJ8_MACNE
OG0008844	sp|Q15170|TCAL1_HUMAN	sp|A2T6K9|TCAL1_MACNE
OG0008845	sp|Q15542|TAF5_HUMAN	tr|A0A2K6CKB1|A0A2K6CKB1_MACNE
OG0008846	sp|Q1ZYL8|IZUM4_HUMAN	tr|A0A2K6D914|A0A2K6D914_MACNE
OG0008847	sp|Q460N3|PAR15_HUMAN	tr|A0A2K6D779|A0A2K6D779_MACNE
OG0008848	sp|Q5DX21|IGS11_HUMAN	tr|A0A2K6CM91|A0A2K6CM91_MACNE
OG0008849	sp|Q5HYM0|ZC12B_HUMAN	tr|A0A2K6DW84|A0A2K6DW84_MACNE
OG0008850	sp|Q5JXA9|SIRB2_HUMAN	tr|A0A2K6DZ20|A0A2K6DZ20_MACNE
OG0008851	sp|Q5PT55|NTCP5_HUMAN	tr|A0A2K6AT27|A0A2K6AT27_MACNE
OG0008852	sp|Q5T0J7|TEX35_HUMAN	tr|A0A2K6B625|A0A2K6B625_MACNE
OG0008853	sp|Q5T5S1|CC183_HUMAN	tr|A0A2K6CN20|A0A2K6CN20_MACNE
OG0008854	sp|Q5T8R8|DOAS1_HUMAN	tr|A0A2K6DDH3|A0A2K6DDH3_MACNE
OG0008855	sp|Q6P4A8|PLBL1_HUMAN	tr|A0A2K6BGF9|A0A2K6BGF9_MACNE
OG0008856	sp|Q6UX98|ZDH24_HUMAN	tr|A0A2K6CS20|A0A2K6CS20_MACNE
OG0008857	sp|Q6UXV0|GFRAL_HUMAN	tr|A0A2K6CYM4|A0A2K6CYM4_MACNE
OG0008858	sp|Q7LFX5|CHSTF_HUMAN	tr|A0A2K6CQ06|A0A2K6CQ06_MACNE
OG0008859	sp|Q7Z7G2|CPLX4_HUMAN	tr|A0A2K6BJ81|A0A2K6BJ81_MACNE
OG0008860	sp|Q86W28|NALP8_HUMAN	tr|A0A2K6CHX7|A0A2K6CHX7_MACNE
OG0008861	sp|Q86Y07|VRK2_HUMAN	tr|A0A2K6DTE2|A0A2K6DTE2_MACNE
OG0008862	sp|Q86YB7|ECHD2_HUMAN	tr|A0A2K6CI46|A0A2K6CI46_MACNE
OG0008863	sp|Q8IZ96|CKLF1_HUMAN	tr|A0A2K6D0A7|A0A2K6D0A7_MACNE
OG0008864	sp|Q8IZM9|S38A6_HUMAN	tr|A0A2K6B3E8|A0A2K6B3E8_MACNE
OG0008865	sp|Q8N1W1|ARG28_HUMAN	tr|A0A2K6BW74|A0A2K6BW74_MACNE
OG0008866	sp|Q8N4Y2|EFC4A_HUMAN	tr|A0A2K6DDV5|A0A2K6DDV5_MACNE
OG0008867	sp|Q8N7U6|EFHB_HUMAN	tr|A0A2K6BXK8|A0A2K6BXK8_MACNE
OG0008868	sp|Q8N8Y2|VA0D2_HUMAN	tr|A0A2K6E9M6|A0A2K6E9M6_MACNE
OG0008869	sp|Q8NCR9|CLRN3_HUMAN	tr|A0A2K6DT67|A0A2K6DT67_MACNE
OG0008870	sp|Q8NDZ2|SIMC1_HUMAN	tr|A0A2K6E0W1|A0A2K6E0W1_MACNE
OG0008871	sp|Q8TF71|MOT10_HUMAN	tr|A0A2K6BLF6|A0A2K6BLF6_MACNE
OG0008872	sp|Q93073|SBP2L_HUMAN	tr|A0A2K6BX68|A0A2K6BX68_MACNE
OG0008873	sp|Q95460|HMR1_HUMAN	tr|A0A2K6CNS0|A0A2K6CNS0_MACNE
OG0008874	sp|Q96A65|EXOC4_HUMAN	tr|A0A2K6DKI5|A0A2K6DKI5_MACNE
OG0008875	sp|Q96J84|KIRR1_HUMAN	tr|A0A2K6C367|A0A2K6C367_MACNE
OG0008876	sp|Q96PU5|NED4L_HUMAN	tr|A0A2K6CED3|A0A2K6CED3_MACNE
OG0008877	sp|Q9BRK5|CAB45_HUMAN	tr|A0A2K6AV47|A0A2K6AV47_MACNE
OG0008878	sp|Q9BUB4|ADAT1_HUMAN	tr|A0A2K6C235|A0A2K6C235_MACNE
OG0008879	sp|Q9H3U5|MFSD1_HUMAN	tr|A0A2K6DGN2|A0A2K6DGN2_MACNE
OG0008880	sp|Q9H5J4|ELOV6_HUMAN	tr|A0A2K6DV15|A0A2K6DV15_MACNE
OG0008881	sp|Q9H6A9|PCX3_HUMAN	tr|A0A2K6AMF1|A0A2K6AMF1_MACNE
OG0008882	sp|Q9HB29|ILRL2_HUMAN	tr|A0A2K6BR05|A0A2K6BR05_MACNE
OG0008883	sp|Q9NTU7|CBLN4_HUMAN	tr|A0A2K6B6H1|A0A2K6B6H1_MACNE
OG0008884	sp|Q9NX78|TM260_HUMAN	tr|A0A2K6C9T9|A0A2K6C9T9_MACNE
OG0008885	sp|Q9NZ32|ARP10_HUMAN	tr|A0A2K6BRV3|A0A2K6BRV3_MACNE
OG0008886	sp|Q9NZQ7|PD1L1_HUMAN	tr|A0A2K6E3G7|A0A2K6E3G7_MACNE
OG0008887	sp|Q9P003|CNIH4_HUMAN	tr|A0A2K6DJL2|A0A2K6DJL2_MACNE
OG0008888	sp|Q9P275|UBP36_HUMAN	tr|A0A2K6CGC7|A0A2K6CGC7_MACNE
OG0008889	sp|Q9UBV7|B4GT7_HUMAN	tr|A0A2K6BHI9|A0A2K6BHI9_MACNE
OG0008890	sp|Q9UDY4|DNJB4_HUMAN	tr|A0A2K6C0S2|A0A2K6C0S2_MACNE
OG0008891	sp|Q9UGM5|FETUB_HUMAN	tr|A0A2K6ARN2|A0A2K6ARN2_MACNE
OG0008892	sp|Q9ULX9|MAFF_HUMAN	tr|A0A2K6E387|A0A2K6E387_MACNE
OG0008893	sp|Q9Y238|DLEC1_HUMAN	tr|A0A2K6DJY6|A0A2K6DJY6_MACNE
OG0008894	sp|Q9Y285|SYFA_HUMAN	tr|A0A2K6E216|A0A2K6E216_MACNE
OG0008895	sp|Q9Y291|RT33_HUMAN	tr|A0A2K6E4E1|A0A2K6E4E1_MACNE
OG0008896	sp|Q9Y575|ASB3_HUMAN	tr|A0A2K6DUH2|A0A2K6DUH2_MACNE
OG0008897	sp|O14879|IFIT3_HUMAN	tr|A0A2K6BC59|A0A2K6BC59_MACNE
OG0008898	sp|O43566|RGS14_HUMAN	tr|A0A2K6DCB9|A0A2K6DCB9_MACNE
OG0008899	sp|P07358|CO8B_HUMAN	tr|A0A2K6DDM0|A0A2K6DDM0_MACNE
OG0008900	sp|P0CW27|CC166_HUMAN	tr|A0A2K6BFN9|A0A2K6BFN9_MACNE
OG0008901	sp|P14138|EDN3_HUMAN	tr|A0A2K6D612|A0A2K6D612_MACNE
OG0008902	sp|P17480|UBF1_HUMAN	tr|A0A2K6E0Y3|A0A2K6E0Y3_MACNE
OG0008903	sp|P28566|5HT1E_HUMAN	tr|A0A2K6APE2|A0A2K6APE2_MACNE
OG0008904	sp|P43489|TNR4_HUMAN	tr|A0A2K6DQC5|A0A2K6DQC5_MACNE
OG0008905	sp|P49711|CTCF_HUMAN	tr|A0A2K6CQN4|A0A2K6CQN4_MACNE
OG0008906	sp|P51452|DUS3_HUMAN	tr|A0A2K6DH25|A0A2K6DH25_MACNE
OG0008907	sp|P54132|BLM_HUMAN	tr|A0A2K6BS09|A0A2K6BS09_MACNE
OG0008908	sp|P58505|CU058_HUMAN	tr|A0A2K6BHL1|A0A2K6BHL1_MACNE
OG0008909	sp|P62328|TYB4_HUMAN	tr|A0A2K6CYW9|A0A2K6CYW9_MACNE
OG0008910	sp|Q01664|TFAP4_HUMAN	tr|A0A2K6BMK9|A0A2K6BMK9_MACNE
OG0008911	sp|Q04741|EMX1_HUMAN	tr|A0A2K6BUS3|A0A2K6BUS3_MACNE
OG0008912	sp|Q07507|DERM_HUMAN	tr|A0A2K6E708|A0A2K6E708_MACNE
OG0008913	sp|Q14008|CKAP5_HUMAN	tr|A0A2K6ECT4|A0A2K6ECT4_MACNE
OG0008914	sp|Q14678|KANK1_HUMAN	tr|A0A2K6BCR3|A0A2K6BCR3_MACNE
OG0008915	sp|Q14761|PTCA_HUMAN	tr|A0A2K6E0W8|A0A2K6E0W8_MACNE
OG0008916	sp|Q15286|RAB35_HUMAN	tr|A0A2K6E0I4|A0A2K6E0I4_MACNE
OG0008917	sp|Q15631|TSN_HUMAN	tr|A0A2K6DG90|A0A2K6DG90_MACNE
OG0008918	sp|Q16254|E2F4_HUMAN	tr|A0A2K6B2X6|A0A2K6B2X6_MACNE
OG0008919	sp|Q16619|CTF1_HUMAN	tr|A0A2K6CRY0|A0A2K6CRY0_MACNE
OG0008920	sp|Q3KR37|ASTRB_HUMAN	tr|A0A2K6CT61|A0A2K6CT61_MACNE
OG0008921	sp|Q3LIE5|ADPRM_HUMAN	tr|A0A2K6BYD9|A0A2K6BYD9_MACNE
OG0008922	sp|Q5T1V6|DDX59_HUMAN	tr|A0A2K6DGA0|A0A2K6DGA0_MACNE
OG0008923	sp|Q5T6C5|AT7L2_HUMAN	tr|A0A2K6BZX0|A0A2K6BZX0_MACNE
OG0008924	sp|Q5T848|GP158_HUMAN	tr|A0A2K6CQA3|A0A2K6CQA3_MACNE
OG0008925	sp|Q6P6B1|ERIC5_HUMAN	tr|A0A2K6CP76|A0A2K6CP76_MACNE
OG0008926	sp|Q6T311|ARL9_HUMAN	tr|A0A2K6DRE4|A0A2K6DRE4_MACNE
OG0008927	sp|Q6ZVK1|T179A_HUMAN	tr|A0A2K6AM14|A0A2K6AM14_MACNE
OG0008928	sp|Q86VF7|NRAP_HUMAN	tr|A0A2K6CLI0|A0A2K6CLI0_MACNE
OG0008929	sp|Q8IV08|PLD3_HUMAN	tr|A0A2K6BSH9|A0A2K6BSH9_MACNE
OG0008930	sp|Q8IZA3|H18_HUMAN	tr|A0A2K6EAL6|A0A2K6EAL6_MACNE
OG0008931	sp|Q8N2I9|STK40_HUMAN	tr|A0A2K6D3J1|A0A2K6D3J1_MACNE
OG0008932	sp|Q8N461|FXL16_HUMAN	tr|A0A2K6CQP3|A0A2K6CQP3_MACNE
OG0008933	sp|Q8NCM8|DYHC2_HUMAN	tr|A0A2K6DWS7|A0A2K6DWS7_MACNE
OG0008934	sp|Q8NFW1|COMA1_HUMAN	tr|A0A2K6DS72|A0A2K6DS72_MACNE
OG0008935	sp|Q8TDP1|RNH2C_HUMAN	tr|A0A2K6DI20|A0A2K6DI20_MACNE
OG0008936	sp|Q8TDZ2|MICA1_HUMAN	tr|A0A2K6D6I7|A0A2K6D6I7_MACNE
OG0008937	sp|Q96BN6|F149B_HUMAN	tr|A0A2K6B231|A0A2K6B231_MACNE
OG0008938	sp|Q96C23|GALM_HUMAN	tr|A0A2K6DL19|A0A2K6DL19_MACNE
OG0008939	sp|Q96NA8|TSNA1_HUMAN	tr|A0A2K6DS00|A0A2K6DS00_MACNE
OG0008940	sp|Q9BSF4|TIM29_HUMAN	tr|A0A2K6E837|A0A2K6E837_MACNE
OG0008941	sp|Q9BTE6|AASD1_HUMAN	tr|A0A2K6CUG0|A0A2K6CUG0_MACNE
OG0008942	sp|Q9BUY5|ZN426_HUMAN	tr|A0A2K6D4T1|A0A2K6D4T1_MACNE
OG0008943	sp|Q9BVI0|PHF20_HUMAN	tr|A0A2K6CFC1|A0A2K6CFC1_MACNE
OG0008944	sp|Q9H095|DRC9_HUMAN	tr|A0A2K6DWI1|A0A2K6DWI1_MACNE
OG0008945	sp|Q9H4X1|RGCC_HUMAN	tr|A0A2K6CTF6|A0A2K6CTF6_MACNE
OG0008946	sp|Q9H5K3|SG196_HUMAN	tr|A0A2K6ATH8|A0A2K6ATH8_MACNE
OG0008947	sp|Q9H6W3|RIOX1_HUMAN	tr|A0A2K6AZV6|A0A2K6AZV6_MACNE
OG0008948	sp|Q9HAJ7|SP30L_HUMAN	tr|A0A2K6CKB0|A0A2K6CKB0_MACNE
OG0008949	sp|Q9NNZ6|PRM3_HUMAN	tr|A0A2K6ANL0|A0A2K6ANL0_MACNE
OG0008950	sp|Q9NZH6|IL37_HUMAN	tr|A0A2K6DYR7|A0A2K6DYR7_MACNE
OG0008951	sp|Q9UBD5|ORC3_HUMAN	tr|A0A2K6BNQ6|A0A2K6BNQ6_MACNE
OG0008952	sp|Q9ULZ2|STAP1_HUMAN	tr|A0A2K6BBL9|A0A2K6BBL9_MACNE
OG0008953	sp|Q9UNK9|ANGE1_HUMAN	tr|A0A2K6C330|A0A2K6C330_MACNE
OG0008954	sp|Q9UPZ3|HPS5_HUMAN	tr|A0A2K6BPE8|A0A2K6BPE8_MACNE
OG0008955	sp|Q9Y3D8|KAD6_HUMAN	tr|A0A2K6C4J4|A0A2K6C4J4_MACNE
OG0008956	sp|Q9Y3Z3|SAMH1_HUMAN	tr|A0A2K6DCH8|A0A2K6DCH8_MACNE
OG0008957	sp|Q9Y5U2|TSSC4_HUMAN	tr|A0A2K6D9W4|A0A2K6D9W4_MACNE
OG0008958	sp|Q9Y6G3|RM42_HUMAN	tr|A0A2K6BBG7|A0A2K6BBG7_MACNE
OG0008959	sp|Q9Y6I9|TX264_HUMAN	tr|A0A2K6BQV6|A0A2K6BQV6_MACNE
OG0008960	sp|A0A1B0GVH6|CM042_HUMAN	tr|A0A2K6BYG8|A0A2K6BYG8_MACNE
OG0008961	sp|A1L168|CT202_HUMAN	tr|A0A2K6AX06|A0A2K6AX06_MACNE
OG0008962	sp|A6NJ46|NKX63_HUMAN	tr|A0A2K6BFG7|A0A2K6BFG7_MACNE
OG0008963	sp|A6NK06|IRG1_HUMAN	tr|A0A2K6DFH6|A0A2K6DFH6_MACNE
OG0008964	sp|A6NLE4|SIM23_HUMAN	tr|A0A2K6BGL2|A0A2K6BGL2_MACNE
OG0008965	sp|I1YAP6|TRI77_HUMAN	tr|A0A2K6CBM5|A0A2K6CBM5_MACNE
OG0008966	sp|O43364|HXA2_HUMAN	tr|A0A2K6B6W7|A0A2K6B6W7_MACNE
OG0008967	sp|O75379|VAMP4_HUMAN	tr|A0A2K6B2D3|A0A2K6B2D3_MACNE
OG0008968	sp|O75711|SCRG1_HUMAN	tr|A0A2K6BZR0|A0A2K6BZR0_MACNE
OG0008969	sp|O75897|ST1C4_HUMAN	tr|A0A2K6DGM0|A0A2K6DGM0_MACNE
OG0008970	sp|O94901|SUN1_HUMAN	tr|A0A2K6D0U5|A0A2K6D0U5_MACNE
OG0008971	sp|P10153|RNAS2_HUMAN	sp|Q8SPY5|RNAS2_MACNE
OG0008972	sp|P17787|ACHB2_HUMAN	tr|A0A2K6BFG2|A0A2K6BFG2_MACNE
OG0008973	sp|P30556|AGTR1_HUMAN	tr|A0A2K6C0V5|A0A2K6C0V5_MACNE
OG0008974	sp|P31277|HXD11_HUMAN	tr|A0A2K6BD47|A0A2K6BD47_MACNE
OG0008975	sp|P51786|ZN157_HUMAN	tr|A0A2K6D4D0|A0A2K6D4D0_MACNE
OG0008976	sp|P55347|PKNX1_HUMAN	tr|A0A2K6CKF2|A0A2K6CKF2_MACNE
OG0008977	sp|P61106|RAB14_HUMAN	tr|A0A2K6CSQ6|A0A2K6CSQ6_MACNE
OG0008978	sp|P98175|RBM10_HUMAN	tr|A0A2K6D546|A0A2K6D546_MACNE
OG0008979	sp|Q03014|HHEX_HUMAN	tr|A0A2K6CUS6|A0A2K6CUS6_MACNE
OG0008980	sp|Q10589|BST2_HUMAN	tr|E3P8S8|E3P8S8_MACNE
OG0008981	sp|Q14526|HIC1_HUMAN	tr|A0A2K6AUJ1|A0A2K6AUJ1_MACNE
OG0008982	sp|Q14964|RB39A_HUMAN	tr|A0A2K6CUV3|A0A2K6CUV3_MACNE
OG0008983	sp|Q15027|ACAP1_HUMAN	tr|A0A2K6BQW9|A0A2K6BQW9_MACNE
OG0008984	sp|Q16558|KCMB1_HUMAN	tr|A0A2K6CZP1|A0A2K6CZP1_MACNE
OG0008985	sp|Q16795|NDUA9_HUMAN	tr|A0A2K6D2P3|A0A2K6D2P3_MACNE
OG0008986	sp|Q2M1P5|KIF7_HUMAN	tr|A0A2K6DPJ6|A0A2K6DPJ6_MACNE
OG0008987	sp|Q5H9E4|S2553_HUMAN	tr|A0A2K6CWX0|A0A2K6CWX0_MACNE
OG0008988	sp|Q5SQI0|ATAT_HUMAN	tr|A0A2K6CN54|A0A2K6CN54_MACNE
OG0008989	sp|Q5VZP5|STYL2_HUMAN	tr|A0A2K6B3L3|A0A2K6B3L3_MACNE
OG0008990	sp|Q6P499|NPAL3_HUMAN	tr|A0A2K6DZ94|A0A2K6DZ94_MACNE
OG0008991	sp|Q6PI26|SHQ1_HUMAN	tr|A0A2K6C0Y8|A0A2K6C0Y8_MACNE
OG0008992	sp|Q71F23|CENPU_HUMAN	tr|A0A2K6CEF9|A0A2K6CEF9_MACNE
OG0008993	sp|Q8NC01|CLC1A_HUMAN	tr|A0A2K6CBX6|A0A2K6CBX6_MACNE
OG0008994	sp|Q8WTR8|NET5_HUMAN	tr|A0A2K6CWR7|A0A2K6CWR7_MACNE
